,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceIntangibleAssets_sq,,,-75.00,-33.96,,,-2.41,-0.08,,50.00,0.80,0.42,-25.00,-10.57,,1.77,-13.33,-2.30,-2.90,-0.98,-2.20,-1.19,-1.54,-10.04,,-0.19,,,,,,,,,,,,,,
BalanceProperty,,2262000,2123000,,,1893000,1839000,1813000,3093000,3055000,3626000,9860000,10288000,10441000,10758000,10373000,10182000,10003000,9008000,8860000,8714000,8568000,8373000,8277000,8154000,8020000,7895000,7509000,7509000,7361000,7277000,7209000,7143000,48000,35000,4732000,4680000,27000,27000,23000
BalanceProperty_yy,,,,,,-16.31,-13.38,,,61.38,97.17,443.85,232.62,241.77,196.69,5.20,-1.03,-4.20,-16.26,-14.59,-14.41,-14.34,-7.06,-6.57,-6.43,-6.40,-5.71,-9.28,-7.91,-8.22,-7.83,-3.99,-4.87,-99.34,-99.53,-34.36,-34.48,-43.74,-22.61,-99.51
BalanceProperty_sy,,,,,,-6.36,-13.38,,,16.93,35.60,-2.21,13.04,8.88,10.35,14.06,-1.03,3.45,1.43,-4.94,-9.89,-14.34,-7.73,-8.62,-9.81,4.03,14.60,-7.37,-6.24,-2.71,-3.52,-1.52,2.20,-6.83,-8.04,-6.66,-8.94,-15.04,-19.27,-21.75
BalanceProperty_qq,,,-6.15,-100.00,,,-2.85,-1.41,70.60,-1.23,18.69,171.92,4.34,1.49,3.04,-3.58,-1.84,-1.76,-9.94,-1.65,-1.64,-1.68,-2.28,-1.14,-1.49,-1.65,-1.55,-4.89,,-1.98,-1.14,-0.93,-0.91,-99.32,-28.50,13616.48,-1.10,-99.42,-1.64,-12.70
BalanceProperty_sq,,,-21.73,-6.69,,,-1.81,-1.41,-8.56,1.18,6.01,-9.30,4.34,1.49,0.51,-0.65,-0.58,-0.56,-1.12,-1.65,-3.70,-3.16,-2.35,,-3.22,-0.66,-2.67,-2.00,,-0.12,-2.18,-0.76,-1.27,-3.26,-5.08,-1.26,-6.39,-7.24,-5.95,-1.74
BalanceNoncurrentReceivables,,102000,102000,,,0,0,0,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,14315000,14536000,14833000,14833000,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,-100.00,-100.00,,,,,,,,,,,,-50.00,-50.00,-50.00,-50.00,,,,,-100.00,-100.00,-100.00,2862860.35,,,,-100.00,-100.00,-100.00,-100.00,,,
BalanceNoncurrentReceivables_sy,,,,,,-100.00,-100.00,,,,,,,,,,,,-50.00,-45.23,-25.00,2.98,,,,,-37.42,-0.79,-2.60,12.50,,,,,-6.52,-59.43,-96.36,,,
BalanceNoncurrentReceivables_qq,,,,-100.00,,,,,,,,,,,,,,,-50.00,,,,,,,,-100.00,,,,1.54,2.04,,-100.00,,,,,,
BalanceNoncurrentReceivables_sq,,,,-100.00,,,,,,,,,,,,,,,0.04,,,,,,,,3.90,,,,0.77,1.02,,-0.86,,,,,,
BalanceNoncurrInvestments,,,,,,4122000,,6319000,6405000,6471000,5347000,7362000,4910000,2328000,,2353000,2387000,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,,,,,,56.99,,16.51,-23.34,-64.02,-100.00,-68.04,-51.38,-100.00,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,,,,,,36.20,,28.18,-21.49,4.51,-9.60,-22.16,1.81,-44.42,,-40.82,-25.88,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,,,,,,-100.00,,1.36,1.03,-17.37,37.68,-33.31,-52.59,-100.00,,1.44,-100.00,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,,,,,-59.08,,0.77,1.03,12.60,1.08,-28.93,1.31,2.66,,1.04,-21.84,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,,88000,117000,,,152000,613000,312000,456000,820000,719000,450000,1777000,2977000,2644000,2800000,2419000,2338000,1433000,482000,475000,505000,365000,385000,455000,2870000,962000,24000,24000,30000,30000,27000,26000,31000,3000,6000,6000,15000,15000,14000
BalanceOtherNoncurrentAssets_yy,,,,,,72.73,423.93,,,439.47,17.29,44.23,289.69,263.05,267.73,522.22,36.13,-21.46,-45.79,-82.78,-80.38,-78.41,-74.51,-20.18,-4.12,468.64,163.28,-93.79,-94.75,-98.97,-96.91,11.13,7.27,4.03,-90.27,-76.16,-75.30,-50.16,432.98,121.24
BalanceOtherNoncurrentAssets_sy,,,,,,29.74,205.56,,,26.58,-1.39,-17.12,139.00,11.24,87.24,143.48,36.13,42.11,1.74,-12.98,-40.26,-46.33,-52.74,-32.96,-3.90,-30.19,-26.50,-14.06,25.25,28.05,14.23,46.74,34.28,19.62,12.91,-0.37,-5.84,-13.58,-15.26,-22.31
BalanceOtherNoncurrentAssets_qq,,,32.95,-100.00,,,303.29,-49.10,46.15,79.82,-12.32,-37.41,294.89,67.53,-11.19,5.90,-13.61,-3.35,-38.70,-66.37,-1.53,6.33,-27.62,5.33,18.28,530.61,-66.49,-97.51,,24.15,,-10.50,-3.47,20.41,-90.65,119.36,,142.97,,-8.94
BalanceOtherNoncurrentAssets_sq,,,13.56,-51.96,,,50.11,-13.02,-50.34,38.72,-27.16,-23.58,18.98,67.53,7.16,5.90,1.00,-3.35,-4.79,-18.95,-2.14,17.36,-9.76,-5.17,10.58,28.51,-3.37,5.07,,21.46,,10.44,-1.39,9.44,-3.44,-0.54,,-2.26,,-7.06
BalanceCurrentAssets,,20354000,19610000,,,20845000,31762000,38942000,35247000,52267000,49940000,64329000,52600000,52937000,53425000,41074000,50123000,56716000,63976000,86502000,89151000,99116000,117464000,113666000,105588000,88264000,96297000,34224000,34224000,4609000,4200000,3970000,4125000,196000,301000,290000,94000,24000,68000,33000
BalanceCurrentAssets_yy,,,,,,2.41,61.97,,,150.74,57.23,65.19,49.23,1.28,6.98,-36.15,-4.71,7.14,19.75,110.60,77.87,74.76,83.61,31.40,18.44,-10.95,-18.02,-69.89,-67.59,-94.78,-95.64,-88.40,-87.95,-95.76,-92.83,-92.70,-97.72,-87.51,-77.59,-88.73
BalanceCurrentAssets_sy,,,,,,14.87,61.97,,,13.74,21.38,12.29,49.23,17.78,6.98,-26.46,-4.71,7.14,-0.92,23.91,7.23,-20.05,11.02,2.26,22.64,-9.25,-18.02,-20.91,-29.90,8.90,2.75,4.89,0.28,-2.74,3.48,11.88,14.98,4.33,9.69,10.52
BalanceCurrentAssets_qq,,,-3.66,-100.00,,,52.37,22.61,-9.49,48.29,-4.45,28.81,-18.23,0.64,0.92,-23.12,22.03,13.15,12.80,35.21,3.06,11.18,18.51,-3.23,-7.11,-16.41,9.10,-64.46,,-86.53,-8.86,-5.49,3.91,-95.26,54.11,-3.79,-67.63,-73.98,176.58,-51.61
BalanceCurrentAssets_sq,,,-3.66,-30.44,,,39.32,22.61,-28.69,48.29,-4.06,13.93,-23.53,18.96,2.72,-20.23,-10.06,13.15,2.76,6.91,-2.42,-3.80,6.24,-11.74,7.54,-18.19,7.42,-5.44,,8.58,5.86,-6.36,3.82,11.99,7.74,2.62,-1.56,-6.58,9.02,6.60
BalanceInventory,,,,,,,,1172000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_yy,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_sy,,,,,,,,,,,,-32.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_qq,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_sq,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentReceivables,,2937000,3151000,,,4685000,6542000,9879000,8774000,4496000,5758000,6798000,4655000,2350000,2450000,2398000,2307000,1820000,2912000,6012000,4760000,4613000,4666000,4934000,5407000,3832000,17670000,317000,317000,3864000,3880000,3858000,3868000,120000,169000,240000,78000,18000,58000,21000
BalanceCurrentReceivables_yy,,,,,,59.52,107.62,,,-4.03,-11.98,-31.19,-46.95,-47.73,-57.45,-64.72,-50.44,-22.55,18.86,150.72,106.33,153.45,60.23,-17.93,13.60,-16.93,278.70,-93.58,-94.14,0.85,-78.04,1117.83,1120.85,-96.90,-95.64,-93.79,-97.99,-84.91,-65.89,-91.15
BalanceCurrentReceivables_sy,,,,,,59.52,107.62,,,6.89,28.46,15.44,59.21,-47.73,-8.88,-24.77,-2.08,1.08,-5.00,39.45,7.98,-32.73,10.96,-13.78,6.22,-21.26,-30.83,-30.98,-42.39,69.45,13.18,-1.82,28.31,-10.32,-21.34,-5.98,-12.23,-14.91,-0.60,-10.79
BalanceCurrentReceivables_qq,,,7.29,-100.00,,,39.64,51.01,-11.19,-48.76,28.07,18.06,-31.52,-49.52,4.26,-2.12,-3.79,-21.11,60.00,106.46,-20.83,-3.10,1.16,5.75,9.58,-29.14,361.16,-98.21,,1119.70,0.41,-0.56,0.25,-96.90,41.20,41.70,-67.65,-76.68,219.13,-63.23
BalanceCurrentReceivables_sq,,,-1.21,-18.14,,,21.41,51.01,-11.19,157.07,-0.35,19.52,-31.52,-42.50,2.35,-2.12,-3.79,3.22,-14.37,32.41,-9.16,-5.89,3.18,-6.54,-3.84,-33.26,15.93,6.46,,15.68,17.06,-13.86,-0.86,-11.16,11.58,6.32,-1.77,-21.74,36.32,-0.68
BalanceCurrentInvestments,,10777000,10979000,,,13318000,16538000,17548000,15522000,28125000,30975000,41462000,39267000,42744000,44094000,33449000,45424000,50273000,56521000,73475000,81350000,92007000,110833000,103656000,93761000,81859000,75068000,32683000,32683000,2000,2000,2000,3000,3000,3000,3000,3000,,,
BalanceCurrentInvestments_yy,,,,,,23.58,50.63,,,111.18,87.30,136.28,152.98,51.98,42.35,-19.33,15.68,17.61,28.18,119.66,79.09,83.01,96.09,41.08,15.26,-11.03,-32.27,-68.47,-65.14,-100.00,-100.00,-100.00,-99.99,62.35,62.35,73.15,,-100.00,-100.00,-100.00
BalanceCurrentInvestments_sy,,,,,,23.58,38.07,,,4.18,15.74,0.07,60.82,51.98,18.15,-25.19,-98.95,-27.48,28.18,-21.99,-13.40,2.54,-15.06,36.29,6.66,5.08,-8.31,-15.98,8.08,-3.52,-35.99,-50.72,-62.66,7.34,-6.95,2.58,,-29.54,-17.92,-52.34
BalanceCurrentInvestments_qq,,,1.87,-100.00,,,24.18,6.11,-11.55,81.19,10.13,33.86,-5.29,8.85,3.16,-24.14,35.80,10.67,12.43,29.99,10.72,13.10,20.46,-6.48,-9.55,-12.69,-8.30,-56.46,,-99.99,,-6.24,73.15,,,,,-100.00,,
BalanceCurrentInvestments_sq,,,-1.62,-49.56,,,0.56,6.11,-100.00,9.50,10.13,1.23,-52.64,8.85,1.30,-18.37,8.88,-39.66,12.43,-13.44,10.72,2.67,2.68,49.27,-1.88,-4.85,3.62,-4.24,,-10.26,,-5.83,1.29,,,,,-13.78,,
BalanceCash,,6560000,5479000,,,2758000,8613000,10120000,10812000,19481000,12993000,15950000,8599000,7702000,6806000,5169000,4721000,4440000,4377000,6900000,2960000,2440000,1911000,5031000,6392000,2544000,3544000,1209000,1209000,739000,311000,105000,252000,68000,113000,39000,5000,2000,4000,2000
BalanceCash_yy,,,,,,-57.96,57.20,,,606.35,50.85,57.61,-20.47,-60.46,-47.62,-67.59,-45.10,-42.35,-35.69,33.50,-37.29,-45.04,-56.35,-27.09,115.90,4.25,85.52,-75.97,-81.08,-70.96,-91.22,-91.30,-79.19,-90.86,-63.71,-63.21,-98.06,-96.32,-96.37,-94.17
BalanceCash_sy,,,,,,-6.19,383.79,,,109.11,50.85,57.61,29.96,1.78,-3.41,12.62,19.41,2.83,-35.69,23.10,13.15,-17.78,11.07,-11.81,33.44,10.89,-18.78,10.06,-13.02,-23.95,-18.76,4.95,-0.79,-1.41,-1.26,4.89,13.25,10.94,4.15,-2.72
BalanceCash_qq,,,-16.48,-100.00,,,212.29,17.50,6.84,80.18,-33.30,22.76,-46.09,-10.43,-11.63,-24.05,-8.67,-5.95,-1.43,57.67,-57.10,-17.58,-21.70,163.33,27.04,-60.20,39.34,-65.89,,-38.90,-57.86,-66.21,139.17,-73.17,67.31,-65.74,-87.42,-48.96,65.19,-45.02
BalanceCash_sq,,,-16.48,-100.00,,,131.81,-18.02,-16.44,85.22,22.45,-21.78,-60.05,-10.43,17.02,-24.05,-8.67,8.47,6.69,9.71,10.28,-8.95,29.10,-34.47,28.00,9.25,-2.58,-12.94,,-8.18,-1.88,-3.84,8.99,4.94,34.60,-11.89,-8.66,8.21,23.14,-8.26
BalanceOtherCurrentAssets,,80000,1000,,,84000,69000,223000,139000,165000,214000,119000,79000,141000,75000,58000,-2329000,183000,166000,114000,81000,57000,55000,45000,28000,30000,15000,16000,16000,4000,7000,4000,3000,5000,16000,9000,9000,4000,6000,9000
BalanceOtherCurrentAssets_yy,,,,,,5.00,6800.00,,,96.43,210.14,-46.64,-43.17,-14.55,-64.95,-51.26,-3048.10,29.79,121.24,97.24,103.47,-69.09,-67.09,-60.58,-65.14,-46.72,-73.11,-65.30,-44.44,-87.10,-51.35,-71.82,-83.18,40.69,130.11,97.41,230.82,-29.71,-65.29,5.73
BalanceOtherCurrentAssets_sy,,,,,,26.36,3350.29,,,55.15,62.18,10.98,-71.45,-7.28,-26.88,-52.97,-1383.43,7.51,-22.73,97.24,18.20,-12.74,17.34,-60.58,24.25,-9.50,-13.10,3332.73,8878.92,20.32,8.31,-9.64,-22.14,23.72,20.80,17.42,30.90,11.14,-41.46,-9.02
BalanceOtherCurrentAssets_qq,,,-98.75,-100.00,,,-17.86,223.19,-37.67,18.71,29.70,-44.39,-33.61,78.48,-46.81,-22.67,-4115.52,107.86,-9.33,-31.06,-29.38,-29.99,-3.44,-17.44,-37.55,7.02,-51.27,6.54,,-75.15,83.74,-38.28,-40.33,107.91,200.53,-47.05,,-55.82,48.40,61.29
BalanceOtherCurrentAssets_sq,,,-99.38,-99.91,,,-8.93,17.18,-68.84,-39.37,12.88,-25.89,-66.81,651.74,10.38,-49.42,,29.64,-9.33,-31.06,-29.38,113.94,-21.72,-19.45,-9.18,6.73,-48.25,10.08,,-14.82,-10.76,-6.40,2.15,61.69,-17.95,-8.74,,-25.94,-6.65,1.04
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4750000,4750000,,,4300000,4300000,4300000
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.47,-9.47,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.47,-54.74,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.12,,,,
BalanceTotalAssets,,22838000,21960000,,,27021000,34222000,47392000,45207000,62617000,59635000,82006000,69579000,68686000,66830000,56616000,65125000,69070000,74428000,95853000,98348000,108194000,126205000,122329000,114198000,99155000,105154000,41757000,41757000,26314000,26043000,26039000,26127000,5025000,5089000,5029000,4780000,4367000,4410000,4370000
BalanceTotalAssets_yy,,,,,,18.32,55.84,,,131.73,74.26,73.04,53.91,9.69,12.07,-30.96,-6.40,0.56,11.37,69.30,51.01,56.64,69.57,27.62,16.12,-8.35,-16.68,-65.86,-63.43,-73.46,-75.23,-37.64,-37.43,-80.90,-80.46,-80.69,-81.70,-13.09,-13.34,-13.10
BalanceTotalAssets_sy,,,,,,18.32,41.56,,,25.06,21.25,21.19,53.91,15.34,12.07,-29.89,-6.40,4.88,2.97,23.21,9.27,-2.63,6.05,0.20,14.49,-8.12,-16.68,-13.82,-12.84,7.16,2.77,1.50,-0.56,2.58,4.21,1.92,7.90,-0.81,0.28,4.43
BalanceTotalAssets_qq,,,-3.84,-100.00,,,26.65,38.48,-4.61,38.51,-4.76,37.51,-15.15,-1.28,-2.70,-15.28,15.03,6.06,7.76,28.79,2.60,10.01,16.65,-3.07,-6.65,-13.17,6.05,-60.29,,-36.98,-1.03,-0.02,0.34,-80.77,1.27,-1.18,-4.94,-8.65,0.98,-0.90
BalanceTotalAssets_sq,,,-3.84,-6.63,,,26.65,12.49,-11.58,38.51,8.52,4.52,-16.02,15.81,2.95,-15.28,-8.01,6.06,1.79,2.13,-1.22,0.75,5.58,-11.62,7.12,-10.67,5.35,0.82,,4.27,3.62,0.74,-1.24,7.36,2.44,1.82,1.54,-8.68,2.95,5.67
BalanceCapital,,22040000,21470000,,,24397000,27190000,27422000,28143000,33138000,35460000,45482000,41508000,38637000,39133000,32638000,45216000,45694000,41733000,67767000,72036000,75252000,87147000,80989000,72345000,61844000,68266000,32068000,32068000,20850000,20938000,20955000,20843000,594000,646000,588000,449000,-29000,-37000,-75000
BalanceCapital_yy,,,,,,10.69,26.64,,,35.83,30.42,65.86,47.49,16.59,10.36,-28.24,8.93,18.26,6.65,107.63,59.32,64.69,108.82,19.51,0.43,-17.82,-21.67,-60.40,-55.67,-66.29,-69.33,-34.65,-35.00,-97.15,-96.91,-97.19,-97.84,-104.95,-105.70,-112.78
BalanceCapital_sy,,,,,,6.31,6.95,,,35.83,30.42,12.38,47.49,14.95,5.31,-8.84,7.05,-2.09,0.35,13.35,14.24,14.87,12.56,18.70,5.74,-8.46,-9.23,0.68,-2.89,5.21,0.49,-0.92,-1.60,-2.44,0.81,3.46,4.14,1.20,-1.32,-4.03
BalanceCapital_qq,,,-2.59,-100.00,,,11.45,0.85,2.63,17.75,7.01,28.26,-8.74,-6.92,1.28,-16.60,38.54,1.06,-8.67,62.38,6.30,4.46,15.81,-7.07,-10.67,-14.51,10.38,-53.03,,-34.98,0.42,0.08,-0.54,-97.15,8.81,-9.05,-23.59,-106.54,-25.42,-103.73
BalanceCapital_sq,,,-2.59,-6.59,,,5.02,0.85,2.63,17.75,7.26,-2.88,-8.74,5.04,5.31,-16.62,2.97,3.99,8.07,0.97,5.28,4.63,10.86,-8.95,10.38,0.94,10.38,-4.70,,3.28,2.04,-1.48,1.62,1.71,4.26,-10.04,3.70,-1.40,6.54,-1.60
BalanceShareCapital,,825000,825000,,,825000,825000,825000,825000,825000,825000,825000,825000,825000,825000,825000,825000,825000,825000,825000,1650000,1650000,1650000,1650000,1650000,1650000,1650000,1650000,1650000,1650000,1650000,1650000,,1650000,1650000,1650000,1650000,1650000,1650000,1650000
BalanceShareCapital_yy,,,,,,,,,,,,,,,,,,,,,100.00,100.00,100.00,100.00,,,,,,,,,-100.00,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,-100.00,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,-100.00,,,,,,,
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,21120000,21127000,,,22919000,22920000,33977000,34084000,37484000,37174000,43968000,43968000,43968000,43968000,33491000,36583000,33479000,33480000,54068000,53202000,47941000,47941000,47353000,47353000,53144000,53144000,52815000,52815000,53051000,53051000,38513000,,38513000,38513000,38513000,38513000,4573000,3950000,4573000
BalanceReserve_yy,,,,,,8.52,8.49,,,63.55,62.19,29.41,29.00,17.30,18.28,-23.83,-16.80,-23.86,-23.85,61.44,45.43,43.20,43.19,-12.42,-10.99,10.85,10.85,11.53,11.53,-0.17,-0.17,-27.08,-100.00,-27.40,-27.40,,,-88.13,-89.74,-88.13
BalanceReserve_sy,,,,,,-13.43,,,,4.21,10.44,8.94,4.85,8.63,6.02,-23.33,-16.80,-23.86,4.36,10.57,10.55,10.55,-3.47,-7.62,7.44,14.26,10.85,2.30,5.24,0.77,4.24,4.24,4.20,5.23,4.90,,,-0.44,-3.01,
BalanceReserve_qq,,,0.03,-100.00,,,,48.24,0.31,9.98,-0.83,18.28,,,,-23.83,9.23,-8.48,,61.50,-1.60,-9.89,,-1.23,,12.23,,-0.62,,0.45,,-27.40,-100.00,,,,,-88.13,-13.63,15.79
BalanceReserve_sq,,,,-13.44,,,,2.28,,,,5.45,,,,0.59,,,,6.31,-0.54,-3.51,,0.47,,0.68,,0.86,,0.22,,4.82,-0.17,,,,,-0.70,,8.29
BalanceNonshareCapital,,,,,,0,,12783000,11608000,11169000,10057000,17286000,15074000,13403000,14450000,12353000,8204000,9970000,10345000,10315000,9378000,15417000,18140000,18057000,17284000,16501000,16382000,,,,,,189000,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,35.23,29.86,20.00,43.68,-28.54,-45.58,-25.61,-28.41,-16.50,14.30,54.64,75.34,75.06,84.31,7.03,-9.69,-100.00,-100.00,-100.00,-100.00,,,,,,-100.00,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,43.40,34.44,51.11,51.14,20.33,109.95,-15.56,-28.39,-18.43,-14.52,6.57,4.29,-11.88,-10.08,-4.14,-9.94,-15.48,-30.26,-48.72,-34.82,,,,,,-3.12,,,
BalanceNonshareCapital_qq,,,,,,,,,-9.19,-3.78,-9.96,71.88,-12.80,-11.09,7.81,-14.51,-33.59,21.53,3.76,-0.29,-9.09,64.41,17.66,-0.45,-4.28,-4.53,-0.72,-100.00,,,,,,-100.00,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,-54.60,0.30,5.00,26.44,-56.40,-1.00,7.48,-6.13,-14.96,-18.14,3.51,-2.96,0.76,-0.07,2.28,-17.82,7.69,1.81,-0.32,-14.56,,,,,,,,,,,,
BalanceNoncurrentLiabilities,,240000,222000,,,0,1363000,0,0,304000,304000,4757000,5334000,9987000,6347000,6185000,6185000,12113000,5867000,5574000,15220000,15892000,5135000,18463000,15632000,15795000,4790000,8282000,8282000,4250000,4142000,4056000,3774000,,,3789000,3789000,,,
BalanceNoncurrentLiabilities_yy,,,,,,-100.00,513.96,,,,-77.70,,,3185.20,1987.83,30.02,15.95,21.29,-7.56,-9.88,146.08,31.20,-12.49,231.21,2.71,-0.61,-6.71,-55.14,-47.02,-73.10,-13.54,-51.02,-54.43,-100.00,-100.00,-6.58,0.42,,,-100.00
BalanceNoncurrentLiabilities_sy,,,,,,97.94,400.91,,,,99.50,,,1685.29,1034.51,105.80,15.95,20.20,-5.86,-0.90,-0.83,19.58,-9.14,-24.28,2.88,36.10,13.44,6.42,6.92,12.60,2.73,-12.08,-27.08,-34.79,-23.22,-11.27,2.15,,,1.85
BalanceNoncurrentLiabilities_qq,,,-7.50,-100.00,,,,-100.00,,,,1464.80,12.13,87.23,-36.45,-2.55,,95.84,-51.56,-5.00,173.04,4.42,-67.69,259.57,-15.33,1.04,-69.67,72.89,,-48.69,-2.54,-2.06,-6.97,-100.00,,,,-100.00,,
BalanceNoncurrentLiabilities_sq,,,-10.98,4.09,,,,-17.30,,,,14.08,7.41,87.23,-7.96,-4.98,,-0.99,0.02,0.02,-5.91,2.48,-8.73,-3.98,2.25,1.23,-6.56,1.19,,-5.88,-1.88,-7.40,-8.06,-0.58,,,,-2.60,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3774000,3774000,,,
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.44
BalanceNoncurrentBorrowings_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,
BalanceNoncurrentBorrowings_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.51,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,240000,222000,,,0,1363000,0,0,304000,304000,4757000,5334000,9987000,6347000,6185000,6185000,12113000,5867000,5574000,15220000,15892000,5135000,18463000,15632000,15795000,4790000,8282000,8282000,4250000,4142000,4056000,3774000,,,16000,16000,,,
BalanceNoncurrentOtherLiabilities_yy,,,,,,-100.00,513.96,,,,-77.70,,,3185.20,1987.83,30.02,15.95,21.29,-7.56,-9.88,146.08,31.20,-12.49,231.21,2.71,-0.61,-6.71,-55.14,-47.02,-73.10,-13.54,-51.02,-54.43,-100.00,-100.00,-99.61,-99.58,,,-100.00
BalanceNoncurrentOtherLiabilities_sy,,,,,,-100.00,513.96,,,,99.94,,,62.07,66.64,99.30,15.95,17.28,-7.56,-9.88,42.07,30.22,9.50,-20.53,2.71,49.27,62.82,55.75,-0.22,14.02,5.78,-29.50,-33.72,-18.17,-10.17,-18.95,24.96,,,6.70
