,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit_sy,,,,,27.95,9.68,-18.16,59.31,40.10,27.70,-11.33,-6.29,-75.33,-83.66,-23.31,-6.49,13.77,40.28,61.55,8.32,39.56,71.42,21.91,43.80,2.38,-24.61,-23.14,23.08,17.76,78.01,39.82,18.22,16.46,8.12,21.00,15.44,9.79,18.10,16.63,-4.18,1.37,0.84,6.96,-13.61,31.70,4.94,-3.26,-7.63,7.52,34.74
IncomeBeforeTaxProfit_qq,,282.86,-87.64,1172.41,-109.49,503.81,-74.06,-1010.91,118.46,70.81,47.15,-78.92,389.80,-87.92,-60.34,4495.65,-112.39,64.12,240.43,-65.15,47.83,450.00,8.56,184.73,-78.55,216.13,16.33,-60.75,-143.02,-229.87,128.74,-1194.52,135.92,-92.68,1571.43,121.94,-75.48,-132.46,214.52,271.83,-26.14,-95.38,9155.56,-89.92,367.86,-319.08,191.17,-423.95,112.50,-380.82
IncomeBeforeTaxProfit_sq,,-5.21,46.10,45.46,-42.32,-17.11,-0.11,190.12,-29.37,44.92,-28.84,138.69,-84.84,1.68,0.30,129.98,-43.64,7.86,22.05,21.09,-3.16,-9.34,5.40,10.39,-17.98,-9.29,8.43,45.14,-30.74,-23.33,24.44,33.55,-34.68,-4.84,30.34,31.06,-14.52,-14.08,14.54,16.59,-28.16,19.60,7.06,5.44,-22.32,5.62,-1.76,-5.42,-31.58,28.38
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,-389000,640000,73000,897000,-103000,314000,127000,-1013000,146000,184000,346000,263000,409000,100000,-4000,666000,-131000,-122000,21000,328000,9000,90000,181000,625000,29000,345000,355000,127000,-91000,-295000,16000,-689000,225000,-23000,129000,577000,126000,-100000,-23000,167000,108000,-39000,657000,15000,315000,-726000,655000,-2774000,222000,-886000
IncomeNetProfit_yy,,,,,73.52,-50.94,73.97,-212.93,241.75,-41.40,172.44,125.96,180.14,-45.65,-101.16,153.23,-132.03,-222.00,625.00,-50.75,106.87,173.77,761.90,90.55,222.22,283.33,96.13,-79.68,-413.79,-185.51,-95.49,-642.52,347.25,92.20,706.25,183.74,-44.00,-334.78,-117.83,-71.06,-14.29,61.00,2956.52,-91.02,191.67,-1761.54,-0.30,-18593.33,-29.52,-22.04
IncomeNetProfit_sy,,,,,28.71,7.61,-18.24,60.48,34.49,21.02,,-11.59,-79.37,-58.36,-17.58,-4.40,19.74,24.55,57.03,27.66,30.82,102.73,28.04,34.70,4.78,-36.36,-20.16,15.23,-9.90,110.32,45.07,4.06,18.29,17.52,17.00,8.94,6.69,14.40,26.46,18.74,-9.72,2.76,17.60,-16.72,39.28,2.95,-0.30,2.89,9.83,24.08
IncomeNetProfit_qq,,264.52,-88.59,1128.77,-111.48,404.85,-59.55,-897.64,114.41,26.03,88.04,-23.99,55.51,-75.55,-104.00,16750.00,-119.67,6.87,117.21,1461.90,-97.26,900.00,101.11,245.30,-95.36,1089.66,2.90,-64.23,-171.65,-224.18,105.42,-4406.25,132.66,-110.22,660.87,347.29,-78.16,-179.37,77.00,826.09,-35.33,-136.11,1784.62,-97.72,2000.00,-330.48,190.22,-523.51,108.00,-499.10
IncomeNetProfit_sq,,-7.42,46.62,86.56,-55.63,-22.03,-2.61,184.88,-19.64,18.76,-20.01,142.20,-90.01,-10.03,0.32,103.95,-43.06,-18.75,15.40,42.53,-22.02,-8.79,2.30,10.65,-15.15,-7.86,2.90,48.89,-39.85,-16.88,14.77,33.02,-32.88,0.38,30.54,24.62,-14.02,-13.22,15.20,19.31,-27.37,15.92,18.56,3.57,-17.83,-10.45,-6.12,0.24,-9.83,29.85
IncomeShareholderNetProfit,-389000,640000,73000,897000,-103000,319000,36000,-1000000,146000,184000,346000,263000,409000,100000,-4000,666000,-131000,-122000,21000,323000,8000,90000,181000,626000,29000,344000,354000,127000,-90000,-293000,15000,-687000,225000,-23000,130000,576000,126000,-100000,-17000,167000,108000,-39000,657000,15000,315000,-726000,655000,-2774000,222000,-886000
IncomeShareholderNetProfit_yy,,,,,73.52,-50.16,-50.68,-211.48,241.75,-42.32,861.11,126.30,180.14,-45.65,-101.16,153.23,-132.03,-222.00,625.00,-51.50,106.11,173.77,761.90,93.81,262.50,282.22,95.58,-79.71,-410.34,-185.17,-95.76,-640.94,350.00,92.15,766.67,183.84,-44.00,-334.78,-113.08,-71.01,-14.29,61.00,3964.71,-91.02,191.67,-1761.54,-0.30,-18593.33,-29.52,-22.04
IncomeShareholderNetProfit_sy,,,,,61.79,16.66,-20.38,60.48,36.32,22.90,,-6.42,-85.47,-51.99,-11.32,-9.39,27.25,22.73,64.33,32.90,22.37,102.75,14.56,26.33,16.05,-31.98,-23.10,10.83,-5.68,114.86,45.07,4.06,19.06,15.46,22.26,9.16,6.69,14.40,26.46,20.43,-14.83,-7.72,13.26,-22.66,39.28,3.32,1.23,2.89,8.02,28.08
IncomeShareholderNetProfit_qq,,264.52,-88.59,1128.77,-111.48,409.71,-88.71,-2877.78,114.60,26.03,88.04,-23.99,55.51,-75.55,-104.00,16750.00,-119.67,6.87,117.21,1438.10,-97.52,1025.00,101.11,245.86,-95.37,1086.21,2.91,-64.12,-170.87,-225.56,105.12,-4680.00,132.75,-110.22,665.22,343.08,-78.12,-179.37,83.00,1082.35,-35.33,-136.11,1784.62,-97.72,2000.00,-330.48,190.22,-523.51,108.00,-499.10
IncomeShareholderNetProfit_sq,,-7.63,31.85,163.17,-40.63,-21.10,1.46,184.35,-19.82,18.24,-19.06,142.20,-92.44,-12.37,0.90,48.19,-41.46,6.87,15.40,41.87,-22.00,-7.12,-3.69,13.63,-8.40,-13.34,2.30,49.05,-42.21,-16.88,10.39,30.16,-31.18,-3.97,31.23,28.52,-15.18,-13.66,15.43,21.18,-27.37,20.18,6.16,3.57,-11.06,-10.45,-2.33,0.24,-6.33,29.03
BalanceNoncurrentAssets,510000,637000,,1502000,4134000,,,11857000,12551000,,,13873000,13718000,13487000,,14510000,14316000,14016000,,13899000,13766000,13769000,,14436000,14249000,14138000,,13589000,13378000,13430000,13122000,12542000,12666000,12368000,12028000,11991000,12017000,11975000,12748000,13089000,12850000,12701000,12629000,12299000,12108000,11763000,11959000,9111000,9327000,10429000
BalanceNoncurrentAssets_yy,,,,,710.59,-100.00,,689.41,203.60,,,17.00,9.30,,,4.59,4.36,3.92,,-4.21,-3.84,-1.76,,3.86,3.51,2.68,,-5.87,-6.11,-5.01,,-7.70,-5.32,-7.91,-8.34,-4.39,-5.12,-3.18,5.99,9.16,6.93,6.06,-0.93,-6.04,-5.77,-7.39,-5.31,-25.92,-22.97,-11.34
BalanceNoncurrentAssets_sy,,,,,39.56,38.76,,29.21,36.32,,,27.54,16.18,,,-0.66,0.18,3.92,,10.78,17.78,11.30,,7.25,3.66,2.74,,2.49,1.58,2.35,,3.18,6.30,0.34,6.03,7.71,4.60,6.50,6.73,7.42,8.06,6.56,5.88,4.79,7.16,3.72,2.52,3.77,3.72,1.52
BalanceNoncurrentAssets_qq,,24.90,-100.00,,175.23,-100.00,,,5.85,-100.00,,,-1.12,-1.68,-100.00,,-1.34,-2.10,-100.00,,-0.96,0.02,-100.00,,-1.30,-0.78,-100.00,,-1.55,0.39,-2.29,-4.42,0.99,-2.35,-2.75,-0.31,0.22,-0.35,6.46,2.67,-1.83,-1.16,-0.57,-2.61,-1.55,-2.85,1.67,-23.81,2.37,11.82
BalanceNoncurrentAssets_sq,,1.70,-100.00,,-0.29,3.00,,,0.46,2.21,,,-1.02,-1.82,-100.00,,-0.14,0.49,-100.00,,0.28,0.74,-100.00,,0.01,-0.37,-0.22,,-0.62,1.18,-0.06,0.36,1.44,0.56,1.22,1.19,-0.30,1.67,1.16,1.82,-0.24,1.35,0.48,2.20,0.31,-0.61,0.25,2.70,0.26,1.03
BalanceIntangibleAssets,32000,29000,,24000,2376000,,,6180000,4897000,,,5874000,5872000,5881000,,6916000,6854000,6797000,,7191000,7110000,7135000,,6848000,6783000,6688000,,6789000,6689000,6571000,6453000,6233000,6122000,6021000,5914000,5837000,5801000,5764000,5995000,5954000,5914000,5897000,5859000,5837000,5796000,5488000,5617000,2901000,2951000,2932000
BalanceIntangibleAssets_yy,,,,,7325.00,-100.00,,25650.00,106.10,,,-4.95,19.91,,,17.74,16.72,15.58,,3.98,3.74,4.97,,-4.77,-4.60,-6.26,,-0.86,-1.39,-1.75,,-8.19,-8.48,-8.37,-8.35,-6.35,-5.24,-4.27,1.37,2.00,1.95,2.31,-2.27,-1.97,-2.00,-6.94,-4.13,-50.30,-49.09,-46.57
BalanceIntangibleAssets_sy,,,,,7.72,7.49,,8.33,2.72,,,27.87,33.88,,,-1.03,-1.64,2.06,,9.10,8.92,11.59,,4.80,6.37,2.28,,0.24,0.20,0.04,,0.78,1.04,-1.83,-0.13,2.14,4.74,3.87,3.13,4.82,2.59,3.92,4.58,3.62,-0.06,6.73,6.44,5.18,-0.12,-0.06
BalanceIntangibleAssets_qq,,-9.38,-100.00,,9800.00,-100.00,,,-20.76,-100.00,,,-0.03,0.15,-100.00,,-0.90,-0.83,-100.00,,-1.13,0.35,-100.00,,-0.95,-1.40,-100.00,,-1.47,-1.76,-1.80,-3.41,-1.78,-1.65,-1.78,-1.30,-0.62,-0.64,4.01,-0.68,-0.67,-0.29,-0.64,-0.38,-0.70,-5.31,2.35,-48.35,1.72,-0.64
BalanceIntangibleAssets_sq,,-5.56,-100.00,,-1.33,-0.76,,,-2.35,0.46,,,-0.32,-2.62,-100.00,,-1.28,-0.33,-100.00,,-1.13,0.22,-100.00,,-0.93,-0.23,-1.82,,-1.51,-0.02,-0.55,-0.20,-0.16,-0.05,0.03,1.00,-0.12,0.14,-0.12,0.13,-0.51,-0.12,-0.24,1.42,-0.20,-0.05,-0.18,1.13,0.04,-0.23
BalanceProperty,476000,608000,,1455000,1709000,,,5617000,5849000,,,7229000,7041000,6848000,,6676000,6596000,6414000,,6005000,6064000,6052000,,6285000,6166000,6135000,,5621000,5506000,5649000,5460000,5465000,5630000,5482000,5392000,5427000,5531000,5479000,5863000,6044000,5853000,5721000,5709000,5543000,5439000,5290000,5354000,5176000,5427000,6036000
BalanceProperty_yy,,,,,259.03,-100.00,,286.05,242.25,,,28.70,20.38,,,-7.65,-6.32,-6.34,,-10.05,-8.07,-5.64,,4.66,1.68,1.37,,-10.56,-10.70,-7.92,,-2.78,2.25,-2.96,-1.25,-0.70,-1.76,-0.05,8.74,11.37,5.82,4.42,-2.63,-8.29,-7.07,-7.53,-6.22,-6.62,-0.22,14.10
BalanceProperty_sy,,,,,33.66,7.83,,28.99,14.45,,,17.68,19.10,,,-4.54,-4.30,-2.83,,0.33,3.60,4.08,,4.66,10.57,3.65,,2.33,-1.50,0.66,,3.59,6.39,3.39,7.66,1.70,-0.17,10.79,6.54,7.53,8.49,2.55,1.34,0.21,0.96,-2.66,-0.12,0.53,-1.37,-1.10
BalanceProperty_qq,,27.73,-100.00,,17.46,-100.00,,,4.13,-100.00,,,-2.60,-2.74,-100.00,,-1.20,-2.76,-100.00,,0.98,-0.20,-100.00,,-1.89,-0.50,-100.00,,-2.05,2.60,-3.35,0.09,3.02,-2.63,-1.64,0.65,1.92,-0.94,7.01,3.09,-3.16,-2.26,-0.21,-2.91,-1.88,-2.74,1.21,-3.32,4.85,11.22
BalanceProperty_sq,,2.74,-100.00,,1.11,3.94,,,0.78,3.70,,,-2.54,-2.10,-100.00,,-1.28,-0.94,-100.00,,-1.04,0.27,-100.00,,-0.50,-0.47,-1.34,,-0.54,-0.58,-0.13,0.66,1.70,-0.57,1.29,0.20,-1.50,1.82,0.42,2.12,-0.20,0.20,-0.16,,-0.77,-0.56,-0.83,-0.39,-0.24,-1.23
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,,,,0,,,0,1748000,,,671000,352000,687000,,665000,665000,620000,,603000,539000,528000,,460000,1255000,1252000,,423000,404000,390000,361000,,,,,,,,,327000,644000,631000,353000,356000,356000,329000,329000,332000,332000,332000
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,-79.86,,,-0.89,88.92,-9.75,,-9.32,-18.95,-14.84,,-23.71,132.84,137.12,,-8.04,-67.81,-68.85,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,8.87,-44.72,-47.86,-6.80,-6.74,-6.74,0.91
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,,,,,3.90,,,,-0.82,-1.28,,-23.71,-8.51,-4.90,,-9.62,-1.50,-5.74,,-3.02,12.52,45.83,7.32,,,,,,,,,-0.15,-14.67,-2.63,-12.10,-4.96,-0.58,-3.77
BalanceNoncurrInvestments_qq,,,,,,,,,,-100.00,,,-47.54,95.17,-100.00,,,-6.77,-100.00,,-10.61,-2.04,-100.00,,172.83,-0.24,-100.00,,-4.49,-3.47,-7.44,-100.00,,,,,,,,,96.94,-2.02,-44.06,0.85,,-7.58,,0.91,,
BalanceNoncurrInvestments_sq,,,,,,,,,,-1.40,,,,,-100.00,,,1.40,-100.00,,,,-100.00,,,,,,,,,-1.50,,,,,,,,,,-1.65,,,,,,,,
BalanceOtherNoncurrentAssets,2000,0,,23000,49000,,,60000,57000,,,99000,453000,71000,,253000,201000,185000,,100000,53000,54000,,843000,45000,63000,,756000,779000,820000,848000,844000,914000,865000,722000,727000,685000,732000,890000,764000,439000,452000,708000,563000,517000,656000,659000,702000,617000,1129000
BalanceOtherNoncurrentAssets_yy,,,,,2350.00,,,160.87,16.33,,,65.00,694.74,,,155.56,-55.63,160.56,,-60.47,-73.63,-70.81,,743.00,-15.09,16.67,,-10.32,1631.11,1201.59,,11.64,17.33,5.49,-14.86,-13.86,-25.05,-15.38,23.27,5.09,-35.91,-38.25,-20.45,-26.31,17.77,45.13,-6.92,24.69,19.34,72.10
BalanceOtherNoncurrentAssets_sy,,,,,0.83,,,52.95,37.09,,,36.73,3.59,,,-1.54,-4.46,6.58,,15.16,13.48,7.05,,32.27,15.76,10.08,,14.45,19.05,6.27,,5.86,13.81,4.67,9.07,25.42,20.96,8.88,31.29,7.46,17.98,24.42,16.06,26.03,9.53,8.29,9.59,-3.00,-5.31,2.28
BalanceOtherNoncurrentAssets_qq,,-100.00,,,113.04,-100.00,,,-5.00,-100.00,,,357.58,-84.33,-100.00,,-20.55,-7.96,-100.00,,-47.00,1.89,-100.00,,-94.66,40.00,-100.00,,3.04,5.26,3.41,-0.47,8.29,-5.36,-16.53,0.69,-5.78,6.86,21.58,-14.16,-42.54,2.96,56.64,-20.48,-8.17,26.89,0.46,6.53,-12.11,82.98
BalanceOtherNoncurrentAssets_sq,,-4.19,,,,5.69,,,-1.47,-3.28,,,-1.24,-14.35,-100.00,,-3.80,-3.24,-100.00,,0.08,-4.55,-100.00,,-4.51,2.94,-4.85,,-0.22,1.77,-0.47,5.11,,1.00,1.41,21.50,0.54,1.49,1.54,17.48,,2.96,0.64,11.08,0.18,1.82,-1.56,-3.42,-2.08,0.60
BalanceCurrentAssets,4137000,4727000,,20143000,16947000,,,13586000,11505000,,,12924000,11025000,12016000,,14372000,9735000,10082000,,11397000,8955000,8760000,,12253000,8937000,10351000,,12772000,9829000,10246000,9568000,9254000,9226000,11203000,13338000,16749000,11534000,13476000,12222000,10990000,10610000,14130000,16165000,13373000,14916000,11923000,11979000,15064000,12675000,14967000
BalanceCurrentAssets_yy,,,,,309.64,-100.00,,-32.55,-32.11,,,-4.87,-4.17,,,11.20,-11.70,-16.10,,-20.70,-8.01,-13.11,,7.51,-0.20,18.16,,4.24,9.98,-1.01,,-27.54,-6.13,9.34,39.40,80.99,25.02,20.29,-8.37,-34.38,-8.01,4.85,32.26,21.68,40.58,-15.62,-25.90,12.64,-15.02,25.53
BalanceCurrentAssets_sy,,,,,44.08,52.20,,50.62,21.58,,,8.40,-2.26,,,-5.44,-7.02,10.17,,16.74,12.98,8.31,,10.23,12.29,14.31,,1.82,13.38,16.50,,10.63,6.40,9.18,9.22,8.68,8.78,6.21,10.38,10.86,7.48,6.80,7.32,7.48,13.43,8.04,10.42,0.67,4.17,11.28
BalanceCurrentAssets_qq,,14.26,-100.00,,-15.87,-100.00,,,-15.32,-100.00,,,-14.69,8.99,-100.00,,-32.26,3.56,-100.00,,-21.43,-2.18,-100.00,,-27.06,15.82,-100.00,,-23.04,4.24,-6.62,-3.28,-0.30,21.43,19.06,25.57,-31.14,16.84,-9.31,-10.08,-3.46,33.18,14.40,-17.27,11.54,-20.07,0.47,25.75,-15.86,18.08
BalanceCurrentAssets_sq,,0.29,-100.00,,-7.06,4.14,,,-13.19,2.04,,,-12.28,-7.18,-100.00,,-5.94,3.94,-100.00,,-9.84,0.82,-100.00,,-10.22,3.01,1.11,,-3.81,-0.12,0.43,14.65,3.31,1.40,-0.19,16.79,1.06,-3.00,0.06,9.30,-5.14,2.46,0.40,14.26,-2.30,1.36,-1.09,4.77,-6.50,4.63
BalanceInventory,1161000,1341000,,2874000,3195000,,,3996000,2552000,,,3481000,2644000,3149000,,1384000,1424000,1415000,,1216000,1452000,1305000,,2000000,2905000,1834000,,2428000,2630000,1500000,1904000,1374000,1621000,1835000,1589000,1180000,2333000,2225000,1859000,2673000,3142000,2591000,2492000,1497000,2247000,1194000,1133000,933000,1131000,1016000
BalanceInventory_yy,,,,,175.19,-100.00,,39.04,-20.13,,,-12.89,3.61,,,-60.24,-46.14,-55.07,,-12.14,1.97,-7.77,,64.47,100.07,40.54,,21.40,-9.47,-18.21,,-43.41,-38.37,22.33,-16.54,-14.12,43.92,21.25,16.99,126.53,34.68,16.45,34.05,-44.00,-28.49,-53.92,-54.53,-37.68,-49.67,-14.91
BalanceInventory_sy,,,,,-9.95,49.82,,39.04,21.05,,,,25.68,,,-27.50,-25.02,-4.02,,43.56,9.92,15.24,,8.20,2.85,11.23,,-0.27,-6.94,-11.47,,10.43,11.86,20.69,-5.97,-9.02,-0.22,3.19,3.60,2.14,-6.36,-8.70,-8.44,-14.39,-17.05,3.46,6.47,21.03,8.52,4.53
BalanceInventory_qq,,15.50,-100.00,,11.17,-100.00,,,-36.14,-100.00,,,-24.04,19.10,-100.00,,2.89,-0.63,-100.00,,19.41,-10.12,-100.00,,45.25,-36.87,-100.00,,8.32,-42.97,26.93,-27.84,17.98,13.20,-13.41,-25.74,97.71,-4.63,-16.45,43.79,17.55,-17.54,-3.82,-39.93,50.10,-46.86,-5.11,-17.65,21.22,-10.17
BalanceInventory_sq,,-8.86,-100.00,,16.70,31.13,,,1.58,-1.03,,,-3.08,-13.04,-100.00,,10.47,2.56,-100.00,,6.63,-6.15,-100.00,,6.47,-4.37,-1.92,,13.19,-3.56,9.59,-14.78,7.74,8.48,0.15,-20.54,19.98,0.29,2.50,-18.10,17.14,5.77,1.30,-20.56,10.20,6.66,0.08,-4.89,11.69,
BalanceCurrentReceivables,1277000,2182000,,3523000,5396000,,,5801000,5470000,,,6472000,4646000,5887000,,9058000,5066000,5568000,,6825000,4583000,4532000,,5267000,3601000,6343000,,6629000,4952000,6629000,5536000,6237000,5909000,7387000,9612000,14025000,7927000,9102000,7347000,6785000,6282000,10210000,12023000,10427000,10360000,6872000,8852000,11628000,9868000,10720000
BalanceCurrentReceivables_yy,,,,,322.55,-100.00,,64.66,1.37,,,11.57,-15.06,,,39.96,9.04,-5.42,,-24.65,-9.53,-18.61,,-22.83,-21.43,39.96,,25.86,37.52,4.51,,-5.91,19.33,11.43,73.63,124.87,34.15,23.22,-23.56,-51.62,-20.75,12.17,63.65,53.68,64.92,-32.69,-26.37,11.52,-4.75,56.00
BalanceCurrentReceivables_sy,,,,,54.48,53.32,,64.81,13.09,,,16.27,3.56,,,-10.22,-3.27,7.29,,32.17,12.95,16.40,,22.25,12.45,16.46,,0.70,13.30,12.30,,22.30,10.19,8.59,15.77,21.23,15.24,15.24,25.05,-9.84,-6.52,5.10,-10.19,5.68,4.19,2.75,1.68,7.46,8.87,8.31
BalanceCurrentReceivables_qq,,70.87,-100.00,,53.16,-100.00,,,-5.71,-100.00,,,-28.21,26.71,-100.00,,-44.07,9.91,-100.00,,-32.85,-1.11,-100.00,,-31.63,76.15,-100.00,,-25.30,33.87,-16.49,12.66,-5.26,25.01,30.12,45.91,-43.48,14.82,-19.28,-7.65,-7.41,62.53,17.76,-13.27,-0.64,-33.67,28.81,31.36,-15.14,8.63
BalanceCurrentReceivables_sq,,5.57,-100.00,,0.29,-1.03,,,-18.88,7.22,,,-29.99,,-100.00,,-8.05,6.28,-100.00,,-14.16,7.60,-100.00,,-25.05,6.57,-2.98,,-10.62,9.93,-2.54,13.58,-4.57,8.94,3.03,20.24,-8.30,-1.24,5.34,3.42,-5.30,9.86,-7.28,16.28,-3.65,4.61,-1.48,26.60,-13.90,9.65
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000,89000,,,,,,,205000
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.67,-20.03,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.12,,,,,,
BalanceCash,1612000,1084000,,13321000,7799000,,,2836000,2298000,,,2721000,3479000,2593000,,3720000,2903000,2729000,,3067000,2534000,2545000,,4807000,1996000,1801000,,704000,1291000,1126000,1216000,1288000,1337000,1623000,1880000,1338000,899000,1842000,2632000,1276000,863000,880000,697000,689000,1343000,2323000,1003000,1122000,994000,550000
BalanceCash_yy,,,,,383.81,-100.00,,-78.71,-70.53,,,-4.06,51.39,,,36.71,-16.56,5.24,,-17.55,-12.71,-6.74,,56.73,-21.23,-29.23,,-85.35,-35.32,-37.48,,82.95,3.56,44.14,54.61,3.88,-32.76,13.49,40.00,-4.63,-4.00,-52.23,-73.52,-46.00,55.62,163.98,43.90,62.84,-25.99,-76.32
BalanceCash_sy,,,,,132.34,-8.85,,26.56,95.31,,,-4.06,-3.42,,,-9.66,-9.73,10.59,,-4.34,10.79,-6.29,,2.22,-3.03,-2.80,,15.20,17.04,8.81,,0.91,10.41,10.48,2.10,15.77,-13.33,29.94,2.23,43.00,6.95,-0.50,10.48,-5.74,23.39,20.09,7.03,-3.22,-1.97,3.29
BalanceCash_qq,,-32.75,-100.00,,-41.45,-100.00,,,-18.97,-100.00,,,27.86,-25.47,-100.00,,-21.96,-5.99,-100.00,,-17.38,0.43,-100.00,,-58.48,-9.77,-100.00,,83.38,-12.78,7.99,5.92,3.80,21.39,15.83,-28.83,-32.81,104.89,42.89,-51.52,-32.37,1.97,-20.80,-1.15,94.92,72.97,-56.82,11.86,-11.41,-44.67
BalanceCash_sq,,-4.16,-100.00,,-11.23,-28.92,,,-4.34,-10.23,,,7.04,-16.60,-100.00,,-7.12,4.75,-100.00,,-2.91,0.43,-100.00,,-7.74,-6.56,-0.76,,2.46,-14.45,4.15,17.41,5.46,-29.15,-5.80,23.59,-0.76,2.00,-17.96,46.15,-28.09,-1.18,4.28,26.30,13.46,-8.78,-14.68,7.76,-4.11,3.09
BalanceOtherCurrentAssets,87000,120000,,425000,557000,,,953000,1185000,,,250000,256000,387000,,210000,342000,370000,,289000,386000,378000,,179000,435000,373000,,3011000,956000,991000,912000,355000,359000,358000,257000,206000,375000,307000,384000,256000,323000,360000,864000,760000,966000,1534000,991000,1381000,682000,2476000
BalanceOtherCurrentAssets_yy,,,,,540.23,-100.00,,124.24,112.75,,,-73.77,-78.40,,,-16.00,33.59,-4.39,,37.62,12.87,2.16,,-38.06,12.69,-1.32,,1582.12,119.77,165.68,,-88.21,-62.45,-63.87,-71.82,-41.97,4.46,-14.25,49.42,24.27,-13.87,17.26,125.00,196.88,199.07,326.11,14.70,81.71,-29.40,61.41
BalanceOtherCurrentAssets_sy,,,,,33.39,-18.60,,52.83,31.61,,,-1.44,-9.83,,,-0.74,8.65,28.06,,17.67,28.45,3.48,,13.19,24.00,30.84,,18.51,14.38,-12.22,,8.12,24.82,5.11,29.55,15.80,4.91,-7.48,-1.99,-0.40,-5.64,7.62,29.59,22.24,21.04,22.77,8.31,-0.62,-2.60,4.72
BalanceOtherCurrentAssets_qq,,37.93,-100.00,,31.06,-100.00,,,24.34,-100.00,,,2.40,51.17,-100.00,,62.86,8.19,-100.00,,33.56,-2.07,-100.00,,143.02,-14.25,-100.00,,-68.25,3.66,-7.97,-61.07,1.13,-0.28,-28.21,-19.84,82.04,-18.13,25.08,-33.33,26.17,11.46,140.00,-12.04,27.11,58.80,-35.40,39.35,-50.62,263.05
BalanceOtherCurrentAssets_sq,,18.77,-100.00,,31.06,8.86,,,24.34,6.04,,,2.40,-3.04,-100.00,,26.97,4.11,-100.00,,24.40,-6.98,-100.00,,19.78,-4.24,-6.52,,12.94,-8.66,-7.97,-11.27,19.48,-0.86,-10.29,,24.03,-5.60,-13.65,-4.08,13.70,9.03,1.77,-0.76,10.00,6.26,-4.91,-9.40,8.52,7.99
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
