,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrInvestments_qq,,,,,,,,,147.71,18.08,-100.00,,2.64,1.97,2.08,2.34,3.72,5.11,6.20,22.99,4.51,2.82,5.64,3.79,2.92,21.86,1.24,76.78,-1.34,6.44,-7.71,8.93,3.07,0.53
BalanceNoncurrInvestments_sq,,,,,,,,,2.23,6.00,-6.38,,3.49,1.32,0.65,-3.28,3.63,-0.33,2.02,8.58,1.28,0.76,,-2.31,,,-2.04,0.16,-1.34,,,,,-2.50
BalanceOtherNoncurrentAssets,,,,2712000,,,,2083000,4387000,1610000,,26834000,27465000,26280000,27464000,27688000,22173000,21085000,20627000,28387000,21898000,29344000,29714000,30178000,24322000,33950000,35545000,27627000,26924000,15443000,15674000,15265000,15386000,14861000
BalanceOtherNoncurrentAssets_yy,,,,,,,,-23.19,,,,1188.24,526.05,1532.30,,3.18,-19.27,-19.77,-24.89,2.52,-1.24,39.17,44.05,6.31,11.07,15.70,19.62,-8.45,10.70,-54.51,-55.90,-44.75,-42.85,-3.77
BalanceOtherNoncurrentAssets_sy,,,,,,,,3.10,,,,48.78,29.17,13.07,,24.40,14.13,19.53,15.71,10.99,12.18,6.91,1.62,6.75,3.18,-4.43,12.98,-0.50,4.45,-2.23,18.59,2.58,-2.24,-6.60
BalanceOtherNoncurrentAssets_qq,,,,,-100.00,,,,110.61,-63.30,-100.00,,2.35,-4.31,4.51,0.82,-19.92,-4.91,-2.17,37.62,-22.86,34.00,1.26,1.56,-19.40,39.59,4.70,-22.28,-2.54,-42.64,1.50,-2.61,0.79,-3.41
BalanceOtherNoncurrentAssets_sq,,,,,,,,,-1.49,4.28,-5.33,,1.18,1.23,0.04,5.10,2.81,0.36,0.70,1.79,,0.71,1.04,0.24,8.57,4.17,-0.40,-7.14,1.08,0.96,3.56,-2.61,,-3.84
BalanceCurrentAssets,,,,117068000,,,,178264000,156499000,156425000,,186714000,167043000,171523000,173145000,179786000,176593000,188298000,192193000,126541000,197430000,118063000,109909000,110922000,99872000,103116000,126943000,80581000,65260000,76998000,87754000,66753000,64204000,53649000
BalanceCurrentAssets_yy,,,,,,,,52.27,,,,4.74,6.74,9.65,,-3.71,5.72,9.78,11.00,-29.62,11.80,-37.30,-42.81,-12.34,-49.41,-12.66,15.50,-27.35,-34.66,-25.33,-30.87,-17.16,-1.62,-30.32
BalanceCurrentAssets_sy,,,,,,,,71.06,,,,16.86,9.28,0.35,,9.34,6.98,8.34,1.95,-4.26,-14.56,-21.39,-12.98,2.81,10.31,2.47,6.77,12.16,14.38,5.63,3.38,-9.40,-1.62,-14.46
BalanceCurrentAssets_qq,,,,,-100.00,,,,-12.21,-0.05,-100.00,,-10.54,2.68,0.95,3.84,-1.78,6.63,2.07,-34.16,56.02,-40.20,-6.91,0.92,-9.96,3.25,23.11,-36.52,-19.01,17.99,13.97,-23.93,-3.82,-16.44
BalanceCurrentAssets_sq,,,,,19.70,,,,-1.95,1.15,-7.83,,-2.06,5.58,0.95,1.39,-0.62,-2.71,0.23,-1.06,-3.90,0.36,0.95,6.08,-1.03,1.84,2.32,0.79,-0.21,1.37,-1.10,-0.76,1.24,-3.42
BalanceInventory,,,,0,,,,3435000,3435000,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_yy,,,,,,,,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_sy,,,,,,,,,,,,-19.84,-71.43,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_qq,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_sq,,,,,,,,,,-20.36,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentReceivables,,,,60972000,,,,37905000,52816000,59529000,,104479000,55966000,37663000,44778000,65452000,58820000,57691000,50486000,66325000,63569000,56634000,49740000,51873000,51959000,50685000,48132000,78518000,62430000,66072000,61767000,42061000,55322000,42515000
BalanceCurrentReceivables_yy,,,,,,,,-37.83,,,,175.63,5.96,-36.73,,-37.35,5.10,53.18,12.75,1.33,8.07,-1.83,-1.48,-21.79,-18.26,-10.50,-3.23,51.37,20.15,30.36,28.33,-46.43,-11.39,-35.65
BalanceCurrentReceivables_sy,,,,,,,,47.82,,,,11.07,12.08,-12.26,,7.96,12.47,7.77,9.73,-0.18,-14.47,-5.19,-1.83,-8.90,14.58,1.40,3.95,17.58,9.29,27.88,16.78,8.86,8.60,6.28
BalanceCurrentReceivables_qq,,,,,-100.00,,,,39.34,12.71,-100.00,,-46.43,-32.70,18.89,46.17,-10.13,-1.92,-12.49,31.37,-4.16,-10.91,-12.17,4.29,0.17,-2.45,-5.04,63.13,-20.49,5.83,-6.52,-31.90,31.53,-23.15
BalanceCurrentReceivables_sq,,,,,7.63,,,,-1.85,5.46,-4.14,,-2.29,9.30,5.38,1.01,-0.18,0.04,1.18,-1.35,1.54,6.19,2.20,-2.70,4.25,-3.63,3.94,0.03,8.02,3.10,-1.35,0.82,1.99,0.69
BalanceCurrentInvestments,,,,,,,,,,,,,,,,1066000,1074000,1086000,1097000,1106000,1114000,1099000,1108000,1104000,1110000,1111000,7150000,,,,,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,3.75,3.72,1.20,1.00,-0.18,-0.36,1.09,545.31,-100.00,-100.00,-100.00,-100.00,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,-39.71,-39.73,-19.86,-30.71,-23.19,-10.67,-8.51,-16.02,-21.43,-28.39,-29.15,-47.42,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,0.75,1.12,1.01,0.82,0.72,-1.35,0.82,-0.36,0.54,0.09,543.56,-100.00,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,-2.51,-1.92,-2.63,-0.55,-4.79,0.23,1.10,-0.74,,-2.05,-2.18,-16.08,,,,,,
BalanceCash,,,,19934000,,,,47769000,13386000,11858000,,14128000,16703000,24250000,15576000,14756000,10539000,11907000,14021000,16015000,16197000,18024000,22786000,21293000,10710000,17166000,21490000,412000,1705000,9583000,24808000,23685000,7586000,9497000
BalanceCash_yy,,,,,,,,139.64,,,,-70.42,24.78,104.50,,4.45,-36.90,-50.90,-9.98,8.53,53.69,51.37,62.51,32.96,-33.88,-4.76,-5.69,-98.07,-84.08,-44.17,15.44,5648.79,344.93,-0.90
BalanceCash_sy,,,,,,,,10.26,,,,-16.31,-15.35,-31.34,,59.42,0.43,10.16,-23.92,21.56,-20.59,-12.10,2.40,26.30,-28.78,21.88,23.36,-27.85,31.34,12.38,-19.53,-25.06,-11.39,-16.07
BalanceCash_qq,,,,,-100.00,,,,-71.98,-11.41,-100.00,,18.23,45.18,-35.77,-5.26,-28.58,12.98,17.75,14.22,1.14,11.28,26.42,-6.55,-49.70,60.28,25.19,-98.08,313.83,462.05,158.88,-4.53,-67.97,25.19
BalanceCash_sq,,,,,-27.38,,,,-8.56,-11.41,-29.34,,1.16,13.14,-8.88,-4.89,-15.98,0.36,-4.74,-4.71,-7.70,-14.40,-5.11,7.88,-49.70,48.95,-9.20,-10.05,-15.06,11.73,-25.77,-0.34,6.32,22.49
BalanceOtherCurrentAssets,,,,36162000,,,,89155000,86862000,85038000,,68107000,94374000,109610000,112791000,98512000,106160000,117614000,126589000,43095000,116550000,42306000,36275000,36652000,36093000,34154000,50171000,1651000,1125000,1343000,1179000,1007000,1296000,1637000
BalanceOtherCurrentAssets_yy,,,,,,,,146.54,,,,-23.61,8.65,28.90,,44.64,12.49,7.30,12.23,-56.25,9.79,-64.03,-71.34,-14.95,-69.03,-19.27,38.31,-95.50,-96.88,-96.07,-97.65,-39.01,15.20,21.89
BalanceOtherCurrentAssets_sy,,,,,,,,62.50,,,,-1.89,8.65,17.47,,11.50,7.04,-2.02,-15.99,-7.52,1.27,-1.21,-19.54,-4.14,-13.06,3.81,15.73,-11.67,7.91,2.69,6.44,13.20,13.89,2.76
BalanceOtherCurrentAssets_qq,,,,,-100.00,,,,-2.57,-2.10,-100.00,,38.57,16.14,2.90,-12.66,7.76,10.79,7.63,-65.96,170.45,-63.70,-14.26,1.04,-1.53,-5.37,46.90,-96.71,-31.86,19.38,-12.21,-14.59,28.70,26.31
BalanceOtherCurrentAssets_sq,,,,,45.76,,,,12.87,-6.74,-29.11,,49.46,-5.38,-2.04,-17.09,22.68,-13.43,-1.25,-5.95,22.62,-20.30,-13.79,-1.13,28.03,-1.19,-4.44,-29.67,9.91,-1.52,-0.46,-3.58,19.38,-15.92
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,,,,135474000,,,,599194000,600443000,615260000,,600985000,593014000,606048000,621016000,639659000,640603000,660310000,670285000,630642000,699849000,631757000,630665000,635873000,619725000,599355000,616645000,631547000,612835000,628289000,645707000,620569000,625131000,619445000
BalanceTotalAssets_yy,,,,,,,,342.29,,,,0.30,-1.24,-1.50,,6.44,8.02,8.95,7.93,-1.41,9.25,-4.32,-5.91,0.83,-11.45,-5.13,-2.22,-0.68,-1.11,4.83,4.71,-1.74,2.01,-1.41
BalanceTotalAssets_sy,,,,,,,,17.60,,,,5.74,4.70,4.81,,11.46,11.66,9.00,7.80,-0.08,-3.06,-2.68,-1.38,3.60,4.88,-2.82,-1.42,-1.61,-1.81,2.75,1.48,0.54,3.92,-0.73
BalanceTotalAssets_qq,,,,,-100.00,,,,0.21,2.47,-100.00,,-1.33,2.20,2.47,3.00,0.15,3.08,1.51,-5.91,10.97,-9.73,-0.17,0.83,-2.54,-3.29,2.88,2.42,-2.96,2.52,2.77,-3.89,0.74,-0.91
BalanceTotalAssets_sq,,,,,4.33,,,,2.71,2.56,-2.03,,-0.18,2.20,2.29,2.80,0.24,-0.79,0.91,-0.51,1.02,1.48,-0.01,0.60,0.12,-1.46,0.74,-0.16,-0.45,-0.86,,-0.94,0.92,-1.21
BalanceCapital,,,,88064000,,,,257792000,288396000,299539000,,362125000,374259000,390583000,404878000,417648000,423886000,431326000,439189000,370704000,453878000,381710000,386154000,392507000,394104000,349951000,361591000,387615000,368125000,381445000,383330000,369205000,373230000,374771000
BalanceCapital_yy,,,,,,,,192.73,,,,40.47,29.77,30.39,,15.33,13.26,10.43,8.47,-11.24,7.08,-11.50,-12.08,5.88,-13.17,-8.32,-6.36,-1.25,-6.59,9.00,6.01,-4.75,1.39,-1.75
BalanceCapital_sy,,,,,,,,29.43,,,,8.87,9.40,4.13,,10.70,6.63,9.17,7.99,4.98,3.68,-0.20,-4.14,3.64,-2.42,-1.66,-0.54,-2.53,-2.39,3.28,3.40,2.90,1.12,-0.99
BalanceCapital_qq,,,,,-100.00,,,,11.87,3.86,-100.00,,3.35,4.36,3.66,3.15,1.49,1.76,1.82,-15.59,22.44,-15.90,1.16,1.65,0.41,-11.20,3.33,7.20,-5.03,3.62,0.49,-3.68,1.09,0.41
BalanceCapital_sq,,,,,0.78,,,,7.46,3.28,-1.89,,1.80,0.44,1.60,2.95,1.84,0.37,2.26,-0.36,2.10,-0.46,-0.38,1.88,3.14,-1.43,0.70,-1.40,0.65,-0.93,1.49,-2.32,0.24,-2.89
BalanceShareCapital,,,,500000,,,,542000,542000,542000,,542000,542000,542000,542000,543000,543000,543000,543000,543000,543000,543000,543000,543000,543000,543000,543000,543000,543000,743000,743000,743000,743000,743000
BalanceShareCapital_yy,,,,,,,,8.40,,,,,,,,0.18,0.18,0.18,0.18,,,,,,,,,,,36.83,36.83,36.83,36.83,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,,-100.00,,,,,,-100.00,,,,,0.18,,,,,,,,,,,,,,36.83,,,,
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,,,9326000,,,,161947000,162213000,233600000,,228833000,228833000,273152000,273236000,272545000,272545000,324562000,324562000,283061000,324562000,254527000,250949000,276901000,276901000,302684000,291617000,314817000,291617000,314431000,314381000,314380000,314380000,312399000
BalanceReserve_yy,,,,,,,,1636.51,,,,41.30,41.07,16.93,,19.10,19.10,18.82,18.78,3.86,19.09,-21.58,-22.68,-2.18,-14.68,18.92,16.21,13.69,5.31,3.88,7.81,-0.14,7.81,-0.65
BalanceReserve_sy,,,,,,,,12.36,,,,13.61,11.48,3.88,,2.75,1.04,3.48,5.18,3.50,3.11,,-0.57,-0.10,-0.20,0.11,0.46,,0.14,0.09,0.98,0.84,3.55,1.24
BalanceReserve_qq,,,,,-100.00,,,,0.16,44.01,-100.00,,,19.37,0.03,-0.25,,19.09,,-12.79,14.66,-21.58,-1.41,10.34,,9.31,-3.66,7.96,-7.37,7.82,-0.02,,,-0.63
BalanceReserve_sq,,,,,0.27,,,,,3.90,-0.88,,,0.60,,,,0.24,,,,,,,,0.01,,,,,,,,0.25
BalanceNonshareCapital,,,,,,,,,,,,0,,,2217000,2437000,2954000,3679000,4686000,5428000,6863000,4430000,4758000,4963000,2930000,4035000,7246000,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,111.37,122.73,132.33,20.41,1.54,-8.57,-57.31,-8.92,52.29,-100.00,-100.00,-100.00,-100.00,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,-10.16,-41.82,-42.10,-32.56,-42.82,-28.52,-42.92,-8.92,6.48,-7.00,-6.38,,-20.25,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,9.92,21.21,24.54,27.37,15.83,26.44,-35.45,7.40,4.31,-40.96,37.71,79.58,-100.00,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,9.92,0.13,0.83,3.97,-7.50,2.53,-0.13,23.08,2.16,9.28,16.16,,-0.50,,,,,,
BalanceNoncurrentLiabilities,,,,1596000,,,,214566000,189687000,187418000,,62486000,138397000,136985000,140414000,144116000,94974000,96309000,53069000,43716000,69683000,60028000,110326000,110162000,127270000,125569000,123570000,122296000,119010000,128461000,128501000,126805000,53120000,52547000
BalanceNoncurrentLiabilities_yy,,,,,,,,13343.98,,,,-70.88,-27.04,-26.91,,130.64,-31.38,-29.69,-62.21,-69.67,-26.63,-37.67,107.89,151.99,82.64,109.18,12.00,11.01,-6.49,2.30,3.99,3.69,-55.37,-59.09
BalanceNoncurrentLiabilities_sy,,,,,,,,29.17,,,,6.98,-9.51,12.38,,24.07,1.82,14.50,0.46,-11.76,4.92,12.45,12.26,-0.40,-6.66,-20.01,9.35,-1.38,-6.49,-6.70,6.95,1.00,-4.76,10.70
BalanceNoncurrentLiabilities_qq,,,,,-100.00,,,,-11.60,-1.20,-100.00,,121.48,-1.02,2.50,2.64,-34.10,1.41,-44.90,-17.62,59.40,-13.86,83.79,-0.15,15.53,-1.34,-1.59,-1.03,-2.69,7.94,0.03,-1.32,-58.11,-1.08
BalanceNoncurrentLiabilities_sq,,,,,-1.35,,,,-0.62,-11.86,-1.53,,6.10,0.54,0.54,0.63,,-0.50,0.34,-0.10,7.12,8.53,2.34,2.98,0.67,-5.84,7.05,-3.78,0.06,,0.37,-0.56,0.17,0.18
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,1255000,,,,164230000,165887000,167295000,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_yy,,,,,,,,12986.06,,,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_sy,,,,,,,,94.72,,,,-28.52,-21.16,44.53,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_qq,,,,,-100.00,,,,1.01,0.85,-100.00,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_sq,,,,,-7.93,,,,-0.06,-27.90,-9.43,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,28901000,,,,93364000,117277000,115748000,112984000,112124000,108992000,108006000,108199000,106985000,35081000,34446000
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,223.05,,,,20.09,-7.06,-6.69,-4.24,-4.58,-67.81,-68.11
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,-19.23,,,,76.51,14.38,-2.28,2.87,-22.24,-62.15,-33.36
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,25.61,-1.30,-2.39,-0.76,-2.79,-0.90,0.18,-1.12,-67.21,-1.81
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,-59.15,,,,13.14,7.80,8.50,1.51,-11.52,4.16,0.22,-6.00,-54.73,28.86
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,544000,,,,570000,580000,454000,1287000,1059000,963000,813000,870000,742000,653000,809000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,4.78,,,,85.79,66.03,79.07,-32.40,-29.93,-32.19,-0.49
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,53.69,,,,61.83,61.22,79.07,-13.29,-23.77,-38.22,-0.49
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,1.75,-21.72,183.48,-17.72,-9.07,-15.58,7.01,-14.71,-11.99,23.89
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,4.06,-4.06,11.27,-17.72,12.37,-15.58,7.01,-12.28,-11.99,23.89
BalanceNoncurrentOtherLiabilities,,,,341000,,,,50336000,23800000,20123000,,62486000,138397000,136985000,140414000,144116000,94974000,96309000,53069000,14271000,69683000,60028000,110326000,16228000,9413000,9367000,9299000,9113000,9055000,19642000,19432000,19078000,17386000,17292000
BalanceNoncurrentOtherLiabilities_yy,,,,,,,,14661.29,,,,24.14,481.50,580.74,,130.64,-31.38,-29.69,-62.21,-90.10,-26.63,-37.67,107.89,13.71,-86.49,-84.40,-91.57,-43.84,-3.80,109.69,108.97,109.35,92.00,-11.96
BalanceNoncurrentOtherLiabilities_sy,,,,,,,,12.10,,,,15.38,24.22,34.48,,13.41,,4.72,,0.29,6.05,17.71,11.77,-6.57,-3.05,-12.56,12.03,-2.74,-3.90,-0.52,1.18,2.29,-2.70,15.70
BalanceNoncurrentOtherLiabilities_qq,,,,,-100.00,,,,-52.72,-15.45,-100.00,,121.48,-1.02,2.50,2.64,-34.10,1.41,-44.90,-73.11,388.28,-13.86,83.79,-85.29,-42.00,-0.49,-0.73,-2.00,-0.64,116.92,-1.07,-1.82,-8.87,-0.54
BalanceNoncurrentOtherLiabilities_sq,,,,,-32.40,,,,1.90,-4.18,-1.96,,0.30,3.68,0.13,1.87,-0.28,1.41,,0.29,0.03,3.08,,9.69,-0.32,-6.92,4.24,-2.00,1.80,-11.13,1.61,1.06,-1.14,1.56
BalanceCurrentLiabilities,,,,45814000,,,,126836000,122360000,128303000,,176374000,80358000,78480000,73507000,75458000,118789000,128996000,173341000,210794000,169425000,185589000,129427000,128241000,95421000,119800000,124238000,121636000,125700000,118383000,133876000,124559000,198781000,192127000
BalanceCurrentLiabilities_yy,,,,,,,,176.85,,,,39.06,-34.33,-38.83,,-57.22,47.82,64.37,135.82,179.35,42.63,43.87,-25.33,-39.16,-43.68,-35.45,-4.01,-5.15,31.73,-1.18,7.76,2.40,58.14,62.29
BalanceCurrentLiabilities_sy,,,,,,,,62.36,,,,27.51,10.22,-9.40,,-1.30,3.54,2.14,0.17,-2.82,-20.40,-16.42,-27.36,20.59,51.15,22.02,26.02,-5.74,2.64,-1.18,0.18,11.86,18.31,9.68
BalanceCurrentLiabilities_qq,,,,,-100.00,,,,-3.53,4.86,-100.00,,-54.44,-2.34,-6.34,2.65,57.42,8.59,34.38,21.61,-19.63,9.54,-30.26,-0.92,-25.59,25.55,3.70,-2.09,3.34,-5.82,13.09,-6.96,59.59,-3.35
BalanceCurrentLiabilities_sq,,,,,6.84,,,,-5.26,30.64,-4.03,,-6.52,-2.34,-0.57,4.09,1.76,-1.31,0.15,-1.48,1.69,9.45,2.94,4.33,0.56,2.92,-1.61,2.13,2.72,1.11,-11.20,9.70,2.83,0.22
BalanceCurrentTradePayablesv,,,,2133000,,,,9358000,7232000,17016000,,17173000,12133000,15267000,17146000,15412000,22696000,24416000,33838000,16688000,16734000,18621000,14019000,17178000,20364000,22817000,18024000,11767000,13101000,15300000,16163000,15294000,13488000,15136000
BalanceCurrentTradePayablesv_yy,,,,,,,,338.72,,,,83.51,67.77,-10.28,,-10.25,87.06,59.93,97.35,8.28,-26.27,-23.73,-58.57,2.94,21.69,22.53,28.57,-31.50,-35.67,-32.94,-10.33,29.97,2.95,-1.07
BalanceCurrentTradePayablesv_sy,,,,,,,,48.31,,,,19.69,11.13,-55.03,,-14.04,19.51,-11.85,-32.07,20.39,-29.42,10.60,20.62,2.94,16.21,22.08,33.14,3.51,-0.76,-8.26,-11.66,12.60,6.89,0.42
BalanceCurrentTradePayablesv_qq,,,,,-100.00,,,,-22.72,135.29,-100.00,,-29.35,25.83,12.31,-10.11,47.26,7.58,38.59,-50.68,0.28,11.28,-24.71,22.53,18.55,12.05,-21.01,-34.71,11.34,16.78,5.64,-5.38,-11.81,12.22
BalanceCurrentTradePayablesv_sq,,,,,14.67,,,,-19.55,-0.76,-8.83,,-31.46,-6.13,15.77,-10.11,1.75,-21.70,0.69,8.42,-0.14,,1.46,-16.04,0.13,-0.76,0.10,1.04,1.68,4.57,-0.35,17.56,-4.34,1.44
BalanceCurrentBorrowings,,,,522000,,,,0,646000,,,53328000,3833000,3833000,3833000,3833000,3833000,3833000,833000,13634000,,14587000,14497000,14588000,13418000,13454000,12500000,648000,665000,648000,651000,599000,533000,593000
BalanceCurrentBorrowings_yy,,,,,,,,-100.00,,,,,493.34,,,-92.81,,,-78.27,255.70,-100.00,280.56,1640.34,7.00,,-7.77,-13.78,-95.56,-95.04,-95.18,-94.79,-7.56,-19.85,-8.49
BalanceCurrentBorrowings_sy,,,,,,,,17.75,,,,,30.86,,,-0.05,,,7.23,-21.26,-12.23,-31.16,-60.15,-0.67,,16.46,-8.46,17.24,6.45,-16.52,-15.57,-7.69,-9.96,3.87
BalanceCurrentBorrowings_qq,,,,,-100.00,,,,,-100.00,,,-92.81,,,,,,-78.27,1536.73,-100.00,,-0.62,0.63,-8.02,0.27,-7.09,-94.82,2.62,-2.56,0.46,-7.99,-11.02,11.26
BalanceCurrentBorrowings_sq,,,,,1.52,,,,,29.68,,,-25.41,,,,,,0.05,-4.52,-6.52,,,-12.89,-1.78,0.48,-4.20,-3.02,-0.98,-2.24,-2.13,-1.30,2.32,8.00
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,114012000,,,,35240000,8365000,10598000,13922000,13878000,13707000,13820000,12181000,11991000,80056000,79314000
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,-69.09,,,,-60.62,63.86,30.40,-12.51,-13.60,484.05,473.91
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,-7.84,,,,-65.18,-28.44,79.36,97.93,18.93,81.68,17.85
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-76.26,26.69,31.36,-0.32,-1.23,0.82,-11.86,-1.56,567.63,-0.93
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,-99.56,,,,1.26,-18.30,1.05,7.46,-1.23,1.77,,1.20,12.56,-25.02
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,,,3233000,,,,58320000,54098000,62869000,,65980000,25174000,25144000,26014000,24618000,67735000,72296000,112302000,19956000,123910000,115982000,68124000,26839000,27223000,46732000,48619000,49925000,45942000,35969000,44655000,38522000,36899000,34065000
BalanceCurrentOtherLiabilities_yy,,,,,,,,1703.90,,,,13.13,-53.47,-60.01,,-62.69,169.07,187.53,331.70,-18.94,82.93,60.43,-39.34,34.49,-78.03,-59.71,-28.63,86.02,68.76,-23.03,-8.15,-22.84,-19.68,-5.29
BalanceCurrentOtherLiabilities_sy,,,,,,,,10.64,,,,11.11,-3.72,16.46,,5.58,7.78,2.04,-2.57,-6.67,4.36,-8.43,25.64,54.29,11.90,15.56,-2.82,-20.08,7.49,4.80,4.80,12.12,1.57,1.07
BalanceCurrentOtherLiabilities_qq,,,,,-100.00,,,,-7.24,16.21,-100.00,,-61.85,-0.12,3.46,-5.37,175.14,6.73,55.34,-82.23,520.92,-6.40,-41.26,-60.60,1.43,71.66,4.04,2.69,-7.98,-21.71,24.15,-13.73,-4.21,-7.68
BalanceCurrentOtherLiabilities_sq,,,,,-33.95,,,,-1.02,-0.99,-12.68,,-2.34,10.74,-1.17,8.02,-1.77,6.85,-2.53,5.88,2.31,-1.36,8.07,24.49,-10.50,3.75,-3.68,2.22,-1.99,2.58,-5.71,2.96,6.01,-0.37
BalanceReckoning,,,,39926000,,,,59158000,60384000,48418000,,39893000,39218000,34236000,26514000,31595000,24525000,28451000,26368000,46504000,28781000,36399000,32787000,34396000,26051000,26199000,31173000,45418000,52285000,52646000,60226000,58153000,67805000,63019000
BalanceReckoning_yy,,,,,,,,48.17,,,,-32.57,-35.05,-29.29,,-20.80,-37.46,-16.90,-0.55,47.19,17.35,27.94,24.34,-26.04,-9.49,-28.02,-4.92,32.04,100.70,100.95,93.20,28.04,29.68,19.70
