,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherNoncurrentAssets_yy,,,,,,-100.00,-100.00,178.68,,,,-0.18,,20.31,,2.03,2.03,-29.72,-56.31,-56.05,-56.05,-52.97,-24.48,4.68,4.68,-54.83,-71.87,-52.09,-52.09,17.18,17.18,52.51,52.51,68.49
BalanceOtherNoncurrentAssets_sy,,,,,,-52.69,-100.00,-13.93,,,,-4.78,,61.14,,5.42,6.48,-42.56,1.44,-23.82,-28.63,58.59,-6.63,44.58,24.67,24.17,70.36,-21.53,-0.71,-0.26,4.85,29.45,27.26,20.63
BalanceOtherNoncurrentAssets_qq,,,-9.16,349.10,-100.00,,,,-100.00,,-100.00,,,20.53,60.84,-47.37,,-16.98,,-47.06,,-11.16,60.57,-26.61,,-61.67,,25.00,,-6.26,,62.69,,3.56
BalanceOtherNoncurrentAssets_sq,,,-54.58,14.52,-12.21,,,,-36.39,,-48.55,,,4.24,4.52,-29.85,,-28.12,,-34.99,,1.63,5.82,26.81,,1.63,,-12.61,,1.09,,-19.35,,-4.52
BalanceCurrentAssets,,14928000,14414000,12640000,,,,34050000,,32928000,,31136000,32954000,24730000,27683000,23576000,29738000,30229000,27532000,26375000,29436000,30275000,40715000,41663000,45807000,24044000,20811000,20967000,22500000,24289000,22083000,17276000,20962000,19529000
BalanceCurrentAssets_yy,,,,,,-100.00,-100.00,169.38,,,,-8.56,,-24.90,,-24.28,-9.76,22.24,-0.55,11.87,-1.02,0.15,47.88,57.96,55.62,-20.58,-48.89,-49.67,-50.88,1.02,6.11,-17.60,-6.84,-19.60
BalanceCurrentAssets_sy,,,,,,4.39,-59.12,26.26,,,,-5.36,,-10.17,,-4.20,15.44,18.15,-2.42,8.74,2.28,0.34,14.03,10.12,8.61,-1.06,10.24,15.74,4.34,0.66,5.45,-4.42,-4.12,0.21
BalanceCurrentAssets_qq,,,-3.44,-12.30,-100.00,,,,-100.00,,-100.00,,5.84,-24.96,11.94,-14.84,26.14,1.65,-8.92,-4.20,11.61,2.85,34.48,2.33,9.95,-47.51,-13.45,0.75,7.31,7.95,-9.08,-21.77,21.34,-6.84
BalanceCurrentAssets_sq,,,-54.30,-12.30,16.94,,,,4.54,,-3.84,,-3.40,3.50,5.88,-9.36,15.96,-1.04,-7.07,7.44,8.74,2.85,,2.23,11.26,1.32,,0.75,4.64,-6.32,-0.43,2.34,1.64,-0.35
BalanceInventory,,3536000,5049000,5426000,,,,10852000,,12495000,,13916000,12987000,10560000,7043000,6346000,6743000,9508000,8864000,10318000,11183000,13900000,15589000,20110000,20746000,11623000,9495000,11270000,9321000,10352000,9629000,7859000,8625000,8948000
BalanceInventory_yy,,,,,,-100.00,-100.00,99.99,,,,28.23,,-15.49,,-54.40,-48.08,-9.96,25.86,62.59,65.85,46.19,75.87,94.90,85.51,-16.38,-39.09,-43.96,-55.07,-10.94,1.41,-30.27,-7.47,-13.56
BalanceInventory_sy,,,,,,13.52,-56.88,37.82,,,,-17.76,,-13.66,,-0.10,4.88,2.12,-0.61,16.82,14.17,-0.80,10.09,-1.49,0.74,0.52,8.61,6.08,2.34,10.34,8.70,-1.21,,5.34
BalanceInventory_qq,,,42.79,7.47,-100.00,,,,-100.00,,-100.00,,-6.68,-18.69,-33.30,-9.90,6.26,41.01,-6.77,16.40,8.38,24.30,12.15,29.00,3.16,-43.97,-18.31,18.69,-17.29,11.06,-6.98,-18.38,9.75,3.74
BalanceInventory_sq,,,-55.30,2.68,4.99,,,,0.49,,-4.96,,-0.91,-3.56,2.30,-3.39,3.90,3.50,0.08,11.60,1.80,-6.64,2.77,-2.52,7.09,-8.50,0.96,0.90,-0.82,6.24,-0.44,7.58,2.29,3.74
BalanceCurrentReceivables,,11173000,9196000,6980000,,,,14482000,,17636000,,13662000,16775000,11410000,16144000,13257000,20489000,19040000,17482000,15164000,17712000,15700000,24081000,21485000,24703000,12225000,10567000,9445000,11788000,13493000,12125000,8839000,11665000,10029000
BalanceCurrentReceivables_yy,,,,,,-100.00,-100.00,107.49,,,,-5.66,,-35.30,,-2.96,22.14,66.87,8.29,14.38,-13.55,-17.54,37.75,41.68,39.47,-22.13,-56.12,-56.04,-52.28,10.37,14.74,-6.42,-1.04,-25.67
BalanceCurrentReceivables_sy,,,,,,-0.42,-77.05,17.30,,,,-9.76,,-10.58,,7.82,23.34,16.48,8.16,11.48,-7.02,2.16,26.02,18.90,19.19,7.32,5.22,-3.32,7.09,-5.85,3.06,3.74,-1.82,-11.71
BalanceCurrentReceivables_qq,,,-17.69,-24.10,-100.00,,,,-100.00,,-100.00,,22.79,-31.98,41.49,-17.88,54.55,-7.07,-8.18,-13.26,16.80,-11.36,53.38,-10.78,14.98,-50.51,-13.56,-10.62,24.81,14.46,-10.14,-27.10,31.97,-14.02
BalanceCurrentReceivables_sq,,,-58.84,-24.10,20.36,,,,-5.86,,-10.98,,17.28,4.61,0.87,-9.21,35.30,-3.73,-7.70,-10.31,16.49,2.50,11.34,-8.28,3.16,12.20,,-5.26,7.84,-8.55,-0.90,-18.87,24.62,0.32
BalanceCurrentInvestments,,,,0,,,,-1000,,1644000,,1522000,1760000,1606000,1606000,2577000,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,,,,-377.78,,,,304500.00,,-2.31,,69.32,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,,,,-95.95,,,,3766.67,,-51.15,,31.90,-37.30,25.10,73.83,-76.17,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,,,,-100.00,,,,100.00,,-100.00,,15.64,-8.75,,60.46,-100.00,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,,,,-33.00,,,,353.91,,2.17,,-20.00,-73.97,,36.74,-9.58,,,,,,,,,,,,,,,,,
BalanceCash,,153000,94000,167000,,,,7175000,,,,418000,,200000,499000,,1447000,245000,87000,141000,117000,202000,673000,24000,21000,102000,667000,199000,1364000,352000,250000,523000,653000,448000
BalanceCash_yy,,,,,,-100.00,-100.00,4191.93,,,,-94.17,,,,-100.00,,22.50,-82.57,,-91.91,-17.55,673.56,-82.98,-82.05,-49.50,-0.89,729.17,6395.24,245.10,-62.52,162.81,-52.13,27.27
BalanceCash_sy,,,,,,-27.39,110.23,295.74,,,,-30.05,,,,-5.17,,23.76,-55.50,,-6.22,-16.32,1.96,-19.54,7.48,-49.50,45.53,197.39,-5.04,10.05,-3.58,162.81,-15.85,-0.29
BalanceCash_qq,,,-38.56,77.85,-100.00,,,,-100.00,,,,-100.00,,149.50,-100.00,,-83.07,-64.49,62.07,-17.02,72.65,233.17,-96.43,-12.50,385.71,553.92,-70.16,585.43,-74.19,-28.98,109.20,24.86,-31.39
BalanceCash_sq,,,-69.28,69.32,41.06,,,,1.38,,,,-32.47,,1.02,21.46,,-5.96,-35.16,0.58,31.54,6.62,-23.33,-20.00,48.86,-6.81,0.76,25.20,-5.35,-27.68,-15.86,109.20,-31.07,-19.41
BalanceOtherCurrentAssets,,66000,75000,67000,,,,1542000,,1153000,,1618000,1432000,954000,2391000,1396000,1059000,1436000,1099000,752000,424000,473000,372000,3516000,3809000,3566000,3554000,3525000,3499000,3564000,3551000,55000,19000,104000
BalanceOtherCurrentAssets_yy,,,,,,-100.00,-100.00,2201.78,,,,4.96,,-17.26,,-13.72,-26.05,50.52,-54.04,-46.13,-59.96,-67.06,-66.15,367.55,798.35,653.91,855.38,0.26,-8.14,-0.06,-0.08,-98.44,-99.46,-97.08
BalanceOtherCurrentAssets_sy,,,,,,-15.14,-6.06,165.43,,,,29.71,,3.75,,-10.00,-16.88,-2.95,-76.09,-42.42,-8.50,33.55,-22.60,0.41,-20.84,11.85,21.02,6.88,-1.26,-6.00,-4.46,5.02,7.10,-15.74
BalanceOtherCurrentAssets_qq,,,13.64,-10.71,-100.00,,,,-100.00,,-100.00,,-11.50,-33.38,150.63,-41.61,-24.14,35.60,-23.47,-31.57,-43.62,11.56,-21.35,845.16,8.33,-6.38,-0.34,-0.82,-0.74,1.86,-0.36,-98.45,-65.45,447.37
BalanceOtherCurrentAssets_sq,,,-47.17,-16.16,123.08,,,,19.05,,-23.91,,5.26,-19.30,150.63,-41.68,-21.19,-33.00,27.34,-12.74,20.69,-21.53,-19.88,-25.64,5.64,5.56,8.51,-34.12,23.54,-2.86,6.48,-71.38,60.91,-27.17
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,72241000,67085000,66059000,66007000,62329000,73435000,85833000,109597000,101647000,113021000,110906000,124096000,128511000,123642000,129913000,132932000,137709000,136425000,136357000,131534000,133419000,133656000,143387000,147953000,150415000,132836000,128379000,117579000,117064000,116753000,112628000,102662000,104679000,101632000
BalanceTotalAssets_yy,,,,,-13.72,9.47,29.93,66.04,63.08,53.91,29.21,13.23,26.43,9.40,17.14,7.12,7.16,10.34,4.96,-1.05,-3.12,-2.03,5.16,12.48,12.74,-0.61,-10.47,-20.53,-22.17,-12.11,-12.27,-12.69,-10.58,-12.95
BalanceTotalAssets_sy,,,,,-4.30,2.83,9.22,11.84,8.58,1.70,6.04,-2.24,-8.00,-6.00,4.88,-1.85,6.46,4.79,-0.04,4.95,4.94,0.22,4.79,11.74,12.74,7.08,10.10,9.36,0.41,-0.32,0.90,14.40,13.78,3.67
BalanceTotalAssets_qq,,-7.14,-1.53,-0.08,-5.57,17.82,16.88,27.69,-7.25,11.19,-1.87,11.89,3.56,-3.79,5.07,2.32,3.59,-0.93,-0.05,-3.54,1.43,0.18,7.28,3.18,1.66,-11.69,-3.36,-8.41,-0.44,-0.27,-3.53,-8.85,1.96,-2.91
BalanceTotalAssets_sq,,-1.88,-52.73,-4.51,0.91,1.94,-57.11,4.19,1.05,-1.75,-1.81,0.01,-0.06,0.10,1.39,-0.96,6.34,-0.98,-1.62,3.97,1.92,0.18,1.69,3.18,5.00,0.82,,0.68,,-0.27,1.51,3.71,2.05,-0.44
BalanceCapital,38834000,28857000,28120000,27577000,26922000,39564000,39723000,39005000,39065000,39073000,39222000,39967000,39800000,36962000,31001000,25125000,25165000,25286000,24613000,22014000,22096000,21485000,21806000,25098000,25458000,3269000,-1564000,-16765000,-20845000,-23389000,-27020000,-39055000,-42804000,-46031000
BalanceCapital_yy,,,,,-30.67,37.10,41.26,41.44,45.10,-1.24,-1.26,2.47,1.88,-5.40,-20.96,-37.14,-36.77,-31.59,-20.61,-12.38,-12.20,-15.03,-11.40,14.01,15.22,-84.78,-107.17,-166.80,-181.88,-815.48,-1627.62,-132.96,-105.34,-96.81
BalanceCapital_sy,,,,,1.09,3.50,1.36,10.62,5.27,0.65,-1.26,4.50,3.44,0.21,5.97,8.14,6.56,8.14,7.54,8.28,8.99,4.42,5.14,11.08,12.26,9.51,7.76,2.06,2.96,2.83,3.35,4.94,3.96,-0.30
BalanceCapital_qq,,-25.69,-2.55,-1.93,-2.37,46.96,0.40,-1.81,0.15,0.02,0.38,1.90,-0.42,-7.13,-16.13,-18.95,0.16,0.48,-2.66,-10.56,0.37,-2.77,1.49,15.10,1.43,-87.16,-147.84,-971.93,-24.34,-12.20,-15.52,-44.54,-9.60,-7.54
BalanceCapital_sq,,-1.48,-53.27,-4.27,2.77,1.14,-49.90,-1.81,3.70,-0.56,0.08,1.90,1.22,2.38,1.46,-1.73,2.84,3.20,0.22,-1.32,2.82,2.62,2.52,5.41,1.43,-2.05,0.73,0.38,0.25,0.60,1.05,-0.94,,-3.14
BalanceShareCapital,,10700000,10700000,10700000,,,,11838000,,11837000,,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000,11837000
BalanceShareCapital_yy,,,,,,-100.00,-100.00,10.63,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,,-100.00,,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,0,0,0,0,-3472000,-3472000,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,100.00,100.00,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,-3242.31,-299.16,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,-88.33,,,,,,,,,,,,
BalanceReserve,,20669000,20218000,20630000,,,,30569000,,30569000,,30569000,30569000,30569000,30569000,30569000,30569000,30569000,30569000,30569000,30569000,27097000,27097000,30569000,30569000,30569000,30569000,30569000,30569000,30569000,30569000,30569000,30569000,30569000
BalanceReserve_yy,,,,,,-100.00,-100.00,48.17,,,,,,,,,,,,,,-11.36,-11.36,,,12.81,12.81,,,,,,,
BalanceReserve_sy,,,,,,-12.84,-83.80,0.36,,,,,,,,,,,,,,6.02,4.78,,,15.41,18.82,,,,,,,
BalanceReserve_qq,,,-2.18,2.04,-100.00,,,,-100.00,,-100.00,,,,,,,,,,,-11.36,,12.81,,,,,,,,,,
BalanceReserve_sq,,,-51.09,,0.53,,,,0.07,,-0.12,,,,,,,,,,,4.44,,,,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,14530000,19358000,19287000,15588000,16494000,14567000,30417000,49389000,40289000,49390000,40289000,17499000,17559000,17221000,74790000,84896000,86715000,84890000,30682000,12768000,12768000,12326000,84326000,72951000,73193000,7931000,8178000,7967000,8219000,8481000,8726000,8502000,8751000,8553000
BalanceNoncurrentLiabilities_yy,,,,,13.52,-24.75,57.71,216.85,144.26,239.05,32.46,-64.57,-56.42,-65.13,85.63,385.15,393.85,392.94,-58.98,-84.96,-85.28,-85.48,174.84,471.36,473.25,-35.66,-90.30,-89.08,-88.77,6.93,6.70,6.72,6.47,0.85
BalanceNoncurrentLiabilities_sy,,,,,-11.78,10.03,39.48,64.35,39.90,-8.30,14.59,-36.35,-36.08,-46.54,5.67,-3.98,-4.10,5.60,-6.04,-1.07,-2.38,-1.31,12.36,1.26,36.14,14.91,30.36,0.10,-5.74,,,3.01,10.02,5.16
BalanceNoncurrentLiabilities_qq,,33.23,-0.37,-19.18,5.82,-11.68,108.81,62.37,-18.42,22.59,-18.43,-56.57,0.34,-1.92,334.30,13.51,2.14,-2.10,-63.86,-58.39,,-3.46,584.13,-13.49,0.33,-89.16,3.11,-2.58,3.16,3.19,2.89,-2.57,2.93,-2.26
BalanceNoncurrentLiabilities_sq,,-4.06,-54.14,1.20,0.78,20.11,-55.46,5.21,-6.16,-5.10,-10.26,-17.20,-0.32,-12.53,10.58,0.88,1.02,-2.44,-3.40,1.03,,-0.27,,2.46,0.33,2.14,0.32,0.10,-2.92,-0.23,6.90,-2.16,9.63,-4.56
BalanceNoncurrentTradeLiabilities,,18272000,18271000,,,,,,,40289000,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,-100.00,-100.00,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,8.62,12.16,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,-0.01,-100.00,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,-8.65,-4.72,,,,,,,-45.54,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,14530000,,,,40289000,,,,9122000,9182000,8933000,66503000,76616000,78435000,76792000,22592000,4738000,4738000,4383000,76383000,65063000,65063000,,,,,,,,,
BalanceNoncurrentBorrowings_yy,,,,,,,,177.29,,,,-77.36,,,,739.90,754.23,759.64,-66.03,-93.82,-93.96,-94.29,238.10,1273.22,1273.22,-100.00,-100.00,-100.00,-100.00,,,,,
BalanceNoncurrentBorrowings_sy,,,,,,,,158.10,,,,-67.10,,,,-6.34,-8.80,-6.43,-35.55,-26.62,-28.39,-30.54,4.99,-29.67,55.74,45.93,33.25,-14.70,-15.00,,,,,
BalanceNoncurrentBorrowings_qq,,,,,-100.00,,,,-100.00,,,,0.66,-2.71,644.46,15.21,2.37,-2.09,-70.58,-79.03,,-7.49,1642.71,-14.82,,-100.00,,,,,,,,
BalanceNoncurrentBorrowings_sq,,,,,-25.59,,,,-11.53,,,,0.66,-10.18,4.12,-5.79,2.37,-5.51,-10.60,-2.82,,-6.57,2.08,-9.86,,0.98,,,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,1086000,1016000,1058000,,,,9100000,,9101000,,8377000,8377000,8288000,8287000,8280000,8280000,8098000,8090000,8030000,8030000,7943000,7943000,7888000,8130000,7931000,8178000,7967000,8219000,8481000,8726000,8502000,8751000,8553000
BalanceNoncurrentOtherLiabilities_yy,,,,,,-100.00,-100.00,760.16,,,,-7.95,,-8.93,,-1.16,-1.16,-2.29,-2.38,-3.02,-3.02,-1.91,-1.82,-1.77,1.25,-0.15,2.96,1.00,1.09,6.93,6.70,6.72,6.47,0.85
BalanceNoncurrentOtherLiabilities_sy,,,,,,-1.66,-17.22,44.04,,,,-8.72,,-12.39,,2.88,-2.38,5.76,4.38,-1.46,1.96,6.49,-0.91,-0.18,1.25,,5.93,1.00,0.23,,,5.69,9.47,3.70
BalanceNoncurrentOtherLiabilities_qq,,,-6.45,4.13,-100.00,,,,-100.00,,-100.00,,,-1.06,-0.01,-0.08,,-2.20,-0.10,-0.74,,-1.08,,-0.69,3.07,-2.45,3.11,-2.58,3.16,3.19,2.89,-2.57,2.93,-2.26
BalanceNoncurrentOtherLiabilities_sq,,,-53.66,4.13,2.17,,,,0.20,,-6.74,,,-1.69,0.51,3.04,,1.56,-0.05,-0.37,,0.31,,2.48,,,,-1.29,0.65,1.24,0.43,-6.16,2.93,-0.03
BalanceCurrentLiabilities,18877000,18871000,18650000,22843000,18913000,19304000,15693000,21203000,22293000,24558000,31395000,66630000,71152000,69459000,24122000,22911000,25829000,26249000,81062000,96752000,98555000,99845000,37255000,49904000,51764000,121636000,121765000,126377000,129690000,131661000,130922000,133215000,138732000,139110000
BalanceCurrentLiabilities_yy,,,,,0.19,2.29,-15.86,-7.18,17.87,27.22,100.06,214.25,219.17,182.84,-23.17,-65.61,-63.70,-62.21,236.05,322.29,281.57,280.38,-54.04,-48.42,-47.48,21.82,226.84,153.24,150.54,8.24,7.52,5.41,6.97,5.66
BalanceCurrentLiabilities_sy,,,,,1.16,0.95,-15.86,16.66,6.41,6.22,36.45,10.86,1.63,1.64,2.67,-6.84,9.52,-5.01,-2.70,4.01,-3.96,-2.04,7.68,-1.34,1.15,3.95,11.21,13.12,14.37,8.24,7.52,8.66,7.05,4.54
BalanceCurrentLiabilities_qq,,-0.03,-1.17,22.48,-17.21,2.07,-18.71,35.11,5.14,10.16,27.84,112.23,6.79,-2.38,-65.27,-5.02,12.74,1.63,208.82,19.36,1.86,1.31,-62.69,33.95,3.73,134.98,0.11,3.79,2.62,1.52,-0.56,1.75,4.14,0.27
BalanceCurrentLiabilities_sq,,-2.81,-55.47,-6.65,9.96,6.79,-65.15,35.11,-0.41,7.75,-0.30,2.07,3.14,0.51,-9.48,-1.78,10.47,-4.72,-4.20,6.48,1.30,1.31,0.03,-4.87,3.91,3.18,0.11,-2.99,2.62,1.52,-1.25,7.28,-0.86,0.29
BalanceCurrentTradePayablesv,,16076000,15731000,11434000,,,,10060000,,21643000,,17341000,66856000,66043000,21096000,16712000,22700000,22948000,77932000,16153000,95215000,96588000,34177000,27527000,48764000,118394000,118786000,24090000,126263000,128226000,127723000,27389000,134476000,135541000
BalanceCurrentTradePayablesv_yy,,,,,,-100.00,-100.00,-12.02,,,,72.38,,205.15,,-3.63,-66.05,-65.25,269.42,-3.34,319.45,320.90,-56.15,70.41,-48.79,22.58,247.56,-12.49,158.93,8.30,7.52,13.69,6.50,5.70
BalanceCurrentTradePayablesv_sy,,,,,,-2.50,-32.83,-1.07,,,,-12.52,,-4.47,,-3.63,10.07,0.31,0.89,0.76,-5.19,11.03,23.95,21.74,14.66,0.93,17.33,16.95,15.35,6.65,3.61,16.69,4.12,29.42
BalanceCurrentTradePayablesv_qq,,,-2.15,-27.32,-100.00,,,,-100.00,,-100.00,,285.54,-1.22,-68.06,-20.78,35.83,1.09,239.60,-79.27,489.46,1.44,-64.62,-19.46,77.15,142.79,0.33,-79.72,424.13,1.55,-0.39,-78.56,390.99,0.79
BalanceCurrentTradePayablesv_sq,,,-56.11,-27.32,10.00,,,,11.46,,-4.72,,7.27,1.39,-17.97,-3.08,19.28,1.09,-10.87,15.02,-3.17,9.34,-0.50,-12.31,44.66,10.54,0.37,-11.12,-6.47,-0.49,-0.39,17.64,6.42,0.48
BalanceCurrentBorrowings,,,,3473000,,,,4617000,,,,45662000,,,,2562000,,,,76596000,,,,19148000,,,,98573000,,,,101356000,,
BalanceCurrentBorrowings_yy,,,,,,,,32.92,,,,889.10,,,,-94.39,,,,2889.70,,,,-75.00,,,,414.80,,,,2.82,,
BalanceCurrentBorrowings_sy,,,,,,,,32.92,,,,191.71,,,,-31.69,,,,-2.58,,,,-23.71,,,,89.85,,,,2.82,,
BalanceCurrentBorrowings_qq,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,
BalanceCurrentBorrowings_sq,,,,,2.25,,,,-26.55,,,,-90.73,,,,-52.34,,,,-50.73,,,,-12.24,,,,-30.73,,,,-0.56,
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,2673000,2863000,7732000,,,,5480000,,2360000,,2736000,3630000,2563000,2407000,2392000,2392000,2474000,2510000,3176000,2719000,2430000,2458000,2402000,2358000,2415000,2359000,2887000,2807000,2608000,2576000,3638000,3636000,2742000
BalanceCurrentOtherLiabilities_yy,,,,,,-100.00,-100.00,-29.13,,,,-50.07,,8.60,,-12.57,-34.10,-3.47,4.28,32.78,13.67,-1.78,-2.07,-24.37,-13.28,-0.62,-4.03,20.19,19.04,7.99,9.20,26.01,29.53,5.14
BalanceCurrentOtherLiabilities_sy,,,,,,12.38,25.27,37.33,,,,-6.35,,16.60,,8.47,19.50,-1.84,6.73,30.01,8.74,-2.58,-4.58,-4.15,1.15,4.44,5.42,7.71,-0.66,6.12,9.20,29.19,25.66,33.48
BalanceCurrentOtherLiabilities_qq,,,7.11,170.06,-100.00,,,,-100.00,,-100.00,,32.68,-29.39,-6.09,-0.62,,3.43,1.46,26.53,-14.39,-10.63,1.15,-2.28,-1.83,2.42,-2.32,22.38,-2.77,-7.09,-1.23,41.23,-0.05,-24.59
BalanceCurrentOtherLiabilities_sq,,,-51.78,170.06,-3.32,,,,-38.06,,-5.80,,8.42,-4.68,5.85,-1.15,,6.20,14.03,11.58,-2.00,-10.63,9.02,-2.28,12.57,5.79,-2.32,-19.76,-2.77,9.36,4.36,32.35,0.48,4.06
BalanceReckoning,,122000,56000,205000,,,,1047000,,555000,,891000,666000,853000,619000,1245000,737000,827000,620000,827000,621000,827000,620000,827000,642000,827000,620000,827000,620000,827000,623000,832000,620000,827000
BalanceReckoning_yy,,,,,,-100.00,-100.00,411.86,,,,-14.90,,53.69,,39.73,10.66,-3.05,0.16,-33.57,-15.74,,,,3.38,,,,-3.43,,0.48,0.60,,
BalanceReckoning_sy,,,,,,-25.60,-1.15,227.88,,,,-24.93,,,,-0.33,1.10,-14.75,-14.40,-17.06,-39.58,,,,15.79,,,,-6.77,,-0.76,26.39,,
BalanceReckoning_qq,,,-54.10,265.25,-100.00,,,,-100.00,,-100.00,,-25.25,28.08,-27.43,101.13,-40.80,12.21,-25.03,33.39,-24.91,33.17,-25.03,33.39,-22.37,28.82,-25.03,33.39,-25.03,33.39,-24.67,33.55,-25.48,33.39
BalanceReckoning_sq,,,-27.05,4.49,,,,,,,-10.21,,-1.54,,-0.79,26.63,-4.00,-14.59,-20.08,9.05,-18.85,4.95,-7.03,33.39,,,,-1.37,-7.62,0.25,,26.39,-0.01,
