,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceInventory_qq,,12.04,-100.00,,-0.70,-3.36,-3.74,10.43,-24.66,-16.42,-32.57,34.79,11.76,10.10,-20.81,22.60,-1.00,-5.97,8.91,-17.61,-8.54,45.94,-12.53,32.66,3.09,-3.36,-8.66,16.83,20.27,-14.91
BalanceInventory_sq,,-2.77,-100.00,,1.29,-1.40,-3.74,-4.93,3.86,-5.58,2.86,-1.51,5.11,2.94,4.29,0.14,2.28,0.96,-2.02,-6.84,3.40,1.00,0.81,4.02,3.09,3.39,4.72,3.27,3.74,0.48
BalanceCurrentReceivables,243902000,206669000,,185970000,179031000,190535000,163291000,126657000,128458000,136072000,140605000,101358000,118225000,113652000,127480000,125529000,124049000,123166000,86977000,73912000,78059000,88759000,91108000,93589000,120478000,113937000,111757000,106605000,143236000,133265000
BalanceCurrentReceivables_yy,,,,,-26.60,-7.81,,-31.89,-28.25,-28.58,-13.89,-19.97,-7.97,-16.48,-9.34,23.85,4.93,8.37,-31.77,-41.12,-37.07,-27.94,4.75,26.62,54.34,28.37,22.66,13.91,18.89,16.96
BalanceCurrentReceivables_sy,,,,,5.56,-1.86,,-9.68,-3.75,9.00,4.06,2.32,9.80,2.99,0.68,1.46,11.49,8.88,3.66,-2.36,-9.64,-3.00,-1.03,13.44,12.50,0.80,6.93,13.20,7.98,11.60
BalanceCurrentReceivables_qq,,-15.27,-100.00,,-3.73,6.43,-14.30,-22.43,1.42,5.93,3.33,-27.91,16.64,-3.87,12.17,-1.53,-1.18,-0.71,-29.38,-15.02,5.61,13.71,2.65,2.72,28.73,-5.43,-1.91,-4.61,34.36,-6.96
BalanceCurrentReceivables_sq,,-4.24,-100.00,,-3.08,-3.20,1.95,-9.64,0.52,9.49,0.27,-7.51,6.33,3.24,5.74,-7.52,8.18,3.28,-0.30,-14.17,5.31,8.04,2.60,-6.25,8.15,0.95,8.38,-3.15,7.82,0.11
BalanceCurrentInvestments,909000,873000,,6056000,925000,1058000,963000,1168000,1527000,684000,1997000,1831000,1657000,638000,612000,540000,1246000,1357000,684000,475000,332000,244000,337000,250000,417000,336000,358000,504000,335000,246000
BalanceCurrentInvestments_yy,,,,,1.76,21.19,,-80.71,65.08,-35.33,107.42,56.76,8.52,-6.83,-69.35,-70.53,-24.81,112.84,11.72,-11.99,-73.38,-82.05,-50.70,-47.33,25.68,37.88,6.09,101.39,-19.56,-26.77
BalanceCurrentInvestments_sy,,,,,-97.70,-38.00,,-80.17,46.66,57.90,-42.74,15.38,4.26,-3.42,,-70.53,9.66,,-3.42,,21.31,,-2.26,,-5.66,1.03,3.04,-32.12,-2.27,-67.74
BalanceCurrentInvestments_qq,,-3.96,-100.00,,-84.73,14.38,-8.98,21.29,30.74,-55.19,191.94,-8.34,-9.49,-61.53,-3.96,-11.88,130.94,8.90,-49.59,-30.59,-30.15,-26.56,38.43,-25.84,66.70,-19.43,6.51,40.78,-33.42,-26.65
BalanceCurrentInvestments_sq,,-1.98,-100.00,,-85.07,8.02,-80.02,-10.84,15.38,3.07,-3.22,,-9.49,0.78,,-47.30,-2.04,-2.08,-1.06,-4.70,-5.56,0.01,,-0.10,-19.61,10.71,1.08,-13.08,-0.48,-26.65
BalanceCash,640000,1028000,,2854000,1221000,4707000,8161000,2354000,1201000,3255000,8540000,1242000,3551000,1153000,1198000,1994000,7512000,7605000,7825000,8355000,8910000,9750000,8076000,8004000,5856000,8382000,9948000,8941000,11644000,5616000
BalanceCash_yy,,,,,90.78,357.88,,-17.52,-1.64,-30.85,4.65,-47.22,195.69,-64.58,-85.97,60.47,111.52,559.54,553.16,319.06,18.61,28.22,3.21,-4.20,-34.27,-14.04,23.18,11.71,98.84,-33.00
BalanceCash_sy,,,,,39.29,37.14,,4.72,-2.22,22.26,6.70,19.18,2.40,-0.96,13.94,39.20,41.56,7.61,3.15,25.21,17.68,38.32,30.02,1.02,13.44,12.30,27.21,20.04,32.46,16.56
BalanceCash_qq,,60.62,-100.00,,-57.22,285.50,73.38,-71.16,-48.98,171.03,162.38,-85.45,185.83,-67.53,3.90,66.42,276.76,1.24,2.90,6.78,6.63,9.44,-17.17,-0.89,-26.84,43.13,18.69,-10.12,30.23,-51.77
BalanceCash_sq,,-3.13,-100.00,,5.13,6.82,-21.36,-14.44,0.18,30.26,6.53,-7.78,3.06,25.23,5.76,16.89,3.92,-2.38,0.42,12.30,1.37,8.79,-12.46,39.34,-18.65,16.04,18.69,0.85,-6.44,8.25
BalanceOtherCurrentAssets,2491000,1952000,,1492000,3042000,1797000,1833000,1134000,2132000,1496000,1321000,785000,1895000,1400000,942000,693000,2794000,2046000,1374000,868000,2718000,2088000,1557000,930000,2056000,1629000,1310000,758000,2350000,1676000
BalanceOtherCurrentAssets_yy,,,,,22.12,-7.94,,-23.99,-29.91,-16.77,-27.92,-30.78,-11.11,-6.39,-28.68,-11.74,47.42,46.15,45.76,25.23,-2.73,2.07,13.33,7.17,-24.33,-22.00,-15.84,-18.46,14.27,2.87
BalanceOtherCurrentAssets_sy,,,,,4.68,30.77,,-12.62,15.59,-1.64,11.83,-1.52,-11.11,-4.41,-10.69,-8.56,-10.61,-5.40,0.39,10.64,12.10,4.00,9.40,1.92,-6.94,7.20,4.92,-11.72,4.58,7.28
BalanceOtherCurrentAssets_qq,,-21.64,-100.00,,103.89,-40.93,2.00,-38.13,88.01,-29.85,-11.66,-40.59,141.44,-26.12,-32.69,-26.49,303.29,-26.76,-32.87,-36.84,213.25,-23.15,-25.46,-40.27,121.16,-20.78,-19.57,-42.13,209.92,-28.69
BalanceOtherCurrentAssets_sq,,-15.14,-100.00,,20.32,-12.29,-27.20,-18.08,43.54,-28.91,-16.97,-12.28,35.04,-27.65,-7.45,-24.71,76.04,-25.35,-12.68,3.76,47.89,-23.15,-7.88,-7.73,50.19,-15.36,1.14,-12.30,25.17,2.49
BalanceAssetsForSale,,,,0,0,,,210000,210000,,,673000,597000,597000,597000,235000,235000,235000,235000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000
BalanceAssetsForSale_yy,,,,,,,,,,,,220.56,184.41,,,-65.15,-60.72,-60.72,-60.72,-85.26,-85.26,-85.26,-85.26,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,-64.28,-22.81,,,-77.85,-77.85,-48.12,-49.25,-53.91,-53.91,-10.00,-2.00,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,-100.00,,,-11.28,,,-60.72,,,,-85.26,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,-12.97,,,,,,-18.16,,,,-1.28,,,,,,,,,,
BalanceTotalAssets,477344000,461995000,,445625000,432078000,446092000,416790000,388728000,351873000,341426000,324406000,303494000,333552000,336900000,325696000,342074000,348272000,341507000,314649000,287423000,294947000,343207000,327827000,363566000,394094000,388418000,378630000,395638000,469594000,429278000
BalanceTotalAssets_yy,,,,,-9.48,-3.44,,-12.77,-18.56,-23.46,-22.17,-21.93,-5.21,-1.33,0.40,12.71,4.41,1.37,-3.39,-15.98,-15.31,0.50,4.19,26.49,33.62,13.17,15.50,8.82,19.16,10.52
BalanceTotalAssets_sy,,,,,2.54,1.16,,-2.39,-0.88,1.55,-1.76,2.24,4.62,1.81,5.44,3.38,4.51,2.10,1.84,0.83,-0.12,0.37,1.28,7.30,7.78,8.20,4.73,8.16,10.77,10.52
BalanceTotalAssets_qq,,-3.22,-100.00,,-3.04,3.24,-6.57,-6.73,-9.48,-2.97,-4.98,-6.45,9.90,1.00,-3.33,5.03,1.81,-1.94,-7.86,-8.65,2.62,16.36,-4.48,10.90,8.40,-1.44,-2.52,4.49,18.69,-8.59
BalanceTotalAssets_sq,,-1.36,-100.00,,-2.27,-0.50,-1.34,-3.26,-1.21,1.60,-1.08,-2.42,5.66,2.76,0.28,-2.80,3.23,0.79,0.66,-4.10,1.42,2.91,1.26,-0.75,3.34,2.38,1.46,3.56,1.52,1.25
BalanceCapital,95613000,96239000,,90178000,86781000,90655000,86667000,79177000,77445000,76682000,79856000,81268000,82164000,81203000,80050000,77719000,76761000,76496000,75186000,74140000,75158000,88136000,88347000,90891000,99267000,97039000,99533000,95357000,100013000,99086000
BalanceCapital_yy,,,,,-9.24,-5.80,,-12.20,-10.76,-15.41,-7.86,2.64,6.09,5.90,0.24,-4.37,-6.58,-5.80,-6.08,-4.61,-2.09,15.22,17.50,22.59,32.08,10.10,12.66,4.91,0.75,2.11
BalanceCapital_sy,,,,,12.14,8.16,,1.62,5.50,6.89,3.86,9.52,8.73,7.44,7.37,6.68,4.18,4.54,3.97,3.88,2.74,3.72,5.19,10.92,4.69,8.93,6.38,8.30,8.72,8.86
BalanceCapital_qq,,0.65,-100.00,,-3.77,4.46,-4.40,-8.64,-2.19,-0.99,4.14,1.77,1.10,-1.17,-1.42,-2.91,-1.23,-0.35,-1.71,-1.39,1.37,17.27,0.24,2.88,9.22,-2.24,2.57,-4.19,4.88,-0.93
BalanceCapital_sq,,1.54,-100.00,,0.58,-0.57,0.80,0.99,1.39,-0.23,3.12,1.52,1.46,-0.66,2.01,1.96,2.92,-0.42,2.22,2.08,1.26,0.54,2.38,1.00,1.86,0.40,2.63,1.60,2.07,-0.93
BalanceShareCapital,1951000,1951000,,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000,1951000
BalanceShareCapital_yy,,,,,,,,,,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,-1450000,-2610000,-3487000,-4436000,-5385000,-6334000,-7283000,-8232000,-9181000,-10131000,-11080000,-12029000,-12978000,-13927000,-14877000,-15827000,-16777000
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,-271.41,-142.70,-108.85,-85.57,-70.50,-59.94,-52.13,-46.12,-41.35,-37.48,-34.27,-31.57,-29.27
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,-174.55,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,-80.00,-33.62,-27.21,-21.39,-17.62,-14.98,-13.03,-11.53,-10.34,-9.37,-8.57,-7.89,-7.31,-6.82,-6.39,-6.00
BalanceOwnShares_sq,,,,,,,,,,,,,,,,-31.04,-27.21,,,,,,,,,,,,,
BalanceReserve,57875000,58152000,,57948000,57999000,58150000,58171000,58027000,57956000,57960000,59218000,59209000,71090000,71116000,71122000,71131000,71126000,71152000,71428000,71670000,71655000,71572000,71558000,71476000,71478000,89713000,89682000,89694000,89674000,89677000
BalanceReserve_yy,,,,,0.21,,,0.14,-0.07,-0.33,1.80,2.04,22.66,22.70,20.10,20.14,0.05,0.05,0.43,0.76,0.74,0.59,0.18,-0.27,-0.25,25.35,25.33,25.49,25.46,-0.04
BalanceReserve_sy,,,,,11.36,,,5.21,3.64,1.92,2.84,2.04,3.26,4.98,6.46,8.33,3.76,3.40,3.17,3.88,3.38,4.02,3.42,6.13,4.20,8.71,6.46,9.10,6.46,2.78
BalanceReserve_qq,,0.48,-100.00,,0.09,0.26,0.04,-0.25,-0.12,0.01,2.17,-0.02,20.07,0.04,0.01,0.01,-0.01,0.04,0.39,0.34,-0.02,-0.12,-0.02,-0.11,,25.51,-0.03,0.01,-0.02,
BalanceReserve_sq,,8.92,-100.00,,,2.30,,,,1.95,,,,1.52,,,,0.76,,,,2.02,,,,8.14,,,,
BalanceNonshareCapital,1699000,1832000,,1799000,1941000,1992000,2078000,2109000,2167000,2200000,2275000,2349000,2365000,2448000,2508000,2576000,2592000,2687000,2660000,2665000,2687000,2841000,2863000,3199000,3296000,3325000,3391000,3460000,3512000,3539000
BalanceNonshareCapital_yy,,,,,14.24,8.73,,17.23,11.64,10.46,9.49,11.37,9.15,11.24,10.22,9.69,9.58,9.75,6.09,3.44,3.68,5.74,7.63,20.04,22.67,17.06,18.43,8.16,6.53,6.44
BalanceNonshareCapital_sy,,,,,15.26,7.86,,4.94,-2.97,2.69,-1.35,-3.46,0.80,4.06,-2.11,3.46,2.93,3.18,4.92,2.44,-1.02,-3.70,-2.98,-1.34,-0.10,9.89,14.29,-8.49,-9.75,-17.64
BalanceNonshareCapital_qq,,7.83,-100.00,,7.89,2.63,4.32,1.49,2.75,1.54,3.40,3.23,0.70,3.49,2.45,2.73,0.60,3.65,-0.97,0.17,0.83,5.71,0.80,11.73,3.04,0.88,1.98,2.04,1.49,0.79
BalanceNonshareCapital_sq,,2.81,-100.00,,-1.26,-3.34,-0.45,1.08,2.96,-3.69,-1.03,1.06,0.70,2.62,0.26,1.46,0.56,-0.11,0.26,-0.19,-0.12,0.28,0.32,-0.96,-2.25,0.41,-0.18,-6.68,-2.79,-3.68
BalanceNoncurrentLiabilities,31755000,32491000,,61545000,59896000,58677000,57135000,55590000,53931000,51782000,51837000,51298000,51287000,50149000,49172000,54696000,55209000,54039000,55419000,44586000,46328000,45791000,44521000,82322000,83725000,91112000,87088000,100927000,102723000,99333000
BalanceNoncurrentLiabilities_yy,,,,,88.62,80.59,,-9.68,-9.96,-11.75,-9.27,-7.72,-4.90,-3.15,-5.14,6.62,7.65,7.76,12.70,-18.48,-16.09,-15.26,-19.67,84.63,80.72,98.97,95.61,22.60,22.69,9.02
BalanceNoncurrentLiabilities_sy,,,,,0.01,2.14,,-17.68,-11.42,-12.52,-9.27,-1.19,-2.02,2.89,1.26,5.22,9.25,5.46,-0.25,-2.81,-7.26,-10.84,-2.15,8.91,-3.81,-3.60,0.62,-1.50,-0.05,
BalanceNoncurrentLiabilities_qq,,2.32,-100.00,,-2.68,-2.04,-2.63,-2.70,-2.98,-3.98,0.11,-1.04,-0.02,-2.22,-1.95,11.23,0.94,-2.12,2.55,-19.55,3.91,-1.16,-2.78,84.91,1.70,8.82,-4.42,15.89,1.78,-3.30
BalanceNoncurrentLiabilities_sq,,-0.40,-100.00,,-5.89,-0.76,-5.20,-5.66,,-0.84,-2.31,-0.41,,0.94,-2.42,-0.49,0.41,-0.35,-1.81,-2.66,-1.90,-0.24,-1.33,1.00,-1.23,,-1.45,-0.65,-1.24,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,9041000,9497000,,38825000,37098000,35674000,34221000,32760000,31410000,29489000,28851000,27581000,27942000,26796000,25811000,31620000,32307000,30980000,32054000,20882000,21942000,21255000,19995000,58020000,59866000,67059000,63208000,76918000,79034000,75925000
BalanceNoncurrentBorrowings_yy,,,,,310.33,275.63,,-15.62,-15.33,-17.34,-15.69,-15.81,-11.04,-9.13,-10.54,14.65,15.62,15.62,24.19,-33.96,-32.08,-31.39,-37.62,177.86,172.84,215.49,216.13,32.57,32.02,13.22
BalanceNoncurrentBorrowings_sy,,,,,-0.79,2.65,,-18.55,-35.70,-29.76,-24.52,-15.81,-11.04,8.44,-5.99,14.65,15.62,-2.31,-4.08,-4.35,-19.76,-20.98,-10.93,7.10,-10.89,-6.37,-3.79,-6.50,-2.58,-9.40
BalanceNoncurrentBorrowings_qq,,5.04,-100.00,,-4.45,-3.84,-4.07,-4.27,-4.12,-6.12,-2.16,-4.40,1.31,-4.10,-3.67,22.50,2.17,-4.11,3.47,-34.86,5.08,-3.13,-5.93,190.18,3.18,12.01,-5.74,21.69,2.75,-3.93
BalanceNoncurrentBorrowings_sq,,-12.46,-100.00,,-4.45,-4.94,-4.84,-8.03,-2.83,-2.18,-3.59,-7.10,-0.97,0.16,-5.34,-3.08,-0.46,-3.62,-5.64,-3.22,-2.01,-2.62,-2.26,-1.06,-3.75,,-6.57,-2.76,-4.11,-2.42
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,22714000,22994000,,22720000,22798000,23003000,22914000,22830000,22521000,22293000,22986000,23717000,23345000,23353000,23361000,23076000,22902000,23059000,23365000,23705000,24385000,24536000,24526000,24301000,23859000,24054000,23880000,24009000,23689000,23408000
BalanceNoncurrentOtherLiabilities_yy,,,,,0.37,0.04,,0.48,-1.22,-3.09,0.31,3.88,3.66,4.75,1.63,-2.70,-1.90,-1.26,0.02,2.73,6.48,6.41,4.97,2.52,-2.16,-1.97,-2.63,-1.20,-0.71,-2.68
BalanceNoncurrentOtherLiabilities_sy,,,,,1.01,0.04,,6.38,18.04,19.33,4.70,12.90,1.58,2.89,3.63,1.14,1.96,5.16,7.32,-4.27,-7.44,-8.18,4.88,5.86,5.10,-1.97,-1.52,0.84,-0.36,-1.65
BalanceNoncurrentOtherLiabilities_qq,,1.23,-100.00,,0.34,0.90,-0.39,-0.37,-1.35,-1.01,3.11,3.18,-1.57,0.03,0.03,-1.22,-0.75,0.69,1.33,1.45,2.87,0.62,-0.04,-0.92,-1.82,0.82,-0.72,0.54,-1.33,-1.19
BalanceNoncurrentOtherLiabilities_sq,,0.31,-100.00,,-0.42,0.04,-1.30,-0.32,0.74,0.04,,2.14,,0.48,0.38,,-0.07,-0.24,-0.09,-2.10,-2.47,0.43,2.57,3.92,-0.94,,,5.35,-1.75,2.25
BalanceCurrentLiabilities,348277000,331433000,,292103000,283460000,294768000,270910000,251852000,218330000,210761000,190438000,168579000,197736000,203101000,193966000,207083000,213710000,208286000,181384000,166031000,170775000,206438000,192096000,187153000,207805000,196942000,188618000,195893000,263346000,227319000
BalanceCurrentLiabilities_yy,,,,,-18.61,-11.06,,-13.78,-22.98,-28.50,-29.70,-33.06,-9.43,-3.63,1.85,22.84,8.08,2.55,-6.49,-19.82,-20.09,-0.89,5.91,12.72,21.68,-4.60,-1.81,4.67,26.73,15.42
BalanceCurrentLiabilities_sy,,,,,-3.02,-4.60,,5.64,-3.81,5.26,3.09,-0.92,1.32,-1.78,0.24,7.73,10.21,0.80,1.47,8.74,1.80,3.50,-0.52,8.75,9.91,5.25,5.88,5.92,15.56,15.42
BalanceCurrentLiabilities_qq,,-4.84,-100.00,,-2.96,3.99,-8.09,-7.03,-13.31,-3.47,-9.64,-11.48,17.30,2.71,-4.50,6.76,3.20,-2.54,-12.92,-8.46,2.86,20.88,-6.95,-2.57,11.03,-5.23,-4.23,3.86,34.43,-13.68
BalanceCurrentLiabilities_sq,,-1.54,-100.00,,-2.00,-0.76,-2.41,-4.69,-3.24,5.99,-0.11,-6.69,6.60,5.37,1.62,-7.80,10.88,4.85,2.06,-6.33,2.95,3.84,0.04,-1.00,8.26,-2.22,0.04,2.95,2.41,0.28
BalanceCurrentTradePayablesv,249970000,222323000,,208152000,199541000,214895000,187908000,181428000,156068000,149728000,125880000,114741000,148697000,138223000,127840000,154182000,158866000,154420000,131391000,104600000,110835000,142754000,128182000,154822000,172647000,164736000,153496000,157557000,221425000,193434000
BalanceCurrentTradePayablesv_yy,,,,,-20.17,-3.34,,-12.84,-21.79,-30.32,-33.01,-36.76,-4.72,-7.68,1.56,34.37,6.84,11.72,2.78,-32.16,-30.23,-7.55,-2.44,48.01,55.77,15.40,19.75,1.77,28.25,17.42
BalanceCurrentTradePayablesv_sy,,,,,-3.81,3.74,,-4.06,-2.54,5.02,6.28,0.24,9.29,5.71,3.20,7.15,6.84,1.67,4.66,9.53,2.70,0.92,-2.37,4.37,6.05,8.28,11.60,5.50,14.87,8.81
BalanceCurrentTradePayablesv_qq,,-11.06,-100.00,,-4.14,7.69,-12.56,-3.45,-13.98,-4.06,-15.93,-8.85,29.59,-7.04,-7.51,20.61,3.04,-2.80,-14.91,-20.39,5.96,28.80,-10.21,20.78,11.51,-4.58,-6.82,2.65,40.54,-12.64
BalanceCurrentTradePayablesv_sq,,2.80,-100.00,,-4.38,7.14,-10.29,-9.95,1.80,7.40,4.47,-8.08,14.10,16.72,-2.64,-17.69,6.44,-0.37,2.62,-17.94,3.27,2.49,-0.37,-0.46,12.39,2.14,-2.44,2.30,1.45,0.98
BalanceCurrentBorrowings,97791000,108689000,,83216000,83468000,78977000,82083000,69389000,60836000,59812000,63521000,52854000,47980000,63802000,64983000,51793000,53703000,52756000,48601000,60158000,58727000,62399000,62399000,30936000,33585000,30637000,33207000,36698000,39410000,32218000
BalanceCurrentBorrowings_yy,,,,,-14.65,-27.34,,-16.62,-27.11,-24.27,-22.61,-23.83,-21.13,6.67,2.30,-2.01,11.93,-17.31,-25.21,16.15,9.35,18.28,28.39,-48.58,-42.81,-50.90,-46.78,18.63,17.35,5.16
BalanceCurrentBorrowings_sy,,,,,-7.30,0.03,,7.50,-11.44,-2.77,-16.50,-9.29,-21.68,-9.65,-13.37,-12.16,-2.14,-6.48,-19.18,1.81,-2.26,-15.96,8.21,4.53,16.10,7.72,2.98,-5.37,8.52,15.71
BalanceCurrentBorrowings_qq,,11.14,-100.00,,0.30,-5.38,3.93,-15.46,-12.33,-1.68,6.20,-16.79,-9.22,32.98,1.85,-20.30,3.69,-1.76,-7.88,23.78,-2.38,6.25,,-50.42,8.56,-8.78,8.39,10.51,7.39,-18.25
BalanceCurrentBorrowings_sq,,-0.32,-100.00,,0.30,-1.97,-2.15,-6.88,-4.12,-1.36,-7.82,-5.32,-2.66,1.64,-7.96,-8.82,1.98,-1.86,-11.26,-21.19,-1.65,3.49,,-9.68,-2.82,-7.73,8.39,2.85,1.25,-0.19
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,343000,138000,,580000,317000,322000,353000,431000,822000,612000,437000,402000,472000,485000,554000,515000,526000,490000,773000,568000,566000,644000,868000,625000,868000,667000,999000,645000,1635000,783000
BalanceCurrentOtherLiabilities_yy,,,,,-7.58,133.33,,-25.69,159.31,89.98,23.67,-6.72,-42.55,-20.76,26.81,27.97,11.44,1.14,39.61,10.44,7.59,31.36,12.28,10.00,53.36,3.58,15.14,3.16,88.25,17.43
BalanceCurrentOtherLiabilities_sy,,,,,-6.53,-7.76,,-14.21,2.82,3.98,11.36,2.54,15.27,0.86,19.04,29.94,25.61,-0.84,-1.90,-18.50,-1.12,9.94,10.90,33.68,28.25,13.12,13.29,13.38,14.12,1.95
BalanceCurrentOtherLiabilities_qq,,-59.77,-100.00,,-45.34,1.58,9.63,22.10,90.72,-25.58,-28.64,-7.90,17.47,2.64,14.21,-7.06,2.29,-6.84,57.64,-26.48,-0.35,13.74,34.74,-27.97,38.92,-23.17,49.77,-35.47,153.52,-52.07
BalanceCurrentOtherLiabilities_sq,,-15.54,-100.00,,-17.43,-9.04,-4.42,32.92,3.01,5.15,-0.85,16.98,7.64,3.58,-8.52,-0.46,-3.44,1.12,-1.14,7.26,-1.33,4.04,0.76,7.91,2.56,0.67,-1.40,15.47,4.31,-5.73
BalanceReckoning,173000,283000,,155000,134000,574000,566000,604000,604000,610000,600000,583000,587000,592000,589000,593000,614000,619000,618000,704000,646000,641000,648000,771000,705000,902000,916000,993000,877000,883000
BalanceReckoning_yy,,,,,-22.54,102.83,,289.68,350.75,6.21,5.94,-3.52,-2.85,-2.92,-1.70,1.84,4.61,4.62,4.93,18.59,5.31,3.50,4.77,9.52,9.00,40.69,41.29,28.81,24.40,-2.02
BalanceReckoning_sy,,,,,-9.99,-4.05,,-10.94,-5.78,3.10,-11.07,-6.14,-7.83,-2.70,-7.40,-9.51,,,-0.85,-8.28,-8.96,,-11.11,,,-6.65,23.02,9.57,10.00,-3.82
BalanceReckoning_qq,,63.58,-100.00,,-13.55,328.36,-1.39,6.71,,0.93,-1.64,-2.81,0.69,0.86,-0.40,0.68,3.44,0.87,-0.11,13.80,-8.15,-0.87,1.11,18.95,-8.58,27.96,1.54,8.45,-11.71,0.78
BalanceReckoning_sq,,-3.42,-100.00,,-2.46,-1.54,-2.17,-11.76,,,-1.64,-6.25,,0.86,,-1.16,-3.84,,,-11.11,-4.76,5.00,-11.11,-0.78,-9.52,,,,,
BalanceTotalEquityAndLiabilities,477344000,461995000,0,445625000,432078000,446092000,416790000,388728000,351873000,341426000,324406000,303494000,333552000,336900000,325696000,342074000,348272000,341507000,314649000,287423000,294947000,343207000,327827000,363566000,394094000,388418000,378630000,395638000,469594000,429278000
BalanceTotalEquityAndLiabilities_yy,,,,,-9.48,-3.44,,-12.77,-18.56,-23.46,-22.17,-21.93,-5.21,-1.33,0.40,12.71,4.41,1.37,-3.39,-15.98,-15.31,0.50,4.19,26.49,33.62,13.17,15.50,8.82,19.16,10.52
BalanceTotalEquityAndLiabilities_sy,,,,,2.54,1.16,,-2.39,-0.88,1.55,-1.76,2.24,4.62,1.81,5.44,3.38,4.51,2.10,1.83,0.83,0.34,0.37,1.28,7.30,7.78,8.20,4.73,8.16,10.77,10.52
BalanceTotalEquityAndLiabilities_qq,,-3.22,-100.00,,-3.04,3.24,-6.57,-6.73,-9.48,-2.97,-4.98,-6.45,9.90,1.00,-3.33,5.03,1.81,-1.94,-7.86,-8.65,2.62,16.36,-4.48,10.90,8.40,-1.44,-2.52,4.49,18.69,-8.59
