,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
IncomeOtherIncome_qq,,77.09,-22.32,-68.49,118.58,6.50,32.09,-20.15,-1.39,32.38,7.71,-10.51,2.28,18.59,-1.65,-58.28,55.65,76.73,-10.41,-47.63,-9.83,118.32,5.17,-59.45,75.51,91.32,-99.32,-61.46,-256.04,92.66,2162.16,-260.16,100.00,,,,,,,,,,,,,,,,,,,,,100.00,
IncomeOtherIncome_sq,,360.95,-59.68,2604.59,9.20,99.17,-84.44,280.05,-19.20,-30.61,100.00,-55.26,-48.86,18.59,-50.82,-58.28,-100.00,416.46,-94.46,-47.63,-54.92,-3647.43,66.40,-48.50,-84.47,-100.00,-131.99,-57.87,-84.03,81.30,268.88,-100.00,37.06,,,,,,,,,,,,,,,,,,,,,100.00,
IncomeNetGrossProfit,820771000,2813959000,1221227000,483264000,442875000,1150863000,1316862000,-181253000,215250000,1509532000,610755000,675528000,790523000,2137653000,124307000,-5967886000,-1271301000,1334753000,1108123000,269077000,791324000,117552000,1463499000,697792000,1375291000,1119026000,-288186000,585610000,1531801000,98379000,1667262000,-673442000,103000000,-269000000,786000000,-503000000,154000000,-5730000000,744000000,-1414000000,1034000000,1951000000,1055000000,-342000000,434000000,2036000000,1927000000,2490000000,2539000000,2123000000,2060000000,1995000000,1245000000,2232000000,2548000000
IncomeNetGrossProfit_yy,,,,,-46.04,-59.10,7.83,-137.51,-51.40,31.17,-53.62,472.70,267.26,41.61,-79.65,-983.44,-260.82,-37.56,791.44,104.51,162.25,-91.19,32.07,159.33,73.80,851.94,-119.69,-16.08,11.38,-91.21,678.54,-215.00,-93.28,-373.43,-52.86,25.31,49.51,-2030.11,-5.34,-181.11,571.43,134.05,41.80,75.81,-58.03,4.36,82.65,828.07,485.02,4.27,6.90,-19.88,-50.96,5.13,23.69
IncomeNetGrossProfit_sy,,,,,-24.30,123.26,24.02,-22.23,-41.45,7.20,10.36,166.68,171.06,72.19,-109.77,-423.64,-291.65,-87.03,240.72,102.15,114.13,-102.11,55.06,36.85,68.62,112.45,-94.82,-101.98,-10.13,-103.06,113.97,160.88,-10.51,63.18,-51.10,-199.06,-3.32,14.38,-2.54,-91.36,12.28,106.67,-111.04,25.08,0.66,-16.88,85.97,163.77,130.35,14.63,-16.71,47.20,-20.18,5.13,23.69
IncomeNetGrossProfit_qq,,242.84,-56.60,-60.43,-8.36,159.86,14.42,-113.76,218.76,601.29,-59.54,10.61,17.02,170.41,-94.18,-4900.93,78.70,204.99,-16.98,-75.72,194.09,-85.14,1144.98,-52.32,97.09,-18.63,-125.75,303.21,161.57,-93.58,1594.73,-140.39,115.29,-361.17,392.19,-163.99,130.62,-3820.78,112.98,-290.05,173.13,88.68,-45.93,-132.42,226.90,369.12,-5.35,29.22,1.97,-16.38,-2.97,-3.16,-37.59,79.28,14.16
IncomeNetGrossProfit_sq,,-42.38,100.16,-37.32,57.10,56.12,10.62,-53.34,66.62,94.75,-0.32,10.61,3.32,11.24,-101.33,-341.22,31.76,136.02,-18.89,-71.54,32.10,-102.90,395.64,-59.01,80.66,-53.89,-74.12,0.72,160.28,-103.04,132.01,-79.81,32.67,-68.77,117.66,-136.01,118.46,-42.31,65.89,-469.54,103.18,80.29,-97.24,-80.40,127.76,60.56,-6.44,-19.46,104.41,-36.73,-23.93,-3.16,-2.43,45.73,14.16
IncomeExtraordinarProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeExtraordinarProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeBeforeTaxProfit,820771000,2813959000,1221227000,483264000,442875000,1150863000,1316862000,-181253000,215250000,1509532000,610755000,675528000,790523000,2137653000,124307000,-5967886000,-1271301000,1334753000,1108123000,269077000,791324000,117552000,1463499000,697792000,1375291000,1119026000,-288186000,585610000,1531801000,98379000,1667262000,-673442000,103000000,-269000000,786000000,-503000000,154000000,-5730000000,744000000,-1414000000,1034000000,1951000000,1055000000,-342000000,434000000,2036000000,1927000000,2490000000,2539000000,2123000000,2060000000,1995000000,1245000000,2232000000,2548000000
IncomeBeforeTaxProfit_yy,,,,,-46.04,-59.10,7.83,-137.51,-51.40,31.17,-53.62,472.70,267.26,41.61,-79.65,-983.44,-260.82,-37.56,791.44,104.51,162.25,-91.19,32.07,159.33,73.80,851.94,-119.69,-16.08,11.38,-91.21,678.54,-215.00,-93.28,-373.43,-52.86,25.31,49.51,-2030.11,-5.34,-181.11,571.43,134.05,41.80,75.81,-58.03,4.36,82.65,828.07,485.02,4.27,6.90,-19.88,-50.96,5.13,23.69
IncomeBeforeTaxProfit_sy,,,,,-24.30,123.26,24.02,-22.23,-41.45,7.20,10.36,166.68,171.06,72.19,-109.77,-423.64,-291.65,-87.03,240.72,102.15,114.13,-102.11,55.06,36.85,68.62,112.45,-94.82,-101.98,-10.13,-103.06,113.97,160.88,-10.51,63.18,-51.10,-199.06,-3.32,14.38,-2.54,-91.36,12.28,106.67,-111.04,25.08,0.66,-16.88,85.97,163.77,130.35,14.63,-16.71,47.20,-20.18,5.13,23.69
IncomeBeforeTaxProfit_qq,,242.84,-56.60,-60.43,-8.36,159.86,14.42,-113.76,218.76,601.29,-59.54,10.61,17.02,170.41,-94.18,-4900.93,78.70,204.99,-16.98,-75.72,194.09,-85.14,1144.98,-52.32,97.09,-18.63,-125.75,303.21,161.57,-93.58,1594.73,-140.39,115.29,-361.17,392.19,-163.99,130.62,-3820.78,112.98,-290.05,173.13,88.68,-45.93,-132.42,226.90,369.12,-5.35,29.22,1.97,-16.38,-2.97,-3.16,-37.59,79.28,14.16
IncomeBeforeTaxProfit_sq,,-42.38,100.16,-37.32,57.10,56.12,10.62,-53.34,66.62,94.75,-0.32,10.61,3.32,11.24,-101.33,-341.22,31.76,136.02,-18.89,-71.54,32.10,-102.90,395.64,-59.01,80.66,-53.89,-74.12,0.72,160.28,-103.04,132.01,-79.81,32.67,-68.77,117.66,-136.01,118.46,-42.31,65.89,-469.54,103.18,80.29,-97.24,-80.40,127.76,60.56,-6.44,-19.46,104.41,-36.73,-23.93,-3.16,-2.43,45.73,14.16
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,678534000,2565468000,994419000,399355000,372799000,943038000,1013801000,-269440000,140429000,1214526000,537510000,587961000,643579000,1770660000,70965000,-5011830000,-1091740000,1168485000,940388000,283034000,609596000,43492000,1258235000,544144000,1148268000,917638000,-248847000,197944000,1243970000,-39666000,1416973000,-451277000,145000000,-229000000,652000000,-478000000,126000000,-5390000000,615000000,-1179000000,868000000,1549000000,885000000,-69000000,336000000,1792000000,1569000000,2043000000,2088000000,1754000000,1697000000,1634000000,1044000000,1773000000,2075000000
IncomeNetProfit_yy,,,,,-45.06,-63.24,1.95,-167.47,-62.33,28.79,-46.98,318.22,358.29,45.79,-86.80,-952.41,-269.64,-34.01,1225.14,105.65,155.84,-96.28,33.80,92.25,88.37,2009.90,-119.78,-63.62,8.33,-104.32,669.42,-327.98,-88.34,-477.32,-53.99,-5.92,-13.10,-2253.71,-5.67,-146.65,588.89,128.74,43.90,94.15,-61.29,15.69,77.29,3060.87,521.43,-2.12,8.16,-20.02,-50.00,1.08,22.27
IncomeNetProfit_sy,,,,,-14.82,113.12,33.96,-36.76,-46.17,5.21,14.14,207.58,131.29,74.72,-107.60,-431.36,-319.07,-83.83,231.99,116.03,106.52,-110.96,57.62,46.04,74.26,103.31,-93.00,-67.09,-9.39,-107.59,79.82,109.08,-26.32,110.21,-46.21,-209.66,-19.66,23.02,-5.74,-65.75,12.90,105.70,-331.88,8.80,-4.70,-18.56,80.04,142.43,131.20,9.84,-9.74,44.07,-21.93,1.08,22.27
IncomeNetProfit_qq,,278.09,-61.24,-59.84,-6.65,152.96,7.50,-126.58,152.12,764.87,-55.74,9.39,9.46,175.13,-95.99,-7162.40,78.22,207.03,-19.52,-69.90,115.38,-92.87,2793.03,-56.75,111.02,-20.09,-127.12,179.54,528.45,-103.19,3672.26,-131.85,132.13,-257.93,384.72,-173.31,126.36,-4377.78,111.41,-291.71,173.62,78.46,-42.87,-107.80,586.96,433.33,-12.44,30.21,2.20,-16.00,-3.25,-3.71,-36.11,69.83,17.03
IncomeNetProfit_sq,,-41.48,150.34,-32.15,56.54,61.28,9.89,-52.21,72.15,65.12,-7.35,9.39,6.50,43.86,-100.64,-597.37,39.65,141.69,-21.68,-63.06,7.23,-108.96,286.44,-61.30,88.01,-49.54,-74.24,-51.95,244.22,-106.33,172.54,-79.91,89.16,-60.97,169.36,-149.04,114.97,-32.01,48.94,-517.68,90.69,95.80,-102.52,-82.12,120.40,62.81,4.66,-34.64,104.02,-38.84,-17.20,-3.71,-17.37,33.88,17.03
IncomeShareholderNetProfit,667527000,2560212000,985238000,365479000,347702000,870238000,965858000,-197832000,49201000,1135727000,593412000,634069000,626268000,1740600000,21118000,-4893228000,-1094873000,1170665000,930601000,302128000,593111000,-5245000,1242471000,541021000,1104510000,898649000,-258485000,618723000,1260158000,-5242000,1366135000,-276051000,149000000,-207000000,655000000,-421000000,64000000,-5197000000,538000000,-1216000000,756000000,1367000000,795000000,-81000000,337000000,1608000000,1527000000,1789000000,1920000000,1541000000,1603000000,1591000000,1042000000,1744000000,2063000000
IncomeShareholderNetProfit_yy,,,,,-47.91,-66.01,-1.97,-154.13,-85.85,30.51,-38.56,420.51,1172.88,53.26,-96.44,-871.72,-274.82,-32.74,4306.67,106.17,154.17,-100.45,33.51,79.07,86.22,17233.44,-120.80,14.36,14.09,-100.58,628.52,-144.62,-88.18,-3848.87,-52.05,-52.51,-57.05,-2410.63,-17.86,-188.84,1081.25,126.30,47.77,93.34,-55.42,17.63,92.08,2308.64,469.73,-4.17,4.98,-11.07,-45.73,13.17,28.70
IncomeShareholderNetProfit_sy,,,,,31.04,-21.54,32.00,-33.25,-45.65,8.35,18.60,207.58,123.29,66.17,-107.60,-460.11,-322.47,-83.21,232.18,115.98,109.46,-114.86,57.54,40.94,73.60,100.43,-93.24,-65.87,-7.88,-99.83,58.28,112.40,-29.68,134.19,-33.86,-109.02,-25.76,9.30,-11.84,-89.91,23.14,105.01,-226.01,34.32,1.24,-35.22,85.42,143.95,94.17,55.26,-13.60,44.07,-21.93,13.17,28.70
IncomeShareholderNetProfit_qq,,283.54,-61.52,-62.90,-4.86,150.28,10.99,-120.48,124.87,2208.34,-47.75,6.85,-1.23,177.93,-98.79,-23270.89,77.62,206.92,-20.51,-67.53,96.31,-100.88,23788.67,-56.46,104.15,-18.64,-128.76,339.37,103.67,-100.42,26161.33,-120.21,153.98,-238.93,416.43,-164.27,115.20,-8220.31,110.35,-326.02,162.17,80.82,-41.84,-110.19,516.05,377.15,-5.04,17.16,7.32,-19.74,4.02,-0.75,-34.51,67.37,18.29
IncomeShareholderNetProfit_sq,,135.28,-33.62,-33.68,57.44,60.34,11.64,-50.18,71.92,66.02,-7.49,6.85,-1.23,42.26,-102.04,-595.57,44.05,141.60,-21.40,-63.19,32.61,-108.88,273.32,-63.27,83.32,-47.91,-58.26,-50.65,102.31,-142.98,173.09,-74.56,96.84,-59.23,226.63,-144.44,108.64,-28.84,45.48,-426.89,90.41,86.02,-102.60,-82.13,121.93,50.38,9.13,-27.10,90.44,-12.58,-36.18,-0.75,-20.75,19.24,18.29
BalanceNoncurrentAssets,11068206000,20386470000,20428165000,20885532000,20911259000,20673508000,20570105000,27660798000,27270720000,26966324000,26681378000,26736337000,26265343000,26257376000,27342895000,29280856000,31676966000,30960865000,30150719000,29655024000,30027800000,31512022000,30517127000,30430874000,30891811000,28509926000,30252378000,28599141000,28027231000,27960183000,27417783000,26811000000,26672535000,26684325000,26297357000,26907000000,27368000000,23808000000,24425000000,24971000000,25114000000,24588000000,24844000000,27362000000,28113000000,28780000000,29189000000,30321000000,30309000000,30559000000,31066000000,31740000000,32126000000,32264000000,32658000000
BalanceNoncurrentAssets_yy,,,,,88.93,1.41,0.69,32.44,30.41,30.44,29.71,-3.34,-3.69,-2.63,2.48,9.52,20.60,17.91,10.27,1.28,-5.21,1.78,1.22,2.62,2.88,-9.53,-0.87,-6.02,-9.27,-1.93,-9.37,-6.25,-4.83,-4.56,-4.09,0.36,2.61,-10.78,-7.12,-7.20,-8.24,3.28,1.72,9.58,11.94,17.05,17.49,10.81,7.81,6.18,6.43,4.68,5.99,5.58,5.12
BalanceNoncurrentAssets_sy,,,,,13.96,1.41,0.69,2.16,7.70,6.83,29.71,10.88,9.41,-2.63,2.48,29.10,20.60,17.91,10.27,25.73,15.02,9.80,1.22,8.70,6.97,-8.04,-0.87,10.32,12.80,5.69,-2.40,-6.25,-5.21,-0.56,-4.09,0.70,-0.30,-9.18,-3.60,-4.42,2.70,0.72,-2.10,-8.39,-6.70,-4.46,-4.89,3.20,-1.87,-2.85,-3.13,0.35,1.98,3.45,5.12
BalanceNoncurrentAssets_qq,,84.19,0.20,2.24,0.12,-1.14,-0.50,34.47,-1.41,-1.12,-1.06,0.21,-1.76,-0.03,4.13,7.09,8.18,-2.26,-2.62,-1.64,1.26,4.94,-3.16,-0.28,1.51,-7.71,6.11,-5.46,-2.00,-0.24,-1.94,-2.21,-0.52,0.04,-1.45,2.32,1.71,-13.01,2.59,2.24,0.57,-2.09,1.04,10.14,2.74,2.37,1.42,3.88,-0.04,0.82,1.66,2.17,1.22,0.43,1.22
BalanceNoncurrentAssets_sq,,5.88,-100.00,2.24,-0.28,-1.05,-100.00,34.47,1.04,-1.12,-100.00,0.21,-0.13,0.76,-100.00,7.09,6.13,3.54,-100.00,-1.64,1.38,5.41,-100.00,-0.28,1.30,-1.16,2.52,0.80,-0.89,1.18,-2.72,-1.69,1.68,0.56,-1.00,-0.17,-1.17,0.72,2.94,,0.84,-1.30,-0.78,-8.58,0.56,2.98,-0.58,0.04,-1.57,-0.14,0.80,0.77,0.20,1.18,1.22
BalanceIntangibleAssets,412446000,787925000,774250000,628614000,627859000,642114000,633590000,763487000,672883000,637786000,653661000,616828000,660722000,643857000,593278000,644681000,698579000,700559000,706644000,690376000,1078025000,853973000,927822000,1102709000,1815328000,1264396000,1356468000,1323044000,1760011000,1254351000,1282861000,1447000000,1371666000,1125900000,1114504000,823000000,1059000000,615000000,636000000,703000000,788000000,606000000,617000000,1298000000,1521000000,1176000000,1176000000,1377000000,1529000000,1222000000,1249000000,1272000000,1543000000,1202000000,1268000000
BalanceIntangibleAssets_yy,,,,,52.23,-18.51,-18.17,21.46,7.17,-0.67,3.17,-19.21,-1.81,0.95,-9.24,4.52,5.73,8.81,19.11,7.09,54.32,21.90,31.30,59.73,68.39,48.06,46.20,19.98,-3.05,-0.79,-5.43,9.37,-22.06,-10.24,-13.12,-43.12,-22.79,-45.38,-42.93,-14.58,-25.59,-1.46,-2.99,84.64,93.02,94.06,90.60,6.09,0.53,3.91,6.21,-7.63,0.92,-1.64,1.52
BalanceIntangibleAssets_sy,,,,,36.90,-18.51,-18.17,18.89,8.46,-0.67,3.17,4.74,45.12,0.95,-9.24,25.88,18.59,19.14,19.11,14.33,17.47,12.86,31.30,25.80,31.57,5.77,46.20,19.08,11.02,5.80,-1.74,9.37,-8.76,-1.08,5.87,-5.08,-9.72,-14.94,-7.22,-9.32,-1.11,0.32,-2.38,4.43,-7.44,-8.18,-10.09,2.10,-1.73,-4.34,-3.72,-7.63,-1.52,-1.64,1.52
BalanceIntangibleAssets_qq,,91.04,-1.74,-18.81,-0.12,2.27,-1.33,20.50,-11.87,-5.22,2.49,-5.63,7.12,-2.55,-7.86,8.66,8.36,0.28,0.87,-2.30,56.15,-20.78,8.65,18.85,64.62,-30.35,7.28,-2.46,33.03,-28.73,2.27,12.79,-5.21,-17.92,-1.01,-26.16,28.68,-41.93,3.41,10.53,12.09,-23.10,1.82,110.37,17.18,-22.68,,17.09,11.04,-20.08,2.21,1.84,21.31,-22.10,5.49
BalanceIntangibleAssets_sq,,-5.64,-100.00,-18.81,-3.66,0.10,-100.00,20.50,-2.03,-5.22,-100.00,-5.63,-0.69,-1.05,-100.00,8.66,6.96,0.28,-100.00,-2.30,3.30,6.11,-100.00,18.85,0.74,-0.19,2.54,7.68,14.73,-0.70,-3.06,10.32,1.54,2.64,-2.42,-4.60,0.62,-1.56,4.74,-1.17,5.70,-0.76,-0.18,-6.72,-0.16,1.99,,6.77,-2.64,-1.41,2.10,-6.41,1.52,0.42,5.49
BalanceProperty,10018273000,18370014000,18454684000,18598483000,18580281000,18720165000,18526079000,25322328000,25153149000,24711221000,24837225000,24994431000,24583213000,24511579000,25577377000,26439761000,28324455000,28241841000,27534371000,27165662000,27215737000,28607677000,27752634000,27571343000,27305697000,26984149000,28450798000,26791960000,25819581000,26270838000,25795220000,24959000000,24938746000,25151601000,24801320000,25120000000,25448000000,22222000000,22711000000,22644000000,22820000000,22633000000,22698000000,24536000000,25037000000,26136000000,26520000000,27671000000,27364000000,27978000000,28499000000,29071000000,29197000000,29963000000,30181000000
BalanceProperty_yy,,,,,85.46,1.91,0.39,36.15,35.38,32.00,34.07,-1.29,-2.27,-0.81,2.98,5.78,15.22,15.22,7.65,2.75,-3.91,1.30,0.79,1.49,0.33,-5.68,2.52,-2.83,-5.44,-2.64,-9.33,-6.84,-3.41,-4.26,-3.85,0.65,2.04,-11.65,-8.43,-9.86,-10.33,1.85,-0.06,8.36,9.72,15.48,16.84,12.78,9.29,7.05,7.46,5.06,6.70,7.09,5.90
BalanceProperty_sy,,,,,14.79,1.91,0.39,4.15,4.30,3.77,34.07,3.98,4.66,4.61,2.98,15.22,15.22,15.22,7.65,6.96,2.46,8.74,0.79,4.40,6.69,-4.90,2.52,-0.78,-1.25,-2.64,-9.33,-6.84,-5.26,-1.48,-3.85,-0.79,-0.35,-11.74,-2.52,-7.56,-5.28,,-0.92,-6.66,-6.08,-4.82,-4.78,0.67,-1.40,-0.45,-1.29,4.83,2.90,3.87,5.90
BalanceProperty_qq,,83.37,0.46,0.78,-0.10,0.75,-1.04,36.68,-0.67,-1.76,0.51,0.63,-1.65,-0.29,4.35,3.37,7.13,-0.29,-2.51,-1.34,0.18,5.11,-2.99,-0.65,-0.96,-1.18,5.44,-5.83,-3.63,1.75,-1.81,-3.24,-0.08,0.85,-1.39,1.28,1.31,-12.68,2.20,-0.30,0.78,-0.82,0.29,8.10,2.04,4.39,1.47,4.34,-1.11,2.24,1.86,2.01,0.43,2.62,0.73
BalanceProperty_sq,,3.49,-100.00,0.78,2.01,-0.10,-100.00,36.68,0.36,-4.58,-100.00,0.63,1.59,0.52,-100.00,3.37,5.48,8.56,-100.00,-1.34,-0.76,5.64,-100.00,-0.65,-0.02,-1.30,1.85,-1.42,-3.63,1.90,-2.39,-1.03,0.23,0.20,-2.89,-1.36,-0.80,-2.05,1.38,-0.84,-0.14,-0.65,-0.36,-6.40,0.33,1.74,-0.11,0.42,-1.02,-0.26,0.51,2.01,0.26,1.24,0.73
BalanceNoncurrentReceivables,,,,7145000,8322000,7726000,5005000,5272000,22747000,20709000,19916000,,17556000,16899000,,87746000,,78118000,67819000,,48485000,52616000,53545000,,123538000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,-26.21,173.34,168.04,297.92,-100.00,-22.82,-18.40,-100.00,,-100.00,362.26,,-100.00,,-32.65,-21.05,,154.80,-100.00,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,399.81,173.34,168.04,297.92,138.03,240.93,65.84,-100.00,,-20.17,31.31,,-98.18,,-32.65,-21.05,,-38.55,-10.76,-100.00,,7.45,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,16.47,-7.16,-35.22,5.33,331.47,-8.96,-3.83,-100.00,,-3.74,-100.00,,-100.00,,-13.18,-100.00,,8.52,1.77,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,-41.77,-7.16,-35.22,5.33,169.80,84.02,-51.92,-100.00,,10.60,-100.00,,-29.16,,-100.00,-100.00,,-38.26,-100.00,-100.00,,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,598493000,1135929000,1128936000,1576061000,1606509000,1212193000,1306431000,1287235000,1135297000,1164373000,762251000,891859000,649949000,774370000,992213000,1623306000,1777379000,1455177000,1529513000,1461219000,1496341000,1560705000,1571486000,1543799000,1603628000,111389000,80001000,53645000,52938000,52828000,53482000,53000000,52547000,52181000,52284000,655000000,672000000,693000000,715000000,999000000,743000000,702000000,787000000,909000000,970000000,839000000,931000000,829000000,998000000,967000000,970000000,1018000000,1010000000,736000000,834000000
BalanceNoncurrInvestments_yy,,,,,168.43,6.71,15.72,-18.33,-29.33,-3.94,-41.65,-30.72,-42.75,-33.49,30.17,82.01,173.46,87.92,54.15,-9.98,-15.81,7.25,2.74,5.65,7.17,-92.86,-94.91,-96.53,-96.70,-52.57,-33.15,-1.20,-0.74,-1.22,-2.24,1135.85,1178.86,1228.07,1267.53,52.52,10.57,1.30,10.07,-9.01,30.55,19.52,18.30,-8.80,2.89,15.26,4.19,22.80,1.20,-23.89,-14.02
BalanceNoncurrInvestments_sy,,,,,76.90,6.71,15.72,-6.48,-22.76,-16.18,-41.65,-30.72,-42.75,-33.49,30.17,54.72,42.73,-20.46,54.15,-14.51,-20.92,4.06,2.74,9.10,-12.14,-44.24,-94.91,-82.69,10.77,33.55,-20.40,-32.00,-3.22,-3.86,-2.24,0.80,5.78,1.70,19.56,3.66,1.64,-5.34,-2.83,-14.62,-0.13,16.63,12.34,12.02,14.32,1.74,-0.44,-8.24,1.20,4.99,-14.02
BalanceNoncurrInvestments_qq,,89.80,-0.62,39.61,1.93,-24.54,7.77,-1.47,-11.80,2.56,-34.54,17.00,-27.12,19.14,28.13,63.60,9.49,-18.13,5.11,-4.47,2.40,4.30,0.69,-1.76,3.88,-93.05,-28.18,-32.94,-1.32,-0.21,1.24,-0.90,-0.85,-0.70,0.20,1152.77,2.60,3.12,3.17,39.72,-25.63,-5.52,12.11,15.50,6.71,-13.51,10.97,-10.96,20.39,-3.11,0.31,4.95,-0.79,-27.13,13.32
BalanceNoncurrInvestments_sq,,50.72,-100.00,39.61,2.42,-13.28,-100.00,-1.47,-1.20,-2.00,-100.00,17.00,-0.01,-2.43,-100.00,63.60,8.40,-20.93,-100.00,-4.47,1.54,0.68,-100.00,-1.76,-7.59,-5.04,-28.18,-32.94,-0.12,3.09,-0.30,-0.90,-0.04,0.70,0.20,-0.46,1.46,0.61,2.42,-2.04,3.38,-3.36,-0.86,9.34,1.61,6.30,-0.30,3.46,-5.08,-3.24,0.31,-0.15,3.63,2.46,13.32
BalanceOtherNoncurrentAssets,38994000,92602000,70295000,75229000,88288000,91310000,99000000,282476000,286644000,432235000,408325000,233219000,353903000,310671000,180027000,485362000,876553000,485170000,312372000,337767000,189212000,437051000,211640000,213023000,43620000,149992000,365111000,430492000,394701000,382166000,286220000,352000000,309576000,354643000,329249000,309000000,189000000,278000000,363000000,625000000,763000000,647000000,742000000,619000000,585000000,629000000,562000000,444000000,418000000,392000000,348000000,379000000,376000000,363000000,375000000
BalanceOtherNoncurrentAssets_yy,,,,,126.41,-1.40,40.84,275.49,224.67,373.37,312.45,-17.44,23.46,-28.12,-55.91,108.11,147.68,56.17,73.51,-30.41,-78.41,-9.92,-32.25,-36.93,-76.95,-65.68,72.52,102.09,804.86,154.79,-21.61,-18.23,-21.57,-7.20,15.03,-12.22,-38.95,-21.61,10.25,102.27,303.70,132.73,104.41,-0.96,-23.33,-2.78,-24.26,-28.27,-28.55,-37.68,-38.08,-14.64,-10.05,-7.40,7.76
BalanceOtherNoncurrentAssets_sy,,,,,59.72,8.52,40.84,4.58,6.14,-3.20,312.45,3.85,22.25,-17.46,-55.91,67.70,38.13,56.17,73.51,-14.14,-67.11,1.14,-32.25,-14.90,-6.43,-49.90,72.52,70.22,106.81,76.76,28.42,-18.23,-24.11,7.28,15.03,38.32,-20.33,9.50,16.21,34.53,42.87,8.78,13.02,-29.49,-23.33,-3.85,-24.26,-3.92,-28.44,-34.32,-31.46,-11.60,-4.58,8.19,7.76
BalanceOtherNoncurrentAssets_qq,,137.48,-24.09,7.02,17.36,3.42,8.42,185.33,1.48,50.79,-5.53,-42.88,51.75,-12.22,-42.05,169.61,80.60,-44.65,-35.62,8.13,-43.98,130.98,-51.58,0.65,-79.52,243.86,143.42,17.91,-8.31,-3.18,-25.11,22.98,-12.05,14.56,-7.16,-6.15,-38.83,47.09,30.58,72.18,22.08,-15.20,14.68,-16.58,-5.49,7.52,-10.65,-21.00,-5.86,-6.22,-11.22,8.91,-0.79,-3.46,3.31
BalanceOtherNoncurrentAssets_sq,,30.56,-100.00,7.02,-2.70,6.64,-100.00,185.33,1.48,0.29,-100.00,-42.88,4.77,0.80,-100.00,169.61,14.15,-11.69,-100.00,8.13,-8.07,72.05,-100.00,0.65,-3.90,5.73,26.14,17.91,-8.31,0.68,-12.18,-2.09,-1.24,-8.51,-3.27,-3.66,-0.89,20.81,5.07,8.82,8.54,-15.20,14.68,-26.59,15.34,1.38,-6.22,-24.26,-5.77,-5.26,2.08,5.12,-1.18,0.89,3.31
BalanceCurrentAssets,10035713000,12567398000,12530888000,12429935000,12834301000,14829415000,15974738000,16727678000,16885594000,17864922000,18453809000,19178326000,20496484000,21869017000,22185907000,17643407000,18061143000,19103651000,18891489000,19400868000,19150227000,20562688000,19806718000,20677269000,23386287000,24532766000,26542787000,30103812000,30844267000,28359935000,30213143000,25755000000,27021291000,27790163000,27306363000,24430000000,25614000000,26786000000,26553000000,21720000000,21404000000,24430000000,25005000000,20678000000,20049000000,23019000000,22388000000,25177000000,24261000000,25915000000,27998000000,28849000000,27904000000,32285000000,34723000000
