,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeShareholderNetProfit,475702000,512603000,873148000,921507000,727244000,848813000,899097000,600374000,747157000,743641000,1205924000,1012866000,853615000,1820290000,1637873000,1065759000,1253029000,-340407000,1095000000,1098000000,1111000000,644000000,790000000,2031000000,378000000,439000000,1095000000,-6150000000,1029000000,994000000,870000000,-324000000,656000000,1366000000,964000000,533000000,1463000000,-300000000,935000000,346000000
IncomeShareholderNetProfit_yy,,,,,52.88,65.59,2.97,-34.85,2.74,-12.39,34.13,68.71,14.25,144.78,35.82,5.22,46.79,-118.70,-33.14,3.03,-11.33,289.19,-27.85,84.97,-65.98,-31.83,38.61,-402.81,172.22,126.42,-20.55,94.73,-36.25,37.42,10.80,264.51,123.02,-121.96,-3.01,-35.08
IncomeShareholderNetProfit_sy,,,,,14.23,40.08,-4.84,-28.60,9.50,16.48,31.07,14.85,-45.35,51.66,-5.74,31.23,44.35,-38.27,-30.12,-33.48,-5.92,-53.04,-28.37,44.26,-4.51,33.53,43.92,-14.20,38.47,-35.22,12.77,-36.08,-35.37,36.25,-0.12,99.45,-15.18,90.73,-11.29,-118.97
IncomeShareholderNetProfit_qq,,7.76,70.34,5.54,-21.08,16.72,5.92,-33.22,24.45,-0.47,62.16,-16.01,-15.72,113.24,-10.02,-34.93,17.57,-127.17,421.67,0.27,1.18,-42.03,22.67,157.09,-81.39,16.14,149.43,-661.64,116.73,-3.40,-12.47,-137.24,302.47,108.23,-29.43,-44.71,174.48,-120.51,411.67,-62.99
IncomeShareholderNetProfit_sq,,7.76,260.00,-26.10,-23.78,-1.60,124.42,-34.91,15.73,93.06,143.52,-32.94,-59.80,68.78,66.96,-17.35,-13.76,-31.60,105.58,-46.61,13.86,-29.04,183.84,-41.49,-58.30,48.00,140.67,-60.85,53.15,-7.86,107.55,-87.98,20.00,23.97,104.24,-43.06,-48.39,95.95,41.83,-107.00
BalanceNoncurrentAssets,,40701211000,40742812000,41239052000,41437922000,41964446000,41964623000,42399677000,,44137422000,44162539000,43152236000,,44444933000,44582696000,44981411000,46002752000,45406698000,45394000000,46297000000,47220000000,48239000000,49062000000,50034000000,50568000000,52298000000,53117000000,44936000000,46670000000,49586000000,50544000000,51348000000,52329000000,55232000000,55151000000,54734000000,55559000000,62586000000,62574000000,62744000000
BalanceNoncurrentAssets_yy,,,,,,3.10,3.00,2.81,-100.00,5.18,5.24,1.77,,0.70,0.95,4.24,,2.16,1.82,2.92,2.65,6.24,8.08,8.07,7.09,8.41,8.27,-10.19,-7.71,-5.19,-4.84,14.27,12.13,11.39,9.11,6.59,6.17,13.31,13.46,14.63
BalanceNoncurrentAssets_sy,,,,,,8.71,3.00,4.48,-2.37,4.76,5.10,4.12,,12.89,6.29,7.22,,1.52,1.82,0.54,-0.93,6.18,1.68,4.15,5.26,5.60,4.84,3.37,3.16,0.77,1.76,4.40,2.17,3.00,0.41,-1.36,1.94,-2.85,,
BalanceNoncurrentAssets_qq,,,0.10,1.22,0.48,1.27,,1.04,-100.00,,0.06,-2.29,-100.00,,0.31,0.89,2.27,-1.30,-0.03,1.99,1.99,2.16,1.71,1.98,1.07,3.42,1.57,-15.40,3.86,6.25,1.93,1.59,1.91,5.55,-0.15,-0.76,1.51,12.65,-0.02,0.27
BalanceNoncurrentAssets_sq,,,0.10,1.22,-100.00,1.51,,1.43,-100.00,,0.04,0.82,-100.00,,-1.66,-0.19,1.02,-0.40,-0.14,-0.02,-1.16,2.16,0.28,0.41,1.29,3.26,0.36,1.98,1.30,0.96,-0.14,0.78,-1.03,2.63,-0.93,,,0.36,-0.49,0.57
BalanceIntangibleAssets,,142025000,138818000,132930000,149192000,153335000,145196000,174451000,,202629000,192212000,189987000,,216921000,246026000,247643000,379601000,512764000,524000000,836000000,905000000,718000000,726000000,732000000,739000000,763000000,778000000,819000000,873000000,904000000,916000000,635000000,630000000,1810000000,1849000000,645000000,660000000,1683000000,1715000000,1015000000
BalanceIntangibleAssets_yy,,,,,,7.96,4.59,31.24,-100.00,32.15,32.38,8.91,,7.05,28.00,30.35,,136.38,112.99,237.58,138.41,40.03,38.55,-12.44,-18.34,6.27,7.16,11.89,18.13,18.48,17.74,-22.47,-27.84,100.22,101.86,1.57,4.76,-7.02,-7.25,57.36
BalanceIntangibleAssets_sy,,,,,,9.55,19.54,8.28,-21.03,-7.14,15.41,4.13,,-0.17,-0.30,15.84,,19.68,-11.24,-8.61,-15.32,-1.70,2.24,-9.33,-4.23,9.84,-1.59,-1.25,-1.29,-3.82,-6.96,-9.56,-7.97,-4.30,-5.88,-4.13,-5.08,-5.60,-9.24,2.17
BalanceIntangibleAssets_qq,,,-2.26,-4.24,12.23,2.78,-5.31,20.15,-100.00,,-5.14,-1.16,-100.00,,13.42,0.66,53.29,35.08,2.19,59.54,8.25,-20.66,1.11,0.83,0.96,3.25,1.97,5.27,6.59,3.55,1.33,-30.68,-0.79,187.30,2.15,-65.12,2.33,155.00,1.90,-40.82
BalanceIntangibleAssets_sq,,,-1.04,4.17,-100.00,2.78,-4.64,2.50,-100.00,,2.34,-1.98,-100.00,,-2.50,0.81,-0.62,-0.09,-1.83,-0.68,-1.74,-1.09,-0.86,-0.64,-0.94,2.72,-1.48,0.26,0.04,-0.22,-1.13,-1.22,-1.17,0.24,-0.50,-1.70,-0.47,2.50,-2.09,-2.66
BalanceProperty,,37838181000,37744762000,38199571000,38374442000,38971095000,39116480000,39458248000,,41467140000,41416324000,41759124000,,43008105000,42833223000,43347845000,44245317000,43766584000,43773000000,44271000000,45016000000,46149000000,46398000000,47277000000,48109000000,49771000000,50327000000,42141000000,43881000000,47098000000,48237000000,48864000000,50029000000,51392000000,51404000000,52121000000,52917000000,58667000000,58659000000,59459000000
BalanceProperty_yy,,,,,,2.99,3.63,3.30,-100.00,6.40,5.88,5.83,,3.72,3.42,3.80,,1.76,2.19,2.13,1.74,5.44,6.00,6.79,6.87,7.85,8.47,-10.86,-8.79,-5.37,-4.15,15.95,14.01,9.12,6.57,6.67,5.77,14.16,14.11,14.08
BalanceProperty_sy,,,,,,2.99,1.80,3.30,-2.39,5.92,4.72,4.98,,15.14,9.26,9.52,,2.56,2.68,2.64,2.42,3.31,1.20,4.82,5.61,5.40,5.60,1.30,2.98,0.48,2.08,2.60,2.38,4.73,-0.14,0.08,1.32,-0.11,3.26,0.62
BalanceProperty_qq,,,-0.25,1.20,0.46,1.55,0.37,0.87,-100.00,,-0.12,0.83,-100.00,,-0.41,1.20,2.07,-1.08,0.01,1.14,1.68,2.52,0.54,1.89,1.76,3.45,1.12,-16.27,4.13,7.33,2.42,1.30,2.38,2.72,0.02,1.39,1.53,10.87,-0.01,1.36
BalanceProperty_sq,,,-0.25,2.01,-100.00,1.55,-0.29,1.36,-100.00,,-0.20,0.98,-100.00,,-1.55,0.28,1.50,3.16,-0.64,-0.69,-0.78,2.52,-0.04,0.83,1.49,2.96,0.69,1.83,1.55,1.40,-0.44,1.30,1.08,1.92,-1.10,0.22,0.76,0.39,-0.39,0.48
BalanceNoncurrentReceivables,,370630000,482760000,473451000,401108000,389566000,387200000,417071000,,407831000,408027000,405249000,,323473000,315843000,331170000,323716000,329395000,340000000,370000000,369000000,392000000,424000000,414000000,45000000,125000000,135000000,138000000,137000000,142000000,150000000,148000000,148000000,237000000,245000000,245000000,246000000,158000000,168000000,167000000
BalanceNoncurrentReceivables_yy,,,,,,5.11,-19.79,-11.91,-100.00,4.69,5.38,-2.83,,-20.68,-22.59,-18.28,,1.83,7.65,11.73,13.99,19.01,24.71,11.89,-87.80,-68.11,-68.16,-66.67,204.44,13.60,11.11,7.25,8.03,66.90,63.33,65.54,66.22,-33.33,-31.43,-31.84
BalanceNoncurrentReceivables_sy,,,,,,6.87,10.15,-11.91,-93.87,-11.00,-5.89,-7.89,,-20.68,2.75,-12.55,,-10.82,7.65,11.73,-40.89,19.01,24.71,22.40,14.00,2.65,4.49,-40.16,30.78,36.57,11.11,7.25,-0.47,5.75,-8.97,-10.39,-8.69,-3.66,-8.26,-15.64
BalanceNoncurrentReceivables_qq,,,30.25,-1.93,-15.28,-2.88,-0.61,7.71,-100.00,,0.05,-0.68,-100.00,,-2.36,4.85,-2.25,1.75,3.22,8.82,-0.27,6.23,8.16,-2.36,-89.13,177.78,8.00,2.22,-0.72,3.65,5.63,-1.33,,60.14,3.38,,0.41,-35.77,6.33,-0.60
BalanceNoncurrentReceivables_sq,,,9.20,-1.26,-100.00,-3.77,-0.90,-21.80,-100.00,,-2.15,-1.26,-100.00,,2.24,4.85,-1.64,-27.87,3.22,15.81,-2.50,4.55,-2.21,0.02,-27.82,-13.36,2.46,0.77,1.58,3.64,5.86,1.48,,-0.84,-2.45,,-1.62,-16.05,-3.10,3.40
BalanceNoncurrInvestments,,1686045000,1736396000,1537828000,1620717000,1553010000,1503417000,1586670000,,1508769000,1575376000,204310000,,159890000,330077000,182618000,164979000,73710000,70000000,67000000,66000000,34000000,33000000,36000000,36000000,28000000,35000000,48000000,64000000,66000000,63000000,539000000,475000000,795000000,828000000,861000000,912000000,903000000,916000000,1073000000
BalanceNoncurrInvestments_yy,,,,,,-7.89,-13.42,3.18,-100.00,-2.85,4.79,-87.12,,-89.40,-79.05,-10.62,,-53.90,-78.79,-63.31,-59.99,-53.87,-52.86,-46.27,-45.45,-17.65,6.06,33.33,77.78,135.71,80.00,1022.92,642.19,1104.55,1214.29,59.74,92.00,13.58,10.63,24.62
BalanceNoncurrInvestments_sy,,,,,,,-4.52,1.59,-2.88,-0.42,5.98,-2.88,,,,-3.90,,-37.10,-78.79,-33.05,-59.99,-31.87,-12.25,-4.26,,25.40,2.08,15.81,2.08,,,2.00,-7.54,-13.17,,,1.44,7.09,10.63,15.67
BalanceNoncurrInvestments_qq,,,2.99,-11.44,5.39,-4.18,-3.19,5.54,-100.00,,4.41,-87.03,-100.00,,106.44,-44.67,-9.66,-55.32,-5.03,-4.29,-1.49,-48.48,-2.94,9.09,,-22.22,25.00,37.14,33.33,3.12,-4.55,755.56,-11.87,67.37,4.15,3.99,5.92,-0.99,1.44,17.14
BalanceNoncurrInvestments_sq,,,2.50,-5.72,-50.00,-3.80,,6.48,-100.00,,4.41,-4.27,-100.00,,4.26,-7.29,-1.79,-13.71,,,-4.60,,3.20,,,,,,0.37,-0.30,1.02,2.62,-1.50,,4.15,3.26,,-2.15,2.25,7.10
BalanceOtherNoncurrentAssets,,664330000,640076000,895272000,892463000,897440000,812330000,763237000,,551053000,570600000,593566000,,736544000,857527000,872135000,889139000,724245000,687000000,753000000,864000000,946000000,1481000000,1575000000,1639000000,1611000000,1842000000,1790000000,1715000000,1376000000,1178000000,1162000000,1047000000,998000000,825000000,862000000,824000000,1175000000,1116000000,1030000000
BalanceOtherNoncurrentAssets_yy,,,,,,35.09,26.91,-14.75,-100.00,-38.60,-29.76,-22.23,,33.66,50.29,46.93,,-1.67,-19.89,-13.66,-2.83,30.62,115.57,109.16,89.70,70.30,24.38,13.65,4.64,-14.59,-36.05,-35.08,-38.95,-27.47,-29.97,-25.82,-21.30,17.74,35.27,19.49
BalanceOtherNoncurrentAssets_sy,,,,,,-3.55,3.06,-1.97,-45.60,29.96,22.48,20.61,,16.89,9.60,0.84,,3.15,6.70,5.90,19.98,3.52,2.00,-4.28,-2.22,-2.10,8.60,11.78,5.80,-4.22,13.47,-4.78,2.94,-3.27,3.62,-0.21,5.70,-13.08,5.70,-4.68
BalanceOtherNoncurrentAssets_qq,,,-3.65,39.87,-0.31,0.56,-9.48,-6.04,-100.00,,3.55,4.02,-100.00,,16.43,1.70,1.95,-18.55,-5.14,9.61,14.74,9.49,56.55,6.35,4.06,-1.71,14.34,-2.82,-4.19,-19.77,-14.39,-1.36,-9.90,-4.68,-17.33,4.48,-4.41,42.60,-5.02,-7.71
BalanceOtherNoncurrentAssets_sq,,,1.88,18.97,-100.00,9.55,8.15,1.22,-100.00,,-1.58,6.20,-100.00,,-9.42,4.34,1.55,11.74,-1.66,3.63,2.05,3.49,-6.70,,0.55,5.18,-0.08,-2.82,0.54,-1.37,-3.37,-0.62,0.96,,-2.36,2.41,-1.20,-0.68,-2.31,0.02
BalanceCurrentAssets,,6487592000,6677235000,6957437000,6639449000,12477640000,12555823000,11561098000,,9724902000,13240217000,10747340000,,14263700000,17346705000,15241875000,12246724000,11287521000,11152000000,12874000000,12117000000,13005000000,12345000000,14367000000,13330000000,13891000000,13035000000,12516000000,13171000000,11694000000,10310000000,9612000000,13283000000,12230000000,12157000000,12383000000,12273000000,9508000000,9602000000,8286000000
BalanceCurrentAssets_yy,,,,,,92.33,88.04,66.17,-100.00,-22.06,5.45,-7.04,,46.67,31.02,41.82,,-20.87,-35.71,-15.54,-1.06,15.22,10.70,11.60,10.01,6.81,5.59,-12.88,-1.19,-15.82,-20.91,-23.20,0.85,4.58,17.91,28.83,-7.60,-22.26,-21.02,-33.09
BalanceCurrentAssets_sy,,,,,,48.98,24.91,46.36,-4.98,18.76,7.45,10.12,,25.01,10.03,15.32,,-9.74,-6.13,-6.56,-1.06,5.38,-22.41,-16.20,-1.32,-0.26,11.43,8.33,12.14,-3.62,0.36,-7.67,-17.67,-6.26,-1.88,-4.12,1.40,6.77,15.20,10.45
BalanceCurrentAssets_qq,,,2.92,4.20,-4.57,87.93,0.63,-7.92,-100.00,,36.15,-18.83,-100.00,,21.61,-12.13,-19.65,-7.83,-1.20,15.44,-5.88,7.33,-5.07,16.38,-7.22,4.21,-6.16,-3.98,5.23,-11.21,-11.84,-6.77,38.19,-7.93,-0.60,1.86,-0.89,-22.53,0.99,-13.71
BalanceCurrentAssets_sq,,,20.98,-3.07,-100.00,27.47,2.11,-1.40,-100.00,,14.66,-0.95,-100.00,,1.54,2.44,-16.91,-1.19,3.40,-4.65,-3.04,1.73,-9.01,-1.43,-0.14,4.98,-2.56,-4.71,3.24,-4.27,-3.26,-6.88,-8.76,9.48,-7.89,-6.27,3.40,3.95,0.99,-10.94
BalanceInventory,,1127965000,1098560000,1226177000,1217891000,1271165000,1110260000,1227540000,,3716084000,6831296000,4242319000,,4672315000,6481155000,3937277000,4387459000,2991021000,2584000000,2630000000,2946000000,3088000000,3226000000,2801000000,3272000000,3727000000,3806000000,2468000000,2716000000,1959000000,1854000000,1799000000,1643000000,1596000000,1627000000,1693000000,1271000000,1879000000,1963000000,2282000000
BalanceInventory_yy,,,,,,12.70,1.07,0.11,-100.00,192.34,515.29,245.60,,25.73,-5.13,-7.19,,-35.98,-60.13,-33.20,-32.85,3.24,24.85,6.50,11.07,20.69,17.98,-11.89,-16.99,-47.44,-51.29,-27.11,-39.51,-18.53,-12.24,-5.89,-22.64,17.73,20.65,34.79
BalanceInventory_sy,,,,,,17.59,1.07,0.11,-30.08,6.52,2.42,39.82,,62.31,31.50,-1.84,,2.87,-41.74,-24.85,-2.73,-4.78,7.99,3.64,11.07,-3.66,17.98,-4.86,-8.68,9.48,-0.20,-19.18,-14.84,-18.53,-11.76,-10.53,-16.62,-15.57,-0.49,22.00
BalanceInventory_qq,,,-2.61,11.62,-0.68,4.37,-12.66,10.56,-100.00,,83.83,-37.90,-100.00,,38.71,-39.25,11.43,-31.83,-13.61,1.78,12.02,4.82,4.47,-13.17,16.82,13.91,2.12,-35.16,10.05,-27.87,-5.36,-2.97,-8.67,-2.86,1.94,4.06,-24.93,47.84,4.47,16.25
BalanceInventory_sq,,,-5.04,5.04,-100.00,-14.81,-12.76,-5.13,-100.00,,5.52,5.49,-100.00,,-16.77,-9.07,2.09,11.66,-29.50,5.37,14.65,3.60,-2.38,11.94,16.82,-8.38,5.52,-11.14,9.40,-18.25,-3.46,-7.98,3.86,2.19,-6.03,-1.80,-2.20,8.60,9.32,7.30
BalanceCurrentReceivables,,2673796000,3025284000,2758131000,2653851000,3096521000,2849854000,2253023000,,2445230000,2669057000,2489145000,,4583659000,4566926000,2263880000,2102837000,2671851000,2976000000,3130000000,3004000000,3104000000,2829000000,5366000000,2755000000,3561000000,3828000000,3612000000,3525000000,3849000000,4077000000,3720000000,3713000000,6344000000,4302000000,3702000000,3495000000,3558000000,3690000000,3301000000
BalanceCurrentReceivables_yy,,,,,,15.81,-5.80,-18.31,-100.00,-21.03,-6.34,10.48,,87.45,71.11,-9.05,,-41.71,-34.84,38.26,42.85,16.17,-4.94,71.44,-8.29,14.72,35.31,-32.69,27.95,8.09,6.50,2.99,5.33,64.82,5.52,-0.48,-5.87,-43.92,-14.23,-10.83
BalanceCurrentReceivables_sy,,,,,,15.81,12.69,8.88,-7.00,10.14,12.00,14.75,,26.09,27.01,18.74,,-5.84,-4.87,0.02,-1.09,-4.00,-17.93,-29.75,4.05,12.36,14.49,6.44,7.58,-0.42,-9.35,-4.07,-7.67,-3.57,9.05,-0.32,3.21,2.16,3.85,-8.05
BalanceCurrentReceivables_qq,,,13.15,-8.83,-3.78,16.68,-7.97,-20.94,-100.00,,9.15,-6.74,-100.00,,-0.37,-50.43,-7.11,27.06,11.38,5.17,-4.03,3.33,-8.86,89.68,-48.66,29.26,7.50,-5.64,-2.41,9.19,5.92,-8.76,-0.19,70.86,-32.19,-13.95,-5.59,1.80,3.71,-10.54
BalanceCurrentReceivables_sq,,,13.15,-3.88,-100.00,16.68,10.92,-7.32,-100.00,,4.59,-4.40,-100.00,,-7.88,-10.63,1.22,5.86,2.10,-10.96,-8.48,-3.54,-10.62,-2.81,0.21,15.39,2.97,-4.72,-1.86,4.13,-3.67,-10.38,-6.77,18.04,-1.62,-8.35,0.01,8.34,-2.09,-7.63
BalanceCurrentInvestments,,231950000,91289000,74199000,73759000,5984000,124315000,71647000,,80251000,74471000,6689000,,8432000,697000,3966000,5275000,23210000,93000000,150000000,110000000,113000000,133000000,69000000,79000000,27000000,43000000,28000000,32000000,11000000,12000000,20000000,13000000,13000000,5000000,5000000,7000000,88000000,70000000,144000000
BalanceCurrentInvestments_yy,,,,,,-97.42,36.18,-3.44,-100.00,1241.09,-40.09,-90.66,,-89.49,-99.06,-40.71,,175.26,13242.90,3682.15,1985.31,386.86,43.01,-54.00,-28.18,-76.11,-67.67,-59.42,-59.49,-59.26,-72.09,-28.57,-59.38,18.18,-58.33,-75.00,-46.15,576.92,1300.00,2780.00
BalanceCurrentInvestments_sy,,,,,,-47.58,-60.99,-47.75,-100.00,-36.19,-32.16,-20.54,,-38.25,-37.54,-35.15,,-80.36,-74.37,-54.53,-47.82,-38.16,-0.15,-3.97,-4.60,47.36,-1.86,,-58.22,-55.54,,-11.62,-12.24,,-32.10,-22.28,,19.85,143.48,205.58
BalanceCurrentInvestments_qq,,,-60.64,-18.72,-0.59,-91.89,1977.46,-42.37,-100.00,,-7.20,-91.02,-100.00,,-91.73,469.01,33.01,340.00,300.69,61.29,-26.67,2.73,17.70,-48.12,14.49,-65.82,59.26,-34.88,14.29,-65.62,9.09,66.67,-35.00,,-61.54,,40.00,1157.14,-20.45,105.71
BalanceCurrentInvestments_sq,,,55.28,-32.01,-14.34,-0.75,8.05,-10.12,-100.00,,-7.20,-5.20,-100.00,,-47.60,28.53,13.75,-57.10,14.98,23.33,-26.24,-5.13,10.31,-4.72,12.20,,-9.04,7.72,0.65,,1.61,11.90,-13.84,,,,,,,68.22
BalanceCash,,2140837000,1983248000,2294978000,2271891000,7712823000,7855310000,7261240000,,2730423000,2693649000,2838477000,,4052238000,5266750000,8039155000,4824328000,4795493000,4529000000,6039000000,5139000000,5952000000,5124000000,4577000000,5943000000,6196000000,4943000000,4913000000,5084000000,3104000000,1629000000,1712000000,5386000000,2669000000,4656000000,5117000000,5603000000,2552000000,2356000000,1208000000
BalanceCash_yy,,,,,,260.27,296.08,216.40,-100.00,-64.60,-65.71,-60.91,,48.41,95.52,183.22,,18.34,-14.01,-24.88,6.52,24.12,13.14,-24.21,15.65,4.10,-3.53,7.34,-14.45,-49.90,-67.04,-65.15,5.94,-14.01,185.82,198.89,4.03,-4.38,-49.40,-76.39
BalanceCash_sy,,,,,,78.24,68.75,113.57,-68.11,-2.22,4.46,13.05,,7.80,-5.06,40.54,,9.52,-14.01,-15.07,-1.48,10.34,-0.68,-27.30,-19.75,-17.62,-3.53,2.69,20.98,-13.37,-8.44,-13.99,-14.70,5.18,-18.92,-9.19,7.38,5.22,32.30,9.14
BalanceCash_qq,,,-7.36,15.72,-1.01,239.49,1.85,-7.56,-100.00,,-1.35,5.38,-100.00,,29.97,52.64,-39.99,-0.60,-5.56,33.34,-14.90,15.82,-13.91,-10.68,29.84,4.26,-20.22,-0.61,3.48,-38.95,-47.52,5.10,214.60,-50.45,74.45,9.90,9.50,-54.45,-7.68,-48.73
BalanceCash_sq,,,23.95,19.29,-100.00,80.69,2.90,24.58,-100.00,,1.48,13.95,-100.00,,12.52,31.89,-39.99,-0.60,-7.38,17.94,-17.34,0.73,-13.28,-10.31,15.07,-12.86,-6.36,-4.53,10.22,-24.32,-5.91,2.26,-5.60,14.68,-11.54,5.90,9.50,-10.54,-8.26,-1.49
BalanceOtherCurrentAssets,,313044000,478854000,603952000,422057000,391147000,616084000,747648000,,752914000,971744000,1170710000,,947056000,1031177000,997597000,926825000,805946000,970000000,925000000,918000000,748000000,1033000000,1554000000,1281000000,380000000,415000000,1495000000,1814000000,2771000000,2738000000,2361000000,2528000000,1608000000,1567000000,1866000000,1897000000,1431000000,1523000000,1351000000
BalanceOtherCurrentAssets_yy,,,,,,24.95,28.66,23.79,-100.00,92.49,57.73,56.59,,25.79,6.12,-14.79,,-14.90,-5.93,-7.28,-0.95,-7.19,6.49,68.00,39.54,-49.20,-59.83,-3.80,41.61,629.21,559.76,57.93,39.36,-41.97,-42.77,-20.97,-24.96,-11.01,-2.81,-27.60
BalanceOtherCurrentAssets_sy,,,,,,10.68,-2.72,-4.55,-46.36,53.19,22.45,56.59,,13.20,-4.28,-5.66,,-22.76,-12.82,-1.66,-8.32,-1.40,7.81,23.99,8.66,-1.37,17.37,-2.12,14.54,47.34,11.87,-4.63,3.42,-16.34,-0.74,-6.16,6.26,2.14,-1.85,1.32
BalanceOtherCurrentAssets_qq,,,52.97,26.12,-30.12,-7.32,57.51,21.35,-100.00,,29.06,20.48,-100.00,,8.88,-3.26,-7.09,-13.04,20.36,-4.64,-0.76,-18.52,38.10,50.44,-17.57,-70.34,9.21,260.24,21.34,52.76,-1.19,-13.77,7.07,-36.39,-2.55,19.08,1.66,-24.57,6.43,-11.29
BalanceOtherCurrentAssets_sq,,,83.72,-9.50,-73.70,-41.42,61.62,-19.08,-100.00,,33.16,-3.68,-65.62,,-2.82,-4.72,-18.00,-10.14,16.62,-1.10,-1.68,4.76,13.21,7.27,-7.16,-4.78,9.21,-1.07,-0.48,5.78,-1.19,-5.42,-8.19,9.67,3.74,-21.63,1.66,6.49,13.86,-23.59
BalanceAssetsForSale,,3458000,3373000,3309000,3261000,5712000,29409000,34444000,,17667000,23311000,1340686000,,53998000,94987000,24124000,18148000,9385000,6000000,13000000,11000000,8000000,14000000,17000000,17000000,16000000,16000000,16000000,16000000,16000000,20000000,20000000,20000000,12000000,12000000,12000000,12000000,12000000,11000000,12000000
BalanceAssetsForSale_yy,,,,,,65.18,771.89,940.92,-100.00,209.30,-20.74,3792.36,,205.64,307.48,-98.20,,-82.62,-93.68,-46.11,-39.39,-14.76,133.33,30.77,54.55,100.00,14.29,-5.88,-5.88,,25.00,25.00,25.00,-25.00,-40.00,-40.00,-40.00,,-8.33,
BalanceAssetsForSale_sy,,,,,,65.18,771.89,620.88,-100.00,-26.11,-22.60,-23.90,,82.70,93.05,-98.20,,-59.82,-58.80,-40.72,-38.11,-8.76,-11.80,-61.86,-62.06,0.20,,-5.88,35.57,,-98.64,-43.49,-8.25,-39.20,-46.70,-40.00,4.56,,-8.33,
BalanceAssetsForSale_qq,,,-2.46,-1.90,-1.45,75.16,414.86,17.12,-100.00,,31.95,5651.30,-100.00,,75.91,-74.60,-24.77,-48.29,-36.07,116.67,-15.38,-27.27,75.00,21.43,,-5.88,,,,,25.00,,,-40.00,,,,,-8.33,9.09
BalanceAssetsForSale_sq,,,-2.46,-1.90,-50.72,75.16,-2.20,8.20,-100.00,,22.25,-4.30,-100.00,,-4.32,-74.60,-12.20,-18.36,-5.48,6.64,-0.45,-23.60,-9.41,-47.76,,-3.24,,,,,,,,-46.70,,,,,-1.15,-0.68
BalanceTotalAssets,,47192261000,47423420000,48199798000,48080632000,54447798000,54549855000,53995219000,,53879991000,57426067000,55240262000,,58762631000,62024388000,60247410000,58267624000,56703604000,56552000000,59184000000,59348000000,61252000000,61421000000,64418000000,63915000000,66205000000,66168000000,57468000000,59857000000,61296000000,60874000000,60980000000,65632000000,67474000000,67320000000,67129000000,67844000000,72106000000,72187000000,71042000000
BalanceTotalAssets_yy,,,,,,15.37,15.03,12.02,-100.00,-1.04,5.27,2.31,,9.06,8.01,9.06,,-3.50,-8.82,-1.77,1.85,8.02,8.61,8.84,7.70,8.09,7.73,-10.79,-6.35,-7.41,-8.00,6.11,9.65,10.08,10.59,10.08,3.37,6.86,7.23,5.83
BalanceTotalAssets_sy,,,,,,15.37,6.64,12.02,-2.84,4.85,10.04,6.37,,10.33,7.20,5.76,,-0.16,-7.56,-0.38,1.85,3.42,-1.80,0.92,5.67,6.47,7.78,3.69,6.46,0.18,1.45,5.84,-2.53,1.49,2.02,3.45,3.37,3.54,5.02,5.50
BalanceTotalAssets_qq,,,0.49,1.64,-0.25,13.24,0.19,-1.02,-100.00,,6.58,-3.81,-100.00,,5.55,-2.86,-3.29,-2.68,-0.27,4.65,0.28,3.21,0.28,4.88,-0.78,3.58,-0.06,-13.15,4.16,2.40,-0.69,0.17,7.63,2.81,-0.23,-0.28,1.07,6.28,0.11,-1.59
BalanceTotalAssets_sq,,,2.37,1.27,-100.00,6.21,-1.29,0.34,-100.00,,4.05,2.24,-100.00,,0.26,-1.53,-3.72,1.41,0.84,-1.10,-0.84,2.96,-0.61,0.77,1.77,4.00,0.14,0.16,1.22,1.51,-0.80,-1.44,-2.92,4.13,-0.72,-0.70,1.07,0.72,0.11,-1.10
BalanceCapital,,22809657000,23678206000,23550591000,24216959000,31168324000,32104859000,31329006000,,36958707000,38166023000,37962742000,,40699616000,42369926000,40040084000,41291428000,40716929000,41815000000,41301000000,42406000000,43540000000,44335000000,44263000000,44609000000,44768000000,45916000000,38430000000,39455000000,40321000000,41192000000,40434000000,40989000000,42679000000,43607000000,44114000000,45590000000,45188000000,46469000000,46842000000
BalanceCapital_yy,,,,,,36.65,35.59,33.03,-100.00,18.58,18.88,21.17,,10.12,11.01,5.47,,0.04,-1.31,3.15,2.70,6.93,6.03,7.17,5.20,2.82,3.57,-13.18,-11.55,-9.93,-10.29,5.21,3.89,5.85,5.86,9.10,11.22,5.88,6.56,6.18
BalanceCapital_sy,,,,,,17.86,10.92,15.29,5.10,15.48,17.50,15.80,,6.68,6.17,5.47,,4.26,-0.04,4.52,4.94,5.78,4.60,3.32,5.20,4.48,4.91,3.76,4.87,-1.32,-3.10,-0.77,-5.12,3.94,5.65,7.27,6.08,5.63,3.76,1.44
