,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,206000,599000,224000,1170000,352000,753000,855000,1978000,750000,2031000,1188000,2519000,1681000,1246000,1060000,574000,207000,1962000,1647000,1901000,1233000,2208000,1800000,2307000,1463000,2241000,2139000,2682000,1864000,2728000,2356000,3188000,1994000,2416000,1981000,3853000,2094000,2705000,3051000,2381000,2098000,1942000,2370000,944000,720000,0,1241000,-43699000,492000,396000
IncomeNetProfit_yy,,,,,70.87,25.71,281.70,69.06,113.07,169.72,38.95,27.35,124.13,-38.65,-10.77,-77.21,-87.69,57.46,55.38,231.18,495.65,12.54,9.29,21.36,18.65,1.49,18.83,16.25,27.41,21.73,10.14,18.87,6.97,-11.44,-15.92,20.86,5.02,11.96,54.01,-38.20,0.19,-28.21,-22.32,-60.35,-65.68,-100.00,-47.64,-4729.13,-31.67,
IncomeNetProfit_sy,,,,,19.38,104.28,6.17,51.92,63.46,91.77,40.70,-79.11,19.70,-35.06,-25.71,104.75,43.72,-29.13,24.26,89.22,-28.31,48.82,-6.47,50.38,23.45,-40.77,-9.86,-61.44,10.72,74.42,22.90,32.46,56.00,37.79,34.75,8.14,41.94,1.61,29.53,-14.87,-15.21,4.69,-17.38,0.21,19.91,-39.89,13.49,-11.55,-9.96,
IncomeNetProfit_qq,,190.78,-62.60,422.32,-69.91,113.92,13.55,131.35,-62.08,170.80,-41.51,112.04,-33.27,-25.88,-14.93,-45.85,-63.94,847.83,-16.06,15.42,-35.14,79.08,-18.48,28.17,-36.58,53.18,-4.55,25.39,-30.50,46.35,-13.64,35.31,-37.45,21.16,-18.00,94.50,-45.65,29.18,12.79,-21.96,-11.89,-7.44,22.04,-60.17,-23.73,-100.00,,-3621.27,101.13,-19.51
IncomeNetProfit_sq,,11.00,7.14,16.17,-64.05,98.48,-0.55,3.57,-64.84,174.00,-0.97,-97.45,112.24,117.42,-6.80,-41.98,51.09,-32.18,42.29,-16.43,-25.49,79.08,-0.09,15.63,-48.21,-11.58,33.02,-42.96,-32.39,0.42,36.81,-27.57,-5.94,18.62,8.59,-37.73,-11.18,24.75,12.14,-23.20,-1.51,11.16,-8.65,-4.53,14.21,-29.32,,-24.91,17.54,-8.36
IncomeShareholderNetProfit,206000,599000,224000,1170000,352000,753000,712000,1613000,750000,1380000,772000,2294000,1534000,1233000,946000,479000,291000,2013000,1509000,1896000,1228000,2207000,1800000,2309000,1462000,2242000,2117000,2705000,1864000,2729000,2369000,3197000,1997000,2434000,2003000,3961000,2108000,2793000,3206000,2166000,2091000,1926000,2373000,983000,735000,-17000,1218000,-43718000,484000,374000
IncomeShareholderNetProfit_yy,,,,,70.87,25.71,217.86,37.86,113.07,83.27,8.43,42.22,104.53,-10.65,22.54,-79.12,-81.03,63.26,59.51,295.82,321.99,9.64,19.28,21.78,19.06,1.59,17.61,17.15,27.50,21.72,11.90,18.19,7.14,-10.81,-15.45,23.90,5.56,14.75,60.06,-45.32,-0.81,-31.04,-25.98,-54.62,-64.85,-100.88,-48.67,-4547.41,-34.15,2300.00
IncomeShareholderNetProfit_sy,,,,,19.38,104.01,6.82,30.52,64.48,83.27,32.45,-105.64,18.90,-21.06,-22.58,122.04,43.72,-29.05,14.74,70.74,-39.90,48.82,-6.38,44.47,19.06,-46.94,-9.80,-61.56,23.74,74.42,22.85,35.22,56.00,36.08,25.55,9.97,42.03,14.59,39.16,-14.93,-16.46,14.12,-22.26,0.21,10.04,-39.89,14.16,-7.32,-10.11,46.79
IncomeShareholderNetProfit_qq,,190.78,-62.60,422.32,-69.91,113.92,-5.44,126.54,-53.50,84.00,-44.06,197.15,-33.13,-19.62,-23.28,-49.37,-39.25,591.75,-25.04,25.65,-35.23,79.72,-18.44,28.28,-36.68,53.35,-5.58,27.78,-31.09,46.41,-13.19,34.95,-37.54,21.88,-17.71,97.75,-46.78,32.50,14.79,-32.44,-3.46,-7.89,23.21,-58.58,-25.23,-102.31,7264.71,-3689.33,101.11,-22.73
IncomeShareholderNetProfit_sq,,17.18,6.30,20.42,-64.00,107.05,-4.63,2.28,-66.00,146.30,-3.92,-100.13,112.24,142.09,-15.30,-43.42,26.00,-32.14,42.24,-16.43,-30.52,79.72,-0.69,15.63,-48.21,-11.85,33.33,-54.78,-26.66,1.17,65.95,-24.38,-12.57,19.58,6.76,-33.49,-8.38,25.93,18.69,-33.34,-1.51,29.06,-17.16,6.33,14.78,-29.22,43.74,-24.98,17.54,-4.30
BalanceNoncurrentAssets,1391000,2172000,,3999000,6032000,6634000,,17280000,17610000,18733000,,37196000,36962000,52446000,,50803000,54152000,54292000,,59203000,58698000,63324000,,64840000,66084000,70060000,72455000,73158000,71623000,71164000,70271000,73433000,77132000,87955000,89611000,84861000,86763000,87267000,95553000,99800000,102513000,100234000,101068000,99520000,99352000,103415000,97688000,53565000,53240000,51247000
BalanceNoncurrentAssets_yy,,,,,333.64,205.43,,332.11,191.94,182.38,,115.25,109.89,179.97,,36.58,46.51,3.52,,16.53,8.39,16.64,,9.52,12.58,10.64,,12.83,8.38,1.58,-3.01,0.38,7.69,23.59,27.52,15.56,12.49,-0.78,6.63,17.60,18.15,14.86,5.77,-0.28,-3.08,3.17,-3.34,-46.18,-46.41,-50.45
BalanceNoncurrentAssets_sy,,,,,31.04,50.25,,39.70,17.50,28.95,,20.78,24.44,15.96,,6.13,13.58,13.00,,11.40,16.58,9.59,,9.52,16.69,10.72,,3.30,1.00,-0.92,-2.20,3.70,0.96,2.54,10.33,9.70,3.98,6.29,6.63,6.82,13.71,8.31,9.99,9.71,6.71,1.32,2.24,-0.52,3.24,6.48
BalanceNoncurrentAssets_qq,,56.15,-100.00,,50.84,9.98,-100.00,,1.91,6.38,-100.00,,-0.63,41.89,-100.00,,6.59,0.26,-100.00,,-0.85,7.88,-100.00,,1.92,6.02,3.42,0.97,-2.10,-0.64,-1.25,4.50,5.04,14.03,1.88,-5.30,2.24,0.58,9.49,4.44,2.72,-2.22,0.83,-1.53,-0.17,4.09,-5.54,-45.17,-0.61,-3.74
BalanceNoncurrentAssets_sq,,2.74,-100.00,,8.87,7.78,-100.00,,1.45,5.27,-100.00,,1.92,1.38,-100.00,,0.92,0.69,-100.00,,1.05,2.73,-100.00,,1.23,0.70,-0.37,0.54,-0.71,-0.34,-0.84,2.52,-0.28,0.51,0.88,-0.03,-0.67,2.72,1.14,2.24,0.62,0.90,0.26,0.10,-0.21,1.04,0.37,-0.23,0.68,-0.24
BalanceIntangibleAssets,148000,348000,,930000,1768000,2346000,,11424000,11521000,11816000,,26216000,26088000,40356000,,41499000,44386000,45011000,,50369000,50119000,55315000,,48761000,48788000,58433000,57330000,59776000,58607000,57544000,56194000,54614000,53959000,65509000,66785000,59947000,60231000,57983000,63203000,67096000,67926000,68977000,70321000,71394000,71332000,71372000,71002000,28201000,27683000,27111000
BalanceIntangibleAssets_yy,,,,,1094.59,574.14,,1128.39,551.64,403.67,,129.48,126.44,241.54,,58.30,70.14,11.53,,21.37,12.92,22.89,,-3.19,-2.66,5.64,,22.59,20.13,-1.52,-1.98,-8.64,-7.93,13.84,18.85,9.76,11.62,-11.49,-5.36,11.93,12.78,18.96,11.26,6.41,5.01,3.47,0.97,-60.50,-61.19,-62.01
BalanceIntangibleAssets_sy,,,,,19.34,110.40,,79.41,0.96,-20.59,,5.36,17.30,53.14,,9.30,14.00,6.10,,2.10,0.42,0.64,,-3.19,0.40,6.07,,7.14,-0.08,-1.52,0.16,0.80,-0.30,-0.57,6.02,0.39,2.34,-0.04,-0.10,4.20,6.62,5.03,6.01,0.82,0.06,-0.66,0.02,-1.84,0.04,0.66
BalanceIntangibleAssets_qq,,135.14,-100.00,,90.11,32.69,-100.00,,0.85,2.56,-100.00,,-0.49,54.69,-100.00,,6.96,1.41,-100.00,,-0.50,10.37,-100.00,,0.06,19.77,-1.89,4.27,-1.96,-1.81,-2.35,-2.81,-1.20,21.41,1.95,-10.24,0.47,-3.73,9.00,6.16,1.24,1.55,1.95,1.53,-0.09,0.06,-0.52,-60.28,-1.84,-2.07
BalanceIntangibleAssets_sq,,4.30,-100.00,,20.13,10.32,-100.00,,-4.38,-3.65,-100.00,,-0.24,3.10,-100.00,,-1.03,-0.24,-100.00,,-0.53,-1.62,-100.00,,0.01,-0.29,-1.89,0.48,-1.67,-0.28,-1.68,-1.04,-0.72,-0.32,-0.73,0.26,-1.40,-0.79,-0.19,1.67,-0.53,0.18,-0.29,0.35,-0.77,-0.22,-0.27,-0.54,-0.14,-0.11
BalanceProperty,1205000,1712000,,2129000,3224000,3215000,,5518000,5703000,6574000,,8172000,8148000,9380000,,8323000,7804000,7549000,,7400000,7112000,6202000,,15343000,17149000,8040000,8323000,6764000,6469000,6101000,5973000,5855000,8087000,10062000,9438000,9575000,10398000,11914000,12985000,12893000,12613000,12206000,11684000,11344000,10641000,10772000,10493000,9695000,9637000,9963000
BalanceProperty_yy,,,,,167.55,87.79,,159.18,76.89,104.48,,48.10,42.87,42.68,,1.85,-4.22,-19.52,,-11.09,-8.87,-17.84,,107.34,141.13,29.64,,-55.91,-62.28,-24.12,-28.24,-13.44,25.01,64.92,58.01,63.54,28.58,18.41,37.58,34.65,21.30,2.45,-10.02,-12.01,-15.63,-11.75,-10.19,-14.54,-9.44,-7.51
BalanceProperty_sy,,,,,34.83,57.41,,39.13,22.45,18.63,,26.10,24.72,8.47,,-3.09,0.46,-1.75,,9.04,15.40,9.55,,17.19,17.22,8.62,,3.28,-0.18,0.82,-1.40,1.27,7.60,8.52,3.40,4.90,5.25,5.88,4.68,5.72,5.57,4.03,3.33,3.26,1.03,-0.23,2.01,-0.04,2.24,2.38
BalanceProperty_qq,,42.07,-100.00,,51.43,-0.28,-100.00,,3.35,15.27,-100.00,,-0.29,15.12,-100.00,,-6.24,-3.27,-100.00,,-3.89,-12.80,-100.00,,11.77,-53.12,3.52,-18.73,-4.36,-5.69,-2.10,-1.98,38.12,24.42,-6.20,1.45,8.60,14.58,8.99,-0.71,-2.17,-3.23,-4.28,-2.91,-6.20,1.23,-2.59,-7.61,-0.60,3.38
BalanceProperty_sq,,-0.98,-100.00,,6.34,2.59,-100.00,,0.72,5.38,-100.00,,-0.67,0.42,-100.00,,-0.13,0.40,-100.00,,-0.90,2.25,-100.00,,-0.14,-0.46,-1.18,0.26,-1.01,0.41,-0.99,0.08,-0.64,-0.40,0.06,1.11,-0.27,1.00,-0.16,0.83,0.09,0.58,-0.08,0.16,-0.62,-0.30,-0.30,0.23,-0.60,-0.37
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2727000,3750000,1747000,1584000,4879000,4619000,3786000,6300000,6277000,6869000,3651000,3125000,2585000,3051000,8438000,2521000,3003000,3069000,1851000
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.91,23.17,116.71,297.73,28.65,48.71,-3.57,-50.40,-58.82,-55.58,131.11,-19.33,16.17,0.59,-78.06
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97,5.03,15.83,23.86,9.97,7.14,,-14.81,-3.68,-2.94,-25.38,-33.09,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.51,-53.41,-9.33,208.02,-5.33,-18.03,66.40,-0.37,9.43,-46.85,-14.41,-17.28,18.03,176.57,-70.12,19.12,2.20,-39.69
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.52,-0.12,,7.14,0.61,1.18,,0.34,3.43,-1.30,-5.13,,3.54,,,0.92,
BalanceNoncurrInvestments,,0,,850000,850000,0,,,,167000,,0,0,0,,139000,899000,139000,,223000,217000,217000,,10000,0,2810000,5660000,6191000,6006000,6756000,6751000,8102000,8972000,8003000,8221000,8091000,8662000,8932000,9247000,8969000,9709000,9765000,9765000,7838000,7838000,6818000,7838000,7838000,7838000,7768000
BalanceNoncurrInvestments_yy,,,,,,,,-100.00,-100.00,,,,,-100.00,,,,,,60.43,-75.86,56.12,,-95.52,-100.00,1194.93,,61810.00,,140.43,19.28,30.87,49.38,18.46,21.77,-0.14,-3.46,11.61,12.48,10.85,12.09,9.33,5.60,-12.61,-19.27,-30.18,-19.73,,,13.93
BalanceNoncurrInvestments_sy,,,,,,,,-0.73,3.12,,,,,-27.83,,,,,,23.66,0.97,,,1.86,5.12,24.48,,11.35,,7.88,-1.38,0.38,-0.18,3.04,46.15,-3.46,-3.46,-12.19,12.48,10.85,10.79,17.34,23.56,2.43,,,2.13,,,-7.72
BalanceNoncurrInvestments_qq,,,,,,-100.00,,,,,-100.00,,,,,,546.76,-84.54,-100.00,,-2.69,,-100.00,,-100.00,,101.42,9.38,-2.99,12.49,-0.07,20.01,10.74,-10.80,2.72,-1.58,7.06,3.12,3.53,-3.01,8.25,0.58,,-19.73,,-13.01,14.96,,,-0.89
BalanceNoncurrInvestments_sq,,,,,,-1.42,,,,,-100.00,,,,,,0.18,,-100.00,,,,-100.00,,1.50,,1.32,-1.86,0.32,-0.56,-0.16,4.19,0.21,0.03,0.41,-1.58,0.78,0.01,1.40,0.51,,,,-0.80,,1.32,,,,-0.78
BalanceOtherNoncurrentAssets,38000,112000,,90000,190000,1073000,,338000,386000,176000,,2808000,2726000,2710000,,842000,1063000,1593000,,1211000,1250000,1590000,,726000,147000,777000,1142000,427000,541000,763000,1353000,2135000,2364000,2634000,3583000,2369000,2853000,4652000,3818000,4565000,5396000,5635000,6173000,6359000,6490000,6015000,5834000,4828000,5013000,4554000
BalanceOtherNoncurrentAssets_yy,,,,,400.00,858.04,,275.56,103.16,-83.60,,730.77,606.22,1439.77,,-70.01,-61.01,-41.22,,43.82,17.59,-0.19,,-40.05,-88.24,-51.13,,-41.18,268.03,-1.80,18.48,400.00,336.97,245.22,164.82,10.96,20.69,76.61,6.56,92.70,89.13,21.13,61.68,39.30,20.27,6.74,-5.49,-24.08,-22.76,-24.29
BalanceOtherNoncurrentAssets_sy,,,,,8.81,-0.56,,36.75,59.64,14.79,,18.24,31.07,-15.32,,32.70,4.87,-1.59,,-1.88,3.37,32.13,,10.04,42.43,13.29,,16.36,16.49,14.68,21.52,13.46,26.02,46.99,10.07,10.19,2.99,7.90,8.65,9.75,19.78,7.27,12.63,-3.12,7.50,8.73,13.39,2.03,9.50,-0.68
BalanceOtherNoncurrentAssets_qq,,194.74,-100.00,,111.11,464.74,-100.00,,14.20,-54.40,-100.00,,-2.92,-0.59,-100.00,,26.25,49.86,-100.00,,3.22,27.20,-100.00,,-79.75,428.57,46.98,-62.61,26.70,41.04,77.33,57.80,10.73,11.42,36.03,-33.88,20.43,63.06,-17.93,19.57,18.20,4.43,9.55,3.01,2.06,-7.32,-3.01,-17.24,3.83,-9.16
BalanceOtherNoncurrentAssets_sq,,-1.92,-100.00,,8.91,2.49,-100.00,,19.50,-0.76,-100.00,,-0.69,-12.36,-100.00,,,-0.19,-100.00,,0.15,1.98,-100.00,,0.80,,1.86,3.36,0.22,,,3.30,-0.06,1.26,0.48,-0.58,-1.45,0.34,0.10,0.25,,2.21,-1.46,-0.46,1.32,5.30,5.44,-8.23,3.08,-1.39
BalanceCurrentAssets,2714000,2713000,,17849000,19674000,23260000,,24657000,26602000,20578000,,25018000,23061000,24120000,,31441000,39480000,35388000,,39379000,39161000,35936000,,44575000,38088000,33748000,35047000,45808000,48787000,50667000,53019000,45034000,47184000,39983000,44969000,37226000,51749000,51509000,66752000,68715000,58990000,63621000,68238000,69112000,68098000,59864000,61952000,61571000,63962000,64887000
BalanceCurrentAssets_yy,,,,,624.91,757.35,,38.14,35.21,-11.53,,1.46,-13.31,17.21,,25.67,71.20,46.72,,25.25,-0.81,1.55,,13.19,-2.74,-6.09,,2.77,28.09,50.13,51.28,-1.69,-3.29,-21.09,-15.18,-17.34,9.67,28.83,48.44,84.59,13.99,23.51,2.23,0.58,15.44,-5.91,-9.21,-10.91,-6.07,8.39
BalanceCurrentAssets_sy,,,,,99.06,81.26,,31.73,29.97,13.62,,8.04,-0.96,-17.34,,4.46,10.91,16.28,,25.25,4.94,11.88,,13.19,9.30,-0.12,,3.02,9.15,15.91,6.42,15.68,11.34,9.53,14.73,6.89,11.38,10.18,12.21,6.48,9.94,11.56,8.24,9.60,10.55,-0.44,10.25,15.14,15.11,12.91
BalanceCurrentAssets_qq,,-0.04,-100.00,,10.22,18.23,-100.00,,7.89,-22.64,-100.00,,-7.82,4.59,-100.00,,25.57,-10.36,-100.00,,-0.55,-8.24,-100.00,,-14.55,-11.39,3.85,30.70,6.50,3.85,4.64,-15.06,4.77,-15.26,12.47,-17.22,39.01,-0.46,29.59,2.94,-14.15,7.85,7.26,1.28,-1.47,-12.09,3.49,-0.61,3.88,1.45
BalanceCurrentAssets_sq,,-1.24,-100.00,,4.54,0.15,-100.00,,2.78,-5.24,-100.00,,-2.97,1.09,-100.00,,-1.00,-1.02,-100.00,,0.94,8.67,-100.00,,1.37,-5.62,-1.62,-1.28,3.65,6.32,0.98,-0.19,1.18,3.47,0.12,1.98,6.60,-0.17,-0.95,-1.09,1.79,3.80,-1.29,2.94,0.48,-0.18,1.88,5.23,-1.04,-0.16
BalanceInventory,,0,,0,2817000,1603000,,1204000,1326000,2544000,,1921000,1870000,3931000,,4118000,6733000,2313000,,2425000,1924000,2945000,,2364000,2131000,1950000,2499000,2033000,1773000,1708000,1769000,2339000,1930000,818000,687000,542000,626000,899000,800000,1441000,1458000,1370000,1652000,2022000,2416000,2837000,3200000,2597000,2810000,2946000
BalanceInventory_yy,,,,,,,,,-52.93,58.70,,59.55,41.03,54.52,,114.37,260.05,-41.16,,-41.11,-71.42,27.32,,-2.52,10.76,-33.79,,-14.00,-16.80,-12.41,-29.21,15.05,8.86,-52.11,-61.16,-76.83,-67.56,9.90,16.45,165.87,132.91,52.39,106.50,40.32,65.71,107.08,93.70,28.44,16.31,3.84
BalanceInventory_sy,,,,,,,,,-5.58,1.56,,4.38,-0.32,-9.24,,7.77,7.12,0.91,,14.05,14.99,10.31,,9.79,8.25,21.40,,2.06,11.76,5.10,0.78,5.50,5.17,11.38,11.31,8.09,7.45,10.16,7.36,5.34,4.82,10.75,12.41,3.67,18.37,6.66,5.07,5.73,7.37,16.94
BalanceInventory_qq,,,,,,-43.10,-100.00,,10.13,91.86,-100.00,,-2.65,110.21,-100.00,,63.50,-65.65,-100.00,,-20.66,53.07,-100.00,,-9.86,-8.49,28.15,-18.65,-12.79,-3.67,3.57,32.22,-17.49,-57.62,-16.01,-21.11,15.50,43.61,-11.01,80.12,1.18,-6.04,20.58,22.40,19.49,17.43,12.80,-18.84,8.20,4.84
BalanceInventory_sq,,,,,,1.24,-100.00,,2.42,-1.12,-100.00,,-1.30,-2.12,-100.00,,5.04,-7.99,-100.00,,-6.98,-0.80,-100.00,,-1.33,-4.14,4.69,-1.25,-1.87,,3.57,2.59,0.09,1.62,1.39,-1.68,3.67,0.51,,-6.31,2.65,5.18,3.24,-1.95,1.67,-0.47,5.25,-2.26,2.10,4.84
BalanceCurrentReceivables,2635000,2192000,,17356000,6954000,7579000,,9785000,12371000,9015000,,11536000,11879000,11518000,,16840000,23674000,22151000,,25437000,26557000,27412000,,31641000,31319000,27953000,29109000,38489000,39643000,39464000,33357000,37613000,37348000,35771000,40191000,34462000,46995000,44803000,54179000,63666000,53575000,61018000,62405000,61832000,63930000,54287000,56991000,57286000,59115000,59300000
BalanceCurrentReceivables_yy,,,,,163.91,245.76,,-43.62,77.90,18.95,,17.89,-3.98,27.76,,45.98,99.29,92.32,,51.05,12.18,23.75,,24.39,17.93,1.97,,21.64,26.58,41.18,14.59,-2.28,-5.79,-9.36,20.49,-8.38,25.83,25.25,34.80,84.74,14.00,36.19,15.18,-2.88,19.33,-11.03,-8.68,-7.35,-7.53,9.23
BalanceCurrentReceivables_sy,,,,,22.37,41.49,,25.85,47.91,18.95,,13.04,-4.71,-2.78,,-5.56,13.53,10.01,,17.50,12.18,23.75,,8.28,17.93,9.02,,3.50,8.91,20.59,8.20,12.62,11.69,12.16,17.51,12.51,9.14,16.49,14.16,10.18,14.29,12.03,19.65,17.36,12.25,9.77,11.50,9.35,7.57,11.40
BalanceCurrentReceivables_qq,,-16.81,-100.00,,-59.93,8.99,-100.00,,26.43,-27.13,-100.00,,2.97,-3.04,-100.00,,40.58,-6.43,-100.00,,4.40,3.22,-100.00,,-1.02,-10.75,4.14,32.22,3.00,-0.45,-15.47,12.76,-0.70,-4.22,12.36,-14.25,36.37,-4.66,20.93,17.51,-15.85,13.89,2.27,-0.92,3.39,-15.08,4.98,0.52,3.19,0.31
BalanceCurrentReceivables_sq,,5.22,-100.00,,3.18,8.99,-100.00,,0.58,-4.92,-100.00,,-2.04,0.94,-100.00,,2.38,-5.09,-100.00,,-8.39,8.02,-100.00,,5.64,-0.86,-3.80,-3.22,4.38,5.73,0.07,-3.24,4.98,3.56,4.00,-0.60,2.11,6.84,4.12,-1.27,7.50,7.37,3.02,1.86,0.73,3.86,4.98,-2.55,1.94,3.62
BalanceCurrentInvestments,20000,421000,,,9183000,10774000,,668000,3878000,1906000,,650000,747000,,,0,23000,0,,643000,677000,18000,,7565000,2163000,468000,477000,177000,1184000,4682000,5948000,,4614000,442000,,,,314000,250000,250000,250000,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,45815.00,2459.14,,,-57.77,-82.31,,-2.69,-80.74,-100.00,,-100.00,-96.92,,,,2843.48,,,1076.52,219.50,2500.00,,-97.66,-45.26,900.43,1146.96,-100.00,289.70,-90.56,-100.00,,-100.00,-28.96,,,,-100.00,-100.00,-100.00,-100.00,,,,,
BalanceCurrentInvestments_sy,,,,,801.28,-100.00,,,57.98,-20.42,,-1.34,-9.94,-50.38,,,-33.39,,,,3.98,,,-0.17,0.41,-14.94,,-13.89,-6.79,8.33,7.03,-20.26,-3.69,-37.42,-26.20,,,-28.96,,,,4.30,2.72,-2.94,-8.59,,,,,
BalanceCurrentInvestments_qq,,2005.00,-100.00,,,17.33,-100.00,,480.54,-50.85,-100.00,,14.92,-100.00,,,,-100.00,,,5.29,-97.34,-100.00,,-71.41,-78.36,1.92,-62.89,568.93,295.44,27.04,-100.00,,-90.42,-100.00,,,,-20.38,,,-100.00,,,,,,,,
BalanceCurrentInvestments_sq,,-9.26,-100.00,,,-2.42,-100.00,,13.64,-35.22,-100.00,,-23.78,1.78,,,,-1.00,,,-19.45,-0.46,-100.00,,1.27,-4.73,,0.81,-1.96,0.66,,-6.94,,-2.69,,,,,0.34,,,0.48,,,,,,,,
BalanceCash,20000,18000,,210000,410000,1576000,,7884000,4712000,4441000,,2192000,1297000,5244000,,2664000,2295000,1472000,,2219000,1535000,903000,,2919000,2310000,3197000,2255000,4583000,3437000,3119000,8881000,3901000,2980000,2215000,2209000,1960000,3908000,5289000,11305000,3169000,3384000,1020000,3905000,5008000,1450000,2435000,1434000,1040000,1753000,2375000
BalanceCash_yy,,,,,1950.00,8655.56,,3654.29,1049.27,181.79,,-72.20,-72.47,18.08,,21.53,76.95,-71.93,,-16.70,-33.12,-38.65,,31.55,50.49,254.04,,57.01,48.79,-2.44,293.84,-14.88,-13.30,-28.98,-75.13,-49.76,31.14,138.78,411.77,61.68,-13.41,-80.71,-65.46,58.03,-57.15,138.73,-63.28,-79.23,20.90,-2.46
BalanceCash_sy,,,,,277.96,374.30,,-7.82,5.33,37.89,,66.19,30.48,-2.76,,-9.52,-5.40,-21.24,,44.37,33.57,12.65,,-32.51,-35.40,-22.10,,0.05,-11.14,19.93,6.84,40.26,20.00,22.72,36.25,31.28,57.12,36.03,28.67,13.45,-6.24,-9.07,3.46,-4.79,-0.76,-0.14,-11.52,5.80,-1.73,-14.94
BalanceCash_qq,,-10.00,-100.00,,95.24,284.39,-100.00,,-40.23,-5.75,-100.00,,-40.83,304.32,-100.00,,-13.85,-35.86,-100.00,,-30.82,-41.17,-100.00,,-20.86,38.40,-29.47,103.24,-25.01,-9.25,184.74,-56.07,-23.61,-25.67,-0.27,-11.27,99.39,35.34,113.75,-71.97,6.78,-69.86,282.84,28.25,-71.05,67.93,-41.11,-27.48,68.56,35.48
BalanceCash_sq,,-64.14,-100.00,,-5.54,-6.64,-100.00,,-8.18,-6.53,-100.00,,-8.03,-4.84,-100.00,,-22.07,-17.97,-100.00,,-26.34,-20.90,-100.00,,-14.02,-11.85,-13.33,5.94,-9.75,0.20,-13.28,24.60,-13.94,-3.00,-0.86,22.85,15.80,-9.28,-12.22,9.84,-4.11,-3.84,-1.74,11.07,-1.49,-13.85,-1.81,10.86,-19.30,-15.65
BalanceOtherCurrentAssets,39000,82000,,283000,310000,1728000,,5116000,4315000,2672000,,8719000,7268000,3427000,,7819000,6755000,9452000,,8655000,8468000,4658000,,86000,165000,180000,707000,526000,2750000,1694000,3064000,1181000,312000,737000,1882000,262000,220000,204000,218000,189000,323000,213000,276000,250000,302000,305000,327000,648000,284000,266000
BalanceOtherCurrentAssets_yy,,,,,694.87,2007.32,,1707.77,1291.94,54.63,,70.43,68.44,28.26,,-10.32,-7.06,175.81,,10.69,25.36,-50.72,,-99.01,-98.05,-96.14,,511.63,1566.67,841.11,333.38,124.52,-88.65,-56.49,-38.58,-77.82,-29.49,-72.32,-88.42,-27.86,46.82,4.41,26.61,32.28,-6.50,43.19,18.48,159.20,-5.96,-12.79
BalanceOtherCurrentAssets_sy,,,,,9.84,1380.00,,932.60,103.21,54.68,,64.21,-3.59,-11.24,,-23.17,-6.75,-11.93,,10.69,17.36,13.76,,31.30,11.32,9.73,,3.20,22.57,8.48,27.75,17.69,11.78,37.16,19.34,6.21,-2.37,3.03,-8.41,17.32,24.04,10.53,20.26,20.99,-0.05,23.94,8.50,12.08,-0.81,4.88
BalanceOtherCurrentAssets_qq,,110.26,-100.00,,9.54,457.42,-100.00,,-15.66,-38.08,-100.00,,-16.64,-52.85,-100.00,,-13.61,39.93,-100.00,,-2.16,-44.99,-100.00,,91.86,9.09,292.78,-25.60,422.81,-38.40,80.87,-61.46,-73.58,136.22,155.36,-86.08,-16.03,-7.27,6.86,-13.30,70.90,-34.06,29.58,-9.42,20.80,0.99,7.21,98.17,-56.17,-6.34
