,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,122000,233000,982000,323000,908000,1111000,1185000,1616000,3082000,1343000,1670000,1774000,1448000,-1713000,1073000,-950000,2868000,-5284000,603000,452000,1242000,-4246000,553000,3050000,1505000,-4749000,-989000,-950000,-1576000,3025000,-5000,-372000,2834000,1368000,-815000,-270000,-462000,-59329000,982000,-5053000,5987000,3314000,-2647000,-18588000,-3911000,-44413000,-6854000,-8975000
IncomeNetProfit_yy,,,,,644.26,376.82,20.67,400.31,239.43,20.88,40.93,9.78,-53.02,-227.55,-35.75,-153.55,98.07,-208.46,-43.80,147.58,-56.69,19.64,-8.29,574.78,21.18,-11.85,-278.84,-131.15,-204.72,163.70,99.49,60.84,279.82,-54.78,-16200.00,27.42,-116.30,-4436.92,220.49,-1771.48,1395.89,105.59,-369.55,-267.86,-165.32,-1440.16,-158.93,51.72
IncomeNetProfit_sy,,,,,-22.08,-94.86,-8.71,-11.04,-3.01,61.52,31.47,165.77,-2.17,81.12,28.71,-46.21,39.26,-9.75,-13.11,116.39,-75.22,30.80,27.08,53.36,115.41,-3.06,31.56,-76.32,-45.80,-62.13,-8.02,0.84,160.00,-11.41,6.44,10.16,-57.33,-44.70,-36.90,-68.83,-7.39,-357.31,-79.07,-86.51,-66.36,-9.61,-73.34,25.62
IncomeNetProfit_qq,,90.98,321.46,-67.11,181.11,22.36,6.66,36.37,90.72,-56.42,24.35,6.23,-18.38,-218.30,162.64,-188.54,401.89,-284.24,111.41,-25.04,174.78,-441.87,113.02,451.54,-50.66,-415.55,79.17,3.94,-65.89,291.94,-100.17,-7340.00,861.83,-51.73,-159.58,66.87,-71.11,-12741.77,101.66,-614.56,218.48,-44.65,-179.87,-602.23,78.96,-1035.59,84.57,-30.95
IncomeNetProfit_sq,,90.98,4.05,-24.56,66.20,-42.47,75.61,-33.72,90.72,-23.57,24.35,64.33,-9.87,-75.39,82.22,-28.64,6.72,-9.78,-1.64,11.22,-21.70,62.24,24.88,178.53,60.48,-81.61,96.44,-31.87,-15.94,-406.67,87.76,-20.43,139.17,-51.73,4.35,45.73,-71.11,-60.27,101.66,-26.32,22.08,-267.76,44.19,-14.78,66.59,-560.71,89.92,-9.40
IncomeShareholderNetProfit,122000,233000,982000,323000,908000,-2213000,0,2801000,3082000,1138000,1580000,1688000,1358000,-1487000,803000,-761000,2832000,-5285000,388000,590000,1319000,-4246000,319000,3050000,1505000,-4749000,-989000,-950000,-1576000,3025000,-5000,-372000,2834000,1368000,-815000,-270000,-462000,-59329000,982000,-5053000,5987000,3314000,-2647000,-18588000,-3911000,-44413000,-6854000,-8975000
IncomeShareholderNetProfit_yy,,,,,644.26,-1049.79,-100.00,767.18,239.43,151.42,,-39.74,-55.94,-230.67,-49.18,-145.08,108.54,-255.41,-51.68,177.53,-53.43,19.66,-17.78,416.95,14.10,-11.85,-410.03,-131.15,-204.72,163.70,99.49,60.84,279.82,-54.78,-16200.00,27.42,-116.30,-4436.92,220.49,-1771.48,1395.89,105.59,-369.55,-267.86,-165.32,-1440.16,-158.93,51.72
IncomeShareholderNetProfit_sy,,,,,-22.03,-223.65,-100.00,-12.68,-3.01,73.21,,168.38,-2.17,86.26,24.91,-46.28,39.51,-10.31,-13.11,62.98,-73.60,71.63,22.33,53.36,115.41,-3.06,31.56,-71.40,-45.80,-116.12,-12.06,0.84,21.51,0.92,6.35,10.16,-57.33,-43.11,-36.90,-68.83,-7.39,-554.04,-71.48,-86.51,-133.62,-9.61,-73.34,25.62
IncomeShareholderNetProfit_qq,,90.98,321.46,-67.11,181.11,-343.72,100.00,,10.03,-63.08,38.84,6.84,-19.55,-209.50,154.00,-194.77,472.14,-286.62,107.34,52.06,123.56,-421.91,107.51,856.11,-50.66,-415.55,79.17,3.94,-65.89,291.94,-100.17,-7340.00,861.83,-51.73,-159.58,66.87,-71.11,-12741.77,101.66,-614.56,218.48,-44.65,-179.87,-602.23,78.96,-1035.59,84.57,-30.95
IncomeShareholderNetProfit_sq,,90.98,7.36,-24.56,66.20,-235.88,89.85,,30.10,-23.88,38.84,63.18,-9.74,-75.47,83.24,-28.64,10.35,-10.18,-17.35,14.26,-23.76,125.26,15.53,178.53,60.48,-72.06,96.44,-31.87,7.58,-343.22,87.76,-20.43,139.17,-51.73,4.35,45.73,-71.11,-59.76,101.66,-26.32,22.08,-267.76,44.19,-14.78,66.54,-560.71,90.24,-9.37
BalanceNoncurrentAssets,,13788000,,13960000,,25121000,24340000,29631000,,57378000,60968000,65036000,,75286000,76032000,77481000,76641000,76283000,75563000,74411000,83278000,218259000,216854000,95769000,95331000,73719000,78102000,74392000,70131000,75257000,78070000,78073000,86755000,91870000,91319000,90554000,101980000,53303000,130956000,148477000,160847000,242689000,248857000,254433000,268406000,264911000,258992000,251204000
BalanceNoncurrentAssets_yy,,,,,,82.19,,112.26,,128.41,150.48,119.49,,31.21,24.71,19.14,,1.32,-0.62,-3.96,8.66,186.12,186.98,28.70,14.47,-66.22,-63.98,-22.32,-26.43,2.09,-0.04,4.95,23.70,22.08,16.97,15.99,17.55,-41.98,43.40,63.97,57.72,355.30,90.03,71.36,66.87,9.16,4.07,-1.27
BalanceNoncurrentAssets_sy,,,,,,10.16,,2.24,,31.94,34.38,36.92,,15.21,13.54,14.17,,7.99,-0.62,-3.96,3.10,8.66,6.29,6.28,8.29,-5.68,-5.57,-21.89,-3.09,-7.68,-9.40,4.95,14.39,15.10,11.08,-0.28,1.02,-3.37,-0.22,-3.32,-3.41,-3.52,-1.03,-0.36,-10.16,-7.22,-8.06,-4.58
BalanceNoncurrentAssets_qq,,,-100.00,,-100.00,,-3.11,21.74,-100.00,,6.26,6.67,-100.00,,0.99,1.91,-1.08,-0.47,-0.94,-1.52,11.92,162.08,-0.64,-55.84,-0.46,-22.67,5.95,-4.75,-5.73,7.31,3.74,,11.12,5.90,-0.60,-0.84,12.62,-47.73,145.68,13.38,8.33,50.88,2.54,2.24,5.49,-1.30,-2.23,-3.01
BalanceNoncurrentAssets_sq,,,-1.88,,-100.00,,-2.72,1.28,-100.00,,-1.45,-0.08,-100.00,,-1.03,1.91,-100.00,2.32,-3.33,-1.52,-2.61,12.00,-3.00,-2.05,-1.42,3.92,-0.65,-4.75,-1.95,0.48,1.67,,-1.62,2.35,-2.26,-0.42,0.79,-2.21,-0.25,-1.13,-0.10,-4.04,2.54,-2.68,-1.35,-3.72,-1.62,-0.32
BalanceIntangibleAssets,,2881000,,1792000,,7720000,5126000,7072000,,21819000,22253000,21615000,,26835000,28382000,27961000,28737000,28919000,28888000,28840000,29495000,87307000,87712000,86023000,86409000,67522000,67370000,67353000,67340000,67191000,67193000,67200000,68213000,72991000,72685000,72380000,74076000,14554000,25046000,21566000,22628000,19162000,17954000,17852000,16610000,15829000,14924000,14087000
BalanceIntangibleAssets_yy,,,,,,167.96,,294.64,,182.63,334.12,205.64,,22.99,27.54,29.36,,7.77,1.78,3.14,2.64,201.90,203.63,198.28,192.96,-22.66,-23.19,-21.70,-22.07,-0.49,-0.26,-0.23,1.30,8.63,8.17,7.71,8.60,-80.06,-65.54,-70.20,-69.45,31.66,-28.32,-17.22,-26.60,-17.39,-16.88,-21.09
BalanceIntangibleAssets_sy,,,,,,-2.41,,52.01,,151.25,163.77,122.15,,22.99,-3.31,29.36,,7.77,1.78,-1.67,-1.42,2.79,2.14,2.24,1.59,0.51,-3.67,-6.57,0.51,-0.16,-0.26,-0.28,2.01,6.14,6.08,4.13,1.03,-16.69,-15.26,-14.31,-14.18,-10.69,-22.05,-11.16,-10.71,-17.39,-19.81,-22.13
BalanceIntangibleAssets_qq,,,-100.00,,-100.00,,-33.60,37.96,-100.00,,1.99,-2.87,-100.00,,5.76,-1.48,2.78,0.63,-0.11,-0.17,2.27,196.01,0.46,-1.93,0.45,-21.86,-0.23,-0.03,-0.02,-0.22,,0.01,1.51,7.00,-0.42,-0.42,2.34,-80.35,72.09,-13.89,4.92,-15.32,-6.30,-0.57,-6.96,-4.70,-5.72,-5.61
BalanceIntangibleAssets_sq,,,-3.04,,-100.00,,-2.40,10.51,-100.00,,1.99,-1.68,-100.00,,-1.09,-0.26,-100.00,1.20,-2.32,-0.27,-0.98,7.85,-1.82,-1.93,-1.37,1.86,-1.46,-3.03,-0.43,-1.18,,-0.58,-0.56,2.90,-1.33,-2.30,-0.97,-4.66,-2.10,-0.88,-1.17,-15.32,-2.51,-2.12,-3.41,-6.34,-4.07,-6.54
BalanceProperty,,9840000,,12016000,,16673000,18924000,22407000,,34950000,38106000,42748000,,47735000,46891000,47037000,47188000,46160000,45508000,44446000,43419000,126092000,122894000,2063000,2048000,214000,201000,219000,215000,1317000,1356000,1369000,9049000,8750000,8587000,8353000,8117000,26005000,104135000,124923000,136232000,208017000,213492000,221438000,236653000,236366000,231373000,225239000
BalanceProperty_yy,,,,,,69.44,,86.48,,109.62,101.36,90.78,,36.58,23.05,10.03,,-3.30,-2.95,-5.51,-7.99,173.16,170.05,-95.36,-95.28,-99.83,-99.84,-89.38,-89.50,515.42,574.63,525.11,4108.84,564.39,533.26,510.15,-10.30,197.20,1112.71,1395.55,1578.35,699.91,105.01,77.26,73.71,13.63,8.38,1.72
BalanceProperty_sy,,,,,,3.37,,-6.86,,-3.39,-2.28,-3.02,,14.44,22.75,6.02,,-5.02,-6.11,-6.07,-7.05,17.87,9.37,-3.79,-9.86,-13.04,-9.87,-20.70,-5.40,-6.50,-6.52,9.01,19.64,7.19,5.28,-2.60,-7.34,-2.54,-3.70,-3.53,-5.14,-5.89,-5.41,-4.34,-10.83,-6.63,-0.52,-1.32
BalanceProperty_qq,,,-100.00,,-100.00,,13.50,18.41,-100.00,,9.03,12.18,-100.00,,-1.77,0.31,0.32,-2.18,-1.41,-2.33,-2.31,190.41,-2.54,-98.32,-0.73,-89.55,-6.07,8.96,-1.83,512.56,2.96,0.96,560.99,-3.30,-1.86,-2.73,-2.83,220.38,300.44,19.96,9.05,52.69,2.63,3.72,6.87,-0.12,-2.11,-2.65
BalanceProperty_sq,,,-2.68,,-100.00,,-1.88,-0.86,-100.00,,-1.90,7.49,-100.00,,-1.77,-0.86,-100.00,-0.68,-3.76,-2.33,-2.59,14.81,-3.70,-2.72,-3.08,2.10,-2.76,-2.44,-1.92,-0.10,0.96,-0.34,-1.21,-0.98,-1.86,-2.21,-1.20,0.50,-2.36,-2.24,-0.25,-4.85,-1.90,-1.48,-1.34,-0.24,-1.74,-2.36
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,158000,150000,103000,,52000,80000,80000,,,,4724000,1853000,1853000,1393000,1393000,1393000,1393000,1393000,1393000,1393000,1393000,,,8000,8000,8000,3363000,8000,8000,8000,8000,8000
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,-67.09,-46.67,-22.33,,-100.00,-100.00,5805.00,,,,-70.51,-24.82,-24.82,,,,,-100.00,-100.00,-99.43,-99.43,,,,,,-99.76,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,-81.90,-41.28,-7.69,,,-30.76,,,,,-85.02,-24.82,-24.82,,,,,-11.37,-3.30,4.14,1.83,,,,,,-97.50,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,-5.06,-31.33,-100.00,,53.85,,-100.00,,,,-60.77,,-24.82,,,,,,,,-100.00,,,,,41937.50,-99.76,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,-47.43,-3.40,-15.38,,53.85,,,,,,,,-24.82,,,,,,,,-0.50,,,,,7.28,-7.18,,,,
BalanceNoncurrInvestments,,919000,,0,,524000,37000,37000,,37000,377000,37000,,75000,119000,1813000,,,,37000,9287000,125000,1488000,6822000,6019000,5270000,5094000,4250000,6000,4648000,7420000,7449000,7438000,7370000,7288000,7386000,17352000,1104000,4000,1504000,1503000,5302000,1593000,4935000,4935000,2563000,2542000,1725000
BalanceNoncurrInvestments_yy,,,,,,-42.98,,,,-92.94,918.92,,,102.70,-68.44,4800.00,,-100.00,-100.00,-97.96,,,,18337.84,-35.19,4116.00,242.34,-37.70,-99.90,-11.80,45.66,75.27,123866.67,58.56,-1.78,-0.85,133.29,-85.02,-99.95,-79.64,-91.34,380.25,39725.00,228.12,228.34,-51.66,59.57,-65.05
BalanceNoncurrInvestments_sy,,,,,,-20.69,,,,-69.57,-75.00,,,451.35,436.01,131.76,,48.42,-19.20,-24.58,,,,534.63,122.33,616.74,63.00,-5.84,-42.79,-11.90,-3.05,42.93,272.88,31.46,-5.74,-9.55,3.72,-30.64,-50.38,97.06,45.44,13.57,26.09,,,,-32.86,-75.67
BalanceNoncurrInvestments_qq,,,-100.00,,,,-92.94,,-100.00,,918.92,-90.19,-100.00,,58.67,1423.53,-100.00,,,,25000.00,-98.65,1090.40,358.47,-11.77,-12.44,-3.34,-16.57,-99.86,77366.67,59.64,0.39,-0.15,-0.91,-1.11,1.34,134.93,-93.64,-99.64,37500.00,-0.07,252.76,-69.95,209.79,,-48.06,-0.82,-32.14
BalanceNoncurrInvestments_sq,,,-37.93,,,,3.03,,-100.00,,459.46,3.87,-100.00,,29.38,17.18,-100.00,,,,-13.22,,524.97,14.00,-5.88,,-1.67,-15.80,-7.62,12.81,13.98,0.22,-1.40,-3.44,-5.21,0.11,18.23,0.76,-4.76,22.58,,-19.82,-21.35,177.14,,,-0.82,-16.07
BalanceOtherNoncurrentAssets,,148000,,152000,,204000,253000,115000,,572000,232000,636000,,641000,640000,670000,558000,1054000,1064000,1088000,1025000,4655000,4680000,861000,855000,713000,713000,717000,717000,708000,708000,662000,662000,1366000,1366000,1042000,1042000,11640000,1771000,476000,476000,10200000,12455000,10200000,10200000,10145000,10145000,10145000
BalanceOtherNoncurrentAssets_yy,,,,,,37.84,,-24.34,,180.39,-8.30,453.04,,12.06,175.86,5.35,,64.43,66.25,62.39,83.69,341.65,339.85,-20.86,-16.59,-84.68,-84.76,-16.72,-16.14,-0.70,-0.70,-7.67,-7.67,92.94,92.94,57.40,57.40,752.12,29.65,-54.32,-54.32,-12.37,603.27,2042.86,2042.86,-0.54,-18.55,-0.54
BalanceOtherNoncurrentAssets_sy,,,,,,6.25,,24.11,,180.39,23.83,95.63,,12.06,79.76,-13.53,,64.43,95.84,62.39,537.66,17.69,10.69,12.28,-16.59,-32.35,3.50,-16.72,30.94,-1.52,-0.70,6.59,22.46,28.38,1.43,-9.43,9.90,-2.35,-5.85,-8.05,1.41,12.65,16.85,47.68,59.33,-0.54,0.79,-2.48
BalanceOtherNoncurrentAssets_qq,,,-100.00,,-100.00,,24.02,-54.55,-100.00,,-59.44,174.14,-100.00,,-0.16,4.69,-16.72,88.89,0.95,2.26,-5.79,354.15,0.54,-81.60,-0.70,-16.61,,0.56,,-1.26,,-6.50,,106.34,,-23.72,,1017.08,-84.79,-73.12,,2042.86,22.11,-18.11,,-0.54,,
BalanceOtherNoncurrentAssets_sq,,,-0.94,,-100.00,,8.89,20.00,-100.00,,1.65,-10.53,-100.00,,-1.25,4.69,-100.00,615.73,-1.16,2.26,-9.87,20.84,3.09,-6.92,-17.10,69.62,,-7.80,,7.64,,-1.52,,11.86,,-0.66,,-4.74,-4.54,,,37.09,-2.97,6.66,,1.69,,
BalanceCurrentAssets,,10158000,,9572000,,31410000,30594000,24915000,,18264000,17299000,17064000,,16687000,18413000,14288000,13063000,6989000,6843000,6955000,11090000,20526000,30694000,46407000,36717000,38538000,14279000,15839000,20357000,19446000,19010000,23038000,26073000,28593000,30936000,32661000,30123000,53310000,68670000,76886000,53869000,35637000,34602000,31674000,39077000,25245000,27542000,31646000
BalanceCurrentAssets_yy,,,,,,209.21,,160.29,,-41.85,-43.46,-31.51,,-8.63,6.44,-16.27,,-58.12,-62.84,-51.32,-15.10,193.69,348.55,567.25,231.08,87.75,-53.48,-65.87,-44.56,-49.54,33.13,45.45,28.08,47.04,62.74,41.77,15.53,86.44,121.97,135.41,78.83,-33.15,-49.61,-58.80,-27.46,-29.16,-20.40,-0.09
BalanceCurrentAssets_sy,,,,,,-9.17,,10.25,,0.19,-19.60,-3.13,,37.51,12.34,31.91,,-13.96,22.49,11.57,15.26,24.02,19.21,31.89,13.97,18.46,-25.73,-31.29,-44.56,-16.04,5.42,2.67,19.10,16.45,34.72,3.05,-1.44,12.20,19.82,20.96,27.32,-29.17,-14.26,-18.21,-23.18,-22.62,-9.13,-4.92
BalanceCurrentAssets_qq,,,-100.00,,-100.00,,-2.60,-18.56,-100.00,,-5.28,-1.36,-100.00,,10.34,-22.40,-8.57,-46.50,-2.09,1.64,59.45,85.09,49.54,51.19,-20.88,4.96,-62.95,10.93,28.52,-4.48,-2.24,21.19,13.17,9.67,8.19,5.58,-7.77,76.97,28.81,11.96,-29.94,-33.85,-2.90,-8.46,23.37,-35.40,9.10,14.90
BalanceCurrentAssets_sq,,,5.51,,-100.00,,-2.60,-5.72,-100.00,,-2.14,-1.36,-100.00,,-2.77,0.78,-100.00,-19.50,6.03,4.52,-23.31,14.33,3.22,19.05,-33.73,4.96,-25.22,10.81,-4.35,-2.18,1.52,17.06,-2.12,-0.22,8.19,3.13,-7.77,18.99,-1.71,11.96,1.49,-16.82,-1.76,-2.76,2.59,-12.10,-2.02,9.26
BalanceInventory,,44000,,44000,,2000,82000,63000,,788000,1423000,1476000,,750000,582000,554000,403000,238000,241000,205000,220000,230000,181000,3670000,3431000,118000,119000,115000,115000,115000,115000,1148000,177000,115000,115000,115000,115000,117000,,,,550000,689000,456000,588000,6634000,6673000,6489000
BalanceInventory_yy,,,,,,-95.45,,43.18,,39300.00,1635.37,2242.86,,-4.82,-59.10,-62.47,,-68.27,-58.59,-63.00,-45.41,-3.36,-24.90,1690.24,1459.55,-48.70,-34.25,-96.87,-96.65,-2.54,-3.36,898.26,53.91,,,-89.98,-35.03,1.74,-100.00,-100.00,-100.00,370.09,,,,1106.18,868.51,1323.03
BalanceInventory_sy,,,,,,-25.00,,-3.12,,83.27,11.02,46.77,,-4.82,43.93,13.74,,-29.74,-24.03,-43.20,-8.56,7.71,17.52,97.47,-8.87,-35.01,-22.18,-39.74,-41.22,-9.35,-21.91,4.81,12.51,,,-4.63,6.43,3.80,-3.52,-1.91,20.85,8.86,,,,-28.51,-24.06,-28.18
BalanceInventory_qq,,,-100.00,,-100.00,,4000.00,-23.17,-100.00,,80.58,3.72,-100.00,,-22.40,-4.81,-27.26,-40.94,1.26,-14.94,7.32,4.55,-21.30,1927.62,-6.51,-96.56,0.85,-3.36,,,,898.26,-84.58,-35.03,,,,1.74,-100.00,,,,25.27,-33.82,28.95,1028.23,0.59,-2.76
BalanceInventory_sq,,,-20.65,,-100.00,,1.02,-6.06,-100.00,,-32.28,3.72,-100.00,,-3.46,-4.81,-100.00,-42.26,-12.42,-3.66,5.73,33.99,-29.59,271.43,-15.91,-10.81,,-3.36,,,,15.94,-1.88,14.29,,,,19.24,-3.03,,,,20.19,-8.18,,-24.68,19.28,-1.00
BalanceCurrentReceivables,,5947000,,6614000,,6896000,11753000,9223000,,10976000,12389000,12082000,,11022000,12741000,11802000,11130000,6396000,6202000,6017000,9919000,17427000,24124000,41643000,31833000,36859000,12476000,14416000,18902000,18059000,13560000,19960000,23697000,26581000,28929000,30692000,28206000,34070000,63889000,69309000,49061000,28976000,27718000,26166000,33567000,14229000,16412000,20821000
BalanceCurrentReceivables_yy,,,,,,15.96,,39.45,,59.16,5.41,31.00,,0.42,2.84,-2.32,,-41.97,-51.32,-49.02,-10.88,172.47,288.97,592.09,220.93,111.51,-48.28,-65.38,-40.62,-51.01,8.69,38.46,25.37,47.19,113.34,53.77,19.03,28.17,120.85,125.82,73.94,-14.95,-56.62,-62.25,-31.58,-50.89,-40.79,-20.43
BalanceCurrentReceivables_sy,,,,,,14.29,,14.31,,59.16,26.17,16.33,,32.59,2.84,13.27,,-23.79,-17.78,-5.01,16.64,11.77,1.55,-1.16,8.98,24.64,-6.76,1.24,-16.95,-4.47,-6.57,5.38,19.90,12.82,34.42,-3.68,-3.16,5.81,8.04,20.70,22.44,-14.95,-6.76,-12.60,-13.14,-12.94,-6.04,-13.90
BalanceCurrentReceivables_qq,,,-100.00,,-100.00,,70.43,-21.53,-100.00,,12.87,-2.48,-100.00,,15.60,-7.37,-5.69,-42.53,-3.03,-2.98,64.85,75.69,38.43,72.62,-23.56,15.79,-66.15,15.55,31.12,-4.46,-24.91,47.20,18.72,12.17,8.83,6.09,-8.10,20.79,87.52,8.48,-29.21,-40.94,-4.34,-5.60,28.28,-57.61,15.34,26.86
BalanceCurrentReceivables_sq,,,-5.81,,-100.00,,21.79,13.99,-100.00,,3.33,1.68,-100.00,,-5.58,1.58,-100.00,-17.41,-0.46,3.96,-5.09,6.85,3.07,4.08,-23.56,15.79,-5.86,12.99,-7.23,-0.16,-4.28,18.58,-4.98,-0.50,-1.66,5.58,-7.08,4.46,3.49,8.12,0.66,-13.73,-3.81,-1.58,1.97,-4.57,-2.79,-0.40
BalanceCurrentInvestments,,0,,0,,3187000,4150000,8702000,,439000,252000,215000,,120000,174000,715000,944000,134000,80000,82000,225000,121000,213000,997000,1149000,1006000,,,,1038000,1238000,634000,1666000,1678000,1678000,1587000,1589000,7934000,4781000,5787000,4612000,4244000,4653000,3595000,3595000,3595000,3639000,3586000
BalanceCurrentInvestments_yy,,,,,,,,,,-86.23,-93.93,-97.53,,-72.67,-30.95,232.56,,11.67,-54.02,-88.53,-76.17,-9.70,166.25,1115.85,410.67,731.40,-100.00,-100.00,-100.00,3.18,,,,61.66,35.54,150.32,-4.62,372.82,184.92,264.65,190.25,-46.51,-2.68,-37.88,-22.05,-15.29,-21.79,-0.25
BalanceCurrentInvestments_sy,,,,,,,,,,23.55,-0.96,-66.47,,-72.67,22.75,98.20,,29.49,-65.69,27.76,46.95,164.40,91.43,27.32,410.67,102.00,-71.78,-71.33,-99.97,-44.90,,,,276.40,187.00,-37.34,97.38,84.70,50.52,88.62,34.42,0.96,-20.28,-7.69,-20.92,4.54,-13.82,-84.67
BalanceCurrentInvestments_qq,,,,,,,30.22,109.69,-100.00,,-42.60,-14.68,-100.00,,45.00,310.92,32.03,-85.81,-40.30,2.50,174.39,-46.22,76.03,368.08,15.25,-12.45,-100.00,,,,19.27,-48.79,162.78,0.72,,-5.42,0.13,399.31,-39.74,21.04,-20.30,-7.98,9.64,-22.74,,,1.22,-1.46
BalanceCurrentInvestments_sq,,,,,,,48.44,38.84,-100.00,,5.36,-14.68,-100.00,,218.09,71.25,-50.24,-39.02,-9.86,32.42,-69.92,-21.62,-0.01,29.60,10.63,-25.31,-77.18,,,,10.62,248.27,2.53,2.04,,-5.21,16.85,35.52,-28.22,10.52,-3.10,2.68,0.39,11.12,,,,
BalanceCash,,4105000,,2497000,,21281000,14549000,6828000,,5216000,2761000,2974000,,4363000,4581000,838000,586000,221000,320000,509000,726000,2742000,6176000,97000,304000,555000,644000,268000,278000,234000,236000,264000,533000,219000,214000,267000,213000,9109000,,1790000,196000,217000,,61000,119000,62000,,21000
BalanceCash_yy,,,,,,418.42,,173.45,,-75.49,-81.02,-56.44,,-16.35,65.92,-71.82,,-94.93,-93.01,-39.26,23.89,1140.72,1830.00,-80.94,-58.13,-79.76,-89.57,176.29,-8.55,-57.84,-63.35,-1.49,91.73,-6.41,-9.32,1.14,-60.04,4059.36,-100.00,570.41,-7.98,-97.62,,-96.59,-39.29,-71.43,,-65.57
BalanceCash_sy,,,,,,-24.17,,65.53,,-61.45,-51.99,-56.44,,155.45,65.92,90.06,,-25.25,-35.98,-35.28,10.10,12.62,13.97,-25.62,7.52,3.62,-75.01,-42.11,-39.24,-56.75,-48.72,-1.49,1.84,-21.00,33.37,12.06,-31.28,25.25,-42.51,27.93,-7.98,-60.13,,-77.86,-39.29,-66.56,,14.98
BalanceCash_qq,,,-100.00,,-100.00,,-31.63,-53.07,-100.00,,-47.07,7.71,-100.00,,5.00,-81.71,-30.07,-62.29,44.80,59.06,42.63,277.69,125.24,-98.43,213.40,82.57,16.04,-58.39,3.73,-15.83,0.85,11.86,101.89,-58.91,-2.28,24.77,-20.22,4176.53,-100.00,,-89.05,10.71,-100.00,,95.08,-47.90,-100.00,
BalanceCash_sq,,,-26.87,,-100.00,,3.30,-32.77,-100.00,,4.67,-19.79,-100.00,,-27.82,-4.84,-100.00,-25.75,16.41,21.25,-35.08,17.14,13.84,-35.47,-55.02,27.34,-26.79,-20.73,-21.31,-2.74,22.94,13.80,-0.92,14.42,-2.28,-3.16,-20.22,125.52,-19.35,,-4.73,10.71,-0.69,,36.22,-8.50,-32.20,
BalanceOtherCurrentAssets,,62000,,417000,,44000,60000,99000,,845000,474000,317000,,432000,335000,379000,,,,142000,,6000,,,,,1040000,1040000,1062000,,3861000,1032000,,,,,,2080000,,,,1650000,1542000,1396000,1208000,725000,818000,729000
BalanceOtherCurrentAssets_yy,,,,,,-29.03,,-76.26,,1820.45,690.00,220.20,,-48.88,-29.32,19.56,,-100.00,-100.00,-62.53,,,,-100.00,,-100.00,,,,,271.25,-0.77,-100.00,,-100.00,-100.00,,,,,,-20.67,,,,-56.06,-46.95,-47.78
BalanceOtherCurrentAssets_sy,,,,,,-16.81,,-75.54,,84.06,159.07,92.07,,-42.82,40.91,19.56,,-18.18,-73.63,4.30,,,,-12.34,,-17.78,,,,,-3.41,-9.82,-21.44,,-19.58,0.47,,,,,,-0.93,,,,-24.27,-7.77,-15.77
BalanceOtherCurrentAssets_qq,,,-100.00,,-100.00,,36.36,65.00,-100.00,,-43.91,-33.12,-100.00,,-22.45,13.13,-100.00,,,,-100.00,,-100.00,,,,,,2.12,-100.00,,-73.27,-100.00,,,,,,-100.00,,,,-6.55,-9.47,-13.47,-39.98,12.83,-10.88
BalanceOtherCurrentAssets_sq,,,38.35,,-63.90,,-12.84,22.97,-100.00,,-34.60,-20.98,-100.00,,-5.45,-22.00,-100.00,,,,7.87,,-58.06,,,,,,-8.86,-20.83,,-6.88,-4.23,,,,,,-21.07,,,,0.76,-0.89,-13.47,-10.81,12.83,-10.53
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
