,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeNetProfit_sq,,-23.19,-4.16,16.32,-52.42,11.38,1.82,6.07,35.75,5.98,-36.22,-5.67,52.28,-10.16,43.89,-15.71,-15.74,9.19,-7.46,-22.31,99.32,-43.51,20.68,1.96,1.36,9.02,-9.17,12.65,0.18,23.59,-2.69,-7.84,-3.31,-14.16,0.68,17.52,44.67,-27.03,16.94,-10.61,38.34,-6.81,28.09,-80.34,75.90,-34.11
IncomeShareholderNetProfit,-109000,225000,917000,-344000,-576000,-1280000,-844000,-182000,-467000,-630000,-868000,-649000,92000,-75000,-550000,-1283000,-749000,-1112000,-1195000,-4365000,3977000,-122000,-7004000,-91209000,957000,226000,-420000,903000,3191000,-18000,693000,497000,-79000,521000,-7915000,-1086000,78000,20000,258000,332000,218000,-169000,113000,6000,126000,56000
IncomeShareholderNetProfit_yy,,,,,-428.44,-668.89,-192.04,47.09,18.92,50.78,-2.84,-256.59,119.70,88.10,36.64,-97.69,-914.13,-1382.67,-117.27,-240.22,630.97,89.03,-486.11,-1989.55,-75.94,285.25,94.00,100.99,233.44,-107.96,265.00,-44.96,-102.48,2994.44,-1242.14,-318.51,198.73,-96.16,103.26,130.57,179.49,-945.00,-56.20,-98.19,-42.20,133.14
IncomeShareholderNetProfit_sy,,,,,-86.01,-55.26,-81.09,-28.67,33.63,30.81,13.06,10.25,114.04,-13.64,100.51,82.62,33.88,102.83,-5.05,-6.86,54.82,-3.33,21.73,24.98,-22.78,19.89,33.28,47.32,26.81,1.86,17.67,5.97,2.23,-1.16,-38.63,10.58,18.42,-9.68,3.91,-36.92,-9.10,-16.76,38.37,-5.04,-20.95,-50.73
IncomeShareholderNetProfit_qq,,306.42,307.56,-137.51,-67.44,-122.22,34.06,78.44,-156.59,-34.90,-37.78,25.23,114.18,-181.52,-633.33,-133.27,41.62,-48.46,-7.46,-265.27,191.11,-103.07,-5640.98,-1202.24,101.05,-76.38,-285.84,315.00,253.38,-100.56,3950.00,-28.28,-115.90,759.49,-1619.19,86.28,107.18,-74.36,1190.00,28.68,-34.34,-177.52,166.86,-94.69,2000.00,-55.56
IncomeShareholderNetProfit_sq,,-19.05,-0.33,16.32,-52.05,10.48,1.82,6.07,30.54,5.98,-36.22,-5.67,52.28,-10.16,44.14,-15.71,-15.74,8.96,-14.65,-27.88,54.41,-55.94,22.50,-1.34,1.36,19.56,-9.17,12.65,0.18,20.67,-2.69,-7.84,-3.27,-14.16,1.32,17.52,44.92,-21.56,2.27,-10.61,38.34,-12.14,28.05,-80.34,74.91,-36.40
BalanceNoncurrentAssets,22313000,22269000,22145000,21313000,20963000,20685000,20229000,18268000,17805000,17346000,16888000,16750000,16314000,16125000,15719000,15301000,14935000,14553000,14169000,10909000,5000000,5003000,5003000,5610000,19695000,19039000,19168000,19193000,13894000,14598000,8580000,9678000,26294000,19366000,9449000,6378000,6357000,5231000,4991000,4701000,4237000,3910000,5348000,6936000,6850000,6144000
BalanceNoncurrentAssets_yy,,,,,-6.05,-7.11,-8.65,-14.29,-15.06,-16.14,-16.52,-8.31,-8.37,-7.04,-6.92,-8.65,-8.45,-9.75,-9.86,-28.70,-66.52,-65.62,-64.69,-48.57,293.90,280.55,283.13,242.12,-29.45,-23.33,-55.24,-49.58,89.25,32.66,10.13,-34.10,-75.82,-72.99,-47.18,-26.29,-33.35,-25.25,7.15,47.54,61.67,57.14
BalanceNoncurrentAssets_sy,,,,,16.46,17.26,-3.79,3.14,4.64,2.47,-12.20,-3.53,26.18,11.54,-14.78,17.12,14.22,9.54,-6.17,1.36,37.50,33.42,31.76,8.53,10.72,17.37,19.95,14.68,5.49,2.43,4.11,8.16,3.16,14.15,5.65,8.12,3.47,-1.29,-0.77,-7.56,-0.52,-3.75,0.14,5.01,2.44,0.48
BalanceNoncurrentAssets_qq,,-0.20,-0.56,-3.76,-1.64,-1.33,-2.20,-9.69,-2.53,-2.58,-2.64,-0.82,-2.60,-1.16,-2.52,-2.66,-2.39,-2.56,-2.64,-23.01,-54.17,0.06,,12.13,251.07,-3.33,0.68,0.13,-27.61,5.07,-41.22,12.80,171.69,-26.35,-51.21,-32.50,-0.33,-17.71,-4.59,-5.81,-9.87,-7.72,36.78,29.69,-1.24,-10.31
BalanceNoncurrentAssets_sq,,1.71,-100.00,-2.62,-0.61,-1.33,-100.00,1.02,-0.28,0.65,-72.41,-16.66,-0.15,-4.73,-67.81,21.50,-1.06,2.92,-100.00,6.82,5.91,3.35,,-1.00,7.68,1.90,1.55,0.38,1.39,-0.16,0.36,2.46,2.02,0.50,-0.70,-0.98,1.26,-1.99,-0.54,-3.05,-0.07,-0.84,0.02,0.28,-0.07,-0.20
BalanceIntangibleAssets,4851000,4747000,4644000,4541000,4437000,4338000,4231000,4128000,4025000,3922000,3818000,3715000,3612000,3509000,3406000,3302000,3199000,3096000,2993000,303000,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceIntangibleAssets_yy,,,,,-8.53,-8.62,-8.89,-9.09,-9.29,-9.59,-9.76,-10.00,-10.26,-10.53,-10.79,-11.12,-11.43,-11.77,-12.13,-90.82,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,
BalanceIntangibleAssets_sy,,,,,103.62,7.83,-23.81,-15.46,-6.28,,-36.66,-10.00,-30.15,-36.03,-54.80,-28.07,-19.52,10.43,21.27,2.83,-0.01,-0.85,-0.82,-2.00,,,,,,,,,,,,,,,,,,,,,,
BalanceIntangibleAssets_qq,,-2.14,-2.17,-2.22,-2.29,-2.23,-2.47,-2.43,-2.50,-2.56,-2.65,-2.70,-2.77,-2.85,-2.94,-3.05,-3.12,-3.22,-3.33,-89.88,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceIntangibleAssets_sq,,-1.07,-100.00,-18.90,-5.82,-8.02,-100.00,-6.22,-2.50,-4.99,-63.63,-14.84,-6.27,-8.76,-100.00,-0.51,-3.12,-0.68,-100.00,-5.95,-2.08,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceProperty,17202000,17262000,17241000,16607000,16361000,16158000,15809000,13982000,13622000,13266000,12912000,12741000,12408000,12322000,12019000,11701000,11438000,11159000,10878000,10606000,,3000,3000,3000,2000,2000,39000,37000,34000,33000,30000,28000,25000,30000,27000,25000,23000,20000,18000,3000,5000,4000,1597000,1479000,2000,1477000
BalanceProperty_yy,,,,,-4.89,-6.40,-8.31,-15.81,-16.74,-17.90,-18.33,-8.88,-8.91,-7.12,-6.92,-8.16,-7.82,-9.44,-9.49,-9.36,-100.00,-99.97,-99.97,-99.97,,-33.33,1200.00,1133.33,1600.00,1550.00,-23.08,-24.32,-26.47,-9.09,-10.00,-10.71,-8.00,-33.33,-33.33,-88.00,-78.26,-80.00,8772.22,49200.00,-60.00,36825.00
BalanceProperty_sy,,,,,3.14,1.25,-3.46,3.75,-1.11,-4.58,-31.46,-7.13,-8.91,-11.13,-36.52,-11.53,-13.78,-6.94,0.31,0.12,7.68,3.48,-8.34,-2.16,,2.10,11.06,14.02,-0.50,5.90,-2.82,-2.53,-2.78,-2.77,-2.96,-1.51,-1.75,3.83,0.24,-7.78,-7.34,-3.59,-6.75,0.88,-7.66,-1.95
BalanceProperty_qq,,0.35,-0.12,-3.68,-1.48,-1.24,-2.16,-11.56,-2.57,-2.61,-2.67,-1.32,-2.61,-0.69,-2.46,-2.65,-2.25,-2.44,-2.52,-2.50,-100.00,,,,-33.33,,1850.00,-5.13,-8.11,-2.94,-9.09,-6.67,-10.71,20.00,-10.00,-7.41,-8.00,-13.04,-10.00,-83.33,66.67,-20.00,39825.00,-7.39,-99.86,73750.00
BalanceProperty_sq,,1.02,-100.00,-2.20,-1.48,-0.90,-100.00,-1.17,-1.94,-2.61,-58.53,-2.15,-1.61,-1.24,-95.90,-1.48,-0.88,-2.36,-100.00,1.06,-0.12,,,,-1.66,,-0.47,0.27,-0.51,-0.11,-0.65,-0.76,-1.15,-0.54,-0.91,-0.40,-1.47,-1.26,-1.13,-5.01,-1.58,-3.02,-2.12,-1.79,-1.96,-0.06
BalanceNoncurrentReceivables,,,,,,,56000,,,,,,,,,,,,,,5000000,5000000,5000000,5000000,5000000,5000000,5000000,5000000,,,,,1000,14000,28000,,,,,,,,,,1476000,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,-100.00,-100.00,-100.00,-100.00,,,,,-100.00,-100.00,-100.00,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,-71.43,,,,,,,,,,,,,,,,,,-2.34,-11.21,-10.12,-56.91,,,,,,0.20,5.70,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,1300.00,100.00,-100.00,,,,,,,,,,-100.00
BalanceNoncurrentReceivables_sq,,,,,,,,-57.14,,,,,,,,,,,,,,,,,,,,,,,,,,0.70,,-19.60,,,,,,,,,,0.28
BalanceNoncurrInvestments,,,,32000,32000,56000,,,,,,,,,,,,,,,,,,,14497000,13860000,13860000,13860000,13860000,14565000,8550000,9365000,25984000,19037000,9355000,6330000,6300000,5188000,4957000,4672000,4210000,3901000,3732000,5444000,5352000,4661000
BalanceNoncurrInvestments_yy,,,,,,,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,-4.39,5.09,-38.31,-32.43,87.47,30.70,9.42,-32.41,-75.75,-72.75,-47.01,-26.19,-33.17,-24.81,-24.71,16.52,27.13,19.48
BalanceNoncurrInvestments_sy,,,,,,,,-61.63,-63.32,-17.91,,,,,,,,,,,,,,,,,,,7.60,5.09,3.69,16.94,4.02,25.24,9.42,-3.30,3.20,,-2.08,-19.64,-9.05,-6.96,-0.99,,9.88,
BalanceNoncurrInvestments_qq,,,,,,75.00,-100.00,,,,,,,,,,,,,,,,,,,-4.39,,,,5.09,-41.30,9.53,177.46,-26.74,-50.86,-32.34,-0.47,-17.65,-4.45,-5.75,-9.89,-7.34,-4.33,45.87,-1.69,-12.91
BalanceNoncurrInvestments_sq,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,1.32,,,,-0.33,2.02,8.58,1.28,0.76,,-2.31,,,-2.04,0.16,-1.34,,,,,-2.50
BalanceOtherNoncurrentAssets,260000,260000,260000,133000,133000,133000,133000,158000,158000,158000,158000,294000,294000,294000,294000,298000,298000,298000,298000,,,,,607000,196000,177000,269000,296000,,,,285000,284000,285000,39000,23000,34000,23000,16000,26000,22000,5000,19000,13000,20000,6000
BalanceOtherNoncurrentAssets_yy,,,,,-48.85,-48.85,-48.85,18.80,18.80,18.80,18.80,86.08,86.08,86.08,86.08,1.36,1.36,1.36,1.36,-100.00,-100.00,-100.00,-100.00,,,,,-51.24,-100.00,-100.00,-100.00,-3.72,,,,-91.93,-88.03,-91.93,-58.97,13.04,-35.29,-78.26,18.75,-50.00,-9.09,20.00
BalanceOtherNoncurrentAssets_sy,,,,,233.71,43.94,-10.18,29.42,27.92,18.80,-36.80,22.07,47.31,5.00,-35.00,1.36,1.36,79.44,-10.40,3.10,41.56,37.52,1.95,,,,,24.40,14.13,19.53,15.71,10.99,,,,6.75,3.18,-4.43,12.98,-0.50,4.45,-2.23,18.59,2.58,-2.24,-6.60
BalanceOtherNoncurrentAssets_qq,,,,-48.85,,,,18.80,,,,86.08,,,,1.36,,,,-100.00,,,,,-67.71,-9.69,51.98,10.04,-100.00,,,,-0.35,0.35,-86.32,-41.03,47.83,-32.35,-30.43,62.50,-15.38,-77.27,280.00,-31.58,53.85,-70.00
BalanceOtherNoncurrentAssets_sq,,,,-9.71,,,,18.80,,,,-1.83,,,,14.84,,,,5.99,,,,,1.18,1.23,0.04,5.10,2.81,,,,,0.71,1.04,0.24,8.57,4.17,-0.40,-7.14,1.08,0.96,3.56,-2.61,,-3.84
BalanceCurrentAssets,8183000,7457000,8286000,8977000,9064000,8693000,7461000,6766000,7467000,6440000,5716000,5012000,6047000,7114000,7109000,6335000,7316000,6649000,5577000,4393000,42000,150166000,119590000,23378000,10250000,11326000,10767000,11910000,20972000,20246000,27117000,25307000,8553000,16075000,16235000,17024000,16937000,17682000,17939000,18326000,18647000,18687000,17214000,17005000,16931000,16951000
BalanceCurrentAssets_yy,,,,,10.77,16.58,-9.96,-24.63,-17.62,-25.92,-23.39,-25.92,-19.02,10.47,24.37,26.40,20.99,-6.54,-21.55,-30.66,-99.43,2158.47,2044.34,432.16,24304.76,-92.46,-91.00,-49.05,104.60,78.76,151.85,112.49,-59.22,-20.60,-40.13,-32.73,98.02,10.00,10.50,7.65,10.10,5.68,-4.04,-7.21,-9.20,-9.29
BalanceCurrentAssets_sy,,,,,13.24,-2.84,1.72,-3.10,-10.87,-19.91,-46.43,-15.52,-0.98,6.26,35.38,19.68,28.80,45.20,-11.27,71.06,33.54,36.23,53.20,16.86,9.28,0.35,-7.47,9.34,6.98,8.34,1.95,-4.26,-14.56,-21.39,-12.98,2.81,10.31,2.47,6.77,12.16,14.38,5.63,3.38,-9.40,-1.62,-14.46
BalanceCurrentAssets_qq,,-8.87,11.12,8.34,0.97,-4.09,-14.17,-9.32,10.36,-13.75,-11.24,-12.32,20.65,17.65,-0.07,-10.89,15.49,-9.12,-16.12,-21.23,-99.04,357438.11,-20.36,-80.45,-56.16,10.50,-4.94,10.62,76.09,-3.46,33.94,-6.67,-66.20,87.95,1.00,4.86,-0.51,4.40,1.45,2.16,1.75,0.21,-7.88,-1.21,-0.44,0.12
BalanceCurrentAssets_sq,,7.10,-100.00,7.84,3.81,-3.44,-100.00,-15.75,-2.67,-10.02,-74.13,-12.24,3.45,-3.64,-64.50,-6.69,19.70,3.79,-100.00,-2.96,-1.95,1.15,-7.83,-3.38,-2.06,5.58,0.95,1.39,-0.62,-2.71,0.23,-1.06,-3.90,0.36,0.95,6.08,-1.03,1.84,2.32,0.79,-0.21,1.37,-1.10,-0.76,1.24,-3.42
BalanceInventory,2873000,2222000,2629000,2357000,2619000,2547000,2601000,2368000,2915000,2272000,2011000,1802000,2355000,2692000,2508000,2351000,2795000,2310000,1908000,1428000,,,,,,,,,,,,,,,,,,,,,,1593000,,,,
BalanceInventory_yy,,,,,-8.84,14.63,-1.07,0.47,11.30,-10.80,-22.68,-23.90,-19.21,18.49,24.71,30.47,18.68,-14.19,-23.92,-39.26,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,-100.00
BalanceInventory_sy,,,,,62.52,-1.33,-10.21,12.66,11.30,-1.43,-76.87,-90.97,-26.40,-90.84,-53.54,-24.64,-14.11,-9.09,-5.94,22.05,-2.02,-20.54,-22.96,-19.84,,,,,,,,,,,,,,,,,,,,,,-18.02
BalanceInventory_qq,,-22.66,18.32,-10.35,11.12,-2.75,2.12,-8.96,23.10,-22.06,-11.49,-10.39,30.69,14.31,-6.84,-6.26,18.89,-17.35,-17.40,-25.16,-100.00,,,,,,,,,,,,,,,,,,,,,,-100.00,,,
BalanceInventory_sq,,3.47,4.52,-2.24,5.02,-28.06,-100.00,-8.96,-3.45,2.28,-97.96,-18.56,-13.66,,-100.00,-24.94,13.50,,-100.00,-15.66,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentReceivables,3803000,3273000,4110000,5237000,5575000,5241000,4073000,3832000,3578000,3497000,3166000,2675000,3093000,3753000,3835000,3066000,3869000,3649000,3116000,2581000,42000,35048000,113734000,35000,42000,46000,53000,4000,7728000,7731000,12138000,1612000,12000,18000,25000,18000,30000,29000,54000,23000,16000,7000,9000,11000,277000,6000
BalanceCurrentReceivables_yy,,,,,46.59,60.13,-0.90,-26.83,-35.82,-33.28,-22.27,-30.19,-13.56,7.32,21.13,14.62,25.09,-2.77,-18.75,-15.82,-98.91,860.48,3550.00,-98.64,,-99.87,-99.95,-88.57,18300.00,16706.52,22801.89,40200.00,-99.84,-99.77,-99.79,-98.88,150.00,61.11,116.00,27.78,-46.67,-75.86,-83.33,-52.17,1631.25,-14.29
BalanceCurrentReceivables_sy,,,,,81.44,32.01,1.04,10.12,9.29,-33.28,-49.42,-22.39,-14.42,-14.95,41.20,29.02,25.45,53.14,-11.14,47.82,32.64,29.48,-1.77,11.07,,-12.26,-36.82,7.96,12.47,7.77,9.73,-0.18,-14.47,-5.19,-1.83,-8.90,14.58,1.40,3.95,17.58,9.29,27.88,16.78,8.86,8.60,6.28
BalanceCurrentReceivables_qq,,-13.94,25.57,27.42,6.45,-5.99,-22.29,-5.92,-6.63,-2.26,-9.47,-15.51,15.63,21.34,2.18,-20.05,26.19,-5.69,-14.61,-17.17,-98.37,83347.62,224.51,-99.97,20.00,9.52,15.22,-92.45,193100.00,0.04,57.00,-86.72,-99.26,50.00,38.89,-28.00,66.67,-3.33,86.21,-57.41,-30.43,-56.25,28.57,22.22,2418.18,-97.83
BalanceCurrentReceivables_sq,,1.07,-100.00,-1.16,1.05,8.13,-100.00,-6.18,-0.26,-6.30,-85.17,-11.41,1.26,-9.01,-59.85,-16.93,7.63,1.34,-100.00,-13.96,-1.85,5.46,-4.14,-2.62,-2.29,9.30,5.38,1.01,-0.18,0.04,1.18,-1.35,1.54,6.19,2.20,-2.70,4.25,-3.63,3.94,0.03,8.02,3.10,-1.35,0.82,1.99,0.69
BalanceCurrentInvestments,,,,,,,,10000,10000,10000,10000,10000,10000,,,,,,,,,115000000,5524000,20620000,7591000,11209000,10306000,11510000,12495000,12402000,13286000,23173000,1226000,10214000,11833000,11278000,16101000,16946000,17805000,16382000,7677000,4148000,16551000,15525000,15201000,7352000
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,-90.25,86.57,-44.18,64.60,10.64,28.92,101.33,-90.19,-17.64,-10.94,-51.33,1213.30,65.91,50.47,45.26,-52.32,-75.52,-7.04,-5.23,98.01,77.24
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,-15.12,-77.36,-22.72,-18.83,,,,,,,,,-0.40,20.14,-7.60,-12.85,-8.93,-3.08,-39.71,-39.73,-19.86,-30.71,-23.19,-10.67,-8.51,-16.02,-21.43,-28.39,-29.15,-47.42,-15.20,-35.60,-50.76
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,-100.00,,,,,,,,,-95.20,273.28,-63.19,47.66,-8.06,11.68,8.56,-0.74,7.13,74.42,-94.71,733.12,15.85,-4.69,42.76,5.25,5.07,-7.99,-53.14,-45.97,299.01,-6.20,-2.09,-51.63
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,-21.30,,,,,,,,,-8.42,3.84,0.84,0.38,1.00,-0.76,-2.51,-1.92,-2.63,-0.55,-4.79,0.23,1.10,-0.74,,-2.05,-2.18,-16.08,-1.22,-1.98,-1.78,-11.65,-0.07,-19.52
BalanceCash,1373000,1589000,1136000,874000,515000,546000,542000,339000,570000,307000,264000,323000,262000,337000,499000,682000,308000,397000,356000,210000,,118000,332000,2721000,2606000,63000,403000,392000,744000,110000,1688000,518000,7306000,5833000,4371000,5724000,798000,702000,77000,1921000,10948000,12934000,650000,1467000,1449000,9590000
BalanceCash_yy,,,,,-62.49,-65.64,-52.29,-61.21,10.68,-43.77,-51.29,-4.72,-54.04,9.77,89.02,111.15,17.56,17.80,-28.66,-69.21,-100.00,-70.28,-6.74,1195.71,,-46.61,21.39,-85.59,-71.45,74.60,318.86,32.14,881.99,5202.73,158.95,1005.02,-89.08,-87.97,-98.24,-66.44,1271.93,1742.45,744.16,-23.63,-86.76,-25.85
BalanceCash_sy,,,,,-62.49,-75.58,-56.81,-47.05,-36.80,-25.34,-34.90,17.96,-4.22,49.06,47.90,74.64,67.54,47.03,-85.55,10.26,-0.68,2.12,61.03,-16.31,,-31.34,15.00,59.42,0.43,10.16,-23.92,21.56,-20.59,-12.10,2.40,26.30,-28.78,21.88,23.36,-27.85,31.34,12.38,-19.53,-25.06,-11.39,-16.07
BalanceCash_qq,,15.73,-28.51,-23.06,-41.08,6.02,-0.73,-37.45,68.14,-46.14,-14.01,22.35,-18.89,28.63,48.07,36.67,-54.84,28.90,-10.33,-41.01,-100.00,,181.36,719.58,-4.23,-97.58,539.68,-2.73,89.80,-85.22,1434.55,-69.31,1310.42,-20.16,-25.06,30.95,-86.06,-12.03,-89.03,2394.81,469.91,18.14,-94.97,125.69,-1.23,561.84
BalanceCash_sq,,-8.01,-100.00,-23.06,-14.27,-47.34,-100.00,-37.45,-19.89,-33.79,-100.00,-31.11,-25.22,11.75,-96.57,-56.07,-27.38,4.53,-100.00,-6.76,-8.56,,-29.34,2.46,1.16,13.14,-8.88,-4.89,-15.98,0.36,-4.74,-4.71,-7.70,-14.40,-5.11,7.88,-49.70,48.95,-9.20,-10.05,-15.06,11.73,-25.77,-0.34,6.32,22.49
BalanceOtherCurrentAssets,134000,373000,411000,509000,355000,359000,245000,217000,394000,354000,265000,202000,327000,332000,267000,236000,344000,293000,197000,174000,,,,2000,11000,8000,5000,4000,5000,3000,5000,4000,9000,10000,6000,4000,8000,5000,3000,,6000,5000,4000,2000,4000,3000
BalanceOtherCurrentAssets_yy,,,,,164.93,-3.75,-40.39,-57.37,10.99,-1.39,8.16,-6.91,-17.01,-6.21,0.75,16.83,5.20,-11.75,-26.22,-26.27,-100.00,-100.00,-100.00,-98.85,,,,100.00,-54.55,-62.50,,,80.00,233.33,20.00,,-11.11,-50.00,-50.00,-100.00,-25.00,,33.33,,-33.33,-40.00
BalanceOtherCurrentAssets_sy,,,,,70.98,0.96,-31.47,-7.78,-30.88,-41.94,-48.90,-31.14,-21.12,-5.87,-34.50,2.26,5.30,-11.75,-21.01,62.50,5.75,17.36,-1.38,-1.89,,,,11.50,7.04,-2.02,,,1.27,-1.21,-19.54,,-13.06,3.81,15.73,-11.67,7.91,,6.44,,13.89,2.76
BalanceOtherCurrentAssets_qq,,178.36,10.19,23.84,-30.26,1.13,-31.75,-11.43,81.57,-10.15,-25.14,-23.77,61.88,1.53,-19.58,-11.61,45.76,-14.83,-32.76,-11.68,-100.00,,,,450.00,-27.27,-37.50,-20.00,25.00,-40.00,66.67,-20.00,125.00,11.11,-40.00,-33.33,100.00,-37.50,-40.00,-100.00,,-16.67,-20.00,-50.00,100.00,-25.00
BalanceOtherCurrentAssets_sq,,5.16,-86.96,-16.90,104.30,-6.63,-100.00,-22.00,26.23,-14.29,-45.72,-49.88,53.50,-19.44,-38.24,-40.00,45.76,-13.95,-100.00,-15.12,12.87,,,,49.46,-5.38,-2.04,-17.09,22.68,-13.43,-1.25,-5.95,22.62,-20.30,-13.79,-1.13,28.03,-1.19,-4.44,-29.67,,-1.52,-0.46,-3.58,19.38,-15.92
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186000,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.50,,,,,,,,,
BalanceTotalAssets,30496000,29726000,30431000,30290000,30027000,29378000,27690000,25034000,25272000,23786000,22604000,21762000,22361000,23239000,22828000,21636000,22251000,21202000,19746000,15302000,5042000,155169000,124593000,28988000,29945000,30365000,29935000,31103000,34866000,34844000,35697000,34985000,34847000,35441000,25684000,23588000,23294000,22913000,22930000,23027000,22884000,22597000,22562000,23941000,23781000,23095000
BalanceTotalAssets_yy,,,,,-1.54,-1.17,-9.01,-17.35,-15.84,-19.03,-18.37,-13.07,-11.52,-2.30,0.99,-0.58,-0.49,-8.77,-13.50,-29.28,-77.34,631.86,530.98,89.44,493.91,-80.43,-75.97,7.30,16.43,14.75,19.25,12.48,-0.05,1.71,-28.05,-32.58,-33.15,-35.35,-10.72,-2.38,-1.76,-1.38,-1.60,3.97,3.92,2.20
BalanceTotalAssets_sy,,,,,17.82,8.79,-5.64,1.49,0.05,-6.40,-13.87,-5.41,3.85,-3.46,-8.32,17.84,23.18,27.33,1.03,17.60,36.20,26.40,25.54,5.74,4.70,4.81,5.21,11.46,11.66,9.00,7.80,-0.08,-3.06,-2.68,-1.38,3.60,4.88,-2.82,-1.42,-1.61,-1.81,2.75,1.48,0.54,3.92,-0.73
BalanceTotalAssets_qq,,-2.52,2.37,-0.46,-0.87,-2.16,-5.75,-9.59,0.95,-5.88,-4.97,-3.73,2.75,3.93,-1.77,-5.22,2.84,-4.71,-6.87,-22.51,-67.05,2977.53,-19.70,-76.73,3.30,1.40,-1.42,3.90,12.10,-0.06,2.45,-1.99,-0.39,1.70,-27.53,-8.16,-1.25,-1.64,0.07,0.42,-0.62,-1.25,-0.15,6.11,-0.67,-2.88
BalanceTotalAssets_sq,,5.28,-100.00,1.61,2.09,-2.16,-100.00,-6.88,-0.43,-0.31,-73.29,-9.08,4.03,-4.18,-56.88,3.85,4.33,1.04,-100.00,-0.16,2.71,2.56,-2.03,-0.86,-0.18,2.20,2.29,2.80,0.24,-0.79,0.91,-0.51,1.02,1.48,-0.01,0.60,0.12,-1.46,0.74,-0.16,-0.45,-0.86,,-0.94,0.92,-1.21
BalanceCapital,13450000,13675000,14592000,14248000,15190000,13907000,13096000,12914000,12447000,11817000,10949000,10300000,10392000,10317000,9767000,8484000,7735000,6623000,5428000,1063000,5041000,154923000,123798000,28268000,29225000,29451000,29031000,29934000,33125000,33107000,33800000,33086000,33006000,33528000,25613000,23317000,23046000,22844000,22870000,22949000,22809000,22526000,22486000,23855000,23659000,23011000
BalanceCapital_yy,,,,,12.94,1.70,-10.25,-9.36,-18.06,-15.03,-16.39,-20.24,-16.51,-12.69,-10.80,-17.63,-25.57,-35.80,-44.43,-87.47,-34.83,2239.17,2180.73,2559.27,479.75,-80.99,-76.55,5.89,13.34,12.41,16.43,10.53,-0.36,1.27,-24.22,-29.53,-30.18,-31.87,-10.71,-1.58,-1.03,-1.39,-1.68,3.95,3.73,2.15
BalanceCapital_sy,,,,,15.24,2.68,-11.81,0.11,1.75,-4.30,-4.46,2.21,2.12,-0.19,-6.82,19.22,25.47,22.95,-1.92,29.43,27.70,14.82,29.14,8.87,9.40,4.13,1.18,10.70,6.63,9.17,7.99,4.98,3.68,-0.20,-4.14,3.64,-2.42,-1.66,-0.54,-2.53,-2.39,3.28,3.40,2.90,1.12,-0.99
BalanceCapital_qq,,1.67,6.71,-2.36,6.61,-8.45,-5.83,-1.39,-3.62,-5.06,-7.35,-5.93,0.89,-0.72,-5.33,-13.14,-8.83,-14.38,-18.04,-80.42,374.22,2973.26,-20.09,-77.17,3.39,0.77,-1.43,3.11,10.66,-0.05,2.09,-2.11,-0.24,1.58,-23.61,-8.96,-1.16,-0.88,0.11,0.35,-0.61,-1.24,-0.18,6.09,-0.82,-2.74
