,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeShareholderNetProfit_qq,,54.42,-61.33,38.46,118.38,-92.37,407.69,-102.53,-9640.00,-63.04,101.26,-5050.00,-34.34,-254.44,58.12,-297.37,62.01,-123.57,66.92,1.36,84.64,-1594.61,48.90,121.99,-699.06,15.22,71.15,38.84,-23.16,-5.13,120.05,-4862.16,99.89,-47225.00,96.51,-1759.09,96.74,-803.07,75.50,188.70,-110.19,-9436.25,97.62,-120.24
IncomeShareholderNetProfit_sq,,54.42,-47.45,-89.98,118.38,-92.37,64.50,-13.01,12.53,12.75,56.48,-280.77,-16.05,-59.86,115.50,-59.70,15.85,-52.50,67.73,-52.32,97.00,13.30,75.88,47.50,-50.26,20.44,85.92,21.98,-26.96,16.38,74.42,-25.05,52.79,-37.92,42.79,-31.28,42.88,-119.55,100.95,37.65,-42.73,-76.56,43.40,-107.74
BalanceNoncurrentAssets,8920000,8900000,8731000,8646000,8859000,10769000,10558000,10612000,10968000,11372000,11044000,10819000,10578000,9894000,9686000,9123000,8846000,6181000,6693000,5963000,5807000,5648000,5484000,5320000,5157000,4901000,4745000,4922000,4775000,4635000,4635000,4635000,4635000,3010000,3010000,,,,,,,,,
BalanceNoncurrentAssets_yy,,,,,-0.68,21.00,20.93,22.74,23.81,5.60,4.60,1.95,-3.56,-13.00,-12.30,-15.68,-16.37,-37.53,-30.90,-34.64,-34.35,-8.62,-18.06,-10.78,-11.19,-13.23,-13.48,-7.48,-7.41,-5.43,-2.32,-5.83,-2.93,-35.06,-35.06,-100.00,-100.00,-100.00,-100.00,,,,,
BalanceNoncurrentAssets_sy,,,,,1.84,4.80,15.66,9.03,7.42,2.58,-4.20,1.95,-4.78,-5.65,-3.34,-5.72,-16.37,6.50,1.70,0.02,-14.86,-1.06,-16.52,-2.56,-6.13,4.38,3.68,5.57,6.49,2.70,1.60,6.26,6.28,3.62,15.18,14.26,13.45,7.36,0.86,,,,,
BalanceNoncurrentAssets_qq,,-0.22,-1.90,-0.97,2.46,21.56,-1.96,0.51,3.35,3.68,-2.88,-2.04,-2.23,-6.47,-2.10,-5.81,-3.04,-30.13,8.29,-10.91,-2.62,-2.74,-2.90,-2.99,-3.06,-4.96,-3.18,3.73,-2.99,-2.93,,,,-35.06,,-100.00,,,,,,,,
BalanceNoncurrentAssets_sq,,1.76,-1.90,-0.36,-100.00,10.84,-0.31,0.51,-100.00,1.68,-1.59,2.23,-51.22,-0.75,0.06,0.40,-100.00,-14.26,-1.08,-2.07,-1.69,-1.55,0.98,0.52,0.25,1.45,0.18,0.96,2.29,1.80,,,,2.42,,1.43,,,,,,,,
BalanceIntangibleAssets,2165000,2138000,2110000,2087000,2056000,2029000,1998000,1966000,1935000,1905000,1874000,1852000,1820000,1787000,1756000,1724000,1692000,14000,12000,10000,8000,7000,5000,4000,4000,,,2000,1000,,,,,,,,,,,,,,,
BalanceIntangibleAssets_yy,,,,,-5.03,-5.10,-5.31,-5.80,-5.89,-6.11,-6.21,-5.80,-5.94,-6.19,-6.30,-6.91,-7.03,-99.20,-99.32,-99.42,-99.53,-50.84,-58.33,-60.00,-50.00,-100.00,-100.00,-50.00,-75.00,,,-100.00,-100.00,,,,,,,,,,,
BalanceIntangibleAssets_sy,,,,,0.57,-3.60,-6.38,-10.34,-13.40,-18.99,-19.33,-21.68,-15.76,-23.44,-24.79,-17.17,-32.62,-28.90,-9.46,-0.95,-66.22,-16.20,-19.31,-2.04,2.32,-28.73,-21.86,-14.02,-28.67,,,-0.44,-0.75,,,,,,,,,,,
BalanceIntangibleAssets_qq,,-1.25,-1.31,-1.09,-1.49,-1.31,-1.53,-1.60,-1.58,-1.55,-1.63,-1.17,-1.73,-1.81,-1.73,-1.82,-1.86,-99.16,-15.73,-16.67,-20.00,-12.50,-28.57,-20.00,,-100.00,,,-50.00,-100.00,,,,,,,,,,,,,,
BalanceIntangibleAssets_sq,,11.10,-0.98,-0.70,-52.56,-3.46,-5.03,-4.67,-100.00,-4.52,-5.47,-6.99,-61.11,-1.81,-7.59,-0.73,-100.00,-55.61,-11.16,-9.14,-14.23,-5.63,-8.63,-8.72,,-6.22,,,-6.59,-0.10,,,,,,,,,,,,,,
BalanceProperty,6749000,6643000,6504000,6443000,6688000,8596000,8417000,8503000,8884000,9283000,8994000,8795000,8590000,7941000,7763000,7289000,7044000,6166000,6574000,5953000,5799000,5641000,5479000,5316000,5153000,4901000,4745000,4920000,4774000,4635000,4635000,4635000,4635000,3010000,3010000,,,,,,,,,
BalanceProperty_yy,,,,,-0.90,29.40,29.41,31.97,32.83,7.99,6.86,3.43,-3.31,-14.46,-13.69,-17.12,-18.00,-22.35,-15.32,-18.33,-17.67,-8.52,-16.66,-10.70,-11.14,-13.12,-13.40,-7.45,-7.35,-5.43,-2.32,-5.79,-2.91,-35.06,-35.06,-100.00,-100.00,-100.00,-100.00,,,,,
BalanceProperty_sy,,,,,2.10,8.48,10.96,6.69,11.07,-5.46,-5.96,-3.81,-4.45,-6.46,-3.21,-6.30,-18.00,8.01,4.18,1.16,-5.27,-4.12,-16.66,-5.77,-6.25,3.60,5.68,7.14,7.94,4.04,3.62,4.98,4.49,1.18,16.55,15.24,14.25,7.84,1.58,,,,,
BalanceProperty_qq,,-1.57,-2.09,-0.94,3.80,28.53,-2.08,1.02,4.48,4.49,-3.11,-2.21,-2.33,-7.56,-2.24,-6.11,-3.36,-12.46,6.61,-9.45,-2.59,-2.72,-2.87,-2.97,-3.07,-4.89,-3.18,3.69,-2.97,-2.91,,,,-35.06,,-100.00,,,,,,,,
BalanceProperty_sq,,0.69,-1.55,-0.36,-100.00,13.32,-2.08,-0.91,-100.00,2.00,-1.72,-1.29,-51.17,-1.39,0.32,0.92,-100.00,-5.16,-0.52,-2.63,-2.06,-1.52,-0.96,0.89,-0.02,1.92,-0.28,1.08,1.76,1.81,,,,2.55,,0.90,,,,,,,,
BalanceNoncurrentReceivables,,,,,,,,,,106000,106000,110000,110000,109000,110000,110000,110000,,107000,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,2.83,3.77,,,-100.00,-2.73,-100.00,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,-1.11,2.09,,,-49.38,-1.94,-52.10,-100.00,,-95.07,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,3.77,,-0.91,0.92,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,6.04,,-0.91,1.06,,,-100.00,,-51.04,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,6000,119000,117000,116000,115000,144000,143000,143000,149000,78000,70000,62000,58000,57000,57000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets_yy,,,,,1816.67,21.01,22.22,23.28,29.57,-45.83,-51.05,-56.64,-61.07,-26.92,-18.57,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets_sy,,,,,898.83,15.13,50.62,121.18,52.28,-45.83,-51.05,-56.64,-29.07,-26.92,-8.28,-52.69,-100.00,-13.93,-19.00,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets_qq,,1883.33,-1.68,-0.85,-0.86,25.22,-0.69,,4.20,-47.65,-10.26,-11.43,-6.45,-1.72,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets_sq,,940.72,-2.36,-6.88,-100.00,54.37,15.10,,-100.00,-19.70,,-5.96,-54.58,14.52,,13.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentAssets,9898000,8442000,9747000,10251000,11083000,11260000,12806000,11837000,12641000,11971000,14307000,13192000,12207000,9463000,8548000,7007000,4990000,2353000,3250000,1748000,1685000,1281000,854000,965000,1831000,1244000,1958000,1709000,1686000,2584000,2758000,70000,70000,,,8000,8000,11000,11000,0,1000,60000,492000,492000
BalanceCurrentAssets_yy,,,,,11.97,33.38,31.38,15.47,14.06,6.31,11.72,11.45,-3.43,-20.95,-40.25,-46.88,-59.12,-75.14,-61.98,-75.05,-66.23,-45.55,-73.72,-44.79,8.66,-2.89,129.27,77.10,-7.92,107.72,40.86,-95.90,-95.85,-100.00,-100.00,-88.57,-88.57,,,-100.00,-93.75,461.02,4533.52,
BalanceCurrentAssets_sy,,,,,3.88,0.46,-8.38,-13.98,2.62,-4.22,11.72,11.45,-0.60,-6.42,3.91,4.39,-59.12,26.26,0.42,-2.90,-29.44,-5.36,-0.89,-10.17,3.61,-4.20,15.44,18.15,-2.42,8.74,2.28,0.34,14.03,10.12,8.61,-1.06,10.24,,,0.66,5.45,-4.42,-4.12,
BalanceCurrentAssets_qq,,-14.71,15.46,5.17,8.12,1.60,13.73,-7.57,6.79,-5.30,19.51,-7.79,-7.47,-22.48,-9.67,-18.03,-28.79,-52.85,38.15,-46.22,-3.60,-23.98,-33.33,13.00,89.74,-32.06,57.40,-12.72,-1.35,53.26,6.73,-97.46,,-100.00,,,,32.75,,-100.00,,11816.00,725.91,0.07
BalanceCurrentAssets_sq,,-6.78,10.05,-2.09,-100.00,-1.71,-5.60,-11.84,-100.00,-2.76,9.02,-7.79,-54.30,-12.30,16.94,-0.25,-100.00,-23.11,4.54,-2.26,-3.84,0.34,-3.40,3.50,5.88,-9.36,15.96,-1.04,-7.07,7.44,8.74,2.85,,2.23,,,,0.75,,-6.32,,2.34,1.64,-0.35
BalanceInventory,6115000,5658000,6123000,7220000,6984000,8440000,8525000,8528000,8849000,8840000,10253000,10196000,9115000,7445000,6265000,4128000,3930000,1212000,2202000,694000,895000,776000,296000,348000,920000,469000,503000,510000,790000,1889000,1929000,,,,,,,,,,,,,
BalanceInventory_yy,,,,,14.21,49.17,39.23,18.12,26.70,4.74,20.27,19.56,3.01,-15.78,-38.90,-59.51,-56.88,-83.72,-64.85,-83.19,-77.23,-35.99,-86.56,-49.86,2.79,-39.56,69.93,46.55,-14.13,302.77,283.50,-100.00,-100.00,-100.00,-100.00,,,,,,,,,
BalanceInventory_sy,,,,,12.10,-2.72,-13.85,-10.69,10.85,-1.86,9.78,5.13,-0.10,-11.13,11.09,13.52,-56.88,37.82,-0.48,-11.33,-33.50,-17.76,-29.53,-13.66,-0.42,-0.10,4.88,2.12,-0.61,16.82,14.17,-0.80,10.09,-1.49,0.74,,,,,,,,,
BalanceInventory_qq,,-7.47,8.22,17.92,-3.27,20.85,1.01,0.04,3.76,-0.10,15.98,-0.56,-10.60,-18.32,-15.85,-34.11,-4.80,-69.15,81.64,-68.48,28.96,-13.30,-61.86,17.57,164.37,-49.02,7.25,1.39,54.90,139.11,2.12,-100.00,,,,,,,,,,,,
BalanceInventory_sq,,6.59,8.22,1.73,-100.00,14.54,-5.67,-0.03,-100.00,5.86,3.45,2.91,-55.30,2.68,4.99,8.11,-100.00,-22.45,0.49,-2.69,-4.96,-11.86,-0.91,-3.56,2.30,-3.39,3.90,3.50,0.08,11.60,1.80,-6.64,,,,,,,,,,,,
BalanceCurrentReceivables,3469000,2637000,3102000,2863000,3815000,2652000,4071000,3084000,3564000,2896000,3726000,2777000,2920000,1830000,2098000,2485000,670000,709000,558000,720000,648000,434000,496000,456000,456000,628000,1263000,1125000,786000,554000,687000,,,,,8000,8000,11000,11000,,,60000,492000,492000
BalanceCurrentReceivables_yy,,,,,9.97,0.57,31.24,7.72,-6.58,9.20,-8.47,-9.95,-18.07,-36.81,-43.69,-10.51,-77.05,-61.25,-73.40,-71.03,-3.28,-38.80,-11.11,-36.67,-29.63,44.70,154.64,146.71,72.37,-11.78,-45.61,-100.00,-100.00,-100.00,-100.00,,,,,-100.00,-100.00,461.02,4533.52,
BalanceCurrentReceivables_sy,,,,,0.26,7.56,4.49,-2.73,-10.62,-17.82,-8.47,1.31,-3.71,-1.31,18.47,-0.42,-77.05,17.30,-6.69,0.10,-0.36,-9.76,-11.11,-10.58,-1.23,7.82,23.34,16.48,8.16,11.48,-7.02,2.16,26.02,18.90,19.19,,,,,-5.85,3.06,3.74,-1.82,
BalanceCurrentReceivables_qq,,-23.98,17.63,-7.70,33.25,-30.48,53.51,-24.24,15.56,-18.74,28.66,-25.47,5.15,-37.33,14.64,18.45,-73.04,5.85,-21.32,29.03,-10.00,-33.02,14.29,-8.06,,37.72,101.11,-10.93,-30.13,-29.52,24.01,-100.00,,,,,,32.75,,-100.00,,,725.91,
BalanceCurrentReceivables_sq,,-17.15,17.63,-12.85,-100.00,-23.34,-10.39,-21.31,-100.00,-13.24,26.44,-2.21,-58.84,-24.10,20.36,3.41,-100.00,-1.62,-5.86,0.54,-10.98,-23.08,17.28,4.61,,-9.21,35.30,-3.73,-7.70,-10.31,16.49,2.50,,,,,,-5.26,,-8.55,,,24.62,
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,114000,,,,,,,,,,,8000,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,-100.00,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,2250.00,,,,,,,,,,,-5.38,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,-62.50,,,,,,,,,,,-8.98,,,,,,,,,,,,,,,
BalanceCash,4000,2000,355000,36000,100000,5000,41000,96000,29000,48000,126000,60000,88000,149000,98000,237000,185000,430000,489000,288000,107000,58000,37000,24000,24000,47000,80000,66000,102000,132000,132000,70000,70000,,,,,,,,,,,0
BalanceCash_yy,,,,,2400.00,150.00,-88.45,166.67,-71.00,860.00,207.32,-37.50,203.45,210.42,-22.22,295.00,110.23,188.77,398.98,21.52,-42.16,-86.52,-92.43,-91.67,-77.57,-18.97,116.22,175.00,325.00,180.85,65.00,6.06,-31.37,-100.00,-100.00,-100.00,-100.00,,,,,,,
BalanceCash_sy,,,,,1180.64,9.46,-26.88,-15.75,-15.42,91.31,111.09,-17.33,87.17,-35.63,-22.22,-27.39,110.23,295.74,44.00,21.52,-15.27,-30.05,3.41,33.54,108.51,-5.17,38.01,23.76,-55.50,-26.77,-6.22,-16.32,1.96,-19.54,7.48,-49.50,45.53,,,,,,,
BalanceCash_qq,,-50.00,17650.00,-89.86,177.78,-95.00,720.00,134.15,-69.79,65.52,162.50,-52.38,46.67,69.32,-34.23,141.84,-21.94,132.57,13.65,-41.10,-62.85,-45.79,-36.21,-35.14,,95.83,70.21,-17.50,54.55,29.41,,-46.97,,-100.00,,,,,,,,,,
BalanceCash_sq,,-56.60,142.83,-19.32,-100.00,-64.64,47.51,2.66,-100.00,-5.39,57.69,-52.38,-69.28,69.32,41.06,15.40,-100.00,58.88,1.38,0.07,-52.34,32.26,-32.47,-0.36,,21.46,23.71,-5.96,-35.16,0.58,,6.62,,-20.00,,,,,,,,,,
BalanceOtherCurrentAssets,310000,145000,167000,132000,184000,163000,169000,129000,199000,187000,202000,159000,84000,39000,87000,157000,91000,1000,1000,46000,35000,13000,25000,137000,431000,100000,112000,,8000,9000,10000,,,,,,,,,,1000,,,
BalanceOtherCurrentAssets_yy,,,,,-40.65,12.41,1.20,-2.27,8.15,14.72,19.53,23.26,-57.79,-79.14,-56.93,-1.26,8.33,-97.85,-98.85,-70.70,-61.54,1447.62,2400.00,197.83,1131.43,669.23,348.00,-100.00,-98.14,-91.00,-91.07,,-100.00,-100.00,-100.00,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,104.68,-37.11,-8.74,-14.04,-3.07,85.48,14.46,38.07,104.44,-27.39,25.56,-15.14,-6.06,165.43,25.96,36.54,-0.12,29.71,-12.43,3.75,-10.00,-10.00,-16.88,-2.95,-76.09,-42.42,-8.50,,-22.60,0.41,-20.84,,,,,,,,,
BalanceOtherCurrentAssets_qq,,-53.23,15.17,-20.96,39.39,-11.41,3.68,-23.67,54.26,-6.03,8.02,-21.29,-47.17,-53.57,123.08,80.46,-42.04,-99.08,19.05,4500.00,-23.91,-62.86,92.31,448.00,214.60,-76.80,12.00,-100.00,,12.50,11.11,-100.00,,,,,,,,,,-100.00,,
BalanceOtherCurrentAssets_sq,,167.83,15.17,-27.34,-49.20,-4.91,85.90,-27.09,-41.30,98.84,4.01,-5.98,-47.17,-16.16,123.08,-34.90,-71.02,-52.50,19.05,-29.19,-23.91,-24.33,5.26,-19.30,150.63,-41.68,-21.19,-33.00,,-12.74,20.69,-21.53,,,,,,,,,,-71.38,,
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,18818000,17342000,18478000,18897000,19942000,22029000,23364000,22449000,23609000,23343000,25351000,24011000,22785000,19357000,18234000,16130000,13836000,8533000,9943000,7711000,7492000,6929000,6338000,6285000,6988000,6145000,6703000,6631000,6462000,7219000,7393000,4705000,4705000,3010000,3010000,8000,8000,11000,11000,0,1000,60000,492000,492000
BalanceTotalAssets_yy,,,,,5.97,27.03,26.44,18.80,18.39,5.96,8.50,6.96,-3.49,-17.08,-28.07,-32.82,-39.28,-55.92,-45.47,-52.19,-45.85,-18.80,-36.26,-18.49,-6.73,-11.31,5.76,5.51,-7.53,17.48,10.29,-29.05,-27.19,-58.30,-59.29,-99.83,-99.83,-99.65,-99.65,-100.00,-93.75,461.02,4533.52,
BalanceTotalAssets_sy,,,,,3.12,2.68,3.52,0.21,4.74,0.42,4.42,6.96,-2.88,-1.09,-4.30,2.83,9.22,11.84,8.58,1.70,6.04,-2.24,-8.00,-6.00,4.88,-1.85,6.46,4.79,-0.04,4.95,4.94,0.22,4.79,11.74,12.74,7.08,10.10,9.36,0.41,-0.32,0.90,14.40,13.78,
BalanceTotalAssets_qq,,-7.84,6.55,2.27,5.53,10.47,6.06,-3.92,5.17,-1.13,8.60,-5.29,-5.11,-15.04,-5.80,-11.54,-14.22,-38.33,16.52,-22.45,-2.84,-7.51,-8.53,-0.84,11.19,-12.06,9.08,-1.07,-2.55,11.71,2.41,-36.36,,-36.03,,-99.73,,32.75,,-100.00,,11816.00,725.91,0.07
BalanceTotalAssets_sq,,-2.66,1.41,-1.96,-100.00,4.13,-0.86,-3.92,-100.00,-0.70,3.24,-1.88,-52.73,-4.51,0.91,1.94,-57.11,4.19,1.05,-1.75,-1.81,0.01,-0.06,0.10,1.39,-0.96,6.34,-0.98,-1.62,3.97,1.92,0.18,,3.18,,0.82,,0.68,,-0.27,,3.71,2.05,-0.44
BalanceCapital,6662000,7099000,7268000,11254000,11764000,11804000,12002000,11937000,11450000,10712000,10722000,10226000,9557000,7198000,6211000,2290000,3799000,-3074000,-811000,-4027000,-4132000,-4936000,-5465000,-5146000,-7053000,-8053000,-8519000,-6210000,-6561000,-6951000,-6877000,-10401000,-10405000,-11353000,-11419000,-13591000,-13631000,-13048000,-13136000,-13057000,-12120000,-12552000,-12570000,-12610000
BalanceCapital_yy,,,,,76.58,66.28,65.13,6.07,-2.67,-9.25,-10.66,-14.33,-16.53,-32.80,-42.07,-77.61,-60.25,-142.70,-113.06,-275.85,-208.77,-60.59,-573.86,-27.79,-70.69,-63.15,-55.88,-20.68,6.98,13.68,19.27,-67.49,-58.59,-63.33,-66.05,-30.67,-31.00,-14.93,-15.03,3.93,11.09,3.80,4.31,3.43
BalanceCapital_sy,,,,,37.94,2.32,5.08,6.07,-6.52,-2.40,-1.35,0.86,-9.11,-3.38,1.09,3.50,1.36,10.62,5.27,0.65,-1.26,4.50,3.44,0.21,5.97,8.14,6.56,8.14,7.54,8.28,8.99,4.42,5.14,11.08,12.26,9.51,7.76,2.06,2.96,2.83,3.35,4.94,3.96,-0.30
BalanceCapital_qq,,6.56,2.38,54.84,4.53,0.34,1.68,-0.54,-4.08,-6.45,0.09,-4.63,-6.54,-24.68,-13.71,-63.13,65.90,-180.91,73.61,-396.55,-2.61,-19.46,-10.72,5.84,-37.06,-14.18,-5.79,27.10,-5.65,-5.94,1.06,-51.24,-0.04,-9.11,-0.58,-19.02,-0.29,4.28,-0.67,0.60,7.18,-3.56,-0.14,-0.32
BalanceCapital_sq,,5.24,2.38,-0.41,-100.00,-5.11,1.68,-0.05,-100.00,-4.52,-0.02,-1.48,-53.27,-4.27,2.77,1.14,-49.90,-1.81,3.70,-0.56,0.08,1.90,1.22,2.38,1.46,-1.73,2.84,3.20,0.22,-1.32,2.82,2.62,2.52,5.41,1.43,-2.05,0.73,0.38,0.25,0.60,1.05,-0.94,,-3.14
BalanceShareCapital,5600000,5600000,5600000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6525000,6524000,6525000,6525000,9525000,6001000,6001000,6001000,6001000,6001000,6920000,6920000,6920000,9781000,9781000,6920000,9781000,9781000,9781000,9781000,9781000,10726000,10726000,9781000,9781000,10726000,10726000,10726000,11671000,11671000,11671000,11671000
BalanceShareCapital_yy,,,,,16.52,16.52,16.52,,,,,,,-0.02,,,45.98,-8.02,-8.03,-8.03,-37.00,,15.31,15.31,15.31,62.99,41.34,,41.34,,,41.34,,9.66,9.66,,,,,9.66,19.32,8.81,8.81,8.81
BalanceShareCapital_sy,,,,,8.26,,,,,,,,,,,,,,,,-18.50,,,,,,,,,,,,,0.32,0.63,,,,,,,,,0.06
BalanceShareCapital_qq,,,,16.52,,,,,,,,,,-0.02,0.02,,45.98,-37.00,,,,,15.31,,,41.34,,-29.25,41.34,,,,,9.66,,-8.81,,9.66,,,8.81,,,
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,-100.00,-18.50,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,3852000,,,,,,-2249000,-2249000,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,100.00,100.00,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,50.00,-361.54,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,100.00,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,50.00,,,,,,,,,,,,,,,,
BalanceReserve,900000,900000,900000,4326000,4325000,4326000,4326000,5219000,5219000,5219000,5219000,4186000,4186000,4186000,4186000,678000,678000,661000,4173000,-1925000,1958000,3851000,3851000,3850000,3851000,3851000,3851000,6712000,3851000,3851000,3851000,3851000,3851000,3851000,3851000,3851000,3851000,3850000,3851000,3851000,3851000,3850000,3850000,3850000
BalanceReserve_yy,,,,,380.56,380.67,380.67,20.64,20.67,20.64,20.64,-19.79,-19.79,-19.79,-19.79,-83.80,-83.80,-84.22,-0.31,-383.92,188.79,482.89,-7.72,300.00,96.68,,,74.34,,,,-42.63,,,,,,-0.02,,,,,-0.02,-0.02
BalanceReserve_sy,,,,,206.55,32.54,32.54,16.32,4.73,4.04,9.76,10.23,-11.23,-0.75,1.36,-12.84,-83.80,0.36,-0.31,0.54,98.25,6.48,3.26,4.56,6.83,,,9.14,,,,6.02,,,,,,3.42,,,,,4.94,2.89
BalanceReserve_qq,,,,380.67,-0.02,0.02,,20.64,,,,-19.79,,,,-83.80,,-2.56,531.63,-146.13,201.71,96.68,,-0.03,0.03,,,74.29,-42.63,,,,,,,,,-0.02,0.02,,,-0.02,,
BalanceReserve_sq,,,,32.54,-100.00,0.01,,12.92,,,,5.56,,,,-3.77,,-1.28,0.07,0.93,-0.12,-0.34,,1.06,0.01,,,8.20,,,,,,,,,,,,,,-0.01,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,2773000,2071000,1772000,1371000,1290000,2582000,2287000,2382000,2501000,2346000,2047000,1906000,1764000,1820000,1618000,2022000,1801000,453000,,410000,388000,410000,406000,345000,410000,388000,388000,388000,388000,388000,388000,388000,388000,388000,388000,388000,388000,388000,389000,388000,388000,,,
BalanceNoncurrentLiabilities_yy,,,,,-53.48,24.67,29.06,73.74,93.88,-9.14,-10.49,-19.98,-29.47,-22.42,-20.96,6.09,2.10,-75.11,-100.00,-79.72,-78.46,-9.50,,-15.85,5.67,-5.37,-4.43,12.46,-5.37,,,,,,,,,0.10,0.23,,,-100.00,-100.00,-100.00
BalanceNoncurrentLiabilities_sy,,,,,-17.70,9.45,13.65,7.62,37.08,-23.28,-10.49,-19.98,-24.59,-18.91,-11.78,10.03,39.48,64.35,39.90,-8.30,14.59,-36.35,,-46.54,5.67,-3.98,-4.10,5.60,-6.04,,,,,,,,,0.10,-5.74,,,3.01,10.02,5.16
BalanceNoncurrentLiabilities_qq,,-25.32,-14.44,-22.63,-5.91,100.16,-11.43,4.15,5.00,-6.20,-12.75,-6.89,-7.45,3.17,-11.10,24.97,-10.93,-74.85,-100.00,,-5.37,5.67,-0.98,-15.02,18.84,-5.37,,,,,,,,,,,,0.10,0.13,-0.23,,-100.00,,
BalanceNoncurrentLiabilities_sq,,-8.04,-3.83,-6.81,-100.00,50.70,-4.03,-4.90,-100.00,-3.00,-2.42,-4.06,-54.14,1.20,0.78,20.11,-55.46,5.21,-6.16,,-10.26,-17.20,-0.32,-12.53,10.58,0.88,,,,,,,,,,,,0.10,-2.92,-0.23,,-2.16,,
