,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit_sq,,4.05,45.42,23.96,-11.14,13.45,1.34,20.05,-38.03,-43.76,69.08,-13.94,11.42,-70.96,108.76,10.76,-4.13,-63.14,45.72,23.52,-9.60,-42.13,1.42,12.38,-101.40,12.50,34.09,19.16,18.46,-6.80,25.66,4.92,50.88,-80.76,130.70,16.82,-0.73,-14.08,17.88,11.77,-24.37,-23.11,28.04,10.74,-38.61,-28.13,1.93
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,1400000,1012000,1169000,6207000,3359000,6301000,7029000,7361000,7593000,3651000,3967000,3402000,6776000,3855000,4743000,6396000,7691000,2155000,4068000,3939000,10956000,2441000,6442000,4134000,3654000,2756000,4317000,4661000,4477000,3030000,4656000,5429000,7810000,4770000,5294000,6085000,7131000,5228000,8930000,8077000,9687000,5316000,9389000,8810000,3068000,18885000,5609000
IncomeNetProfit_yy,,,,,139.93,522.63,501.28,18.59,126.05,-42.06,-43.56,-53.78,-10.76,5.59,19.56,88.01,13.50,-44.10,-14.23,-38.41,42.45,13.27,58.36,4.95,-66.65,12.90,-32.99,12.76,22.54,9.95,7.85,16.47,74.42,57.41,13.72,12.09,-8.69,9.60,68.66,32.73,35.84,1.69,5.15,9.08,-68.33,255.25,-40.26
IncomeNetProfit_sy,,,,,139.93,48.31,19.00,37.90,-4.75,-38.27,30.68,-25.75,5.17,-24.38,-22.44,-6.62,31.48,-10.90,-38.46,-12.99,8.36,11.20,-28.82,-39.82,-60.50,-65.52,-1.36,31.46,60.90,9.95,7.85,15.31,-9.46,64.50,43.48,39.61,-8.69,3.66,9.76,4.69,-35.96,1.69,-6.78,8.60,-22.55,12.64,-37.60
IncomeNetProfit_qq,,-27.71,15.51,430.97,-45.88,87.59,11.55,4.72,3.15,-51.92,8.66,-14.24,99.18,-43.11,23.04,34.85,20.25,-71.98,88.77,-3.17,178.14,-77.72,163.91,-35.83,-11.61,-24.58,56.62,7.99,-3.94,-32.32,53.63,16.62,43.84,-38.92,10.99,14.94,17.19,-26.69,70.81,-9.55,19.93,-45.12,76.62,-6.16,-65.18,515.53,-70.30
IncomeNetProfit_sq,,2.52,40.66,22.72,-2.26,13.28,-0.89,26.98,-37.06,-54.00,67.93,-13.37,11.16,-57.22,133.57,5.11,8.36,-68.21,38.06,25.91,-7.90,-41.86,40.02,-8.56,-179.74,9.38,56.62,18.54,16.20,-32.32,44.74,7.45,56.44,-46.90,101.15,16.21,-1.41,-24.46,29.21,56.83,-57.29,-30.68,17.55,14.64,-51.92,6.37,-17.94
IncomeShareholderNetProfit,1400000,1012000,1169000,6207000,3359000,6301000,7030000,7360000,7593000,3651000,3967000,3402000,6776000,3855000,4743000,6401000,7708000,2307000,4024000,3831000,10957000,2444000,6447000,4136000,3752000,2519000,4083000,4500000,2538000,2862000,4402000,5192000,7334000,4758000,5233000,6159000,7414000,5130000,8807000,8075000,9909000,5316000,9389000,8600000,3279000,18885000,4671000
IncomeShareholderNetProfit_yy,,,,,139.93,522.63,501.37,18.58,126.05,-42.06,-43.57,-53.78,-10.76,5.59,19.56,88.15,13.75,-40.16,-15.16,-40.15,42.15,5.94,60.21,7.96,-65.76,3.07,-36.66,8.80,-32.35,13.60,7.80,15.38,188.95,66.26,18.88,18.62,1.08,7.83,68.30,31.11,33.65,3.62,6.60,6.50,-66.91,255.25,-50.25
IncomeShareholderNetProfit_sy,,,,,139.93,44.30,12.01,26.93,-8.39,-38.55,28.35,-25.75,37.16,-25.95,-6.98,-8.02,30.84,-15.19,-40.32,-10.84,8.02,-7.30,-29.09,-16.49,-61.07,-56.82,-6.64,0.91,69.83,22.27,7.80,33.23,-5.95,68.93,46.66,30.66,-8.30,-3.15,11.20,4.58,-34.90,-3.89,-6.78,6.97,3.65,9.06,-36.89
IncomeShareholderNetProfit_qq,,-27.71,15.51,430.97,-45.88,87.59,11.57,4.69,3.17,-51.92,8.66,-14.24,99.18,-43.11,23.04,34.96,20.42,-70.07,74.43,-4.80,186.01,-77.69,163.79,-35.85,-9.28,-32.86,62.11,10.20,-43.60,12.74,53.83,17.96,41.26,-35.13,9.99,17.70,20.37,-30.80,71.68,-8.31,22.70,-46.35,76.61,-8.40,-61.87,475.93,-75.27
IncomeShareholderNetProfit_sq,,3.10,35.36,22.72,5.39,5.57,1.11,13.71,-37.06,-67.63,67.35,-12.58,2.15,-50.72,130.89,5.99,7.74,-70.56,38.06,23.12,-7.88,-41.67,38.96,-10.28,-179.43,9.74,62.11,18.54,22.83,-68.11,43.86,16.88,48.32,-44.74,102.86,17.60,-28.44,-27.59,41.01,56.83,-34.02,-30.68,16.62,14.96,-29.02,6.37,-31.17
BalanceNoncurrentAssets,17609000,,,,23867000,30603000,34494000,,42083000,67194000,79967000,,72594000,85071000,84778000,,91274000,97292000,99320000,,102095000,106306000,105151000,106708000,107228000,108950000,123658000,133657000,144911000,149401000,153591000,165710000,171281000,164938000,169260000,199304000,209803000,233365000,234320000,244178000,198960000,215836000,210496000,209217000,220294000,238002000,241279000
BalanceNoncurrentAssets_yy,,,,,35.54,,,,76.32,119.57,131.83,,72.50,26.61,6.02,,25.73,14.37,17.15,,11.86,9.26,5.87,,5.03,2.49,17.60,25.25,35.14,37.13,24.21,23.98,18.20,10.40,10.20,20.27,22.49,41.49,38.44,22.52,-5.17,-7.51,-10.17,-14.32,10.72,10.27,14.62
BalanceNoncurrentAssets_sy,,,,,61.59,,,,25.58,24.44,18.41,,9.29,10.25,14.18,,18.31,14.11,8.47,,-0.51,0.66,-1.30,,-2.27,-1.60,-0.99,-0.83,-4.16,-1.40,-0.16,-4.28,-1.64,-3.28,-1.24,2.56,3.16,3.63,2.63,3.96,2.42,2.13,1.85,3.56,2.32,-0.44,0.15
BalanceNoncurrentAssets_qq,,-100.00,,,,28.22,12.71,-100.00,,59.67,19.01,-100.00,,17.19,-0.34,-100.00,,6.59,2.08,-100.00,,4.12,-1.09,1.48,0.49,1.61,13.50,8.09,8.42,3.10,2.80,7.89,3.36,-3.70,2.62,17.75,5.27,11.23,0.41,4.21,-18.52,8.48,-2.47,-0.61,5.29,8.04,1.38
BalanceNoncurrentAssets_sq,,,,,,2.29,4.91,-100.00,,0.74,0.78,-100.00,,-0.84,0.31,-100.00,,,0.64,-100.00,,-0.49,-1.55,-1.29,-1.42,-0.50,-1.09,,-1.52,-0.27,0.42,0.06,0.57,-0.80,,0.25,0.57,0.14,0.41,0.23,-0.46,0.25,-0.76,-0.42,-0.08,0.37,0.96
BalanceIntangibleAssets,601000,,,,634000,607000,638000,,796000,3338000,5229000,,4994000,6948000,6869000,,10244000,10239000,10227000,,6723000,6730000,6677000,6633000,6554000,6505000,6594000,6522000,6521000,6449000,6606000,6542000,6685000,6864000,7221000,11455000,8850000,18917000,17562000,17658000,21417000,19298000,19597000,20003000,23131000,23318000,23804000
BalanceIntangibleAssets_yy,,,,,5.49,,,,25.55,449.92,719.59,,527.39,108.15,31.36,,105.13,47.37,48.89,,-34.37,-34.27,-34.71,,-2.51,-3.34,-1.24,-1.67,-0.50,-0.86,0.18,0.31,2.51,6.43,9.32,75.10,32.38,175.62,143.19,54.15,142.01,2.01,11.59,13.28,8.00,20.83,21.47
BalanceIntangibleAssets_sy,,,,,5.49,,,,10.56,7.78,2.46,,-1.07,1.56,-1.36,,0.96,2.53,2.07,,-0.55,-0.54,-2.54,,-16.62,-14.36,-7.53,-8.78,-2.50,-2.34,-1.11,-0.73,-1.78,-2.12,-3.04,-3.98,-1.36,-0.74,-0.83,-1.40,-1.41,-0.77,-2.05,-2.06,-0.54,-1.95,-1.83
BalanceIntangibleAssets_qq,,-100.00,,,,-4.26,5.11,-100.00,,319.35,56.65,-100.00,,39.13,-1.14,-100.00,,-0.05,-0.12,-100.00,,0.10,-0.79,-0.66,-1.19,-0.75,1.37,-1.09,-0.01,-1.11,2.44,-0.97,2.18,2.67,5.21,58.63,-22.75,113.77,-7.17,0.55,21.28,-9.89,1.55,2.07,15.64,0.81,2.09
BalanceIntangibleAssets_sq,,-3.47,,,,0.02,-0.62,-100.00,,-0.85,-1.00,-100.00,,-0.54,-0.76,-100.00,,-0.37,-0.25,-100.00,,-0.54,-1.10,-3.54,-2.90,-0.67,-0.42,-0.82,-0.51,-0.46,-0.53,-0.39,-0.80,-0.48,-0.13,-0.42,-0.50,-0.40,-0.43,-0.49,-0.56,-0.39,-0.77,-0.07,-0.28,-0.41,-0.36
BalanceProperty,5698000,,,,9782000,9720000,9948000,,22850000,39926000,51414000,,51333000,54215000,56223000,,60598000,59965000,60733000,,60998000,60771000,61290000,60956000,60001000,58956000,60514000,64478000,89982000,90068000,90245000,90349000,88814000,66097000,67213000,76074000,79288000,77973000,80026000,80779000,78437000,81317000,82400000,83384000,87086000,90541000,93666000
BalanceProperty_yy,,,,,71.67,,,,133.59,310.76,416.83,,124.65,35.79,9.35,,18.05,10.61,8.02,,0.66,1.34,0.92,,-1.63,-2.99,-1.27,5.78,49.97,52.77,49.13,40.12,-1.30,-26.61,-25.52,-15.80,-10.73,17.97,19.06,6.19,-1.07,4.29,2.97,3.22,11.03,11.34,13.67
BalanceProperty_sy,,,,,44.73,,,,26.17,25.52,17.89,,9.45,8.50,9.35,,7.19,0.01,8.02,,0.76,1.38,-2.80,,-4.39,-3.25,-3.98,-4.20,-4.36,-3.14,-2.12,-2.57,-1.28,-1.18,-1.30,0.48,3.22,4.34,3.84,3.30,0.76,1.48,0.01,1.05,0.85,1.22,1.08
BalanceProperty_qq,,-100.00,,,,-0.63,2.35,-100.00,,74.73,28.77,-100.00,,5.61,3.70,-100.00,,-1.04,1.28,-100.00,,-0.37,0.85,-0.54,-1.57,-1.74,2.64,6.55,39.55,0.10,0.20,0.11,-1.70,-25.58,1.69,13.18,4.23,-1.66,2.63,0.94,-2.90,3.67,1.33,1.19,4.44,3.97,3.45
BalanceProperty_sq,,,,,,2.48,5.42,-100.00,,1.64,0.64,-100.00,,-1.05,0.44,-100.00,,-0.22,0.87,-100.00,,-0.74,-1.49,-1.65,-1.57,-0.50,-2.17,-0.38,-1.21,-0.04,-0.32,-0.36,-1.16,-0.29,0.08,,0.86,-0.52,0.42,-0.39,-0.10,-0.50,-0.67,-0.57,0.81,0.38,0.32
BalanceNoncurrentReceivables,,,,,,,,,,,,,0,,,,2365000,2435000,2343000,,16000,10000,9000,8000,3539000,40000,7488000,7981000,8563000,7708000,8471000,11220000,11544000,18294000,20783000,27922000,32951000,33411000,35401000,34097000,,,,,4463000,9306000,8413000
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,-99.32,-99.59,-99.62,,22018.75,300.00,83095.37,99662.92,141.96,19170.11,13.13,40.58,34.81,137.33,145.35,148.87,185.44,82.64,70.34,22.11,-100.00,-100.00,-100.00,-100.00,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,-13.63,-43.58,-54.64,,-6.84,-16.25,-10.92,-11.86,-29.52,-34.33,13.13,-4.65,0.32,-6.58,0.32,-1.84,,21.13,17.11,-2.62,2.18,-1.87,4.86,1.02,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,2.96,-3.78,-100.00,,-37.50,-10.00,-11.11,44137.50,-98.87,18618.96,6.59,7.29,-9.99,9.90,32.45,2.89,58.47,13.61,34.35,18.01,1.40,5.96,-3.68,-100.00,,,,,108.52,-9.59
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,-3.78,-100.00,,-7.42,-11.30,,-0.52,,,1.94,-9.06,0.18,-0.01,-0.02,1.65,-7.84,,1.28,2.44,1.40,3.70,-0.59,0.07,,,,,1.03,-1.08
BalanceNoncurrInvestments,354000,,,,111000,111000,111000,,111000,116000,111000,,,,,,0,,0,,2304000,2302000,2299000,2317000,3608000,3763000,3759000,3996000,3994000,4420000,7742000,6958000,5625000,6649000,7600000,9328000,13718000,14505000,12425000,15744000,16686000,15166000,20485000,15058000,21408000,24552000,24847000
BalanceNoncurrInvestments_yy,,,,,-68.64,,,,,4.50,,,-100.00,-100.00,-100.00,,,,,,,,,,56.60,63.47,63.51,72.46,10.69,17.46,105.96,74.13,40.86,50.42,-1.84,34.06,143.86,118.15,63.48,68.78,21.63,4.56,64.87,-4.36,28.30,61.89,21.30
BalanceNoncurrInvestments_sy,,,,,27.95,,,,,-9.60,,,,0.80,-7.50,,,,,,,,,,-6.38,-3.38,3.26,-0.46,-22.94,-25.65,-7.69,-11.54,-1.44,-0.41,,,,0.40,-2.84,-8.46,,-5.78,,,-1.64,-2.70,0.04
BalanceNoncurrInvestments_qq,,-100.00,,,,,,-100.00,,4.50,-4.31,-100.00,,,,,,,,,,-0.09,-0.13,0.78,55.72,4.30,-0.11,6.30,-0.06,10.68,75.16,-10.13,-19.15,18.19,14.30,22.74,47.06,5.73,-14.34,26.72,5.98,-9.11,35.07,-26.49,42.17,14.69,1.20
BalanceNoncurrInvestments_sq,,,,,,,,-100.00,,,1.97,-100.00,,,,,,,,,,,,,1.42,,-0.60,,-0.06,,,,,,,,-0.52,,-0.96,,,,,,-1.31,2.86,0.60
BalanceOtherNoncurrentAssets,10956000,,,,13340000,20165000,23797000,,18326000,23814000,23213000,,16267000,23908000,21686000,,18067000,24653000,26017000,,32054000,36493000,34876000,36794000,33526000,39686000,45304000,50680000,35851000,40756000,40527000,50642000,58613000,67035000,66443000,74524000,74997000,88558000,88906000,95899000,82421000,100055000,88014000,90772000,84207000,90286000,90549000
BalanceOtherNoncurrentAssets_yy,,,,,21.76,,,,37.38,18.10,-2.45,,-11.24,0.39,-6.58,,11.07,3.12,19.97,,77.42,48.03,34.05,,4.59,8.75,29.90,37.74,6.94,2.70,-10.54,-0.07,63.49,64.48,63.95,47.16,27.95,32.11,33.81,28.68,9.90,12.98,-1.00,-5.35,2.17,-9.76,2.88
BalanceOtherNoncurrentAssets_sy,,,,,74.96,,,,66.98,37.45,18.20,,-9.26,-0.44,-0.25,,28.24,10.00,12.76,,2.72,16.78,12.67,,3.40,1.32,0.15,1.80,6.94,4.74,2.70,14.60,-0.36,-1.32,7.83,1.28,3.54,1.62,4.60,17.80,1.79,5.06,-1.34,3.82,-11.14,-15.17,2.94
BalanceOtherNoncurrentAssets_qq,,-100.00,,,,51.16,18.01,-100.00,,29.95,-2.52,-100.00,,46.97,-9.29,-100.00,,36.45,5.53,-100.00,,13.85,-4.43,5.50,-8.88,18.37,14.15,11.87,-29.26,13.68,-0.56,24.96,15.74,14.37,-0.88,12.16,0.63,18.08,0.39,7.87,-14.06,21.40,-12.03,3.13,-7.23,7.22,0.29
BalanceOtherNoncurrentAssets_sq,,,,,,4.72,7.19,-100.00,,-1.24,-0.58,-100.00,,-4.42,1.00,-100.00,,-0.29,-3.03,-100.00,,-0.29,-0.42,-4.08,1.89,-0.35,6.02,,-0.31,-2.21,-0.56,5.05,3.10,-0.10,-0.17,,6.09,-2.42,0.06,2.80,-4.28,0.60,-4.96,2.18,-5.27,0.94,2.94
BalanceCurrentAssets,50936000,,,,121452000,150535000,240602000,,229027000,217240000,210144000,,203067000,230260000,300900000,,284559000,367354000,408612000,,417745000,379495000,489102000,489887000,472585000,487116000,482339000,465282000,409183000,435235000,469659000,536444000,494353000,516222000,557478000,601573000,556920000,510131000,526619000,622702000,845216000,789507000,841583000,880216000,782289000,714807000,752666000
BalanceCurrentAssets_yy,,,,,138.44,,,,88.57,44.31,-12.66,,-11.33,5.99,43.19,,40.13,59.54,35.80,,46.80,3.30,19.70,,13.13,28.36,-1.38,-5.02,-13.42,-10.65,-2.63,15.29,20.81,18.61,18.70,12.14,12.66,-1.18,-5.54,3.51,51.77,54.77,59.81,41.35,-7.45,-9.46,-10.57
BalanceCurrentAssets_sy,,,,,41.08,,,,23.16,18.40,1.20,,2.97,-2.33,0.95,,15.02,15.30,22.44,,18.83,8.60,0.96,,-9.80,-10.92,-13.36,-10.18,-1.37,4.22,-1.64,0.68,-1.18,0.04,1.15,3.71,-0.91,-0.44,-2.83,-0.39,7.42,0.70,2.57,2.96,-2.63,-1.71,1.82
BalanceCurrentAssets_qq,,-100.00,,,,23.95,59.83,-100.00,,-5.15,-3.27,-100.00,,13.39,30.68,-100.00,,29.10,11.23,-100.00,,-9.16,28.88,0.16,-3.53,3.07,-0.98,-3.54,-12.06,6.37,7.91,14.22,-7.85,4.42,7.99,7.91,-7.42,-8.40,3.23,18.25,35.73,-6.59,6.60,4.59,-11.13,-8.63,5.30
BalanceCurrentAssets_sq,,0.02,,,,3.49,10.81,-100.00,,-9.66,7.58,-100.00,,-8.52,5.83,-100.00,,-5.44,9.48,-100.00,,-8.13,4.74,-4.36,-9.95,-10.04,2.77,7.11,0.36,-2.27,1.88,3.29,-0.05,-4.48,3.14,4.06,-0.39,-4.82,2.58,2.57,5.10,-8.53,4.40,3.28,-2.97,-6.08,7.07
BalanceInventory,7665000,,,,20440000,28898000,43020000,,101605000,110216000,113073000,,100922000,90688000,120456000,,99217000,129201000,125554000,,112526000,120236000,127344000,122759000,118425000,117362000,115650000,132665000,109833000,111490000,109792000,138517000,107300000,147047000,148669000,148629000,145363000,151232000,128355000,152106000,227256000,258145000,261306000,313956000,200030000,187201000,181654000
BalanceInventory_yy,,,,,166.67,,,,397.09,281.40,162.84,,-0.67,-17.72,6.53,,-1.69,42.47,4.23,,13.41,-6.94,1.43,,5.24,-2.39,-9.18,8.07,-7.26,-5.00,-5.07,4.41,-2.31,31.89,35.41,7.30,35.47,2.85,-13.66,2.34,56.34,70.69,103.58,106.41,-11.98,-27.48,-30.48
BalanceInventory_sy,,,,,70.32,,,,26.34,20.30,14.11,,-9.92,0.58,3.81,,1.76,0.49,7.29,,6.14,0.98,-2.22,,-24.15,-14.57,-14.87,-16.19,-7.26,-15.25,-8.50,-10.12,-13.09,-2.41,-6.80,-0.04,8.35,13.13,6.02,5.43,-6.41,4.70,3.71,1.82,11.84,7.80,17.87
BalanceInventory_qq,,-100.00,,,,41.38,48.87,-100.00,,8.47,2.59,-100.00,,-10.14,32.82,-100.00,,30.22,-2.82,-100.00,,6.85,5.91,-3.60,-3.53,-0.90,-1.46,14.71,-17.21,1.51,-1.52,26.16,-22.54,37.04,1.10,-0.03,-2.20,4.04,-15.13,18.50,49.41,13.59,1.22,20.15,-36.29,-6.41,-2.96
BalanceInventory_sq,,6.50,,,,13.44,13.42,-100.00,,5.07,0.64,-100.00,,3.17,2.36,-100.00,,4.15,1.25,-100.00,,5.20,-3.10,-16.97,-7.28,0.85,-1.22,-3.41,-11.18,-5.35,2.62,0.56,-21.04,6.42,6.51,,-5.07,4.95,3.32,4.30,-4.03,9.81,1.75,6.94,-5.10,10.78,10.07
BalanceCurrentReceivables,35943000,,,,63186000,70840000,98674000,,49831000,56983000,63362000,,64712000,113767000,143459000,,137900000,190656000,221537000,,243498000,217832000,287650000,312526000,292635000,260558000,257407000,271471000,179820000,215856000,237412000,253423000,232534000,290790000,297345000,333115000,251840000,283807000,319254000,369201000,421650000,386459000,407501000,426321000,359941000,416057000,457681000
BalanceCurrentReceivables_yy,,,,,75.80,,,,-21.14,-19.56,-35.79,,29.86,99.65,126.41,,113.10,67.58,54.43,,76.58,14.25,29.84,,20.18,19.61,-10.51,-13.14,-38.55,-17.16,-7.77,-6.65,29.31,34.71,25.24,31.45,8.30,-2.40,7.37,10.83,67.43,36.17,27.64,15.47,-14.64,7.66,12.31
BalanceCurrentReceivables_sy,,,,,31.20,,,,19.35,8.15,2.20,,-1.09,6.03,8.95,,22.32,32.92,33.65,,27.62,18.81,2.46,,-11.22,-16.44,-19.76,-10.37,-12.58,-6.23,-3.25,-5.60,-4.41,-1.90,4.46,2.26,-11.29,-16.65,-12.27,-21.32,7.08,8.14,4.46,4.39,-1.47,-3.55,-5.28
BalanceCurrentReceivables_qq,,-100.00,,,,12.11,39.29,-100.00,,14.35,11.19,-100.00,,75.81,26.10,-100.00,,38.26,16.20,-100.00,,-10.54,32.05,8.65,-6.36,-10.96,-1.21,5.46,-33.76,20.04,9.99,6.74,-8.24,25.05,2.25,12.03,-24.40,12.69,12.49,15.64,14.21,-8.35,5.44,4.62,-15.57,15.59,10.00
BalanceCurrentReceivables_sq,,2.81,,,,2.43,16.36,-100.00,,-7.59,14.36,-100.00,,-12.78,17.97,-100.00,,-6.41,19.30,-100.00,,-12.10,8.77,-11.43,-11.76,-10.10,8.02,5.23,-8.08,-5.72,8.82,4.62,-1.83,-9.08,8.66,6.88,-14.11,-5.63,5.31,7.89,1.01,-7.11,5.82,3.50,-1.74,-13.18,9.57
BalanceCurrentInvestments,,,,,,,10132000,,0,,5000,,111000,111000,,,,,,,0,0,0,0,166000,331000,764000,1162000,2121000,231000,706000,1627000,2001000,5059000,2915000,,,724000,,,,7356000,6571000,2647000,6907000,4157000,
BalanceCurrentInvestments_yy,,,,,,,,,,,-99.95,,,,-100.00,,-100.00,-100.00,,,,,,,,,,,1177.52,-30.26,-7.68,40.09,-5.66,2091.78,313.19,-100.00,-100.00,-85.70,-100.00,,,916.51,,,,-43.48,-100.00
BalanceCurrentInvestments_sy,,,,,,,,,,,4.19,,,,-55.81,,-18.54,-44.74,,,,,,,,,,,-5.65,-30.26,-16.67,-11.76,-59.36,-25.82,-91.63,-52.28,-40.00,-73.40,-57.78,,,18.95,,,,-41.75,-95.37
BalanceCurrentInvestments_qq,,,,,,,,-100.00,,,,-100.00,,,-100.00,,,,,,,,,,,99.40,130.88,52.02,82.55,-89.12,205.65,130.67,22.93,152.87,-42.38,-100.00,,,-100.00,,,,-10.68,-59.71,160.87,-39.81,-100.00
BalanceCurrentInvestments_sq,,,,,,,,-100.00,,,,-100.00,,,-25.90,,,,,,,,,,,-8.90,1.65,,-0.69,-7.86,0.81,-3.52,-38.88,14.12,-25.14,-3.48,,,-34.28,,,,-1.43,0.59,8.00,,-0.39
BalanceCash,3073000,,,,24497000,34700000,71897000,,62354000,41982000,25056000,,18103000,14171000,21969000,,28123000,25600000,42981000,,42825000,24182000,52089000,34476000,36562000,79143000,80015000,25851000,90513000,76663000,92232000,111025000,126068000,50581000,81251000,92958000,129909000,55555000,48374000,64052000,150055000,89426000,119205000,85357000,165349000,61064000,77757000
BalanceCash_yy,,,,,697.17,,,,154.54,20.99,-65.15,,-70.97,-66.25,-12.32,,55.35,80.65,95.64,,52.28,-5.54,21.19,,-14.62,227.28,53.61,-25.02,147.56,-3.13,15.27,329.48,39.28,-34.02,-11.91,-16.27,3.05,9.84,-40.46,-31.10,15.51,60.97,146.42,33.26,10.19,-31.72,-34.77
BalanceCash_sy,,,,,68.65,,,,52.31,14.44,16.21,,26.94,-9.48,-26.09,,14.79,50.62,12.44,,-21.38,-27.91,-12.12,,-10.68,8.37,13.02,7.36,23.63,9.46,38.42,1.22,2.68,-4.57,11.59,17.10,24.38,12.15,-7.44,-16.04,-39.55,-21.95,-23.90,-1.89,-4.69,4.04,-13.16
BalanceCash_qq,,-100.00,,,,41.65,107.20,-100.00,,-32.67,-40.32,-100.00,,-21.72,55.03,-100.00,,-8.97,67.89,-100.00,,-43.53,115.40,-33.81,6.05,116.46,1.10,-67.69,250.13,-15.30,20.31,20.38,13.55,-59.88,60.64,14.41,39.75,-57.24,-12.93,32.41,134.27,-40.40,33.30,-28.39,93.71,-63.07,27.34
BalanceCash_sq,,-5.61,,,,-11.73,-5.19,-100.00,,-11.84,-1.20,-100.00,,-16.73,-9.38,-100.00,,-26.17,-25.85,-100.00,,-22.04,-29.64,-7.69,29.39,-16.76,-6.34,7.62,23.35,-12.14,-15.30,-7.63,26.40,-13.46,-7.69,-4.58,40.44,-14.41,-22.36,-1.19,13.42,-25.42,-0.01,-0.49,31.19,-21.99,-12.15
BalanceOtherCurrentAssets,4255000,,,,13329000,16097000,16879000,,15237000,8059000,8648000,,19219000,11523000,15016000,,19319000,21897000,18540000,,18896000,17245000,22019000,20126000,24797000,29722000,28502000,34134000,26897000,30996000,29517000,31852000,26450000,22745000,27297000,26871000,29807000,18812000,30636000,37342000,46256000,48122000,47001000,51934000,50061000,46327000,35575000
BalanceOtherCurrentAssets_yy,,,,,213.25,,,,14.31,-49.93,-48.76,,26.13,42.98,73.64,,0.52,90.03,23.47,,-2.19,-21.24,18.76,,31.23,72.35,29.44,69.60,8.47,4.29,3.56,-6.68,-1.66,-26.62,-7.52,-15.64,12.69,-17.29,12.23,38.97,55.19,155.80,53.42,39.08,8.23,-3.73,-24.31
BalanceOtherCurrentAssets_sy,,,,,23.54,,,,14.31,6.43,1.30,,3.73,0.59,26.20,,5.36,6.15,16.43,,31.43,35.62,16.80,,-9.34,-22.06,-16.76,-14.77,-7.08,3.36,4.84,-14.58,-11.36,-1.38,-10.56,-3.40,12.20,2.42,34.74,15.18,-1.12,15.67,2.92,20.98,11.76,12.28,4.80
BalanceOtherCurrentAssets_qq,,-100.00,,,,20.77,4.86,-100.00,,-47.11,7.31,-100.00,,-40.04,30.31,-100.00,,13.34,-15.33,-100.00,,-8.74,27.68,-8.60,23.21,19.86,-4.10,19.76,-21.20,15.24,-4.77,7.91,-16.96,-14.01,20.01,-1.56,10.93,-36.89,62.85,21.89,23.87,4.03,-2.33,10.50,-3.61,-7.46,-23.21
BalanceOtherCurrentAssets_sq,,18.63,,,,74.22,-4.84,-100.00,,22.08,-4.23,-100.00,,21.56,-4.71,-100.00,,42.11,14.52,-100.00,,20.40,-15.61,-22.98,-20.84,17.62,-6.42,-5.49,-18.40,14.90,-15.28,-18.40,-15.98,19.92,-9.09,0.42,-12.28,31.79,0.24,0.05,-20.24,18.31,2.48,4.23,-13.51,34.29,1.29
BalanceAssetsForSale,0,,,,354000,,,,,,,,0,63000,45000,,5000,5000,5000,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,-100.00,,,,,,,,,-92.06,-88.89,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,-100.00,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,-100.00,,,,,,,,,-92.06,-88.89,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,-100.00,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,-100.00,,,,,,,,,-28.57,-100.00,,,,-100.00,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,-99.13,,,,,,,,,-22.65,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
