,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit_sq,,73.24,7.46,14.81,-54.41,89.12,0.64,29.74,-122.42,107.51,85.67,57.43,-52.51,38.25,70.34,11.05,-50.00,133.90,39.65,8.41,-28.92,11.98,14.78,-46.21,-65.04,120.07,24.04,32.53,-57.14,67.12,-16.96,31.24,-51.52,50.04,27.02,18.65,-32.61,42.78,25.87,-14.76,-42.74,51.49,10.87,19.94,-82.94,123.91,6.12
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,17369000,10571000,10731000,5587000,11167000,16860000,5527000,5433000,7471000,-2448000,1020000,5133000,10714000,7335000,11206000,12028000,7914000,5318000,7748000,17340000,5580000,5779000,5015000,-1316000,1214000,-805000,2470000,-814000,-21284000,2604000,534000,-538000,-2435000,-449000,-1747000,4067000,11170000,2585000,3469000,1167000,-11536000,-801000,7074000,6748000,2904000,5449000,6996000
IncomeNetProfit_yy,,,,,-35.71,59.49,-48.50,-2.76,-33.10,-114.52,-81.55,-5.52,43.41,399.63,998.63,134.33,-26.13,-27.50,-30.86,44.16,-29.49,8.67,-35.27,-107.59,-78.24,-113.93,-50.75,38.15,-1853.21,423.48,-78.38,33.91,88.56,-117.24,-427.15,855.95,558.73,675.72,298.57,-71.31,-203.28,-130.99,103.92,478.23,125.17,780.27,-1.10
IncomeNetProfit_sy,,,,,-35.71,-10.37,-29.62,-17.52,-78.42,-77.10,-20.68,-5.52,52.11,-45.80,34.06,81.41,22.17,180.36,91.71,77.42,170.78,7.01,7.10,-31.56,-71.98,-57.92,-37.30,24.34,79.20,68.93,-16.53,11.49,27.62,-4.46,25.66,36.00,58.69,52.86,55.16,-0.02,-11.32,15.00,-20.58,3.94,-8.64,38.55,24.66
IncomeNetProfit_qq,,-39.14,1.51,-47.94,99.87,50.98,-67.22,-1.70,37.51,-132.77,141.67,403.24,108.73,-31.54,52.77,7.34,-34.20,-32.80,45.69,123.80,-67.82,3.57,-13.22,-126.24,192.25,-166.31,406.83,-132.96,-2514.74,112.23,-79.49,-200.75,-352.60,81.56,-289.09,332.80,174.65,-76.86,34.20,-66.36,-1088.52,93.06,983.15,-4.61,-56.97,87.64,28.39
IncomeNetProfit_sq,,66.44,0.31,3.58,-65.39,59.81,-21.12,9.54,-98.60,100.47,78.66,58.19,-47.74,0.85,94.47,12.65,-43.63,151.17,45.09,6.42,4.44,-12.82,4.33,-46.65,-58.26,95.15,30.70,9.95,-19.78,34.06,-16.34,28.48,-17.19,12.18,47.02,14.59,-22.69,33.20,27.42,-25.18,-40.14,71.60,10.55,7.99,-67.68,122.39,3.80
IncomeShareholderNetProfit,-17180000,10571000,10721000,5597000,11150000,16860000,5611000,5455000,7482000,-2418000,1052000,5555000,10356000,7341000,11204000,12035000,7962000,5348000,7749000,17387000,5677000,5804000,5128000,-1351000,1501000,-718000,2253000,-661000,-18243000,2591000,678000,-481000,-2363000,-365000,-1695000,4127000,11101000,2571000,3440000,1184000,-11510000,-801000,7074000,6748000,2904000,5449000,6996000
IncomeShareholderNetProfit_yy,,,,,164.90,59.49,-47.66,-2.54,-32.90,-114.34,-81.25,1.83,38.41,403.60,965.02,116.65,-23.12,-27.15,-30.84,44.47,-28.70,8.53,-33.82,-107.77,-73.56,-112.37,-56.06,51.07,-1315.39,460.86,-69.91,27.23,87.05,-114.09,-350.00,958.00,569.78,804.38,302.95,-71.31,-203.68,-131.16,105.64,469.93,125.23,780.27,-1.10
IncomeShareholderNetProfit_sy,,,,,-3.79,-10.37,-15.38,-22.04,-78.24,-77.10,-42.77,-0.05,38.41,-45.50,12.63,111.75,23.10,199.69,91.71,77.42,169.38,13.23,4.87,-28.08,-68.52,-65.88,-41.99,24.34,44.34,68.93,-8.82,11.49,27.62,-7.36,25.66,36.70,62.99,55.13,50.95,0.23,-5.70,7.27,-21.16,2.00,-7.15,39.28,24.65
IncomeShareholderNetProfit_qq,,161.53,1.42,-47.79,99.21,51.21,-66.72,-2.78,37.16,-132.32,143.51,428.04,86.43,-29.11,52.62,7.42,-33.84,-32.83,44.90,124.38,-67.35,2.24,-11.65,-126.35,211.10,-147.83,413.79,-129.34,-2659.91,114.20,-73.83,-170.94,-391.27,84.55,-364.38,343.48,168.98,-76.84,33.80,-65.58,-1072.13,93.04,983.15,-4.61,-56.97,87.64,28.39
IncomeShareholderNetProfit_sq,,114.56,0.26,3.74,-61.48,58.49,-0.68,9.32,-103.26,98.47,112.98,57.12,-47.74,5.85,150.36,8.42,-41.56,136.38,44.70,6.49,-6.52,-4.11,4.48,-46.65,-58.26,95.15,31.01,9.95,-29.50,34.06,-16.32,28.48,-16.59,12.18,49.60,16.69,-21.98,29.06,26.72,-26.25,-42.42,71.59,9.82,4.07,-67.68,114.93,-1.92
BalanceNoncurrentAssets,52203000,,,,54949000,60405000,65917000,,80256000,78197000,81264000,,82386000,77305000,80731000,,81436000,79319000,76685000,,88257000,88979000,94721000,109450000,132805000,138352000,140931000,147467000,153640000,156794000,160130000,160019000,160602000,159154000,155824000,155231000,167771000,165439000,165748000,164611000,148494000,144863000,142424000,141302000,139148000,138071000,139422000
BalanceNoncurrentAssets_yy,,,,,5.26,,,,46.06,29.45,23.28,,2.65,-1.14,-0.66,,-1.15,2.61,-5.01,,8.38,12.18,23.52,,50.48,55.49,48.79,34.73,15.69,13.33,13.62,8.51,4.53,1.51,-2.69,-2.99,4.46,3.95,6.37,6.04,-11.49,-12.44,-14.07,-14.16,-6.29,-4.69,-2.11
BalanceNoncurrentAssets_sy,,,,,39.20,,,,22.10,9.25,16.42,,0.36,-2.46,-1.15,,0.02,1.86,-0.71,,5.32,5.58,5.45,,1.54,1.56,1.63,3.36,7.53,7.50,13.53,8.51,4.11,4.42,5.66,3.76,4.04,3.22,2.82,1.54,2.95,1.44,1.28,0.86,0.66,3.53,4.14
BalanceNoncurrentAssets_qq,,-100.00,,,,9.93,9.13,-100.00,,-2.57,3.92,-100.00,,-6.17,4.43,-100.00,,-2.60,-3.32,-100.00,,0.82,6.45,15.55,21.34,4.18,1.86,4.64,4.19,2.05,2.13,-0.07,0.36,-0.90,-2.09,-0.38,8.08,-1.39,0.19,-0.69,-9.79,-2.45,-1.68,-0.79,-1.52,-0.77,0.98
BalanceNoncurrentAssets_sq,,1.65,,,,2.75,1.91,-52.80,,0.26,-0.64,-100.00,,-0.91,-0.24,-100.00,,-0.79,-1.02,-100.00,,-0.50,0.14,-0.43,1.40,0.96,0.95,0.63,1.92,-0.70,0.92,0.37,1.18,-0.16,0.20,0.64,2.28,-1.22,0.87,-0.24,2.20,-1.08,-0.42,-0.61,0.78,0.28,1.06
BalanceIntangibleAssets,58000,,,,350000,340000,374000,,1991000,1980000,2609000,,3284000,3200000,3120000,,2981000,2895000,2820000,,2754000,2661000,2575000,2482000,16229000,17824000,17589000,17330000,10794000,10625000,10498000,10327000,10169000,9998000,9827000,9693000,9737000,9608000,9536000,9420000,1398000,1290000,1363000,1251000,661000,478000,469000
BalanceIntangibleAssets_yy,,,,,503.45,,,,468.86,482.35,597.59,,64.94,61.62,19.59,,-9.23,-9.53,-9.62,,-7.61,-8.08,-8.69,,489.29,569.82,583.07,598.23,-33.49,-40.39,-40.31,-40.41,-5.79,-5.90,-6.39,-6.14,-4.25,-3.90,-2.96,-2.82,-85.64,-86.57,-85.71,-86.72,-52.72,-62.95,-65.59
BalanceIntangibleAssets_sy,,,,,17.87,,,,7.98,25.73,6.72,,-2.32,-7.99,-4.46,,-2.22,4.24,-3.16,,-2.48,-4.97,0.86,,-0.88,-1.62,-0.09,0.23,-2.33,-1.67,-0.60,-0.90,-1.34,-1.84,0.40,0.66,-2.73,-3.86,-1.45,2.51,-0.94,-3.72,-3.64,-5.36,-5.62,-6.20,-7.91
BalanceIntangibleAssets_qq,,-100.00,,,,-2.86,10.00,-100.00,,-0.55,31.77,-100.00,,-2.56,-2.50,-100.00,,-2.88,-2.59,-100.00,,-3.38,-3.23,-3.61,553.87,9.83,-1.32,-1.47,-37.71,-1.57,-1.20,-1.63,-1.53,-1.68,-1.71,-1.36,0.45,-1.32,-0.75,-1.22,-85.16,-7.73,5.66,-8.22,-47.16,-27.69,-1.88
BalanceIntangibleAssets_sq,,-6.02,,,,-1.49,-3.94,-100.00,,-1.16,-1.96,-100.00,,-1.92,-1.81,-100.00,,0.63,-1.87,-100.00,,-0.47,-1.04,-2.08,-0.19,-0.62,-1.32,-1.46,-0.19,-0.64,-1.01,-0.86,-0.50,-1.04,-0.66,-1.00,-0.70,-0.54,-0.78,-0.62,-3.30,-1.62,-1.54,-1.38,-1.75,-1.06,-2.22
BalanceProperty,48872000,,,,52329000,57530000,63045000,,70648000,70404000,70544000,,71656000,70411000,71168000,,68909000,68458000,67301000,,78051000,81544000,90240000,100825000,110301000,113251000,118030000,124375000,128818000,133381000,136130000,136321000,137243000,135490000,133739000,133835000,144857000,144063000,143726000,142750000,142923000,141563000,140467000,139398000,138011000,137309000,138360000
BalanceProperty_yy,,,,,7.07,,,,35.01,22.38,11.89,,1.43,0.01,0.88,,-3.83,-2.77,-5.43,,13.27,19.12,34.08,,41.32,38.88,30.80,23.36,16.79,17.77,15.34,9.60,6.54,1.58,-1.76,-1.82,5.55,6.33,7.47,6.66,-1.34,-1.74,-2.27,-2.35,-3.44,-3.01,-1.50
BalanceProperty_sy,,,,,29.87,,,,21.69,13.76,16.45,,0.89,-1.34,-0.32,,-1.03,1.12,,,5.79,5.65,6.44,,-0.72,1.19,0.73,2.40,3.92,4.08,7.40,5.75,0.64,0.76,-1.55,-1.51,4.78,3.84,2.36,2.34,1.57,-0.70,0.92,1.04,0.73,3.18,5.26
BalanceProperty_qq,,-100.00,,,,9.94,9.59,-100.00,,-0.35,0.20,-100.00,,-1.74,1.08,-100.00,,-0.65,-1.69,-100.00,,4.48,10.66,11.73,9.40,2.67,4.22,5.38,3.57,3.54,2.06,0.14,0.68,-1.28,-1.29,0.07,8.24,-0.55,-0.23,-0.68,0.12,-0.95,-0.77,-0.76,-0.99,-0.51,0.77
BalanceProperty_sq,,1.27,,,,1.80,1.94,-51.54,,-0.30,-0.74,-100.00,,-1.34,,-100.00,,-0.91,-0.66,-100.00,,-0.60,-0.04,-0.42,-0.06,1.11,0.46,-0.11,1.41,-0.88,-0.12,-0.08,-0.20,-0.81,-0.04,0.06,4.48,-0.58,1.16,-0.96,1.68,-0.92,0.14,0.04,0.60,0.01,1.48
BalanceNoncurrentReceivables,0,,,,4000,,0,,275000,256000,256000,,232000,225000,,,160000,154000,144000,,127000,123000,117000,110000,138000,139000,133000,116000,114000,34000,114000,114000,114000,114000,,,114000,,,,30000,,,,30000,,
BalanceNoncurrentReceivables_yy,,,,,,,,,6775.00,,,,-15.64,-12.11,-100.00,,-31.03,-31.56,,,-20.62,-20.13,-18.75,,8.66,13.01,13.68,5.45,-17.39,-75.54,-14.29,-1.72,,235.29,-100.00,-100.00,,-100.00,,,-73.68,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,-1.21,,,,-7.06,1.33,-3.21,,-2.89,-3.06,,,-16.04,4.34,15.72,,8.66,-47.27,13.68,-74.74,-13.01,-23.34,-14.29,-9.95,,18.63,-20.36,-23.91,,5.58,,,-30.21,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,-100.00,,,,-6.91,,-100.00,,-3.02,-100.00,,,-3.75,-6.49,-100.00,,-3.15,-4.88,-5.98,25.45,0.72,-4.32,-12.78,-1.72,-70.18,235.29,,,,-100.00,,,-100.00,,,,-100.00,,,,-100.00,
BalanceNoncurrentReceivables_sq,,,,,,-0.29,,,,-0.15,,-100.00,,-3.02,3.46,,,-0.50,-3.52,-100.00,,,-1.67,-4.31,,-7.92,-1.92,,-8.69,,,,,,7.05,,,-5.98,,,,,,,,-0.51,
BalanceNoncurrInvestments,128000,,,,128000,82000,82000,,881000,150000,,,,,,,0,,0,,27000,27000,8000,225000,1951000,2396000,2321000,2463000,100000,181000,100000,100000,,,,230000,872000,808000,,905000,,30000,,30000,,,
BalanceNoncurrInvestments_yy,,,,,,,,,588.28,82.93,-100.00,,-100.00,-100.00,,,,,,,,,,,7125.93,8774.07,28912.50,994.67,-94.87,-92.45,-95.69,-95.94,-100.00,-100.00,-100.00,130.00,,,,293.48,-100.00,-96.29,,-96.69,,-100.00,
BalanceNoncurrInvestments_sy,,,,,,,,,17.99,55.66,6.78,,-4.18,-7.46,,,,,,,,,,,9.20,2.81,-2.85,-2.36,,-1.57,-16.58,-14.21,,-3.99,-7.07,-11.67,,,,22.63,3.62,-0.27,,-2.30,,1.35,
BalanceNoncurrInvestments_qq,,-100.00,,,,-35.94,,-100.00,,-82.97,-100.00,,,,,,,,,,,,-70.37,2712.50,767.11,22.81,-3.13,6.12,-95.94,81.00,-44.75,,-100.00,,,,279.13,-7.34,-100.00,,-100.00,,-100.00,,-100.00,,
BalanceNoncurrInvestments_sq,,-0.15,,,,,,-100.00,,0.04,-1.67,,,,,,,,,,,,-0.95,,-0.33,,1.46,-1.96,0.10,,-0.96,,-8.66,,,,-3.88,,,,-3.36,,1.04,,-0.16,,
BalanceOtherNoncurrentAssets,3145000,,,,2138000,2453000,2416000,,6461000,5407000,7855000,,7214000,3469000,6443000,,9386000,7812000,6420000,,7298000,4624000,1781000,5808000,4186000,4742000,2858000,3183000,13814000,12573000,13288000,13157000,13076000,13552000,12258000,11473000,12191000,10960000,12486000,11536000,4143000,1980000,594000,623000,446000,284000,593000
BalanceOtherNoncurrentAssets_yy,,,,,-32.02,,,,202.20,120.42,225.12,,11.65,-35.84,-17.98,,30.11,125.19,-0.36,,-22.25,-40.81,-72.26,,-42.64,2.55,60.47,-45.20,230.00,165.14,364.94,313.35,-5.34,7.79,-7.75,-12.80,-6.77,-19.13,1.86,0.55,-66.02,-81.93,-95.24,-94.60,-89.23,-85.66,-0.17
BalanceOtherNoncurrentAssets_sy,,,,,-12.06,,,,70.77,-1.84,49.56,,-12.90,0.86,9.08,,-5.73,-10.22,-4.60,,17.82,12.78,22.76,,-5.62,2.55,10.78,4.08,10.88,8.96,13.30,6.62,16.88,18.72,16.00,14.24,0.10,12.86,23.44,0.55,35.83,32.59,23.20,19.86,3.54,-6.94,-0.17
BalanceOtherNoncurrentAssets_qq,,-100.00,,,,14.73,-1.51,-100.00,,-16.31,45.27,-100.00,,-51.91,85.73,-100.00,,-16.77,-17.82,-100.00,,-36.64,-61.48,226.11,-27.93,13.28,-39.73,11.37,333.99,-8.98,5.69,-0.99,-0.62,3.64,-9.55,-6.40,6.26,-10.10,13.92,-7.61,-64.09,-52.21,-70.00,4.88,-28.41,-36.32,108.80
BalanceOtherNoncurrentAssets_sq,,-4.85,,,,6.30,-4.05,-100.00,,-12.42,2.02,-100.00,,0.33,,-100.00,,-0.84,-2.46,-63.37,,-2.04,1.10,-0.49,2.26,0.13,-1.35,-2.34,-0.43,-0.81,2.10,,9.08,3.64,-2.37,0.66,1.13,,1.14,0.73,12.59,-1.25,-0.71,-1.27,1.19,,3.69
BalanceCurrentAssets,46052000,,,,148640000,144401000,166486000,,173037000,138524000,140031000,,157231000,171411000,204029000,,202173000,208787000,213542000,,239683000,236219000,230117000,217244000,207704000,210725000,209960000,215872000,200919000,198826000,204981000,216775000,212134000,232631000,259248000,192233000,178419000,199173000,206926000,225175000,232413000,242712000,247275000,243350000,220286000,230485000,224975000
BalanceCurrentAssets_yy,,,,,222.77,,,,16.41,-4.07,-15.89,,-9.13,23.74,45.70,,28.58,21.80,4.66,,18.55,13.14,7.76,,-13.34,-10.79,-8.76,-0.63,-3.27,-5.65,-2.37,0.42,5.58,17.00,26.47,-11.32,-15.89,-14.38,-20.18,17.14,30.26,21.86,19.50,8.07,-5.22,-5.04,-9.02
BalanceCurrentAssets_sy,,,,,14.12,,,,2.40,-0.06,-15.23,,-12.32,-4.85,5.05,,19.62,21.25,10.72,,17.20,9.55,12.31,,1.18,4.72,1.29,2.65,3.45,-3.81,1.76,6.83,11.13,14.68,13.69,7.67,1.96,-3.85,-9.56,4.83,12.40,15.46,17.24,13.91,14.14,9.86,13.70
BalanceCurrentAssets_qq,,-100.00,,,,-2.85,15.29,-100.00,,-19.95,1.09,-100.00,,9.02,19.03,-100.00,,3.27,2.28,-100.00,,-1.45,-2.58,-5.59,-4.39,1.45,-0.36,2.82,-6.93,-1.04,3.10,5.75,-2.14,9.66,11.44,-25.85,-7.19,11.63,3.89,8.82,3.21,4.43,1.88,-1.59,-9.48,4.63,-2.39
BalanceCurrentAssets_sq,,6.57,,,,2.80,4.03,-58.88,,-2.77,-4.37,-100.00,,4.24,8.21,-100.00,,10.04,1.62,-100.00,,5.44,2.15,-0.62,-3.78,7.22,1.11,0.80,-6.72,3.47,3.24,3.70,-3.81,6.16,3.26,-1.08,-6.78,6.31,,3.56,-1.24,10.80,1.88,0.62,-2.65,7.88,-1.14
BalanceInventory,24346000,,,,76644000,84829000,78455000,,51139000,42621000,50153000,,85458000,92423000,100252000,,91252000,113934000,121293000,,129273000,143863000,120614000,105783000,94825000,105960000,93509000,91372000,74084000,112683000,94373000,104267000,106397000,124366000,127083000,83126000,83354000,111492000,105529000,142408000,156923000,140427000,149281000,112038000,119966000,124407000,121303000
BalanceInventory_yy,,,,,214.81,,,,-33.28,-49.76,-36.07,,67.11,116.85,99.89,,6.78,23.27,20.99,,41.67,26.27,-0.56,,-26.65,-26.35,-22.47,-13.62,-21.87,6.34,0.92,14.11,43.62,10.37,34.66,-20.28,-21.66,-10.35,-16.96,71.32,88.26,25.95,41.46,-21.33,-23.55,-11.41,-18.74
BalanceInventory_sy,,,,,26.65,,,,3.05,2.81,-16.30,,-17.74,-12.42,-2.40,,17.27,29.74,21.56,,16.98,14.99,12.78,,2.80,0.68,-4.33,-0.78,2.89,4.13,9.50,14.11,9.32,6.83,5.28,-2.90,,-6.00,-1.46,7.32,17.23,9.22,11.38,10.30,9.97,5.60,16.33
BalanceInventory_qq,,-100.00,,,,10.68,-7.51,-100.00,,-16.66,17.67,-100.00,,8.15,8.47,-100.00,,24.86,6.46,-100.00,,11.29,-16.16,-12.30,-10.36,11.74,-11.75,-2.29,-18.92,52.10,-16.25,10.48,2.04,16.89,2.18,-34.59,0.27,33.76,-5.35,34.95,10.19,-10.51,6.31,-24.95,7.08,3.70,-2.50
BalanceInventory_sq,,2.67,,,,1.25,0.88,-59.31,,-2.13,-9.18,-100.00,,0.98,6.48,-100.00,,9.01,1.68,-100.00,,1.42,3.04,-1.58,0.10,1.78,-0.77,-1.14,2.48,0.88,1.30,0.34,1.80,0.29,-1.46,-6.14,-1.32,1.29,2.25,-1.73,6.13,-0.88,2.84,-1.61,5.03,2.16,-1.84
BalanceCurrentReceivables,16950000,,,,35469000,37131000,29910000,,20958000,26910000,30181000,,54005000,60845000,,,65524000,75011000,69374000,,64817000,62870000,65963000,79739000,76124000,80465000,82020000,87679000,79028000,73613000,94948000,93589000,78263000,94085000,111050000,81406000,78061000,80128000,97618000,79090000,59723000,98623000,92653000,128412000,71617000,97461000,72558000
BalanceCurrentReceivables_yy,,,,,109.26,,,,-40.91,-27.53,0.91,,157.68,126.11,-100.00,,21.33,23.28,,,-1.08,-16.19,-4.92,,17.44,27.99,24.34,9.96,3.81,-8.52,15.76,6.74,-0.97,27.81,16.96,-13.02,-0.26,-14.83,-12.10,-2.84,-23.49,23.08,-5.09,62.36,19.92,-1.18,-21.69
BalanceCurrentReceivables_sy,,,,,13.31,,,,7.58,-3.54,-10.76,,-9.37,-1.99,8.00,,21.33,36.02,,,18.55,11.42,16.19,,0.02,1.16,-1.32,3.99,0.15,-5.62,-3.84,3.36,4.32,9.79,12.40,10.04,1.78,-10.94,-12.94,-5.70,0.10,6.32,15.46,20.70,20.32,13.83,8.20
BalanceCurrentReceivables_qq,,-100.00,,,,4.69,-19.45,-100.00,,28.40,12.16,-100.00,,12.67,-100.00,,,14.48,-7.51,-100.00,,-3.00,4.92,20.88,-4.53,5.70,1.93,6.90,-9.87,-6.85,28.98,-1.43,-16.38,20.22,18.03,-26.69,-4.11,2.65,21.83,-18.98,-24.49,65.13,-6.05,38.59,-44.23,36.09,-25.55
BalanceCurrentReceivables_sq,,5.14,,,,16.06,5.30,-57.49,,4.63,-2.49,-100.00,,11.39,14.95,,,20.94,2.56,-100.00,,10.32,4.92,-2.74,-12.92,21.28,4.24,0.39,-14.45,12.25,2.60,2.83,-13.20,19.23,6.54,0.18,-19.33,8.70,2.57,-1.30,-16.40,22.70,3.14,1.34,-13.50,20.48,2.48
BalanceCurrentInvestments,632000,,,,20452000,1942000,34672000,,33907000,1468000,15224000,,1308000,5855000,27769000,,2567000,2303000,3793000,,21030000,8747000,15521000,2112000,1749000,7533000,2093000,889000,1056000,3071000,,4456000,6406000,219000,12779000,5588000,,3606000,,1039000,,2156000,1779000,,1139000,2537000,768000
BalanceCurrentInvestments_yy,,,,,3136.08,,,,65.79,-24.41,-56.09,,-96.14,298.84,82.40,,96.25,-60.67,-86.34,,719.24,279.81,309.20,,-91.68,-13.88,-86.52,-57.91,-39.62,-59.23,-100.00,401.24,506.63,-92.87,,25.40,-100.00,1546.58,-100.00,-81.41,,-40.21,,-100.00,,17.67,-56.83
BalanceCurrentInvestments_sy,,,,,83.01,,,,14.03,-87.00,-61.02,,-19.16,170.88,-26.06,,22.10,-25.07,-58.21,,11.14,71.79,146.26,,-44.50,-22.42,-74.03,-45.13,-11.01,-32.13,-31.77,22.90,53.26,86.16,,-2.89,-3.60,5.10,8.78,12.41,,-20.83,,-36.27,,-27.58,-45.10
BalanceCurrentInvestments_qq,,-100.00,,,,-90.50,1685.38,-100.00,,-95.67,937.06,-100.00,,347.63,374.28,-100.00,,-10.28,64.70,-100.00,,-58.41,77.44,-86.39,-17.19,330.70,-72.22,-57.53,18.79,190.81,-100.00,,43.76,-96.58,5735.16,-56.27,-100.00,,-100.00,,-100.00,,-17.49,-100.00,,122.74,-69.73
BalanceCurrentInvestments_sq,,-49.07,,,,,7.12,-100.00,,1.41,51.24,-100.00,,1.33,-21.90,-100.00,,-23.81,-37.65,-100.00,,-0.37,9.14,-12.58,-32.74,71.69,-21.33,-7.25,14.75,-0.54,-2.50,,1.15,23.72,-3.10,,10.35,,-22.05,,-9.12,,-13.42,-17.90,,0.56,-29.69
BalanceCash,4124000,,,,16075000,20499000,23449000,,67033000,67525000,44473000,,16460000,12288000,23748000,,42830000,17539000,19082000,,24563000,20739000,28019000,29610000,35006000,16767000,32338000,35932000,46751000,9459000,15660000,14463000,21068000,13961000,8336000,22113000,17004000,3947000,3779000,2638000,15767000,1506000,3562000,2900000,27564000,6080000,30346000
BalanceCash_yy,,,,,289.79,,,,317.00,229.41,89.66,,-75.44,-81.80,-46.60,,160.21,42.73,-19.65,,-42.65,18.25,46.83,,42.52,-19.15,15.41,21.35,33.55,-43.59,-51.57,-59.75,-54.94,47.59,-46.77,52.89,-19.29,-71.73,-54.67,-88.07,-7.27,-61.84,-5.74,9.93,74.82,303.72,751.94
BalanceCash_sy,,,,,35.48,,,,-25.19,-0.77,-30.76,,-8.74,-5.12,-20.78,,-30.71,-6.35,10.57,,13.86,38.93,23.08,,3.00,-3.57,-6.69,9.25,17.78,21.16,5.66,-12.03,-14.82,16.29,0.76,25.90,34.14,11.48,-6.96,9.52,7.69,41.98,31.10,5.20,18.35,19.55,51.58
BalanceCash_qq,,-100.00,,,,27.52,14.39,-100.00,,0.73,-34.14,-100.00,,-25.35,93.26,-100.00,,-59.05,8.80,-100.00,,-15.57,35.10,5.68,18.22,-52.10,92.87,11.11,30.11,-79.77,65.56,-7.64,45.67,-33.73,-40.29,165.27,-23.10,-76.79,-4.26,-30.19,497.69,-90.45,136.52,-18.59,850.48,-77.94,399.11
BalanceCash_sq,,-5.52,,,,-3.46,13.87,-88.72,,-18.13,6.14,-100.00,,-15.35,16.66,-100.00,,0.24,11.94,-100.00,,-5.76,6.43,12.88,12.86,-23.58,1.14,4.94,21.49,-8.54,-17.94,-0.68,27.08,-4.84,16.79,8.40,15.04,-19.71,-3.13,19.92,34.69,-11.18,-9.31,16.48,21.46,-18.90,18.57
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,52260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,,,,,,,,,,,,,,,35.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sq,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,2675000,,,,1577000,1589000,1468000,,63000,63000,1455000,,2579000,2579000,2318000,,3117000,3117000,3117000,,1865000,1818000,2035000,2004000,1930000,1930000,2069000,1757000,1260000,1275000,565000,549000,410000,406000,749000,541000,47000,47000,47000,47000,47000,47000,47000,47000,1506000,6000,9000
BalanceAssetsForSale_yy,,,,,-41.05,,,,-96.01,-96.04,-0.89,,3993.65,3993.65,59.31,,20.86,20.86,34.47,,-40.17,-41.67,-34.71,,3.49,6.16,1.67,-12.33,-34.72,-33.94,-72.69,-68.75,-67.46,-68.16,32.57,-1.46,-88.54,-88.42,-93.72,-91.31,,,,,3104.26,-87.23,-80.85
BalanceAssetsForSale_sy,,,,,-69.06,,,,108121.44,91803.90,156502.69,,-8.90,2.86,-6.92,,-68.01,-9.55,-70.23,,-30.09,-73.72,-29.81,,-17.02,-13.48,76.75,60.68,13.28,19.51,-5.87,-7.28,-66.68,-71.21,-79.53,-81.89,-58.87,-79.51,-49.35,-74.85,,,,,-1.88,-55.02,12.62
BalanceAssetsForSale_qq,,-100.00,,,,0.76,-7.61,-100.00,,,2209.52,-100.00,,,-10.12,-100.00,,,,-100.00,,-2.52,11.94,-1.52,-3.69,,7.20,-15.08,-28.29,1.19,-55.69,-2.83,-25.32,-0.98,84.48,-27.77,-91.31,,,,,,,,3104.26,-99.60,50.00
BalanceAssetsForSale_sq,,-50.46,,,,-1.47,-23.04,-100.00,,,5.07,-100.00,,,-4.96,-100.00,,,,-100.00,,-6.88,-16.17,8.73,-2.17,,39.22,-1.16,-1.80,2.62,-6.83,-2.42,-44.89,-0.98,,-13.71,-19.15,,,,,,,,1.12,6.10,9.74
