,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentAssets_qq,,7.00,-100.00,,,,-2.25,42.09,-2.10,3.09,-1.59,-1.04,-2.77,4.34,-1.82,-29.66,-2.75,8.79,-0.84,6.13,-10.87,-4.35,28.24,12.63,19.92,-7.84,32.14,-3.48,-39.16,-1.36,-1.26,9.16,-4.36,-3.15,-3.99,-2.97,-2.98,5.35,-5.64,-0.96
BalanceNoncurrentAssets_sq,,3.22,0.26,,,,-0.91,-0.24,-100.00,1.85,-0.79,-1.02,-100.00,2.97,-0.50,0.14,-0.43,1.40,0.96,0.95,0.63,1.92,-0.70,0.92,0.37,1.18,-0.16,0.20,0.64,2.28,-1.22,0.87,-0.24,2.20,-1.08,-0.42,-0.61,0.78,0.28,1.06
BalanceIntangibleAssets,5000,20000,,,,30000,25000,20000,77000,64000,100000,76000,53000,32000,12000,4000,,32000,29000,27000,24000,27000,22000,19000,14000,11000,8000,5000,3000,,6000,27000,22000,17000,13000,11000,7000,5000,1000,
BalanceIntangibleAssets_yy,,,,,-100.00,50.00,,,,113.33,300.00,280.00,-31.17,-50.00,-88.00,-94.74,-100.00,,141.67,575.00,,-15.62,-24.14,-29.63,-41.67,-59.26,-63.64,-73.68,-78.57,-100.00,-25.00,440.00,633.33,,116.67,-59.26,-68.18,-70.59,-92.31,-100.00
BalanceIntangibleAssets_sy,,,,,-8.46,-2.32,,,,-2.22,4.24,-3.16,-3.40,-2.48,-4.97,0.86,-8.79,,-1.62,-0.09,,-2.33,-1.67,-0.60,-0.90,-1.34,-1.84,0.40,0.66,-2.73,-3.86,-1.45,2.51,,-3.72,-3.64,-5.36,-5.62,-6.20,-7.91
BalanceIntangibleAssets_qq,,300.00,-100.00,,,,-16.67,-20.00,285.00,-16.88,56.25,-24.00,-30.26,-39.62,-62.50,-66.67,-100.00,,-9.38,-6.90,-11.11,12.50,-18.52,-13.64,-26.32,-21.43,-27.27,-37.50,-40.00,-100.00,,350.00,-18.52,-22.73,-23.53,-15.38,-36.36,-28.57,-80.00,-100.00
BalanceIntangibleAssets_sq,,3.05,-1.16,,,,-1.92,-1.81,-100.00,-2.58,0.63,-1.87,-100.00,-3.20,-0.47,-1.04,-2.08,,-0.62,-1.32,-1.46,-0.19,-0.64,-1.01,-0.86,-0.50,-1.04,-0.66,-1.00,-0.70,,-0.78,-0.62,-3.30,-1.62,-1.54,-1.38,-1.75,-1.06,-2.22
BalanceProperty,7388000,7904000,,,,7372000,7215000,10270000,9997000,10310000,10118000,10038000,9781000,10156000,10010000,6951000,6760000,6838000,6934000,6756000,6710000,6584000,8476000,9515000,11473000,4846000,8620000,8425000,8177000,8139000,8047000,8675000,8308000,8100000,7789000,7448000,7238000,7674000,7274000,6924000
BalanceProperty_yy,,,,,-100.00,-6.73,,,,39.85,40.24,-2.26,-2.16,-1.49,-1.07,-30.75,-30.89,-32.67,-30.73,-2.81,-0.74,-3.71,22.24,40.84,70.98,-26.40,1.70,-11.46,-28.73,67.95,-6.65,2.97,1.60,-0.48,-3.21,-14.14,-12.88,-5.26,-6.61,-7.04
BalanceProperty_sy,,,,,-5.18,0.89,,,,-1.03,1.12,,-1.93,5.79,5.65,6.44,-2.55,-0.72,1.19,0.73,2.40,3.92,4.08,7.40,5.75,0.64,0.76,-1.55,-1.51,4.78,3.84,2.36,2.34,1.57,-0.70,0.92,1.04,0.73,3.18,5.26
BalanceProperty_qq,,6.98,-100.00,,,,-2.13,42.34,-2.66,3.13,-1.86,-0.79,-2.56,3.83,-1.44,-30.56,-2.75,1.15,1.40,-2.57,-0.68,-1.88,28.74,12.26,20.58,-57.76,77.88,-2.26,-2.94,-0.46,-1.13,7.80,-4.23,-2.50,-3.84,-4.38,-2.82,6.02,-5.21,-4.81
BalanceProperty_sq,,4.03,-0.30,,,,-1.34,,-100.00,2.60,-0.91,-0.66,-100.00,1.59,-0.60,-0.04,-0.42,-0.06,1.11,0.46,-0.11,1.41,-0.88,-0.12,-0.08,-0.20,-0.81,-0.04,0.06,4.48,-0.58,1.16,-0.96,1.68,-0.92,0.14,0.04,0.60,0.01,1.48
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,547000,410000,304000,168000,34000,34000,,,5805000,5505000,5105000,5000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,7000
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,-93.78,-91.71,-100.00,-100.00,16973.53,16091.18,,,-99.86,-99.85,-99.84,60.00,,,,,,,-12.50
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,-13.01,-23.34,-14.29,-9.95,,18.63,,,14.92,5.58,17.32,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,-25.05,-25.85,-44.74,-79.76,,-100.00,,,-5.17,-7.27,-99.90,60.00,,,,,,,,,,-12.50
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,-7.92,-1.92,,-8.69,,,,,,7.05,,0.23,,,,,,,,,,
BalanceNoncurrInvestments,,,,,,,,,,,,,,,,,,,,660000,,,28000,28000,28000,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,-95.76,,,-100.00,-100.00,-100.00,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,-16.58,,,-3.99,-7.07,-11.67,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,-100.00,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,,,,,,,,,,,,,,,,,,,-1.96,,,,,-8.66,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,75000,67000,,,,12000,7000,7000,7000,19000,10000,8000,8000,81000,60000,137000,137000,86000,67000,149000,136000,87000,73000,161000,145000,84000,67000,171000,154000,79000,61000,156000,141000,87000,74000,183000,169000,132000,95000,376000
BalanceOtherNoncurrentAssets_yy,,,,,-100.00,-82.09,,,,58.33,42.86,14.29,14.29,326.32,500.00,1612.50,1612.50,6.17,11.67,8.76,-0.73,1.16,8.96,8.05,6.62,-3.45,-8.22,6.21,6.21,-5.95,-8.96,-8.77,-8.44,10.13,21.31,17.31,19.86,51.72,28.38,105.46
BalanceOtherNoncurrentAssets_sy,,,,,-62.94,-12.90,,,,-5.73,-10.22,-4.60,2.26,17.82,12.78,22.76,19.62,-5.62,2.55,10.78,4.08,10.88,8.96,13.30,6.62,16.88,18.72,16.00,14.24,0.10,12.86,23.44,0.55,35.83,32.59,23.20,19.86,3.54,-6.94,-0.17
BalanceOtherNoncurrentAssets_qq,,-10.67,-100.00,,,,-41.67,,,171.43,-47.37,-20.00,,912.50,-25.93,128.33,,-37.23,-22.09,122.39,-8.72,-36.03,-16.09,120.55,-9.94,-42.07,-20.24,155.22,-9.94,-48.70,-22.78,155.74,-9.62,-38.30,-14.94,147.30,-7.65,-21.89,-28.03,295.79
BalanceOtherNoncurrentAssets_sq,,14.42,-12.42,,,,0.33,,,-1.05,-0.84,-2.46,,8.19,-2.04,1.10,,2.26,0.13,-1.35,-2.34,-0.43,-0.81,2.10,,9.08,3.64,-2.37,0.66,1.13,,1.14,0.73,12.59,-1.25,-0.71,-1.27,1.19,,3.69
BalanceCurrentAssets,13317000,12887000,,,,15745000,16916000,9054000,10737000,10280000,14676000,13882000,13781000,12354000,13330000,14122000,13579000,11970000,14090000,12223000,14398000,13819000,14390000,14260000,15381000,21688000,18535000,16726000,16212000,15698000,15538000,11868000,12973000,12941000,12777000,10635000,12589000,11324000,12057000,11377000
BalanceCurrentAssets_yy,,,,,-100.00,22.18,,,,-34.71,-13.24,53.32,28.35,20.18,-9.17,1.73,-1.47,-3.11,5.70,-13.45,6.03,15.45,2.13,16.67,6.83,56.94,28.80,17.29,5.40,-27.62,-16.17,-29.04,-19.98,-17.56,-17.77,-10.39,-2.96,-12.50,-5.64,6.98
BalanceCurrentAssets_sy,,,,,-15.41,-12.32,,,,19.62,21.25,10.72,21.56,17.20,9.55,12.31,9.12,1.18,4.72,1.29,2.65,3.45,-3.81,1.76,6.83,11.13,14.68,13.69,7.67,1.96,-3.85,-9.56,4.83,12.40,15.46,17.24,13.91,14.14,9.86,13.70
BalanceCurrentAssets_qq,,-3.23,-100.00,,,,7.44,-46.48,18.59,-4.26,42.76,-5.41,-0.73,-10.35,7.90,5.94,-3.85,-11.85,17.71,-13.25,17.79,-4.02,4.13,-0.90,7.86,41.01,-14.54,-9.76,-3.07,-3.17,-1.02,-23.62,9.31,-0.25,-1.27,-16.76,18.37,-10.05,6.47,-5.64
BalanceCurrentAssets_sq,,-3.21,-2.77,,,,4.24,8.21,-100.00,-1.17,10.04,1.62,-100.00,-3.22,5.44,2.15,-0.62,-3.78,7.22,1.11,0.80,-6.72,3.47,3.24,3.70,-3.81,6.16,3.26,-1.08,-6.78,6.31,,3.56,-1.24,10.80,1.88,0.62,-2.65,7.88,-1.14
BalanceInventory,2837000,2587000,,,,2091000,3248000,3520000,3860000,2599000,4155000,4959000,4343000,2406000,2753000,3052000,2583000,1453000,2364000,2415000,2235000,1697000,2380000,2891000,2520000,1666000,2489000,2861000,2653000,2000000,2447000,2609000,2454000,1888000,2082000,2381000,2346000,1653000,2091000,2993000
BalanceInventory_yy,,,,,-100.00,-19.17,,,,24.29,27.92,40.88,12.51,-7.43,-33.74,-38.46,-40.52,-39.61,-14.13,-20.87,-13.47,16.79,0.68,19.71,12.75,-1.83,4.58,-1.04,5.28,20.05,-1.69,-8.81,-7.50,-5.60,-14.92,-8.74,-4.40,-12.45,0.43,25.70
BalanceInventory_sy,,,,,-15.66,-17.74,,,,17.27,29.74,21.56,21.38,16.98,14.99,12.78,9.05,2.80,0.68,-4.33,-0.78,2.89,4.13,9.50,14.11,9.32,6.83,5.28,-2.90,,-6.00,-1.46,7.32,17.23,9.22,11.38,10.30,9.97,5.60,16.33
BalanceInventory_qq,,-8.81,-100.00,,,,55.33,8.37,9.66,-32.67,59.87,19.35,-12.42,-44.60,14.42,10.86,-15.37,-43.75,62.70,2.16,-7.45,-24.07,40.25,21.47,-12.83,-33.89,49.40,14.95,-7.27,-24.61,22.35,6.62,-5.94,-23.06,10.28,14.36,-1.47,-29.54,26.50,43.14
BalanceInventory_sq,,-7.40,-2.13,,,,0.98,6.48,-100.00,10.51,9.01,1.68,-100.00,4.82,1.42,3.04,-1.58,0.10,1.78,-0.77,-1.14,2.48,0.88,1.30,0.34,1.80,0.29,-1.46,-6.14,-1.32,1.29,2.25,-1.73,6.13,-0.88,2.84,-1.61,5.03,2.16,-1.84
BalanceCurrentReceivables,4810000,2925000,,,,2651000,2342000,3033000,4510000,4015000,3594000,3835000,4623000,4092000,4366000,4924000,5731000,4486000,5526000,3551000,4348000,3692000,4050000,4206000,4398000,12664000,5889000,4987000,4171000,2863000,2587000,2688000,3875000,2840000,3354000,3249000,4770000,3617000,4335000,3304000
BalanceCurrentReceivables_yy,,,,,-100.00,-9.37,,,,51.45,53.46,26.44,2.51,1.92,21.48,28.40,23.97,9.63,26.57,-27.88,-24.13,-17.70,-26.71,18.45,1.15,243.01,45.41,18.57,-5.16,-77.39,-56.07,-46.10,-7.10,-0.80,29.65,20.87,23.10,27.36,29.25,1.69
BalanceCurrentReceivables_sy,,,,,-27.80,-9.37,,,,21.33,36.02,20.38,29.41,18.55,11.42,16.19,23.97,0.02,1.16,-1.32,3.99,0.15,-5.62,-3.84,3.36,4.32,9.79,12.40,10.04,1.78,-10.94,-12.94,-5.70,0.10,6.32,15.46,20.70,20.32,13.83,8.20
BalanceCurrentReceivables_qq,,-39.19,-100.00,,,,-11.66,29.50,48.70,-10.98,-10.49,6.71,20.55,-11.49,6.70,12.78,16.39,-21.72,23.18,-35.74,22.44,-15.09,9.70,3.85,4.56,187.95,-53.50,-15.32,-16.36,-31.36,-9.64,3.90,44.16,-26.71,18.10,-3.13,46.81,-24.17,19.85,-23.78
BalanceCurrentReceivables_sq,,-17.76,4.63,,,,11.39,14.95,-53.91,-6.58,20.94,2.56,-100.00,-9.86,10.32,4.92,-2.74,-12.92,21.28,4.24,0.39,-14.45,12.25,2.60,2.83,-13.20,19.23,6.54,0.18,-19.33,8.70,2.57,-1.30,-16.40,22.70,3.14,1.34,-13.50,20.48,2.48
BalanceCurrentInvestments,,,,,3415000,,,,,,,,,,,,,0,0,0,500000,1207000,1206000,2135000,2135000,1910000,2410000,2435000,2435000,2451000,2451000,2476000,2476000,2495000,2495000,2529000,4250000,4282000,4306000,4308000
BalanceCurrentInvestments_yy,,,,,,,,,-100.00,,,,,,,,,,,,,,,,327.00,58.24,99.83,14.05,14.05,28.32,1.70,1.68,1.68,1.80,1.80,2.14,71.65,71.62,72.59,70.34
BalanceCurrentInvestments_sy,,,,,,,,,-33.40,,,,,,,,,,,,,,,,22.90,53.26,86.16,-3.51,-2.89,-3.60,5.10,8.78,12.41,34.22,-20.83,18.15,-36.27,-14.00,-27.58,-45.10
BalanceCurrentInvestments_qq,,,,,,-100.00,,,,,,,,,,,,,,,,141.40,-0.08,77.03,,-10.54,26.18,1.04,,0.66,,1.02,,0.77,,1.36,68.05,0.75,0.56,0.05
BalanceCurrentInvestments_sq,,,,,,11.82,,,,,,,,,,,,,,,,14.75,-0.54,-2.50,,1.15,23.72,-3.10,,10.35,,-22.05,,-9.12,,-13.42,-17.90,6.15,0.56,-29.69
BalanceCash,5225000,7245000,,,,10941000,11174000,2308000,2077000,3268000,6255000,4826000,4652000,5744000,5898000,5940000,5122000,5976000,6041000,6110000,7228000,7181000,6554000,4871000,6231000,5396000,7655000,6336000,6864000,8330000,8012000,4030000,4095000,5657000,4778000,2385000,1146000,1705000,1263000,689000
BalanceCash_yy,,,,,-100.00,51.01,,,,-70.13,-44.02,109.10,123.98,75.76,-5.71,23.08,10.10,4.04,2.42,2.86,41.12,20.16,8.49,-20.28,-13.79,-24.86,16.80,30.08,10.16,54.37,4.66,-36.40,-40.34,-32.09,-40.36,-40.82,-72.01,-69.86,-73.57,-71.11
BalanceCash_sy,,,,,8.50,-8.74,,,,-30.71,-6.35,10.57,-29.21,13.86,38.93,23.08,88.46,3.00,-3.57,-6.69,9.25,17.78,21.16,5.66,-12.03,-14.82,16.29,0.76,25.90,34.14,11.48,-6.96,9.52,7.69,41.98,31.10,5.20,18.35,19.55,51.58
BalanceCash_qq,,38.66,-100.00,,,,2.13,-79.34,-10.01,57.34,91.40,-22.85,-3.61,23.47,2.68,0.71,-13.77,16.67,1.09,1.14,18.30,-0.65,-8.73,-25.68,27.92,-13.40,41.86,-17.23,8.33,21.36,-3.82,-49.70,1.61,38.14,-15.54,-50.08,-51.95,48.78,-25.92,-45.45
BalanceCash_sq,,72.14,-18.13,,,,-15.35,16.66,-100.00,16.52,0.24,11.94,-100.00,47.69,-5.76,6.43,12.88,12.86,-23.58,1.14,4.94,21.49,-8.54,-17.94,-0.68,27.08,-4.84,16.79,8.40,15.04,-19.71,-3.13,19.92,34.69,-11.18,-9.31,16.48,21.46,-18.90,18.57
BalanceOtherCurrentAssets,445000,130000,,,,62000,152000,193000,290000,398000,672000,262000,163000,112000,313000,206000,143000,55000,159000,147000,87000,42000,200000,157000,97000,52000,92000,107000,89000,54000,41000,65000,73000,61000,68000,91000,77000,67000,62000,83000
BalanceOtherCurrentAssets_yy,,,,,-100.00,-52.31,,,,541.94,342.11,35.75,-43.79,-71.86,-53.42,-21.37,-12.27,-50.89,-49.20,-28.64,-39.16,-23.64,25.79,6.80,11.49,23.81,-54.00,-31.85,-8.25,3.85,-55.43,-39.25,-17.98,12.96,65.85,40.00,5.48,9.84,-8.82,-8.79
BalanceOtherCurrentAssets_sy,,,,,-19.34,14.93,,,,75.46,57.36,35.75,16.75,-0.76,17.20,1.74,-12.27,-5.82,8.67,7.36,8.45,9.98,-5.06,4.32,11.17,22.54,10.24,2.97,-4.84,3.85,-5.65,15.13,13.69,4.55,6.67,3.62,5.48,17.81,11.10,5.30
BalanceOtherCurrentAssets_qq,,-70.79,-100.00,,,,145.16,26.97,50.26,37.24,68.84,-61.01,-37.79,-31.29,179.46,-34.19,-30.58,-61.54,189.09,-7.55,-40.82,-51.72,376.19,-21.50,-38.22,-46.39,76.92,16.30,-16.82,-39.33,-24.07,58.54,12.31,-16.44,11.48,33.82,-15.38,-12.99,-7.46,33.87
BalanceOtherCurrentAssets_sq,,3.11,7.31,,,,54.37,1.68,-100.00,-22.52,72.99,-3.90,-68.89,-31.29,98.62,-15.42,-22.22,-34.80,143.67,-9.26,-21.11,-38.69,108.64,-4.48,-21.62,-52.06,148.61,-4.55,-22.64,-35.80,30.71,6.28,-4.08,-23.20,54.10,3.52,-17.06,-28.11,89.68,-20.94
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,20784000,20878000,16788000,17209000,18826000,23159000,24163000,19351000,20818000,20673000,24904000,24004000,23623000,22623000,23412000,21214000,20476000,19473000,21530000,20119000,21436000,20551000,23023000,23983000,27041000,32434000,32735000,30432000,24551000,23924000,23660000,20734000,21452000,21153000,20661000,18285000,20011000,19143000,19435000,18684000
BalanceTotalAssets_yy,,,,,-9.42,10.93,43.93,12.45,10.58,-10.73,3.07,24.05,13.47,9.43,-5.99,-11.62,-13.32,-13.92,-8.04,-5.16,4.69,5.54,6.93,19.21,26.15,57.82,42.18,26.89,-9.21,-26.24,-27.72,-31.87,-12.62,-11.58,-12.68,-11.81,-6.72,-9.50,-5.93,2.18
BalanceTotalAssets_sy,,,,,-5.92,-4.03,-2.49,0.19,1.89,8.54,15.42,9.73,11.68,13.34,10.70,11.43,5.45,1.30,2.82,2.60,2.86,5.53,4.61,5.93,9.45,6.86,11.17,11.22,5.07,2.32,2.53,1.64,2.66,7.27,6.26,8.96,9.28,6.13,4.45,5.64
BalanceTotalAssets_qq,,0.45,-19.59,2.51,9.40,23.02,4.34,-19.91,7.58,-0.70,20.47,-3.61,-1.59,-4.23,3.49,-9.39,-3.48,-4.90,10.56,-6.55,6.55,-4.13,12.03,4.17,12.75,19.94,0.93,-7.04,-19.33,-2.55,-1.10,-12.37,3.46,-1.39,-2.33,-11.50,9.44,-4.34,1.53,-3.86
BalanceTotalAssets_sq,,-1.09,-0.32,-3.01,-100.00,-0.47,1.57,1.10,-100.00,0.37,6.24,-0.40,-100.00,-1.03,2.36,0.94,0.01,-2.20,3.72,1.40,0.95,-0.31,1.42,3.49,2.08,-1.06,3.22,2.07,-0.54,-2.84,2.14,2.09,1.78,0.04,3.38,0.55,1.46,-1.51,3.42,1.26
BalanceCapital,11891000,12447000,13107000,12994000,14347000,15051000,16023000,7731000,8811000,9595000,13356000,12225000,12981000,13175000,13380000,15000000,14312000,14284000,14807000,14515000,15049000,15603000,15813000,14704000,15135000,16858000,16459000,14470000,14883000,15167000,15258000,12030000,12297000,12378000,12718000,10608000,11250000,11256000,11848000,10436000
BalanceCapital_yy,,,,,20.65,20.92,22.25,-40.50,-38.59,-36.25,-16.64,58.13,47.33,37.31,0.18,22.70,10.25,8.42,10.67,-3.23,5.15,9.23,6.79,1.30,0.57,8.04,4.09,-1.59,-1.67,-10.03,-7.30,-16.86,-17.38,-18.39,-16.65,-11.82,-8.51,-9.06,-6.84,-1.62
BalanceCapital_sy,,,,,2.49,5.12,7.15,5.47,3.27,4.98,5.98,8.45,12.28,19.89,13.97,15.96,10.25,4.75,6.44,-1.37,5.12,4.01,4.43,2.24,8.20,7.90,7.70,9.86,6.64,5.10,5.40,4.61,-0.01,3.94,5.92,0.81,3.29,3.67,4.47,5.98
BalanceCapital_qq,,4.68,5.30,-0.86,10.41,4.91,6.46,-51.75,13.97,8.90,39.20,-8.47,6.18,1.49,1.56,12.11,-4.59,-0.20,3.66,-1.97,3.68,3.68,1.35,-7.01,2.93,11.38,-2.37,-12.08,2.85,1.91,0.60,-21.16,2.22,0.66,2.75,-16.59,6.05,0.05,5.26,-11.92
BalanceCapital_sq,,-3.24,1.02,1.36,-100.00,0.46,0.35,1.75,-100.00,1.66,2.74,0.77,-100.00,3.75,2.68,1.69,,0.82,1.48,0.07,1.41,1.18,1.68,1.16,2.74,1.85,1.88,0.12,2.84,1.19,0.53,0.66,2.92,0.54,2.94,-1.12,0.81,0.22,2.96,0.86
BalanceShareCapital,600000,600000,,,,600000,600000,600000,600000,600000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000,661000
BalanceShareCapital_yy,,,,,-100.00,,,,,,10.17,10.17,10.17,10.17,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,,,,,,,10.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,-5000,,,,-196000,,,,,,,,-14000,-217000,-344000,-696000,-992000,-992000,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,-3820.00,,,,100.00,,,,,,,,-6985.71,-357.14,100.00,100.00,100.00,100.00,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,99.74,,,,,,,,-69.19,-13.93,-2.74,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,100.00,,,,100.00,,,,,,,,-1450.00,-58.53,-102.33,-42.53,,100.00,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,-5.89,-12.48,-2.74,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,7985000,7985000,,,,11107000,11111000,5651000,5651000,5651000,8699000,10390000,10390000,10389000,10389000,10389000,11550000,11550000,11550000,13169000,13169000,13169000,13169000,13950000,13977000,13950000,13950000,13981000,13981000,13981000,13981000,11199000,11199000,11199000,11199000,9401000,9401000,9401000,9401000,9437000
BalanceReserve_yy,,,,,-100.00,39.10,,,,-49.12,-21.71,83.86,83.86,83.84,19.43,-0.01,11.16,11.18,11.18,26.76,14.02,14.02,14.02,5.93,6.14,5.93,5.93,0.22,0.03,0.22,0.22,-19.90,-19.90,-19.90,-19.90,-16.06,-16.06,-16.06,-16.06,0.38
BalanceReserve_sy,,,,,2.40,12.38,,,,2.68,,0.57,4.20,4.91,13.46,6.92,6.39,10.74,8.26,0.05,2.79,3.85,3.81,4.74,3.66,4.94,5.15,8.46,5.06,6.96,5.42,2.19,1.77,0.57,0.84,11.28,6.14,4.98,0.13,8.09
BalanceReserve_qq,,,-100.00,,,,0.04,-49.14,,,53.94,19.44,,-0.01,,,11.18,,,14.02,,,,5.93,0.19,-0.19,,0.22,,,,-19.90,,,,-16.06,,,,0.38
BalanceReserve_sq,,,,,,,,3.74,,,-0.06,3.38,,,,,,,,1.81,,,,2.08,,,,5.70,,,,1.41,,,,0.22,,,,8.22
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,2900000,4231000,588000,669000,693000,3830000,3606000,4011000,3539000,3349000,3183000,3011000,2907000,3070000,3050000,1349000,1279000,1374000,1495000,1485000,1482000,1447000,1386000,3809000,6408000,7697000,8928000,8485000,4496000,4414000,4254000,3964000,3677000,3434000,3208000,2916000,2622000,2585000,2350000,2110000
BalanceNoncurrentLiabilities_yy,,,,,-76.10,-9.48,513.27,499.55,410.68,-12.56,-11.73,-24.93,-17.86,-8.33,-4.18,-55.20,-56.00,-55.24,-50.98,10.08,15.87,5.31,-7.29,156.50,332.39,431.93,544.16,122.76,-29.84,-42.65,-52.35,-53.28,-18.22,-22.20,-24.59,-26.44,-28.69,-24.72,-26.75,-27.64
BalanceNoncurrentLiabilities_sy,,,,,-20.20,-4.92,8.00,-6.53,-9.92,-5.02,-3.65,-14.44,-2.38,15.43,12.57,2.32,-22.40,-5.21,4.23,-10.07,8.02,8.19,-5.07,33.60,10.90,-8.44,-0.05,-2.92,-7.28,-11.82,-1.05,-0.08,6.06,4.13,-2.18,5.64,6.05,0.52,-1.07,4.78
BalanceNoncurrentLiabilities_qq,,45.90,-86.10,13.78,3.59,452.67,-5.85,11.23,-11.77,-5.37,-4.96,-5.40,-3.45,5.61,-0.65,-55.77,-5.19,7.43,8.81,-0.67,-0.20,-2.36,-4.22,174.82,68.23,20.12,15.99,-4.96,-47.01,-1.82,-3.62,-6.82,-7.24,-6.61,-6.58,-9.10,-10.08,-1.41,-9.09,-10.21
BalanceNoncurrentLiabilities_sq,,25.07,-3.37,6.36,-100.00,2.64,-5.85,-5.15,-100.00,-4.30,-4.56,-4.00,-100.00,5.61,-0.48,-0.66,-4.68,-0.40,4.83,-1.65,-0.66,-0.19,-3.32,-1.40,0.33,-1.46,-3.07,-4.20,-1.24,-1.63,-2.20,-2.65,-1.24,-1.06,0.36,-3.07,0.81,-0.26,-1.07,-3.43
BalanceNoncurrentTradeLiabilities,681000,752000,,,,622000,483000,461000,352000,297000,209000,110000,80000,62000,129000,118000,101000,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,-100.00,-17.29,,,,-52.25,-56.73,-76.14,-77.27,-79.12,-38.28,7.27,26.25,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,-100.00,-4.82,,,,-40.50,-23.88,-32.25,-72.05,-79.12,-34.36,7.27,-35.64,-45.26,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,10.43,-100.00,,,,-22.35,-4.55,-23.64,-15.62,-29.63,-47.37,-27.27,-22.50,108.06,-8.53,-14.41,-100.00,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,10.43,-5.64,,,,-22.35,-9.92,-61.82,-9.65,-4.46,-10.66,-52.98,-57.23,57.14,-3.44,-14.72,-100.00,,,,,,,,,,,,,,,,,,,,,,
