,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceIntangibleAssets,,,,,,,,5000,4000,4000,4000,4000,,2000,2000,2000,1000,21000,19000,18000,16000,15000,27000,54000,53000,126000,120000,55000,48000,44000,59359000,59401000,59431000,60536000,60255000,59917000,59589000,59176000,58796000,58450000
BalanceIntangibleAssets_yy,,,,,,,,,,,,-20.00,-100.00,-50.00,-50.00,-50.00,,950.00,850.00,800.00,1500.00,-28.57,42.11,200.00,231.25,740.00,344.44,1.85,-9.43,-65.08,49365.83,107901.82,123714.58,137481.82,1.51,0.87,0.27,-2.25,-2.42,-2.45
BalanceIntangibleAssets_sy,,,,,,,,,,,,0.64,-12.00,-3.19,0.40,6.07,,7.14,-0.08,-1.52,0.16,0.80,-0.30,-0.57,6.02,0.39,2.34,-0.04,-0.10,4.20,6.62,5.03,6.01,0.82,0.06,-0.66,0.02,-1.84,0.04,0.66
BalanceIntangibleAssets_qq,,,,,,,,,-20.00,,,,-100.00,,,,-50.00,2000.00,-9.52,-5.26,-11.11,-6.25,80.00,100.00,-1.85,137.74,-4.76,-54.17,-12.73,-8.33,134806.82,0.07,0.05,1.86,-0.46,-0.56,-0.55,-0.69,-0.64,-0.59
BalanceIntangibleAssets_sq,,,,,,,,,-100.00,,,,-100.00,,,,-1.89,0.48,-1.67,-0.28,-1.68,-1.04,-0.72,-0.32,-0.73,0.26,-1.40,-0.79,-0.19,1.67,-0.53,0.18,-0.29,0.35,-0.77,-0.22,-0.27,-0.54,-0.14,-0.11
BalanceProperty,,6992000,,6974000,,6766000,6558000,6385000,6266000,6472000,7568000,11015000,,13394000,19713000,19803000,19770000,20153000,19566000,19076000,25383000,28556000,29673000,33821000,36553000,38630000,38974000,37943000,33117000,32747000,70210000,68894000,68716000,59236000,57493000,56500000,66737000,66820000,62991000,65981000
BalanceProperty_yy,,,,,,-3.23,,-8.45,,-4.35,15.40,72.51,-100.00,106.95,160.48,79.78,,50.46,-0.75,-3.67,28.39,41.70,51.66,77.30,44.01,35.28,31.34,12.19,-9.40,-15.23,80.15,81.57,107.49,80.89,-18.11,-17.99,-2.88,12.80,9.56,16.78
BalanceProperty_sy,,,,,,-3.09,,-1.75,,9.04,15.40,9.55,-13.78,17.19,17.22,8.62,,3.28,-0.18,0.82,-1.40,1.27,7.60,8.52,3.40,4.90,5.25,5.88,4.68,5.72,5.57,4.03,3.33,3.26,1.03,-0.23,2.01,-0.04,2.24,2.38
BalanceProperty_qq,,,-100.00,,-100.00,,-3.07,-2.64,-1.86,3.29,16.93,45.55,-100.00,,47.18,0.46,-0.17,1.94,-2.91,-2.50,33.06,12.50,3.91,13.98,8.08,5.68,0.89,-2.65,-12.72,-1.12,114.40,-1.87,-0.26,-13.80,-2.94,-1.73,18.12,0.12,-5.73,4.75
BalanceProperty_sq,,,-0.67,,-100.00,,-0.13,0.40,-100.00,0.38,-0.90,2.25,-100.00,,-0.14,-0.46,-1.18,0.26,-1.01,0.41,-0.99,0.08,-0.64,-0.40,0.06,1.11,-0.27,1.00,-0.16,0.83,0.09,0.58,-0.08,0.16,-0.62,-0.30,-0.30,0.23,-0.60,-0.37
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4774000,4956000,4687000,4783000,5000000
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.81,-5.43,2.05,4.54
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,
BalanceNoncurrInvestments,,85000,,85000,,85000,85000,85000,85000,85000,85000,85000,,,,,,,,,,,,46000,,,11000,11000,10000,10000,10000,9000,9000,84000,83000,157000,159000,7000,7000,6000
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,-76.09,,,-9.09,-18.18,-10.00,740.00,730.00,1644.44,1666.67,-91.67,-91.57,-96.18
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,-98.18,1.86,5.12,24.48,,,,,,,,,,,,-12.19,,,10.79,17.34,23.56,2.43,,,2.13,,,-7.72
BalanceNoncurrInvestments_qq,,,-100.00,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,-100.00,,,,-9.09,,,-10.00,,833.33,-1.19,89.16,1.27,-95.60,,-14.29
BalanceNoncurrInvestments_sq,,,-3.14,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,0.41,,,,1.40,,,,,-0.80,,1.32,,,,-0.78
BalanceOtherNoncurrentAssets,,302000,,231000,,532000,532000,531000,536000,572000,748000,783000,,5000,7000,7000,7000,5000,5000,13000,13000,35000,37000,121000,215000,153000,452000,535000,442000,423000,1877000,2052000,2225000,2638000,2447000,2373000,2259000,1583000,2071000,2180000
BalanceOtherNoncurrentAssets_yy,,,,,,76.16,,129.87,,7.52,40.60,47.46,-100.00,-99.13,-99.06,-99.11,,,-28.57,85.71,85.71,600.00,640.00,830.77,1553.85,337.14,1121.62,342.15,105.58,176.47,315.27,283.55,403.39,523.64,30.37,15.64,1.53,-39.99,-15.37,-8.13
BalanceOtherNoncurrentAssets_sy,,,,,,32.70,,-1.59,,-1.88,3.37,32.13,-39.52,10.04,42.43,13.29,,,16.49,14.68,21.52,13.46,26.02,46.99,10.07,10.19,2.99,7.90,8.65,9.75,19.78,7.27,12.63,-3.12,7.50,8.73,13.39,2.03,9.50,-0.68
BalanceOtherNoncurrentAssets_qq,,,-100.00,,-100.00,,,-0.19,0.94,6.72,30.77,4.68,-100.00,,40.00,,,-28.57,,160.00,,169.23,5.71,227.03,77.69,-28.84,195.42,18.36,-17.38,-4.30,343.74,9.32,8.43,18.56,-7.24,-3.02,-4.80,-29.92,30.83,5.26
BalanceOtherNoncurrentAssets_sq,,,-0.69,,-100.00,,,-0.19,-100.00,5.03,0.15,1.98,-100.00,,0.80,,,3.36,,,,3.30,-0.06,1.26,0.48,-0.58,-1.45,0.34,0.10,0.25,,2.21,-1.46,-0.46,1.32,5.30,5.44,-8.23,3.08,-1.39
BalanceCurrentAssets,3607000,2876000,2721000,3436000,3862000,2811000,2799000,7298000,8841000,7788000,8831000,10963000,,13581000,13365000,16548000,18459000,16209000,15324000,17909000,22346000,22793000,20616000,23996000,24025000,20259000,21112000,21152000,25194000,24518000,61079000,54861000,59216000,65571000,65888000,68418000,117169000,112160000,109610000,115378000
BalanceCurrentAssets_yy,,,,,7.07,-2.26,2.87,112.40,128.92,177.05,215.51,50.22,-100.00,74.38,51.34,50.94,,19.35,14.66,8.22,21.06,40.62,34.53,33.99,7.51,-11.12,2.41,-11.85,4.87,21.02,189.31,159.37,135.04,167.44,7.87,24.71,97.87,71.05,66.36,68.64
BalanceCurrentAssets_sy,,,,,-6.11,4.46,10.91,16.28,-10.16,25.25,4.94,11.88,15.06,13.19,9.30,-0.12,,3.02,9.15,15.91,6.42,15.68,11.34,9.53,14.73,6.89,11.38,10.18,12.21,6.48,9.94,11.56,8.24,9.60,10.55,-0.44,10.25,15.14,15.11,12.91
BalanceCurrentAssets_qq,,-20.27,-5.39,26.28,12.40,-27.21,-0.43,160.74,21.14,-11.91,13.39,24.14,-100.00,,-1.59,23.82,11.55,-12.19,-5.46,16.87,24.78,2.00,-9.55,16.40,0.12,-15.68,4.21,0.19,19.11,-2.68,149.12,-10.18,7.94,10.73,0.48,3.84,71.25,-4.28,-2.27,5.26
BalanceCurrentAssets_sq,,-19.30,-2.97,1.09,-100.00,18.69,-1.00,-1.02,-100.00,20.48,0.94,8.67,-100.00,,1.37,-5.62,-1.62,-1.28,3.65,6.32,0.98,-0.19,1.18,3.47,0.12,1.98,6.60,-0.17,-0.95,-1.09,1.79,3.80,-1.29,2.94,0.48,-0.18,1.88,5.23,-1.04,-0.16
BalanceInventory,,,,,,,,,,,,3000,,17000,18000,27000,30000,247000,179000,188000,190000,361000,409000,493000,510000,581000,613000,290000,289000,252000,428000,553000,689000,240000,1054000,1091000,747000,163000,634000,1044000
BalanceInventory_yy,,,,,,,,,,,,,,,,800.00,,1352.94,894.44,596.30,533.33,46.15,128.49,162.23,168.42,60.94,49.88,-41.18,-43.33,-56.63,-30.18,90.69,138.41,-4.76,146.26,97.29,8.42,-32.08,-39.85,-4.31
BalanceInventory_sy,,,,,,,,,,,,,,,,21.40,,2.06,11.76,5.10,0.78,5.50,5.17,11.38,11.31,8.09,7.45,10.16,7.36,5.34,4.82,10.75,12.41,3.67,18.37,6.66,5.07,5.73,7.37,16.94
BalanceInventory_qq,,,,,,,,,,,,,-100.00,,5.88,50.00,11.11,723.33,-27.53,5.03,1.06,90.00,13.30,20.54,3.45,13.92,5.51,-52.69,-0.34,-12.80,69.84,29.21,24.59,-65.17,339.17,3.51,-31.53,-78.18,288.96,64.67
BalanceInventory_sq,,,,,,,,,,,,,-100.00,,-1.33,-4.14,4.69,-1.25,-1.87,,3.57,2.59,0.09,1.62,1.39,-1.68,3.67,0.51,,-6.31,2.65,5.18,3.24,-1.95,1.67,-0.47,5.25,-2.26,2.10,4.84
BalanceCurrentReceivables,,2575000,,3203000,,2561000,2477000,6945000,8418000,4973000,6850000,10165000,,8868000,9434000,13337000,12306000,9071000,9468000,12959000,16340000,15487000,15425000,19529000,18582000,15544000,15596000,18055000,20228000,19743000,39652000,45879000,47232000,43797000,49243000,52082000,55370000,48940000,47849000,55806000
BalanceCurrentReceivables_yy,,,,,,-0.54,,116.83,,94.18,176.54,46.36,-100.00,78.32,37.72,31.21,,2.29,0.36,-2.83,32.78,70.73,62.92,50.70,13.72,0.37,1.11,-7.55,8.86,27.01,154.24,154.11,133.50,121.84,24.19,13.52,17.23,11.74,-2.83,7.15
BalanceCurrentReceivables_sy,,,,,,-5.56,,10.01,,17.50,12.18,23.75,9.14,8.28,17.93,9.02,,3.50,8.91,20.59,8.20,12.62,11.69,12.16,17.51,12.51,9.14,16.49,14.16,10.18,14.29,12.03,19.65,17.36,12.25,9.77,11.50,9.35,7.57,11.40
BalanceCurrentReceivables_qq,,,-100.00,,-100.00,,-3.28,180.38,21.21,-40.92,37.74,48.39,-100.00,,6.38,41.37,-7.73,-26.29,4.38,36.87,26.09,-5.22,-0.40,26.61,-4.85,-16.35,0.33,15.77,12.04,-2.40,100.84,15.70,2.95,-7.27,12.43,5.77,6.31,-11.61,-2.23,16.63
BalanceCurrentReceivables_sq,,,-2.04,,-100.00,,2.38,-5.09,-100.00,22.69,-8.39,8.02,-100.00,,5.64,-0.86,-3.80,-3.22,4.38,5.73,0.07,-3.24,4.98,3.56,4.00,-0.60,2.11,6.84,4.12,-1.27,7.50,7.37,3.02,1.86,0.73,3.86,4.98,-2.55,1.94,3.62
BalanceCurrentInvestments,,6000,,6000,,6000,6000,6000,6000,,300000,,,0,0,1584000,2467000,2510000,2703000,2739000,2613000,2642000,491000,498000,505000,533000,540000,547000,555000,840000,854000,914000,917000,932000,944000,943000,48160000,48508000,48516000,26629000
BalanceCurrentInvestments_yy,,,,,,,,,,-100.00,4900.00,-100.00,-100.00,,-100.00,,,,,72.92,5.92,5.26,-81.83,-81.82,-80.67,-79.83,9.98,9.84,9.90,57.60,58.15,67.09,65.23,10.95,10.54,3.17,5151.91,5104.72,5039.41,2723.86
BalanceCurrentInvestments_sy,,,,,,,,,,-75.68,3.98,12.62,-100.00,,0.41,,,,,8.33,7.03,-20.26,-3.69,-37.42,-26.20,-16.96,,-28.96,-9.51,-8.82,-4.30,4.30,2.72,-2.94,-8.59,-1.56,-0.76,-4.13,-6.78,-8.87
BalanceCurrentInvestments_qq,,,-100.00,,-100.00,,,,,-100.00,,-100.00,,,,,55.74,1.74,7.69,1.33,-4.60,1.11,-81.42,1.43,1.41,5.54,1.31,1.30,1.46,51.35,1.67,7.03,0.33,1.64,1.29,-0.11,5007.10,0.72,0.02,-45.11
BalanceCurrentInvestments_sq,,,-23.78,,-100.00,,,,,1.64,,-0.46,,,,,,0.81,-1.96,0.66,,-6.94,-2.99,-2.69,,-4.45,1.31,-8.28,0.34,-4.66,,0.48,,,,-0.74,1.18,0.80,-0.10,
BalanceCash,,124000,,122000,,109000,77000,50000,112000,2745000,1393000,482000,,4395000,3258000,511000,3270000,3938000,2318000,1366000,2441000,3616000,3489000,2758000,3715000,2940000,3580000,1649000,3565000,3366000,17555000,6149000,9223000,20060000,12566000,10522000,11392000,13655000,10479000,30253000
BalanceCash_yy,,,,,,-12.10,,-59.02,,2418.35,1709.09,864.00,-100.00,60.11,133.88,6.02,,-10.40,-28.85,167.32,-25.35,-8.18,50.52,101.90,52.19,-18.69,2.61,-40.21,-4.04,14.49,390.36,272.89,158.71,495.96,-28.42,71.12,23.52,-31.93,-16.61,187.52
BalanceCash_sy,,,,,,-9.52,,-21.24,,44.37,33.57,12.65,-44.70,-32.51,-35.40,-22.10,,0.05,-11.14,19.93,6.84,40.26,20.00,22.72,36.25,31.28,57.12,36.03,28.67,13.45,-6.24,-9.07,3.46,-4.79,-0.76,-0.14,-11.52,5.80,-1.73,-14.94
BalanceCash_qq,,,-100.00,,-100.00,,-29.36,-35.06,124.00,2350.89,-49.25,-65.40,-100.00,,-25.87,-84.32,539.92,20.43,-41.14,-41.07,78.70,48.14,-3.51,-20.95,34.70,-20.86,21.77,-53.94,116.19,-5.58,421.54,-64.97,49.99,117.50,-37.36,-16.27,8.27,19.86,-23.26,188.70
BalanceCash_sq,,,-8.03,,-100.00,,-22.07,-17.97,-100.00,95.58,-26.34,-20.90,-100.00,,-14.02,-11.85,-13.33,5.94,-9.75,0.20,-13.28,24.60,-13.94,-3.00,-0.86,22.85,15.80,-9.28,-12.22,9.84,-4.11,-3.84,-1.74,11.07,-1.49,-13.85,-1.81,10.86,-19.30,-15.65
BalanceOtherCurrentAssets,,171000,,105000,,135000,239000,297000,305000,70000,288000,313000,,301000,655000,1089000,386000,443000,656000,657000,762000,687000,802000,718000,713000,661000,783000,611000,557000,317000,2590000,1366000,1155000,542000,2081000,3780000,1500000,894000,2132000,1646000
BalanceOtherCurrentAssets_yy,,,,,,-21.05,,182.86,,-48.15,20.50,5.39,-100.00,330.00,127.43,247.92,,47.18,0.15,-39.67,97.41,55.08,22.26,9.28,-6.43,-3.78,-2.37,-14.90,-21.88,-52.04,230.78,123.57,107.36,70.98,-19.65,176.72,29.87,64.94,2.45,-56.46
BalanceOtherCurrentAssets_sy,,,,,,-23.17,,-11.93,,10.69,17.36,13.76,-23.82,31.30,11.32,9.73,,3.20,22.57,8.48,27.75,17.69,11.78,37.16,19.34,6.21,-2.37,3.03,-8.41,17.32,24.04,10.53,20.26,20.99,-0.05,23.94,8.50,12.08,-0.81,4.88
BalanceOtherCurrentAssets_qq,,,-100.00,,-100.00,,77.04,24.27,2.69,-77.05,311.43,8.68,-100.00,,117.61,66.26,-64.55,14.77,48.08,0.15,15.98,-9.84,16.74,-10.47,-0.70,-7.29,18.46,-21.97,-8.84,-43.09,717.03,-47.26,-15.45,-53.07,283.95,81.64,-60.32,-40.40,138.48,-22.80
BalanceOtherCurrentAssets_sq,,,16.38,,-100.00,,13.00,-6.87,-100.00,-14.02,24.30,4.75,-100.00,,33.57,3.06,-13.46,-25.60,29.09,-2.70,-0.58,-15.14,29.37,3.04,-0.70,-16.89,28.01,4.90,-1.93,-13.75,37.09,-10.21,2.27,0.05,20.80,6.50,-8.79,-5.42,13.45,2.36
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125000,,570000,2320000,1179000,216000,110000,15000,8000,,,19000
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.80,,-80.70,-99.35,-99.32,-100.00,-100.00,26.67
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.64,,-67.44,-99.35,-87.23,-67.93,-93.01,-80.66
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,307.02,-49.18,-81.68,-49.07,-86.36,-46.67,-100.00,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.90,,,,-56.95,,,-11.64,-100.00,,
BalanceTotalAssets,10556000,10255000,10146000,10726000,11112000,10194000,9974000,14304000,15732000,14921000,17236000,22850000,,26982000,33087000,36360000,38237000,36388000,34914000,37016000,47758000,51399000,50353000,58038000,60846000,59168000,60669000,59696000,59936000,57742000,193105000,187537000,190776000,188281000,186276000,192154000,250877000,244433000,238258000,247014000
BalanceTotalAssets_yy,,,,,5.27,-0.59,-1.70,33.36,41.58,46.37,72.81,59.75,-100.00,80.83,91.96,59.12,,34.86,5.52,1.80,24.90,41.25,44.22,56.79,27.40,15.12,20.49,2.86,-1.50,-2.41,218.29,214.15,218.30,226.07,-3.54,2.46,31.50,29.82,27.91,28.55
BalanceTotalAssets_sy,,,,,-3.62,12.10,16.80,15.41,11.13,21.48,17.72,23.47,19.45,10.99,11.62,5.88,,5.74,11.01,2.72,3.24,10.51,5.21,8.82,9.16,8.61,8.32,8.47,10.56,6.99,7.68,6.80,4.97,9.33,7.54,5.03,7.09,7.08,9.50,11.96
BalanceTotalAssets_qq,,-2.85,-1.06,5.72,3.60,-8.26,-2.16,43.41,9.98,-5.16,15.52,32.57,-100.00,,22.63,9.89,5.16,-4.84,-4.05,6.02,29.02,7.62,-2.04,15.26,4.84,-2.76,2.54,-1.60,0.40,-3.66,234.43,-2.88,1.73,-1.31,-1.06,3.16,30.56,-2.57,-2.53,3.68
BalanceTotalAssets_sq,,-1.71,-1.06,1.55,-100.00,14.05,-1.12,1.77,-100.00,10.40,-0.03,4.76,-100.00,,2.48,0.46,-1.40,0.23,-0.09,1.18,-0.16,2.06,0.46,2.74,1.51,0.09,2.54,1.78,0.67,1.04,0.55,3.07,0.48,3.35,0.82,-0.08,1.95,3.53,0.54,0.06
BalanceCapital,2404000,1843000,2364000,2580000,2687000,2343000,2359000,2533000,3174000,6918000,7446000,8837000,,10601000,11382000,11709000,16682000,17004000,17081000,17147000,19980000,20758000,20900000,21990000,23061000,23374000,23900000,23836000,23970000,23416000,42697000,46595000,50811000,55189000,56971000,59747000,108666000,111171000,110187000,105671000
BalanceCapital_yy,,,,,11.77,27.13,-0.21,-1.82,18.12,195.26,215.64,248.87,-100.00,53.24,52.86,32.50,,60.40,50.07,46.44,19.77,22.08,22.36,28.24,15.42,12.60,14.35,8.39,3.94,0.18,78.65,95.48,111.98,135.69,33.43,28.23,113.86,101.44,93.41,76.86
BalanceCapital_sy,,,,,-0.39,8.68,23.20,8.04,13.68,13.63,9.28,18.28,16.39,10.47,10.30,9.33,,9.92,13.17,10.82,3.97,16.39,11.48,8.70,8.50,9.50,12.03,9.38,8.04,3.66,4.08,3.73,2.69,6.54,5.27,4.33,5.43,1.67,4.20,4.61
BalanceCapital_qq,,-23.34,28.27,9.14,4.15,-12.80,0.68,7.38,25.31,117.96,7.63,18.68,-100.00,,7.37,2.87,42.47,1.93,0.45,0.39,16.52,3.89,0.68,5.22,4.87,1.36,2.25,-0.27,0.56,-2.31,82.34,9.13,9.05,8.62,3.23,4.87,81.88,2.31,-0.89,-4.10
BalanceCapital_sq,,-3.48,1.57,5.28,-100.00,0.65,1.85,0.41,-100.00,9.83,2.07,1.86,-100.00,,0.46,-1.04,-0.48,-0.52,2.25,0.69,1.72,2.74,1.50,-0.17,2.71,0.37,1.78,0.07,2.46,-1.60,1.41,1.00,1.84,2.44,0.82,-2.88,1.33,0.57,1.34,-1.93
BalanceShareCapital,528000,528000,528000,528000,528000,528000,528000,528000,528000,580000,580000,580000,,580000,580000,580000,638000,638000,638000,638000,638000,638000,638000,638000,638000,638000,638000,638000,638000,638000,1356000,1435000,1435000,1435000,1435000,1435000,2285000,2285000,2285000,2285000
BalanceShareCapital_yy,,,,,,,,,,9.85,9.85,9.85,-100.00,,,,,10.00,10.00,10.00,,,,,,,,,,,112.54,124.92,124.92,124.92,5.83,,59.23,59.23,59.23,59.23
BalanceShareCapital_sy,,,,,,,,,,0.38,,,-50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,,,,,,,9.85,,,-100.00,,,,10.00,,,,,,,,,,,,,,112.54,5.83,,,,,59.23,,,
BalanceShareCapital_sq,,,,,,,,,,0.02,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,0,0,0,,-55000,-55000,-55000,-55000,-55000,-55000,-55000,-55000,-55000,-55000,-55000,-55000,-55000,-55000,-55000,-55000,-55000,-55000,-55000,-55000
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,1116000,,1825000,,1825000,1825000,1816000,1816000,5192000,5192000,6338000,,6462000,6462000,11571000,15833000,15833000,15834000,16404000,16404000,16405000,16405000,20224000,20223000,20224000,20223000,20546000,20547000,22791000,43350000,46029000,46029000,46024000,46025000,54940000,99639000,99609000,99609000,105272000
BalanceReserve_yy,,,,,,63.53,,-0.49,,184.49,184.49,249.01,-100.00,24.46,24.46,82.57,,145.02,145.03,41.77,3.61,3.61,3.61,23.29,23.28,23.28,23.27,1.59,1.60,12.69,114.36,124.03,124.02,101.94,6.17,19.36,116.47,116.43,116.42,91.61
BalanceReserve_sy,,,,,,13.15,,7.52,,6.89,12.40,30.06,-50.92,13.35,13.52,7.56,,7.79,6.03,2.30,1.91,3.57,3.61,4.07,8.70,8.70,2.20,10.27,12.22,10.93,10.58,2.51,2.67,8.31,6.10,4.81,3.78,1.29,2.16,3.31
BalanceReserve_qq,,,-100.00,,-100.00,,,-0.49,,185.90,,22.07,-100.00,,,79.06,36.83,,0.01,3.60,,0.01,,23.28,,,,1.60,,10.92,90.21,6.18,,-0.01,,19.37,81.36,-0.03,,5.69
BalanceReserve_sq,,,,,-100.00,,,-0.34,,,,12.46,-100.00,,,1.77,,,,1.36,,,,,,,,3.85,,0.01,,2.85,,0.27,,0.88,,,,3.33
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,4479000,4458000,4074000,4167000,4168000,3882000,3882000,3882000,3895000,2862000,3645000,5573000,,6328000,11090000,11653000,8342000,8060000,7515000,7016000,11249000,12657000,12332000,14725000,16552000,17037000,16452000,15368000,13487000,11953000,84607000,80036000,78840000,77687000,74273000,73031000,80516000,78522000,76064000,80845000
BalanceNoncurrentLiabilities_yy,,,,,-6.94,-12.92,-4.71,-6.84,-6.55,-26.28,-6.11,43.56,-100.00,121.10,204.25,109.10,,27.37,-32.24,-39.79,34.85,57.03,64.10,109.88,47.14,34.61,33.41,4.37,-18.52,-29.84,414.27,420.80,484.56,549.94,-12.21,-8.75,2.13,1.07,2.41,10.70
BalanceNoncurrentLiabilities_sy,,,,,-6.94,21.73,48.83,17.09,-6.55,8.54,7.75,11.76,-100.00,12.25,9.52,7.94,,-8.01,-12.04,-7.94,-3.10,-1.22,-0.60,14.51,5.02,5.51,-4.96,1.45,12.97,14.81,25.16,27.05,13.61,9.81,11.40,1.65,7.06,0.42,6.62,8.91
BalanceNoncurrentLiabilities_qq,,-0.47,-8.61,2.28,0.02,-6.86,,,0.33,-26.52,27.36,52.89,-100.00,,75.25,5.08,-28.41,-3.38,-6.76,-6.64,60.33,12.52,-2.57,19.40,12.41,2.93,-3.43,-6.59,-12.24,-11.37,607.83,-5.40,-1.49,-1.46,-4.39,-1.67,10.25,-2.48,-3.13,6.29
BalanceNoncurrentLiabilities_sq,,13.81,-0.82,1.40,-100.00,23.56,,,-100.00,-5.54,-1.59,2.32,-100.00,,-2.61,-1.55,-3.01,-3.12,-3.19,-0.56,-0.52,1.12,-0.40,-1.43,,-0.98,-0.79,2.42,-0.10,,-0.39,2.48,-1.49,-1.19,-1.11,-0.67,,-0.46,-0.67,
BalanceNoncurrentTradeLiabilities,,4357000,,4066000,,3646000,3646000,3646000,3659000,2609000,3391000,5388000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,-16.32,,-10.33,,-28.44,-6.99,47.78,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,-16.32,,-55.16,,-57.53,-100.00,-26.11,-47.23,-100.00,-51.05,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,-100.00,,-100.00,,,,0.36,-28.70,29.97,58.89,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,-31.03,,-98.72,,,,-49.82,-17.94,8.31,14.02,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,5691000,10085000,10714000,7361000,7080000,6489000,6023000,9805000,11006000,10818000,13094000,14583000,14782000,13774000,1655000,1602000,1550000,55021000,52707000,51391000,51118000,49020000,47923000,47204000,45415000,44377000,46305000
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,,,,,,,24.41,-35.66,-43.78,33.20,55.45,66.71,117.40,48.73,34.31,27.32,-87.36,-89.01,-89.51,299.46,3084.71,3107.93,3197.94,-10.91,-9.08,-8.15,-11.16,-9.47,-3.38
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,,,,,,,-10.32,-10.22,-7.34,19.92,4.63,14.73,-14.58,-9.99,-14.36,-15.13,,-14.68,-3.48,-5.38,-12.24,2.92,3.66,-9.38,-9.08,-21.92,-9.54,4.64,4.05
BalanceNoncurrentBorrowings_qq,,,,,,,,,,,,,,,77.21,6.24,-31.30,-3.82,-8.35,-7.18,62.79,12.25,-1.71,21.04,11.37,1.36,-6.82,-87.98,-3.20,-3.25,3449.74,-4.21,-2.50,-0.53,-4.10,-2.24,-1.50,-3.79,-2.29,4.34
BalanceNoncurrentBorrowings_sq,,,,,,,,,,,,,,,-4.68,-2.64,-6.67,-3.16,-5.58,-1.70,-1.30,1.69,-2.80,-2.94,-1.78,-8.18,-2.30,-0.26,-1.34,-3.29,-2.58,-1.65,-2.64,-5.00,-3.84,-4.06,-1.50,-4.11,-4.20,-1.82
