,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
IncomeBeforeTaxProfit_qq,,326.09,-115.38,-512.50,-873.47,2470.44,-65.75,-35.58,209.82,-59.15,-70.80,1879.50,-132.89,-28.67,-8.73,77.36,-50.08,261.79,-131.50,-313.82,151.94,-126.05,-0.49,7.70,508.61,30.60,-85.51,-489.38,102.95,-8762.69,98.60,-420.99,1619.17,-4.87,28.11,102.96,-71.11,60.17,-13.30,-239.49,222.27,-13.47,-156.66,283.93,-55.32,-91.66,1476.20,-210.87,190.78,-19.16,141.59,-128.79,-52.68,23.64,52.94
IncomeBeforeTaxProfit_sq,,56.33,-83.71,-172.57,87.30,-56.80,86.74,12.80,88.52,-8.86,-13.63,3.30,-115.91,1.85,4.52,1.84,46.26,-6.84,-31.88,7.36,39.56,-10.31,75.68,-10.86,-15.16,9.19,-10.55,-10.30,99.31,-27.30,20.15,-1.27,-9.76,13.64,-9.61,23.89,0.31,20.78,2.28,-10.95,47.08,-14.64,-4.24,18.52,50.10,-15.32,24.53,-12.73,26.34,-9.76,35.62,-59.68,71.18,-21.46,20.86
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16000,-86000,-25000,-127000,-10000,-226000,-170000,-201000,868000,0
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.81,-163.68,-576.65,-58.14,8534.69,100.00
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,97.96,-99.99,20.93,8534.69,100.00
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-434.81,70.63,-405.08,91.91,-2096.79,24.63,-18.04,531.55,-100.00
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.70,70.63,-100.00,95.96,-2096.79,112.32,-59.02,531.55,-100.00
IncomeNetProfit,-23000,47000,-10000,-43000,-477000,9055000,5075000,1727000,6186000,2249000,736000,14651000,-5041000,-6507000,-6718000,-1729000,-2366000,2920000,-1561000,-4620000,2591000,-800000,-445000,-1046000,3025000,3137000,1016000,-2065000,36000,-5239000,52000,-232000,6200000,5725000,7865000,9032000,3634000,5836000,5087000,-6595000,8578000,7557000,-4361000,8087000,4537000,253000,4474000,-5220000,4455000,4674000,8873000,-2771000,-4207000,-2371000,-1491000
IncomeNetProfit_yy,,,,,-1973.91,19165.96,50850.00,4116.28,1396.86,-75.16,-85.50,748.35,-181.49,-389.33,-1012.77,-111.80,53.06,144.87,76.76,-167.21,209.51,-127.40,71.49,77.36,16.75,492.12,328.31,-97.42,-98.81,-267.01,-94.88,88.77,17121.47,209.27,15024.77,3993.24,-41.39,1.94,-35.32,-173.01,136.06,29.49,-185.74,222.63,-47.11,-96.65,202.58,-164.55,-1.82,1749.05,98.34,46.92,-194.44,-150.73,-116.80
IncomeNetProfit_sy,,,,,27.74,203.07,205.78,108.27,324.13,-18.68,-41.74,-71.98,-86.01,-57.34,-79.32,-26.76,33.63,30.81,13.09,10.25,114.04,-16.14,105.18,83.10,43.30,97.57,-9.42,-4.32,50.41,7.31,21.73,24.98,-14.44,-4.48,31.66,62.93,15.94,1.87,17.67,7.68,2.23,5.94,-26.35,10.96,20.35,-8.78,3.93,-36.92,-9.10,-23.13,22.84,-5.04,-20.95,-50.73,-47.90
IncomeNetProfit_qq,,304.35,-121.28,-330.00,-1009.30,1998.32,-43.95,-65.97,258.19,-63.64,-67.27,1890.62,-134.41,-29.08,-3.24,74.26,-36.84,223.42,-153.46,-195.96,156.08,-130.88,44.38,-135.06,389.20,3.70,-67.61,-303.25,101.74,-14652.78,100.99,-546.15,2772.30,-7.66,37.38,14.84,-59.77,60.59,-12.83,-229.64,230.08,-11.91,-157.71,285.43,-43.89,-94.43,1669.68,-216.68,185.34,4.93,89.83,-131.22,-51.84,43.63,37.14
IncomeNetProfit_sq,,68.31,-51.86,-129.34,73.32,5.72,95.46,-3.03,77.86,-23.19,-4.16,16.32,-52.42,11.38,1.82,6.07,35.75,5.98,-36.22,-5.67,52.28,-10.16,43.89,-15.71,-15.74,9.19,-7.46,-22.31,99.32,-43.51,20.68,1.96,1.36,9.02,-9.17,12.65,0.18,23.59,-2.69,-7.84,-3.31,-14.16,0.68,17.52,44.67,-27.03,16.94,-10.61,38.34,-6.81,28.09,-80.34,75.90,-34.11,14.16
IncomeShareholderNetProfit,-23000,47000,-10000,-43000,-477000,9055000,5075000,1727000,6186000,2249000,736000,14651000,-5041000,-6507000,-6718000,-1729000,-2366000,2920000,-1561000,-4620000,2591000,-800000,-445000,-1046000,3025000,3296000,1174000,-2382000,36000,-5239000,52000,-232000,6199000,5725000,7865000,9032000,3634000,5836000,5087000,-6595000,8578000,7557000,-4361000,8087000,4537000,253000,4474000,-5220000,4455000,4674000,8873000,-2771000,-4207000,-2371000,-1491000
IncomeShareholderNetProfit_yy,,,,,-1973.91,19165.96,50850.00,4116.28,1396.86,-75.16,-85.50,748.35,-181.49,-389.33,-1012.77,-111.80,53.06,144.87,76.76,-167.21,209.51,-127.40,71.49,77.36,16.75,512.00,363.82,-127.72,-98.81,-258.95,-95.57,90.26,17120.39,209.28,15024.77,3993.24,-41.38,1.93,-35.32,-173.01,136.06,29.49,-185.74,222.63,-47.11,-96.65,202.58,-164.55,-1.82,1749.05,98.34,46.92,-194.44,-150.73,-116.80
IncomeShareholderNetProfit_sy,,,,,30.84,197.19,224.10,108.21,291.92,-18.68,-38.87,-41.67,-86.01,-55.26,-81.09,-28.67,33.63,30.81,13.06,10.25,114.04,-13.64,100.51,82.62,33.88,102.83,-5.05,-6.86,54.82,-3.33,21.73,24.98,-22.78,19.89,33.28,47.32,26.81,1.86,17.67,5.97,2.23,-1.16,-38.63,10.58,18.42,-9.68,3.91,-36.92,-9.10,-16.76,38.37,-5.04,-20.95,-50.73,-47.92
IncomeShareholderNetProfit_qq,,304.35,-121.28,-330.00,-1009.30,1998.32,-43.95,-65.97,258.19,-63.64,-67.27,1890.62,-134.41,-29.08,-3.24,74.26,-36.84,223.42,-153.46,-195.96,156.08,-130.88,44.38,-135.06,389.20,8.96,-64.38,-302.90,101.51,-14652.78,100.99,-546.15,2772.13,-7.65,37.37,14.84,-59.77,60.59,-12.83,-229.64,230.08,-11.91,-157.71,285.43,-43.89,-94.43,1669.68,-216.68,185.34,4.93,89.83,-131.22,-51.84,43.63,37.14
IncomeShareholderNetProfit_sq,,118.20,-90.02,-132.25,84.62,76.32,95.46,-3.03,74.99,-19.05,-0.33,16.32,-52.05,10.48,1.82,6.07,30.54,5.98,-36.22,-5.67,52.28,-10.16,44.14,-15.71,-15.74,8.96,-14.65,-27.88,54.41,-55.94,22.50,-1.34,1.36,19.56,-9.17,12.65,0.18,20.67,-2.69,-7.84,-3.27,-14.16,1.32,17.52,44.92,-21.56,2.27,-10.61,38.34,-12.14,28.05,-80.34,74.91,-36.40,14.16
BalanceNoncurrentAssets,198000,,,2373000,,2835000,,29194000,26394000,40959000,,81409000,49262000,26769000,23576000,24271000,23283000,26433000,21718000,18474000,18904000,14120000,17083000,21280000,18104000,1310000,16208000,21341000,33237000,33342000,33057000,31221000,36801000,45658000,52715000,66536000,72271000,79549000,82880000,77979000,87567000,94846000,89554000,98401000,101575000,102261000,108543000,102203000,108069000,103058000,114546000,111325000,52330000,48855000,47326000
BalanceNoncurrentAssets_yy,,,,,-100.00,,,1130.26,,1344.76,,178.86,86.64,-34.64,,-70.19,-52.74,-1.26,-7.88,-23.88,-18.81,-46.58,-21.34,15.19,-4.23,-90.72,-5.12,0.29,83.59,2445.19,103.95,46.30,10.72,36.94,59.47,113.11,96.39,74.23,57.22,17.20,21.16,19.23,8.05,26.19,16.00,7.82,21.20,3.86,6.39,0.78,5.53,8.93,-51.58,-52.59,-58.68
BalanceNoncurrentAssets_sy,,,,,-18.36,,,274.19,,232.85,,6.58,16.46,17.26,,3.14,4.64,2.47,-12.20,-3.53,26.18,11.54,-14.78,17.12,14.22,9.54,-6.17,1.36,37.50,33.42,31.76,8.53,10.72,17.37,19.95,14.68,5.49,2.43,4.11,8.16,3.16,14.15,5.65,8.12,3.47,-1.29,-0.77,-7.56,-0.52,-3.75,0.14,5.01,2.44,0.48,-21.98
BalanceNoncurrentAssets_qq,,-100.00,,,-100.00,,-100.00,,-9.59,55.18,-100.00,,-39.49,-45.66,-11.93,2.95,-4.07,13.53,-17.84,-14.94,2.33,-25.31,20.98,24.57,-14.92,-92.76,1137.25,31.67,55.74,0.32,-0.85,-5.55,17.87,24.07,15.46,26.22,8.62,10.07,4.19,-5.91,12.30,8.31,-5.58,9.88,3.23,0.68,6.14,-5.84,5.74,-4.64,11.15,-2.81,-52.99,-6.64,-3.13
BalanceNoncurrentAssets_sq,,1.50,,,-2.56,,-100.00,,-0.96,1.71,-100.00,,-0.61,-1.33,-100.00,1.02,-0.28,0.65,-72.41,-16.66,-0.15,-4.73,-67.81,21.50,-1.06,2.92,-100.00,6.82,5.91,3.35,-0.61,-1.00,7.68,1.90,1.55,0.38,1.39,-0.16,0.36,2.46,2.02,0.50,-0.70,-0.98,1.26,-1.99,-0.54,-3.05,-0.07,-0.84,0.02,0.28,-0.07,-0.20,-1.93
BalanceIntangibleAssets,4000,,,1939000,,953000,,235000,-102000,15000,,12000,11000,11000,10000,9000,8000,7000,7000,6000,5000,4000,4000,3000,2000,296000,295000,294000,294000,294000,294000,296000,297000,297000,297000,294000,294000,294000,294000,296000,298000,301000,301000,300000,300000,300000,299000,299000,299000,298000,298000,298000,297000,297000,297000
BalanceIntangibleAssets_yy,,,,,-100.00,,,-87.88,,-98.43,,-94.89,110.78,-26.67,,-25.00,-27.27,-36.36,-30.00,-33.33,-37.50,-42.86,-42.86,-50.00,-60.00,7300.00,7275.00,9700.00,14600.00,-0.68,-0.34,0.68,0.97,0.97,0.97,-0.55,-0.84,-0.84,-0.84,0.43,1.09,2.22,2.11,1.55,0.78,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.45,-0.46
BalanceIntangibleAssets_sy,,,,,22.13,,,217.84,,94.79,,-81.00,103.62,7.83,,-15.46,-6.28,,-36.66,-10.00,-30.15,-36.03,-54.80,-28.07,-19.52,10.43,21.27,2.83,-0.01,-0.85,-0.82,-2.00,-1.44,-1.11,-5.34,0.70,-0.15,-0.44,-0.15,0.22,1.09,0.80,-3.79,-6.99,-2.23,-21.23,-28.29,-27.84,-32.32,-4.49,-0.40,,-0.18,-0.33,11.04
BalanceIntangibleAssets_qq,,-100.00,,,-100.00,,-100.00,,-143.40,114.71,-100.00,,-8.33,,-9.09,-10.00,-11.11,-12.50,,-14.29,-16.67,-20.00,,-25.00,-33.33,14700.00,-0.34,-0.34,,,,0.68,0.29,,,-0.84,,,,0.43,0.65,1.12,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11
BalanceIntangibleAssets_sq,,-78.69,,,-3.28,,-100.00,,-7.72,-1.07,-100.00,,-5.82,,-100.00,-6.22,-2.50,-4.99,,-14.84,-6.27,-8.76,,-0.51,-3.12,-0.68,-100.00,-5.95,,,,-0.04,-0.62,,,-0.03,,,,-0.16,-0.87,,-0.06,-0.46,-0.05,-0.92,-0.61,-7.06,-1.50,-0.04,0.98,-0.04,-0.10,-3.07,-0.42
BalanceProperty,40000,,,22000,,86000,,351000,72000,70000,,59000,57000,51000,43000,38000,33000,28000,23000,25000,20000,16000,12000,12000,8000,51000,49000,51000,47000,43000,41000,37000,34000,35000,32000,33000,29000,29000,31000,74000,67000,59000,231000,214000,223000,204000,188000,176000,164000,109000,96000,84000,72000,73000,71000
BalanceProperty_yy,,,,,-100.00,,,1495.45,,-18.60,,-83.19,-20.83,-27.14,,-35.59,-42.11,-45.10,-46.51,-34.21,-39.39,-42.86,-47.83,-52.00,-60.00,218.75,308.33,325.00,487.50,-15.69,-16.33,-27.45,-28.13,-17.65,-21.73,-12.05,-14.18,-17.85,-3.52,126.00,130.29,102.85,645.57,191.01,233.76,245.77,-18.54,-17.60,-26.32,-46.68,-48.72,-52.33,-56.33,-33.12,-26.63
BalanceProperty_sy,,,,,-21.68,,,13.50,,57.04,,-37.32,3.14,1.25,,3.75,-1.11,-4.58,-31.46,-7.13,-8.91,-11.13,-36.52,-11.53,-13.78,-6.94,0.31,0.12,7.68,3.48,-8.34,-2.16,-1.71,2.10,11.06,14.02,-0.50,5.90,-2.82,-2.53,-2.78,-2.77,-2.96,-1.51,-1.75,3.83,0.24,-7.78,-7.34,-3.59,-6.75,0.88,-7.66,-1.95,-16.78
BalanceProperty_qq,,-100.00,,,-100.00,,-100.00,,-79.49,-2.78,-100.00,,-3.39,-10.53,-15.69,-11.63,-13.16,-15.15,-17.86,8.70,-20.00,-20.00,-25.00,,-33.33,537.50,-3.92,4.08,-7.84,-8.51,-4.65,-9.76,-8.70,4.83,-9.38,1.40,-10.91,0.34,6.43,137.53,-9.22,-11.61,291.17,-7.29,4.12,-8.43,-7.84,-6.22,-6.90,-33.74,-11.37,-12.82,-14.70,1.48,-2.78
BalanceProperty_sq,,-2.49,,,-6.15,,-100.00,,-0.03,1.02,-100.00,,-1.48,-0.90,-100.00,-1.17,-1.94,-2.61,-58.53,-2.15,-1.61,-1.24,-95.90,,-0.88,-2.36,-100.00,1.06,-0.12,-1.04,-0.90,-0.34,-1.66,0.35,-0.47,0.27,-0.51,-0.11,-0.65,-0.76,-1.15,-0.54,-0.91,-0.40,-1.47,-1.26,-1.13,-5.01,-1.58,-3.02,-2.12,-1.79,-1.96,-0.06,-4.68
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,127000,0,126000,125000,127000,,135000,135000,129000,129000,130000,130000,133000,133000,131000,131000,133000,133000,138000,138000,138000,138000,132000,132000,131000,131000,131000,131000
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.76,7.62,1.68,,-3.69,-3.68,2.91,2.91,0.93,0.93,0.16,0.16,5.70,5.70,3.97,3.97,-4.36,-4.36,-5.58,-5.58,-1.16,-1.16
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.28,3.77,1.68,,-11.21,-10.12,-56.91,-16.50,-26.75,-18.03,,,0.20,5.70,-26.18,4.99,-4.26,-4.36,-5.58,,-1.26,-1.16
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,-0.79,1.60,-100.00,,,-4.01,,0.33,0.01,2.56,,-1.60,,1.78,,3.85,,0.12,,-4.47,,-1.16,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.55,,,,,-0.07,,0.79,0.21,,,0.70,,-19.60,,2.42,,-4.17,,,,-0.58,,,
BalanceNoncurrInvestments,,,,259000,,959000,,28553000,26400000,40857000,,80394000,48071000,24314000,20562000,21498000,20247000,25432000,20702000,15746000,16646000,11052000,15422000,19488000,17033000,367000,14809000,19037000,31394000,30846000,30236000,28582000,34560000,43976000,51358000,65483000,71189000,78480000,81763000,76775000,86621000,93906000,88443000,97262000,100558000,101269000,107567000,101209000,107102000,102201000,113702000,110493000,51798000,48324000,46797000
BalanceNoncurrInvestments_yy,,,,,,,,10924.32,,4160.38,,181.56,82.09,-40.49,,-73.26,-57.88,4.60,0.68,-26.76,-17.79,-56.54,-25.50,23.76,2.32,-96.68,-3.97,-2.31,84.31,8304.90,104.17,50.14,10.08,42.57,69.86,129.10,105.99,78.46,59.20,17.24,21.68,19.66,8.17,26.68,16.09,7.84,21.62,4.06,6.51,0.92,5.70,9.17,-51.64,-52.72,-58.84
BalanceNoncurrInvestments_sy,,,,,,,,170.83,,44.26,,,-67.56,-40.49,,-61.63,-63.32,-17.91,0.68,1.17,18.47,-55.56,-74.67,43.71,63.97,97.00,-47.70,-2.62,19.79,14.48,114.58,-10.54,25.60,18.25,19.10,14.66,7.60,5.09,3.69,16.94,4.02,25.24,9.42,-3.30,3.20,,-2.08,-19.64,-9.05,-6.96,-0.99,,9.88,,-26.40
BalanceNoncurrInvestments_qq,,,,,-100.00,,-100.00,,-7.54,54.76,-100.00,,-40.21,-49.42,-15.43,4.55,-5.82,25.61,-18.60,-23.94,5.72,-33.61,39.54,26.36,-12.60,-97.85,3935.15,28.55,64.91,-1.75,-1.98,-5.47,20.92,27.24,16.79,27.50,8.71,10.24,4.18,-6.10,12.82,8.41,-5.82,9.97,3.39,0.71,6.22,-5.91,5.82,-4.58,11.25,-2.82,-53.12,-6.71,-3.16
BalanceNoncurrInvestments_sq,,,,,,,-100.00,,-1.46,-41.09,-100.00,,,,-100.00,,-2.27,,-100.00,-4.91,4.39,-2.22,-79.16,26.36,-1.26,-15.20,-100.00,68.22,2.23,6.00,-6.38,-5.47,3.49,1.32,0.65,-3.28,3.63,-0.33,2.02,8.58,1.28,0.76,,-2.31,,,-2.04,0.16,-1.34,,,,,-2.50,-3.16
BalanceOtherNoncurrentAssets,154000,,,153000,,837000,,55000,24000,17000,,944000,1123000,2393000,2961000,2726000,2995000,966000,986000,2697000,2233000,3048000,1645000,1777000,1061000,596000,1055000,1832000,1502000,2033000,2361000,2179000,1910000,1215000,893000,597000,630000,615000,662000,702000,449000,449000,449000,492000,362000,351000,350000,380000,365000,318000,318000,319000,33000,31000,31000
BalanceOtherNoncurrentAssets_yy,,,,,-100.00,,,-64.05,,-97.97,,1616.36,4579.17,13976.47,,188.77,166.70,-59.63,-66.70,-1.06,-25.44,215.53,66.84,-34.11,-52.49,-80.45,-35.87,3.10,41.56,241.11,123.79,18.94,27.16,-40.21,-62.17,-72.59,-67.02,-49.36,-25.91,17.46,-28.72,-27.04,-32.14,-29.86,-19.48,-21.94,-21.98,-22.71,1.08,-9.29,-9.26,-15.99,-91.05,-90.34,-90.34
BalanceOtherNoncurrentAssets_sy,,,,,-21.32,,,-27.08,,-18.23,,-65.99,233.71,43.94,,29.42,27.92,18.80,-36.80,22.07,47.31,5.00,-35.00,1.36,1.36,79.44,-10.40,3.10,41.56,37.52,1.95,48.78,29.17,13.07,-7.58,24.40,14.13,19.53,15.71,10.99,12.18,6.91,1.62,6.75,3.18,-4.43,12.98,-0.50,4.45,-2.23,18.59,2.58,-2.24,-6.60,-90.34
BalanceOtherNoncurrentAssets_qq,,-100.00,,,-100.00,,-100.00,,-56.36,-29.17,-100.00,,18.96,113.09,23.74,-7.94,9.87,-67.75,2.07,173.53,-17.20,36.50,-46.03,8.02,-40.29,-43.83,77.01,73.65,-18.01,35.35,16.13,-7.71,-12.35,-36.36,-26.51,-33.13,5.46,-2.29,7.52,6.01,-36.00,0.02,0.01,9.57,-26.53,-3.04,-0.04,8.54,-3.92,-12.99,,0.49,-89.76,-6.14,
BalanceOtherNoncurrentAssets_sq,,-21.42,,,,,-100.00,,-34.18,0.89,-95.63,,18.96,9.86,-100.00,18.80,-10.87,10.81,-100.00,-1.83,-0.45,-0.28,-75.13,14.84,,7.34,-100.00,5.99,-1.49,4.28,-5.33,-5.34,1.18,1.23,0.04,5.10,2.81,0.36,0.70,1.79,,0.71,1.04,0.24,8.57,4.17,-0.40,-7.14,1.08,0.96,,-2.61,,-3.84,
BalanceCurrentAssets,1761000,,,9134000,,43895000,,32509000,70377000,66118000,,76157000,67906000,65571000,58807000,54686000,50331000,55448000,52943000,46201000,50180000,61451000,48095000,43910000,49906000,67958000,42676000,36316000,28039000,21704000,19822000,19455000,24468000,24464000,26220000,22235000,19980000,26641000,24592000,15796000,15179000,17317000,17399000,22613000,19562000,12675000,8394000,8009000,7912000,17965000,6429000,6098000,67256000,7230000,6795000
BalanceCurrentAssets_yy,,,,,-100.00,,,255.91,,50.63,,134.26,-3.51,-0.83,,-28.19,-25.88,-15.44,-9.97,-15.52,-0.30,10.83,-9.16,-4.96,-0.55,10.59,-11.27,-17.29,-43.82,-68.06,-53.55,-46.43,-12.74,12.71,32.28,14.29,-18.34,8.90,-6.21,-28.96,-24.03,-35.00,-29.25,43.16,28.87,-26.81,-51.76,-64.58,-59.55,41.74,-23.40,-23.86,750.06,-59.75,5.69
BalanceCurrentAssets_sy,,,,,-3.20,,,151.76,,50.63,,2.83,13.24,-2.84,,-3.10,-10.87,-19.91,-46.43,-15.52,-0.98,6.26,35.38,19.68,28.80,45.20,-11.27,71.06,33.54,36.23,53.20,16.86,9.28,0.35,-7.47,9.34,6.98,8.34,1.95,-4.26,-14.56,-21.39,-12.98,2.81,10.31,2.47,6.77,12.16,14.38,5.63,3.38,-9.40,-1.62,-14.46,15.16
BalanceCurrentAssets_qq,,-100.00,,,-100.00,,-100.00,,116.48,-6.05,-100.00,,-10.83,-3.44,-10.32,-7.01,-7.96,10.17,-4.52,-12.73,8.61,22.46,-21.73,-8.70,13.66,36.17,-37.20,-14.90,-22.79,-22.59,-8.67,-1.85,25.77,-0.02,7.18,-15.20,-10.15,33.34,-7.69,-35.77,-3.90,14.08,0.48,29.96,-13.49,-35.21,-33.78,-4.58,-1.22,127.06,-64.21,-5.15,1002.89,-89.25,-6.01
BalanceCurrentAssets_sq,,-9.22,,,-11.76,,-100.00,,7.96,7.10,-100.00,,3.81,-3.44,-100.00,-15.75,-2.67,-10.02,-74.13,-12.24,3.45,-3.64,-64.50,-6.69,19.70,3.79,-100.00,-2.96,-1.95,1.15,-7.83,-3.38,-2.06,5.58,0.95,1.39,-0.62,-2.71,0.23,-1.06,-3.90,0.36,0.95,6.08,-1.03,1.84,2.32,0.79,-0.21,1.37,-1.10,-0.76,1.24,-3.42,3.39
BalanceInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentReceivables,131000,,,600000,,5667000,,2538000,2025000,6368000,,9031000,9126000,5997000,7450000,3997000,4933000,4863000,5268000,3146000,6483000,11403000,9157000,7054000,7283000,15327000,8137000,7262000,4686000,1660000,1977000,633000,,1158000,778000,904000,,1632000,1997000,2504000,2935000,3175000,3310000,4578000,4132000,7347000,3441000,3495000,3378000,14919000,3773000,3804000,56400000,3083000,3198000
BalanceCurrentReceivables_yy,,,,,-100.00,,,323.00,,12.37,,255.83,350.67,-5.83,,-55.74,-45.95,-18.91,-29.29,-21.29,31.42,134.48,73.82,124.22,12.34,34.41,-11.14,2.95,-35.66,-89.17,-75.70,-91.28,-100.00,-30.23,-60.66,42.80,,40.88,156.76,177.00,,94.57,65.75,82.86,40.80,131.44,3.95,-23.67,-18.24,103.05,9.66,8.86,1569.57,-79.33,-15.24
BalanceCurrentReceivables_sy,,,,,-5.12,,,227.22,,12.37,,-5.88,81.44,32.01,,10.12,9.29,-33.28,-49.42,-22.39,-14.42,-14.95,41.20,29.02,25.45,53.14,-11.14,47.82,32.64,29.48,-1.77,11.07,12.08,-12.26,-36.82,7.96,,7.77,9.73,-0.18,,-5.19,-1.83,-8.90,14.58,1.40,3.95,17.58,9.29,27.88,16.78,8.86,8.60,6.28,-12.14
BalanceCurrentReceivables_qq,,-100.00,,,-100.00,,-100.00,,-20.21,214.47,-100.00,,1.05,-34.29,24.23,-46.35,23.42,-1.42,8.33,-40.28,106.07,75.89,-19.70,-22.97,3.25,110.45,-46.91,-10.75,-35.47,-64.58,19.10,-67.98,-100.00,,-32.85,16.23,-100.00,,22.38,25.39,17.20,8.18,4.25,38.34,-9.76,77.82,-53.17,1.57,-3.33,341.63,-74.71,0.82,1382.59,-94.53,3.72
BalanceCurrentReceivables_sq,,9.83,,,-11.04,,-100.00,,3.54,1.07,-100.00,,1.05,8.13,-100.00,-6.18,-0.26,-6.30,-85.17,-11.41,1.26,-9.01,-59.85,-16.93,7.63,1.34,-100.00,-13.96,-1.85,5.46,-4.14,-2.62,-2.29,,5.38,1.01,-0.18,,1.18,-1.35,1.54,6.19,2.20,-2.70,4.25,-3.63,3.94,0.03,8.02,3.10,-1.35,0.82,1.99,0.69,4.45
BalanceCurrentInvestments,434000,,,6856000,,22428000,,16968000,60677000,54638000,,57125000,55951000,58049000,49502000,46742000,41488000,40965000,40398000,35179000,38443000,38200000,32456000,33285000,33616000,45694000,29954000,27202000,21521000,17520000,16295000,16844000,20024000,0,17701000,15188000,14817000,16455000,19619000,7835000,8931000,10337000,11089000,11278000,912000,697000,585000,771000,974000,580000,276000,107000,106000,88000,82000
BalanceCurrentInvestments_yy,,,,,-100.00,,,147.49,,143.62,,236.66,-7.79,6.24,,-18.18,-25.85,-29.43,-18.39,-24.74,-7.34,-6.75,-19.66,-5.38,-12.56,19.62,-7.71,-18.28,-35.98,-61.66,-45.60,-38.08,-6.96,-100.00,8.63,-9.83,-26.00,,10.83,-48.41,-39.73,-37.18,-43.48,43.94,-89.78,-93.25,-94.72,-93.16,6.80,-16.81,-52.92,-86.13,-89.09,-84.82,-70.32
BalanceCurrentInvestments_sy,,,,,-100.00,,,29.42,,143.62,,-67.08,0.46,5.98,,-53.27,-20.17,21.99,-18.39,,12.89,-15.12,-77.36,-22.72,-18.83,9.81,-42.85,-3.18,-16.20,-7.04,-7.03,21.87,25.12,-0.40,20.14,-7.60,-12.85,,-3.08,-39.71,-39.73,-19.86,-30.71,-23.19,-10.67,-8.51,-16.02,-21.43,-28.39,-29.15,-47.42,-15.20,-35.60,-50.76,-22.28
BalanceCurrentInvestments_qq,,-100.00,,,-100.00,,-100.00,,257.60,-9.95,-100.00,,-2.06,3.75,-14.72,-5.58,-11.24,-1.26,-1.38,-12.92,9.28,-0.63,-15.04,2.55,0.99,35.93,-34.45,-9.19,-20.88,-18.59,-6.99,3.37,18.88,-100.00,,-14.20,-2.44,11.05,19.22,-60.06,13.98,15.74,7.28,1.71,-91.91,-23.56,-16.11,31.82,26.34,-40.46,-52.52,-61.17,-0.59,-17.18,-7.18
BalanceCurrentInvestments_sq,,,,,-29.41,,-100.00,,255.86,-45.42,-100.00,,-5.86,-33.16,-100.00,-24.73,,-1.16,-100.00,-2.79,1.09,-21.30,-100.00,2.55,3.68,5.90,-100.00,-5.02,-1.70,0.59,-8.42,3.84,0.84,0.38,,-0.76,-2.51,-1.92,-2.63,-0.55,-4.79,0.23,1.10,-0.74,,-2.05,-2.18,-16.08,-1.22,-1.98,-1.78,-11.65,-0.07,-19.52,3.57
