,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1
IncomeBeforeTaxProfit_sy,,,,,-3.66,17.22,31.78,56.99,82.44,44.04,64.25,7.73,-33.02,-27.69,9.29,-37.55,-41.98,1.12,-7.82,77.22,97.51,-13.91,13.57,-18.98,-2.53,-17.92,-38.69,-65.78,-10.27,-32.86,-6.74,10.71,3.99,31.11,15.83,35.65,5.17,36.23,-8.46,42.54,24.49,31.74,36.86,2.50,8.54,-19.66,-34.32,12.80,3.24
IncomeBeforeTaxProfit_qq,,-223.89,-69.17,-152.53,123.46,-99.94,-24800.00,110.12,3248.00,925.21,-94.95,-641.11,178.70,-99.30,2707.69,561.64,-61.45,-288.61,105.98,1603.81,-2.07,-235.79,-86.17,11.61,19.92,-194.32,15.96,1.01,54.96,-106.19,43.67,-300.00,95.45,80.71,139.72,-835.71,110.44,-34.88,-28.57,110.00,-7.14,20.51,-87.23,-1133.33,108.06,,-33400.00,-135.80,75.06
IncomeBeforeTaxProfit_sq,,106.95,-38.95,73.95,-20.68,74.15,-3.78,77.63,20.55,14.26,-6.90,15.12,-32.94,-8.60,-1.36,-58.82,67.89,20.42,-2.66,-13.01,-1.35,26.53,19.26,-40.00,19.92,0.67,3.58,-44.79,50.20,-14.91,22.12,-5.10,5.63,49.60,16.74,3.05,10.92,-35.12,30.95,17.49,2.49,2.76,24.78,-35.96,16.31,,1.23,-6.58,19.16
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,1053000,-1772000,-2550000,-7396000,1731000,2000,-249000,26000,835000,7238000,840000,-2054000,1844000,116000,365000,1992000,931000,-1756000,105000,1624000,1762000,-2479000,-4438000,-3798000,-3135000,-9135000,-7754000,-8179000,-3457000,-7128000,-4015000,-16060000,-731000,-141000,56000,-412000,43000,28000,20000,42000,39000,47000,6000,-62000,5000,5000,-1665000,-3926000,-979000
IncomeNetProfit_yy,,,,,64.39,100.11,90.24,100.35,-51.76,361800.00,437.35,-8000.00,120.84,-98.40,-56.55,196.98,-49.51,-1613.79,-71.23,-18.47,89.26,-41.17,-4326.67,-333.87,-277.92,-268.50,-74.72,-115.35,-10.27,21.97,48.22,-96.36,78.85,98.02,101.39,97.43,105.88,119.86,-64.29,110.19,-9.30,67.86,-70.00,-247.62,-87.18,-89.36,-27850.00,-6232.26,-19680.00
IncomeNetProfit_sy,,,,,15.10,18.62,45.75,93.94,61.28,46.18,73.14,7.99,-34.94,-35.90,9.28,-38.43,-36.83,0.50,-9.40,106.39,95.36,-18.58,19.62,-21.90,5.24,-13.82,-24.73,-78.45,5.74,-52.55,-2.07,25.32,3.46,34.04,10.90,18.75,10.65,29.67,-7.33,43.75,23.47,52.12,30.51,-2.02,13.72,-22.57,-20.11,3.46,0.16
IncomeNetProfit_qq,,-268.28,-43.91,-190.04,123.40,-99.88,-12550.00,110.44,3111.54,766.83,-88.39,-344.52,189.78,-93.71,214.66,445.75,-53.26,-288.61,105.98,1446.67,8.50,-240.69,-79.02,14.42,17.46,-191.39,15.12,-5.48,57.73,-106.19,43.67,-300.00,95.45,80.71,139.72,-835.71,110.44,-34.88,-28.57,110.00,-7.14,20.51,-87.23,-1133.33,108.06,,-33400.00,-135.80,75.06
IncomeNetProfit_sq,,124.20,-36.60,79.13,-21.36,77.38,-5.48,80.39,-0.24,8.43,-8.46,26.77,-29.93,2.43,8.90,-59.95,70.26,26.54,-2.18,-14.09,0.40,24.21,34.02,-14.79,5.06,80.22,4.03,-30.19,57.73,-18.21,27.37,-30.35,36.22,-30.94,16.78,-2.52,-11.60,-34.88,42.75,16.84,7.92,7.16,33.60,-41.81,-7.60,,9.11,-13.38,12.60
IncomeShareholderNetProfit,1053000,-1772000,-2550000,-7396000,1731000,2000,-249000,26000,835000,7238000,840000,-2054000,1844000,116000,365000,1992000,931000,-1756000,105000,1624000,1762000,-2479000,-4438000,-3798000,-3135000,-9135000,-7754000,-8179000,-3457000,-7128000,-4015000,-16060000,-731000,-141000,56000,-412000,43000,28000,20000,42000,39000,47000,6000,-62000,5000,5000,-1665000,-3926000,-979000
IncomeShareholderNetProfit_yy,,,,,64.39,100.11,90.24,100.35,-51.76,361800.00,437.35,-8000.00,120.84,-98.40,-56.55,196.98,-49.51,-1613.79,-71.23,-18.47,89.26,-41.17,-4326.67,-333.87,-277.92,-268.50,-74.72,-115.35,-10.27,21.97,48.22,-96.36,78.85,98.02,101.39,97.43,105.88,119.86,-64.29,110.19,-9.30,67.86,-70.00,-247.62,-87.18,-89.36,-27850.00,-6232.26,-19680.00
IncomeShareholderNetProfit_sy,,,,,60.93,21.00,48.72,-21.50,59.74,48.17,73.14,77.81,-4.26,-9.96,9.28,-70.11,-36.83,-6.15,-9.40,106.45,95.35,-18.72,19.51,-22.12,5.25,-13.69,-22.77,-82.54,9.12,-56.69,-1.98,20.30,-7.38,23.46,6.83,18.75,10.37,28.19,-7.33,43.75,16.85,52.12,30.46,1.10,12.42,-19.29,-30.36,11.92,-1.58
IncomeShareholderNetProfit_qq,,-268.28,-43.91,-190.04,123.40,-99.88,-12550.00,110.44,3111.54,766.83,-88.39,-344.52,189.78,-93.71,214.66,445.75,-53.26,-288.61,105.98,1446.67,8.50,-240.69,-79.02,14.42,17.46,-191.39,15.12,-5.48,57.73,-106.19,43.67,-300.00,95.45,80.71,139.72,-835.71,110.44,-34.88,-28.57,110.00,-7.14,20.51,-87.23,-1133.33,108.06,,-33400.00,-135.80,75.06
IncomeShareholderNetProfit_sq,,119.53,-36.25,43.10,-30.11,50.36,11.00,-6.00,39.19,27.48,-17.83,37.36,-31.10,1.76,8.99,-58.78,70.15,26.54,-2.18,-12.70,-0.24,24.62,34.02,-16.40,5.17,72.06,-4.84,-26.80,57.73,-19.90,3.90,-30.35,1.14,-30.94,21.88,-0.93,-11.60,-34.85,47.42,16.84,2.72,7.16,45.85,-41.81,-6.44,,-5.16,7.72,13.68
BalanceNoncurrentAssets,50394000,50023000,49740000,49319000,47602000,46071000,45632000,44479000,40570000,38279000,37747000,39331000,38419000,36746000,36539000,35586000,36622000,36551000,,39915000,68440000,67027000,,64540000,63376000,60882000,,31642000,30924000,29246000,28626000,13188000,12823000,12491000,12181000,11898000,11584000,11324000,11091000,10893000,10669000,10431000,10226000,9991000,9764000,9638000,9403000,985000,945000
BalanceNoncurrentAssets_yy,,,,,-5.54,-7.90,-8.26,-9.81,-14.77,-16.91,-17.28,-11.57,-5.30,-4.00,-3.20,-9.52,-4.68,-0.53,-100.00,12.16,86.88,83.38,,61.69,-7.40,-9.17,,-50.97,-51.21,-51.96,,-58.32,-58.53,-57.29,-57.45,-9.78,-9.66,-9.34,-8.95,-8.45,-7.90,-7.89,-7.80,-8.28,-8.48,-7.60,-8.05,-90.14,-90.32
BalanceNoncurrentAssets_sy,,,,,2.36,5.78,20.41,32.67,18.27,20.31,8.18,6.30,5.86,7.12,4.64,9.21,7.04,-3.32,-3.44,2.76,3.08,0.68,,8.33,4.28,3.08,,8.35,3.85,2.22,,-1.96,-0.60,-0.12,-2.15,-2.23,-4.48,-3.13,-2.08,-2.75,-3.18,-5.48,-2.12,-1.14,3.65,4.08,2.48,2.94,4.08
BalanceNoncurrentAssets_qq,,-0.74,-0.57,-0.85,-3.48,-3.22,-0.95,-2.53,-8.79,-5.65,-1.39,4.20,-2.32,-4.35,-0.56,-2.61,2.91,-0.19,-100.00,,71.46,-2.06,-100.00,,-1.80,-3.94,-100.00,,-2.27,-5.43,-2.12,-53.93,-2.77,-2.59,-2.48,-2.32,-2.64,-2.24,-2.06,-1.79,-2.06,-2.23,-1.97,-2.30,-2.27,-1.29,-2.44,-89.52,-4.06
BalanceNoncurrentAssets_sq,,1.56,-0.93,2.58,-0.24,1.72,-1.05,2.92,0.78,-0.30,-2.16,4.20,-0.54,2.00,-100.00,-0.20,-1.46,-1.79,-100.00,,-0.70,2.70,-100.00,,0.33,-0.10,-100.00,,-1.88,-0.08,-2.48,-0.08,-1.08,-0.86,-0.84,-0.03,-1.19,-1.16,-0.95,0.01,-1.47,0.50,-0.18,2.24,-0.84,3.32,-0.36,2.67,-0.02
BalanceIntangibleAssets,290000,262000,284000,280000,369000,335000,781000,703000,630000,529000,458000,383000,326000,246000,224000,219000,423000,320000,,1101000,6734000,6486000,,6023000,5797000,5476000,,73000,59000,89000,51000,47000,43000,38000,35000,32000,32000,30000,28000,29000,28000,27000,30000,30000,33000,32000,32000,31000,30000
BalanceIntangibleAssets_yy,,,,,27.24,27.86,175.00,151.07,70.73,57.91,-41.36,-45.52,-48.25,-53.50,-51.09,-42.82,29.75,30.08,-100.00,402.74,1491.96,1926.88,,447.05,-13.91,-15.57,,-98.79,-98.98,-98.37,,-35.62,-27.12,-57.30,-31.37,-31.91,-25.58,-21.05,-20.00,-9.38,-12.50,-10.00,7.14,3.45,17.86,18.52,6.67,3.33,-9.09
BalanceIntangibleAssets_sy,,,,,-11.24,5.20,22.44,16.57,21.92,57.91,31.18,28.09,30.26,2.96,7.21,-1.25,-2.66,-6.61,-3.84,-2.61,-6.93,-1.94,,5.28,9.84,16.79,,48.72,20.61,3.09,,5.04,-0.68,-0.69,-3.80,-6.26,-9.85,-5.70,-6.54,-5.35,-8.56,-6.93,-3.86,-1.73,-1.67,0.05,-0.43,-1.61,-0.82
BalanceIntangibleAssets_qq,,-9.66,8.40,-1.41,31.79,-9.21,133.13,-9.99,-10.38,-16.03,-13.42,-16.38,-14.88,-24.54,-8.94,-2.23,93.15,-24.35,-100.00,,511.63,-3.68,-100.00,,-3.75,-5.54,-100.00,,-19.18,50.85,-42.70,-7.84,-8.51,-11.63,-7.89,-8.57,,-6.25,-6.67,3.57,-3.45,-3.57,11.11,,10.00,-3.03,,-3.12,-3.23
BalanceIntangibleAssets_sq,,-6.74,-11.66,0.65,0.02,-4.11,-44.44,-1.62,-1.22,9.99,-20.00,3.43,-1.18,-0.87,-100.00,0.62,-0.23,-3.12,-100.00,,-0.61,0.28,-100.00,,0.20,1.31,-100.00,,-2.32,2.90,-11.72,-0.24,-0.80,-0.18,-1.01,-1.67,,-1.32,-1.32,-1.22,-1.33,-0.43,-1.12,,-1.49,0.16,,-0.69,-2.48
BalanceProperty,49865000,49543000,48882000,45993000,44218000,43126000,42228000,41201000,39862000,37671000,37217000,38823000,37954000,36369000,36197000,35238000,36118000,36028000,,38300000,60494000,59472000,,57425000,56522000,54570000,,31513000,30819000,29118000,28543000,13140000,12779000,12453000,12127000,11849000,11536000,11279000,11050000,10852000,10630000,10395000,10183000,9949000,9722000,9597000,9364000,947000,915000
BalanceProperty_yy,,,,,-11.32,-12.95,-13.61,-10.42,-9.85,-12.65,-11.87,-5.77,-4.79,-3.46,-2.74,-9.23,-4.84,-0.94,-100.00,8.69,67.49,65.07,,49.93,-6.57,-8.24,,-45.12,-45.47,-46.64,,-58.30,-58.54,-57.23,-57.51,-9.82,-9.73,-9.43,-8.88,-8.41,-7.85,-7.84,-7.85,-8.32,-8.54,-7.68,-8.04,-90.48,-90.59
BalanceProperty_sy,,,,,2.92,6.46,30.08,33.20,3.67,8.66,5.22,1.06,1.20,4.02,3.96,6.34,4.02,0.48,0.36,4.13,4.88,0.46,,0.04,4.06,2.72,,4.61,0.84,0.54,,-2.35,-0.47,-1.59,-3.16,-3.06,-5.48,-4.94,-3.90,-3.23,-3.50,-3.92,-1.62,-0.72,4.30,6.53,4.80,2.13,1.14
BalanceProperty_qq,,-0.65,-1.33,-5.91,-3.86,-2.47,-2.08,-2.43,-3.25,-5.50,-1.21,4.32,-2.24,-4.18,-0.47,-2.65,2.50,-0.25,-100.00,,57.95,-1.69,-100.00,,-1.57,-3.45,-100.00,,-2.20,-5.52,-1.97,-53.96,-2.75,-2.55,-2.62,-2.29,-2.64,-2.23,-2.03,-1.79,-2.05,-2.21,-2.04,-2.30,-2.28,-1.29,-2.43,-89.89,-3.38
BalanceProperty_sq,,2.71,-1.07,1.57,-0.20,2.06,-2.08,5.46,-0.90,-0.66,-1.78,4.32,-0.75,1.89,-100.00,-2.20,-1.72,-0.90,-100.00,,-0.54,2.63,-100.00,,-0.21,-0.15,-100.00,,-2.41,,-1.85,0.28,-1.00,-0.69,-0.75,-0.09,-1.67,-1.17,-1.03,0.33,-1.32,0.62,0.06,1.69,-0.84,5.34,-0.45,0.92,-0.56
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,,,2495000,2495000,2495000,2495000,2495000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,,,,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,,,,,,,13.36,-13.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,,,,,,,-1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,239000,218000,574000,551000,520000,115000,128000,80000,78000,79000,72000,125000,139000,131000,118000,129000,81000,203000,,514000,1212000,1069000,,1092000,1057000,836000,,56000,46000,39000,32000,1000,1000,,19000,17000,16000,15000,13000,12000,11000,9000,13000,12000,9000,9000,7000,7000,
BalanceOtherNoncurrentAssets_yy,,,,,117.57,-47.25,-77.70,-85.48,-85.00,-31.30,-43.75,56.25,78.21,65.82,63.89,3.20,-41.73,54.96,-100.00,298.45,1396.30,426.60,,112.45,-12.79,-21.80,,-94.87,-95.65,-95.33,,-98.21,-97.83,-100.00,-40.62,1600.00,1500.00,,-31.58,-29.41,-31.25,-40.00,,,-18.18,,-46.15,-41.67,-100.00
BalanceOtherNoncurrentAssets_sy,,,,,6.14,-9.10,7.00,-0.17,2.90,23.67,-7.69,44.46,49.44,33.76,17.12,62.47,40.58,-4.66,-20.86,-4.18,-7.80,-17.36,,5.40,12.58,43.94,,33.84,15.70,10.81,,-13.48,-9.04,-17.44,-23.94,35.28,-3.93,,-3.85,-6.76,6.36,0.26,,,-9.15,,-9.44,-15.28,-3.80
BalanceOtherNoncurrentAssets_qq,,-8.79,163.30,-4.01,-5.63,-77.88,11.30,-37.50,-2.50,1.28,-8.86,73.61,11.20,-5.76,-9.92,9.32,-37.21,150.62,-100.00,,135.80,-11.80,-100.00,,-3.21,-20.91,-100.00,,-17.86,-15.22,-17.95,-96.88,,-100.00,,-10.53,-5.88,-6.25,-13.33,-7.69,-8.33,-18.18,44.44,-7.69,-25.00,,-22.22,,-100.00
BalanceOtherNoncurrentAssets_sq,,-6.64,-19.38,-4.01,-5.63,-21.62,-16.02,-22.66,9.22,0.01,-100.00,12.16,-1.16,-1.88,-100.00,22.70,2.34,-10.14,-100.00,,-0.86,-1.36,-100.00,,-3.56,6.44,-100.00,,-2.26,-0.26,-17.95,-30.64,,-0.12,,-2.38,-9.85,1.62,0.24,0.68,-8.04,0.09,-0.36,-6.52,-1.86,,-7.24,,-0.42
BalanceCurrentAssets,74263000,72479000,67707000,72337000,68895000,70677000,66998000,75509000,73857000,72566000,72950000,71339000,65369000,58880000,66655000,72988000,78683000,69036000,,72406000,81923000,67935000,,76790000,78218000,66716000,,53915000,39933000,29446000,23277000,20209000,15331000,16116000,17613000,15295000,17938000,17777000,16757000,16986000,19055000,18245000,18542000,17845000,21711000,22395000,21070000,9922000,11179000
BalanceCurrentAssets_yy,,,,,-7.23,-2.49,-1.05,4.39,7.20,2.67,8.88,-5.52,-11.49,-18.86,-8.63,2.31,20.37,17.25,-100.00,-0.80,4.12,-1.59,,6.05,-4.52,-1.79,,-29.79,-48.95,-55.86,,-62.52,-61.61,-45.27,-24.33,-24.32,17.00,10.31,-4.86,11.06,6.23,2.63,10.65,5.06,13.94,22.75,13.63,-44.40,-48.51
BalanceCurrentAssets_sy,,,,,0.88,4.26,8.70,4.39,10.32,31.50,10.75,16.08,6.88,3.94,5.56,9.54,3.55,0.70,-12.72,1.08,4.94,-0.93,,10.93,23.70,24.96,,30.30,22.13,13.80,,0.79,2.03,-3.83,-1.19,-3.30,-1.26,-2.68,-8.82,-5.03,2.03,4.16,8.28,7.28,2.76,6.70,5.20,10.31,10.94
BalanceCurrentAssets_qq,,-2.40,-6.58,6.84,-4.76,2.59,-5.21,12.70,-2.19,-1.75,0.53,-2.21,-8.37,-9.93,13.20,9.50,7.80,-12.26,-100.00,,13.14,-17.07,-100.00,,1.86,-14.71,-100.00,,-25.93,-26.26,-20.95,-13.18,-24.14,5.12,9.29,-13.16,17.28,-0.90,-5.74,1.37,12.18,-4.25,1.63,-3.76,21.66,3.15,-5.92,-52.91,12.67
BalanceCurrentAssets_sq,,3.57,-22.71,7.38,-5.55,2.59,-30.82,3.70,0.14,8.21,-30.80,-2.21,-2.41,-2.68,-100.00,-2.80,1.94,-3.56,-100.00,,3.90,0.10,-100.00,,4.68,1.74,-100.00,,-0.78,3.74,-17.35,-4.63,-2.73,4.74,4.81,-5.43,-5.78,-0.90,1.59,-3.79,3.88,-4.07,3.42,-3.31,-2.24,5.62,2.84,-0.12,4.40
BalanceInventory,35833000,40034000,31936000,34411000,27898000,33456000,30415000,36063000,30130000,30651000,25675000,28081000,27593000,28412000,26420000,32238000,34797000,32955000,,37405000,41709000,34312000,,29729000,36263000,39831000,,29002000,17374000,14737000,13143000,9099000,8004000,8326000,6898000,8039000,8439000,8281000,8238000,6510000,8466000,8959000,7649000,7109000,8328000,8163000,7990000,4715000,4346000
BalanceInventory_yy,,,,,-22.14,-16.43,-4.76,4.80,8.00,-8.38,-15.58,-22.13,-8.42,-7.30,2.90,14.80,26.11,15.99,-100.00,16.03,19.86,4.12,,-20.52,-13.06,16.08,,-2.45,-52.09,-63.00,,-68.63,-53.93,-43.50,-47.52,-11.65,5.43,-0.54,19.43,-19.02,0.32,8.19,-7.15,9.20,-1.63,-8.88,4.46,-33.68,-47.81
BalanceInventory_sy,,,,,-6.42,-6.26,0.51,4.80,8.00,20.08,27.66,28.41,24.16,18.02,2.90,13.27,8.67,-2.22,-19.40,-11.24,-8.93,2.20,,16.20,28.10,36.06,,42.34,22.53,21.97,,0.46,-7.08,3.78,-4.88,-5.65,-6.12,-13.15,-6.76,-13.68,-9.15,0.70,-3.16,3.63,-3.10,2.00,5.02,8.96,13.22
BalanceInventory_qq,,11.72,-20.23,7.75,-18.93,19.92,-9.09,18.57,-16.45,1.73,-16.23,9.37,-1.74,2.97,-7.01,22.02,7.94,-5.29,-100.00,,11.51,-17.73,-100.00,,21.98,9.84,-100.00,,-40.09,-15.18,-10.82,-30.77,-12.03,4.02,-17.15,16.54,4.98,-1.87,-0.52,-20.98,30.05,5.82,-14.62,-7.06,17.15,-1.98,-2.12,-40.99,-7.83
BalanceInventory_sq,,4.45,-21.30,2.64,-14.94,-12.59,-17.88,-8.85,-1.29,-0.08,-23.05,4.48,-0.06,-5.50,-100.00,-2.41,-0.66,-16.12,-100.00,,4.38,7.10,-100.00,,9.16,2.07,-100.00,,-0.41,5.86,-11.90,-4.65,-2.28,4.90,-5.16,-3.64,-6.97,-4.71,-1.46,-11.56,-1.49,-4.06,-2.15,-13.39,-0.16,5.03,-1.65,2.25,3.21
BalanceCurrentReceivables,35216000,29662000,31611000,35626000,38045000,34215000,34252000,38224000,41596000,40134000,44224000,37857000,32437000,26709000,27952000,36244000,37145000,27042000,,33981000,31754000,28203000,,45123000,39533000,24853000,,24191000,21743000,13557000,9216000,10090000,6697000,7205000,10304000,6676000,8706000,9020000,8002000,10201000,10273000,9031000,10654000,10584000,13024000,13959000,12910000,5134000,6733000
BalanceCurrentReceivables_yy,,,,,8.03,15.35,8.35,7.29,9.33,17.30,29.11,-0.96,-22.02,-33.45,-36.79,-4.26,14.51,1.25,-100.00,-6.24,-14.51,4.29,,32.79,24.50,-11.88,,-46.39,-45.00,-45.45,,-58.29,-69.20,-46.85,11.81,-33.84,30.00,25.19,-22.34,52.80,18.00,0.12,33.14,3.75,26.78,54.57,21.18,-51.49,-48.30
BalanceCurrentReceivables_sy,,,,,10.65,14.46,18.07,14.37,13.89,17.30,29.11,14.18,21.14,17.54,16.82,7.45,5.14,0.78,-5.13,2.53,10.50,4.29,,13.49,21.26,11.82,,33.73,26.26,15.82,,9.09,6.02,-7.89,-0.41,-7.25,-8.76,-4.17,-6.18,0.63,8.49,-0.84,10.59,6.09,3.36,10.87,-0.02,6.44,3.60
BalanceCurrentReceivables_qq,,-15.77,6.57,12.70,6.79,-10.07,0.11,11.60,8.82,-3.51,10.19,-14.40,-14.32,-17.66,4.65,29.67,2.49,-27.20,-100.00,,-6.55,-11.18,-100.00,,-12.39,-37.13,-100.00,,-10.12,-37.65,-32.02,9.48,-33.63,7.59,43.01,-35.21,30.41,3.61,-11.29,27.48,0.71,-12.09,17.97,-0.66,23.05,7.18,-7.51,-60.23,31.15
BalanceCurrentReceivables_sq,,3.65,-35.21,12.70,-7.01,3.36,-51.49,5.34,0.94,12.92,-52.68,-1.32,-2.80,7.17,-100.00,5.84,2.92,3.61,-100.00,,9.19,10.24,-100.00,,-1.10,4.80,-100.00,,0.43,4.60,-20.76,-0.57,-6.85,6.22,8.67,-9.10,-1.47,3.61,4.12,-0.91,0.71,-0.67,13.61,-5.84,-1.78,6.11,5.84,-4.28,1.68
BalanceCurrentInvestments,2000,,,,,,,,,,,,,,,,1010000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,-100.00,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,-30.10,,,,,,,,,,,,,,,,-87.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,-100.00,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,-79.41,,,,,,,,,,,,,,,,-74.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,1244000,1236000,2921000,1671000,1734000,2037000,1663000,848000,882000,911000,2308000,4844000,3028000,1821000,11490000,3048000,4557000,8037000,,624000,6913000,4342000,,1493000,1500000,1219000,,444000,127000,688000,607000,969000,370000,422000,279000,541000,441000,266000,312000,234000,54000,61000,73000,49000,28000,40000,2000,22000,31000
BalanceCash_yy,,,,,39.39,64.81,-43.07,-49.25,-49.13,-55.28,38.79,471.23,243.31,99.89,397.83,-37.08,50.50,341.35,-100.00,-79.53,51.70,-45.97,,139.26,-78.30,-71.93,,-70.26,-91.53,-43.56,,118.24,191.34,-38.66,-54.04,-44.17,19.19,-36.97,11.83,-56.75,-87.76,-77.07,-76.60,-79.06,-48.15,-34.43,-97.26,-55.10,10.71
BalanceCash_sy,,,,,2.83,-20.37,-0.80,16.04,-8.82,1.98,38.79,-21.46,-29.84,-27.99,-0.36,-8.67,87.22,-17.72,-28.80,18.58,-17.32,-18.00,,-32.60,-5.29,-6.78,,29.72,-33.73,-4.58,,-0.89,60.43,-13.06,1.06,5.22,-3.58,13.87,6.78,-20.70,14.84,9.04,-15.25,18.80,4.99,-0.66,22.27,-2.67,25.10
BalanceCash_qq,,-0.64,136.33,-42.79,3.77,17.47,-18.36,-49.01,4.01,3.29,153.35,109.88,-37.49,-39.86,530.97,-73.47,49.51,76.37,-100.00,,1007.85,-37.19,-100.00,,0.47,-18.73,-100.00,,-71.40,441.73,-11.77,59.64,-61.82,14.05,-33.89,93.91,-18.48,-39.68,17.29,-25.00,-76.92,12.96,19.67,-32.88,-42.86,42.86,-95.00,1000.00,40.91
BalanceCash_sq,,-3.36,-10.52,-19.61,-16.81,-9.25,-53.18,-39.42,-8.01,-8.59,-31.09,-25.90,-3.78,0.23,-100.00,-6.48,9.98,-18.36,-100.00,,15.40,-35.56,-100.00,,14.24,-15.50,-100.00,,-25.16,6.20,-43.41,-12.88,-8.64,-17.09,12.54,5.12,-15.83,-5.64,9.68,-9.32,9.60,12.96,1.36,46.37,-12.73,-9.45,14.68,28.91,4.32
BalanceOtherCurrentAssets,1968000,1547000,1239000,629000,1218000,969000,668000,374000,1249000,870000,743000,557000,2311000,1938000,793000,1458000,1174000,1002000,,396000,1547000,1078000,,445000,922000,813000,,278000,689000,464000,311000,51000,260000,163000,132000,39000,352000,210000,205000,41000,262000,194000,166000,103000,331000,233000,168000,51000,69000
BalanceOtherCurrentAssets_yy,,,,,-38.11,-37.36,-46.09,-40.54,2.55,-10.22,11.23,48.93,85.03,122.76,6.73,161.76,-49.20,-48.30,-100.00,-72.84,31.77,7.58,,12.37,-40.40,-24.58,,-37.53,-25.27,-42.93,,-81.65,-62.26,-64.87,-57.56,-23.53,35.38,28.83,55.30,5.13,-25.57,-7.62,-19.02,151.22,26.34,20.10,1.20,-50.49,-79.15
BalanceOtherCurrentAssets_sy,,,,,11.60,1.18,-1.85,-25.13,-15.19,-3.30,11.23,-2.86,47.52,23.28,-7.03,14.32,-20.08,-19.30,-78.76,14.81,13.15,24.06,,-9.30,16.18,-24.58,,74.26,10.43,12.94,,4.81,-5.14,-8.72,20.54,-4.31,-2.78,-14.83,-24.19,-13.86,5.33,-8.55,-8.39,-2.92,8.38,2.83,-1.43,2.00,9.04
BalanceOtherCurrentAssets_qq,,-21.39,-19.91,-49.23,93.64,-20.44,-31.06,-44.01,233.96,-30.34,-14.60,-25.03,314.90,-16.14,-59.08,83.86,-19.48,-14.65,-100.00,,290.66,-30.32,-100.00,,107.19,-11.82,-100.00,,147.84,-32.66,-32.97,-83.60,409.80,-37.31,-19.02,-70.45,802.56,-40.34,-2.38,-80.00,539.02,-25.95,-14.43,-37.95,221.36,-29.61,-27.90,-69.64,35.29
