,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit_qq,,601.30,-68.07,1338.14,-86.19,-110.25,2158.29,-117.55,571.36,-118.83,-325.31,-423.39,100.64,-9078.75,-26.37,-497.97,97.30,527.13,-96.38,-1013.22,200.58,-68.92,226.70,-1162.73,97.34,326.76,-301.92,-547.11,96.21,34.42,-187.05,15.15,131.26,-60.62,-1565.99,96.48,-1202.48,-67.61,70.82,-115.81,20.10,-618.62,106.02,-2265.24,66.52,43.34,-30.68,-193.56,88.80,-82.65
IncomeBeforeTaxProfit_sq,,465.94,-65.36,715.15,-65.39,56.32,1034.53,-117.55,110.38,-118.83,40.10,-423.39,100.64,-82.30,-13.22,-271.83,96.44,51.13,-36.42,-68.04,59.88,-3.56,56.96,-45.94,53.04,-16.74,-7.14,-72.11,60.01,0.56,-1.24,-25.74,93.94,-6.83,-11.12,-12.66,-10.97,43.50,-24.49,-145.36,72.27,-45.08,6.22,-50.31,44.93,39.11,-21.62,77.57,29.47,-48.90
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,180000,2066000,1691000,8369000,1530000,23000,3205000,-314000,2960000,-377000,-2379000,-10174000,127000,-6109000,-7131000,-56663000,-785000,5683000,28000,-290000,1472000,441000,1648000,-28461000,-955000,1293000,-3092000,-15292000,-970000,-662000,-1261000,-1240000,429000,452000,-1758000,-328000,48000,-1578000,-616000,-889000,-1016000,-5716000,275000,-8987000,-2731000,-1579000,-1726000,-5152000,-592000,-1143000
IncomeNetProfit_yy,,,,,750.00,-98.89,89.53,-103.75,93.46,-1739.13,-174.23,-3140.13,-95.71,-1520.42,-199.75,-456.94,-718.11,193.03,100.39,99.49,287.52,-92.24,5785.71,-9714.14,-164.88,193.20,-287.62,46.27,-1.61,-151.22,59.22,91.89,144.23,168.22,-39.45,73.59,-88.84,-449.19,64.94,-171.52,-2222.01,-262.33,144.70,-910.43,-168.73,72.37,-726.52,42.67,78.34,27.63
IncomeNetProfit_sy,,,,,405.18,-29.90,26.42,-212.78,16.11,-939.45,-174.23,-217.40,-95.71,-7.93,19.15,-204.34,-9.97,193.03,57.16,108.78,-3.48,-4.40,52.70,-110.92,-7.45,10.19,-38.70,27.28,6.02,17.72,18.38,67.09,-23.96,19.86,-26.36,34.47,-58.60,-3.82,-10.79,-154.17,5.92,-81.54,-50.70,40.56,-34.21,31.99,3.74,42.67,56.61,18.97
IncomeNetProfit_qq,,1047.78,-18.15,394.91,-81.72,-98.50,13834.78,-109.80,1042.68,-112.74,-531.03,-327.66,101.25,-4910.24,-16.73,-694.60,98.61,823.95,-99.51,-1135.71,607.59,-70.04,273.70,-1827.00,96.64,235.39,-339.13,-394.57,93.65,31.76,-90.40,1.63,134.61,5.25,-489.20,81.37,114.62,-3394.61,60.93,-44.30,-14.24,-462.56,104.82,-3362.11,69.62,42.16,-9.28,-198.50,88.52,-93.25
IncomeNetProfit_sq,,734.30,-43.76,242.95,-64.54,126.59,6874.36,-109.80,109.20,-112.74,16.73,-327.66,101.25,-26.68,16.31,-370.71,97.24,46.49,-24.01,-68.46,48.13,-6.90,97.38,-47.95,54.58,-12.78,-5.74,-84.49,59.13,-7.56,-38.50,-39.13,76.80,5.25,-19.22,-31.42,36.31,57.80,-23.04,-69.81,67.80,-45.04,35.42,-20.66,44.72,2.59,-17.31,123.85,20.16,-50.09
IncomeShareholderNetProfit,80000,2166000,1691000,3457000,1394000,25000,3020000,5000,2960000,-377000,-2379000,-10174000,127000,-6109000,-7131000,-56663000,-785000,5683000,28000,-290000,1472000,441000,1648000,-28461000,-955000,1293000,-3092000,-15292000,-970000,-662000,-1261000,-1240000,429000,452000,-1758000,-328000,48000,-1578000,-616000,-889000,-1016000,-5716000,275000,-8987000,-2731000,-1579000,-1726000,-5152000,-592000,-1143000
IncomeShareholderNetProfit_yy,,,,,1642.50,-98.85,78.59,-99.86,112.34,-1608.00,-178.77,-203580.00,-95.71,-1520.42,-199.75,-456.94,-718.11,193.03,100.39,99.49,287.52,-92.24,5785.71,-9714.14,-164.88,193.20,-287.62,46.27,-1.61,-151.22,59.22,91.89,144.23,168.22,-39.45,73.59,-88.84,-449.19,64.94,-171.52,-2222.01,-262.33,144.70,-910.43,-168.73,72.37,-726.52,42.67,78.34,27.63
IncomeShareholderNetProfit_sy,,,,,853.27,-30.34,20.82,-208.10,23.14,-872.56,-178.77,-219.80,-95.71,-5.05,18.77,-181.14,-8.01,193.03,63.65,109.74,-3.99,-58.71,64.95,-110.03,-10.00,28.03,-44.71,27.31,6.03,-14.34,19.56,52.23,-31.44,19.86,-26.35,34.47,-57.94,-3.82,-10.79,-154.17,-3.30,-84.89,-50.38,35.95,-33.12,12.77,8.40,42.67,54.86,18.90
IncomeShareholderNetProfit_qq,,2607.50,-21.93,104.44,-59.68,-98.21,11980.00,-99.83,59100.00,-112.74,-531.03,-327.66,101.25,-4910.24,-16.73,-694.60,98.61,823.95,-99.51,-1135.71,607.59,-70.04,273.70,-1827.00,96.64,235.39,-339.13,-394.57,93.65,31.76,-90.40,1.63,134.61,5.25,-489.20,81.37,114.62,-3394.61,60.93,-44.30,-14.24,-462.56,104.82,-3362.11,69.62,42.16,-9.28,-198.50,88.52,-93.25
IncomeShareholderNetProfit_sq,,1516.86,-45.40,96.05,-53.16,122.49,5947.10,-99.83,108.37,-112.74,18.20,-327.66,101.25,-22.70,15.50,-370.62,97.22,46.49,-24.01,-62.34,25.98,-4.14,39.42,-73.84,54.58,-12.79,-16.98,-62.37,67.04,1.34,-40.34,-39.13,76.80,5.25,-19.22,-31.42,36.22,57.80,-28.08,-62.74,67.58,-45.04,34.62,-20.66,46.36,2.59,-18.81,88.67,23.27,-47.98
BalanceNoncurrentAssets,50760000,50880000,,60742000,35426000,39674000,,99059000,97359000,75790000,,86999000,86462000,86879000,,64471000,63165000,51371000,,53813000,52789000,53702000,,32529000,32656000,51676000,51728000,51442000,50581000,50117000,49772000,49348000,49104000,51586000,52707000,53598000,53288000,51358000,51043000,42932000,43033000,42581000,42621000,40063000,39468000,40028000,39072000,38601000,39309000,39045000
BalanceNoncurrentAssets_yy,,,,,-30.21,-22.02,,63.08,174.82,91.03,,-12.17,-11.19,14.63,,-25.89,-26.94,-40.87,,-16.53,-16.43,4.54,,-39.55,-38.14,-3.77,,58.14,54.89,-3.02,-3.78,-4.07,-2.92,2.93,5.90,8.61,8.52,-0.44,-3.16,-19.90,-19.24,-17.09,-16.50,-6.68,-8.28,-5.99,-8.33,-3.65,-0.40,-2.46
BalanceNoncurrentAssets_sy,,,,,131.77,-61.01,,69.22,104.07,91.03,,22.83,18.62,14.63,,-25.89,-26.94,-27.96,,73.58,32.62,52.34,,33.28,129.16,23.18,,0.69,27.99,12.20,8.62,8.34,4.22,2.93,6.13,10.60,4.88,5.30,4.64,2.78,13.54,21.57,23.24,7.40,1.11,-2.82,0.44,2.83,3.18,0.62
BalanceNoncurrentAssets_qq,,0.24,-100.00,,-41.68,11.99,-100.00,,-1.72,-22.15,-100.00,,-0.62,0.48,-100.00,,-2.03,-18.67,-100.00,,-1.90,1.73,-100.00,,0.39,58.24,0.10,-0.55,-1.67,-0.92,-0.69,-0.85,-0.49,5.06,2.17,1.69,-0.58,-3.62,-0.61,-15.89,0.24,-1.05,0.09,-6.00,-1.49,1.42,-2.39,-1.20,1.83,-0.67
BalanceNoncurrentAssets_sq,,68.16,-100.00,,2.08,-44.01,-100.00,,2.11,5.03,-100.00,,-0.62,-0.65,-100.00,,1.08,4.44,-52.10,,-2.00,22.16,2.32,,0.97,5.30,-2.43,1.83,1.35,3.65,-0.69,-0.26,2.39,0.88,1.63,2.52,-0.58,2.28,3.91,4.62,1.82,3.72,0.68,0.81,-0.10,0.82,0.67,0.33,0.56,-0.18
BalanceIntangibleAssets,18523000,18405000,,41713000,17852000,20340000,,73057000,73389000,51564000,,51081000,50817000,50552000,,44277000,44234000,42088000,,42144000,42239000,42296000,,27487000,27480000,44701000,45138000,42716000,42678000,42641000,42604000,42571000,42552000,44011000,44785000,43959000,43940000,43921000,43909000,35149000,35138000,35137000,35125000,34609000,34607000,34605000,34604000,34501000,34499000,34524000
BalanceIntangibleAssets_yy,,,,,-3.62,10.51,,75.14,311.10,153.51,,-30.08,-30.76,-1.96,,-13.32,-12.95,-16.74,,-4.82,-4.51,0.49,,-34.78,-34.94,5.69,,55.40,55.30,-4.61,-5.61,-0.34,-0.29,3.21,5.12,3.26,3.26,-0.21,-1.96,-20.04,-20.03,-20.00,-20.00,-1.54,-1.51,-1.51,-1.48,-0.31,-0.31,-0.24
BalanceIntangibleAssets_sy,,,,,399.71,-44.74,,71.71,192.30,153.51,,21.32,20.34,-1.96,,-13.32,-12.95,-16.74,,3.66,0.38,0.49,,28.11,42.87,18.88,,-5.00,4.32,-0.22,4.98,0.67,-0.76,-4.71,0.30,17.53,3.26,4.94,8.56,33.76,53.11,30.11,22.94,2.63,1.46,-1.86,-1.48,-2.28,-1.05,-0.57
BalanceIntangibleAssets_qq,,-0.64,-100.00,,-57.20,13.94,-100.00,,0.45,-29.74,-100.00,,-0.52,-0.52,-100.00,,-0.10,-4.85,-100.00,,0.23,0.13,-100.00,,-0.03,62.67,0.98,-5.37,-0.09,-0.09,-0.09,-0.08,-0.05,3.43,1.76,-1.84,-0.04,-0.04,-0.03,-19.95,-0.03,,-0.03,-1.47,,,,-0.30,,0.07
BalanceIntangibleAssets_sq,,397.64,-100.00,,-28.28,-43.03,-100.00,,0.45,9.99,-100.00,,-0.52,-2.33,-100.00,,-0.10,0.02,-100.00,,-1.56,34.79,-53.70,,-3.14,3.74,-2.50,-3.55,0.25,1.70,-1.01,-2.12,-0.05,-0.14,2.02,8.90,0.64,0.77,4.22,13.10,1.31,,-0.28,1.93,,,,-0.17,,0.73
BalanceProperty,31281000,31439000,,16548000,15688000,17393000,,22752000,22134000,20722000,,19897000,19300000,18534000,,12349000,11236000,1500000,,2140000,1541000,2153000,,2249000,2545000,4173000,3937000,3242000,2638000,2468000,2200000,1934000,1730000,2207000,2413000,1642000,1459000,1432000,1320000,1464000,1727000,1591000,1687000,1764000,1563000,1387000,1406000,1078000,1786000,1656000
BalanceProperty_yy,,,,,-49.85,-44.68,,37.49,41.09,19.14,,-12.55,-12.80,-10.56,,-37.94,-41.78,-91.91,,-82.67,-86.29,43.53,,5.09,65.15,93.82,,44.15,3.67,-40.86,-44.11,-40.34,-34.43,-10.56,9.65,-15.12,-15.65,-35.14,-45.29,-10.86,18.36,11.14,27.77,20.53,-9.50,-12.83,-16.63,-38.92,14.26,19.37
BalanceProperty_sy,,,,,18.76,-72.34,,48.34,52.18,19.14,,20.75,11.33,10.45,,-18.50,-29.62,-20.40,,15.38,-40.50,43.53,,18.86,65.15,18.06,,5.10,6.18,7.17,3.33,7.88,6.44,4.76,8.29,8.80,-4.91,-0.28,-1.90,5.12,10.40,8.71,16.30,10.67,1.42,-3.62,-0.53,-5.60,-0.84,1.67
BalanceProperty_qq,,0.51,-100.00,,-5.20,10.87,-100.00,,-2.72,-6.38,-100.00,,-3.00,-3.97,-100.00,,-9.01,-86.65,-100.00,,-27.99,39.71,-100.00,,13.16,63.97,-5.66,-17.65,-18.62,-6.46,-10.84,-12.10,-10.56,27.60,9.31,-31.96,-11.13,-1.88,-7.80,10.87,18.00,-7.87,6.00,4.59,-11.40,-11.26,1.38,-23.37,65.73,-7.28
BalanceProperty_sq,,3.47,-100.00,,2.68,-44.56,-100.00,,7.44,-1.80,-100.00,,-0.95,-2.57,-100.00,,-1.50,-40.11,-100.00,,-15.27,39.71,-48.85,,0.72,5.82,-4.15,-0.81,2.60,2.24,-0.32,0.32,1.19,3.73,0.97,0.97,-2.55,2.64,-0.89,7.74,-0.78,1.41,-1.33,3.73,-0.72,-0.46,0.47,-0.80,-0.34,-0.86
BalanceNoncurrentReceivables,,,,486000,,,,,,,,0,0,75000,,166000,11000,99000,,135000,227000,275000,,136000,136000,147000,147000,148000,217000,216000,216000,191000,133000,133000,133000,203000,152000,152000,147000,147000,238000,253000,265000,205000,198000,1175000,191000,208000,211000,153000
BalanceNoncurrentReceivables_yy,,,,,,,,-100.00,,,,,,,,,,32.00,,-18.67,1963.64,177.78,,0.74,-40.09,-46.55,,8.82,59.52,46.94,46.90,29.02,-38.75,-38.49,-38.47,6.13,14.17,14.17,10.47,-27.57,56.84,66.73,80.50,39.93,-16.94,364.39,-27.83,1.37,6.55,-87.00
BalanceNoncurrentReceivables_sy,,,,,,,,-67.39,,,,,,,,,,450.34,,378.12,241.04,29.67,,0.74,10.75,-46.55,,4.41,2.24,1.47,1.96,-19.70,-3.00,-12.52,-19.24,6.13,14.17,11.84,18.13,11.10,7.74,66.73,7.36,3.64,,-1.34,-1.45,1.11,6.94,-0.56
BalanceNoncurrentReceivables_qq,,,,,-100.00,,,,,,,,,,-100.00,,-93.37,800.00,-100.00,,68.15,21.15,-100.00,,,8.09,,0.68,46.59,-0.44,-0.02,-11.58,-30.42,,,52.52,-25.14,,-3.25,,62.10,6.30,4.74,-22.48,-3.78,494.38,-83.72,8.89,1.13,-27.48
BalanceNoncurrentReceivables_sq,,,,,-52.18,,,,,,,,,,-100.00,,-3.46,97.68,-50.00,,-1.50,,-100.00,,,4.13,,-4.20,2.57,,,-12.15,0.77,,,-3.23,-2.32,,2.00,,,5.92,-1.54,-4.16,,7.26,-0.50,0.56,,1.55
BalanceNoncurrInvestments,75000,155000,,155000,96000,152000,,,0,,,9283000,9289000,9283000,,0,5000,5000,,5000,5000,5000,,5000,,,,,,,,,,,,2760000,1738000,,,1000,2000,5000,6000,,,,,,,
BalanceNoncurrInvestments_yy,,,,,28.00,-1.94,,-100.00,-100.00,-100.00,,,,,,-100.00,-99.95,-99.95,,,,,,,-100.00,-100.00,,-100.00,,,,,,,,,,,,-99.96,-99.91,,,-100.00,-100.00,-100.00,-100.00,,,
BalanceNoncurrInvestments_sy,,,,,151.76,-50.97,,19.34,-71.78,-100.00,,,,,,-99.18,-98.11,-85.93,,,,,,,-100.00,-55.98,,-12.92,,,,,,,,,,,,-31.04,-60.27,,,3.96,16.39,,,,,
BalanceNoncurrInvestments_qq,,106.67,-100.00,,-38.06,58.33,-100.00,,,,,,0.06,-0.06,-100.00,,,,-100.00,,,,-100.00,,-100.00,,,,,,,,,,,,-37.04,-100.00,,,53.20,226.37,10.64,-100.00,,,,,,
BalanceNoncurrInvestments_sq,,29.68,-100.00,,221.78,-20.84,-100.00,,,,,,7.19,-37.93,-100.00,,,,60.60,,,,-100.00,,-52.24,,,,,,,,,,,,7.58,-1.41,,,2.63,,10.00,5.10,,,,,,
BalanceOtherNoncurrentAssets,881000,881000,,1840000,1790000,1789000,,3250000,1836000,3504000,,6738000,7056000,8435000,,7679000,7679000,7679000,,9389000,8777000,8973000,,2652000,2495000,2655000,2506000,5336000,5048000,4792000,4752000,4651000,4689000,5235000,5376000,5034000,5999000,5855000,5667000,6171000,5929000,5595000,5539000,3485000,3100000,2861000,2870000,2814000,2813000,2713000
BalanceOtherNoncurrentAssets_yy,,,,,103.18,103.06,,76.63,2.57,95.86,,107.32,284.31,140.72,,13.97,8.83,-8.96,,22.27,14.30,16.85,,-71.75,-71.57,-70.41,,101.21,102.32,80.49,89.61,-12.83,-7.11,9.24,13.14,8.24,27.93,11.84,5.41,22.59,-1.17,-4.43,-2.27,-43.53,-47.71,-48.86,-48.18,-19.24,-9.25,-5.19
BalanceOtherNoncurrentAssets_sy,,,,,157.41,1.53,,186.25,218.81,95.86,,96.46,25.86,37.37,,13.97,8.83,-8.96,,171.60,3.50,16.85,,186.94,8.80,182.90,,3.91,39.63,43.80,29.24,-4.86,6.38,9.24,5.18,23.24,3.04,11.84,11.73,12.18,17.40,57.78,16.68,39.66,35.00,21.71,31.53,-19.22,-9.25,-19.07
BalanceOtherNoncurrentAssets_qq,,,-100.00,,-2.72,-0.06,-100.00,,-43.51,90.85,-100.00,,4.72,19.54,-100.00,,,,-100.00,,-6.52,2.23,-100.00,,-5.92,6.41,-5.61,112.93,-5.40,-5.07,-0.84,-2.11,0.81,11.63,2.70,-6.35,19.15,-2.40,-3.20,8.90,-3.94,-5.63,-1.01,-37.08,-11.04,-7.71,0.31,-1.95,-0.03,-3.58
BalanceOtherNoncurrentAssets_sq,,,-100.00,,-5.10,-50.03,-100.00,,5.41,5.13,-100.00,,,13.67,-100.00,,,,-100.00,,-2.96,2.23,-49.24,,1.50,6.41,-6.81,1.15,0.80,1.18,,-4.15,0.96,11.63,2.70,-6.35,7.74,-2.40,0.38,8.90,-0.86,-0.50,5.06,34.73,-0.59,4.12,3.09,-7.45,1.06,0.06
BalanceCurrentAssets,63639000,75074000,,78058000,102892000,97468000,,86853000,94342000,96721000,,68530000,62689000,60308000,,20012000,20612000,32191000,,17051000,17682000,20520000,,18631000,21269000,25762000,29535000,21438000,14407000,15347000,14605000,15632000,16783000,19724000,16581000,12436000,11493000,9415000,12976000,15348000,15278000,18492000,21747000,15522000,13306000,11087000,12173000,10442000,9884000,9856000
BalanceCurrentAssets_yy,,,,,61.68,29.83,,11.27,-8.31,-0.77,,-21.10,-33.55,-37.65,,-70.80,-67.12,-46.62,,-14.80,-14.22,-36.26,,9.27,20.29,25.55,,15.07,-32.26,-40.43,-50.55,-27.08,16.49,28.52,13.53,-20.44,-31.52,-52.26,-21.74,23.41,32.94,96.40,67.59,1.14,-12.91,-40.05,-44.03,-32.73,-25.72,-11.10
BalanceCurrentAssets_sy,,,,,65.68,-35.08,,10.75,29.22,-0.77,,-7.50,-23.69,-31.56,,-10.48,-21.72,-4.86,,36.80,24.88,23.44,,28.52,31.32,20.30,,11.65,6.72,10.08,13.29,8.74,16.49,3.59,15.26,14.10,4.86,0.32,2.48,-6.71,7.62,11.50,-1.94,5.00,-0.26,-4.82,-6.17,-4.98,-2.98,8.90
BalanceCurrentAssets_qq,,17.97,-100.00,,31.81,-5.27,-100.00,,8.62,2.52,-100.00,,-8.52,-3.80,-100.00,,3.00,56.18,-100.00,,3.70,16.05,-100.00,,14.16,21.12,14.65,-27.41,-32.80,6.53,-4.84,7.03,7.37,17.53,-15.94,-25.00,-7.59,-18.07,37.82,18.27,-0.45,21.04,17.60,-28.62,-14.27,-16.68,9.79,-14.21,-5.35,-0.28
BalanceCurrentAssets_sq,,15.19,-100.00,,13.88,-52.64,-100.00,,8.62,2.52,-100.00,,-0.61,-3.80,-100.00,,3.85,13.58,-50.04,,-2.73,10.78,-63.54,,-3.02,-4.39,-1.45,3.88,-18.36,6.53,0.25,1.20,2.90,9.73,10.50,-2.93,0.72,5.96,-1.72,-6.68,-2.66,6.10,-0.57,-5.26,-2.92,5.00,-1.59,-1.60,-1.70,3.16
BalanceInventory,15703000,20651000,,18099000,18611000,18911000,,17316000,20318000,20271000,,15935000,14358000,13292000,,5626000,5233000,3701000,,6782000,6276000,8829000,,9016000,8348000,11069000,11858000,8840000,6279000,5476000,6073000,6325000,7514000,7798000,7350000,6208000,5698000,4464000,5027000,6723000,6854000,7179000,7614000,7901000,8289000,6972000,6229000,4548000,4550000,4506000
BalanceInventory_yy,,,,,18.52,-8.43,,-4.33,9.17,7.19,,-7.98,-29.33,-34.43,,-64.69,-63.55,-72.16,,20.55,19.93,138.56,,32.94,33.01,25.37,,-1.95,-24.78,-50.53,-48.79,-28.45,19.67,42.41,21.03,-1.86,-24.17,-42.75,-31.61,8.30,20.29,60.81,51.47,17.52,20.92,-2.89,-18.18,-42.43,-45.10,-35.38
BalanceInventory_sy,,,,,28.24,-54.22,,28.19,32.39,7.19,,-6.68,-10.22,-20.76,,20.43,16.16,20.38,,10.28,6.62,8.14,,29.39,41.10,26.48,,28.03,13.73,24.10,0.84,-2.72,0.63,6.07,8.76,25.32,19.58,19.11,16.52,8.30,20.29,14.59,36.92,14.78,14.43,2.51,-3.18,-6.74,15.88,14.08
BalanceInventory_qq,,31.51,-100.00,,2.83,1.61,-100.00,,17.34,-0.23,-100.00,,-9.90,-7.42,-100.00,,-6.99,-29.28,-100.00,,-7.46,40.68,-100.00,,-7.41,32.59,7.13,-25.45,-28.97,-12.79,10.90,4.16,18.80,3.78,-5.75,-15.54,-8.21,-21.65,12.59,33.75,1.95,4.73,6.06,3.77,4.91,-15.89,-10.65,-26.98,0.04,-0.99
BalanceInventory_sq,,21.02,-100.00,,6.71,-49.20,-100.00,,10.39,6.66,-100.00,,3.02,-5.86,-100.00,,-0.84,-15.86,-100.00,,-6.53,4.26,-52.62,,-5.48,1.01,0.22,-15.16,-0.66,,-1.27,-2.52,1.12,3.78,1.54,1.90,-0.36,7.95,0.57,3.82,1.46,6.49,0.05,1.80,1.44,3.12,-1.66,-0.08,1.65,8.21
BalanceCurrentReceivables,43725000,53367000,,55161000,62859000,65710000,,57749000,60705000,65320000,,49425000,47918000,46852000,,13779000,14697000,28319000,,10029000,10638000,11357000,,9539000,12635000,14291000,17114000,12046000,7840000,9560000,8295000,8594000,8727000,9146000,6487000,5003000,4670000,4782000,7401000,6978000,8227000,11142000,13917000,7325000,4701000,3962000,5702000,4413000,4411000,5200000
BalanceCurrentReceivables_yy,,,,,43.76,23.13,,4.69,-3.43,-0.59,,-14.41,-21.06,-28.27,,-72.12,-69.33,-39.56,,-27.22,-27.62,-59.90,,-4.89,18.77,25.83,,26.28,-37.95,-33.10,-51.53,-28.66,11.32,-4.33,-21.80,-41.78,-46.49,-47.72,14.10,39.48,76.17,133.02,88.04,4.97,-42.86,-64.44,-59.03,-39.75,-6.17,31.25
BalanceCurrentReceivables_sy,,,,,33.88,-38.44,,17.88,29.30,-0.59,,-14.41,-20.82,-28.27,,-13.72,-52.03,-16.04,,69.14,54.10,17.10,,36.03,28.27,30.44,,2.55,4.20,-10.03,27.00,12.48,8.96,-1.52,-1.74,8.31,0.62,7.37,5.78,6.01,5.49,2.39,-10.30,4.55,-7.45,-4.17,3.31,20.54,4.99,18.62
BalanceCurrentReceivables_qq,,22.05,-100.00,,13.96,4.54,-100.00,,5.12,7.60,-100.00,,-3.05,-2.22,-100.00,,6.66,92.69,-100.00,,6.07,6.76,-100.00,,32.46,13.11,19.75,-29.61,-34.91,21.94,-13.24,3.61,1.55,4.80,-29.08,-22.87,-6.66,2.40,54.78,-5.71,17.89,35.44,24.91,-47.37,-35.82,-15.71,43.92,-22.61,-0.05,17.90
BalanceCurrentReceivables_sq,,11.48,-100.00,,8.56,-47.73,-100.00,,5.12,0.15,-100.00,,22.68,-4.12,-100.00,,-9.50,16.94,-5.67,,-34.74,3.38,-57.94,,12.74,13.56,-54.80,-21.76,10.99,1.98,5.97,-0.58,1.89,3.57,13.74,-3.41,-2.08,2.41,6.70,-11.70,6.36,2.03,4.84,-5.73,-3.84,0.77,5.25,-0.96,0.56,4.88
BalanceCurrentInvestments,17000,0,,,1500000,1500000,,8600000,8600000,8600000,,0,0,,,480000,252000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,8723.53,,,,473.33,473.33,,-100.00,-100.00,-100.00,,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,4815.95,,,,200.48,473.33,,-100.00,60.73,-99.98,,,,,,77.54,-22.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,-100.00,,,,,-100.00,,,,-100.00,,,,,,-47.50,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,-87.28,,,,,-100.00,,,,-100.00,,,,,,-47.50,-37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,3798000,197000,,612000,19399000,10351000,,1262000,1907000,1510000,,3170000,150000,164000,,127000,430000,171000,,240000,768000,334000,,76000,286000,402000,563000,552000,287000,311000,237000,712000,541000,2780000,2744000,1225000,1125000,169000,548000,1646000,197000,171000,216000,296000,317000,153000,241000,1480000,922000,150000
BalanceCash_yy,,,,,410.77,5154.31,,106.21,-90.17,-85.41,,151.19,-92.13,-89.14,,-95.99,186.67,4.27,,88.98,78.60,95.32,,-68.33,-62.76,20.36,,626.32,0.41,-22.64,-57.84,29.05,88.43,793.79,1056.17,72.01,107.81,-93.90,-80.02,34.34,-82.50,0.96,-60.61,-82.01,60.86,-10.77,11.44,399.87,191.24,-1.45
BalanceCash_sy,,,,,435.67,2527.16,,38.37,156.64,-85.41,,151.19,-59.37,-32.03,,-9.83,186.67,4.27,,55.00,-8.16,74.63,,1.72,41.96,-6.58,,-26.32,-8.80,-0.54,-70.06,3.32,77.13,228.32,42.67,0.06,-16.18,-71.88,-17.76,-12.45,3.46,16.12,-49.15,13.36,16.32,-8.96,11.44,12.14,-14.90,6.96
BalanceCash_qq,,-94.81,-100.00,,3069.77,-46.64,-100.00,,51.11,-20.82,-100.00,,-95.27,9.33,-100.00,,238.58,-60.23,-100.00,,220.00,-56.51,-100.00,,276.32,40.56,40.05,-1.95,-47.98,8.30,-23.68,200.14,-24.04,413.69,-1.28,-55.35,-8.23,-84.93,223.65,200.18,-88.04,-13.10,26.26,37.12,6.91,-51.79,57.69,515.07,-37.71,-83.69
BalanceCash_sq,,138.13,-100.00,,1508.21,-73.32,-100.00,,51.11,-26.54,-100.00,,-31.50,9.33,-100.00,,28.41,-43.40,-100.00,,-50.62,3.15,-100.00,,-32.21,-43.93,-43.70,-1.95,-65.27,4.51,-29.29,24.90,-2.46,-5.70,3.00,-17.36,-8.23,14.01,-10.56,-10.70,-23.56,-8.86,-33.64,24.66,-3.97,-5.86,-6.08,4.97,-3.05,-31.08
BalanceOtherCurrentAssets,396000,859000,,4186000,523000,996000,,1926000,2812000,1020000,,,263000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,32.07,15.95,,-53.99,437.67,2.41,,-100.00,-90.65,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,44.02,-42.02,,50.24,261.62,2.41,,-79.52,-76.63,52.48,,,-22.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,116.92,-100.00,,-87.51,90.44,-100.00,,46.00,-63.73,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
