,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
IncomeBeforeTaxProfit_sq,,-10.38,55.16,-49.73,-31.95,-3.57,23.30,-70.63,75.92,14.96,84.00,-34.22,8.72,66.83,-14.11,-90.42,315.15,-13.09,6.17,-8.32,26.82,19.08,-24.97,54.78,28.64,84.10,65.93,-88.42,121.67,-20.84,89.62,-330.69,223.30,-2.00,91.18,-95.80,94.39,64.09,-70.45,-24.78,100.31,-17.02,29.58,-246.32,78.15,-7.15,51.05,-544.19,89.90,-19.90,92.60,-10.56,-14.62,17.71,456.83
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,490000000,534000000,1043000000,453000000,505000000,545000000,664000000,382000000,518000000,496000000,644000000,617000000,681000000,699000000,630000000,180000000,328000000,376000000,327000000,252000000,285000000,325000000,-720000000,218000000,189000000,995000000,376000000,358000000,242000000,255000000,307000000,51000000,81000000,76000000,239000000,-102000000,271000000,94000000,140000000,30000000,171000000,126000000,110000000,-153000000,98000000,17000000,37000000,-1898000000,39000000,71000000,28000000,-198000000,-50000000,-16000000,91000000
IncomeNetProfit_yy,,,,,3.06,2.06,-36.34,-15.67,2.57,-8.99,-3.01,61.52,31.47,40.93,-2.17,-70.83,-51.84,-46.21,-48.10,40.00,-13.11,-13.56,-320.18,-13.49,-33.68,206.15,152.22,64.22,28.04,-74.37,-18.35,-85.75,-66.53,-70.20,-22.15,-300.00,234.57,23.68,-41.42,129.41,-36.90,34.04,-21.43,-610.00,-42.69,-86.51,-66.36,-1140.52,-60.20,317.65,-24.32,89.57,-228.21,-122.54,225.00
IncomeNetProfit_sy,,,,,-14.89,107.88,-22.08,-94.86,-8.71,-11.04,-3.01,61.52,31.47,165.77,-2.17,81.12,28.71,-46.21,39.26,-9.75,-13.11,116.39,-75.22,30.80,27.08,53.36,115.41,-3.06,31.56,-76.32,-45.80,-62.13,-8.02,0.84,160.00,-11.41,6.44,10.16,-57.33,-44.70,-36.90,-68.83,-7.39,-357.31,-79.07,-86.51,-66.36,-9.61,-73.34,25.62,-24.32,-16.63,-40.00,-15.00,130.72
IncomeNetProfit_qq,,8.98,95.32,-56.57,11.48,7.92,21.83,-42.47,35.60,-4.25,29.84,-4.19,10.37,2.64,-9.87,-71.43,82.22,14.63,-13.03,-22.94,13.10,14.04,-321.54,130.28,-13.30,426.46,-62.21,-4.79,-32.40,5.37,20.39,-83.39,58.82,-6.17,214.47,-142.68,365.69,-65.31,48.94,-78.57,470.00,-26.32,-12.70,-239.09,164.05,-82.65,117.65,-5229.73,102.05,82.05,-60.56,-807.14,74.75,68.00,668.75
IncomeNetProfit_sq,,-9.08,75.60,90.98,4.05,-24.56,66.20,-42.47,75.61,-33.72,90.72,-23.57,24.35,64.33,-9.87,-75.39,82.22,-28.64,6.72,-9.78,-1.64,11.22,-21.70,62.24,24.88,178.53,60.48,-81.61,96.44,-31.87,-15.94,-406.67,87.76,-20.43,139.17,-51.73,4.35,45.73,-71.11,-60.27,101.66,-26.32,22.08,-267.76,44.19,-14.78,66.59,-560.71,89.92,-9.40,40.91,-78.25,7.04,30.61,364.72
IncomeShareholderNetProfit,412000000,455000000,937000000,412000000,505000000,544000000,664000000,381000000,518000000,495000000,644000000,616000000,681000000,698000000,630000000,179000000,328000000,375000000,327000000,251000000,285000000,324000000,-720000000,218000000,189000000,994000000,376000000,358000000,242000000,255000000,307000000,51000000,81000000,76000000,239000000,-102000000,271000000,94000000,140000000,30000000,171000000,126000000,110000000,-153000000,98000000,17000000,37000000,-1898000000,39000000,71000000,28000000,-198000000,-50000000,-16000000,91000000
IncomeShareholderNetProfit_yy,,,,,22.57,19.56,-29.14,-7.52,2.57,-9.01,-3.01,61.68,31.47,41.01,-2.17,-70.94,-51.84,-46.28,-48.10,40.22,-13.11,-13.60,-320.18,-13.15,-33.68,206.79,152.22,64.22,28.04,-74.35,-18.35,-85.75,-66.53,-70.20,-22.15,-300.00,234.57,23.68,-41.42,129.41,-36.90,34.04,-21.43,-610.00,-42.69,-86.51,-66.36,-1140.52,-60.20,317.65,-24.32,89.57,-228.21,-122.54,225.00
IncomeShareholderNetProfit_sy,,,,,-5.14,116.63,-22.03,-223.65,-100.00,-12.68,-3.01,73.21,19.24,168.38,-2.17,86.26,24.91,-46.28,39.51,-10.31,-13.11,62.98,-73.60,71.63,22.33,53.36,115.41,-3.06,31.56,-71.40,-45.80,-116.12,-12.06,0.84,21.51,0.92,6.35,10.16,-57.33,-43.11,-36.90,-68.83,-7.39,-554.04,-71.48,-86.51,-133.62,-9.61,-73.34,25.62,-24.32,-16.65,-39.93,-15.00,130.72
IncomeShareholderNetProfit_qq,,10.44,105.93,-56.03,22.57,7.72,22.06,-42.62,35.96,-4.44,30.10,-4.35,10.55,2.50,-9.74,-71.59,83.24,14.33,-12.80,-23.24,13.55,13.68,-322.22,130.28,-13.30,425.93,-62.17,-4.79,-32.40,5.37,20.39,-83.39,58.82,-6.17,214.47,-142.68,365.69,-65.31,48.94,-78.57,470.00,-26.32,-12.70,-239.09,164.05,-82.65,117.65,-5229.73,102.05,82.05,-60.56,-807.14,74.75,68.00,668.75
IncomeShareholderNetProfit_sq,,-9.10,80.90,90.98,7.36,-24.56,66.20,-235.88,89.85,-34.94,30.10,-23.88,38.84,63.18,-9.74,-75.47,83.24,-28.64,10.35,-10.18,-17.35,14.26,-23.76,125.26,15.53,178.53,60.48,-72.06,96.44,-31.87,7.58,-343.22,87.76,-20.43,139.17,-51.73,4.35,45.73,-71.11,-59.76,101.66,-26.32,22.08,-267.76,44.19,-14.78,66.54,-560.71,90.24,-9.37,40.85,-78.25,7.04,30.61,364.72
BalanceNoncurrentAssets,31039000000,27557000000,,31107000000,30523000000,29901000000,,29234000000,28438000000,28373000000,,28471000000,28053000000,27514000000,,26980000000,26627000000,26055000000,,25176000000,24414000000,23964000000,23553000000,24111000000,23014000000,22542000000,22221000000,23091000000,22480000000,21962000000,21534000000,21953000000,21528000000,21049000000,20866000000,20725000000,20318000000,20321000000,19977000000,20026000000,19572000000,19298000000,19032000000,19322000000,22166000000,22084000000,21756000000,20187000000,19803000000,19790000000,19634000000,19660000000,19333000000,19287000000,19110000000
BalanceNoncurrentAssets_yy,,,,,-1.66,8.51,,-6.02,-6.83,-5.11,,-2.61,-1.35,-3.03,,-5.24,-5.08,-5.30,,-6.69,-8.31,-8.03,,-4.23,-5.73,-5.93,-5.66,-4.23,-2.32,-2.57,-3.09,-4.93,-4.23,-4.16,-3.10,-5.59,-5.62,-3.46,-4.26,-3.37,-3.67,-5.03,-4.73,-3.52,13.25,14.44,14.31,4.48,-10.66,-10.39,-9.75,-2.61,-2.37,-2.54,-2.67
BalanceNoncurrentAssets_sy,,,,,28.51,29.40,,10.16,,2.24,,31.94,34.38,36.92,,15.21,13.54,14.17,,7.99,-0.62,-3.96,,8.66,6.29,6.28,8.29,-5.68,-5.57,-21.89,-3.09,-7.68,-9.40,4.95,14.39,15.10,11.08,-0.28,1.02,-3.37,-0.22,-3.32,-3.41,-3.52,-1.03,-0.36,-10.16,-7.22,-8.06,-4.58,-7.59,-5.43,-2.28,1.22,-1.86
BalanceNoncurrentAssets_qq,,-11.22,-100.00,,-1.88,-2.04,-100.00,,-2.72,-0.23,-100.00,,-1.47,-1.92,-100.00,,-1.31,-2.15,-100.00,,-3.03,-1.84,-1.72,2.37,-4.55,-2.05,-1.42,3.92,-2.65,-2.30,-1.95,1.95,-1.94,-2.23,-0.87,-0.68,-1.96,0.01,-1.69,0.25,-2.27,-1.40,-1.38,1.52,14.72,-0.37,-1.49,-7.21,-1.90,-0.07,-0.79,0.13,-1.66,-0.24,-0.92
BalanceNoncurrentAssets_sq,,0.57,-52.30,,-1.88,0.04,-100.00,,-2.72,1.28,-100.00,,-1.45,-0.08,-100.00,,-1.03,1.91,-100.00,,-3.33,-1.52,-2.61,12.00,-3.00,-2.05,-1.42,3.92,-0.65,-4.75,-1.95,0.48,1.67,2.14,-1.62,2.35,-2.26,-0.42,0.79,-2.21,-0.25,-1.13,-0.10,-4.04,2.54,-2.68,-1.35,-3.72,-1.62,-0.32,-0.30,-3.78,-0.65,1.33,-0.37
BalanceIntangibleAssets,7460000000,3079000000,,7460000000,7512000000,7299000000,,7280000000,7105000000,7066000000,,7091000000,7067000000,6948000000,,6908000000,6833000000,6815000000,,6783000000,6719000000,6701000000,6737000000,6877000000,6863000000,6851000000,6844000000,6971000000,6942000000,6909000000,6879000000,6983000000,6971000000,6890000000,7066000000,7021000000,6991000000,7248000000,7178000000,7155000000,7072000000,7010000000,6928000000,6950000000,10042000000,9925000000,9758000000,7869000000,7758000000,7624000000,7501000000,7403000000,7273000000,7187000000,7062000000
BalanceIntangibleAssets_yy,,,,,0.70,137.06,,-2.41,-5.42,-3.19,,-2.60,-0.53,-1.67,,-2.58,-3.31,-1.91,,-1.81,-1.67,-1.67,,1.39,2.14,2.24,1.59,1.37,1.15,0.85,0.51,0.17,0.42,-0.28,2.72,0.54,0.29,5.20,1.59,1.91,1.16,-3.28,-3.48,-2.87,42.00,41.58,40.85,13.22,-22.74,-23.18,-23.13,-5.92,-6.25,-5.73,-5.85
BalanceIntangibleAssets_sy,,,,,12.96,69.52,,-2.41,13.26,52.01,,151.25,163.77,122.15,,22.99,-3.31,29.36,,7.77,1.78,-1.67,,2.79,2.14,2.24,1.59,0.51,-3.67,-6.57,0.51,-0.16,-0.26,-0.28,2.01,6.14,6.08,4.13,1.03,-16.69,-15.26,-14.31,-14.18,-10.69,-22.05,-11.16,-10.71,-17.39,-19.81,-22.13,-23.13,-21.14,-2.28,-3.76,-3.36
BalanceIntangibleAssets_qq,,-58.73,-100.00,,0.70,-2.84,-100.00,,-2.40,-0.55,-100.00,,-0.34,-1.68,-100.00,,-1.09,-0.26,-100.00,,-0.94,-0.27,0.54,2.08,-0.20,-0.17,-0.10,1.86,-0.42,-0.48,-0.43,1.51,-0.17,-1.16,2.55,-0.64,-0.43,3.68,-0.97,-0.32,-1.16,-0.88,-1.17,0.32,44.49,-1.17,-1.68,-19.36,-1.41,-1.73,-1.61,-1.31,-1.76,-1.18,-1.74
BalanceIntangibleAssets_sq,,7.18,-58.10,,-3.04,0.41,-100.00,,-2.40,10.51,-100.00,,1.99,-1.68,-100.00,,-1.09,-0.26,-100.00,,-2.32,-0.27,-0.98,7.85,-1.82,-1.93,-1.37,1.86,-1.46,-3.03,-0.43,-1.18,-0.88,-0.58,-0.56,2.90,-1.33,-2.30,-0.97,-4.66,-2.10,-0.88,-1.17,-15.32,-2.51,-2.12,-3.41,-6.34,-4.07,-6.54,-10.48,-0.64,-1.76,-1.18,-1.52
BalanceProperty,23512000000,24338000000,,23512000000,22888000000,22493000000,,21686000000,21201000000,20950000000,,21120000000,20718000000,20318000000,,19589000000,19119000000,18504000000,,17743000000,17048000000,16599000000,16203000000,16500000000,15491000000,15069000000,14605000000,14912000000,14516000000,14162000000,13816000000,13951000000,13569000000,13294000000,13027000000,12768000000,12410000000,12114000000,11828000000,11715000000,11434000000,11178000000,10933000000,11025000000,10815000000,10693000000,10530000000,10678000000,10525000000,10612000000,10553000000,10666000000,10514000000,10556000000,10547000000
BalanceProperty_yy,,,,,-2.65,-7.58,,-7.77,-7.37,-6.86,,-2.61,-2.28,-3.02,,-7.25,-7.72,-8.93,,-9.42,-10.83,-10.30,,-7.01,-9.13,-9.22,-9.86,-9.62,-6.29,-6.02,-5.40,-6.44,-6.52,-6.13,-5.71,-8.48,-8.54,-8.88,-9.20,-8.25,-7.86,-7.73,-7.57,-5.89,-5.41,-4.34,-3.69,-3.15,-2.68,-0.76,0.22,-0.11,-0.10,-0.53,-0.06
BalanceProperty_sy,,,,,35.40,37.46,,3.37,-1.58,-6.86,,-3.39,-2.28,-3.02,,14.44,22.75,6.02,,-5.02,-6.11,-6.07,,17.87,9.37,-3.79,-9.86,-13.04,-9.87,-20.70,-5.40,-6.50,-6.52,9.01,19.64,7.19,5.28,-2.60,-7.34,-2.54,-3.70,-3.53,-5.14,-5.89,-5.41,-4.34,-10.83,-6.63,-0.52,-1.32,-2.19,-0.98,2.87,10.13,-0.37
BalanceProperty_qq,,3.51,-100.00,,-2.65,-1.73,-100.00,,-2.24,-1.18,-100.00,,-1.90,-1.93,-100.00,,-2.40,-3.22,-100.00,,-3.92,-2.63,-2.39,1.83,-6.12,-2.72,-3.08,2.10,-2.66,-2.44,-2.44,0.98,-2.74,-2.03,-2.01,-1.99,-2.80,-2.39,-2.36,-0.96,-2.40,-2.24,-2.19,0.84,-1.90,-1.13,-1.52,1.41,-1.43,0.83,-0.56,1.07,-1.43,0.40,-0.09
BalanceProperty_sq,,1.54,-51.35,,-2.68,-1.64,-100.00,,-1.88,-0.86,-100.00,,-1.90,7.49,-100.00,,-1.77,-0.86,-100.00,,-3.76,-2.33,-2.59,14.81,-3.70,-2.72,-3.08,2.10,-2.76,-2.44,-1.92,-0.10,0.96,-0.34,-1.21,-0.98,-1.86,-2.21,-1.20,0.50,-2.36,-2.24,-0.25,-4.85,-1.90,-1.48,-1.34,-0.24,-1.74,-2.36,-0.70,-0.54,-1.43,1.98,0.20
BalanceNoncurrentReceivables,,,,,,,,186000000,,,,10000000,14000000,20000000,,17000000,7000000,8000000,,11000000,13000000,11000000,11000000,22000000,12000000,12000000,13000000,,15000000,15000000,14000000,,,,,,,54000000,104000000,138000000,147000000,171000000,199000000,215000000,227000000,287000000,398000000,433000000,467000000,488000000,501000000,532000000,531000000,514000000,516000000
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,-94.62,,,,70.00,-50.00,-60.00,,-35.29,85.71,37.50,,100.00,-7.69,9.09,18.18,-100.00,25.00,25.00,7.69,,-100.00,-100.00,-100.00,,,,,,,216.67,91.35,55.80,54.42,67.84,100.00,101.40,105.73,70.03,25.88,22.86,13.70,5.33,2.99
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,-48.35,,,,70.00,-49.64,-27.57,,-35.29,-10.87,-62.98,,-41.28,-7.69,24.56,,-30.76,,-6.34,-45.92,,-85.02,-24.82,-24.82,,,,,,,4.14,1.83,55.80,54.42,,,-1.32,-97.50,-73.67,-24.87,-6.82,,2.66,2.99
BalanceNoncurrentReceivables_qq,,,,,,,,,-100.00,,,,40.00,42.86,-100.00,,-58.82,14.29,-100.00,,18.18,-15.38,,100.00,-45.45,,8.33,-100.00,,,-6.67,-100.00,,,,,,,92.59,32.69,6.52,16.33,16.37,8.04,5.58,26.43,38.68,8.79,7.85,4.50,2.66,6.19,-0.19,-3.20,0.39
BalanceNoncurrentReceivables_sq,,,,,,,,,-15.95,,,,18.63,-33.51,-100.00,,,2.61,-100.00,,-3.40,-15.38,,53.85,-7.80,,-50.23,-49.77,,,-6.67,-24.82,,,,,,,0.48,-0.50,6.52,1.39,-0.62,,7.28,-7.18,,,3.92,2.25,1.84,,,,0.39
BalanceNoncurrInvestments,18000000,55000000,,29000000,18000000,21000000,,23000000,28000000,185000000,,7000000,7000000,7000000,,63000000,224000000,217000000,,124000000,138000000,140000000,103000000,109000000,99000000,34000000,229000000,309000000,191000000,132000000,131000000,141000000,167000000,72000000,31000000,13000000,17000000,17000000,18000000,70000000,14000000,50000000,111000000,89000000,70000000,194000000,107000000,206000000,47000000,61000000,96000000,37000000,31000000,60000000,39000000
BalanceNoncurrInvestments_yy,,,,,,-61.82,,-20.69,55.56,780.95,,-69.57,-75.00,-96.22,,800.00,3100.00,3000.00,,96.83,-38.39,-35.48,,-12.10,-28.26,-75.71,122.33,183.49,92.93,288.24,-42.79,-54.37,-12.57,-45.45,-76.34,-90.78,-89.82,-76.39,-41.94,438.46,-17.65,194.12,516.67,27.14,400.00,288.00,-3.60,131.46,-32.86,-68.56,-10.28,-82.04,-34.04,-1.64,-59.38
BalanceNoncurrInvestments_sy,,,,,,-80.91,,-20.69,44.88,389.81,,-69.57,-75.00,-96.22,,451.35,436.01,131.76,,48.42,-19.20,-24.58,,-34.66,-28.26,534.63,122.33,616.74,63.00,-5.84,-42.79,-11.90,-3.05,42.93,272.88,31.46,-5.74,-9.55,3.72,-30.64,-50.38,97.06,45.44,13.57,26.09,,,,-32.86,-75.67,-51.65,-84.60,-17.02,-1.64,-29.69
BalanceNoncurrInvestments_qq,,205.56,-100.00,,-37.93,16.67,-100.00,,21.74,560.71,-100.00,,,,-100.00,,255.56,-3.12,-100.00,,11.29,1.45,-26.43,5.83,-9.17,-65.66,573.53,34.93,-38.19,-30.89,-0.76,7.63,18.44,-56.89,-56.94,-58.06,30.77,,5.88,288.89,-80.00,257.14,122.00,-19.82,-21.35,177.14,-44.85,92.52,-77.18,29.79,57.38,-61.46,-16.22,93.55,-35.00
BalanceNoncurrInvestments_sq,,,-50.00,,-37.93,30.96,-55.56,,3.03,6.81,-100.00,,,,-100.00,,29.38,17.18,-100.00,,0.51,,-13.22,,524.97,14.00,-5.88,,-1.67,-15.80,-7.62,12.81,13.98,0.22,-1.40,-3.44,-5.21,,18.23,0.76,-4.76,22.58,,-19.82,-21.35,177.14,-22.43,,-0.82,-16.07,28.69,11.31,-16.22,46.78,-17.50
BalanceOtherNoncurrentAssets,49000000,85000000,,106000000,105000000,88000000,,59000000,104000000,172000000,,243000000,247000000,221000000,,403000000,444000000,511000000,,515000000,496000000,513000000,499000000,603000000,549000000,576000000,530000000,899000000,816000000,744000000,694000000,878000000,821000000,793000000,742000000,923000000,900000000,888000000,849000000,948000000,905000000,889000000,861000000,1043000000,1012000000,985000000,963000000,1001000000,1006000000,1005000000,983000000,1022000000,984000000,970000000,946000000
BalanceOtherNoncurrentAssets_yy,,,,,114.29,3.53,,-44.34,-0.95,95.45,,311.86,137.50,28.49,,65.84,79.76,131.22,,27.79,11.71,0.39,,17.09,10.69,12.28,6.21,49.09,48.63,29.17,30.94,-2.34,0.61,6.59,6.92,5.13,9.62,11.98,14.42,2.71,0.56,0.11,1.41,10.02,11.82,10.80,11.85,-4.03,-0.59,2.03,2.08,2.10,-2.19,-3.48,-3.76
BalanceOtherNoncurrentAssets_sy,,,,,37.57,3.36,,6.25,-22.84,24.11,,180.39,23.83,95.63,,12.06,79.76,-13.53,,64.43,95.84,62.39,,17.69,10.69,12.28,-16.59,-32.35,3.50,-16.72,30.94,-1.52,-0.70,6.59,22.46,28.38,1.43,-9.43,9.90,-2.35,-5.85,-8.05,1.41,12.65,16.85,47.68,59.33,-0.54,0.79,-2.48,2.08,-7.70,-16.95,-12.68,-5.82
BalanceOtherNoncurrentAssets_qq,,73.47,-100.00,,-0.94,-16.19,-100.00,,76.27,65.38,-100.00,,1.65,-10.53,-100.00,,10.17,15.09,-100.00,,-3.69,3.43,-2.73,20.84,-8.96,4.92,-7.99,69.62,-9.23,-8.82,-6.72,26.51,-6.49,-3.41,-6.43,24.39,-2.49,-1.33,-4.39,11.66,-4.54,-1.77,-3.15,21.14,-2.97,-2.67,-2.23,3.95,0.50,-0.10,-2.19,3.97,-3.72,-1.42,-2.47
BalanceOtherNoncurrentAssets_sq,,39.18,-60.91,,-0.94,-15.88,-100.00,,8.89,20.00,-100.00,,1.65,-10.53,-100.00,,-1.25,4.69,-100.00,,-1.16,2.26,-9.87,20.84,3.09,-6.92,-17.10,69.62,-5.62,-7.80,-4.27,7.64,-1.07,-1.52,-6.68,11.86,-0.82,-0.66,,-4.74,-4.54,,,37.09,-2.97,6.66,,1.69,,-0.05,,0.09,-3.72,2.28,-1.18
BalanceCurrentAssets,4138000000,6889000000,,4127000000,3181000000,3072000000,,2952000000,2956000000,3387000000,,3462000000,3388000000,3281000000,,4254000000,3806000000,4868000000,,4189000000,4730000000,5431000000,4165000000,4762000000,5084000000,7163000000,4747000000,5128000000,2804000000,3107000000,2393000000,2210000000,2044000000,2147000000,1909000000,1852000000,2181000000,2337000000,1946000000,2078000000,2283000000,2888000000,2931000000,2330000000,2289000000,2362000000,2184000000,2639000000,2338000000,2786000000,3041000000,3273000000,3770000000,3950000000,3819000000
BalanceCurrentAssets_yy,,,,,-23.13,-55.41,,-28.47,-7.07,10.25,,17.28,14.61,-3.13,,22.88,12.34,48.37,,-1.53,24.28,11.57,,13.68,7.48,31.89,13.97,7.69,-44.85,-56.62,-49.59,-56.90,-27.10,-30.90,-20.23,-16.20,6.70,8.85,1.94,12.20,4.68,23.58,50.62,12.13,0.26,-18.21,-25.49,13.26,2.14,17.95,39.24,24.02,61.25,41.78,25.58
BalanceCurrentAssets_sy,,,,,34.04,27.64,,-9.17,-8.78,10.25,,0.19,-19.60,-3.13,,37.51,12.34,31.91,,-13.96,22.49,11.57,,24.02,19.21,31.89,13.97,18.46,-25.73,-31.29,-44.56,-16.04,5.42,2.67,19.10,16.45,34.72,3.05,-1.44,12.20,19.82,20.96,27.32,-29.17,-14.26,-18.21,-23.18,-22.62,-9.13,-4.92,-13.17,13.66,20.62,23.73,36.13
BalanceCurrentAssets_qq,,66.48,-100.00,,-22.92,-3.43,-100.00,,0.14,14.58,-100.00,,-2.14,-3.16,-100.00,,-10.53,27.90,-100.00,,12.91,14.82,-23.31,14.33,6.76,40.89,-33.73,8.03,-45.32,10.81,-22.98,-7.65,-7.51,5.04,-11.09,-2.99,17.76,7.15,-16.73,6.78,9.87,26.50,1.49,-20.50,-1.76,3.19,-7.54,20.83,-11.41,19.16,9.15,7.63,15.18,4.77,-3.32
BalanceCurrentAssets_sq,,2.93,-62.22,,5.51,-2.24,-100.00,,-2.60,-5.72,-100.00,,-2.14,-1.36,-100.00,,-2.77,0.78,-100.00,,6.03,4.52,-23.31,14.33,3.22,19.05,-33.73,4.96,-25.22,10.81,-4.35,-2.18,1.52,17.06,-2.12,-0.22,8.19,3.13,-7.77,18.99,-1.71,11.96,1.49,-16.82,-1.76,-2.76,2.59,-12.10,-2.02,9.26,-1.74,12.59,-0.84,4.77,7.30
BalanceInventory,245000000,165000000,,245000000,194000000,192000000,,196000000,198000000,186000000,,316000000,214000000,194000000,,292000000,308000000,338000000,,229000000,234000000,192000000,203000000,272000000,275000000,220000000,185000000,214000000,214000000,208000000,217000000,194000000,199000000,218000000,171000000,200000000,199000000,200000000,182000000,198000000,192000000,221000000,180000000,228000000,245000000,203000000,196000000,163000000,244000000,226000000,228000000,217000000,224000000,241000000,227000000
BalanceInventory_yy,,,,,-20.82,16.36,,-20.00,2.06,-3.12,,61.22,8.08,4.30,,-7.59,43.93,74.23,,-21.58,-24.03,-43.20,,18.78,17.52,14.58,-8.87,-21.32,-22.18,-5.45,17.30,-9.35,-7.01,4.81,-21.20,3.09,,-8.26,6.43,-1.00,-3.52,10.50,-1.10,15.15,27.60,-8.14,8.89,-28.51,-0.41,11.33,16.33,33.13,-8.20,6.64,-0.44
BalanceInventory_sy,,,,,-0.82,45.74,,-25.00,-23.06,-3.12,,83.27,11.02,46.77,,-4.82,43.93,13.74,,-29.74,-24.03,-43.20,,7.71,17.52,97.47,-8.87,-35.01,-22.18,-39.74,-41.22,-9.35,-21.91,4.81,12.51,27.22,,-4.63,6.43,3.80,-3.52,-1.91,20.85,8.86,22.62,-27.96,-34.97,-28.51,-24.06,-28.18,-23.10,6.41,12.01,18.86,84.93
BalanceInventory_qq,,-32.65,-100.00,,-20.82,-1.03,-100.00,,1.02,-6.06,-100.00,,-32.28,-9.35,-100.00,,5.48,9.74,-100.00,,2.18,-17.95,5.73,33.99,1.10,-20.00,-15.91,15.68,,-2.80,4.33,-10.60,2.58,9.55,-21.56,16.96,-0.50,0.50,-9.00,8.79,-3.03,15.10,-18.55,26.67,7.46,-17.14,-3.45,-16.84,49.69,-7.38,0.88,-4.82,3.23,7.59,-5.81
BalanceInventory_sq,,-25.50,-49.57,,-20.65,-10.81,-100.00,,1.02,-6.06,-100.00,,-32.28,3.72,-100.00,,-3.46,-4.81,-100.00,,-12.42,-3.66,5.73,33.99,-29.59,271.43,-15.91,-10.81,,-3.36,,-10.60,,15.94,-1.88,14.29,-9.63,0.50,1.58,19.24,-3.03,-4.82,0.86,-0.60,20.19,-8.18,,-24.68,19.28,-1.00,-4.38,-4.82,31.13,9.51,16.69
BalanceCurrentReceivables,1979000000,2293000000,,1979000000,1864000000,1993000000,,1901000000,1687000000,1923000000,,2129000000,2200000000,2237000000,,1989000000,1878000000,1717000000,,1512000000,1544000000,1631000000,1548000000,1654000000,1568000000,1612000000,1687000000,1506000000,1462000000,1529000000,1401000000,1413000000,1301000000,1258000000,1211000000,1206000000,1186000000,1256000000,1234000000,1376000000,1424000000,1516000000,1526000000,1602000000,1541000000,1515000000,1503000000,2038000000,1705000000,1938000000,2128000000,2266000000,2273000000,2374000000,2359000000
BalanceCurrentReceivables_yy,,,,,-5.81,-13.08,,-3.94,-9.50,-3.51,,11.99,30.41,16.33,,-6.58,-14.64,-23.25,,-23.98,-17.78,-5.01,,9.39,1.55,-1.16,8.98,-8.95,-6.76,-5.15,-16.95,-6.18,-11.01,-17.72,-13.56,-14.65,-8.84,-0.16,1.90,14.10,20.07,20.70,23.66,16.42,8.22,-0.07,-1.51,27.22,10.64,27.92,41.58,11.19,33.31,22.50,10.86
BalanceCurrentReceivables_sy,,,,,84.72,67.43,,14.29,-9.70,14.31,,59.16,26.17,16.33,,32.59,2.84,13.27,,-23.79,-17.78,-5.01,,11.77,1.55,-1.16,8.98,24.64,-6.76,1.24,-16.95,-4.47,-6.57,5.38,19.90,12.82,34.42,-3.68,-3.16,5.81,8.04,20.70,22.44,-14.95,-6.76,-12.60,-13.14,-12.94,-6.04,-13.90,-5.46,-10.15,-4.28,22.50,8.53
BalanceCurrentReceivables_qq,,15.87,-100.00,,-5.81,6.92,-100.00,,-11.26,13.99,-100.00,,3.33,1.68,-100.00,,-5.58,-8.57,-100.00,,2.12,5.63,-5.09,6.85,-5.20,2.81,4.65,-10.73,-2.92,4.58,-8.37,0.86,-7.93,-3.31,-3.74,-0.41,-1.66,5.90,-1.75,11.51,3.49,6.46,0.66,4.98,-3.81,-1.69,-0.79,35.60,-16.34,13.67,9.80,6.48,0.31,4.44,-0.63
