,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1
BalanceCurrentInvestments_sq,,,-27.68,,,,-4.33,,,,446.76,-53.12,-23.04,-55.48,,,6.67,39.19,-13.72,-7.36,,,,,,,2.26,0.20,-12.63,-11.80,-16.12
BalanceCash,,411000,,,,,,,,30000,,,,1020000,,,,3456000,2485000,,,1424000,,6522000,9847000,5342000,10423000,9342000,5384000,2165000,2746000
BalanceCash_yy,,,,,,-100.00,,,,,,,,3288.70,,,,238.83,,,,-58.80,-100.00,,,275.24,,43.22,-45.32,-59.48,-73.66
BalanceCash_sy,,,,,,-34.11,,,,,,,,87.73,,,,-36.78,,,,26.33,4.12,,,7.64,,19.18,-43.70,5.46,-24.29
BalanceCash_qq,,,-100.00,,,,,,,,-100.00,,,,-100.00,,,,-28.09,-100.00,,,-100.00,,50.98,-45.75,95.10,-10.38,-42.36,-59.79,26.83
BalanceCash_sq,,,-52.94,,,,,,,,-55.94,,,,-54.74,,,,8.95,-36.70,,,-24.18,,30.38,-28.94,22.85,-7.46,-19.47,4.83,-19.51
BalanceOtherCurrentAssets,,337000,,,,,,,,871000,728000,447000,766000,879000,1098000,1363000,1808000,1860000,3672000,,,1194000,,1577000,2067000,2365000,2330000,1926000,3098000,3973000,5517000
BalanceOtherCurrentAssets_yy,,,,,,-100.00,,,,,,,,0.95,50.82,205.05,135.98,111.57,234.34,-100.00,-100.00,-35.80,-100.00,,,98.05,,22.16,49.87,68.01,136.76
BalanceOtherCurrentAssets_sy,,,,,,7.62,,,,,,,,0.95,15.18,16.24,19.08,22.81,7.04,15.40,4.75,2.72,19.44,,,40.15,,11.15,2.99,60.34,24.29
BalanceOtherCurrentAssets_qq,,,-100.00,,,,,,,,-16.36,-38.64,71.47,14.73,24.95,24.10,32.64,2.86,97.45,-100.00,,,-100.00,,31.08,14.40,-1.46,-17.33,60.81,28.25,38.86
BalanceOtherCurrentAssets_sq,,,243.24,,,,,,,,-6.16,-25.92,-20.33,-51.37,24.95,24.10,-22.38,-34.82,59.64,-20.99,,,1.96,,-12.17,-12.22,27.40,9.82,-11.06,-2.80,38.86
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,28322000,28802000,27982000,32738000,34049000,36874000,35760000,37264000,,46212000,49087000,59814000,60370000,59613000,57424000,65573000,69051000,79341000,82440000,,,89357000,,206922000,208161000,220911000,225373000,225857000,212413000,216197000,217470000
BalanceTotalAssets_yy,,,,,20.22,28.03,27.80,13.82,-100.00,25.32,37.27,60.52,,29.00,16.98,9.63,14.38,33.09,43.56,-100.00,-100.00,12.62,-100.00,,,147.22,,9.15,2.04,-2.13,-3.51
BalanceTotalAssets_sy,,,,,12.62,15.59,21.55,13.82,-48.35,10.56,9.68,10.98,,3.36,4.24,2.36,3.76,-3.32,-0.21,1.04,-0.32,12.62,0.25,,,0.81,,2.72,3.96,10.41,5.73
BalanceTotalAssets_qq,,1.69,-2.85,17.00,4.00,8.30,-3.02,4.21,-100.00,,6.22,21.85,0.93,-1.25,-3.67,14.19,5.30,14.90,3.91,-100.00,,,-100.00,,0.60,6.13,2.02,0.21,-5.95,1.78,0.59
BalanceTotalAssets_sq,,0.25,3.27,6.45,-100.00,4.51,3.80,1.57,-0.42,,3.90,2.98,0.93,-1.25,0.25,2.72,2.27,-3.66,1.43,2.28,,,0.89,,-1.20,-2.87,6.26,2.06,0.92,-0.25,2.17
BalanceCapital,15573000,16167000,16829000,17889000,17299000,17451000,17545000,18262000,,21646000,23311000,26361000,33634000,35313000,37193000,39298000,42179000,48984000,50336000,,,53318000,,100840000,105479000,100325000,100152000,100823000,101171000,103708000,106214000
BalanceCapital_yy,,,,,11.08,7.94,4.25,2.09,-100.00,24.04,32.87,44.35,,63.14,59.55,49.07,25.41,38.71,35.34,-100.00,-100.00,8.85,-100.00,,,88.17,,-0.02,-4.08,3.37,6.05
BalanceCapital_sy,,,,,5.78,7.94,6.14,2.09,-50.48,1.53,5.15,4.31,,10.18,9.89,7.45,6.48,1.84,1.60,-3.91,-6.64,0.04,2.72,,,9.52,,-0.39,0.26,3.37,4.26
BalanceCapital_qq,,3.81,4.09,6.30,-3.30,0.88,0.54,4.09,-100.00,,7.69,13.08,27.59,4.99,5.32,5.66,7.33,16.13,2.76,-100.00,,,-100.00,,4.60,-4.89,-0.17,0.67,0.35,2.51,2.42
BalanceCapital_sq,,0.83,3.64,1.39,-100.00,-1.38,0.72,0.60,2.09,,2.14,1.22,3.76,2.90,1.74,2.07,2.82,-1.58,1.41,-1.06,,,1.82,,4.52,-0.81,1.64,0.31,3.56,-1.27,2.26
BalanceShareCapital,,8287000,,,,8287000,,,,8287000,8287000,8287000,10000000,10000000,10000000,10000000,10000000,10000000,10000000,,,10000000,,12670000,12670000,12670000,12670000,12670000,12670000,12670000,12670000
BalanceShareCapital_yy,,,,,,,,,,,,,,20.67,20.67,20.67,,,,-100.00,-100.00,,-100.00,,,26.70,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,,,-100.00,,,,,,20.67,,,,,,,-100.00,,,-100.00,,,,,,,,
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,6158000,,,,,,,,9102000,9102000,13359000,16946000,16946000,25313000,25313000,25313000,25313000,25313000,,,36533000,,80250000,80224000,78091000,80515000,92226000,90285000,91646000,92750000
BalanceReserve_yy,,,,,,-100.00,,,,,,,,86.18,178.11,89.49,49.38,49.38,,-100.00,-100.00,44.32,-100.00,,,113.76,,14.92,12.54,17.36,15.19
BalanceReserve_sy,,,,,,0.18,,,,,,,,,0.32,0.22,0.17,,,,0.17,-0.14,-2.24,,,0.26,,0.02,0.07,17.36,
BalanceReserve_qq,,,-100.00,,,,,,,,,46.77,26.85,,49.38,,,,,-100.00,,,-100.00,,-0.03,-2.66,3.11,14.54,-2.10,1.51,1.20
BalanceReserve_sq,,,-0.04,,,,,,,,,0.37,,,,,,,,0.89,,,,,-0.58,-0.84,-0.02,0.22,,-0.33,0.15
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,4164000,4073000,4031000,4154000,4182000,3571000,4284000,4116000,,6619000,7625000,7937000,5818000,5563000,4824000,6183000,6937000,14045000,15272000,,,15138000,,69065000,67342000,79031000,76337000,58319000,54732000,51650000,57169000
BalanceNoncurrentLiabilities_yy,,,,,0.43,-12.33,6.28,-0.91,-100.00,85.38,77.99,92.83,,-15.95,-36.74,-22.09,19.23,152.48,216.61,-100.00,-100.00,7.78,-100.00,,,422.05,,-15.56,-18.72,-34.65,-25.11
BalanceNoncurrentLiabilities_sy,,,,,-0.28,7.49,83.86,8.28,-50.17,32.86,44.89,5.75,,9.00,-10.94,-11.51,6.11,9.32,10.22,-2.91,-11.47,-7.79,-6.87,,,14.06,,26.78,25.87,7.03,1.42
BalanceNoncurrentLiabilities_qq,,-2.19,-1.02,3.05,0.67,-14.62,19.98,-3.92,-100.00,,15.20,4.09,-26.69,-4.39,-13.29,28.19,12.19,102.47,8.73,-100.00,,,-100.00,,-2.50,17.36,-3.41,-23.60,-6.15,-5.63,10.68
BalanceNoncurrentLiabilities_sq,,-3.45,-1.02,4.38,-100.00,-4.84,4.02,-2.55,-4.93,,10.58,3.16,-2.12,-6.17,-5.21,-3.79,12.19,-0.21,-2.99,-6.83,,,4.17,,-2.98,10.35,-1.63,-0.28,-2.94,-4.02,-0.38
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,4038000,,,,,,,,6523000,7625000,7937000,5818000,5460000,4824000,6183000,6937000,7925000,14024000,,,7365000,,49362000,48252000,42283000,38949000,34451000,32236000,31871000,37920000
BalanceNoncurrentBorrowings_yy,,,,,,-100.00,,,,,,,,-16.29,-36.74,-22.09,19.23,45.15,190.73,-100.00,-100.00,-7.07,-100.00,,,474.11,,-30.21,-33.19,-24.62,-2.64
BalanceNoncurrentBorrowings_sy,,,,,,-0.24,,,,,,,,13.47,-13.41,-18.33,3.24,3.16,9.74,-21.62,-27.56,-23.54,-19.41,,,-3.57,,14.54,16.41,3.88,-2.64
BalanceNoncurrentBorrowings_qq,,,-100.00,,,,,,,,16.90,4.09,-26.69,-6.16,-11.65,28.19,12.19,14.25,76.94,-100.00,,,-100.00,,-2.25,-12.37,-7.88,-11.55,-6.43,-1.13,18.98
BalanceNoncurrentBorrowings_sq,,,-9.25,,,,,,,,15.55,-9.14,-5.54,-6.43,-11.65,-13.53,5.95,-6.50,-6.57,-11.66,,,-0.19,,-2.31,-7.43,-0.39,-4.78,-6.06,-1.13,1.25
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,4874000,,,,6489000,,7628000,6834000,7186000,8046000,5991000,5109000,4468000,4635000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,33.14,,,,10.74,,-21.46,-25.25,-37.83,-42.39
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,208.76,,,,25.88,,5.39,-6.68,-15.62,-20.28
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,-10.40,5.15,11.96,-25.54,-14.73,-12.55,3.74
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,79.32,,,,-5.98,,-6.49,4.50,-7.44,-5.59,,-9.11,-8.56
BalanceNoncurrentOtherLiabilities,,34000,,,,,,,,96000,,,,103000,,,,1246000,1248000,,,1284000,,12075000,12255000,29562000,29342000,17877000,17387000,15311000,14614000
BalanceNoncurrentOtherLiabilities_yy,,,,,,-100.00,,,,,,,,6.83,,,,1109.36,,,,3.09,-100.00,,,2202.14,,48.05,41.87,-48.21,-50.19
BalanceNoncurrentOtherLiabilities_sy,,,,,,8.59,,,,,,,,2.15,,,,12.98,,,,2.18,-2.21,,,-1.66,,-3.60,-3.57,1.68,3.08
BalanceNoncurrentOtherLiabilities_qq,,,-100.00,,,,,,,,-100.00,,,,-100.00,,,,0.22,-100.00,,,-100.00,,1.49,141.21,-0.74,-39.07,-2.74,-11.94,-4.55
BalanceNoncurrentOtherLiabilities_sq,,,0.15,,,,,,,,-3.53,,,,-1.14,,,,-0.78,-0.22,,,-1.90,,0.59,1.22,-1.18,-2.26,0.31,0.02,-2.24
BalanceCurrentLiabilities,8585000,8562000,7122000,10695000,12568000,15853000,13931000,14886000,,17947000,18151000,25516000,20918000,18737000,15407000,20091000,19935000,16311000,16832000,,,20901000,,37017000,35340000,41555000,48885000,66715000,56510000,60839000,54088000
BalanceCurrentLiabilities_yy,,,,,46.39,85.16,95.61,39.19,-100.00,13.21,30.29,71.41,,4.40,-15.12,-21.26,-4.70,-12.95,9.25,-100.00,-100.00,28.14,-100.00,,,98.82,,80.23,59.90,46.40,10.64
BalanceCurrentLiabilities_sy,,,,,30.18,15.00,40.07,34.23,-45.18,20.87,22.99,20.29,,4.40,10.06,3.57,-4.70,-1.55,2.50,-0.11,9.58,7.80,5.74,,,-1.88,,-3.40,6.64,26.02,10.64
BalanceCurrentLiabilities_qq,,-0.27,-16.82,50.17,17.51,26.14,-12.12,6.86,-100.00,,1.13,40.58,-18.02,-10.43,-17.77,30.40,-0.78,-18.18,3.19,-100.00,,,-100.00,,-4.53,17.59,17.64,36.47,-15.30,7.66,-11.10
BalanceCurrentLiabilities_sq,,0.91,-1.85,28.78,-100.00,14.58,11.66,6.81,-2.29,,4.15,16.46,-3.19,-10.43,5.98,11.17,-8.48,-9.00,3.19,8.96,,,-1.56,,-4.60,-6.30,14.06,10.86,-1.75,-1.77,7.83
BalanceCurrentTradePayablesv,,5724000,,,,,,,,7451000,,,,,,,,7321000,6059000,,,7448000,,13613000,12033000,13417000,13131000,16248000,11559000,14410000,11806000
BalanceCurrentTradePayablesv_yy,,,,,,-100.00,,,,,,,,-100.00,,,,,,,,1.74,-100.00,,,80.15,,19.36,-3.93,7.39,-10.09
BalanceCurrentTradePayablesv_sy,,,,,,-6.30,,,,,,,,-16.43,,,,,,,,1.74,11.60,,,-2.26,,0.76,11.38,22.30,6.17
BalanceCurrentTradePayablesv_qq,,,-100.00,,,,,,,,-100.00,,,,,,,,-17.23,-100.00,,,-100.00,,-11.61,11.51,-2.13,23.74,-28.86,24.66,-18.07
BalanceCurrentTradePayablesv_sq,,,7.66,,,,,,,,-16.52,,,,,,,,-6.77,8.72,,,4.22,,-12.69,-1.79,13.70,15.36,-2.34,4.08,4.07
BalanceCurrentBorrowings,,2264000,,,,,,,,8746000,,,,,,,,4027000,5386000,,,5410000,,9366000,9017000,13162000,19708000,24984000,19150000,21532000,27502000
BalanceCurrentBorrowings_yy,,,,,,-100.00,,,,,,,,-100.00,,,,,,,,34.35,-100.00,,,143.27,,166.75,112.38,63.60,39.55
BalanceCurrentBorrowings_sy,,,,,,5.07,,,,,,,,5.97,,,,,,,,21.21,-29.99,,,10.30,,-13.15,11.64,14.76,1.16
BalanceCurrentBorrowings_qq,,,-100.00,,,,,,,,-100.00,,,,,,,,33.74,-100.00,,,-100.00,,-3.73,45.96,49.74,26.77,-23.35,12.44,27.73
BalanceCurrentBorrowings_sq,,,-0.70,,,,,,,,1.34,,,,,,,,7.34,-13.94,,,-1.57,,-2.11,-8.80,24.74,2.98,-1.69,1.92,14.57
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,1759000,,,,2580000,,3348000,3344000,3461000,3796000,3522000,3300000,3207000,3304000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,46.66,,,,34.18,,5.18,-1.31,-7.35,-12.96
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,317.06,,,,45.50,,5.18,-7.55,7.38,7.90
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,-0.13,3.51,9.66,-7.21,-6.30,-2.83,3.03
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,34.98,,,,-2.36,,0.36,-1.19,0.22,-1.09,-6.30,-1.30,0.68
BalanceCurrentOtherLiabilities,,574000,,,,,,,,1751000,18151000,25516000,20918000,18737000,14731000,19415000,18768000,3205000,3652000,,,5463000,,10569000,10946000,9947000,11112000,21961000,22500000,21646000,11476000
BalanceCurrentOtherLiabilities_yy,,,,,,-100.00,,,,,,,,969.90,-18.84,-23.91,-10.28,-82.90,-75.21,-100.00,-100.00,70.47,-100.00,,,82.08,,107.78,105.55,117.61,3.28
BalanceCurrentOtherLiabilities_sy,,,,,,-22.34,,,,,,,,71.00,12.54,-23.91,0.93,-1.45,3.90,34.64,18.75,63.61,3.42,,,12.67,,12.86,2.87,-5.92,-23.59
BalanceCurrentOtherLiabilities_qq,,,-100.00,,,,,,,,936.44,40.58,-18.02,-10.43,-21.38,31.80,-3.33,-82.92,13.95,-100.00,,,-100.00,,3.56,-9.13,11.71,97.63,2.45,-3.80,-46.98
BalanceCurrentOtherLiabilities_sq,,,-9.12,,,,,,,,-3.77,40.58,2.54,4.28,-4.46,-2.81,12.99,-16.98,26.15,5.89,,,-8.59,,12.95,-8.06,17.71,25.37,2.42,-11.45,5.27
BalanceReckoning,,,,,,,,,,,,,,0,676000,676000,1167000,,1735000,,,,,120000,,1568000,1138000,,,45000,
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,156.60,-100.00,-100.00,,-100.00,,,,,-100.00,,-97.14,-100.00
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,38.32,9.58,7.35,,-32.29,,,,,-2.60,,-8.72,-8.23
BalanceReckoning_qq,,,,,,,,,,,,,,,,,72.64,-100.00,,-100.00,,,,,-100.00,,-27.42,-100.00,,,-100.00
BalanceReckoning_sq,,,,,,,,,,,,,,,,,-1.23,-3.57,,-3.50,,,,,-13.07,,4.98,-24.13,,,
BalanceTotalEquityAndLiabilities,28322000,28802000,27982000,32738000,34049000,36874000,35760000,37264000,0,46212000,49087000,59814000,60370000,59613000,57424000,65573000,69051000,79341000,82440000,0,0,89357000,0,206922000,208161000,220911000,225373000,225857000,212413000,216197000,217470000
BalanceTotalEquityAndLiabilities_yy,,,,,20.22,28.03,27.80,13.82,-100.00,25.32,37.27,60.52,,29.00,16.98,9.63,14.38,33.09,43.56,-100.00,-100.00,12.62,-100.00,,,147.22,,9.15,2.04,-2.13,-3.51
BalanceTotalEquityAndLiabilities_sy,,,,,12.62,15.59,21.55,13.82,-48.35,10.56,9.68,10.98,,3.36,4.24,2.36,3.76,-3.32,-0.21,1.04,-0.32,12.41,0.25,,,1.16,,2.72,3.96,10.41,5.73
BalanceTotalEquityAndLiabilities_qq,,1.69,-2.85,17.00,4.00,8.30,-3.02,4.21,-100.00,,6.22,21.85,0.93,-1.25,-3.67,14.19,5.30,14.90,3.91,-100.00,,,-100.00,,0.60,6.13,2.02,0.21,-5.95,1.78,0.59
BalanceTotalEquityAndLiabilities_sq,,0.25,3.27,6.45,-100.00,4.51,3.80,1.57,-0.42,,3.90,2.98,0.93,-1.25,0.25,2.72,2.27,-3.66,1.43,2.28,,,0.89,,-1.20,-2.87,6.26,2.18,0.92,-0.25,2.17
CashflowOperatingCashflow,,2346000,,,,-933000,,,-1038000,408000,2047000,7152000,-5070000,2634000,6431000,-1634000,4396000,522000,926000,1371000,908000,7096000,6741000,-908000,8481000,-3475000,5698000,5982000,7626000,-438000,-5649000
CashflowOperatingCashflow_yy,,,,,,-139.77,,,,143.78,,,-388.48,544.90,214.12,-122.85,186.71,-80.18,-85.60,183.90,-79.34,1259.02,627.87,-166.21,833.78,-148.97,-15.47,758.93,-10.07,87.39,-199.15
CashflowOperatingCashflow_sy,,,,,,27.86,,,,20.07,,,-5.31,48.72,33.43,-36.79,33.99,-52.61,-7.40,36.35,29.23,17.98,-37.24,-57.08,75.72,10.84,-13.16,15.60,-20.12,10.83,-17.74
CashflowOperatingCashflow_qq,,,-100.00,,,,100.00,,,139.36,401.18,249.32,-170.90,151.96,144.12,-125.41,369.04,-88.12,77.35,48.04,-33.75,681.34,-5.01,-113.47,1034.26,-140.97,263.98,4.97,27.50,-105.74,-1189.69
CashflowOperatingCashflow_sq,,,-96.45,,,,70.97,,,-44.47,190.41,95.51,1.81,135.01,-24.29,-22.18,91.66,-26.97,-52.96,19.02,71.54,-12.90,-62.46,-37.62,198.46,40.22,-57.06,-2.26,85.12,-2.20,-79.69
CashflowAmortization,,1403000,,,,1361000,,,,1304000,,,,1492000,576000,587000,613000,681000,774000,796000,936000,1134000,1249000,4115000,5270000,5223000,5143000,4925000,4682000,4763000,4923000
CashflowAmortization_yy,,,,,,-2.98,,,,-4.16,,,,14.40,,,,-54.37,34.34,35.57,52.57,66.58,61.42,416.67,463.19,360.50,311.83,19.68,-11.16,-8.80,-4.28
CashflowAmortization_sy,,,,,,11.00,,,,-4.16,,,,-0.63,,,,4.94,14.19,11.64,9.80,6.25,7.09,9.58,-2.19,-3.24,-1.80,-16.65,1.27,8.21,1.51
CashflowAmortization_qq,,,-100.00,,,,-100.00,,,,-100.00,,,,-61.40,1.99,4.40,11.01,13.65,2.93,17.49,21.21,10.12,229.48,28.06,-0.89,-1.52,-4.25,-4.93,1.73,3.36
CashflowAmortization_sq,,,-0.59,,,,-5.80,,,,-3.52,,,,-2.31,1.30,3.97,2.18,8.83,1.74,-0.64,4.80,-0.03,2.52,-1.72,-1.38,5.60,-6.04,8.91,0.65,6.39
CashflowInvestingCashflow,,-2823000,,,,-2808000,,,-1253000,-2449000,-1053000,-4812000,-3322000,833000,-877000,-5199000,-1521000,845000,-1644000,-892000,-1284000,-3766000,-1646000,-74289000,-2975000,-1634000,-1628000,-5456000,-3201000,-2666000,-4151000
CashflowInvestingCashflow_yy,,,,,,0.52,,,,12.79,,,-165.19,134.02,16.69,-8.05,54.23,1.46,-87.36,82.84,15.53,-545.64,-0.15,-8228.27,-131.60,56.62,1.10,92.66,-7.61,-63.18,-154.96
CashflowInvestingCashflow_sy,,,,,,-30.15,,,,54.79,,,-0.30,-67.01,31.57,51.90,51.82,1.46,65.33,-5.67,15.53,94.50,9.62,-26.91,-42.94,-113.94,-49.45,19.12,-30.47,-11.44,-50.89
CashflowInvestingCashflow_qq,,,100.00,,,,100.00,,,-95.48,57.00,-356.96,30.97,125.08,-205.32,-492.61,70.75,155.58,-294.49,45.73,-44.00,-193.23,56.29,-4412.68,96.00,45.07,0.36,-235.14,41.33,16.71,-55.68
CashflowInvestingCashflow_sq,,,36.35,,,,15.62,,,-86.17,-16.10,27.71,14.16,54.21,-105.70,-5.54,-15.74,-14.80,57.19,-68.74,39.96,21.37,-150.75,-56.49,-15.38,-42.26,5.04,45.07,-46.52,-17.63,51.97
CashflowCapex,,4147000,,,,2623000,,,1253000,2535000,1053000,4812000,3502000,-309000,1045000,5199000,2688000,-465000,2105000,1213000,1442000,2772000,1646000,2383000,2759000,1329000,1740000,5910000,3948000,4208000,4761000
CashflowCapex_yy,,,,,,-36.75,,,,-3.37,,,179.56,-112.19,-0.79,8.05,-23.25,-50.36,101.49,-76.67,-46.35,696.57,-21.80,96.45,91.39,-52.05,5.70,147.98,43.07,216.57,173.58
CashflowCapex_sy,,,,,,-40.24,,,,-3.37,,,19.26,2.90,-30.58,-46.14,-22.69,-33.32,-63.83,-1.30,-46.35,147.63,-14.20,15.80,81.13,43.08,47.53,42.45,36.36,33.23,-13.56
CashflowCapex_qq,,,-100.00,,,,-100.00,,,102.35,-58.45,356.88,-27.23,-108.82,438.15,397.62,-48.31,-117.29,553.13,-42.38,18.86,92.24,-40.61,44.76,15.79,-51.83,30.92,239.61,-33.20,6.58,13.14
CashflowCapex_sq,,,-23.88,,,,102.44,,,32.83,-26.68,20.07,-9.14,-28.33,11.90,-37.46,46.26,-68.98,-38.07,68.26,-32.76,0.28,1.84,-2.48,31.13,93.56,-32.64,-39.35,43.30,6.58,-48.43
CashflowFinancingCashflow,,-1462000,,,,3691000,,,1942000,2061000,-450000,743000,7068000,-4787000,-4950000,5947000,-1365000,-171000,-246000,-1456000,-456000,-2595000,40137000,35089000,-2122000,544000,984000,-1556000,-8372000,-150000,10362000
CashflowFinancingCashflow_yy,,,,,,352.42,,,,-44.16,,,263.93,-332.24,-999.11,700.47,-119.32,96.42,95.04,-124.49,66.62,-1414.80,16444.56,2509.64,-365.63,120.96,-97.55,-104.44,-294.54,-127.66,953.36
CashflowFinancingCashflow_sy,,,,,,-9.63,,,,-44.16,,,10.90,-76.04,-140.72,96.12,-119.32,-97.46,53.28,-174.09,24.82,21.11,34.01,113.51,-75.38,25.88,-4.37,-181.78,-37.35,35.35,-46.80
CashflowFinancingCashflow_qq,,,100.00,,,,-100.00,,,6.12,-121.85,264.99,851.33,-167.72,-3.40,220.16,-122.96,87.45,-43.32,-492.99,68.71,-469.53,1646.47,-12.58,-106.05,125.64,80.81,-258.22,-437.88,98.20,6985.75
CashflowFinancingCashflow_sq,,,100.00,,,,42.88,,,6.12,170.31,40.61,111.68,-124.60,-48.84,99.30,-137.20,1.69,71.76,-76.31,-47.88,22.08,58.51,-52.50,-251.77,-57.79,84.19,-60.52,-74.31,46.36,74.09
CashflowShareCapitalCash,,,,,,,,,,,,,,5300000,,,,,,,,,41349000,314000,-312000,312000,,,,,
CashflowShareCapitalCash_yy,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,-100.00,-100.00,100.00,-100.00,
CashflowShareCapitalCash_sy,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,-51.74,-100.00,-99.89,-100.00,
CashflowShareCapitalCash_qq,,,,,,,,,,,,,,,-100.00,,,,,,,,,-99.24,-199.36,200.00,-100.00,,,,
CashflowShareCapitalCash_sq,,,,,,,,,,,,,,,-100.00,,,,,,,,,126.89,-98.46,200.00,-82.69,,,,
CashflowDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowDividend_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashflowNetCashflow,,-1938000,,,,-50000,,,-348000,21000,544000,3082000,-1324000,-1319000,604000,-886000,1510000,1196000,-963000,-977000,-832000,734000,45231000,-40107000,3384000,-4565000,5054000,-1031000,-3947000,-3255000,562000
CashflowNetCashflow_yy,,,,,,97.40,,,,141.50,,,-279.99,-6419.81,11.05,-128.74,214.10,190.65,-259.49,-10.30,-155.08,-38.59,4795.51,-4004.08,506.77,-721.48,-88.83,97.43,-216.62,28.69,-88.88
