,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeShareholderNetProfit_sy,,,,,-22.58,122.04,43.72,-29.05,14.74,70.74,-39.90,48.82,-6.38,44.47,19.06,-46.94,-9.80,-61.56,23.74,74.42,22.85,35.22,56.00,36.08,25.55,9.97,42.03,14.59,39.16,-14.93,-16.46,14.12,-22.26,0.21,10.04,-39.89,14.16,-7.32,-10.11,46.79
IncomeShareholderNetProfit_qq,,-72.71,510.68,-24.05,6.78,-2.50,-97.85,-87.31,-8251.76,604.99,-124.19,-392.00,181.86,-17.62,-65.78,-16.36,-118.44,-7897.37,96.51,-1990.32,85.89,-142.56,119.28,47.23,204.79,-57.89,-133.89,3.37,112.04,-15276.94,112.94,-81.61,1497.59,-44.93,93.53,-79.38,155.69,-162.31,284.42,-74.31
IncomeShareholderNetProfit_sq,,-100.13,112.24,142.09,-15.30,-43.42,26.00,-32.14,42.24,-16.43,-30.52,79.72,-0.69,15.63,-48.21,-11.85,33.33,-54.78,-26.66,1.17,65.95,-24.38,-12.57,19.58,6.76,-33.49,-8.38,25.93,18.69,-33.34,-1.51,29.06,-17.16,6.33,14.78,-29.22,43.74,-24.98,17.54,-4.30
BalanceNoncurrentAssets,,574832000,613136000,628295000,,610059000,975858000,1007417000,,1148497000,1132053000,1083353000,,1132429000,1072643000,1083515000,1059416000,1070697000,1087627000,1004005000,990433000,924652000,903617000,870414000,848441000,843744000,804948000,826846000,812329000,830669000,814867000,825104000,827712000,930984000,901683000,924469000,918587000,946363000,942417000,985346000
BalanceNoncurrentAssets_yy,,,,,,6.13,59.16,60.34,,88.26,16.01,7.54,,-1.40,-5.25,0.01,,-5.45,1.40,-7.34,-6.51,-13.64,-16.92,-13.31,-14.34,-8.75,-10.92,-5.01,-4.26,-1.55,1.23,-0.21,1.89,12.08,10.65,12.04,10.98,1.65,4.52,6.59
BalanceNoncurrentAssets_sy,,,,,,6.13,13.58,13.00,,11.40,16.58,9.59,,9.52,16.69,10.72,,3.30,1.00,-0.92,-2.20,3.70,0.96,2.54,10.33,9.70,3.98,6.29,6.63,6.82,13.71,8.31,9.99,9.71,6.71,1.32,2.24,-0.52,3.24,6.48
BalanceNoncurrentAssets_qq,,,6.66,2.47,-100.00,,59.96,3.23,-100.00,,-1.43,-4.30,-100.00,,-5.28,1.01,-2.22,1.06,1.58,-7.69,-1.35,-6.64,-2.27,-3.67,-2.52,-0.55,-4.60,2.72,-1.76,2.26,-1.90,1.26,0.32,12.48,-3.15,2.53,-0.64,3.02,-0.42,4.56
BalanceNoncurrentAssets_sq,,,1.92,1.38,-100.00,,0.92,0.69,-100.00,,1.05,2.73,-100.00,,1.23,0.70,-0.37,0.54,-0.71,-0.34,-0.84,2.52,-0.28,0.51,0.88,-0.03,-0.67,2.72,1.14,2.24,0.62,0.90,0.26,0.10,-0.21,1.04,0.37,-0.23,0.68,-0.24
BalanceIntangibleAssets,,49279000,55675000,48894000,,42840000,211583000,211045000,,127118000,122871000,108956000,,120410000,112869000,117064000,108557000,93926000,94698000,62400000,61885000,49379000,49481000,48419000,51360000,50692000,49036000,55127000,51925000,51622000,50969000,52694000,51403000,57033000,49693000,52181000,59106000,51108000,52892000,50064000
BalanceIntangibleAssets_yy,,,,,,-13.07,280.03,331.64,,196.73,-41.93,-48.37,,-5.28,-8.14,7.44,,-21.99,-16.10,-46.70,-42.99,-47.43,-47.75,-22.41,-17.01,2.66,-0.90,13.85,1.10,1.83,3.94,-4.41,-1.01,10.48,-2.50,-0.97,14.99,-10.39,6.44,-4.06
BalanceIntangibleAssets_sy,,,,,,9.30,14.00,6.10,,2.10,0.42,0.64,,-3.19,0.40,6.07,,7.14,-0.08,-1.52,0.16,0.80,-0.30,-0.57,6.02,0.39,2.34,-0.04,-0.10,4.20,6.62,5.03,6.01,0.82,0.06,-0.66,0.02,-1.84,0.04,0.66
BalanceIntangibleAssets_qq,,,12.98,-12.18,-100.00,,393.89,-0.25,-100.00,,-3.34,-11.32,-100.00,,-6.26,3.72,-7.27,-13.48,0.82,-34.11,-0.83,-20.21,0.21,-2.15,6.07,-1.30,-3.27,12.42,-5.81,-0.58,-1.26,3.38,-2.45,10.95,-12.87,5.01,13.27,-13.53,3.49,-5.35
BalanceIntangibleAssets_sq,,,-0.24,3.10,-100.00,,-1.03,-0.24,-100.00,,-0.53,-1.62,-100.00,,0.01,-0.29,-1.89,0.48,-1.67,-0.28,-1.68,-1.04,-0.72,-0.32,-0.73,0.26,-1.40,-0.79,-0.19,1.67,-0.53,0.18,-0.29,0.35,-0.77,-0.22,-0.27,-0.54,-0.14,-0.11
BalanceProperty,,520703000,550959000,571988000,,564782000,762500000,792868000,,1011294000,1001821000,967398000,,1002715000,952966000,952038000,937550000,906596000,920480000,868506000,857796000,801960000,782774000,765102000,745753000,730430000,704175000,711249000,705622000,723764000,716237000,729572000,737820000,838688000,821517000,837545000,795976000,838312000,831926000,858661000
BalanceProperty_yy,,,,,,8.47,38.40,38.62,,79.06,31.39,22.01,,-0.85,-4.88,-1.59,,-9.59,-3.41,-8.77,-8.51,-11.54,-14.96,-11.91,-13.06,-8.92,-10.04,-7.04,-5.38,-0.91,1.71,2.58,4.56,15.88,14.70,14.80,7.88,-0.04,1.27,2.52
BalanceProperty_sy,,,,,,-3.09,0.46,-1.75,,9.04,15.40,9.55,,17.19,17.22,8.62,,3.28,-0.18,0.82,-1.40,1.27,7.60,8.52,3.40,4.90,5.25,5.88,4.68,5.72,5.57,4.03,3.33,3.26,1.03,-0.23,2.01,-0.04,2.24,2.38
BalanceProperty_qq,,,5.81,3.82,-100.00,,35.01,3.98,-100.00,,-0.94,-3.44,-100.00,,-4.96,-0.10,-1.52,-3.30,1.53,-5.65,-1.23,-6.51,-2.39,-2.26,-2.53,-2.05,-3.59,1.00,-0.79,2.57,-1.04,1.86,1.13,13.67,-2.05,1.95,-4.96,5.32,-0.76,3.21
BalanceProperty_sq,,,-0.67,0.42,-100.00,,-0.13,0.40,-100.00,,-0.90,2.25,-100.00,,-0.14,-0.46,-1.18,0.26,-1.01,0.41,-0.99,0.08,-0.64,-0.40,0.06,1.11,-0.27,1.00,-0.16,0.83,0.09,0.58,-0.08,0.16,-0.62,-0.30,-0.30,0.23,-0.60,-0.37
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,762000,927000,905000,,1151000,903000,2307000,,5024000,3147000,1739000,,791000,745000,763000,736000,5789000,6231000,6193000,6336000,6248000,6220000,6073000,6096000,7125000,6919000,6063000,5780000,6186000,6618000,10947000,11931000,11837000,8077000,9885000,23749000,23044000,26654000,47170000
BalanceNoncurrInvestments_yy,,,,,,51.05,-2.59,154.92,,336.49,248.50,-24.62,,-84.26,-76.33,-56.12,,631.86,736.38,711.66,760.87,7.93,-0.18,-1.94,-3.79,14.04,11.24,-0.16,-5.18,-13.18,-4.35,80.55,106.42,91.35,22.05,-9.70,99.05,94.68,230.00,377.19
BalanceNoncurrInvestments_sy,,,,,,23.56,1.40,39.66,,23.66,0.97,,,1.86,5.12,24.48,,11.35,7.38,7.88,-1.38,0.38,-0.18,3.04,46.15,-3.46,-3.46,-12.19,12.48,10.85,10.79,17.34,23.56,2.43,,,2.13,,,-7.72
BalanceNoncurrInvestments_qq,,,21.65,-2.37,-100.00,,-21.55,155.48,-100.00,,-37.36,-44.74,-100.00,,-5.82,2.42,-3.54,686.55,7.64,-0.61,2.31,-1.39,-0.45,-2.36,0.38,16.88,-2.89,-12.37,-4.67,7.02,6.98,65.41,8.99,-0.79,-31.76,22.38,140.25,-2.97,15.67,76.97
BalanceNoncurrInvestments_sq,,,-3.14,-1.32,-100.00,,0.18,,-100.00,,,,-100.00,,1.50,1.68,1.32,-1.86,0.32,-0.56,-0.16,4.19,0.21,0.03,0.41,-1.58,0.78,0.01,1.40,0.51,,,,-0.80,,1.32,,,,-0.78
BalanceOtherNoncurrentAssets,,4088000,5575000,6508000,,1286000,872000,1197000,,5061000,4214000,5260000,,8513000,6063000,13650000,12573000,64386000,66218000,66906000,64416000,67065000,65142000,50820000,45232000,55497000,44818000,54407000,49002000,49097000,41043000,31891000,26558000,23426000,22396000,24858000,39756000,33899000,30945000,29451000
BalanceOtherNoncurrentAssets_yy,,,,,,-68.54,-84.36,-81.61,,293.55,383.26,339.43,,68.21,43.88,159.51,,656.33,992.17,390.15,412.34,4.16,-1.62,-24.04,-29.78,-17.25,-31.20,7.06,8.33,-11.53,-8.42,-41.38,-45.80,-52.29,-45.43,-22.05,49.70,44.71,38.17,18.48
BalanceOtherNoncurrentAssets_sy,,,,,,32.70,4.87,-1.59,,-1.88,3.37,32.13,,10.04,42.43,13.29,,16.36,16.49,14.68,21.52,13.46,26.02,46.99,10.07,10.19,2.99,7.90,8.65,9.75,19.78,7.27,12.63,-3.12,7.50,8.73,13.39,2.03,9.50,-0.68
BalanceOtherNoncurrentAssets_qq,,,36.37,16.74,-100.00,,-32.19,37.27,-100.00,,-16.74,24.82,-100.00,,-28.78,125.14,-7.89,412.10,2.85,1.04,-3.72,4.11,-2.87,-21.99,-11.00,22.69,-19.24,21.40,-9.93,0.19,-16.40,-22.30,-16.72,-11.79,-4.40,10.99,59.93,-14.73,-8.71,-4.83
BalanceOtherNoncurrentAssets_sq,,,-0.69,-12.36,-100.00,,,-0.19,-100.00,,0.15,1.98,-100.00,,0.80,,1.86,3.36,0.22,,,3.30,-0.06,1.26,0.48,-0.58,-1.45,0.34,0.10,0.25,,2.21,-1.46,-0.46,1.32,5.30,5.44,-8.23,3.08,-1.39
BalanceCurrentAssets,,545878000,629026000,572195000,,570251000,697671000,811919000,,762272000,775597000,689730000,,792102000,757870000,764263000,751885000,974902000,969919000,955910000,878830000,859806000,863523000,854658000,918023000,919046000,995912000,941635000,932647000,935099000,951883000,906738000,982542000,873044000,841226000,808360000,1007823000,949891000,986727000,1046086000
BalanceCurrentAssets_yy,,,,,,4.46,10.91,41.90,,33.67,11.17,-15.05,,3.91,-2.29,10.81,,23.08,27.98,25.08,16.88,-11.81,-10.97,-10.59,4.46,6.89,15.33,10.18,1.59,1.75,-4.42,-3.71,5.35,-6.64,-11.63,-10.85,2.57,8.80,17.30,29.41
BalanceCurrentAssets_sy,,,,,,4.46,10.91,16.28,,25.25,4.94,11.88,,13.19,9.30,-0.12,,3.02,9.15,15.91,6.42,15.68,11.34,9.53,14.73,6.89,11.38,10.18,12.21,6.48,9.94,11.56,8.24,9.60,10.55,-0.44,10.25,15.14,15.11,12.91
BalanceCurrentAssets_qq,,,15.23,-9.03,-100.00,,22.34,16.38,-100.00,,1.75,-11.07,-100.00,,-4.32,0.84,-1.62,29.66,-0.51,-1.44,-8.06,-2.16,0.43,-1.03,7.41,0.11,8.36,-5.45,-0.95,0.26,1.79,-4.74,8.36,-11.14,-3.64,-3.91,24.68,-5.75,3.88,6.02
BalanceCurrentAssets_sq,,,-2.97,1.09,-100.00,,-1.00,-1.02,-100.00,,0.94,8.67,-100.00,,1.37,-5.62,-1.62,-1.28,3.65,6.32,0.98,-0.19,1.18,3.47,0.12,1.98,6.60,-0.17,-0.95,-1.09,1.79,3.80,-1.29,2.94,0.48,-0.18,1.88,5.23,-1.04,-0.16
BalanceInventory,,205673000,202999000,179625000,,167783000,226673000,273937000,,291048000,277629000,270243000,,315141000,271979000,304940000,279272000,411716000,417160000,419734000,368436000,397373000,362729000,351228000,358809000,376486000,389761000,365897000,334724000,390632000,375793000,378262000,344352000,360353000,326857000,339416000,355500000,350996000,344704000,409243000
BalanceInventory_yy,,,,,,-18.42,11.66,52.50,,73.47,22.48,-1.35,,8.28,-2.04,12.84,,30.65,53.38,37.64,31.93,-3.48,-13.05,-16.32,-2.61,-5.26,7.45,4.18,-6.71,3.76,-3.58,3.38,2.88,-7.75,-13.02,-10.27,3.24,-2.60,5.46,20.57
BalanceInventory_sy,,,,,,7.77,7.12,0.91,,14.05,14.99,10.31,,9.79,8.25,21.40,,2.06,11.76,5.10,0.78,5.50,5.17,11.38,11.31,8.09,7.45,10.16,7.36,5.34,4.82,10.75,12.41,3.67,18.37,6.66,5.07,5.73,7.37,16.94
BalanceInventory_qq,,,-1.30,-11.51,-100.00,,35.10,20.85,-100.00,,-4.61,-2.66,-100.00,,-13.70,12.12,-8.42,47.42,1.32,0.62,-12.22,7.85,-8.72,-3.17,2.16,4.93,3.53,-6.12,-8.52,16.70,-3.80,0.66,-8.96,4.65,-9.30,3.84,4.74,-1.27,-1.79,18.72
BalanceInventory_sq,,,-1.30,-2.12,-100.00,,5.04,-7.99,-100.00,,-6.98,-0.80,-100.00,,-1.33,-4.14,4.69,-1.25,-1.87,,3.57,2.59,0.09,1.62,1.39,-1.68,3.67,0.51,,-6.31,2.65,5.18,3.24,-1.95,1.67,-0.47,5.25,-2.26,2.10,4.84
BalanceCurrentReceivables,,268956000,324391000,285561000,,236003000,304558000,314134000,,277297000,315566000,277685000,,300262000,317974000,303574000,329127000,342156000,393296000,377333000,372566000,328847000,385737000,390601000,403065000,345964000,406914000,374672000,389403000,343440000,389923000,388198000,407482000,354824000,395405000,349927000,407455000,336758000,394420000,427732000
BalanceCurrentReceivables_yy,,,,,,-12.25,-6.11,10.01,,17.50,3.61,-11.60,,8.28,0.76,9.32,,13.95,23.69,24.30,13.20,-3.89,-1.92,3.52,8.19,5.21,5.49,-4.08,-3.39,-0.73,-4.18,3.61,4.64,3.31,1.41,-9.86,-0.01,-5.09,-0.25,22.23
BalanceCurrentReceivables_sy,,,,,,-5.56,13.53,10.01,,17.50,12.18,23.75,,8.28,17.93,9.02,,3.50,8.91,20.59,8.20,12.62,11.69,12.16,17.51,12.51,9.14,16.49,14.16,10.18,14.29,12.03,19.65,17.36,12.25,9.77,11.50,9.35,7.57,11.40
BalanceCurrentReceivables_qq,,,20.61,-11.97,-100.00,,29.05,3.14,-100.00,,13.80,-12.00,-100.00,,5.90,-4.53,8.42,3.96,14.95,-4.06,-1.26,-11.73,17.30,1.26,3.19,-14.17,17.62,-7.92,3.93,-11.80,13.53,-0.44,4.97,-12.92,11.44,-11.50,16.44,-17.35,17.12,8.45
BalanceCurrentReceivables_sq,,,-2.04,0.94,-100.00,,2.38,-5.09,-100.00,,-8.39,8.02,-100.00,,5.64,-0.86,-3.80,-3.22,4.38,5.73,0.07,-3.24,4.98,3.56,4.00,-0.60,2.11,6.84,4.12,-1.27,7.50,7.37,3.02,1.86,0.73,3.86,4.98,-2.55,1.94,3.62
BalanceCurrentInvestments,,0,0,,,21197000,23932000,23454000,,7811000,5133000,1573000,,1692000,10323000,1028000,1025000,3805000,3161000,24171000,1773000,1685000,934000,,,21312000,26223000,16368000,1647000,944000,2493000,520000,2680000,11218000,550000,3798000,9000000,7151000,26880000,51753000
BalanceCurrentInvestments_yy,,,,,,,,,,-63.15,-78.55,-93.29,,-78.34,101.11,-34.65,,124.88,-69.38,2251.26,72.98,-55.72,-70.45,-100.00,-100.00,1164.81,2707.60,,,-95.57,-90.49,-96.82,62.72,1088.35,-77.94,630.38,235.82,-36.25,4787.27,1262.64
BalanceCurrentInvestments_sy,,,,,,,,,,-75.68,3.98,12.62,,-0.17,0.41,-14.94,,-13.89,-6.79,8.33,7.03,-20.26,-3.69,-37.42,-26.20,-16.96,,,,-8.82,-4.30,4.30,2.72,-2.94,-8.59,-1.56,-0.76,-4.13,-6.78,-8.87
BalanceCurrentInvestments_qq,,,,,,,12.90,-2.00,-100.00,,-34.28,-69.36,-100.00,,510.11,-90.04,-0.29,271.22,-16.93,664.66,-92.66,-4.96,-44.57,-100.00,,,23.04,-37.58,-89.94,-42.68,164.09,-79.14,415.38,318.58,-95.10,590.55,136.97,-20.54,275.89,92.53
BalanceCurrentInvestments_sq,,,,,,,-1.74,-1.00,-100.00,,-19.45,-0.46,-100.00,,1.27,-4.73,,0.81,-1.96,0.66,,-6.94,-2.99,-2.69,,,1.31,-8.28,0.34,-4.66,,0.48,,,,-0.74,1.18,0.80,-0.10,
BalanceCash,,64491000,93307000,97728000,,140115000,133780000,192434000,,179402000,167723000,129858000,,166299000,155351000,146478000,134872000,202710000,138048000,134578000,103884000,118033000,97030000,95216000,137908000,158412000,159956000,184698000,196012000,188552000,168237000,124219000,211923000,130157000,101595000,100821000,222736000,241403000,205273000,143235000
BalanceCash_yy,,,,,,117.26,43.38,96.91,,28.04,25.37,-32.52,,-7.30,-7.38,12.80,,21.89,-11.14,-8.12,-22.98,-41.77,-29.71,-29.25,32.75,34.21,64.85,93.98,42.13,19.03,5.18,-32.74,8.12,-30.97,-39.61,-18.84,5.10,85.47,102.05,42.07
BalanceCash_sy,,,,,,-9.52,-5.40,-21.24,,44.37,33.57,12.65,,-32.51,-35.40,-22.10,,0.05,-11.14,19.93,6.84,40.26,20.00,22.72,36.25,31.28,57.12,36.03,28.67,13.45,-6.24,-9.07,3.46,-4.79,-0.76,-0.14,-11.52,5.80,-1.73,-14.94
BalanceCash_qq,,,44.68,4.74,-100.00,,-4.52,43.84,-100.00,,-6.51,-22.58,-100.00,,-6.58,-5.71,-7.92,50.30,-31.90,-2.51,-22.81,13.62,-17.79,-1.87,44.84,14.87,0.97,15.47,6.13,-3.81,-10.77,-26.16,70.60,-38.58,-21.94,-0.76,120.92,8.38,-14.97,-30.22
BalanceCash_sq,,,-8.03,-4.84,-100.00,,-22.07,-17.97,-100.00,,-26.34,-20.90,-100.00,,-14.02,-11.85,-13.33,5.94,-9.75,0.20,-13.28,24.60,-13.94,-3.00,-0.86,22.85,15.80,-9.28,-12.22,9.84,-4.11,-3.84,-1.74,11.07,-1.49,-13.85,-1.81,10.86,-19.30,-15.65
BalanceOtherCurrentAssets,,6758000,8329000,9281000,,5153000,8728000,7960000,,6714000,9546000,10371000,,8708000,2243000,8243000,7589000,14515000,18254000,94000,32171000,13868000,17093000,17613000,18241000,16872000,13058000,,10861000,11531000,15437000,15539000,16105000,16492000,16819000,14398000,13132000,13583000,15450000,14123000
BalanceOtherCurrentAssets_yy,,,,,,-23.75,4.79,-14.23,,30.29,9.37,30.29,,29.70,-76.50,-20.52,,66.69,713.82,-98.86,323.92,-4.46,-6.36,18637.23,-43.30,21.66,-23.61,-100.00,-40.46,-31.66,18.22,,48.28,43.02,8.95,-7.34,-18.46,-17.64,-8.14,-1.91
BalanceOtherCurrentAssets_sy,,,,,,-23.17,-6.75,-11.93,,10.69,17.36,13.76,,31.30,11.32,9.73,,3.20,22.57,8.48,27.75,17.69,11.78,37.16,19.34,6.21,-2.37,3.03,-8.41,17.32,24.04,,20.26,20.99,-0.05,23.94,8.50,12.08,-0.81,4.88
BalanceOtherCurrentAssets_qq,,,23.25,11.43,-100.00,,69.38,-8.80,-100.00,,42.18,8.64,-100.00,,-74.24,267.50,-7.93,91.26,25.76,-99.49,34124.47,-56.89,23.25,3.04,3.57,-7.51,-22.61,-100.00,,6.17,33.87,0.66,3.64,2.40,1.98,-14.39,-8.79,3.43,13.75,-8.59
BalanceOtherCurrentAssets_sq,,,16.38,-3.41,-100.00,,13.00,-6.87,-100.00,,24.30,4.75,-100.00,,33.57,3.06,-13.46,-25.60,29.09,-2.70,-0.58,-15.14,29.37,3.04,-0.70,-16.89,28.01,4.90,,-13.75,37.09,-10.21,2.27,0.05,20.80,6.50,-8.79,-5.42,13.45,2.36
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,64381000,63481000,47467000,26922000,18370000,15760000,12694000,12339000,11462000,3917000,4071000,3388000,2831000
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.47,-75.17,-73.26,-54.17,-37.60,-75.15,-67.93,-72.54,-75.30
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.88,-37.64,-73.26,-67.44,-99.35,-87.23,-67.93,-93.01,-80.66
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.40,-25.23,-43.28,-31.77,-14.21,-19.45,-2.80,-7.11,-65.83,3.93,-16.78,-16.44
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.64,-28.90,,,,-56.95,,,-11.64,-100.00,-0.08,
BalanceTotalAssets,,1120710000,1242162000,1200490000,,1180310000,1673529000,1819336000,,1910769000,1907650000,1773083000,,1924531000,1830513000,1847778000,1811301000,2045599000,2057546000,1959915000,1869263000,1784458000,1767140000,1725072000,1766464000,1762790000,1800860000,1832862000,1808457000,1813235000,1793672000,1750212000,1826014000,1816722000,1755248000,1744291000,1930327000,1900325000,1932532000,2034263000
BalanceTotalAssets_yy,,,,,,5.32,34.73,51.55,,61.89,13.99,-2.54,,0.72,-4.04,4.21,,6.29,12.40,6.07,3.20,-12.77,-14.11,-11.98,-5.50,-1.21,1.91,6.25,2.38,2.86,-0.40,-4.51,0.97,0.19,-2.14,-0.34,5.71,4.60,10.10,16.62
BalanceTotalAssets_sy,,,,,,12.10,16.80,15.41,,21.48,17.72,23.47,,10.99,11.62,5.88,,5.74,11.01,2.72,3.24,10.51,5.21,8.82,9.16,8.61,8.32,8.47,10.56,6.99,7.68,6.80,4.97,9.33,7.54,5.03,7.09,7.08,9.50,11.96
BalanceTotalAssets_qq,,,10.84,-3.35,-100.00,,41.79,8.71,-100.00,,-0.16,-7.05,-100.00,,-4.89,0.94,-1.97,12.94,0.58,-4.75,-4.63,-4.54,-0.97,-2.38,2.40,-0.21,2.16,1.78,-1.33,0.26,-1.08,-2.42,4.33,-0.51,-3.38,-0.62,10.67,-1.55,1.69,5.26
BalanceTotalAssets_sq,,,-1.06,1.55,-100.00,,-1.12,1.77,-100.00,,-0.03,4.76,-100.00,,2.48,0.46,-1.40,0.23,-0.09,1.18,-0.16,2.06,0.46,2.74,1.51,0.09,2.54,1.78,0.67,1.04,0.55,3.07,0.48,3.35,0.82,-0.08,1.95,3.53,0.54,0.06
BalanceCapital,,374760000,429907000,452736000,,617810000,668134000,625067000,,667719000,652959000,604332000,,675337000,659727000,674157000,672768000,606420000,670278000,569532000,561212000,515761000,515037000,519108000,549702000,543612000,535573000,535922000,530542000,476112000,483855000,496530000,519386000,553955000,555922000,561594000,569559000,559741000,570484000,586133000
BalanceCapital_yy,,,,,,64.85,55.41,38.06,,8.08,-2.27,-3.32,,1.14,1.04,11.55,,-10.20,1.60,-15.52,-16.58,-14.95,-23.16,-8.85,-2.05,5.40,3.99,3.24,-3.49,-12.42,-9.66,-7.35,-2.10,16.35,14.89,13.10,9.66,1.04,2.62,4.37
BalanceCapital_sy,,,,,,8.68,23.20,8.04,,13.63,9.28,18.28,,10.47,10.30,9.33,,9.92,13.17,10.82,3.97,16.39,11.48,8.70,8.50,9.50,12.03,9.38,8.04,3.66,4.08,3.73,2.69,6.54,5.27,4.33,5.43,1.67,4.20,4.61
BalanceCapital_qq,,,14.72,5.31,-100.00,,8.15,-6.45,-100.00,,-2.21,-7.45,-100.00,,-2.31,2.19,-0.21,-9.86,10.53,-15.03,-1.46,-8.10,-0.14,0.79,5.89,-1.11,-1.48,0.07,-1.00,-10.26,1.63,2.62,4.60,6.66,0.36,1.02,1.42,-1.72,1.92,2.74
BalanceCapital_sq,,,1.57,5.28,-100.00,,1.85,0.41,-100.00,,2.07,1.86,-100.00,,0.46,-1.04,-0.48,-0.52,2.25,0.69,1.72,2.74,1.50,-0.17,2.71,0.37,1.78,0.07,2.46,-1.60,1.41,1.00,1.84,2.44,0.82,-2.88,1.33,0.57,1.34,-1.93
BalanceShareCapital,,443035000,443035000,443035000,,524035000,554035000,554035000,,554035000,554035000,554035000,,554035000,554035000,554035000,554035000,55404000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000,69288000
BalanceShareCapital_yy,,,,,,18.28,25.05,25.05,,5.72,,,,,,,,-90.00,-87.49,-87.49,-87.49,25.06,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,0.78,1.71,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,,-100.00,,5.72,,-100.00,,,,-100.00,,,,,-90.00,25.06,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,18064000,33822000,26734000,,47715000,69286000,80635000,,134874000,128598000,218750000,,227561000,206794000,236036000,240068000,796875000,821627000,821116000,824986000,803488000,797063000,613864000,618871000,618263000,613877000,598110000,592034000,597423000,596122000,613097000,611457000,624329000,599111000,567411000,585837000,564428000,559522000,531370000
BalanceReserve_yy,,,,,,164.14,104.85,201.62,,182.67,85.60,171.28,,68.72,60.81,7.90,,250.18,297.32,247.88,243.65,0.83,-2.99,-25.24,-24.98,-23.05,-22.98,-2.57,-4.34,-3.37,-2.89,2.51,3.28,4.50,0.50,-7.45,-4.19,-9.59,-6.61,-6.35
BalanceReserve_sy,,,,,,13.15,12.21,7.52,,6.89,12.40,30.06,,13.35,13.52,7.56,,7.79,6.03,2.30,1.91,3.57,3.61,4.07,8.70,8.70,2.20,10.27,12.22,10.93,10.58,2.51,2.67,8.31,6.10,4.81,3.78,1.29,2.16,3.31
BalanceReserve_qq,,,87.23,-20.96,-100.00,,45.21,16.38,-100.00,,-4.65,70.10,-100.00,,-9.13,14.14,1.71,231.94,3.11,-0.06,0.47,-2.61,-0.80,-22.98,0.82,-0.10,-0.71,-2.57,-1.02,0.91,-0.22,2.85,-0.27,2.11,-4.04,-5.29,3.25,-3.65,-0.87,-5.03
BalanceReserve_sq,,,,0.09,-100.00,,,-0.34,-100.00,,,12.46,-100.00,,,1.77,,,,1.36,,,,,,,,3.85,,0.01,,2.85,,0.27,,0.88,,,,3.33
BalanceNonshareCapital,,225000,225000,225000,,225000,225000,225000,,225000,225000,225000,,225000,225000,225000,225000,223067000,175323000,166499000,163122000,155772000,157227000,159558000,170038000,181459000,192633000,201456000,211373000,200744000,209811000,207628000,209601000,235588000,230788000,229257000,220890000,231555000,237357000,254640000
