,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentAssets_qq,,166.66,-0.13,4.13,0.08,-7.71,0.07,49.67,6.47,-8.20,-0.25,-39.61,2.51,6.82,-49.04,-42.53,17.59,3.41,-27.61,1195.37,2.02,-4.37,18.30,-7.82,9.82,18.49,8.24,10.58,16.54,-0.97,1.20,-2.46,14.28,-39.65,-1.72,-13.94,-0.33,4.54,-18.44,-83.95
BalanceNoncurrentAssets_sq,,1.02,-0.28,0.65,-72.41,-16.66,-0.15,-4.73,-67.81,21.50,-1.06,2.92,-100.00,6.82,5.91,3.35,-0.61,-1.00,7.68,1.90,1.55,0.38,1.39,-0.16,0.36,2.46,2.02,0.50,-0.70,-0.98,1.26,-1.99,-0.54,-3.05,-0.07,-0.84,0.02,0.28,-0.07,-0.20
BalanceIntangibleAssets,83000,9000,15000,14000,13000,11000,10000,9000,8000,7000,6000,4000,3000,2000,1000,,,,,16999000,16999000,16999000,14816000,17003000,26042000,16999000,16851000,17799000,16719000,18594000,18554000,18662000,35346000,8238000,7944000,8242000,10223000,8240000,8237000,2000
BalanceIntangibleAssets_yy,,,,,-84.34,22.22,-33.33,-35.71,-38.46,-36.36,-40.00,-55.56,-62.50,-71.43,-83.33,-100.00,-100.00,-100.00,-100.00,,,,,0.02,53.20,,13.74,4.68,-35.80,9.38,10.11,4.85,111.41,-55.70,-57.18,-55.84,-71.08,0.02,3.69,-99.98
BalanceIntangibleAssets_sy,,,,,-36.66,-10.00,-30.15,-36.03,-54.80,-28.07,-19.52,10.43,21.27,2.83,-0.01,-0.85,-0.82,-2.00,-1.44,,,,,-0.44,-0.15,,1.09,0.80,-3.79,-6.99,-2.23,-21.23,-28.29,-27.84,-32.32,-4.49,-0.40,,-0.18,-0.33
BalanceIntangibleAssets_qq,,-89.16,66.67,-6.67,-7.14,-15.38,-9.09,-10.00,-11.11,-12.50,-14.29,-33.33,-25.00,-33.33,-50.00,-100.00,,,,,,,-12.84,14.76,53.16,-34.72,-0.87,5.63,-6.07,11.21,-0.22,0.58,89.40,-76.69,-3.57,3.75,24.04,-19.40,-0.04,-99.98
BalanceIntangibleAssets_sq,,-6.22,-2.50,-4.99,-63.63,-14.84,-6.27,-8.76,-100.00,-0.51,-3.12,-0.68,-100.00,-5.95,-2.08,-0.87,,,,,,,-0.88,,-0.05,-0.16,-0.87,,-0.06,-0.46,-0.05,-0.92,-0.61,-7.06,-1.50,-0.04,0.98,-0.04,-0.10,-3.07
BalanceProperty,1713000,1095000,1064000,1038000,1038000,514000,514000,513000,42000,322000,294000,271000,243000,215000,189000,158000,129000,104000,75000,27691000,27711000,28184000,28648000,32545000,36260000,53142000,53711000,65517000,88215000,90813000,93479000,90549000,89565000,69340000,68247000,57227000,40657000,46427000,47322000,
BalanceProperty_yy,,,,,-39.40,-53.06,-51.69,-50.58,-95.95,-37.35,-42.80,-47.17,478.57,-33.23,-35.71,-41.70,-46.91,-51.63,-60.32,17425.95,21381.40,27000.00,38097.33,17.53,30.85,88.55,87.49,101.31,143.28,70.89,74.04,38.21,1.53,-23.65,-26.99,-36.80,-54.61,-33.04,-30.66,-100.00
BalanceProperty_sy,,,,,-31.46,-7.13,-8.91,-11.13,-36.52,-11.53,-13.78,-6.94,0.31,0.12,7.68,3.48,-8.34,-2.16,-1.71,2.10,11.06,14.02,-0.50,5.90,-2.82,-2.53,-2.78,-2.77,-2.96,-1.51,-1.75,3.83,0.24,-7.78,-7.34,-3.59,-6.75,0.88,-7.66,-1.95
BalanceProperty_qq,,-36.08,-2.83,-2.44,,-50.48,,-0.19,-91.81,666.67,-8.70,-7.82,-10.33,-11.52,-12.09,-16.40,-18.35,-19.38,-27.88,36821.33,0.07,1.71,1.65,13.60,11.41,46.56,1.07,21.98,34.64,2.95,2.94,-3.13,-1.09,-22.58,-1.58,-16.15,-28.95,14.19,1.93,-100.00
BalanceProperty_sq,,-1.17,-1.94,-2.61,,-2.15,,-1.24,-95.90,-1.48,-0.88,-2.36,-100.00,1.06,-0.12,-1.04,-0.90,-0.34,-1.66,0.35,-0.47,0.27,-0.51,-0.11,-0.65,-0.76,-1.15,-0.54,-0.91,-0.40,-1.47,-1.26,-1.13,-5.01,-1.58,-3.02,-2.12,-1.79,-1.96,-0.06
BalanceNoncurrentReceivables,,,,8000,8000,63000,78000,71000,4000,4000,4000,4000,4000,4000,4000,4000,4000,4000,,,,,,,,,,,,,,,,,,,,,,4000
BalanceNoncurrentReceivables_yy,,,,,,,,787.50,-50.00,-93.65,-94.87,-94.37,,,,,,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,-35.38,-25.00,-34.03,-96.89,-93.59,,,,,,,-46.16,-20.28,3.77,1.68,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,687.50,23.81,-8.97,-94.37,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,-62.50,5.40,-3.80,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,5390000,17999000,17999000,18731000,18731000,17811000,17811000,26922000,29350000,26099000,25979000,15049000,15350000,16435000,4603000,2956000,3761000,3624000,3624000,11330000,15431000,8939000,20158000,8812000,3440000,9169000,15249000,9420000,260000,8000,5000,5000,5000,,5000,6000,4000,13320000,7000,8909000
BalanceNoncurrInvestments_yy,,,,,247.51,-1.04,-1.04,43.73,56.69,46.53,45.86,-44.10,-47.70,-37.03,-82.28,-80.36,-75.50,-77.95,-21.27,283.29,310.29,146.66,456.24,-22.22,-77.71,2.57,-24.35,6.90,-92.44,-99.91,-99.97,-99.95,-98.08,-100.00,,20.00,-20.00,,40.00,148383.33
BalanceNoncurrInvestments_sy,,,,,0.68,1.17,18.47,-55.56,-74.67,43.71,63.97,97.00,-47.70,-2.62,19.79,14.48,114.58,-10.54,25.60,18.25,19.10,14.66,7.60,5.09,3.69,16.94,4.02,25.24,9.42,-3.30,3.20,,-2.08,-19.64,,-6.96,-0.99,,9.88,
BalanceNoncurrInvestments_qq,,233.93,,4.07,,-4.91,,51.15,9.02,-11.08,-0.46,-42.07,2.00,7.07,-71.99,-35.78,27.23,-3.64,,212.64,36.20,-42.07,125.51,-56.29,-60.96,166.54,66.31,-38.23,-97.24,-96.92,-37.50,,,-100.00,,20.00,-33.33,332900.00,-99.95,127171.44
BalanceNoncurrInvestments_sq,,,,,,-4.91,,-2.22,-79.16,26.36,-1.26,-15.20,-100.00,68.22,2.23,6.00,-6.38,-5.47,,1.32,0.65,-3.28,3.63,-0.33,2.02,8.58,1.28,0.76,,-2.31,,,,0.16,,,,,,-2.50
BalanceOtherNoncurrentAssets,36000,155000,155000,237000,254000,100000,99000,191000,95000,647000,728000,983000,1120000,1204000,4305000,2113000,2257000,2629000,906000,3632000,714000,4076000,5228000,5103000,3951000,3268000,3569000,6101000,9994000,4659000,3404000,3385000,3759000,78000,122000,202000,14577000,444000,247000,42000
BalanceOtherNoncurrentAssets_yy,,,,,605.56,-35.48,-36.13,-19.41,-62.60,547.00,635.35,414.66,1078.95,86.09,491.35,114.95,101.52,118.36,-78.95,71.89,-68.37,55.04,477.04,40.50,453.36,-19.82,-31.73,19.56,152.95,42.56,-4.62,-44.52,-62.39,-98.33,-96.42,-94.03,287.79,469.23,102.46,-79.21
BalanceOtherNoncurrentAssets_sy,,,,,-36.80,22.07,47.31,5.00,-35.00,1.36,1.36,79.44,-10.40,3.10,41.56,37.52,1.95,48.78,29.17,13.07,-7.58,24.40,14.13,19.53,15.71,10.99,12.18,6.91,1.62,6.75,3.18,-4.43,12.98,-0.50,4.45,-2.23,18.59,2.58,-2.24,-6.60
BalanceOtherNoncurrentAssets_qq,,330.56,,52.90,7.17,-60.63,-1.00,92.93,-50.26,581.05,12.52,35.03,13.94,7.50,257.56,-50.92,6.81,16.48,-65.54,300.88,-80.34,470.87,28.26,-2.39,-22.57,-17.29,9.21,70.94,63.81,-53.38,-26.94,-0.56,11.05,-97.92,56.41,65.57,7116.34,-96.95,-44.37,-83.00
BalanceOtherNoncurrentAssets_sq,,18.80,,10.81,-100.00,-1.83,-0.45,-0.28,-75.13,14.84,,7.34,-100.00,5.99,-1.49,4.28,-5.33,-5.34,1.18,1.23,0.04,5.10,2.81,0.36,0.70,1.79,,0.71,1.04,0.24,8.57,4.17,-0.40,-7.14,1.08,0.96,3.56,-2.61,,-3.84
BalanceCurrentAssets,7050000,4225000,2410000,1726000,2019000,3251000,2827000,6316000,4485000,11529000,14141000,26742000,27633000,37448000,48246000,49186000,43370000,44454000,45919000,5360000,6170000,6530000,14867000,19784000,27260000,6874000,10855000,7881000,12810000,16386000,12940000,10831000,11222000,4596000,6025000,2715000,1326000,1089000,1364000,5320000
BalanceCurrentAssets_yy,,,,,-71.36,-23.05,17.30,265.93,122.14,254.63,400.21,323.40,516.12,224.82,241.18,83.93,56.95,18.71,-4.82,-89.10,-85.77,-85.31,-67.62,269.10,341.82,5.27,-26.99,-60.16,-53.01,138.38,19.21,37.43,-12.40,-71.95,-53.44,-74.93,-88.18,-76.31,-77.36,95.95
BalanceCurrentAssets_sy,,,,,-46.43,-15.52,-0.98,6.26,35.38,19.68,28.80,45.20,-11.27,71.06,33.54,36.23,53.20,16.86,9.28,0.35,-7.47,9.34,6.98,8.34,1.95,-4.26,-14.56,-21.39,-12.98,2.81,10.31,2.47,6.77,12.16,14.38,5.63,3.38,-9.40,-1.62,-14.46
BalanceCurrentAssets_qq,,-40.07,-42.96,-28.38,16.98,61.02,-13.04,123.42,-28.99,157.06,22.66,89.11,3.33,35.52,28.83,1.95,-11.82,2.50,3.30,-88.33,15.11,5.83,127.67,33.07,37.79,-74.78,57.91,-27.40,62.54,27.92,-21.03,-16.30,3.61,-59.04,31.09,-54.94,-51.16,-17.87,25.25,290.03
BalanceCurrentAssets_sq,,-15.75,-2.67,-10.02,-74.13,-12.24,3.45,-3.64,-64.50,-6.69,19.70,3.79,-100.00,-2.96,-1.95,1.15,-7.83,-3.38,-2.06,5.58,0.95,1.39,-0.62,-2.71,0.23,-1.06,-3.90,0.36,0.95,6.08,-1.03,1.84,2.32,0.79,-0.21,1.37,-1.10,-0.76,1.24,-3.42
BalanceInventory,2642000,397000,60000,386000,611000,605000,277000,,,,,,,,,,,,,,,219000,219000,,,,,,1551000,1371000,1575000,1290000,894000,1124000,994000,,,,,
BalanceInventory_yy,,,,,-76.87,52.39,361.67,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,-100.00,-100.00,,,,,,-42.36,-18.02,-36.89,-100.00,-100.00,-100.00,-100.00,
BalanceInventory_sy,,,,,-76.87,-90.97,-26.40,-90.84,-53.54,-24.64,-14.11,,,,,,,,,,,,,,,-39.72,-21.36,,,,,,21.40,-18.02,-3.42,-70.40,-15.09,0.93,-8.56,
BalanceInventory_qq,,-84.97,-84.89,543.33,58.29,-0.98,-54.21,-100.00,,,,,,,,,,,,,,,,-100.00,,,,,,-11.61,14.88,-18.10,-30.70,25.73,-11.57,-100.00,,,,
BalanceInventory_sq,,-8.96,-3.45,2.28,-97.96,-18.56,-13.66,,,,,,,,,,,,,,,,,0.43,,,,,,,-13.00,11.40,-9.80,3.35,-6.28,-6.76,,,,
BalanceCurrentReceivables,3647000,3239000,1815000,1125000,1111000,2362000,2263000,3493000,4174000,11401000,12781000,18107000,20541000,30224000,42437000,42302000,40295000,792000,745000,746000,1176000,1556000,1873000,3972000,4159000,2781000,3571000,3787000,6355000,6424000,5262000,3416000,2775000,1489000,3397000,1446000,1283000,686000,1118000,5314000
BalanceCurrentReceivables_yy,,,,,-69.54,-27.08,24.68,210.49,275.70,382.68,464.78,418.38,392.12,165.10,232.03,133.62,96.17,-97.38,-98.24,-98.24,-97.08,96.46,151.41,432.44,253.66,78.73,90.66,-4.66,52.80,131.00,47.35,-9.80,-56.33,-76.82,-35.44,-57.67,-53.77,-53.93,-67.09,267.50
BalanceCurrentReceivables_sy,,,,,-49.42,-22.39,-14.42,-14.95,41.20,29.02,25.45,53.14,-11.14,47.82,32.64,29.48,-1.77,11.07,12.08,-12.26,-36.82,7.96,12.47,7.77,9.73,-0.18,-14.47,-5.19,-1.83,-8.90,14.58,1.40,3.95,17.58,9.29,27.88,16.78,8.86,8.60,6.28
BalanceCurrentReceivables_qq,,-11.19,-43.96,-38.02,-1.24,112.60,-4.19,54.35,19.50,173.14,12.10,41.67,13.44,47.14,40.41,-0.32,-4.74,-98.03,-5.93,0.13,57.64,32.31,20.37,112.07,4.71,-33.13,28.41,6.05,67.81,1.09,-18.09,-35.08,-18.76,-46.34,128.14,-57.43,-11.27,-46.53,62.97,375.31
BalanceCurrentReceivables_sq,,-6.18,-0.26,-6.30,-85.17,-11.41,1.26,-9.01,-59.85,-16.93,7.63,1.34,-100.00,-13.96,-1.85,5.46,-4.14,-2.62,-2.29,9.30,5.38,1.01,-0.18,0.04,1.18,-1.35,1.54,6.19,2.20,-2.70,4.25,-3.63,3.94,0.03,8.02,3.10,-1.35,0.82,1.99,0.69
BalanceCurrentInvestments,-1000,,,,,,,,,,,8540000,6958000,6237000,5314000,5832000,2842000,43552000,44043000,4374000,3398000,4578000,3185000,2611000,4080000,1850000,3086000,1543000,1549000,878000,141000,69000,1026000,7000,87000,1136000,,360000,,
BalanceCurrentInvestments_yy,,,,,100.00,,,,,,,,,,,-31.71,-59.15,598.28,728.81,-25.00,19.56,-89.49,-92.77,-40.31,20.07,-59.59,-3.11,-40.90,-62.03,-52.54,-95.43,-95.53,-33.76,-99.20,-38.30,1546.38,-100.00,5042.86,-100.00,-100.00
BalanceCurrentInvestments_sy,,,,,-18.39,,,,,,,,,,,-7.04,-7.03,21.87,25.12,-0.40,20.14,-7.60,-12.85,-8.93,-3.08,-39.71,-39.73,-19.86,-30.71,-23.19,-10.67,-8.51,-16.02,-21.43,-28.39,-29.15,-47.42,-15.20,-35.60,-50.76
BalanceCurrentInvestments_qq,,100.00,,,,,,,,,,,-18.52,-10.36,-14.80,9.75,-51.27,1432.44,1.13,-90.07,-22.31,34.73,-30.43,-18.02,56.26,-54.66,66.81,-50.00,0.39,-43.32,-83.94,-51.06,1386.96,-99.32,1142.86,1205.75,-100.00,,-100.00,
BalanceCurrentInvestments_sq,,-24.73,,,,,,,,,,,-100.00,-5.02,-1.70,0.59,-8.42,3.84,0.84,0.38,1.00,-0.76,-2.51,-1.92,-2.63,-0.55,-4.79,0.23,1.10,-0.74,,-2.05,-2.18,-16.08,-1.22,-1.98,-1.78,,-0.07,
BalanceCash,406000,338000,218000,87000,162000,113000,95000,2519000,173000,76000,1283000,17000,25000,881000,321000,961000,136000,6000,1038000,8000,383000,45000,9310000,12867000,18002000,492000,2411000,2550000,3354000,3309000,436000,200000,93000,1080000,553000,61000,22000,19000,36000,
BalanceCash_yy,,,,,-60.10,-66.57,-56.42,2795.40,6.79,-32.74,1250.53,-99.33,-85.55,1059.21,-74.98,5552.94,444.00,-99.32,223.36,-99.17,181.62,650.00,796.92,160737.50,4600.26,993.33,-74.10,-80.18,-81.37,572.56,-81.92,-92.16,-97.23,-67.36,26.83,-69.50,-76.34,-98.24,-93.49,-100.00
BalanceCash_sy,,,,,-34.90,17.96,-4.22,49.06,47.90,74.64,67.54,47.03,-85.55,10.26,-0.68,2.12,61.03,-16.31,-15.35,-31.34,15.00,59.42,0.43,10.16,-23.92,21.56,-20.59,-12.10,2.40,26.30,-28.78,21.88,23.36,-27.85,31.34,12.38,-19.53,-25.06,-11.39,-16.07
BalanceCash_qq,,-16.75,-35.50,-60.09,86.21,-30.25,-15.93,2551.58,-93.13,-56.07,1588.16,-98.67,47.06,3424.00,-63.56,199.38,-85.85,-95.59,17200.00,-99.23,4687.50,-88.25,20588.89,38.21,39.91,-97.27,390.04,5.77,31.53,-1.34,-86.82,-54.13,-53.50,1061.29,-48.80,-88.97,-63.93,-13.64,89.47,-100.00
BalanceCash_sq,,-37.45,-19.89,-33.79,-100.00,-31.11,-25.22,11.75,-96.57,-56.07,-27.38,4.53,-100.00,-6.76,-8.56,-11.41,-29.34,2.46,1.16,13.14,-8.88,-4.89,-15.98,0.36,-4.74,-4.71,-7.70,-14.40,-5.11,7.88,-49.70,48.95,-9.20,-10.05,-15.06,11.73,-25.77,-0.34,6.32,22.49
BalanceOtherCurrentAssets,356000,251000,317000,128000,135000,171000,192000,304000,138000,52000,77000,78000,109000,106000,174000,91000,97000,104000,93000,232000,1213000,132000,280000,334000,1019000,1751000,1787000,1000,1000,4404000,5526000,5856000,6434000,896000,994000,72000,21000,24000,210000,6000
BalanceOtherCurrentAssets_yy,,,,,-62.08,-31.87,-39.43,137.50,2.22,-69.59,-59.90,-74.34,-21.01,103.85,125.97,16.67,-11.01,-1.89,-46.55,154.95,1150.52,26.92,201.08,43.97,-15.99,1226.52,538.21,-99.70,-99.90,151.51,209.23,585500.00,643300.00,-79.65,-82.01,-98.77,-99.67,-97.32,-78.87,-91.67
BalanceOtherCurrentAssets_sy,,,,,-48.90,-31.14,-21.12,-5.87,-34.50,2.26,5.30,-11.75,-21.01,62.50,5.75,17.36,-1.38,-1.89,8.65,17.47,20.46,11.50,7.04,-2.02,-15.99,-7.52,1.27,-1.21,-19.54,-4.14,-13.06,3.81,15.73,-11.67,7.91,2.69,6.44,13.20,13.89,2.76
BalanceOtherCurrentAssets_qq,,-29.49,26.29,-59.62,5.47,26.67,12.28,58.33,-54.61,-62.32,48.08,1.30,39.74,-2.75,64.15,-47.70,6.59,7.22,-10.58,149.46,422.84,-89.12,112.12,19.29,205.09,71.84,2.06,-99.94,,440300.00,25.48,5.97,9.87,-86.07,10.94,-92.76,-70.83,14.29,775.00,-97.14
BalanceOtherCurrentAssets_sq,,-22.00,26.23,-14.29,-45.72,-49.88,53.50,-19.44,-38.24,-40.00,45.76,-13.95,-100.00,-15.12,12.87,-6.74,-29.11,-38.99,49.46,-5.38,-2.04,-17.09,22.68,-13.43,-1.25,-5.95,22.62,-20.30,,-1.13,28.03,-1.19,-4.44,-29.67,9.91,-1.52,-0.46,-3.58,19.38,-15.92
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,14272000,23483000,21644000,21754000,22063000,21750000,21339000,34022000,33984000,38608000,41152000,43053000,44353000,55308000,57348000,54417000,49521000,50815000,50524000,65012000,67025000,64728000,83717000,83247000,96953000,89452000,100235000,106718000,127998000,130460000,128382000,123432000,139897000,82252000,82343000,68392000,66787000,69520000,57177000,14277000
BalanceTotalAssets_yy,,,,,54.59,-7.38,-1.41,56.39,54.03,77.51,92.85,26.54,30.51,43.26,39.36,26.40,11.65,-8.12,-11.90,19.47,35.35,27.38,65.70,28.05,44.65,38.20,19.73,28.19,32.02,45.84,28.08,15.66,9.30,-36.95,-35.86,-44.59,-52.26,-15.48,-30.56,-79.12
BalanceTotalAssets_sy,,,,,-13.87,-5.41,3.85,-3.46,-8.32,17.84,23.18,27.33,1.03,17.60,36.20,26.40,25.54,5.74,4.70,4.81,5.21,11.46,11.66,9.00,7.80,-0.08,-3.06,-2.68,-1.38,3.60,4.88,-2.82,-1.42,-1.61,-1.81,2.75,1.48,0.54,3.92,-0.73
BalanceTotalAssets_qq,,64.54,-7.83,0.51,1.42,-1.42,-1.89,59.44,-0.11,13.61,6.59,4.62,3.02,24.70,3.69,-5.11,-9.00,2.61,-0.57,28.68,3.10,-3.43,29.34,-0.56,16.46,-7.74,12.05,6.47,19.94,1.92,-1.59,-3.86,13.34,-41.21,0.11,-16.94,-2.35,4.09,-17.75,-75.03
BalanceTotalAssets_sq,,-6.88,-0.43,-0.31,-73.29,-9.08,4.03,-4.18,-56.88,3.85,4.33,1.04,-100.00,-0.16,2.71,2.56,-2.03,-0.86,-0.18,2.20,2.29,2.80,0.24,-0.79,0.91,-0.51,1.02,1.48,-0.01,0.60,0.12,-1.46,0.74,-0.16,-0.45,-0.86,,-0.94,0.92,-1.21
BalanceCapital,10459000,20422000,20351000,20312000,20221000,20873000,20699000,33150000,33499000,35641000,35920000,38575000,39785000,46166000,50387000,44292000,40533000,41219000,38304000,36501000,35184000,29842000,24403000,24385000,25296000,25081000,25828000,20903000,1906000,22475000,13908000,9887000,25764000,-3649000,-4606000,2810000,38938000,28883000,33703000,12488000
BalanceCapital_yy,,,,,93.34,2.21,1.71,63.20,65.66,70.75,73.53,16.37,18.76,29.53,40.28,14.82,1.88,-10.72,-23.98,-17.59,-13.20,-27.60,-36.29,-33.19,-28.10,-15.95,5.84,-14.28,-92.47,-10.39,-46.15,-52.70,1251.73,-116.24,-133.12,-71.58,51.13,891.53,831.72,344.41
BalanceCapital_sy,,,,,-4.46,2.21,2.12,-0.19,-6.82,19.22,25.47,22.95,-1.92,29.43,27.70,14.82,29.14,8.87,9.40,4.13,1.18,10.70,6.63,9.17,7.99,4.98,3.68,-0.20,-4.14,3.64,-2.42,-1.66,-0.54,-2.53,-2.39,3.28,3.40,2.90,1.12,-0.99
BalanceCapital_qq,,95.26,-0.35,-0.19,-0.45,3.22,-0.83,60.15,1.05,6.39,0.78,7.39,3.14,16.04,9.14,-12.10,-8.49,1.69,-7.07,-4.71,-3.61,-15.18,-18.23,-0.07,3.74,-0.85,2.98,-19.07,-90.88,1079.17,-38.12,-28.91,160.58,-114.16,-26.23,161.01,1285.69,-25.82,16.69,-62.95
BalanceCapital_sq,,-2.66,-1.80,0.98,-24.22,-3.17,2.48,-3.88,-3.78,1.58,0.78,1.67,-100.00,-1.54,7.46,3.28,-1.89,-1.60,1.80,0.44,1.60,2.95,1.84,0.37,2.26,-0.36,2.10,-0.46,-0.38,1.88,3.14,-1.43,0.70,-1.40,0.65,-0.93,1.49,-2.32,0.24,-2.89
BalanceShareCapital,540000,1747000,1747000,1747000,1747000,1747000,1747000,2202000,2202000,2202000,2202000,2203000,2216000,2216000,2216000,2216000,2216000,2216000,2216000,2216000,2216000,2216000,2216000,2216000,2216000,2216000,2616000,2616000,2616000,3190000,3190000,3190000,3190000,3190000,3190000,8264000,8265000,8265000,8265000,8265000
BalanceShareCapital_yy,,,,,223.52,,,26.04,26.04,26.04,26.04,0.05,0.64,0.64,0.64,0.59,,,,,,,,,,,18.05,18.05,18.05,43.95,21.94,21.94,21.94,,,159.06,159.09,159.09,159.09,0.01
BalanceShareCapital_sy,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,223.52,,,,,,26.04,,,,0.05,0.59,,,,,,,,,,,,,,18.05,,,21.94,,,,,,159.06,0.01,,,
BalanceShareCapital_sq,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,-45000,-45000,,,,,,,,,,,-15000,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,100.00,100.00,,,,,,,,,,,100.00,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,20.24,,,,,,,,,,,,99.70,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,100.00,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,9732000,18610000,18610000,18610000,18610000,18676000,18676000,30484000,30487000,30487000,33439000,33453000,33695000,33695000,33695000,43950000,43950000,43950000,39004000,17930000,17930000,17858000,19579000,17858000,17858000,17858000,17858000,17858000,17858000,51370000,17858000,46935000,34803000,19211000,19224000,31362000,62023000,77201000,71631000,62023000
BalanceReserve_yy,,,,,91.22,0.35,0.35,63.80,63.82,63.24,79.05,9.74,10.52,10.52,0.77,31.38,30.43,30.43,15.76,-59.20,-59.20,-59.37,-49.80,-0.40,-0.40,,-8.79,,,187.66,,162.82,94.89,-62.60,7.65,-33.18,78.21,301.86,272.61,97.76
BalanceReserve_sy,,,,,-18.64,0.02,0.80,3.05,0.05,2.01,4.88,11.06,0.23,12.36,6.67,,22.16,13.61,11.48,3.88,0.60,2.75,1.04,3.48,5.18,,3.11,,,-0.10,,0.11,0.46,,0.14,0.09,0.98,0.84,3.55,1.24
BalanceReserve_qq,,91.22,,,,0.35,,63.23,0.01,,9.68,0.04,0.72,,,30.43,,,-11.25,-54.03,,-0.40,9.64,-8.79,,,,,,187.66,-65.24,162.82,-25.85,-44.80,0.07,63.14,97.76,24.47,-7.21,-13.41
BalanceReserve_sq,,,,,,,,0.16,-50.00,,0.27,3.48,-100.00,,,3.90,,,,0.60,,,,0.24,,,,,,,,0.01,,,,,,,,0.25
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,11091000,10832000,18055000,23085000,27856000,29161000,28053000,29649000,32370000,40573000,26995000,39535000,42707000,42023000,9772000,9225000,9445000,731000,1529000,-4210000,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,151.16,169.21,55.38,28.43,16.20,39.13,-3.77,33.34,31.93,3.57,-63.80,-76.67,-77.88,-98.26,-84.35,-145.64,-100.00
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,-0.26,-10.16,-41.82,-42.10,-32.56,-42.82,-28.52,-42.92,-8.92,6.48,-7.00,-6.38,,-20.25,1.78,8.40,5.09
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,-2.34,66.68,27.86,20.67,4.68,-3.80,5.69,9.18,25.34,-33.47,46.45,8.02,-1.60,-76.75,-5.60,2.38,-92.26,109.17,-375.34,100.00
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,-2.34,9.92,0.13,0.83,3.97,-7.50,2.53,-0.13,23.08,2.16,9.28,16.16,,-0.50,,,1.08,,,0.24
BalanceNoncurrentLiabilities,68000,64000,64000,64000,64000,58000,59000,35000,29000,781000,2889000,3367000,3620000,5367000,5285000,7153000,6049000,7025000,9879000,11490000,14473000,8822000,30245000,16180000,15764000,24206000,32358000,29985000,31488000,53182000,46942000,44199000,45764000,25039000,43269000,23623000,55000,24108000,23294000,
BalanceNoncurrentLiabilities_yy,,,,,-5.88,-9.38,-7.81,-45.31,-54.69,1246.55,4796.61,9520.00,12382.76,587.20,82.94,112.44,67.10,30.89,86.93,60.63,139.26,25.58,206.15,40.82,8.92,174.38,6.99,85.32,99.75,119.71,45.07,47.40,45.34,-52.92,-7.82,-46.55,-99.88,-3.72,-46.16,-100.00
