,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1
IncomeBeforeTaxProfit_sy,,,,,68.89,51.90,99.06,27.27,28.49,-2.41,-4.74,-72.93,-117.46,-14.10,-51.62,15.87,72.17,42.42,143.72,58.33,-2.23,55.58,-15.79,8.53,-6.58,-19.94,18.58,-13.82,-34.93,16.12,24.49,30.92,42.69,33.62,13.93,0.02,-9.94,22.01,8.27,8.11,-9.14,13.90,-20.01,-3.18,-39.58,-5.04,15.10,-0.68,-6.99
IncomeBeforeTaxProfit_qq,,-46.90,318.58,269.43,-86.23,-94.12,3450.00,362.39,-73.23,-42.09,-244.99,285.82,-194.26,128.52,-387.34,171.71,-219.48,236.28,-47.97,196.79,-209.27,254.76,47.83,-130.54,-22.79,120.12,512.77,-81.55,72.18,-69.01,872.39,-38.56,-4.03,77.93,68.28,-65.26,12.55,-76.51,294.84,41.32,-49.49,7.80,56.04,16.33,-66.75,101.80,31.81,-1029.62,99.25
IncomeBeforeTaxProfit_sq,,95.86,-1.12,82.22,-9.31,47.88,-37.08,27.11,-53.22,27.32,-40.88,-25.04,8.34,89.56,-53.54,47.44,-67.15,166.42,19.51,69.16,-82.87,142.35,-56.87,93.97,-86.35,77.08,-35.20,44.40,-85.36,104.95,-6.98,64.12,-98.22,149.36,-28.10,37.46,-82.12,129.04,-43.45,33.18,-86.70,147.44,-33.58,23.45,-101.26,101.80,-26.02,13.97,-84.28
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,698000,376000,1607000,6021000,688000,37000,1718000,7860000,2008000,1044000,-2132000,2709000,-2952000,75000,-2457000,1876000,-2775000,3270000,1128000,5171000,-5713000,7344000,12383000,-5358000,-4191000,241000,5191000,1271000,1649000,4612000,14554000,3266000,3057000,5273000,10049000,1953000,3394000,608000,3542000,4491000,1964000,3271000,4309000,4383000,1315000,3284000,4696000,-46748000,-853000
IncomeNetProfit_yy,,,,,-1.43,-90.16,6.91,30.54,191.86,2721.62,-224.10,-65.53,-247.01,-92.82,-15.24,-30.75,6.00,4260.00,145.91,175.64,-105.87,124.59,997.78,-203.62,26.64,-96.72,-58.08,123.72,139.35,1813.69,180.37,156.96,85.39,14.33,-30.95,-40.20,11.02,-88.47,-64.75,129.95,-42.13,437.99,21.65,-2.40,-33.04,0.40,8.98,-1166.58,-164.87
IncomeNetProfit_sy,,,,,68.89,52.44,104.00,27.31,52.72,-5.78,-11.16,-78.49,-201.64,-24.30,-53.12,22.88,72.17,26.23,134.96,74.28,-3.00,39.92,-10.96,2.60,-3.99,-8.63,9.48,-8.52,-4.82,54.55,26.10,59.66,23.60,8.93,4.74,14.34,-2.86,35.62,8.75,-9.20,-2.36,24.68,-19.17,-3.50,-93.75,2.61,22.30,16.46,-14.01
IncomeNetProfit_qq,,-46.13,327.39,274.67,-88.57,-94.62,4543.24,357.51,-74.45,-48.01,-304.21,227.06,-208.97,102.54,-3376.00,176.35,-247.92,217.84,-65.50,358.42,-210.48,228.55,68.61,-143.27,21.78,105.75,2053.94,-75.52,29.74,179.68,215.57,-77.56,-6.40,72.49,90.57,-80.57,73.78,-82.09,482.57,26.79,-56.27,66.55,31.73,1.72,-70.00,149.73,43.00,-1095.49,98.18
IncomeNetProfit_sq,,88.68,-8.09,136.89,-31.08,54.40,-31.61,34.49,-53.72,26.94,-56.06,-14.46,-4.87,87.74,-64.30,37.86,-67.34,163.54,20.84,66.99,-83.87,159.34,-57.83,118.61,-90.87,99.77,-54.16,40.08,-86.16,134.81,-7.77,63.97,-90.54,155.80,-30.72,32.35,-84.14,177.16,-30.50,34.70,-79.16,147.44,-41.18,18.69,-87.98,145.54,-28.24,-26.81,-67.35
IncomeShareholderNetProfit,698000,376000,1607000,6021000,688000,37000,1718000,7878000,2008000,720000,-1202000,4298000,-1885000,1247000,-1818000,1865000,-2004000,4084000,1149000,5094000,-5696000,7398000,12302000,-5256000,-4332000,328000,5186000,1166000,1395000,4639000,14611000,3221000,2859000,5255000,9993000,2076000,3413000,582000,3462000,4486000,2007000,3256000,4175000,4273000,1288000,3307000,4572000,-46775000,-854000
IncomeShareholderNetProfit_yy,,,,,-1.43,-90.16,6.91,30.84,191.86,1845.95,-169.97,-45.44,-193.87,73.19,-51.25,-56.61,-6.31,227.51,163.20,173.14,-184.23,81.15,970.67,-203.18,23.95,-95.57,-57.84,122.18,132.20,1314.33,181.74,176.24,104.95,13.28,-31.61,-35.55,19.38,-88.92,-65.36,116.09,-41.20,459.45,20.60,-4.75,-35.82,1.57,9.51,-1194.66,-166.30
IncomeShareholderNetProfit_sy,,,,,68.89,50.97,110.50,27.32,52.72,-5.78,-7.09,-68.44,-193.87,-13.54,-55.30,20.65,72.16,26.23,134.95,74.28,-3.00,39.92,-12.25,5.63,-2.30,-8.63,8.20,-10.79,-16.70,54.65,40.18,58.76,23.66,13.28,5.76,13.74,-34.90,35.62,8.75,-9.20,-2.36,22.74,-19.17,-4.68,-78.45,2.61,22.30,21.35,-14.01
IncomeShareholderNetProfit_qq,,-46.13,327.39,274.67,-88.57,-94.62,4543.24,358.56,-74.51,-64.14,-266.94,457.57,-143.86,166.15,-245.79,202.59,-207.45,303.79,-71.87,343.34,-211.82,229.88,66.29,-142.72,17.58,107.57,1481.10,-77.52,19.64,232.54,214.96,-77.95,-11.24,83.81,90.16,-79.23,64.40,-82.95,494.85,29.58,-55.26,62.23,28.22,2.35,-69.86,156.75,38.25,-1123.08,98.17
IncomeShareholderNetProfit_sq,,88.65,-8.08,122.56,-31.08,54.40,-31.61,34.49,-51.42,22.71,-52.66,-14.46,-4.87,78.03,-64.30,37.86,-67.34,162.72,20.84,66.99,-83.87,160.36,-57.69,118.26,-90.87,100.42,-54.16,40.08,-86.16,134.81,-7.84,62.27,-85.31,124.06,-31.87,32.35,-84.14,169.73,-43.90,34.70,-72.46,139.28,-41.18,14.05,-102.63,156.75,-27.60,-26.81,-71.97
BalanceNoncurrentAssets,11398000,,15129000,16484000,16865000,,,29515000,96960000,100990000,106712000,119870000,108814000,108814000,108288000,110264000,116743000,147869000,136326000,141298000,148183000,92944000,,90047000,89412000,88940000,87085000,87970000,88368000,90722000,98045000,101102000,100182000,99084000,98165000,112938000,120671000,123520000,123647000,166934000,166381000,165054000,164506000,177275000,162362000,163557000,163923000,120038000,117353000
BalanceNoncurrentAssets_yy,,,,,47.96,,-100.00,79.05,474.92,,,306.13,12.23,7.75,1.48,-8.01,7.29,35.89,25.89,28.15,26.93,-37.14,-100.00,-36.27,-39.66,-4.31,,-2.31,-1.17,2.00,12.59,14.93,13.37,9.22,0.12,11.71,20.45,24.66,25.96,47.81,37.88,33.63,33.04,6.19,-2.42,-0.91,-0.35,-32.29,-27.72
BalanceNoncurrentAssets_sy,,,,,108.31,,5.06,36.78,42.29,,,42.77,38.87,7.75,11.42,-3.48,2.07,0.17,10.84,-2.23,0.60,-2.86,-6.92,2.65,6.36,0.48,,-1.20,0.59,2.07,0.71,4.28,2.45,6.46,4.92,2.30,4.36,-0.42,1.68,4.28,5.83,5.53,7.12,7.67,7.68,3.42,3.23,1.21,-1.09
BalanceNoncurrentAssets_qq,,-100.00,,8.96,2.31,-100.00,,,228.51,4.16,5.67,12.33,-9.22,,-0.48,1.82,5.88,26.66,-7.81,3.65,4.87,-37.28,-100.00,,-0.71,-0.53,-2.09,1.02,0.45,2.66,8.07,3.12,-0.91,-1.10,-0.93,15.05,6.85,2.36,0.10,35.01,-0.33,-0.80,-0.33,7.76,-8.41,0.74,0.22,-26.77,-2.24
BalanceNoncurrentAssets_sq,,-0.40,,12.77,3.46,4.96,,,3.71,7.57,-100.00,14.49,1.41,,-100.00,1.19,-0.64,-0.44,-100.00,0.95,-0.13,-1.08,-100.00,,-0.32,-0.38,-0.15,-0.01,0.06,-0.14,0.66,3.16,0.62,0.32,0.38,-0.13,0.70,0.60,0.46,3.64,0.02,0.20,1.11,1.00,0.81,-0.10,0.68,-0.22,-0.10
BalanceIntangibleAssets,126000,,1791000,2073000,2253000,,,5435000,4806000,63338000,65754000,75938000,65755000,65755000,65734000,65990000,73513000,20473000,19815000,29813000,42896000,42476000,,42364000,41423000,41825000,41455000,42077000,41517000,42653000,41476000,43253000,43184000,42474000,43326000,44272000,43843000,43493000,42740000,44506000,44082000,43575000,42983000,44064000,41929000,42370000,41328000,47665000,49121000
BalanceIntangibleAssets_yy,,,,,1688.10,,-100.00,162.18,113.32,,,1297.20,1268.19,3.82,-0.03,-13.10,11.80,-68.86,-69.86,-54.82,-41.65,107.47,-100.00,42.10,-3.43,-1.53,,-0.68,0.23,1.98,0.05,2.79,4.02,-0.42,4.46,2.36,1.53,2.40,-1.35,0.53,0.55,0.19,0.57,-0.99,-4.88,-2.77,-3.85,8.17,17.15
BalanceIntangibleAssets_sy,,,,,388.81,,14.78,38.57,37.76,,,39.14,40.76,-7.95,7.14,-0.15,3.70,-0.90,-3.48,-1.42,-2.16,-0.54,-21.00,-0.08,0.04,0.15,,-0.68,0.23,-0.21,-4.00,-0.15,0.66,1.85,3.79,0.56,0.57,1.63,0.17,1.80,0.55,0.77,0.78,-0.03,0.31,2.31,1.30,3.71,1.48
BalanceIntangibleAssets_qq,,-100.00,,15.75,8.68,-100.00,,,-11.57,1217.89,3.81,15.49,-13.41,,-0.03,0.39,11.40,-72.15,-3.21,50.46,43.88,-0.98,-100.00,,-2.22,0.97,-0.88,1.50,-1.33,2.74,-2.76,4.28,-0.16,-1.64,2.01,2.18,-0.97,-0.80,-1.73,4.13,-0.95,-1.15,-1.36,2.51,-4.85,1.05,-2.46,15.33,3.05
BalanceIntangibleAssets_sq,,,,7.88,0.90,0.06,,,-0.49,4.27,-100.00,13.30,0.76,,-100.00,-0.13,-0.33,-0.26,-100.00,-0.54,-1.54,,-100.00,,-2.22,-0.27,-0.10,-0.08,-1.52,-0.42,-0.19,0.41,-0.14,-0.14,-0.21,-0.27,-0.18,-0.08,-0.13,2.05,-0.02,-0.07,-0.12,0.11,-0.06,,-0.02,0.53,0.06
BalanceProperty,10498000,,13110000,13981000,14220000,,,23013000,22331000,35777000,39219000,38059000,36806000,36806000,35429000,36906000,35581000,45849000,44985000,45070000,46252000,47180000,,45080000,43926000,43798000,43267000,43278000,44214000,41502000,41253000,43032000,42334000,42704000,40737000,60729000,64664000,67917000,68994000,69642000,70286000,69657000,68439000,84697000,68866000,70134000,71011000,69531000,68008000
BalanceProperty_yy,,,,,35.45,,-100.00,64.60,57.04,,,65.38,64.82,2.88,-9.66,-3.03,-3.33,24.57,26.97,22.12,29.99,2.90,-100.00,0.02,-5.03,-7.17,,-4.00,0.66,-5.24,-4.65,-0.57,-4.25,2.90,-1.25,41.13,52.75,59.04,69.36,14.68,8.69,2.56,-0.80,21.62,-2.02,0.68,3.76,-17.91,-1.25
BalanceProperty_sy,,,,,72.04,,57.58,38.22,32.17,,,38.16,36.72,2.88,9.50,-5.75,-4.62,-6.56,-0.54,2.07,8.66,-1.47,-0.81,2.33,0.36,0.11,,-4.00,-4.84,-5.24,-3.50,6.46,0.57,4.60,11.85,5.11,14.26,1.94,7.18,12.00,12.06,11.82,9.57,6.90,8.49,6.17,4.97,-1.46,-0.53
BalanceProperty_qq,,-100.00,,6.64,1.71,-100.00,,,-2.96,60.21,9.62,-2.96,-3.29,,-3.74,4.17,-3.59,28.86,-1.88,0.19,2.62,2.01,-100.00,,-2.56,-0.29,-1.21,0.03,2.16,-6.13,-0.60,4.31,-1.62,0.87,-4.61,49.08,6.48,5.03,1.59,0.94,0.92,-0.89,-1.75,23.76,-18.69,1.84,1.25,-2.08,-2.19
BalanceProperty_sq,,3.33,,15.80,3.60,7.57,,,3.98,7.40,-100.00,10.22,1.56,,-100.00,-1.41,-3.55,-0.25,-100.00,0.19,-0.66,-1.06,-100.00,,-1.49,-1.89,-1.17,-0.66,-0.47,-1.71,1.40,4.02,0.29,2.14,1.96,-0.06,0.82,0.84,1.97,4.36,0.16,0.96,0.20,3.35,0.74,0.24,0.51,-0.60,
BalanceNoncurrentReceivables,,,,,,,,0,,,,2700000,0,,,259000,334000,189000,153000,118000,312000,110000,,394000,453000,0,2000,6000,,7000,,,,,,,,,144000,47308000,47430000,47245000,47212000,47200000,47222000,47200000,47200000,2150000,70000
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,-90.41,,,,-54.44,-6.59,-41.80,-100.00,233.90,45.19,-100.00,,-98.48,-100.00,,-100.00,-100.00,,-100.00,,,,,,,,,32686.11,-0.23,-0.44,-0.10,-0.03,-95.44,-99.85
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,-18.74,,,,-11.26,-2.16,-17.70,-44.18,-5.88,-36.83,-30.72,,-23.49,-13.23,,12.09,,,13.25,,,,,,,,,2.55,-9.76,-16.63,-10.68,-18.41,-18.22,-2.65
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,-100.00,,,,28.96,-43.41,-19.05,-22.88,164.41,-64.74,-100.00,,14.97,-100.00,,200.00,-100.00,,-100.00,,,,,,,,,32752.78,0.26,-0.39,-0.07,-0.03,0.05,-0.05,,-95.44,-96.74
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,2.14,,,,-4.56,-1.07,-100.00,-11.24,-0.81,-1.94,-100.00,,-7.40,-1.22,,5.14,-0.85,,,,,,,,,,,3.30,0.14,-0.39,1.92,-2.82,0.02,-0.05,,-4.46,-1.06
BalanceNoncurrInvestments,557000,,1000,0,0,,,51000,68893000,47000,2000,2000,3845000,3845000,3845000,3857000,3844000,80566000,70465000,65292000,55205000,,,,,,0,,,,25000,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,-100.00,,-100.00,,,,,-96.08,-94.42,8080.85,192150.00,192750.00,-0.03,1995.34,1732.64,1592.82,1336.13,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,-100.00,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,-15.36,,-57.40,,,,,2.47,-8.05,-25.01,5.10,-23.94,-25.22,-2.87,,-39.37,-44.78,-39.23,-50.00,9.72,2.44,,,,,,,,,,-0.31,,,,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,-100.00,,-100.00,,,,,134984.31,-99.93,-95.74,,192150.00,,,0.31,-0.34,1995.89,-12.54,-7.34,-15.45,-100.00,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,,1.87,,,,,9.56,,-100.00,,4.39,,,0.31,-0.17,-5.30,-100.00,-2.85,-0.07,-0.49,,,,,,,,,,-0.18,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,217000,,227000,430000,392000,,,1016000,930000,1828000,1737000,3171000,2408000,2408000,3280000,3252000,3471000,792000,908000,1005000,3518000,3178000,,2209000,3610000,3317000,2361000,2609000,2637000,6560000,15291000,14817000,14664000,13906000,14102000,7937000,12164000,12110000,11769000,5478000,4583000,4577000,5872000,1314000,4345000,3853000,4384000,692000,154000
BalanceOtherNoncurrentAssets_yy,,,,,80.65,,-100.00,136.28,137.24,,,212.11,158.92,31.73,88.83,2.55,44.14,-67.11,-72.32,-69.10,1.35,301.26,-100.00,119.80,2.62,4.37,,18.11,-26.95,97.77,547.65,467.92,456.09,111.98,-7.78,-46.43,-17.05,-12.92,-16.54,-30.98,-62.32,-62.20,-50.11,-76.01,-5.19,-15.82,-25.34,-47.34,-96.46
BalanceOtherNoncurrentAssets_sy,,,,,109.92,,-51.64,50.99,61.03,,,65.60,16.72,14.41,146.65,3.37,4.20,10.98,1.39,28.45,1.35,-0.98,-32.40,7.02,7.41,6.22,,3.52,11.38,22.54,24.86,3.58,1.94,9.54,8.64,23.36,11.07,14.87,3.91,-7.10,4.08,-0.27,1.66,2.07,5.66,15.61,9.24,-13.54,-17.64
BalanceOtherNoncurrentAssets_qq,,-100.00,,89.43,-8.84,-100.00,,,-8.46,96.56,-4.98,82.56,-24.06,,36.21,-0.85,6.73,-77.18,14.65,10.68,250.05,-9.66,-100.00,,63.42,-8.12,-28.82,10.50,1.07,148.77,133.09,-3.10,-1.03,-5.17,1.41,-43.72,53.26,-0.44,-2.82,-53.45,-16.34,-0.13,28.29,-77.62,230.67,-11.32,13.78,-84.22,-77.75
BalanceOtherNoncurrentAssets_sq,,-38.66,,7.38,5.46,4.55,,,0.13,22.26,-100.00,57.34,-4.33,,-100.00,9.79,-0.30,2.13,-100.00,-2.05,,-3.99,-100.00,,-0.23,-4.79,,9.05,0.54,-1.85,-0.82,1.92,,-4.38,1.40,7.13,-0.10,-0.80,-1.94,-3.90,1.19,-5.24,0.16,2.11,5.14,0.98,-2.60,-2.78,-0.30
BalanceCurrentAssets,36142000,,50367000,66343000,56874000,,,153999000,104924000,186995000,197776000,208379000,181209000,181209000,213423000,207531000,187942000,205602000,183208000,186906000,166352000,252536000,,264351000,255567000,267500000,315563000,299962000,317777000,364014000,372993000,360365000,358683000,406595000,420385000,449858000,439949000,460180000,459986000,383651000,402480000,421163000,439475000,426406000,482395000,439105000,475657000,416685000,425263000
BalanceCurrentAssets_yy,,,,,57.36,,-100.00,132.13,84.49,,,35.31,72.71,-3.09,7.91,-0.41,3.72,13.46,-14.16,-9.94,-11.49,22.83,-100.00,41.44,53.63,5.93,,13.47,24.34,36.08,18.20,20.14,12.87,11.70,12.71,24.83,22.66,13.18,9.42,-14.72,-8.52,-8.48,-4.46,11.14,19.86,4.26,8.23,-2.28,-11.84
BalanceCurrentAssets_sy,,,,,78.84,,31.25,27.91,22.77,,,13.04,9.49,-11.60,-1.44,-5.75,-8.69,-6.99,-10.22,3.82,11.48,10.97,2.87,21.28,21.22,13.34,,-0.82,2.20,1.35,3.80,3.42,4.90,8.78,14.69,12.22,16.68,12.76,7.28,11.42,7.36,10.54,15.70,15.37,14.46,7.46,8.23,-0.56,2.02
BalanceCurrentAssets_qq,,-100.00,,31.72,-14.27,-100.00,,,-31.87,78.22,5.77,5.36,-13.04,,17.78,-2.76,-9.44,9.40,-10.89,2.02,-11.00,51.81,-100.00,,-3.32,4.67,17.97,-4.94,5.94,14.55,2.47,-3.39,-0.47,13.36,3.39,7.01,-2.20,4.60,-0.04,-16.60,4.91,4.64,4.35,-2.97,13.13,-8.97,8.32,-12.40,2.06
BalanceCurrentAssets_sq,,2.10,,31.72,3.91,-4.60,,,-0.65,6.99,-100.00,9.12,-3.11,,-100.00,7.87,-7.89,,-100.00,8.37,-0.43,0.41,-100.00,,-3.55,-1.08,1.93,-4.98,2.85,-0.18,1.80,1.96,-0.32,4.86,2.56,0.44,1.13,1.77,1.38,-1.13,3.86,4.64,4.42,2.47,-2.24,0.96,1.32,3.56,-4.29
BalanceInventory,20582000,,25927000,19730000,28914000,,,33661000,41804000,46267000,55571000,58573000,59988000,59988000,69558000,75119000,61231000,99553000,54618000,61806000,64390000,75853000,,72219000,84999000,92978000,113103000,101372000,107051000,141814000,137063000,135196000,129403000,160591000,159977000,219986000,204233000,236074000,208501000,239407000,233275000,259223000,230726000,263083000,272091000,242635000,219029000,232688000,244865000
BalanceInventory_yy,,,,,40.48,,-100.00,70.61,44.58,,,74.01,43.50,29.66,25.17,28.25,2.07,65.95,-21.48,-17.72,5.16,-23.81,-100.00,16.85,32.01,22.58,,40.37,25.94,52.52,21.18,33.37,20.88,13.24,16.72,62.72,57.83,47.00,30.33,8.83,14.22,9.81,10.66,9.89,16.64,-6.40,-5.07,-11.55,-10.01
BalanceInventory_sy,,,,,44.28,,-30.08,40.42,22.34,,,43.62,24.88,-4.84,-10.87,-11.50,-12.65,-6.22,0.80,0.71,9.35,8.97,-5.52,34.11,32.01,19.32,,-4.88,1.25,2.43,-0.07,6.82,17.01,15.32,21.27,21.65,22.04,20.17,15.72,13.26,12.12,13.56,15.00,19.65,23.00,14.97,12.25,9.27,2.24
BalanceInventory_qq,,-100.00,,-23.90,46.55,-100.00,,,24.19,10.68,20.11,5.40,2.42,,15.95,7.99,-18.49,62.59,-45.14,13.16,4.18,17.80,-100.00,,17.70,9.39,21.64,-10.37,5.60,32.47,-3.35,-1.36,-4.28,24.10,-0.38,37.51,-7.16,15.59,-11.68,14.82,-2.56,11.12,-10.99,14.02,3.42,-10.83,-9.73,6.24,5.23
BalanceInventory_sq,,-2.63,,3.88,15.77,5.74,,,4.20,7.01,-100.00,0.04,2.21,,-100.00,17.34,-1.57,-0.14,-100.00,20.62,1.64,1.10,-100.00,,-0.79,-2.99,9.89,-9.58,4.71,-6.31,5.35,-0.79,7.34,-0.06,7.88,0.42,7.61,-4.06,13.05,-2.68,5.20,0.82,8.07,-0.22,6.13,,2.95,-4.43,2.53
BalanceCurrentReceivables,13766000,,22028000,30674000,24393000,,,77336000,54372000,102199000,119020000,117141000,102999000,102999000,118062000,112337000,115092000,99592000,116868000,118969000,95421000,164840000,,182067000,154433000,162958000,191020000,188967000,195162000,205818000,218818000,214662000,215872000,223567000,236213000,207395000,222367000,197035000,223443000,132069000,153507000,146108000,158340000,138851000,179369000,173651000,205841000,140349000,121569000
BalanceCurrentReceivables_yy,,,,,77.20,,-100.00,152.12,122.90,,,51.47,89.43,0.78,-0.80,-4.10,11.74,-3.31,-1.01,5.90,-17.09,65.52,-100.00,53.04,61.84,-1.14,,3.79,26.37,26.30,14.55,13.60,10.61,8.62,7.95,-3.39,3.01,-11.87,-5.41,-36.32,-30.97,-25.85,-29.14,5.14,16.85,18.85,30.00,1.08,-32.22
BalanceCurrentReceivables_sy,,,,,78.84,,40.30,13.06,17.25,,,9.46,-1.08,-19.59,-7.38,-38.43,-21.32,-10.96,-15.86,9.69,7.62,10.76,12.27,8.22,16.76,-1.14,,7.27,-1.90,1.56,0.56,-1.66,-0.08,3.26,11.45,-0.67,9.39,8.48,9.23,1.15,-0.74,2.15,1.50,19.01,1.79,12.14,2.02,-3.52,-0.08
BalanceCurrentReceivables_qq,,-100.00,,39.25,-20.48,-100.00,,,-29.69,87.96,16.46,-1.58,-12.07,,14.62,-4.85,2.45,-13.47,17.35,1.80,-19.79,72.75,-100.00,,-15.18,5.52,17.22,-1.07,3.28,5.46,6.32,-1.90,0.56,3.56,5.66,-12.20,7.22,-11.39,13.40,-40.89,16.23,-4.82,8.37,-12.31,29.18,-3.19,18.54,-31.82,-13.38
BalanceCurrentReceivables_sq,,1.38,,39.25,13.68,-8.22,,,17.00,-6.41,-100.00,7.48,1.76,,-100.00,10.40,3.28,-2.41,-100.00,1.80,4.35,-5.96,-100.00,,2.00,2.37,1.64,-3.98,7.48,4.49,0.24,-5.92,7.27,5.06,3.96,-12.20,16.48,-5.29,5.26,-14.66,9.46,-2.18,4.20,9.47,-8.44,0.02,-8.72,-0.22,-3.74
BalanceCurrentInvestments,,,22000,0,0,,,2638000,2322000,953000,,0,2000,2000,2000,,0,0,1210000,51000,15000,4174000,,4619000,3345000,3112000,3094000,2606000,2244000,2000,1000,10000,11000,69000,265000,225000,70000,59000,32000,128000,231000,210000,132000,808000,132000,188000,366000,26005000,26640000
BalanceCurrentInvestments_yy,,,,,,,-100.00,,,,,-100.00,-99.91,-99.79,,,-100.00,-100.00,60400.00,,,,-100.00,8956.86,22200.00,-25.44,,-43.58,-32.91,-99.94,-99.97,-99.62,-99.51,3350.00,26400.00,2150.00,536.36,-14.49,-87.92,-43.11,230.00,255.93,312.50,531.25,-42.86,-10.48,177.27,3118.44,20081.82
BalanceCurrentInvestments_sy,,,,,,,-100.00,,,,,-99.80,-100.00,-99.79,,,-100.00,-82.40,30150.00,,,,-99.20,-15.60,5.79,-0.64,,,-27.54,-63.18,-40.97,-21.82,-32.61,-27.78,-8.21,-57.44,-65.22,-85.84,-87.92,-43.11,-13.89,18.60,-35.72,157.82,-93.42,-93.30,-19.58,-44.64,906.26
BalanceCurrentInvestments_qq,,,,-100.00,,,,,-11.98,-58.96,-100.00,,,,,-100.00,,,,-95.79,-70.59,27726.67,-100.00,,-27.58,-6.97,-0.58,-15.77,-13.89,-99.91,-50.00,900.00,10.00,527.27,284.06,-15.09,-68.89,-15.71,-45.76,300.00,80.47,-9.09,-37.14,512.12,-83.66,42.42,94.68,7005.19,2.44
BalanceCurrentInvestments_sq,,,,-100.00,,,,,-38.35,-66.19,-100.00,,,,,-50.30,,,,-97.89,-13.18,1.83,-100.00,,,,0.43,1.25,-7.70,-4.58,-5.75,-1.00,-0.81,3.03,0.11,-15.09,-5.35,,-12.24,10.45,-9.94,,-58.64,-4.88,-3.82,0.97,,0.94,0.15
BalanceCash,1724000,,2299000,15640000,2937000,,,40068000,6055000,34194000,19783000,28548000,13962000,13962000,21100000,15338000,10678000,5252000,9468000,4794000,4268000,5568000,,4621000,11328000,7125000,7253000,6194000,11601000,15131000,15863000,9024000,11680000,20614000,19689000,19576000,9132000,23790000,26593000,10315000,13192000,13770000,48823000,21472000,28279000,18869000,44665000,10111000,15303000
BalanceCash_yy,,,,,70.36,,-100.00,156.19,106.16,,,-28.75,130.59,-59.17,6.66,-46.27,-23.52,-62.38,-55.13,-68.74,-60.03,6.02,-100.00,-3.61,165.42,27.96,,34.04,2.41,112.36,118.71,45.69,0.68,36.24,24.12,116.93,-21.82,15.41,35.07,-47.31,44.46,-42.12,83.59,108.16,114.36,37.03,-8.52,-52.91,-45.89
BalanceCash_sy,,,,,57.12,,-77.49,17.49,4.92,,,-25.54,-23.78,-27.96,54.06,1.20,22.81,18.05,-8.68,-4.44,2.40,6.02,-16.05,21.25,36.22,-10.63,,-19.06,-14.48,12.48,8.89,22.60,-2.56,-1.85,-3.73,-12.50,-16.54,-5.88,-1.74,1.67,31.26,7.72,27.47,28.23,33.10,14.24,15.41,12.76,8.82
BalanceCash_qq,,-100.00,,580.30,-81.22,-100.00,,,-84.89,464.72,-42.14,44.31,-51.09,,51.12,-27.31,-30.38,-50.81,80.27,-49.37,-10.97,30.46,-100.00,,145.14,-37.10,1.80,-14.60,87.29,30.43,4.84,-43.11,29.43,76.49,-4.49,-0.57,-53.35,160.51,11.78,-61.21,27.89,4.38,254.56,-56.02,31.70,-33.28,136.71,-77.36,51.35
BalanceCash_sq,,-0.52,,43.71,-36.50,-4.63,,,-33.74,20.50,-100.00,58.43,-47.47,,-100.00,7.62,-30.38,5.38,-100.00,25.36,-42.63,19.58,-100.00,,-30.12,-10.93,-0.54,13.37,-25.56,30.41,-10.74,13.37,-31.41,5.74,-14.30,54.66,-40.07,31.26,-11.40,62.10,-26.62,21.87,-7.00,60.72,-40.71,16.36,1.37,83.89,-46.29
