,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeNetProfit,641000,2231000,1609000,874000,1118000,298000,377000,-6150000,1086000,2103000,-1249000,-1575000,211000,1412000,-1672000,-1099000,-904000,991000,155000,1076000,1294000,4499000,913000,-2905000,-1437000,-2687000,-4932000,-13385000,2081000,-1913000,3182000,7979000,4201000,2590000,-3447000,4375000,4637000,-4440000,-1075000,21553000,3840000,-5741000,4949000,-27366000,-1740000,-22447000
IncomeNetProfit_yy,,,,,74.41,-86.64,-76.57,-803.66,-2.86,605.70,-431.30,74.39,-80.57,-32.86,-33.87,30.22,-528.44,-29.82,109.27,197.91,243.14,353.99,489.03,-369.98,-211.05,-159.72,-640.20,-360.76,244.82,28.81,164.52,159.61,101.87,235.39,-208.33,-45.17,10.38,-271.43,68.81,392.64,-17.19,-29.30,560.37,-226.97,-145.31,-290.99
IncomeNetProfit_sy,,,,,-17.08,-1.40,-5.61,-14.26,7.08,-20.34,-23.90,16.28,-43.96,11.82,26.46,31.86,47.72,32.70,120.58,25.00,87.35,60.04,-7.14,-2.90,-13.29,0.50,-8.29,12.69,21.99,18.11,8.53,0.85,-0.50,7.94,-13.74,-14.78,-21.34,-0.82,-28.61,-18.38,24.94,-22.94,8.87,12.09,26.02,6.38
IncomeNetProfit_qq,,248.05,-27.88,-45.68,27.92,-73.35,26.51,-1731.30,117.66,93.65,-159.39,-26.10,113.40,569.19,-218.41,34.27,17.74,209.62,-84.36,594.19,20.26,247.68,-79.71,-418.18,50.53,-86.99,-83.55,-171.39,115.55,-191.93,266.34,150.75,-47.35,-38.35,-233.09,226.92,5.99,-195.75,75.79,2104.93,-82.18,-249.51,186.20,-652.96,93.64,-1190.06
IncomeNetProfit_sq,,-16.98,17.67,-37.71,27.92,-43.49,47.14,-47.04,38.41,-29.29,16.04,12.99,-30.04,70.26,-17.34,29.16,-34.46,62.43,38.97,-34.80,25.52,44.86,-5.65,-20.36,-14.11,18.12,6.58,-18.15,-28.48,43.85,-4.50,-26.53,-16.24,-0.46,10.54,-24.18,-32.79,20.12,-4.94,-28.30,-6.28,15.93,28.75,-74.79,88.84,-2.07
IncomeShareholderNetProfit,641000,2231000,1609000,874000,1118000,298000,377000,-6150000,1086000,2103000,-1249000,-1575000,211000,1383000,-1755000,-1100000,-924000,974000,48000,1113000,1417000,4368000,1019000,-1191000,-1470000,-2783000,-4926000,-13295000,2079000,-1927000,3111000,7664000,4467000,2413000,-3542000,4046000,4651000,-4345000,-997000,23640000,3606000,-4051000,3742000,-22656000,-1475000,-21161000
IncomeShareholderNetProfit_yy,,,,,74.41,-86.64,-76.57,-803.66,-2.86,605.70,-431.30,74.39,-80.57,-34.24,-40.51,30.16,-537.91,-29.57,102.74,201.18,253.35,348.46,2022.92,-207.01,-203.74,-163.71,-583.42,-1016.29,241.43,30.76,163.15,157.65,114.86,225.22,-213.85,-47.21,4.12,-280.07,71.85,484.28,-22.47,6.77,475.33,-195.84,-140.90,-422.36
IncomeShareholderNetProfit_sy,,,,,-18.72,-0.30,1.94,-13.47,7.08,-14.28,-22.51,5.95,-45.38,6.59,27.09,29.64,41.65,32.10,112.42,22.96,84.84,67.90,-7.08,-2.89,-15.56,-2.23,-5.29,19.54,21.99,17.85,5.78,0.49,-1.08,0.10,-16.38,-13.05,-21.34,-0.74,-28.52,-8.74,27.51,-17.73,11.85,-42.07,27.89,5.03
IncomeShareholderNetProfit_qq,,248.05,-27.88,-45.68,27.92,-73.35,26.51,-1731.30,117.66,93.65,-159.39,-26.10,113.40,555.45,-226.90,37.32,16.00,205.41,-95.07,2218.75,27.31,208.26,-76.67,-216.88,-23.43,-89.32,-77.00,-169.89,115.64,-192.69,261.44,146.35,-41.71,-45.98,-246.79,214.23,14.95,-193.42,77.05,2471.11,-84.75,-212.34,192.37,-705.45,93.49,-1334.64
IncomeShareholderNetProfit_sq,,-17.01,17.72,-38.25,27.92,-46.70,55.18,-47.04,38.41,-31.90,12.43,10.06,-22.29,69.64,-17.77,31.29,-33.03,63.07,34.53,-24.42,22.34,46.60,-7.47,-8.46,-15.12,18.12,2.85,-17.42,-28.48,42.50,-4.51,-27.08,-16.13,-3.74,30.73,-25.32,-32.79,32.09,-4.94,-31.30,1.20,16.36,17.84,-74.79,81.54,-2.91
BalanceNoncurrentAssets,,,,41965000,42906000,44690000,,46249000,46330000,48991000,,56838000,,51756000,,75491000,74590000,81700000,,86470000,85611000,86361000,,90587000,89563000,92345000,92301000,92569000,94329000,92916000,93568000,100880000,103754000,105312000,112161000,112360000,111747000,118084000,121095000,135820000,136263000,156607000,158453000,146180000,144320000,149513000
BalanceNoncurrentAssets_yy,,,,,,,,10.21,7.98,9.62,,22.90,-100.00,5.64,,32.82,,57.86,,14.54,14.78,5.71,,4.76,4.62,6.93,,2.19,5.32,0.62,1.37,8.98,9.99,13.34,19.87,11.38,7.70,12.13,7.97,20.88,21.94,32.62,30.85,7.63,5.91,-4.53
BalanceNoncurrentAssets_sy,,,,,,,,15.40,16.80,9.32,,4.14,2.02,7.08,,11.82,,9.73,,4.08,8.00,11.08,,5.93,7.88,6.80,,3.57,5.68,3.82,6.35,4.77,4.76,6.90,6.33,3.58,4.73,2.42,1.08,4.57,1.90,3.62,2.71,-1.13,-0.78,-2.37
BalanceNoncurrentAssets_qq,,,,,2.24,4.16,-100.00,,0.18,5.74,-100.00,,-100.00,,-100.00,,-1.19,9.53,-100.00,,-0.99,0.88,-100.00,,-1.13,3.11,-0.05,0.29,1.90,-1.50,0.70,7.81,2.85,1.50,6.50,0.18,-0.55,5.67,2.55,12.16,0.33,14.93,1.18,-7.75,-1.27,3.60
BalanceNoncurrentAssets_sq,,,,,1.63,4.58,-100.00,,1.60,-1.20,-100.00,,0.69,,-100.00,,0.01,0.18,-100.00,,-0.20,0.88,0.37,,0.34,2.73,-0.18,0.88,-0.13,-0.20,0.28,2.36,0.65,1.14,1.04,0.21,-0.55,-0.12,-0.23,1.56,0.33,0.27,-0.62,-1.20,0.14,0.89
BalanceIntangibleAssets,,,,2164000,2047000,2558000,,2334000,3296000,2656000,,2173000,,2268000,,3420000,3124000,10677000,,11945000,11927000,11967000,,11734000,11368000,11535000,11959000,11688000,12051000,12268000,11980000,11688000,11417000,13109000,12753000,12954000,12606000,12289000,12216000,17394000,23588000,22947000,22350000,20368000,19578000,18801000
BalanceIntangibleAssets_yy,,,,,,,,7.86,61.02,3.83,,-6.90,-100.00,-14.61,,57.39,,370.77,,249.27,281.79,12.08,,-1.77,-4.69,-3.61,,-0.39,6.01,6.35,0.18,,-5.26,6.86,6.45,10.83,10.41,-6.26,-4.21,34.28,87.12,86.73,82.96,17.10,-17.00,-18.07
BalanceIntangibleAssets_sy,,,,,,,,7.86,12.86,7.86,,4.80,8.62,12.54,,16.15,,0.61,,3.07,1.65,2.91,,-1.19,-0.39,-0.78,,2.66,0.98,2.90,1.03,,5.61,3.97,10.05,-2.23,2.29,0.37,-2.22,-1.84,-3.78,0.19,-1.37,0.92,3.92,-0.18
BalanceIntangibleAssets_qq,,,,,-5.41,24.96,-100.00,,41.22,-19.42,-100.00,,-100.00,,-100.00,,-8.65,241.77,-100.00,,-0.15,0.34,-100.00,,-3.12,1.47,3.68,-2.27,3.11,1.80,-2.35,-2.44,-2.32,14.82,-2.72,1.58,-2.69,-2.51,-0.59,42.39,35.61,-2.72,-2.60,-8.87,-3.88,-3.97
BalanceIntangibleAssets_sq,,,,,0.67,-0.76,-100.00,,3.14,-0.40,-100.00,,0.21,,-100.00,,-0.96,-1.30,-100.00,,-1.64,-0.53,-6.69,,-1.04,-0.54,-0.12,0.78,-0.66,0.53,-0.86,0.80,-2.02,0.21,-0.65,-1.48,-1.14,-1.46,-1.85,-0.50,-2.00,-0.80,-0.62,-1.23,-1.32,-1.11
BalanceProperty,,,,38566000,38263000,40643000,,41704000,39868000,41488000,,49322000,,48096000,,70239000,52619000,69046000,,72230000,71443000,71925000,,75926000,75471000,76936000,76469000,75235000,76634000,75417000,76486000,83975000,87122000,88992000,94179000,96329000,96140000,103115000,106073000,98408000,108339000,106518000,109234000,108315000,107044000,109393000
BalanceProperty_yy,,,,,,,,8.14,4.19,2.08,,18.27,-100.00,15.93,,42.41,,43.56,,2.83,35.77,4.17,,5.12,5.64,6.97,,-0.91,1.54,-1.97,0.02,11.62,13.69,18.00,23.13,14.71,10.35,15.87,12.63,2.16,12.69,3.30,2.98,10.07,-1.20,2.70
BalanceProperty_sy,,,,,,,,13.97,12.74,6.72,,1.22,-1.90,3.48,,13.71,,9.38,,1.94,4.03,7.69,,7.86,7.16,7.32,,-0.68,2.88,1.95,5.19,6.25,5.18,6.04,4.72,4.28,2.27,2.50,1.84,0.53,0.29,0.86,0.97,-1.83,-2.68,-1.61
BalanceProperty_qq,,,,,-0.79,6.22,-100.00,,-4.40,4.06,-100.00,,-100.00,,-100.00,,-25.09,31.22,-100.00,,-1.09,0.67,-100.00,,-0.60,1.94,-0.61,-1.61,1.86,-1.59,1.42,9.79,3.75,2.15,5.83,2.28,-0.20,7.26,2.87,-7.23,10.09,-1.68,2.55,-0.84,-1.17,2.19
BalanceProperty_sq,,,,,1.40,2.79,-100.00,,0.20,-0.80,-100.00,,-0.58,,-100.00,,-0.42,-0.16,-100.00,,-0.19,1.30,-0.64,,-0.39,0.56,-0.61,0.55,0.09,-0.68,-0.28,2.16,0.66,0.42,0.34,0.56,-1.14,0.21,-0.64,0.41,-0.33,-0.71,-0.99,-1.15,-0.89,-0.35
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19832000,93000,17912000,17912000,16960000,16960000,16686000
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.48,18136.56,-6.84
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.58,-5.89
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.53,19160.22,,-5.31,,-1.62
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.08,-1.05,,-1.96,,-1.62
BalanceNoncurrInvestments,,,,,1508000,,,,1467000,3333000,,3691000,,,,0,17045000,5000,,5000,5000,5000,,134000,134000,134000,134000,134000,134000,134000,5000,4000,7000,22000,22000,125000,125000,92000,125000,186000,36000,4786000,4786000,36000,36000,334000
BalanceNoncurrInvestments_yy,,,,,,,,,-2.72,,,,-100.00,-100.00,,-100.00,,,,,-99.97,,,2580.00,2580.00,2580.00,,,,,-96.27,-97.01,-94.78,-83.58,340.00,3025.00,1685.71,318.18,468.18,48.80,-71.20,5102.17,3728.80,-80.65,,-93.02
BalanceNoncurrInvestments_sy,,,,,,,,,-3.05,,,,2.90,,,0.46,,,,,,,,,,-0.06,,,,,-4.53,,,-0.13,0.96,-1.05,-1.05,-3.08,-8.82,,,,,-22.74,,-0.77
BalanceNoncurrInvestments_qq,,,,,,-100.00,,,,127.20,-100.00,,-100.00,,,,,-99.97,-100.00,,,,-100.00,,,,,,,,-96.27,-20.00,75.00,214.29,,468.18,,-26.40,35.87,48.80,-80.65,13194.44,,-99.25,,827.78
BalanceNoncurrInvestments_sq,,,,,,,,,,,-100.00,,,,,,,,-100.00,,,,,,,,,,,,,3.91,,,,-0.26,,,,,,,,-29.33,,
BalanceOtherNoncurrentAssets,,,,1235000,1088000,1489000,,2211000,1699000,1514000,,1652000,,1392000,,1832000,1802000,1972000,,2290000,2236000,2464000,,2793000,2590000,3740000,3739000,5512000,5510000,5097000,5097000,5213000,5208000,3189000,5207000,2952000,2876000,2588000,2681000,,4207000,4444000,4171000,501000,702000,4299000
BalanceOtherNoncurrentAssets_yy,,,,,,,,79.03,56.16,1.68,,-25.28,-100.00,-8.06,,10.90,,41.67,,25.00,24.08,24.95,,21.97,15.83,51.79,,97.35,112.74,36.28,36.32,-5.42,-5.48,-37.43,2.16,-43.37,-44.78,-18.85,-48.51,-100.00,46.28,71.72,55.58,,-83.31,-3.26
BalanceOtherNoncurrentAssets_sy,,,,,,,,58.84,56.77,6.46,,-19.69,-39.85,-7.08,,0.27,,5.10,,4.02,24.08,24.95,,8.49,1.36,13.71,,20.32,33.40,13.92,13.66,-0.02,6.36,-5.24,1.38,-0.12,9.08,3.50,7.19,11.68,9.52,13.38,8.49,,-4.82,-2.76
BalanceOtherNoncurrentAssets_qq,,,,,-11.90,36.86,-100.00,,-23.16,-10.89,-100.00,,-100.00,,-100.00,,-1.64,9.43,-100.00,,-2.36,10.20,-100.00,,-7.27,44.40,-0.03,47.42,-0.04,-7.50,,2.28,-0.10,-38.77,63.28,-43.31,-2.57,-10.01,3.59,-100.00,,5.63,-6.14,-87.99,40.12,512.39
BalanceOtherNoncurrentAssets_sq,,,,,0.96,8.66,-100.00,,2.27,-16.68,-100.00,,-3.49,,-100.00,,-0.95,1.37,-100.00,,-1.66,0.39,-2.12,,-0.40,9.08,-0.02,2.39,1.02,1.44,,-3.76,1.85,0.51,1.49,-4.24,8.83,-0.14,2.96,5.02,,2.60,-1.58,-2.80,2.80,-0.68
BalanceCurrentAssets,,,,52766000,69967000,75457000,,66296000,66286000,55207000,,54102000,,69138000,,63062000,77143000,80908000,,88675000,93667000,105634000,,107152000,102875000,109765000,107522000,95358000,102842000,132871000,181875000,209795000,215169000,182014000,166734000,257007000,256395000,234500000,272123000,277837000,365247000,310242000,304610000,249425000,266669000,332636000
BalanceCurrentAssets_yy,,,,,,,,25.64,-5.26,-26.84,,-18.39,-100.00,25.23,,16.56,,17.02,,40.62,21.42,30.56,,20.84,9.83,3.91,,-11.01,-0.03,21.05,69.15,120.01,109.22,36.99,-8.32,22.50,19.16,28.84,63.21,8.10,42.45,32.30,11.94,-10.23,-26.99,7.22
BalanceCurrentAssets_sy,,,,,,,,6.13,5.64,-5.48,,-3.70,-0.20,8.27,,10.75,,11.18,,20.14,16.02,17.68,,4.24,1.76,1.93,,1.71,4.04,2.97,5.22,1.97,8.87,10.94,5.41,6.60,4.73,2.03,-4.06,3.75,2.33,-0.62,2.77,0.90,6.13,7.19
BalanceCurrentAssets_qq,,,,,32.60,7.85,-100.00,,-0.02,-16.71,-100.00,,-100.00,,-100.00,,22.33,4.88,-100.00,,5.63,12.78,-100.00,,-3.99,6.70,-2.04,-11.31,7.85,29.20,36.88,15.35,2.56,-15.41,-8.39,54.14,-0.24,-8.54,16.04,2.10,31.46,-15.06,-1.82,-18.12,6.91,24.74
BalanceCurrentAssets_sq,,,,,-3.41,7.21,-100.00,,-2.61,-0.22,-100.00,,0.55,,-100.00,,5.78,4.88,-100.00,,0.80,3.32,-2.42,,-1.97,0.72,2.95,-2.64,0.26,0.87,4.69,-1.67,6.48,3.18,0.86,2.12,1.75,1.10,1.43,-1.17,-0.62,0.47,2.75,-0.66,3.14,2.90
BalanceInventory,,,,35354000,40648000,38889000,,43079000,39135000,34162000,,34668000,,36195000,,38302000,36008000,36161000,,48469000,44515000,49724000,,62464000,59627000,56156000,61621000,63015000,60190000,78310000,101385000,103749000,112693000,96300000,101371000,112078000,126007000,134621000,138264000,135787000,171346000,178528000,169612000,182262000,189462000,210765000
BalanceInventory_yy,,,,,,,,21.85,-3.72,-12.16,,-19.52,-100.00,5.95,,10.48,,-0.09,,26.54,23.63,37.51,,28.87,33.95,12.94,,0.88,0.94,39.45,64.53,64.64,87.23,22.97,-0.01,8.03,11.81,39.79,36.39,21.15,35.98,32.62,22.67,34.23,10.57,18.06
BalanceInventory_sy,,,,,,,,17.89,1.48,-10.44,,-5.53,-9.24,1.39,,9.10,,21.19,,24.18,15.01,8.50,,-0.58,-0.54,0.88,,4.91,8.64,11.78,2.60,10.48,3.81,6.55,6.42,4.72,5.34,1.84,3.02,5.03,4.77,8.37,7.60,6.45,7.75,8.12
BalanceInventory_qq,,,,,14.97,-4.33,-100.00,,-9.16,-12.71,-100.00,,-100.00,,-100.00,,-5.99,0.42,-100.00,,-8.16,11.70,-100.00,,-4.54,-5.82,9.73,2.26,-4.48,30.10,29.47,2.33,8.62,-14.55,5.27,10.56,12.43,6.84,2.71,-1.79,26.19,4.19,-4.99,7.46,3.95,11.24
BalanceInventory_sq,,,,,11.88,6.28,-100.00,,-1.05,-3.86,-100.00,,1.45,,-100.00,,12.98,3.09,-100.00,,2.56,-0.48,-5.74,,3.52,0.31,0.70,-4.84,6.35,-2.11,2.10,-8.73,6.49,2.06,5.27,-8.59,5.03,1.50,1.39,-7.15,1.79,2.27,-1.23,-0.46,12.29,5.71
BalanceCurrentReceivables,,,,16150000,24861000,28643000,,21556000,26560000,19687000,,14942000,,30471000,,21795000,39540000,43919000,,38823000,47949000,54287000,,43859000,42818000,51590000,44579000,31171000,42337000,49705000,78408000,105390000,102196000,82126000,63454000,143361000,124905000,96422000,131579000,109909000,191127000,125380000,125625000,63856000,75671000,117481000
BalanceCurrentReceivables_yy,,,,,,,,33.47,6.83,-31.27,,-30.68,-100.00,54.78,,45.86,,44.13,,78.13,21.27,23.61,,12.97,-10.70,-4.97,,-28.93,-1.12,-3.65,75.89,238.10,141.39,65.23,-19.07,36.03,22.22,17.41,107.36,-23.33,53.02,30.03,-4.53,-41.90,-60.41,-6.30
BalanceCurrentReceivables_sy,,,,,,,,17.73,5.90,-7.80,,-11.14,-1.84,15.08,,31.19,,14.04,,29.55,18.74,14.16,,1.05,6.65,-1.83,,0.58,-1.86,8.91,9.70,5.78,8.26,11.86,7.75,7.88,-4.14,-0.21,-0.45,8.12,3.80,-0.61,0.70,-7.52,6.31,4.64
BalanceCurrentReceivables_qq,,,,,53.94,15.21,-100.00,,23.21,-25.88,-100.00,,-100.00,,-100.00,,81.42,11.07,-100.00,,23.51,13.22,-100.00,,-2.37,20.49,-13.59,-30.08,35.82,17.40,57.75,34.41,-3.03,-19.64,-22.74,125.93,-12.87,-22.80,36.46,-16.47,73.90,-34.40,0.20,-49.17,18.50,55.25
BalanceCurrentReceivables_sq,,,,,-3.88,7.00,-100.00,,-7.77,-10.65,-100.00,,4.82,,-100.00,,-1.26,7.36,-100.00,,-1.06,2.95,1.15,,-3.62,-1.16,0.30,0.60,-2.73,8.37,5.23,-2.03,4.26,1.61,2.66,0.56,0.92,4.58,0.73,-0.30,-7.61,4.63,2.36,-4.43,-2.71,1.27
BalanceCurrentInvestments,,,,,,,,,,503000,,,,,,0,,,,6000,,,,,,,,,,,,,,,,,,,,2395000,,4503000,4332000,759000,8000,760000
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,-100.00,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,-68.31,,-83.12
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,-73.78,,,,,,,,,,-31.29,,,,,,,,,,,,,,,,,,,,5.13,,-24.30
BalanceCurrentInvestments_qq,,,,,,,,,,,-100.00,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,-100.00,,-3.80,-82.48,-98.95,9400.00
BalanceCurrentInvestments_sq,,,,,,,,,,,-100.00,,,,,,,,,,-21.66,,,,,,,,,,,,,,,,,,,,,,-40.33,10.03,-9.02,0.25
BalanceCash,,,,1262000,3211000,7925000,,1661000,591000,855000,,4492000,,2472000,,2965000,1595000,828000,,1377000,1203000,1623000,,829000,430000,2019000,1322000,1172000,315000,4856000,2082000,656000,280000,3588000,1909000,1568000,5483000,3457000,2280000,29746000,2774000,1831000,5041000,2548000,1528000,3630000
BalanceCash_yy,,,,,,,,31.62,-81.59,-89.21,,170.44,-100.00,189.12,,-33.99,,-66.50,,-53.56,-24.58,96.01,,-39.80,-64.26,24.40,,41.38,-26.74,140.52,57.49,-44.03,-11.11,-26.11,-8.31,139.02,1858.21,-3.65,19.43,1797.07,-49.41,-47.04,121.10,-91.43,-44.92,98.25
BalanceCash_sy,,,,,,,,9.85,3.41,4.58,,23.38,5.58,6.79,,-22.52,,-28.54,,-0.24,5.48,5.45,,7.48,21.12,15.59,,-5.84,-19.68,11.30,-4.19,-23.01,-7.99,-14.05,-1.46,25.35,-2.28,-11.90,8.02,0.33,-3.14,-18.37,-8.63,8.10,-1.92,3.69
BalanceCash_qq,,,,,154.44,146.81,-100.00,,-64.42,44.67,-100.00,,-100.00,,-100.00,,-46.21,-48.09,-100.00,,-12.64,34.91,-100.00,,-48.13,369.53,-34.52,-11.35,-73.12,1441.59,-57.13,-68.49,-57.32,1181.43,-46.79,-17.86,249.68,-36.95,-34.05,1204.65,-90.67,-33.99,175.31,-49.45,-40.03,137.57
BalanceCash_sq,,,,,-19.94,5.92,-100.00,,-7.24,15.56,-100.00,,-1.42,,-100.00,,-24.38,-8.70,-100.00,,-2.34,10.87,-21.41,,-19.38,9.99,2.37,-7.33,-13.13,0.50,-4.60,8.28,-2.43,13.22,-6.76,23.11,-10.36,-10.05,-6.84,25.48,-15.13,1.19,-17.50,8.45,-10.92,17.34
BalanceOtherCurrentAssets,,,,,1247000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,,,,,-10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sq,,,,,,-2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,0,,,,29000,29000,29000,,29000,,56000,,63000,63000,63000,,599000,599000,569000,,42000,33000,46000,63000,55000,55000,55000,55000,79000,79000,31000,31000,31000,31000,37000,39000,39000,39000,39000,39000,39000,39000,189000
BalanceAssetsForSale_yy,,,,,,,,,,,,,-100.00,93.10,,117.24,,12.50,,850.79,850.79,803.17,,-92.99,-94.49,-91.92,,30.95,66.67,19.57,-12.70,43.64,43.64,-43.64,-43.64,-60.76,-60.76,19.35,25.81,25.81,25.81,5.41,,,,384.62
BalanceAssetsForSale_sy,,,,,,,,,,,,,-3.57,89.40,,97.46,,20.96,,60.34,52.97,156.12,,-41.76,-69.99,-91.92,,-75.08,-42.17,-82.11,-12.70,-41.29,-2.88,-4.46,7.36,-81.25,1.31,19.35,-0.04,15.65,17.38,-68.32,,,,-9.78
BalanceAssetsForSale_qq,,,,,,,,,,,-100.00,,-100.00,,-100.00,,,,-100.00,,,-5.01,-100.00,,-21.43,39.39,36.96,-12.70,,,,43.64,,-60.76,,,,19.35,5.41,,,,,,,384.62
BalanceAssetsForSale_sq,,,,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,2.16,-2.22,,-27.48,2.68,-0.99,,,,,7.57,,-0.63,,,,2.25,-0.04,,,,,,,
BalanceTotalAssets,,,,94731000,112873000,120147000,,112574000,112645000,104227000,,110969000,,120950000,,138616000,151796000,162671000,,175744000,179877000,192564000,,197781000,192471000,202156000,199886000,187982000,197226000,225842000,275498000,310754000,319002000,287357000,278926000,369398000,368173000,352621000,393257000,413696000,501549000,466888000,463102000,395644000,411028000,482338000
BalanceTotalAssets_yy,,,,,,,,18.84,-0.20,-13.25,,-1.43,-100.00,16.04,,24.91,,34.49,,26.78,18.50,18.38,,12.54,7.00,4.98,,-4.95,2.47,11.72,37.83,65.31,61.74,27.24,1.24,18.87,15.41,22.71,40.99,11.99,36.23,32.41,17.76,-4.36,-18.05,3.31
BalanceTotalAssets_sy,,,,,,,,8.02,9.82,0.39,,-0.17,-3.18,6.18,,14.67,,15.40,,13.26,10.74,12.14,,4.93,7.00,3.60,,2.41,3.16,5.85,6.89,2.54,4.30,8.30,5.32,6.36,4.02,3.25,-0.19,3.07,2.74,0.78,3.71,2.11,4.32,4.65
BalanceTotalAssets_qq,,,,,19.15,6.44,-100.00,,0.06,-7.47,-100.00,,-100.00,,-100.00,,9.51,7.16,-100.00,,2.35,7.05,-100.00,,-2.68,5.03,-1.12,-5.96,4.92,14.51,21.99,12.80,2.65,-9.92,-2.93,32.44,-0.33,-4.22,11.52,5.20,21.24,-6.91,-0.81,-14.57,3.89,17.35
BalanceTotalAssets_sq,,,,,-0.38,4.57,-100.00,,-0.04,-1.46,-100.00,,1.02,,-100.00,,2.42,3.99,-100.00,,0.94,3.75,0.40,,1.56,1.12,1.88,1.34,1.28,0.38,1.42,-0.38,3.42,1.93,1.70,1.07,1.09,0.89,0.49,0.93,-0.45,0.63,-0.33,-0.14,1.11,1.85
BalanceCapital,,,,36634000,65328000,62271000,,57573000,58659000,60762000,,63670000,,62886000,,62410000,66938000,62460000,,63621000,65037000,69406000,,76886000,75416000,72569000,67643000,56613000,56429000,54076000,89369000,97348000,102027000,104442000,100899000,122163000,126814000,122599000,121602000,111257000,147935000,146401000,141728000,108627000,107152000,85991000
BalanceCapital_yy,,,,,,,,57.16,-10.21,-2.42,,10.59,-100.00,3.50,,-1.98,,-0.68,,1.94,-2.84,11.12,,20.85,15.96,4.56,,-26.37,-25.18,-25.48,32.12,71.95,80.81,93.14,12.90,25.49,24.29,17.38,20.52,-8.93,16.66,19.41,16.55,-2.36,-27.57,-41.26
BalanceCapital_sy,,,,,,,,9.96,7.39,6.18,,9.82,9.82,9.87,,6.10,,3.53,,7.92,7.32,8.92,,7.28,7.68,4.56,,2.24,2.22,5.87,6.05,6.08,6.74,5.26,6.32,5.25,4.71,5.87,3.39,1.46,1.01,0.07,2.17,1.14,1.67,2.00
BalanceCapital_qq,,,,,78.33,-4.68,-100.00,,1.89,3.59,-100.00,,-100.00,,-100.00,,7.26,-6.69,-100.00,,2.23,6.72,-100.00,,-1.91,-3.78,-6.79,-16.31,-0.33,-4.17,65.27,8.93,4.81,2.37,-3.39,21.07,3.81,-3.32,-0.81,-8.51,32.97,-1.04,-3.19,-23.36,-1.36,-19.75
BalanceCapital_sq,,,,,1.79,0.95,-100.00,,1.34,0.66,-100.00,,1.81,,-100.00,,1.28,0.27,-100.00,,2.46,0.55,1.74,,1.52,-0.03,2.25,1.78,2.03,-0.68,3.44,2.35,2.16,-0.60,2.73,1.34,1.71,-2.80,1.18,1.16,1.46,-1.04,0.94,0.08,1.35,-0.20
BalanceShareCapital,,,,14680000,22180000,22180000,,22180000,22180000,22180000,,22180000,,22180000,,22180000,22180000,22180000,,22180000,22180000,22180000,,22180000,26180000,26180000,26180000,26180000,26180000,26180000,41180000,41180000,41180000,41180000,41180000,54180000,54180000,54180000,54180000,54180000,54180000,59180000,59180000,59180000,59180000,59180000
BalanceShareCapital_yy,,,,,,,,51.09,,,,,-100.00,,,,,,,,,,,,18.03,18.03,,18.03,,,57.30,57.30,57.30,57.30,,31.57,31.57,31.57,31.57,,,9.23,9.23,9.23,9.23,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
