,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeNetProfit_yy,,,,,-29.83,23.55,-44.06,-51.14,-137.28,-158.44,-268.57,165.00,203.74,85.56,81.60,-243.40,-45.05,111.11,-213.16,61.14,-1060.66,-633.33,-185.29,31.38,7.17,-6350.00,104.12,415.46,96.14,58.04,2010.71,-71.12,-509.52,324.02,-177.50,302.53,223.44,-17.32,68.56,-7.44,139.24,-30.42,1260.42,-152.42,-46.03,-41.22
IncomeNetProfit_sy,,,,,34.49,21.02,,-11.59,-79.37,-58.36,-17.58,-4.40,19.74,24.55,57.03,27.66,30.82,102.73,28.04,34.70,4.78,-36.36,-20.16,15.23,-9.90,110.32,45.07,4.06,18.29,17.52,17.00,8.94,6.69,14.40,26.46,18.74,-9.72,2.76,17.60,-16.72,39.28,2.95,-0.30,2.89,9.83,24.08
IncomeNetProfit_qq,,-36.67,69.11,40.18,-53.26,11.50,-23.44,22.45,-135.67,-74.77,-120.86,292.49,-86.04,-124.32,-181.48,-1400.00,105.35,-95.08,-8033.33,-86.13,-32.28,97.27,-4143.75,55.23,-78.95,-89.71,102.71,3325.00,-102.19,-1961.90,236.49,-53.13,-146.21,857.81,-147.22,343.45,-85.83,407.59,-117.96,816.67,-63.37,47.62,199.46,-132.38,137.71,60.78
IncomeNetProfit_sq,,-22.03,-2.61,184.88,-19.64,18.76,-20.01,142.20,-90.01,-10.03,0.32,103.95,-43.06,-18.75,15.40,42.53,-22.02,-8.79,2.30,10.65,-15.15,-7.86,2.90,48.89,-39.85,-16.88,14.77,33.02,-32.88,0.38,30.54,24.62,-14.02,-13.22,15.20,19.31,-27.37,15.92,18.56,3.57,-17.83,-10.45,-6.12,0.24,-9.83,29.85
IncomeShareholderNetProfit,409000,259000,438000,614000,287000,317000,248000,265000,-129000,-159000,-415000,654000,140000,-45000,-54000,-1124000,131000,10000,-73000,-466000,-440000,314000,-902000,-70000,-411000,-853000,56000,997000,59000,-414000,586000,252000,-72000,919000,-415000,1031000,284000,754000,-181000,845000,408000,495000,1663000,-558000,226000,363000
IncomeShareholderNetProfit_yy,,,,,-29.83,22.39,-43.38,-56.84,-144.95,-150.16,-267.34,146.79,208.53,71.70,86.99,-271.87,-6.43,122.22,-35.19,58.54,-435.88,3040.00,-1135.62,84.98,6.59,-371.66,106.21,1524.29,114.36,51.47,946.43,-74.72,-222.03,321.98,-170.82,309.13,494.44,-17.95,56.39,-18.04,43.66,-34.35,1018.78,-166.04,-44.61,-26.67
IncomeShareholderNetProfit_sy,,,,,36.32,22.90,,-6.42,-85.47,-51.99,-11.32,-9.39,27.25,22.73,64.33,32.90,22.37,102.75,14.56,26.33,16.05,-31.98,-23.10,10.83,-5.68,114.86,45.07,4.06,19.06,15.46,22.26,9.16,6.69,14.40,26.46,20.43,-14.83,-7.72,13.26,-22.66,39.28,3.32,1.23,2.89,8.02,28.08
IncomeShareholderNetProfit_qq,,-36.67,69.11,40.18,-53.26,10.45,-21.77,6.85,-148.68,-23.26,-161.01,257.59,-78.59,-132.14,-20.00,-1981.48,111.65,-92.37,-830.00,-538.36,5.58,171.36,-387.26,92.24,-487.14,-107.54,106.57,1680.36,-94.08,-801.69,241.55,-57.00,-128.57,1376.39,-145.16,348.43,-72.45,165.49,-124.01,566.85,-51.72,21.32,235.96,-133.55,140.50,60.62
IncomeShareholderNetProfit_sq,,-21.10,1.46,184.35,-19.82,18.24,-19.06,142.20,-92.44,-12.37,0.90,48.19,-41.46,6.87,15.40,41.87,-22.00,-7.12,-3.69,13.63,-8.40,-13.34,2.30,49.05,-42.21,-16.88,10.39,30.16,-31.18,-3.97,31.23,28.52,-15.18,-13.66,15.43,21.18,-27.37,20.18,6.16,3.57,-11.06,-10.45,-2.33,0.24,-6.33,29.03
BalanceNoncurrentAssets,1901000,2310000,2826000,3265000,3819000,4472000,4863000,5391000,5852000,7617000,,7468000,7716000,7930000,,7459000,7331000,6959000,,6590000,6174000,5914000,5614000,5982000,6018000,5778000,5474000,6015000,5624000,5310000,5387000,4273000,4135000,3128000,2910000,2679000,2544000,2517000,2528000,2350000,2366000,2353000,2061000,2605000,2501000,2434000
BalanceNoncurrentAssets_yy,,,,,100.89,93.59,72.08,65.11,53.23,70.33,-100.00,38.53,31.85,4.11,,-0.12,-4.99,-12.24,,-11.65,-15.78,-15.02,,-9.23,-2.53,-2.30,-2.49,0.55,-6.55,-8.10,-1.59,-28.96,-26.48,-41.09,-45.98,-37.30,-38.48,-19.53,-13.13,-12.28,-7.00,-6.52,-18.47,10.85,5.71,3.44
BalanceNoncurrentAssets_sy,,,,,36.32,46.33,27.92,27.54,16.18,2.51,-15.46,-0.66,0.18,3.92,,10.78,17.78,11.30,,7.25,3.66,2.74,,2.49,1.58,2.35,3.46,3.18,6.30,0.34,6.03,7.71,4.60,6.50,6.73,7.42,8.06,6.56,5.88,4.79,7.16,3.72,2.52,3.77,3.72,1.52
BalanceNoncurrentAssets_qq,,21.51,22.34,15.53,16.97,17.10,8.74,10.86,8.55,30.16,-100.00,,3.32,2.77,-100.00,,-1.72,-5.07,-100.00,,-6.31,-4.21,-5.07,6.56,0.60,-3.99,-5.26,9.88,-6.50,-5.58,1.45,-20.68,-3.23,-24.35,-6.97,-7.94,-5.04,-1.06,0.44,-7.04,0.68,-0.55,-12.41,26.39,-3.99,-2.68
BalanceNoncurrentAssets_sq,,3.00,-100.00,6.58,0.46,2.21,-100.00,12.16,-1.02,-1.82,-100.00,,-0.14,0.49,-100.00,,0.28,0.74,-100.00,,0.01,-0.37,-0.22,0.24,-0.62,1.18,-0.06,0.36,1.44,0.56,1.22,1.19,-0.30,1.67,1.16,1.82,-0.24,1.35,0.48,2.20,0.31,-0.61,0.25,2.70,0.26,1.03
BalanceIntangibleAssets,573000,873000,1379000,1851000,2403000,2843000,3147000,3462000,3866000,5612000,,5650000,5959000,6288000,,5797000,5564000,5318000,,5107000,4757000,4504000,4244000,3968000,3627000,3368000,3021000,3056000,2742000,2282000,1810000,1618000,1389000,1176000,1007000,845000,609000,529000,427000,335000,293000,245000,202000,736000,692000,653000
BalanceIntangibleAssets_yy,,,,,319.37,225.66,128.21,87.03,60.88,97.40,-100.00,63.20,54.14,12.05,,2.60,-6.63,-15.43,,-11.90,-14.50,-15.31,,-22.30,-23.75,-25.22,-28.82,-22.98,-24.40,-32.24,-40.09,-47.05,-49.34,-48.47,-44.36,-47.78,-56.16,-55.02,-57.60,-60.36,-51.89,-53.69,-52.69,119.70,136.18,166.53
BalanceIntangibleAssets_sy,,,,,2.72,25.00,54.96,27.87,33.88,8.50,-64.41,-1.03,-1.64,2.06,,9.10,8.92,11.59,,4.80,6.37,2.28,,0.24,0.20,0.04,-0.28,0.78,1.04,-1.83,-0.13,2.14,4.74,3.87,3.13,4.82,2.59,3.92,4.58,3.62,-0.06,6.73,6.44,5.18,-0.12,-0.06
BalanceIntangibleAssets_qq,,52.36,57.96,34.23,29.82,18.31,10.69,10.01,11.67,45.16,-100.00,,5.47,5.52,-100.00,,-4.02,-4.42,-100.00,,-6.85,-5.32,-5.77,-6.50,-8.59,-7.14,-10.30,1.16,-10.27,-16.78,-20.68,-10.61,-14.15,-15.33,-14.37,-16.09,-27.93,-13.14,-19.28,-21.55,-12.54,-16.38,-17.55,264.36,-5.98,-5.64
BalanceIntangibleAssets_sq,,-0.76,-100.00,17.10,-2.35,0.46,-100.00,11.65,-0.32,-2.62,-100.00,,-1.28,-0.33,-100.00,,-1.13,0.22,-100.00,,-0.93,-0.23,-1.82,-0.22,-1.51,-0.02,-0.55,-0.20,-0.16,-0.05,0.03,1.00,-0.12,0.14,-0.12,0.13,-0.51,-0.12,-0.24,1.42,-0.20,-0.05,-0.18,1.13,0.04,-0.23
BalanceProperty,1271000,1375000,1387000,1343000,1323000,1566000,1653000,1848000,1722000,1807000,,1650000,1580000,1473000,,1590000,1640000,1521000,,1378000,1332000,1313000,1345000,1424000,1681000,1573000,1562000,1469000,1416000,1436000,1659000,1655000,1731000,1591000,1613000,1520000,1560000,1625000,1509000,1400000,1424000,1416000,1302000,1413000,1348000,1374000
BalanceProperty_yy,,,,,4.09,13.89,19.18,37.60,30.16,15.39,-100.00,-10.71,-8.25,-18.48,,-3.64,3.80,3.26,,-13.33,-18.78,-13.68,,3.34,26.20,19.80,16.13,3.16,-15.76,-8.71,6.21,12.66,22.25,10.79,-2.77,-8.16,-9.88,2.14,-6.45,-7.89,-8.72,-12.86,-13.72,0.93,-5.34,-2.97
BalanceProperty_sy,,,,,14.45,24.21,20.28,17.68,19.10,0.17,-18.40,-4.54,-4.30,-2.83,,0.33,3.60,4.08,,4.66,10.57,3.65,,2.33,-1.50,0.66,-0.26,3.59,6.39,3.39,7.66,1.70,-0.17,10.79,6.54,7.53,8.49,2.55,1.34,0.21,0.96,-2.66,-0.12,0.53,-1.37,-1.10
BalanceProperty_qq,,8.18,0.87,-3.17,-1.49,18.37,5.56,11.80,-6.82,4.94,-100.00,,-4.24,-6.77,-100.00,,3.14,-7.26,-100.00,,-3.34,-1.43,2.44,5.87,18.05,-6.42,-0.70,-5.95,-3.61,1.41,15.53,-0.24,4.59,-8.09,1.38,-5.77,2.63,4.17,-7.14,-7.22,1.71,-0.56,-8.05,8.53,-4.60,1.93
BalanceProperty_sq,,3.94,-100.00,0.64,0.78,3.70,-100.00,9.89,-2.54,-2.10,-100.00,,-1.28,-0.94,-100.00,,-1.04,0.27,-100.00,,-0.50,-0.47,-1.34,-0.90,-0.54,-0.58,-0.13,0.66,1.70,-0.57,1.29,0.20,-1.50,1.82,0.42,2.12,-0.20,0.20,-0.16,,-0.77,-0.56,-0.83,-0.39,-0.24,-1.23
BalanceNoncurrentReceivables,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,,42000,42000,42000,,42000,59000,59000,,62000,62000,62000,0,563000,648000,783000,859000,878000,820000,962000,1294000,190000,183000,80000,20000,2000,,,219000,229000,274000,303000,262000,282000,290000,238000
BalanceNoncurrentReceivables_yy,,,,,,,,,,,-100.00,,,,,,40.48,40.48,,47.62,5.08,5.08,,808.06,945.16,1162.90,,55.95,26.54,22.86,50.64,-78.36,-77.68,-91.68,-98.45,-98.95,-100.00,-100.00,995.00,11350.00,,,19.63,23.14,5.84,-21.45
BalanceNoncurrentReceivables_sy,,,,,,,,,,,75.28,,,,,,,9.75,,20.30,0.17,-1.28,,-14.53,5.04,-11.93,,-3.41,,-14.24,-17.38,-30.77,-10.89,,-12.20,,,,,,,,0.58,1.40,1.15,3.88
BalanceNoncurrentReceivables_qq,,,,,,,,,,,-100.00,,,,-100.00,,40.48,,-100.00,,,,-100.00,,15.10,20.83,9.71,2.21,-6.61,17.32,34.51,-85.32,-3.68,-56.28,-75.00,-90.00,-100.00,,,4.57,19.65,10.58,-13.53,7.63,2.84,-17.93
BalanceNoncurrentReceivables_sq,,,,,,,,,,,-100.00,,,,-100.00,,0.84,,-100.00,,,,,,-8.41,,2.66,,-0.40,,,-9.69,-0.94,-0.17,,-2.17,,,,,,0.48,0.48,0.96,,0.96
BalanceNoncurrInvestments,0,,,10000,36000,5000,2000,1000,217000,152000,,103000,106000,108000,,9000,27000,24000,,3000,0,2000,,0,0,,,22000,23000,23000,22000,22000,21000,21000,20000,20000,20000,19000,19000,18000,17000,18000,17000,,,
BalanceNoncurrInvestments_yy,,,,,,,,-90.00,502.78,2940.00,-100.00,10200.00,-51.15,-28.95,,-91.26,-74.53,-77.78,,-66.67,-100.00,-91.67,,-100.00,,-100.00,,,,,,,-8.70,-8.70,-9.09,-9.09,-4.76,-9.52,-5.00,-10.00,-15.00,-5.26,-10.53,-100.00,-100.00,-100.00
BalanceNoncurrInvestments_sy,,,,,,,,,,0.70,-100.00,,3.90,,,,-0.82,-1.28,,-23.71,-8.51,-4.90,,-9.62,,-5.74,,,,,,,-8.19,-2.94,-6.68,-4.83,-7.94,-9.34,-17.20,-0.15,-14.67,-2.63,-12.10,-4.96,-0.58,-3.77
BalanceNoncurrInvestments_qq,,,,,260.00,-86.11,-60.00,-50.00,21600.00,-29.95,-100.00,,2.91,1.89,-100.00,,200.00,-11.11,-100.00,,-100.00,,-100.00,,,,,,4.55,,-4.35,,-4.55,,-4.76,,,-5.00,,-5.26,-5.56,5.88,-5.56,-100.00,,
BalanceNoncurrInvestments_sq,,,,,,-1.40,-100.00,-50.00,,,-100.00,,0.12,1.40,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,-1.65,,,,,-0.10,,,
BalanceOtherNoncurrentAssets,15000,20000,18000,19000,15000,16000,19000,38000,5000,4000,,23000,29000,19000,,21000,41000,37000,,40000,23000,33000,25000,27000,62000,54000,32000,590000,623000,607000,602000,788000,811000,260000,250000,292000,355000,344000,354000,368000,358000,371000,278000,174000,171000,169000
BalanceOtherNoncurrentAssets_yy,,,,,,-20.00,5.56,100.00,-66.67,-75.00,-100.00,-39.47,480.00,375.00,,-8.70,41.38,94.74,,90.48,-43.90,-10.81,,-32.50,169.57,63.64,28.00,2085.19,904.84,1024.07,1781.25,33.56,30.18,-57.17,-58.47,-62.94,-56.23,32.31,41.60,26.03,0.85,7.85,-21.47,-52.72,-52.23,-54.45
BalanceOtherNoncurrentAssets_sy,,,,,,19.67,26.59,36.73,3.59,,-63.12,-1.54,-4.46,6.58,,15.16,13.48,7.05,,32.27,15.76,10.08,,14.45,19.05,6.27,-3.75,5.86,13.81,4.67,9.07,25.42,20.96,8.88,31.29,7.46,17.98,24.42,16.06,26.03,9.53,8.29,9.59,-3.00,-5.31,2.28
BalanceOtherNoncurrentAssets_qq,,33.33,-10.00,5.56,-21.05,6.67,18.75,100.00,-86.84,-20.00,-100.00,,26.09,-34.48,-100.00,,95.24,-9.76,-100.00,,-42.50,43.48,-24.24,8.00,129.63,-12.90,-40.74,1743.75,5.59,-2.57,-0.82,30.90,2.92,-67.94,-3.85,16.80,21.58,-3.10,2.91,3.95,-2.72,3.63,-25.07,-37.41,-1.72,-1.17
BalanceOtherNoncurrentAssets_sq,,5.69,-100.00,22.95,-1.47,-3.28,-100.00,30.08,-1.24,-14.35,-100.00,,-3.80,-3.24,-100.00,,0.08,-4.55,-100.00,,-4.51,2.94,-4.85,7.65,-0.22,1.77,-0.47,5.11,,1.00,1.41,21.50,0.54,1.49,1.54,17.48,,2.96,0.64,11.08,0.18,1.82,-1.56,-3.42,-2.08,0.60
BalanceCurrentAssets,3619000,5307000,15218000,14094000,13944000,14237000,13614000,13430000,13107000,11764000,,13242000,11912000,11771000,,12207000,12234000,12661000,,13021000,12088000,12425000,11596000,11851000,11252000,10227000,10573000,9988000,10330000,9464000,10134000,11792000,11525000,12115000,12055000,13615000,12862000,14372000,13148000,14266000,15408000,15410000,15163000,17150000,15075000,17148000
BalanceCurrentAssets_yy,,,,,285.30,168.27,-10.54,-4.71,-6.00,-17.37,-100.00,-1.40,-9.12,0.06,,-7.82,2.70,7.56,,6.67,-1.19,-1.86,,-8.99,-6.92,-17.69,-8.82,-15.72,-8.19,-7.46,-4.15,18.06,11.57,28.01,18.96,15.46,11.60,18.63,9.07,4.78,19.79,7.22,15.33,20.22,-2.16,11.28
BalanceCurrentAssets_sy,,,,,21.58,33.10,42.24,8.40,-2.26,-8.50,-41.40,-5.44,-7.02,10.17,,16.74,12.98,8.31,,10.23,12.29,14.31,,1.82,13.38,16.50,6.02,10.63,6.40,9.18,9.22,8.68,8.78,6.21,10.38,10.86,7.48,6.80,7.32,7.48,13.43,8.04,10.42,0.67,4.17,11.28
BalanceCurrentAssets_qq,,46.64,186.75,-7.39,-1.06,2.10,-4.38,-1.35,-2.41,-10.25,-100.00,,-10.04,-1.18,-100.00,,0.22,3.49,-100.00,,-7.17,2.79,-6.67,2.20,-5.05,-9.11,3.38,-5.53,3.42,-8.38,7.08,16.36,-2.26,5.12,-0.50,12.94,-5.53,11.74,-8.52,8.50,8.01,0.01,-1.60,13.10,-12.10,13.75
BalanceCurrentAssets_sq,,4.14,-100.00,27.77,-13.19,2.04,-100.00,11.54,-12.28,-7.18,-100.00,,-5.94,3.94,-100.00,,-9.84,0.82,-100.00,,-10.22,3.01,1.11,13.65,-3.81,-0.12,0.43,14.65,3.31,1.40,-0.19,16.79,1.06,-3.00,0.06,9.30,-5.14,2.46,0.40,14.26,-2.30,1.36,-1.09,4.77,-6.50,4.63
BalanceInventory,21000,40000,46000,266000,3000,94000,13000,,38000,32000,,13000,14000,2000,,111000,127000,496000,,142000,119000,63000,94000,78000,76000,99000,244000,99000,86000,113000,95000,70000,62000,176000,132000,126000,190000,667000,744000,893000,559000,366000,408000,1026000,316000,383000
BalanceInventory_yy,,,,,-85.71,135.00,-71.74,-100.00,1166.67,-65.96,-100.00,,-63.16,-93.75,,753.85,807.14,24700.00,,27.93,-6.30,-87.30,,-45.07,-36.13,57.14,159.57,26.92,13.16,14.14,-61.07,-29.29,-27.91,55.75,38.95,80.00,206.45,278.98,463.64,608.73,194.21,-45.13,-45.16,14.89,-43.47,4.64
BalanceInventory_sy,,,,,21.05,6.59,-17.26,,25.68,-17.50,-46.87,,-25.02,-4.02,,43.56,9.92,15.24,,8.20,2.85,11.23,,-0.27,-6.94,-11.47,8.44,10.43,11.86,20.69,-5.97,-9.02,-0.22,3.19,3.60,2.14,-6.36,-8.70,-8.44,-14.39,-17.05,3.46,6.47,21.03,8.52,4.53
BalanceInventory_qq,,90.48,15.00,478.26,-98.87,3033.33,-86.17,-100.00,,-15.79,-100.00,,7.69,-85.71,-100.00,,14.41,290.55,-100.00,,-16.20,-47.06,49.21,-17.02,-2.56,30.26,146.46,-59.43,-13.13,31.40,-15.93,-26.32,-11.43,183.87,-25.00,-4.55,50.79,251.05,11.54,20.03,-37.40,-34.53,11.48,151.47,-69.20,21.20
BalanceInventory_sq,,31.13,-100.00,-15.19,1.58,-1.03,-100.00,-47.88,,-13.04,-100.00,,10.47,2.56,-100.00,,6.63,-6.15,-100.00,,6.47,-4.37,-1.92,-9.62,13.19,-3.56,9.59,-14.78,7.74,8.48,0.15,-20.54,19.98,0.29,2.50,-18.10,17.14,5.77,1.30,-20.56,10.20,6.66,0.08,-4.89,11.69,
BalanceCurrentReceivables,2705000,3417000,3718000,2689000,2799000,3457000,3335000,3120000,2924000,3703000,,4610000,3495000,3572000,,3213000,3392000,3502000,,4159000,4046000,4412000,3571000,5023000,5242000,4422000,4664000,4358000,5434000,4995000,6251000,6920000,5823000,5756000,4938000,7109000,5748000,6857000,5105000,6176000,6485000,5981000,5231000,6349000,5080000,6438000
BalanceCurrentReceivables_yy,,,,,3.48,1.17,-10.30,16.03,4.47,7.12,-100.00,47.76,19.53,-3.54,,-30.30,-2.95,-1.96,,29.44,19.28,25.99,,20.77,29.56,0.23,30.61,-13.24,3.66,12.96,34.03,58.79,7.16,15.24,-21.00,2.73,-1.29,19.13,3.38,-13.12,12.82,-12.78,2.47,2.80,-21.67,7.64
BalanceCurrentReceivables_sy,,,,,13.09,17.93,1.36,16.27,3.56,-0.26,-64.72,-10.22,-3.27,7.29,,32.17,12.95,16.40,,22.25,12.45,16.46,,0.70,13.30,12.30,20.40,22.30,10.19,8.59,15.77,21.23,15.24,15.24,25.05,-9.84,-6.52,5.10,-10.19,5.68,4.19,2.75,1.68,7.46,8.87,8.31
BalanceCurrentReceivables_qq,,26.32,8.81,-27.68,4.09,23.51,-3.53,-6.45,-6.28,26.64,-100.00,,-24.19,2.20,-100.00,,5.57,3.24,-100.00,,-2.72,9.05,-19.06,40.66,4.36,-15.64,5.47,-6.56,24.69,-8.08,25.15,10.70,-15.85,-1.15,-14.21,43.97,-19.14,19.29,-25.55,20.98,5.00,-7.77,-12.54,21.37,-19.99,26.73
BalanceCurrentReceivables_sq,,-1.03,-100.00,8.08,-18.88,7.22,-100.00,27.18,-29.99,,-100.00,,-8.05,6.28,-100.00,,-14.16,7.60,-100.00,,-25.05,6.57,-2.98,12.38,-10.62,9.93,-2.54,13.58,-4.57,8.94,3.03,20.24,-8.30,-1.24,5.34,3.42,-5.30,9.86,-7.28,16.28,-3.65,4.61,-1.48,26.60,-13.90,9.65
BalanceCurrentInvestments,64000,76000,88000,49000,28000,49000,31000,33000,28000,20000,,26000,15000,139000,,413000,639000,958000,,1063000,726000,818000,897000,,,2015000,58000,,,,,,,,,,,,404000,,,,132000,3819000,3853000,3818000
BalanceCurrentInvestments_yy,,,,,-56.25,-35.53,-64.77,-32.65,,-59.18,-100.00,-21.21,-46.43,595.00,,1488.46,4160.00,589.21,,157.38,13.62,-14.61,,-100.00,-100.00,146.33,-93.53,,,-100.00,-100.00,,,,,,,,,,,,-67.33,,,
BalanceCurrentInvestments_sy,,,,,-54.36,-35.53,-2.21,-52.98,,-54.07,-54.87,15.99,-18.86,5.50,,-20.01,-12.99,-5.34,,-22.76,6.66,-14.61,,22.66,-18.90,-9.31,-81.85,,,-7.15,40.42,,,,,,,,,,,,-20.03,,,
BalanceCurrentInvestments_qq,,18.75,15.79,-44.32,-42.86,75.00,-36.73,6.45,-15.15,-28.57,-100.00,,-42.31,826.67,-100.00,,54.72,49.92,-100.00,,-31.70,12.67,9.66,-100.00,,,-97.12,-100.00,,,,,,,,,,,,-100.00,,,,2793.18,0.89,-0.91
BalanceCurrentInvestments_sq,,-39.15,-54.56,-80.46,-1.56,-0.26,-100.00,-26.34,-0.13,-14.86,-100.00,,-6.41,,-100.00,,0.06,-2.08,-100.00,,-1.73,-13.82,,,,,-3.50,21.30,,,,,,,,,,,,-22.12,,,,-0.40,-1.39,-14.42
BalanceCash,438000,945000,10613000,10332000,9906000,9356000,8679000,8898000,8685000,7879000,,8444000,8125000,7821000,,8301000,7830000,7329000,,7161000,6679000,6533000,6085000,5922000,4983000,2446000,4581000,4148000,3623000,3214000,3788000,4802000,5640000,6183000,6985000,6380000,6924000,6848000,6895000,7197000,8364000,9063000,9392000,5956000,5826000,6509000
BalanceCash_yy,,,,,2161.64,890.05,-18.22,-13.88,-12.33,-15.79,-100.00,-5.10,-6.45,-0.74,,-1.69,-3.63,-6.29,,-13.73,-14.70,-10.86,,-17.30,-25.39,-62.56,-24.72,-29.96,-27.29,31.40,-17.31,15.77,55.67,92.38,84.40,32.86,22.77,10.76,-1.29,12.81,20.80,32.35,36.21,-17.24,-30.34,-28.18
BalanceCash_sy,,,,,95.31,306.71,117.23,-4.06,-3.42,-15.79,-54.45,-9.66,-9.73,10.59,,-4.34,10.79,-6.29,,2.22,-3.03,-2.80,,15.20,17.04,8.81,-2.40,0.91,10.41,10.48,2.10,15.77,-13.33,29.94,2.23,43.00,6.95,-0.50,10.48,-5.74,23.39,20.09,7.03,-3.22,-1.97,3.29
BalanceCash_qq,,115.75,1023.07,-2.65,-4.12,-5.55,-7.24,2.52,-2.39,-9.28,-100.00,,-3.78,-3.74,-100.00,,-5.67,-6.40,-100.00,,-6.73,-2.19,-6.86,-2.68,-15.86,-50.91,87.29,-9.45,-12.66,-11.29,17.86,26.77,17.45,9.63,12.97,-8.66,8.53,-1.10,0.69,4.38,16.22,8.36,3.63,-36.58,-2.18,11.72
BalanceCash_sq,,-28.92,-100.00,76.64,-4.34,-10.23,-100.00,14.87,7.04,-16.60,-100.00,,-7.12,4.75,-100.00,,-2.91,0.43,-100.00,,-7.74,-6.56,-0.76,24.92,2.46,-14.45,4.15,17.41,5.46,-29.15,-5.80,23.59,-0.76,2.00,-17.96,46.15,-28.09,-1.18,4.28,26.30,13.46,-8.78,-14.68,7.76,-4.11,3.09
BalanceOtherCurrentAssets,391000,829000,753000,758000,1208000,1281000,1556000,1379000,1432000,130000,,149000,263000,237000,,169000,246000,376000,,496000,518000,599000,949000,828000,951000,1245000,1026000,1383000,1187000,1142000,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,208.95,54.52,106.64,81.93,18.54,-89.85,-100.00,-89.20,-81.63,82.31,,13.42,-6.46,58.65,,193.49,110.57,59.31,,66.94,83.59,107.85,8.11,67.03,24.82,-8.27,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,31.61,18.93,30.20,-1.44,-9.83,-19.20,-39.76,-0.74,8.65,28.06,,17.67,28.45,3.48,,13.19,24.00,30.84,,18.51,14.38,-12.22,-0.51,8.12,24.82,5.11,29.55,15.80,4.91,-7.48,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,112.02,-9.17,0.66,59.37,6.04,21.47,-11.38,3.84,-90.92,-100.00,,76.51,-9.89,-100.00,,45.56,52.85,-100.00,,4.44,15.64,58.43,-12.75,14.86,30.91,-17.59,34.80,-14.17,-3.79,-100.00,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sq,,8.86,-100.00,0.66,24.34,6.04,-100.00,11.09,2.40,-3.04,-100.00,,26.97,4.11,-100.00,,24.40,-6.98,-100.00,,19.78,-4.24,-6.52,-2.77,12.94,-8.66,-7.97,-11.27,19.48,-0.86,-10.29,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,5520000,7617000,18044000,17359000,17763000,18709000,18477000,18821000,18959000,19381000,,20710000,19628000,19701000,,19666000,19565000,19620000,,19611000,18262000,18339000,17210000,17833000,17270000,16005000,16047000,16003000,15954000,14774000,15521000,16065000,15660000,15243000,14965000,16294000,15406000,16889000,15676000,16616000,17774000,17763000,17224000,19755000,17576000,19582000
BalanceTotalAssets_yy,,,,,221.79,145.62,2.40,8.42,6.73,3.59,-100.00,10.04,3.53,1.65,,-5.04,-0.32,-0.41,,-0.28,-6.66,-6.53,,-9.07,-5.43,-12.73,-6.76,-10.26,-7.62,-7.69,-3.28,0.39,-1.84,3.17,-3.58,1.43,-1.62,10.80,4.75,1.98,15.37,5.17,9.87,18.89,-1.11,10.24
BalanceTotalAssets_sy,,,,,33.55,28.95,28.03,6.81,6.60,3.59,-35.48,,2.02,6.26,,9.51,9.90,6.68,,9.75,11.99,8.10,,7.56,12.27,11.01,6.42,7.75,8.03,3.34,7.55,11.16,7.96,7.01,12.37,6.62,5.23,7.30,5.08,6.36,8.83,6.76,6.43,5.64,4.20,5.78
BalanceTotalAssets_qq,,37.99,136.89,-3.80,2.33,5.33,-1.24,1.86,0.73,2.23,-100.00,,-5.22,0.37,-100.00,,-0.51,0.28,-100.00,,-6.88,0.42,-6.16,3.62,-3.16,-7.32,0.26,-0.27,-0.31,-7.40,5.06,3.50,-2.52,-2.66,-1.82,8.88,-5.45,9.63,-7.18,6.00,6.97,-0.06,-3.03,14.69,-11.03,11.41
