,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,5.30,15.92,10.13,-0.70,4.87,-27.71,,,,,,,,,,,,,
BalanceNoncurrInvestments,3120000,6394000,9387000,,9204000,12466000,11985000,,13086000,12432000,12119000,13147000,13943000,13709000,13834000,8078000,1944000,1912000,663000,503000,30000,30000,27000,26000,32000,31000,33000,32000,33000,33000,31000,31000
BalanceNoncurrInvestments_yy,,,,,195.05,94.96,27.67,,42.17,-0.27,1.12,,6.55,10.27,14.15,-38.56,-86.06,-86.05,-95.21,-93.77,-98.45,-98.42,-95.88,-94.77,5.73,2.13,22.44,19.96,4.75,6.55,-6.29,-2.66
BalanceNoncurrInvestments_sy,,,,,82.90,82.45,11.12,,11.40,0.39,8.71,,11.64,12.37,14.15,13.59,0.62,12.61,7.42,4.92,-4.61,-5.79,-6.49,-5.79,-7.89,-5.18,-16.38,-0.80,-3.20,-2.30,-4.21,4.24
BalanceNoncurrInvestments_qq,,104.96,46.81,-100.00,,35.44,-3.86,-100.00,,-5.00,-2.52,8.48,6.06,-1.68,0.92,-41.61,-75.93,-1.63,-65.34,-24.08,-94.02,0.29,-9.59,-3.64,21.01,-3.13,8.39,-5.59,5.68,-1.47,-4.67,-1.94
BalanceNoncurrInvestments_sq,,25.32,21.88,1.03,,12.81,-2.46,-50.00,,-2.21,2.63,1.57,6.06,0.04,2.54,-3.65,-11.85,-1.63,0.80,,-9.24,0.09,1.17,-3.64,,0.68,-4.21,-2.80,7.70,-0.72,-2.44,2.98
BalanceOtherNoncurrentAssets,15649000,13148000,14118000,,9700000,10547000,10884000,,8678000,5069000,3561000,5465000,3755000,2764000,3048000,2467000,3191000,2948000,2767000,2284000,2582000,3085000,3472000,3699000,4621000,4511000,5216000,5121000,5300000,5394000,5100000,5582000
BalanceOtherNoncurrentAssets_yy,,,,,-38.02,-19.78,-22.90,,-10.53,-51.94,-67.28,,-56.72,-45.48,-14.41,-54.86,-15.04,6.67,-9.22,-7.43,-19.06,4.64,25.47,61.97,78.94,46.26,50.22,38.46,14.69,19.56,-2.22,8.99
BalanceOtherNoncurrentAssets_sy,,,,,-11.92,-19.78,-22.90,,-22.91,19.53,9.17,,32.01,8.23,-0.16,-31.92,-0.73,6.67,4.30,7.21,30.93,21.76,25.47,39.28,40.02,22.44,38.19,17.78,-4.11,-8.44,-9.68,-7.46
BalanceOtherNoncurrentAssets_qq,,-15.98,7.38,-100.00,,8.74,3.19,-100.00,,-41.59,-29.74,53.46,-31.29,-26.41,10.30,-19.07,29.33,-7.61,-6.13,-17.47,13.08,19.44,12.56,6.53,24.93,-2.38,15.62,-1.81,3.49,1.77,-5.45,9.44
BalanceOtherNoncurrentAssets_sq,,5.67,7.38,-100.00,,-2.45,3.19,-100.00,,-2.71,0.07,1.47,10.18,-2.94,-1.92,-2.81,-0.45,2.00,1.74,0.64,13.08,11.12,8.22,3.52,14.64,-0.42,3.90,-0.62,-1.97,-3.50,-2.78,-1.50
BalanceCurrentAssets,164275000,197616000,173877000,,97311000,279338000,265983000,,248536000,279044000,313298000,426280000,237400000,241838000,279565000,182264000,172889000,147755000,120343000,94470000,84761000,109623000,126552000,119784000,150340000,141365000,158245000,168556000,191362000,182818000,160638000,169340000
BalanceCurrentAssets_yy,,,,,-40.76,41.35,52.97,,155.40,-0.11,17.79,,-4.48,-13.33,-10.77,-57.24,-27.17,-38.90,-56.95,-48.17,-50.97,-25.81,5.16,26.80,77.37,28.96,25.04,40.72,27.29,29.32,1.51,0.47
BalanceCurrentAssets_sy,,,,,25.12,49.07,65.16,,29.47,13.55,19.22,,-7.82,-26.60,-28.22,-39.73,-23.14,-26.35,-32.24,-11.33,-22.34,-25.81,-11.88,-27.05,-7.19,-2.39,5.72,9.48,31.60,16.45,1.90,5.08
BalanceCurrentAssets_qq,,20.30,-12.01,-100.00,,187.06,-4.78,-100.00,,12.28,12.28,36.06,-44.31,1.87,15.60,-34.80,-5.14,-14.54,-18.55,-21.50,-10.28,29.33,15.44,-5.35,25.51,-5.97,11.94,6.52,13.53,-4.47,-12.13,5.42
BalanceCurrentAssets_sq,,20.50,0.42,-52.35,,5.28,-1.32,-67.22,,8.82,6.83,-11.28,-24.25,-0.62,-1.18,-20.82,-2.60,-8.93,-11.87,-0.12,-11.27,3.31,2.67,-5.35,-5.13,-1.23,2.74,2.50,13.56,1.04,4.66,4.67
BalanceInventory,63415000,101091000,81637000,,13563000,25574000,39594000,,30466000,48042000,41144000,65017000,58434000,42400000,43093000,40042000,46813000,41051000,33813000,26912000,30869000,41137000,48370000,49750000,68581000,64176000,68733000,79285000,87637000,88420000,83833000,88359000
BalanceInventory_yy,,,,,-78.61,-74.70,-51.50,,124.62,87.86,3.91,,91.80,-11.74,4.74,-38.41,-19.89,-3.18,-21.53,-32.79,-34.06,0.21,43.05,84.86,122.17,56.01,42.10,59.37,27.79,37.78,21.97,11.44
BalanceInventory_sy,,,,,13.96,1.12,-3.23,,58.64,83.57,87.90,,34.56,6.41,-6.68,-35.52,-21.30,-5.50,-14.24,-6.83,-0.50,0.21,16.74,31.84,0.59,12.48,-0.33,-5.39,-13.48,-4.34,-0.60,14.07
BalanceInventory_qq,,59.41,-19.24,-100.00,,88.55,54.82,-100.00,,57.69,-14.36,58.02,-10.12,-27.44,1.63,-7.08,16.91,-12.31,-17.63,-20.41,14.70,33.26,17.58,2.85,37.85,-6.42,7.10,15.35,10.53,0.89,-5.19,5.40
BalanceInventory_sq,,13.59,7.06,-60.46,,-9.60,16.66,-52.26,,27.69,15.29,0.68,-9.90,-0.44,-0.68,-11.42,7.69,7.93,-10.17,-14.97,-0.99,9.40,16.55,-3.16,-10.22,14.62,-1.50,1.54,-8.70,15.93,-4.61,7.34
BalanceCurrentReceivables,41034000,37089000,37179000,,11480000,11225000,41607000,,116324000,139184000,136550000,122916000,121404000,139497000,176335000,86189000,97858000,81760000,64178000,51248000,51239000,65941000,74511000,67523000,77604000,74132000,85241000,85317000,99645000,90574000,73424000,77509000
BalanceCurrentReceivables_yy,,,,,-72.02,-69.73,11.91,,913.27,1139.94,228.19,,4.37,0.23,29.14,-29.88,-19.39,-41.39,-63.60,-40.54,-47.64,-19.35,16.10,31.76,51.46,12.42,14.40,26.35,28.40,22.18,-13.86,-9.15
BalanceCurrentReceivables_sy,,,,,6.95,-10.12,8.41,,65.72,37.96,55.21,,-15.00,-10.94,-19.78,-26.24,-12.35,-26.37,-1.80,-23.96,-26.41,-18.26,-24.03,-19.18,-11.14,-14.73,-7.16,-22.80,10.77,15.88,13.17,11.36
BalanceCurrentReceivables_qq,,-9.61,0.24,-100.00,,-2.22,270.66,-100.00,,19.65,-1.89,-9.98,-1.23,14.90,26.41,-51.12,13.54,-16.45,-21.50,-20.15,-0.02,28.69,13.00,-9.38,14.93,-4.47,14.99,0.09,16.79,-9.10,-18.94,5.56
BalanceCurrentReceivables_sq,,23.66,-8.00,-47.66,,1.59,2.83,-58.54,,12.23,-5.98,-9.26,-11.26,9.16,-3.03,-8.86,-2.47,-16.45,5.65,-15.42,-0.02,-9.74,-3.41,-4.08,-2.19,-11.32,10.01,-9.82,21.10,-5.72,-7.57,0.70
BalanceCurrentInvestments,57905000,56956000,49631000,,65452000,95683000,99258000,,81449000,76405000,71415000,73314000,37352000,34890000,33653000,26560000,7231000,6558000,6990000,5113000,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,13.03,68.00,99.99,,24.44,-20.15,-28.05,,-54.14,-54.34,-52.88,-63.77,-80.64,-81.20,-79.23,-80.75,-100.00,-100.00,-100.00,-100.00,,,,,,,,
BalanceCurrentInvestments_sy,,,,,13.03,136.78,99.99,,23.42,-21.24,-22.75,,-39.52,-14.29,-2.15,-63.77,-98.53,-81.20,-88.29,-80.75,-48.22,-45.95,-70.96,-56.55,,,,,,,,
BalanceCurrentInvestments_qq,,-1.64,-12.86,-100.00,,46.19,3.74,-100.00,,-6.19,-6.53,2.66,-49.05,-6.59,-3.55,-21.08,-72.77,-9.31,6.58,-26.86,-100.00,,,,,,,,,,,
BalanceCurrentInvestments_sq,,-2.90,26.76,-100.00,,2247.94,2.98,-40.66,,-28.37,2.84,2.66,33.77,-5.48,-3.04,-31.82,-72.77,10.65,,-26.86,-22.63,,,,,,,,,,,
BalanceCash,367000,1828000,2380000,,4405000,136290000,79834000,,17708000,10058000,53880000,157335000,10875000,10592000,2816000,8120000,4924000,1652000,1119000,564000,568000,612000,550000,417000,306000,100000,142000,126000,126000,22000,28000,27000
BalanceCash_yy,,,,,1101.66,7355.16,3254.12,,301.96,-92.62,-32.51,,-38.59,5.31,-94.77,-94.84,-54.72,-84.40,-60.27,-93.05,-88.46,-62.98,-50.84,-26.05,-46.08,-83.61,-74.17,-69.74,-58.88,-78.14,-80.40,-78.37
BalanceCash_sy,,,,,629.76,3729.59,1707.10,,26.32,-27.33,7.70,,-48.20,-61.11,-62.38,-62.82,-42.47,-17.80,-36.79,-45.42,-45.02,-48.09,-27.07,-26.05,-32.93,-50.42,-27.02,-18.40,96.52,-1.44,-26.94,-40.09
BalanceCash_qq,,398.65,30.20,-100.00,,2993.64,-41.42,-100.00,,-43.20,435.68,192.01,-93.09,-2.60,-73.41,188.33,-39.35,-66.45,-32.27,-49.57,0.74,7.60,-10.07,-24.14,-26.55,-67.29,41.74,-11.15,-0.19,-82.61,27.10,-1.94
BalanceCash_sq,,16.88,35.36,-55.12,,-7.70,-23.15,-80.80,,-7.43,8.91,-27.78,-41.69,-20.05,1.68,-3.44,-16.81,-13.04,-23.12,-21.95,-32.44,7.60,-10.07,-9.23,-26.55,-10.23,30.12,19.22,19.25,-34.05,6.42,1.18
BalanceOtherCurrentAssets,1555000,652000,3050000,,2410000,10567000,5690000,,2589000,5355000,10309000,7698000,9335000,14458000,23668000,21353000,16062000,16734000,14243000,10633000,2086000,1933000,3121000,2094000,3849000,2957000,4129000,3827000,3955000,3802000,3352000,3445000
BalanceOtherCurrentAssets_yy,,,,,55.04,1520.02,86.55,,7.40,-49.32,81.18,,260.61,170.00,129.58,177.39,72.06,15.74,-39.82,-50.20,-87.02,-88.45,-78.09,-80.31,84.55,52.99,32.31,82.79,2.74,28.55,-18.81,-9.99
BalanceOtherCurrentAssets_sy,,,,,121.11,819.51,196.00,,9.14,-36.42,-40.42,,-42.65,62.91,41.50,72.38,-1.32,15.74,-39.82,-50.20,-93.51,-88.45,-78.09,-90.15,46.06,52.99,32.31,82.79,-15.73,8.07,-12.76,8.98
BalanceOtherCurrentAssets_qq,,-58.05,367.60,-100.00,,338.38,-46.15,-100.00,,106.85,92.52,-25.33,21.27,54.87,63.70,-9.78,-24.78,4.18,-14.89,-25.34,-80.39,-7.31,61.45,-32.91,83.83,-23.16,39.62,-7.31,3.33,-3.87,-11.81,2.75
BalanceOtherCurrentAssets_sq,,28.16,170.12,-100.00,,200.93,-5.83,-100.00,,12.73,48.65,-25.17,-6.98,32.30,32.00,-7.62,-50.23,-47.91,-14.89,-25.34,-90.20,-53.66,61.45,-32.91,83.83,-8.97,21.54,-12.89,-11.28,18.10,-0.80,7.29
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,297757000,361141000,349482000,,261219000,493353000,538278000,,606660000,653292000,724693000,894768000,810840000,791754000,809978000,582107000,540451000,509980000,372721000,276097000,280229000,302915000,307855000,278940000,325159000,296399000,314822000,315324000,331775000,316722000,279500000,291329000
BalanceTotalAssets_yy,,,,,-12.27,36.61,54.02,,132.24,32.42,34.63,,33.66,21.19,11.77,-34.94,-33.35,-35.59,-53.98,-52.57,-48.15,-40.60,-17.40,1.03,16.03,-2.15,2.26,13.04,2.03,6.86,-11.22,-7.61
BalanceTotalAssets_sy,,,,,28.58,36.82,44.80,,25.02,29.32,26.19,,7.06,-1.30,-3.02,-18.64,-15.63,-4.46,-5.38,6.66,10.87,10.35,8.20,1.03,-16.51,-14.49,-12.09,-12.83,-0.22,-0.70,-6.56,-4.67
BalanceTotalAssets_qq,,21.29,-3.23,-100.00,,88.87,9.11,-100.00,,7.69,10.93,23.47,-9.38,-2.35,2.30,-28.13,-7.16,-5.64,-26.91,-25.92,1.50,8.10,1.63,-9.39,16.57,-8.84,6.22,0.16,5.22,-4.54,-11.75,4.23
BalanceTotalAssets_sq,,12.24,5.64,-48.62,,3.54,4.98,-50.16,,6.91,4.08,-1.97,-4.20,0.38,0.97,-7.02,-4.93,-2.42,-1.41,6.49,1.50,0.03,-0.83,-1.92,-15.04,0.05,1.50,-0.60,4.04,-1.99,0.26,1.88
BalanceCapital,55444000,68223000,58802000,,23175000,304593000,356903000,,410042000,414519000,417792000,417514000,346380000,308710000,289760000,139764000,79708000,45750000,-16926000,-113898000,-131182000,-134091000,-150071000,-161088000,-166962000,-171903000,-199298000,-196604000,-188171000,-196980000,-203141000,-199877000
BalanceCapital_yy,,,,,-58.20,346.47,506.96,,1669.34,36.09,17.06,,-15.53,-25.53,-30.64,-66.52,-76.99,-85.18,-105.84,-181.49,-264.58,-393.09,-786.65,-41.43,-27.28,-28.20,-32.80,-22.05,-12.70,-14.59,-1.93,-1.66
BalanceCapital_sy,,,,,26.49,86.90,76.12,,38.23,30.34,18.80,,-6.34,-11.64,-15.97,-35.88,-36.09,-5.17,-5.12,-3.87,2.83,0.79,5.52,4.73,-27.28,-25.28,-27.96,-21.76,-4.17,-2.75,2.70,2.45
BalanceCapital_qq,,23.05,-13.81,-100.00,,1214.33,17.17,-100.00,,1.09,0.79,-0.07,-17.04,-10.88,-6.14,-51.77,-42.97,-42.60,-137.00,-572.93,-15.17,-2.22,-11.92,-7.34,-3.65,-2.96,-15.94,1.35,4.29,-4.68,-3.13,1.61
BalanceCapital_sq,,5.96,4.83,-47.67,,5.34,7.19,-49.34,,3.10,-2.51,0.91,-4.40,-1.64,-5.20,-20.35,-14.83,-1.01,-6.79,3.08,4.08,0.79,-6.13,-0.76,-22.70,-0.47,-1.43,1.34,3.57,4.22,0.62,3.00
BalanceShareCapital,129000,111000,113000,,930000,1466000,1538000,,1525000,1430000,1395000,1467000,1493000,1405000,1355000,1365000,1371000,1484000,1578000,1716000,1694000,1699000,1755000,1692000,1791000,1735000,1881000,1775000,1668000,1643000,1567000,1536000
BalanceShareCapital_yy,,,,,621.02,1218.79,1265.31,,63.95,-2.44,-9.30,,-2.10,-1.74,-2.83,-6.89,-8.14,5.59,16.44,25.64,23.54,14.50,11.23,-1.40,5.73,2.13,7.13,4.96,-6.89,-5.29,-16.70,-13.47
BalanceShareCapital_sy,,,,,310.51,442.60,8.23,,7.84,1.80,1.77,,-1.40,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,-13.83,1.34,-100.00,,57.60,4.91,-100.00,,-6.21,-2.47,5.14,1.80,-5.87,-3.55,0.74,0.43,8.20,6.37,8.70,-1.26,0.29,3.33,-3.64,5.89,-3.13,8.39,-5.59,-6.07,-1.47,-4.67,-1.94
BalanceShareCapital_sq,,,0.67,-50.00,,,,-50.00,,-2.89,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,0,0,,0,252703000,265115000,,262873000,246543000,240461000,252827000,257365000,242253000,233665000,235403000,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,-2.44,-9.30,,-2.10,-1.74,-2.83,-6.89,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,-2.44,-9.30,,-2.10,-1.74,-2.83,-6.89,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,4.91,-100.00,,-6.21,-2.47,5.14,1.80,-5.87,-3.55,0.74,-100.00,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,4.91,-100.00,,-6.21,-2.47,5.14,1.80,-5.87,-3.55,0.74,-100.00,,,,,,,,,,,,,,,
BalanceReserve,-21912000,-18814000,-19519000,,-18046000,-21356000,-22507000,,-22408000,-21051000,-20532000,-21588000,-21975000,-20685000,-19945000,-117732000,100281000,81048000,35009000,28640000,30421000,30192000,30651000,29922000,29952000,29551000,34559000,32227000,28523000,28803000,30124000,26772000
BalanceReserve_yy,,,,,17.65,-13.51,-15.31,,-24.17,1.43,8.78,,1.93,1.74,2.86,-445.37,556.34,491.82,275.52,124.33,-69.66,-62.75,-12.45,4.48,-1.54,-2.12,12.75,7.70,-4.77,-2.53,-12.83,-16.93
BalanceReserve_sy,,,,,19.54,3.96,0.59,,10.92,3.69,-6.15,,0.96,,,-6.76,4.06,8.49,,16.18,9.53,6.14,8.24,4.48,-1.13,5.18,2.70,4.20,-2.14,-0.14,6.36,5.02
BalanceReserve_qq,,14.14,-3.75,100.00,,-18.34,-5.39,100.00,,6.06,2.47,-5.14,-1.80,5.87,3.57,-490.27,185.18,-19.18,-56.80,-18.19,6.22,-0.75,1.52,-2.38,0.10,-1.34,16.95,-6.75,-11.49,0.98,4.59,-11.13
BalanceReserve_sq,,-0.02,18.00,-4.71,,,-1.18,-52.18,,,2.47,,,1.59,1.78,-5.15,-2.36,0.34,-0.12,0.26,0.13,-0.75,1.85,-0.40,-0.04,-0.65,2.51,-1.59,-0.12,1.56,6.55,-0.76
BalanceNonshareCapital,-492000,249000,-839000,,-2961000,-547000,4415000,,1437000,1624000,1717000,1675000,819000,640000,470000,-1135000,-1636000,-2209000,-2943000,-4137000,-4133000,-4130000,-4365000,-4308000,-4195000,-4052000,-4514000,-4336000,-4055000,-4086000,-4031000,-3902000
BalanceNonshareCapital_yy,,,,,-501.53,-320.11,626.36,,148.52,396.75,-61.11,,-42.97,-60.58,-72.64,-167.75,-299.70,-445.10,-726.24,-264.50,-152.59,-86.96,-48.35,-4.14,-1.50,1.88,-3.40,-0.66,3.35,-0.84,10.69,10.01
BalanceNonshareCapital_sy,,,,,13.93,81.54,151.03,,3.51,3.54,-33.48,,-19.72,-18.03,-17.26,-14.59,-3.88,-10.91,-9.26,-9.75,-7.38,-16.27,-14.38,-4.58,-6.23,-0.40,-0.04,1.36,-14.09,1.64,4.58,4.54
BalanceNonshareCapital_qq,,150.51,-437.39,100.00,,81.52,906.82,-100.00,,13.03,5.74,-2.45,-51.08,-21.88,-26.60,-341.53,-44.19,-35.00,-33.20,-40.58,0.08,0.08,-5.69,1.32,2.61,3.40,-11.38,3.93,6.49,-0.79,1.35,3.21
BalanceNonshareCapital_sq,,-5.04,5.40,16.67,,3.40,-0.88,-50.20,,1.11,-1.62,-1.58,-15.82,-0.86,0.57,-1.31,-4.20,-7.28,-2.60,-4.02,0.77,-0.84,-3.26,-0.38,-0.59,3.54,0.20,-1.30,-2.44,1.22,-0.02,1.96
BalanceNoncurrentLiabilities,97622000,112431000,111017000,,113678000,106517000,111527000,,122894000,124352000,154084000,302908000,320560000,302808000,293971000,267349000,261635000,276515000,279156000,241606000,216703000,207190000,183141000,161720000,150849000,119329000,119612000,111449000,91699000,90563000,77445000,77567000
BalanceNoncurrentLiabilities_yy,,,,,16.45,-5.26,0.46,,8.11,16.74,38.16,,160.84,143.51,90.79,-11.74,-18.38,-8.68,-5.04,-9.63,-17.17,-25.07,-34.39,-33.06,-30.39,-42.41,-34.69,-31.09,-39.21,-24.11,-35.25,-30.40
BalanceNoncurrentLiabilities_sy,,,,,5.94,-4.53,-2.04,,15.65,30.98,46.84,,37.16,10.57,-1.88,-5.32,-16.08,-8.68,-2.16,19.59,31.92,36.42,29.54,-14.96,-4.61,-8.67,-8.74,3.20,-8.54,-7.29,-21.34,-19.44
BalanceNoncurrentLiabilities_qq,,15.17,-1.26,-100.00,,-6.30,4.70,-100.00,,1.19,23.91,96.59,5.83,-5.54,-2.92,-9.06,-2.14,5.69,0.95,-13.45,-10.31,-4.39,-11.61,-11.70,-6.72,-20.90,0.24,-6.82,-17.72,-1.24,-14.49,0.16
BalanceNoncurrentLiabilities_sq,,8.75,0.84,-49.04,,-3.08,0.10,-50.04,,3.51,6.63,-2.21,2.81,0.70,-1.05,-4.40,-6.26,1.52,0.95,10.49,-10.31,1.77,-1.54,-0.46,-3.71,-2.14,-0.26,2.12,-9.22,-5.84,-6.36,-2.47
BalanceNoncurrentTradeLiabilities,0,0,0,,5437000,2156000,1989000,,1650000,1344000,1119000,965000,750000,440000,223000,46000,,,,,1592000,1725000,1599000,1410000,1576000,,1513000,1440000,,,1222000,1267000
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,-69.65,-37.66,-43.74,,-54.57,-67.25,-80.08,-95.28,-100.00,-100.00,-100.00,-100.00,,,,,-1.02,-100.00,-5.41,2.16,-100.00,,-19.23,-12.05
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,9.13,1.84,-3.34,,97.10,5.99,4.70,-8.01,-3.24,-1.14,-0.74,11.79,,,,,-15.64,-65.52,-24.60,-23.14,-40.93,,-19.23,-12.05
BalanceNoncurrentTradeLiabilities_qq,,,,,,-60.34,-7.77,-100.00,,-18.54,-16.76,-13.79,-22.28,-41.27,-49.38,-79.58,-100.00,,,,,8.35,-7.30,-11.87,11.82,-100.00,,-4.81,-100.00,,,3.65
BalanceNoncurrentTradeLiabilities_sq,,,,,,3.28,-9.84,5.10,,-8.64,-2.66,-2.19,-10.00,1.84,-3.72,-4.16,-1.16,,,,,8.35,-5.40,-7.42,-6.20,-7.34,,-4.81,-3.44,,,0.27
BalanceNoncurrentBorrowings,60071000,51746000,48848000,,39267000,22613000,22914000,,22283000,35206000,65333000,215358000,219091000,206226000,198937000,195036000,194790000,196189000,208678000,187144000,156901000,147422000,126911000,111402000,93338000,67477000,63488000,56886000,38915000,38345000,28237000,25362000
BalanceNoncurrentBorrowings_yy,,,,,-34.63,-56.30,-53.09,,-43.25,55.69,185.13,,883.23,485.77,204.49,-9.44,-11.09,-4.87,4.90,-4.05,-19.45,-24.86,-39.18,-40.47,-40.51,-54.23,-49.97,-48.94,-58.31,-43.17,-55.52,-55.42
BalanceNoncurrentBorrowings_sy,,,,,-27.32,-20.00,-22.47,,11.72,93.00,155.98,,48.48,2.72,-4.66,-10.54,-7.48,-3.92,-10.13,-4.05,-21.25,-3.75,6.56,-40.47,29.75,-1.74,9.11,41.83,-24.40,6.50,-9.83,-18.76
BalanceNoncurrentBorrowings_qq,,-13.86,-5.60,-100.00,,-42.41,1.33,-100.00,,58.00,85.58,229.63,1.73,-5.87,-3.53,-1.96,-0.13,0.72,6.37,-10.32,-16.16,-6.04,-13.91,-12.22,-16.21,-27.71,-5.91,-10.40,-31.59,-1.47,-26.36,-10.18
BalanceNoncurrentBorrowings_sq,,-6.93,-2.40,-1.23,,0.33,-1.52,-53.23,,34.82,9.74,-2.58,-1.88,-0.60,-1.72,-4.94,-5.50,0.70,-0.62,7.86,-16.16,11.67,5.44,0.31,-8.18,-7.36,6.68,3.85,-17.62,-2.63,-13.20,-7.14
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,13311000,11626000,8502000,9362000,9167000,8497000,7495000,8371000,7777000,8033000,7642000,7424000,7198000,6482000,6722000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,-31.14,-26.92,-11.84,-10.59,-15.16,-5.46,1.96,-11.31,-7.45,-19.30,-12.04
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,-31.14,-26.92,-11.84,-10.59,-15.16,-5.46,1.96,-11.31,-7.45,-19.30,-12.04
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,-12.66,-26.87,10.12,-2.09,-7.31,-11.78,11.68,-7.09,3.28,-4.86,-2.86,-3.04,-9.94,3.70
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,-12.66,-26.87,10.12,-2.09,-7.31,-11.78,11.68,-7.09,3.28,-4.86,-2.86,-3.04,-9.94,3.70
BalanceNoncurrentOtherLiabilities,37551000,60685000,62169000,,68974000,81748000,86624000,,98961000,87802000,87632000,86585000,100719000,96142000,94812000,72267000,66846000,67014000,58851000,45960000,48848000,48876000,46134000,41413000,47565000,44076000,46578000,45480000,45360000,45021000,41504000,44217000
BalanceNoncurrentOtherLiabilities_yy,,,,,83.68,34.71,39.34,,43.48,7.41,1.16,,1.78,9.50,8.19,-16.54,-33.63,-30.30,-37.93,-36.40,-26.92,-27.07,-21.61,-9.89,-2.63,-9.82,0.96,9.82,-4.63,2.14,-10.89,-2.78
BalanceNoncurrentOtherLiabilities_sy,,,,,28.56,10.94,8.38,,8.14,8.14,5.03,,10.48,8.04,4.28,0.74,-4.61,-9.25,-4.26,1.38,21.40,23.72,6.17,3.41,-4.18,-9.36,-1.62,-1.31,-2.24,-1.18,-6.82,-2.55
BalanceNoncurrentOtherLiabilities_qq,,61.61,2.45,-100.00,,18.52,5.97,-100.00,,-11.28,-0.19,-1.19,16.32,-4.54,-1.38,-23.78,-7.50,0.25,-12.18,-21.90,6.28,0.06,-5.61,-10.23,14.85,-7.34,5.68,-2.36,-0.26,-0.75,-7.81,6.54
BalanceNoncurrentOtherLiabilities_sq,,11.76,3.00,-47.24,,0.18,-0.20,-49.85,,-2.98,0.22,-1.88,8.28,-0.56,1.79,-4.36,-5.48,0.25,0.94,6.62,8.44,,-3.81,-1.13,0.84,0.82,2.12,-2.06,-0.68,-0.26,-1.18,1.80
BalanceCurrentLiabilities,145184000,180239000,180502000,,127327000,82790000,65433000,,72287000,112797000,151099000,172672000,143080000,179596000,225777000,176129000,200744000,189924000,113433000,152527000,198841000,233946000,279151000,282617000,345466000,353025000,399023000,404816000,432302000,427225000,409227000,417540000
BalanceCurrentLiabilities_yy,,,,,-12.30,-54.07,-63.75,,-43.23,36.24,130.92,,97.93,59.22,49.42,2.00,40.30,5.75,-49.76,-13.40,-0.95,23.18,146.09,85.29,73.74,50.90,42.94,43.24,25.14,21.02,2.56,3.14
BalanceCurrentLiabilities_sy,,,,,53.52,11.32,12.31,,-5.36,1.67,22.51,,21.50,1.41,11.02,-4.52,20.78,5.75,-7.79,4.88,-0.95,17.85,5.36,5.87,11.62,13.46,3.91,-23.40,9.90,5.82,-3.94,4.38
BalanceCurrentLiabilities_qq,,24.15,0.15,-100.00,,-34.98,-20.97,-100.00,,56.04,33.96,14.28,-17.14,25.52,25.71,-21.99,13.98,-5.39,-40.27,34.46,30.36,17.66,19.32,1.24,22.24,2.19,13.03,1.45,6.79,-1.17,-4.21,2.03
