,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit_qq,,-7.24,-94.70,3848.62,-46.48,9.42,-29.30,204.67,-1.05,-16.36,-85.28,1242.31,-18.78,-26.46,-73.68,192.06,-71.23,211.07,-101.16,7801.79,-103.42,10949.44,-117.18,438.77,-91.48,-1001.18,0.14,216.63,-36.93,-87.81,-359.52,434.70,60.87,12.63,-91.95,709.16,22.11,10.21,-97.05,2679.54,52.37,-64.70,-159.04,235.19,-10.62,168.04,-214.88,110.70
IncomeBeforeTaxProfit_sq,,-6.94,4.05,45.42,23.96,-11.14,13.45,1.34,20.05,-38.03,-43.76,69.08,-13.94,11.42,-70.96,108.76,10.76,-4.13,-63.14,45.72,23.52,-9.60,-42.13,1.42,12.38,-101.40,12.50,34.09,19.16,18.46,-6.80,25.66,4.92,50.88,-80.76,130.70,16.82,-0.73,-14.08,17.88,11.77,-24.37,-23.11,28.04,10.74,-38.61,-28.13,1.93
IncomeDiscontinuedProfit,-61000,-58000,-49000,-74000,-49000,-61000,,,0,,,,-153000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,19.67,-5.17,100.00,100.00,100.00,100.00,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,30.20,-52.58,,,,100.00,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,4.92,15.52,-51.02,33.78,-24.49,100.00,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,7.09,25.56,-20.51,10.07,-62.24,100.00,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,6473000,6434000,-584000,14056000,7435000,8500000,5700000,18082000,17747000,14217000,1828000,28607000,22518000,17854000,3603000,12847000,3090000,13064000,-446000,10583000,-2792000,44475000,-8089000,27658000,-646000,-31440000,-21438000,21625000,15043000,14765000,-4653000,13786000,24150000,17108000,1543000,16549000,20173000,13493000,498000,18165000,28656000,9013000,-6223000,7312000,7214000,23740000,-22532000,1929000
IncomeNetProfit_yy,,,,,14.86,32.11,1076.03,28.64,138.70,67.26,-67.93,58.21,26.88,25.58,97.10,-55.09,-86.28,-26.83,-112.38,-17.62,-190.36,240.44,-1713.68,161.34,76.86,-170.69,-165.03,-21.81,2428.64,146.96,78.30,-36.25,60.54,15.87,133.16,20.04,-16.47,-21.13,-67.73,9.76,42.05,-33.20,-1349.60,-59.75,-74.83,163.40,-262.08,-73.62
IncomeNetProfit_sy,,,,,83.69,139.93,48.31,19.00,37.90,-4.75,-38.27,30.68,-25.75,5.17,-24.38,-22.44,-6.62,31.48,-10.90,-38.46,-12.99,8.36,11.20,-28.82,-39.82,-60.50,-65.52,-1.36,31.46,60.90,9.95,7.85,15.31,-9.46,64.50,43.48,39.61,-8.69,3.66,9.76,4.69,-35.96,1.69,-6.78,8.60,-22.55,12.64,-37.60
IncomeNetProfit_qq,,-0.60,-109.08,2506.85,-47.10,14.32,-32.94,217.23,-1.85,-19.89,-87.14,1464.93,-21.29,-20.71,-79.82,256.56,-75.95,322.78,-103.41,2472.87,-126.38,1692.94,-118.19,441.92,-102.34,-4766.87,31.81,200.87,-30.44,-1.85,-131.51,396.28,75.18,-29.16,-90.98,972.52,21.90,-33.11,-96.31,3547.59,57.75,-68.55,-169.04,217.50,-1.34,229.08,-194.91,108.56
IncomeNetProfit_sq,,-4.48,2.52,40.66,22.72,-2.26,13.28,-0.89,26.98,-37.06,-54.00,67.93,-13.37,11.16,-57.22,133.57,5.11,8.36,-68.21,38.06,25.91,-7.90,-41.86,40.02,-8.56,-179.74,9.38,56.62,18.54,16.20,-32.32,44.74,7.45,56.44,-46.90,101.15,16.21,-1.41,-24.46,29.21,56.83,-57.29,-30.68,17.55,14.64,-51.92,6.37,-17.94
IncomeShareholderNetProfit,6204000,6025000,-352000,13909000,6825000,8069000,5733000,17919000,17497000,13546000,1967000,28207000,22808000,18580000,3603000,12847000,3090000,13046000,-416000,9926000,-2573000,91845000,-7828000,28264000,-1119000,-31245000,-21085000,21330000,14680000,14983000,-4537000,13561000,23766000,16747000,1483000,15949000,19791000,12980000,417000,17736000,28082000,8450000,-6131000,7048000,7097000,23415000,-22409000,1720000
IncomeShareholderNetProfit_yy,,,,,10.01,33.93,1728.69,28.83,156.37,67.88,-65.69,57.41,30.35,37.16,83.17,-54.45,-86.45,-29.78,-111.55,-22.74,-183.27,604.01,-1781.73,184.75,56.51,-134.02,-169.35,-24.53,1411.89,147.95,78.48,-36.42,61.89,11.77,132.69,17.61,-16.73,-22.49,-71.88,11.20,41.89,-34.90,-1570.26,-60.26,-74.73,177.10,-265.50,-75.60
IncomeShareholderNetProfit_sy,,,,,52.62,139.93,44.30,12.01,26.93,-8.39,-38.55,28.35,-25.75,37.16,-25.95,-6.98,-8.02,30.84,-15.19,-40.32,-10.84,8.02,-7.30,-29.09,-16.49,-61.07,-56.82,-6.64,0.91,69.83,22.27,7.80,33.23,-5.95,68.93,46.66,30.66,-8.30,-3.15,11.20,4.58,-34.90,-3.89,-6.78,6.97,3.65,9.06,-36.89
IncomeShareholderNetProfit_qq,,-2.89,-105.84,4051.42,-50.93,18.23,-28.95,212.56,-2.36,-22.58,-85.48,1334.01,-19.14,-18.54,-80.61,256.56,-75.95,322.20,-103.19,2486.06,-125.92,3669.57,-108.52,461.06,-103.96,-2692.23,32.52,201.16,-31.18,2.06,-130.28,398.90,75.25,-29.53,-91.14,975.46,24.09,-34.41,-96.79,4153.24,58.33,-69.91,-172.56,214.96,0.70,229.93,-195.70,107.68
IncomeShareholderNetProfit_sq,,-6.21,3.10,35.36,22.72,5.39,5.57,1.11,13.71,-37.06,-67.63,67.35,-12.58,2.15,-50.72,130.89,5.99,7.74,-70.56,38.06,23.12,-7.88,-41.67,38.96,-10.28,-179.43,9.74,62.11,18.54,22.83,-68.11,43.86,16.88,48.32,-44.74,102.86,17.60,-28.44,-27.59,41.01,56.83,-34.02,-30.68,16.62,14.96,-29.02,6.37,-31.17
BalanceNoncurrentAssets,,46948000,,121313000,,133229000,122397000,131885000,,139314000,181689000,210599000,,212973000,211320000,210535000,,214589000,214618000,1069440000,,850230000,836758000,706763000,,699000000,717128000,727962000,718176000,721913000,717633000,723910000,738252000,719867000,704126000,714909000,721160000,683214000,706217000,695301000,700398000,721725000,721271000,736228000,743311000,731454000,739734000,762068000
BalanceNoncurrentAssets_yy,,,,,,183.78,,8.71,,4.57,48.44,59.68,,52.87,16.31,-0.03,,0.76,1.56,407.96,,296.21,289.88,-33.91,,-17.79,-14.30,3.00,,3.28,0.07,-0.56,2.80,-0.28,-1.88,-1.24,-2.32,-5.09,0.30,-2.74,-2.88,5.64,2.13,5.89,6.13,1.35,2.56,3.51
BalanceNoncurrentAssets_sy,,,,,,61.59,,39.08,,25.58,24.44,18.41,,9.29,10.25,14.18,,18.31,14.11,8.47,,-0.51,0.66,-1.30,,-2.27,-1.60,-0.99,,-4.16,-1.40,-0.16,-4.28,-1.64,-3.28,-1.24,2.56,3.16,3.63,2.63,3.96,2.42,2.13,1.85,3.56,2.32,-0.44,0.15
BalanceNoncurrentAssets_qq,,,-100.00,,-100.00,,-8.13,7.75,-100.00,,30.42,15.91,-100.00,,-0.78,-0.37,-100.00,,0.01,398.30,-100.00,,-1.58,-15.54,-100.00,,2.59,1.51,-1.34,0.52,-0.59,0.87,1.98,-2.49,-2.19,1.53,0.87,-5.26,3.37,-1.55,0.73,3.04,-0.06,2.07,0.96,-1.60,1.13,3.02
BalanceNoncurrentAssets_sq,,,,,-100.00,,2.29,4.91,-100.00,,0.74,0.78,-100.00,,-0.84,0.31,-100.00,,,0.64,-100.00,,-0.49,-1.55,-1.29,,-0.50,-1.09,,-1.52,-0.27,0.42,0.06,0.57,-0.80,,0.25,0.57,0.14,0.41,0.23,-0.46,0.25,-0.76,-0.42,-0.08,0.37,0.96
BalanceIntangibleAssets,,5798000,,5498000,,53128000,53116000,53142000,,54026000,54466000,54447000,,55103000,55629000,56124000,,57548000,58143000,641406000,,442786000,439816000,439856000,,432793000,436196000,442080000,437619000,435378000,436039000,435838000,436605000,402434000,395665000,400261000,402360000,391321000,391374000,397180000,392268000,393146000,384690000,384545000,387451000,381749000,382841000,388589000
BalanceIntangibleAssets_yy,,,,,,816.32,,866.57,,1.69,2.54,2.46,,1.99,2.14,3.08,,4.44,4.52,1042.84,,669.42,656.44,-31.42,,-2.26,-0.82,0.51,,0.60,-0.04,-1.41,-0.23,-7.57,-9.26,-8.16,-7.84,-2.76,-1.08,-0.77,-2.51,0.47,-1.71,-3.18,-1.23,-2.90,-0.48,1.05
BalanceIntangibleAssets_sy,,,,,,5.49,,12.93,,10.56,7.78,2.46,,-1.07,1.56,-1.36,,0.96,2.53,2.07,,-0.55,-0.54,-2.54,,-16.62,-14.36,-7.53,,-2.50,-2.34,-1.11,-0.73,-1.78,-2.12,-3.04,-3.98,-1.36,-0.74,-0.83,-1.40,-1.41,-0.77,-2.05,-2.06,-0.54,-1.95,-1.83
BalanceIntangibleAssets_qq,,,-100.00,,-100.00,,-0.02,0.05,-100.00,,0.81,-0.03,-100.00,,0.95,0.89,-100.00,,1.03,1003.15,-100.00,,-0.67,0.01,-100.00,,0.79,1.35,-1.01,-0.51,0.15,-0.05,0.18,-7.83,-1.68,1.16,0.52,-2.74,0.01,1.48,-1.24,0.22,-2.15,-0.04,0.76,-1.47,0.29,1.50
BalanceIntangibleAssets_sq,,,-3.47,,-100.00,,0.02,-0.62,-100.00,,-0.85,-1.00,-100.00,,-0.54,-0.76,-100.00,,-0.37,-0.25,-100.00,,-0.54,-1.10,-3.54,,-0.67,-0.42,-0.82,-0.51,-0.46,-0.53,-0.39,-0.80,-0.48,-0.13,-0.42,-0.50,-0.40,-0.43,-0.49,-0.56,-0.39,-0.77,-0.07,-0.28,-0.41,-0.36
BalanceProperty,,35074000,,38008000,,48924000,50640000,51888000,,56308000,97688000,98090000,,102300000,98882000,99314000,,98780000,96410000,340519000,,326856000,317457000,197286000,,210649000,219668000,219318000,214668000,210439000,210884000,212139000,211922000,212589000,212129000,215337000,218074000,216208000,221453000,225727000,237191000,268715000,276095000,287951000,290553000,286950000,292707000,307039000
BalanceProperty_yy,,,,,,39.49,,36.52,,15.09,92.91,89.04,,81.68,1.22,1.25,,-3.44,-2.50,242.87,,230.89,229.28,-42.06,,-35.55,-30.80,11.17,,-0.10,-4.00,-3.27,-1.28,1.02,0.59,1.51,2.90,1.70,4.40,4.82,8.77,24.29,24.67,27.57,22.50,6.79,6.02,6.63
BalanceProperty_sy,,,,,,44.73,,42.56,,26.17,25.52,17.89,,9.45,8.50,9.35,,7.19,0.01,8.02,,0.76,1.38,-2.80,,-4.39,-3.25,-3.98,,-4.36,-3.14,-2.12,-2.57,-1.28,-1.18,-1.30,0.48,3.22,4.34,3.84,3.30,0.76,1.48,0.01,1.05,0.85,1.22,1.08
BalanceProperty_qq,,,-100.00,,-100.00,,3.51,2.46,-100.00,,73.49,0.41,-100.00,,-3.34,0.44,-100.00,,-2.40,253.20,-100.00,,-2.88,-37.85,-100.00,,4.28,-0.16,-2.12,-1.97,0.21,0.60,-0.10,0.31,-0.22,1.51,1.27,-0.86,2.43,1.93,5.08,13.29,2.75,4.29,0.90,-1.24,2.01,4.90
BalanceProperty_sq,,,,,-100.00,,2.48,5.42,-100.00,,1.64,0.64,-100.00,,-1.05,0.44,-100.00,,-0.22,0.87,-100.00,,-0.74,-1.49,-1.65,,-0.50,-2.17,-0.38,-1.21,-0.04,-0.32,-0.36,-1.16,-0.29,0.08,,0.86,-0.52,0.42,-0.39,-0.10,-0.50,-0.67,-0.57,0.81,0.38,0.32
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,10388000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,-54.64,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,1203000,,73655000,,14182000,376000,4591000,,164000,164000,35610000,,35859000,35097000,34785000,,36609000,36268000,47344000,,33305000,29291000,27935000,,26766000,32647000,35850000,30816000,34333000,23695000,34597000,48389000,67574000,57015000,58923000,59145000,59729000,58569000,60428000,58625000,46527000,46442000,46077000,45602000,45005000,45190000,48255000
BalanceNoncurrInvestments_yy,,,,,,1078.89,,-93.77,,-98.84,-56.38,675.65,,21765.24,21300.61,-2.32,,2.09,3.34,36.10,,-9.03,-19.24,-41.00,,-19.63,11.46,28.33,,28.27,-27.42,-3.50,57.03,96.82,140.62,70.31,22.23,-11.61,2.73,2.55,-0.88,-22.10,-20.71,-23.75,-22.21,-3.27,-2.70,4.73
BalanceNoncurrInvestments_sy,,,,,,27.95,,-2.82,,-12.67,-9.60,4.83,,,0.80,-7.50,,4.27,,-2.41,,-24.19,-12.22,-4.55,,-6.38,-3.38,3.26,,-22.94,-25.65,-7.69,-11.54,-1.44,-0.41,,,,0.40,-2.84,-8.46,,-5.78,,,-1.64,-2.70,0.04
BalanceNoncurrInvestments_qq,,,-100.00,,-100.00,,-97.35,1121.01,-100.00,,,21613.41,-100.00,,-2.12,-0.89,-100.00,,-0.93,30.54,-100.00,,-12.05,-4.63,-100.00,,21.97,9.81,-14.04,11.41,-30.98,46.01,39.86,39.65,-15.63,3.35,0.38,0.99,-1.94,3.17,-2.98,-20.64,-0.18,-0.79,-1.03,-1.31,0.41,6.78
BalanceNoncurrInvestments_sq,,,,,-100.00,,,-4.50,-100.00,,,1.97,-100.00,,,-4.00,-100.00,,,-4.98,-100.00,,,,,,,-0.60,,-0.06,,,,,,,,-0.52,,-0.96,,,,,,-1.31,2.86,0.60
BalanceOtherNoncurrentAssets,,4873000,,4152000,,16995000,18265000,22264000,,28816000,29371000,22452000,,19711000,21712000,20312000,,21652000,23797000,29783000,,47283000,50194000,41686000,,28792000,28617000,30714000,35073000,41763000,47015000,41336000,41336000,37270000,39317000,40388000,41581000,15956000,34821000,11966000,12314000,13337000,14044000,17655000,19705000,17750000,18996000,18185000
BalanceOtherNoncurrentAssets_yy,,,,,,248.76,,436.22,,69.56,60.80,0.84,,-31.60,-26.08,-9.53,,9.85,9.60,46.63,,118.38,110.93,39.97,,-39.11,-42.99,-26.32,,45.05,64.29,34.58,17.86,-10.76,-16.37,-2.29,0.59,-57.19,-11.44,-70.37,-70.39,-16.41,-59.67,47.54,60.02,33.09,35.26,3.00
BalanceOtherNoncurrentAssets_sy,,,,,,74.96,,83.46,,66.98,37.45,18.20,,-9.26,-0.44,-0.25,,28.24,10.00,12.76,,2.72,16.78,12.67,,3.40,1.32,0.15,,6.94,4.74,2.70,14.60,-0.36,-1.32,7.83,1.28,3.54,1.62,4.60,17.80,1.79,5.06,-1.34,3.82,-11.14,-15.17,2.94
BalanceOtherNoncurrentAssets_qq,,,-100.00,,-100.00,,7.47,21.89,-100.00,,1.93,-23.56,-100.00,,10.15,-6.45,-100.00,,9.91,25.15,-100.00,,6.16,-16.95,-100.00,,-0.61,7.33,14.19,19.07,12.58,-12.08,,-9.84,5.49,2.72,2.95,-61.63,118.23,-65.64,2.91,8.31,5.30,25.71,11.61,-9.92,7.02,-4.27
BalanceOtherNoncurrentAssets_sq,,,,,-100.00,,4.72,7.19,-100.00,,-1.24,-0.58,-100.00,,-4.42,1.00,-100.00,,-0.29,-3.03,-100.00,,-0.29,-0.42,-4.08,,-0.35,6.02,,-0.31,-2.21,-0.56,,3.10,-0.10,-0.17,,6.09,-2.42,0.06,2.80,-4.28,0.60,-4.96,2.18,-5.27,0.94,2.94
BalanceCurrentAssets,,330327000,,289448000,,363218000,308632000,516283000,,614871000,463068000,464105000,,389171000,318462000,355228000,,539776000,447883000,961702000,,1065091000,779870000,674378000,,628202000,533730000,788383000,926651000,776004000,641392000,902265000,946412000,725949000,537494000,611529000,669272000,623143000,495622000,639628000,723076000,675008000,517052000,684326000,707344000,710826000,619052000,763800000
BalanceCurrentAssets_yy,,,,,,9.96,,78.37,,69.28,50.04,-10.11,,-36.71,-31.23,-23.46,,38.70,40.64,170.73,,97.32,74.12,-29.88,,-41.02,-31.56,16.91,,23.53,20.17,14.45,2.13,-6.45,-16.20,-32.22,-29.28,-14.16,-7.79,4.59,8.04,8.32,4.32,6.99,-2.18,5.31,19.73,11.61
BalanceCurrentAssets_sy,,,,,,41.08,,35.92,,23.16,18.40,1.20,,2.97,-2.33,0.95,,15.02,15.30,22.44,,18.83,8.60,0.96,,-9.80,-10.92,-13.36,,-1.37,4.22,-1.64,0.68,-1.18,0.04,1.15,3.71,-0.91,-0.44,-2.83,-0.39,7.42,0.70,2.57,2.96,-2.63,-1.71,1.82
BalanceCurrentAssets_qq,,,-100.00,,-100.00,,-15.03,67.28,-100.00,,-24.69,0.22,-100.00,,-18.17,11.54,-100.00,,-17.02,114.72,-100.00,,-26.78,-13.53,-100.00,,-15.04,47.71,17.54,-16.26,-17.35,40.67,4.89,-23.29,-25.96,13.77,9.44,-6.89,-20.46,29.06,13.05,-6.65,-23.40,32.35,3.36,0.49,-12.91,23.38
BalanceCurrentAssets_sq,,,0.02,,-100.00,,3.49,10.81,-100.00,,-9.66,7.58,-100.00,,-8.52,5.83,-100.00,,-5.44,9.48,-100.00,,-8.13,4.74,-4.36,,-10.04,2.77,7.11,0.36,-2.27,1.88,3.29,-0.05,-4.48,3.14,4.06,-0.39,-4.82,2.58,2.57,5.10,-8.53,4.40,3.28,-2.97,-6.08,7.07
BalanceInventory,,17561000,,28090000,,83144000,89084000,92038000,,85662000,91829000,82890000,,75544000,77898000,97088000,,109221000,133116000,209953000,,150741000,128913000,95411000,,93866000,102776000,123869000,132677000,103155000,124475000,113573000,104712000,59977000,63827000,68776000,71146000,84828000,104242000,110845000,115606000,75861000,91371000,102250000,116662000,94027000,116372000,138704000
BalanceInventory_yy,,,,,,373.46,,227.65,,3.03,3.08,-9.94,,-11.81,-15.17,17.13,,44.58,70.89,116.25,,38.01,-3.16,-54.56,,-37.73,-20.27,29.83,,9.90,21.11,-8.31,-21.08,-41.86,-48.72,-39.44,-32.06,41.43,63.32,61.17,62.49,-10.57,-12.35,-7.75,0.91,23.95,27.36,35.65
BalanceInventory_sy,,,,,,70.32,,68.74,,26.34,20.30,14.11,,-9.92,0.58,3.81,,1.76,0.49,7.29,,6.14,0.98,-2.22,,-24.15,-14.57,-14.87,,-7.26,-15.25,-8.50,-10.12,-13.09,-2.41,-6.80,-0.04,8.35,13.13,6.02,5.43,-6.41,4.70,3.71,1.82,11.84,7.80,17.87
BalanceInventory_qq,,,-100.00,,-100.00,,7.14,3.32,-100.00,,7.20,-9.73,-100.00,,3.12,24.63,-100.00,,21.88,57.72,-100.00,,-14.48,-25.99,-100.00,,9.49,20.52,7.11,-22.25,20.67,-8.76,-7.80,-42.72,6.42,7.75,3.45,19.23,22.89,6.33,4.30,-34.38,20.45,11.91,14.09,-19.40,23.76,19.19
BalanceInventory_sq,,,6.50,,-100.00,,13.44,13.42,-100.00,,5.07,0.64,-100.00,,3.17,2.36,-100.00,,4.15,1.25,-100.00,,5.20,-3.10,-16.97,,0.85,-1.22,-3.41,-11.18,-5.35,2.62,0.56,-21.04,6.42,6.51,,-5.07,4.95,3.32,4.30,-4.03,9.81,1.75,6.94,-5.10,10.78,10.07
BalanceCurrentReceivables,,172131000,,202824000,,134272000,155678000,244196000,,160252000,154747000,217662000,,83246000,43608000,93997000,,158598000,137606000,689940000,,653054000,472803000,467642000,,379890000,348874000,585551000,697073000,545669000,421011000,673526000,735094000,588978000,377720000,492120000,468407000,246864000,279067000,464413000,522703000,399586000,205705000,387322000,365523000,333736000,242752000,350435000
BalanceCurrentReceivables_yy,,,,,,-21.99,,20.40,,19.35,-0.60,-10.87,,-48.05,-71.82,-56.82,,90.52,215.55,634.00,,311.77,243.59,-32.22,,-41.83,-26.21,25.21,,43.64,20.68,15.02,5.45,7.94,-10.28,-26.93,-36.28,-58.09,-26.12,-5.63,11.59,61.86,-26.29,-16.60,-30.07,-16.48,18.01,-9.52
BalanceCurrentReceivables_sy,,,,,,31.20,,23.30,,19.35,8.15,2.20,,-1.09,6.03,8.95,,22.32,32.92,33.65,,27.62,18.81,2.46,,-11.22,-16.44,-19.76,,-12.58,-6.23,-3.25,-5.60,-4.41,-1.90,4.46,2.26,-11.29,-16.65,-12.27,-21.32,7.08,8.14,4.46,4.39,-1.47,-3.55,-5.28
BalanceCurrentReceivables_qq,,,-100.00,,-100.00,,15.94,56.86,-100.00,,-3.44,40.66,-100.00,,-47.62,115.55,-100.00,,-13.24,401.39,-100.00,,-27.60,-1.09,-100.00,,-8.16,67.84,19.05,-21.72,-22.84,59.98,9.14,-19.88,-35.87,30.29,-4.82,-47.30,13.04,66.42,12.55,-23.55,-48.52,88.29,-5.63,-8.70,-27.26,44.36
BalanceCurrentReceivables_sq,,,2.81,,-100.00,,2.43,16.36,-100.00,,-7.59,14.36,-100.00,,-12.78,17.97,-100.00,,-6.41,19.30,-100.00,,-12.10,8.77,-11.43,,-10.10,8.02,5.23,-8.08,-5.72,8.82,4.62,-1.83,-9.08,8.66,6.88,-14.11,-5.63,5.31,7.89,1.01,-7.11,5.82,3.50,-1.74,-13.18,9.57
BalanceCurrentInvestments,,714000,,7257000,,2324000,3879000,11423000,,53769000,50799000,42532000,,24579000,21885000,29203000,,32635000,4953000,9096000,,28767000,29696000,30060000,,26422000,23681000,16433000,35338000,35095000,29651000,27906000,25944000,10412000,16813000,17891000,18364000,14830000,9068000,9740000,8928000,8660000,8661000,8277000,9251000,14859000,15680000,14161000
BalanceCurrentInvestments_yy,,,,,,225.49,,57.41,,2213.64,1209.59,272.34,,-54.29,-56.92,-31.34,,32.78,-77.37,-68.85,,-11.85,499.56,230.47,,-8.15,-20.26,-45.33,,32.82,25.21,69.82,-26.58,-70.33,-43.30,-35.89,-29.22,42.43,-46.07,-45.56,-51.38,-41.60,-4.49,-15.02,3.62,71.58,81.04,71.09
BalanceCurrentInvestments_sy,,,,,,-2.67,,38.57,,83.97,53.02,4.19,,4.90,-58.73,-55.81,,-18.54,-44.74,-21.14,,-67.05,-16.57,-46.46,,-10.64,-38.46,-27.92,,-5.65,-30.26,-16.67,-11.76,-59.36,-25.82,-91.63,-52.28,-40.00,-73.40,-57.78,-22.95,-13.08,18.95,-27.95,-10.01,-3.89,-41.75,-95.37
BalanceCurrentInvestments_qq,,,-100.00,,-100.00,,66.91,194.48,-100.00,,-5.52,-16.27,-100.00,,-10.96,33.44,-100.00,,-84.82,83.65,-100.00,,3.23,1.23,-100.00,,-10.37,-30.61,115.04,-0.69,-15.51,-5.89,-7.03,-59.87,61.48,6.41,2.64,-19.24,-38.85,7.41,-8.34,-3.00,0.01,-4.43,11.77,60.62,5.53,-9.69
BalanceCurrentInvestments_sq,,,-46.95,,-100.00,,-0.46,72.39,-100.00,,-0.11,-4.34,-100.00,,-5.51,-25.90,-100.00,,-11.45,-0.51,-100.00,,1.17,-5.42,-18.40,,-8.90,1.65,,-0.69,-7.86,0.81,-3.52,-38.88,14.12,-25.14,-3.48,0.26,-5.04,-34.28,-9.12,,,-1.43,0.59,8.00,,-0.39
BalanceCash,,138233000,,48753000,,141130000,55176000,163599000,,313096000,160587000,117308000,,204121000,169972000,130866000,,234309000,162164000,39119000,,222562000,134775000,72955000,,121193000,49663000,53767000,53475000,83599000,54363000,77726000,75090000,61846000,41814000,23856000,102432000,251435000,93407000,44810000,67541000,148799000,135936000,68331000,74331000,112184000,25485000,16134000
BalanceCash_yy,,,,,,2.10,,235.57,,121.85,191.05,-28.30,,-34.81,5.84,11.56,,14.79,-4.59,-70.11,,-5.01,-16.89,86.50,,-45.55,-63.15,-26.30,,-31.02,9.46,44.56,40.42,-26.02,-23.08,-69.31,36.41,306.55,123.39,87.84,-34.06,-40.82,45.53,52.49,10.05,-24.61,-81.25,-76.39
BalanceCash_sy,,,,,,68.65,,26.14,,52.31,14.44,16.21,,26.94,-9.48,-26.09,,14.79,50.62,12.44,,-21.38,-27.91,-12.12,,-10.68,8.37,13.02,,23.63,9.46,38.42,1.22,2.68,-4.57,11.59,17.10,24.38,12.15,-7.44,-16.04,-39.55,-21.95,-23.90,-1.89,-4.69,4.04,-13.16
BalanceCash_qq,,,-100.00,,-100.00,,-60.90,196.50,-100.00,,-48.71,-26.95,-100.00,,-16.73,-23.01,-100.00,,-30.79,-75.88,-100.00,,-39.44,-45.87,-100.00,,-59.02,8.26,-0.54,56.33,-34.97,42.98,-3.39,-17.64,-32.39,-42.95,329.38,145.47,-62.85,-52.03,50.73,120.31,-8.64,-49.73,8.78,50.92,-77.28,-36.69
BalanceCash_sq,,,-5.61,,-100.00,,-11.73,-5.19,-100.00,,-11.84,-1.20,-100.00,,-16.73,-9.38,-100.00,,-26.17,-25.85,-100.00,,-22.04,-29.64,-7.69,,-16.76,-6.34,7.62,23.35,-12.14,-15.30,-7.63,26.40,-13.46,-7.69,-4.58,40.44,-14.41,-22.36,-1.19,13.42,-25.42,-0.01,-0.49,31.19,-21.99,-12.15
BalanceOtherCurrentAssets,,1688000,,2524000,,2348000,4815000,5027000,,2092000,5106000,3713000,,1681000,5099000,4074000,,5013000,10044000,13594000,,9967000,13683000,8310000,,6831000,8736000,8763000,8088000,8486000,11892000,9534000,5572000,4736000,37320000,8886000,8923000,25186000,9838000,9820000,8298000,42102000,75379000,118146000,141577000,156020000,218763000,244366000
BalanceOtherCurrentAssets_yy,,,,,,39.10,,99.17,,-10.90,6.04,-26.14,,-19.65,-0.14,9.72,,198.22,96.98,233.68,,98.82,36.23,-38.87,,-31.46,-36.15,5.45,,24.23,36.13,8.80,-31.11,-44.19,213.82,-6.80,60.14,431.80,-73.64,10.51,-7.00,67.16,666.20,1103.12,1606.16,270.58,190.22,106.83
BalanceOtherCurrentAssets_sy,,,,,,23.54,,30.37,,14.31,6.43,1.30,,3.73,0.59,26.20,,5.36,6.15,16.43,,31.43,35.62,16.80,,-9.34,-22.06,-16.76,,-7.08,3.36,4.84,-14.58,-11.36,-1.38,-10.56,-3.40,12.20,2.42,34.74,15.18,-1.12,15.67,2.92,20.98,11.76,12.28,4.80
BalanceOtherCurrentAssets_qq,,,-100.00,,-100.00,,105.07,4.40,-100.00,,144.07,-27.28,-100.00,,203.33,-20.10,-100.00,,100.36,35.34,-100.00,,37.28,-39.27,-100.00,,27.89,0.31,-7.70,4.92,40.14,-19.83,-41.56,-15.00,688.01,-76.19,0.42,182.26,-60.94,-0.18,-15.50,407.38,79.04,56.74,19.83,10.20,40.21,11.70
