,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentAssets,,37990000,37950000,37490000,,43281000,45987000,45825000,,46099000,50932000,56208000,,70500000,74752000,73577000,72743000,80296000,82688000,90448000,92960000,106817000,111845000,111443000,112304000,113690000,113717000,115607000,115908000,115288000,115317000,108786000,106567000,98763000,103176000,104136000,100475000,95988000,96764000,93789000
BalanceNoncurrentAssets_yy,,,,,,13.93,21.18,22.23,,6.51,10.75,22.66,,52.93,46.77,30.90,,13.90,10.62,22.93,27.79,33.03,35.26,23.21,20.81,6.43,1.67,3.74,3.21,1.41,1.41,-5.90,-8.06,-14.33,-10.53,-4.27,-5.72,-2.81,-6.21,-9.94
BalanceNoncurrentAssets_sy,,,,,,4.14,2.02,7.08,,11.82,10.75,9.73,,4.08,8.00,11.08,,5.93,7.88,6.80,5.74,3.57,5.68,3.82,6.35,4.77,4.76,6.90,6.33,3.58,4.73,2.42,1.08,4.57,1.90,3.62,2.71,-1.13,-0.78,-2.37
BalanceNoncurrentAssets_qq,,,-0.11,-1.21,-100.00,,6.25,-0.35,-100.00,,10.48,10.36,-100.00,,6.03,-1.57,-1.13,10.38,2.98,9.38,2.78,14.91,4.71,-0.36,0.77,1.23,0.02,1.66,0.26,-0.53,0.03,-5.66,-2.04,-7.32,4.47,0.93,-3.52,-4.47,0.81,-3.07
BalanceNoncurrentAssets_sq,,,1.60,-1.20,-100.00,,0.69,2.85,-100.00,,0.01,0.18,-100.00,,-0.20,0.88,0.37,2.37,0.34,2.73,-0.18,0.88,-0.13,-0.20,0.28,2.36,0.65,1.14,1.04,0.21,-0.55,-0.12,-0.23,1.56,0.33,0.27,-0.62,-1.20,0.14,0.89
BalanceIntangibleAssets,,52000,55000,52000,,55000,911000,928000,,1047000,1030000,1065000,,1155000,1228000,1370000,1626000,1583000,1560000,1530000,1597000,3301000,3770000,3954000,4365000,4376000,5032000,6257000,7538000,7137000,6736000,6337000,6128000,5658000,5337000,4966000,4624000,4297000,3991000,3618000
BalanceIntangibleAssets_yy,,,,,,5.77,1556.36,1684.62,,1803.64,13.06,14.76,,10.32,19.22,28.64,,37.06,27.04,11.68,-1.78,108.53,141.67,158.43,173.32,32.57,33.47,58.24,72.69,63.09,33.86,1.28,-18.71,-20.72,-20.77,-21.63,-24.54,-24.05,-25.22,-27.14
BalanceIntangibleAssets_sy,,,,,,4.80,8.62,12.54,,16.15,9.30,0.61,,3.07,1.65,2.91,,-1.19,-0.39,-0.78,0.32,2.66,0.98,2.90,1.03,5.36,5.61,3.97,10.05,-2.23,2.29,0.37,-2.22,-1.84,-3.78,0.19,-1.37,0.92,3.92,-0.18
BalanceIntangibleAssets_qq,,,5.77,-5.45,-100.00,,1556.36,1.87,-100.00,,-1.62,3.40,-100.00,,6.32,11.56,18.69,-2.64,-1.45,-1.92,4.38,106.70,14.21,4.88,10.39,0.25,14.99,24.34,20.47,-5.32,-5.62,-5.92,-3.30,-7.67,-5.67,-6.95,-6.89,-7.07,-7.12,-9.35
BalanceIntangibleAssets_sq,,,3.14,-0.40,-100.00,,0.21,0.08,-100.00,,-0.96,-1.30,-100.00,,-1.64,-0.53,-6.69,0.22,-1.04,-0.54,-0.12,0.78,-0.66,0.53,-0.86,0.80,-2.02,0.21,-0.65,-1.48,-1.14,-1.46,-1.85,-0.50,-2.00,-0.80,-0.62,-1.23,-1.32,-1.11
BalanceProperty,,36074000,36031000,35626000,,39764000,42003000,41885000,,43370000,44572000,44478000,,63362000,68345000,67762000,67500000,71233000,74281000,75368000,78079000,93938000,96779000,96099000,104949000,107128000,106474000,107157000,106174000,104674000,104857000,99530000,97589000,86352000,84574000,82755000,81099000,79951000,82201000,81423000
BalanceProperty_yy,,,,,,10.23,16.57,17.57,,9.07,6.12,6.19,,46.10,53.34,52.35,,12.42,8.69,11.22,15.67,31.87,30.29,27.51,34.41,14.04,10.02,11.51,1.17,-2.29,-1.52,-7.12,-8.09,-17.50,-19.34,-16.85,-16.90,-7.41,-2.81,-1.61
BalanceProperty_sy,,,,,,1.22,-1.90,3.48,,13.71,9.59,9.38,,1.94,4.03,7.69,,7.86,7.16,7.32,4.54,-0.68,2.88,1.95,5.19,6.25,5.18,6.04,4.72,4.28,2.27,2.50,1.84,0.53,0.29,0.86,0.97,-1.83,-2.68,-1.61
BalanceProperty_qq,,,-0.12,-1.12,-100.00,,5.63,-0.28,-100.00,,2.77,-0.21,-100.00,,7.86,-0.85,-0.39,5.53,4.28,1.46,3.60,20.31,3.02,-0.70,9.21,2.08,-0.61,0.64,-0.92,-1.41,0.17,-5.08,-1.95,-11.51,-2.06,-2.15,-2.00,-1.42,2.81,-0.95
BalanceProperty_sq,,,0.20,-0.80,-100.00,,-0.58,1.80,-100.00,,-0.42,-0.16,-100.00,,-0.19,1.30,-0.64,0.92,-0.39,0.56,-0.61,0.55,0.09,-0.68,-0.28,2.16,0.66,0.42,0.34,0.56,-1.14,0.21,-0.64,0.41,-0.33,-0.71,-0.99,-1.15,-0.89,-0.35
BalanceNoncurrentReceivables,,1800000,1800000,1800000,,3397000,3008000,2904000,,1614000,5168000,10602000,,5983000,5156000,4445000,3617000,7480000,6847000,13550000,13284000,9578000,11296000,11390000,2990000,2186000,2211000,2193000,2196000,2156000,2131000,1293000,949000,929000,7406000,10488000,8850000,7476000,6381000,4333000
BalanceNoncurrentReceivables_yy,,,,,,88.72,67.11,61.33,,-52.49,71.81,265.08,,270.69,-0.23,-58.07,,25.02,32.80,204.84,267.27,28.05,64.98,-15.94,-77.49,-77.18,-80.43,-80.75,-26.56,-1.37,-3.62,-41.04,-56.79,-56.91,247.54,711.14,832.56,704.74,-13.84,-58.69
BalanceNoncurrentReceivables_sy,,,,,,-13.44,-17.18,0.18,,31.96,17.08,0.86,,125.22,-8.90,-23.69,,-34.02,-41.61,-14.07,-50.91,-20.46,-10.08,-10.50,-28.12,-3.19,-28.83,-25.17,-18.84,-10.20,0.81,-0.08,-2.20,-6.40,-8.72,-3.46,-6.34,,-5.58,-5.89
BalanceNoncurrentReceivables_qq,,,,,-100.00,,-11.45,-3.46,-100.00,,220.20,105.15,-100.00,,-13.82,-13.79,-18.63,106.80,-8.46,97.90,-1.96,-27.90,17.94,0.83,-73.75,-26.89,1.14,-0.81,0.14,-1.82,-1.16,-39.32,-26.60,-2.11,697.20,41.61,-15.62,-15.53,-14.65,-32.10
BalanceNoncurrentReceivables_sq,,,,,-100.00,,-11.45,7.27,-100.00,,-4.27,-0.56,-100.00,,-7.72,2.93,-14.78,-3.05,-12.18,-0.89,-0.98,-2.65,,-0.24,-1.86,-4.14,-18.28,-1.10,0.34,1.96,,-2.14,-0.52,-1.88,-2.08,-1.05,,-1.96,-3.20,-1.62
BalanceNoncurrInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4196000,4196000,4196000,4196000,2334000,2334000,2334000
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.38,-44.38,-44.38
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.74,-23.74,-0.77
BalanceNoncurrInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.38,,
BalanceNoncurrInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.33,,
BalanceOtherNoncurrentAssets,,64000,64000,12000,,65000,65000,108000,,68000,162000,63000,,,23000,,,,,,,,,,,,,,,1321000,1593000,1626000,1901000,1628000,1663000,1731000,1706000,1930000,1857000,2081000
BalanceOtherNoncurrentAssets_yy,,,,,,1.56,1.56,800.00,,4.62,149.23,-41.67,,-100.00,-85.80,-100.00,,,-100.00,,,,,,,,,,,,,,,23.24,4.39,6.46,-10.26,18.55,11.67,20.22
BalanceOtherNoncurrentAssets_sy,,,,,,-19.69,-39.85,-7.08,,0.27,11.17,5.10,,4.02,24.08,24.95,,,1.36,,,,,,,,,,,,,,,11.68,9.52,13.38,8.49,-4.70,-4.82,-2.76
BalanceOtherNoncurrentAssets_qq,,,,-81.25,-100.00,,,66.15,-100.00,,138.24,-61.11,-100.00,,,-100.00,,,,,,,,,,,,,,,20.59,2.07,16.91,-14.36,2.15,4.09,-1.44,13.13,-3.78,12.06
BalanceOtherNoncurrentAssets_sq,,,,-16.68,-100.00,,,17.58,-100.00,,-0.95,1.37,-100.00,,,0.39,,,,,,,,,,,,,,,8.83,-0.14,2.96,5.02,-1.99,2.60,-1.58,-2.80,2.80,-0.68
BalanceCurrentAssets,,31927000,34333000,39165000,,42966000,45646000,42251000,,53654000,43441000,47370000,,64250000,53706000,62023000,85439000,58746000,77441000,64260000,58786000,55367000,52386000,66169000,59975000,52613000,58389000,47036000,54733000,61633000,58542000,52642000,48871000,45744000,48767000,46970000,48752000,57231000,74299000,63833000
BalanceCurrentAssets_yy,,,,,,34.58,32.95,7.88,,24.88,-4.83,12.12,,19.75,23.63,30.93,,-8.57,44.19,3.61,-31.20,-5.75,-32.35,2.97,2.02,-4.97,11.46,-28.92,-8.74,17.14,0.26,11.92,-10.71,-25.78,-16.70,-10.77,-0.24,25.11,52.36,35.90
BalanceCurrentAssets_sy,,,,,,-3.70,-0.20,8.27,,10.75,11.23,11.18,,20.14,16.02,17.68,,4.24,1.76,1.93,-1.12,1.71,4.04,2.97,5.22,1.97,8.87,10.94,5.41,6.60,4.73,2.03,-4.06,3.75,2.33,-0.62,2.77,0.90,6.13,7.19
BalanceCurrentAssets_qq,,,7.54,14.07,-100.00,,6.24,-7.44,-100.00,,-19.03,9.04,-100.00,,-16.41,15.49,37.75,-31.24,31.82,-17.02,-8.52,-5.82,-5.38,26.31,-9.36,-12.28,10.98,-19.44,16.36,12.61,-5.02,-10.08,-7.16,-6.40,6.61,-3.68,3.79,17.39,29.82,-14.09
BalanceCurrentAssets_sq,,,-2.61,-0.22,-100.00,,0.55,4.69,-100.00,,5.78,4.88,-100.00,,0.80,3.32,-2.42,-0.50,-1.97,0.72,2.95,-2.64,0.26,0.87,4.69,-1.67,6.48,3.18,0.86,2.12,1.75,1.10,1.43,-1.17,-0.62,0.47,2.75,-0.66,3.14,2.90
BalanceInventory,,16876000,15364000,15100000,,13425000,12762000,14002000,,15263000,18358000,17426000,,19135000,21166000,32283000,21077000,21882000,27970000,35127000,26942000,28266000,30388000,27287000,27196000,26344000,25617000,26586000,28807000,26321000,25628000,23284000,23884000,24921000,22975000,17176000,18660000,24984000,24363000,29270000
BalanceInventory_yy,,,,,,-20.45,-16.94,-7.27,,13.69,43.85,24.45,,25.37,15.30,85.26,,14.36,32.15,8.81,27.83,29.17,8.64,-22.32,0.94,-6.80,-15.70,-2.57,5.92,-0.09,0.04,-12.42,-17.09,-5.32,-10.35,-26.23,-21.87,0.25,6.04,70.41
BalanceInventory_sy,,,,,,-5.53,-9.24,1.39,,9.10,19.15,21.19,,24.18,15.01,8.50,,-0.58,-0.54,0.88,0.72,4.91,8.64,11.78,2.60,10.48,3.81,6.55,6.42,4.72,5.34,1.84,3.02,5.03,4.77,8.37,7.60,6.45,7.75,8.12
BalanceInventory_qq,,,-8.96,-1.72,-100.00,,-4.94,9.72,-100.00,,20.28,-5.08,-100.00,,10.61,52.52,-34.71,3.82,27.82,25.59,-23.30,4.91,7.51,-10.20,-0.33,-3.13,-2.76,3.78,8.35,-8.63,-2.63,-9.15,2.58,4.34,-7.81,-25.24,8.64,33.89,-2.49,20.14
BalanceInventory_sq,,,-1.05,-3.86,-100.00,,1.45,5.58,-100.00,,12.98,3.09,-100.00,,2.56,-0.48,-5.74,-6.24,3.52,0.31,0.70,-4.84,6.35,-2.11,2.10,-8.73,6.49,2.06,5.27,-8.59,5.03,1.50,1.39,-7.15,1.79,2.27,-1.23,-0.46,12.29,5.71
BalanceCurrentReceivables,,13509000,15545000,23753000,,24295000,28415000,21776000,,24314000,23622000,23788000,,44728000,31107000,27157000,63898000,35059000,48287000,26660000,26575000,25357000,21047000,38024000,28058000,24524000,31995000,18160000,24801000,34558000,32528000,28894000,24689000,20122000,25474000,28717000,29310000,30586000,48699000,33085000
BalanceCurrentReceivables_yy,,,,,,79.84,82.79,-8.32,,0.08,-16.87,9.24,,83.96,31.69,14.16,,-21.62,55.23,-1.83,-58.41,-27.67,-56.41,42.63,5.58,-3.29,52.02,-52.24,-11.61,40.92,1.67,59.11,-0.45,-41.77,-21.69,-0.61,18.72,52.00,91.17,15.21
BalanceCurrentReceivables_sy,,,,,,-11.14,-1.84,15.08,,31.19,17.76,14.04,,29.55,18.74,14.16,,1.05,6.65,-1.83,-5.66,0.58,-1.86,8.91,9.70,5.78,8.26,11.86,7.75,7.88,-4.14,-0.21,-0.45,8.12,3.80,-0.61,0.70,-7.52,6.31,4.64
BalanceCurrentReceivables_qq,,,15.07,52.80,-100.00,,16.96,-23.36,-100.00,,-2.85,0.70,-100.00,,-30.45,-12.70,135.29,-45.13,37.73,-44.79,-0.32,-4.58,-17.00,80.66,-26.21,-12.60,30.46,-43.24,36.57,39.34,-5.87,-11.17,-14.55,-18.50,26.60,12.73,2.06,4.35,59.22,-32.06
BalanceCurrentReceivables_sq,,,-7.77,-10.65,-100.00,,4.82,3.09,-100.00,,-1.26,7.36,-100.00,,-1.06,2.95,1.15,-6.27,-3.62,-1.16,0.30,0.60,-2.73,8.37,5.23,-2.03,4.26,1.61,2.66,0.56,0.92,4.58,0.73,-0.30,-7.61,4.63,2.36,-4.43,-2.71,1.27
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,,1542000,3424000,312000,,5246000,4469000,6473000,,14077000,1461000,6156000,,387000,1433000,2583000,464000,1805000,1184000,2473000,5269000,1744000,951000,538000,4036000,1060000,710000,2223000,1058000,687000,319000,397000,298000,701000,318000,1077000,782000,1661000,1237000,1478000
BalanceCash_yy,,,,,,240.21,30.52,1974.68,,168.34,-67.31,-4.90,,-97.25,-1.92,-58.04,,366.41,-17.38,-4.26,1035.56,-3.38,-19.68,-78.25,-23.40,-39.22,-25.34,313.20,-73.79,-35.19,-55.07,-82.14,-71.83,2.04,-0.31,171.28,162.42,136.95,288.99,37.23
BalanceCash_sy,,,,,,23.38,5.58,6.79,,-22.52,-20.24,-28.54,,-0.24,5.48,5.45,,7.48,21.12,15.59,21.13,-5.84,-19.68,11.30,-4.19,-23.01,-7.99,-14.05,-1.46,25.35,-2.28,-11.90,8.02,0.33,-3.14,-18.37,-8.63,8.10,-1.92,3.69
BalanceCash_qq,,,122.05,-90.89,-100.00,,-14.81,44.84,-100.00,,-89.62,321.36,-100.00,,270.28,80.25,-82.04,289.01,-34.40,108.87,113.06,-66.90,-45.47,-43.43,650.19,-73.74,-33.02,213.10,-52.41,-35.07,-53.57,24.45,-24.94,135.23,-54.64,238.68,-27.39,112.40,-25.53,19.48
BalanceCash_sq,,,-7.24,15.56,-100.00,,-1.42,3.56,-100.00,,-24.38,-8.70,-100.00,,-2.34,10.87,-21.41,21.25,-19.38,9.99,2.37,-7.33,-13.13,0.50,-4.60,8.28,-2.43,13.22,-6.76,23.11,-10.36,-10.05,-6.84,25.48,-15.13,1.19,-17.50,8.45,-10.92,17.34
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,320000,685000,685000,67000,67000,67000,67000,67000,67000,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.06,-90.22,-90.22,,,-100.00,-100.00,-100.00,-100.00,,,,
BalanceOtherCurrentAssets_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.20,-7.80,-5.42,,,0.78,10.39,5.72,-1.70,,,,
BalanceOtherCurrentAssets_qq,,,,,,,,,,,,,,,,,,,,,,,,,114.06,,-90.22,,,,,,-100.00,,,,,,,
BalanceOtherCurrentAssets_sq,,,,,,,,,,,,,,,,,,,,,,,,,7.07,,26.83,,,,,,-3.36,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,,69917000,72283000,76655000,,86247000,91633000,88076000,,99753000,94373000,103578000,,134750000,128458000,135600000,158182000,139042000,160129000,154708000,151746000,162184000,164231000,177612000,172279000,166303000,172106000,162643000,170641000,176921000,173859000,161428000,155438000,144507000,151943000,151106000,149227000,153219000,171063000,157622000
BalanceTotalAssets_yy,,,,,,23.36,26.77,14.90,,15.66,2.99,17.60,,35.08,36.12,30.92,,3.19,24.65,14.09,-4.07,16.64,2.56,14.80,13.53,2.54,4.80,-8.43,-0.95,6.38,1.02,-0.75,-8.91,-18.32,-12.61,-6.39,-4.00,6.03,12.58,4.31
BalanceTotalAssets_sy,,,,,,-0.17,-3.18,6.18,,14.67,8.62,15.40,,13.26,10.74,12.14,,4.93,7.00,3.60,1.59,2.41,3.16,5.85,6.89,2.54,4.30,8.30,5.32,6.36,4.02,3.25,-0.19,3.07,2.74,0.78,3.71,2.11,4.32,4.65
BalanceTotalAssets_qq,,,3.38,6.05,-100.00,,6.24,-3.88,-100.00,,-5.39,9.75,-100.00,,-4.67,5.56,16.65,-12.10,15.17,-3.39,-1.91,6.88,1.26,8.15,-3.00,-3.47,3.49,-5.50,4.92,3.68,-1.73,-7.15,-3.71,-7.03,5.15,-0.55,-1.24,2.68,11.65,-7.86
BalanceTotalAssets_sq,,,-0.04,-1.46,-100.00,,1.02,3.73,-100.00,,2.42,3.99,-100.00,,0.94,3.75,0.40,0.32,1.56,1.12,1.88,1.34,1.28,0.38,1.42,-0.38,3.42,1.93,1.70,1.07,1.09,0.89,0.49,0.93,-0.45,0.63,-0.33,-0.14,1.11,1.85
BalanceCapital,,47689000,50168000,52147000,,62757000,65241000,66893000,,68605000,69927000,72261000,,78301000,79107000,80249000,85942000,87883000,90163000,91580000,93643000,94686000,94723000,97580000,97173000,97454000,97901000,97393000,97782000,96664000,94798000,89566000,86872000,83521000,85354000,85813000,85539000,85379000,87868000,89039000
BalanceCapital_yy,,,,,,31.60,30.05,28.28,,9.32,7.18,8.02,,14.13,13.13,11.05,,12.24,13.98,14.12,8.96,7.74,5.06,6.55,3.77,2.92,3.36,-0.19,0.63,-0.81,-3.17,-8.04,-11.16,-13.60,-9.96,-4.19,-1.53,2.22,2.95,3.76
BalanceCapital_sy,,,,,,9.82,9.82,9.87,,6.10,5.75,3.53,,7.92,7.32,8.92,,7.28,7.68,4.56,3.66,2.24,2.22,5.87,6.05,6.08,6.74,5.26,6.32,5.25,4.71,5.87,3.39,1.46,1.01,0.07,2.17,1.14,1.67,2.00
BalanceCapital_qq,,,5.20,3.94,-100.00,,3.96,2.53,-100.00,,1.93,3.34,-100.00,,1.03,1.44,7.09,2.26,2.59,1.57,2.25,1.11,0.04,3.02,-0.42,0.29,0.46,-0.52,0.40,-1.14,-1.93,-5.52,-3.01,-3.86,2.19,0.54,-0.32,-0.19,2.92,1.33
BalanceCapital_sq,,,1.34,0.66,-100.00,,1.81,1.09,-100.00,,1.28,0.27,-100.00,,2.46,0.55,1.74,1.91,1.52,-0.03,2.25,1.78,2.03,-0.68,3.44,2.35,2.16,-0.60,2.73,1.34,1.71,-2.80,1.18,1.16,1.46,-1.04,0.94,0.08,1.35,-0.20
BalanceShareCapital,,10600000,10600000,10600000,,11800000,11800000,11800000,,11800000,11800000,11800000,,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000,11800000
BalanceShareCapital_yy,,,,,,11.32,11.32,11.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,4016000,4016000,4016000,,10852000,10852000,10852000,,11264000,11264000,11264000,,16238000,16307000,16238000,16238000,17436000,17436000,17436000,17436000,18237000,18237000,18237000,18237000,18805000,18805000,18805000,18805000,18988000,18988000,18988000,18988000,14310000,14310000,14310000,14310000,14325000,14325000,14325000
BalanceReserve_yy,,,,,,170.22,170.22,170.22,,3.80,3.80,3.80,,44.16,44.77,44.16,,7.38,6.92,7.38,7.38,4.59,4.59,4.59,4.59,3.11,3.11,3.11,3.11,0.97,0.97,0.97,0.97,-24.64,-24.64,-24.64,-24.64,0.10,0.10,0.10
BalanceReserve_sy,,,,,,11.82,14.72,11.94,,5.44,5.29,3.48,,0.76,2.16,6.39,,7.38,7.68,5.75,6.90,4.59,6.14,5.36,6.06,8.43,5.66,3.57,3.74,6.73,5.69,3.28,4.21,3.97,4.57,4.96,4.12,3.29,3.50,2.05
BalanceReserve_qq,,,,,-100.00,,,,-100.00,,,,-100.00,,0.42,-0.42,,7.38,,,,4.59,,,,3.11,,,,0.97,,,,-24.64,,,,0.10,,
BalanceReserve_sq,,,,,-100.00,,,,-100.00,,,,-100.00,,,7.00,,,,,,,,,,-0.01,,,,-0.04,,,,0.02,,,,0.01,,
BalanceNonshareCapital,,,,,,,,,,,0,0,,0,1045000,1120000,1051000,1013000,1070000,929000,934000,941000,909000,952000,971000,980000,1000000,992000,983000,883000,876000,838000,780000,749000,782000,697000,718000,779000,791000,827000
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,2.39,-17.05,-11.13,-7.11,-15.05,2.48,3.96,4.14,10.01,4.20,1.24,-9.90,-12.40,-15.52,-20.65,-15.18,-10.73,-16.83,-7.95,4.01,1.15,18.65
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,15.26,-5.70,7.57,-0.20,-4.18,2.48,-2.97,5.76,-5.72,,0.62,2.03,9.34,4.73,2.94,-17.00,-35.82,-32.54,-23.80,-1.12,-12.64,-1.83
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,7.18,-6.16,-3.62,5.63,-13.18,0.54,0.75,-3.40,4.73,2.00,0.93,2.04,-0.80,-0.91,-10.17,-0.79,-4.34,-6.92,-3.97,4.41,-10.87,3.01,8.50,1.54,4.55
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,-3.56,0.87,0.53,2.97,0.40,0.54,-2.74,-1.08,2.72,1.96,1.42,-2.00,7.03,0.74,2.43,-0.79,,-4.10,-4.61,-3.24,-9.63,,,0.40,6.44
BalanceNoncurrentLiabilities,,7285000,7804000,6894000,,7350000,8704000,8065000,,8285000,8734000,11411000,,16269000,15834000,14717000,13378000,15757000,15964000,22862000,23138000,29252000,31255000,31598000,31988000,31834000,31635000,31815000,32813000,36036000,36794000,32287000,31932000,31467000,30380000,29778000,28161000,27669000,28484000,27418000
BalanceNoncurrentLiabilities_yy,,,,,,0.89,11.53,16.99,,12.72,0.34,41.49,,96.37,81.29,28.97,,-3.15,0.82,55.34,72.96,85.64,95.78,38.21,38.25,8.83,1.22,0.69,2.58,13.20,16.31,1.48,-2.68,-12.68,-17.43,-7.77,-11.81,-12.07,-6.24,-7.93
BalanceNoncurrentLiabilities_sy,,,,,,-1.04,-8.46,-6.06,,10.06,8.15,21.58,,17.91,17.51,17.62,,7.63,0.82,0.25,-0.23,1.88,-0.49,-1.99,3.55,2.26,6.10,9.52,9.97,8.54,3.35,1.15,1.04,-1.66,-2.48,0.74,-2.26,-11.65,-9.62,-9.44
BalanceNoncurrentLiabilities_qq,,,7.12,-11.66,-100.00,,18.42,-7.34,-100.00,,5.42,30.65,-100.00,,-2.67,-7.05,-9.10,17.78,1.31,43.21,1.21,26.42,6.85,1.10,1.23,-0.48,-0.63,0.57,3.14,9.82,2.10,-12.25,-1.10,-1.46,-3.45,-1.98,-5.43,-1.75,2.95,-3.74
BalanceNoncurrentLiabilities_sq,,,-1.17,-6.14,-100.00,,-2.72,0.49,-100.00,,0.78,5.98,-100.00,,-1.46,3.70,-2.36,4.46,-0.50,-0.39,-4.08,-2.40,-0.79,-0.11,-2.56,1.31,-1.18,5.65,-1.06,-1.03,-2.60,-0.56,-1.77,-2.05,-2.49,-1.52,-3.92,-5.30,-0.90,0.11
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,3962000,4344000,3270000,,3068000,4347000,3540000,,3039000,3128000,5631000,,9156000,8005000,6564000,5204000,7071000,7341000,10727000,10923000,14238000,17470000,17238000,16999000,10861000,10925000,11611000,12803000,12225000,12966000,9431000,9643000,10523000,9625000,8903000,8011000,7711000,9345000,8822000
BalanceNoncurrentBorrowings_yy,,,,,,-22.56,0.07,8.26,,-0.95,-28.04,59.07,,201.28,155.91,16.57,,-22.77,-8.29,63.42,109.90,101.36,137.98,60.70,55.63,-23.72,-37.46,-32.64,-24.68,12.56,18.68,-18.78,-24.68,-13.92,-25.77,-5.60,-16.92,-26.72,-2.91,-0.91
