,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit_qq,,-10.99,403.26,-46.50,-7.01,-162.91,202.04,-148.45,198.26,205.38,80.75,-11.32,-122.16,-491.93,37.14,82.83,-30.97,111.21,681.40,71.43,186.37,-50.45,6.15,64.99,-9.55,-34.11,21.54,60.89,-30.04,-39.48,58.05,-13.42,85.98,-29.22,-84.28,812.50,9.63,-29.79,-90.44,25.14,-843.90,-155.67,66.95,-244.84,52.95,-107.37,63.58,71.55
IncomeBeforeTaxProfit_sq,,-24.42,-22.84,-12.28,54.68,-31.86,43.44,-43.89,52.24,-32.61,20.17,-16.95,10.85,11.82,-31.57,72.29,-20.34,26.87,-27.36,48.96,47.20,-26.26,10.68,22.62,-9.19,-32.11,-15.02,18.24,8.90,-18.25,-26.63,28.52,-1.62,-18.55,-16.24,10.72,8.98,-20.98,-31.61,25.14,-5.30,-14.92,-5.19,-45.34,27.02,-44.47,31.62,-5.53
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404000,68000,0,2727000,0
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.34
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.17,-100.00,,-100.00
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.90,-78.57,,11.43
IncomeNetProfit,1868000,1096000,9214000,4410000,3967000,-2383000,2097000,-2008000,1526000,4450000,7718000,6754000,-1273000,-9855000,-6690000,-572000,-1734000,673000,413000,2290000,5585000,2413000,3049000,4622000,4051000,2610000,3196000,5713000,3715000,2072000,3596000,3106000,5952000,4045000,496000,6037000,6455000,4475000,331000,313000,-3991000,-12374000,-3662000,-14251000,-5865000,-24268000,-2709000,-1612000
IncomeNetProfit_yy,,,,,112.37,-317.43,-77.24,-145.53,-61.53,286.74,268.05,436.35,-183.42,-321.46,-186.68,-108.47,-36.21,106.83,106.17,500.35,422.09,258.54,638.26,101.83,-27.47,8.16,4.82,23.60,-8.29,-20.61,12.52,-45.63,60.22,95.22,-86.21,94.37,8.45,10.63,-33.27,-94.82,-161.83,-376.51,-1206.34,-4653.04,-46.96,-96.12,26.02,88.69
IncomeNetProfit_sy,,,,,18.97,-20.48,-17.08,-1.40,-5.61,-14.26,7.08,-20.34,-23.90,16.28,-43.96,11.82,26.46,31.86,47.72,32.70,120.58,25.00,87.35,60.04,-7.14,-2.90,-13.29,0.50,-8.29,12.69,21.99,18.11,8.53,0.85,-0.50,7.94,-13.74,-14.78,-21.34,-0.82,-28.61,-18.38,24.94,-22.94,8.87,12.09,26.02,6.38
IncomeNetProfit_qq,,-41.33,740.69,-52.14,-10.05,-160.07,188.00,-195.76,176.00,191.61,73.44,-12.49,-118.85,-674.16,32.12,91.45,-203.15,138.81,-38.63,454.48,143.89,-56.79,26.36,51.59,-12.35,-35.57,22.45,78.75,-34.97,-44.23,73.55,-13.63,91.63,-32.04,-87.74,1117.14,6.92,-30.67,-92.60,-5.44,-1375.08,-210.05,70.41,-289.16,58.84,-313.78,88.84,40.49
IncomeNetProfit_sq,,-49.65,-7.60,-16.98,17.67,-37.71,27.92,-43.49,47.14,-47.04,38.41,-29.29,16.04,12.99,-30.04,70.26,-17.34,29.16,-34.46,62.43,38.97,-34.80,25.52,44.86,-5.65,-20.36,-14.11,18.12,6.58,-18.15,-28.48,43.85,-4.50,-26.53,-16.24,-0.46,10.54,-24.18,-32.79,20.12,-4.94,-28.30,-6.28,15.93,28.75,-74.79,88.84,-2.07
IncomeShareholderNetProfit,1909000,530000,9238000,4410000,3967000,-2383000,2097000,-2008000,1362000,4088000,7595000,5672000,-1692000,-9460000,-6529000,-1007000,-1680000,557000,356000,2174000,5557000,2498000,2951000,4465000,3026000,2770000,3053000,5330000,3393000,2030000,3453000,2653000,4681000,2139000,-243000,4268000,3903000,3987000,-550000,-358000,-2848000,-15129000,-8254000,-14857000,-8871000,-25560000,-4719000,-1765000
IncomeShareholderNetProfit_yy,,,,,107.81,-549.62,-77.30,-145.53,-65.67,271.55,262.18,382.47,-224.23,-331.41,-185.96,-117.75,0.71,105.89,105.45,315.89,430.77,348.47,728.93,105.38,-45.55,10.89,3.46,19.37,12.13,-26.71,13.10,-50.23,37.96,5.37,-107.04,60.87,-16.62,86.40,-126.34,-108.39,-172.97,-479.46,-1400.73,-4050.00,-211.48,-68.95,42.83,88.12
IncomeShareholderNetProfit_sy,,,,,19.55,-21.04,-18.72,-0.30,1.94,-13.47,7.08,-14.28,-22.51,5.95,-45.38,6.59,27.09,29.64,41.65,32.10,112.42,22.96,84.84,67.90,-7.08,-2.89,-15.56,-2.23,-5.29,19.54,21.99,17.85,5.78,0.49,-1.08,0.10,-16.38,-13.05,-21.34,-0.74,-28.52,-8.74,27.51,-17.73,11.85,-42.07,27.89,5.03
IncomeShareholderNetProfit_qq,,-72.24,1643.02,-52.26,-10.05,-160.07,188.00,-195.76,167.83,200.15,85.79,-25.32,-129.83,-459.10,30.98,84.58,-66.83,133.15,-36.09,510.67,155.61,-55.05,18.13,51.30,-32.23,-8.46,10.22,74.58,-36.34,-40.17,70.10,-23.17,76.44,-54.30,-111.36,1856.38,-8.55,2.15,-113.79,34.91,-695.53,-431.21,45.44,-80.00,40.29,-188.13,81.54,62.60
IncomeShareholderNetProfit_sq,,-57.22,-7.60,-17.01,17.72,-38.25,27.92,-46.70,55.18,-47.04,38.41,-31.90,12.43,10.06,-22.29,69.64,-17.77,31.29,-33.03,63.07,34.53,-24.42,22.34,46.60,-7.47,-8.46,-15.12,18.12,2.85,-17.42,-28.48,42.50,-4.51,-27.08,-16.13,-3.74,30.73,-25.32,-32.79,32.09,-4.94,-31.30,1.20,16.36,17.84,-74.79,81.54,-2.91
BalanceNoncurrentAssets,,36969000,43632000,46070000,,57076000,57458000,57189000,,77689000,77522000,78536000,,85911000,87335000,95595000,,95901000,94878000,93522000,,92837000,90893000,90910000,91244000,105920000,107045000,107318000,105071000,106250000,104852000,103405000,102275000,104901000,110988000,118965000,140028000,143273000,143956000,142342000,141542000,143860000,144702000,79314000,80209000,66565000,59526000,60416000
BalanceNoncurrentAssets_yy,,,,,,54.39,31.69,24.14,,36.12,34.92,37.33,,10.58,12.66,21.72,,11.63,8.64,-2.17,,-3.19,-4.20,-2.79,,14.09,17.77,18.05,15.15,0.31,-2.05,-3.65,-2.66,-1.27,5.85,15.05,36.91,36.58,29.70,19.65,1.08,0.41,0.52,-44.28,-43.33,-53.73,-58.86,-23.83
BalanceNoncurrentAssets_sy,,,,,,53.19,31.69,24.14,,15.40,16.80,9.32,,4.14,2.02,7.08,,11.82,10.75,9.73,,4.08,8.00,11.08,,5.93,7.88,6.80,5.74,3.57,5.68,3.82,6.35,4.77,4.76,6.90,6.33,3.58,4.73,2.42,1.08,4.57,1.90,3.62,2.71,-1.13,-0.78,-2.37
BalanceNoncurrentAssets_qq,,,18.02,5.59,-100.00,,0.67,-0.47,-100.00,,-0.21,1.31,-100.00,,1.66,9.46,-100.00,,-1.07,-1.43,-100.00,,-2.09,0.02,0.37,16.08,1.06,0.26,-2.09,1.12,-1.32,-1.38,-1.09,2.57,5.80,7.19,17.71,2.32,0.48,-1.12,-0.56,1.64,0.59,-45.19,1.13,-17.01,-10.57,1.50
BalanceNoncurrentAssets_sq,,,0.60,1.62,-100.00,,1.63,4.58,-100.00,,1.60,-1.20,-100.00,,0.69,2.85,-100.00,,0.01,0.18,-100.00,,-0.20,0.88,0.37,2.37,0.34,2.73,-0.18,0.88,-0.13,-0.20,0.28,2.36,0.65,1.14,1.04,0.21,-0.55,-0.12,-0.23,1.56,0.33,0.27,-0.62,-1.20,0.14,0.89
BalanceIntangibleAssets,,310000,220000,199000,,846000,807000,781000,,1651000,1738000,1633000,,1650000,1553000,1450000,,1263000,1152000,1035000,,810000,713000,625000,541000,445000,361000,314000,251000,390000,558000,701000,1234000,1340000,1308000,1297000,1310000,1284000,1283000,1236000,1194000,1159000,1200000,1133000,1091000,286000,241000,226000
BalanceIntangibleAssets_yy,,,,,,172.90,266.82,292.46,,95.15,115.37,109.09,,-0.06,-10.64,-11.21,,-23.45,-25.82,-28.62,,-35.87,-38.11,-39.61,,-45.06,-49.37,-49.76,-53.60,-12.36,54.57,123.25,391.63,243.59,134.41,85.02,6.16,-4.18,-1.91,-4.70,-8.85,-9.74,-6.47,-8.33,-8.63,-75.32,-79.92,-80.05
BalanceIntangibleAssets_sy,,,,,,15.97,40.21,15.61,,7.86,12.86,7.86,,4.80,8.62,12.54,,16.15,9.30,0.61,,3.07,1.65,2.91,,-1.19,-0.39,-0.78,0.32,2.66,0.98,2.90,1.03,5.36,5.61,3.97,10.05,-2.23,2.29,0.37,-2.22,-1.84,-3.78,0.19,-1.37,0.92,3.92,-0.18
BalanceIntangibleAssets_qq,,,-29.03,-9.55,-100.00,,-4.61,-3.22,-100.00,,5.27,-6.04,-100.00,,-5.88,-6.63,-100.00,,-8.79,-10.16,-100.00,,-11.98,-12.34,-13.44,-17.74,-18.88,-13.02,-20.06,55.38,43.08,25.63,76.03,8.59,-2.39,-0.84,1.00,-1.98,-0.08,-3.66,-3.40,-2.93,3.54,-5.58,-3.71,-73.79,-15.73,-6.22
BalanceIntangibleAssets_sq,,,-2.36,-2.94,-100.00,,0.67,-0.76,-100.00,,3.14,-0.40,-100.00,,0.21,0.08,-100.00,,-0.96,-1.30,-100.00,,-1.64,-0.53,-6.69,0.22,-1.04,-0.54,-0.12,0.78,-0.66,0.53,-0.86,0.80,-2.02,0.21,-0.65,-1.48,-1.14,-1.46,-1.85,-0.50,-2.00,-0.80,-0.62,-1.23,-1.32,-1.11
BalanceProperty,,34613000,34029000,36935000,,47705000,48373000,51488000,,71317000,71689000,74387000,,81815000,82204000,90371000,,90139000,89577000,88404000,,85463000,84138000,83018000,82289000,96332000,95323000,95186000,94903000,94410000,93997000,93364000,92954000,94463000,99832000,107799000,125872000,132367000,131166000,129528000,128184000,127010000,125799000,64274000,64411000,60302000,54164000,52607000
BalanceProperty_yy,,,,,,37.82,42.15,39.40,,49.50,48.20,44.47,,14.72,14.67,21.49,,10.17,8.97,-2.18,,-5.19,-6.07,-6.09,,12.72,13.29,14.66,15.33,-2.00,-1.39,-1.91,-2.05,0.06,6.21,15.46,35.41,40.13,31.39,20.16,1.84,-4.05,-4.09,-50.38,-49.75,-52.52,-56.94,-18.15
BalanceProperty_sy,,,,,,36.80,42.15,32.57,,13.97,12.74,6.72,,1.22,-1.90,3.48,,13.71,9.59,9.38,,1.94,4.03,7.69,,7.86,7.16,7.32,4.54,-0.68,2.88,1.95,5.19,6.25,5.18,6.04,4.72,4.28,2.27,2.50,1.84,0.53,0.29,0.86,0.97,-1.83,-2.68,-1.61
BalanceProperty_qq,,,-1.69,8.54,-100.00,,1.40,6.44,-100.00,,0.52,3.76,-100.00,,0.48,9.94,-100.00,,-0.62,-1.31,-100.00,,-1.55,-1.33,-0.88,17.07,-1.05,-0.14,-0.30,-0.52,-0.44,-0.67,-0.44,1.62,5.68,7.98,16.77,5.16,-0.91,-1.25,-1.04,-0.92,-0.95,-48.91,0.21,-6.38,-10.18,-2.87
BalanceProperty_sq,,,0.27,1.52,-100.00,,1.40,2.79,-100.00,,0.20,-0.80,-100.00,,-0.58,1.80,-100.00,,-0.42,-0.16,-100.00,,-0.19,1.30,-0.64,0.92,-0.39,0.56,-0.61,0.55,0.09,-0.68,-0.28,2.16,0.66,0.42,0.34,0.56,-1.14,0.21,-0.64,0.41,-0.33,-0.71,-0.99,-1.15,-0.89,-0.35
BalanceNoncurrentReceivables,,57000,7372000,7072000,,6426000,6111000,,,,,,,0,0,0,,102000,90000,146000,,512000,458000,391000,375000,478000,413000,336000,256000,1652000,1501000,1369000,1207000,1070000,920000,787000,678000,657000,594000,567000,565000,528000,484000,467000,475000,473000,457000,2997000
BalanceNoncurrentReceivables_yy,,,,,,11173.68,-17.11,-100.00,,-100.00,-100.00,,,,,,,,,,,401.96,408.89,167.81,,-6.64,-9.83,-14.07,-31.73,245.61,263.44,307.44,371.48,-35.23,-38.71,-42.51,-43.83,-38.60,-35.43,-27.95,-16.67,-19.63,-18.52,-17.64,-15.93,-10.42,-5.58,541.76
BalanceNoncurrentReceivables_sy,,,,,,-17.84,-9.42,-8.83,,80.17,-36.06,,,,,,,,,,,125.22,-8.90,-23.69,,-34.02,-41.61,-14.07,-50.91,-20.46,-10.08,-10.50,-28.12,-3.19,-28.83,-25.17,-18.84,-10.20,0.81,-0.08,-2.20,-6.40,-8.72,-3.46,-6.34,,-5.58,-5.89
BalanceNoncurrentReceivables_qq,,,12833.33,-4.07,-100.00,,-4.90,-100.00,,,,,,,,,,,-11.76,62.22,-100.00,,-10.55,-14.63,-4.09,27.47,-13.60,-18.64,-23.81,545.31,-9.14,-8.79,-11.83,-11.35,-14.02,-14.46,-13.85,-3.10,-9.59,-4.55,-0.35,-6.55,-8.33,-3.51,1.71,-0.42,-3.38,555.80
BalanceNoncurrentReceivables_sq,,,0.48,-2.62,-100.00,,5.21,-3.91,,,,,,,,,,,-4.27,-0.56,-100.00,,-7.72,2.93,-14.78,-3.05,-12.18,-0.89,-0.98,-2.65,,-0.24,-1.86,-4.14,-18.28,-1.10,0.34,1.96,,-2.14,-0.52,-1.88,-2.08,-1.05,,-1.96,-3.20,-1.62
BalanceNoncurrInvestments,,,,0,,,,2936000,,1037000,1036000,1052000,,1078000,1967000,1910000,,1860000,1872000,1883000,,1967000,1979000,1992000,1904000,1917000,1929000,1942000,3756000,3752000,1830000,1854000,1767000,2296000,1786000,1795000,1801000,1803000,1814000,1746000,1643000,1647000,1651000,,50000,,,
BalanceNoncurrInvestments_yy,,,,,,,,,,,,-64.17,,3.95,89.86,81.56,,72.54,-4.83,-1.41,,5.75,5.72,5.79,,-2.54,-2.53,-2.51,97.27,95.72,-5.13,-4.53,-52.96,-38.81,-2.40,-3.18,1.92,-21.47,1.57,-2.73,-8.77,-8.65,-8.99,-100.00,-96.96,-100.00,-100.00,
BalanceNoncurrInvestments_sy,,,,,,,,,,,,-5.32,,-4.06,2.90,,,0.46,-4.83,-1.41,,-1.01,,,,,,-0.06,,-1.03,-3.08,-1.49,-4.53,,,-0.13,0.96,-1.05,-1.05,-3.08,-8.82,,,,,-22.74,-23.74,
BalanceNoncurrInvestments_qq,,,,,,,,,-100.00,,-0.10,1.54,-100.00,,82.47,-2.90,-100.00,,0.65,0.59,-100.00,,0.61,0.66,-4.42,0.68,0.63,0.67,93.41,-0.11,-51.23,1.31,-4.69,29.94,-22.21,0.50,0.33,0.11,0.61,-3.75,-5.90,0.24,0.24,-100.00,,-100.00,,
BalanceNoncurrInvestments_sq,,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,0.39,,,-0.06,,,,3.91,,,,-0.26,,,,,,,,-29.33,,
BalanceOtherNoncurrentAssets,,1989000,2011000,1864000,,2099000,2167000,1984000,,3684000,3059000,1464000,,1368000,1611000,1864000,,2537000,2187000,2054000,,4085000,3605000,4884000,6135000,6748000,9019000,9540000,5905000,6046000,6966000,6117000,5113000,5732000,7142000,7287000,10367000,7162000,9099000,9265000,9956000,13516000,15568000,13440000,14182000,5504000,4664000,4586000
BalanceOtherNoncurrentAssets_yy,,,,,,5.53,7.76,6.44,,75.51,41.16,-26.21,,-62.87,-47.34,27.32,,85.45,35.75,10.19,,61.02,64.84,137.78,,65.19,150.18,95.33,-3.75,-10.40,-22.76,-35.88,-13.41,-5.19,2.53,19.13,102.76,24.95,27.40,27.14,-3.96,88.72,71.10,45.06,42.45,-59.28,-70.04,-65.88
BalanceOtherNoncurrentAssets_sy,,,,,,7.10,-4.16,5.29,,58.84,56.77,6.46,,-19.69,-39.85,-7.08,,0.27,11.17,5.10,,4.02,24.08,24.95,,8.49,1.36,13.71,11.88,20.32,33.40,13.92,13.66,-0.02,6.36,-5.24,1.38,-0.12,9.08,3.50,7.19,11.68,9.52,13.38,8.49,-4.70,-4.82,-2.76
BalanceOtherNoncurrentAssets_qq,,,1.11,-7.31,-100.00,,3.24,-8.44,-100.00,,-16.97,-52.14,-100.00,,17.76,15.70,-100.00,,-13.80,-6.08,-100.00,,-11.75,35.48,25.61,9.99,33.65,5.78,-38.10,2.39,15.22,-12.19,-16.41,12.11,24.60,2.03,42.27,-30.92,27.05,1.82,7.46,35.76,15.18,-13.67,5.52,-61.19,-15.26,-1.67
BalanceOtherNoncurrentAssets_sq,,,-1.62,-5.80,-100.00,,0.96,8.66,-100.00,,2.27,-16.68,-100.00,,-3.49,17.58,-100.00,,-0.95,1.37,-100.00,,-1.66,0.39,-2.12,-0.38,-0.40,9.08,-0.02,2.39,1.02,1.44,-0.06,-3.76,1.85,0.51,1.49,-4.24,8.83,-0.14,2.96,5.02,-1.99,2.60,-1.58,-2.80,2.80,-0.68
BalanceCurrentAssets,,103649000,88319000,92640000,,118542000,106302000,99953000,,125806000,132686000,121656000,,93095000,87417000,89617000,,112433000,116671000,120461000,,170902000,132187000,130020000,134805000,142279000,159157000,201049000,152562000,201414000,191267000,186847000,209301000,190414000,188454000,239005000,232336000,281286000,233716000,240402000,222900000,275739000,239152000,154916000,144315000,132303000,65772000,64535000
BalanceCurrentAssets_yy,,,,,,14.37,20.36,7.89,,6.13,24.82,21.71,,-26.00,-34.12,-26.34,,20.77,33.46,34.42,,52.00,13.30,7.94,,-16.75,20.40,54.63,13.17,41.56,20.18,-7.06,37.19,-5.46,-1.47,27.91,11.01,47.72,24.02,0.58,-4.06,-1.97,2.33,-35.56,-35.26,-52.02,-72.50,-58.34
BalanceCurrentAssets_sy,,,,,,20.25,9.86,7.89,,6.13,5.64,-5.48,,-3.70,-0.20,8.27,,10.75,11.23,11.18,,20.14,16.02,17.68,,4.24,1.76,1.93,-1.12,1.71,4.04,2.97,5.22,1.97,8.87,10.94,5.41,6.60,4.73,2.03,-4.06,3.75,2.33,-0.62,2.77,0.90,6.13,7.19
BalanceCurrentAssets_qq,,,-14.79,4.89,-100.00,,-10.33,-5.97,-100.00,,5.47,-8.31,-100.00,,-6.10,2.52,-100.00,,3.77,3.25,-100.00,,-22.65,-1.64,3.68,5.54,11.86,26.32,-24.12,32.02,-5.04,-2.31,12.02,-9.02,-1.03,26.82,-2.79,21.07,-16.91,2.86,-7.28,23.71,-13.27,-35.22,-6.84,-8.32,-50.29,-1.88
BalanceCurrentAssets_sq,,,5.64,10.74,-100.00,,-3.41,7.21,-100.00,,-2.61,-0.22,-100.00,,0.55,4.69,-100.00,,5.78,4.88,-100.00,,0.80,3.32,-2.42,-0.50,-1.97,0.72,2.95,-2.64,0.26,0.87,4.69,-1.67,6.48,3.18,0.86,2.12,1.75,1.10,1.43,-1.17,-0.62,0.47,2.75,-0.66,3.14,2.90
BalanceInventory,,9958000,12481000,7266000,,3752000,4800000,4233000,,5151000,4454000,5010000,,5851000,5443000,4540000,,3986000,5322000,9949000,,9323000,16002000,14299000,12256000,6733000,6897000,6421000,3784000,4192000,9472000,11517000,6904000,7286000,7713000,9808000,10344000,7608000,10611000,10281000,9754000,7742000,7805000,5994000,3917000,4499000,6770000,9046000
BalanceInventory_yy,,,,,,-62.32,-61.54,-41.74,,37.29,-7.21,18.36,,13.59,22.20,-9.38,,-31.87,-2.22,119.14,,133.89,200.68,43.72,,-27.78,-56.90,-55.09,-69.13,-37.74,37.34,79.36,82.45,73.81,-18.57,-14.84,49.83,4.42,37.57,4.82,-5.70,1.76,-26.44,-41.70,-59.84,-41.89,-13.26,50.92
BalanceInventory_sy,,,,,,6.81,17.64,14.04,,17.89,1.48,-10.44,,-5.53,-9.24,1.39,,9.10,19.15,21.19,,24.18,15.01,8.50,,-0.58,-0.54,0.88,0.72,4.91,8.64,11.78,2.60,10.48,3.81,6.55,6.42,4.72,5.34,1.84,3.02,5.03,4.77,8.37,7.60,6.45,7.75,8.12
BalanceInventory_qq,,,25.34,-41.78,-100.00,,27.93,-11.81,-100.00,,-13.53,12.48,-100.00,,-6.97,-16.59,-100.00,,33.52,86.94,-100.00,,71.64,-10.64,-14.29,-45.06,2.44,-6.90,-41.07,10.78,125.95,21.59,-40.05,5.53,5.86,27.16,5.46,-26.45,39.47,-3.11,-5.13,-20.63,0.81,-23.20,-34.65,14.86,50.48,33.62
BalanceInventory_sq,,,10.98,1.18,-100.00,,11.88,6.28,-100.00,,-1.05,-3.86,-100.00,,1.45,5.58,-100.00,,12.98,3.09,-100.00,,2.56,-0.48,-5.74,-6.24,3.52,0.31,0.70,-4.84,6.35,-2.11,2.10,-8.73,6.49,2.06,5.27,-8.59,5.03,1.50,1.39,-7.15,1.79,2.27,-1.23,-0.46,12.29,5.71
BalanceCurrentReceivables,,59182000,51544000,65879000,,50291000,52706000,44020000,,78607000,99054000,67441000,,53561000,56838000,65036000,,79890000,89336000,93137000,,136802000,83649000,97413000,85291000,108893000,105168000,112728000,113251000,90422000,65476000,96234000,134902000,118974000,123302000,200748000,193280000,246882000,207707000,217213000,201135000,250316000,216153000,118675000,117703000,108691000,54670000,50990000
BalanceCurrentReceivables_yy,,,,,,-15.02,2.25,-33.18,,56.30,87.94,53.21,,-31.86,-42.62,-3.57,,49.16,57.18,43.21,,71.24,-6.37,4.59,,-20.40,25.73,15.72,32.78,-16.96,-37.74,-14.63,19.12,31.58,88.32,108.60,43.27,107.51,68.45,8.20,4.06,1.39,4.07,-45.36,-41.48,-56.58,-74.71,-57.03
BalanceCurrentReceivables_sy,,,,,,12.56,10.37,1.71,,17.73,5.90,-7.80,,-11.14,-1.84,15.08,,31.19,17.76,14.04,,29.55,18.74,14.16,,1.05,6.65,-1.83,-5.66,0.58,-1.86,8.91,9.70,5.78,8.26,11.86,7.75,7.88,-4.14,-0.21,-0.45,8.12,3.80,-0.61,0.70,-7.52,6.31,4.64
BalanceCurrentReceivables_qq,,,-12.91,27.81,-100.00,,4.80,-16.48,-100.00,,26.01,-31.91,-100.00,,6.12,14.42,-100.00,,11.82,4.25,-100.00,,-38.85,16.45,-12.44,27.67,-3.42,7.19,0.46,-20.16,-27.59,46.98,40.18,-11.81,3.64,62.81,-3.72,27.73,-15.87,4.58,-7.40,24.45,-13.65,-45.10,-0.82,-7.66,-49.70,-6.73
BalanceCurrentReceivables_sq,,,-3.13,14.60,-100.00,,-3.88,7.00,-100.00,,-7.77,-10.65,-100.00,,4.82,3.09,-100.00,,-1.26,7.36,-100.00,,-1.06,2.95,1.15,-6.27,-3.62,-1.16,0.30,0.60,-2.73,8.37,5.23,-2.03,4.26,1.61,2.66,0.56,0.92,4.58,0.73,-0.30,-7.61,4.63,2.36,-4.43,-2.71,1.27
BalanceCurrentInvestments,,19697000,2476000,2410000,,2293000,2294000,2147000,,0,0,818000,,1492000,2803000,112000,,545000,169000,528000,,0,296000,563000,366000,23000,199000,308000,100000,208000,127000,306000,133000,84000,744000,362000,203000,116000,113000,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,,-88.36,-7.35,-10.91,,-100.00,-100.00,-61.90,,,,-86.31,,-63.47,-93.97,371.43,,-100.00,75.15,6.63,,,-32.77,-45.29,-72.68,804.35,-36.18,-0.65,33.00,-59.62,485.83,18.30,52.63,38.10,-84.81,-100.00,-100.00,-100.00,-100.00,,,,,
BalanceCurrentInvestments_sy,,,,,,94.28,59.34,-3.38,,-81.94,-71.45,12.70,,,,-73.78,,-36.28,-51.72,-16.44,,-29.92,-22.63,-43.49,,,-17.27,0.73,0.80,-52.14,-34.31,,9.42,-18.28,24.76,-1.60,-28.04,-19.97,-55.46,-49.74,-20.82,18.48,5.14,,,,,
BalanceCurrentInvestments_qq,,,-87.43,-2.67,-100.00,,0.04,-6.41,-100.00,,,,-100.00,,87.87,-96.00,-100.00,,-68.99,212.43,-100.00,,,90.20,-34.99,-93.72,765.22,54.77,-67.53,108.00,-38.94,140.94,-56.54,-36.84,785.71,-51.34,-43.92,-42.86,-2.59,-100.00,,,,,,,,
BalanceCurrentInvestments_sq,,,-5.06,7.10,-100.00,,-30.19,-11.60,-100.00,,,,-100.00,,12.43,-35.34,-100.00,,-3.60,-0.26,-100.00,,,-32.50,-1.14,-3.58,0.52,-17.06,,6.28,-18.21,-2.42,1.92,-24.28,0.84,-30.79,-22.22,-3.33,-1.88,-3.75,,,,,,,,
BalanceCash,,14812000,21818000,17085000,,62206000,46502000,49553000,,42048000,29178000,48387000,,32191000,22333000,19929000,,28012000,21844000,16847000,,24777000,32240000,17745000,36892000,26630000,46893000,81592000,35427000,106592000,116192000,78790000,67362000,64070000,56695000,28087000,28509000,26680000,15285000,12908000,12011000,17681000,15194000,30247000,22695000,19113000,4332000,4499000
BalanceCash_yy,,,,,,319.97,113.14,190.04,,-32.41,-37.25,-2.35,,-23.44,-23.46,-58.81,,-12.98,-2.19,-15.46,,-11.55,47.59,5.33,,7.48,45.45,359.80,-3.97,300.27,147.78,-3.43,90.14,-39.89,-51.21,-64.35,-57.68,-58.36,-73.04,-54.04,-57.87,-33.73,-0.60,134.33,88.95,8.10,-71.49,-85.13
BalanceCash_sy,,,,,,41.82,90.11,33.45,,9.85,3.41,4.58,,23.38,5.58,6.79,,-22.52,-20.24,-28.54,,-0.24,5.48,5.45,,7.48,21.12,15.59,21.13,-5.84,-19.68,11.30,-4.19,-23.01,-7.99,-14.05,-1.46,25.35,-2.28,-11.90,8.02,0.33,-3.14,-18.37,-8.63,8.10,-1.92,3.69
BalanceCash_qq,,,47.30,-21.69,-100.00,,-25.25,6.56,-100.00,,-30.61,65.83,-100.00,,-30.62,-10.76,-100.00,,-22.02,-22.88,-100.00,,30.12,-44.96,107.90,-27.82,76.09,74.00,-56.58,200.88,9.01,-32.19,-14.50,-4.89,-11.51,-50.46,1.50,-6.42,-42.71,-15.55,-6.95,47.21,-14.07,99.07,-24.97,-15.78,-77.33,3.86
BalanceCash_sq,,,6.88,-5.19,-100.00,,-19.94,5.92,-100.00,,-7.24,15.56,-100.00,,-1.42,3.56,-100.00,,-24.38,-8.70,-100.00,,-2.34,10.87,-21.41,21.25,-19.38,9.99,2.37,-7.33,-13.13,0.50,-4.60,8.28,-2.43,13.22,-6.76,23.11,-10.36,-10.05,-6.84,25.48,-15.13,1.19,-17.50,8.45,-10.92,17.34
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
