,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit_sq,,-22.84,-12.28,54.68,-31.86,43.44,-43.89,52.24,-32.61,20.17,-16.95,10.85,11.82,-31.57,72.29,-20.34,26.87,-27.36,48.96,47.20,-26.26,10.68,22.62,-9.19,-32.11,-15.02,18.24,8.90,-18.25,-26.63,28.52,-1.62,-18.55,-16.24,10.72,8.98,-20.98,-31.61,25.14,-5.30,-14.92,-5.19,-45.34,27.02,-44.47,31.62,-5.53
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653000,1880000,0,0,0,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.00,44.28,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.90,-100.00,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.96,47.14,,,,,,,,,,,,
IncomeNetProfit,4774000,2956000,13922000,2000,-2031000,3081000,1782000,6470000,1191000,4053000,1742000,2277000,1884000,1073000,3639000,4231000,3138000,752000,4524000,2211000,-988000,167000,2039000,4652000,8484000,1327000,1570000,4028000,9188000,4189000,6462000,4625000,10413000,6467000,5509000,2695000,4216000,3960000,3145000,5967000,-3321000,2655000,1213000,1546000,-5409000,1813000,2125000
IncomeNetProfit_yy,,,,,-142.54,4.23,-87.20,323400.00,158.64,31.55,-2.24,-64.81,58.19,-73.53,108.90,85.81,66.56,-29.92,24.32,-47.74,-131.49,-77.79,-54.93,110.40,958.70,694.61,-23.00,-13.41,8.30,215.67,311.59,14.82,13.33,54.38,-14.75,-41.73,-59.51,-38.77,-42.91,121.41,-178.77,-32.95,-61.43,-74.09,-62.87,-31.71,75.19
IncomeNetProfit_sy,,,,,-20.48,-17.08,-1.40,-5.61,-14.26,7.08,-20.34,-23.90,16.28,-43.96,11.82,26.46,31.86,47.72,32.70,120.58,25.00,87.35,60.04,-7.14,-2.90,-13.29,0.50,-8.29,12.69,21.99,18.11,8.53,0.85,-0.50,7.94,-13.74,-14.78,-21.34,-0.82,-28.61,-18.38,24.94,-22.94,8.87,12.09,26.02,6.38
IncomeNetProfit_qq,,-38.08,370.97,-99.99,-101650.00,251.70,-42.16,263.08,-81.59,240.30,-57.02,30.71,-17.26,-43.05,239.14,16.27,-25.83,-76.04,501.60,-51.13,-144.69,116.90,1120.96,128.15,82.37,-84.36,18.31,156.56,128.10,-54.41,54.26,-28.43,125.15,-37.89,-14.81,-51.08,56.44,-6.07,-20.58,89.73,-155.66,179.95,-54.31,27.45,-449.87,133.52,17.21
IncomeNetProfit_sq,,-7.60,-16.98,17.67,-37.71,27.92,-43.49,47.14,-47.04,38.41,-29.29,16.04,12.99,-30.04,70.26,-17.34,29.16,-34.46,62.43,38.97,-34.80,25.52,44.86,-5.65,-20.36,-14.11,18.12,6.58,-18.15,-28.48,43.85,-4.50,-26.53,-16.24,-0.46,10.54,-24.18,-32.79,20.12,-4.94,-28.30,-6.28,15.93,28.75,-74.79,88.84,-2.07
IncomeShareholderNetProfit,4882000,2691000,13885000,6000,-2152000,3157000,1047000,6421000,1425000,4176000,2000000,2150000,1485000,1584000,3921000,4599000,3056000,780000,4683000,2713000,-696000,256000,2202000,4380000,7508000,1725000,2126000,3700000,8975000,4252000,6354000,4208000,9629000,6311000,5052000,2618000,2676000,3910000,2541000,6044000,-2966000,3441000,2370000,2399000,-7710000,2326000,1670000
IncomeShareholderNetProfit_yy,,,,,-144.08,17.32,-92.46,106916.67,166.22,32.28,91.02,-66.52,4.21,-62.07,96.05,113.91,105.79,-50.76,19.43,-41.01,-122.77,-67.18,-52.98,61.44,1178.74,573.83,-3.45,-15.53,19.54,146.49,198.87,13.73,7.29,48.42,-20.49,-37.79,-72.21,-38.04,-49.70,130.86,-210.84,-11.99,-6.73,-60.31,-159.95,-32.40,-29.54
IncomeShareholderNetProfit_sy,,,,,-21.04,-18.72,-0.30,1.94,-13.47,7.08,-14.28,-22.51,5.95,-45.38,6.59,27.09,29.64,41.65,32.10,112.42,22.96,84.84,67.90,-7.08,-2.89,-15.56,-2.23,-5.29,19.54,21.99,17.85,5.78,0.49,-1.08,0.10,-16.38,-13.05,-21.34,-0.74,-28.52,-8.74,27.51,-17.73,11.85,-42.07,27.89,5.03
IncomeShareholderNetProfit_qq,,-44.88,415.98,-99.96,-35966.67,246.70,-66.84,513.28,-77.81,193.05,-52.11,7.50,-30.93,6.67,147.54,17.29,-33.55,-74.48,500.38,-42.07,-125.65,136.78,760.16,98.91,71.42,-77.02,23.25,74.04,142.57,-52.62,49.44,-33.77,128.83,-34.46,-19.95,-48.18,2.22,46.11,-35.01,137.86,-149.07,216.01,-31.12,1.22,-421.38,130.17,-28.20
IncomeShareholderNetProfit_sq,,-7.60,-17.01,17.72,-38.25,27.92,-46.70,55.18,-47.04,38.41,-31.90,12.43,10.06,-22.29,69.64,-17.77,31.29,-33.03,63.07,34.53,-24.42,22.34,46.60,-7.47,-8.46,-15.12,18.12,2.85,-17.42,-28.48,42.50,-4.51,-27.08,-16.13,-3.74,30.73,-25.32,-32.79,32.09,-4.94,-31.30,1.20,16.36,17.84,-74.79,81.54,-2.91
BalanceNoncurrentAssets,21598000,,,,33764000,33681000,40118000,,44564000,49861000,55304000,,61827000,63758000,67855000,,73420000,71983000,75206000,,75975000,76021000,77324000,81438000,82795000,82015000,84211000,83865000,85747000,94568000,89948000,90553000,107874000,108704000,110928000,107945000,105631000,103923000,108194000,113504000,118984000,121365000,128971000,128326000,130748000,134136000,139479000
BalanceNoncurrentAssets_yy,,,,,56.33,,,,31.99,48.04,37.85,,38.74,27.87,22.69,,18.75,12.90,10.83,,3.48,5.61,2.82,,8.98,7.88,8.91,2.98,3.57,15.31,6.81,7.97,25.80,14.95,23.32,19.21,-2.08,-4.40,-2.46,5.15,12.64,16.78,19.20,13.06,9.89,10.52,8.15
BalanceNoncurrentAssets_sy,,,,,53.19,,,,15.40,16.80,9.32,,4.14,2.02,7.08,,11.82,10.75,9.73,,4.08,8.00,11.08,,5.93,7.88,6.80,5.74,3.57,5.68,3.82,6.35,4.77,4.76,6.90,6.33,3.58,4.73,2.42,1.08,4.57,1.90,3.62,2.71,-1.13,-0.78,-2.37
BalanceNoncurrentAssets_qq,,-100.00,,,,-0.25,19.11,-100.00,,11.89,10.92,-100.00,,3.12,6.43,-100.00,,-1.96,4.48,-100.00,,0.06,1.71,5.32,1.67,-0.94,2.68,-0.41,2.24,10.29,-4.89,0.67,19.13,0.77,2.05,-2.69,-2.14,-1.62,4.11,4.91,4.83,2.00,6.27,-0.50,1.89,2.59,3.98
BalanceNoncurrentAssets_sq,,0.60,,,,1.63,4.58,-100.00,,1.60,-1.20,-100.00,,0.69,2.85,-100.00,,0.01,0.18,-100.00,,-0.20,0.88,0.37,2.37,0.34,2.73,-0.18,0.88,-0.13,-0.20,0.28,2.36,0.65,1.14,1.04,0.21,-0.55,-0.12,-0.23,1.56,0.33,0.27,-0.62,-1.20,0.14,0.89
BalanceIntangibleAssets,341000,,,,1555000,4314000,6344000,,6350000,6449000,6409000,,7762000,7778000,7728000,,7892000,7965000,7924000,,7969000,7907000,7807000,7741000,7655000,7606000,7567000,7559000,7655000,7624000,7573000,7596000,6517000,6453000,6341000,6300000,6676000,6601000,6830000,7004000,7026000,6917000,6922000,6908000,12056000,13217000,15980000
BalanceIntangibleAssets_yy,,,,,356.01,,,,308.36,49.49,1.02,,22.24,20.61,20.58,,1.67,2.40,2.54,,0.98,-0.73,-1.48,,-3.94,-3.81,-3.07,-2.35,,0.24,0.08,0.49,-14.87,-15.36,-16.27,-17.06,2.44,2.29,7.71,11.17,5.24,4.79,1.35,-1.37,71.59,91.08,130.86
BalanceIntangibleAssets_sy,,,,,15.97,,,,7.86,12.86,7.86,,4.80,8.62,12.54,,16.15,9.30,0.61,,3.07,1.65,2.91,,-1.19,-0.39,-0.78,0.32,,0.98,2.90,1.03,5.36,5.61,3.97,10.05,-2.23,2.29,0.37,-2.22,-1.84,-3.78,0.19,-1.37,0.92,3.92,-0.18
BalanceIntangibleAssets_qq,,-100.00,,,,177.43,47.06,-100.00,,1.56,-0.62,-100.00,,0.21,-0.64,-100.00,,0.92,-0.51,-100.00,,-0.78,-1.26,-0.85,-1.11,-0.64,-0.51,-0.11,1.27,-0.40,-0.67,0.30,-14.20,-0.98,-1.74,-0.65,5.97,-1.12,3.47,2.55,0.31,-1.55,0.07,-0.20,74.52,9.63,20.90
BalanceIntangibleAssets_sq,,-2.36,,,,0.67,-0.76,-100.00,,3.14,-0.40,-100.00,,0.21,0.08,-100.00,,-0.96,-1.30,-100.00,,-1.64,-0.53,-6.69,0.22,-1.04,-0.54,-0.12,0.78,-0.66,0.53,-0.86,0.80,-2.02,0.21,-0.65,-1.48,-1.14,-1.46,-1.85,-0.50,-2.00,-0.80,-0.62,-1.23,-1.32,-1.11
BalanceProperty,19295000,,,,25906000,27244000,28889000,,33390000,39605000,44590000,,50197000,51622000,53364000,,59716000,59434000,60134000,,60335000,60772000,61653000,66454000,66940000,67006000,67443000,67198000,66692000,71464000,72458000,72705000,74904000,77320000,78138000,77660000,77959000,78284000,80090000,85152000,90571000,92067000,98874000,99072000,101362000,103182000,105813000
BalanceProperty_yy,,,,,34.26,,,,28.89,45.37,54.35,,50.34,30.34,19.68,,18.96,15.13,12.69,,1.04,2.25,2.53,,10.95,10.26,9.39,1.12,-0.37,6.65,7.44,8.20,12.31,8.19,7.84,6.82,4.08,1.25,2.50,9.65,16.18,17.61,23.45,16.35,11.91,12.07,7.02
BalanceProperty_sy,,,,,36.80,,,,13.97,12.74,6.72,,1.22,-1.90,3.48,,13.71,9.59,9.38,,1.94,4.03,7.69,,7.86,7.16,7.32,4.54,-0.68,2.88,1.95,5.19,6.25,5.18,6.04,4.72,4.28,2.27,2.50,1.84,0.53,0.29,0.86,0.97,-1.83,-2.68,-1.61
BalanceProperty_qq,,-100.00,,,,5.16,6.04,-100.00,,18.61,12.59,-100.00,,2.84,3.37,-100.00,,-0.47,1.18,-100.00,,0.72,1.45,7.79,0.73,0.10,0.65,-0.36,-0.75,7.16,1.39,0.34,3.02,3.23,1.06,-0.61,0.39,0.42,2.31,6.32,6.36,1.65,7.39,0.20,2.31,1.80,2.55
BalanceProperty_sq,,0.27,,,,1.40,2.79,-100.00,,0.20,-0.80,-100.00,,-0.58,1.80,-100.00,,-0.42,-0.16,-100.00,,-0.19,1.30,-0.64,0.92,-0.39,0.56,-0.61,0.55,0.09,-0.68,-0.28,2.16,0.66,0.42,0.34,0.56,-1.14,0.21,-0.64,0.41,-0.33,-0.71,-0.99,-1.15,-0.89,-0.35
BalanceNoncurrentReceivables,178000,,,,97000,711000,663000,,414000,333000,6000,,7000,5000,5000,,11000,5000,10000,,232000,234000,242000,220000,251000,124000,111000,108000,127000,102000,97000,88000,122000,89000,80000,77000,168000,198000,205000,263000,263000,250000,227000,213000,532000,515000,494000
BalanceNoncurrentReceivables_yy,,,,,-45.51,,,,326.80,-53.16,-99.10,,-98.31,-98.50,-16.67,,57.14,,100.00,,2009.09,4580.00,2320.00,,8.19,-47.01,-54.13,-50.91,-49.40,-17.74,-12.61,-18.52,-3.94,-12.75,-17.53,-12.50,37.70,122.47,156.25,241.56,56.55,26.26,10.73,-19.01,102.28,106.00,117.62
BalanceNoncurrentReceivables_sy,,,,,-17.84,,,,80.17,-36.06,-28.61,,-13.44,-17.18,0.18,,31.96,,0.86,,125.22,-8.90,-23.69,,-34.02,-41.61,-14.07,-50.91,-20.46,-10.08,-10.50,-28.12,-3.19,-28.83,-25.17,-18.84,-10.20,0.81,-0.08,-2.20,-6.40,-8.72,-3.46,-6.34,,-5.58,-5.89
BalanceNoncurrentReceivables_qq,,-100.00,,,,632.99,-6.75,-100.00,,-19.57,-98.20,-100.00,,-28.57,,-100.00,,-54.55,100.00,-100.00,,0.86,3.42,-9.09,14.09,-50.60,-10.48,-2.70,17.59,-19.69,-4.90,-9.28,38.64,-27.05,-10.11,-3.75,118.18,17.86,3.54,28.29,,-4.94,-9.20,-6.17,149.77,-3.20,-4.08
BalanceNoncurrentReceivables_sq,,0.48,,,,5.21,-3.91,-100.00,,-2.38,-7.28,-100.00,,-11.45,,-100.00,,-4.27,-0.56,-100.00,,-7.72,2.93,-14.78,-3.05,-12.18,-0.89,-0.98,-2.65,,-0.24,-1.86,-4.14,-18.28,-1.10,0.34,1.96,,-2.14,-0.52,,-2.08,-1.05,,-1.96,-3.20,-1.62
BalanceNoncurrInvestments,954000,,,,4302000,57000,1559000,,1817000,1135000,1464000,,1288000,961000,3242000,,2843000,915000,771000,,379000,399000,409000,57000,257000,258000,1342000,1345000,1402000,1419000,1322000,1780000,2249000,2385000,2059000,2415000,1389000,1390000,1417000,1686000,751000,2864000,3296000,2103000,6588000,5789000,3534000
BalanceNoncurrInvestments_yy,,,,,350.94,,,,-57.76,1891.23,-6.09,,-29.11,-15.33,121.45,,120.73,-4.79,-76.22,,-86.67,-56.39,-46.95,,-32.19,-35.34,228.12,2259.65,445.53,450.00,-1.49,32.34,60.41,68.08,55.75,35.67,-38.24,-41.72,-31.18,-30.19,-45.93,106.04,132.60,24.73,777.23,102.13,7.22
BalanceNoncurrInvestments_sy,,,,,9.24,,,,-27.40,-3.05,-5.32,,-4.06,2.90,,,0.46,-4.83,-1.41,,-1.01,,,,,,-0.06,,-1.03,-3.08,-1.49,-4.53,,,-0.13,0.96,-1.05,-1.05,-3.08,-8.82,,,,,-22.74,-23.74,-0.77
BalanceNoncurrInvestments_qq,,-100.00,,,,-98.68,2635.09,-100.00,,-37.53,28.99,-100.00,,-25.39,237.36,-100.00,,-67.82,-15.74,-100.00,,5.28,2.51,-86.06,350.88,0.39,420.16,0.22,4.24,1.21,-6.84,34.64,26.35,6.05,-13.67,17.29,-42.48,0.07,1.94,18.98,-55.46,281.36,15.08,-36.20,213.27,-12.13,-38.95
BalanceNoncurrInvestments_sq,,,,,,0.02,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,0.39,,,-0.06,,,,3.91,,,,-0.26,,,,,,,,-29.33,,
BalanceOtherNoncurrentAssets,830000,,,,1904000,1355000,2663000,,2593000,2339000,2835000,,2573000,3392000,3516000,,2958000,3664000,6367000,,7060000,6709000,7213000,6966000,7692000,7021000,7748000,7655000,9871000,13959000,8498000,8384000,24082000,22457000,24310000,21493000,19439000,17450000,19652000,19399000,20373000,19267000,19652000,20030000,10210000,11433000,13658000
BalanceOtherNoncurrentAssets_yy,,,,,129.40,,,,36.19,72.62,6.46,,-0.77,45.02,24.02,,14.96,8.02,81.09,,138.67,83.11,13.29,,8.95,4.65,7.42,9.89,28.33,98.82,9.68,9.52,143.97,60.88,186.07,156.36,-19.28,-22.30,-19.16,-9.74,4.80,10.41,,3.25,-49.88,-40.66,-30.50
BalanceOtherNoncurrentAssets_sy,,,,,7.10,,,,58.84,56.77,6.46,,-19.69,-39.85,-7.08,,0.27,11.17,5.10,,4.02,24.08,24.95,,8.49,1.36,13.71,11.88,20.32,33.40,13.92,13.66,-0.02,6.36,-5.24,1.38,-0.12,9.08,3.50,7.19,11.68,9.52,,8.49,-4.70,-4.82,-2.76
BalanceOtherNoncurrentAssets_qq,,-100.00,,,,-28.83,96.53,-100.00,,-9.80,21.21,-100.00,,31.83,3.66,-100.00,,23.87,73.77,-100.00,,-4.97,7.51,-3.42,10.42,-8.72,10.35,-1.20,28.95,41.41,-39.12,-1.34,187.24,-6.75,8.25,-11.59,-9.56,-10.23,12.62,-1.29,5.02,-5.43,2.00,1.92,-49.03,11.98,19.46
BalanceOtherNoncurrentAssets_sq,,-1.62,,,,0.96,8.66,-100.00,,2.27,-16.68,-100.00,,-3.49,17.58,-100.00,,-0.95,1.37,-100.00,,-1.66,0.39,-2.12,-0.38,-0.40,9.08,-0.02,2.39,1.02,1.44,-0.06,-3.76,1.85,0.51,1.49,-4.24,8.83,-0.14,2.96,5.02,-1.99,2.60,-1.58,-2.80,2.80,-0.68
BalanceCurrentAssets,48687000,,,,102611000,102178000,110524000,,110431000,94211000,96015000,,100494000,101128000,105866000,,111099000,101126000,116711000,,133421000,129964000,139499000,133436000,153420000,153834000,146388000,158988000,173693000,197764000,198023000,189114000,190530000,191632000,193350000,188389000,185077000,167751000,178366000,178786000,179504000,170517000,168882000,180114000,216463000,179076000,190478000
BalanceCurrentAssets_yy,,,,,110.76,,,,7.62,-7.80,-13.13,,-9.00,7.34,10.26,,10.55,,10.24,,20.09,28.52,19.53,,14.99,18.37,4.94,19.15,13.21,28.56,35.27,18.95,9.69,-3.10,-2.36,-0.38,-2.86,-12.46,-7.75,-5.10,-3.01,1.65,-5.32,0.74,20.59,5.02,12.79
BalanceCurrentAssets_sy,,,,,20.25,,,,6.13,5.64,-5.48,,-3.70,-0.20,8.27,,10.75,,11.18,,20.14,16.02,17.68,,4.24,1.76,1.93,-1.12,1.71,4.04,2.97,5.22,1.97,8.87,10.94,5.41,6.60,4.73,2.03,-4.06,3.75,2.33,-0.62,2.77,0.90,6.13,7.19
BalanceCurrentAssets_qq,,-100.00,,,,-0.42,8.17,-100.00,,-14.69,1.91,-100.00,,0.63,4.69,-100.00,,-8.98,15.41,-100.00,,-2.59,7.34,-4.35,14.98,0.27,-4.84,8.61,9.25,13.86,0.13,-4.50,0.75,0.58,0.90,-2.57,-1.76,-9.36,6.33,0.24,0.40,-5.01,-0.96,6.65,20.18,-17.27,6.37
BalanceCurrentAssets_sq,,5.64,,,,-3.41,7.21,-100.00,,-2.61,-0.22,-100.00,,0.55,4.69,-100.00,,5.78,4.88,-100.00,,0.80,3.32,-2.42,-0.50,-1.97,0.72,2.95,-2.64,0.26,0.87,4.69,-1.67,6.48,3.18,0.86,2.12,1.75,1.10,1.43,-1.17,-0.62,0.47,2.75,-0.66,3.14,2.90
BalanceInventory,12882000,,,,12577000,14654000,15994000,,14207000,12970000,12141000,,11465000,13519000,14302000,,16340000,18705000,19017000,,17980000,18441000,19242000,17533000,17171000,18619000,19001000,19112000,21019000,21423000,23179000,23210000,23253000,25137000,23774000,27055000,26253000,27107000,29597000,28896000,35708000,35099000,38986000,37977000,39086000,37562000,37781000
BalanceInventory_yy,,,,,-2.37,,,,12.96,-11.49,-24.09,,-19.30,4.23,17.80,,42.52,38.36,32.97,,10.04,-1.41,1.18,,-4.50,0.97,-1.25,9.01,22.41,15.06,21.99,21.44,10.63,17.34,2.57,16.57,12.90,7.84,24.49,6.80,36.01,29.48,31.72,31.43,9.46,7.02,-3.09
BalanceInventory_sy,,,,,6.81,,,,17.89,1.48,-10.44,,-5.53,-9.24,1.39,,9.10,19.15,21.19,,24.18,15.01,8.50,,-0.58,-0.54,0.88,0.72,4.91,8.64,11.78,2.60,10.48,3.81,6.55,6.42,4.72,5.34,1.84,3.02,5.03,4.77,8.37,7.60,6.45,7.75,8.12
BalanceInventory_qq,,-100.00,,,,16.51,9.14,-100.00,,-8.71,-6.39,-100.00,,17.92,5.79,-100.00,,14.47,1.67,-100.00,,2.56,4.34,-8.88,-2.06,8.43,2.05,0.58,9.98,1.92,8.20,0.13,0.19,8.10,-5.42,13.80,-2.96,3.25,9.19,-2.37,23.57,-1.71,11.07,-2.59,2.92,-3.90,0.58
BalanceInventory_sq,,10.98,,,,11.88,6.28,-100.00,,-1.05,-3.86,-100.00,,1.45,5.58,-100.00,,12.98,3.09,-100.00,,2.56,-0.48,-5.74,-6.24,3.52,0.31,0.70,-4.84,6.35,-2.11,2.10,-8.73,6.49,2.06,5.27,-8.59,5.03,1.50,1.39,-7.15,1.79,2.27,-1.23,-0.46,12.29,5.71
BalanceCurrentReceivables,23292000,,,,32780000,31507000,47011000,,50015000,37611000,41845000,,49125000,49256000,61290000,,73959000,68035000,81402000,,96765000,100916000,110590000,105447000,119676000,114299000,103323000,120843000,94156000,158894000,108670000,117062000,104823000,100981000,93237000,95578000,111432000,94227000,102029000,107148000,98026000,87205000,77975000,90880000,121530000,86766000,83153000
BalanceCurrentReceivables_yy,,,,,40.74,,,,52.58,19.37,-10.99,,-1.78,30.96,46.47,,50.55,38.13,32.81,,30.84,48.33,35.86,,23.68,13.26,-6.57,14.60,-21.32,39.02,5.18,-3.13,11.33,-36.45,-14.20,-18.35,6.30,-6.69,9.43,12.11,-12.03,-7.45,-23.58,-15.18,23.98,-0.50,6.64
BalanceCurrentReceivables_sy,,,,,12.56,,,,17.73,5.90,-7.80,,-11.14,-1.84,15.08,,31.19,17.76,14.04,,29.55,18.74,14.16,,1.05,6.65,-1.83,-5.66,0.58,-1.86,8.91,9.70,5.78,8.26,11.86,7.75,7.88,-4.14,-0.21,-0.45,8.12,3.80,-0.61,0.70,-7.52,6.31,4.64
BalanceCurrentReceivables_qq,,-100.00,,,,-3.88,49.21,-100.00,,-24.80,11.26,-100.00,,0.27,24.43,-100.00,,-8.01,19.65,-100.00,,4.29,9.59,-4.65,13.49,-4.49,-9.60,16.96,-22.08,68.76,-31.61,7.72,-10.46,-3.67,-7.67,2.51,16.59,-15.44,8.28,5.02,-8.51,-11.04,-10.58,16.55,33.73,-28.61,-4.16
BalanceCurrentReceivables_sq,,-3.13,,,,-3.88,7.00,-100.00,,-7.77,-10.65,-100.00,,4.82,3.09,-100.00,,-1.26,7.36,-100.00,,-1.06,2.95,1.15,-6.27,-3.62,-1.16,0.30,0.60,-2.73,8.37,5.23,-2.03,4.26,1.61,2.66,0.56,0.92,4.58,0.73,-0.30,-7.61,4.63,2.36,-4.43,-2.71,1.27
BalanceCurrentInvestments,2938000,,,,6264000,7268000,5034000,,2359000,2495000,3742000,,3175000,3630000,2767000,,3383000,2380000,2297000,,876000,1037000,1051000,1039000,871000,1031000,889000,1129000,2086000,2153000,2030000,2338000,1582000,2896000,1965000,1301000,1012000,1290000,803000,702000,776000,1367000,1172000,689000,2409000,2772000,1449000
BalanceCurrentInvestments_yy,,,,,113.21,,,,-62.34,-65.67,-25.67,,34.59,45.49,-26.06,,6.55,-34.44,-16.99,,-74.11,-56.43,-54.24,,-0.57,-0.58,-15.41,8.66,139.49,108.83,128.35,107.09,-24.16,34.51,-3.20,-44.35,-36.03,-55.46,-59.13,-46.04,-23.32,5.97,45.95,-1.85,210.44,102.78,23.63
BalanceCurrentInvestments_sy,,,,,94.28,,,,-81.94,-71.45,12.70,,34.59,-34.78,-73.78,,-36.28,-51.72,-16.44,,-29.92,-22.63,-43.49,,-31.29,-17.27,0.73,0.80,-52.14,-34.31,,9.42,-18.28,24.76,-1.60,-28.04,-19.97,-55.46,-49.74,-20.82,18.48,5.14,30.67,-15.32,5.13,-11.24,-24.30
BalanceCurrentInvestments_qq,,-100.00,,,,16.03,-30.74,-100.00,,5.77,49.98,-100.00,,14.33,-23.77,-100.00,,-29.65,-3.49,-100.00,,18.38,1.35,-1.14,-16.17,18.37,-13.77,27.00,84.77,3.21,-5.71,15.17,-32.34,83.06,-32.15,-33.79,-22.21,27.47,-37.75,-12.58,10.54,76.16,-14.26,-41.21,249.64,15.07,-47.73
BalanceCurrentInvestments_sq,,-5.06,,,,-30.19,-11.60,-100.00,,1.98,3.92,-100.00,,12.43,-35.34,-100.00,,-3.60,-0.26,-100.00,,-21.66,-32.50,-1.14,-3.58,0.52,-17.06,,6.28,-18.21,-2.42,1.92,-24.28,0.84,-30.79,-22.22,-3.33,-1.88,-3.75,-2.99,-13.56,,-1.42,-40.33,10.03,-9.02,0.25
BalanceCash,9575000,,,,50990000,48749000,42485000,,43850000,41135000,38287000,,36729000,34723000,27507000,,17417000,12006000,13995000,,17800000,9570000,8616000,9417000,15702000,19885000,23175000,17904000,16235000,15294000,23323000,10061000,12499000,14175000,9538000,14348000,17807000,22410000,17319000,11629000,27392000,21706000,23535000,20882000,26978000,20120000,25855000
BalanceCash_yy,,,,,432.53,,,,-14.00,-15.62,-9.88,,-16.24,-15.59,-28.16,,-52.58,-65.42,-49.12,,2.20,-20.29,-38.44,,-11.79,107.78,168.98,90.12,3.39,-23.09,0.64,-43.81,-23.01,-7.32,-59.10,42.61,42.47,58.10,81.58,-18.95,53.83,-3.14,35.89,79.57,-1.51,-7.31,9.86
BalanceCash_sy,,,,,41.82,,,,9.85,3.41,4.58,,23.38,5.58,6.79,,-22.52,-20.24,-28.54,,-0.24,5.48,5.45,,7.48,21.12,15.59,21.13,-5.84,-19.68,11.30,-4.19,-23.01,-7.99,-14.05,-1.46,25.35,-2.28,-11.90,8.02,0.33,-3.14,-18.37,-8.63,8.10,-1.92,3.69
BalanceCash_qq,,-100.00,,,,-4.39,-12.85,-100.00,,-6.19,-6.92,-100.00,,-5.46,-20.78,-100.00,,-31.07,16.57,-100.00,,-46.24,-9.97,9.30,66.74,26.64,16.55,-22.74,-9.32,-5.80,52.50,-56.86,24.23,13.41,-32.71,50.43,24.11,25.85,-22.72,-32.85,135.55,-20.76,8.43,-11.27,29.19,-25.42,28.50
BalanceCash_sq,,6.88,,,,-19.94,5.92,-100.00,,-7.24,15.56,-100.00,,-1.42,3.56,-100.00,,-24.38,-8.70,-100.00,,-2.34,10.87,-21.41,21.25,-19.38,9.99,2.37,-7.33,-13.13,0.50,-4.60,8.28,-2.43,13.22,-6.76,23.11,-10.36,-10.05,-6.84,25.48,-15.13,1.19,-17.50,8.45,-10.92,17.34
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40197000,,40821000,36443000,48373000,48443000,64836000,50107000,28573000,22717000,28618000,30411000,17602000,25140000,27214000,29686000,26460000,31856000,42240000
BalanceOtherCurrentAssets_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.34,,58.83,37.49,-40.93,-53.11,-55.86,-39.31,-38.40,10.67,-4.91,-2.38,50.32,26.71,55.21
BalanceOtherCurrentAssets_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24,,10.20,-7.80,-5.42,-7.65,-2.51,0.78,10.39,5.72,-1.70,20.73,22.38,9.06,14.84
BalanceOtherCurrentAssets_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,-10.72,32.74,0.14,33.84,-22.72,-42.98,-20.49,25.98,6.27,-42.12,42.82,8.25,9.08,-10.87,20.39,32.60
BalanceOtherCurrentAssets_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.08,,7.07,-6.72,26.83,-10.19,-19.78,-11.65,32.08,-2.64,-3.36,-18.44,49.29,-5.43,-13.51,0.84,19.98,1.00
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7720000,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.25,,,,,,,,,,
