,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrInvestments_sq,,,,,-100.00,-9.50,,,,,,,,-1.50,,,,-1.82,,,,-1.39,,,,,,,-0.10,,,
BalanceOtherNoncurrentAssets,,61000,61000,61000,,101000,71000,0,0,157000,157000,157000,680000,7000,678000,560000,848000,1035000,1038000,284000,288000,1035000,1035000,826000,903000,1699000,2020000,1927000,2267000,2090000,1934000,1971000
BalanceOtherNoncurrentAssets_yy,,,,,,65.80,15.77,-100.00,,55.78,122.73,,,-95.55,331.05,256.77,24.71,14685.71,53.10,-49.29,-66.04,,-0.29,190.85,213.54,64.15,95.17,133.29,151.05,23.01,-4.26,2.28
BalanceOtherNoncurrentAssets_sy,,,,,,32.27,15.76,10.08,,14.45,19.05,,,5.86,13.81,4.67,9.07,25.42,20.96,8.88,31.29,,17.98,24.42,16.06,26.03,9.53,8.29,9.59,-3.00,-5.31,2.28
BalanceOtherNoncurrentAssets_qq,,,0.16,-0.16,-100.00,,-30.06,-100.00,,,,-0.21,333.21,-98.97,9585.71,-17.40,51.43,22.05,0.29,-72.64,1.41,259.38,,-20.19,9.32,88.15,18.89,-4.60,17.64,-7.81,-7.46,1.91
BalanceOtherNoncurrentAssets_sq,,,0.08,-4.55,-100.00,,-4.51,2.94,,,,1.77,-0.47,5.11,,1.00,1.41,21.50,0.54,1.49,1.54,17.48,,2.96,0.64,11.08,0.18,1.82,-1.56,-3.42,-2.08,0.60
BalanceCurrentAssets,,5153000,6101000,6202000,9540000,11097000,9742000,10395000,11343000,8827000,8028000,7292000,7232000,13131000,26175000,31981000,27608000,38120000,35141000,36162000,38758000,51805000,48376000,51514000,48479000,66292000,57009000,58547000,54004000,65114000,60127000,62909000
BalanceCurrentAssets_yy,,,,,,115.37,59.68,67.62,18.90,-20.46,-17.60,-29.85,-36.24,48.76,226.05,338.59,281.72,190.31,34.25,13.07,40.39,35.90,37.66,42.45,25.08,27.96,17.85,13.65,11.40,-1.78,5.47,7.45
BalanceCurrentAssets_sy,,,,,,10.23,12.29,14.31,12.44,1.82,13.38,16.50,6.02,10.63,6.40,9.18,9.22,8.68,8.78,6.21,10.38,10.86,7.48,6.80,7.32,7.48,13.43,8.04,10.42,0.67,4.17,11.28
BalanceCurrentAssets_qq,,,18.41,1.65,53.83,16.32,-12.21,6.70,9.12,-22.19,-9.05,-9.17,-0.81,81.56,99.34,22.18,-13.67,38.08,-7.81,2.91,7.18,33.66,-6.62,6.49,-5.89,36.74,-14.00,2.70,-7.76,20.57,-7.66,4.63
BalanceCurrentAssets_sq,,,-9.84,0.82,-100.00,18.31,-10.22,3.01,1.11,13.65,-3.81,-0.12,0.43,14.65,3.31,1.40,-0.19,16.79,1.06,-3.00,0.06,9.30,-5.14,2.46,0.40,14.26,-2.30,1.36,-1.09,4.77,-6.50,4.63
BalanceInventory,,2232000,2396000,2511000,2727000,1605000,1741000,1972000,2474000,415000,550000,635000,1344000,322000,1085000,2718000,1982000,1598000,2423000,3789000,5946000,7359000,8620000,9175000,8710000,6690000,7077000,7548000,8189000,6858000,7680000,8869000
BalanceInventory_yy,,,,,,-28.11,-27.32,-21.46,-9.28,-74.12,-68.43,-67.79,-45.68,-22.46,97.36,327.86,47.49,396.27,123.32,39.40,200.00,360.51,255.76,142.15,46.49,-9.09,-17.90,-17.73,-5.98,2.51,8.52,17.50
BalanceInventory_sy,,,,,,8.20,2.85,11.23,0.06,-0.27,-6.94,-11.47,8.44,10.43,11.86,20.69,-5.97,-9.02,-0.22,3.19,3.60,2.14,-6.36,-8.70,-8.44,-14.39,-17.05,3.46,6.47,21.03,8.52,4.53
BalanceInventory_qq,,,7.34,4.80,8.60,-41.16,8.53,13.25,25.44,-83.22,32.39,15.55,111.54,-76.04,236.96,150.51,-27.08,-19.37,51.63,56.38,56.93,23.76,17.14,6.44,-5.07,-23.19,5.78,6.66,8.49,-16.25,11.99,15.48
BalanceInventory_sq,,,6.63,-6.15,-100.00,-35.64,6.47,-4.37,-1.92,-9.62,13.19,-3.56,9.59,-14.78,7.74,8.48,0.15,-20.54,19.98,0.29,2.50,-18.10,17.14,5.77,1.30,-20.56,10.20,6.66,0.08,-4.89,11.69,
BalanceCurrentReceivables,,2875000,3495000,3468000,3605000,6909000,5137000,5753000,6334000,5827000,3523000,3584000,3305000,8809000,6208000,19152000,15308000,28378000,22994000,24967000,27489000,23988000,17572000,21499000,18429000,34518000,17112000,24484000,20149000,40101000,18559000,20987000
BalanceCurrentReceivables_yy,,,,,,140.28,46.97,65.88,75.69,-15.66,-31.42,-37.71,-47.81,51.18,76.22,434.44,363.12,222.15,270.39,30.36,79.57,-15.47,-23.58,-13.89,-32.96,43.90,-2.62,13.88,9.33,16.17,8.46,-14.28
BalanceCurrentReceivables_sy,,,,,,22.25,12.45,16.46,8.00,0.70,13.30,12.30,20.40,22.30,10.19,8.59,15.77,21.23,15.24,15.24,25.05,-9.84,-6.52,5.10,-10.19,5.68,4.19,2.75,1.68,7.46,8.87,8.31
BalanceCurrentReceivables_qq,,,21.55,-0.76,3.94,91.64,-25.65,12.00,10.08,-8.00,-39.54,1.72,-7.76,166.50,-29.53,208.51,-20.07,85.38,-18.97,8.58,10.10,-12.74,-26.75,22.35,-14.28,87.30,-50.43,43.08,-17.71,99.02,-53.72,13.08
BalanceCurrentReceivables_sq,,,-14.16,7.60,-100.00,18.05,-25.05,6.57,-2.98,12.38,-10.62,9.93,-2.54,13.58,-4.57,8.94,3.03,20.24,-8.30,-1.24,5.34,3.42,-5.30,9.86,-7.28,16.28,-3.65,4.61,-1.48,26.60,-13.90,9.65
BalanceCurrentInvestments,2000,0,,0,66000,0,,,,0,260000,240000,240000,232000,235000,205000,250000,255000,307000,246000,246000,,,,,,,,57000,419000,686000,686000
BalanceCurrentInvestments_yy,,,,,3200.00,,,-100.00,-100.00,211.11,,,,115900.00,-9.66,-14.58,4.17,9.91,30.64,20.00,-1.60,-100.00,-100.00,-100.00,-100.00,,,,,,,
BalanceCurrentInvestments_sy,,,,,0.47,,,-14.61,-14.93,22.66,,,,-42.57,-40.58,-7.15,40.42,,-23.32,-35.25,-24.87,45.10,23.12,2.92,-8.84,,,,,,,
BalanceCurrentInvestments_qq,,-100.00,,,659900.00,-100.27,100.00,,,,129960.00,-7.73,,-3.33,1.29,-12.77,21.95,2.00,20.39,-19.87,,-100.00,,,,,,,,635.09,63.72,
BalanceCurrentInvestments_sq,,-1.84,,,-100.00,-15.82,-1.73,,,,2.05,-45.75,,21.30,1.29,-10.46,-0.56,-2.15,3.00,-18.26,,4.24,,,,,,,,-0.40,-1.39,
BalanceCash,,36000,78000,107000,3046000,2537000,2781000,2606000,2470000,2436000,3129000,2227000,2133000,2860000,17627000,8422000,8775000,6679000,8229000,6004000,4467000,14915000,14416000,11801000,11366000,14990000,20752000,13869000,12014000,7079000,18163000,11591000
BalanceCash_yy,,,,,,7018.80,3465.92,2328.42,-18.91,-3.98,12.50,-14.55,-13.63,17.40,463.32,278.25,311.31,133.53,-53.32,-28.71,-49.09,123.31,75.19,96.55,154.44,0.50,43.95,17.52,5.70,-52.78,-12.48,-16.43
BalanceCash_sy,,,,,,2.22,-3.03,-2.80,-5.67,15.20,17.04,8.81,-2.40,0.91,10.41,10.48,2.10,15.77,-13.33,29.94,2.23,43.00,6.95,-0.50,10.48,-5.74,23.39,20.09,7.03,-3.22,-1.97,3.29
BalanceCash_qq,,,118.86,37.56,2738.77,-16.71,9.63,-6.32,-5.21,-1.37,28.44,-28.84,-4.19,34.06,516.33,-52.22,4.19,-23.89,23.21,-27.04,-25.60,233.89,-3.35,-18.14,-3.69,31.88,38.44,-33.17,-13.38,-41.08,156.58,-36.18
BalanceCash_sq,,,-2.91,0.43,-100.00,7.04,-7.74,-6.56,-0.76,24.92,2.46,-14.45,4.15,17.41,5.46,-29.15,-5.80,23.59,-0.76,2.00,-17.96,46.15,-28.09,-1.18,4.28,26.30,13.46,-8.78,-14.68,7.76,-4.11,3.09
BalanceOtherCurrentAssets,,10000,132000,115000,96000,47000,82000,64000,66000,148000,566000,606000,210000,908000,1020000,1484000,1293000,1210000,1188000,1156000,610000,5543000,7768000,9039000,9974000,10094000,12068000,12646000,13595000,10657000,15039000,20776000
BalanceOtherCurrentAssets_yy,,,,,,389.36,-37.51,-44.42,-31.42,215.98,586.03,849.15,218.71,512.31,80.24,144.76,516.20,33.26,16.47,-22.10,-52.82,358.10,553.87,681.92,1535.08,82.10,55.36,39.90,36.30,5.58,24.62,64.29
BalanceOtherCurrentAssets_sy,,,,,,13.19,24.00,30.84,34.37,18.51,14.38,-12.22,-0.51,8.12,24.82,5.11,29.55,15.80,4.91,-7.48,-1.99,-0.40,-5.64,7.62,29.59,22.24,21.04,22.77,8.31,-0.62,-2.60,4.72
BalanceOtherCurrentAssets_qq,,,1276.43,-12.93,-16.47,-51.11,75.77,-22.56,3.07,125.23,281.62,7.14,-65.39,332.72,12.33,45.49,-12.87,-6.42,-1.82,-2.69,-47.23,808.69,40.14,16.36,10.34,1.20,19.56,4.79,7.50,-21.61,41.12,38.15
BalanceOtherCurrentAssets_sq,,,24.40,-6.98,-100.00,-3.30,19.78,-4.24,-6.52,-2.77,12.94,-8.66,-7.97,-11.27,19.48,-0.86,-10.29,,24.03,-5.60,-13.65,-4.08,13.70,9.03,1.77,-0.76,10.00,6.26,-4.91,-9.40,8.52,7.99
BalanceAssetsForSale,,,,,,,,,,,,,,441000,441000,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,-100.00,-100.00,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,-63.47,-79.12,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,-1.88,,,,,,,,,,,,,,,,
BalanceTotalAssets,5146000,6915000,7743000,7717000,10940000,13827000,13230000,13655000,14453000,15412000,14558000,14004000,14340000,20994000,34781000,80403000,75406000,87123000,84446000,84232000,101841000,116307000,111950000,113655000,110019000,128789000,118664000,119070000,114665000,127659000,119373000,120798000
BalanceTotalAssets_yy,,,,,112.59,99.97,70.86,76.94,32.11,11.46,10.04,2.56,-0.78,36.22,138.92,474.13,425.84,314.99,142.79,4.76,35.06,33.50,32.57,34.93,8.03,10.73,6.00,4.76,4.22,-0.88,0.60,1.45
BalanceTotalAssets_sy,,,,,21.54,9.75,11.99,8.10,29.12,7.56,12.27,11.01,6.42,7.75,8.03,3.34,7.55,11.16,7.96,7.01,12.37,6.62,5.23,7.30,5.08,6.36,8.83,6.76,6.43,5.64,4.20,5.78
BalanceTotalAssets_qq,,34.37,11.98,-0.33,41.76,26.39,-4.32,3.21,5.84,6.64,-5.54,-3.80,2.40,46.40,65.67,131.17,-6.21,15.54,-3.07,-0.25,20.91,14.20,-3.75,1.52,-3.20,17.06,-7.86,0.34,-3.70,11.33,-6.49,1.19
BalanceTotalAssets_sq,,8.98,-5.24,1.78,-100.00,13.90,-3.24,2.41,1.13,6.64,1.00,2.23,1.09,5.24,1.56,1.48,-0.19,8.93,0.94,-0.07,0.38,4.84,-2.34,3.15,2.67,7.55,-0.39,0.63,-0.74,5.36,-2.04,2.11
BalanceCapital,3321000,3882000,4754000,5095000,8386000,8912000,9536000,10228000,10944000,12005000,12515000,12912000,13487000,15325000,15893000,52734000,50938000,55308000,56384000,60205000,65600000,67135000,67514000,69761000,70393000,74756000,75285000,75318000,75908000,81432000,81730000,84890000
BalanceCapital_yy,,,,,152.51,129.58,100.58,100.75,30.50,34.71,31.25,26.25,23.25,27.66,26.99,308.40,277.67,260.90,254.77,14.17,28.78,21.38,19.74,15.87,7.31,11.35,11.51,7.97,7.83,8.93,8.56,12.71
BalanceCapital_sy,,,,,9.25,8.08,6.88,6.80,14.49,3.30,6.16,6.00,6.50,8.77,5.77,4.26,2.34,3.92,4.15,3.20,3.52,2.46,3.04,4.00,3.32,8.54,2.47,3.48,5.23,4.69,6.73,3.21
BalanceCapital_qq,,16.89,22.47,7.17,64.60,6.27,7.00,7.26,7.00,9.70,4.25,3.17,4.45,13.62,3.71,231.81,-3.41,8.58,1.95,6.78,8.96,2.34,0.56,3.33,0.91,6.20,0.71,0.04,0.78,7.28,0.37,3.87
BalanceCapital_sq,,5.55,2.64,0.93,-100.00,6.78,1.14,-0.15,1.16,2.92,2.90,-1.04,1.68,3.20,1.68,-1.62,1.05,3.02,1.79,-2.35,2.49,1.92,1.16,-1.28,1.12,3.86,0.68,-2.14,2.54,2.59,0.62,
BalanceShareCapital,,1965000,1965000,1965000,2176000,2176000,2176000,2176000,2188000,2188000,2188000,2188000,2188000,2188000,2188000,3359000,3482000,3482000,3482000,3482000,3707000,3707000,3707000,3707000,3707000,3707000,3707000,3707000,3707000,3707000,3707000,3707000
BalanceShareCapital_yy,,,,,,10.72,10.72,10.70,0.54,0.55,0.55,0.55,,0.02,0.02,53.54,59.16,59.14,59.14,3.66,6.46,6.46,6.46,6.46,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,0.02,10.72,-0.02,,,0.55,,,,,0.01,,53.52,3.66,,,,6.46,,,,,,,,,,,
BalanceShareCapital_sq,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,1219000,1218000,1605000,4394000,4394000,6736000,6736000,6736000,6736000,6736000,9817000,9817000,2478000,2478000,36215000,33383000,33383000,33383000,33383000,38412000,38412000,38412000,38412000,38412000,38412000,38412000,38412000,38412000,38412000,38412000,38412000
BalanceReserve_yy,,,,,,260.60,453.04,319.65,53.30,53.29,,45.74,45.74,-63.21,-63.21,268.90,240.05,1247.18,1247.18,-7.82,15.06,15.06,15.06,15.06,,,,,,,,
BalanceReserve_sy,,,,,,0.42,0.15,1.00,3.04,2.78,,0.38,0.75,0.75,1.02,1.99,1.46,5.27,1.84,1.86,2.26,0.76,1.80,5.04,,,,,,,,
BalanceReserve_qq,,,-0.05,31.79,173.74,0.01,53.29,,,,,45.74,,-74.76,,1361.46,-7.82,,,,15.06,,,,,,,,,,,
BalanceReserve_sq,,,,0.15,-100.00,,,,,,,0.56,,,,0.68,,,,,,,,,,,,,,,,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,,,,0,,89000,102000,75000,121000,42000,1201000,843000,577000,1263000,15012000,19457000,18805000,18848000,19244000,18198000,28718000,29799000,29520000,26174000,26500000,25908000,23962000,22384000,21868000,20030000,18299000,16894000
BalanceNoncurrentLiabilities_yy,,,,,,,,,,-52.22,1082.08,1018.59,377.51,2880.18,1150.08,2206.93,3158.18,1392.32,28.19,-6.47,52.71,58.10,53.40,43.83,-7.72,-13.06,-18.83,-14.48,-17.48,-22.69,-23.63,-24.53
BalanceNoncurrentLiabilities_sy,,,,,,,,,,-2.88,6.79,3.84,8.23,-3.51,-4.61,-4.66,3.26,18.03,-3.28,6.70,21.27,9.98,9.88,9.70,-2.03,3.00,5.85,-9.98,-7.76,11.57,10.22,13.08
BalanceNoncurrentLiabilities_qq,,,,,,,14.55,-25.78,60.31,-64.94,2733.60,-29.77,-31.57,118.83,1088.60,29.61,-3.35,0.23,2.10,-5.44,57.81,3.76,-0.94,-11.33,1.25,-2.23,-7.51,-6.59,-2.31,-8.40,-8.64,-7.68
BalanceNoncurrentLiabilities_sq,,,,,,,-2.63,-5.44,-0.16,-0.66,1.51,-0.75,-0.88,-5.15,7.86,-7.07,-0.77,6.80,-0.92,0.92,0.04,2.18,-0.64,-0.26,-2.10,3.54,-2.39,-5.00,-0.89,-0.46,1.36,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,1162000,804000,538000,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,-56.87,-48.96,-68.95,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,-30.77,-33.11,-100.00,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,-18.71,-15.84,-21.38,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,0,0,0,,39000,39000,39000,39000,42000,13819000,17413000,17562000,16926000,17022000,,,16371000,16259000,13661000,12568000,12292000,11447000,10468000,9457000,8676000,7771000,6999000
BalanceNoncurrentBorrowings_yy,,,,,,,,,,131166.67,,,,6.82,35044.96,44189.86,44568.84,40200.00,23.18,-100.00,-100.00,-3.28,-4.48,,,-24.92,-29.60,-23.37,-24.75,-29.42,-32.11,-33.14
BalanceNoncurrentBorrowings_sy,,,,,,,,,,7.96,,,,-4.34,2.61,-16.89,-9.60,26.72,-11.35,-3.16,10.22,0.94,-0.74,,,-9.00,-4.18,-17.93,-14.96,-6.78,-8.50,1.11
BalanceNoncurrentBorrowings_qq,,,,,,,100.00,,,,,-0.01,,6.83,32802.38,26.01,0.86,-3.62,0.57,-100.00,,,-0.68,-15.98,-8.00,-2.20,-6.87,-8.55,-9.66,-8.26,-10.43,-9.93
BalanceNoncurrentBorrowings_sq,,,,,,,-1.94,,,,,-2.29,,-10.02,0.80,-10.96,1.73,-7.06,-4.20,-0.60,,,-6.10,-12.67,-5.20,-2.30,-4.57,-11.75,-1.46,-9.30,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,16740000,16556000,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,-1.10,-100.00,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,-0.51,-49.98,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,,,,,89000,102000,75000,121000,3000,,,,1221000,1193000,2044000,1243000,1922000,2222000,1458000,12162000,13428000,13261000,12513000,13932000,13616000,12515000,11916000,12411000,11354000,10528000,9895000
BalanceNoncurrentOtherLiabilities_yy,,,,,,,,,,-96.55,-100.00,-100.00,-100.00,39801.96,,,,57.41,86.25,-28.67,878.44,598.65,496.80,758.23,14.55,1.40,-5.63,-4.77,-10.92,-16.61,-15.88,-16.96
BalanceNoncurrentOtherLiabilities_sy,,,,,,,,,,-7.51,8.98,-6.14,-4.50,-11.73,,,,0.17,-1.89,5.21,16.50,5.20,6.79,10.40,13.16,2.13,4.21,-1.12,-2.32,28.32,14.77,17.71
BalanceNoncurrentOtherLiabilities_qq,,,,,,,14.51,-25.78,60.31,-97.47,-100.00,,,,-2.29,71.33,-39.19,54.63,15.61,-34.38,734.16,10.41,-1.24,-5.64,11.34,-2.27,-8.09,-4.79,4.15,-8.52,-7.27,-6.01
BalanceNoncurrentOtherLiabilities_sq,,,,,,,-0.64,-5.49,-2.82,-2.88,-2.01,,,,6.35,-2.10,-0.77,8.34,0.20,-0.12,-0.52,3.66,-0.20,3.85,-1.87,0.24,-1.01,-2.86,-2.82,3.74,-0.61,
BalanceCurrentLiabilities,1825000,3033000,2988000,2623000,2554000,4826000,3592000,3352000,3388000,3365000,842000,249000,276000,4406000,3876000,8212000,5663000,12967000,8818000,5829000,7523000,19373000,14916000,17720000,13126000,28125000,19417000,21368000,16889000,26197000,19344000,19014000
BalanceCurrentLiabilities_yy,,,,,39.95,59.14,20.22,27.80,32.66,-30.29,-76.57,-92.59,-91.87,30.95,360.52,3204.40,1955.28,194.30,127.50,-29.02,32.84,49.40,69.15,204.00,74.48,45.18,30.18,20.59,28.67,-6.86,-0.38,-11.02
BalanceCurrentLiabilities_sy,,,,,34.52,10.57,10.36,14.02,26.25,4.70,12.97,26.84,15.40,16.92,23.89,20.38,20.20,7.84,11.04,1.22,15.82,7.64,5.82,17.40,10.17,4.88,15.36,13.12,8.78,2.76,-0.38,5.29
BalanceCurrentLiabilities_qq,,66.18,-1.47,-12.23,-2.61,88.97,-25.57,-6.70,1.09,-0.70,-74.98,-70.47,10.87,1499.08,-12.03,111.87,-31.04,128.98,-32.00,-33.90,29.06,157.52,-23.01,18.80,-25.93,114.27,-30.96,10.05,-20.96,55.11,-26.16,-1.71
BalanceCurrentLiabilities_sq,,29.74,-22.68,-2.46,-100.00,18.45,-19.16,4.73,-3.95,25.45,-14.74,9.62,-1.98,25.12,-2.44,15.90,-3.93,26.92,-3.22,3.54,-3.85,12.48,-9.18,12.45,-4.36,11.92,-4.94,10.97,-10.76,14.91,-17.80,13.58
BalanceCurrentTradePayablesv,,1402000,2618000,634000,2443000,3428000,3094000,2748000,2843000,1730000,36000,37000,62000,2966000,2208000,3612000,2761000,3991000,3187000,2759000,2686000,7946000,4517000,5812000,4911000,9923000,5908000,9094000,6519000,10456000,6729000,6775000
BalanceCurrentTradePayablesv_yy,,,,,,144.54,18.19,333.56,16.39,-49.52,-98.85,-98.66,-97.84,71.41,6119.72,9682.79,4388.92,34.56,44.34,-23.62,-2.72,99.10,41.73,110.66,82.84,24.88,30.79,56.47,32.74,5.37,13.90,-25.50
BalanceCurrentTradePayablesv_sy,,,,,,0.92,4.75,4.02,13.40,-2.88,-0.50,20.60,6.49,15.38,7.45,12.58,14.24,24.90,16.83,8.29,7.86,11.61,-4.01,10.58,15.30,14.66,23.84,4.06,10.27,7.33,-3.17,8.65
BalanceCurrentTradePayablesv_qq,,,86.77,-75.79,285.40,40.31,-9.73,-11.18,3.46,-39.15,-97.95,4.01,66.59,4722.22,-25.56,63.59,-23.56,44.55,-20.15,-13.43,-2.65,195.83,-43.15,28.67,-15.50,102.06,-40.46,53.93,-28.32,60.39,-35.64,0.68
BalanceCurrentTradePayablesv_sq,,,-32.93,-1.11,-100.00,14.12,-32.91,9.29,-3.62,31.15,-27.87,18.23,-4.78,15.56,-10.20,12.17,-1.14,31.54,0.51,-6.25,-7.33,27.15,-24.01,24.52,-3.22,29.45,-3.49,5.43,-8.51,15.44,-15.82,14.24
BalanceCurrentBorrowings,,509000,,1389000,,304000,101000,1000,1000,76000,,,,54000,1292000,1398000,1069000,1401000,1546000,,,3222000,3435000,5445000,4213000,6148000,6198000,7635000,5087000,5491000,5482000,4723000
BalanceCurrentBorrowings_yy,,,,,,-40.29,,-99.90,,-74.87,-100.00,-100.00,-100.00,-29.26,,,,2494.44,19.66,-100.00,-100.00,129.98,122.19,,,90.81,80.44,40.22,20.75,-10.69,-11.55,-38.14
BalanceCurrentBorrowings_sy,,,,,,-26.07,,5.29,,0.18,-3.62,17.38,-7.01,24.42,,,,52.20,24.15,16.54,23.27,-12.65,20.64,,,11.86,-2.02,23.58,2.82,5.91,-6.66,-5.25
BalanceCurrentBorrowings_qq,,,-100.00,,-100.00,,-66.62,-98.69,-60.90,14580.77,-100.00,,,,2292.59,8.20,-23.53,31.06,10.35,-100.00,,,6.61,58.52,-22.63,45.93,0.81,23.18,-33.37,7.94,-0.16,-13.85
BalanceCurrentBorrowings_sq,,,-19.90,,-100.00,,-22.13,1.02,-13.50,-0.72,-8.50,,,,6.85,7.17,-1.72,-2.11,-1.82,12.61,,,2.22,14.22,-14.06,-6.49,-1.01,7.34,-13.84,,-16.90,22.37
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,1533000,1725000,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,3958.64,41573.96,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,12.52,-100.00,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,-38.92,406.25,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,802000,58000,599000,111000,682000,397000,602000,544000,1558000,806000,212000,214000,1386000,376000,2532000,1833000,7441000,4063000,1537000,3112000,7881000,6923000,5588000,3543000,9104000,5941000,4639000,5283000,8675000,5662000,5401000
BalanceCurrentOtherLiabilities_yy,,,,,,-14.89,583.71,0.47,390.31,128.31,103.29,-64.86,-60.67,-11.04,-53.36,1096.63,756.43,436.87,980.59,-39.30,69.78,5.91,70.39,263.57,13.85,15.52,-14.18,-16.98,49.11,-4.71,-4.70,16.43
BalanceCurrentOtherLiabilities_sy,,,,,,10.24,12.56,6.14,19.73,12.46,19.51,19.57,27.72,22.20,13.01,33.33,24.69,6.22,3.81,4.54,17.63,2.25,-0.47,-1.16,-0.56,-3.64,1.12,2.58,0.42,-2.40,7.34,0.54
BalanceCurrentOtherLiabilities_qq,,,-92.77,933.24,-81.48,514.75,-41.89,51.83,-9.61,186.26,-48.25,-73.75,1.15,547.58,-72.87,573.40,-27.61,305.95,-45.40,-62.17,102.47,153.25,-12.16,-19.28,-36.60,156.96,-34.74,-21.92,13.88,64.21,-34.73,-4.61
BalanceCurrentOtherLiabilities_sq,,,-20.87,-1.53,-100.00,2.02,-9.29,-4.06,-8.61,21.80,-1.30,-2.47,6.19,34.74,-10.49,-10.75,1.65,15.74,-12.97,-6.53,1.14,13.13,-21.10,-9.10,-2.18,18.80,-9.94,1.80,-1.38,12.34,-11.88,-7.01
