,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceProperty_sy,,,,,,4.68,,5.10,5.12,7.40,,-4.17,-2.89,1.33,,1.06,1.98,0.66,-2.42,-1.99,-0.17,3.62,-1.67,-4.75,-1.38,-2.75,-0.20,0.46,-0.28,-0.55,0.04,4.15,5.73,4.13
BalanceProperty_qq,,,-100.00,,0.25,-0.13,-100.00,,-0.70,-20.62,-100.00,,0.56,-2.93,-0.75,4.31,0.19,-0.09,14.03,14.99,6.19,-4.61,0.31,10.21,0.02,-12.05,-0.76,-1.71,-4.33,1.45,-5.75,-7.70,-5.94,1.11
BalanceProperty_sq,,,-100.00,,0.65,0.88,-100.00,,-1.28,2.26,-6.66,,0.04,1.02,-0.26,-1.06,0.11,0.08,0.42,-0.12,-0.85,0.01,-0.31,0.14,-0.02,1.49,-0.36,1.25,-0.50,0.73,0.33,0.28,0.67,3.25
BalanceNoncurrentReceivables,,,,553000,593000,40000,,45000,,,,,,236000,,,,,,,,,,,,350000,402000,365000,368000,370000,6000,931000,856000,888000
BalanceNoncurrentReceivables_yy,,,,,,,,-91.86,-100.00,-100.00,,-100.00,,,,,,-100.00,,,,,,,,,,,,5.71,-98.51,155.07,132.61,140.00
BalanceNoncurrentReceivables_sy,,,,,,,,-11.68,5.79,-48.58,,1.28,,,,,,-86.42,,,,,,,,,,,,0.22,-1.57,0.88,5.34,-1.90
BalanceNoncurrentReceivables_qq,,,,,7.23,-93.25,-100.00,,-100.00,,,,,,-100.00,,,,,,,,,,,,14.86,-9.20,0.82,0.54,-98.38,15416.67,-8.06,3.74
BalanceNoncurrentReceivables_sq,,,,,1.24,0.82,-100.00,,,,,,,,0.90,,,,,,,,,,,,,0.73,,0.27,-0.96,-0.91,-0.54,1.08
BalanceNoncurrInvestments,,37000,,34000,35000,34000,,37000,36000,38000,,35000,3035000,3123000,3166000,3190000,3249000,3309000,3370000,3430000,3489000,15375000,15199000,14512000,14942000,29287000,26948000,32572000,25927000,23213000,67912000,63072000,60976000,62166000
BalanceNoncurrInvestments_yy,,,,,,-8.88,,8.82,2.86,11.76,,-5.41,8330.56,8118.42,,9014.29,7.05,5.96,6.44,7.52,7.39,364.64,351.01,323.09,328.26,90.48,77.30,124.45,73.52,-20.74,152.01,93.64,135.18,167.81
BalanceNoncurrInvestments_sy,,,,,,-16.56,,3.32,-1.89,5.88,,-8.53,,,,4.40,1.22,5.96,11.74,-1.96,6.64,8.75,-3.86,6.28,1.63,-5.89,-8.04,-18.28,-14.32,-25.50,-17.26,-3.65,-1.79,-1.50
BalanceNoncurrInvestments_qq,,,-100.00,,2.94,-2.86,-100.00,,-2.70,5.56,-100.00,,8571.43,2.90,1.38,0.76,1.85,1.85,1.84,1.78,1.72,340.67,-1.14,-4.52,2.96,96.00,-7.99,20.87,-20.40,-10.47,192.56,-7.13,-3.32,1.95
BalanceNoncurrInvestments_sq,,,-100.00,,-0.11,,-100.00,,-0.23,-0.75,-3.98,,0.82,1.14,,0.50,,0.14,0.49,-4.96,1.48,0.80,1.21,-2.49,0.14,,,-9.68,-1.03,,,-0.30,0.32,-2.02
BalanceOtherNoncurrentAssets,,11687000,,7884000,8909000,8892000,,2264000,1824000,1932000,,8000,382000,,,360000,283000,435000,268000,85000,758000,773000,1562000,552000,458000,416000,448000,,,13000,,,,
BalanceOtherNoncurrentAssets_yy,,,,,,-23.92,,-71.28,-79.53,-78.27,,-99.65,-79.06,-100.00,,4400.00,-25.92,,,-76.39,167.84,77.70,482.84,549.41,-39.58,-46.18,-71.32,-100.00,-100.00,-96.88,-100.00,,,-100.00
BalanceOtherNoncurrentAssets_sy,,,,,,-12.14,,21.14,17.27,-7.05,,18.24,-3.91,-2.32,,-0.91,6.12,,,-1.74,11.50,-26.17,-0.05,1.52,0.93,6.21,15.42,-5.84,-1.08,-10.93,0.76,,,2.36
BalanceOtherNoncurrentAssets_qq,,,-100.00,,13.00,-0.19,-100.00,,-19.43,5.92,-100.00,,4675.00,-100.00,,,-21.39,53.71,-38.39,-68.28,791.76,1.98,102.07,-64.66,-17.03,-9.17,7.69,-100.00,,,-100.00,,,
BalanceOtherNoncurrentAssets_sq,,,-100.00,,3.12,8.40,-100.00,,-1.58,3.29,-7.38,,-0.98,1.44,,,0.44,6.16,-3.51,2.50,1.58,-2.94,0.02,8.40,-0.37,2.50,-1.56,-4.90,,,2.45,,,
BalanceCurrentAssets,,132865000,,138176000,127882000,119977000,,105893000,110862000,143732000,,59783000,53430000,45917000,40757000,27619000,26847000,24422000,43072000,35149000,61582000,53020000,46100000,44295000,43243000,45140000,35748000,109398000,177101000,211260000,156922000,156006000,237334000,90832000
BalanceCurrentAssets_yy,,,,,,-9.70,,-23.36,-13.31,19.80,,-43.54,-51.80,-68.05,,-53.80,-49.75,-46.81,5.68,27.26,129.38,117.10,7.03,26.02,-29.78,-14.86,-22.46,146.98,309.55,368.01,338.97,42.60,34.01,-57.00
BalanceCurrentAssets_sy,,,,,,-1.74,,3.78,1.92,0.94,,-8.23,-12.76,-12.17,,0.13,-2.58,-1.21,1.93,4.26,4.28,10.76,7.03,1.12,-1.91,-3.57,1.18,5.70,14.16,12.40,13.98,13.28,13.37,13.97
BalanceCurrentAssets_qq,,,-100.00,,-7.45,-6.18,-100.00,,4.69,29.65,-100.00,,-10.63,-14.06,-11.24,-32.23,-2.80,-9.03,76.37,-18.39,75.20,-13.90,-13.05,-3.92,-2.37,4.39,-20.81,206.03,61.89,19.29,-25.72,-0.58,52.13,-61.73
BalanceCurrentAssets_sq,,,-100.00,,-0.23,2.92,-100.00,,-0.13,0.61,-26.86,,-3.09,0.77,-0.68,,-1.76,-2.30,3.40,2.88,0.87,1.06,-1.20,-5.39,0.03,3.98,2.05,-3.88,5.43,4.15,3.30,0.85,2.58,1.20
BalanceInventory,,77137000,,76298000,73103000,70695000,,66283000,71367000,68955000,,15496000,13222000,11931000,11668000,7773000,7695000,7656000,7666000,6525000,23635000,6472000,6522000,5296000,5292000,5386000,5375000,5468000,22136000,22381000,5382000,5421000,2976000,2930000
BalanceInventory_yy,,,,,,-8.35,,-13.13,-2.37,-2.46,,-76.62,-81.47,-82.70,,-49.84,-41.80,-35.83,-34.30,-16.06,207.15,-15.46,-14.92,-18.84,-77.61,-16.78,-17.59,3.25,318.29,315.54,0.13,-0.86,-86.56,-86.91
BalanceInventory_sy,,,,,,-1.94,,1.76,1.14,-2.46,,-1.32,-8.68,-12.92,,-9.10,-9.58,-8.50,-12.60,-8.72,-2.13,-2.06,-3.43,-3.72,-10.98,-5.84,-1.44,10.48,6.00,8.83,2.22,-0.09,3.72,5.89
BalanceInventory_qq,,,-100.00,,-4.19,-3.29,-100.00,,7.67,-3.38,-100.00,,-14.67,-9.76,-2.20,-33.38,-1.00,-0.51,0.13,-14.88,262.22,-72.62,0.77,-18.80,-0.08,1.78,-0.20,1.73,304.83,1.11,-75.95,0.72,-45.10,-1.55
BalanceInventory_sq,,,-100.00,,1.77,5.31,-100.00,,-1.54,0.45,-37.68,,-3.30,0.09,0.14,-4.61,-1.70,0.26,-0.21,-5.56,0.45,-0.09,0.11,-6.19,-0.50,2.90,3.36,-3.38,0.12,3.42,1.78,-1.52,0.12,1.45
BalanceCurrentReceivables,,22553000,,24572000,21172000,20041000,,23361000,18197000,23815000,,17186000,15152000,11449000,13109000,7865000,12282000,9410000,15684000,4851000,12012000,18357000,17182000,3988000,3710000,16973000,3215000,5169000,5447000,3604000,3411000,5325000,72122000,21862000
BalanceCurrentReceivables_yy,,,,,,-11.14,,-4.93,-14.05,18.83,,-26.43,-16.73,-51.93,,-54.24,-18.94,-17.81,19.64,-38.32,-2.20,95.08,9.55,-17.79,-69.11,-7.54,-81.29,29.61,46.82,-78.77,6.10,3.02,1224.07,506.60
BalanceCurrentReceivables_sy,,,,,,1.14,,-9.96,-10.77,-6.49,,-7.28,-13.60,-14.29,,16.64,11.89,-2.60,19.57,-10.19,5.94,27.92,4.52,-4.14,-14.17,-2.48,-2.41,-6.18,7.62,-3.14,10.40,7.54,14.28,19.21
BalanceCurrentReceivables_qq,,,-100.00,,-13.84,-5.34,-100.00,,-22.11,30.87,-100.00,,-11.84,-24.44,14.50,-40.00,56.16,-23.38,66.67,-69.07,147.62,52.82,-6.40,-76.79,-6.97,357.49,-81.06,60.78,5.38,-33.84,-5.36,56.11,1254.40,-69.69
BalanceCurrentReceivables_sq,,,-100.00,,6.40,-0.06,-100.00,,-3.63,-0.40,-54.69,,-1.90,9.86,2.12,8.59,-0.09,-5.40,12.25,-4.64,9.95,5.15,-1.89,-6.97,0.75,-1.98,-1.46,-10.90,4.85,-3.16,10.31,-3.49,7.13,2.39
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,,3549000,3610000,3670000,3702000,3702000,3702000,3702000,3701000,3702000,,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,4.31,2.55,0.87,-0.03,,-100.00,-100.00,-100.00,-100.00
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,-1.61,-8.57,-38.65,-1.69,,8.29,16.05,-6.48,19.34
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,1.72,1.66,0.87,,,,-0.03,0.03,-100.00,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,-2.17,-7.89,-2.08,,,,0.91,,0.14,,,
BalanceCash,,33175000,,37306000,33607000,29241000,,16249000,21298000,50962000,,27101000,25056000,22537000,15980000,11981000,6870000,7356000,19722000,18770000,25935000,24642000,18786000,26073000,22134000,12673000,18170000,89999000,138669000,175877000,143762000,143303000,156541000,61253000
BalanceCash_yy,,,,,,-11.86,,-56.44,-36.63,74.28,,66.79,17.64,-55.78,,-55.79,-72.58,-67.36,23.42,56.66,277.51,234.99,-4.75,38.91,-14.66,-48.57,-3.28,245.18,526.50,1287.81,691.21,59.23,12.89,-65.17
BalanceCash_sy,,,,,,-6.26,,0.13,-6.94,10.34,,-13.20,-27.90,-27.90,,16.34,24.49,6.73,-2.98,7.76,-12.40,-5.70,-5.60,-3.37,3.56,5.38,10.24,-18.20,27.96,12.58,16.66,10.20,17.00,23.06
BalanceCash_qq,,,-100.00,,-9.92,-12.99,-100.00,,31.07,139.28,-100.00,,-7.55,-10.05,-29.09,-25.03,-42.66,7.07,168.11,-4.83,38.17,-4.99,-23.76,38.79,-15.11,-42.74,43.38,395.32,54.08,26.83,-18.26,-0.32,9.24,-60.87
BalanceCash_sq,,,-100.00,,-9.78,0.15,-100.00,,-9.84,2.33,-73.59,,-6.67,-1.98,-5.14,4.76,1.70,1.67,-0.04,27.72,-7.48,-2.46,-1.93,11.28,-15.98,10.42,4.48,5.33,0.32,-0.77,-12.91,21.11,9.24,5.57
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,5003000,,,,5268000,8405000,6406000,5286000,5060000,7148000,5696000,4367000,1957000,5695000,4787000
BalanceOtherCurrentAssets_yy,,,,,,,,,,,,,,,,,,,,,,,,5.30,,,,-3.95,-14.96,-11.08,-17.39,-61.32,-20.33,-15.96
BalanceOtherCurrentAssets_sy,,,,,,,,,,,,,,,,,,,,,,,,16.62,,,,-0.12,-8.68,-8.64,2.50,23.05,0.07,-9.55
BalanceOtherCurrentAssets_qq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,59.55,-23.78,-17.48,-4.28,41.26,-20.31,-23.33,-55.19,191.01,-15.94
BalanceOtherCurrentAssets_sq,,,,,,,,,,,,,,,,,,,,,63.36,,,,106.66,-9.66,-21.12,-16.77,45.41,-7.35,-8.62,-20.65,71.39,-16.97
BalanceAssetsForSale,,147988000,,0,,,,10871000,10805000,3296000,,22894000,23393000,24244000,23611000,,,,,,,,,,,73981000,73846000,14075000,14024000,434000,4886000,68539000,,
BalanceAssetsForSale_yy,,,,,,-100.00,,,,,,110.60,116.50,635.56,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,-99.41,-93.38,386.96,-100.00,-100.00
BalanceAssetsForSale_sy,,,,,,36.91,,,,,,22.35,-80.29,7.41,,-65.96,-100.00,-29.37,-65.91,,,,,,,,,,,-99.70,-100.00,-96.99,-87.33,-62.10
BalanceAssetsForSale_qq,,,-100.00,,,,,,-0.61,-69.50,-100.00,,2.18,3.64,-2.61,-100.00,,,,,,,,,,,-0.18,-80.94,-0.36,-96.91,1025.81,1302.76,-100.00,
BalanceAssetsForSale_sq,,,-100.00,,,,,,-46.70,-17.15,-100.00,,-2.20,1.82,-34.57,-15.69,,,,,,,,,,,-0.31,-51.40,-0.36,-26.75,-22.80,-0.06,0.14,
BalanceTotalAssets,,1067220000,,951755000,945019000,935180000,,677608000,676892000,571070000,,521851000,521838000,502157000,492957000,474923000,474995000,472362000,553206000,621056000,684264000,659093000,654580000,711477000,710913000,722855000,706715000,715975000,752758000,778404000,741604000,761000000,743573000,603220000
BalanceTotalAssets_yy,,,,,,-12.37,,-28.80,-28.37,-38.93,,-22.99,-22.91,-12.07,,-8.99,-8.98,-5.93,12.22,30.77,44.06,39.53,18.32,14.56,3.89,9.67,7.96,0.63,5.89,7.68,4.94,6.29,-1.22,-22.51
BalanceTotalAssets_sy,,,,,,5.01,,4.51,2.50,-0.09,,-4.77,-3.06,-3.40,,-1.75,-2.26,0.01,0.77,1.13,-2.17,5.92,6.88,0.10,2.38,0.75,1.64,5.60,6.24,5.49,4.88,6.00,8.82,8.67
BalanceTotalAssets_qq,,,-100.00,,-0.71,-1.04,-100.00,,-0.11,-15.63,-100.00,,,-3.77,-1.83,-3.66,0.02,-0.55,17.11,12.26,10.18,-3.68,-0.68,8.69,-0.08,1.68,-2.23,1.31,5.14,3.41,-4.73,2.62,-2.29,-18.88
BalanceTotalAssets_sq,,,-100.00,,0.74,2.00,-100.00,,-0.58,1.45,-4.28,,,1.13,1.10,-0.52,0.37,-0.61,1.18,1.07,0.20,0.96,0.23,-0.28,0.20,2.08,0.62,0.43,0.34,1.87,2.10,1.34,2.38,3.62
BalanceCapital,,848508000,,825478000,813188000,803139000,,543281000,541347000,438153000,,383621000,377999000,353630000,347198000,329362000,323837000,319885000,372833000,404493000,433677000,403665000,402786000,450831000,448757000,447072000,443907000,446903000,472802000,482746000,485763000,471719000,482460000,347235000
BalanceCapital_yy,,,,,,-5.35,,-34.19,-33.43,-45.44,,-29.39,-30.17,-19.29,,-14.14,-14.33,-9.54,7.38,22.81,33.92,26.19,8.03,11.46,3.48,10.75,10.21,-0.87,5.36,7.98,9.43,5.55,2.04,-28.07
BalanceCapital_sy,,,,,,8.24,,7.30,4.63,3.00,,-1.00,0.83,0.04,,0.79,3.10,-1.94,2.54,0.17,-0.14,2.80,0.67,2.69,3.44,3.49,2.52,4.20,4.89,3.44,6.36,4.34,6.00,5.53
BalanceCapital_qq,,,-100.00,,-1.49,-1.24,-100.00,,-0.36,-19.06,-100.00,,-1.47,-6.45,-1.82,-5.14,-1.68,-1.22,16.55,8.49,7.21,-6.92,-0.22,11.93,-0.46,-0.38,-0.71,0.67,5.80,2.10,0.62,-2.89,2.28,-28.03
BalanceCapital_sq,,,-100.00,,1.19,,-100.00,,-0.30,0.66,-4.82,,0.44,-0.17,0.10,0.74,0.71,-1.29,0.87,-0.57,-0.45,0.06,1.01,2.44,0.47,-0.36,0.14,1.89,-0.09,-1.20,1.99,2.84,1.14,-1.17
BalanceShareCapital,,1328605000,,3483000,3406000,3406000,,3407000,3407000,3407000,,3431000,3431000,3431000,3460000,3460000,3460000,3460000,3460000,3286000,3286000,3286000,3286000,3286000,3286000,3286000,3286000,3286000,3286000,3286000,3286000,3935000,3935000,3935000
BalanceShareCapital_yy,,,,,,-99.74,,-2.18,0.03,0.03,,0.70,0.70,0.70,,0.85,0.85,0.85,,-5.03,-5.03,-5.03,-5.03,,,,,,,,,19.75,19.75,19.75
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,-2.21,,-100.00,,,,-100.00,,,,0.85,,,,,-5.03,,,,,,,,,,,,19.75,,
BalanceShareCapital_sq,,,-100.00,,,,-100.00,,,,-3.46,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,0,,-12300000,-12300000,-12300000,-12300000,-12300000,-12300000,,,,,,,,,,,,,-17199000,-17199000,-160110000
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,100.00,100.00,100.00,100.00,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,0.98,,-0.04,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,-830.93
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.82
BalanceReserve,,-1816000,,-8946000,-8671000,14525000,,21545000,22217000,-2849000,,466000,432000,-215000,-4490000,-2860000,-3070000,-3035000,-3040000,-32223000,-31755000,-32203000,-32241000,-32233000,-32205000,-32324000,-32321000,-32305000,349000,7508000,7504000,-32380000,-32394000,-32484000
BalanceReserve_yy,,,,,,899.90,,340.83,356.22,-119.61,,-97.84,-98.06,92.45,,-713.73,-810.65,-1311.63,32.29,-1026.68,-934.36,-961.05,-960.56,-0.03,-1.42,-0.38,-0.25,-0.22,101.08,123.23,123.22,-0.23,-9381.95,-532.66
BalanceReserve_sy,,,,,,,,9.37,4.75,4.23,,,3.06,1.01,,,0.04,0.04,3.01,1.74,0.15,0.34,0.87,2.89,2.35,1.93,1.64,1.89,1.24,0.52,0.82,0.60,0.69,0.74
BalanceReserve_qq,,,100.00,,3.07,267.51,-100.00,,3.12,-112.82,100.00,,-7.30,-149.77,-1988.37,36.30,-7.34,1.14,-0.16,-959.97,1.45,-1.41,-0.12,0.02,0.09,-0.37,0.01,0.05,101.08,2051.29,-0.05,-531.50,-0.04,-0.28
BalanceReserve_sq,,,-100.00,,0.03,2.57,-100.00,,,2.40,-3.14,,,0.42,,,,0.32,,,,1.20,,,,0.07,,,,0.20,,,,0.10
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,,96945000,,103756000,55932000,56688000,,52467000,108983000,107884000,,121908000,83010000,87025000,36131000,35879000,35276000,35659000,74653000,129240000,157768000,234962000,233288000,235126000,237321000,234158000,193917000,190959000,183419000,141030000,141475000,151893000,147981000,143392000
BalanceNoncurrentLiabilities_yy,,,,,,-41.53,,-49.43,94.85,90.31,,132.35,-23.83,-19.33,,-70.57,-57.50,-59.02,106.62,260.21,347.24,558.91,212.50,81.93,50.42,-0.34,-16.88,-18.78,-22.71,-39.77,-27.04,-20.46,-19.32,1.67
BalanceNoncurrentLiabilities_sy,,,,,,1.75,,2.24,6.13,3.18,,-1.69,1.56,1.39,,1.33,3.33,5.36,7.42,6.52,-11.09,-3.68,5.18,-14.27,-18.92,-0.34,1.28,4.04,2.92,0.25,-3.30,-3.30,7.00,9.06
BalanceNoncurrentLiabilities_qq,,,-100.00,,-46.09,1.35,-100.00,,107.72,-1.01,-100.00,,-31.91,4.84,-58.48,-0.70,-1.68,1.09,109.35,73.12,22.07,48.93,-0.71,0.79,0.93,-1.33,-17.19,-1.53,-3.95,-23.11,0.32,7.36,-2.58,-3.10
BalanceNoncurrentLiabilities_sq,,,-100.00,,0.98,1.21,-100.00,,-1.55,2.99,-10.54,,0.30,-1.42,-0.48,-2.52,1.93,1.00,0.40,2.94,-4.28,2.70,-0.04,-2.61,0.65,-0.17,2.90,1.10,-3.36,-0.42,0.89,-0.47,1.57,1.42
BalanceNoncurrentTradeLiabilities,,576000,,134000,134000,261000,,638000,675000,456000,,466000,469000,951000,897000,384000,352000,1118000,226000,1494000,1818000,2044000,2069000,2070000,2044000,2048000,2046000,2091000,2113000,2103000,2125000,2235000,2301000,2306000
BalanceNoncurrentTradeLiabilities_yy,,,,,,-54.71,,376.12,403.73,74.71,,-26.96,-30.52,108.55,,-17.60,-24.95,17.56,-74.80,289.06,416.48,82.83,815.49,38.55,12.43,0.20,-1.11,1.01,3.38,2.69,3.86,6.89,8.90,9.65
BalanceNoncurrentTradeLiabilities_sy,,,,,,-23.83,,14.69,10.76,34.89,,-26.96,-30.52,-4.67,,-17.60,-24.95,-9.12,-61.37,16.06,-1.86,-8.74,10.80,16.54,-11.84,0.20,-22.74,33.46,46.58,-1.04,-2.61,-4.48,-4.42,-3.63
BalanceNoncurrentTradeLiabilities_qq,,,-100.00,,,94.78,-100.00,,5.80,-32.44,-100.00,,0.64,102.77,-5.68,-57.19,-8.33,217.61,-79.79,561.06,21.69,12.43,1.22,0.05,-1.26,0.20,-0.10,2.20,1.05,-0.47,1.05,5.18,2.95,0.22
BalanceNoncurrentTradeLiabilities_sq,,,-100.00,,,7.12,-100.00,,5.80,6.86,-100.00,,-0.47,9.89,1.58,-44.82,-8.33,9.11,-4.30,-1.64,-9.76,6.15,0.27,-9.59,-1.26,49.26,-0.09,-4.98,0.11,1.04,0.38,-9.61,3.99,0.75
BalanceNoncurrentBorrowings,,82045000,,78173000,28662000,28662000,,34608000,92841000,94304000,,111015000,71177000,72469000,22522000,22027000,22020000,22020000,64246000,71484000,72423000,150447000,150688000,144474000,146375000,144720000,140483000,138878000,132294000,117322000,116793000,113375000,108428000,109524000
BalanceNoncurrentBorrowings_yy,,,,,,-65.07,,-55.73,223.92,229.02,,220.78,-23.33,-23.15,,-80.16,-69.06,-69.61,185.26,224.53,228.90,583.23,134.55,102.11,102.11,-3.81,-6.77,-3.87,-9.62,-18.93,-16.86,-18.36,-18.04,-6.65
BalanceNoncurrentBorrowings_sy,,,,,,-1.38,,-6.98,-5.01,-1.97,,5.85,0.22,3.95,,0.80,2.47,-4.59,4.53,-4.61,-10.13,8.58,6.63,-16.66,-21.01,-9.84,-8.64,4.67,2.66,-1.07,-2.00,-9.24,5.46,7.64
BalanceNoncurrentBorrowings_qq,,,-100.00,,-63.34,,-100.00,,168.26,1.58,-100.00,,-35.89,1.82,-68.92,-2.20,-0.03,,191.76,11.27,1.31,107.73,0.16,-4.12,1.32,-1.13,-2.93,-1.14,-4.74,-11.32,-0.45,-2.93,-4.36,1.01
BalanceNoncurrentBorrowings_sq,,,-100.00,,0.53,,-100.00,,-1.11,0.93,-13.00,,-0.73,-2.83,-2.99,-3.64,0.98,,,-3.07,0.17,1.03,-0.10,-6.42,0.09,-1.13,3.40,2.08,-3.71,-2.11,0.80,-3.38,0.64,1.82
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,24065000,,,,56041000,56695000,58329000,29708000,29742000,29763000,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,132.87,,,,-46.93,-47.50,-100.00,-100.00,-100.00,-100.00,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,34.31,,,,-46.93,-36.89,-0.85,-1.88,,10.02,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,1.17,2.88,-49.07,0.11,0.07,-100.00,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,0.05,-5.74,-1.10,-1.15,-3.93,0.08,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,,14324000,,25449000,27136000,27765000,,17221000,15467000,13124000,,10427000,11364000,13605000,12712000,13468000,12904000,12521000,10181000,32197000,83527000,82471000,80531000,32541000,32207000,29061000,21680000,20248000,19249000,21605000,22557000,36283000,37252000,31562000
BalanceNoncurrentOtherLiabilities_yy,,,,,,93.84,,-32.33,-43.00,-52.73,,-39.45,-26.53,3.67,,29.16,13.55,-7.97,-19.91,139.06,547.30,558.66,690.99,1.07,-61.44,-64.76,-73.08,-37.78,-40.23,-25.66,4.05,79.19,93.53,46.09
BalanceNoncurrentOtherLiabilities_sy,,,,,,18.02,,17.97,-2.92,11.29,,-7.60,6.07,1.56,,-4.72,-3.14,-13.52,-19.00,-1.77,-3.40,0.97,4.37,-1.29,-3.52,3.02,1.85,4.66,2.20,6.55,5.62,25.84,21.41,15.39
BalanceNoncurrentOtherLiabilities_qq,,,-100.00,,6.63,2.32,-100.00,,-10.19,-15.15,-100.00,,8.99,19.72,-6.56,5.95,-4.19,-2.97,-18.69,216.25,159.42,-1.26,-2.35,-59.59,-1.03,-9.77,-25.40,-6.61,-4.93,12.24,4.41,60.85,2.67,-15.27
BalanceNoncurrentOtherLiabilities_sq,,,-100.00,,2.82,-1.64,-100.00,,-4.18,5.84,-29.16,,0.11,-2.16,-0.48,-1.85,1.49,-2.82,-0.15,1.14,-0.10,2.45,0.96,-0.36,1.89,3.29,2.06,-2.78,-0.04,5.25,2.97,3.28,2.22,3.31
BalanceCurrentLiabilities,,24340000,,22521000,75899000,75353000,,79901000,24603000,25033000,,16322000,60829000,61502000,109628000,109682000,115882000,116818000,105720000,87323000,92819000,20466000,18506000,25520000,24835000,38057000,64129000,77531000,95916000,154541000,114278000,133624000,113132000,112593000
BalanceCurrentLiabilities_yy,,,,,,209.59,,254.78,-67.58,-66.78,,-79.57,147.24,145.68,,571.99,90.50,89.94,-3.56,-20.39,-19.90,-82.48,-82.50,-70.78,-73.24,85.95,246.53,203.80,286.21,306.08,78.20,72.35,17.95,-27.14
BalanceCurrentLiabilities_sy,,,,,,0.89,,8.91,16.86,14.61,,-7.97,-14.04,-2.90,,-4.62,7.78,-2.18,10.21,1.44,12.62,8.96,-7.62,0.32,0.51,21.58,12.61,-4.84,-5.28,-7.27,16.88,17.42,15.40,9.42
BalanceCurrentLiabilities_qq,,,-100.00,,237.01,-0.72,-100.00,,-69.21,1.75,-100.00,,272.68,1.11,78.25,0.05,5.65,0.81,-9.50,-17.40,6.29,-77.95,-9.58,37.90,-2.68,53.24,68.51,20.90,23.71,61.12,-26.05,16.93,-15.34,-0.48
BalanceCurrentLiabilities_sq,,,-100.00,,-9.20,4.18,-100.00,,-5.40,2.68,-16.66,,-14.98,13.92,6.70,0.05,-2.55,3.94,1.74,-3.11,3.73,6.02,-0.58,1.41,4.57,9.98,-5.45,-7.26,5.34,6.44,-0.94,9.29,0.56,10.26
BalanceCurrentTradePayablesv,,18901000,,18725000,21574000,22392000,,22627000,21463000,19627000,,13804000,15140000,17826000,15028000,15370000,16899000,16369000,18628000,15830000,21772000,18671000,16675000,16712000,18997000,24527000,20862000,35171000,81328000,95517000,85893000,106722000,86376000,84985000
