,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
IncomeBeforeTaxProfit_qq,,-7.78,71.16,-22.17,150.32,-81.06,126.70,-6.42,33.42,-134.29,145.12,85.67,-28.24,-214.19,131.66,406.96,18.85,-19.43,-15.91,229.77,-21.67,-19.51,-75.32,743.81,-59.00,-144.45,124.56,1006.40,27.91,-203.56,157.48,2.66,-69.47,-340.91,-214.59,123.75,-77.95,1200.00,-96.77,-140.00,-3036.36,-2197.68,96.80,-287.38,198.83,-393.04,107.54,-126.34,1063.72
IncomeBeforeTaxProfit_sq,,-52.76,73.24,7.46,14.81,-54.41,89.12,0.64,29.74,-122.42,107.51,85.67,57.43,-52.51,38.25,70.34,11.05,-50.00,133.90,39.65,8.41,-28.92,11.98,14.78,-46.21,-65.04,120.07,24.04,32.53,-57.14,67.12,-16.96,31.24,-51.52,50.04,27.02,18.65,-32.61,42.78,25.87,-14.76,-42.74,51.49,10.87,19.94,-82.94,123.91,6.12,-1.97
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,1021000,1037000,1726000,1245000,3192000,564000,1410000,1304000,1706000,-680000,328000,586000,366000,-486000,112000,660000,775000,554000,550000,1635000,1375000,998000,296000,2098000,934000,-433000,101000,1217000,1336000,-1337000,853000,863000,268000,-1008000,-2501000,594000,131000,246000,55000,-22000,-690000,-15120000,-571000,-2930000,1941000,-5245000,429000,-33000,1089000
IncomeNetProfit_yy,,,,,212.63,-45.61,-18.31,4.74,-46.55,-220.57,-76.74,-55.06,-78.55,28.53,-65.85,12.63,111.75,213.99,391.07,147.73,77.42,80.14,-46.18,28.32,-32.07,-143.39,-65.88,-41.99,43.04,-208.78,744.55,-29.09,-79.94,24.61,-393.20,-31.17,-51.12,124.40,102.20,-103.70,-626.72,-6246.34,-1138.18,-13218.18,381.30,65.31,175.13,98.87,-43.89
IncomeNetProfit_sy,,,,,-1.66,-35.71,-10.37,-29.62,-17.52,-78.42,-77.10,-20.68,-5.52,52.11,-45.80,34.06,81.41,22.17,180.36,91.71,77.42,170.78,7.01,7.10,-31.56,-71.98,-57.92,-37.30,24.34,79.20,68.93,-16.53,11.49,27.62,-4.46,25.66,36.00,58.69,52.86,55.16,-0.02,-11.32,15.00,-20.58,3.94,-8.64,38.55,24.66,20.34
IncomeNetProfit_qq,,1.57,66.44,-27.87,156.39,-82.33,150.00,-7.52,30.83,-139.86,148.24,78.66,-37.54,-232.79,123.05,489.29,17.42,-28.52,-0.72,197.27,-15.90,-27.42,-70.34,608.78,-55.48,-146.36,123.33,1104.95,9.78,-200.07,163.80,1.17,-68.95,-476.12,-148.12,123.75,-77.95,87.79,-77.64,-140.00,-3036.36,-2091.30,96.22,-413.13,166.25,-370.22,108.18,-107.69,3400.00
IncomeNetProfit_sq,,-59.08,66.44,0.31,3.58,-65.39,59.81,-21.12,9.54,-98.60,100.47,78.66,58.19,-47.74,0.85,94.47,12.65,-43.63,151.17,45.09,6.42,4.44,-12.82,4.33,-46.65,-58.26,95.15,30.70,9.95,-19.78,34.06,-16.34,28.48,-17.19,12.18,47.02,14.59,-22.69,33.20,27.42,-25.18,-40.14,71.60,10.55,7.99,-67.68,122.39,3.80,-4.57
IncomeShareholderNetProfit,1021000,1037000,1726000,1245000,3192000,564000,1410000,1304000,1706000,-680000,328000,586000,366000,-486000,112000,660000,775000,554000,550000,1635000,1375000,998000,296000,2098000,934000,-433000,101000,1217000,1336000,-1337000,853000,863000,268000,-1008000,-2501000,594000,131000,246000,55000,-22000,-690000,-15120000,-571000,-2930000,1941000,-5245000,429000,-33000,1089000
IncomeShareholderNetProfit_yy,,,,,212.63,-45.61,-18.31,4.74,-46.55,-220.57,-76.74,-55.06,-78.55,28.53,-65.85,12.63,111.75,213.99,391.07,147.73,77.42,80.14,-46.18,28.32,-32.07,-143.39,-65.88,-41.99,43.04,-208.78,744.55,-29.09,-79.94,24.61,-393.20,-31.17,-51.12,124.40,102.20,-103.70,-626.72,-6246.34,-1138.18,-13218.18,381.30,65.31,175.13,98.87,-43.89
IncomeShareholderNetProfit_sy,,,,,-1.26,-3.79,-10.37,-15.38,-22.04,-78.24,-77.10,-42.77,-0.05,38.41,-45.50,12.63,111.75,23.10,199.69,91.71,77.42,169.38,13.23,4.87,-28.08,-68.52,-65.88,-41.99,24.34,44.34,68.93,-8.82,11.49,27.62,-7.36,25.66,36.70,62.99,55.13,50.95,0.23,-5.70,7.27,-21.16,2.00,-7.15,39.28,24.65,19.11
IncomeShareholderNetProfit_qq,,1.57,66.44,-27.87,156.39,-82.33,150.00,-7.52,30.83,-139.86,148.24,78.66,-37.54,-232.79,123.05,489.29,17.42,-28.52,-0.72,197.27,-15.90,-27.42,-70.34,608.78,-55.48,-146.36,123.33,1104.95,9.78,-200.07,163.80,1.17,-68.95,-476.12,-148.12,123.75,-77.95,87.79,-77.64,-140.00,-3036.36,-2091.30,96.22,-413.13,166.25,-370.22,108.18,-107.69,3400.00
IncomeShareholderNetProfit_sq,,-59.08,114.56,0.26,3.74,-61.48,58.49,-0.68,9.32,-103.26,98.47,112.98,57.12,-47.74,5.85,150.36,8.42,-41.56,136.38,44.70,6.49,-6.52,-4.11,4.48,-46.65,-58.26,95.15,31.01,9.95,-29.50,34.06,-16.32,28.48,-16.59,12.18,49.60,16.69,-21.98,29.06,26.72,-26.25,-42.42,71.59,9.82,4.07,-67.68,114.93,-1.92,-5.56
BalanceNoncurrentAssets,6325000,6470000,6577000,6804000,7083000,9006000,11134000,13662000,15721000,21939000,23109000,23571000,23432000,23282000,22945000,22449000,22150000,21894000,21683000,21341000,21168000,22558000,22265000,22297000,22842000,22894000,23591000,26636000,30788000,38573000,37717000,37014000,36326000,35364000,34902000,35814000,35050000,34908000,34124000,34652000,34614000,35352000,34513000,34260000,33423000,30138000,29328000,28538000,27816000
BalanceNoncurrentAssets_yy,,,,,11.98,39.20,69.29,100.79,121.95,143.60,107.55,72.53,49.05,6.12,-0.71,-4.76,-5.47,-5.96,-5.50,-4.94,-4.43,3.03,2.68,4.48,7.91,1.49,5.96,19.46,34.79,68.49,59.88,38.96,17.99,-8.32,-7.46,-3.24,-3.51,-1.29,-2.23,-3.24,-1.24,1.27,1.14,-1.13,-3.44,-14.75,-15.02,-16.70,-16.78
BalanceNoncurrentAssets_sy,,,,,22.07,39.20,30.33,12.83,4.60,22.10,9.25,16.42,-2.10,0.36,-2.46,-1.15,-3.65,0.02,1.86,-0.71,-0.03,5.32,5.58,5.45,2.76,1.54,1.56,1.63,3.36,7.53,7.50,13.53,8.51,4.11,4.42,5.66,3.76,4.04,3.22,2.82,1.54,2.95,1.44,1.28,0.86,0.66,3.53,4.14,-6.54
BalanceNoncurrentAssets_qq,,2.29,1.65,3.45,4.10,27.15,23.63,22.71,15.07,39.55,5.33,2.00,-0.59,-0.64,-1.45,-2.16,-1.33,-1.16,-0.96,-1.58,-0.81,6.57,-1.30,0.14,2.44,0.23,3.04,12.91,15.59,25.29,-2.22,-1.86,-1.86,-2.65,-1.31,2.61,-2.13,-0.41,-2.25,1.55,-0.11,2.13,-2.37,-0.73,-2.44,-9.83,-2.69,-2.69,-2.53
BalanceNoncurrentAssets_sq,,5.07,1.65,8.16,-50.75,3.28,2.75,1.91,-52.80,3.22,0.26,-0.64,-100.00,-0.10,-0.91,-0.24,-100.00,1.85,-0.79,-1.02,-100.00,2.97,-0.50,0.14,-0.43,1.40,0.96,0.95,0.63,1.92,-0.70,0.92,0.37,1.18,-0.16,0.20,0.64,2.28,-1.22,0.87,-0.24,2.20,-1.08,-0.42,-0.61,0.78,0.28,1.06,1.67
BalanceIntangibleAssets,,,7000,,,,,,,,,,,,,,,,,,,1049000,994000,938000,883000,2015000,1870000,1788000,1703000,1636000,1536000,1453000,1370000,1286000,1203000,1120000,1074000,1058000,961000,863000,779000,734000,690000,648000,605000,566000,537000,507000,478000
BalanceIntangibleAssets_yy,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,92.09,88.13,90.62,92.87,-18.81,-17.86,-18.74,-19.55,-21.39,-21.68,-22.92,-21.61,-17.73,-20.12,-22.95,-27.47,-30.62,-28.20,-24.91,-22.34,-22.89,-22.17,-21.76,-20.99
BalanceIntangibleAssets_sy,,,,,,,6.75,,,,,,,,,,,,,,,,,,,-0.88,-1.62,-0.09,0.23,-2.33,-1.67,-0.60,-0.90,-1.34,-1.84,0.40,0.66,-2.73,-3.86,-1.45,2.51,-0.94,-3.72,-3.64,-5.36,-5.62,-6.20,-7.91,-15.18
BalanceIntangibleAssets_qq,,,,-100.00,,,,,,,,,,,,,,,,,,,-5.24,-5.63,-5.86,128.20,-7.20,-4.39,-4.75,-3.93,-6.11,-5.40,-5.71,-6.13,-6.45,-6.90,-4.11,-1.49,-9.17,-10.20,-9.73,-5.78,-5.99,-6.09,-6.64,-6.45,-5.12,-5.59,-5.72
BalanceIntangibleAssets_sq,,,,1.63,,,,,,,,,,,,,,,,,,,-0.47,-1.04,-2.08,-0.19,-0.62,-1.32,-1.46,-0.19,-0.64,-1.01,-0.86,-0.50,-1.04,-0.66,-1.00,-0.70,-0.54,-0.78,-0.62,-3.30,-1.62,-1.54,-1.38,-1.75,-1.06,-2.22,-1.96
BalanceProperty,6325000,6470000,6570000,6804000,7083000,9006000,11134000,13662000,15721000,21939000,23109000,23571000,23432000,23178000,22867000,22371000,22072000,21776000,21565000,21232000,21059000,21393000,21150000,21277000,21877000,20792000,21634000,24761000,28998000,35394000,34638000,34018000,33413000,32884000,32505000,33500000,31071000,32814000,32127000,32752000,32799000,33123000,32392000,33096000,32302000,29247000,28466000,27694000,27001000
BalanceProperty_yy,,,,,11.98,39.20,69.47,100.79,121.95,143.60,107.55,72.53,49.05,5.65,-1.05,-5.09,-5.80,-6.05,-5.69,-5.09,-4.59,-1.76,-1.92,0.21,3.88,-2.81,2.29,16.37,32.55,70.23,60.11,37.39,15.23,-7.09,-6.16,-1.52,-7.01,-0.21,-1.16,-2.23,5.56,0.94,0.82,1.05,-1.52,-11.70,-12.12,-16.32,-16.41
BalanceProperty_sy,,,,,11.98,29.87,22.26,15.40,2.72,21.69,13.76,16.45,-5.18,0.89,-1.34,-0.32,,-1.03,1.12,,-1.93,5.79,5.65,6.44,-2.55,-0.72,1.19,0.73,2.40,3.92,4.08,7.40,5.75,0.64,0.76,-1.55,-1.51,4.78,3.84,2.36,2.34,1.57,-0.70,0.92,1.04,0.73,3.18,5.26,6.16
BalanceProperty_qq,,2.29,1.55,3.56,4.10,27.15,23.63,22.71,15.07,39.55,5.33,2.00,-0.59,-1.08,-1.34,-2.17,-1.34,-1.34,-0.97,-1.54,-0.81,1.59,-1.14,0.60,2.82,-4.96,4.05,14.45,17.11,22.06,-2.14,-1.79,-1.78,-1.58,-1.15,3.06,-7.25,5.61,-2.09,1.95,0.14,0.99,-2.21,2.17,-2.40,-9.46,-2.67,-2.71,-2.50
BalanceProperty_sq,,1.81,1.27,6.15,-50.57,2.55,1.80,1.94,-51.54,4.03,-0.30,-0.74,-100.00,0.08,-1.34,,-100.00,2.60,-0.91,-0.66,-100.00,1.59,-0.60,-0.04,-0.42,-0.06,1.11,0.46,-0.11,1.41,-0.88,-0.12,-0.08,-0.20,-0.81,-0.04,0.06,4.48,-0.58,1.16,-0.96,1.68,-0.92,0.14,0.04,0.60,0.01,1.48,-0.08
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,,,,,,,,,,,,,,,,,,,,,,5000,5000,5000,,,,,,,,,,,,1711000,,,,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,-100.00,,,,,,,,,,,,-100.00,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,-2.85,-2.36,,,,,,,,,,,,22.63,,,,,,,,
BalanceNoncurrInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,-100.00,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33,,,,,,,,,,,,-3.88,,,,,,,,,,,
BalanceOtherNoncurrentAssets,,,,,,,,,,,,,,104000,78000,78000,78000,118000,118000,109000,109000,116000,116000,77000,77000,87000,87000,87000,87000,1543000,1543000,1543000,1543000,1194000,1194000,1194000,1194000,1036000,1036000,1037000,1036000,1495000,1431000,516000,516000,325000,325000,337000,337000
BalanceOtherNoncurrentAssets_yy,,,,,,,,,,,,,,,,,,13.46,51.28,39.74,39.74,-1.69,-1.69,-29.36,-29.36,-25.00,-25.00,12.99,12.99,1673.56,1673.56,1673.56,1673.56,-22.62,-22.62,-22.62,-22.62,-13.23,-13.23,-13.15,-13.23,44.31,38.13,-50.24,-50.19,-78.26,-77.29,-34.69,-34.69
BalanceOtherNoncurrentAssets_sy,,,,,,,,,,,,,,,,,,-5.73,-10.22,-4.60,2.26,17.82,12.78,22.76,19.62,-5.62,2.55,10.78,4.08,10.88,8.96,13.30,6.62,16.88,18.72,16.00,14.24,0.10,12.86,23.44,0.55,35.83,32.59,23.20,19.86,3.54,-6.94,-0.17,-21.30
BalanceOtherNoncurrentAssets_qq,,,,,,,,,,,,,,,-25.00,,,51.28,,-7.63,,6.42,,-33.62,,12.99,,,,1673.56,,,,-22.62,,,,-13.23,,0.10,-0.10,44.31,-4.28,-63.94,,-37.02,,3.69,
BalanceOtherNoncurrentAssets_sq,,,,,,,,,,,,,,,0.33,,,-1.05,,-2.46,,8.19,,1.10,,2.26,,,,-0.43,,,,9.08,,,,1.13,,1.14,0.73,12.59,-1.25,-0.71,,1.19,,3.69,
BalanceCurrentAssets,15815000,15346000,18928000,22141000,35646000,35108000,36399000,28655000,23562000,23515000,22864000,23581000,20992000,20340000,20919000,21157000,23913000,25901000,29981000,32043000,30274000,30544000,31389000,38792000,41151000,45202000,44787000,47794000,56489000,57853000,51441000,55276000,57557000,52531000,54028000,55270000,56167000,49818000,42248000,42023000,43354000,24390000,27911000,25374000,28751000,25475000,26636000,24980000,29601000
BalanceCurrentAssets_yy,,,,,125.39,128.78,92.30,29.42,-33.90,-33.02,-37.19,-17.71,-10.91,-13.50,-8.51,-10.28,13.91,27.34,43.32,51.45,26.60,17.93,4.70,21.06,35.93,47.99,42.68,23.21,37.27,27.99,14.86,15.65,1.89,-9.20,5.03,-0.01,-2.41,-5.16,-21.80,-23.97,-22.81,-51.04,-33.94,-39.62,-33.68,4.45,-4.57,-1.55,2.96
BalanceCurrentAssets_sy,,,,,11.88,14.12,16.88,10.07,-11.54,2.40,-0.06,-15.23,-15.41,-12.32,-4.85,5.05,11.12,19.62,21.25,10.72,21.56,17.20,9.55,12.31,9.12,1.18,4.72,1.29,2.65,3.45,-3.81,1.76,6.83,11.13,14.68,13.69,7.67,1.96,-3.85,-9.56,4.83,12.40,15.46,17.24,13.91,14.14,9.86,13.70,5.96
BalanceCurrentAssets_qq,,-2.97,23.34,16.97,61.00,-1.51,3.68,-21.28,-17.77,-0.20,-2.77,3.14,-10.98,-3.11,2.85,1.14,13.03,8.31,15.75,6.88,-5.52,0.89,2.77,23.58,6.08,9.84,-0.92,6.71,18.19,2.41,-11.08,7.46,4.13,-8.73,2.85,2.30,1.62,-11.30,-15.20,-0.53,3.17,-43.74,14.44,-9.09,13.31,-11.39,4.56,-6.22,18.50
BalanceCurrentAssets_sq,,-4.58,6.57,7.26,-52.34,-6.08,2.80,4.03,-58.88,-3.21,-2.77,-4.37,-100.00,-2.19,4.24,8.21,-100.00,-1.17,10.04,1.62,-100.00,-3.22,5.44,2.15,-0.62,-3.78,7.22,1.11,0.80,-6.72,3.47,3.24,3.70,-3.81,6.16,3.26,-1.08,-6.78,6.31,,3.56,-1.24,10.80,1.88,0.62,-2.65,7.88,-1.14,-1.54
BalanceInventory,6253000,7739000,9686000,11671000,12948000,14924000,18302000,17100000,13914000,14795000,15388000,14368000,14358000,13630000,13358000,12248000,15073000,15830000,18512000,17246000,16434000,18107000,19325000,19989000,23927000,24464000,29887000,30212000,37812000,39464000,38910000,41247000,41322000,41972000,38431000,31835000,23637000,22582000,22099000,21777000,21695000,11377000,10863000,11208000,12154000,12692000,10498000,10120000,9069000
BalanceInventory_yy,,,,,107.07,92.84,88.95,46.52,7.46,-0.86,-15.92,-15.98,3.19,-7.87,-13.19,-14.76,4.98,16.14,38.58,40.81,9.03,14.38,4.39,15.91,45.59,35.11,54.65,51.14,58.03,61.31,30.19,36.53,9.28,6.36,-1.23,-22.82,-42.80,-46.20,-42.50,-31.59,-8.22,-49.62,-50.84,-48.53,-43.98,11.56,-3.36,-9.71,-25.38
BalanceInventory_sy,,,,,23.05,26.65,4.86,16.98,3.37,3.05,2.81,-16.30,-15.66,-17.74,-12.42,-2.40,3.12,17.27,29.74,21.56,21.38,16.98,14.99,12.78,9.05,2.80,0.68,-4.33,-0.78,2.89,4.13,9.50,14.11,9.32,6.83,5.28,-2.90,,-6.00,-1.46,7.32,17.23,9.22,11.38,10.30,9.97,5.60,16.33,-0.23
BalanceInventory_qq,,23.76,25.16,20.49,10.94,15.26,22.63,-6.57,-18.63,6.33,4.01,-6.63,-0.07,-5.07,-2.00,-8.31,23.06,5.02,16.94,-6.84,-4.71,10.18,6.73,3.44,19.70,2.24,22.17,1.09,25.16,4.37,-1.40,6.01,0.18,1.57,-8.44,-17.16,-25.75,-4.46,-2.14,-1.46,-0.38,-47.56,-4.52,3.18,8.44,4.43,-17.29,-3.60,-10.39
BalanceInventory_sq,,8.85,2.67,8.09,-54.65,4.94,1.25,0.88,-59.31,-7.40,-2.13,-9.18,-100.00,-2.26,0.98,6.48,-100.00,10.51,9.01,1.68,-100.00,4.82,1.42,3.04,-1.58,0.10,1.78,-0.77,-1.14,2.48,0.88,1.30,0.34,1.80,0.29,-1.46,-6.14,-1.32,1.29,2.25,-1.73,6.13,-0.88,2.84,-1.61,5.03,2.16,-1.84,1.70
BalanceCurrentReceivables,7917000,5246000,7631000,9358000,10592000,9285000,12654000,8759000,7447000,6010000,6300000,8152000,5602000,5640000,6655000,8389000,8267000,8799000,10069000,13193000,12359000,11666000,9821000,17813000,16265000,12306000,8414000,13648000,16536000,15093000,11085000,11756000,14346000,8596000,13681000,15095000,21744000,18281000,11286000,11559000,9923000,4753000,11249000,10471000,9685000,6643000,6533000,7343000,9264000
BalanceCurrentReceivables_yy,,,,,33.79,76.99,65.82,-6.40,-29.69,-35.27,-50.21,-6.93,-24.78,-6.16,5.63,2.91,47.57,56.01,51.30,57.27,49.50,32.58,-2.46,35.02,31.60,5.49,-14.33,-23.38,1.67,22.65,31.74,-13.86,-13.24,-43.05,23.42,28.40,51.57,112.67,-17.51,-23.42,-54.36,-74.00,-0.33,-9.41,-2.40,39.76,-41.92,-29.87,-4.35
BalanceCurrentReceivables_sy,,,,,12.66,13.31,9.34,2.12,8.06,7.58,-3.54,-10.76,-27.80,-9.37,-1.99,8.00,19.15,21.33,36.02,20.38,29.41,18.55,11.42,16.19,23.97,0.02,1.16,-1.32,3.99,0.15,-5.62,-3.84,3.36,4.32,9.79,12.40,10.04,1.78,-10.94,-12.94,-5.70,0.10,6.32,15.46,20.70,20.32,13.83,8.20,1.94
BalanceCurrentReceivables_qq,,-33.74,45.46,22.63,13.19,-12.34,36.28,-30.78,-14.98,-19.30,4.83,29.40,-31.28,0.68,18.00,26.06,-1.45,6.44,14.43,31.03,-6.32,-5.61,-15.82,81.38,-8.69,-24.34,-31.63,62.21,21.16,-8.73,-26.56,6.05,22.03,-40.08,59.16,10.34,44.05,-15.93,-38.26,2.42,-14.15,-52.10,136.67,-6.92,-7.51,-31.41,-1.66,12.40,26.16
BalanceCurrentReceivables_sq,,-9.93,5.14,8.30,-54.46,-12.74,16.06,5.30,-57.49,-17.76,4.63,-2.49,-100.00,-0.08,11.39,14.95,-53.91,-6.58,20.94,2.56,-100.00,-9.86,10.32,4.92,-2.74,-12.92,21.28,4.24,0.39,-14.45,12.25,2.60,2.83,-13.20,19.23,6.54,0.18,-19.33,8.70,2.57,-1.30,-16.40,22.70,3.14,1.34,-13.50,20.48,2.48,1.98
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,1366000,2089000,1315000,826000,11823000,10590000,5125000,2473000,1879000,2378000,822000,717000,697000,983000,781000,408000,350000,655000,712000,521000,56000,372000,1713000,497000,561000,7818000,5800000,3172000,1351000,2449000,474000,1126000,692000,525000,607000,1025000,1398000,1262000,500000,265000,3641000,3055000,663000,423000,1431000,3001000,2466000,1885000,2696000
BalanceCash_yy,,,,,765.52,406.94,289.73,199.39,-84.11,-77.54,-83.96,-71.01,-62.91,-58.66,-4.99,-43.10,-49.78,-33.37,-8.83,27.70,-84.00,-43.21,140.59,-4.61,901.79,2001.61,238.59,538.23,140.82,-68.67,-91.83,-64.50,-48.78,-78.56,28.06,-8.97,102.02,140.38,-17.63,-74.15,160.44,142.08,32.60,59.62,-60.70,-1.77,271.95,345.63,88.40
BalanceCash_sy,,,,,7.25,35.48,-8.38,5.21,-54.94,-25.19,-0.77,-30.76,8.50,-8.74,-5.12,-20.78,-26.60,-30.71,-6.35,10.57,-29.21,13.86,38.93,23.08,88.46,3.00,-3.57,-6.69,9.25,17.78,21.16,5.66,-12.03,-14.82,16.29,0.76,25.90,34.14,11.48,-6.96,9.52,7.69,41.98,31.10,5.20,18.35,19.55,51.58,49.19
BalanceCash_qq,,52.93,-37.05,-37.19,1331.36,-10.43,-51.61,-51.75,-24.02,26.56,-65.43,-12.77,-2.79,41.03,-20.55,-47.76,-14.22,87.14,8.70,-26.83,-89.25,564.29,360.48,-70.99,12.88,1293.58,-25.81,-45.31,-57.41,81.27,-80.65,137.55,-38.54,-24.13,15.62,68.86,36.39,-9.73,-60.38,-47.00,1273.96,-16.09,-78.30,-36.20,238.30,109.71,-17.83,-23.56,43.02
BalanceCash_sq,,2.50,-5.52,15.00,-62.50,-12.44,-3.46,13.87,-88.72,72.14,-18.13,6.14,-100.00,18.98,-15.35,16.66,-100.00,16.52,0.24,11.94,-100.00,47.69,-5.76,6.43,12.88,12.86,-23.58,1.14,4.94,21.49,-8.54,-17.94,-0.68,27.08,-4.84,16.79,8.40,15.04,-19.71,-3.13,19.92,34.69,-11.18,-9.31,16.48,21.46,-18.90,18.57,-11.77
BalanceOtherCurrentAssets,279000,272000,296000,286000,283000,309000,318000,323000,322000,332000,354000,344000,335000,87000,125000,112000,223000,617000,688000,1083000,1425000,399000,530000,493000,398000,614000,686000,762000,790000,847000,972000,1147000,1197000,1438000,1309000,7315000,9388000,7693000,8363000,8422000,8095000,5205000,5136000,3272000,5481000,3139000,7139000,5632000,8572000
BalanceOtherCurrentAssets_yy,,,,,1.43,13.60,7.43,12.94,13.78,7.44,11.32,6.50,4.04,-73.80,-64.69,-67.44,-33.43,609.20,450.40,866.96,539.01,-35.33,-22.97,-54.48,-72.07,53.88,29.43,54.56,98.49,37.95,41.69,50.52,51.52,69.78,34.67,537.75,684.29,434.98,538.88,15.13,-13.77,-32.34,-38.59,-61.15,-32.29,-39.69,39.00,72.13,56.39
BalanceOtherCurrentAssets_sy,,,,,5.60,-16.14,11.29,14.95,10.52,118.42,12.27,61.96,-19.34,14.93,-7.52,-15.40,-33.43,75.46,57.36,35.75,16.75,-0.76,17.20,1.74,-12.27,-5.82,8.67,7.36,8.45,9.98,-5.06,4.32,11.17,22.54,10.24,2.97,-4.84,3.85,-5.65,15.13,13.69,4.55,6.67,3.62,5.48,17.81,11.10,5.30,29.29
BalanceOtherCurrentAssets_qq,,-2.51,8.82,-3.38,-1.05,9.19,2.91,1.57,-0.31,3.11,6.63,-2.82,-2.62,-74.03,43.68,-10.40,99.11,176.68,11.51,57.41,31.58,-72.00,32.83,-6.98,-19.27,54.27,11.73,11.08,3.67,7.22,14.76,18.00,4.36,20.13,-8.97,458.82,28.34,-18.05,8.71,0.71,-3.88,-35.70,-1.33,-36.29,67.51,-42.73,127.43,-21.11,52.20
BalanceOtherCurrentAssets_sq,,1.38,28.91,-9.93,-68.06,7.06,93.20,-3.32,-68.02,3.11,7.31,-6.70,-100.00,-62.97,54.37,1.68,-100.00,-22.52,72.99,-3.90,-68.89,-31.29,98.62,-15.42,-22.22,-34.80,143.67,-9.26,-21.11,-38.69,108.64,-4.48,-21.62,-52.06,148.61,-4.55,-22.64,-35.80,30.71,6.28,-4.08,-23.20,54.10,3.52,-17.06,-28.11,89.68,-20.94,16.08
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
