,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceProperty_qq,,17.13,-100.00,,-5.66,-0.15,-100.00,,-4.06,18.03,-6.22,27.76,4.34,7.89,-0.37,21.59,-28.38,-7.88,-2.82,-14.90,-29.00,6.29,1.82,91.31,-11.39,8.16,-9.52,-0.25,-5.02,-4.52,-5.31,22.96,3.71,6.67
BalanceProperty_sq,,2.63,-100.00,,-0.21,-0.15,-100.00,,-2.41,,-1.85,0.28,-1.00,-0.69,-0.75,-0.09,-1.67,-1.17,-1.03,0.33,-1.32,0.62,0.06,1.69,-0.84,5.34,-0.45,0.92,-0.56,-0.59,-0.67,1.27,-0.13,1.77
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,10971000,12102000,,15007000,13951000,20492000,,34061000,42785000,34874000,37052000,37955000,50941000,46956000,82008000,52309000,44597000,33898000,34206000,31183000,21358000,15781000,17337000,19190000,14044000,7578000,5159000,13579000,9315000,11048000,11931000,10942000,11317000,9296000
BalanceOtherNoncurrentAssets_yy,,,,,27.16,69.33,,126.97,206.68,70.19,,11.43,19.06,34.64,121.33,37.82,-12.46,-27.81,-58.29,-40.39,-52.11,-53.45,-49.32,-38.46,-34.25,-51.98,-70.24,-29.24,-33.67,45.78,131.26,-19.42,21.49,-15.86
BalanceOtherNoncurrentAssets_sy,,,,,12.58,43.94,,33.84,15.70,10.81,,-13.48,-9.04,-17.44,-23.94,35.28,-3.93,-11.47,-3.85,-6.76,6.36,0.26,-1.16,-7.87,-9.15,-8.22,-9.44,-15.28,-3.80,-4.67,13.97,3.18,2.92,16.06
BalanceOtherNoncurrentAssets_qq,,10.31,-100.00,,-7.04,46.89,-100.00,,25.61,-18.49,6.24,2.44,34.22,-7.82,74.65,-36.21,-14.74,-23.99,0.91,-8.84,-31.51,-26.11,9.86,10.69,-26.82,-46.04,-31.92,163.20,-31.40,18.60,7.99,-8.29,3.43,-17.86
BalanceOtherNoncurrentAssets_sq,,-1.36,-100.00,,-3.56,6.44,-100.00,,-2.26,-0.26,-17.95,-30.64,3.25,-0.12,-2.48,-2.38,-9.85,1.62,0.24,0.68,-8.04,0.09,-0.36,-6.52,-1.86,,-7.24,2.10,-0.42,-2.27,6.33,-1.89,2.04,1.50
BalanceCurrentAssets,78598000,130105000,,83131000,78446000,192253000,,218187000,210611000,424305000,379755000,362154000,357929000,616743000,596842000,564437000,406118000,471682000,454536000,360565000,298214000,491282000,438063000,327205000,307915000,520631000,492046000,363536000,387113000,508798000,489059000,320576000,354670000,567628000
BalanceCurrentAssets_yy,,,,,-0.19,47.77,,162.46,168.48,120.70,,65.98,69.95,45.35,57.16,55.86,13.46,-23.52,-23.84,-36.12,-26.57,4.16,-3.62,-9.25,3.25,5.97,12.32,11.10,25.72,-2.27,-0.61,-11.82,-8.38,11.56
BalanceCurrentAssets_sy,,,,,23.70,24.96,,30.30,22.13,13.80,,0.79,2.03,-3.83,-1.19,-3.30,-1.26,-2.68,-8.82,-5.03,2.03,4.16,8.28,7.28,2.76,6.70,5.20,10.31,10.94,7.34,7.57,3.12,4.33,11.56
BalanceCurrentAssets_qq,,65.53,-100.00,,-5.64,145.08,-100.00,,-3.47,101.46,-10.50,-4.63,-1.17,72.31,-3.23,-5.43,-28.05,16.14,-3.64,-20.67,-17.29,64.74,-10.83,-25.31,-5.90,69.08,-5.49,-26.12,6.49,31.43,-3.88,-34.45,10.64,60.04
BalanceCurrentAssets_sq,,0.10,-100.00,,4.68,1.74,-100.00,,-0.78,3.74,-17.35,-4.63,-2.73,4.74,4.81,-5.43,-5.78,-0.90,1.59,-3.79,3.88,-4.07,3.42,-3.31,-2.24,5.62,2.84,-0.12,4.40,3.23,3.77,-2.93,2.36,1.85
BalanceInventory,46992000,94689000,,56703000,59185000,131614000,,176782000,149792000,322494000,268026000,316565000,284214000,542972000,489983000,472149000,345181000,432494000,420581000,325784000,236733000,438113000,378420000,269683000,243380000,444321000,385850000,306393000,282920000,421636000,405379000,269832000,281974000,462174000
BalanceInventory_yy,,,,,25.95,39.00,,211.77,153.09,145.03,,79.07,89.74,68.37,82.81,49.15,21.45,-20.35,-14.16,-31.00,-31.42,1.30,-10.02,-17.22,2.81,1.42,1.96,13.61,16.25,-5.11,5.06,-11.93,-0.33,9.61
BalanceInventory_sy,,,,,28.10,36.06,,42.34,22.53,21.97,,0.46,-7.08,3.78,-4.88,-5.65,-6.12,-13.15,-6.76,-13.68,-9.15,0.70,-3.16,3.63,-3.10,2.00,5.02,8.96,13.22,3.66,8.55,3.37,1.95,11.50
BalanceInventory_qq,,101.50,-100.00,,4.38,122.38,-100.00,,-15.27,115.29,-16.89,18.11,-10.22,91.04,-9.76,-3.64,-26.89,25.29,-2.75,-22.54,-27.33,85.07,-13.63,-28.73,-9.75,82.56,-13.16,-20.59,-7.66,49.03,-3.86,-33.44,4.50,63.91
BalanceInventory_sq,,7.10,-100.00,,9.16,2.07,-100.00,,-0.41,5.86,-11.90,-4.65,-2.28,4.90,-5.16,-3.64,-6.97,-4.71,-1.46,-11.56,-1.49,-4.06,-2.15,-13.39,-0.16,5.03,-1.65,2.25,3.21,4.72,-0.59,-7.19,0.87,6.60
BalanceCurrentReceivables,2036000,2678000,,11204000,2504000,2218000,,4945000,5780000,6950000,9404000,7712000,11618000,12981000,12606000,7250000,8575000,4687000,13934000,4366000,2772000,3731000,35206000,3839000,1902000,1811000,30719000,1191000,706000,663000,9407000,1152000,922000,2786000
BalanceCurrentReceivables_yy,,,,,22.97,-17.19,,-55.87,130.83,213.36,,55.95,101.02,86.79,34.06,-5.99,-26.19,-63.90,10.53,-39.77,-67.68,-20.40,152.65,-12.09,-31.38,-51.45,-12.74,-68.97,-62.87,-63.37,-69.38,-3.26,30.51,319.88
BalanceCurrentReceivables_sy,,,,,21.26,11.82,,33.73,26.26,15.82,,9.09,6.02,-7.89,-0.41,-7.25,-8.76,-4.17,-6.18,0.63,8.49,-0.84,10.59,6.09,3.36,10.87,-0.02,6.44,3.60,1.22,4.73,2.45,-1.94,1.60
BalanceCurrentReceivables_qq,,31.53,-100.00,,-77.65,-11.42,-100.00,,16.88,20.25,35.31,-17.99,50.66,11.73,-2.89,-42.49,18.28,-45.35,197.31,-68.66,-36.52,34.60,843.69,-89.10,-50.45,-4.79,1596.22,-96.12,-40.71,-6.07,1318.02,-87.75,-20.01,202.20
BalanceCurrentReceivables_sq,,10.24,-100.00,,-1.10,4.80,-100.00,,0.43,4.60,-20.76,-0.57,-6.85,6.22,8.67,-9.10,-1.47,3.61,4.12,-0.91,0.71,-0.67,13.61,-5.84,-1.78,6.11,5.84,-4.28,1.68,2.98,11.79,-8.09,-5.25,5.58
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,322000,81000,,5896000,2783000,47208000,,15703000,32489000,61938000,31818000,5455000,4328000,1503000,32926000,49490000,14677000,6244000,2496000,10536000,16504000,29973000,11213000,26032000,13987000,18978000,33387000,17469000,59273000,46098000,25655000,21208000,26499000,57762000
BalanceCash_yy,,,,,765.31,57845.17,,166.35,1067.23,31.20,,-65.26,-86.68,-97.57,3.48,807.19,239.13,315.48,-92.42,-78.71,12.45,380.03,349.23,147.09,-15.25,-36.68,197.76,-32.89,323.77,142.90,-23.16,21.40,-55.29,25.30
BalanceCash_sy,,,,,-5.29,-6.78,,29.72,-33.73,-4.58,,-0.89,60.43,-13.06,1.06,5.22,-3.58,13.87,6.78,-20.70,14.84,9.04,-15.25,18.80,4.99,-0.66,22.27,-2.67,25.10,14.28,-5.62,19.08,21.56,7.08
BalanceCash_qq,,-74.67,-100.00,,-52.79,1596.07,-100.00,,106.89,90.65,-48.63,-82.85,-20.67,-65.28,2090.92,50.31,-70.34,-57.46,-60.02,322.09,56.65,81.61,-62.59,132.16,-46.27,35.68,75.93,-47.68,239.30,-22.23,-44.35,-17.33,24.95,117.98
BalanceCash_sq,,-35.56,-100.00,,14.24,-15.50,-100.00,,-25.16,6.20,-43.41,-12.88,-8.64,-17.09,12.54,5.12,-15.83,-5.64,9.68,-9.32,9.60,12.96,1.36,46.37,-12.73,-9.45,14.68,28.91,4.32,-11.24,0.25,21.61,12.72,20.19
BalanceOtherCurrentAssets,29248000,32656000,,9328000,13973000,11213000,,20757000,22551000,32923000,70507000,32422000,57769000,59287000,61327000,35548000,37684000,28258000,17525000,19879000,42204000,19466000,13225000,27651000,48645000,55521000,42090000,38483000,44213000,40401000,48618000,28383000,45275000,44906000
BalanceOtherCurrentAssets_yy,,,,,-52.23,-65.66,,122.53,61.39,193.61,,56.19,156.17,80.08,-13.02,9.64,-34.77,-52.34,-71.42,-44.08,11.99,-31.11,-24.54,39.10,15.26,185.22,218.25,39.17,-9.11,-27.23,15.51,-26.25,2.40,11.15
BalanceOtherCurrentAssets_sy,,,,,16.18,-24.58,,74.26,10.43,12.94,,4.81,-5.14,-8.72,20.54,-4.31,-2.78,-14.83,-24.19,-13.86,5.33,-8.55,-8.39,-2.92,8.38,2.83,-1.43,2.00,9.04,14.24,23.46,28.60,19.11,15.18
BalanceOtherCurrentAssets_qq,,11.65,-100.00,,49.80,-19.75,-100.00,,8.64,45.99,114.16,-54.02,78.18,2.63,3.44,-42.04,6.01,-25.01,-37.98,13.43,112.31,-53.88,-32.06,109.08,75.93,14.13,-24.19,-8.57,14.89,-8.62,20.34,-41.62,59.51,-0.82
BalanceOtherCurrentAssets_sq,,11.65,-100.00,,100.84,-17.50,-100.00,,88.11,-1.81,-32.97,-45.05,49.21,3.77,-12.39,-39.78,12.64,-23.25,-19.25,-29.71,46.43,-12.99,-14.43,-37.95,71.64,-14.98,-27.90,-21.67,66.57,-8.87,-23.50,-3.57,114.25,-0.72
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,239002000,317368000,,259181000,244652000,369531000,,474041000,469343000,722737000,662588000,757843000,779390000,1055695000,1062617000,1089949000,788231000,814263000,786841000,644609000,498336000,696489000,645020000,681237000,617239000,846765000,785361000,664279000,668202000,778587000,745444000,626961000,671125000,902034000
BalanceTotalAssets_yy,,,,,2.36,16.44,,82.90,91.84,95.58,,59.87,66.06,46.07,60.37,43.82,1.13,-22.87,-25.95,-40.86,-36.78,-14.46,-18.02,5.68,23.86,21.58,21.76,-2.49,8.26,-8.05,-5.08,-5.62,0.44,15.86
BalanceTotalAssets_sy,,,,,14.28,11.96,,17.95,9.21,8.50,,-0.60,0.86,-2.11,0.82,-0.15,-3.36,-1.82,-4.65,-1.40,0.68,-0.81,3.18,4.32,6.87,6.90,7.12,5.82,9.80,2.31,5.68,5.69,7.38,14.30
BalanceTotalAssets_qq,,32.79,-100.00,,-5.61,51.04,-100.00,,-0.99,53.99,-8.32,14.38,2.84,35.45,0.66,2.57,-27.68,3.30,-3.37,-18.08,-22.69,39.76,-7.39,5.62,-9.39,37.19,-7.25,-15.42,0.59,16.52,-4.26,-15.89,7.04,34.41
BalanceTotalAssets_sq,,3.36,-100.00,,2.13,0.12,-100.00,,-0.99,3.00,-7.80,2.44,-1.69,2.88,0.66,-0.07,-3.33,-1.88,0.33,0.24,-1.07,1.74,1.24,-0.08,-1.28,6.28,1.12,-0.16,0.72,1.55,1.53,1.17,2.03,2.65
BalanceCapital,126782000,185077000,,188543000,195802000,288285000,,365730000,334530000,445208000,406425000,390407000,412026000,555413000,503236000,458544000,232080000,280373000,226887000,94793000,-53486000,150399000,119692000,216417000,158513000,342990000,303741000,274200000,239583000,374074000,362276000,360485000,352946000,516784000
BalanceCapital_yy,,,,,54.44,55.76,,93.98,70.85,54.43,,6.75,23.17,24.75,23.82,17.45,-43.67,-49.52,-54.91,-79.33,-123.05,-46.36,-47.25,128.31,396.37,128.05,153.77,26.70,51.14,9.06,19.27,31.47,47.32,38.15
BalanceCapital_sy,,,,,12.78,11.21,,10.62,7.90,6.01,,2.19,4.27,3.08,2.71,4.66,1.21,5.89,6.33,5.34,4.55,4.05,4.36,5.09,6.93,7.36,7.32,3.78,4.15,4.77,10.45,5.29,9.93,9.33
BalanceCapital_qq,,45.98,-100.00,,3.85,47.23,-100.00,,-8.53,33.08,-8.71,-3.94,5.54,34.80,-9.39,-8.88,-49.39,20.81,-19.08,-58.22,-156.42,381.20,-20.42,80.81,-26.76,116.38,-11.44,-9.73,-12.62,56.14,-3.15,-0.49,-2.09,46.42
BalanceCapital_sq,,0.56,-100.00,,2.41,1.15,-100.00,,-0.09,0.20,-2.72,0.62,1.22,0.86,0.92,0.98,1.68,1.08,0.80,1.70,0.98,0.56,1.16,3.69,0.89,0.70,-0.10,0.75,1.80,0.14,2.35,1.42,2.96,-2.88
BalanceShareCapital,132000,156000,,136000,130000,154000,,191000,175000,190000,178000,174000,183000,186000,175000,169000,170000,171000,185000,196000,214000,211000,211000,218000,211000,223000,216000,234000,221000,208000,215000,205000,201000,221000
BalanceShareCapital_yy,,,,,-1.71,-1.32,,40.36,34.51,23.14,,-9.30,4.49,-2.10,-1.74,-2.83,-6.89,-8.14,5.59,16.44,25.64,23.54,14.50,11.23,-1.40,5.73,2.13,7.13,4.96,-6.89,-0.21,-12.24,-8.84,6.43
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,18.20,-100.00,,-4.76,18.67,-100.00,,-8.73,8.64,-6.21,-2.47,5.14,1.80,-5.87,-3.55,0.74,0.43,8.20,6.37,8.70,-1.26,0.29,3.33,-3.64,5.89,-3.13,8.39,-5.59,-6.07,3.81,-4.67,-1.94,9.67
BalanceShareCapital_sq,,,-100.00,,,,-100.00,,,,-3.46,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,83340000,76065000,,77502000,75590000,79477000,80904000,76153000,73454000,74000000,74315000,80411000,85530000,92975000,91805000,92071000,95136000,91671000,97068000,94031000,101921000,96219000,90383000,107775000,102740000,100751000,110493000
BalanceOwnShares_yy,,,,,,,,,,,,-9.30,4.49,,-1.74,-2.83,-6.89,-8.14,5.59,16.44,25.64,23.54,14.50,11.23,-1.40,5.73,2.13,7.13,4.96,-6.89,14.62,0.80,4.71,22.25
BalanceOwnShares_sy,,,,,,,,,,,,-8.37,0.38,,-1.74,-0.91,-4.51,-8.14,-5.36,-1.01,-4.08,-2.02,-1.95,-4.64,-0.54,4.82,0.96,3.70,-1.14,-4.50,5.29,0.80,4.71,3.20
BalanceOwnShares_qq,,,,,,,,,-8.73,-100.00,,-2.47,5.14,1.80,-5.87,-3.55,0.74,0.43,8.20,6.37,8.70,-1.26,0.29,3.33,-3.64,5.89,-3.13,8.39,-5.59,-6.07,19.24,-4.67,-1.94,9.67
BalanceOwnShares_sq,,,,,,,,,-7.26,-0.27,,-2.47,3.66,2.65,-2.74,-1.81,-0.74,-0.43,0.21,2.70,-4.07,-0.77,0.29,-0.11,0.05,3.68,-2.56,2.60,-4.62,0.16,1.95,-3.21,0.90,3.64
BalanceReserve,-7637000,-8527000,,68000,-4353000,62241000,,-8701000,-9766000,70044000,-13402000,-14422000,-15734000,-16651000,-16641000,-17292000,-152072000,-202716000,-248982000,-298659000,-390770000,-378020000,-385053000,-260991000,-286782000,-288731000,-305645000,-357995000,-340828000,-310224000,-318665000,-257181000,-232896000,-259478000
BalanceReserve_yy,,,,,43.00,829.90,,-12862.43,-124.35,12.54,,-65.76,-61.12,-123.77,-24.17,-19.90,-866.49,-1117.47,-1396.21,-1627.16,-156.96,-86.48,-54.65,12.61,26.61,23.62,20.62,-37.17,-18.85,-7.44,-4.26,28.16,31.67,16.36
BalanceReserve_sy,,,,,7.30,2.07,,3.60,-0.02,3.10,,-9.19,1.67,2.40,2.40,,-4.86,,-0.99,,4.52,1.38,3.54,5.88,7.52,7.94,5.99,4.89,4.82,-0.18,1.11,3.20,3.94,6.82
BalanceReserve_qq,,-11.66,100.00,,-6484.97,1529.86,-100.00,,-12.24,817.23,-119.13,-7.62,-9.10,-5.82,0.06,-3.91,-779.44,-33.30,-22.82,-19.95,-30.84,3.26,-1.86,32.22,-9.88,-0.68,-5.86,-17.13,4.80,8.98,-2.72,19.29,9.44,-11.41
BalanceReserve_sq,,5.16,-100.00,,,0.86,-100.00,,,1.96,-8.32,,,,,-0.02,-0.23,1.28,-0.26,,,3.81,-0.08,0.09,,3.68,,0.01,,2.61,,0.04,,8.48
BalanceNonshareCapital,11580000,13259000,,10653000,-7447000,9441000,,6725000,5920000,6235000,5733000,6382000,6560000,6114000,5284000,5069000,5301000,4967000,5378000,863000,-3039000,-2518000,-3028000,-2208000,-3112000,-3288000,-3648000,-2307000,-1929000,-2135000,-2666000,1702000,1721000,1453000
BalanceNonshareCapital_yy,,,,,-164.31,-28.80,,-36.87,179.50,-33.96,,-5.11,10.82,-1.94,-7.84,-20.57,-19.20,-18.76,1.78,-82.98,-157.32,-150.70,-156.30,-355.92,-2.43,-30.55,-20.47,-4.48,38.01,35.07,26.91,173.79,189.18,168.05
BalanceNonshareCapital_sy,,,,,2.78,-4.67,,1.36,-10.02,-9.25,,-0.85,1.29,-2.97,-9.59,-20.57,-19.21,-33.77,-25.54,-30.27,-25.30,-10.80,0.16,-18.69,-5.16,-22.53,-21.02,-1.30,5.99,-3.40,8.67,18.10,7.00,-0.50
BalanceNonshareCapital_qq,,14.50,-100.00,,-169.90,226.78,-100.00,,-11.98,5.32,-8.05,11.32,2.79,-6.80,-13.58,-4.06,4.57,-6.30,8.27,-83.96,-452.19,17.12,-20.23,27.08,-40.96,-5.63,-10.95,36.75,16.37,-10.65,-24.88,163.86,1.07,-15.57
BalanceNonshareCapital_sq,,9.01,-100.00,,-0.92,-1.37,-100.00,,-6.55,4.34,-12.26,1.26,-1.04,-1.05,-3.23,-10.30,-4.58,-8.16,-2.10,-2.84,-14.23,6.54,0.74,-0.95,-4.82,2.07,-2.68,2.60,-3.80,-4.45,3.04,2.44,2.71,-5.62
BalanceNoncurrentLiabilities,27801000,24149000,,35563000,32311000,38711000,,58742000,64618000,150199000,140439000,149063000,168119000,104199000,127409000,154010000,193822000,177182000,183027000,247472000,224728000,192795000,175382000,193557000,199622000,174532000,217533000,241075000,217910000,193364000,130563000,107652000,114123000,93001000
BalanceNoncurrentLiabilities_yy,,,,,16.22,60.30,,65.18,99.99,288.00,,153.76,160.17,-30.63,-9.28,3.32,15.29,70.04,43.65,60.69,15.95,8.81,-4.18,-21.79,-11.17,-9.47,24.03,24.55,9.16,10.79,-39.98,-55.34,-47.63,-51.90
BalanceNoncurrentLiabilities_sy,,,,,25.76,22.40,,10.89,7.54,5.23,,-8.31,-17.97,-30.53,-8.74,-13.58,10.49,6.41,3.00,-4.56,5.03,8.27,-0.90,4.45,-1.26,1.37,4.36,2.46,1.76,-0.51,-1.19,-7.81,-8.59,-8.66
BalanceNoncurrentLiabilities_qq,,-13.14,-100.00,,-9.15,19.81,-100.00,,10.00,132.44,-6.50,6.14,12.78,-38.02,22.27,20.88,25.85,-8.59,3.30,35.21,-9.19,-14.21,-9.03,10.36,3.13,-12.57,24.64,10.82,-9.61,-11.26,-32.48,-17.55,6.01,-18.51
BalanceNoncurrentLiabilities_sq,,7.64,-100.00,,-0.02,5.54,-100.00,,-4.03,-0.40,-13.12,-4.65,-3.53,-2.77,-1.57,-2.61,-2.30,-2.85,-2.59,-1.43,-0.04,-2.20,-0.17,0.34,-1.78,0.32,-0.08,1.20,-0.82,-3.29,-0.22,-1.23,0.79,0.90
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,14753000,8802000,,25717000,23224000,29768000,,48076000,55105000,140264000,131331000,139789000,158954000,95013000,118625000,144609000,185684000,163890000,172617000,237760000,216569000,186158000,169549000,179685000,189153000,163121000,207153000,230635000,208137000,184028000,121648000,96519000,102707000,80593000
BalanceNoncurrentBorrowings_yy,,,,,57.41,238.19,,86.95,137.28,371.19,,190.77,188.46,-32.26,-9.67,3.45,16.82,72.49,45.51,64.42,16.63,13.59,-1.78,-24.43,-12.66,-12.38,22.18,28.36,10.04,12.82,-41.28,-58.15,-50.65,-56.21
BalanceNoncurrentBorrowings_sy,,,,,69.66,46.54,,72.70,7.81,6.62,,-22.11,-31.42,-36.40,-25.38,-3.98,16.82,29.64,,-8.48,3.48,-3.67,-1.78,-7.19,-12.66,-3.06,-5.08,0.13,-0.72,-1.41,0.68,-12.86,-2.90,7.21
BalanceNoncurrentBorrowings_qq,,-40.34,-100.00,,-9.69,28.18,-100.00,,14.62,154.54,-6.37,6.44,13.71,-40.23,24.85,21.90,28.40,-11.74,5.32,37.74,-8.91,-14.04,-8.92,5.98,5.27,-13.76,26.99,11.34,-9.75,-11.58,-33.90,-20.66,6.41,-21.53
BalanceNoncurrentBorrowings_sq,,6.63,-100.00,,-1.22,9.81,-100.00,,-5.43,1.45,-28.24,-10.84,-6.77,-10.25,,-1.64,-2.86,-5.48,-5.26,-11.20,0.04,-5.92,-0.51,-10.33,-2.25,-1.38,0.07,-4.60,-1.08,-3.94,0.27,0.85,4.39,-1.47
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,13047000,15347000,,9847000,9087000,8943000,,10666000,9513000,9935000,9108000,9274000,9164000,9186000,8784000,9400000,8138000,13292000,10410000,9711000,8159000,6637000,5833000,13872000,10469000,11412000,10380000,10440000,9773000,9336000,8914000,11133000,11416000,12408000
BalanceNoncurrentOtherLiabilities_yy,,,,,-30.36,-41.73,,8.32,4.69,11.09,,-13.05,-3.67,-7.54,-3.56,1.36,-11.20,44.70,18.50,3.31,0.25,-50.07,-43.97,42.85,28.31,71.94,77.95,-24.74,-6.65,-18.19,-14.12,6.64,16.81,32.90
BalanceNoncurrentOtherLiabilities_sy,,,,,10.23,-1.79,,6.49,1.30,-0.36,,-0.88,-2.74,-2.49,-3.56,-10.59,-8.10,-5.02,-4.22,-0.75,-2.60,-4.76,1.10,8.53,1.41,3.87,-0.07,-1.69,-1.35,-2.94,-3.75,-3.00,-0.73,0.04
BalanceNoncurrentOtherLiabilities_qq,,17.62,-100.00,,-7.72,-1.58,-100.00,,-10.81,4.43,-8.32,1.82,-1.18,0.24,-4.38,7.02,-13.43,63.33,-21.69,-6.71,-15.99,-18.65,-12.11,137.82,-24.53,9.00,-9.04,0.58,-6.39,-4.47,-4.52,24.89,2.54,8.69
BalanceNoncurrentOtherLiabilities_sq,,1.02,-100.00,,-1.64,-0.12,-100.00,,-3.26,-0.90,-8.32,1.39,-1.18,-0.61,-2.53,-2.90,-1.03,,-1.21,-0.72,-0.05,-1.21,0.05,2.06,-1.01,1.59,-1.08,0.58,-1.32,-2.85,-1.19,2.57,-0.60,-0.25
BalanceCurrentLiabilities,72840000,94882000,,24421000,23986000,33095000,,42844000,64275000,121095000,109991000,211991000,192685000,389969000,426689000,472327000,357028000,351741000,371550000,301482000,330132000,355813000,352973000,273471000,262217000,332530000,267735000,151312000,212639000,213284000,255271000,157122000,202335000,290796000
BalanceCurrentLiabilities_yy,,,,,-67.07,-65.12,,75.44,167.97,265.90,,394.80,199.78,222.04,287.93,122.81,85.29,-9.80,-12.92,-36.17,-7.53,1.16,-5.00,-9.29,-20.57,-6.54,-24.15,-44.67,-18.91,-35.86,-4.66,3.84,-4.85,36.34
BalanceCurrentLiabilities_sy,,,,,11.06,3.54,,31.05,16.20,11.19,,6.35,9.28,5.90,7.07,-4.50,-8.52,-9.80,-12.35,-6.57,1.17,1.90,0.25,3.77,-4.90,5.00,6.02,8.12,20.99,10.92,13.53,3.84,2.09,17.29
BalanceCurrentLiabilities_qq,,30.26,-100.00,,-1.78,37.97,-100.00,,50.02,88.40,-9.17,92.74,-9.11,102.39,9.42,10.70,-24.41,-1.48,5.63,-18.86,9.50,7.78,-0.80,-22.52,-4.12,26.82,-19.49,-43.48,40.53,0.30,19.69,-38.45,28.78,43.72
