,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q3,2013/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
IncomeShareholderNetProfit_sq,,4.70,15.90,38.66,-67.67,88.65,-8.08,122.56,-31.08,54.40,-31.61,34.49,-51.42,22.71,-52.66,-14.46,-4.87,78.03,-64.30,37.86,,66.99,-83.87,160.36,-57.69,118.26,-90.87,100.42,-54.16,40.08,,62.27,,169.73,-43.90,34.70,-72.46,139.28,-41.18,14.05,-102.63,156.75,-27.60,-26.81,-71.97,122.96,-118.57
BalanceNoncurrentAssets,9234000,9185000,9256000,9174000,9254000,7944000,8037000,8353000,8539000,8763000,,10880000,11284000,12051000,,,15242000,16634000,,,5943000,522165000,524325000,520731000,519790000,517478000,516773000,520473000,519748000,524973000,494248000,510010000,24160000,24159000,24159000,27103000,14189000,14326000,14465000,12875000,,,,,857000,857000,857000
BalanceNoncurrentAssets_yy,,,,,0.22,-13.51,-13.17,-8.95,-7.73,10.31,-100.00,30.25,32.15,37.52,,-100.00,35.08,38.03,,,,,,,8646.26,-0.90,-1.44,-0.05,-0.01,1.45,-4.91,-2.85,,,,,-41.27,-40.70,-40.13,-52.50,-100.00,-100.00,-100.00,-100.00,,,
BalanceNoncurrentAssets_sy,,,,,21.66,16.16,15.70,31.39,108.31,118.58,5.06,36.78,42.29,37.52,,42.77,38.87,7.75,,,,,,,-6.92,2.65,6.36,0.48,67.25,-1.20,0.71,4.28,,,,,5.83,5.53,7.12,7.67,7.68,3.42,3.23,1.21,,,
BalanceNoncurrentAssets_qq,,-0.53,0.77,-0.89,0.87,-14.16,1.17,3.93,2.23,2.62,-100.00,,3.71,6.80,-100.00,,,9.13,-100.00,,,8686.22,0.41,-0.69,-0.18,-0.44,-0.14,0.72,-0.14,1.01,,3.19,,,,12.19,-47.65,0.97,0.97,-10.99,-100.00,,,,,,
BalanceNoncurrentAssets_sq,,-2.80,-100.00,9.04,1.54,-0.40,-100.00,12.77,3.46,4.96,-100.00,,3.71,7.57,-100.00,,,-0.46,-100.00,,,0.95,-0.13,-1.08,-100.00,1.45,-0.32,-0.38,-0.15,-0.01,,3.16,,,,3.64,0.02,0.20,1.11,1.00,0.81,,,,,,
BalanceIntangibleAssets,,,,756000,,657000,,574000,552000,633000,,1995000,1901000,2652000,,,5036000,4954000,,,3296000,111000,66000,111000,111000,6000,6000,5000,5000,4000,2000,2000,1000,,,,,,,,,,,,,,
BalanceIntangibleAssets_yy,,,,,,,,-24.07,,-3.65,,247.56,244.38,318.96,,-100.00,164.91,86.80,,,,,,,-96.63,-94.59,-90.91,-95.50,-95.50,-33.33,-60.00,-50.00,,,,,-100.00,,,,,,,,,,
BalanceIntangibleAssets_sy,,,,,,,,-3.86,,32.19,,38.57,37.76,31.57,,39.14,40.76,-7.95,,,,,,,-21.00,-0.08,0.04,0.15,1.58,-0.68,-4.00,-0.15,,,,,0.55,,,,,,,,,,
BalanceIntangibleAssets_qq,,,,,-100.00,,-100.00,,-3.83,14.67,-100.00,,-4.71,39.51,-100.00,,,-1.63,-100.00,,,-96.63,-40.54,68.18,,-94.59,,-16.67,,-20.00,,,,-100.00,,,,,,,,,,,,,
BalanceIntangibleAssets_sq,,,,,-4.74,,-100.00,,0.90,0.06,-100.00,,-0.49,4.27,-100.00,,,-1.05,-100.00,,,-0.54,-1.54,,,6.17,,-0.27,,-0.08,,,,-0.08,,,,,,,,,,,,,
BalanceProperty,,,,6891000,,5753000,,6502000,6710000,6852000,,8087000,8584000,8527000,,,8972000,9551000,,,1283000,520718000,522923000,519873000,518757000,517407000,516702000,520468000,519743000,518798000,488075000,503837000,,,,1590000,1590000,1590000,1590000,,,,,,857000,857000,857000
BalanceProperty_yy,,,,,,,,-5.65,,19.10,,24.38,27.93,24.45,,-100.00,4.52,12.01,,,,,,,40333.13,-0.64,-1.19,0.11,0.19,0.27,-6.09,-2.88,,,,,,,,-100.00,-100.00,-100.00,-100.00,,,,
BalanceProperty_sy,,,,,,,,39.34,,75.50,,38.22,32.17,30.92,,38.16,36.72,2.88,,,,,,,-0.81,2.33,0.36,0.11,0.19,-4.00,-3.50,6.46,,,,,,,,6.90,8.49,6.17,4.97,,,,
BalanceProperty_qq,,,,,-100.00,,-100.00,,3.20,2.12,-100.00,,6.15,-0.66,-100.00,,,6.45,-100.00,,,40485.97,0.42,-0.58,-0.21,-0.26,-0.14,0.73,-0.14,-0.18,,3.23,,,,,,,,-100.00,,,,,,,
BalanceProperty_sq,,,,,1.00,,-100.00,,3.60,7.57,-100.00,,3.98,7.40,-100.00,,,-0.63,-100.00,,,0.19,-0.66,-1.06,-100.00,-0.26,-1.49,-1.89,-1.17,-0.66,,4.02,,,,,,,,3.35,,,,,,,
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6171000,6171000,6171000,24159000,24159000,24159000,25513000,12599000,12736000,12875000,12875000,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.85,-47.28,-46.71,-49.54,-100.00,-100.00,-100.00,-100.00,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,-17.77,2.55,-9.76,-16.63,-10.68,-18.41,-18.22,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.60,-50.62,1.09,1.09,,-100.00,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30,0.14,-0.39,1.92,,0.02,,,,,,
BalanceNoncurrInvestments,,,,2000,,2000,,2000,2000,2000,,2000,2000,2000,,,2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,,,,-100.00,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,,,-34.00,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,,,,1525000,,1532000,,1275000,1275000,1276000,,796000,797000,870000,,,1232000,2127000,,,1364000,1336000,1336000,747000,922000,65000,65000,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets_yy,,,,,,,,-16.39,,-16.71,,-37.57,-37.49,-31.82,,-100.00,54.58,144.48,,,,,,,-32.40,-95.13,-95.13,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets_sy,,,,,,,,56.07,,76.64,,50.99,61.03,46.56,,65.60,16.72,14.41,,,,,,,-32.40,7.02,7.41,6.22,-11.33,3.52,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets_qq,,,,,-100.00,,-100.00,,,0.08,-100.00,,0.13,9.16,-100.00,,,72.65,-100.00,,,-2.05,,-44.09,23.43,-92.95,,-100.00,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets_sq,,,,,-12.21,,-100.00,,,4.55,-100.00,,0.13,22.26,-100.00,,,9.02,-100.00,,,-2.05,,-3.99,-100.00,-4.58,,-4.79,,,,,,,,,,,,,,,,,,,
BalanceCurrentAssets,24304000,25924000,23796000,26335000,22965000,25272000,26618000,34286000,44480000,37522000,,49220000,64962000,87373000,,,60161000,57263000,,,108084000,37823000,37160000,40201000,39752000,42515000,42338000,42020000,43119000,35544000,35903000,50312000,105008000,105975000,107879000,106658000,211084000,212532000,214001000,114609000,128427000,128914000,136520000,141379000,129065000,129032000,140285000
BalanceCurrentAssets_yy,,,,,-5.51,-2.52,11.86,30.19,93.69,48.47,-100.00,43.56,46.05,132.86,,-100.00,-7.39,-34.46,,,,,,,-63.22,12.41,13.93,4.52,8.47,-16.40,-16.74,41.55,,,,,101.02,100.55,98.37,7.45,-39.16,-39.34,-36.21,23.36,0.50,0.09,2.76
BalanceCurrentAssets_sy,,,,,26.57,17.13,41.05,49.56,78.84,48.47,31.25,27.91,22.77,45.48,,13.04,9.49,-11.60,,,,,,,2.87,21.28,21.22,13.34,6.30,-0.82,3.80,3.42,,,,,7.36,10.54,15.70,15.37,14.46,7.46,8.23,-0.56,2.02,7.16,5.66
BalanceCurrentAssets_qq,,6.67,-8.21,10.67,-12.80,10.05,5.33,28.81,29.73,-15.64,-100.00,,31.98,34.50,-100.00,,,-4.82,-100.00,,,-65.01,-1.75,8.18,-1.12,6.95,-0.42,-0.75,2.62,-17.57,,40.13,,0.92,1.80,-1.13,97.91,0.69,0.69,-46.44,12.06,0.38,5.90,3.56,-8.71,-0.03,8.72
BalanceCurrentAssets_sq,,-1.08,-100.00,7.98,-1.96,2.10,-100.00,31.72,3.91,-4.60,-100.00,,-0.65,6.99,-100.00,,,-10.40,-100.00,,,8.37,-0.43,0.41,-100.00,10.42,-3.55,-1.08,1.93,-4.98,,1.96,,1.77,1.38,-1.13,3.86,4.64,4.42,2.47,-2.24,0.96,1.32,3.56,-4.29,0.30,4.66
BalanceInventory,12504000,14465000,13332000,12902000,12678000,12597000,12253000,15747000,21588000,16179000,,9899000,8161000,7404000,,,6373000,6234000,,,0,,7000,2947000,2949000,2913000,2295000,38000,32000,527000,30000,,,,63000,,,,,500000,500000,500000,500000,300000,190000,190000,190000
BalanceInventory_yy,,,,,1.39,-12.91,-8.09,22.05,70.28,28.44,-100.00,-37.14,-62.20,-54.24,,-100.00,-21.91,-15.80,,,,,,,,,32685.71,-98.71,-98.91,-81.91,-6.25,-100.00,,,,,,,-100.00,,,,,-40.00,-62.00,-62.00,-62.00
BalanceInventory_sy,,,,,19.38,0.84,36.78,34.31,44.28,48.91,-30.08,40.42,22.34,26.07,,43.62,24.88,-4.84,,,,,,,,,32.01,19.32,2.68,-4.88,-0.07,6.82,,,,,,,15.00,,,,,9.27,2.24,6.26,-31.04
BalanceInventory_qq,,15.68,-7.83,-3.23,-1.74,-0.64,-2.73,28.52,37.09,-25.06,-100.00,,-17.56,-9.28,-100.00,,,-2.18,-100.00,,,,,42000.00,0.07,-1.22,-21.22,-98.34,-15.79,1546.88,,-100.00,,,,-100.00,,,,,,,,-40.00,-36.67,,
BalanceInventory_sq,,-0.76,-100.00,5.22,9.47,-2.63,-100.00,3.88,15.77,5.74,-100.00,,4.20,7.01,-100.00,,,-5.39,-100.00,,,,,1.10,-100.00,-1.22,-0.79,-2.99,9.89,-9.58,,-0.79,,,,-2.68,,,,,,,,-4.43,2.53,,
BalanceCurrentReceivables,10661000,10380000,9141000,12037000,8954000,11511000,13207000,16347000,20661000,18558000,,33960000,53114000,48789000,,,25268000,22655000,,,101377000,35671000,35217000,36394000,4615000,5705000,5152000,7374000,8559000,643000,1293000,387000,246000,235000,2889000,407000,323000,317000,689000,665000,628000,445000,395000,834000,769000,889000,4543000
BalanceCurrentReceivables_yy,,,,,-16.01,10.90,44.48,35.81,130.75,61.22,-100.00,107.74,157.07,162.90,,-100.00,-52.43,-53.57,,,,,,,-95.45,-84.01,-85.37,-79.74,85.46,-88.73,-84.89,-39.81,,,,,31.30,34.89,-76.15,63.39,94.43,40.38,-42.67,25.41,22.45,99.78,1050.13
BalanceCurrentReceivables_sy,,,,,2.29,34.80,35.86,66.07,78.84,61.22,40.30,13.06,17.25,24.09,,9.46,-1.08,-19.59,,,,,,,12.27,8.22,16.76,-1.14,-1.74,7.27,0.56,-1.66,,,,,-0.74,2.15,1.50,19.01,1.79,12.14,2.02,-3.52,-0.08,11.46,532.93
BalanceCurrentReceivables_qq,,-2.64,-11.94,31.68,-25.61,28.56,14.73,23.78,26.39,-10.18,-100.00,,56.40,-8.14,-100.00,,,-10.34,-100.00,,,-64.81,-1.27,3.34,-87.32,23.62,-9.69,43.13,16.07,-92.49,,-70.07,,-4.47,1129.36,-85.91,-20.64,-1.86,117.35,-3.48,-5.56,-29.14,-11.24,111.14,-7.79,15.60,411.02
BalanceCurrentReceivables_sq,,-6.48,-100.00,25.22,8.12,1.38,-100.00,39.25,13.68,-8.22,-100.00,,17.00,-6.41,-100.00,,,-14.96,-100.00,,,1.80,4.35,-5.96,-100.00,20.05,2.00,2.37,1.64,-3.98,,-5.92,,-5.29,5.26,-14.66,9.46,-2.18,4.20,9.47,-8.44,0.02,-8.72,-0.22,-3.74,1.68,217.30
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,63000,,1000,1000,1000,1000,1000,1000,63000,1000,61000,61000,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,-98.41,,,,6200.00,,-3.17,6000.00,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,-99.20,,,,16.63,,-40.97,-21.82,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,6200.00,-98.41,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,,,,,-97.89,,,,,,,0.43,1.25,,,,,,,,,,,,,,,,,
BalanceCash,1139000,1079000,1323000,1021000,1333000,776000,1158000,1284000,925000,1060000,,2678000,705000,27937000,,,28187000,27970000,,,4625000,409000,195000,207000,245000,236000,188000,185000,184000,201000,197000,37000,23000,31000,12000,3000,2000,14000,12000,3000,9000,16000,1000,6000,7000,,3000
BalanceCash_yy,,,,,17.03,-28.08,-12.47,25.76,-30.61,36.60,-100.00,108.57,-23.78,2535.57,,-100.00,3898.16,0.12,,,,,,,-94.70,-42.30,-3.59,-10.63,-24.90,-14.83,7.07,-81.59,,,,,-91.30,-54.84,,,350.00,14.29,-91.67,100.00,-22.22,-100.00,200.00
BalanceCash_sy,,,,,69.70,52.15,-38.10,68.29,57.12,36.60,-77.49,17.49,4.92,24.14,,-25.54,-23.78,-27.96,,,,,,,-16.05,21.25,36.22,-10.63,-16.25,-19.06,8.89,22.60,,,,,31.26,7.72,,,33.10,14.24,15.41,12.76,8.82,12.70,243.29
BalanceCash_qq,,-5.27,22.61,-22.83,30.56,-41.79,49.23,10.88,-27.96,14.59,-100.00,,-73.67,3862.70,-100.00,,,-0.77,-100.00,,,-91.16,-52.32,6.15,18.36,-3.67,-20.34,-1.60,-0.54,9.24,,-81.22,,34.78,-61.29,-75.00,-33.33,600.00,-14.29,-75.00,200.00,77.78,-93.75,500.00,16.67,-100.00,
BalanceCash_sq,,35.12,-100.00,-47.45,-16.32,-0.52,-100.00,43.71,-36.50,-4.63,-100.00,,-33.74,20.50,-100.00,,,1.18,-100.00,,,25.36,-42.63,19.58,-100.00,160.97,-30.12,-10.93,-0.54,13.37,,13.37,,31.26,-11.40,62.10,-26.62,21.87,-7.00,60.72,-40.71,16.36,1.37,83.89,-46.29,19.92,
BalanceOtherCurrentAssets,,,,375000,,388000,,908000,1306000,1725000,,2683000,2982000,3243000,,,333000,404000,,,2019000,1743000,1740000,652000,31942000,33660000,34702000,34422000,34281000,34172000,34322000,49827000,104739000,105709000,104915000,106248000,210759000,212201000,213300000,113441000,127290000,127953000,135624000,140239000,128099000,127953000,135549000
BalanceOtherCurrentAssets_yy,,,,,,,,142.13,,344.59,,195.48,128.33,88.00,,-100.00,-88.83,-87.54,,,,,,,1482.07,1831.15,1894.37,5179.45,7.32,1.52,0.12,45.81,,,,,101.22,100.74,103.31,6.77,-39.60,-39.70,-36.42,23.62,0.64,,-0.06
BalanceOtherCurrentAssets_sy,,,,,,,,12.30,,18.76,,17.31,26.23,36.16,,24.00,-3.12,0.20,,,,,,,117.23,-2.80,10.68,-1.30,-43.72,1.52,18.58,13.30,,,,,29.94,16.72,13.71,22.95,10.95,12.70,9.37,23.62,3.52,,21.59
BalanceOtherCurrentAssets_qq,,,,,-100.00,,-100.00,,43.83,32.08,-100.00,,11.14,8.75,-100.00,,,21.32,-100.00,,,-13.67,-0.17,-62.53,4799.08,5.38,3.10,-0.81,-0.41,-0.32,,45.18,,0.93,-0.75,1.27,98.37,0.68,0.52,-46.82,12.21,0.52,6.00,3.40,-8.66,-0.11,5.94
BalanceOtherCurrentAssets_sq,,,,,30.42,,-100.00,,50.60,-12.66,-100.00,,33.69,1.87,-100.00,,,2.49,-100.00,,,-1.86,34.33,-4.48,-100.00,-39.20,58.93,-5.02,-12.36,-7.26,,-15.79,,-4.37,2.53,-4.90,44.64,-3.83,1.36,-14.71,37.97,-2.72,11.40,1.71,12.22,-1.56,12.02
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,33538000,35109000,33052000,35509000,32219000,33216000,34655000,42639000,53019000,46285000,,60100000,76246000,99424000,,,75403000,73897000,,,114027000,559988000,561485000,560932000,559542000,559993000,559111000,562493000,562867000,560517000,530151000,560322000,129168000,130134000,132038000,133761000,225273000,226858000,228466000,127484000,128427000,128914000,136520000,141379000,129922000,129889000,141142000
BalanceTotalAssets_yy,,,,,-3.93,-5.39,4.85,20.08,64.56,39.35,-100.00,40.95,43.81,114.81,,-100.00,-1.11,-25.67,,,,,,,390.71,,-0.42,0.28,0.59,0.09,-5.81,-0.03,,,,,74.40,74.33,73.03,-4.69,-42.99,-43.17,-40.24,10.90,1.16,0.76,3.39
BalanceTotalAssets_sy,,,,,29.66,19.32,31.81,21.48,87.48,39.37,20.59,30.51,34.32,47.01,,23.93,26.46,-5.05,,,,,,,5.18,,13.10,9.25,12.62,-0.08,1.82,2.82,,,,,10.08,9.38,10.92,10.79,9.32,5.02,8.57,1.06,2.42,5.85,1.14
BalanceTotalAssets_qq,,4.68,-5.86,7.43,-9.27,3.09,4.33,23.04,24.34,-12.70,-100.00,,26.87,30.40,-100.00,,,-2.00,-100.00,,,391.10,0.27,-0.10,-0.25,0.08,-0.16,0.60,0.07,-0.42,,5.69,,0.75,1.46,1.30,68.41,0.70,0.71,-44.20,0.74,0.38,5.90,3.56,-8.10,-0.03,8.66
BalanceTotalAssets_sq,,1.19,-100.00,7.84,-1.05,0.91,-100.00,26.46,3.96,2.40,-100.00,,5.69,8.12,-100.00,,,-7.89,-100.00,,,4.04,0.27,1.56,-100.00,6.18,-1.81,-0.43,3.51,-1.46,,3.98,,1.16,0.74,1.30,3.48,2.30,2.86,2.80,-0.57,0.38,1.00,3.00,-0.64,0.74,3.62
BalanceCapital,3238000,1720000,926000,927000,539000,480000,358000,17255000,18751000,19006000,,19985000,20079000,61065000,,,50745000,49331000,,,112263000,558757000,560046000,559239000,558536000,559442000,557859000,561205000,560760000,559627000,527139000,558450000,119004000,120177000,122091000,123958000,120898000,122510000,124069000,111685000,112500000,113764000,116571000,126182000,114678000,114763000,124472000
BalanceCapital_yy,,,,,-83.35,-72.09,-61.34,1761.38,3378.85,3859.58,-100.00,15.82,7.08,221.29,,-100.00,152.73,-19.22,,,,,,,397.52,0.12,-0.39,0.35,0.40,0.03,-6.00,-0.21,,,,,1.59,1.94,1.62,-9.90,-6.95,-7.14,-6.04,12.98,1.94,0.88,6.78
BalanceCapital_sy,,,,,21.81,10.03,54.84,19.03,185.12,65.78,7.70,22.38,20.37,15.76,,4.36,1.77,-19.22,,,,,,,21.17,8.36,10.20,0.35,6.62,1.42,-2.20,6.30,,,,,13.05,6.61,8.22,9.12,8.86,6.90,6.96,7.62,1.94,4.28,21.48
BalanceCapital_qq,,-46.88,-46.16,0.11,-41.86,-10.95,-25.42,4719.83,8.67,1.36,-100.00,,0.47,204.12,-100.00,,,-2.79,-100.00,,,397.72,0.23,-0.14,-0.13,0.16,-0.28,0.60,-0.08,-0.20,,5.94,,0.99,1.59,1.53,-2.47,1.33,1.27,-9.98,0.73,1.12,2.47,8.24,-9.12,0.07,8.46
BalanceCapital_sq,,6.95,-100.00,2.78,-3.41,-3.75,-100.00,53.02,5.62,1.64,-100.00,,3.09,1.25,-100.00,,,-2.56,-100.00,,,8.96,0.70,0.89,-100.00,5.63,-0.44,-0.82,0.08,1.35,,3.47,,1.65,1.66,2.70,1.14,0.65,2.78,5.12,-1.23,1.42,2.47,4.45,-1.74,1.57,35.80
BalanceShareCapital,5350000,5350000,5350000,5350000,5350000,5350000,5350000,5350000,13350000,13350000,,13350000,13350000,53400000,,,53400000,53400000,,,68560000,68560000,68560000,381651000,381651000,381651000,381651000,381651000,381651000,381651000,381651000,381651000,381651000,381651000,381651000,68560000,68560000,68560000,68560000,68560000,68560000,68560000,68560000,68560000,68560000,68560000,68560000
BalanceShareCapital_yy,,,,,,,,,149.53,149.53,-100.00,149.53,,300.00,,-100.00,300.00,,,,,,,,456.67,456.67,456.67,,,,,,,,,,-82.04,-82.04,-82.04,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,23.68,22.95,,,,,,,,,,,,,,,66.11,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,,,,,,149.53,,-100.00,,,300.00,-100.00,,,,-100.00,,,,,456.67,,,,,,,,,,,,-82.04,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,,,1.00,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,0,,,,-1148000,,,,,,,,,,,,,,,,,,,,,,,,,-313091000,-313091000,-313091000,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,100.00,100.00,100.00,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,,,20685000,,20685000,,26506000,18507000,18453000,,18323000,18372000,18372000,,,15532000,12011000,,,35992000,486515000,486516000,175389000,175389000,175389000,175389000,177791000,177791000,177791000,177996000,177996000,40472000,41459000,41459000,41459000,41459000,47866000,47866000,47866000,47866000,48143000,48143000,48143000,48143000,57623000,57623000
BalanceReserve_yy,,,,,,,,28.14,,-10.79,,-30.87,-0.73,-0.44,,-100.00,-15.46,-34.62,,,,,,,387.30,-63.95,-63.95,1.37,1.37,1.37,0.12,0.12,,,,,2.44,15.45,15.45,15.45,15.45,0.58,0.58,0.58,0.58,19.69,19.69
BalanceReserve_sy,,,,,,,,12.04,,10.65,,10.94,11.21,18.97,,13.32,12.77,-10.13,,,,,,,42.01,13.83,11.34,4.88,1.37,1.66,0.86,1.44,,,,,7.99,11.43,10.60,12.16,10.95,8.79,7.12,6.66,5.91,3.36,19.03
BalanceReserve_qq,,,,,-100.00,,-100.00,,-30.18,-0.29,-100.00,,0.27,,-100.00,,,-22.67,-100.00,,,1251.73,,-63.95,,,,1.37,,,,,,2.44,,,,15.45,,,,0.58,,,,19.69,
BalanceReserve_sq,,,,,,,-100.00,,1.26,1.64,-100.00,,,,-100.00,,,-4.93,-100.00,,,0.05,,7.69,,,,1.88,,,,,,2.78,,,,4.21,,,,4.20,,,,3.26,
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,,,,0,,0,,179000,268000,259000,,219000,245000,242000,,,260000,255000,,,12000,146000,12000,,,,,,1038000,,1342000,571000,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities_yy,,,,,,,,,,,,22.35,-8.58,-6.56,,-100.00,6.12,5.37,,,,,,,-100.00,-100.00,-100.00,,,,29.29,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities_sy,,,,,,,,,,,,-9.82,-9.86,88.80,,58.86,77.29,5.37,,,,,,,-62.38,-6.48,-8.58,,,,5.82,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities_qq,,,,,,,,,49.72,-3.36,-100.00,,11.87,-1.22,-100.00,,,-1.92,-100.00,,,1116.67,-91.78,-100.00,,,,,,-100.00,,-57.45,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities_sq,,,,,,,,,-3.17,-3.36,-100.00,,-0.19,24.46,-100.00,,,-16.98,-100.00,,,-12.02,-0.32,-1.25,,,,,,-6.23,,-7.01,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038000,,1342000,571000,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.29,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51.19,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,-57.45,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,-30.56,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,16000,,,,64000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,300.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,-13.47,,,,74.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_qq,,,,,,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_sq,,,,,,,,,-2.23,,,,-6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
