,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrentAssets_yy,,,,,-33.51,165.39,108.79,175.35,-100.00,91.07,51.54,152.10,,194.25,219.71,60.84,,54.88,78.10,88.70,84.01,123.19,82.87,83.57,-2.28,-20.37,-35.07,-37.15,-32.80,-52.02,-41.21,-34.32,-13.53,-62.15,-81.05,-84.45,-80.43,-58.15,-19.63,21.19
BalanceNoncurrentAssets_sy,,,,,-18.62,2.00,1.27,-1.99,-41.64,23.56,18.01,21.65,,50.79,47.21,19.95,,9.72,4.63,0.92,-1.69,6.69,8.29,38.46,22.73,-2.86,-2.03,-9.56,-5.14,1.71,6.17,7.34,5.48,1.36,-4.16,-6.33,-5.51,-8.14,-0.47,8.35
BalanceNoncurrentAssets_qq,,-55.54,62.36,-9.88,2.21,77.46,27.73,18.84,-100.00,,1.31,97.71,-100.00,,10.07,-0.54,9.24,29.51,26.57,5.38,6.52,57.08,3.71,5.79,-43.29,28.00,-15.45,2.40,-39.37,-8.60,3.59,14.42,-20.18,-59.99,-48.13,-6.12,0.45,-14.44,-0.38,41.55
BalanceNoncurrentAssets_sq,,4.16,3.97,-4.62,-100.00,19.92,-1.30,4.03,-100.00,,0.28,9.79,-100.00,,1.34,3.65,0.71,0.44,-0.54,0.75,0.03,1.99,0.45,0.58,0.10,-2.54,-0.42,0.37,-0.73,-0.08,0.28,-0.01,-0.96,-1.09,-2.14,-1.13,-0.94,0.02,-0.30,1.67
BalanceIntangibleAssets,,388000,881000,846000,,1055000,1559000,1534000,,1814000,1773000,4502000,,4972000,5119000,5182000,5213000,7415000,12585000,13174000,13571000,19831000,19789000,19412000,11792000,13193000,12919000,13471000,7978000,7956000,7576000,9420000,8987000,2891000,503000,461000,418000,642000,813000,744000
BalanceIntangibleAssets_yy,,,,,,172.06,76.96,81.32,,71.94,13.73,193.48,,174.09,188.72,15.10,,49.14,145.85,154.23,160.33,167.44,57.24,47.35,-13.11,-33.47,-34.72,-30.60,-32.34,-39.70,-41.36,-30.07,12.65,-63.66,-93.36,-95.11,-95.35,-77.79,61.63,61.39
BalanceIntangibleAssets_sy,,,,,,-1.59,-0.58,7.79,,28.71,11.47,7.64,,31.44,26.91,15.14,,7.41,5.92,-0.12,-1.26,9.51,3.76,32.15,18.53,1.88,-2.23,-1.52,-1.44,1.60,2.07,4.67,2.18,-0.19,-1.75,-2.69,-2.68,-5.37,-4.91,1.87
BalanceIntangibleAssets_qq,,,127.19,-3.97,-100.00,,47.77,-1.60,-100.00,,-2.26,153.92,-100.00,,2.96,1.23,0.60,42.24,69.72,4.68,3.01,46.13,-0.21,-1.91,-39.25,11.88,-2.08,4.27,-40.78,-0.28,-4.78,24.34,-4.60,-67.83,-82.60,-8.35,-9.33,53.59,26.64,-8.49
BalanceIntangibleAssets_sq,,,0.26,-4.24,-100.00,,-0.14,2.00,-100.00,,-0.26,1.62,-100.00,,0.79,4.17,-0.21,1.18,-0.77,0.03,0.04,1.71,-0.24,-0.32,0.49,-1.20,-0.41,1.83,-0.57,-0.32,-1.79,0.01,-0.82,-1.24,-1.14,-1.32,-0.81,-0.20,-0.63,1.27
BalanceProperty,,149000,157000,144000,,474000,666000,780000,,1104000,1214000,1541000,,1813000,1725000,1741000,2138000,2079000,2921000,3181000,2887000,2718000,2796000,3051000,2123000,2598000,2570000,2786000,1507000,966000,971000,983000,1105000,1261000,1218000,1164000,1085000,942000,860000,1111000
BalanceProperty_yy,,,,,,217.76,324.20,441.67,,132.91,82.28,97.56,,64.22,42.09,12.98,,14.67,69.33,82.71,35.03,30.74,-4.28,-4.09,-26.46,-4.42,-8.08,-8.69,-29.02,-62.82,-62.22,-64.72,-26.68,30.54,25.44,18.41,-1.81,-25.30,-29.39,-4.55
BalanceProperty_sy,,,,,,-5.78,-6.86,-5.05,,15.68,24.26,26.41,,18.14,17.16,7.30,,9.14,-0.69,-0.07,-3.37,-3.11,-5.42,-4.15,-5.77,-10.40,-8.08,-11.44,-12.14,-6.89,2.64,-1.05,1.23,2.39,-4.07,-5.29,-4.45,-9.67,-7.35,-3.56
BalanceProperty_qq,,,5.25,-8.28,-100.00,,40.51,17.12,-100.00,,9.96,26.94,-100.00,,-4.85,0.93,22.80,-2.76,40.50,8.90,-9.24,-5.85,2.87,9.12,-30.42,22.37,-1.08,8.40,-45.91,-35.90,0.52,1.24,12.41,14.12,-3.41,-4.43,-6.79,-13.18,-8.70,29.19
BalanceProperty_sq,,,-1.20,-8.03,-100.00,,-3.38,0.74,-100.00,,4.78,10.09,-100.00,,-2.62,0.58,0.60,0.53,-3.66,-2.13,-3.41,-1.66,-3.18,-2.36,-3.40,-1.00,-1.37,-2.78,-1.77,-0.67,-0.53,-0.11,-1.55,2.53,-3.50,-1.74,-2.17,-4.44,-2.11,-1.78
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,1147000,50000,,4000,4000,4000,4000,114000,,111000,111000,328000,,2538000,3273000,3170000,3211000,4551000,2195000,2195000,3553000,3623000,4051000,5545000,4666000,8350000,4309000,4610000,2112000,2298000,2298000,2654000,572000,113000,119000,114000,212000,90000,90000,856000
BalanceNoncurrInvestments_yy,,,,,-99.65,-92.00,,2750.00,-100.00,2675.00,2675.00,187.72,,2186.49,2848.65,866.46,,79.31,-32.94,-30.76,10.65,-20.39,84.56,152.62,31.33,130.47,6.37,-16.86,-54.74,-72.48,-46.67,-42.43,-72.92,-95.08,-94.82,-95.70,-62.94,-20.35,-24.37,650.88
BalanceNoncurrInvestments_sy,,,,,-49.95,-15.12,,1.08,-100.00,118.39,-51.99,-8.68,,196.09,472.22,64.01,,-2.18,-0.96,-0.22,8.16,4.24,16.28,120.05,59.70,71.60,14.64,-16.86,-19.14,,-23.33,-45.70,-34.94,,-16.98,-9.07,-17.82,-6.66,8.41,-15.83
BalanceNoncurrInvestments_qq,,-95.64,-100.00,,,,,2750.00,-100.00,,,195.50,-100.00,,28.96,-3.15,1.29,41.73,-51.77,,61.87,1.97,11.81,36.88,-15.85,78.95,-48.40,6.99,-54.19,8.81,,15.49,-78.45,-80.24,5.31,-4.20,85.96,-57.55,,851.11
BalanceNoncurrInvestments_sq,,-69.39,30.81,,,,,127.41,-100.00,,,35.28,-100.00,,1.25,-1.06,0.09,1.11,0.17,,0.40,1.97,11.81,22.40,-0.95,-1.17,,2.18,-2.38,-0.68,,-0.01,,,,-0.32,-0.63,1.26,,-2.98
BalanceOtherNoncurrentAssets,,92000,65000,,,270000,74000,309000,,416000,392000,529000,,814000,1041000,1005000,1561000,1655000,2171000,2392000,2297000,8869000,9704000,10435000,3219000,3763000,3796000,3294000,3052000,2169000,3025000,2813000,2003000,803000,789000,729000,764000,447000,350000,280000
BalanceOtherNoncurrentAssets_yy,,,,,,192.14,13.85,,,54.07,429.73,71.20,,95.67,165.56,89.98,,103.32,108.55,138.01,47.15,435.89,346.98,336.25,40.14,-57.57,-60.88,-68.43,-5.19,-42.36,-20.31,-14.60,-34.37,-62.98,-73.92,-74.08,-61.86,-44.33,-55.64,-61.59
BalanceOtherNoncurrentAssets_sy,,,,,,62.54,51.73,,,-23.76,-25.50,-4.65,,1.48,33.21,21.42,,9.26,19.17,80.26,67.71,26.46,11.24,36.87,40.14,120.39,88.24,1.12,19.40,5.00,-2.96,0.27,-4.37,17.15,-0.92,-5.76,-5.98,-13.28,-1.22,-5.10
BalanceOtherNoncurrentAssets_qq,,,-29.67,-100.00,,,-72.59,317.57,-100.00,,-5.77,34.95,-100.00,,27.89,-3.46,55.32,6.02,31.18,10.18,-3.97,286.11,9.41,7.53,-69.15,16.90,0.88,-13.22,-7.35,-28.93,39.47,-7.01,-28.79,-59.91,-1.74,-7.60,4.80,-41.49,-21.70,-20.00
BalanceOtherNoncurrentAssets_sq,,,-0.12,-0.08,,,-3.29,-1.29,-100.00,,-5.04,3.57,-100.00,,8.90,-1.22,3.22,7.12,1.13,2.12,0.72,-11.11,0.21,7.53,-8.98,24.48,4.48,-0.36,9.12,-4.69,5.40,-2.25,3.29,-5.02,-3.00,-3.34,-0.26,-9.28,-0.16,-1.29
BalanceCurrentAssets,6072000,11366000,10094000,11923000,10517000,15197000,17551000,17421000,,27324000,27276000,30872000,,44939000,42366000,45745000,46821000,48227000,53757000,71574000,83671000,82664000,86632000,90352000,89326000,122309000,122240000,131003000,91135000,151079000,166825000,144224000,96949000,8628000,54377000,20294000,17724000,8499000,8966000,10182000
BalanceCurrentAssets_yy,,,,,73.20,33.70,73.88,46.11,-100.00,79.80,55.41,77.21,,64.47,55.32,48.18,,7.32,26.89,56.46,78.70,71.41,61.15,26.24,6.76,47.96,41.10,44.99,2.03,23.52,36.47,10.09,6.38,-94.29,-67.40,-85.93,-81.72,-1.50,-83.51,-49.83
BalanceCurrentAssets_sy,,,,,-2.48,-0.99,4.30,9.05,-54.28,3.08,11.18,6.26,,0.35,-3.49,-8.70,,-14.98,-8.77,-11.37,8.66,2.90,9.46,2.23,10.39,22.36,6.08,13.49,2.85,8.39,3.04,-5.41,-2.34,3.96,9.25,16.92,10.97,4.27,0.88,12.54
BalanceCurrentAssets_qq,,87.19,-11.19,18.12,-11.79,44.50,15.49,-0.74,-100.00,,-0.18,13.18,-100.00,,-5.73,7.98,2.35,3.00,11.47,33.14,16.90,-1.20,4.80,4.29,-1.14,36.92,-0.06,7.17,-30.43,65.77,10.42,-13.55,-32.78,-91.10,530.24,-62.68,-12.66,-52.05,5.49,13.56
BalanceCurrentAssets_sq,,15.74,-5.02,-3.13,-100.00,4.94,-3.94,-0.69,-100.00,,0.39,-6.82,-100.00,,-5.00,-2.55,-5.73,2.03,1.92,-2.62,0.68,2.06,5.32,3.74,-4.34,9.10,-1.12,7.17,-4.33,6.26,-6.40,-0.99,-1.56,9.61,1.63,-1.23,-3.89,6.55,2.50,1.66
BalanceInventory,,0,32000,,,0,198000,0,,894000,968000,1003000,,1966000,1484000,2211000,2534000,1963000,2186000,11465000,20355000,2847000,5722000,11709000,1859000,1292000,391000,561000,6560000,2546000,10349000,2145000,2233000,495000,461000,480000,470000,484000,503000,615000
BalanceInventory_yy,,,,,,,518.75,,,,388.89,,,119.91,53.31,120.44,,-0.15,47.30,418.54,703.28,45.03,161.76,2.13,-90.87,-54.62,-93.17,-95.21,252.88,97.06,2546.80,282.35,-65.96,-80.56,-95.55,-77.62,-78.95,-2.22,9.11,28.12
BalanceInventory_sy,,,,,,,-16.31,,,,13.37,,,22.64,0.30,2.86,,-4.92,-5.22,-9.50,9.51,11.50,20.88,22.67,7.30,5.76,15.80,-6.28,14.32,-6.77,-26.93,10.95,-1.85,-4.45,3.96,-3.56,-9.48,1.79,1.87,11.92
BalanceInventory_qq,,,,-100.00,,,,-100.00,,,8.28,3.62,-100.00,,-24.52,48.99,14.61,-22.53,11.36,424.47,77.54,-86.01,100.98,104.63,-84.12,-30.50,-69.74,43.48,1069.34,-61.19,306.48,-79.27,4.10,-77.83,-6.87,4.12,-2.08,2.98,3.93,22.27
BalanceInventory_sq,,,,-0.90,,,,-3.25,,,2.98,4.88,-100.00,,-0.16,0.34,1.92,-13.38,1.99,7.46,2.38,-3.59,3.04,15.01,-7.66,-3.96,5.22,-3.08,6.27,-21.13,0.68,4.91,2.27,-11.00,-1.86,0.66,-1.16,6.84,1.26,-1.65
BalanceCurrentReceivables,,5530000,5388000,6308000,,9618000,8907000,10085000,,15646000,15915000,19756000,,30821000,27259000,34037000,32045000,30044000,35077000,40372000,44418000,47219000,54825000,53442000,49496000,82410000,84083000,78833000,44577000,55279000,69496000,64441000,63013000,5171000,45177000,9968000,8146000,7083000,6572000,6833000
BalanceCurrentReceivables_yy,,,,,,73.93,65.31,59.88,,62.67,78.68,95.89,,96.99,71.28,72.29,,-2.52,28.68,18.61,38.61,57.17,56.30,32.37,11.43,74.53,53.37,47.51,-9.94,-32.92,-17.35,-18.26,41.36,-90.65,-34.99,-84.53,-87.07,36.98,-85.45,-31.45
BalanceCurrentReceivables_sy,,,,,,18.80,13.88,11.92,,8.48,5.73,1.52,,34.28,15.52,6.86,,10.33,4.14,-5.98,6.74,12.33,12.45,18.32,11.43,15.48,15.01,23.38,8.95,9.49,1.04,-7.27,-4.07,6.01,6.67,10.36,8.56,15.57,0.24,-0.08
BalanceCurrentReceivables_qq,,,-2.57,17.07,-100.00,,-7.39,13.23,-100.00,,1.72,24.13,-100.00,,-11.56,24.87,-5.85,-6.24,16.75,15.10,10.02,6.31,16.11,-2.52,-7.38,66.50,2.03,-6.24,-43.45,24.01,25.72,-7.27,-2.22,-91.79,773.66,-77.94,-18.28,-13.05,-7.21,3.97
BalanceCurrentReceivables_sq,,,1.60,-3.02,-100.00,,-2.94,3.31,-100.00,,-3.63,3.58,-100.00,,-11.40,1.97,-5.32,4.87,-3.14,-3.44,1.52,5.56,3.57,2.33,-8.62,17.06,2.03,4.97,-10.19,-0.51,1.83,-1.47,-2.22,8.44,-0.73,-0.16,-1.68,9.84,-4.02,8.07
BalanceCurrentInvestments,4222000,11000,,5569000,4226000,706000,1340000,1921000,,3299000,4913000,6351000,,5828000,4671000,4857000,4916000,3539000,4828000,4746000,4384000,3507000,5242000,4533000,21650000,17781000,22273000,26467000,29963000,11002000,12386000,13497000,18093000,160000,1611000,8849000,7600000,,,951000
BalanceCurrentInvestments_yy,,,,,0.09,6082.14,,-65.51,-100.00,367.28,266.64,230.61,,76.66,-4.93,-23.52,,-39.28,3.36,-2.29,-10.82,-0.90,8.57,-4.49,393.84,407.01,324.90,483.87,38.40,-38.12,-44.39,-49.00,-39.62,-98.55,-86.99,-34.44,-57.99,-100.00,-100.00,-89.25
BalanceCurrentInvestments_sy,,,,,614155.03,457.65,,72.66,-59.75,-20.61,43.75,22.68,,27.80,-4.93,-24.28,,-40.17,-37.67,-7.52,2.28,-27.39,67.88,-51.33,-64.18,13.50,-32.13,-26.57,20.84,39.85,22.76,2.86,24.32,-36.19,-61.11,-53.77,-11.90,-17.41,-41.20,-28.07
BalanceCurrentInvestments_qq,,-99.73,-100.00,,-24.12,-83.29,89.80,43.36,-100.00,,48.92,29.27,-100.00,,-19.85,3.98,1.21,-28.01,36.42,-1.70,-7.63,-20.00,49.47,-13.53,377.61,-17.87,25.26,18.83,13.21,-63.28,12.58,8.97,34.05,-99.12,906.87,449.29,-14.11,-100.00,,
BalanceCurrentInvestments_sq,,-64.86,-26.98,,-100.00,-28.78,-27.56,43.30,-100.00,,1.18,14.61,-100.00,,-2.24,-6.78,-0.26,-17.56,-2.10,0.63,-7.63,-3.62,19.63,-7.78,-9.26,-7.84,0.97,1.72,-8.03,33.83,11.12,1.23,0.17,3.66,4.70,-27.22,14.27,-4.80,,
BalanceCash,,5279000,4639000,,,4820000,6704000,5371000,,7383000,5305000,3595000,,5672000,7252000,2877000,3569000,4206000,1120000,3094000,2145000,16324000,7041000,1792000,2945000,14409000,7894000,12490000,737000,80569000,73855000,57338000,,2195000,6505000,427000,881000,304000,1079000,880000
BalanceCash_yy,,,,,,-8.70,44.51,,,53.17,-20.87,-33.07,,-23.17,36.70,-19.97,,-25.85,-84.56,7.54,-39.90,288.11,528.66,-42.08,37.30,-11.73,12.11,596.99,-74.97,459.16,835.58,359.07,-100.00,-97.28,-91.19,-99.26,,-86.15,-83.41,106.09
BalanceCash_sy,,,,,,-35.20,-34.59,,,-7.98,17.59,-42.16,,-8.03,-17.97,-19.97,,-37.94,49.00,-2.91,-6.67,72.83,-7.07,-14.42,-11.16,8.65,21.81,67.24,-33.94,-12.63,-4.77,-27.10,-28.97,-31.84,22.93,30.23,,2.86,-5.29,16.92
BalanceCash_qq,,,-12.13,-100.00,,,39.09,-19.88,-100.00,,-28.15,-32.23,-100.00,,27.86,-60.33,24.05,17.85,-73.37,176.25,-30.67,661.03,-56.87,-74.55,64.34,389.27,-45.21,58.22,-94.10,10832.02,-8.33,-22.36,-100.00,,196.36,-93.44,106.32,-65.49,254.93,-18.44
BalanceCash_sq,,,-32.27,-11.41,,,-62.44,16.50,-100.00,,-28.15,-23.39,-100.00,,-25.40,-20.90,-27.27,27.80,6.78,-16.70,-14.34,26.80,-34.19,-8.06,28.14,5.31,-14.66,0.11,-17.85,17.80,-15.44,-14.50,-18.25,,14.46,-13.61,5.15,3.47,5.75,-7.46
BalanceOtherCurrentAssets,,545000,35000,46000,,53000,402000,44000,,102000,175000,167000,,652000,1700000,1763000,3757000,8475000,10546000,11897000,12369000,12767000,13802000,18876000,13376000,6417000,7599000,12652000,9298000,1683000,739000,6803000,13610000,607000,623000,570000,627000,628000,812000,903000
BalanceOtherCurrentAssets_yy,,,,,,-90.28,1048.57,-4.35,,92.45,-56.47,279.55,,539.22,871.43,955.69,,1199.85,520.35,574.82,229.23,50.64,30.87,58.66,8.14,-49.74,-44.94,-32.97,-30.49,-73.77,-90.28,-46.23,46.38,-63.93,-15.70,-91.62,-95.39,3.46,30.34,58.42
BalanceOtherCurrentAssets_sy,,,,,,-29.24,-7.38,-76.65,,-41.88,-33.72,68.37,,-33.12,13.82,0.71,,7.24,-14.01,1.48,7.04,-4.35,10.29,-0.63,-30.92,-15.45,-10.98,-1.99,-11.14,42.36,40.82,67.12,44.10,-10.83,-10.53,12.44,6.35,-3.42,3.18,28.34
BalanceOtherCurrentAssets_qq,,,-93.58,31.43,-100.00,,658.49,-89.05,-100.00,,71.57,-4.57,-100.00,,160.74,3.71,113.10,125.58,24.44,12.81,3.97,3.22,8.11,36.76,-29.14,-52.03,18.42,66.50,-26.51,-81.90,-56.09,820.57,100.06,-95.54,2.64,-8.51,10.00,0.16,29.30,11.21
BalanceOtherCurrentAssets_sq,,,57.63,-13.28,-100.00,,30.01,-40.27,-100.00,,56.31,-20.68,-100.00,,12.92,-10.11,0.46,-36.56,24.44,-9.71,0.63,-29.26,8.11,-12.31,-9.36,14.76,11.24,-9.58,6.48,80.02,9.54,-9.97,2.38,2.75,5.03,-2.61,10.00,-7.74,28.86,6.00
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,8645000,,,,9543000,,,,,,,69939000,,,,,66961000,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,10.39,,,,-100.00,,,,,,,-100.00,,,,,-100.00,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,5.20,,,,-100.00,,,,,,,-28.82,,,,,-44.15,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,,,,,-100.00,,,,,-100.00,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,-50.00,,,,-50.00,,,,,,,27.50,,,,,,,,,,
BalanceTotalAssets,7600000,12045000,11197000,12917000,11533000,17000000,19854000,20158000,,30769000,30766000,37772000,,55076000,53524000,56843000,58944000,72572000,73629000,92516000,105979000,127248000,122972000,128795000,111126000,150213000,145834000,155164000,175723000,164468000,180695000,160094000,109616000,80657000,57006000,22762000,20203000,10620000,11079000,13173000
BalanceTotalAssets_yy,,,,,51.75,41.14,77.32,56.06,-100.00,80.99,54.96,87.38,,79.00,73.97,50.49,,31.77,37.56,62.76,79.80,75.34,67.02,39.21,4.86,18.05,18.59,20.47,58.13,9.49,23.90,3.18,-37.62,-50.96,-68.45,-85.78,-81.57,-86.83,-80.57,-42.13
BalanceTotalAssets_sy,,,,,4.06,2.34,-1.36,1.60,-45.69,14.50,16.43,16.79,,12.65,17.22,6.30,,4.15,-1.48,-3.31,-3.37,3.48,7.68,15.54,13.84,4.66,2.55,1.86,1.08,5.53,6.54,1.94,-0.24,2.70,4.62,-0.96,-0.41,-7.66,-4.28,2.62
BalanceTotalAssets_qq,,58.48,-7.04,15.36,-10.71,47.40,16.79,1.53,-100.00,,-0.01,22.77,-100.00,,-2.82,6.20,3.70,23.12,1.46,25.65,14.55,20.07,-3.36,4.74,-13.72,35.17,-2.92,6.40,13.25,-6.40,9.87,-11.40,-31.53,-26.42,-29.32,-60.07,-11.24,-47.43,4.32,18.90
BalanceTotalAssets_sq,,15.54,-1.70,-1.66,-100.00,3.40,-4.94,-0.74,-100.00,,4.43,0.70,-100.00,,-0.92,0.71,0.02,0.84,-0.50,-0.68,0.20,2.12,-1.24,2.69,-1.40,0.56,-1.71,1.35,1.02,3.89,0.29,-0.52,0.21,3.59,-0.82,-3.17,-1.62,-0.08,0.50,2.78
BalanceCapital,6605000,7526000,7340000,7443000,6255000,7871000,7098000,8835000,,10174000,10288000,12007000,,15436000,15716000,16518000,17679000,24637000,26161000,32211000,35487000,48117000,59891000,63139000,59166000,73078000,78573000,75148000,77158000,99292000,102672000,106395000,66268000,30763000,-3040000,3736000,1656000,-229622000,-230155000,-12362000
BalanceCapital_yy,,,,,-5.30,4.58,-3.30,18.70,-100.00,29.26,44.94,35.90,,51.72,52.76,37.57,,59.61,66.46,95.01,100.73,95.30,128.93,96.02,66.73,51.88,31.19,19.02,30.41,35.87,30.67,41.58,-14.11,-69.02,-102.96,-96.49,-97.50,-846.42,-7470.89,-430.89
BalanceCapital_sy,,,,,-4.00,-0.29,-3.30,1.03,-49.16,13.01,4.22,1.33,,12.37,19.37,2.78,,1.44,0.16,0.59,-0.66,1.90,3.23,11.98,19.83,15.40,8.66,4.35,1.96,3.40,3.58,0.56,-0.80,3.50,3.09,1.13,2.49,-9.25,-1.31,4.32
BalanceCapital_qq,,13.95,-2.47,1.40,-15.96,25.84,-9.82,24.47,-100.00,,1.12,16.71,-100.00,,1.81,5.10,7.03,39.36,6.19,23.13,10.17,35.59,24.47,5.42,-6.29,23.51,7.52,-4.36,2.67,28.69,3.40,3.63,-37.72,-53.58,-109.88,222.89,-55.67,-13966.06,-0.23,94.63
BalanceCapital_sq,,11.38,1.29,-3.50,-100.00,8.12,1.12,-2.83,-100.00,,3.95,-0.76,-100.00,,0.77,0.18,1.82,0.64,1.38,-0.93,2.21,1.10,2.70,0.16,0.43,-0.62,1.25,2.14,0.75,1.37,0.45,0.84,-0.34,3.59,0.82,-1.70,2.08,1.40,3.77,0.20
BalanceShareCapital,,700000,,,,700000,700000,700000,,700000,700000,700000,,700000,700000,700000,700000,700000,1131000,1131000,1131000,1131000,1131000,1131000,1131000,1131000,1131000,1131000,1131000,1166000,1164000,1166000,1166000,1166000,1164000,1164000,1164000,1164000,1164000,1164000
BalanceShareCapital_yy,,,,,,,,,,,,,,,,,,,61.57,61.57,61.57,61.57,,,,,,,,3.09,2.92,3.09,3.09,,,-0.17,-0.17,-0.17,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,,,,,-100.00,,,,-100.00,,,,,,61.57,,,,,,,,,,,3.09,-0.17,0.17,,,-0.17,,,,,
BalanceShareCapital_sq,,,,,,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-369000,-40369000,-40369000,-185175000,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00,100.00,100.00,100.00,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.68,,,1.35,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10840.11,,-358.71,100.00,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.21,,,,,
BalanceReserve,,6513000,,,,6667000,7422000,7388000,,7429000,7429000,11359000,,10604000,10484000,14132000,14132000,16773000,17032000,26739000,26721000,33172000,30934000,31047000,24153000,37029000,37029000,30862000,30004000,35150000,34784000,13859000,13859000,37328000,36962000,-33646000,-33646000,-33646000,-33646000,-33646000
BalanceReserve_yy,,,,,,2.37,,,,11.43,0.09,53.75,,42.74,41.12,24.41,,58.18,62.46,89.21,89.08,97.77,81.62,16.11,-9.61,11.63,19.70,-0.60,24.22,-5.07,-6.06,-55.09,-53.81,6.20,6.26,-342.77,-342.77,-190.14,-191.03,
BalanceReserve_sy,,,,,,6.20,,,,10.20,0.83,0.10,,4.67,0.25,6.59,,6.02,4.16,-0.25,-0.11,0.06,0.72,3.23,0.31,2.84,1.41,,0.14,0.12,,,,0.01,0.01,0.05,0.02,0.01,0.06,
BalanceReserve_qq,,,-100.00,,,,11.32,-0.46,-100.00,,,52.90,-100.00,,-1.13,34.80,,18.69,1.54,56.99,-0.07,24.14,-6.75,0.37,-22.21,53.31,,-16.65,-2.78,17.15,-1.04,-60.16,,169.34,-0.98,-191.03,,,,
BalanceReserve_sq,,,,,,,-0.04,0.45,-100.00,,,0.15,-100.00,,,0.03,,,,,,,,1.41,,,,,,0.01,,,,,,,,,,
BalanceNonshareCapital,,996000,854000,898000,,1420000,2014000,2575000,,3499000,4939000,4824000,,6501000,7197000,7878000,8381000,4518000,5688000,2500000,1814000,1590000,1851000,1003000,475000,1642000,1848000,1797000,2248000,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,42.61,135.83,186.75,,146.41,145.23,87.34,,85.80,45.72,63.31,,-30.50,-20.97,-68.27,-78.36,-64.81,-67.46,-59.88,-73.81,3.27,-0.16,79.16,373.26,-100.00,-100.00,-100.00,-100.00,,,,,,,
BalanceNonshareCapital_sy,,,,,,2.12,4.09,46.41,,120.07,108.07,82.98,,13.69,10.68,-0.01,,-29.52,-44.42,-68.27,-84.99,-27.70,-16.20,-9.18,-60.76,18.15,-0.16,1.90,-0.43,-2.56,34.78,-10.50,-5.54,,,,,,,
BalanceNonshareCapital_qq,,,-14.24,5.15,-100.00,,41.83,27.86,-100.00,,41.15,-2.33,-100.00,,10.71,9.46,6.38,-46.09,25.90,-56.05,-27.44,-12.35,16.42,-45.81,-52.64,245.68,12.55,-2.76,25.10,-100.00,,,,,,,,,,
BalanceNonshareCapital_sq,,,3.85,-0.96,-100.00,,-6.70,27.49,-100.00,,6.77,-1.80,-100.00,,-0.10,-2.65,2.17,-20.00,-3.85,-12.96,3.08,-0.80,16.42,-5.38,3.38,-0.38,-3.58,-4.06,6.35,4.02,,,,,,,,,,
BalanceNoncurrentLiabilities,,98000,64000,,,185000,180000,278000,,5437000,5435000,5629000,,9714000,9998000,9675000,9927000,4866000,5110000,5084000,4896000,648000,976000,1498000,8664000,19373000,19796000,37198000,37285000,34196000,28613000,28765000,22948000,19180000,923000,839000,840000,3754000,3540000,673000
