,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeNetProfit_sy,,,,,71.63,28.88,69.63,71.97,145.03,-10.55,18.39,-61.33,-85.60,-78.87,-66.67,28.84,44.49,55.73,48.53,98.59,48.95,-8.36,-27.13,-53.02,56.14,-51.06,-39.96,-67.55,-11.50,78.53,-49.15,47.88,-13.16,-70.86,-48.66,-10.47,14.01,32.93,84.25,15.48,51.39,54.90,74.51,14.18,5.42,5.02,11.68,44.06,-14.19,44.78,20.03
IncomeNetProfit_qq,,-102.33,1382.21,-68.60,150.09,-98.73,4823.30,9.89,256.34,-108.32,202.00,-151.56,-3303.72,59.37,-716.85,100.40,1341.62,-111.16,817.53,-77.21,-750.47,55.23,95.04,354.50,2817.32,-97.57,36.40,-465.17,917.11,-140.39,2.31,107.87,4474.04,-159.07,77.49,95.67,-28861.89,79.02,-275.48,65.07,-59.36,95.67,2958.04,-143.49,392.83,-72.22,509.31,-97.86,914.96,-147.32,55.17
IncomeNetProfit_sq,,48.85,-20.30,65.26,48.34,-14.61,73.50,16.62,-8.28,-52.43,17.78,-53.00,-72.62,42.17,-45.64,43.93,14.13,-43.29,-5.40,65.56,0.21,-17.66,12.03,57.87,-16.13,-46.38,36.40,-7.34,-45.73,-17.78,-62.86,26.64,7.40,24.88,24.26,82.52,-17.29,7.26,15.62,17.13,85.44,-57.27,23.52,-10.41,165.17,-66.45,73.45,-1.63,30.86,-32.24,-2.23
IncomeShareholderNetProfit,140161000,-3259000,40539000,12787000,32592000,259000,20384000,22457000,80409000,-6904000,7138000,-3862000,-117695000,-47859000,-376644000,-460000,33022000,-2804000,18300000,5020000,-21687000,-11181000,-1866000,1972000,41019000,2093000,-946000,-5220000,36544000,-17828000,-8030000,3215000,34642000,-36574000,1877000,-10810000,-15967000,-25826000,-40015000,9851000,-18350000,-4460000,36165000,-7132000,52867000,9845000,111508000,2090000,47302000,-8489000,-1937000
IncomeShareholderNetProfit_yy,,,,,-76.75,107.96,-49.72,75.63,146.71,-2762.81,-64.98,-117.20,-246.37,-593.26,-5376.80,88.08,128.06,94.14,104.86,1190.60,-165.67,-298.76,-110.20,-60.72,289.14,118.72,49.30,-364.75,-10.91,-951.68,-748.85,161.59,-5.21,-105.15,123.37,-436.20,-146.09,29.39,-2232.33,191.12,-14.93,82.73,190.38,-172.40,388.10,320.71,208.33,129.30,-10.53,-186.22,-101.74
IncomeShareholderNetProfit_sy,,,,,84.47,29.44,43.74,75.63,145.94,-10.88,40.05,-61.21,-85.60,-85.13,-66.67,30.41,44.14,66.14,48.79,98.63,48.33,-7.47,-27.26,-51.74,56.36,-48.39,-20.47,-70.24,-16.36,78.53,-49.15,67.04,-13.16,-64.85,-48.66,-12.17,13.85,27.26,75.17,20.02,41.42,46.07,74.50,7.03,5.42,5.02,11.68,44.06,-5.10,44.88,10.99
IncomeShareholderNetProfit_qq,,-102.33,1344.00,-68.46,154.88,-99.20,7762.59,10.17,258.05,-108.59,203.39,-154.10,-2947.83,59.34,-686.98,99.88,7274.52,-108.49,752.63,-72.57,-532.04,48.44,83.31,205.69,1980.27,-94.90,-145.19,-451.84,800.03,-148.78,54.96,140.04,977.34,-205.58,105.13,-676.07,-47.70,-61.75,-54.94,124.62,-286.29,75.69,910.79,-119.72,841.26,-81.38,1032.66,-98.13,2163.36,-117.95,77.19
IncomeShareholderNetProfit_sq,,48.85,-18.74,69.65,48.34,-14.61,73.46,16.62,4.14,-49.60,18.26,-53.00,-76.54,43.19,-45.65,43.93,18.88,-43.29,-5.40,49.44,-7.24,-17.72,19.12,57.87,6.56,-25.16,10.43,-12.28,-45.73,-17.68,-63.90,35.86,2.09,24.88,8.44,71.56,-14.28,1.50,15.62,17.13,85.44,-57.27,23.52,-10.42,165.70,-66.88,73.45,-3.66,37.18,-35.04,-7.42
BalanceNoncurrentAssets,849168000,901256000,,,1344506000,1332145000,1395413000,,1618727000,1781865000,1756088000,,2429664000,2866510000,2482318000,,2382000000,2241269000,2442751000,,1496784000,1495809000,1511141000,,1740003000,1661806000,1648079000,1588009000,1517540000,1546861000,1981955000,1957046000,1674743000,1656402000,1650138000,1662956000,1659087000,1727930000,1693514000,1561352000,1376298000,1333051000,1437637000,1392612000,770590000,774751000,809654000,847962000,931245000,970733000,1079055000
BalanceNoncurrentAssets_yy,,,,,58.33,47.81,,,20.40,33.76,25.85,,50.10,60.87,41.35,,-1.96,-21.81,-1.59,,-37.16,-33.26,-38.14,,16.25,11.10,9.06,,-12.79,-6.92,20.26,23.24,10.36,7.08,-16.74,-15.03,-0.93,4.32,2.63,-6.11,-17.04,-22.85,-15.11,-10.81,-44.01,-41.88,-43.68,-39.11,20.85,25.30,33.27
BalanceNoncurrentAssets_sy,,,,,28.33,66.09,,,28.36,17.37,21.00,,15.95,25.95,28.52,,-0.18,-7.79,-1.15,,2.08,8.43,7.81,,10.25,5.96,9.03,,-0.23,7.14,6.20,-0.75,2.96,6.09,3.69,0.79,0.21,0.64,4.15,0.28,-3.38,-3.12,-1.81,-1.08,1.85,-0.61,-1.73,-1.45,3.43,6.44,4.34
BalanceNoncurrentAssets_qq,,6.13,-100.00,,,-0.92,4.75,-100.00,,10.08,-1.45,-100.00,,17.98,-13.40,-100.00,,-5.91,8.99,-100.00,,-0.07,1.02,-100.00,,-4.49,-0.83,-3.64,-4.44,1.93,28.13,-1.26,-14.42,-1.10,-0.38,0.78,-0.23,4.15,-1.99,-7.80,-11.85,-3.14,7.85,-3.13,-44.67,0.54,4.51,4.73,9.82,4.24,11.16
BalanceNoncurrentAssets_sq,,2.76,-1.74,,,4.65,-2.38,-100.00,,0.48,2.02,-100.00,,3.72,-1.94,-100.00,,-1.82,6.98,-100.00,,0.57,1.14,-100.00,,-1.70,2.42,-4.87,-1.92,1.77,3.10,0.22,0.23,0.44,,0.56,0.07,-0.12,0.79,0.40,0.13,0.86,1.20,-0.30,1.05,-0.89,1.89,1.78,1.19,0.80,0.70
BalanceIntangibleAssets,24309000,24720000,,,29293000,29513000,28820000,,27277000,34620000,32932000,,24004000,25810000,11482000,,5419000,4944000,5141000,,4820000,4782000,4656000,,5040000,4657000,4679000,4431000,4272000,4293000,4548000,4372000,4039000,4000000,3915000,3867000,4100000,3934000,4027000,4052000,4070000,4072000,159000,147000,80000,72000,63000,60000,42000,38000,39000
BalanceIntangibleAssets_yy,,,,,20.50,19.39,,,-6.88,17.30,14.27,,-12.00,-25.45,-65.13,,-77.43,-80.85,-55.23,,-11.05,-3.27,-9.42,,4.56,-2.62,0.48,,-15.23,-7.81,-2.80,-1.32,-5.45,-6.82,-13.90,-11.56,1.51,-1.67,2.84,4.80,-0.75,3.52,-96.04,-96.38,-98.04,-98.24,-60.21,-58.85,-47.62,-47.20,-38.08
BalanceIntangibleAssets_sy,,,,,167.64,8825.00,,,-1.86,0.40,-0.07,,1.38,2.80,6.62,,-10.44,-10.38,-9.76,,-5.13,-2.16,-4.08,,-1.15,-4.85,-7.50,,-7.52,-7.26,-0.46,-27.57,-11.78,-10.94,-17.12,-19.46,-15.12,-20.53,-25.05,-14.72,-23.96,-9.23,-6.34,-10.21,-0.20,-0.47,-0.44,-0.24,-0.52,-0.46,0.01
BalanceIntangibleAssets_qq,,1.69,-100.00,,,0.75,-2.35,-100.00,,26.92,-4.88,-100.00,,7.53,-55.51,-100.00,,-8.77,3.99,-100.00,,-0.78,-2.63,-100.00,,-7.59,0.47,-5.31,-3.58,0.49,5.94,-3.87,-7.61,-0.97,-2.12,-1.25,6.05,-4.07,2.36,0.63,0.44,0.06,-96.09,-7.98,-45.68,-9.91,-11.62,-4.84,-30.86,-9.19,3.64
BalanceIntangibleAssets_sq,,-11.34,4.20,,,10.72,-45.82,-100.00,,-0.15,-3.60,-100.00,,-0.20,-2.41,-100.00,,-2.36,0.01,-100.00,,,-0.64,-100.00,,-1.58,-2.24,-14.29,-4.12,-6.34,-1.63,-3.94,-6.37,-0.24,-5.57,-2.84,-0.87,-3.94,-0.44,-1.22,-5.88,-0.13,-0.92,-0.05,-0.04,-1.48,-0.48,,-0.34,-0.19,
BalanceProperty,749426000,789320000,,,1201713000,1187778000,1242492000,,1406791000,1533243000,1533245000,,2142102000,2533841000,2215080000,,2056672000,1940810000,2122720000,,1145897000,1156370000,1162321000,,1284017000,1205187000,1238428000,1190661000,1114447000,1132629000,1765463000,1723513000,1471696000,1461040000,1451031000,1458769000,1435837000,1458080000,1431427000,1285237000,1194609000,1157599000,1264503000,1238544000,632875000,643017000,676587000,717517000,768797000,812144000,909952000
BalanceProperty_yy,,,,,60.35,50.48,,,17.07,29.09,23.40,,52.27,65.26,44.47,,-3.99,-23.40,-4.17,,-44.28,-40.42,-45.24,,12.05,4.22,6.55,,-13.21,-6.02,42.56,44.75,32.06,29.00,-17.81,-15.36,-2.44,-0.20,-1.35,-11.90,-16.80,-20.61,-11.66,-3.63,-47.02,-44.45,-46.49,-42.07,21.48,26.30,34.49
BalanceProperty_sy,,,,,1.90,32.15,,,18.30,11.55,20.39,,11.75,25.91,23.06,,-1.74,-10.80,-2.37,,3.78,8.48,4.68,,5.10,5.12,7.40,,-4.17,-2.89,1.33,3.22,1.06,1.98,0.66,-2.42,-1.99,-0.17,3.62,-1.67,-4.75,-1.38,-2.75,-0.20,0.46,-0.28,-0.55,0.04,4.15,5.73,4.13
BalanceProperty_qq,,5.32,-100.00,,,-1.16,4.61,-100.00,,8.99,,-100.00,,18.29,-12.58,-100.00,,-5.63,9.37,-100.00,,0.91,0.51,-100.00,,-6.14,2.76,-3.86,-6.40,1.63,55.87,-2.38,-14.61,-0.72,-0.69,0.53,-1.57,1.55,-1.83,-10.21,-7.05,-3.10,9.23,-2.05,-48.90,1.60,5.22,6.05,7.15,5.64,12.04
BalanceProperty_sq,,2.80,-6.04,,,3.51,-0.44,-100.00,,-0.58,,-100.00,,4.82,-1.30,-100.00,,-1.77,7.45,-100.00,,0.65,0.88,-100.00,,-1.28,2.26,-6.66,-1.65,0.04,1.02,-0.26,-1.06,0.11,0.08,0.42,-0.12,-0.85,0.01,-0.31,0.14,-0.02,1.49,-0.36,1.25,-0.50,0.73,0.33,0.28,0.67,3.25
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,65995000,76160000,,,103806000,102646000,108154000,,169583000,200181000,176397000,,247548000,287790000,255545000,,315341000,292855000,311677000,,344855000,333196000,342417000,,449392000,450456000,403515000,391420000,397026000,407366000,198731000,213177000,198896000,194775000,194152000,200165000,219057000,265765000,257935000,271915000,177185000,170847000,172789000,153749000,129092000,123083000,129889000,127205000,154390000,150677000,159251000
BalanceNoncurrInvestments_yy,,,,,57.29,34.78,,,63.36,95.02,63.10,,45.98,43.77,44.87,,27.39,1.76,21.97,,9.36,13.78,9.86,,30.31,35.19,17.84,,-11.65,-9.57,-50.75,-45.54,-49.90,-52.19,-2.30,-6.10,10.14,36.45,32.85,35.85,-19.11,-35.71,-33.01,-43.46,-27.14,-27.96,-24.83,-17.26,19.60,22.42,22.61
BalanceNoncurrInvestments_sy,,,,,22.11,22.91,,,11.08,2.66,43.98,,30.11,43.77,5.90,,-3.43,-19.24,-17.01,,4.32,,-16.56,,3.32,-1.89,5.88,,-8.53,,,0.10,4.40,1.22,5.96,11.74,-1.96,6.64,8.75,-3.86,6.28,1.63,-5.89,-8.04,-18.28,-14.32,-25.50,-17.26,-3.65,-1.79,-1.50
BalanceNoncurrInvestments_qq,,15.40,-100.00,,,-1.12,5.37,-100.00,,18.04,-11.88,-100.00,,16.26,-11.20,-100.00,,-7.13,6.43,-100.00,,-3.38,2.77,-100.00,,0.24,-10.42,-3.00,1.43,2.60,-51.22,7.27,-6.70,-2.07,-0.32,3.10,9.44,21.32,-2.95,5.42,-34.84,-3.58,1.14,-11.02,-16.04,-4.65,5.53,-2.07,21.37,-2.41,5.69
BalanceNoncurrInvestments_sq,,-0.01,-87.15,,,-26.90,-42.50,-100.00,,3.84,-1.40,-100.00,,4.29,-1.42,-100.00,,,0.55,-100.00,,-0.11,,-100.00,,-0.23,-0.75,-3.98,-11.15,0.82,1.14,,0.50,,0.14,0.49,-4.96,1.48,0.80,1.21,-2.49,0.14,,,-9.68,-1.03,,,-0.30,0.32,-2.02
BalanceOtherNoncurrentAssets,9437000,11055000,,,9693000,12208000,15948000,,15077000,13821000,13514000,,16009000,19068000,210000,,4568000,2661000,3213000,,1212000,1460000,1746000,,1555000,1506000,1457000,1497000,1795000,2573000,13214000,15983000,112000,-3412000,1040000,154000,94000,151000,126000,148000,435000,534000,186000,172000,8543000,8579000,3115000,3180000,8016000,7874000,9814000
BalanceOtherNoncurrentAssets_yy,,,,,2.71,10.43,,,55.54,13.21,-15.26,,6.19,37.97,-98.45,,-71.46,-86.04,1429.48,,-73.47,-45.12,-45.65,,28.29,3.16,-16.54,,15.44,70.79,806.67,967.39,-93.76,-232.62,-92.13,-99.03,-16.26,104.43,-87.90,-3.98,363.55,252.66,47.71,16.26,1865.33,1507.88,1575.86,1743.76,-6.16,-8.21,215.05
BalanceOtherNoncurrentAssets_sy,,,,,15.67,107.78,,,32.22,13.21,30.03,,53.70,14.70,-19.40,,-9.24,-6.16,-3.43,,-11.49,5.04,-12.14,,21.14,17.27,-7.05,,18.24,-3.91,-2.32,1.64,-0.91,6.12,10.74,-0.38,-1.74,11.50,-26.17,-0.05,1.52,0.93,6.21,15.42,-5.84,-1.08,-10.93,0.76,2.62,-1.94,2.36
BalanceOtherNoncurrentAssets_qq,,17.15,-100.00,,,25.95,30.63,-100.00,,-8.33,-2.22,-100.00,,19.11,-98.90,-100.00,,-41.75,20.74,-100.00,,20.50,19.57,-100.00,,-3.10,-3.26,2.75,19.85,43.36,413.56,20.96,-99.30,-3147.24,130.49,-85.15,-39.30,61.34,-16.83,17.90,193.00,22.75,-65.16,-7.20,4852.89,0.42,-63.69,2.09,152.08,-1.78,24.63
BalanceOtherNoncurrentAssets_sq,,-1.83,-26.24,,,2.88,-13.08,-100.00,,9.63,5.90,-100.00,,3.09,11.76,-100.00,,-4.38,6.18,-100.00,,3.12,8.40,-100.00,,-1.58,3.29,-7.38,-5.80,-0.98,1.44,1.11,-6.88,0.44,6.16,-3.51,2.50,1.58,-2.94,0.02,8.40,-0.37,2.50,-1.56,-4.90,0.42,-1.84,2.45,1.15,-0.37,3.86
BalanceCurrentAssets,119588000,66868000,,,130510000,220906000,166723000,,185415000,185665000,188530000,,249810000,186961000,146907000,,127588000,96694000,123474000,,66767000,70405000,75729000,,80978000,70323000,62326000,64570000,90828000,104696000,132205000,122729000,111377000,83977000,89988000,126668000,164840000,136977000,147706000,142472000,116228000,80297000,97255000,83476000,64223000,67964000,272056000,138546000,152580000,104434000,75233000
BalanceCurrentAssets_yy,,,,,9.13,230.36,,,42.07,-15.95,13.08,,34.73,0.70,-22.08,,-48.93,-48.28,-15.95,,-47.67,-27.19,-38.67,,21.28,-0.12,-17.70,,12.16,48.88,112.12,90.07,22.62,-19.79,-31.93,3.21,48.00,63.11,64.14,12.48,-29.49,-41.38,-34.16,-41.41,-44.74,-15.36,179.73,65.97,137.58,53.66,-72.35
BalanceCurrentAssets_sy,,,,,60.16,63.08,,,104.47,96.78,41.75,,15.98,15.14,15.93,,-7.52,-11.62,-4.12,,-10.35,-9.62,-1.74,,3.78,1.92,0.94,,-8.23,-12.76,-12.17,-6.03,0.13,-2.58,-1.21,1.93,4.26,4.28,10.76,7.03,1.12,-1.91,-3.57,1.18,5.70,14.16,12.40,13.98,13.28,13.37,13.97
BalanceCurrentAssets_qq,,-44.09,-100.00,,,69.26,-24.53,-100.00,,0.13,1.54,-100.00,,-25.16,-21.42,-100.00,,-24.21,27.70,-100.00,,5.45,7.56,-100.00,,-13.16,-11.37,3.60,40.66,15.27,26.27,-7.17,-9.25,-24.60,7.16,40.76,30.14,-16.90,7.83,-3.54,-18.42,-30.91,21.12,-14.17,-23.06,5.82,300.29,-49.07,10.13,-31.55,-27.96
BalanceCurrentAssets_sq,,5.14,-15.66,,,3.49,5.31,-100.00,,1.52,2.98,-100.00,,1.24,0.42,-100.00,,-6.89,1.86,-100.00,,-0.23,2.92,-100.00,,-0.13,0.61,-26.86,-3.32,-3.09,0.77,-0.68,,-1.76,-2.30,3.40,2.88,0.87,1.06,-1.20,-5.39,0.03,3.98,2.05,-3.88,5.43,4.15,3.30,0.85,2.58,1.20
BalanceInventory,8187000,8887000,,,12061000,10560000,9230000,,7884000,8169000,9046000,,6897000,7071000,6307000,,12378000,6110000,6770000,,4099000,3398000,4186000,,6612000,3974000,4197000,3410000,8005000,12348000,16861000,19284000,4280000,3712000,3728000,3516000,3235000,3087000,4224000,2497000,2484000,2467000,2629000,2717000,1380000,1068000,1044000,926000,1130000,888000,955000
BalanceInventory_yy,,,,,47.32,18.83,,,-34.63,-22.64,-1.99,,-12.52,-13.45,-30.29,,79.47,-13.59,7.35,,-66.89,-44.38,-38.17,,61.31,16.96,0.27,,21.06,210.71,301.70,465.45,-46.53,-69.94,-77.89,-81.77,-24.41,-16.84,13.29,-28.99,-23.20,-20.08,-37.76,8.81,-44.44,-56.73,-60.29,-65.90,-18.11,-16.82,-8.50
BalanceInventory_sy,,,,,59.88,265.90,,,88.52,91.66,41.51,,51.37,42.10,29.85,,-2.90,-14.50,-14.56,,-16.10,-8.97,-1.94,,1.76,1.14,-2.46,,-1.32,-8.68,-12.92,-8.90,-9.10,-9.58,-8.50,-12.60,-8.72,-2.13,-2.06,-3.43,-3.72,-10.98,-5.84,-1.44,10.48,6.00,8.83,2.22,-0.09,3.72,5.89
BalanceInventory_qq,,8.55,-100.00,,,-12.44,-12.59,-100.00,,3.62,10.74,-100.00,,2.52,-10.81,-100.00,,-50.64,10.80,-100.00,,-17.10,23.19,-100.00,,-39.89,5.61,-18.75,134.72,54.26,36.54,14.37,-77.81,-13.26,0.42,-5.70,-7.98,-4.57,36.82,-40.89,-0.48,-0.70,6.55,3.34,-49.19,-22.65,-2.22,-11.25,22.00,-21.44,7.57
BalanceInventory_sq,,1.68,-20.34,,,1.62,13.38,-100.00,,6.44,8.47,-100.00,,2.76,0.79,-100.00,,-3.80,-0.75,-100.00,,1.77,5.31,-100.00,,-1.54,0.45,-37.68,-3.61,-3.30,0.09,0.14,-4.61,-1.70,0.26,-0.21,-5.56,0.45,-0.09,0.11,-6.19,-0.50,2.90,3.36,-3.38,0.12,3.42,1.78,-1.52,0.12,1.45
BalanceCurrentReceivables,18319000,14074000,,,49649000,50799000,42738000,,53218000,105432000,87105000,,97509000,87030000,72408000,,65838000,38552000,48493000,,20289000,26278000,21009000,,25728000,24828000,20352000,27143000,23855000,22428000,38914000,40157000,43359000,27105000,30425000,42147000,89926000,57851000,66322000,61171000,37020000,22994000,30169000,26139000,23018000,28960000,42316000,34697000,56153000,22452000,28590000
BalanceCurrentReceivables_yy,,,,,171.03,260.94,,,7.19,107.55,103.81,,83.23,-17.45,-16.87,,-32.48,-55.70,-33.03,,-69.18,-31.84,-56.68,,26.81,-5.52,-3.13,,-7.28,-9.67,91.20,47.95,81.76,20.85,-21.82,4.96,107.40,113.43,117.99,45.14,-58.83,-60.25,-54.51,-57.27,-37.82,25.95,40.26,32.74,143.95,-22.47,-32.44
BalanceCurrentReceivables_sy,,,,,35.07,52.93,,,15.27,21.44,43.32,,4.12,4.24,-9.58,,-18.48,-25.50,-17.34,,4.64,15.58,1.14,,-9.96,-10.77,-6.49,,-7.28,-13.60,-14.29,12.70,16.64,11.89,-2.60,19.57,-10.19,5.94,27.92,4.52,-4.14,-14.17,-2.48,-2.41,-6.18,7.62,-3.14,10.40,7.54,14.28,19.21
BalanceCurrentReceivables_qq,,-23.17,-100.00,,,2.32,-15.87,-100.00,,98.11,-17.38,-100.00,,-10.75,-16.80,-100.00,,-41.44,25.79,-100.00,,29.52,-20.05,-100.00,,-3.50,-18.03,33.37,-12.11,-5.98,73.51,3.19,7.97,-37.49,12.25,38.53,113.36,-35.67,14.64,-7.77,-39.48,-37.89,31.20,-13.36,-11.94,25.82,46.12,-18.00,61.84,-60.02,27.34
BalanceCurrentReceivables_sq,,-23.17,-46.76,,,2.32,-21.11,-100.00,,-6.05,2.86,-100.00,,0.62,-6.76,-100.00,,-6.46,9.77,-100.00,,6.40,-0.06,-100.00,,-3.63,-0.40,-54.69,-6.54,-1.90,9.86,2.12,8.59,-0.09,-5.40,12.25,-4.64,9.95,5.15,-1.89,-6.97,0.75,-1.98,-1.46,-10.90,4.85,-3.16,10.31,-3.49,7.13,2.39
BalanceCurrentInvestments,20005000,575000,,,1180000,1447000,2689000,,38370000,1192000,6497000,,7247000,2412000,80000,,345000,158000,141000,,13501000,22146000,23469000,,17650000,16613000,16998000,16410000,29758000,38080000,39464000,35893000,36694000,29887000,29809000,29329000,30058000,24755000,53806000,52987000,45215000,28261000,40259000,26644000,27575000,26302000,34290000,34960000,,,
BalanceCurrentInvestments_yy,,,,,-94.10,151.86,,,3151.70,-17.65,141.64,,-81.11,102.38,-98.76,,-95.24,-93.43,75.20,,3812.23,13885.26,16549.82,,30.73,-24.98,-27.57,,68.61,129.22,132.17,118.73,23.31,-21.51,-24.47,-18.29,-18.09,-17.17,80.50,80.67,50.43,14.16,-25.18,-49.72,-39.01,-6.93,-14.83,31.21,-100.00,-100.00,-100.00
BalanceCurrentInvestments_sy,,,,,-93.16,-85.81,,,996.25,114.67,93.26,,-82.41,-42.65,-80.23,,146.97,-23.79,29.63,,-1.53,14.66,34.22,,-89.29,-13.64,-80.19,,24.84,30.90,8.33,8.78,22.21,12.26,26.38,7.46,0.61,-7.90,-13.21,-13.36,-18.33,-17.25,-1.61,-8.57,-38.65,-1.69,-7.42,8.29,16.05,-6.48,19.34
BalanceCurrentInvestments_qq,,-97.13,-100.00,,,22.64,85.79,-100.00,,-96.89,445.19,-100.00,,-66.72,-96.66,-100.00,,-54.11,-10.98,-100.00,,64.03,5.98,-100.00,,-5.87,2.32,-3.46,81.34,27.96,3.64,-9.05,2.23,-18.55,-0.26,-1.61,2.49,-17.64,117.35,-1.52,-14.67,-37.50,42.45,-33.82,3.49,-4.62,30.37,1.95,-100.00,,
BalanceCurrentInvestments_sq,,-1.56,-100.00,,,8.32,-100.00,-10.86,,-3.52,74.07,-100.00,,41.58,-2.96,-100.00,,1.12,-34.13,-100.00,,,,-100.00,,-4.77,-1.67,-14.42,19.55,-52.55,1.80,-0.30,7.28,1.46,0.98,-1.28,-7.19,-0.69,-3.66,-2.17,-7.89,-2.08,4.33,-1.16,,0.91,,0.14,-3.00,,
BalanceCash,73078000,43332000,,,67621000,158100000,112066000,,85943000,70872000,85881000,,138157000,90448000,68112000,,49027000,51873000,68070000,,28879000,18583000,27065000,,30988000,24907000,20778000,17607000,29210000,31840000,36966000,27395000,27044000,23272000,26026000,51676000,41621000,51284000,23354000,25817000,31510000,26575000,24199000,27976000,12250000,11634000,194406000,67963000,95297000,57332000,45688000
BalanceCash_yy,,,,,-7.47,264.86,,,27.10,-55.17,-23.37,,60.75,27.62,-20.69,,-64.51,-42.65,-0.06,,-41.10,-64.18,-60.24,,7.31,34.03,-23.23,,-5.74,27.84,77.91,55.59,-7.42,-26.91,-29.59,88.63,53.90,120.37,-10.27,-50.04,-24.29,-48.18,3.61,8.36,-61.12,-56.22,703.38,142.93,677.93,392.80,-76.50
BalanceCash_sy,,,,,206.02,0.40,,,32.32,22.54,-29.18,,-33.14,-29.17,-17.26,,-21.13,5.56,25.02,,52.86,3.39,-6.26,,0.13,-6.94,10.34,,-13.20,-27.90,-27.90,10.88,16.34,24.49,6.73,-2.98,7.76,-12.40,-5.70,-5.60,-3.37,3.56,5.38,10.24,-18.20,27.96,12.58,16.66,10.20,17.00,23.06
BalanceCash_qq,,-40.70,-100.00,,,133.80,-29.12,-100.00,,-17.54,21.18,-100.00,,-34.53,-24.69,-100.00,,5.80,31.22,-100.00,,-35.65,45.64,-100.00,,-19.62,-16.58,-15.26,65.90,9.00,16.10,-25.89,-1.28,-13.95,11.84,98.55,-19.46,23.22,-54.46,10.55,22.05,-15.66,-8.94,15.61,-56.21,-5.03,1571.02,-65.04,40.22,-39.84,-20.31
BalanceCash_sq,,12.53,-12.52,,,-45.11,-25.82,-100.00,,-14.46,-13.61,-100.00,,-17.90,-5.90,-100.00,,5.80,9.31,-100.00,,-9.78,0.15,-100.00,,-9.84,2.33,-73.59,5.14,-6.67,-1.98,-5.14,4.76,1.70,1.67,-0.04,27.72,-7.48,-2.46,-1.93,11.28,-15.98,10.42,4.48,5.33,0.32,-0.77,-12.91,21.11,9.24,5.57
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23761000,
BalanceOtherCurrentAssets_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00
BalanceOtherCurrentAssets_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.97
BalanceAssetsForSale,53122000,53557000,,,0,32163000,31734000,,16803000,16342000,15560000,,,,,,,,,,,,0,,0,0,65756000,58774000,101547000,85397000,119187000,36084000,312579000,314132000,278780000,292285000,279108000,,,19269000,,58097000,65674000,64499000,748474000,720611000,,,22523000,22726000,
BalanceAssetsForSale_yy,,,,,-100.00,-39.95,,,,-49.19,-50.97,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,81.26,-38.61,207.82,267.85,133.90,710.02,-10.71,-100.00,-100.00,-93.41,-100.00,,,234.73,,1140.35,-100.00,-100.00,-96.99,-96.85,
BalanceAssetsForSale_sy,,,,,-100.00,-69.98,,,,-51.74,-47.19,,-4.58,-100.00,-100.00,,,,,,,,,,,,,,,,7.41,-59.45,-65.96,-100.00,-29.37,-65.91,-10.71,-62.28,-44.92,-42.02,-38.54,,,-51.94,,-39.94,-99.70,-100.00,-96.99,-87.33,
BalanceAssetsForSale_qq,,0.82,-100.00,,,,-1.33,-100.00,,-2.74,-4.78,-100.00,,,,,,,,,,,,,,,,-10.62,72.78,-15.90,39.57,-69.73,766.26,0.50,-11.25,4.84,-4.51,-100.00,,,-100.00,,13.04,-1.79,1060.45,-3.72,-100.00,,,0.90,-100.00
