,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceInventory_sy,,,,,34.11,32.01,19.32,,-4.88,1.25,2.43,-0.07,6.82,17.01,15.32,21.27,21.65,22.04,20.17,15.72,13.26,12.12,13.56,15.00,19.65,23.00,14.97,12.25,9.27,2.24,6.26
BalanceInventory_qq,,133.56,-5.71,-100.00,,-65.87,1.10,178.41,-15.46,-25.77,-0.13,15.98,-15.61,16.08,-12.59,25.34,-3.70,-6.42,-11.01,24.28,-11.98,5.20,2.04,24.51,-4.54,2.29,-4.10,2.95,-6.04,9.50,-8.25
BalanceInventory_sq,,1.64,1.10,-100.00,,-0.79,-2.99,9.89,-9.58,4.71,-6.31,5.35,-0.79,7.34,-0.06,7.88,0.42,7.61,-4.06,13.05,-2.68,5.20,0.82,8.07,-0.22,6.13,,2.95,-4.43,2.53,-1.76
BalanceCurrentReceivables,66515000,69408000,77771000,,82049000,106031000,112720000,100895000,95055000,101298000,97100000,91162000,91512000,99327000,100269000,102524000,99848000,108266000,108242000,103544000,105208000,107464000,105125000,101536000,100806000,103321000,102500000,102822000,57466000,63379000,59278000
BalanceCurrentReceivables_yy,,,,,23.35,52.76,44.94,,15.85,-4.46,-13.86,-9.65,-3.73,-1.95,3.26,12.46,9.11,9.00,7.95,0.99,5.37,-0.74,-2.88,-1.94,-4.18,-3.86,-2.50,1.27,-42.99,-38.66,-42.17
BalanceCurrentReceivables_sy,,,,,8.22,16.76,-1.14,,7.27,-1.90,1.56,0.56,-1.66,-0.08,3.26,11.45,-0.67,9.39,8.48,9.23,1.15,-0.74,2.15,1.50,19.01,1.79,12.14,2.02,-3.52,-0.08,11.46
BalanceCurrentReceivables_qq,,4.35,12.05,-100.00,,29.23,6.31,-10.49,-5.79,6.57,-4.14,-6.12,0.38,8.54,0.95,2.25,-2.61,8.43,-0.02,-4.34,1.61,2.14,-2.18,-3.41,-0.72,2.49,-0.79,0.31,-44.11,10.29,-6.47
BalanceCurrentReceivables_sq,,4.35,-5.96,-100.00,,2.00,2.37,1.64,-3.98,7.48,4.49,0.24,-5.92,7.27,5.06,3.96,-12.20,16.48,-5.29,5.26,-14.66,9.46,-2.18,4.20,9.47,-8.44,0.02,-8.72,-0.22,-3.74,1.68
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,14166000,4460000,13188000,,32561000,10571000,6733000,6016000,15812000,11771000,18420000,17615000,22564000,12425000,16462000,11366000,18238000,5794000,9170000,8467000,9999000,4734000,8662000,4348000,8554000,2855000,5994000,4971000,11577000,3900000,10382000
BalanceCash_yy,,,,,129.85,137.02,-48.95,,-51.44,11.35,173.58,192.80,42.70,5.56,-10.63,-35.48,-19.17,-53.37,-44.30,-25.51,-45.17,-18.29,-5.54,-48.65,-14.45,-39.69,-30.80,14.33,35.34,36.60,73.21
BalanceCash_sy,,,,,21.25,36.22,-10.63,,-19.06,-14.48,12.48,8.89,22.60,-2.56,-1.85,-3.73,-12.50,-16.54,-5.88,-1.74,1.67,31.26,7.72,27.47,28.23,33.10,14.24,15.41,12.76,8.82,12.70
BalanceCash_qq,,-68.52,195.70,-100.00,,-67.53,-36.31,-10.65,162.83,-25.56,56.49,-4.37,28.10,-44.93,32.49,-30.96,60.46,-68.23,58.27,-7.67,18.09,-52.66,82.97,-49.80,96.73,-66.62,109.95,-17.07,132.89,-66.31,166.21
BalanceCash_sq,,-42.63,19.58,-100.00,,-30.12,-10.93,-0.54,13.37,-25.56,30.41,-10.74,13.37,-31.41,5.74,-14.30,54.66,-40.07,31.26,-11.40,62.10,-26.62,21.87,-7.00,60.72,-40.71,16.36,1.37,83.89,-46.29,19.92
BalanceOtherCurrentAssets,327000,36000,15000,,403000,323000,427000,473000,460000,311000,294000,442000,514000,349000,339000,454000,429000,353000,350000,473000,727000,379000,694000,489000,751000,409000,724000,333000,1640000,887000,679000
BalanceOtherCurrentAssets_yy,,,,,23.24,797.22,2746.67,,14.14,-3.72,-31.15,-6.55,11.74,12.22,15.31,2.71,-16.54,1.15,3.24,4.19,69.46,7.37,98.29,3.38,3.30,7.92,4.32,-31.90,118.38,116.87,-6.22
BalanceOtherCurrentAssets_sy,,,,,-2.80,10.68,-1.30,,1.52,-1.22,-1.75,18.58,13.30,12.22,2.30,4.16,12.31,1.15,3.24,-3.44,26.70,29.94,16.72,13.71,22.95,10.95,12.70,9.37,23.62,3.52,21.60
BalanceOtherCurrentAssets_qq,,-88.99,-58.33,-100.00,,-19.85,32.20,10.77,-2.75,-32.39,-5.47,50.34,16.29,-32.10,-2.87,33.92,-5.51,-17.72,-0.85,35.14,53.70,-47.87,83.11,-29.54,53.58,-45.54,77.02,-54.01,392.49,-45.91,-23.45
BalanceOtherCurrentAssets_sq,,34.33,-4.48,-100.00,,58.93,-5.02,-12.36,-7.26,21.32,-8.42,-1.58,-15.79,16.56,-14.29,10.49,-19.50,15.71,-4.37,2.53,-4.90,44.64,-3.83,1.36,-14.71,37.97,-2.72,11.40,1.71,12.22,-1.56
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,111518000,111674000,125799000,,160977000,146715000,149641000,151596000,151537000,148890000,150103000,145469000,147895000,147975000,151056000,152781000,155174000,150917000,151665000,149871000,150814000,148623000,150059000,146306000,148770000,145511000,146327000,145455000,104065000,103665000,103652000
BalanceTotalAssets_yy,,,,,44.35,31.38,18.95,,-5.86,1.48,0.31,-4.04,-2.40,-0.61,0.63,5.03,4.92,1.99,0.40,-1.90,-2.81,-1.52,-1.06,-2.38,-1.36,-2.09,-2.49,-0.58,-30.05,-28.76,-29.16
BalanceTotalAssets_sy,,,,,17.27,13.10,9.25,,-0.08,-1.21,2.32,1.82,2.82,1.80,4.32,12.45,11.20,16.44,11.88,8.28,10.28,10.08,9.38,10.92,10.79,9.32,5.02,8.57,1.06,2.42,5.85
BalanceTotalAssets_qq,,0.14,12.65,-100.00,,-8.86,1.99,1.31,-0.04,-1.75,0.81,-3.09,1.67,0.05,2.08,1.14,1.57,-2.74,0.50,-1.18,0.63,-1.45,0.97,-2.50,1.68,-2.19,0.56,-0.60,-28.46,-0.38,-0.01
BalanceTotalAssets_sq,,0.27,1.56,-100.00,,-1.81,-0.43,3.51,-1.46,3.31,-0.58,3.30,3.98,1.05,3.12,2.43,1.58,0.83,1.16,0.74,1.30,3.48,2.30,2.86,2.80,-0.57,0.38,1.00,3.00,-0.64,0.74
BalanceCapital,63659000,71460000,84423000,,146005000,134211000,139461000,142069000,141603000,139579000,134942000,136247000,138316000,138686000,138700000,140474000,142318000,140303000,139822000,138878000,138230000,135943000,136833000,135701000,136573000,134301000,134909000,135346000,91153000,89254000,89795000
BalanceCapital_yy,,,,,129.35,87.81,65.19,,-3.01,4.00,-3.24,-4.10,-2.32,-0.64,2.78,3.10,2.89,1.17,0.81,-1.14,-2.87,-3.11,-2.14,-2.29,-1.20,-1.21,-1.41,-0.26,-33.26,-33.54,-33.44
BalanceCapital_sy,,,,,8.36,10.20,0.35,,1.42,1.13,2.80,-2.20,6.30,5.10,13.79,12.92,8.17,8.07,7.74,13.20,12.62,13.05,6.61,8.22,9.12,8.86,6.90,6.96,7.62,1.94,4.28
BalanceCapital_qq,,12.25,18.14,-100.00,,-8.08,3.91,1.87,-0.33,-1.43,-3.32,0.97,1.52,0.27,0.01,1.28,1.31,-1.42,-0.34,-0.68,-0.47,-1.65,0.65,-0.83,0.64,-1.66,0.45,0.32,-32.65,-2.08,0.61
BalanceCapital_sq,,0.70,0.89,-100.00,,-0.44,-0.82,0.08,1.35,-1.43,1.02,2.97,3.47,0.42,1.93,3.75,1.99,0.31,1.65,1.66,2.70,1.14,0.65,2.78,5.12,-1.23,1.42,2.47,4.45,-1.74,1.57
BalanceShareCapital,1000000,2000000,2000000,,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000,30000000
BalanceShareCapital_yy,,,,,2900.00,1400.00,1400.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,111172000,112162000,133618000,,136018000,116185000,178635000,178635000,178635000,178635000,193947000,193947000,192330000,193947000,200805000,200805000,202422000,202422000,207629000,207629000,207629000,207629000,203543000,203543000,203543000,203543000,201838000,201838000,201838000,201838000,156178000
BalanceReserve_yy,,,,,22.35,3.59,33.69,,31.33,53.75,8.57,8.57,7.67,8.57,3.54,3.54,5.25,4.37,3.40,3.40,2.57,2.57,-1.97,-1.97,-1.97,-1.97,-0.84,-0.84,-0.84,-0.84,-22.62
BalanceReserve_sy,,,,,13.83,11.34,4.88,,1.66,1.84,0.87,0.86,1.44,1.65,,0.84,1.50,1.14,4.02,4.63,8.03,7.99,11.43,10.60,12.16,10.95,8.79,7.12,6.66,5.91,3.36
BalanceReserve_qq,,0.89,19.13,-100.00,,-14.58,53.75,,,,8.57,,-0.83,0.84,3.54,,0.81,,2.57,,,,-1.97,,,,-0.84,,,,-22.62
BalanceReserve_sq,,,7.69,-100.00,,,1.88,,,,1.36,,,,0.44,,0.01,,2.78,,,,4.21,,,,4.20,,,,3.26
BalanceNonshareCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,29560000,26319000,24842000,,1411000,1491000,1612000,1688000,1669000,1777000,1921000,2152000,2353000,2252000,2522000,2580000,2471000,2661000,2568000,2655000,2561000,2581000,2653000,2536000,2261000,2174000,2081000,2060000,2142000,2066000,2094000
BalanceNoncurrentLiabilities_yy,,,,,-95.23,-94.33,-93.51,,18.28,19.18,19.17,27.49,40.98,26.73,31.29,19.89,5.01,18.16,1.82,2.91,3.64,-3.01,3.31,-4.48,-11.71,-15.77,-21.56,-18.77,-5.26,-4.97,0.62
BalanceNoncurrentLiabilities_sy,,,,,-6.48,-8.58,-5.78,,-13.01,-1.33,-7.28,5.82,1.46,2.57,8.26,-7.10,-2.17,-7.51,2.77,9.96,20.10,37.57,3.31,-3.86,1.87,-2.47,-4.68,-2.92,-5.26,-4.97,0.48
BalanceNoncurrentLiabilities_qq,,-10.96,-5.61,-100.00,,5.67,8.12,4.71,-1.13,6.47,8.10,12.02,9.34,-4.29,11.99,2.30,-4.22,7.69,-3.49,3.39,-3.54,0.78,2.79,-4.41,-10.84,-3.85,-4.28,-1.01,3.98,-3.55,1.36
BalanceNoncurrentLiabilities_sq,,-0.32,-1.25,-100.00,,-0.70,-3.67,-3.45,-6.23,1.62,-2.01,0.68,-7.01,-0.54,0.54,0.02,-4.22,-1.60,-1.82,-0.06,-3.02,-0.56,-0.23,0.58,-4.63,,-4.13,-0.98,-1.24,-2.14,-1.50
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,27659000,24456000,23231000,,138000,95000,66000,24000,19000,6000,,51000,45000,38000,190000,124000,105000,141000,115000,141000,113000,84000,55000,29000,14000,6000,,,,,64000
BalanceNoncurrentBorrowings_yy,,,,,-99.50,-99.61,-99.72,,-86.23,-93.68,-100.00,112.50,136.84,533.33,,143.14,133.33,271.05,-39.47,13.71,7.62,-40.43,-52.17,-79.43,-87.61,-92.86,-100.00,-100.00,-100.00,-100.00,
BalanceNoncurrentBorrowings_sy,,,,,-28.31,-27.35,-7.76,,-34.21,-23.67,-36.22,-6.17,13.84,6.32,,0.56,-22.80,-16.88,-12.82,-11.04,3.76,37.62,-34.22,-30.23,-4.69,-5.60,-7.19,-15.04,-25.70,-14.02,
BalanceNoncurrentBorrowings_qq,,-11.58,-5.01,-100.00,,-31.16,-30.53,-63.64,-20.83,-68.42,-100.00,,-11.76,-15.56,400.00,-34.74,-15.32,34.29,-18.44,22.61,-19.86,-25.66,-34.52,-47.27,-51.72,-57.14,-100.00,,,,
BalanceNoncurrentBorrowings_sq,,-6.40,-10.88,-100.00,,-4.26,-7.43,-8.16,-14.43,-2.94,-13.24,,-10.56,-0.29,0.23,-2.04,-10.93,-1.33,-1.83,-1.93,-5.51,-2.86,-7.03,-1.90,-2.44,-0.52,-7.11,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,1901000,1863000,1611000,,1273000,1396000,1546000,1664000,1650000,1771000,1921000,2101000,2308000,2214000,2332000,2456000,2366000,2520000,2453000,2514000,2448000,2497000,2598000,2507000,2247000,2168000,2081000,2060000,2142000,2066000,2030000
BalanceNoncurrentOtherLiabilities_yy,,,,,-33.04,-25.07,-4.03,,29.62,26.86,24.26,26.26,39.88,25.01,21.40,16.90,2.51,13.82,5.19,2.36,3.47,-0.91,5.91,-0.28,-8.21,-13.18,-19.90,-17.83,-4.67,-4.70,-2.45
BalanceNoncurrentOtherLiabilities_sy,,,,,-2.37,-2.12,1.97,,4.04,1.74,-0.68,-2.76,-0.78,,-4.26,4.02,4.18,0.29,6.17,3.67,4.02,7.83,9.31,7.78,9.07,14.50,2.34,1.53,-4.67,-10.86,-5.53
BalanceNoncurrentOtherLiabilities_qq,,-2.00,-13.53,-100.00,,9.66,10.74,7.63,-0.84,7.33,8.47,9.37,9.85,-4.07,5.33,5.32,-3.66,6.51,-2.66,2.49,-2.63,2.00,4.04,-3.50,-10.37,-3.52,-4.01,-1.01,3.98,-3.55,-1.74
BalanceNoncurrentOtherLiabilities_sq,,-0.50,0.06,-100.00,,-0.36,0.64,0.42,-0.84,-1.02,1.75,-0.90,-0.76,,2.10,1.40,4.71,0.10,1.46,2.49,-1.09,0.36,5.97,2.56,2.82,2.26,-1.27,-1.09,-1.51,-3.00,3.90
BalanceCurrentLiabilities,18299000,13895000,16534000,,13561000,11013000,8568000,7839000,8265000,7534000,13240000,7070000,7226000,7037000,9834000,9727000,10385000,7953000,9275000,8338000,10023000,10099000,10573000,8069000,9936000,9036000,9337000,8049000,10770000,12345000,11763000
BalanceCurrentLiabilities_yy,,,,,-25.89,-20.74,-48.18,,-39.05,-31.59,54.53,-9.81,-12.57,-6.60,-25.73,37.58,43.72,13.02,-5.68,-14.28,-3.49,26.98,13.99,-3.23,-0.87,-10.53,-11.69,-0.25,8.39,36.62,25.98
BalanceCurrentLiabilities_sy,,,,,15.94,13.04,12.03,,7.17,10.13,11.88,1.17,-2.26,1.20,0.78,25.23,23.44,22.48,16.38,0.70,-3.49,-2.27,12.29,19.37,14.52,13.81,8.53,6.49,14.70,17.58,12.72
BalanceCurrentLiabilities_qq,,-24.07,18.99,-100.00,,-18.79,-22.20,-8.51,5.43,-8.84,75.74,-46.60,2.21,-2.62,39.75,-1.09,6.76,-23.42,16.62,-10.10,20.21,0.76,4.69,-23.68,23.14,-9.06,3.33,-13.79,33.81,14.62,-4.71
BalanceCurrentLiabilities_sq,,1.65,-1.68,-100.00,,-4.02,1.12,1.97,1.20,-1.59,2.67,-2.73,0.22,3.86,10.28,1.36,6.70,2.37,-0.96,-2.37,-0.40,4.82,8.09,3.42,0.63,-1.27,3.33,4.29,2.93,2.03,-0.86
BalanceCurrentTradePayablesv,1085000,2394000,2467000,,3767000,2105000,2027000,1708000,1948000,984000,1587000,1373000,1458000,1222000,1408000,1002000,1652000,938000,1789000,1070000,1759000,1278000,1980000,930000,2049000,1971000,1140000,1353000,1746000,1598000,1675000
BalanceCurrentTradePayablesv_yy,,,,,247.19,-12.07,-17.84,,-48.29,-53.25,-21.71,-19.61,-25.15,24.19,-11.28,-27.02,13.31,-23.24,27.06,6.79,6.48,36.25,10.68,-13.08,16.49,54.23,-42.42,45.48,-14.79,-18.92,46.93
BalanceCurrentTradePayablesv_sy,,,,,28.38,27.35,18.50,,6.25,6.67,1.22,-6.73,2.76,0.05,6.66,9.42,13.14,15.53,5.86,5.19,5.96,-5.99,8.51,7.38,18.24,30.21,16.01,19.06,19.05,9.20,12.22
BalanceCurrentTradePayablesv_qq,,120.65,3.05,-100.00,,-44.12,-3.71,-15.74,14.05,-49.49,61.28,-13.48,6.19,-16.19,15.22,-28.84,64.87,-43.22,90.72,-40.19,64.39,-27.35,54.93,-53.03,120.32,-3.81,-42.16,18.68,29.05,-8.48,4.82
BalanceCurrentTradePayablesv_sq,,-4.14,1.84,-100.00,,-2.92,-12.43,6.98,-11.24,-1.52,-9.11,2.32,5.25,1.32,12.56,,7.70,-3.59,9.88,-2.82,-2.51,-7.24,8.35,7.41,15.59,-0.03,3.82,11.22,6.17,-4.10,6.34
BalanceCurrentBorrowings,6216000,6356000,6757000,,164000,164000,149000,149000,118000,95000,65000,60000,44000,31000,104000,73000,74000,105000,106000,136000,130000,125000,119000,112000,98000,78000,55000,29000,15000,6000,33000
BalanceCurrentBorrowings_yy,,,,,-97.36,-97.42,-97.79,,-28.05,-42.07,-56.38,-59.73,-62.71,-67.37,60.00,21.67,68.18,238.71,1.92,86.30,75.68,19.05,12.26,-17.65,-24.62,-37.60,-53.78,-74.11,-84.69,-92.31,-40.00
BalanceCurrentBorrowings_sy,,,,,8.60,7.69,52.62,,3.57,-22.66,15.85,-6.79,-16.66,33.82,-9.34,27.61,32.70,25.07,10.15,23.28,11.06,0.30,12.26,19.49,8.74,7.38,-0.91,-9.01,5.84,18.61,14.56
BalanceCurrentBorrowings_qq,,2.25,6.31,-100.00,,,-9.15,,-20.81,-19.49,-31.58,-7.69,-26.67,-29.55,235.48,-29.81,1.37,41.89,0.95,28.30,-4.41,-3.85,-4.80,-5.88,-12.50,-20.41,-29.49,-47.27,-48.28,-60.00,450.00
BalanceCurrentBorrowings_sq,,-7.10,-0.13,-100.00,,,-9.00,,0.02,3.69,-7.32,-5.94,-10.89,7.62,-8.14,-3.11,11.94,27.02,-3.43,-5.68,-5.62,26.72,-3.03,3.38,-37.45,25.12,-6.69,-2.34,-9.93,25.61,-1.79
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,10807000,5057000,7206000,,9378000,8501000,6264000,5737000,5848000,6269000,11337000,5325000,5288000,5387000,7853000,8039000,8263000,6373000,6786000,6643000,7376000,7894000,7741000,6225000,6898000,6117000,7409000,5889000,8221000,9992000,9424000
BalanceCurrentOtherLiabilities_yy,,,,,-13.22,68.10,-13.07,,-37.64,-26.26,80.99,-7.18,-9.58,-14.07,-30.73,50.97,56.26,18.30,-13.59,-17.37,-10.73,23.87,14.07,-6.29,-6.48,-22.51,-4.29,-5.40,19.18,63.35,27.20
BalanceCurrentOtherLiabilities_sy,,,,,21.30,68.10,4.47,,-3.80,1.27,-5.16,-8.15,-0.10,4.93,11.09,19.97,24.98,19.42,-0.26,3.17,1.30,18.90,6.52,21.48,9.08,-4.81,8.45,3.28,24.66,17.72,6.99
BalanceCurrentOtherLiabilities_qq,,-53.21,42.50,-100.00,,-9.35,-26.31,-8.41,1.93,7.20,80.84,-53.03,-0.69,1.87,45.78,2.37,2.79,-22.87,6.48,-2.11,11.03,7.02,-1.94,-19.58,10.81,-11.32,21.12,-20.52,39.60,21.54,-5.68
BalanceCurrentOtherLiabilities_sq,,-25.68,5.83,-100.00,,-19.36,5.20,-12.11,23.54,-8.40,2.52,-7.28,13.72,-7.77,10.29,-3.10,35.20,-18.45,16.01,-5.05,30.26,-1.34,-0.25,-7.62,16.37,-11.32,14.60,-9.82,39.60,-8.99,4.22
BalanceReckoning,191000,88000,104000,,252000,243000,128000,245000,351000,186000,251000,312000,436000,397000,469000,613000,396000,537000,594000,489000,758000,802000,733000,802000,891000,870000,733000,778000,788000,749000,631000
BalanceReckoning_yy,,,,,31.94,176.14,23.08,,39.29,-23.46,96.09,27.35,24.22,113.44,86.85,96.47,-9.17,35.26,26.65,-20.23,91.41,49.35,23.40,64.01,17.55,8.48,,-2.99,-11.56,-13.91,-13.92
BalanceReckoning_sy,,,,,,19.56,-40.02,,6.16,-23.46,,-1.60,24.22,,27.58,,10.00,27.24,,,-5.12,,23.40,27.18,8.76,22.09,,-1.50,2.74,11.11,2.93
BalanceReckoning_qq,,-53.93,18.18,-100.00,,-3.57,-47.33,91.41,43.27,-47.01,34.95,24.30,39.74,-8.94,18.14,30.70,-35.40,35.61,10.61,-17.68,55.01,5.80,-8.60,9.41,11.10,-2.36,-15.75,6.14,1.29,-4.95,-15.75
BalanceReckoning_sq,,-24.31,0.33,-100.00,,-3.15,-47.33,,,,,-3.88,9.80,-1.10,12.80,,2.73,,-8.62,-1.23,,-0.04,,2.84,-3.93,,,-1.04,6.42,0.12,13.19
BalanceTotalEquityAndLiabilities,111518000,111674000,125799000,0,160977000,146715000,149641000,151596000,151537000,148890000,150103000,145469000,147895000,147975000,151056000,152781000,155174000,150917000,151665000,149871000,150814000,148623000,150059000,146306000,148770000,145511000,146327000,145455000,104065000,103665000,103652000
BalanceTotalEquityAndLiabilities_yy,,,,,44.35,31.38,18.95,,-5.86,1.48,0.31,-4.04,-2.40,-0.61,0.63,5.03,4.92,1.99,0.40,-1.90,-2.81,-1.52,-1.06,-2.38,-1.36,-2.09,-2.49,-0.58,-30.05,-28.76,-29.16
BalanceTotalEquityAndLiabilities_sy,,,,,17.27,13.10,9.25,,-0.08,-1.21,2.32,1.82,2.82,1.80,4.32,12.45,11.20,16.44,11.88,8.28,10.28,10.08,9.38,10.92,10.79,9.32,5.02,8.57,1.06,2.42,5.85
BalanceTotalEquityAndLiabilities_qq,,0.14,12.65,-100.00,,-8.86,1.99,1.31,-0.04,-1.75,0.81,-3.09,1.67,0.05,2.08,1.14,1.57,-2.74,0.50,-1.18,0.63,-1.45,0.97,-2.50,1.68,-2.19,0.56,-0.60,-28.46,-0.38,-0.01
BalanceTotalEquityAndLiabilities_sq,,0.27,1.56,-100.00,,-1.81,-0.43,3.51,-1.46,3.31,-0.58,3.30,3.98,1.05,3.12,2.43,1.58,0.83,1.16,0.74,1.30,3.48,2.30,2.86,2.80,-0.57,0.38,1.00,3.00,-0.71,0.36
CashflowOperatingCashflow,10826000,-6852000,9090000,8891000,14042000,852000,-5404000,273000,10037000,-3314000,6760000,5857000,6516000,-9201000,5043000,-2438000,7210000,-10896000,3289000,177000,2500000,-4463000,3988000,-3495000,5428000,-5518000,3316000,198000,6694000,-6962000,7063000
CashflowOperatingCashflow_yy,,,,,29.71,112.43,-159.45,-96.93,-28.52,-488.97,225.09,2045.42,-35.08,-177.64,-25.40,-141.63,10.65,-18.42,-34.78,107.26,-65.33,59.04,21.25,-2074.58,117.12,-23.64,-16.85,105.67,23.32,-26.17,113.00
CashflowOperatingCashflow_sy,,,,,-9.53,61.93,-6.94,-17.36,-5.30,-65.15,45.82,52.88,12.65,-46.53,7.40,13.67,22.18,-3.46,38.14,-29.01,26.40,0.39,50.00,18.46,-4.64,-15.71,-19.11,1.57,21.75,18.23,10.68
CashflowOperatingCashflow_qq,,-163.29,232.66,-2.19,57.93,-93.93,-734.27,105.05,3576.56,-133.02,303.98,-13.36,11.25,-241.21,154.81,-148.34,395.73,-251.12,130.19,-94.62,1312.43,-278.52,189.36,-187.64,255.31,-201.66,160.09,-94.03,3280.81,-204.00,201.45
CashflowOperatingCashflow_sq,,-101.02,68.28,6.76,222.59,-103.96,73.32,-36.88,119.75,-120.64,176.25,-58.48,105.57,-142.45,149.18,-33.20,164.97,-158.74,186.60,-112.92,329.36,-137.76,182.27,-63.73,192.97,-152.68,134.90,-53.62,315.39,-138.22,196.10
