,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeShareholderNetProfit_sy,,,,,-8.84,40.06,14.62,107.58,125.18,123.55,146.12,42.38,-36.26,175.25,-10.16,-41.87,-63.49,-179.20,-122.28,-125.26,-144.48,55.42,-10.71,-59.88,31.91,-3.40,-4.80,23.71,-29.32,-506.16,3.43,-46.83,16.10,65.53,183.22,134.15,104.82,153.66,-38.17,-42.76
IncomeShareholderNetProfit_qq,,-58.57,54.76,-23.23,151.11,-81.21,209.85,0.56,60.51,-55.39,-5.95,-27.29,-0.61,413.44,-25.52,-27.77,43.61,-65.85,98.98,2.89,15.04,26.95,-40.58,-53.77,178.19,26.42,-67.93,31.67,32.40,-826.48,113.13,-62.36,122.68,36.25,9.86,-35.29,-28.05,1559.36,-95.62,88.04
IncomeShareholderNetProfit_sq,,-63.15,115.47,-20.09,65.21,23.16,141.06,90.35,57.27,-45.53,45.83,21.58,-22.63,40.76,-41.67,-15.90,-34.53,-174.67,75.28,-15.87,-230.27,31.27,-40.17,-12.95,-0.73,26.42,-40.92,-115.14,-53.68,-826.48,100.16,-35.63,85.35,57.32,62.04,-41.17,24.54,107.49,0.82,-57.01
BalanceNoncurrentAssets,,1386033000,,1496080000,1561883000,1617528000,1765061000,1899369000,2009463000,2163972000,2289501000,2443488000,2587138000,2674216000,2716395000,2723313000,2840487000,3063653000,3085581000,3132621000,3210863000,3274004000,3353167000,3332851000,3360016000,3730165000,3710542000,3690290000,3662482000,3003073000,2978990000,2968288000,2927155000,2929788000,2902270000,2886612000,2909210000,3428805000,3410969000,3423894000
BalanceNoncurrentAssets_yy,,,,,,16.70,,26.96,28.66,33.78,29.71,28.65,28.75,23.58,18.65,11.45,9.79,14.56,13.59,15.03,13.04,6.87,8.67,6.39,4.65,13.93,10.66,10.72,9.00,-19.49,-19.72,-19.56,-20.08,-2.44,-2.58,-2.75,-0.61,17.03,17.53,18.61
BalanceNoncurrentAssets_sy,,,,,,12.12,,23.58,26.03,25.07,27.52,16.72,14.45,23.32,39.34,33.78,15.88,12.46,11.63,11.84,-3.44,-6.54,4.85,5.44,4.65,13.93,10.66,10.72,-1.35,-19.49,-19.76,-16.60,-16.71,-11.28,-12.84,-14.52,-9.41,-2.53,9.18,10.74
BalanceNoncurrentAssets_qq,,,-100.00,,4.40,3.56,9.12,7.61,5.80,7.69,5.80,6.73,5.88,3.37,1.58,0.25,4.30,7.86,0.72,1.52,2.50,1.97,2.42,-0.61,0.82,11.02,-0.53,-0.55,-0.75,-18.00,-0.80,-0.36,-1.39,0.09,-0.94,-0.54,0.78,17.86,-0.52,0.38
BalanceNoncurrentAssets_sq,,,-49.58,,3.62,3.51,7.98,7.52,-47.21,7.24,3.20,5.32,-49.55,3.64,1.82,3.90,3.26,4.04,1.00,-0.46,-3.47,-3.46,1.12,1.20,0.82,7.35,-0.53,-0.55,-1.12,-18.00,-0.57,0.32,-3.82,-3.18,-1.90,-0.74,1.04,-2.06,0.83,1.56
BalanceIntangibleAssets,,10141000,,12993000,12444000,12199000,11726000,11402000,11011000,10955000,10780000,10532000,10122000,9931000,9697000,9320000,28098000,23116000,23244000,24241000,23957000,23125000,22719000,22417000,23768000,24291000,23778000,23326000,23300000,19006000,18997000,46371000,46748000,47511000,47141000,46823000,46398000,59961000,59260000,58607000
BalanceIntangibleAssets_yy,,,,,,20.29,,-12.25,-11.52,-10.20,-8.07,-7.63,-8.07,-9.35,-10.05,-11.51,177.59,132.77,139.70,160.10,-14.74,0.04,-2.26,-7.52,-0.79,5.04,4.66,4.05,-1.97,-21.76,-20.11,98.80,100.64,149.98,148.15,0.97,-0.75,26.20,25.71,25.17
BalanceIntangibleAssets_sy,,,,,,32.10,,36.62,41.84,46.08,63.28,39.25,51.58,22.46,7.32,11.96,177.59,4.22,-5.96,-6.84,-10.43,-1.92,-2.26,-2.80,12.97,19.60,17.53,18.78,-2.82,-14.21,-12.04,-1.15,-5.34,-17.22,-18.25,-17.47,-19.31,-7.26,-4.29,-6.55
BalanceIntangibleAssets_qq,,,-100.00,,-4.23,-1.97,-3.88,-2.76,-3.43,-0.51,-1.60,-2.30,-3.89,-1.89,-2.36,-3.89,201.48,-17.73,0.55,4.29,-1.17,-3.47,-1.76,-1.33,6.03,2.20,-2.11,-1.90,-0.11,-18.43,-0.05,144.10,0.81,1.63,-0.78,-0.67,-0.91,29.23,-1.17,-1.10
BalanceIntangibleAssets_sq,,,-49.42,,-2.56,21.80,-8.30,2.02,-51.72,30.65,1.40,0.16,-51.94,7.32,-2.68,-3.45,0.24,-1.28,-0.24,0.79,-2.63,-2.50,-1.26,0.56,7.88,4.19,-3.46,-2.84,1.48,-1.40,-1.06,1.75,-1.83,-5.49,-1.93,-2.63,-1.55,3.10,1.27,-1.10
BalanceProperty,,1333959000,,1439793000,1505692000,1558727000,1706166000,1840196000,1950192000,2101245000,2226746000,2379640000,2523823000,2605312000,2647376000,2653113000,2750515000,2969791000,2990682000,3031589000,3113220000,3169722000,3249208000,3227904000,3253379000,3613168000,3594075000,3573185000,3545465000,2889484000,2856072000,2816915000,2775361000,2763728000,2736476000,2723906000,2746490000,3243672000,3226345000,3238194000
BalanceProperty_yy,,,,,,16.85,,27.81,29.52,34.81,30.51,29.31,29.41,23.99,18.89,11.49,8.98,13.99,12.97,14.27,13.19,6.73,8.64,6.48,4.50,13.99,10.61,10.70,8.98,-20.03,-20.53,-21.17,-21.72,-4.35,-4.19,-3.30,-1.04,17.37,17.90,18.88
BalanceProperty_sy,,,,,,12.68,,17.76,19.58,23.62,21.08,20.52,16.35,24.96,25.48,38.16,17.69,11.70,11.16,8.20,-7.02,-5.50,4.57,4.46,4.50,13.99,10.61,10.70,-4.14,-20.03,-20.54,-17.94,-15.22,-8.78,-8.95,-8.02,-1.54,6.55,6.41,7.00
BalanceProperty_qq,,,-100.00,,4.58,3.52,9.46,7.86,5.98,7.75,5.97,6.87,6.06,3.23,1.61,0.22,3.67,7.97,0.70,1.37,2.69,1.81,2.51,-0.66,0.79,11.06,-0.53,-0.58,-0.78,-18.50,-1.16,-1.37,-1.48,-0.42,-0.99,-0.46,0.83,18.10,-0.53,0.37
BalanceProperty_sq,,,-50.52,,3.29,4.28,4.55,7.68,-48.08,7.74,1.58,6.64,-52.01,9.34,1.67,7.02,2.96,3.58,0.91,-0.76,-5.90,-1.46,0.93,-0.66,0.79,5.86,-0.53,-1.00,-1.07,-18.50,-0.90,-0.16,-3.90,-0.66,-1.10,-0.14,1.10,4.24,0.06,1.20
BalanceNoncurrentReceivables,,852000,,348000,434000,367000,367000,367000,367000,845000,367000,643000,520000,685000,694000,710000,759000,825000,961000,1346000,1767000,1428000,1450000,1544000,1483000,1495000,1517000,1469000,1465000,1306000,1321000,1482000,1514000,5214000,5191000,1391000,1390000,1342000,1323000,5229000
BalanceNoncurrentReceivables_yy,,,,,,-56.92,,5.46,-15.44,130.25,,75.20,41.69,-18.93,89.10,10.42,45.96,20.44,38.47,89.58,132.81,73.09,50.88,14.71,-16.07,4.69,4.62,-4.86,-1.21,-12.64,-12.92,0.88,3.34,299.23,292.96,-6.14,-8.19,-74.26,-74.51,275.92
BalanceNoncurrentReceivables_sy,,,,,,-55.22,,33.56,34.46,78.92,,54.94,4.76,-11.48,89.10,10.42,4922.70,20.44,38.47,89.58,132.81,32.48,28.24,-28.42,-43.34,-20.38,-25.52,21.65,2.93,-12.64,-5.52,4.98,4.15,128.35,124.62,-28.10,-28.70,-42.04,-40.35,142.21
BalanceNoncurrentReceivables_qq,,,-100.00,,24.71,-15.44,,,,130.25,-56.57,75.20,-19.13,31.73,1.31,2.31,6.90,8.70,16.48,40.06,31.28,-19.19,1.54,6.48,-3.95,0.81,1.47,-3.16,-0.27,-10.85,1.15,12.19,2.16,244.39,-0.44,-73.20,-0.07,-3.45,-1.42,295.24
BalanceNoncurrentReceivables_sq,,,-84.38,,16.06,10.98,,,,62.67,-31.33,28.68,-38.31,173.42,1.31,2.31,6.90,8.70,5.30,15.92,10.13,-0.70,4.87,-27.71,0.23,12.78,1.47,0.86,-0.27,-10.85,-0.27,10.08,0.50,99.58,-2.08,-38.70,0.23,-3.10,-0.64,153.03
BalanceNoncurrInvestments,,41081000,,42946000,43313000,46235000,46802000,47404000,47893000,50927000,51608000,52673000,52673000,58288000,58628000,60170000,61115000,68031000,68830000,73678000,70190000,77912000,77933000,79143000,79143000,88832000,88911000,89947000,89947000,90872000,100370000,101360000,101360000,111218000,111244000,112197000,112639000,121806000,121833000,120127000
BalanceNoncurrInvestments_yy,,,,,,12.55,,10.38,10.57,10.15,10.27,11.12,9.98,14.45,13.60,14.23,16.03,16.72,17.40,22.45,14.85,14.52,13.23,7.42,12.76,14.02,14.09,13.65,13.65,2.30,12.89,12.69,12.69,22.39,10.83,10.69,11.13,9.52,9.52,7.07
BalanceNoncurrInvestments_sy,,,,,,2.04,,41.71,42.92,82.90,82.45,11.12,-3.25,11.40,0.39,8.71,16.03,11.64,12.37,14.15,13.59,0.62,12.61,7.42,4.92,-4.61,-5.79,-6.49,-5.79,-7.89,-5.18,-16.38,-0.80,-3.20,-2.30,-4.21,4.24,-8.33,,
BalanceNoncurrInvestments_qq,,,-100.00,,0.85,6.75,1.23,1.29,1.03,6.33,1.34,2.06,,10.66,0.58,2.63,1.57,11.32,1.17,7.04,-4.73,11.00,0.03,1.55,,12.24,0.09,1.17,,1.03,10.45,0.99,,9.73,0.02,0.86,0.39,8.14,0.02,-1.40
BalanceNoncurrInvestments_sq,,,-46.76,,3.40,-0.88,25.32,21.88,1.03,0.91,12.81,-2.46,,-5.21,-2.21,2.63,1.57,6.06,0.04,2.54,-3.65,-11.85,-1.63,0.80,,-9.24,0.09,1.17,,,0.68,-4.21,,7.70,-0.72,-2.44,2.98,,0.02,-1.40
BalanceOtherNoncurrentAssets,,,,,,,,,,,,,,0,,,,1890000,1864000,1767000,1729000,1817000,1857000,1843000,2243000,2379000,2261000,2363000,2305000,2405000,2230000,2160000,2172000,2117000,2218000,2295000,2293000,2024000,2208000,1737000
BalanceOtherNoncurrentAssets_yy,,,,,,,,,,,,,,,,,,,,,,-3.86,-0.38,4.30,29.73,30.93,21.76,28.21,2.76,1.09,-1.37,-8.59,-5.77,-11.98,-0.54,6.25,5.57,-4.39,-0.45,-24.31
BalanceOtherNoncurrentAssets_sy,,,,,,,,,,,,,,,,,,,,,,-0.73,6.67,4.30,7.21,30.93,21.76,25.47,39.28,40.02,22.44,38.19,17.78,-4.11,-8.44,-9.68,-7.46,-20.22,4.36,32.86
BalanceOtherNoncurrentAssets_qq,,,,,,,,,,,,,,,,,,,-1.38,-5.20,-2.15,5.09,2.20,-0.75,21.70,6.06,-4.96,4.51,-2.45,4.34,-7.28,-3.14,0.56,-2.53,4.77,3.47,-0.09,-11.73,9.09,-21.33
BalanceOtherNoncurrentAssets_sq,,,,,,,,,,,,,,,,,,,-2.94,-1.92,-2.81,-0.45,2.00,1.74,0.64,13.08,11.12,8.22,3.52,14.64,-0.42,3.90,-0.62,-1.97,-3.50,-2.78,-1.50,-9.24,19.36,0.65
BalanceCurrentAssets,,271397000,,457956000,906354000,852286000,849058000,771001000,734729000,664073000,572008000,442665000,290201000,402012000,548349000,674769000,554222000,421503000,420308000,518794000,739849000,570126000,603011000,624298000,853903000,634250000,655241000,591232000,622937000,637257000,697851000,678498000,762506000,866171000,646049000,694028000,721233000,730067000,666096000,729451000
BalanceCurrentAssets_yy,,,,,,214.04,,68.36,-18.94,-22.08,-32.63,-42.59,-60.50,-39.46,-4.14,52.43,90.98,4.85,-23.35,-23.12,33.49,35.26,43.47,20.34,15.42,11.25,8.66,-5.30,-27.05,0.47,6.50,14.76,22.40,35.92,-7.42,2.29,-5.41,-15.71,3.10,5.10
BalanceCurrentAssets_sy,,,,,,100.42,,39.15,11.03,25.12,49.07,65.16,4.34,29.47,13.55,19.22,-1.83,-7.82,-26.60,-28.22,-39.73,-23.14,-26.35,-32.24,-11.33,-22.34,-25.81,-11.88,-27.05,-7.19,-2.39,5.72,9.48,31.60,16.45,1.90,5.08,21.91,3.10,10.83
BalanceCurrentAssets_qq,,,-100.00,,97.91,-5.97,-0.38,-9.19,-4.70,-9.62,-13.86,-22.61,-34.44,38.53,36.40,23.05,-17.86,-23.95,-0.28,23.43,42.61,-22.94,5.77,3.53,36.78,-25.72,3.31,-9.77,5.36,2.30,9.51,-2.77,12.38,13.60,-25.41,7.43,3.92,1.22,-8.76,9.51
BalanceCurrentAssets_sq,,,-48.93,,40.35,-3.88,20.50,0.42,-52.35,5.20,5.28,-1.32,-67.22,38.53,8.82,6.83,-11.28,-24.25,-0.62,-1.18,-20.82,-2.60,-8.93,-11.87,-0.12,-11.27,3.31,2.67,-5.35,-5.13,-1.23,2.74,2.50,13.56,1.04,4.66,4.67,5.16,-8.76,9.51
BalanceInventory,,35055000,,63374000,54384000,50382000,52917000,61943000,48980000,60810000,47284000,43029000,46860000,43494000,63449000,110368000,76768000,55383000,91310000,102781000,86570000,111503000,108143000,97142000,82601000,132488000,138146000,135539000,108901000,103063000,123041000,84622000,83918000,71571000,80925000,64049000,81413000,62557000,101062000,98262000
BalanceInventory_yy,,,,,,43.72,,-2.26,-9.94,20.70,-10.64,-30.53,-4.33,-28.48,34.19,156.50,63.82,27.33,43.91,-6.87,12.77,101.33,18.44,-5.49,-4.58,18.82,27.74,39.53,31.84,-22.21,-10.93,-37.57,-22.94,-30.56,-34.23,-24.31,-2.99,-12.59,24.88,53.42
BalanceInventory_sy,,,,,,36.28,,10.73,0.05,13.96,1.12,-3.23,7.48,58.64,83.57,87.90,57.96,34.56,6.41,-6.68,-35.52,-21.30,-5.50,-14.24,-6.83,-0.50,0.21,16.74,31.84,0.59,12.48,-0.33,-5.39,-13.48,-4.34,-0.60,14.07,30.45,24.88,41.34
BalanceInventory_qq,,,-100.00,,-14.19,-7.36,5.03,17.06,-20.93,24.15,-22.24,-9.00,8.90,-7.18,45.88,73.95,-30.44,-27.86,64.87,12.56,-15.77,28.80,-3.01,-10.17,-14.97,60.40,4.27,-1.89,-19.65,-5.36,19.38,-31.22,-0.83,-14.71,13.07,-20.85,27.11,-23.16,61.55,-2.77
BalanceInventory_sq,,,-44.69,,-1.28,-3.26,13.59,7.06,-60.46,11.21,-9.60,16.66,-52.26,-1.47,27.69,15.29,0.68,-9.90,-0.44,-0.68,-11.42,7.69,7.93,-10.17,-14.97,-0.99,9.40,16.55,-3.16,-10.22,14.62,-1.50,1.54,-8.70,15.93,-4.61,7.34,-7.48,19.86,1.83
BalanceCurrentReceivables,,136468000,,134618000,154730000,120245000,152538000,131888000,167697000,131162000,167123000,138365000,143013000,255698000,268008000,234554000,265175000,245569000,254634000,263500000,452769000,246619000,298859000,323076000,344306000,306281000,241381000,233157000,278260000,272157000,222693000,259047000,230845000,253494000,244042000,354710000,352704000,232582000,263738000,264022000
BalanceCurrentReceivables_yy,,,,,,-11.89,,-2.03,8.38,9.08,9.56,4.91,-14.72,94.95,60.37,69.52,85.42,-3.96,-4.99,12.34,70.74,0.43,17.37,22.61,-23.96,24.19,-19.23,-27.83,-19.18,-11.14,-7.74,11.10,-17.04,-6.86,9.59,36.93,52.79,-8.25,8.07,-25.57
BalanceCurrentReceivables_sy,,,,,,-3.60,,1.63,25.32,6.95,-10.12,8.41,-5.82,65.72,37.96,55.21,54.44,-15.00,-10.94,-19.78,-26.24,-12.35,-26.37,-1.80,-23.96,-26.41,-18.26,-24.03,-19.18,-11.14,-14.73,-7.16,-22.80,10.77,15.88,13.17,11.36,15.39,8.07,9.28
BalanceCurrentReceivables_qq,,,-100.00,,14.94,-22.29,26.86,-13.54,27.15,-21.79,27.42,-17.21,3.36,78.79,4.81,-12.48,13.05,-7.39,3.69,3.48,71.83,-45.53,21.18,8.10,6.57,-11.04,-21.19,-3.41,19.34,-2.19,-18.17,16.32,-10.89,9.81,-3.73,45.35,-0.57,-34.06,13.40,0.11
BalanceCurrentReceivables_sq,,,-48.70,,-3.79,-3.32,23.66,-8.00,-47.66,11.20,1.59,2.83,-58.54,5.78,12.23,-5.98,-9.26,-11.26,9.16,-3.03,-8.86,-2.47,-16.45,5.65,-15.42,-0.02,-9.74,-3.41,-4.08,-2.19,-11.32,10.01,-9.82,21.10,-5.72,-7.57,0.70,33.16,-21.90,0.11
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,619000,,,,,,,,,,,,,,,,,,,,151279000
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,-88.29,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,,,,-31.82,,,,,,,,,,,,,,,,,,,
BalanceCash,,99874000,,259964000,697240000,681659000,643603000,577170000,518052000,472101000,357601000,261271000,100328000,102820000,216892000,329847000,212279000,120551000,74364000,151894000,200510000,212004000,196009000,204080000,426996000,195481000,275714000,222536000,235776000,262037000,352117000,334829000,447743000,541106000,321082000,275269000,287116000,434928000,301296000,215888000
BalanceCash_yy,,,,,,582.52,,122.02,-25.70,-30.74,-44.44,-54.73,-80.63,-78.22,-39.35,26.25,111.59,17.24,-65.71,-53.95,-5.54,75.86,163.58,34.36,112.95,-7.79,40.66,9.04,-44.78,34.05,27.71,50.46,89.90,106.50,-8.81,-17.79,-35.87,-19.62,-6.16,-21.57
BalanceCash_sy,,,,,,270.24,,58.53,17.90,629.76,3729.59,1707.10,39.78,26.32,-27.33,7.70,-13.01,-48.20,-61.11,-62.38,-62.82,-42.47,-17.80,-36.79,-45.42,-45.02,-48.09,-27.07,-26.05,-32.93,-50.42,-27.02,-18.40,96.52,-1.44,-26.94,-40.09,-19.62,-6.16,19.63
BalanceCash_qq,,,-100.00,,168.21,-2.23,-5.58,-10.32,-10.24,-8.87,-24.25,-26.94,-61.60,2.48,110.94,52.08,-35.64,-43.21,-38.31,104.26,32.01,5.73,-7.54,4.12,109.23,-54.22,41.04,-19.29,5.95,11.14,34.38,-4.91,33.72,20.85,-40.66,-14.27,4.30,51.48,-30.73,-28.35
BalanceCash_sq,,,-41.81,,66.00,-13.08,16.88,35.36,-55.12,6.30,-7.70,-23.15,-80.80,2.48,-7.43,8.91,-27.78,-41.69,-20.05,1.68,-3.44,-16.81,-13.04,-23.12,-21.95,-32.44,7.60,-10.07,-9.23,-26.55,-10.23,30.12,19.22,19.25,-34.05,6.42,1.18,43.98,-10.75,16.63
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3916000,3694000,3694000,4624000,4549000,4330000,1821000,930000,,,186000,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.16,17.22,-50.70,-79.89,-100.00,-100.00,-89.79,-100.00
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.92,17.22,-50.70,-79.89,-100.00,-100.00,-89.79,-100.00
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.67,,25.18,-1.62,-4.81,-57.94,-48.93,-100.00,,,-100.00
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.84,,25.18,-1.62,-4.81,-57.94,-48.93,-100.00,,,-100.00
BalanceTotalAssets,,1657430000,,1954036000,2468237000,2469814000,2614119000,2670370000,2744192000,2828045000,2861509000,2886153000,2877339000,3076228000,3264744000,3398082000,3394709000,3485156000,3505889000,3651415000,3950712000,3844130000,3956178000,3957149000,4213919000,4364415000,4365783000,4281522000,4289335000,3644024000,3680535000,3651410000,3694210000,3800289000,3550140000,3581570000,3630443000,4158872000,4077251000,4153345000
BalanceTotalAssets_yy,,,,,,49.01,,36.66,11.18,14.50,9.46,8.08,4.85,8.78,14.09,17.74,17.98,13.29,7.39,7.46,16.38,10.30,12.84,8.37,6.66,13.53,10.35,8.20,1.79,-16.51,-15.70,-14.72,-13.87,4.29,-3.54,-1.91,-1.73,9.44,14.85,15.96
BalanceTotalAssets_sy,,,,,,24.14,,26.34,20.39,28.58,36.82,44.80,22.02,25.02,29.32,26.19,17.98,7.06,-1.30,-3.02,-18.64,-15.63,-4.46,-5.38,6.66,10.87,10.35,8.20,1.03,-16.51,-14.49,-12.09,-12.83,-0.22,-0.70,-6.56,-4.67,4.95,6.17,10.76
BalanceTotalAssets_qq,,,-100.00,,26.31,0.06,5.84,2.15,2.76,3.06,1.18,0.86,-0.31,6.91,6.13,4.08,-0.10,2.66,0.59,4.15,8.20,-2.70,2.91,0.02,6.49,3.57,0.03,-1.93,0.18,-15.04,1.00,-0.79,1.17,2.87,-6.58,0.89,1.36,14.56,-1.96,1.87
BalanceTotalAssets_sq,,,-49.40,,10.52,0.84,12.24,5.64,-48.62,7.45,3.54,4.98,-50.16,6.91,6.91,4.08,-1.97,-4.20,0.38,0.97,-7.02,-4.93,-2.42,-1.41,6.49,1.50,0.03,-0.83,-1.92,-15.04,0.05,1.50,-0.60,4.04,-1.99,0.26,1.88,-0.54,2.29,3.34
BalanceCapital,,1106263000,,1100844000,1712863000,1729954000,1782911000,1836162000,1921637000,1959765000,1995625000,1974081000,1999998000,2133067000,2232173000,2169873000,2273760000,2286381000,2356075000,2255364000,2330339000,2445227000,2514216000,2343588000,2415733000,2514338000,2534086000,2473034000,2529904000,2112919000,2154223000,2173645000,2218975000,2282258000,2350110000,2332890000,2364484000,2891525000,2914485000,2952918000
BalanceCapital_yy,,,,,,56.38,,66.80,12.19,13.28,11.93,7.51,4.08,8.84,11.85,9.92,13.69,7.19,5.55,3.94,2.49,6.95,6.71,3.91,3.66,2.83,0.79,5.52,4.73,-15.97,-14.99,-12.11,-12.29,8.01,9.09,7.33,6.56,26.70,24.01,26.58
BalanceCapital_sy,,,,,,26.24,,50.12,24.40,26.49,86.90,76.12,25.02,38.23,30.34,18.80,13.69,-6.34,-11.64,-15.97,-35.88,-36.09,-5.17,-5.12,-3.87,2.83,0.79,5.52,4.73,-27.28,-25.28,-27.96,-21.76,-4.17,-2.75,2.70,2.45,26.70,24.01,26.58
BalanceCapital_qq,,,-100.00,,55.60,1.00,3.06,2.99,4.66,1.98,1.83,-1.08,1.31,6.65,4.65,-2.79,4.79,0.56,3.05,-4.27,3.32,4.93,2.82,-6.79,3.08,4.08,0.79,-2.41,2.30,-16.48,1.95,0.90,2.09,2.85,2.97,-0.73,1.35,22.29,0.79,1.32
BalanceCapital_sq,,,-48.26,,30.62,3.55,5.96,4.83,-47.67,5.24,5.34,7.19,-49.34,8.51,3.10,-2.51,0.91,-4.40,-1.64,-5.20,-20.35,-14.83,-1.01,-6.79,3.08,4.08,0.79,-6.13,-0.76,-22.70,-0.47,-1.43,1.34,3.57,4.22,0.62,3.00,13.32,2.36,1.32
BalanceShareCapital,,246158000,,246158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000,301158000
BalanceShareCapital_yy,,,,,,22.34,,22.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,11.17,,11.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,22.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,-50.00,,11.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,400015000,,424405000,890456000,890456000,890456000,1082509000,1082509000,1081298000,1081298000,1261013000,1261013000,1261013000,1261013000,1345888000,1345888000,1345888000,1345888000,1462886000,1462886000,1455223000,1460179000,1587641000,1591741000,1593863000,1590498000,1756988000,1758007000,1757070000,1757739000,1473128000,1473128000,1473128000,1473128000,1615010000,1615010000,1615010000,1615010000,1615010000
BalanceReserve_yy,,,,,,122.61,,155.07,21.57,21.43,21.43,16.49,16.49,16.62,16.62,6.73,6.73,6.73,6.73,8.69,8.69,8.12,8.49,8.53,8.81,9.53,8.92,10.67,10.45,10.24,10.52,-16.16,-16.20,-16.16,-16.19,9.63,9.63,9.63,9.63,
BalanceReserve_sy,,,,,,23.51,,3765.88,160.26,19.54,3.96,0.59,-41.76,10.92,3.69,-6.15,-6.94,0.96,,,-6.76,4.06,8.49,,16.18,9.53,6.14,8.24,4.48,-1.13,5.18,2.70,4.20,-2.14,-0.14,6.36,5.02,9.63,-0.67,
BalanceReserve_qq,,,-100.00,,109.81,,,21.57,,-0.11,,16.62,,,,6.73,,,,8.69,,-0.52,0.34,8.73,0.26,0.13,-0.21,10.47,0.06,-0.05,0.04,-16.19,,,,9.63,,,,
BalanceReserve_sq,,,-81.52,,853.63,,,18.00,,-50.06,,-1.18,,,,2.47,,,,1.78,,-2.36,0.34,-0.12,0.26,0.13,-0.75,1.85,-0.40,-0.04,-0.65,2.51,,,,6.55,,,,
BalanceNonshareCapital,,9485000,,9610000,9491000,8943000,8756000,9655000,10240000,9254000,9352000,9482000,9445000,9579000,9683000,9966000,9769000,9993000,10225000,10283000,10287000,10304000,10523000,10200000,9352000,9489000,9657000,9643000,9586000,9703000,10061000,10212000,10087000,10149000,10476000,10055000,9992000,10002000,10211000,10222000
BalanceNonshareCapital_yy,,,,,,-5.71,,0.47,7.89,3.48,6.81,-1.79,-7.76,3.51,3.54,5.10,3.43,4.32,5.60,3.18,5.30,3.11,2.91,-0.81,-9.09,-7.91,-8.23,-5.46,2.50,2.26,4.18,5.90,5.23,4.60,4.12,-1.54,-0.94,-1.45,-2.53,1.66
