,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit_qq,,7500.00,-53.14,-38.23,-46.85,2738.82,-59.63,56.89,-92.54,1313.24,-108.19,391.53,-181.54,566.31,-94.19,1761.84,-82.40,1117.67,-92.84,520.97,-89.98,2360.74,-124.77,222.96,-151.98,351.24,-157.74,99.41,-29600.00,392.07,-98.92,2660.71,-194.39,286.57,-131.32,621.58,-127.21,503.75,-17.84,57.70,-82.50,473.59,-118.25,688.33,-136.26,546.26,-130.79,382.75
IncomeBeforeTaxProfit_sq,,82.22,-9.31,47.88,-37.08,27.11,-53.22,27.32,-40.88,-25.04,8.34,89.56,-53.54,47.44,-67.15,166.42,19.51,69.16,-82.87,142.35,-56.87,93.97,-86.35,77.08,-35.20,44.40,-85.36,104.95,-6.98,64.12,-98.22,149.36,-28.10,37.46,-82.12,129.04,-43.45,33.18,-86.70,147.44,-33.58,23.45,-101.26,101.80,-26.02,13.97,-84.28,119.02
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,13000,815000,372000,188000,117000,3469000,1371000,2209000,141000,2296000,-272000,659000,-532000,2078000,183000,2281000,332000,4644000,392000,2083000,241000,4737000,-1665000,1947000,-1030000,2107000,-1355000,145000,-2608000,7326000,84000,2145000,-2193000,3695000,-1405000,6865000,-2004000,6817000,4585000,8628000,-4892000,7641000,-888000,9725000,-4910000,13598000,-4745000,12000000
IncomeNetProfit_yy,,,,,800.00,325.64,268.55,1075.00,20.51,-33.81,-119.84,-70.17,-477.30,-9.49,167.28,246.13,162.41,123.48,114.21,-8.68,-27.41,2.00,-524.74,-6.53,-527.39,-55.52,18.62,-92.55,-153.20,247.70,106.20,1379.31,15.91,-49.56,-1772.62,220.05,8.62,84.49,426.33,25.68,-144.11,12.09,-119.37,12.71,-0.37,77.96,-434.35,23.39
IncomeNetProfit_sy,,,,,104.00,27.31,52.72,-5.78,-11.16,-78.49,-201.64,-24.30,-53.12,22.88,72.17,26.23,134.96,74.28,-3.00,39.92,-10.96,2.60,-3.99,-8.63,9.48,-8.52,-4.82,54.55,26.10,59.66,23.60,8.93,4.74,14.34,-2.86,35.62,8.75,-9.20,-2.36,24.68,-19.17,-3.50,-93.75,2.61,22.30,16.46,-14.01,27.94
IncomeNetProfit_qq,,6169.23,-54.36,-49.46,-37.77,2864.96,-60.48,61.12,-93.62,1528.37,-111.85,342.28,-180.73,490.60,-91.19,1146.45,-85.44,1298.80,-91.56,431.38,-88.43,1865.56,-135.15,216.94,-152.90,304.56,-164.31,110.70,-1898.62,380.90,-98.85,2453.57,-202.24,268.49,-138.02,588.61,-129.19,440.17,-32.74,88.18,-156.70,256.19,-111.62,1195.16,-150.49,376.95,-134.89,352.90
IncomeNetProfit_sq,,136.89,-31.08,54.40,-31.61,34.49,-53.72,26.94,-56.06,-14.46,-4.87,87.74,-64.30,37.86,-67.34,163.54,20.84,66.99,-83.87,159.34,-57.83,118.61,-90.87,99.77,-54.16,40.08,-86.16,134.81,-7.77,63.97,-90.54,155.80,-30.72,32.35,-84.14,177.16,-30.50,34.70,-79.16,147.44,-41.18,18.69,-87.98,145.54,-28.24,-26.81,-67.35,112.20
IncomeShareholderNetProfit,13000,815000,372000,188000,117000,3469000,1371000,2209000,141000,2296000,-272000,659000,-532000,2078000,183000,2276000,337000,4644000,392000,2083000,241000,4737000,-1665000,1947000,-1030000,2107000,-1355000,145000,-2608000,7326000,84000,2145000,-2193000,3695000,-1405000,6865000,-2004000,6817000,4585000,8628000,-4892000,7641000,-888000,9725000,-5077000,13923000,-4477000,11861000
IncomeShareholderNetProfit_yy,,,,,800.00,325.64,268.55,1075.00,20.51,-33.81,-119.84,-70.17,-477.30,-9.49,167.28,245.37,163.35,123.48,114.21,-8.48,-28.49,2.00,-524.74,-6.53,-527.39,-55.52,18.62,-92.55,-153.20,247.70,106.20,1379.31,15.91,-49.56,-1772.62,220.05,8.62,84.49,426.33,25.68,-144.11,12.09,-119.37,12.71,-3.78,82.21,-404.17,21.96
IncomeShareholderNetProfit_sy,,,,,110.50,27.32,52.72,-5.78,-7.09,-68.44,-193.87,-13.54,-55.30,20.65,72.16,26.23,134.95,74.28,-3.00,39.92,-12.25,5.63,-2.30,-8.63,8.20,-10.79,-16.70,54.65,40.18,58.76,23.66,13.28,5.76,13.74,-34.90,35.62,8.75,-9.20,-2.36,22.74,-19.17,-4.68,-78.45,2.61,22.30,21.35,-14.01,27.03
IncomeShareholderNetProfit_qq,,6169.23,-54.36,-49.46,-37.77,2864.96,-60.48,61.12,-93.62,1528.37,-111.85,342.28,-180.73,490.60,-91.19,1143.72,-85.19,1278.04,-91.56,431.38,-88.43,1865.56,-135.15,216.94,-152.90,304.56,-164.31,110.70,-1898.62,380.90,-98.85,2453.57,-202.24,268.49,-138.02,588.61,-129.19,440.17,-32.74,88.18,-156.70,256.19,-111.62,1195.16,-152.21,374.24,-132.16,364.93
IncomeShareholderNetProfit_sq,,122.56,-31.08,54.40,-31.61,34.49,-51.42,22.71,-52.66,-14.46,-4.87,78.03,-64.30,37.86,-67.34,162.72,20.84,66.99,-83.87,160.36,-57.69,118.26,-90.87,100.42,-54.16,40.08,-86.16,134.81,-7.84,62.27,-85.31,124.06,-31.87,32.35,-84.14,169.73,-43.90,34.70,-72.46,139.28,-41.18,14.05,-102.63,156.75,-27.60,-26.81,-71.97,122.96
BalanceNoncurrentAssets,865000,1084000,9736000,10246000,11899000,15559000,19404000,21563000,33373000,38928000,39471000,,,39066000,52993000,52993000,,56697000,58883000,70634000,,70288000,67002000,67667000,61248000,61083000,59631000,59531000,58533000,60085000,59261000,56745000,56206000,55440000,56145000,54610000,54339000,55753000,54078000,63349000,67485000,68789000,72734000,77069000,88638000,103700000,105207000,110305000
BalanceNoncurrentAssets_yy,,,,,1275.61,1335.33,99.30,110.45,180.47,150.20,103.42,-100.00,-100.00,0.35,34.26,,,45.13,11.11,33.29,,23.97,13.79,-4.20,,-13.10,-11.00,-12.02,-4.43,-1.63,-0.62,-4.68,-3.98,-7.73,-5.26,-3.76,-3.32,0.56,-3.68,16.00,24.19,23.38,34.50,21.66,31.34,50.75,44.65,43.12
BalanceNoncurrentAssets_sy,,,,,5.06,36.78,42.29,37.52,72.46,42.77,38.87,7.75,11.42,-3.48,2.07,,,-2.23,0.60,-2.86,,2.65,6.36,0.48,,-1.20,0.59,2.07,0.71,4.28,2.45,6.46,4.92,2.30,4.36,-0.42,1.68,4.28,5.83,5.53,7.12,7.67,7.68,3.42,3.23,1.21,-1.09,2.59
BalanceNoncurrentAssets_qq,,25.32,798.15,5.24,16.13,30.76,24.71,11.13,54.77,16.65,1.39,-100.00,,,35.65,,-100.00,,3.86,19.96,-100.00,,-4.68,0.99,-9.49,-0.27,-2.38,-0.17,-1.68,2.65,-1.37,-4.25,-0.95,-1.36,1.27,-2.73,-0.50,2.60,-3.00,17.14,6.53,1.93,5.73,5.96,15.01,16.99,1.45,4.85
BalanceNoncurrentAssets_sq,,12.77,3.46,4.96,-100.00,14.53,3.71,7.57,-100.00,14.49,1.41,-0.46,,,-0.64,,-100.00,,-0.13,-1.08,-100.00,,-0.32,-0.38,-0.15,-0.01,0.06,-0.14,0.66,3.16,0.62,0.32,0.38,-0.13,0.70,0.60,0.46,3.64,0.02,0.20,1.11,1.00,0.81,-0.10,0.68,-0.22,-0.10,0.04
BalanceIntangibleAssets,18000,18000,8653000,8508000,8540000,8289000,8179000,8140000,12081000,11780000,18450000,,,19750000,34242000,34242000,,38660000,38951000,49772000,,39182000,37845000,36678000,35365000,35212000,34177000,33754000,32539000,33128000,32018000,31939000,30961000,30626000,31292000,30862000,30705000,32246000,30653000,30561000,39172000,39253000,39094000,39014000,45692000,46247000,46262000,46194000
BalanceIntangibleAssets_yy,,,,,47344.44,45950.00,-5.48,-4.33,41.46,42.12,125.58,-100.00,-100.00,67.66,85.59,,,95.75,13.75,45.35,,1.35,-2.84,-26.31,,-10.13,-9.69,-7.97,-7.99,-5.92,-6.32,-5.38,-4.85,-7.55,-2.27,-3.37,-0.83,5.29,-2.04,-0.98,27.58,21.73,27.54,27.66,16.64,17.82,18.34,18.40
BalanceIntangibleAssets_sy,,,,,14.78,38.57,37.76,31.57,34.02,39.14,40.76,-7.95,7.14,-0.15,3.70,,,-1.42,-2.16,-0.54,,-0.08,0.04,0.15,,-0.68,0.23,-0.21,-4.00,-0.15,0.66,1.85,3.79,0.56,0.57,1.63,0.17,1.80,0.55,0.77,0.78,-0.03,0.31,2.31,1.30,3.71,1.48,1.42
BalanceIntangibleAssets_qq,,,47972.22,-1.68,0.38,-2.94,-1.33,-0.48,48.42,-2.49,56.62,-100.00,,,73.38,,-100.00,,0.75,27.78,-100.00,,-3.41,-3.08,-3.58,-0.43,-2.94,-1.24,-3.60,1.81,-3.35,-0.25,-3.06,-1.08,2.17,-1.37,-0.51,5.02,-4.94,-0.30,28.18,0.21,-0.41,-0.20,17.12,1.21,0.03,-0.15
BalanceIntangibleAssets_sq,,,0.90,0.06,-100.00,1.20,-0.49,4.27,-100.00,13.30,0.76,-1.05,,,-0.33,,-100.00,,-1.54,,-100.00,,-2.22,-0.27,-0.10,-0.08,-1.52,-0.42,-0.19,0.41,-0.14,-0.14,-0.21,-0.27,-0.18,-0.08,-0.13,2.05,-0.02,-0.07,-0.12,0.11,-0.06,,-0.02,0.53,0.06,0.60
BalanceProperty,678000,913000,921000,1594000,3215000,6169000,8625000,9864000,14902000,17627000,17742000,,,16728000,16295000,16728000,,17466000,18788000,20013000,,20823000,20781000,20536000,20120000,19725000,19335000,18992000,19203000,18894000,19062000,18716000,19082000,18726000,18845000,18634000,18758000,18756000,18583000,21698000,21782000,22064000,26437000,31024000,41994000,55679000,57440000,62492000
BalanceProperty_yy,,,,,374.19,575.68,836.48,518.82,363.51,185.74,105.70,-100.00,-100.00,-5.10,-8.16,,,4.41,15.30,19.64,,19.22,10.61,2.61,,-5.27,-6.96,-7.52,-4.56,-4.21,-1.41,-1.45,-0.63,-0.89,-1.14,-0.44,-1.70,0.16,-1.39,16.44,16.12,17.64,42.26,42.98,92.79,152.35,117.27,101.43
BalanceProperty_sy,,,,,57.58,38.22,32.17,30.92,75.74,38.16,36.72,2.88,9.50,-5.75,-4.62,,,2.07,8.66,-1.47,,2.33,0.36,0.11,,-4.00,-4.84,-5.24,-3.50,6.46,0.57,4.60,11.85,5.11,14.26,1.94,7.18,12.00,12.06,11.82,9.57,6.90,8.49,6.17,4.97,-1.46,-0.53,4.48
BalanceProperty_qq,,34.66,0.88,73.07,101.69,91.88,39.81,14.37,51.07,18.29,0.65,-100.00,,,-2.59,2.66,-100.00,,7.57,6.52,-100.00,,-0.20,-1.18,-2.03,-1.96,-1.98,-1.77,1.11,-1.61,0.89,-1.82,1.96,-1.87,0.64,-1.12,0.67,-0.01,-0.92,16.76,0.39,1.29,19.82,17.35,35.36,32.59,3.16,8.80
BalanceProperty_sq,,15.80,3.60,7.57,-100.00,16.67,3.98,7.40,-100.00,10.22,1.56,-0.63,,,-3.55,-0.25,-100.00,,-0.66,-1.06,-100.00,,-1.49,-1.89,-1.17,-0.66,-0.47,-1.71,1.40,4.02,0.29,2.14,1.96,-0.06,0.82,0.84,1.97,4.36,0.16,0.96,0.20,3.35,0.74,0.24,0.51,-0.60,,1.81
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,169000,144000,144000,144000,144000,144000,1094000,1414000,1468000,3018000,3279000,,,2582000,2452000,2452000,,210000,1060000,301000,,9696000,8352000,8083000,5736000,5987000,5978000,6636000,6687000,7997000,8147000,6032000,6092000,5963000,5883000,5035000,4831000,4703000,4776000,11017000,6465000,5890000,5704000,5529000,79000,78000,78000,77000
BalanceNoncurrInvestments_yy,,,,,-14.79,,659.72,881.94,919.44,1995.83,199.73,-100.00,-100.00,-14.45,-25.22,,,-91.87,-56.77,-87.72,,4517.14,687.92,2585.38,,-38.25,-28.42,-17.90,16.58,33.57,36.28,-9.10,-8.90,-25.43,-27.79,-16.53,-20.70,-21.13,-18.82,118.81,33.82,25.24,19.43,-49.81,-98.78,-98.68,-98.63,-98.61
BalanceNoncurrInvestments_sy,,,,,-57.40,,15.44,0.88,459.72,2.47,-8.05,-25.01,5.10,-23.94,-25.22,,,-39.37,-44.78,-39.23,,9.72,2.44,19.63,,,-17.30,,,,,-3.84,-0.31,-25.43,-27.79,-20.65,-40.62,-2.98,-18.82,,,,-0.59,,,-7.47,,-3.03
BalanceNoncurrInvestments_qq,,-14.79,,,,,659.72,29.25,3.82,105.59,8.65,-100.00,,,-5.03,,-100.00,,404.76,-71.60,-100.00,,-13.86,-3.22,-29.04,4.38,-0.15,11.01,0.77,19.59,1.88,-25.96,0.99,-2.12,-1.34,-14.41,-4.05,-2.65,1.55,130.67,-41.32,-8.89,-3.16,-3.07,-98.57,-1.27,,-1.28
BalanceNoncurrInvestments_sq,,1.87,,,,,9.56,,-100.00,38.55,4.39,-4.50,,,-0.17,,-100.00,,-0.07,-0.49,-100.00,,,-1.61,-7.79,,,,,-0.18,,,0.50,-6.38,-4.45,,-3.91,,-0.02,,,-1.12,-0.58,,,-1.12,,
BalanceOtherNoncurrentAssets,,9000,18000,,,957000,1506000,2145000,4922000,6503000,0,,,6000,4000,-429000,,361000,84000,548000,,587000,24000,2370000,27000,159000,141000,149000,104000,66000,34000,58000,71000,125000,125000,79000,45000,48000,66000,73000,66000,1582000,1499000,1502000,873000,1696000,1427000,1542000
BalanceOtherNoncurrentAssets_yy,,,,,,10533.33,8266.67,,,579.52,-100.00,-100.00,-100.00,-99.91,,,,5916.67,2000.00,227.74,,62.60,-71.43,332.48,,-72.91,487.50,-93.71,285.19,-58.49,-75.89,-61.07,-31.73,89.39,267.65,36.21,-36.62,-61.60,-47.20,-7.59,46.67,3195.83,2171.21,1957.53,1222.73,7.21,-4.80,2.66
BalanceOtherNoncurrentAssets_sy,,,,,,50.99,61.03,,,65.60,16.72,14.41,146.65,3.37,,,,28.45,1.35,-0.98,,7.02,7.41,6.22,,3.52,11.38,22.54,24.86,3.58,1.94,9.54,8.64,23.36,11.07,14.87,3.91,-7.10,4.08,-0.27,1.66,2.07,5.66,15.61,9.24,-13.54,-17.64,-6.47
BalanceOtherNoncurrentAssets_qq,,,100.00,-100.00,,,57.37,42.43,129.46,32.12,-100.00,,,,-33.33,-10825.00,100.00,,-76.73,552.38,-100.00,,-95.91,9775.00,-98.86,488.89,-11.32,5.67,-30.20,-36.54,-48.48,70.59,22.41,76.06,,-36.80,-43.04,6.67,37.50,10.61,-9.59,2296.97,-5.25,0.20,-41.88,94.27,-15.86,8.06
BalanceOtherNoncurrentAssets_sq,,,5.46,4.55,,,0.13,22.26,-100.00,57.34,-4.33,,,,-0.30,2.13,-100.00,,,-3.99,-100.00,,-0.23,-4.79,,9.05,0.54,-1.85,-0.82,1.92,,-4.38,1.40,7.13,,-0.80,-1.94,-3.90,1.19,-5.24,0.16,2.11,5.14,0.98,-2.60,-2.78,-0.30,-4.47
BalanceCurrentAssets,2126000,3499000,7725000,4258000,8194000,36660000,39158000,30588000,29915000,24517000,35965000,,,20498000,38225000,38225000,,28968000,50833000,46180000,,38078000,81639000,52667000,63593000,44904000,64700000,48523000,79220000,48219000,94944000,57302000,111692000,64553000,118754000,82132000,119824000,83353000,128678000,95702000,154966000,156834000,190337000,174373000,244368000,170139000,242433000,206633000
BalanceCurrentAssets_yy,,,,,285.42,947.73,406.90,618.37,265.08,-33.12,-8.15,-100.00,-100.00,-16.39,6.28,,,41.32,32.98,20.81,,31.45,60.60,14.05,,17.93,-20.75,-7.87,24.57,7.38,46.74,18.09,40.99,33.87,25.08,43.33,7.28,29.12,8.36,16.52,29.33,88.16,47.92,82.20,57.69,8.48,27.37,18.50
BalanceCurrentAssets_sy,,,,,31.25,27.91,22.77,45.48,35.88,13.04,9.49,-11.60,-1.44,-5.75,-8.69,,,3.82,11.48,10.97,,21.28,21.22,13.34,,-0.82,2.20,1.35,3.80,3.42,4.90,8.78,14.69,12.22,16.68,12.76,7.28,11.42,7.36,10.54,15.70,15.37,14.46,7.46,8.23,-0.56,2.02,7.16
BalanceCurrentAssets_qq,,64.58,120.78,-44.88,92.44,347.40,6.81,-21.89,-2.20,-18.04,46.69,-100.00,,,86.48,,-100.00,,75.48,-9.15,-100.00,,114.40,-35.49,20.75,-29.39,44.09,-25.00,63.26,-39.13,96.90,-39.65,94.92,-42.20,83.96,-30.84,45.89,-30.44,54.38,-25.63,61.93,1.21,21.36,-8.39,40.14,-30.38,42.49,-14.77
BalanceCurrentAssets_sq,,31.72,3.91,-4.60,-100.00,23.28,-0.65,6.99,-100.00,9.12,-3.11,-10.40,,,-7.89,,-100.00,,-0.43,0.41,-100.00,,-3.55,-1.08,1.93,-4.98,2.85,-0.18,1.80,1.96,-0.32,4.86,2.56,0.44,1.13,1.77,1.38,-1.13,3.86,4.64,4.42,2.47,-2.24,0.96,1.32,3.56,-4.29,0.30
BalanceInventory,1026000,826000,2851000,1714000,4450000,4803000,13174000,7485000,13828000,7723000,16452000,,,4282000,18735000,18735000,,5403000,31839000,29351000,,11781000,44131000,30303000,42511000,16708000,37149000,14947000,43771000,19673000,45960000,28996000,73541000,25893000,62403000,40483000,80500000,27313000,64201000,44096000,95616000,32244000,90892000,101830000,172320000,59914000,159874000,122692000
BalanceInventory_yy,,,,,333.72,481.48,362.08,336.70,210.74,60.80,24.88,-100.00,-100.00,-44.56,13.88,,,26.18,69.94,56.66,,118.05,38.61,3.24,,41.82,-15.82,-50.67,2.96,17.75,23.72,93.99,68.01,31.62,35.78,39.62,9.46,5.48,2.88,8.92,18.78,18.05,41.57,130.93,80.22,85.81,75.89,20.49
BalanceInventory_sy,,,,,-30.08,40.42,22.34,26.07,29.80,43.62,24.88,-4.84,-10.87,-11.50,-12.65,,,0.71,9.35,8.97,,34.11,32.01,19.32,,-4.88,1.25,2.43,-0.07,6.82,17.01,15.32,21.27,21.65,22.04,20.17,15.72,13.26,12.12,13.56,15.00,19.65,23.00,14.97,12.25,9.27,2.24,6.26
BalanceInventory_qq,,-19.49,245.16,-39.88,159.63,7.93,174.29,-43.18,84.74,-44.15,113.03,-100.00,,,337.53,,-100.00,,489.28,-7.81,-100.00,,274.59,-31.33,40.29,-60.70,122.34,-59.76,192.84,-55.05,133.62,-36.91,153.62,-64.79,141.00,-35.13,98.85,-66.07,135.06,-31.32,116.84,-66.28,181.89,12.03,69.22,-65.23,166.84,-23.26
BalanceInventory_sq,,3.88,15.77,5.74,-100.00,12.88,4.20,7.01,-100.00,0.04,2.21,-5.39,,,-1.57,,-100.00,,1.64,1.10,-100.00,,-0.79,-2.99,9.89,-9.58,4.71,-6.31,5.35,-0.79,7.34,-0.06,7.88,0.42,7.61,-4.06,13.05,-2.68,5.20,0.82,8.07,-0.22,6.13,,2.95,-4.43,2.53,-1.76
BalanceCurrentReceivables,568000,1374000,2664000,717000,1361000,3191000,4850000,4539000,7254000,4314000,11452000,,,2940000,14292000,14292000,,11739000,13928000,12795000,,12041000,19635000,9593000,8392000,13241000,12070000,9628000,14030000,7467000,34288000,13866000,17815000,14195000,26447000,16179000,20737000,16232000,33397000,28216000,25561000,28860000,40537000,36475000,45537000,27439000,47704000,43786000
BalanceCurrentReceivables_yy,,,,,139.61,132.24,82.06,533.05,432.99,35.19,136.12,-100.00,-100.00,-31.85,24.80,,,299.29,-2.55,-10.47,,2.57,40.98,-25.03,,9.97,-38.53,0.36,67.18,-43.61,184.08,44.02,26.98,90.10,-22.87,16.68,16.40,14.35,26.28,74.40,23.26,77.80,21.38,29.27,78.15,-4.92,17.68,20.04
BalanceCurrentReceivables_sy,,,,,40.30,13.06,17.25,24.09,35.38,9.46,-1.08,-19.59,-7.38,-38.43,-21.32,,,9.69,7.62,10.76,,8.22,16.76,-1.14,,7.27,-1.90,1.56,0.56,-1.66,-0.08,3.26,11.45,-0.67,9.39,8.48,9.23,1.15,-0.74,2.15,1.50,19.01,1.79,12.14,2.02,-3.52,-0.08,11.46
BalanceCurrentReceivables_qq,,141.90,93.89,-73.09,89.82,134.46,51.99,-6.41,59.81,-40.53,165.46,-100.00,,,386.12,,-100.00,,18.65,-8.13,-100.00,,63.07,-51.14,-12.52,57.78,-8.84,-20.23,45.72,-46.78,359.19,-59.56,28.48,-20.32,86.31,-38.82,28.17,-21.72,105.75,-15.51,-9.41,12.91,40.46,-10.02,24.84,-39.74,73.85,-8.21
BalanceCurrentReceivables_sq,,39.25,13.68,-8.22,-100.00,23.68,17.00,-6.41,-100.00,7.48,1.76,-14.96,,,3.28,,-100.00,,4.35,-5.96,-100.00,,2.00,2.37,1.64,-3.98,7.48,4.49,0.24,-5.92,7.27,5.06,3.96,-12.20,16.48,-5.29,5.26,-14.66,9.46,-2.18,4.20,9.47,-8.44,0.02,-8.72,-0.22,-3.74,1.68
BalanceCurrentInvestments,,,,,,1009000,,1000000,,4000,3000,,,0,0,0,,1671000,702000,1422000,,1385000,1389000,1404000,1410000,1306000,1339000,1408000,1327000,1021000,912000,817000,623000,630000,,,,,,,,1000000,7000000,6596000,7000,13000,12000,785000
BalanceCurrentInvestments_yy,,,,,,,,,,-99.60,,-100.00,,-100.00,-100.00,,,,,,,-17.12,97.86,-1.27,,-5.70,-3.60,0.28,-5.89,-21.82,-31.89,-41.97,-53.05,-38.30,-100.00,-100.00,-100.00,-100.00,,,,,,,,-98.70,-99.83,-88.10
BalanceCurrentInvestments_sy,,,,,,,,,,-99.80,,-99.79,,-56.73,-100.00,,,,,,,-15.60,5.79,-0.64,,,-27.54,-63.18,-40.97,-21.82,-32.61,-27.78,-8.21,-57.44,-65.22,-85.84,-87.92,-43.11,,,,,,,,-44.64,906.26,-7.30
BalanceCurrentInvestments_qq,,,,,,,-100.00,,-100.00,,-25.00,-100.00,,,,,,,-57.99,102.56,-100.00,,0.29,1.08,0.43,-7.38,2.53,5.15,-5.75,-23.06,-10.68,-10.42,-23.75,1.12,-100.00,,,,,,,,600.00,-5.77,-99.89,85.71,-7.69,6441.67
BalanceCurrentInvestments_sq,,,,,,,-38.35,,-100.00,,-17.31,-45.87,,,,,,,-13.18,1.83,-100.00,,,,0.43,1.25,-7.70,-4.58,-5.75,-1.00,-0.81,3.03,0.11,-15.09,-5.35,,,,,,,,-3.82,0.97,,0.94,0.15,126.53
BalanceCash,528000,1292000,1956000,1527000,882000,27596000,20944000,17405000,8697000,12408000,7987000,,,12891000,4230000,4230000,,8256000,1813000,913000,,12861000,16473000,11319000,11263000,13634000,14138000,22392000,19988000,19976000,13717000,13480000,19555000,23806000,29863000,25372000,18485000,39733000,30458000,23280000,33681000,94588000,51617000,29223000,26066000,82093000,34284000,39019000
BalanceCash_yy,,,,,67.05,2035.91,970.76,1039.82,886.05,-55.04,-61.86,-100.00,-100.00,3.89,-47.04,,,-35.96,-57.14,-78.42,,55.78,808.60,1139.76,,6.01,-14.17,97.83,77.47,46.52,-2.98,-39.80,-2.17,19.17,117.71,88.22,-5.47,66.90,1.99,-8.25,82.21,138.06,69.47,25.53,-22.61,-13.21,-33.58,33.52
BalanceCash_sy,,,,,-77.49,17.49,4.92,24.14,18.63,-25.54,-23.78,-27.96,54.06,1.20,22.81,,,-4.44,2.40,6.02,,21.25,36.22,-10.63,,-19.06,-14.48,12.48,8.89,22.60,-2.56,-1.85,-3.73,-12.50,-16.54,-5.88,-1.74,1.67,31.26,7.72,27.47,28.23,33.10,14.24,15.41,12.76,8.82,12.70
BalanceCash_qq,,144.70,51.39,-21.93,-42.24,3028.80,-24.10,-16.90,-50.03,42.67,-35.63,-100.00,,,-67.19,,-100.00,,-78.04,-49.64,-100.00,,28.08,-31.29,-0.49,21.05,3.70,58.38,-10.74,-0.06,-31.33,-1.73,45.07,21.74,25.44,-15.04,-27.14,114.95,-23.34,-23.57,44.68,180.83,-45.43,-43.38,-10.80,214.94,-58.24,13.81
BalanceCash_sq,,43.71,-36.50,-4.63,-100.00,92.26,-33.74,20.50,-100.00,58.43,-47.47,1.18,,,-30.38,,-100.00,,-42.63,19.58,-100.00,,-30.12,-10.93,-0.54,13.37,-25.56,30.41,-10.74,13.37,-31.41,5.74,-14.30,54.66,-40.07,31.26,-11.40,62.10,-26.62,21.87,-7.00,60.72,-40.71,16.36,1.37,83.89,-46.29,19.92
BalanceOtherCurrentAssets,4000,7000,254000,300000,1501000,61000,190000,159000,136000,68000,71000,,,385000,968000,968000,,1899000,2551000,1699000,,10000,11000,48000,17000,15000,4000,148000,104000,82000,67000,143000,158000,29000,41000,98000,102000,75000,622000,110000,108000,142000,291000,249000,438000,680000,559000,351000
BalanceOtherCurrentAssets_yy,,,,,37425.00,771.43,-25.20,-47.00,-90.94,11.48,-62.63,-100.00,-100.00,466.18,1263.38,,,393.25,163.53,75.52,,-99.47,-99.57,-97.17,,50.00,-63.64,208.33,511.76,446.67,1575.00,-3.38,51.92,-64.63,-38.81,-31.47,-35.44,158.62,1417.07,12.24,5.88,89.33,-53.22,126.36,305.56,378.87,92.10,40.96
BalanceOtherCurrentAssets_sy,,,,,-1.98,17.31,26.23,36.16,-10.14,24.00,-3.12,0.20,27.18,15.06,-18.32,,,-15.04,8.21,52.10,,-2.80,10.68,-1.30,,1.52,-1.22,-1.75,18.58,13.30,12.22,2.30,4.16,12.31,1.15,3.24,-3.44,26.70,29.94,16.72,13.71,22.95,10.95,12.70,9.37,23.62,3.52,21.60
BalanceOtherCurrentAssets_qq,,75.00,3528.57,18.11,400.33,-95.94,211.48,-16.32,-14.47,-50.00,4.41,-100.00,,,151.43,,-100.00,,34.33,-33.40,-100.00,,10.00,336.36,-64.58,-11.76,-73.33,3600.00,-29.73,-21.15,-18.29,113.43,10.49,-81.65,41.38,139.02,4.08,-26.47,729.33,-82.32,-1.82,31.48,104.93,-14.43,75.90,55.25,-17.79,-37.21
