,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceProperty_sy,,,,,-31.46,-7.13,-8.91,-11.13,-36.52,-11.53,-13.78,-6.94,0.31,0.12,7.68,3.48,,-2.16,,,11.06,14.02,-0.50,5.90,-2.82,-2.53,-2.78,-2.77,-2.96,-1.51,-1.75,3.83,0.24,-7.78,-7.34,-3.59,-6.75,0.88,-7.66,-1.95
BalanceProperty_qq,,22.47,-13.76,-14.89,-23.75,-9.67,-16.52,-10.87,-15.02,-21.76,-16.80,-16.23,-100.00,,-100.00,,,-0.04,-0.06,-0.06,3.17,11.79,9.37,13.91,0.65,6.97,-0.10,0.46,-0.87,8.86,-0.04,-2.28,-0.04,-0.04,0.50,-0.04,-0.01,0.43,0.11,-0.11
BalanceProperty_sq,,-1.17,-1.94,-2.61,-58.53,-2.15,-1.61,-1.24,-95.90,-1.48,-0.88,-2.36,-100.00,,-0.12,,,-0.34,-1.66,0.35,-0.47,0.27,-0.51,-0.11,-0.65,-0.76,-1.15,-0.54,-0.91,-0.40,-1.47,-1.26,-1.13,-5.01,-1.58,-3.02,-2.12,-1.79,-1.96,-0.06
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,5733000,4639000,4531000,3198000,2712000,1697000,1278000,885000,687000,2024000,2025000,2025000,,1716000,,,3175000,,,,0,,,,,63000,63000,63000,,63000,63000,63000,63000,63000,63000,63000,63000,63000,63000,63000
BalanceNoncurrInvestments_yy,,,,,-52.69,-63.43,-71.79,-72.33,-74.67,19.31,58.42,128.81,-100.00,-15.23,-100.00,-100.00,,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,0.68,1.17,18.47,-55.56,-74.67,43.71,63.97,97.00,-47.70,-2.62,19.79,14.48,,-10.54,,,19.10,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,-19.08,-2.33,-29.42,-15.20,-37.44,-24.68,-30.75,-22.37,194.65,0.02,0.02,-100.00,,-100.00,,,-100.00,,,,,,,,,,,-100.00,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,-2.27,,-100.00,-4.91,4.39,-2.22,-79.16,26.36,-1.26,-15.20,-100.00,,2.23,,,-5.47,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,10000,2000,,,,1000,1000,1000,1000,2000,,2000,,49000,,,48000,201000,296000,304000,304000,319000,384000,1482000,1624000,1242000,1253000,1262000,1344000,1259000,1250000,1085000,1012000,372000,374000,379000,392000,397000,397000,413000
BalanceOtherNoncurrentAssets_yy,,,,,-100.00,-31.00,,,,26.09,-100.00,100.00,-100.00,2716.09,,-100.00,,310.20,,,533.33,58.95,29.81,387.85,434.33,288.79,226.18,-14.90,-17.24,1.32,-0.25,-13.99,-24.74,-70.43,-70.09,-65.04,-61.23,6.65,6.24,8.82
BalanceOtherNoncurrentAssets_sy,,,,,-36.80,22.07,,,,1.36,1.36,79.44,-10.40,3.10,,37.52,,48.78,,,-7.58,24.40,14.13,19.53,15.71,10.99,12.18,6.91,1.62,6.75,3.18,-4.43,12.98,-0.50,4.45,-2.23,18.59,2.58,-2.24,-6.60
BalanceOtherNoncurrentAssets_qq,,-80.00,-100.00,,,,-27.54,,19.00,46.22,-100.00,,-100.00,,-100.00,,,318.75,47.19,2.71,0.05,5.10,20.21,285.99,9.58,-23.53,0.85,0.71,6.56,-6.38,-0.71,-13.17,-6.76,-63.21,0.42,1.49,3.41,1.19,0.03,3.96
BalanceOtherNoncurrentAssets_sq,,18.80,-10.87,,,,-0.45,,-75.13,14.84,,,-100.00,,-1.49,,,-5.34,1.18,1.23,0.04,5.10,2.81,0.36,0.70,1.79,,0.71,1.04,0.24,8.57,4.17,-0.40,-7.14,1.08,0.96,3.56,-2.61,,-3.84
BalanceCurrentAssets,560000,276000,198000,117000,89000,53000,103000,129000,384000,173000,139000,70000,1734000,2067000,1907000,5520000,4509000,10981000,9816000,13337000,13337000,10911000,10447000,16266000,15195000,11835000,11650000,9721000,9263000,8135000,7881000,10866000,7187000,12020000,11436000,11593000,11584000,6902000,6632000,6284000
BalanceCurrentAssets_yy,,,,,-84.11,-80.75,-47.98,10.26,331.00,225.62,35.32,-45.74,352.05,1095.00,1268.20,7785.71,160.03,431.25,414.74,141.61,195.79,-0.64,6.43,21.96,13.93,8.47,11.52,-40.23,-39.04,-31.26,-32.36,11.77,-22.42,47.75,45.12,6.69,61.19,-42.58,-42.01,-45.79
BalanceCurrentAssets_sy,,,,,-46.43,-15.52,-0.98,6.26,35.38,19.68,28.80,45.20,-11.27,71.06,33.54,36.23,53.20,16.86,9.28,0.35,-7.47,9.34,6.98,8.34,1.95,-4.26,-14.56,-21.39,-12.98,2.81,10.31,2.47,6.77,12.16,14.38,5.63,3.38,-9.40,-1.62,-14.46
BalanceCurrentAssets_qq,,-50.71,-28.26,-40.91,-23.93,-40.31,93.90,25.24,197.36,-54.91,-19.42,-49.78,2377.14,19.20,-7.74,189.46,-18.32,143.54,-10.61,35.87,,-18.19,-4.25,55.70,-6.58,-22.11,-1.56,-16.56,-4.72,-12.17,-3.13,37.87,-33.86,67.26,-4.86,1.37,-0.07,-40.42,-3.92,-5.24
BalanceCurrentAssets_sq,,-15.75,-2.67,-10.02,-74.13,-12.24,3.45,-3.64,-64.50,-6.69,19.70,3.79,-100.00,-2.96,-1.95,1.15,-7.83,-3.38,-2.06,5.58,,1.39,-0.62,-2.71,0.23,-1.06,-3.90,0.36,0.95,6.08,-1.03,1.84,2.32,0.79,-0.21,1.37,-1.10,-0.76,1.24,-3.42
BalanceInventory,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_yy,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_sy,,,,,,,,,,-24.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_qq,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_sq,,,,,,,-13.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentReceivables,211000,92000,109000,91000,48000,44000,94000,61000,54000,72000,54000,40000,,690000,,,1301000,1439000,2276000,2669000,3061000,2111000,2107000,4611000,5144000,3963000,4463000,4466000,4737000,3514000,3702000,3826000,4062000,4554000,4626000,4592000,4743000,2018000,2072000,2311000
BalanceCurrentReceivables_yy,,,,,-77.25,-51.64,-13.76,-32.97,12.17,61.41,-42.16,-34.43,-100.00,860.87,-100.00,-100.00,,108.55,,,135.28,46.68,-7.42,72.78,68.06,87.75,111.84,-3.13,-7.92,-11.32,-17.05,-14.34,-14.26,29.60,24.95,20.02,16.78,-55.69,-55.21,-49.68
BalanceCurrentReceivables_sy,,,,,-49.42,-22.39,-14.42,-14.95,41.20,29.02,25.45,53.14,-11.14,47.82,32.64,29.48,,11.07,,,-36.82,7.96,12.47,7.77,9.73,-0.18,-14.47,-5.19,-1.83,-8.90,14.58,1.40,3.95,17.58,9.29,27.88,16.78,8.86,8.60,6.28
BalanceCurrentReceivables_qq,,-56.40,18.48,-16.51,-47.25,-7.31,111.28,-35.11,-11.74,33.38,-24.29,-26.43,-100.00,,-100.00,,,10.61,58.15,17.26,14.71,-31.05,-0.18,118.83,11.58,-22.97,12.63,0.07,6.06,-25.82,5.35,3.35,6.15,12.13,1.57,-0.73,3.29,-57.46,2.68,11.53
BalanceCurrentReceivables_sq,,-6.18,-0.26,-6.30,-85.17,-11.41,1.26,-9.01,-59.85,-16.93,7.63,1.34,-100.00,,-1.85,,,-2.62,-2.29,9.30,5.38,1.01,-0.18,0.04,1.18,-1.35,1.54,6.19,2.20,-2.70,4.25,-3.63,3.94,0.03,8.02,3.10,-1.35,0.82,1.99,0.69
BalanceCurrentInvestments,,,,,,0,,,0,4000,4000,4000,,4000,,,2218000,6955000,6601000,9049000,9219000,7737000,7543000,6368000,5527000,3987000,3819000,3731000,3654000,3278000,3364000,3442000,354000,3237000,3433000,3355000,3279000,550000,635000,552000
BalanceCurrentInvestments_yy,,,,,,,,,,2423.53,,,,-6.76,-100.00,-100.00,,173775.00,,,315.64,11.25,14.27,-29.63,-40.04,-48.47,-49.37,-41.41,-33.89,-17.79,-11.93,-7.74,-90.30,-1.23,2.04,-2.52,825.35,-83.00,-81.50,-83.54
BalanceCurrentInvestments_sy,,,,,,,,,,-22.72,,,,-3.18,-16.20,-7.04,,21.87,,,20.14,-7.60,-12.85,-8.93,-3.08,-39.71,-39.73,-19.86,-30.71,-23.19,-10.67,-8.51,-16.02,-21.43,-28.39,-29.15,-47.42,-15.20,-35.60,-50.76
BalanceCurrentInvestments_qq,,,,,,,-100.00,,,,-6.76,,-100.00,,-100.00,,,213.57,-5.09,37.08,1.88,-16.07,-2.51,-15.59,-13.19,-27.87,-4.20,-2.32,-2.05,-10.31,2.63,2.32,-89.70,813.48,6.04,-2.26,-2.26,-83.22,15.38,-13.02
BalanceCurrentInvestments_sq,,,,,,,1.09,,,,3.68,,-100.00,,-1.70,,,3.84,0.84,0.38,1.00,-0.76,-2.51,-1.92,-2.63,-0.55,-4.79,0.23,1.10,-0.74,,-2.05,-2.18,-16.08,-1.22,-1.98,-1.78,-11.65,-0.07,-19.52
BalanceCash,335000,176000,70000,14000,32000,3000,2000,64000,327000,95000,73000,21000,,1091000,,,969000,2576000,915000,1592000,1039000,1052000,771000,5265000,4508000,3881000,3355000,1514000,855000,1336000,799000,2280000,1458000,2950000,2093000,1594000,1183000,1706000,1327000,852000
BalanceCash_yy,,,,,-90.45,-98.20,-97.14,357.14,921.66,2905.99,3555.00,-67.19,-100.00,1044.93,-100.00,-100.00,,136.11,,,7.22,-59.14,-15.79,230.64,333.87,268.71,335.38,-71.24,-81.04,-65.56,-76.20,50.57,70.63,120.75,162.12,-30.08,-18.84,-42.18,-36.58,-46.52
BalanceCash_sy,,,,,-34.90,17.96,-4.22,49.06,47.90,74.64,67.54,47.03,-85.55,10.26,-0.68,2.12,,-16.31,,,15.00,59.42,0.43,10.16,-23.92,21.56,-20.59,-12.10,2.40,26.30,-28.78,21.88,23.36,-27.85,31.34,12.38,-19.53,-25.06,-11.39,-16.07
BalanceCash_qq,,-47.46,-60.23,-80.00,128.57,-90.09,-36.91,3100.00,410.83,-70.85,-23.29,-71.27,-100.00,,-100.00,,,165.84,-64.48,74.02,-34.75,1.30,-26.78,583.29,-14.38,-13.92,-13.54,-54.87,-43.57,56.38,-40.24,185.51,-36.05,102.33,-29.04,-23.85,-25.77,44.14,-22.18,-35.78
BalanceCash_sq,,-37.45,-19.89,-33.79,-100.00,-31.11,-25.22,11.75,-96.57,-56.07,-27.38,4.53,-100.00,,-8.56,,,2.46,1.16,13.14,-8.88,-4.89,-15.98,0.36,-4.74,-4.71,-7.70,-14.40,-5.11,7.88,-49.70,48.95,-9.20,-10.05,-15.06,11.73,-25.77,-0.34,6.32,22.49
BalanceOtherCurrentAssets,14000,8000,19000,12000,9000,5000,7000,4000,3000,2000,8000,5000,,282000,,,21000,11000,24000,27000,18000,11000,26000,22000,15000,5000,13000,10000,17000,7000,16000,1318000,1313000,1279000,1284000,2052000,2379000,2628000,2597000,2569000
BalanceOtherCurrentAssets_yy,,,,,-35.71,-37.13,-63.16,-66.67,-68.67,-68.59,13.00,25.00,-100.00,17748.10,-100.00,-100.00,,-96.10,,,-14.29,-4.03,7.40,-17.59,-15.99,-56.70,-51.53,-54.24,12.19,63.57,27.66,12877.02,7638.27,17005.35,7900.26,55.70,81.18,105.51,102.21,25.21
BalanceOtherCurrentAssets_sy,,,,,-48.90,-31.14,-21.12,-5.87,-34.50,2.26,5.30,-11.75,-21.01,62.50,5.75,17.36,,-1.89,,,20.46,11.50,7.04,-2.02,-15.99,-7.52,1.27,-1.21,-19.54,-4.14,-13.06,3.81,15.73,-11.67,7.91,2.69,6.44,13.20,13.89,2.76
BalanceOtherCurrentAssets_qq,,-42.86,137.50,-36.84,-25.00,-44.11,39.17,-42.86,-29.50,-43.97,400.63,-36.79,-100.00,,-100.00,,,-47.62,119.62,11.45,-33.14,-41.35,145.76,-14.48,-31.85,-69.77,175.13,-19.26,67.08,-55.93,114.73,8107.33,-0.37,-2.58,0.43,59.73,15.93,10.51,-1.19,-1.09
BalanceOtherCurrentAssets_sq,,-22.00,26.23,-14.29,-45.72,-49.88,53.50,-19.44,-38.24,-40.00,45.76,-13.95,-100.00,,12.87,,,-38.99,49.46,-5.38,-2.04,-17.09,22.68,-13.43,-1.25,-5.95,22.62,-20.30,-13.79,-1.13,28.03,-1.19,-4.44,-29.67,9.91,-1.52,-0.46,-3.58,19.38,-15.92
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,0,,,,980000,3491000,2225000,925000,1046000,3637000,1403000,2497000,775000,1838000,1772000,1195000,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,6.69,4.17,-36.95,169.96,-25.89,-49.45,26.37,-52.13,-100.00,-100.00,-100.00,-100.00,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,-99.82,-100.00,-77.41,1.06,-99.53,-31.12,-99.79,-59.28,-100.00,-100.00,-100.00,-100.00,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,256.15,-36.28,-58.43,13.09,247.75,-61.44,78.02,-68.96,137.19,-3.60,-32.57,-100.00,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,-30.18,-32.38,-2.99,45.67,-1.80,-61.44,-19.54,-86.08,13.50,-99.45,-0.70,-19.00,,,,,,
BalanceTotalAssets,6393000,5025000,4823000,3397000,2862000,1806000,1428000,1055000,1107000,2227000,2187000,2115000,2001000,4069000,31240000,41964000,41405000,44840000,43750000,47259000,48324000,50981000,56727000,68278000,66364000,66194000,68557000,64642000,64843000,66553000,67329000,68799000,64445000,67420000,67114000,67252000,67253000,62813000,62602000,62211000
BalanceTotalAssets_yy,,,,,-55.23,-64.05,-70.39,-68.94,-61.33,23.28,53.13,100.47,80.82,82.72,1328.63,1884.11,1969.22,1001.99,40.05,12.62,16.71,13.70,29.66,44.47,37.33,29.84,20.85,-5.33,-2.29,0.54,-1.79,6.43,-0.61,1.30,-0.32,-2.25,4.36,-6.83,-6.72,-7.50
BalanceTotalAssets_sy,,,,,-13.87,-5.41,3.85,-3.46,-8.32,17.84,23.18,27.33,1.03,17.60,36.20,26.40,25.54,5.74,4.70,4.81,5.21,11.46,11.66,9.00,7.80,-0.08,-3.06,-2.68,-1.38,3.60,4.88,-2.82,-1.42,-1.61,-1.81,2.75,1.48,0.54,3.92,-0.73
BalanceTotalAssets_qq,,-21.40,-4.02,-29.57,-15.75,-36.88,-20.95,-26.12,4.89,101.24,-1.81,-3.28,-5.39,103.35,667.76,34.33,-1.33,8.30,-2.43,8.02,2.25,5.50,11.27,20.36,-2.80,-0.26,3.57,-5.71,0.31,2.64,1.16,2.18,-6.33,4.62,-0.45,0.21,,-6.60,-0.34,-0.62
BalanceTotalAssets_sq,,-6.88,-0.43,-0.31,-73.29,-9.08,4.03,-4.18,-56.88,3.85,4.33,1.04,-100.00,-0.16,2.71,2.56,-2.03,-0.86,-0.18,2.20,2.29,2.80,0.24,-0.79,0.91,-0.51,1.02,1.48,-0.01,0.60,0.12,-1.46,0.74,-0.16,-0.45,-0.86,,-0.94,0.92,-1.21
BalanceCapital,6289000,4918000,4667000,3311000,2687000,1517000,1110000,631000,684000,2132000,2117000,2052000,1704000,3727000,26666000,32512000,32167000,33391000,32459000,35573000,36425000,37985000,40191000,45238000,44470000,44743000,44770000,44252000,44053000,44911000,44905000,47702000,68175000,49694000,49249000,49538000,73046000,43941000,44046000,43551000
BalanceCapital_yy,,,,,-57.27,-69.15,-76.22,-80.94,-74.55,40.52,90.68,225.20,149.14,74.82,1159.86,1484.41,1787.73,795.92,21.73,9.42,13.24,13.76,23.82,27.17,22.09,17.79,11.39,-2.18,-0.94,0.38,0.30,7.80,54.76,10.65,9.67,3.85,7.15,-11.58,-10.56,-12.09
BalanceCapital_sy,,,,,-4.46,2.21,2.12,-0.19,-6.82,19.22,25.47,22.95,-1.92,29.43,27.70,14.82,29.14,8.87,9.40,4.13,1.18,10.70,6.63,9.17,7.99,4.98,3.68,-0.20,-4.14,3.64,-2.42,-1.66,-0.54,-2.53,-2.39,3.28,3.40,2.90,1.12,-0.99
BalanceCapital_qq,,-21.80,-5.10,-29.06,-18.85,-43.54,-26.84,-43.15,8.39,211.70,-0.72,-3.05,-16.96,118.72,615.48,21.92,-1.06,3.81,-2.79,9.59,2.39,4.28,5.81,12.56,-1.70,0.61,0.06,-1.16,-0.45,1.95,-0.01,6.23,42.92,-27.11,-0.90,0.59,47.45,-39.85,0.24,-1.12
BalanceCapital_sq,,-2.66,-1.80,0.98,-24.22,-3.17,2.48,-3.88,-3.78,1.58,0.78,1.67,-100.00,-1.54,7.46,3.28,-1.89,-1.60,1.80,0.44,1.60,2.95,1.84,0.37,2.26,-0.36,2.10,-0.46,-0.38,1.88,3.14,-1.43,0.70,-1.40,0.65,-0.93,1.49,-2.32,0.24,-2.89
BalanceShareCapital,865000,865000,865000,865000,866000,865000,841000,841000,841000,1371000,1371000,1371000,1471000,1471000,7897000,7897000,7897000,7897000,7897000,7897000,8677000,8677000,8677000,8677000,8677000,8677000,8677000,8677000,8677000,8677000,8677000,8677000,29566000,8677000,8677000,8677000,32283000,8677000,8677000,8677000
BalanceShareCapital_yy,,,,,0.12,0.04,-2.77,-2.77,-2.92,58.46,63.04,63.02,74.98,7.28,475.92,476.00,436.85,436.85,,,9.88,9.88,9.88,9.88,,,,,,,,,240.74,,,,9.19,,,
BalanceShareCapital_sy,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,,0.12,-0.08,-2.81,,-0.04,63.10,,-0.01,7.29,,436.85,,,,,,9.87,,,,,,,,,,,,240.74,-70.65,,,272.05,-73.12,,
BalanceShareCapital_sq,,,,,-50.00,,,,-50.02,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,-27000,-27000,-26000,-26000,-25000,-25000,,,,,,,,,,,,,,,,,,-245000,-526000,-911000,-926000,-987000,-1048000,-1065000,-1151000,-1241000,-1337000,-1480000,-1645000,-1645000,-1722000,-3373000,-3375000,-3375000
BalanceOwnShares_yy,,,,,7.41,8.70,100.00,100.00,100.00,100.00,,,,,,,,,,,,,,,,,,-302.06,-99.23,-16.91,-24.41,-25.81,-27.53,-38.95,-42.82,-32.49,-28.76,-127.87,-105.20,-105.20
BalanceOwnShares_sy,,,,,7.41,50.00,100.00,75.00,100.00,24.18,,,,,,,,,,,,,,,,,,,,,,,-13.76,100.00,-21.41,99.70,8.27,97.54,66.75,
BalanceOwnShares_qq,,,3.70,,3.85,1.40,100.00,,,,,,,,,,,,,,,,,,-114.45,-73.16,-1.57,-6.60,-6.26,-1.62,-8.08,-7.79,-7.72,-10.71,-11.09,,-4.69,-95.93,-0.04,
BalanceOwnShares_sq,,,,,100.00,1.40,100.00,,,,,,,,,,,,,,,,,,,-2.36,-0.01,0.36,,,,,,24.98,,,,,,
BalanceReserve,8685000,8667000,4080000,4080000,4080000,4080000,4080000,4080000,4084000,5748000,5765000,5748000,,6907000,,,15124000,15124000,15124000,31641000,29394000,30861000,30861000,30918000,30918000,30918000,30918000,33594000,33594000,33594000,33594000,34566000,34566000,34566000,34566000,37283000,37283000,37283000,37283000,33424000
BalanceReserve_yy,,,,,-53.02,-52.92,,,0.10,40.86,41.29,40.88,-100.00,20.17,-100.00,-100.00,,118.97,,,94.35,104.05,104.05,-2.29,5.18,0.18,0.18,8.65,8.65,8.65,8.65,2.90,2.90,2.90,2.90,7.86,7.86,7.86,7.86,-10.35
BalanceReserve_sy,,,,,-18.64,0.02,,,0.05,2.01,4.88,11.06,0.23,12.36,6.67,,,13.61,,,0.60,2.75,1.04,3.48,5.18,3.50,3.11,,-0.57,-0.10,-0.20,0.11,0.46,,0.14,0.09,0.98,0.84,3.55,1.24
BalanceReserve_qq,,-0.21,-52.92,,,0.01,-0.01,,0.10,40.74,0.30,-0.29,-100.00,,-100.00,,,,,109.21,-7.10,4.99,,0.18,,,,8.65,,,,2.90,,,,7.86,,,,-10.35
BalanceReserve_sq,,,,,,,,,-50.00,,0.27,3.48,-100.00,,,,,,,0.60,,,,0.24,,,,,,,,0.01,,,,,,,,0.25
BalanceNonshareCapital,,,,,,,,,,,,,,0,,,0,164000,156000,152000,148000,142000,136000,133000,133000,107000,106000,90000,125000,33000,60000,3000,-17000,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,,,,,,-13.33,-12.95,-12.32,-10.16,-24.87,-22.08,-32.56,-5.69,-69.16,-43.83,-96.48,-113.30,-100.00,-100.00,-100.00,100.00,,,
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,,,,,,-6.66,-5.96,-0.26,-10.16,-41.82,-42.10,-32.56,-42.82,-28.52,-42.92,-8.92,6.48,-7.00,-6.38,,-20.25,,,
BalanceNonshareCapital_qq,,,,,,,,,,,,,,,,,,,-4.60,-2.77,-2.71,-3.96,-4.18,-2.07,-0.30,-19.69,-0.63,-15.23,39.42,-73.74,81.01,-94.68,-626.32,100.00,,,,,,
BalanceNonshareCapital_sq,,,,,,,,,,,,,,,,,,,1.84,-3.60,-2.34,9.92,0.13,0.83,3.97,-7.50,2.53,-0.13,23.08,2.16,9.28,16.16,,-0.50,,,,,,
BalanceNoncurrentLiabilities,,21000,22000,21000,21000,10000,10000,10000,10000,2000,0,2000,115000,131000,48000,4109000,7679000,7801000,7793000,8389000,8689000,9133000,9805000,6552000,6699000,5770000,5754000,7858000,7789000,8409000,8689000,8065000,8037000,6273000,6269000,6413000,6475000,9619000,9636000,9621000
BalanceNoncurrentLiabilities_yy,,,,,,-51.57,-54.55,-52.38,-51.57,-81.61,-100.00,-80.00,1030.78,6905.35,,205350.00,6577.39,5854.96,16135.35,104.16,13.15,17.07,25.82,-21.89,-22.91,-36.82,-41.32,19.93,16.27,45.73,51.00,2.63,3.18,-25.40,-27.84,-20.48,-19.43,53.35,53.70,50.03
BalanceNoncurrentLiabilities_sy,,,,,,19.13,12.25,-5.40,-41.26,-30.91,6.16,66.10,-2.83,29.17,,5.61,23.15,6.98,-9.51,12.38,23.13,24.07,1.82,14.50,0.46,-11.76,4.92,12.45,12.26,-0.40,-6.66,-20.01,9.35,-1.38,-6.49,-6.70,6.95,1.00,-4.76,10.70
BalanceNoncurrentLiabilities_qq,,,4.76,-4.55,,-51.57,-1.67,,1.70,-81.61,-100.00,,5650.00,13.91,-63.36,8460.42,86.88,1.59,-0.10,7.65,3.58,5.11,7.36,-33.18,2.23,-13.86,-0.28,36.57,-0.89,7.96,3.33,-7.18,-0.35,-21.95,-0.06,2.29,0.98,48.55,0.17,-0.16
BalanceNoncurrentLiabilities_sq,,,-3.00,,,0.72,-1.01,,-64.13,1.08,-1.35,,-100.00,13.91,-0.62,-11.86,-1.53,1.76,6.10,0.54,0.54,0.63,,-0.50,0.34,-0.10,7.12,8.53,2.34,2.98,0.67,-5.84,7.05,-3.78,0.06,,0.37,-0.56,0.17,0.18
BalanceNoncurrentTradeLiabilities,,21000,22000,21000,21000,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,-100.00,-59.09,-57.14,-100.00,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,-100.00,-29.54,-78.57,-75.06,,6.98,136.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,4.76,-4.55,,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,-0.10,-0.05,,-100.00,,,-22.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,9000,,,9000,,,,,65000,,,4131000,4104000,4104000,4961000,4954000,4940000,4925000,945000,1026000,121000,104000,2208000,2138000,2075000,2336000,1945000,1950000,,,,,3106000,3106000,3106000
BalanceNoncurrentBorrowings_yy,,,,,,,,,,-100.00,,,-100.00,,,,,6213.85,,,19.92,20.38,20.01,-80.95,-79.29,-97.56,-97.89,133.61,108.40,1621.58,2150.17,-11.90,-8.80,-100.00,-100.00,-100.00,-100.00,,,
BalanceNoncurrentBorrowings_sy,,,,,,,,,,-52.20,,,-93.93,,,,,-28.52,,,7.70,13.62,-7.76,-20.91,-53.99,-21.64,-36.50,-17.76,-0.23,1.12,-13.42,-23.28,-26.45,0.20,-25.44,-1.82,-16.20,,,
BalanceNoncurrentBorrowings_qq,,,,,,,-100.00,,,-100.00,,,,,-100.00,,,-0.65,-0.01,20.90,-0.15,-0.28,-0.32,-80.81,8.56,-88.25,-13.89,2027.19,-3.15,-2.95,12.55,-16.71,0.25,-100.00,,,,,,
BalanceNoncurrentBorrowings_sq,,,,,,,-22.49,,,21.30,,,,,-0.06,,,-0.16,5.84,-1.04,0.04,-1.14,-1.24,-3.78,-0.16,-17.76,-6.33,-5.56,-1.30,-4.52,-3.14,-4.02,0.71,-8.68,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
