,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceIntangibleAssets_sy,,,,,-6.28,,,-10.00,-30.15,-36.03,,-28.07,-19.52,10.43,,2.83,-0.01,-0.85,,-2.00,-1.44,-1.11,-5.34,0.70,-0.15,-0.44,-0.15,0.22,1.09,0.80,-3.79,-6.99,-2.23,-21.23,-28.29,-27.84,-32.32,-4.49,-0.40,,-0.18,-0.33
BalanceIntangibleAssets_qq,,60.15,-100.00,,47.21,5.25,-100.00,,19.30,-2.52,-100.00,,1366.91,0.27,-100.00,,-0.22,-0.46,-0.34,2.34,1.45,-0.13,0.73,-0.27,0.14,0.08,-0.10,4.28,1.37,0.88,1.32,1.73,2.32,4.21,4.80,4.15,6.10,2.96,6.55,11.81,3.48,8.87
BalanceIntangibleAssets_sq,,-8.02,-100.00,,-2.50,-4.99,-63.63,,-6.27,-8.76,-100.00,,-3.12,-0.68,-100.00,,-2.08,-0.87,-0.76,-0.04,-0.62,-0.02,-0.10,-0.03,-0.88,,-0.05,-0.16,-0.87,,-0.06,-0.46,-0.05,-0.92,-0.61,-7.06,-1.50,-0.04,0.98,-0.04,-0.10,-3.07
BalanceProperty,226000,210000,,397000,458000,571000,,4779000,5951000,6019000,,6484000,7358000,7939000,,7516000,8484000,9844000,11458000,14947000,16631000,17888000,19654000,17696000,17776000,19037000,18362000,17687000,18104000,23026000,22890000,25098000,25981000,30130000,30214000,30661000,29781000,29956000,29967000,26768000,20313000,20017000
BalanceProperty_yy,,,,,102.65,171.90,,1103.78,1199.34,954.12,,35.68,23.64,31.90,,15.92,15.30,24.00,,98.87,96.03,81.72,71.53,18.39,6.89,6.42,-6.57,-0.05,1.85,20.96,24.66,41.90,43.51,30.85,32.00,22.17,14.63,-0.58,-0.82,-12.70,-31.79,-33.18
BalanceProperty_sy,,,,,-1.11,-4.58,,-7.13,-8.91,-11.13,,-11.53,-13.78,-6.94,,0.12,7.68,3.48,,-2.16,-1.71,2.10,11.06,14.02,-0.50,5.90,-2.82,-2.53,-2.78,-2.77,-2.96,-1.51,-1.75,3.83,0.24,-7.78,-7.34,-3.59,-6.75,0.88,-7.66,-1.95
BalanceProperty_qq,,-7.08,-100.00,,15.37,24.67,-100.00,,24.52,1.14,-100.00,,13.48,7.90,-100.00,,12.88,16.03,16.40,30.45,11.27,7.56,9.87,-9.96,0.45,7.09,-3.55,-3.67,2.36,27.19,-0.59,9.65,3.52,15.97,0.28,1.48,-2.87,0.59,0.04,-10.68,-24.11,-1.46
BalanceProperty_sq,,-0.90,-100.00,,-1.94,-2.61,-58.53,,-1.61,-1.24,-95.90,,-0.88,-2.36,-100.00,,-0.12,-1.04,-0.90,-0.34,-1.66,0.35,-0.47,0.27,-0.51,-0.11,-0.65,-0.76,-1.15,-0.54,-0.91,-0.40,-1.47,-1.26,-1.13,-5.01,-1.58,-3.02,-2.12,-1.79,-1.96,-0.06
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,111000,116000,175000,252000,395000,496000
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29100.83,,255.39,326.54
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.36,,,-1.26
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,4.77,50.60,44.03,56.38,25.75
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.17,,,,-0.58,,0.28
BalanceNoncurrInvestments,0,0,,472000,409000,295000,,,,,,,,,,,,,,,,0,,,,,,,,,,,,230000,202000,351000,3000,3000,3000,3000,2137000,3000
BalanceNoncurrInvestments_yy,,,,,,,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,-98.61,-98.42,-99.24,66864.34,-15.83
BalanceNoncurrInvestments_sy,,,,,,,,1.17,18.47,-55.56,,,,,,,,,,,,,,,,5.09,,,,,,,,,,,,-6.96,-0.99,,9.88,
BalanceNoncurrInvestments_qq,,,,,-13.35,-27.87,-100.00,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,-12.37,73.97,-99.09,,,-15.83,79454.43,-99.87
BalanceNoncurrInvestments_sq,,,,,-2.27,,-100.00,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,-2.04,0.16,-1.34,,,,,-2.50
BalanceOtherNoncurrentAssets,14000,34000,,101000,82000,53000,,97000,106000,118000,,126000,409000,411000,,514000,811000,4764000,5348000,842000,2029000,1932000,1761000,1491000,1374000,1271000,1331000,1216000,1172000,799000,809000,2397000,2833000,8431000,13275000,13367000,20657000,20980000,25512000,31375000,37783000,43071000
BalanceOtherNoncurrentAssets_yy,,,,,485.71,55.88,,-3.96,29.27,122.64,,29.90,285.85,248.31,,307.94,98.29,1059.12,,63.81,150.15,-59.45,-67.08,77.09,-32.29,-34.22,-24.40,-18.47,-14.66,-37.14,-39.24,97.19,141.67,955.68,1541.13,457.62,629.12,148.83,92.18,134.72,82.91,105.30
BalanceOtherNoncurrentAssets_sy,,,,,27.92,18.80,,22.07,47.31,5.00,,1.36,1.36,79.44,,3.10,41.56,37.52,,48.78,29.17,13.07,-7.58,24.40,14.13,19.53,15.71,10.99,12.18,6.91,1.62,6.75,3.18,-4.43,12.98,-0.50,4.45,-2.23,18.59,2.58,-2.24,-6.60
BalanceOtherNoncurrentAssets_qq,,142.86,-100.00,,-18.81,-35.37,-100.00,,9.28,11.32,-100.00,,224.60,0.49,-100.00,,57.78,487.42,12.26,-84.26,140.94,-4.78,-8.85,-15.32,-7.88,-7.50,4.76,-8.68,-3.57,-31.87,1.28,196.35,18.19,197.61,57.44,0.69,54.54,1.56,21.60,22.98,20.42,14.00
BalanceOtherNoncurrentAssets_sq,,9.86,-100.00,,-10.87,10.81,-100.00,,-0.45,-0.28,-75.13,,,7.34,-100.00,,-1.49,4.28,-5.33,-5.34,1.18,1.23,0.04,5.10,2.81,0.36,0.70,1.79,,0.71,1.04,0.24,8.57,4.17,-0.40,-7.14,1.08,0.96,3.56,-2.61,,-3.84
BalanceCurrentAssets,13320000,13239000,,16192000,18909000,18338000,,23653000,24170000,25584000,,66985000,85105000,100547000,,126478000,120125000,123575000,135407000,134860000,131274000,149657000,157488000,158871000,166610000,157146000,146851000,145701000,142347000,147638000,142928000,148837000,152583000,160251000,168037000,168790000,184585000,180650000,175465000,197546000,197179000,192516000
BalanceCurrentAssets_yy,,,,,41.96,38.51,,46.08,27.82,39.51,,183.20,252.11,293.01,,88.82,41.15,22.90,,6.63,9.28,21.11,16.31,17.80,26.92,5.00,-6.75,-8.29,-14.56,-6.05,-2.67,2.15,7.19,8.54,17.57,13.41,20.97,12.73,4.42,17.04,6.82,6.57
BalanceCurrentAssets_sy,,,,,-10.87,-19.91,,-15.52,-0.98,6.26,,19.68,28.80,45.20,,71.06,33.54,36.23,,16.86,9.28,0.35,-7.47,9.34,6.98,8.34,1.95,-4.26,-14.56,-21.39,-12.98,2.81,10.31,2.47,6.77,12.16,14.38,5.63,3.38,-9.40,-1.62,-14.46
BalanceCurrentAssets_qq,,-0.61,-100.00,,16.78,-3.02,-100.00,,2.19,5.85,-100.00,,27.05,18.14,-100.00,,-5.02,2.87,9.57,-0.40,-2.66,14.00,5.23,0.88,4.87,-5.68,-6.55,-0.78,-2.30,3.72,-3.19,4.13,2.52,5.03,4.86,0.45,9.36,-2.13,-2.87,12.58,-0.19,-2.36
BalanceCurrentAssets_sq,,-3.44,-100.00,,-2.67,-10.02,-74.13,,3.45,-3.64,-64.50,,19.70,3.79,-100.00,,-1.95,1.15,-7.83,-3.38,-2.06,5.58,0.95,1.39,-0.62,-2.71,0.23,-1.06,-3.90,0.36,0.95,6.08,-1.03,1.84,2.32,0.79,-0.21,1.37,-1.10,-0.76,1.24,-3.42
BalanceInventory,,,,,0,0,,0,27000,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_yy,,,,,,,,,,,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_sy,,,,,,,,,,,,,-14.11,-9.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_qq,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_sq,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentReceivables,239000,657000,,244000,534000,1254000,,1898000,1377000,1253000,,17961000,73248000,75254000,,103917000,100239000,113193000,127177000,123851000,122235000,141275000,137667000,145781000,157427000,144824000,133986000,134516000,123884000,134907000,133885000,127750000,141945000,136800000,150162000,150206000,161571000,166453000,165998000,175637000,177770000,175809000
BalanceCurrentReceivables_yy,,,,,123.43,90.87,,677.87,157.87,-0.08,,846.31,5219.39,5905.91,,478.57,36.85,50.41,,19.18,21.94,24.81,8.25,17.71,28.79,2.51,-2.67,-7.73,-21.31,-6.85,-0.08,-5.03,14.58,1.40,12.16,17.58,13.83,21.68,10.55,16.93,10.03,5.62
BalanceCurrentReceivables_sy,,,,,9.29,-33.28,,-22.39,-14.42,-14.95,,29.02,25.45,53.14,,47.82,32.64,29.48,,11.07,12.08,-12.26,-36.82,7.96,12.47,7.77,9.73,-0.18,-14.47,-5.19,-1.83,-8.90,14.58,1.40,3.95,17.58,9.29,27.88,16.78,8.86,8.60,6.28
BalanceCurrentReceivables_qq,,174.90,-100.00,,118.85,134.83,-100.00,,-27.45,-9.01,-100.00,,307.82,2.74,-100.00,,-3.54,12.92,12.35,-2.62,-1.30,15.58,-2.55,5.89,7.99,-8.01,-7.48,0.40,-7.90,8.90,-0.76,-4.58,11.11,-3.63,9.77,0.03,7.57,3.02,-0.27,5.81,1.21,-1.10
BalanceCurrentReceivables_sq,,8.13,-100.00,,-0.26,-6.30,-85.17,,1.26,-9.01,-59.85,,7.63,1.34,-100.00,,-1.85,5.46,-4.14,-2.62,-2.29,9.30,5.38,1.01,-0.18,0.04,1.18,-1.35,1.54,6.19,2.20,-2.70,4.25,-3.63,3.94,0.03,8.02,3.10,-1.35,0.82,1.99,0.69
BalanceCurrentInvestments,9108000,9378000,,12401000,15037000,13533000,,16592000,18706000,21080000,,,207000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,65.10,44.31,,33.80,24.40,55.77,,-100.00,-98.89,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,-20.17,21.99,,,12.89,-15.12,,-22.72,-18.83,9.81,,,-16.20,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,2.96,-100.00,,21.26,-10.00,-100.00,,12.74,12.69,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,-33.16,-100.00,,,-1.16,-100.00,,1.09,-21.30,-100.00,,,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,2994000,2546000,,2828000,2301000,2369000,,3336000,2204000,1063000,,40612000,4919000,18531000,,15628000,12776000,3792000,1676000,4984000,2359000,1604000,13096000,7515000,2472000,5526000,5264000,4971000,11526000,6016000,3174000,13916000,4741000,10475000,11223000,10040000,12414000,5603000,4373000,8456000,3851000,6013000
BalanceCash_yy,,,,,-23.15,-6.95,,17.96,-4.22,-55.13,,1117.39,123.19,1643.27,,-61.52,159.73,-79.54,,-68.11,-81.54,-57.70,681.41,50.78,4.81,244.45,-59.81,-33.86,366.28,8.88,-39.70,179.97,-58.87,74.11,253.57,-27.85,161.83,-46.51,-61.03,-15.77,-68.98,7.31
BalanceCash_sy,,,,,-36.80,-25.34,,17.96,-4.22,49.06,,74.64,67.54,47.03,,10.26,-0.68,2.12,,-16.31,-15.35,-31.34,15.00,59.42,0.43,10.16,-23.92,21.56,-20.59,-12.10,2.40,26.30,-28.78,21.88,23.36,-27.85,31.34,12.38,-19.53,-25.06,-11.39,-16.07
BalanceCash_qq,,-14.96,-100.00,,-18.64,2.96,-100.00,,-33.93,-51.77,-100.00,,-87.89,276.72,-100.00,,-18.25,-70.32,-55.80,197.37,-52.68,-31.98,716.39,-42.62,-67.11,123.53,-4.74,-5.57,131.89,-47.80,-47.24,338.43,-65.93,120.94,7.13,-10.54,23.65,-54.86,-21.95,93.36,-54.46,56.15
BalanceCash_sq,,-47.34,-100.00,,-19.89,-33.79,-100.00,,-25.22,11.75,-96.57,,-27.38,4.53,-100.00,,-8.56,-11.41,-29.34,2.46,1.16,13.14,-8.88,-4.89,-15.98,0.36,-4.74,-4.71,-7.70,-14.40,-5.11,7.88,-49.70,48.95,-9.20,-10.05,-15.06,11.73,-25.77,-0.34,6.32,22.49
BalanceOtherCurrentAssets,979000,658000,,719000,1037000,1182000,,1827000,1856000,2161000,,8412000,6731000,6762000,,6933000,7110000,6590000,6554000,6025000,6680000,6777000,6724000,5575000,6711000,6796000,7601000,6215000,6937000,6714000,5869000,7171000,5896000,12977000,6652000,8544000,10600000,8594000,5093000,13453000,15558000,10695000
BalanceOtherCurrentAssets_yy,,,,,5.92,79.64,,154.10,78.98,82.83,,360.43,262.66,212.91,,-17.58,5.63,-2.54,,-13.10,-6.04,2.84,2.60,-7.46,0.47,0.28,13.04,11.47,3.36,-1.21,-22.79,15.37,-15.00,93.26,13.34,19.15,79.77,-33.77,-23.43,57.46,46.78,24.44
BalanceOtherCurrentAssets_sy,,,,,-30.88,-41.94,,-31.14,-21.12,-5.87,,2.26,5.30,-11.75,,62.50,5.75,17.36,,-1.89,8.65,17.47,20.46,11.50,7.04,-2.02,-15.99,-7.52,1.27,-1.21,-19.54,-4.14,-13.06,3.81,15.73,-11.67,7.91,2.69,6.44,13.20,13.89,2.76
BalanceOtherCurrentAssets_qq,,-32.79,-100.00,,44.23,13.98,-100.00,,1.59,16.43,-100.00,,-19.98,0.46,-100.00,,2.55,-7.31,-0.55,-8.07,10.87,1.45,-0.78,-17.09,20.37,1.27,11.84,-18.24,11.61,-3.21,-12.59,22.18,-17.77,120.08,-48.74,28.44,24.07,-18.92,-40.73,164.12,15.65,-31.26
BalanceOtherCurrentAssets_sq,,-6.63,-100.00,,26.23,-14.29,-45.72,,53.50,-19.44,-38.24,,45.76,-13.95,-100.00,,12.87,-6.74,-29.11,-38.99,49.46,-5.38,-2.04,-17.09,22.68,-13.43,-1.25,-5.95,22.62,-20.30,-13.79,-1.13,28.03,-1.19,-4.44,-29.67,9.91,-1.52,-0.46,-3.58,19.38,-15.92
BalanceAssetsForSale,,,,,,,,,0,0,,0,2353000,990000,,990000,0,0,0,0,552000,552000,552000,2349000,1487000,1005000,973000,1734000,2094000,2403000,2403000,669000,1826000,10000,5285000,4281000,4281000,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,-100.00,-100.00,,-100.00,,,,,169.24,82.05,76.13,-26.20,40.82,138.99,147.03,-61.41,-12.78,-99.58,119.96,539.91,134.43,-100.00,-100.00,-100.00,-100.00,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,-100.00,-83.09,,-87.51,,,,,-100.00,82.05,-99.56,-99.82,-100.00,-77.41,1.06,-99.53,-31.12,-99.79,-59.28,-100.00,-100.00,-100.00,-100.00,-100.00,-100.00,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,-57.93,-100.00,,-100.00,,,,,,,325.42,-36.71,-32.38,-3.25,78.25,20.76,14.76,,-72.16,172.96,-99.45,52749.50,-19.00,,-100.00,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,0.96,-100.00,,-10.48,,,,,,,,-30.18,-32.38,-2.99,45.67,-1.80,-61.44,,-86.08,13.50,-99.45,-0.70,-19.00,,-100.00,,,,
BalanceTotalAssets,13693000,13696000,,17395000,20201000,19618000,,28928000,30703000,32185000,,74154000,103425000,118109000,,143692000,137596000,146321000,160323000,158949000,158906000,178439000,187926000,188856000,195707000,186926000,175975000,175159000,172659000,182886000,178169000,186299000,192736000,208967000,227402000,228270000,250898000,243526000,243717000,270025000,272378000,271969000
BalanceTotalAssets_yy,,,,,47.53,43.24,,66.30,51.99,64.06,,156.34,236.86,266.97,,93.78,33.04,23.89,,10.62,15.49,21.95,17.22,18.82,23.16,4.76,-6.36,-7.25,-11.78,-2.16,1.25,6.36,11.63,14.26,27.63,22.53,30.18,16.54,7.17,18.29,8.56,11.68
BalanceTotalAssets_sy,,,,,0.05,-6.40,,-5.41,3.85,-3.46,,17.84,23.18,27.33,,17.60,36.20,26.40,,5.74,4.70,4.81,5.21,11.46,11.66,9.00,7.80,-0.08,-3.06,-2.68,-1.38,3.60,4.88,-2.82,-1.42,-1.61,-1.81,2.75,1.48,0.54,3.92,-0.73
BalanceTotalAssets_qq,,0.02,-100.00,,16.13,-2.89,-100.00,,6.14,4.83,-100.00,,39.47,14.20,-100.00,,-4.24,6.34,9.57,-0.86,-0.03,12.29,5.32,0.49,3.63,-4.49,-5.86,-0.46,-1.43,5.92,-2.58,4.56,3.46,8.42,8.82,0.38,9.91,-2.94,0.08,10.79,0.87,-0.15
BalanceTotalAssets_sq,,-2.16,-100.00,,-0.43,-0.31,-73.29,,4.03,-4.18,-56.88,,4.33,1.04,-100.00,,2.71,2.56,-2.03,-0.86,-0.18,2.20,2.29,2.80,0.24,-0.79,0.91,-0.51,1.02,1.48,-0.01,0.60,0.12,-1.46,0.74,-0.16,-0.45,-0.86,,-0.94,0.92,-1.21
BalanceCapital,9662000,9802000,,11905000,12765000,13592000,,15736000,20909000,21805000,,23823000,42526000,43291000,,46281000,48209000,47202000,49809000,52068000,53035000,50352000,51904000,51560000,52945000,49815000,51767000,50578000,51640000,49504000,45598000,46670000,47928000,48967000,50074000,49745000,49354000,49706000,50813000,55321000,49907000,49212000
BalanceCapital_yy,,,,,32.12,38.67,,32.18,63.80,60.43,,51.39,103.39,98.54,,94.27,13.36,9.03,,12.50,10.01,6.67,4.21,-0.98,-0.17,-1.07,-0.26,-1.91,-2.46,-0.62,-11.92,-7.73,-7.19,-1.08,9.81,6.59,2.97,1.51,1.48,11.21,1.12,-0.99
BalanceCapital_sy,,,,,1.75,-4.30,,2.21,2.12,-0.19,,19.22,25.47,22.95,,29.43,27.70,14.82,,8.87,9.40,4.13,1.18,10.70,6.63,9.17,7.99,4.98,3.68,-0.20,-4.14,3.64,-2.42,-1.66,-0.54,-2.53,-2.39,3.28,3.40,2.90,1.12,-0.99
BalanceCapital_qq,,1.45,-100.00,,7.22,6.48,-100.00,,32.87,4.29,-100.00,,78.51,1.80,-100.00,,4.17,-2.09,5.52,4.54,1.86,-5.06,3.08,-0.66,2.69,-5.91,3.92,-2.30,2.10,-4.14,-7.89,2.35,2.70,2.17,2.26,-0.66,-0.79,0.71,2.23,8.87,-9.79,-1.39
BalanceCapital_sq,,-2.09,-100.00,,-1.80,0.98,-24.22,,2.48,-3.88,-3.78,,0.78,1.67,-100.00,,7.46,3.28,-1.89,-1.60,1.80,0.44,1.60,2.95,1.84,0.37,2.26,-0.36,2.10,-0.46,-0.38,1.88,3.14,-1.43,0.70,-1.40,0.65,-0.93,1.49,-2.32,0.24,-2.89
BalanceShareCapital,1600000,2400000,,2400000,2400000,2400000,,2400000,2760000,2760000,,2760000,3680000,3680000,,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000,3680000
BalanceShareCapital_yy,,,,,50.00,,,,15.00,15.00,,15.00,33.33,33.33,,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,50.00,-100.00,,,,-100.00,,15.00,,-100.00,,33.33,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,-100.00,,,,-50.00,,,,-50.02,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,0,,,,-13533000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,6802000,6249000,,6248000,6249000,9505000,,9505000,13257000,16936000,,16936000,33677000,51315000,,36751000,36752000,37645000,41027000,37644000,37644000,45849000,45849000,45993000,46092000,53846000,52348000,52932000,52932000,49758000,49758000,49758000,49758000,54643000,54643000,54693000,54693000,58567000,58567000,63607000,60441000,62364000
BalanceReserve_yy,,,,,-8.13,52.10,,52.13,112.15,78.18,,78.18,154.03,202.99,,117.00,9.13,-26.64,,2.43,2.43,21.79,11.75,22.18,22.44,17.44,14.17,15.09,14.84,-7.59,-4.95,-6.00,-6.00,9.82,9.82,9.92,9.92,7.18,7.18,16.30,10.51,6.48
BalanceReserve_sy,,,,,13.03,1.75,,0.02,0.80,3.05,,2.01,4.88,11.06,,12.36,6.67,,,13.61,11.48,3.88,0.60,2.75,1.04,3.48,5.18,3.50,3.11,,-0.57,-0.10,-0.20,0.11,0.46,,0.14,0.09,0.98,0.84,3.55,1.24
BalanceReserve_qq,,-8.13,-100.00,,0.02,52.10,-100.00,,39.47,27.75,-100.00,,98.85,52.37,-100.00,,,2.43,8.98,-8.25,,21.80,,0.31,0.22,16.82,-2.78,1.12,,-6.00,,,,9.82,,0.09,,7.08,,8.61,-4.98,3.18
BalanceReserve_sq,,,-100.00,,,,-83.24,,,0.16,-50.00,,0.27,3.48,-100.00,,,3.90,-0.88,,,0.60,,,,0.24,,,,,,,,0.01,,,,,,,,0.25
BalanceNonshareCapital,,,,,,,,,0,0,,0,21560000,9133000,,7575000,7900000,7256000,7540000,7823000,8208000,7465000,8050000,8112000,8233000,7529000,6803000,6845000,6983000,6490000,5601000,13512000,14763000,19216000,19613000,19790000,19014000,17013000,16967000,18393000,22207000,21912000
BalanceNonshareCapital_yy,,,,,,,,,,,,,,,,,-63.36,-20.55,,3.27,3.89,2.88,6.76,3.69,0.31,0.86,-15.49,-15.62,-15.19,-13.80,-17.67,97.41,111.42,196.09,250.16,46.46,28.79,-11.47,-13.49,-7.06,16.80,28.79
BalanceNonshareCapital_sy,,,,,,,,,,,,,,,,,-49.24,-2.28,,-17.02,0.68,-0.33,-9.17,-6.66,-5.96,-0.26,-10.16,-41.82,-42.10,-32.56,-42.82,-28.52,-42.92,-8.92,6.48,-7.00,-6.38,,-20.25,1.78,8.40,5.09
BalanceNonshareCapital_qq,,,,,,,,,,,,,,-57.64,-100.00,,4.29,-8.15,3.91,3.75,4.92,-9.05,7.83,0.76,1.50,-8.55,-9.64,0.61,2.02,-7.06,-13.70,141.23,9.26,30.16,2.06,0.90,-3.92,-10.52,-0.27,8.40,20.74,-1.33
BalanceNonshareCapital_sq,,,,,,,,,,,,,,6.82,-100.00,,4.29,1.13,0.14,-3.91,1.84,-3.60,-2.34,9.92,0.13,0.83,3.97,-7.50,2.53,-0.13,23.08,2.16,9.28,16.16,,-0.50,,,1.08,,,0.24
BalanceNoncurrentLiabilities,568000,683000,,794000,690000,695000,,3637000,4087000,4270000,,24277000,24780000,49870000,,47536000,47617000,32808000,35322000,40413000,66189000,67118000,68107000,57486000,32633000,22676000,21618000,52125000,61642000,76711000,76919000,49151000,43917000,44243000,82078000,94353000,100635000,108057000,108163000,124778000,135906000,142725000
BalanceNoncurrentLiabilities_yy,,,,,21.48,1.76,,358.06,492.32,514.39,,567.50,506.31,1067.92,,95.81,92.16,-34.21,,-14.98,39.00,104.58,92.82,42.25,-50.70,-66.21,-68.26,-9.33,88.89,238.29,255.80,-5.71,-28.75,-42.32,6.71,91.97,129.15,144.23,31.78,32.25,35.05,32.08
BalanceNoncurrentLiabilities_sy,,,,,-26.27,-21.30,,19.13,12.25,-5.40,,-30.91,6.16,66.10,,29.17,83.90,5.61,,6.98,-9.51,12.38,23.13,24.07,1.82,14.50,0.46,-11.76,4.92,12.45,12.26,-0.40,-6.66,-20.01,9.35,-1.38,-6.49,-6.70,6.95,1.00,-4.76,10.70
BalanceNoncurrentLiabilities_qq,,20.25,-100.00,,-13.10,0.72,-100.00,,12.37,4.48,-100.00,,2.07,101.25,-100.00,,0.17,-31.10,7.66,14.41,63.78,1.40,1.47,-15.60,-43.23,-30.51,-4.67,141.11,18.26,24.45,0.27,-36.10,-10.65,0.74,85.51,14.96,6.66,7.38,0.10,15.36,8.92,5.02
BalanceNoncurrentLiabilities_sq,,-6.98,-100.00,,-3.00,,-51.00,,-1.01,-6.20,-64.13,,-1.35,4.98,-100.00,,-0.62,-11.86,-1.53,1.76,6.10,0.54,0.54,0.63,,-0.50,0.34,-0.10,7.12,8.53,2.34,2.98,0.67,-5.84,7.05,-3.78,0.06,,0.37,-0.56,0.17,0.18
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,564000,413000,,184000,309000,265000,,2850000,3391000,3318000,,23571000,23467000,48207000,,45898000,45838000,30790000,32838000,37609000,63352000,64138000,65034000,54173000,29464000,19462000,19331000,2142000,2070000,1999000,1927000,7002000,1784000,1712000,19640000,19655000,19497000,19425000,19360000,19288000,19216000,19145000
BalanceNoncurrentBorrowings_yy,,,,,-45.21,-35.84,,1448.91,997.41,1152.08,,727.05,592.04,1352.89,,94.72,95.33,-36.13,,-18.06,38.21,108.31,98.04,44.04,-53.49,-69.66,-70.28,-96.05,-92.97,-89.73,-90.03,226.92,-13.84,-14.34,919.23,180.69,993.08,1034.64,-1.43,-1.87,-1.44,-1.45
BalanceNoncurrentBorrowings_sy,,,,,-54.17,-66.76,,144.55,11.00,-40.59,,-52.20,-9.47,14.66,,94.72,52.58,-36.13,,-28.52,-21.16,44.53,7.70,13.62,-7.76,-20.91,-53.99,-21.64,-36.50,-17.76,-0.23,1.12,-13.42,-23.28,-26.45,0.20,-25.44,-1.82,-16.20,3.66,-2.20,-5.56
