,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeNetProfit,2329000,3281000,2064000,2090000,1253000,1332000,1589000,-178000,1088000,2786000,2764000,1711000,3757000,5863000,4168000,3483000,405000,-735000,1546000,1307000,-515000,-301000,-245000,-3168000,1283000,-1028000,-787000,-816000,-951000,-1361000,-1269000,-1306000,-183000,190000,-772000,-1501000,-1116000,335000,-403000,-2907000,-1004000,-699000,-550000,198000,131000,-195000
IncomeNetProfit_yy,,,,,-46.20,-59.40,-23.01,-108.52,-13.17,109.16,73.95,1061.24,245.31,110.45,50.80,103.57,-89.22,-112.54,-62.91,-62.47,-227.16,59.05,-115.85,-342.39,349.13,-241.53,-221.22,74.24,-174.12,-32.39,-61.25,-60.05,80.76,113.96,39.16,-14.93,-509.84,76.32,47.80,-93.67,10.04,-308.66,-36.48,106.81,113.05,72.10
IncomeNetProfit_sy,,,,,63.46,91.77,40.70,-79.11,19.70,-35.06,-25.71,104.75,43.72,-29.13,24.26,89.22,-28.31,48.82,-6.47,50.38,23.45,-40.77,-9.86,-61.44,10.72,74.42,22.90,32.46,56.00,37.79,34.75,8.14,41.94,1.61,29.53,-14.87,-15.21,4.69,-17.38,0.21,19.91,-39.89,13.49,-11.55,-9.96,51.70
IncomeNetProfit_qq,,40.88,-37.09,1.26,-40.05,6.30,19.29,-111.20,711.24,156.07,-0.79,-38.10,119.58,56.06,-28.91,-16.43,-88.37,-281.48,310.34,-15.46,-139.40,41.55,18.60,-1193.06,140.50,-180.12,23.44,-3.68,-16.54,-43.11,6.76,-2.92,85.99,203.83,-506.32,-94.43,25.65,130.02,-220.30,-621.34,65.46,30.38,21.32,136.00,-33.84,-248.85
IncomeNetProfit_sq,,98.48,-0.55,3.57,-64.84,174.00,-0.97,-97.45,112.24,117.42,-6.80,-41.98,51.09,-32.18,42.29,-16.43,-25.49,79.08,-0.09,15.63,-48.21,-11.58,33.02,-42.96,-32.39,0.42,36.81,-27.57,-5.94,18.62,8.59,-37.73,-11.18,24.75,12.14,-23.20,-1.51,11.16,-8.65,-4.53,14.21,-29.32,23.55,-24.91,17.54,-8.36
IncomeShareholderNetProfit,2329000,3281000,2064000,2090000,1253000,1332000,1589000,-178000,1088000,2786000,2764000,1711000,3757000,5863000,4168000,3483000,405000,-735000,1546000,1307000,-515000,-301000,-245000,-3168000,1283000,-1028000,-787000,-816000,-951000,-1361000,-1269000,-1306000,-183000,190000,-772000,-1501000,-1116000,335000,-403000,-2907000,-1004000,-699000,-550000,198000,131000,-195000
IncomeShareholderNetProfit_yy,,,,,-46.20,-59.40,-23.01,-108.52,-13.17,109.16,73.95,1061.24,245.31,110.45,50.80,103.57,-89.22,-112.54,-62.91,-62.47,-227.16,59.05,-115.85,-342.39,349.13,-241.53,-221.22,74.24,-174.12,-32.39,-61.25,-60.05,80.76,113.96,39.16,-14.93,-509.84,76.32,47.80,-93.67,10.04,-308.66,-36.48,106.81,113.05,72.10
IncomeShareholderNetProfit_sy,,,,,64.48,83.27,32.45,-105.64,18.90,-21.06,-22.58,122.04,43.72,-29.05,14.74,70.74,-39.90,48.82,-6.38,44.47,19.06,-46.94,-9.80,-61.56,23.74,74.42,22.85,35.22,56.00,36.08,25.55,9.97,42.03,14.59,39.16,-14.93,-16.46,14.12,-22.26,0.21,10.04,-39.89,14.16,-7.32,-10.11,46.79
IncomeShareholderNetProfit_qq,,40.88,-37.09,1.26,-40.05,6.30,19.29,-111.20,711.24,156.07,-0.79,-38.10,119.58,56.06,-28.91,-16.43,-88.37,-281.48,310.34,-15.46,-139.40,41.55,18.60,-1193.06,140.50,-180.12,23.44,-3.68,-16.54,-43.11,6.76,-2.92,85.99,203.83,-506.32,-94.43,25.65,130.02,-220.30,-621.34,65.46,30.38,21.32,136.00,-33.84,-248.85
IncomeShareholderNetProfit_sq,,107.05,-4.63,2.28,-66.00,146.30,-3.92,-100.13,112.24,142.09,-15.30,-43.42,26.00,-32.14,42.24,-16.43,-30.52,79.72,-0.69,15.63,-48.21,-11.85,33.33,-54.78,-26.66,1.17,65.95,-24.38,-12.57,19.58,6.76,-33.49,-8.38,25.93,18.69,-33.34,-1.51,29.06,-17.16,6.33,14.78,-29.22,43.74,-24.98,17.54,-4.30
BalanceNoncurrentAssets,4533000,4661000,5073000,3534000,3492000,3839000,4865000,7681000,13409000,13202000,14237000,19323000,21565000,,,21522000,21112000,26232000,,28197000,28165000,27620000,27479000,27691000,27390000,26599000,26086000,25688000,24765000,26325000,25742000,24873000,24098000,23288000,22688000,21928000,21431000,20945000,20515000,18725000,18463000,18259000,7412000,5337000,5371000,5465000
BalanceNoncurrentAssets_yy,,,,,-22.96,-17.64,-4.10,117.35,283.99,243.89,192.64,151.57,60.82,-100.00,-100.00,11.38,-2.10,,,31.01,33.41,5.29,,-1.79,-2.75,-3.70,-5.07,-7.23,-9.58,-1.03,-1.32,-3.17,-2.69,-11.54,-11.86,-11.84,-11.07,-10.06,-9.58,-14.61,-13.85,-12.82,-63.87,-71.50,-70.91,-70.07
BalanceNoncurrentAssets_sy,,,,,17.50,28.95,-4.10,20.78,24.44,15.96,4.32,6.13,13.58,13.00,8.66,11.40,16.58,,,9.52,16.69,10.72,,3.30,1.00,-0.92,-2.20,3.70,0.96,2.54,10.33,9.70,3.98,6.29,6.63,6.82,13.71,8.31,9.99,9.71,6.71,1.32,2.24,-0.52,3.24,6.48
BalanceNoncurrentAssets_qq,,2.82,8.84,-30.34,-1.19,9.94,26.73,57.88,74.57,-1.54,7.84,35.72,11.60,-100.00,,,-1.91,24.25,-100.00,,-0.11,-1.94,-0.51,0.77,-1.09,-2.89,-1.93,-1.53,-3.59,6.30,-2.21,-3.38,-3.12,-3.36,-2.58,-3.35,-2.27,-2.27,-2.05,-8.73,-1.40,-1.10,-59.41,-28.00,0.64,1.75
BalanceNoncurrentAssets_sq,,7.78,-100.00,-1.86,1.45,5.27,-100.00,10.37,1.92,1.38,-100.00,6.19,0.92,0.69,,,1.05,2.73,-100.00,,1.23,0.70,-0.37,0.54,-0.71,-0.34,-0.84,2.52,-0.28,0.51,0.88,-0.03,-0.67,2.72,1.14,2.24,0.62,0.90,0.26,0.10,-0.21,1.04,0.37,-0.23,0.68,-0.24
BalanceIntangibleAssets,31000,31000,31000,12000,5000,2000,23000,20000,16000,19000,16000,11000,8000,,,1000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceIntangibleAssets_yy,,,,,-83.87,-93.55,-25.81,66.67,220.00,850.00,-30.43,-45.00,-50.00,-100.00,-100.00,-90.91,-87.50,,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceIntangibleAssets_sy,,,,,0.96,-20.59,-25.81,5.36,17.30,53.14,-7.18,9.30,14.00,6.10,2.03,2.10,0.42,,,-3.19,0.40,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceIntangibleAssets_qq,,,,-61.29,-58.33,-60.00,1050.00,-13.04,-20.00,18.75,-15.79,-31.25,-27.27,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceIntangibleAssets_sq,,,,0.98,-4.38,-3.65,-100.00,4.70,-0.24,3.10,-100.00,-2.12,-1.03,-0.24,,,,-1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceProperty,4473000,4601000,5013000,3456000,3458000,3667000,4672000,7595000,7327000,7100000,8138000,13086000,15331000,,,15344000,14934000,16735000,,21474000,20951000,20332000,19691000,19530000,19113000,18644000,18000000,17387000,16610000,16189000,15597000,15100000,14579000,14051000,13615000,13180000,12623000,12153000,11778000,11397000,10999000,10664000,172000,168000,165000,161000
BalanceProperty_yy,,,,,-22.69,-20.30,-6.80,119.76,111.89,93.62,74.19,72.30,109.24,-100.00,-100.00,17.26,-2.59,,,39.95,40.29,21.49,,-9.05,-8.77,-8.30,-8.59,-10.97,-13.10,-13.17,-13.35,-13.15,-12.23,-13.21,-12.71,-12.72,-13.42,-13.51,-13.49,-13.53,-12.87,-12.25,-98.54,-98.53,-98.50,-98.49
BalanceProperty_sy,,,,,22.45,18.63,-27.33,26.10,24.72,8.47,-47.10,-3.09,0.46,-1.75,0.29,9.04,15.40,,,17.19,17.22,8.62,,3.28,-0.18,0.82,-1.40,1.27,7.60,8.52,3.40,4.90,5.25,5.88,4.68,5.72,5.57,4.03,3.33,3.26,1.03,-0.23,2.01,-0.04,2.24,2.38
BalanceProperty_qq,,2.86,8.95,-31.06,0.06,6.04,27.41,62.56,-3.53,-3.10,14.62,60.80,17.16,-100.00,,,-2.67,12.06,-100.00,,-2.44,-2.95,-3.15,-0.82,-2.14,-2.45,-3.45,-3.41,-4.47,-2.53,-3.66,-3.19,-3.45,-3.62,-3.10,-3.20,-4.23,-3.72,-3.09,-3.23,-3.49,-3.05,-98.39,-2.33,-1.79,-2.42
BalanceProperty_sq,,2.59,-100.00,-9.28,0.72,5.38,-100.00,8.06,-0.67,0.42,-100.00,-9.68,-0.13,0.40,,,-0.90,2.25,-100.00,,-0.14,-0.46,-1.18,0.26,-1.01,0.41,-0.99,0.08,-0.64,-0.40,0.06,1.11,-0.27,1.00,-0.16,0.83,0.09,0.58,-0.08,0.16,-0.62,-0.30,-0.30,0.23,-0.60,-0.37
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,,,,,,,31000,6000000,6056000,6056000,6084000,6084000,,,6143000,6143000,6243000,,6257000,6667000,6685000,7118000,7161000,7262000,6821000,6829000,6711000,6360000,6284000,6294000,6062000,6052000,6051000,6051000,6004000,6000000,6000000,6000000,6000000,6000000,6000000,6000000,4142000,4142000,4185000
BalanceNoncurrInvestments_yy,,,,,,,,,,,,19525.81,1.40,-100.00,-100.00,0.97,0.97,,,1.86,8.53,7.08,,14.45,8.92,2.03,-4.06,-6.28,-12.42,-7.87,-7.83,-9.67,-4.84,-3.71,-3.86,-0.96,-0.86,-0.84,-0.84,-0.07,,,,-30.97,-30.97,-30.25
BalanceNoncurrInvestments_sy,,,,,,,,,,,,23.56,1.40,39.66,363.41,23.66,0.97,,,1.86,5.12,24.48,,11.35,7.38,7.88,-1.38,0.38,-0.18,3.04,46.15,-3.46,-3.46,-12.19,12.48,10.85,10.79,17.34,23.56,2.43,,,,,,-7.72
BalanceNoncurrInvestments_qq,,,,,,,,,19254.84,0.93,,0.46,,-100.00,,,,1.63,-100.00,,6.55,0.27,6.48,0.60,1.41,-6.07,0.12,-1.73,-5.23,-1.19,0.16,-3.69,-0.16,-0.02,,-0.78,-0.07,,,,,,,-30.97,,1.04
BalanceNoncurrInvestments_sq,,,,,,,,,-3.14,-1.32,,379.73,,,,,,,-100.00,,1.50,1.68,1.32,-1.86,0.32,-0.56,-0.16,4.19,0.21,0.03,0.41,-1.58,0.78,0.01,,0.51,,,,,,,,,,-0.78
BalanceOtherNoncurrentAssets,29000,29000,29000,66000,29000,170000,170000,35000,66000,27000,27000,142000,142000,,,34000,34000,3254000,,466000,547000,603000,670000,1000000,1015000,1134000,1257000,1590000,1795000,3852000,3851000,3711000,3467000,3186000,3022000,2744000,2808000,2792000,2737000,1328000,1464000,1595000,1240000,1027000,1064000,1119000
BalanceOtherNoncurrentAssets_yy,,,,,,486.21,486.21,-46.97,127.59,-84.12,-84.12,305.71,115.15,-100.00,-100.00,-76.06,-76.06,,,1270.59,1508.82,-81.47,,114.59,85.56,88.06,87.61,59.00,76.85,239.68,206.36,133.40,93.15,-17.29,-21.53,-26.06,-19.01,-12.37,-9.43,-51.60,-47.86,-42.87,-54.69,-22.67,-27.32,-29.84
BalanceOtherNoncurrentAssets_sy,,,,,,14.79,-64.24,18.24,31.07,-15.32,-84.12,32.70,4.87,-1.59,-47.84,-1.88,3.37,,,10.04,42.43,13.29,,16.36,16.49,14.68,21.52,13.46,26.02,46.99,10.07,10.19,2.99,7.90,8.65,9.75,19.78,7.27,12.63,-3.12,7.50,8.73,13.39,2.03,9.50,-0.68
BalanceOtherNoncurrentAssets_qq,,,,127.59,-56.06,486.21,,-79.41,88.57,-59.09,,425.93,,-100.00,,,,9470.59,-100.00,,17.38,10.24,11.11,49.25,1.50,11.72,10.85,26.49,12.89,114.60,-0.03,-3.64,-6.58,-8.10,-5.15,-9.20,2.33,-0.57,-1.97,-51.48,10.24,8.95,-22.26,-17.18,3.60,5.17
BalanceOtherNoncurrentAssets_sq,,,,8.20,19.50,-0.76,,-63.09,-0.69,-12.36,,218.83,,-0.19,,,,1.98,-100.00,,0.80,,1.86,3.36,0.22,,,3.30,-0.06,1.26,0.48,-0.58,-1.45,0.34,0.10,0.25,,2.21,-1.46,-0.46,1.32,5.30,5.44,-8.23,3.08,-1.39
BalanceCurrentAssets,25418000,32086000,33904000,38743000,33036000,44149000,38170000,28141000,27598000,33808000,36740000,44256000,57097000,,,62439000,73977000,56203000,,51575000,53905000,55312000,59115000,54609000,50786000,52406000,42477000,42927000,43304000,44807000,42598000,40898000,41821000,41627000,41756000,38957000,41755000,44903000,41523000,10800000,5712000,5190000,6316000,5535000,5728000,5641000
BalanceCurrentAssets_yy,,,,,29.97,37.60,12.58,-27.36,-16.46,-23.42,-3.75,57.27,106.89,-100.00,-100.00,41.09,29.56,,,-17.40,-27.13,-1.59,,5.88,-5.79,-5.25,-28.15,-21.39,-14.73,-14.50,0.28,-4.73,-3.42,-7.10,-1.98,-4.75,-0.16,7.87,-0.56,-72.28,-86.32,-88.44,-84.79,-48.75,0.28,8.69
BalanceCurrentAssets_sy,,,,,29.97,13.62,13.97,8.04,-0.96,-17.34,-6.11,4.46,10.91,16.28,-10.16,25.25,4.94,,,13.19,9.30,-0.12,,3.02,9.15,15.91,6.42,15.68,11.34,9.53,14.73,6.89,11.38,10.18,12.21,6.48,9.94,11.56,8.24,9.60,10.55,-0.44,10.25,15.14,15.11,12.91
BalanceCurrentAssets_qq,,26.23,5.67,14.27,-14.73,33.64,-13.54,-26.27,-1.93,22.50,8.67,20.46,29.02,-100.00,,,18.48,-24.03,-100.00,,4.52,2.61,6.88,-7.62,-7.00,3.19,-18.95,1.06,0.88,3.47,-4.93,-3.99,2.26,-0.46,0.31,-6.70,7.18,7.54,-7.53,-73.99,-47.11,-9.14,21.70,-12.37,3.49,-1.52
BalanceCurrentAssets_sq,,0.15,-100.00,14.27,2.78,-5.24,-100.00,-19.30,-2.97,1.09,-100.00,18.69,-1.00,-1.02,,,0.94,8.67,-100.00,,1.37,-5.62,-1.62,-1.28,3.65,6.32,0.98,-0.19,1.18,3.47,0.12,1.98,6.60,-0.17,-0.95,-1.09,1.79,3.80,-1.29,2.94,0.48,-0.18,1.88,5.23,-1.04,-0.16
BalanceInventory,12853000,18849000,19263000,10476000,10748000,17162000,14627000,6683000,10881000,11110000,13156000,24119000,25765000,,,16815000,8957000,12279000,,13977000,19033000,15266000,25910000,25498000,21523000,23666000,17977000,21296000,19874000,23735000,21563000,21788000,18647000,15774000,20827000,19512000,20030000,22376000,20064000,280000,5000,,,,,
BalanceInventory_yy,,,,,-16.38,-8.95,-24.07,-36.21,1.24,-35.26,-10.06,260.90,136.79,-100.00,-100.00,-30.28,-65.24,,,-16.88,112.49,24.33,,82.43,13.08,55.02,-30.62,-16.48,-7.66,0.29,19.95,2.31,-6.17,-33.54,-3.41,-10.45,7.42,41.85,-3.66,-98.56,-99.98,-100.00,-100.00,-100.00,-100.00,
BalanceInventory_sy,,,,,-5.58,1.56,-24.07,4.38,-0.32,-9.24,-10.06,7.77,7.12,0.91,11.57,14.05,14.99,,,9.79,8.25,21.40,,2.06,11.76,5.10,0.78,5.50,5.17,11.38,11.31,8.09,7.45,10.16,7.36,5.34,4.82,10.75,12.41,3.67,18.37,6.66,5.07,5.73,7.37,
BalanceInventory_qq,,46.65,2.20,-45.62,2.60,59.68,-14.77,-54.31,62.82,2.10,18.42,83.33,6.82,-100.00,,,-46.73,37.09,-100.00,,36.17,-19.79,69.72,-1.59,-15.59,9.96,-24.04,18.46,-6.68,19.43,-9.15,1.04,-14.42,-15.41,32.03,-6.31,2.65,11.71,-10.33,-98.60,-98.21,-100.00,,,,
BalanceInventory_sq,,1.24,-100.00,28.75,2.42,-1.12,-100.00,3.50,-1.30,-2.12,-100.00,46.65,5.04,-7.99,,,-6.98,-0.80,-100.00,,-1.33,-4.14,4.69,-1.25,-1.87,,3.57,2.59,0.09,1.62,1.39,-1.68,3.67,0.51,,-6.31,2.65,5.18,3.24,-1.95,1.67,-0.47,,,,
BalanceCurrentReceivables,11518000,13031000,13348000,23284000,17036000,26370000,22987000,9125000,15879000,19057000,21876000,19577000,26858000,,,30240000,51824000,38147000,,30364000,30440000,36615000,28458000,23743000,25263000,25803000,22235000,16948000,18615000,17615000,18509000,14698000,18024000,19257000,19513000,14587000,18297000,18835000,17787000,10043000,5047000,4845000,6086000,4721000,4686000,4659000
BalanceCurrentReceivables_yy,,,,,47.91,102.36,72.21,-60.81,-6.79,-27.73,-4.83,114.54,69.14,-100.00,-100.00,54.47,92.96,,,0.41,-41.26,-4.02,,-21.81,-17.01,-29.53,-21.87,-28.62,-26.32,-31.73,-16.76,-13.28,-3.17,9.32,5.42,-0.76,1.51,-2.19,-8.85,-31.15,-72.42,-74.28,-65.78,-52.99,-7.15,-3.84
BalanceCurrentReceivables_sy,,,,,47.91,18.95,19.27,13.04,-4.71,-2.78,-39.98,-5.56,13.53,10.01,-9.44,17.50,12.18,,,8.28,17.93,9.02,,3.50,8.91,20.59,8.20,12.62,11.69,12.16,17.51,12.51,9.14,16.49,14.16,10.18,14.29,12.03,19.65,17.36,12.25,9.77,11.50,9.35,7.57,11.40
BalanceCurrentReceivables_qq,,13.14,2.43,74.44,-26.83,54.79,-12.83,-60.30,74.02,20.01,14.79,-10.51,37.19,-100.00,,,71.38,-26.39,-100.00,,0.25,20.29,-22.28,-16.57,6.40,2.14,-13.83,-23.78,9.84,-5.37,5.08,-20.59,22.63,6.84,1.33,-25.24,25.43,2.94,-5.56,-43.54,-49.75,-4.00,25.61,-22.43,-0.74,-0.58
BalanceCurrentReceivables_sq,,8.99,-100.00,13.22,0.58,-4.92,-100.00,-17.70,-2.04,0.94,-100.00,0.98,2.38,-5.09,,,-8.39,8.02,-100.00,,5.64,-0.86,-3.80,-3.22,4.38,5.73,0.07,-3.24,4.98,3.56,4.00,-0.60,2.11,6.84,4.12,-1.27,7.50,7.37,3.02,1.86,0.73,3.86,4.98,-2.55,1.94,3.62
BalanceCurrentInvestments,120000,120000,252000,90000,444000,71000,71000,,,,,,,,,,,,,,,106000,33000,0,0,,92000,61000,422000,169000,113000,246000,41000,21000,17000,92000,262000,48000,36000,22000,,,,,,
BalanceCurrentInvestments_yy,,,,,270.00,-40.83,-71.83,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,-100.00,178.79,,,,22.83,303.28,-90.28,-87.57,-84.96,-62.60,539.02,128.57,111.76,-76.09,-100.00,-100.00,-100.00,-100.00,,
BalanceCurrentInvestments_sy,,,,,57.98,-20.42,-32.26,-1.34,-9.94,-50.38,-100.00,,,,,,,,,,,,,,,8.33,7.03,,,,-26.20,-16.96,,-28.96,-9.51,-8.82,-4.30,4.30,2.72,-2.94,-8.59,-1.56,-0.76,-4.13,,
BalanceCurrentInvestments_qq,,,110.00,-64.29,393.33,-84.01,,-100.00,,,,,,,,,,,,,,,-68.87,-100.00,,,,-33.70,591.80,-59.95,-33.14,117.70,-83.33,-48.78,-19.05,441.18,184.78,-81.68,-25.00,-38.89,-100.00,,,,,
BalanceCurrentInvestments_sq,,,-100.00,-31.06,13.64,-35.22,,-25.46,,,,,,,,,,,,,,,,0.81,,,,-6.94,-2.99,-2.69,,-4.45,1.31,-8.28,0.34,-4.66,,0.48,,,,,,,,
BalanceCash,913000,70000,930000,4880000,4808000,438000,365000,12144000,685000,912000,469000,511000,4426000,,,15341000,13148000,5667000,,7173000,4213000,2946000,4382000,5180000,3569000,2519000,1840000,4445000,3950000,2954000,2062000,3978000,4755000,6290000,1147000,4623000,2831000,3341000,3433000,364000,437000,133000,107000,769000,995000,928000
BalanceCash_yy,,,,,426.62,525.71,-60.75,148.85,-85.75,108.22,28.49,-95.79,546.13,-100.00,-100.00,2902.15,197.06,,,-53.24,-67.96,-48.01,,-27.78,-15.29,-14.49,-58.01,-14.19,10.68,17.27,12.07,-10.51,20.38,112.93,-44.37,16.21,-40.46,-46.88,199.30,-92.13,-84.56,-96.02,-96.88,111.26,127.69,597.74
BalanceCash_sy,,,,,5.33,37.89,-60.75,66.19,30.48,-2.76,-21.50,-9.52,-5.40,-21.24,-71.18,44.37,33.57,,,-32.51,-35.40,-22.10,,0.05,-11.14,19.93,6.84,40.26,20.00,22.72,36.25,31.28,57.12,36.03,28.67,13.45,-6.24,-9.07,3.46,-4.79,-0.76,-0.14,-11.52,5.80,-1.73,-14.94
BalanceCash_qq,,-92.33,1228.57,424.73,-1.48,-90.89,-16.67,3227.12,-94.36,33.14,-48.57,8.96,766.14,-100.00,,,-14.30,-56.90,-100.00,,-41.27,-30.07,48.74,18.21,-31.10,-29.42,-26.96,141.58,-11.14,-25.22,-30.20,92.92,19.53,32.28,-81.76,303.05,-38.76,18.01,2.75,-89.40,20.05,-69.57,-19.55,618.69,29.39,-6.73
BalanceCash_sq,,-6.64,-100.00,-18.62,-8.18,-6.53,-100.00,9.54,-8.03,-4.84,-100.00,65.52,-22.07,-17.97,,,-26.34,-20.90,-100.00,,-14.02,-11.85,-13.33,5.94,-9.75,0.20,-13.28,24.60,-13.94,-3.00,-0.86,22.85,15.80,-9.28,-12.22,9.84,-4.11,-3.84,-1.74,11.07,-1.49,-13.85,-1.81,10.86,-19.30,-15.65
BalanceOtherCurrentAssets,14000,16000,111000,13000,,108000,120000,189000,153000,2729000,1239000,49000,48000,,,43000,48000,110000,,61000,219000,379000,332000,188000,431000,418000,333000,177000,443000,334000,351000,188000,354000,285000,252000,143000,335000,303000,203000,91000,223000,212000,123000,45000,47000,54000
BalanceOtherCurrentAssets_yy,,,,,-100.00,575.00,8.11,1353.85,,2426.85,932.50,-74.07,-68.63,-100.00,-100.00,-12.24,,,,41.86,356.25,244.55,,208.20,96.80,10.29,0.30,-5.85,2.78,-20.10,5.41,6.21,-20.09,-14.67,-28.21,-23.94,-5.37,6.32,-19.44,-36.36,-33.43,-30.03,-39.41,-50.55,-78.92,-74.53
BalanceOtherCurrentAssets_sy,,,,,103.21,54.68,11.93,64.21,,-11.24,24.25,-23.17,-6.75,-11.93,-60.81,10.69,,,,31.30,11.32,9.73,,3.20,22.57,8.48,27.75,17.69,11.78,37.16,19.34,6.21,-2.37,3.03,-8.41,17.32,24.04,10.53,20.26,20.99,-0.05,23.94,8.50,12.08,-0.81,4.88
BalanceOtherCurrentAssets_qq,,14.29,593.75,-88.29,-100.00,,11.11,57.50,-19.05,1683.66,-54.60,-96.05,-2.04,-100.00,,,11.63,129.17,-100.00,,259.02,73.06,-12.40,-43.37,129.26,-3.02,-20.33,-46.85,150.28,-24.60,5.09,-46.44,88.30,-19.49,-11.58,-43.25,134.27,-9.55,-33.00,-55.17,145.05,-4.93,-41.98,-63.41,4.44,14.89
BalanceOtherCurrentAssets_sq,,3.98,-50.68,-7.16,27.90,,-100.00,-32.90,16.38,-3.41,-100.00,-42.62,13.00,-6.87,,,24.30,4.75,-100.00,,33.57,3.06,-13.46,-25.60,29.09,-2.70,-0.58,-15.14,29.37,3.04,-0.70,-16.89,28.01,4.90,-1.93,-13.75,37.09,-10.21,2.27,0.05,20.80,6.50,-8.79,-5.42,13.45,2.36
BalanceAssetsForSale,,,,,,,,,,,,21000,,,,72000,,,,532000,,,0,1000,0,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,242.86,,,,638.89,,,,-99.81,,,,-100.00,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,71.43,,,,284.51,,,,-99.90,,,,-100.00,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,-50.00,,,,-10.34,,,,-54.78,,,,-100.00,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,29951000,36747000,38977000,42277000,36528000,47988000,43035000,35822000,41007000,47010000,50977000,63600000,78662000,,,84033000,95089000,82435000,,80304000,82070000,82932000,86594000,82301000,78176000,79005000,68563000,68615000,68069000,71132000,68340000,65772000,65919000,64915000,64444000,60885000,63186000,65848000,62038000,29525000,24175000,23449000,13728000,10873000,11099000,11106000
BalanceTotalAssets_yy,,,,,21.96,30.59,10.41,-15.27,12.26,-2.04,18.45,77.54,91.83,-100.00,-100.00,32.13,20.88,,,-4.44,-13.69,0.60,,2.49,-4.74,-4.74,-20.82,-16.63,-12.93,-9.97,-0.33,-4.14,-3.16,-8.74,-5.70,-7.43,-4.15,1.44,-3.73,-51.51,-61.74,-64.39,-77.87,-63.17,-54.09,-52.64
BalanceTotalAssets_sy,,,,,21.96,30.59,10.41,6.58,10.22,3.49,-3.62,12.10,16.80,15.41,11.13,21.48,17.72,,,10.99,11.62,5.88,,5.74,11.01,2.72,3.24,10.51,5.21,8.82,9.16,8.61,8.32,8.47,10.56,6.99,7.68,6.80,4.97,9.33,7.54,5.03,7.09,7.08,9.50,11.96
BalanceTotalAssets_qq,,22.69,6.07,8.47,-13.60,31.37,-10.32,-16.76,14.47,14.64,8.44,24.76,23.68,-100.00,,,13.16,-13.31,-100.00,,2.20,1.05,4.42,-4.96,-5.01,1.06,-13.22,0.08,-0.80,4.50,-3.93,-3.76,0.22,-1.52,-0.73,-5.52,3.78,4.21,-5.79,-52.41,-18.12,-3.00,-41.46,-20.80,2.08,0.06
BalanceTotalAssets_sq,,9.85,-100.00,8.47,1.43,0.34,-100.00,-1.71,-1.06,1.55,-100.00,14.05,-1.12,1.77,,,-0.03,4.76,-100.00,,2.48,0.46,-1.40,0.23,-0.09,1.18,-0.16,2.06,0.46,2.74,1.51,0.09,2.54,1.78,0.67,1.04,0.55,3.07,0.48,3.35,0.82,-0.08,1.95,3.53,0.54,0.06
BalanceCapital,15996000,19277000,21541000,29351000,30804000,29963000,31552000,31374000,32462000,34448000,37212000,52269000,56026000,,,67803000,68207000,63952000,,66813000,66298000,58961000,58711000,55544000,56827000,44063000,43276000,35483000,34522000,33161000,31892000,30586000,30430000,30620000,29848000,28346000,27231000,27566000,11300000,8393000,7389000,6690000,6140000,6338000,6469000,6274000
