,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceIntangibleAssets_qq,,,,,-3.59,-3.69,-100.00,,-4.19,-4.38,-100.00,,-5.41,-5.71,-6.06,-4.84,-10.17,-5.85,-11.82,-15.45,-10.48,-12.91,-10.00,1177422.95,0.05,3.52,,-1.91,-0.04,0.03,0.17,,-0.02,-0.01,-0.01,-0.01,,
BalanceIntangibleAssets_sq,,,,,-0.54,-0.76,-100.00,,-0.37,-0.25,-100.00,,-0.54,-1.10,-3.54,-2.90,-0.67,-0.42,-0.82,-0.51,-0.46,-0.53,-0.39,-0.80,-0.48,-0.13,,-0.50,-0.40,-0.43,-0.49,,-0.39,-0.77,-0.07,-0.28,,
BalanceProperty,,,,121175000,120669000,119972000,,120791000,120681000,122329000,,114051000,113602000,110463000,109832000,109040000,108678000,105572000,105144000,104288000,118142000,113568000,113403000,717357000,717246000,728454000,729911000,751289000,777698000,832223000,849069000,849929000,871276000,891163000,904461000,942978000,944425000,965816000
BalanceProperty_yy,,,,,,,,-0.32,0.01,1.96,,-5.58,-5.87,-9.70,,-4.39,-4.33,-4.43,-4.27,-4.36,8.71,7.57,7.85,587.86,507.11,541.43,543.65,4.73,8.43,14.25,16.32,13.13,12.03,7.08,6.52,10.95,8.40,8.38
BalanceProperty_sy,,,,,,,,7.19,0.01,8.02,,0.76,1.38,-2.80,,-4.39,-3.25,-3.98,-4.20,-4.36,-3.14,-2.12,-2.57,-1.28,-1.18,-1.30,0.48,3.22,4.34,3.84,3.30,0.76,1.48,0.01,1.05,0.85,1.22,1.08
BalanceProperty_qq,,,,,-0.42,-0.58,-100.00,,-0.09,1.37,-100.00,,-0.39,-2.76,-0.57,-0.72,-0.33,-2.86,-0.41,-0.81,13.28,-3.87,-0.15,532.58,-0.02,1.56,0.20,2.93,3.52,7.01,2.02,0.10,2.51,2.28,1.49,4.26,0.15,2.26
BalanceProperty_sq,,,,,-1.05,0.44,-100.00,,-0.22,0.87,-100.00,,-0.74,-1.49,-1.65,-1.57,-0.50,-2.17,-0.38,-1.21,-0.04,-0.32,-0.36,-1.16,-0.29,0.08,,0.86,-0.52,0.42,-0.39,-0.10,-0.50,-0.67,-0.57,0.81,0.38,0.32
BalanceNoncurrentReceivables,,,,204000,0,0,,394000,423000,608000,,472000,443000,475000,519000,170000,170000,170000,447000,,,,,37155000,12089000,25332000,28516000,25488000,24740000,21756000,21814000,8225000,7779000,14269000,13761000,24037000,26807000,13377000
BalanceNoncurrentReceivables_yy,,,,,,,,93.14,,,,19.80,4.73,-21.88,,-63.98,-61.63,-64.21,-13.87,-100.00,-100.00,-100.00,-100.00,,,,,-31.40,104.65,-14.12,-23.50,-67.73,-68.56,-34.41,-36.92,192.24,244.61,-6.25
BalanceNoncurrentReceivables_sy,,,,,,,,7.49,,,,-13.63,-43.58,-54.64,,-6.84,-16.25,-10.92,-11.86,-29.52,-34.33,13.13,-4.65,,,,,,21.13,17.11,-2.62,2.18,-1.87,4.86,1.02,,3.40,-3.04
BalanceNoncurrentReceivables_qq,,,,,-100.00,,,,7.36,43.74,-100.00,,-6.14,7.22,9.26,-67.24,,,162.94,-100.00,,,,,-67.46,109.54,12.57,-10.62,-2.93,-12.06,0.27,-62.29,-5.42,83.43,-3.56,74.67,11.52,-50.10
BalanceNoncurrentReceivables_sq,,,,,,,,,,-3.78,-100.00,,-7.42,-11.30,,-0.52,,,1.94,-9.06,,,,,-7.84,,1.28,2.44,1.40,3.70,-0.59,0.07,0.22,2.63,-2.29,-0.09,1.03,-1.08
BalanceNoncurrInvestments,,,,74000,74000,73000,,80000,80000,80000,,82000,82000,82000,82000,90000,90000,90000,90000,90000,,,,2815000,39065000,16130000,29669000,5645000,3295000,5669000,5669000,5669000,6803000,11073000,29563000,27253000,28476000,44112000
BalanceNoncurrInvestments_yy,,,,,,,,8.11,8.11,9.59,,2.50,2.50,2.50,,9.76,9.76,9.51,9.63,-0.11,-100.00,-100.00,-100.00,3031.48,,,,100.52,-91.57,-64.85,-80.89,0.43,106.48,95.33,421.49,380.74,318.58,298.37
BalanceNoncurrInvestments_sy,,,,,,,,4.27,,-2.41,,-24.19,-12.22,-4.55,,-6.38,-3.38,3.26,-0.46,-22.94,-25.65,-7.69,-11.54,-1.44,,,,,0.40,-2.84,-8.46,,-5.78,,,-1.64,-2.70,0.04
BalanceNoncurrInvestments_qq,,,,,,-1.35,-100.00,,,,-100.00,,,,,9.76,,-0.22,0.11,,-100.00,,,,1287.65,-58.71,83.94,-80.97,-41.64,72.06,,,20.00,62.77,166.98,-7.81,4.49,54.91
BalanceNoncurrInvestments_sq,,,,,,-4.00,-100.00,,,,-100.00,,,,,1.42,,-0.60,,,,,,,,,,-0.52,,-0.96,,,,,,-1.31,2.86,0.60
BalanceOtherNoncurrentAssets,,,,1948000,2211000,2262000,,2530000,1988000,1031000,,620000,743000,811000,809000,367000,380000,361000,357000,318000,-249000,2413000,1348000,2697000,4023000,2631000,2627000,6389000,6385000,6390000,6386000,8063000,8045000,6620000,6626000,6688000,6094000,6234000
BalanceOtherNoncurrentAssets_yy,,,,,,,,29.88,-10.09,-54.42,,-75.49,-62.63,-21.34,,-40.81,-48.86,-55.49,-55.83,-13.38,-165.50,568.48,277.13,748.47,1716.11,9.03,94.92,136.87,58.72,142.87,143.13,26.20,26.01,3.60,3.76,-17.05,-24.25,-5.83
BalanceOtherNoncurrentAssets_sy,,,,,,,,28.24,10.00,12.76,,2.72,16.78,12.67,,3.40,1.32,0.15,1.80,6.94,4.74,2.70,14.60,-0.36,-1.32,7.83,1.28,3.54,1.62,4.60,17.80,1.79,5.06,-1.34,3.82,-11.14,-15.17,2.94
BalanceOtherNoncurrentAssets_qq,,,,,13.50,2.31,-100.00,,-21.42,-48.14,-100.00,,19.84,9.15,-0.25,-54.64,3.54,-5.00,-1.02,-11.03,-178.30,1069.55,-44.16,100.17,49.13,-34.59,-0.17,143.24,-0.07,0.08,-0.06,26.26,-0.22,-17.71,0.09,0.94,-8.88,2.30
BalanceOtherNoncurrentAssets_sq,,,,,-4.42,1.00,-100.00,,-0.29,-3.03,-100.00,,-0.29,-0.42,-4.08,1.89,-0.35,6.02,,-0.31,-2.21,-0.56,5.05,3.10,-0.10,-0.17,,6.09,-2.42,0.06,2.80,-4.28,0.60,-4.96,2.18,-5.27,0.94,2.94
BalanceCurrentAssets,,,,34535000,35284000,37127000,,38822000,40681000,43640000,,32857000,35094000,19737000,20903000,11886000,12281000,12005000,12491000,10213000,11480000,13140000,12752000,55328000,50613000,53519000,68084000,105950000,130709000,142996000,136636000,133734000,126140000,146670000,120237000,115710000,114420000,149346000
BalanceCurrentAssets_yy,,,,,,,,12.41,15.30,17.54,,-15.36,-13.73,-54.77,,-63.83,-65.01,-39.18,-40.24,-14.07,-6.52,9.45,2.09,441.72,340.89,307.31,433.90,91.49,158.25,167.19,100.69,26.22,-3.50,2.57,-12.00,-13.48,-9.29,1.82
BalanceCurrentAssets_sy,,,,,,,,15.02,15.30,22.44,,18.83,8.60,0.96,,-9.80,-10.92,-13.36,-10.18,-1.37,4.22,-1.64,0.68,-1.18,0.04,1.15,3.71,-0.91,-0.44,-2.83,-0.39,7.42,0.70,2.57,2.96,-2.63,-1.71,1.82
BalanceCurrentAssets_qq,,,,,2.17,5.22,-100.00,,4.79,7.27,-100.00,,6.81,-43.76,5.91,-43.14,3.32,-2.25,4.05,-18.23,12.40,14.46,-2.95,333.87,-8.52,5.74,27.21,55.62,23.37,9.40,-4.45,-2.12,-5.68,16.28,-18.02,-3.77,-1.11,30.52
BalanceCurrentAssets_sq,,,,,-8.52,5.83,-100.00,,-5.44,9.48,-100.00,,-8.13,4.74,-4.36,-9.95,-10.04,2.77,7.11,0.36,-2.27,1.88,3.29,-0.05,-4.48,3.14,4.06,-0.39,-4.82,2.58,2.57,5.10,-8.53,4.40,3.28,-2.97,-6.08,7.07
BalanceInventory,,,,15948000,16010000,16383000,,10601000,10153000,17084000,,17465000,19418000,7357000,7198000,6900000,6911000,6787000,7057000,6456000,6046000,5486000,5491000,10106000,10325000,9543000,9203000,13968000,14686000,13998000,14175000,14766000,16481000,17451000,18045000,16515000,17442000,16257000
BalanceInventory_yy,,,,,,,,-33.53,-36.58,4.28,,64.75,91.25,-56.94,,-60.49,-64.41,-7.75,-1.95,-6.44,-12.51,-19.17,-22.19,56.54,70.77,73.94,67.60,38.21,42.24,46.69,54.03,5.71,12.22,24.67,27.30,11.84,5.83,-6.84
BalanceInventory_sy,,,,,,,,1.76,0.49,7.29,,6.14,0.98,-2.22,,-24.15,-14.57,-14.87,-16.19,-7.26,-15.25,-8.50,-10.12,-13.09,-2.41,-6.80,-0.04,8.35,13.13,6.02,5.43,-6.41,4.70,3.71,1.82,11.84,7.80,17.87
BalanceInventory_qq,,,,,0.39,2.33,-100.00,,-4.23,68.27,-100.00,,11.18,-62.11,-2.16,-4.14,0.16,-1.80,3.98,-8.52,-6.35,-9.26,0.09,84.05,2.16,-7.58,-3.56,51.78,5.14,-4.68,1.26,4.17,11.61,5.89,3.40,-8.48,5.61,-6.79
BalanceInventory_sq,,,,,3.17,2.36,-100.00,,4.15,1.25,-100.00,,5.20,-3.10,-16.97,-7.28,0.85,-1.22,-3.41,-11.18,-5.35,2.62,0.56,-21.04,6.42,6.51,,-5.07,4.95,3.32,4.30,-4.03,9.81,1.75,6.94,-5.10,10.78,10.07
BalanceCurrentReceivables,,,,16979000,17494000,18604000,,25366000,28583000,24146000,,12987000,13243000,10335000,11466000,2882000,3255000,3597000,3651000,2298000,4261000,6965000,5998000,34553000,34218000,31157000,46966000,26241000,33446000,37256000,32299000,36958000,36956000,38934000,33764000,33243000,28862000,44970000
BalanceCurrentReceivables_yy,,,,,,,,49.40,63.39,29.79,,-48.80,-53.67,-57.20,,-77.81,-75.42,-65.20,-68.16,-20.26,30.89,93.65,64.30,1403.62,703.15,347.35,682.99,-24.06,-2.26,19.58,-31.23,40.84,10.49,4.50,4.54,-10.05,-21.90,15.50
BalanceCurrentReceivables_sy,,,,,,,,22.32,32.92,33.65,,27.62,18.81,2.46,,-11.22,-16.44,-19.76,-10.37,-12.58,-6.23,-3.25,-5.60,-4.41,-1.90,4.46,2.26,-11.29,-16.65,-12.27,-21.32,7.08,8.14,4.46,4.39,-1.47,-3.55,-5.28
BalanceCurrentReceivables_qq,,,,,3.03,6.35,-100.00,,12.68,-15.52,-100.00,,1.97,-21.96,10.94,-74.86,12.94,10.49,1.51,-37.06,85.40,63.47,-13.88,476.05,-0.97,-8.95,50.74,-44.13,27.46,11.39,-13.31,14.42,-0.01,5.35,-13.28,-1.54,-13.18,55.81
BalanceCurrentReceivables_sq,,,,,-12.78,17.97,-100.00,,-6.41,19.30,-100.00,,-12.10,8.77,-11.43,-11.76,-10.10,8.02,5.23,-8.08,-5.72,8.82,4.62,-1.83,-9.08,8.66,6.88,-14.11,-5.63,5.31,7.89,1.01,-7.11,5.82,3.50,-1.74,-13.18,9.57
BalanceCurrentInvestments,,,,,,,,0,,,,471000,482000,,504000,291000,297000,304000,310000,316000,105000,,,228000,488000,553000,2137000,59869000,67831000,83716000,76078000,60803000,57239000,60316000,60413000,58440000,60903000,60667000
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,-38.22,-38.38,,-38.51,8.69,-64.65,-100.00,-100.00,-27.95,364.57,,,26169.86,13805.41,15038.52,3460.04,1.56,-15.61,-27.95,-20.59,-3.89,6.40,0.58
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,-10.64,-38.46,,-38.51,-5.65,-30.26,-16.67,-11.76,-59.36,-25.82,,,-40.00,-73.40,-57.78,-22.95,-13.08,18.95,-27.95,-10.01,-3.89,-41.75,-95.37
BalanceCurrentInvestments_qq,,,,,,,,,,,,,2.34,-100.00,,-42.26,2.06,2.22,2.08,2.07,-66.80,-100.00,,,114.04,13.37,286.44,2701.54,13.30,23.42,-9.12,-20.08,-5.86,5.38,0.16,-3.27,4.21,-0.39
BalanceCurrentInvestments_sq,,,,,,,,,,,,,1.17,-5.42,,-23.58,-8.90,1.65,,-0.69,-7.86,0.81,,,14.12,-25.14,-3.48,0.26,-5.04,-34.28,-9.12,,,-1.43,0.59,8.00,,-0.39
BalanceCash,,,,1227000,1321000,1760000,,2345000,1455000,1979000,,1453000,1301000,1550000,1398000,1587000,1384000,1018000,1311000,1041000,686000,484000,1102000,9621000,4128000,11094000,8856000,4179000,12274000,6126000,12568000,19975000,13621000,27543000,6602000,6459000,4983000,25864000
BalanceCash_yy,,,,,,,,91.12,10.14,12.44,,-38.04,-10.58,-21.68,,9.22,6.38,-34.34,-6.25,-34.40,-50.40,-52.42,-15.92,824.22,501.38,2191.12,703.65,-56.56,197.34,-44.78,41.91,377.99,10.98,349.61,-47.47,-67.66,-63.42,-6.10
BalanceCash_sy,,,,,,,,14.79,50.62,12.44,,-21.38,-27.91,-12.12,,-10.68,8.37,13.02,7.36,23.63,9.46,38.42,1.22,2.68,-4.57,11.59,17.10,24.38,12.15,-7.44,-16.04,-39.55,-21.95,-23.90,-1.89,-4.69,4.04,-13.16
BalanceCash_qq,,,,,7.66,33.23,-100.00,,-37.95,36.01,-100.00,,-10.46,19.14,-9.81,13.52,-12.79,-26.47,28.78,-20.57,-34.06,-29.46,127.59,773.06,-57.10,168.75,-20.17,-52.81,193.70,-50.09,105.16,58.94,-31.81,102.21,-76.03,-2.17,-22.85,419.04
BalanceCash_sq,,,,,-16.73,-9.38,-100.00,,-26.17,-25.85,-100.00,,-22.04,-29.64,-7.69,29.39,-16.76,-6.34,7.62,23.35,-12.14,-15.30,-7.63,26.40,-13.46,-7.69,-4.58,40.44,-14.41,-22.36,-1.19,13.42,-25.42,-0.01,-0.49,31.19,-21.99,-12.15
BalanceOtherCurrentAssets,,,,381000,459000,380000,,510000,490000,431000,,481000,650000,495000,337000,226000,434000,300000,162000,102000,382000,205000,161000,820000,1455000,1172000,922000,1693000,2472000,1900000,1516000,1232000,1843000,2426000,1413000,1053000,2230000,1588000
BalanceOtherCurrentAssets_yy,,,,,,,,33.86,6.75,13.42,,-5.69,32.65,14.85,,-53.01,-33.23,-39.41,-51.93,-54.82,-12.05,-31.81,-0.80,702.64,281.08,473.25,473.43,106.59,69.95,62.07,64.51,-27.23,-25.45,27.68,-6.79,-14.53,21.00,-34.54
BalanceOtherCurrentAssets_sy,,,,,,,,5.36,6.15,16.43,,31.43,35.62,16.80,,-9.34,-22.06,-16.76,-14.77,-7.08,3.36,4.84,-14.58,-11.36,-1.38,-10.56,-3.40,12.20,2.42,34.74,15.18,-1.12,15.67,2.92,20.98,11.76,12.28,4.80
BalanceOtherCurrentAssets_qq,,,,,20.47,-17.21,-100.00,,-3.92,-12.04,-100.00,,35.14,-23.85,-31.92,-32.94,92.04,-30.90,-45.98,-36.98,273.85,-46.42,-21.42,409.96,77.50,-19.41,-21.39,83.72,46.02,-23.14,-20.21,-18.73,49.59,31.63,-41.76,-25.48,111.78,-28.79
BalanceOtherCurrentAssets_sq,,,,,21.56,-4.71,-100.00,,42.11,14.52,-100.00,,20.40,-15.61,-22.98,-20.84,17.62,-6.42,-5.49,-18.40,14.90,-15.28,-18.40,-15.98,19.92,-9.09,0.42,-12.28,31.79,0.24,0.05,-20.24,18.31,2.48,4.23,-13.51,34.29,1.29
BalanceAssetsForSale,,,,,,,,,,0,,,,492000,,,,,,,,,,,,,3172000,,,,,10400000,10400000,10400000,10400000,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,-100.00,,,,,-100.00,-100.00,-100.00
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,-92.31,,,,,-69.93,-35.74,-70.32
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,-100.00,,,,,,,,-100.00,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,-0.53,,,,,,,,,,,,,-82.68,,,,,,,,-10.25,,
BalanceTotalAssets,,,,160692000,160895000,161993000,,164978000,166115000,169851000,,148156000,150034000,132126000,132207000,121612000,121652000,118247000,118573000,114947000,129406000,129149000,127528000,1122686000,1130531000,1144393000,1180300000,1207001000,1254945000,1321252000,1332331000,1328775000,1343146000,1392877000,1397710000,1429308000,1432851000,1491514000
BalanceTotalAssets_yy,,,,,,,,2.67,3.24,4.85,,-10.20,-9.68,-22.21,,-17.92,-18.92,-10.50,-10.31,-5.48,6.37,9.22,7.55,876.70,773.63,786.10,825.53,7.51,11.00,15.45,12.88,10.09,7.03,5.42,4.91,7.57,6.68,7.08
BalanceTotalAssets_sy,,,,,,,,17.14,13.23,24.90,,11.22,9.66,3.34,,-5.34,-8.24,-9.25,-6.07,-3.60,2.62,2.85,-0.07,0.90,-3.06,-0.67,0.08,0.59,-0.39,1.79,-1.01,1.46,0.84,-0.84,1.91,0.08,1.48,1.47
BalanceTotalAssets_qq,,,,,0.13,0.68,-100.00,,0.69,2.25,-100.00,,1.27,-11.94,0.06,-8.01,0.03,-2.80,0.28,-3.06,12.58,-0.20,-1.26,780.35,0.70,1.23,3.14,2.26,3.97,5.28,0.84,-0.27,1.08,3.70,0.35,2.26,0.25,4.09
BalanceTotalAssets_sq,,,,,-4.80,4.80,-100.00,,-3.50,4.57,-100.00,,-4.46,2.62,-1.58,-6.54,-5.56,0.44,2.86,-0.54,-2.04,0.07,0.41,0.33,-2.57,1.14,2.56,-0.01,-3.03,2.08,0.84,0.43,-3.83,2.61,1.59,-0.58,-3.78,3.10
BalanceCapital,,,,53587000,53375000,54077000,,54910000,54383000,47051000,,22260000,21243000,13554000,12713000,5192000,4648000,5638000,16371000,12496000,27517000,22817000,22323000,26688000,29749000,36215000,44392000,53156000,75611000,97489000,113174000,119401000,136953000,155864000,193588000,206303000,212527000,1062429000
BalanceCapital_yy,,,,,,,,2.47,1.89,-12.99,,-59.46,-60.94,-71.19,,-76.68,-78.12,-58.41,28.77,140.68,492.02,304.73,36.35,113.57,8.11,58.72,98.87,99.18,154.16,169.19,154.94,124.62,81.13,59.88,71.05,72.78,55.18,581.64
BalanceCapital_sy,,,,,,,,10.30,9.93,11.25,,5.87,4.62,4.22,,-2.19,-1.14,0.16,0.91,3.19,4.40,2.61,4.91,3.82,3.78,2.62,2.08,4.48,5.02,2.62,3.66,1.16,2.45,0.37,1.44,2.83,2.34,-2.50
BalanceCapital_qq,,,,,-0.40,1.32,-100.00,,-0.96,-13.48,-100.00,,-4.57,-36.20,-6.20,-59.16,-10.48,21.29,190.39,-23.67,120.20,-17.08,-2.17,19.56,11.47,21.74,22.58,19.74,42.24,28.93,16.09,5.50,14.70,13.81,24.20,6.57,3.02,399.90
BalanceCapital_sq,,,,,1.38,1.25,-100.00,,0.76,0.34,-100.00,,0.76,-0.87,-0.30,1.47,0.35,-0.80,0.79,2.40,0.33,-0.43,1.12,2.07,0.72,0.05,1.72,1.55,0.57,-0.38,1.65,0.28,1.07,-0.02,1.76,1.65,-0.01,-2.17
BalanceShareCapital,,,,5000000,5625000,5625000,,5625000,5625000,5625000,,5625000,5625000,5625000,5625000,5625000,5625000,5625000,16121000,16258000,26848000,26848000,26856000,26856000,26856000,26856000,26856000,26856000,26856000,26856000,26856000,26856000,26856000,26856000,26856000,58233000,58233000,58233000
BalanceShareCapital_yy,,,,,,,,12.50,,,,,,,,,,,186.60,189.03,377.29,377.29,66.59,65.19,0.03,0.03,,,,,,,,,,116.83,116.83,116.83
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,,12.50,,-100.00,,,,-100.00,,,,,,,,186.60,0.85,65.14,,0.03,,,,,,,,,,,,,116.83,,
BalanceShareCapital_sq,,,,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,0,,0,,-1890000,-1705000,-1755000,-1705000,-1705000,-1705000,-1705000,-1705000,-1705000,-1705000,-1705000,-1705000,-1705000,-1705000,-1705000,-1705000,-1705000,-1705000,-1705000,-1705000
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,9.81,,2.85,,,-0.01,,-0.01,-0.01,,-0.01,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,4.91,,51.42,,,-0.01,,-0.01,-0.01,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,9.81,-2.93,2.85,,,,,,-0.01,0.01,-0.01,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,1.42,,,,,,-0.01,,,,,,,,,,
BalanceReserve,,,,29821000,14949000,10038000,,9872000,9872000,10271000,,10271000,10271000,11648000,11648000,11648000,11524000,11648000,20137000,20850000,20396000,20155000,20147000,20146000,20146000,24443000,24443000,24443000,24444000,50913000,50913000,50913000,50914000,117156000,148680000,117160000,117162000,991705000
BalanceReserve_yy,,,,,,,,-66.90,-33.96,2.32,,4.04,4.04,13.41,,13.41,12.20,,72.88,79.00,76.99,73.03,0.05,-3.37,-1.23,21.28,21.32,21.33,21.33,108.29,108.29,108.29,108.29,130.11,192.03,130.12,130.12,746.48
BalanceReserve_sy,,,,,,,,18.06,16.30,10.98,,4.04,4.04,,,,0.05,,0.02,,0.09,,0.02,,,,,,0.02,0.97,2.07,2.32,1.08,1.17,,,,
BalanceReserve_qq,,,,,-49.87,-32.85,-100.00,,,4.04,-100.00,,,13.41,,,-1.06,1.08,72.88,3.54,-2.18,-1.19,-0.04,,,21.33,,,,108.29,,,,130.11,26.91,-21.20,,746.44
BalanceReserve_sq,,,,,0.15,3.28,-100.00,,,6.74,-100.00,,,0.14,,,,0.01,,,,-0.02,,,,0.24,,,,0.14,,,,0.14,,-0.01,,
BalanceNonshareCapital,,,,1213000,1208000,1201000,,1213000,1231000,1420000,,775000,809000,1218000,1191000,1093000,1056000,1076000,757000,687000,,,,14302000,14507000,14823000,9982000,9150000,9076000,9279000,9039000,11725000,11810000,12072000,11800000,10737000,10624000,10859000
BalanceNonshareCapital_yy,,,,,,,,,1.90,18.23,,-36.11,-34.28,-14.23,,41.03,30.53,-11.69,-36.47,-37.13,-100.00,-100.00,-100.00,1981.14,,,,-36.02,-37.44,-37.40,-9.45,28.14,30.13,30.10,30.55,-8.43,-10.04,-10.05
BalanceNonshareCapital_sy,,,,,,,,,-0.83,3.40,,4.84,2.42,-11.11,,-2.97,-1.99,-2.16,-4.14,-7.38,-6.44,-9.52,-25.87,-25.08,,,,19.02,10.26,6.23,-5.32,-1.23,-6.88,0.81,0.11,1.09,4.14,-9.22
BalanceNonshareCapital_qq,,,,,-0.41,-0.58,-100.00,,1.48,15.35,-100.00,,4.39,50.56,-2.22,-8.23,-3.39,1.86,-29.66,-9.17,-100.00,,,,1.43,2.18,-32.66,-8.34,-0.81,2.24,-2.59,29.72,0.72,2.22,-2.25,-9.01,-1.05,2.21
BalanceNonshareCapital_sq,,,,,-0.11,-0.58,-100.00,,0.06,0.23,-100.00,,-0.30,-2.47,-15.77,0.92,-0.91,0.42,-1.21,0.39,-4.43,,,,0.15,-0.09,3.44,1.18,-0.81,-5.53,0.98,2.65,-1.47,1.26,1.02,4.37,-0.18,-2.29
BalanceNoncurrentLiabilities,,,,89319000,89738000,89713000,,90437000,90872000,92100000,,97680000,99176000,86263000,85868000,83577000,83823000,80905000,80495000,88999000,88591000,89203000,89134000,1036798000,1044502000,1056039000,1079040000,1100671000,1117064000,1133174000,1143998000,1121089000,1123087000,1163171000,1134483000,1147983000,1139155000,347697000
BalanceNoncurrentLiabilities_yy,,,,,,,,1.25,1.26,2.66,,8.01,9.14,-6.34,,-14.44,-15.48,-6.21,-6.26,6.49,5.69,10.26,10.73,1064.96,1079.02,1083.86,1110.59,6.16,6.95,7.30,6.02,1.86,0.54,2.65,-0.83,2.40,1.43,-70.11
BalanceNoncurrentLiabilities_sy,,,,,,,,2.13,2.84,7.68,,-2.83,4.74,-5.14,,-4.67,-4.46,-6.18,-7.95,-10.17,-8.78,3.78,-2.92,6.41,0.08,1.38,0.28,-1.48,6.95,0.58,-2.23,0.23,-2.34,-0.83,-0.83,-9.98,-8.03,-2.55
BalanceNoncurrentLiabilities_qq,,,,,0.47,-0.03,-100.00,,0.48,1.35,-100.00,,1.53,-13.02,-0.46,-2.67,0.29,-3.48,-0.51,10.56,-0.46,0.69,-0.08,1063.20,0.74,1.10,2.18,2.00,1.49,1.44,0.96,-2.00,0.18,3.57,-2.47,1.19,-0.77,-69.48
BalanceNoncurrentLiabilities_sq,,,,,-0.05,-4.41,-100.00,,1.46,1.98,-100.00,,-1.48,-2.74,-5.88,-2.67,-1.19,-3.38,0.78,-7.92,0.57,-0.49,-0.63,-2.59,-0.34,7.15,0.80,-1.04,0.88,-0.49,-0.09,-0.25,-0.64,-1.53,3.75,-4.96,1.23,2.81
BalanceNoncurrentTradeLiabilities,,,,403000,400000,422000,,473000,523000,466000,,542000,555000,574000,501000,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,17.37,30.75,10.43,,14.59,6.12,23.18,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,-22.42,0.50,-52.79,,-30.16,6.12,-5.45,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,-0.74,5.50,-100.00,,10.57,-10.90,-100.00,,2.40,3.42,-12.72,-100.00,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,-7.26,-7.24,-7.95,,-28.04,-11.04,-19.09,,-6.12,-19.08,-15.08,-100.00,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,83024000,82912000,82694000,,82457000,82698000,82878000,,89979000,91536000,79117000,78733000,77389000,77703000,74978000,74587000,83087000,82544000,81079000,80849000,170809000,181869000,193937000,215039000,216593000,213566000,231843000,225955000,224708000,225695000,240207000,232651000,243073000,234194000,240886000
BalanceNoncurrentBorrowings_yy,,,,,,,,-0.68,-0.26,0.22,,9.12,10.69,-4.54,,-13.99,-15.11,-5.23,-5.27,7.36,6.23,8.14,8.40,105.58,120.33,139.19,165.98,26.80,17.43,19.55,5.08,3.75,5.68,3.61,2.96,8.17,3.77,0.28
BalanceNoncurrentBorrowings_sy,,,,,,,,-9.88,-20.89,-12.08,,-17.08,-16.32,-13.01,,-27.31,-29.79,-21.66,-15.73,-36.68,-8.51,-14.28,-11.92,10.59,-39.82,-0.81,-23.65,-6.15,-7.35,-12.95,4.82,2.92,-1.21,-5.86,-5.60,-15.18,-16.44,-7.85
BalanceNoncurrentBorrowings_qq,,,,,-0.13,-0.26,-100.00,,0.29,0.22,-100.00,,1.73,-13.57,-0.49,-1.71,0.41,-3.51,-0.52,11.40,-0.65,-1.77,-0.28,111.27,6.48,6.64,10.88,0.72,-1.40,8.56,-2.54,-0.55,0.44,6.43,-3.15,4.48,-3.65,2.86
