,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit_yy,,,,,641.96,-13.56,111.56,-221.89,-70.52,-38.63,-91.68,2.65,-92.83,341.55,-1260.22,128.23,5747.32,-49.49,270.52,-102.55,10.14,65.44,7.09,-2864.32,-55.52,17.09,-19.33,-474.69,28.97,-2.24,-3.84,-57.23,-479.64,27.72,-196.69,13.57,31.33,-6.11,116.28,76.78,163.95,20.70,-44.89,151.57,71.46,-31.81,-14.93,-312.32,-88.09,-14.37
IncomeBeforeTaxProfit_sy,,,,,82.44,44.04,64.25,7.73,-33.02,-27.69,9.29,-37.55,-41.98,1.12,-7.82,77.22,97.51,-13.91,13.57,-18.98,-2.53,-17.92,-38.69,-65.78,-10.27,-32.86,-6.74,10.71,3.99,31.11,15.83,35.65,5.17,36.23,-8.46,42.54,24.49,31.74,36.86,2.50,8.54,-19.66,-34.32,12.80,3.24,-12.55,1.91,6.22,22.67,-31.10
IncomeBeforeTaxProfit_qq,,880.78,-45.62,149.00,-44.13,14.26,33.09,-243.46,113.51,137.85,-81.96,-1779.00,101.00,14548.39,-147.40,140.85,106.14,26.53,60.02,-100.61,8992.05,90.06,3.58,-116.93,233.43,400.33,-28.63,-220.63,129.94,279.23,-29.80,-297.24,27.70,227.59,-153.14,-76.31,42.56,274.43,-90.78,-351.46,258.20,229.23,-95.79,135.31,426.02,30.93,-94.75,-687.30,129.52,841.07
IncomeBeforeTaxProfit_sq,,74.15,-3.78,77.63,20.55,14.26,-6.90,15.12,-32.94,-8.60,-1.36,-58.82,67.89,20.42,-2.66,-13.01,-1.35,26.53,19.26,-40.00,19.92,0.67,3.58,-44.79,50.20,-14.91,22.12,-5.10,5.63,49.60,16.74,3.05,10.92,-35.12,30.95,17.49,2.49,2.76,24.78,-35.96,16.31,-3.34,1.23,-6.58,19.16,5.15,12.79,7.90,18.14,-83.16
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,9001000,74116000,46810000,109917000,61780000,66990000,90838000,-130041000,17936000,40529000,9738000,-115246000,4189000,178645000,-83536000,34394000,76823000,86933000,152260000,3929000,80852000,145714000,162240000,-26293000,35781000,188767000,128803000,-157383000,47789000,177008000,126780000,-249230000,-178803000,226911000,-121169000,-216209000,-118131000,216599000,18133000,-47247000,80220000,249713000,14648000,17811000,129717000,176794000,6632000,-51173000,15588000,146323000
IncomeNetProfit_yy,,,,,586.38,-9.61,94.06,-218.31,-70.97,-39.50,-89.28,11.38,-76.65,340.79,-957.88,129.84,1733.98,-51.34,282.27,-88.58,5.24,67.62,6.55,-769.27,-55.74,29.55,-20.61,-498.57,33.56,-6.23,-1.57,-58.36,-474.15,28.19,-195.57,13.25,33.93,-4.54,114.96,78.15,167.91,15.29,-19.22,137.70,61.70,-29.20,-54.73,-387.31,-87.98,-17.24
IncomeNetProfit_sy,,,,,61.28,46.18,73.14,7.99,-34.94,-35.90,9.28,-38.43,-36.83,0.50,-9.40,106.39,95.36,-18.58,19.62,-21.90,5.24,-13.82,-24.73,-78.45,5.74,-52.55,-2.07,25.32,3.46,34.04,10.90,18.75,10.65,29.67,-7.33,43.75,23.47,52.12,30.51,-2.02,13.72,-22.57,-20.11,3.46,0.16,-13.08,18.55,20.42,21.65,-28.29
IncomeNetProfit_qq,,723.42,-36.84,134.81,-43.79,8.43,35.60,-243.16,113.79,125.97,-75.97,-1283.52,103.63,4164.78,-146.76,141.17,123.36,13.16,75.15,-97.42,1958.02,80.22,11.34,-116.21,236.09,427.56,-31.77,-222.19,130.36,270.39,-28.38,-296.58,28.26,226.91,-153.40,-78.44,45.36,283.35,-91.63,-360.56,269.79,211.28,-94.13,21.59,628.29,36.29,-96.25,-871.64,130.46,838.67
IncomeNetProfit_sq,,77.38,-5.48,80.39,-0.24,8.43,-8.46,26.77,-29.93,2.43,8.90,-59.95,70.26,26.54,-2.18,-14.09,0.40,24.21,34.02,-14.79,5.06,80.22,4.03,-30.19,57.73,-18.21,27.37,-30.35,36.22,-30.94,16.78,-2.52,-11.60,-34.88,42.75,16.84,7.92,7.16,33.60,-41.81,-7.60,-2.42,9.11,-13.38,12.60,7.40,5.87,-0.86,17.77,-83.61
IncomeShareholderNetProfit,6624000,4880000,16950000,-2854000,12974000,16539000,40801000,10896000,17333000,40549000,10164000,-115392000,4443000,178440000,-83531000,34402000,76831000,86958000,152275000,3929000,80864000,145718000,162244000,-26196000,35977000,188810000,128926000,-157371000,47952000,177004000,126890000,-249371000,-178794000,226906000,-121144000,-216175000,-118119000,216628000,18128000,-47273000,80233000,249713000,14648000,17842000,129717000,176794000,6632000,-51173000,15588000,146323000
IncomeShareholderNetProfit_yy,,,,,95.88,238.90,140.72,481.76,33.59,145.17,-75.09,-1158.99,-74.37,340.06,-921.87,129.81,1629.36,-51.27,282.30,-88.58,5.25,67.57,6.55,-766.80,-55.51,29.57,-20.54,-500.74,33.29,-6.25,-1.58,-58.46,-472.86,28.19,-195.47,13.31,33.94,-4.53,114.96,78.13,167.93,15.27,-19.20,137.74,61.67,-29.20,-54.73,-386.81,-87.98,-17.24
IncomeShareholderNetProfit_sy,,,,,59.74,48.17,73.14,77.81,-4.26,-9.96,9.28,-70.11,-36.83,-6.15,-9.40,106.45,95.35,-18.72,19.51,-22.12,5.25,-13.69,-22.77,-82.54,9.12,-56.69,-1.98,20.30,-7.38,23.46,6.83,18.75,10.37,28.19,-7.33,43.75,16.85,52.12,30.46,1.10,12.42,-19.29,-30.36,11.92,-1.58,-12.82,18.55,13.33,21.65,-51.28
IncomeShareholderNetProfit_qq,,-26.32,247.30,-116.84,554.57,27.48,146.69,-73.29,59.07,133.94,-74.94,-1235.35,103.85,3916.45,-146.81,141.18,123.33,13.18,75.11,-97.42,1958.33,80.20,11.34,-116.15,237.34,424.81,-31.72,-222.06,130.47,269.12,-28.31,-296.53,28.30,226.91,-153.39,-78.45,45.36,283.40,-91.63,-360.77,269.72,211.23,-94.13,21.81,627.03,36.29,-96.25,-871.64,130.46,838.67
IncomeShareholderNetProfit_sq,,50.36,11.00,-6.00,39.19,27.48,-17.83,37.36,-31.10,1.76,8.99,-58.78,70.15,26.54,-2.18,-12.70,-0.24,24.62,34.02,-16.40,5.17,72.06,-4.84,-26.80,57.73,-19.90,3.90,-30.35,1.14,-30.94,21.88,-0.93,-11.60,-34.85,47.42,16.84,2.72,7.16,45.85,-41.81,-6.44,-2.72,-5.16,7.72,13.68,16.98,-8.31,9.18,-7.62,-83.61
BalanceNoncurrentAssets,121645000,117408000,,139513000,154803000,161933000,,306358000,289782000,328829000,,349076000,396432000,,,508772000,539804000,656073000,,644262000,726487000,771056000,,1111386000,1034515000,1135632000,1093238000,1097845000,1149027000,1174633000,1233934000,1518530000,1153552000,1008881000,1028818000,1140617000,809908000,865137000,877784000,1072168000,931147000,1050901000,985533000,1238782000,1240499000,1188826000,1254120000,1111916000,1533194000,1676525000
BalanceNoncurrentAssets_yy,,,,,27.26,37.92,,119.59,87.19,103.06,,13.94,36.80,-100.00,,45.75,36.17,,,26.63,34.58,17.53,,72.51,42.40,47.28,,-1.22,11.07,3.43,12.87,38.32,0.39,-14.11,-16.62,-24.89,-29.79,-14.25,-14.68,-6.00,14.97,21.47,12.28,15.54,33.22,13.12,27.25,-10.24,23.59,41.02
BalanceNoncurrentAssets_sy,,,,,18.27,20.31,,6.30,5.86,7.12,,9.21,7.04,-3.32,,2.76,3.08,,,8.33,4.28,3.08,,8.35,3.85,2.22,,-1.96,-0.60,-0.12,-2.15,-2.23,-4.48,-3.13,-2.08,-2.75,-3.18,-5.48,-2.12,-1.14,3.65,4.08,2.48,2.94,4.08,1.18,0.44,0.05,4.15,8.81
BalanceNoncurrentAssets_qq,,-3.48,-100.00,,10.96,4.61,-100.00,,-5.41,13.47,-100.00,,13.57,-100.00,,,6.10,21.54,-100.00,,12.76,6.13,-100.00,,-6.92,9.77,-3.73,0.42,4.66,2.23,5.05,23.06,-24.03,-12.54,1.98,10.87,-28.99,6.82,1.46,22.14,-13.15,12.86,-6.22,25.70,0.14,-4.17,5.49,-11.34,37.89,9.35
BalanceNoncurrentAssets_sq,,1.72,-1.05,,0.78,-0.30,-2.16,,-0.54,2.00,-100.00,,-1.46,-1.79,,,-0.70,2.70,-100.00,,0.33,-0.10,-100.00,,-1.88,-0.08,-2.48,-0.08,-1.08,-0.86,-0.84,-0.03,-1.19,-1.16,-0.95,0.01,-1.47,0.50,-0.18,2.24,-0.84,3.32,-0.36,2.67,-0.02,-1.98,-0.45,1.18,-0.01,2.32
BalanceIntangibleAssets,130000,154000,,398000,344000,392000,,480000,409000,1764000,,20491000,22905000,,,15443000,15356000,19987000,,17631000,18503000,23118000,,35741000,30471000,31355000,27085000,24488000,24509000,23646000,25462000,23257000,17269000,15504000,14380000,11934000,11584000,12168000,11584000,10543000,9006000,13759000,15549000,12834000,11769000,11276000,10949000,14940000,15630000,16129000
BalanceIntangibleAssets_yy,,,,,165.16,154.89,,20.47,18.76,350.49,,4168.99,5500.28,-100.00,,-24.64,-32.96,,,14.17,20.49,15.67,,102.71,64.68,35.63,,-31.48,-19.57,-24.59,-5.99,-5.03,-29.54,-34.44,-43.52,-48.69,-32.92,-21.51,-19.45,-11.66,-22.25,13.07,34.23,21.73,30.68,-18.04,-29.58,16.41,32.81,43.04
BalanceIntangibleAssets_sy,,,,,21.92,57.91,,28.09,30.26,2.96,,-1.25,-2.66,-6.61,,-2.61,-6.93,,,5.28,9.84,16.79,,48.72,20.61,3.09,,5.04,-0.68,-0.69,-3.80,-6.26,-9.85,-5.70,-6.54,-5.35,-8.56,-6.93,-3.86,-1.73,-1.67,0.05,-0.43,-1.61,-0.82,-4.57,-1.70,-3.21,-2.50,-1.18
BalanceIntangibleAssets_qq,,18.30,-100.00,,-13.57,13.72,-100.00,,-14.79,331.38,-100.00,,11.78,-100.00,,,-0.56,30.16,-100.00,,4.94,24.94,-100.00,,-14.74,2.90,-13.62,-9.59,0.08,-3.52,7.68,-8.66,-25.75,-10.22,-7.24,-17.01,-2.94,5.04,-4.80,-8.99,-14.57,52.77,13.01,-17.46,-8.30,-4.19,-2.90,36.45,4.62,3.19
BalanceIntangibleAssets_sq,,-4.11,-44.44,,-1.22,9.99,-20.00,,-1.18,-0.87,-100.00,,-0.23,-3.12,,,-0.61,0.28,-100.00,,0.20,1.31,-100.00,,-2.32,2.90,-11.72,-0.24,-0.80,-0.18,-1.01,-1.67,-0.56,-1.32,-1.32,-1.22,-1.33,-0.43,-1.12,-0.21,-1.49,0.16,-0.92,-0.69,-2.48,-2.44,-1.58,-1.12,-0.62,-0.63
BalanceProperty,106567000,105913000,,,,,,279106000,265316000,305390000,,303404000,343491000,,,433395000,457844000,562747000,,555559000,546690000,594378000,,890935000,824937000,931938000,882883000,914175000,990487000,1042740000,1087477000,1243347000,935214000,865567000,862241000,946478000,672518000,730555000,740789000,939661000,811589000,916636000,860382000,1123554000,1052266000,1035801000,1034830000,913093000,1296256000,1437588000
BalanceProperty_yy,,,,,-100.00,-100.00,,,,,,8.71,29.46,-100.00,,42.84,33.29,,,28.19,19.41,5.62,,60.37,50.90,56.79,,2.61,20.07,11.89,23.17,36.01,-5.58,-16.99,-20.71,-23.88,-28.09,-15.60,-14.09,-0.72,20.68,25.47,16.14,19.57,29.66,13.00,20.28,-18.73,23.19,38.79
BalanceProperty_sy,,,,,3.67,8.66,,,,,,6.34,4.02,0.48,,4.13,4.88,,,0.04,4.06,2.72,,4.61,0.84,0.54,,-2.35,-0.47,-1.59,-3.16,-3.06,-5.48,-4.94,-3.90,-3.23,-3.50,-3.92,-1.62,-0.72,4.30,6.53,4.80,2.13,1.14,1.15,-0.80,0.90,7.04,7.50
BalanceProperty_qq,,-0.61,-100.00,,,,,,-4.94,15.10,-100.00,,13.21,-100.00,,,5.64,22.91,-100.00,,-1.60,8.72,-100.00,,-7.41,12.97,-5.26,3.54,8.35,5.28,4.29,14.33,-24.78,-7.45,-0.38,9.77,-28.95,8.63,1.40,26.85,-13.63,12.94,-6.14,30.59,-6.34,-1.56,-0.09,-11.76,41.96,10.90
BalanceProperty_sq,,2.06,-2.08,,,,,,-0.75,1.89,-100.00,,-1.72,-0.90,,,-0.54,2.63,-100.00,,-0.21,-0.15,-100.00,,-2.41,,-1.85,0.28,-1.00,-0.69,-0.75,-0.09,-1.67,-1.17,-1.03,0.33,-1.32,0.62,0.06,1.69,-0.84,5.34,-0.45,0.92,-0.56,-0.59,-0.67,1.27,-0.13,1.77
BalanceNoncurrentReceivables,0,0,,,2179000,,,,,,,,,,,,,,,5089000,4983000,0,,8061000,7116000,7743000,12000,266000,409000,442000,413000,278000,213000,196000,192000,166000,123000,164000,161000,3362000,2578000,3434000,7701000,10622000,13124000,19865000,24239000,19207000,4398000,2896000
BalanceNoncurrentReceivables_yy,,,,,,,,,-100.00,,,,,,,,,,,,,,,58.39,42.82,,,-96.70,-94.25,-94.30,3248.06,4.56,-48.04,-55.71,-53.52,-40.18,-42.34,-16.35,-16.14,1922.70,2001.67,1999.37,4681.39,215.91,409.04,478.44,214.74,80.82,-66.49,-85.42
BalanceNoncurrentReceivables_sy,,,,,,,,,-17.48,,,,,,,,,,,,,,,,2.68,,,-5.38,-11.06,-11.42,,,-2.59,,-0.96,-26.56,-12.60,-12.98,-12.97,-12.77,3.14,18.98,-10.80,9.26,7.54,-7.96,,13.42,-8.35,-8.50
BalanceNoncurrentReceivables_qq,,,,,,-100.00,,,,,,,,,,,,,,,-2.09,-100.00,,,-11.72,8.80,-99.84,2053.18,54.06,7.86,-6.43,-32.75,-23.44,-8.07,-1.78,-13.45,-26.20,33.35,-1.54,1987.53,-23.32,33.21,124.25,37.93,23.55,51.37,22.02,-20.76,-77.10,-34.15
BalanceNoncurrentReceivables_sq,,,,,,-7.22,,,,,,,,,,,,,,,-1.88,-11.06,,,-2.70,-4.01,-99.92,,,,-1.87,,-8.52,,-0.89,,,-8.72,0.03,-2.17,-5.90,23.06,1.85,,,,-0.46,-4.76,-1.72,
BalanceNoncurrInvestments,748000,849000,,124173000,132066000,141583000,,26127000,23827000,21215000,,21947000,25984000,,,52667000,59362000,64409000,,59389000,151060000,147580000,,167816000,162902000,163012000,173018000,158880000,133581000,107762000,120544000,191563000,157104000,1369000,1349000,,,,,43000,38000,13000,,9000,,216000,,,,
BalanceNoncurrInvestments_yy,,,,,17561.01,16574.18,,-78.96,-81.96,-85.02,,-16.00,9.05,-100.00,,139.98,128.46,,,12.76,154.47,129.13,,182.57,7.84,10.46,,-5.33,-18.00,-33.89,-30.33,20.57,17.61,-98.73,-98.88,-100.00,-100.00,-100.00,-100.00,,,,,-79.24,-100.00,1523.56,,-100.00,,-100.00
BalanceNoncurrInvestments_sy,,,,,,,,-13.30,-7.40,11.35,,,8.68,-1.80,,,-8.21,,,-0.05,-6.12,-13.93,,0.20,,0.06,,,-0.53,-21.85,-26.34,-5.18,-0.17,-0.42,,-16.57,-0.30,-0.32,-12.42,,,,,,,-0.46,,-9.22,,-7.53
BalanceNoncurrInvestments_qq,,13.55,-100.00,,6.36,7.21,-100.00,,-8.80,-10.96,-100.00,,18.40,-100.00,,,12.71,8.50,-100.00,,154.36,-2.30,-100.00,,-2.93,0.07,6.14,-8.17,-15.92,-19.33,11.86,58.92,-17.99,-99.13,-1.48,-100.00,,,,,-9.85,-65.44,-100.00,,-100.00,,-100.00,,,
BalanceNoncurrInvestments_sq,,,-100.00,,-1.92,,-100.00,,-0.08,,-100.00,,0.66,-3.54,,,,,-100.00,,-0.92,,-100.00,,,,-15.38,-3.94,-3.76,-3.16,,,-2.50,-0.90,-0.18,-3.39,,,,,,,,,-1.68,,-0.21,,,
BalanceOtherNoncurrentAssets,14200000,10493000,,14942000,20214000,19959000,,645000,229000,460000,,3234000,4053000,,,7267000,7242000,8930000,,6594000,5252000,5980000,,8834000,9089000,1585000,10239000,37000,42000,43000,38000,60085000,43753000,126246000,150656000,182039000,125684000,122250000,125251000,118559000,107935000,117059000,101901000,91763000,163340000,121668000,184102000,164675000,216910000,219912000
BalanceOtherNoncurrentAssets_yy,,,,,42.35,90.22,,-95.68,-98.87,-97.70,,401.52,1668.29,-100.00,,124.75,78.69,,,-9.27,-27.48,-33.04,,33.97,73.07,-73.49,,-99.58,-99.54,-97.27,-99.63,163200.96,104636.84,291514.77,396920.61,202.97,187.26,-3.17,-16.86,-34.87,-14.12,-4.25,-18.64,-22.60,51.33,3.94,80.67,79.46,32.80,80.75
BalanceOtherNoncurrentAssets_sy,,,,,2.90,23.67,,44.46,49.44,33.76,,62.47,40.58,-4.66,,-4.18,-7.80,,,5.40,12.58,43.94,,33.84,15.70,10.81,,-13.48,-9.04,-17.44,-23.94,35.28,-3.93,-11.47,-3.85,-6.76,6.36,0.26,-1.16,-7.87,-9.15,-8.22,-9.44,-15.28,-3.80,-4.67,13.97,3.18,2.92,16.06
BalanceOtherNoncurrentAssets_qq,,-26.11,-100.00,,35.29,-1.26,-100.00,,-64.46,100.51,-100.00,,25.32,-100.00,,,-0.35,23.32,-100.00,,-20.36,13.87,-100.00,,2.89,-82.56,545.93,-99.64,13.54,3.63,-12.35,158239.55,-27.18,188.54,19.34,20.83,-30.96,-2.73,2.45,-5.34,-8.96,8.45,-12.95,-9.95,78.00,-25.51,51.31,-10.55,31.72,1.38
BalanceOtherNoncurrentAssets_sq,,-21.62,-16.02,,9.22,0.01,-100.00,,-1.16,-1.88,-100.00,,2.34,-10.14,,,-0.86,-1.36,-100.00,,-3.56,6.44,-100.00,,-2.26,-0.26,-17.95,-30.64,3.25,-0.12,-2.48,-2.38,-9.85,1.62,0.24,0.68,-8.04,0.09,-0.36,-6.52,-1.86,,-7.24,2.10,-0.42,-2.27,6.33,-1.89,2.04,1.50
BalanceCurrentAssets,167740000,212836000,,316848000,317284000,327538000,,312236000,306939000,400267000,,375637000,411942000,,,441923000,483853000,656898000,,752295000,820586000,936560000,,1407184000,1333019000,1584224000,1656269000,1564558000,1664782000,1833169000,1757889000,1355450000,1049441000,1152565000,1125038000,1018408000,939947000,1034125000,1034668000,1022952000,976106000,1207617000,1296536000,1303116000,1175206000,1363283000,1266949000,1112412000,1060694000,1398002000
BalanceCurrentAssets_yy,,,,,89.15,53.89,,-1.46,-3.26,22.20,,20.31,34.21,-100.00,,17.65,17.46,,,70.23,69.59,42.57,,87.05,62.45,69.15,,11.18,24.89,15.71,6.14,-13.37,-36.96,-37.13,-36.00,-24.87,-10.43,-10.28,-8.03,0.45,3.85,16.78,25.31,27.39,20.40,12.89,-2.28,-14.63,-9.74,2.55
BalanceCurrentAssets_sy,,,,,10.32,31.50,,16.08,6.88,3.94,,9.54,3.55,0.70,,1.08,4.94,,,10.93,23.70,24.96,,30.30,22.13,13.80,,0.79,2.03,-3.83,-1.19,-3.30,-1.26,-2.68,-8.82,-5.03,2.03,4.16,8.28,7.28,2.76,6.70,5.20,10.31,10.94,7.34,7.57,3.12,4.33,11.56
BalanceCurrentAssets_qq,,26.89,-100.00,,0.14,3.23,-100.00,,-1.70,30.41,-100.00,,9.66,-100.00,,,9.49,35.76,-100.00,,9.08,14.13,-100.00,,-5.27,18.84,4.55,-5.54,6.41,10.11,-4.11,-22.89,-22.58,9.83,-2.39,-9.48,-7.70,10.02,0.05,-1.13,-4.58,23.72,7.36,0.51,-9.82,16.00,-7.07,-12.20,-4.65,31.80
BalanceCurrentAssets_sq,,2.59,-30.82,,0.14,8.21,-30.80,,-2.41,-2.68,-100.00,,1.94,-3.56,,,3.90,0.10,-100.00,,4.68,1.74,-100.00,,-0.78,3.74,-17.35,-4.63,-2.73,4.74,4.81,-5.43,-5.78,-0.90,1.59,-3.79,3.88,-4.07,3.42,-3.31,-2.24,5.62,2.84,-0.12,4.40,3.23,3.77,-2.93,2.36,1.85
BalanceInventory,120007000,141847000,,203310000,199376000,229364000,,240248000,236497000,307667000,,292035000,320403000,,,367528000,383625000,547432000,,627577000,637820000,752152000,,1086422000,990378000,1303949000,1337425000,1248111000,1293854000,1515246000,1470144000,1139750000,875694000,1009297000,920940000,784647000,721451000,921371000,861394000,730084000,688510000,955111000,969657000,1045630000,848197000,975320000,969591000,883526000,854422000,1141335000
BalanceInventory_yy,,,,,66.14,61.70,,18.17,18.62,34.14,,21.56,35.48,-100.00,,25.85,19.73,,,70.76,66.26,37.40,,73.11,55.28,73.36,,14.88,30.64,16.20,9.92,-8.68,-32.32,-33.39,-37.36,-31.16,-17.61,-8.71,-6.47,-6.95,-4.57,3.66,12.57,43.22,23.19,2.12,-0.01,-15.50,0.73,17.02
BalanceInventory_sy,,,,,8.00,20.08,,28.41,24.16,18.02,,13.27,8.67,-2.22,,-11.24,-8.93,,,16.20,28.10,36.06,,42.34,22.53,21.97,,0.46,-7.08,3.78,-4.88,-5.65,-6.12,-13.15,-6.76,-13.68,-9.15,0.70,-3.16,3.63,-3.10,2.00,5.02,8.96,13.22,3.66,8.55,3.37,1.95,11.50
BalanceInventory_qq,,18.20,-100.00,,-1.94,15.04,-100.00,,-1.56,30.09,-100.00,,9.71,-100.00,,,4.38,42.70,-100.00,,1.63,17.93,-100.00,,-8.84,31.66,2.57,-6.68,3.66,17.11,-2.98,-22.47,-23.17,15.26,-8.75,-14.80,-8.05,27.71,-6.51,-15.24,-5.69,38.72,1.52,7.84,-18.88,14.99,-0.59,-8.88,-3.29,33.58
BalanceInventory_sq,,-12.59,-17.88,,-1.29,-0.08,-23.05,,-0.06,-5.50,-100.00,,-0.66,-16.12,,,4.38,7.10,-100.00,,9.16,2.07,-100.00,,-0.41,5.86,-11.90,-4.65,-2.28,4.90,-5.16,-3.64,-6.97,-4.71,-1.46,-11.56,-1.49,-4.06,-2.15,-13.39,-0.16,5.03,-1.65,2.25,3.21,4.72,-0.59,-7.19,0.87,6.60
BalanceCurrentReceivables,32843000,59167000,,102078000,114595000,95226000,,65443000,65478000,81115000,,60191000,60952000,,,66319000,84686000,101576000,,115023000,167276000,160261000,,242756000,288449000,228337000,272696000,267507000,336761000,277554000,261626000,186956000,140660000,130157000,146264000,84862000,69664000,81107000,141370000,159495000,144374000,178958000,206415000,201703000,145841000,255298000,183831000,161234000,142243000,156067000
BalanceCurrentReceivables_yy,,,,,248.91,60.94,,-35.89,-42.86,-14.82,,-8.03,-6.91,-100.00,,10.18,38.94,,,73.44,97.52,57.77,,111.05,72.44,42.48,,10.20,16.75,21.55,-4.06,-30.11,-58.23,-53.11,-44.09,-54.61,-50.47,-37.69,-3.35,87.95,107.24,120.64,46.01,26.46,1.02,42.66,-10.94,-20.06,-2.47,-38.87
BalanceCurrentReceivables_sy,,,,,13.89,17.30,,14.18,21.14,17.54,,7.45,5.14,0.78,,2.53,10.50,,,13.49,21.26,11.82,,33.73,26.26,15.82,,9.09,6.02,-7.89,-0.41,-7.25,-8.76,-4.17,-6.18,0.63,8.49,-0.84,10.59,6.09,3.36,10.87,-0.02,6.44,3.60,1.22,4.73,2.45,-1.94,1.60
BalanceCurrentReceivables_qq,,80.15,-100.00,,12.26,-16.90,-100.00,,0.05,23.88,-100.00,,1.26,-100.00,,,27.70,19.94,-100.00,,45.43,-4.19,-100.00,,18.82,-20.84,19.43,-1.90,25.89,-17.58,-5.74,-28.54,-24.76,-7.47,12.37,-41.98,-17.91,16.43,74.30,12.82,-9.48,23.95,15.34,-2.28,-27.70,75.05,-27.99,-12.29,-11.78,9.72
BalanceCurrentReceivables_sq,,3.36,-51.49,,0.94,12.92,-52.68,,-2.80,7.17,-100.00,,2.92,3.61,,,9.19,10.24,-100.00,,-1.10,4.80,-100.00,,0.43,4.60,-20.76,-0.57,-6.85,6.22,8.67,-9.10,-1.47,3.61,4.12,-0.91,0.71,-0.67,13.61,-5.84,-1.78,6.11,5.84,-4.28,1.68,2.98,11.79,-8.09,-5.25,5.58
BalanceCurrentInvestments,,,,,,,,2719000,1079000,1184000,,19427000,22538000,,,0,2873000,2214000,,5121000,4850000,8563000,,55170000,38345000,11373000,19997000,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,614.55,1988.99,-100.00,,-100.00,-87.25,,,,68.80,286.80,,977.40,690.56,32.82,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,-30.67,-23.78,-85.56,,-27.90,-87.25,,,,-31.69,-21.44,,-75.69,-88.10,-56.76,,-57.26,-98.98,-92.50,107.90,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,,,,,,,,-60.32,9.74,-100.00,,16.02,-100.00,,,,-22.96,-100.00,,-5.28,76.55,-100.00,,-30.50,-70.34,75.82,-100.00,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,-6.30,-53.50,-100.00,,8.01,-74.06,,,,-9.44,-100.00,,-5.28,0.36,-100.00,,-17.68,-47.51,-98.63,5.90,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,3633000,2390000,,11459000,3312000,2949000,,3826000,3885000,10244000,,3960000,7875000,,,7929000,12541000,5456000,,4439000,10415000,15364000,,22552000,15473000,40563000,25913000,48784000,33870000,39972000,25563000,27873000,32657000,12707000,57050000,148575000,148357000,31278000,31226000,132997000,142927000,73317000,119619000,55030000,181017000,132518000,110589000,64257000,63052000,100199000
BalanceCash_yy,,,,,-8.82,23.39,,-66.62,17.30,247.41,,3.50,102.67,-100.00,,100.24,59.25,,,-44.01,-16.95,181.61,,407.99,48.56,164.01,,116.32,118.90,-1.46,-1.35,-42.86,-3.58,-68.21,123.17,433.04,354.29,146.14,-45.27,-10.48,-3.66,134.41,283.08,-58.62,26.65,80.75,-7.55,16.77,-65.17,-24.39
BalanceCash_sy,,,,,-8.82,1.98,,-21.46,-29.84,-27.99,,-8.67,87.22,-17.72,,18.58,-17.32,,,-32.60,-5.29,-6.78,,29.72,-33.73,-4.58,,-0.89,60.43,-13.06,1.06,5.22,-3.58,13.87,6.78,-20.70,14.84,9.04,-15.25,18.80,4.99,-0.66,22.27,-2.67,25.10,14.28,-5.62,19.08,21.56,7.08
BalanceCash_qq,,-34.22,-100.00,,-71.09,-10.98,-100.00,,1.56,163.64,-100.00,,98.88,-100.00,,,58.16,-56.49,-100.00,,134.60,47.52,-100.00,,-31.39,162.16,-36.12,88.26,-30.57,18.01,-36.05,9.04,17.16,-61.09,348.95,160.43,-0.15,-78.92,-0.17,325.92,7.47,-48.70,63.15,-54.00,228.94,-26.79,-16.55,-41.90,-1.88,58.92
