,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeNetProfit_qq,,59.12,64.24,56.03,31.71,41.98,91.59,-16.30,48.08,-8.73,12.20,-53.81,-126.00,766.00,-56.33,-177.13,-4.20,-43.95,224.04,-30.32,36.26,51.91,30.75,-10.15,-38.84,-92.31,461.94,-314.61,162.56,-5.84,111.87,-114.87,150.33,1482.78,21.51,57.23,-86.79,532.67,147.94,109.07,-104.86,786.47,-56.10,-57.29,26.84,96.56,-64.04,-572.23,140.88,-17.94
IncomeNetProfit_sq,,117.78,38.80,-4.48,2.52,40.66,22.72,-2.26,13.28,-0.89,26.98,-37.06,-54.00,67.93,-13.37,11.16,-57.22,133.57,5.11,8.36,-68.21,38.06,25.91,-7.90,-41.86,40.02,-8.56,-179.74,9.38,56.62,18.54,16.20,-32.32,44.74,7.45,56.44,-46.90,101.15,16.21,-1.41,-24.46,29.21,56.83,-57.29,-30.68,17.55,14.64,-51.92,6.37,-17.94
IncomeShareholderNetProfit,181000,288000,473000,738000,972000,1380000,2644000,2213000,3277000,2991000,3356000,1550000,-243000,2783000,1141000,-947000,-746000,-1518000,1648000,1173000,1597000,2426000,3172000,2851000,1743000,135000,753000,-1616000,1011000,952000,2018000,-300000,151000,2391000,2904000,3974000,608000,3553000,8765000,19274000,-539000,6880000,2788000,1152000,1707000,2968000,1557000,-4263000,2046000,1802000
IncomeShareholderNetProfit_yy,,,,,437.02,379.17,458.99,199.86,237.14,116.74,26.93,-29.96,-107.42,-6.95,-66.00,-161.10,-207.00,-154.55,44.43,223.86,314.08,259.82,92.48,143.05,9.14,-94.44,-76.26,-156.68,-42.00,605.19,167.99,81.44,-85.06,151.16,43.90,1424.67,302.65,48.60,201.83,385.00,-188.65,93.64,-68.19,-94.02,416.70,-56.86,-44.15,-470.05,19.86,-39.29
IncomeShareholderNetProfit_sy,,,,,205.63,94.43,52.62,139.93,44.30,12.01,26.93,-8.39,-38.55,28.35,-25.75,37.16,-25.95,-6.98,-8.02,30.84,-15.19,-40.32,-10.84,8.02,-7.30,-29.09,-16.49,-61.07,-56.82,-6.64,0.91,69.83,22.27,7.80,33.23,-5.95,68.93,46.66,30.66,-8.30,-3.15,11.20,4.58,-34.90,-3.89,-6.78,6.97,3.65,9.06,-36.89
IncomeShareholderNetProfit_qq,,59.12,64.24,56.03,31.71,41.98,91.59,-16.30,48.08,-8.73,12.20,-53.81,-115.68,1245.27,-59.00,-183.00,21.22,-103.49,208.56,-28.82,36.15,51.91,30.75,-10.12,-38.86,-92.25,457.78,-314.61,162.56,-5.84,111.97,-114.87,150.33,1483.44,21.46,36.85,-84.70,484.38,146.69,119.90,-102.80,1376.44,-59.48,-58.68,48.18,73.87,-47.54,-373.80,147.99,-11.93
IncomeShareholderNetProfit_sq,,91.87,46.05,-6.21,3.10,35.36,22.72,5.39,5.57,1.11,13.71,-37.06,-67.63,67.35,-12.58,2.15,-50.72,130.89,5.99,7.74,-70.56,38.06,23.12,-7.88,-41.67,38.96,-10.28,-179.43,9.74,62.11,18.54,22.83,-68.11,43.86,16.88,48.32,-44.74,102.86,17.60,-28.44,-27.59,41.01,56.83,-34.02,-30.68,16.62,14.96,-29.02,6.37,-31.17
BalanceNoncurrentAssets,8028000,9468000,10725000,14408000,20146000,31811000,49322000,59200000,74004000,87703000,92721000,104104000,146351000,180363000,,175288000,289855000,287775000,,282039000,285192000,310395000,,287199000,284552000,306792000,285471000,281059000,274581000,254077000,259535000,257874000,270223000,289873000,286866000,311602000,319340000,315726000,311551000,344336000,350577000,349135000,345474000,341913000,341396000,344904000,339146000,327694000,315883000,318046000
BalanceNoncurrentAssets_yy,,,,,150.95,235.98,359.88,310.88,267.34,175.70,87.99,75.85,97.76,105.65,-100.00,68.38,98.05,59.55,,60.90,-1.61,7.86,,1.83,-0.22,-1.16,,-2.14,-3.50,-17.18,-9.09,-8.25,-1.59,14.09,10.53,20.83,18.18,8.92,8.61,10.51,9.78,10.58,10.89,-0.70,-2.62,-1.21,-1.83,-4.16,-7.47,-7.79
BalanceNoncurrentAssets_sy,,,,,27.54,37.33,79.59,61.59,60.96,39.08,10.92,25.58,24.44,18.41,-0.10,9.29,10.25,14.18,,18.31,14.11,8.47,,-0.51,0.66,-1.30,,-2.27,-1.60,-0.99,-0.83,-4.16,-1.40,-0.16,-4.28,-1.64,-3.28,-1.24,2.56,3.16,3.63,2.63,3.96,2.42,2.13,1.85,3.56,2.32,-0.44,0.15
BalanceNoncurrentAssets_qq,,17.94,13.28,34.34,39.83,57.90,55.05,20.03,25.01,18.51,5.72,12.28,40.58,23.24,-100.00,,65.36,-0.72,-100.00,,1.12,8.84,-100.00,,-0.92,7.82,-6.95,-1.55,-2.30,-7.47,2.15,-0.64,4.79,7.27,-1.04,8.62,2.48,-1.13,-1.32,10.52,1.81,-0.41,-1.05,-1.03,-0.15,1.03,-1.67,-3.38,-3.60,0.68
BalanceNoncurrentAssets_sq,,3.77,-100.00,16.84,,5.28,-100.00,12.14,2.29,4.91,-100.00,8.56,0.74,0.78,-100.00,,-0.84,0.31,-100.00,,,0.64,-100.00,,-0.49,-1.55,-1.29,-1.42,-0.50,-1.09,,-1.52,-0.27,0.42,0.06,0.57,-0.80,,0.25,0.57,0.14,0.41,0.23,-0.46,0.25,-0.76,-0.42,-0.08,0.37,0.96
BalanceIntangibleAssets,1000,,,,,,,9000,8000,8000,7000,7000,1503000,1459000,,1370000,13469000,13438000,,13969000,13942000,13955000,,13975000,13940000,13913000,13882000,13849000,13926000,14185000,14141000,14095000,14104000,14134000,14079000,18779000,18748000,18703000,18646000,18692000,18631000,18547000,18510000,18503000,18456000,18404000,18348000,13529000,13471000,13439000
BalanceIntangibleAssets_yy,,,,,-100.00,,,,,,,-22.22,18687.50,18137.50,-100.00,19471.43,796.14,821.04,,919.64,3.51,3.85,,0.04,-0.01,-0.30,,-0.90,-0.10,1.96,1.87,1.78,1.28,-0.36,-0.44,33.23,32.93,32.33,32.44,-0.46,-0.62,-0.83,-0.73,-1.01,-0.94,-0.77,-0.88,-26.88,-27.01,-26.98
BalanceIntangibleAssets_sy,,,,,-21.76,,,,,,,10.56,7.78,2.46,-30.43,-1.07,1.56,-1.36,,0.96,2.53,2.07,,-0.55,-0.54,-2.54,,-16.62,-14.36,-7.53,-8.78,-2.50,-2.34,-1.11,-0.73,-1.78,-2.12,-3.04,-3.98,-1.36,-0.74,-0.83,-1.40,-1.41,-0.77,-2.05,-2.06,-0.54,-1.95,-1.83
BalanceIntangibleAssets_qq,,-100.00,,,,,,,-11.11,,-12.50,,21371.43,-2.93,-100.00,,883.14,-0.23,-100.00,,-0.19,0.09,-100.00,,-0.25,-0.19,-0.22,-0.24,0.56,1.86,-0.31,-0.33,0.06,0.21,-0.39,33.38,-0.17,-0.24,-0.30,0.25,-0.33,-0.45,-0.20,-0.04,-0.25,-0.28,-0.30,-26.26,-0.43,-0.24
BalanceIntangibleAssets_sq,,-8.50,,,,,,,0.02,,-100.00,,-0.85,-1.00,-100.00,,-0.54,-0.76,-100.00,,-0.37,-0.25,-100.00,,-0.54,-1.10,-3.54,-2.90,-0.67,-0.42,-0.82,-0.51,-0.46,-0.53,-0.39,-0.80,-0.48,-0.13,-0.42,-0.50,-0.40,-0.43,-0.49,-0.56,-0.39,-0.77,-0.07,-0.28,-0.41,-0.36
BalanceProperty,8027000,9468000,10725000,14384000,20113000,31773000,49275000,59134000,73707000,87654000,92678000,104059000,129348000,161151000,,158446000,256570000,253771000,,244345000,246954000,255902000,,252367000,250491000,253788000,251429000,246864000,241708000,239146000,244692000,243094000,255448000,274716000,271687000,287769000,295526000,291272000,287270000,324589000,331049000,329929000,325073000,320738000,320274000,324665000,320319000,313190000,301483000,303738000
BalanceProperty_yy,,,,,150.57,235.58,359.44,311.11,266.46,175.88,88.08,75.97,75.49,83.85,-100.00,52.27,98.36,57.47,,54.21,-3.75,0.84,,3.28,1.43,-0.83,,-2.18,-3.51,-5.77,-2.68,-1.53,5.68,14.87,11.03,18.38,15.69,6.03,5.74,12.79,12.02,13.27,13.16,-1.19,-3.25,-1.60,-1.46,-2.35,-5.87,-6.45
BalanceProperty_sy,,,,,36.79,27.85,91.50,44.73,53.89,42.56,40.65,26.17,25.52,17.89,-0.06,9.45,8.50,9.35,,7.19,0.01,8.02,,0.76,1.38,-2.80,,-4.39,-3.25,-3.98,-4.20,-4.36,-3.14,-2.12,-2.57,-1.28,-1.18,-1.30,0.48,3.22,4.34,3.84,3.30,0.76,1.48,0.01,1.05,0.85,1.22,1.08
BalanceProperty_qq,,17.95,13.28,34.12,39.83,57.97,55.08,20.01,24.64,18.92,5.73,12.28,24.30,24.59,-100.00,,61.93,-1.09,-100.00,,1.07,3.62,-100.00,,-0.74,1.32,-0.93,-1.82,-2.09,-1.06,2.32,-0.65,5.08,7.54,-1.10,5.92,2.70,-1.44,-1.37,12.99,1.99,-0.34,-1.47,-1.33,-0.14,1.37,-1.34,-2.23,-3.74,0.75
BalanceProperty_sq,,2.34,-100.00,15.80,,3.72,-100.00,24.54,2.48,5.42,-100.00,8.10,1.64,0.64,-100.00,,-1.05,0.44,-100.00,,-0.22,0.87,-100.00,,-0.74,-1.49,-1.65,-1.57,-0.50,-2.17,-0.38,-1.21,-0.04,-0.32,-0.36,-1.16,-0.29,0.08,,0.86,-0.52,0.42,-0.39,-0.10,-0.50,-0.67,-0.57,0.81,0.38,0.32
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,,,,,,,,255000,,,,0,0,,0,933000,863000,,4314000,4254000,19335000,,443000,374000,19152000,233000,163000,94000,24000,,,,,,3914000,4015000,4246000,4614000,,20000,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,-100.00,,,,,,,,355.95,2140.44,,-89.73,-91.21,-0.95,,-63.21,-74.87,-99.87,-100.00,-100.00,-100.00,-100.00,,,,,,-100.00,-99.50,-100.00,-100.00,,-100.00,,,,,
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,-9.60,,,,,,,,,-2.41,,-24.19,-12.22,-4.55,,-6.38,-3.38,3.26,-0.46,-22.94,-25.65,-7.69,,,,,,,0.40,-2.84,-8.46,,-5.78,,,,,
BalanceNoncurrInvestments_qq,,,,,,,,,,-100.00,,,,,,,,-7.50,-100.00,,-1.39,354.51,-100.00,,-15.58,5020.86,-98.78,-30.04,-42.33,-74.47,-100.00,,,,,,2.58,5.75,8.67,-100.00,,-100.00,,,,,,,,
BalanceNoncurrInvestments_sq,,,,,,,,,,-4.50,,,,,,,,-4.00,-100.00,,,-4.98,-100.00,,,,,1.42,,-0.60,,,,,,,,,,-0.52,,-0.96,,,,,,,,
BalanceOtherNoncurrentAssets,,,,24000,33000,38000,47000,57000,34000,41000,36000,38000,15500000,17753000,,15472000,18883000,19703000,,19411000,20042000,21203000,,20414000,19747000,19939000,19927000,20183000,18853000,722000,702000,685000,671000,1023000,1100000,1140000,1051000,1505000,1021000,1055000,877000,659000,1891000,2672000,2666000,1835000,479000,975000,929000,869000
BalanceOtherNoncurrentAssets_yy,,,,,,,,137.50,3.03,7.89,-23.40,-33.33,45488.24,43200.00,-100.00,40615.79,21.83,10.98,,25.46,6.14,7.61,,5.17,-1.47,-5.96,,-1.13,-4.53,-96.38,-96.48,-96.61,-96.44,41.69,56.70,66.42,56.63,47.12,-7.18,-7.46,-16.56,-56.21,85.21,153.27,203.99,178.45,-74.67,-63.51,-65.15,-52.64
BalanceOtherNoncurrentAssets_sy,,,,,,,,74.96,47.66,83.46,51.22,66.98,37.45,18.20,-33.74,-9.26,-0.44,-0.25,,28.24,10.00,12.76,,2.72,16.78,12.67,,3.40,1.32,0.15,1.80,6.94,4.74,2.70,14.60,-0.36,-1.32,7.83,1.28,3.54,1.62,4.60,17.80,1.79,5.06,-1.34,3.82,-11.14,-15.17,2.94
BalanceOtherNoncurrentAssets_qq,,,,,37.50,15.15,23.68,21.28,-40.35,20.59,-12.20,5.56,40689.47,14.54,-100.00,,22.05,4.34,-100.00,,3.25,5.79,-100.00,,-3.27,0.97,-0.06,1.28,-6.59,-96.17,-2.77,-2.42,-2.04,52.46,7.53,3.64,-7.81,43.20,-32.16,3.33,-16.87,-24.86,186.95,41.30,-0.22,-31.17,-73.90,103.55,-4.72,-6.46
BalanceOtherNoncurrentAssets_sq,,,,,,12.40,-100.00,109.49,4.72,7.19,-100.00,9.62,-1.24,-0.58,-100.00,,-4.42,1.00,-100.00,,-0.29,-3.03,-100.00,,-0.29,-0.42,-4.08,1.89,-0.35,6.02,,-0.31,-2.21,-0.56,5.05,3.10,-0.10,-0.17,,6.09,-2.42,0.06,2.80,-4.28,0.60,-4.96,2.18,-5.27,0.94,2.94
BalanceCurrentAssets,2327000,2602000,3113000,26695000,23286000,13654000,46862000,36260000,25670000,15704000,16002000,10674000,41707000,27756000,,27181000,33023000,36462000,,33223000,57198000,31727000,,33954000,29434000,31077000,32306000,26020000,30935000,34261000,37743000,43688000,33785000,40112000,49180000,49597000,43315000,52805000,61764000,72266000,62862000,67585000,62940000,63720000,55274000,66641000,68403000,66201000,70218000,95857000
BalanceCurrentAssets_yy,,,,,900.69,424.75,1405.36,35.83,10.24,15.01,-65.85,-70.56,62.47,76.74,-100.00,154.65,-20.82,31.37,,22.23,73.21,-12.99,,2.20,-48.54,-2.05,,-23.37,5.10,10.25,16.83,67.90,9.21,17.08,30.30,13.53,28.21,31.64,25.59,45.71,45.13,27.99,1.90,-11.83,-12.07,-1.40,8.68,3.89,27.04,43.84
BalanceCurrentAssets_sy,,,,,77.28,69.35,80.02,41.08,34.75,35.92,-5.18,23.16,18.40,1.20,-24.25,2.97,-2.33,0.95,,15.02,15.30,22.44,,18.83,8.60,0.96,,-9.80,-10.92,-13.36,-10.18,-1.37,4.22,-1.64,0.68,-1.18,0.04,1.15,3.71,-0.91,-0.44,-2.83,-0.39,7.42,0.70,2.57,2.96,-2.63,-1.71,1.82
BalanceCurrentAssets_qq,,11.82,19.64,757.53,-12.77,-41.36,243.21,-22.62,-29.21,-38.82,1.90,-33.30,290.73,-33.45,-100.00,,21.49,10.41,-100.00,,72.16,-44.53,-100.00,,-13.31,5.58,3.95,-19.46,18.89,10.75,10.16,15.75,-22.67,18.73,22.61,0.85,-12.67,21.91,16.97,17.00,-13.01,7.51,-6.87,1.24,-13.25,20.56,2.64,-3.22,6.07,36.51
BalanceCurrentAssets_sq,,15.08,-100.00,16.83,0.02,8.38,-100.00,-12.36,3.49,10.81,-100.00,3.95,-9.66,7.58,-100.00,,-8.52,5.83,-100.00,,-5.44,9.48,-100.00,,-8.13,4.74,-4.36,-9.95,-10.04,2.77,7.11,0.36,-2.27,1.88,3.29,-0.05,-4.48,3.14,4.06,-0.39,-4.82,2.58,2.57,5.10,-8.53,4.40,3.28,-2.97,-6.08,7.07
BalanceInventory,17000,,79000,,,,,142000,683000,,275000,807000,11832000,13839000,,14916000,15680000,16050000,,14524000,15512000,4808000,,3479000,4116000,4910000,3205000,3578000,4559000,5668000,7539000,6588000,6725000,7398000,8660000,4996000,5730000,7232000,5635000,16646000,16290000,17763000,16007000,15579000,15991000,16356000,16194000,15491000,16957000,19412000
BalanceInventory_yy,,,,,-100.00,,-100.00,,,,,468.31,1632.36,,-100.00,1748.33,32.52,15.98,,-2.63,-1.07,-70.04,,-76.05,-73.47,2.12,,2.85,10.76,15.44,135.23,84.13,47.51,30.52,14.87,-24.17,-14.80,-2.24,-34.93,233.19,184.29,145.62,184.06,-6.41,-1.84,-7.92,1.17,-0.56,6.04,18.68
BalanceInventory_sy,,,,,51.32,,-11.33,,,,,26.34,20.30,,-90.00,-9.92,0.58,3.81,,1.76,0.49,7.29,,6.14,0.98,-2.22,,-24.15,-14.57,-14.87,-16.19,-7.26,-15.25,-8.50,-10.12,-13.09,-2.41,-6.80,-0.04,8.35,13.13,6.02,5.43,-6.41,4.70,3.71,1.82,11.84,7.80,17.87
BalanceInventory_qq,,-100.00,,-100.00,,,,,380.99,-100.00,,193.45,1366.17,16.96,-100.00,,5.12,2.36,-100.00,,6.80,-69.00,-100.00,,18.31,19.29,-34.73,11.64,27.42,24.33,33.01,-12.61,2.08,10.01,17.06,-42.31,14.69,26.21,-22.08,195.40,-2.14,9.04,-9.89,-2.67,2.64,2.28,-0.99,-4.34,9.46,14.48
BalanceInventory_sq,,3.16,,15.24,,,,,13.44,13.42,,-40.07,5.07,0.64,-100.00,,3.17,2.36,-100.00,,4.15,1.25,-100.00,,5.20,-3.10,-16.97,-7.28,0.85,-1.22,-3.41,-11.18,-5.35,2.62,0.56,-21.04,6.42,6.51,,-5.07,4.95,3.32,4.30,-4.03,9.81,1.75,6.94,-5.10,10.78,10.07
BalanceCurrentReceivables,1603000,1971000,2290000,2726000,2864000,4322000,5897000,6291000,8637000,9183000,10932000,9048000,26347000,9482000,,10763000,14163000,17097000,,15868000,25156000,25230000,,28077000,23496000,24570000,26867000,19389000,23836000,25861000,27952000,21628000,19910000,25221000,29126000,37832000,30411000,38767000,44932000,38591000,24075000,34010000,37537000,37326000,34673000,36336000,35295000,38173000,30662000,33316000
BalanceCurrentReceivables_yy,,,,,78.67,119.28,157.51,130.78,201.57,112.47,85.38,43.82,205.05,3.26,-100.00,18.95,-46.24,80.31,,47.43,77.62,47.57,,76.94,-6.60,-2.62,,-30.94,1.45,5.25,4.04,11.55,-16.47,-2.47,4.20,74.92,52.74,53.71,54.27,2.01,-20.83,-12.27,-16.46,-3.28,44.02,6.84,-5.97,2.27,-11.57,-8.31
BalanceCurrentReceivables_sy,,,,,81.58,48.43,77.18,31.20,18.12,23.30,-4.03,19.35,8.15,2.20,-45.18,-1.09,6.03,8.95,,22.32,32.92,33.65,,27.62,18.81,2.46,,-11.22,-16.44,-19.76,-10.37,-12.58,-6.23,-3.25,-5.60,-4.41,-1.90,4.46,2.26,-11.29,-16.65,-12.27,-21.32,7.08,8.14,4.46,4.39,-1.47,-3.55,-5.28
BalanceCurrentReceivables_qq,,22.96,16.18,19.04,5.06,50.91,36.44,6.68,37.29,6.32,19.05,-17.23,191.19,-64.01,-100.00,,31.59,20.72,-100.00,,58.53,0.29,-100.00,,-16.32,4.57,9.35,-27.83,22.94,8.50,8.09,-22.62,-7.94,26.68,15.48,29.89,-19.62,27.48,15.90,-14.11,-37.61,41.27,10.37,-0.56,-7.11,4.80,-2.86,8.15,-19.68,8.66
BalanceCurrentReceivables_sq,,25.72,-100.00,19.04,2.81,11.76,-100.00,-0.46,2.43,16.36,-100.00,16.56,-7.59,14.36,-100.00,,-12.78,17.97,-100.00,,-6.41,19.30,-100.00,,-12.10,8.77,-11.43,-11.76,-10.10,8.02,5.23,-8.08,-5.72,8.82,4.62,-1.83,-9.08,8.66,6.88,-14.11,-5.63,5.31,7.89,1.01,-7.11,5.82,3.50,-1.74,-13.18,9.57
BalanceCurrentInvestments,,,,,,,,,,,,,0,1234000,,561000,1620000,1240000,,906000,507000,380000,,388000,423000,280000,441000,337000,307000,306000,259000,188000,118000,3710000,8174000,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,0.49,,61.50,-68.70,-69.35,,-57.17,-16.57,-26.32,,-13.14,-27.42,9.29,-41.27,-44.21,-61.56,1112.42,3055.98,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,-55.81,,-18.54,-44.74,-21.14,,-67.05,-16.57,-46.46,,-10.64,-38.46,-27.92,-38.51,-5.65,-30.26,-16.67,-11.76,-59.36,-25.82,-91.63,-52.28,,,,,,,,,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,-100.00,,188.77,-23.46,-100.00,,-44.04,-25.05,-100.00,,9.02,-33.81,57.50,-23.58,-8.90,-0.33,-15.36,-27.41,-37.23,3044.07,120.32,-100.00,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,-100.00,,-5.51,-25.90,-100.00,,-11.45,-0.51,-100.00,,1.17,-5.42,-18.40,-23.58,-8.90,1.65,,-0.69,-7.86,0.81,-3.52,-38.88,,,,,,,,,,,,,,
BalanceCash,87000,52000,10000,23396000,19752000,8544000,40359000,29220000,15619000,5875000,4139000,32000,654000,1945000,,216000,160000,509000,,172000,14912000,272000,,1321000,270000,176000,658000,1920000,714000,1009000,282000,12948000,4455000,1903000,1071000,4872000,4671000,4626000,8616000,15038000,19873000,12928000,5562000,8346000,1600000,9667000,10903000,9820000,19364000,40052000
BalanceCash_yy,,,,,22603.45,16330.77,403489.99,24.89,-20.92,-31.24,-89.74,-99.89,-95.81,-66.89,-100.00,575.00,-75.54,-73.83,,-20.37,9220.00,-46.56,,668.02,-98.19,-35.29,,45.34,164.44,473.30,-57.14,574.38,523.95,88.60,279.79,-62.37,4.85,143.09,704.48,208.66,325.45,179.46,-35.45,-44.50,-91.95,-25.22,96.03,17.66,1110.25,314.32
BalanceCash_sy,,,,,61.08,90.54,40.52,68.65,107.49,26.14,-55.08,52.31,14.44,16.21,-33.41,26.94,-9.48,-26.09,,14.79,50.62,12.44,,-21.38,-27.91,-12.12,,-10.68,8.37,13.02,7.36,23.63,9.46,38.42,1.22,2.68,-4.57,11.59,17.10,24.38,12.15,-7.44,-16.04,-39.55,-21.95,-23.90,-1.89,-4.69,4.04,-13.16
BalanceCash_qq,,-40.23,-80.77,233860.01,-15.58,-56.74,372.37,-27.60,-46.55,-62.39,-29.55,-99.23,1943.75,197.40,-100.00,,-25.93,218.12,-100.00,,8569.77,-98.18,-100.00,,-79.56,-34.81,273.86,191.79,-62.81,41.32,-72.05,4491.49,-65.59,-57.28,-43.72,354.90,-4.13,-0.96,86.25,74.54,32.15,-34.95,-56.98,50.05,-80.83,504.19,12.79,-9.93,97.19,106.84
BalanceCash_sq,,-16.58,-100.00,-41.99,-5.61,11.85,-100.00,-0.10,-11.73,-5.19,-100.00,72.50,-11.84,-1.20,-100.00,,-16.73,-9.38,-100.00,,-26.17,-25.85,-100.00,,-22.04,-29.64,-7.69,29.39,-16.76,-6.34,7.62,23.35,-12.14,-15.30,-7.63,26.40,-13.46,-7.69,-4.58,40.44,-14.41,-22.36,-1.19,13.42,-25.42,-0.01,-0.49,31.19,-21.99,-12.15
BalanceOtherCurrentAssets,620000,579000,734000,573000,670000,788000,606000,607000,731000,646000,656000,787000,2874000,1256000,,725000,1400000,1566000,,1753000,1111000,1037000,,689000,1129000,1141000,1135000,796000,1519000,1417000,1711000,2336000,2577000,1880000,2149000,1897000,2503000,2180000,2581000,1991000,2624000,2884000,3834000,2469000,3010000,4282000,6011000,2717000,3235000,3077000
BalanceOtherCurrentAssets_yy,,,,,8.06,36.10,-17.44,5.93,9.10,-18.02,8.25,29.65,293.16,94.43,-100.00,-7.88,-51.29,24.68,,141.79,-20.64,-33.78,,-60.70,1.62,10.03,,15.53,34.54,24.19,50.75,193.47,69.65,32.67,25.60,-18.79,-2.87,15.96,20.10,4.96,4.83,32.29,48.55,24.01,14.71,48.47,56.78,10.04,7.48,-28.14
BalanceOtherCurrentAssets_sy,,,,,41.13,56.28,42.82,23.54,30.24,30.37,37.02,14.31,6.43,1.30,-24.98,3.73,0.59,26.20,,5.36,6.15,16.43,,31.43,35.62,16.80,,-9.34,-22.06,-16.76,-14.77,-7.08,3.36,4.84,-14.58,-11.36,-1.38,-10.56,-3.40,12.20,2.42,34.74,15.18,-1.12,15.67,2.92,20.98,11.76,12.28,4.80
BalanceOtherCurrentAssets_qq,,-6.61,26.77,-21.93,16.93,17.61,-23.10,0.17,20.43,-11.63,1.55,19.97,265.18,-56.30,-100.00,,93.10,11.86,-100.00,,-36.62,-6.66,-100.00,,63.86,1.06,-0.53,-29.87,90.83,-6.71,20.75,36.53,10.32,-27.05,14.31,-11.73,31.95,-12.90,18.39,-22.86,31.79,9.91,32.94,-35.60,21.91,42.26,40.38,-54.80,19.07,-4.88
BalanceOtherCurrentAssets_sq,,0.82,-100.00,-3.31,18.63,5.82,-100.00,-4.18,74.22,-4.84,-100.00,-28.69,22.08,-4.23,-100.00,,21.56,-4.71,-100.00,,42.11,14.52,-100.00,,20.40,-15.61,-22.98,-20.84,17.62,-6.42,-5.49,-18.40,14.90,-15.28,-18.40,-15.98,19.92,-9.09,0.42,-12.28,31.79,0.24,0.05,-20.24,18.31,2.48,4.23,-13.51,34.29,1.29
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,18803000,18825000,,18825000,18851000,18887000,18907000,18907000,19041000,19044000,19044000,19045000,19046000,19046000,19047000,19047000,6596000,6596000,6589000,2932000,1937000,649000,693000,690000,688000,685000,682000
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,0.33,,0.44,1.01,0.83,0.72,0.73,0.03,0.01,0.02,0.01,-65.37,-65.37,-65.41,-84.61,-70.63,-90.16,-89.48,-76.47,-64.48,5.55,-1.59
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98.99,-74.63,,-59.48,-41.36,-11.16,0.72,69.78,-40.70,-14.87,-20.00,,-100.00,-65.37,-82.70,-92.31,-60.32,-39.84,-45.05,-71.83,-69.93,-35.74,-70.32
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,0.12,-100.00,,0.14,0.19,0.11,,0.71,0.02,,0.01,0.01,,0.01,,-65.37,,-0.11,-55.50,-33.94,-66.49,6.78,-0.43,-0.29,-0.44,-0.44
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,-29.94,-100.00,,-12.82,0.19,-50.66,,0.71,-19.03,,-4.00,,,-0.31,,-82.68,,-1.24,-24.76,-33.94,-0.06,3.39,-0.43,-10.25,-4.52,-1.78
BalanceTotalAssets,10355000,12070000,13838000,41103000,43432000,45465000,96184000,95460000,99674000,103407000,108723000,114778000,188058000,208119000,,202469000,322878000,324237000,,315262000,342390000,342122000,,339956000,332811000,337869000,336602000,325930000,324403000,307245000,316185000,320603000,323052000,349029000,355091000,380245000,381701000,387578000,392362000,423198000,420035000,423309000,411346000,407570000,397319000,412238000,408239000,394583000,386786000,414585000
