,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit_qq,,10.26,-1.69,-59.18,92.37,86.06,34.73,-50.55,219.66,-57.22,-104.65,1294.04,229.23,-41.31,-150.37,155.27,-101.24,71408.33,-239.62,9.00,14.31,-93.41,-55.86,-100.69,81.85,-718.00,93.26,-10.04,203.77,-68.45,-145.35,41.80,-986.38,127.55,-98.44,-212.00,24507.14,-136.83,8.70,152.79,-150.95,353.56,-151.12,161.80,378.18,-181.03,162.93,29.83
IncomeBeforeTaxProfit_sq,,-6.94,4.05,45.42,23.96,-11.14,13.45,1.34,20.05,-38.03,-43.76,69.08,-13.94,11.42,-70.96,108.76,10.76,-4.13,-63.14,45.72,23.52,-9.60,-42.13,1.42,12.38,-101.40,12.50,34.09,19.16,18.46,-6.80,25.66,4.92,50.88,-80.76,130.70,16.82,-0.73,-14.08,17.88,11.77,-24.37,-23.11,28.04,10.74,-38.61,-28.13,1.93
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,0,0,0,,-2060000,-597000,-2263000,0,3737000,0,5695000,-4000,805000,0,-3307000,,-739000,0,0,3009000,,,202000,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,281.41,100.00,351.66,,-78.46,,-158.07,100.00,-191.80,,100.00,,100.00,,,-100.00,,,-100.00,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,199.46,-10.41,-95.22,,-78.46,,-108.90,100.00,82.22,,100.00,,43.60,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,71.02,-279.06,100.00,,-100.00,,-100.07,20225.00,-100.00,,100.00,,100.00,,,-100.00,,,-100.00,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,109.44,-339.90,60.83,,-100.00,,31.57,89.80,-210.92,,100.00,,68.93,,,,,,,,,,,,,,,
IncomeNetProfit,1903000,2255000,1781000,877000,1241000,5369000,4295000,1606000,5409000,4836000,-2375000,1793000,4187000,4837000,-1891000,976000,-223000,7062000,-10735000,-10673000,-8424000,-21902000,-25824000,-72336000,-8970000,-78137000,-6057000,-3911000,6774000,3348000,-767000,-753000,-5387000,1366000,3179000,-3067000,6505000,-1962000,-2442000,940000,-617000,1028000,-555000,677000,2264000,-2127000,3074000,1546000
IncomeNetProfit_yy,,,,,-34.79,138.09,141.16,83.12,335.86,-9.93,-155.30,11.64,-22.59,0.02,20.38,-45.57,-105.33,46.00,-467.69,-1193.55,-3677.58,-410.14,-140.56,-577.75,-6.48,-256.76,76.55,94.59,175.52,104.28,87.34,80.75,-179.52,-59.20,514.47,-307.30,220.75,-243.63,-176.82,130.65,-109.49,152.40,77.27,-27.98,466.94,-306.91,653.87,128.36
IncomeNetProfit_sy,,,,,83.69,139.93,48.31,19.00,37.90,-4.75,-38.27,30.68,-25.75,5.17,-24.38,-22.44,-6.62,31.48,-10.90,-38.46,-12.99,8.36,11.20,-28.82,-39.82,-60.50,-65.52,-1.36,31.46,60.90,9.95,7.85,15.31,-9.46,64.50,43.48,39.61,-8.69,3.66,9.76,4.69,-35.96,1.69,-6.78,8.60,-22.55,12.64,-37.60
IncomeNetProfit_qq,,18.50,-21.02,-50.76,41.51,332.63,-20.00,-62.61,236.80,-10.59,-149.11,175.49,133.52,15.52,-139.09,151.61,-122.85,3266.82,-252.01,0.58,21.07,-160.00,-17.91,-180.11,87.60,-771.09,92.25,35.43,273.20,-50.58,-122.91,1.83,-615.41,125.36,132.72,-196.48,312.10,-130.16,-24.46,138.49,-165.64,266.61,-153.99,221.98,234.42,-193.95,244.52,-49.71
IncomeNetProfit_sq,,-4.48,2.52,40.66,22.72,-2.26,13.28,-0.89,26.98,-37.06,-54.00,67.93,-13.37,11.16,-57.22,133.57,5.11,8.36,-68.21,38.06,25.91,-7.90,-41.86,40.02,-8.56,-179.74,9.38,56.62,18.54,16.20,-32.32,44.74,7.45,56.44,-46.90,101.15,16.21,-1.41,-24.46,29.21,56.83,-57.29,-30.68,17.55,14.64,-51.92,6.37,-17.94
IncomeShareholderNetProfit,1365000,2224000,2293000,579000,1515000,3906000,3088000,1532000,5136000,2205000,-643000,925000,4506000,4876000,-1378000,940000,180000,6516000,-9860000,-9006000,-7853000,-20698000,-25244000,-71601000,-8371000,-78617000,-5952000,-3831000,6777000,3314000,-757000,-726000,-5265000,1426000,3172000,-3011000,6500000,-1910000,-2437000,966000,-611000,1054000,-544000,693000,2268000,-2138000,5315000,1778000
IncomeShareholderNetProfit_yy,,,,,10.99,75.63,34.67,164.59,239.01,-43.55,-120.82,-39.62,-12.27,121.13,-114.31,1.62,-96.01,33.63,-615.53,-1058.09,-4462.78,-417.65,-156.02,-695.04,-6.60,-279.83,76.42,94.65,180.96,104.22,87.28,81.05,-177.69,-56.97,519.02,-314.74,223.46,-233.94,-176.83,132.08,-109.40,155.18,77.68,-28.26,471.19,-302.85,1077.02,156.57
IncomeShareholderNetProfit_sy,,,,,52.62,139.93,44.30,12.01,26.93,-8.39,-38.55,28.35,-25.75,37.16,-25.95,-6.98,-8.02,30.84,-15.19,-40.32,-10.84,8.02,-7.30,-29.09,-16.49,-61.07,-56.82,-6.64,0.91,69.83,22.27,7.80,33.23,-5.95,68.93,46.66,30.66,-8.30,-3.15,11.20,4.58,-34.90,-3.89,-6.78,6.97,3.65,9.06,-36.89
IncomeShareholderNetProfit_qq,,62.93,3.10,-74.75,161.66,157.82,-20.94,-50.39,235.25,-57.07,-129.16,243.86,387.14,8.21,-128.26,168.21,-80.85,3520.00,-251.32,8.66,12.80,-163.57,-21.96,-183.64,88.31,-839.16,92.43,35.64,276.90,-51.10,-122.84,4.10,-625.21,127.08,122.44,-194.92,315.88,-129.38,-27.59,139.64,-163.25,272.50,-151.61,227.39,227.27,-194.27,348.60,-66.55
IncomeShareholderNetProfit_sq,,-6.21,3.10,35.36,22.72,5.39,5.57,1.11,13.71,-37.06,-67.63,67.35,-12.58,2.15,-50.72,130.89,5.99,7.74,-70.56,38.06,23.12,-7.88,-41.67,38.96,-10.28,-179.43,9.74,62.11,18.54,22.83,-68.11,43.86,16.88,48.32,-44.74,102.86,17.60,-28.44,-27.59,41.01,56.83,-34.02,-30.68,16.62,14.96,-29.02,6.37,-31.17
BalanceNoncurrentAssets,,35082000,,39043000,,67926000,63733000,66722000,,79691000,79514000,79744000,,88768000,89911000,92105000,,134444000,136109000,135560000,,125016000,126835000,98705000,97724000,77844000,75159000,73673000,71806000,62250000,60242000,58436000,59112000,56553000,53275000,51420000,48510000,47702000,46764000,46275000,50932000,48883000,47680000,46653000,46033000,45522000,37019000,36666000
BalanceNoncurrentAssets_yy,,,,,,93.62,,70.89,,17.32,24.76,19.52,,11.39,13.08,15.50,,51.46,51.38,47.18,,-7.01,-6.81,-27.19,,-37.73,-40.74,-25.36,-26.52,-20.03,-19.85,-20.68,-17.68,-9.15,-11.57,-12.01,-17.94,-15.65,-12.22,-10.01,4.99,2.48,1.96,0.82,-9.62,-6.88,-22.36,-21.41
BalanceNoncurrentAssets_sy,,,,,,61.59,,39.08,,25.58,24.44,18.41,,9.29,10.25,14.18,,18.31,14.11,8.47,,-0.51,0.66,-1.30,,-2.27,-1.60,-0.99,-0.83,-4.16,-1.40,-0.16,-4.28,-1.64,-3.28,-1.24,2.56,3.16,3.63,2.63,3.96,2.42,2.13,1.85,3.56,2.32,-0.44,0.15
BalanceNoncurrentAssets_qq,,,-100.00,,-100.00,,-6.17,4.69,-100.00,,-0.22,0.29,-100.00,,1.29,2.44,-100.00,,1.24,-0.40,-100.00,,1.46,-22.18,-0.99,-20.34,-3.45,-1.98,-2.53,-13.31,-3.23,-3.00,1.16,-4.33,-5.80,-3.48,-5.66,-1.67,-1.97,-1.05,10.06,-4.02,-2.46,-2.15,-1.33,-1.11,-18.68,-0.95
BalanceNoncurrentAssets_sq,,,,,-100.00,,2.29,4.91,-100.00,,0.74,0.78,-100.00,,-0.84,0.31,-100.00,,,0.64,-100.00,,-0.49,-1.55,-1.29,-1.42,-0.50,-1.09,,-1.52,-0.27,0.42,0.06,0.57,-0.80,,0.25,0.57,0.14,0.41,0.23,-0.46,0.25,-0.76,-0.42,-0.08,0.37,0.96
BalanceIntangibleAssets,,1082000,,1053000,,12404000,12309000,12195000,,12010000,11876000,11744000,,11537000,12481000,13768000,,20138000,20120000,20070000,,19449000,19577000,9685000,9671000,9186000,9066000,8948000,8829000,8711000,8593000,8479000,8365000,8102000,8007000,8020000,7980000,7940000,7905000,7864000,7823000,7783000,7743000,7703000,7662000,7622000,7592000,7562000
BalanceIntangibleAssets_yy,,,,,,1046.40,,1058.12,,-3.18,-3.52,-3.70,,-3.94,5.09,17.23,,74.55,61.21,45.77,,-3.42,-2.70,-51.74,,-52.77,-53.69,-7.61,-8.71,-5.17,-5.22,-5.24,-5.26,-6.99,-6.82,-5.41,-4.60,-2.00,-1.27,-1.95,-1.97,-1.98,-2.05,-2.05,-2.06,-2.07,-1.95,-1.83
BalanceIntangibleAssets_sy,,,,,,5.49,,12.93,,10.56,7.78,2.46,,-1.07,1.56,-1.36,,0.96,2.53,2.07,,-0.55,-0.54,-2.54,,-16.62,-14.36,-7.53,-8.78,-2.50,-2.34,-1.11,-0.73,-1.78,-2.12,-3.04,-3.98,-1.36,-0.74,-0.83,-1.40,-1.41,-0.77,-2.05,-2.06,-0.54,-1.95,-1.83
BalanceIntangibleAssets_qq,,,-100.00,,-100.00,,-0.77,-0.93,-100.00,,-1.12,-1.11,-100.00,,8.18,10.31,-100.00,,-0.09,-0.25,-100.00,,0.66,-50.53,-0.14,-5.01,-1.31,-1.30,-1.33,-1.34,-1.35,-1.33,-1.34,-3.14,-1.17,0.16,-0.50,-0.50,-0.44,-0.52,-0.52,-0.51,-0.51,-0.52,-0.53,-0.52,-0.39,-0.40
BalanceIntangibleAssets_sq,,,-3.47,,-100.00,,0.02,-0.62,-100.00,,-0.85,-1.00,-100.00,,-0.54,-0.76,-100.00,,-0.37,-0.25,-100.00,,-0.54,-1.10,-3.54,-2.90,-0.67,-0.42,-0.82,-0.51,-0.46,-0.53,-0.39,-0.80,-0.48,-0.13,-0.42,-0.50,-0.40,-0.43,-0.49,-0.56,-0.39,-0.77,-0.07,-0.28,-0.41,-0.36
BalanceProperty,,28052000,,32657000,,45451000,48302000,51158000,,59642000,60449000,59125000,,63513000,68861000,69581000,,102091000,101721000,99530000,,90954000,88120000,84493000,82738000,66500000,64444000,62762000,60906000,51266000,49429000,48659000,48857000,47038000,43781000,42069000,39487000,38799000,38329000,37914000,42379000,40878000,39932000,38848000,38272000,37757000,29291000,28973000
BalanceProperty_yy,,,,,,62.02,,56.65,,31.22,25.15,15.57,,6.49,13.92,17.68,,60.74,47.72,43.04,,-10.91,-13.37,-15.11,,-26.89,-26.87,-25.72,-26.39,-22.91,-23.30,-22.47,-19.78,-8.25,-11.43,-13.54,-19.18,-17.52,-12.45,-9.88,7.32,5.36,4.18,2.46,-9.69,-7.63,-26.65,-25.42
BalanceProperty_sy,,,,,,44.73,,42.56,,26.17,25.52,17.89,,9.45,8.50,9.35,,7.19,0.01,8.02,,0.76,1.38,-2.80,,-4.39,-3.25,-3.98,-4.20,-4.36,-3.14,-2.12,-2.57,-1.28,-1.18,-1.30,0.48,3.22,4.34,3.84,3.30,0.76,1.48,0.01,1.05,0.85,1.22,1.08
BalanceProperty_qq,,,-100.00,,-100.00,,6.27,5.91,-100.00,,1.35,-2.19,-100.00,,8.42,1.05,-100.00,,-0.36,-2.15,-100.00,,-3.12,-4.12,-2.08,-19.63,-3.09,-2.61,-2.96,-15.83,-3.58,-1.56,0.41,-3.72,-6.92,-3.91,-6.14,-1.74,-1.21,-1.08,11.78,-3.54,-2.31,-2.71,-1.48,-1.35,-22.42,-1.09
BalanceProperty_sq,,,,,-100.00,,2.48,5.42,-100.00,,1.64,0.64,-100.00,,-1.05,0.44,-100.00,,-0.22,0.87,-100.00,,-0.74,-1.49,-1.65,-1.57,-0.50,-2.17,-0.38,-1.21,-0.04,-0.32,-0.36,-1.16,-0.29,0.08,,0.86,-0.52,0.42,-0.39,-0.10,-0.50,-0.67,-0.57,0.81,0.38,0.32
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,91000,120000,110000,111000,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.13,-4.65,0.32,-6.58,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.87,-8.33,0.91,-100.00,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,-9.06,0.18,-0.01,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,4111000,,3885000,,7538000,55000,55000,,47000,46000,50000,,99000,50000,48000,,6000,6000,5000,,12000,12000,13000,724000,5000,5000,1245000,1245000,1245000,1245000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,,,
BalanceNoncurrInvestments_yy,,,,,,83.36,,-98.58,,-99.38,-16.36,-9.09,,110.64,8.70,-4.00,,-93.94,-88.00,-89.58,,100.00,100.00,160.00,,-58.33,-58.33,9476.92,71.96,24800.00,24800.00,-99.60,-99.60,-99.60,-99.60,,,,,,,,,,,-100.00,-100.00,-100.00
BalanceNoncurrInvestments_sy,,,,,,27.95,,-2.82,,-12.67,-9.60,4.83,,,0.80,-7.50,,4.27,,-2.41,,-24.19,-12.22,-4.55,,-6.38,-3.38,3.26,-0.46,-22.94,-25.65,-7.69,-11.54,-1.44,-0.41,,,,,,,,,,,-1.64,-2.70,0.04
BalanceNoncurrInvestments_qq,,,-100.00,,-100.00,,-99.27,,-100.00,,-2.13,8.70,-100.00,,-49.49,-4.00,-100.00,,,-16.67,-100.00,,,8.33,5469.23,-99.31,,24800.00,,,,-99.60,,,,,,,,,,,,,,-100.00,,
BalanceNoncurrInvestments_sq,,,,,-100.00,,,,-100.00,,,1.97,-100.00,,,-4.00,-100.00,,,-4.98,-100.00,,,,,1.42,,-0.60,,,,,,,,,,,,,,,,,,-1.31,,
BalanceOtherNoncurrentAssets,,1837000,,1448000,,2533000,3067000,3314000,,7992000,7143000,8825000,,13619000,8519000,8708000,,12209000,14262000,15955000,,14601000,19126000,4514000,4591000,2153000,1644000,627000,706000,918000,864000,1293000,1885000,1408000,1482000,1326000,1038000,958000,525000,492000,725000,217000,,97000,94000,143000,136000,131000
BalanceOtherNoncurrentAssets_yy,,,,,,37.89,,128.87,,215.52,132.90,166.29,,70.41,19.26,-1.33,,-10.35,67.41,83.22,,19.59,34.10,-71.71,,-85.25,-91.40,-86.11,-84.62,-57.36,-47.45,106.22,167.00,53.38,71.53,2.55,-44.93,-31.96,-64.57,-62.90,-30.15,-77.35,-100.00,-80.28,-87.03,-34.10,,35.05
BalanceOtherNoncurrentAssets_sy,,,,,,74.96,,83.46,,66.98,37.45,18.20,,-9.26,-0.44,-0.25,,28.24,10.00,12.76,,2.72,16.78,12.67,,3.40,1.32,0.15,1.80,6.94,4.74,2.70,14.60,-0.36,-1.32,7.83,1.28,3.54,1.62,4.60,17.80,1.79,5.06,-1.34,3.82,-11.14,,2.94
BalanceOtherNoncurrentAssets_qq,,,-100.00,,-100.00,,21.08,8.05,-100.00,,-10.62,23.55,-100.00,,-37.45,2.22,-100.00,,16.82,11.87,-100.00,,30.99,-76.40,1.71,-53.10,-23.64,-61.86,12.60,30.03,-5.88,49.65,45.78,-25.31,5.26,-10.53,-21.72,-7.71,-45.20,-6.29,47.36,-70.07,-100.00,,-3.09,52.13,-4.90,-3.68
BalanceOtherNoncurrentAssets_sq,,,,,-100.00,,4.72,7.19,-100.00,,-1.24,-0.58,-100.00,,-4.42,1.00,-100.00,,-0.29,-3.03,-100.00,,-0.29,-0.42,-4.08,1.89,-0.35,6.02,,-0.31,-2.21,-0.56,5.05,3.10,-0.10,-0.17,,6.09,-2.42,0.06,2.80,-4.28,0.60,,2.18,-5.27,0.94,2.94
BalanceCurrentAssets,,66690000,,65054000,,103038000,113692000,138178000,,207060000,194418000,212176000,,165151000,161140000,174280000,,233267000,212471000,207070000,,196675000,158675000,142426000,144690000,122240000,107373000,86552000,89637000,80657000,85297000,83571000,88144000,75299000,73308000,74311000,68151000,65751000,63179000,62107000,53968000,49986000,49975000,48695000,47226000,47012000,40232000,38941000
BalanceCurrentAssets_yy,,,,,,54.50,,112.41,,100.95,71.00,53.55,,-20.24,-17.12,-17.86,,41.24,31.85,18.81,,-15.69,-25.32,-31.22,,-37.85,-32.33,-39.23,-38.05,-34.02,-20.56,-3.44,-1.67,-6.64,-14.06,-11.08,-22.68,-12.68,-13.82,-16.42,-20.81,-23.98,-20.90,-21.59,-12.49,-5.95,-19.50,-20.03
BalanceCurrentAssets_sy,,,,,,41.08,,35.92,,23.16,18.40,1.20,,2.97,-2.33,0.95,,15.02,15.30,22.44,,18.83,8.60,0.96,,-9.80,-10.92,-13.36,-10.18,-1.37,4.22,-1.64,0.68,-1.18,0.04,1.15,3.71,-0.91,-0.44,-2.83,-0.39,7.42,0.70,2.57,2.96,-2.63,-1.71,1.82
BalanceCurrentAssets_qq,,,-100.00,,-100.00,,10.34,21.54,-100.00,,-6.11,9.13,-100.00,,-2.43,8.15,-100.00,,-8.92,-2.54,-100.00,,-19.32,-10.24,1.59,-15.52,-12.16,-19.39,3.56,-10.02,5.75,-2.02,5.47,-14.57,-2.64,1.37,-8.29,-3.52,-3.91,-1.70,-13.10,-7.38,-0.02,-2.56,-3.02,-0.45,-14.42,-3.21
BalanceCurrentAssets_sq,,,0.02,,-100.00,,3.49,10.81,-100.00,,-9.66,7.58,-100.00,,-8.52,5.83,-100.00,,-5.44,9.48,-100.00,,-8.13,4.74,-4.36,-9.95,-10.04,2.77,7.11,0.36,-2.27,1.88,3.29,-0.05,-4.48,3.14,4.06,-0.39,-4.82,2.58,2.57,5.10,-8.53,4.40,3.28,-2.97,-6.08,7.07
BalanceInventory,,2615000,,9951000,,17100000,22319000,30044000,,34477000,37385000,48951000,,65380000,74888000,84653000,,84390000,86400000,86703000,,62353000,55443000,59507000,46443000,38223000,35411000,29615000,22106000,19877000,18813000,19583000,20877000,15558000,14627000,15139000,16516000,11956000,11802000,13653000,9697000,5597000,10610000,7921000,8077000,6890000,9488000,10779000
BalanceInventory_yy,,,,,,553.92,,201.92,,101.62,67.50,62.93,,89.63,100.32,72.93,,29.08,15.37,2.42,,-26.11,-35.83,-31.37,,-38.70,-36.13,-50.23,-52.40,-48.00,-46.87,-33.87,-5.56,-21.73,-22.25,-22.69,-20.89,-23.15,-19.31,-9.82,-41.29,-53.19,-10.10,-41.98,-16.71,23.10,-10.57,36.08
BalanceInventory_sy,,,,,,70.32,,68.74,,26.34,20.30,14.11,,-9.92,0.58,3.81,,1.76,0.49,7.29,,6.14,0.98,-2.22,,-24.15,-14.57,-14.87,-16.19,-7.26,-15.25,-8.50,-10.12,-13.09,-2.41,-6.80,-0.04,8.35,13.13,6.02,5.43,-6.41,4.70,3.71,1.82,11.84,7.80,17.87
BalanceInventory_qq,,,-100.00,,-100.00,,30.52,34.61,-100.00,,8.43,30.94,-100.00,,14.54,13.04,-100.00,,2.38,0.35,-100.00,,-11.08,7.33,-21.95,-17.70,-7.36,-16.37,-25.36,-10.08,-5.35,4.09,6.61,-25.48,-5.98,3.50,9.10,-27.61,-1.29,15.68,-28.98,-42.28,89.57,-25.34,1.97,-14.70,37.71,13.61
BalanceInventory_sq,,,6.50,,-100.00,,13.44,13.42,-100.00,,5.07,0.64,-100.00,,3.17,2.36,-100.00,,4.15,1.25,-100.00,,5.20,-3.10,-16.97,-7.28,0.85,-1.22,-3.41,-11.18,-5.35,2.62,0.56,-21.04,6.42,6.51,,-5.07,4.95,3.32,4.30,-4.03,9.81,1.75,6.94,-5.10,10.78,10.07
BalanceCurrentReceivables,,56658000,,52287000,,69624000,78431000,98941000,,114456000,84822000,105054000,,87668000,69607000,77104000,,112341000,105071000,110910000,,116660000,85270000,73728000,81013000,63781000,54061000,44715000,53814000,43787000,43655000,41673000,54195000,41172000,41882000,40987000,35875000,35546000,29603000,31458000,32478000,25829000,28336000,29983000,31283000,30266000,21676000,23751000
BalanceCurrentReceivables_yy,,,,,,22.88,,89.23,,64.39,8.15,6.18,,-23.40,-17.94,-26.61,,28.14,50.95,43.84,,3.84,-18.85,-33.52,,-45.33,-36.60,-39.35,-33.57,-31.35,-19.25,-6.80,0.71,-5.97,-4.06,-1.65,-33.80,-13.66,-29.32,-23.25,-9.47,-27.34,-4.28,-4.69,-3.68,17.18,-23.50,-20.79
BalanceCurrentReceivables_sy,,,,,,31.20,,23.30,,19.35,8.15,2.20,,-1.09,6.03,8.95,,22.32,32.92,33.65,,27.62,18.81,2.46,,-11.22,-16.44,-19.76,-10.37,-12.58,-6.23,-3.25,-5.60,-4.41,-1.90,4.46,2.26,-11.29,-16.65,-12.27,-21.32,7.08,8.14,4.46,4.39,-1.47,-3.55,-5.28
BalanceCurrentReceivables_qq,,,-100.00,,-100.00,,12.65,26.15,-100.00,,-25.89,23.85,-100.00,,-20.60,10.77,-100.00,,-6.47,5.56,-100.00,,-26.91,-13.54,9.88,-21.27,-15.24,-17.29,20.35,-18.63,-0.30,-4.54,30.05,-24.03,1.72,-2.14,-12.47,-0.92,-16.72,6.27,3.24,-20.47,9.71,5.81,4.34,-3.25,-28.38,9.57
BalanceCurrentReceivables_sq,,,2.81,,-100.00,,2.43,16.36,-100.00,,-7.59,14.36,-100.00,,-12.78,17.97,-100.00,,-6.41,19.30,-100.00,,-12.10,8.77,-11.43,-11.76,-10.10,8.02,5.23,-8.08,-5.72,8.82,4.62,-1.83,-9.08,8.66,6.88,-14.11,-5.63,5.31,7.89,1.01,-7.11,5.82,3.50,-1.74,-13.18,9.57
BalanceCurrentInvestments,,1375000,,21000,,468000,251000,10000,,31674000,52673000,43356000,,16000,18000,15000,,60000,59000,60000,,7000,17000,1428000,761000,1294000,1312000,6000,9000,,3000,5000,8000,10000,17000,20000,21000,6000,6000,6000,6000,,,,,,,
BalanceCurrentInvestments_yy,,,,,,-65.96,,-52.38,,6667.95,20885.26,433460.01,,-99.95,-99.97,-99.97,,275.00,227.78,300.00,,-88.33,-71.19,2280.00,,18385.71,7617.65,-99.58,-98.82,-100.00,-99.77,-16.67,-11.11,,466.67,300.00,162.50,-40.00,-64.71,-70.00,-71.43,-100.00,-100.00,-100.00,-100.00,,,
BalanceCurrentInvestments_sy,,,,,,-2.67,,38.57,,83.97,53.02,4.19,,4.90,-58.73,-55.81,,-18.54,-44.74,-21.14,,-67.05,-16.57,-46.46,,-10.64,-38.46,-27.92,-38.51,-5.65,-30.26,-16.67,-11.76,,-25.82,-91.63,-52.28,-40.00,-73.40,-57.78,-22.95,-13.08,18.95,-27.95,-10.01,,,
BalanceCurrentInvestments_qq,,,-100.00,,-100.00,,-46.37,-96.02,-100.00,,66.30,-17.69,-100.00,,12.50,-16.67,-100.00,,-1.67,1.69,-100.00,,142.86,8300.00,-46.71,70.04,1.39,-99.54,50.00,-100.00,,66.67,60.00,25.00,70.00,17.65,5.00,-71.43,,,,-100.00,,,,,,
BalanceCurrentInvestments_sq,,,-46.95,,-100.00,,-0.46,72.39,-100.00,,-0.11,-4.34,-100.00,,-5.51,-25.90,-100.00,,-11.45,-0.51,-100.00,,1.17,-5.42,-18.40,-23.58,-8.90,1.65,,-0.69,,0.81,-3.52,-38.88,14.12,-25.14,-3.48,0.26,,,,,,,,,,
BalanceCash,,5552000,,1961000,,14306000,10008000,7087000,,22794000,14586000,9805000,,8632000,8234000,7300000,,31353000,17351000,6024000,,15545000,12202000,5869000,9858000,17621000,14070000,11198000,12880000,15887000,21024000,20715000,11804000,17884000,14920000,17033000,13661000,16970000,20128000,14072000,9269000,13948000,6864000,7960000,4653000,6233000,7141000,2802000
BalanceCash_yy,,,,,,157.67,,261.40,,59.33,45.74,38.35,,-62.13,-43.55,-25.55,,263.22,110.72,-17.48,,-50.42,-29.68,-2.57,,13.35,15.31,90.80,30.66,-9.84,49.42,84.99,-8.35,12.57,-29.03,-17.77,15.73,-5.11,34.91,-17.38,-32.15,-17.81,-65.90,-43.43,-49.80,-55.31,4.04,-64.80
BalanceCash_sy,,,,,,68.65,,26.14,,52.31,14.44,16.21,,26.94,-9.48,-26.09,,14.79,50.62,12.44,,-21.38,-27.91,-12.12,,-10.68,8.37,13.02,7.36,23.63,9.46,38.42,1.22,2.68,-4.57,11.59,17.10,24.38,12.15,-7.44,-16.04,-39.55,-21.95,-23.90,-1.89,-4.69,4.04,-13.16
BalanceCash_qq,,,-100.00,,-100.00,,-30.04,-29.19,-100.00,,-36.01,-32.78,-100.00,,-4.61,-11.34,-100.00,,-44.66,-65.28,-100.00,,-21.51,-51.90,67.97,78.75,-20.15,-20.41,15.02,23.35,32.33,-1.47,-43.02,51.51,-16.57,14.16,-19.80,24.22,18.61,-30.09,-34.13,50.48,-50.79,15.97,-41.55,33.96,14.57,-60.76
BalanceCash_sq,,,-5.61,,-100.00,,-11.73,-5.19,-100.00,,-11.84,-1.20,-100.00,,-16.73,-9.38,-100.00,,-26.17,-25.85,-100.00,,-22.04,-29.64,-7.69,29.39,-16.76,-6.34,7.62,23.35,-12.14,-15.30,-7.63,26.40,-13.46,-7.69,-4.58,40.44,-14.41,-22.36,-1.19,13.42,-25.42,-0.01,-0.49,31.19,-21.99,-12.15
BalanceOtherCurrentAssets,,490000,,834000,,1540000,2683000,2096000,,3659000,4952000,5010000,,3455000,8393000,5208000,,5123000,3590000,3373000,,2110000,5743000,1894000,6615000,1321000,2519000,1018000,828000,1106000,1802000,1595000,1260000,675000,1862000,1132000,2078000,1273000,1640000,2918000,2518000,4612000,4165000,2831000,3213000,3623000,1927000,1609000
BalanceOtherCurrentAssets_yy,,,,,,214.29,,151.32,,137.60,84.57,139.03,,-5.58,69.49,3.95,,48.28,-57.23,-35.23,,-58.81,59.97,-43.85,,-37.39,-56.14,-46.25,-87.48,-16.28,-28.46,56.68,52.17,-38.97,3.33,-29.03,64.92,88.59,-11.92,157.77,21.17,262.29,153.96,-2.98,27.60,-21.44,-53.73,-43.16
BalanceOtherCurrentAssets_sy,,,,,,23.54,,30.37,,14.31,6.43,1.30,,3.73,0.59,26.20,,5.36,6.15,16.43,,31.43,35.62,16.80,,-9.34,-22.06,-16.76,-14.77,-7.08,3.36,4.84,-14.58,-11.36,-1.38,-10.56,-3.40,12.20,2.42,34.74,15.18,-1.12,15.67,2.92,20.98,11.76,12.28,4.80
