,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherNoncurrentAssets_sy,,,,,,186.94,,182.90,,3.91,39.63,43.80,,-4.86,6.38,9.24,5.18,23.24,3.04,11.84,11.73,12.18,17.40,57.78,16.68,39.66,35.00,21.71,31.53,-19.22,-9.25,-19.07
BalanceOtherNoncurrentAssets_qq,,,-100.00,,-100.00,,9.73,35.20,-100.00,,21.92,18.97,20.43,-30.71,41.12,-6.68,13.05,-12.22,-7.31,22.73,-11.30,-4.35,22.77,-5.99,-11.69,-23.20,-10.13,4.90,1.29,-52.71,10.44,9.28
BalanceOtherNoncurrentAssets_sq,,,-2.96,,-49.24,,1.50,6.41,-6.81,,0.80,1.18,,-4.15,0.96,11.63,2.70,-6.35,7.74,-2.40,0.38,8.90,-0.86,-0.50,5.06,34.73,-0.59,4.12,3.09,-7.45,1.06,0.06
BalanceCurrentAssets,,730460000,,740459000,,863705000,797106000,890770000,,816611000,850699000,966299000,915851000,846866000,885293000,893939000,924040000,930180000,936891000,996995000,979859000,945954000,968215000,999842000,990446000,1001167000,951691000,1057840000,1129081000,1092667000,1123157000,1168785000
BalanceCurrentAssets_yy,,,,,,18.24,,20.30,,-5.45,6.72,8.48,,3.70,4.07,-7.49,0.89,9.84,5.83,11.53,6.04,1.70,3.34,0.29,1.08,5.84,-1.71,5.80,14.00,9.14,18.02,10.49
BalanceCurrentAssets_sy,,,,,,28.52,,20.30,,11.65,6.72,10.08,,8.74,16.49,3.59,15.26,14.10,4.86,0.32,2.48,-6.71,7.62,11.50,-1.94,5.00,-0.26,-4.82,-6.17,-4.98,-2.98,8.90
BalanceCurrentAssets_qq,,,-100.00,,-100.00,,-7.71,11.75,-100.00,,4.17,13.59,-5.22,-7.53,4.54,0.98,3.37,0.66,0.72,6.42,-1.72,-3.46,2.35,3.27,-0.94,1.08,-4.94,11.15,6.73,-3.23,2.79,4.06
BalanceCurrentAssets_sq,,,-2.73,,-63.54,,-3.02,-4.39,-1.45,,-18.36,6.53,0.25,1.20,2.90,9.73,10.50,-2.93,0.72,5.96,-1.72,-6.68,-2.66,6.10,-0.57,-5.26,-2.92,5.00,-1.59,-1.60,-1.70,3.16
BalanceInventory,,226151000,,235099000,,284595000,255706000,254251000,,273725000,298163000,291857000,274625000,297616000,299624000,306164000,310882000,339775000,331351000,322842000,326203000,355442000,363848000,369942000,352190000,388574000,361866000,391709000,442103000,465139000,482999000,522667000
BalanceInventory_yy,,,,,,25.84,,8.15,,-3.82,16.60,14.79,,8.73,0.49,4.90,13.20,14.17,10.59,5.45,4.93,4.61,9.81,14.59,7.97,9.32,-0.54,5.88,25.53,19.70,33.47,33.43
BalanceInventory_sy,,,,,,29.39,,26.48,,28.03,13.73,24.10,,-2.72,0.63,6.07,8.76,25.32,19.58,19.11,16.52,8.30,20.29,14.59,36.92,14.78,14.43,2.51,-3.18,-6.74,15.88,14.08
BalanceInventory_qq,,,-100.00,,-100.00,,-10.15,-0.57,-100.00,,8.93,-2.12,-5.90,8.37,0.67,2.18,1.54,9.29,-2.48,-2.57,1.04,8.96,2.36,1.68,-4.80,10.33,-6.87,8.25,12.87,5.21,3.84,8.21
BalanceInventory_sq,,,-6.53,,-52.62,,-5.48,1.01,0.22,,-0.66,,-1.27,-2.52,1.12,3.78,1.54,1.90,-0.36,7.95,0.57,3.82,1.46,6.49,0.05,1.80,1.44,3.12,-1.66,-0.08,1.65,8.21
BalanceCurrentReceivables,,387454000,,381672000,,451364000,452070000,515454000,,462853000,469674000,564828000,544340000,467095000,503452000,514323000,520282000,531952000,520862000,599383000,561797000,539339000,549441000,568574000,599425000,561612000,537462000,628769000,619264000,556453000,562923000,597876000
BalanceCurrentReceivables_yy,,,,,,16.49,,35.05,,2.55,3.89,9.58,,0.92,7.19,-8.94,-4.42,13.89,3.46,16.54,7.98,1.39,5.49,-5.14,6.70,4.13,-2.18,10.59,3.31,-0.92,4.74,-4.91
BalanceCurrentReceivables_sy,,,,,,36.03,,30.44,,2.55,4.20,-10.03,,12.48,8.96,-1.52,-1.74,8.31,0.62,7.37,5.78,6.01,5.49,2.39,-10.30,4.55,-7.45,-4.17,3.31,20.54,4.99,18.62
BalanceCurrentReceivables_qq,,,-100.00,,-100.00,,0.16,14.02,-100.00,,1.47,20.26,-3.63,-14.19,7.78,2.16,1.16,2.24,-2.08,15.08,-6.27,-4.00,1.87,3.48,5.43,-6.31,-4.30,16.99,-1.51,-10.14,1.16,6.21
BalanceCurrentReceivables_sq,,,-34.74,,-57.94,,12.74,13.56,-54.80,,10.99,1.98,5.97,-0.58,1.89,3.57,13.74,-3.41,-2.08,2.41,6.70,-11.70,6.36,2.03,4.84,-5.73,-3.84,0.77,5.25,-0.96,0.56,4.88
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,,91260000,,102978000,,72796000,34245000,68464000,,32958000,58003000,71142000,49583000,57538000,56745000,34976000,39914000,58453000,38314000,45901000,62321000,51174000,54927000,61326000,38831000,50981000,52363000,37362000,67713000,71075000,77235000,48242000
BalanceCash_yy,,,,,,-20.23,,-33.52,,-54.73,69.38,3.91,,74.58,-2.17,-50.84,-19.50,1.59,-32.48,31.23,56.14,-12.45,43.36,33.61,-37.69,-0.38,-4.67,-39.08,74.38,39.42,47.50,29.12
BalanceCash_sy,,,,,,1.72,,-6.58,,-26.32,-8.80,-0.54,,3.32,77.13,228.32,42.67,0.06,-16.18,-71.88,-17.76,-12.45,3.46,16.12,-49.15,13.36,16.32,-8.96,11.44,12.14,-14.90,6.96
BalanceCash_qq,,,-100.00,,-100.00,,-52.96,99.93,-100.00,,75.99,22.65,-30.30,16.04,-1.38,-38.36,14.12,46.45,-34.45,19.80,35.77,-17.89,7.33,11.65,-36.68,31.29,2.71,-28.65,81.24,4.97,8.67,-37.54
BalanceCash_sq,,,-50.62,,-100.00,,-32.21,-43.93,-43.70,,-65.27,4.51,-29.29,24.90,-2.46,-5.70,3.00,-17.36,-8.23,14.01,-10.56,-10.70,-23.56,-8.86,-33.64,24.66,-3.97,-5.86,-6.08,4.97,-3.05,-31.08
BalanceOtherCurrentAssets,,25595000,,20710000,,54949000,55084000,52601000,,47076000,24860000,38473000,47303000,24617000,25472000,38476000,52963000,,46363000,28869000,29538000,,,,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,,114.69,,153.98,,-14.33,-54.87,-26.86,,-47.71,2.46,0.01,11.97,-100.00,82.02,-24.97,-44.23,,-100.00,-100.00,-100.00,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,,9.91,,-57.70,,1.60,-5.32,-26.86,,-64.35,-39.84,103.22,41.32,85.32,10.56,-24.97,-44.23,,-32.78,10.05,50.54,,,,,,,
BalanceOtherCurrentAssets_qq,,,-100.00,,-100.00,,0.25,-4.51,-100.00,,-47.19,54.76,22.95,-47.96,3.47,51.05,37.65,-100.00,,-37.73,2.31,-100.00,,,,,,,,,,
BalanceOtherCurrentAssets_sq,,,,,-87.10,,-29.30,-4.22,-7.47,,-22.95,-39.52,-2.80,-31.81,41.16,51.05,1.16,-35.76,,-37.05,-10.56,-19.60,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,,1265947000,,1308997000,,1527939000,1438750000,1591112000,,1558147000,1671957000,1768719000,1697205000,1662394000,1704444000,1717888000,1752234000,1781279000,1762918000,1840826000,1846499000,1820748000,1816305000,1867284000,1837406000,1943472000,1851989000,1954996000,2093040000,2091511000,2126030000,2205508000
BalanceTotalAssets_yy,,,,,,20.70,,21.55,,1.98,16.21,11.16,,6.69,1.94,-2.87,3.24,7.15,3.43,7.16,5.38,2.22,3.03,1.44,-0.49,6.74,1.96,4.70,13.91,7.62,14.80,12.81
BalanceTotalAssets_sy,,,,,,33.56,,9.42,,21.99,20.33,11.16,,9.88,6.33,8.93,6.02,6.01,2.65,5.17,4.13,0.73,4.85,22.63,18.82,9.12,6.00,-1.74,5.64,-5.35,0.62,6.11
BalanceTotalAssets_qq,,,-100.00,,-100.00,,-5.84,10.59,-100.00,,7.30,5.79,-4.04,-2.05,2.53,0.79,2.00,1.66,-1.03,4.42,0.31,-1.39,-0.24,2.81,-1.60,5.77,-4.71,5.56,7.06,-0.07,1.65,3.74
BalanceTotalAssets_sq,,,-2.18,,-10.95,,-1.71,0.64,-2.63,,-1.03,3.62,-0.44,1.12,2.02,5.88,6.51,1.61,-0.53,4.42,3.06,0.34,-0.14,5.82,-1.02,-0.83,-0.83,2.47,-0.51,-1.34,1.63,2.70
BalanceCapital,,603890000,,619048000,,722654000,704666000,729310000,,722399000,765929000,803782000,780453000,763215000,790134000,783214000,790848000,809237000,828233000,887315000,889068000,884396000,906305000,956552000,943673000,1034797000,1023348000,1024366000,1060200000,1002072000,1037591000,1059036000
BalanceCapital_yy,,,,,,19.67,,17.81,,-0.04,8.69,10.21,,5.65,3.16,-2.56,1.33,6.03,4.82,13.29,12.42,9.29,9.43,7.80,6.14,17.01,12.91,7.09,12.35,-3.16,1.39,3.38
BalanceCapital_sy,,,,,,41.26,,8.94,,-3.55,-5.00,9.93,,18.32,5.56,24.99,3.28,5.00,3.24,3.88,3.15,1.13,9.43,16.54,5.98,18.12,7.44,0.27,2.51,5.47,4.17,18.70
BalanceCapital_qq,,,-100.00,,-100.00,,-2.49,3.50,-100.00,,6.03,4.94,-2.90,-2.21,3.53,-0.88,0.97,2.33,2.35,7.13,0.20,-0.53,2.48,5.54,-1.35,9.66,-1.11,0.10,3.50,-5.48,3.54,2.07
BalanceCapital_sq,,,-2.52,,-7.44,,-1.90,0.15,-3.10,,0.60,3.37,2.48,2.53,1.36,1.87,-1.44,2.33,1.20,-0.60,-0.67,-1.92,2.04,5.36,-0.04,-0.58,-1.11,-0.96,-0.07,-0.66,1.90,0.82
BalanceShareCapital,,267287000,,269069000,,298096000,280870000,287602000,,275920000,281939000,292182000,284566000,279906000,281530000,280830000,281807000,287668000,281822000,289074000,292121000,293711000,294183000,305007000,297189000,304900000,290840000,291298000,296987000,287470000,290045000,300600000
BalanceShareCapital_yy,,,,,,11.53,,6.89,,-7.44,0.38,1.59,,1.44,-0.15,-3.89,-0.97,2.77,0.10,2.94,3.66,2.10,4.39,5.51,1.74,3.81,-1.14,-4.49,-0.07,-5.72,-0.27,3.19
BalanceShareCapital_sy,,,,,,25.87,,5.89,,,,1.59,,1.44,1.69,2.38,,0.28,,,3.66,2.10,3.33,5.51,2.12,4.77,4.12,,,,,3.20
BalanceShareCapital_qq,,,-100.00,,-100.00,,-5.78,2.40,-100.00,,2.18,3.63,-2.61,-1.64,0.58,-0.25,0.35,2.08,-2.03,2.57,1.05,0.54,0.16,3.68,-2.56,2.59,-4.61,0.16,1.95,-3.20,0.90,3.64
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,70124000,,69489000,,75730000,71062000,80147000,,75207000,68377000,83343000,74168000,67911000,68770000,75601000,75836000,78605000,99800000,107813000,107545000,106450000,105517000,117432000,113976000,141839000,135333000,145872000,155143000,114256000,115017000,125890000
BalanceReserve_yy,,,,,,7.99,,15.34,,-0.69,-3.78,3.99,,-9.70,0.58,-9.29,2.25,15.75,45.12,42.61,41.81,35.42,5.73,8.92,5.98,33.24,28.26,24.22,36.12,-19.45,-15.01,-13.70
BalanceReserve_sy,,,,,,89.38,,8.24,,,-3.78,6.37,,2.71,-1.37,-0.98,2.25,6.86,8.96,13.45,7.05,25.15,17.06,13.88,11.91,34.11,17.12,5.38,3.96,3.78,2.83,7.07
BalanceReserve_qq,,,-100.00,,-100.00,,-6.16,12.78,-100.00,,-9.08,21.89,-11.01,-8.44,1.26,9.93,0.31,3.65,26.96,8.03,-0.25,-1.02,-0.88,11.29,-2.94,24.45,-4.59,7.79,6.36,-26.35,0.67,9.45
BalanceReserve_sq,,,-57.06,,-50.18,,-0.08,1.15,-39.65,,,3.89,,,-0.99,,,,,7.56,,0.81,,10.54,,0.35,,0.20,,0.51,0.14,0.94
BalanceNonshareCapital,,99315000,,97246000,,103459000,98990000,98804000,,95054000,115717000,114715000,114805000,115249000,127087000,123157000,127402000,131429000,97280000,93185000,88019000,112756000,89297000,76074000,75859000,76301000,75814000,61334000,74893000,70860000,75025000,70780000
BalanceNonshareCapital_yy,,,,,,4.17,,1.60,,-8.12,16.90,16.10,,21.25,9.83,7.36,10.97,14.04,-23.45,-24.34,-30.91,-14.21,-8.21,-18.36,-13.81,-32.33,-15.10,-19.38,-1.27,-7.13,-1.04,15.40
BalanceNonshareCapital_sy,,,,,,4.17,,1.60,,-8.12,16.90,5.90,,8.88,2.74,-0.44,7.60,6.38,-14.90,-14.12,-16.98,-14.21,-18.32,-4.38,-5.90,-17.04,-15.10,-19.38,-1.27,-7.13,5.76,39.49
BalanceNonshareCapital_qq,,,-100.00,,-100.00,,-4.32,-0.19,-100.00,,21.74,-0.87,0.08,0.39,10.27,-3.09,3.45,3.16,-25.98,-4.21,-5.54,28.10,-20.80,-14.81,-0.28,0.58,-0.64,-19.10,22.11,-5.39,5.88,-5.66
BalanceNonshareCapital_sq,,,-6.85,,-100.00,,-4.32,-2.09,-51.53,,11.26,-1.87,-1.88,-1.27,4.29,-3.35,5.73,-3.99,-4.29,-3.01,-1.33,1.36,-0.30,-14.81,-0.28,-5.07,-0.64,-0.97,1.05,-5.39,0.95,4.96
BalanceNoncurrentLiabilities,,83908000,,105667000,,79271000,82742000,154061000,,147097000,154308000,161114000,155006000,153289000,152510000,147212000,146830000,141720000,139958000,132020000,139329000,136164000,125748000,124734000,116302000,121785000,110348000,106898000,154264000,170738000,164043000,167930000
BalanceNoncurrentLiabilities_yy,,,,,,-5.53,,45.80,,85.56,86.49,4.58,,4.21,-1.17,-8.63,-5.27,-7.55,-8.23,-10.32,-5.11,-3.92,-10.15,-5.52,-16.53,-10.56,-12.25,-14.30,32.64,40.20,48.66,57.09
BalanceNoncurrentLiabilities_sy,,,,,,66.85,,100.52,,14.02,108.98,40.16,,9.66,-11.35,33.28,21.73,0.36,-3.31,-10.32,-5.11,-10.35,8.18,7.91,-15.54,-6.85,-1.68,-15.00,6.60,-0.92,3.65,16.57
BalanceNoncurrentLiabilities_qq,,,-100.00,,-100.00,,4.38,86.19,-100.00,,4.90,4.41,-3.79,-1.11,-0.51,-3.47,-0.26,-3.48,-1.24,-5.67,5.54,-2.27,-7.65,-0.81,-6.76,4.71,-9.39,-3.13,44.31,10.68,-3.92,2.37
BalanceNoncurrentLiabilities_sq,,,-2.20,,-24.74,,0.68,-0.94,-1.21,,1.42,-1.93,-12.51,-2.12,0.52,15.59,-0.26,-8.97,-3.10,3.57,7.29,-2.12,3.46,1.45,-1.60,-0.66,-1.64,-0.81,2.54,0.73,0.72,1.09
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,63981000,,85036000,,56037000,54655000,127388000,,124066000,124681000,128031000,121456000,123782000,119341000,113206000,112695000,104439000,102129000,93288000,102517000,84707000,77113000,73610000,62563000,58637000,51413000,47475000,89335000,107752000,101717000,102919000
BalanceNoncurrentBorrowings_yy,,,,,,-12.42,,49.80,,121.40,128.13,0.50,,-0.23,-4.28,-11.58,-7.21,-15.63,-14.42,-17.59,-9.03,-18.89,-24.49,-21.09,-38.97,-30.78,-33.33,-35.50,42.79,83.76,97.84,116.79
BalanceNoncurrentBorrowings_sy,,,,,,155.76,,26.08,,38.96,-0.17,-7.32,,-1.37,-1.27,49.76,21.22,18.85,-14.42,-32.65,-9.03,9.93,-21.53,-21.09,-38.77,-27.61,-34.53,-37.81,-22.17,-37.21,-19.85,-7.50
BalanceNoncurrentBorrowings_qq,,,-100.00,,-100.00,,-2.47,133.08,-100.00,,0.50,2.69,-5.14,1.92,-3.59,-5.14,-0.45,-7.33,-2.21,-8.66,9.89,-17.37,-8.97,-4.54,-15.01,-6.27,-12.32,-7.66,88.17,20.61,-5.60,1.18
BalanceNoncurrentBorrowings_sq,,,-4.14,,-100.00,,-1.92,-4.89,-7.55,,-5.51,1.29,-8.72,-9.14,-1.20,-5.14,-0.45,-7.33,-4.20,-2.87,9.89,-10.82,1.80,1.20,-3.85,-16.17,-5.90,-6.97,-4.64,-5.02,-3.91,-1.02
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,4264000,,,3647000,5840000,4904000,4510000,4620000,4159000,3912000,3793000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,36.96,,,26.70,-28.79,-20.24,-15.89
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,4.47,,,22.34,-26.08,-21.92,-19.00
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,60.16,-16.03,-8.04,2.44,-9.99,-5.93,-3.03
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,-7.62,,,60.16,-6.74,-4.01,-14.25,19.12,3.24,-7.64
BalanceNoncurrentOtherLiabilities,,19927000,,20631000,,23233000,28087000,26673000,,23031000,29627000,33083000,33551000,29507000,33169000,34006000,34135000,37281000,37829000,38732000,36813000,47193000,48635000,51123000,50093000,57307000,54031000,54913000,60308000,58828000,58414000,61218000
BalanceNoncurrentOtherLiabilities_yy,,,,,,16.59,,29.29,,-0.87,5.48,24.03,,28.12,11.96,2.79,1.74,26.35,14.05,13.90,7.84,26.59,28.56,31.99,36.08,21.43,11.09,7.41,20.39,2.65,8.11,11.48
BalanceNoncurrentOtherLiabilities_sy,,,,,,16.59,,102.65,,0.96,23.14,15.06,,7.35,3.75,17.06,13.33,12.54,5.87,2.88,-1.75,-11.53,-7.75,12.74,24.35,33.47,20.18,3.98,17.76,11.90,9.66,16.92
BalanceNoncurrentOtherLiabilities_qq,,,-100.00,,-100.00,,20.89,-5.03,-100.00,,28.64,11.66,1.41,-12.05,12.41,2.52,0.38,9.22,1.47,2.39,-4.96,28.20,3.06,5.12,-2.02,14.40,-5.72,1.63,9.82,-2.45,-0.70,4.80
BalanceNoncurrentOtherLiabilities_sq,,,-17.22,,-100.00,,2.65,-3.33,-9.31,,1.09,7.69,0.40,0.21,1.10,2.88,0.37,-3.27,0.35,2.16,-0.48,-9.12,3.06,3.78,-0.15,0.31,-1.01,,1.92,-1.06,0.64,0.31
BalanceCurrentLiabilities,,478834000,,487037000,,622555000,552353000,608938000,,593597000,636003000,689109000,646940000,630641000,634713000,664305000,687154000,698893000,697447000,728307000,730083000,687432000,694955000,709924000,701571000,710589000,642479000,762399000,803683000,847841000,849371000,907762000
BalanceCurrentLiabilities_yy,,,,,,30.01,,25.03,,-4.65,15.14,13.17,,6.24,-0.20,-3.60,6.22,10.82,9.88,9.63,6.25,-1.64,-0.36,-2.52,-3.91,3.37,-7.55,7.39,14.55,19.32,32.20,19.07
BalanceCurrentLiabilities_sy,,,,,,16.16,,25.35,,48.64,27.66,30.47,,-2.22,17.91,6.62,-6.32,22.38,5.80,9.63,6.25,-1.64,2.26,1.69,14.04,2.09,8.93,12.78,7.85,19.32,26.78,1.34
BalanceCurrentLiabilities_qq,,,-100.00,,-100.00,,-11.28,10.24,-100.00,,7.14,8.35,-6.12,-2.52,0.65,4.66,3.44,1.71,-0.21,4.42,0.24,-5.84,1.09,2.15,-1.18,1.29,-9.59,18.67,5.42,5.49,0.18,6.87
BalanceCurrentLiabilities_sq,,,-19.28,,-58.50,,-11.96,9.40,18.87,,3.06,8.35,-6.12,-1.91,2.94,4.66,13.86,1.71,1.50,4.42,-3.05,5.65,-9.06,9.62,0.10,9.23,2.06,4.88,-0.23,9.65,-0.70,5.96
BalanceCurrentTradePayablesv,,120129000,,103223000,,149350000,106658000,109480000,,115472000,131811000,122258000,124644000,130269000,131875000,122255000,134849000,156369000,164036000,173945000,178463000,190523000,194533000,182862000,199543000,208215000,187424000,184182000,247212000,288259000,294417000,256709000
BalanceCurrentTradePayablesv_yy,,,,,,24.32,,6.06,,-22.68,23.58,11.67,,12.81,0.05,,8.19,20.04,24.39,42.28,32.34,21.84,18.59,5.13,11.81,9.29,-3.65,0.72,23.89,38.44,57.09,39.38
BalanceCurrentTradePayablesv_sy,,,,,,20.12,,8.76,,19.94,14.40,24.02,,-29.36,9.44,,8.38,41.99,0.47,35.33,28.51,5.45,18.59,0.79,13.82,5.36,12.20,10.24,7.40,9.97,7.44,-5.81
BalanceCurrentTradePayablesv_qq,,,-100.00,,-100.00,,-28.59,2.65,-100.00,,14.15,-7.25,1.95,4.51,1.23,-7.30,10.30,15.96,4.90,6.04,2.60,6.76,2.10,-6.00,9.12,4.35,-9.99,-1.73,34.22,16.60,2.14,-12.81
BalanceCurrentTradePayablesv_sq,,,-26.70,,-72.08,,-19.41,-5.35,-11.46,,-4.91,8.88,1.61,-6.28,8.84,-7.30,24.24,4.84,-10.84,2.50,2.60,-5.78,-2.94,9.86,2.38,4.35,-3.31,0.27,-4.67,9.37,2.90,6.22
BalanceCurrentBorrowings,,334635000,,329976000,,439047000,411053000,435281000,,446390000,460769000,501995000,476807000,457447000,461930000,473833000,501375000,497168000,487026000,488789000,492300000,447914000,454360000,449243000,434778000,453178000,403849000,493592000,489496000,486331000,484386000,553742000
BalanceCurrentBorrowings_yy,,,,,,31.20,,31.91,,1.67,12.09,15.33,,2.48,0.25,-5.61,5.15,8.68,5.43,3.16,-1.81,-9.91,-6.71,-8.09,-11.68,1.18,-11.12,9.87,12.59,7.32,19.94,12.19
BalanceCurrentBorrowings_sy,,,,,,41.12,,31.91,,2.39,7.62,15.33,,-2.38,-1.72,-39.28,5.15,-1.03,-11.54,-4.06,-36.84,-34.10,-24.83,-8.09,9.23,1.18,-3.64,39.67,40.40,4.20,11.42,-7.62
BalanceCurrentBorrowings_qq,,,-100.00,,-100.00,,-6.38,5.89,-100.00,,3.22,8.95,-5.02,-4.06,0.98,2.58,5.81,-0.84,-2.04,0.36,0.72,-9.02,1.44,-1.13,-3.22,4.23,-10.89,22.22,-0.83,-0.65,-0.40,14.32
BalanceCurrentBorrowings_sq,,,-59.60,,-100.00,,-17.06,17.59,-44.46,,-68.33,11.83,-30.49,-4.06,3.75,-5.66,5.81,-7.67,10.45,-5.48,-14.41,-17.08,-7.71,-10.70,-1.37,2.25,0.76,10.10,0.82,-8.04,-1.30,7.59
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentOtherLiabilities,,24070000,,53838000,,34157000,34643000,64177000,,31735000,43423000,64856000,45490000,42925000,40907000,68218000,50930000,45356000,46384000,65572000,59320000,48995000,46062000,77819000,67250000,49196000,51206000,84625000,66975000,73251000,70567000,97311000
BalanceCurrentOtherLiabilities_yy,,,,,,41.91,,19.20,,-7.09,25.34,1.06,,35.26,-5.79,5.18,11.96,5.66,13.39,-3.88,16.47,8.02,-0.70,18.68,13.37,0.41,11.17,8.75,-0.41,48.89,37.81,14.99
BalanceCurrentOtherLiabilities_sy,,,,,,41.95,,80.86,,44.55,185.88,14.83,,16.54,-35.17,4.35,-31.36,34.45,11.25,-3.88,-16.00,8.02,-0.70,18.68,24.94,8.05,73.11,23.34,18.91,21.34,28.57,14.99
BalanceCurrentOtherLiabilities_qq,,,-100.00,,-100.00,,1.42,85.25,-100.00,,36.83,49.36,-29.86,-5.64,-4.70,66.76,-25.34,-10.95,2.27,41.37,-9.54,-17.41,-5.99,68.94,-13.58,-26.85,4.09,65.26,-20.86,9.37,-3.66,37.90
BalanceCurrentOtherLiabilities_sq,,,-56.14,,-100.00,,-22.07,55.93,-28.26,,20.71,-5.54,-1.15,-1.94,-12.46,50.87,-5.93,4.09,2.27,3.49,-9.54,8.00,-23.47,20.65,-12.17,40.07,-9.51,13.36,-2.86,4.86,-3.73,5.51
BalanceReckoning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReckoning_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
