,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
BalanceOtherNoncurrentAssets_sy,,,,,1.36,,-10.40,3.10,41.56,37.52,1.95,48.78,29.17,13.07,-7.58,24.40,14.13,19.53,15.71,10.99,12.18,6.91,1.62,6.75,3.18,-4.43,12.98,-0.50,4.45,-2.23,18.59,,,,
BalanceOtherNoncurrentAssets_qq,,-100.00,,21.67,-2.94,-0.16,-27.48,-20.82,-13.45,4.84,-0.12,-3.72,-0.56,29.49,29.31,-9.29,43.21,-7.01,32.91,-17.41,23.88,27.78,-20.10,-36.53,32.84,-18.73,56.77,-100.00,,,,,,,
BalanceOtherNoncurrentAssets_sq,,-0.28,,14.84,,7.34,-100.00,5.99,-1.49,4.28,-5.33,-5.34,1.18,1.23,0.04,5.10,2.81,0.36,0.70,1.79,,0.71,1.04,0.24,8.57,4.17,-0.40,-7.14,,,,,,,
BalanceCurrentAssets,244004000,,289379000,298714000,386135000,581617000,680805000,776628000,752812000,796713000,853492000,943948000,986745000,1055560000,1113458000,1128893000,1386685000,1374820000,1306403000,1480801000,1421791000,1575016000,1590920000,1800487000,1736473000,2415459000,2549364000,2991327000,2966489000,3173835000,3368674000,3441989000,3556997000,3722096000,4198207000
BalanceCurrentAssets_yy,,,,,58.25,,135.26,159.99,94.96,36.98,25.37,21.54,31.07,32.49,30.46,19.59,40.53,30.25,17.33,31.17,2.53,14.56,21.78,21.59,22.13,53.36,60.24,66.14,70.83,31.40,32.14,15.07,19.91,17.27,24.62
BalanceCurrentAssets_sy,,,,,28.80,,-11.27,71.06,33.54,36.23,53.20,16.86,9.28,0.35,-7.47,9.34,6.98,8.34,1.95,-4.26,-14.56,-21.39,-12.98,2.81,10.31,2.47,6.77,12.16,14.38,5.63,3.38,-9.40,-1.62,-14.46,15.16
BalanceCurrentAssets_qq,,-100.00,,3.23,29.27,50.63,17.05,14.07,-3.07,5.83,7.13,10.60,4.53,6.97,5.49,1.39,22.84,-0.86,-4.98,13.35,-3.99,10.78,1.01,13.17,-3.56,39.10,5.54,17.34,-0.83,6.99,6.14,2.18,3.34,4.64,12.79
BalanceCurrentAssets_sq,,-3.64,,-6.69,19.70,3.79,-100.00,-2.96,-1.95,1.15,-7.83,-3.38,-2.06,5.58,0.95,1.39,-0.62,-2.71,0.23,-1.06,-3.90,0.36,0.95,6.08,-1.03,1.84,2.32,0.79,-0.21,1.37,-1.10,-0.76,1.24,-3.42,3.39
BalanceInventory,756000,,762000,458000,489000,592000,549000,537000,550000,680000,669000,879000,733000,738000,571000,529000,387000,453000,519000,524000,405000,448000,449000,587000,608000,601000,550000,485000,323000,289000,196000,494000,331000,160000,174000
BalanceInventory_yy,,,,,-35.32,,-27.95,17.25,12.47,14.86,21.86,63.69,33.27,8.53,-14.65,-39.82,-47.20,-38.62,-9.11,-0.95,4.65,-1.10,-13.49,12.02,50.12,34.15,22.49,-17.38,-46.88,-51.91,-64.36,1.86,2.48,-44.64,-11.22
BalanceInventory_sy,,,,,-14.11,,-5.94,22.05,-2.02,-20.54,-22.96,-19.84,-71.43,7.84,-64.03,-39.82,3.00,-32.96,-44.79,-39.72,-21.36,-10.86,-8.80,6.17,38.55,7.17,21.40,-18.02,-3.42,-70.40,-15.09,0.93,-8.56,-18.02,-11.22
BalanceInventory_qq,,-100.00,,-39.90,6.77,21.06,-7.26,-2.19,2.42,23.64,-1.62,31.39,-16.61,0.68,-22.63,-7.36,-26.84,17.05,14.57,0.96,-22.71,10.62,0.22,30.73,3.58,-1.15,-8.49,-11.82,-33.40,-10.53,-32.18,152.04,-33.00,-51.66,8.75
BalanceInventory_sq,,,,-24.94,13.50,,-100.00,-15.66,-0.28,-20.36,-2.78,-35.90,-16.61,18.18,1.26,-24.38,-13.48,0.43,-5.56,-1.60,-13.75,5.31,-9.46,,-13.00,11.40,-9.80,3.35,-6.28,-6.76,,6.70,-0.31,0.04,8.75
BalanceCurrentReceivables,15183000,,13563000,11267000,44240000,16303000,36677000,16158000,13773000,16599000,14238000,17946000,19925000,19434000,19520000,26813000,27289000,40968000,24342000,27483000,28458000,31492000,36834000,35110000,40484000,33269000,45995000,41597000,49329000,63617000,63928000,80867000,88486000,55285000,58148000
BalanceCurrentReceivables_yy,,,,,191.38,,170.42,43.41,-68.87,1.82,-61.18,11.07,44.67,17.08,37.10,49.41,36.96,110.81,24.70,2.50,4.28,-23.13,51.32,27.75,42.26,5.64,24.87,18.48,21.85,91.22,38.99,94.41,79.38,-13.10,-9.04
BalanceCurrentReceivables_sy,,,,,25.45,,-11.14,47.82,32.64,29.48,-1.77,11.07,12.08,-12.26,-36.82,7.96,12.47,7.77,9.73,-0.18,-14.47,-5.19,-1.83,-8.90,14.58,1.40,3.95,17.58,9.29,27.88,16.78,8.86,8.60,6.28,-12.14
BalanceCurrentReceivables_qq,,-100.00,,-16.93,292.65,-63.15,124.97,-55.95,-14.76,20.52,-14.22,26.04,11.03,-2.46,0.44,37.36,1.78,50.13,-40.58,12.90,3.55,10.66,16.96,-4.68,15.31,-17.82,38.25,-9.56,18.59,28.96,0.49,26.50,9.42,-37.52,5.18
BalanceCurrentReceivables_sq,,-9.01,,-16.93,7.63,1.34,-100.00,-13.96,-1.85,5.46,-4.14,-2.62,-2.29,9.30,5.38,1.01,-0.18,0.04,1.18,-1.35,1.54,6.19,2.20,-2.70,4.25,-3.63,3.94,0.03,8.02,3.10,-1.35,0.82,1.99,0.69,4.45
BalanceCurrentInvestments,167593000,,193173000,264487000,308234000,535573000,610625000,721928000,697414000,744951000,791157000,880012000,894768000,1004699000,1048727000,1063841000,1287044000,1262319000,1229095000,1380179000,1352222000,1469013000,1498169000,1620579000,1622484000,2240509000,2371950000,2676202000,2763785000,2985715000,3169777000,3169303000,3245292000,3486198000,3985851000
BalanceCurrentInvestments_yy,,,,,83.92,,216.10,172.95,126.26,39.09,29.57,21.90,28.30,34.87,32.56,20.89,43.84,25.64,17.20,29.74,5.06,16.37,21.89,17.42,19.99,52.52,58.32,65.14,70.34,33.26,33.64,18.43,17.42,16.76,25.75
BalanceCurrentInvestments_sy,,,,,-18.83,,-42.85,-3.18,-16.20,-7.04,-7.03,21.87,25.12,-0.40,20.14,-7.60,-12.85,-8.93,-3.08,-39.71,-39.73,-19.86,-30.71,-23.19,-10.67,-8.51,-16.02,-21.43,-28.39,-29.15,-47.42,-15.20,-35.60,-50.76,-22.28
BalanceCurrentInvestments_qq,,-100.00,,36.92,16.54,73.76,14.01,18.23,-3.40,6.82,6.20,11.23,1.68,12.29,4.38,1.44,20.98,-1.92,-2.63,12.29,-2.03,8.64,1.98,8.17,0.12,38.09,5.87,12.83,3.27,8.03,6.16,-0.01,2.40,7.42,14.33
BalanceCurrentInvestments_sq,,-21.30,,2.55,3.68,5.90,-100.00,-5.02,-1.70,0.59,-8.42,3.84,0.84,0.38,1.00,-0.76,-2.51,-1.92,-2.63,-0.55,-4.79,0.23,1.10,-0.74,,-2.05,-2.18,-16.08,-1.22,-1.98,-1.78,-11.65,-0.07,-19.52,3.57
BalanceCash,58074000,,80238000,20776000,31197000,27911000,31148000,36205000,38984000,32586000,45473000,42729000,69160000,28772000,41827000,35258000,69184000,69433000,50073000,70545000,38157000,72150000,52212000,140742000,69043000,137816000,125142000,267384000,148274000,120132000,129591000,173284000,205278000,162478000,151568000
BalanceCash_yy,,,,,-46.28,,-61.18,74.26,24.96,16.75,45.99,18.02,77.41,-11.70,-8.02,-17.48,0.03,141.32,19.71,100.08,-44.85,3.91,4.27,99.51,80.94,91.01,139.68,89.98,114.76,-12.83,3.56,-35.19,38.45,35.25,16.96
BalanceCash_sy,,,,,67.54,,-85.55,10.26,-0.68,2.12,61.03,-16.31,-15.35,-31.34,15.00,59.42,0.43,10.16,-23.92,21.56,-20.59,-12.10,2.40,26.30,-28.78,21.88,23.36,-27.85,31.34,12.38,-19.53,-25.06,-11.39,-16.07,44.31
BalanceCash_qq,,-100.00,,-74.11,50.16,-10.53,11.60,16.24,7.68,-16.41,39.55,-6.03,61.86,-58.40,45.37,-15.71,96.22,0.36,-27.88,40.88,-45.91,89.09,-27.63,169.56,-50.94,99.61,-9.20,113.66,-44.55,-18.98,7.87,33.72,18.46,-20.85,-6.71
BalanceCash_sq,,11.75,,-56.07,-27.38,4.53,-100.00,-6.76,-8.56,-11.41,-29.34,2.46,1.16,13.14,-8.88,-4.89,-15.98,0.36,-4.74,-4.71,-7.70,-14.40,-5.11,7.88,-49.70,48.95,-9.20,-10.05,-15.06,11.73,-25.77,-0.34,6.32,22.49,-10.02
BalanceOtherCurrentAssets,2398000,,1643000,1726000,1975000,1238000,1806000,1800000,2091000,1897000,1955000,2382000,2159000,1917000,2813000,2452000,2781000,1647000,2374000,2070000,2549000,1913000,3256000,3469000,3854000,3264000,5727000,5659000,4778000,4082000,5182000,18041000,17610000,17975000,2466000
BalanceOtherCurrentAssets_yy,,,,,-17.64,,9.92,4.29,5.87,53.23,8.25,32.33,3.25,1.05,43.89,2.94,28.81,-14.08,-15.61,-15.58,-8.34,16.15,37.15,67.58,51.20,70.62,75.89,63.13,23.98,25.06,-9.52,218.80,268.56,340.35,-52.41
BalanceOtherCurrentAssets_sy,,,,,5.30,,-21.01,62.50,5.75,17.36,-1.38,-1.89,8.65,17.47,20.46,11.50,7.04,-2.02,-15.99,-7.52,1.27,-1.21,-19.54,-4.14,-13.06,3.81,15.73,-11.67,7.91,2.69,6.44,13.20,13.89,2.76,-68.79
BalanceOtherCurrentAssets_qq,,-100.00,,5.05,14.43,-37.32,45.88,-0.33,16.17,-9.28,3.06,21.84,-9.36,-11.21,46.74,-12.83,13.42,-40.78,44.14,-12.81,23.14,-24.95,70.20,6.54,11.10,-15.31,75.46,-1.19,-15.57,-14.57,26.95,248.15,-2.39,2.07,-86.28
BalanceOtherCurrentAssets_sq,,-19.44,,-40.00,45.76,-13.95,-100.00,-15.12,12.87,-6.74,-29.11,-38.99,49.46,-5.38,-2.04,-17.09,22.68,-13.43,-1.25,-5.95,22.62,-20.30,-13.79,-1.13,28.03,-1.19,-4.44,-29.67,9.91,-1.52,-0.46,-3.58,19.38,-15.92,-51.68
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,259168000,,304692000,317553000,405509000,600992000,700091000,800466000,775545000,820463000,878904000,971430000,1014131000,1085432000,1144139000,1162825000,1423020000,1411790000,1342345000,1516647000,1457275000,1613063000,1624828000,1836115000,1773187000,2453721000,2594720000,3092496000,3069691000,3284031000,3478307000,3560128000,3665098000,3848790000,4323970000
BalanceTotalAssets_yy,,,,,56.47,,129.77,152.07,91.25,36.52,25.54,21.36,30.76,32.30,30.18,19.70,40.32,30.07,17.32,30.43,2.41,14.26,21.04,21.06,21.68,52.12,59.69,68.43,73.12,33.84,34.05,15.12,19.40,17.20,24.31
BalanceTotalAssets_sy,,,,,23.18,,1.03,17.60,36.20,26.40,25.54,5.74,4.70,4.81,5.21,11.46,11.66,9.00,7.80,-0.08,-3.06,-2.68,-1.38,3.60,4.88,-2.82,-1.42,-1.61,-1.81,2.75,1.48,0.54,3.92,-0.73,-15.79
BalanceTotalAssets_qq,,-100.00,,4.22,27.70,48.21,16.49,14.34,-3.11,5.79,7.12,10.53,4.40,7.03,5.41,1.63,22.38,-0.79,-4.92,12.98,-3.91,10.69,0.73,13.00,-3.43,38.38,5.75,19.18,-0.74,6.98,5.92,2.35,2.95,5.01,12.35
BalanceTotalAssets_sq,,-4.18,,3.85,4.33,1.04,-100.00,-0.16,2.71,2.56,-2.03,-0.86,-0.18,2.20,2.29,2.80,0.24,-0.79,0.91,-0.51,1.02,1.48,-0.01,0.60,0.12,-1.46,0.74,-0.16,-0.45,-0.86,,-0.94,0.92,-1.21,4.42
BalanceCapital,102350000,,123770000,130257000,146014000,210072000,223398000,238195000,253128000,271091000,288503000,317476000,339404000,377742000,402699000,415426000,458679000,529134000,555690000,585017000,637848000,679649000,738088000,784244000,853690000,888921000,960299000,1237490000,1316677000,1380612000,1489848000,1460418000,1589153000,1645882000,1701767000
BalanceCapital_yy,,,,,42.66,,80.49,82.87,73.36,29.05,29.14,33.28,34.08,39.34,39.58,30.85,35.14,40.08,37.99,40.82,39.06,28.45,32.82,34.05,33.84,30.79,30.11,57.79,54.23,55.31,55.14,18.01,20.69,19.21,14.22
BalanceCapital_sy,,,,,25.47,,-1.92,29.43,27.70,14.82,29.14,8.87,9.40,4.13,1.18,10.70,6.63,9.17,7.99,4.98,3.68,-0.20,-4.14,3.64,-2.42,-1.66,-0.54,-2.53,-2.39,3.28,3.40,2.90,1.12,-0.99,-20.40
BalanceCapital_qq,,-100.00,,5.24,12.10,43.87,6.34,6.62,6.27,7.10,6.42,10.04,6.91,11.30,6.61,3.16,10.41,15.36,5.02,5.28,9.03,6.55,8.60,6.25,8.86,4.13,8.03,28.87,6.40,4.86,7.91,-1.98,8.81,3.57,3.40
BalanceCapital_sq,,-3.88,,1.58,0.78,1.67,-100.00,-1.54,7.46,3.28,-1.89,-1.60,1.80,0.44,1.60,2.95,1.84,0.37,2.26,-0.36,2.10,-0.46,-0.38,1.88,3.14,-1.43,0.70,-1.40,0.65,-0.93,1.49,-2.32,0.24,-2.89,0.16
BalanceShareCapital,15321000,,15309000,15309000,15800000,16900000,16900000,16900000,16900000,16900000,16900000,16900000,16900000,16900000,16928000,16959000,16959000,17023000,17023000,17110000,17110000,17291000,17291000,17398000,17515000,17744000,17744000,18744000,18744000,18744000,18744000,18808000,18808000,18872000,18872000
BalanceShareCapital_yy,,,,,3.13,,10.39,10.39,6.96,,,,,,0.17,0.35,0.35,0.73,0.56,0.89,0.89,1.57,1.57,1.68,2.37,2.62,2.62,7.74,7.02,5.64,5.64,0.34,0.34,0.68,0.68
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.70
BalanceShareCapital_qq,,-100.00,,,3.21,6.96,,,,,,,,,0.17,0.18,,0.38,,0.51,,1.06,,0.62,0.67,1.31,,5.64,,,,0.34,,0.34,
BalanceShareCapital_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,7946000,,7882000,8660000,8141000,47769000,48076000,88802000,89750000,89526000,85173000,87044000,89270000,96719000,92220000,87310000,90596000,100931000,101473000,105014000,107249000,117747000,123611000,125664000,134083000,154137000,151106000,364392000,328117000,328097000,363031000,329649000,339763000,391703000,357713000
BalanceReserve_yy,,,,,2.45,,509.95,925.43,1002.44,87.41,77.16,-1.98,-0.53,8.03,8.27,0.31,1.49,4.35,10.03,20.28,18.38,16.66,21.82,19.66,25.02,30.91,22.24,189.97,144.71,112.86,140.25,-9.53,3.55,19.39,-1.46
BalanceReserve_sy,,,,,4.88,,0.23,12.36,6.67,,22.16,13.61,11.48,3.88,0.60,2.75,1.04,3.48,5.18,3.50,3.11,,-0.57,-0.10,-0.20,0.11,0.46,,0.14,0.09,0.98,0.84,3.55,1.24,-12.89
BalanceReserve_qq,,-100.00,,9.87,-5.99,486.77,0.64,84.71,1.07,-0.25,-4.86,2.20,2.56,8.34,-4.65,-5.32,3.76,11.41,0.54,3.49,2.13,9.79,4.98,1.66,6.70,14.96,-1.97,141.15,-9.95,-0.01,10.65,-9.20,3.07,15.29,-8.68
BalanceReserve_sq,,0.16,,,0.27,3.48,-100.00,,,3.90,-0.88,,,0.60,,,,0.24,,,,,,,,0.01,,,,,,,,0.25,-34.50
BalanceNonshareCapital,79000,,23000,42000,24000,75000,124000,188000,224000,87000,119000,156000,192000,75000,106000,129000,144000,42000,55000,66000,68000,13000,16000,34000,17000,-3000,-14000,14000,45000,76000,120000,104000,125000,185000,210000
BalanceNonshareCapital_yy,,,,,-69.62,,439.13,347.62,833.33,16.00,-4.03,-17.02,-14.29,-13.79,-10.92,-17.31,-25.00,-44.00,-48.11,-48.84,-52.78,-69.05,-70.91,-48.48,-75.00,-123.08,-187.50,-58.82,164.71,2633.33,957.14,642.86,177.78,143.42,75.00
BalanceNonshareCapital_sy,,,,,-14.08,,38.63,4.22,-49.24,-2.28,100.00,-17.02,0.68,-0.33,-9.17,-6.66,-5.96,-0.26,-10.16,-41.82,-42.10,-32.56,-42.82,-28.52,-42.92,-8.92,6.48,-7.00,-6.38,,-20.25,1.78,8.40,5.09,75.00
BalanceNonshareCapital_qq,,-100.00,,82.61,-42.86,212.50,65.33,51.61,19.15,-61.16,36.78,31.09,23.08,-60.94,41.33,21.70,11.63,-70.83,30.95,20.00,3.03,-80.88,23.08,112.50,-50.00,-117.65,-366.67,200.00,221.43,68.89,57.89,-13.33,20.19,48.00,13.51
BalanceNonshareCapital_sq,,-7.28,,54.38,-9.28,6.82,-100.00,-18.75,4.29,1.13,0.14,-3.91,1.84,-3.60,-2.34,9.92,0.13,0.83,3.97,-7.50,2.53,-0.13,23.08,2.16,9.28,16.16,,-0.50,,,1.08,,,0.24,13.51
BalanceNoncurrentLiabilities,22825000,,52633000,77996000,106105000,221374000,280040000,339497000,331033000,323138000,344863000,409179000,432262000,467034000,459041000,,,717489000,,721524000,,712011000,693147000,711915000,,1062067000,1247280000,1381143000,3095000,1595486000,1506685000,1652514000,5478000,1740156000,2115487000
BalanceNoncurrentLiabilities_yy,,,,,364.86,,432.06,335.27,211.99,45.97,23.15,20.53,30.58,44.53,33.11,-100.00,-100.00,53.63,-100.00,,,-0.76,,-1.33,,49.16,79.94,94.00,,50.22,20.80,19.65,77.00,9.07,40.41
BalanceNoncurrentLiabilities_sy,,,,,6.16,,-2.83,29.17,83.90,5.61,23.15,6.98,-9.51,12.38,23.13,24.07,1.82,14.50,0.46,,,12.45,,-0.40,,-20.01,9.35,-1.38,,-6.70,6.95,1.00,-4.76,10.70,-8.86
BalanceNoncurrentLiabilities_qq,,-100.00,,48.19,36.04,108.64,26.50,21.23,-2.49,-2.38,6.72,18.65,5.64,8.04,-1.71,-100.00,,,-100.00,,-100.00,,-2.65,2.71,-100.00,,17.44,10.73,-99.78,51450.44,-5.57,9.68,-99.67,31666.27,21.57
BalanceNoncurrentLiabilities_sq,,-6.20,,1.08,-1.35,4.98,-100.00,13.91,-0.62,-11.86,-1.53,1.76,6.10,0.54,0.54,0.63,,,0.34,,7.12,,2.34,2.98,0.67,,7.05,-3.78,0.06,,0.37,-0.56,0.17,0.18,8.72
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,1567000,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,
BalanceNoncurrentBorrowings,22825000,,52633000,77996000,106105000,221374000,280040000,339497000,331033000,323138000,344863000,409179000,432262000,467034000,459041000,,,715496000,,718856000,,710444000,691957000,711326000,,1062067000,224210000,1377086000,,1590543000,207235000,1636696000,,1727346000,878440000
BalanceNoncurrentBorrowings_yy,,,,,364.86,,432.06,335.27,211.99,45.97,23.15,20.53,30.58,44.53,33.11,-100.00,-100.00,53.20,-100.00,,,-0.71,,-1.05,,49.49,-67.60,93.59,,49.76,-7.57,18.85,,8.60,323.89
BalanceNoncurrentBorrowings_sy,,,,,-9.47,,-93.93,94.72,52.58,-36.13,23.15,-28.52,-21.16,44.53,7.70,13.62,-7.76,-20.91,-53.99,,,-17.76,,1.12,,-23.28,-26.45,0.20,,-1.82,-16.20,3.66,,-5.56,323.89
BalanceNoncurrentBorrowings_qq,,-100.00,,48.19,36.04,108.64,26.50,21.23,-2.49,-2.38,6.72,18.65,5.64,8.04,-1.71,-100.00,,,-100.00,,-100.00,,-2.60,2.80,-100.00,,-78.89,514.19,-100.00,,-86.97,689.78,-100.00,,-49.15
BalanceNoncurrentBorrowings_sq,,-60.88,,21.30,-7.93,5.88,-100.00,-6.38,-0.06,-27.90,-9.43,-0.16,5.84,-1.04,0.04,-1.14,,,-0.16,,-6.33,,-1.30,-4.52,-3.14,,0.71,-8.68,,,-2.81,-1.14,,,-49.15
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,1017268000,,,,1293834000,,,,1235888000
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.19,,,,-4.48
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,-4.48
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,,,,-6.00,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,5802000,,,,5616000,,,,1159000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.21,,,,-79.36
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.29,,,,-79.36
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,,,,-100.00,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.72,,,,-12.28,,,
BalanceNoncurrentOtherLiabilities,,,,,,,,,,,,0,0,,,,,1993000,,2668000,,,1190000,589000,,,,4057000,3095000,4943000,,15818000,5478000,12810000,
BalanceNoncurrentOtherLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,-100.00,,-77.92,,,-100.00,588.79,,,,289.89,77.00,159.15,
BalanceNoncurrentOtherLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,17.71,,-6.57,,,12.03,-2.74,,,,2.29,-2.70,15.70,
BalanceNoncurrentOtherLiabilities_qq,,,,,,,,,,,,,,,,,,,-100.00,,-100.00,,,-50.50,-100.00,,,,-23.71,59.71,-100.00,,-65.37,133.84,-100.00
BalanceNoncurrentOtherLiabilities_sq,,,,,,,,,,,,,,,,,,,,,0.03,,,9.69,-0.32,,,,1.80,-11.13,1.61,,-1.14,1.56,-52.06
BalanceCurrentLiabilities,133914000,,128266000,109258000,153366000,169471000,196529000,222586000,191160000,226147000,245419000,244619000,242273000,240581000,282293000,747270000,964197000,165125000,786600000,210040000,819359000,221390000,193577000,339922000,919480000,502736000,387155000,473849000,1749872000,307857000,481654000,447092000,2070340000,462567000,506506000
BalanceCurrentLiabilities_yy,,,,,14.53,,53.22,103.73,24.64,33.44,24.88,9.90,26.74,6.38,15.02,205.48,297.98,-31.36,178.65,-71.89,-15.02,34.07,-75.39,61.84,12.22,127.08,100.00,39.40,90.31,-38.76,24.41,-5.65,18.31,50.25,5.16
BalanceCurrentLiabilities_sy,,,,,4.62,,2.96,62.36,6.69,58.18,24.88,27.51,10.22,-9.40,3.91,-1.30,3.54,2.14,0.17,-2.82,-20.40,-16.42,-27.36,20.59,51.15,22.02,26.02,-5.74,2.64,-1.18,0.18,11.86,18.31,9.68,-29.01
BalanceCurrentLiabilities_qq,,-100.00,,-14.82,40.37,10.50,15.97,13.26,-14.12,18.30,8.52,-0.33,-0.96,-0.70,17.34,164.71,29.03,-82.87,376.37,-73.30,290.10,-72.98,-12.56,75.60,170.50,-45.32,-22.99,22.39,269.29,-82.41,56.45,-7.18,363.07,-77.66,9.50
BalanceCurrentLiabilities_sq,,-1.71,,0.33,6.84,-6.19,-100.00,12.00,-5.26,30.64,-4.03,-2.99,-6.52,-2.34,-0.57,4.09,1.76,-1.31,0.15,-1.48,1.69,9.45,2.94,4.33,0.56,2.92,-1.61,2.13,2.72,1.11,-11.20,9.70,2.83,0.22,-14.12
BalanceCurrentTradePayablesv,54386000,,38059000,49180000,83206000,67877000,65487000,66947000,62481000,54542000,51121000,38508000,45168000,33445000,100038000,35572000,280694000,28063000,31810000,60613000,21616000,47381000,43228000,83555000,41176000,213259000,99272000,166047000,136705000,121562000,238533000,143449000,137717000,143718000,240477000
BalanceCurrentTradePayablesv_yy,,,,,52.99,,72.07,36.13,-24.91,-19.65,-21.94,-42.48,-27.71,-38.68,95.69,-7.62,521.44,-16.09,-68.20,70.40,-92.30,68.84,35.89,37.85,90.49,350.09,129.65,98.73,232.00,-43.00,140.28,-13.61,0.74,18.23,0.81
BalanceCurrentTradePayablesv_sy,,,,,-14.41,,22.88,48.31,-8.06,10.50,-31.89,19.69,11.13,-55.03,11.28,-14.04,19.51,-11.85,-32.07,20.39,-29.42,10.60,20.62,2.94,16.21,22.08,33.14,3.51,-0.76,-8.26,-11.66,12.60,6.89,0.42,-22.64
BalanceCurrentTradePayablesv_qq,,-100.00,,29.22,69.19,-18.42,-3.52,2.23,-6.67,-12.71,-6.27,-24.67,17.30,-25.95,199.11,-64.44,689.09,-90.00,13.35,90.55,-64.34,119.19,-8.77,93.29,-50.72,417.92,-53.45,67.26,-17.67,-11.08,96.22,-39.86,-4.00,4.36,67.33
BalanceCurrentTradePayablesv_sq,,-17.86,,2.20,14.67,-2.52,-100.00,-11.77,-19.55,-0.76,-8.83,2.93,-31.46,-6.13,15.77,-10.11,1.75,-21.70,0.69,8.42,-0.14,,1.46,-16.04,0.13,-0.76,0.10,1.04,1.68,4.57,-0.35,17.56,-4.34,1.44,21.25
BalanceCurrentBorrowings,64028000,,78450000,44144000,59956000,84310000,109426000,137503000,117101000,154099000,177678000,187204000,179902000,186749000,160299000,687459000,658400000,112912000,726905000,119793000,766324000,148126000,124829000,223686000,851886000,261871000,59756000,269326000,1581367000,155423000,77130000,260527000,1880005000,279512000,102340000
BalanceCurrentBorrowings_yy,,,,,-6.36,,39.49,211.49,95.31,82.78,62.37,36.15,53.63,21.19,-9.78,267.22,265.98,-39.54,353.47,-82.57,16.39,31.19,-82.83,86.73,11.17,76.79,-52.13,20.40,85.63,-40.65,29.07,-3.27,18.88,79.84,32.69
BalanceCurrentBorrowings_sy,,,,,3.23,,-43.93,17.75,-26.77,109.42,38.94,78.57,30.86,-4.64,42.16,-0.05,-6.38,,7.23,-21.26,-12.23,-31.16,-60.15,-0.67,4.95,16.46,-8.46,17.24,6.45,-16.52,-15.57,-7.69,-9.96,3.87,32.69
