,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeShareholderNetProfit_sq,,-37.06,-67.63,67.35,-12.58,2.15,-50.72,130.89,5.99,7.74,-70.56,38.06,23.12,-7.88,-41.67,38.96,-10.28,-179.43,9.74,62.11,18.54,22.83,-68.11,43.86,16.88,48.32,-44.74,102.86,17.60,-28.44,-27.59,41.01,56.83,-34.02,-30.68,16.62,14.96,-29.02,6.37,-31.17
BalanceNoncurrentAssets,36561000,37999000,37604000,37098000,,38343000,47992000,47792000,,79717000,79182000,80187000,,79932000,79538000,52899000,52517000,52879000,52535000,52163000,52720000,51372000,51457000,53008000,53587000,51732000,47850000,48827000,49039000,48031000,48261000,49818000,49452000,52912000,52855000,51821000,51642000,51895000,52373000,53015000
BalanceNoncurrentAssets_yy,,,,,-100.00,0.91,27.62,28.83,,107.90,64.99,67.78,,0.27,0.45,-34.03,,-33.85,-33.95,-1.39,0.39,-2.85,-2.05,1.62,1.64,0.70,-7.01,-7.89,-8.49,-7.15,0.86,2.03,0.84,10.16,9.52,4.02,4.43,-1.92,-0.91,2.30
BalanceNoncurrentAssets_sy,,,,,-0.10,9.29,10.25,14.18,,18.31,14.11,8.47,,-0.51,0.66,-1.30,,-2.27,-1.60,-0.99,-0.83,-4.16,-1.40,-0.16,-4.28,-1.64,-3.28,-1.24,2.56,3.16,3.63,2.63,3.96,2.42,2.13,1.85,3.56,2.32,-0.44,0.15
BalanceNoncurrentAssets_qq,,3.93,-1.04,-1.35,-100.00,,25.16,-0.42,-100.00,,-0.67,1.27,-100.00,,-0.49,-33.49,-0.72,0.69,-0.65,-0.71,1.07,-2.56,0.17,3.01,1.09,-3.46,-7.50,2.04,0.43,-2.06,0.48,3.23,-0.73,7.00,-0.11,-1.96,-0.35,0.49,0.92,1.23
BalanceNoncurrentAssets_sq,,8.56,0.74,0.78,-100.00,,-0.84,0.31,-100.00,,,0.64,-100.00,,-0.49,-1.55,-1.29,-1.42,-0.50,-1.09,,-1.52,-0.27,0.42,0.06,0.57,-0.80,,0.25,0.57,0.14,0.41,0.23,-0.46,0.25,-0.76,-0.42,-0.08,0.37,0.96
BalanceIntangibleAssets,216000,200000,220000,205000,,899000,920000,913000,,28505000,28474000,28428000,,28348000,28321000,707000,682000,646000,606000,701000,654000,611000,565000,1142000,1097000,445000,414000,375000,345000,322000,283000,245000,207000,204000,179000,140000,101000,64000,53000,77000
BalanceIntangibleAssets_yy,,,,,-100.00,349.50,318.18,345.37,,3070.75,2995.00,3013.69,,-0.55,-0.54,-97.51,,-97.72,-97.86,-0.85,-4.11,-5.42,-6.77,62.91,67.74,-27.17,-26.73,-67.16,-68.55,-27.64,-31.64,-34.67,-40.00,-36.65,-36.75,-42.86,-51.21,-68.63,-70.39,-45.00
BalanceIntangibleAssets_sy,,,,,-30.43,-1.07,1.56,-1.36,,0.96,2.53,2.07,,-0.55,-0.54,-2.54,,-16.62,-14.36,-7.53,-8.78,-2.50,-2.34,-1.11,-0.73,-1.78,-2.12,-3.04,-3.98,-1.36,-0.74,-0.83,-1.40,-1.41,-0.77,-2.05,-2.06,-0.54,-1.95,-1.83
BalanceIntangibleAssets_qq,,-7.41,10.00,-6.82,-100.00,,2.34,-0.76,-100.00,,-0.11,-0.16,-100.00,,-0.10,-97.50,-3.54,-5.28,-6.19,15.68,-6.70,-6.57,-7.53,102.12,-3.94,-59.43,-6.97,-9.42,-8.00,-6.67,-12.11,-13.43,-15.51,-1.45,-12.25,-21.79,-27.86,-36.63,-17.19,45.28
BalanceIntangibleAssets_sq,,-0.66,-0.85,-1.00,-100.00,,-0.54,-0.76,-100.00,,-0.37,-0.25,-100.00,,-0.54,-1.10,-3.54,-2.90,-0.67,-0.42,-0.82,-0.51,-0.46,-0.53,-0.39,-0.80,-0.48,-0.13,-0.42,-0.50,-0.40,-0.43,-0.49,-0.56,-0.39,-0.77,-0.07,-0.28,-0.41,-0.36
BalanceProperty,30923000,32192000,32064000,31767000,,31344000,41352000,41978000,,41729000,41291000,40810000,,45273000,45013000,45755000,45544000,44845000,44354000,44140000,44308000,44472000,44490000,44775000,44953000,45377000,45190000,46429000,46034000,45699000,45541000,46084000,45829000,49633000,49750000,49349000,49067000,48913000,49100000,49521000
BalanceProperty_yy,,,,,-100.00,-2.63,28.97,32.14,,33.13,-0.15,-2.78,,8.49,9.01,12.12,,-0.95,-1.46,-3.53,-2.71,-0.83,0.31,1.44,1.46,2.03,1.57,3.69,2.40,0.71,0.78,-0.74,-0.45,8.61,9.24,7.08,7.07,-1.45,-1.31,0.35
BalanceProperty_sy,,,,,-0.06,9.45,8.50,9.35,,7.19,0.01,8.02,,0.76,1.38,-2.80,,-4.39,-3.25,-3.98,-4.20,-4.36,-3.14,-2.12,-2.57,-1.28,-1.18,-1.30,0.48,3.22,4.34,3.84,3.30,0.76,1.48,0.01,1.05,0.85,1.22,1.08
BalanceProperty_qq,,4.10,-0.40,-0.93,-100.00,,31.93,1.51,-100.00,,-1.05,-1.16,-100.00,,-0.57,1.65,-0.46,-1.53,-1.09,-0.48,0.38,0.37,0.04,0.64,0.40,0.94,-0.41,2.74,-0.85,-0.73,-0.35,1.19,-0.55,8.30,0.24,-0.81,-0.57,-0.31,0.38,0.86
BalanceProperty_sq,,8.10,1.64,0.64,-100.00,,-1.05,0.44,-100.00,,-0.22,0.87,-100.00,,-0.74,-1.49,-1.65,-1.57,-0.50,-2.17,-0.38,-1.21,-0.04,-0.32,-0.36,-1.16,-0.29,0.08,,0.86,-0.52,0.42,-0.39,-0.10,-0.50,-0.67,-0.57,0.81,0.38,0.32
BalanceNoncurrentReceivables,4098000,4098000,4098000,4052000,,4007000,4086000,3947000,,4533000,4536000,4111000,,3915000,3912000,3936000,3915000,5949000,5953000,5958000,6040000,4109000,4108000,4107000,4105000,4122000,212000,199000,331000,371000,370000,301000,308000,300000,307000,626000,629000,629000,625000,625000
BalanceNoncurrentReceivables_yy,,,,,-100.00,-2.22,-0.29,-2.59,,13.13,11.01,4.16,,-13.63,-13.76,-4.26,,51.95,52.17,51.37,54.28,-30.93,-30.99,-31.07,-32.04,0.32,-94.84,-95.15,-91.94,-91.00,74.53,51.26,-6.95,-19.14,-17.03,107.97,104.22,109.67,103.58,-0.16
BalanceNoncurrentReceivables_sy,,,,,-51.13,-8.44,-41.56,-8.03,,7.49,-0.26,-12.26,,-13.63,-43.58,-54.64,,-6.84,-16.25,-10.92,-11.86,-29.52,-34.33,13.13,-4.65,0.32,-6.58,0.32,-1.84,,21.13,17.11,-2.62,2.18,-1.87,4.86,1.02,,3.40,-3.04
BalanceNoncurrentReceivables_qq,,,,-1.12,-100.00,,1.97,-3.40,-100.00,,0.07,-9.37,-100.00,,-0.08,0.61,-0.53,51.95,0.07,0.08,1.38,-31.97,-0.02,-0.02,-0.05,0.41,-94.86,-6.13,66.33,12.08,-0.27,-18.65,2.33,-2.60,2.33,103.91,0.48,,-0.64,
BalanceNoncurrentReceivables_sq,,,,-22.98,-100.00,,,-5.42,-100.00,,,-3.78,-100.00,,-7.42,-11.30,,-0.52,,,1.94,-9.06,0.18,-0.01,-0.02,1.65,-7.84,,1.28,2.44,1.40,3.70,-0.59,0.07,0.22,2.63,-2.29,,1.03,
BalanceNoncurrInvestments,216000,216000,216000,216000,,216000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,-100.00,,-100.00,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,-100.00,,0.80,-7.50,,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,1108000,1293000,1006000,858000,,1877000,1634000,954000,,4950000,4881000,6838000,,2396000,2292000,2501000,2376000,1439000,1622000,1364000,1718000,2180000,2294000,2984000,3432000,1788000,2034000,1824000,2329000,1639000,2067000,3188000,3108000,2775000,2619000,1706000,1845000,2289000,2595000,2792000
BalanceOtherNoncurrentAssets_yy,,,,,-100.00,45.17,62.43,11.19,,163.72,198.71,616.77,,-51.60,-53.04,-63.42,,-39.94,-29.23,-45.46,-27.69,51.49,41.43,118.77,99.77,-17.98,-11.33,-38.87,-32.14,-8.33,1.62,74.78,33.45,69.31,26.71,-46.49,-40.64,-17.51,-0.92,63.66
BalanceOtherNoncurrentAssets_sy,,,,,-33.74,-9.26,-0.44,-0.25,,28.24,10.00,12.76,,2.72,16.78,12.67,,3.40,1.32,0.15,1.80,6.94,4.74,2.70,14.60,-0.36,-1.32,7.83,1.28,3.54,1.62,4.60,17.80,1.79,5.06,-1.34,3.82,-11.14,-15.17,2.94
BalanceOtherNoncurrentAssets_qq,,16.70,-22.20,-14.71,-100.00,,-12.95,-41.62,-100.00,,-1.39,40.09,-100.00,,-4.34,9.12,-5.00,-39.44,12.72,-15.91,25.95,26.89,5.23,30.08,15.01,-47.90,13.76,-10.32,27.69,-29.63,26.11,54.23,-2.51,-10.71,-5.62,-34.86,8.15,24.07,13.37,7.59
BalanceOtherNoncurrentAssets_sq,,9.62,-1.24,-0.58,-100.00,,-4.42,1.00,-100.00,,-0.29,-3.03,-100.00,,-0.29,-0.42,-4.08,1.89,-0.35,6.02,,-0.31,-2.21,-0.56,5.05,3.10,-0.10,-0.17,,6.09,-2.42,0.06,2.80,-4.28,0.60,-4.96,2.18,-5.27,0.94,2.94
BalanceCurrentAssets,37349000,37458000,19949000,33838000,,57878000,44886000,41137000,,125473000,113380000,106934000,,103968000,86198000,67262000,66625000,69736000,61004000,59431000,62065000,70049000,63064000,58457000,55853000,61554000,59532000,57566000,58847000,65923000,53291000,52360000,50280000,48090000,40153000,38117000,37460000,45554000,39219000,36013000
BalanceCurrentAssets_yy,,,,,-100.00,54.51,125.00,21.57,,116.79,152.60,159.95,,-17.14,-23.97,-37.10,,-32.93,-29.23,-11.64,-6.84,0.45,3.38,-1.64,-10.01,-12.13,-5.60,-1.52,5.36,7.10,-10.48,-9.04,-14.56,-27.05,-24.65,-27.20,-25.50,-5.27,-2.33,-5.52
BalanceCurrentAssets_sy,,,,,-24.25,2.97,-2.33,0.95,,15.02,15.30,22.44,,18.83,8.60,0.96,,-9.80,-10.92,-13.36,-10.18,-1.37,4.22,-1.64,0.68,-1.18,0.04,1.15,3.71,-0.91,-0.44,-2.83,-0.39,7.42,0.70,2.57,2.96,-2.63,-1.71,1.82
BalanceCurrentAssets_qq,,0.29,-46.74,69.62,-100.00,,-22.45,-8.35,-100.00,,-9.64,-5.69,-100.00,,-17.09,-21.97,-0.95,4.67,-12.52,-2.58,4.43,12.86,-9.97,-7.31,-4.45,10.21,-3.28,-3.30,2.23,12.02,-19.16,-1.75,-3.97,-4.36,-16.50,-5.07,-1.72,21.61,-13.91,-8.17
BalanceCurrentAssets_sq,,3.95,-9.66,7.58,-100.00,,-8.52,5.83,-100.00,,-5.44,9.48,-100.00,,-8.13,4.74,-4.36,-9.95,-10.04,2.77,7.11,0.36,-2.27,1.88,3.29,-0.05,-4.48,3.14,4.06,-0.39,-4.82,2.58,2.57,5.10,-8.53,4.40,3.28,-2.97,-6.08,7.07
BalanceInventory,8595000,3112000,2812000,2828000,,3210000,2523000,3248000,,4431000,3593000,3618000,,3928000,3261000,3455000,7715000,6626000,6628000,6009000,4165000,3883000,5617000,6018000,5266000,4473000,3927000,4264000,5591000,6230000,5522000,6157000,7568000,7097000,6889000,6559000,6217000,9163000,6898000,7123000
BalanceInventory_yy,,,,,-100.00,3.15,-10.28,14.85,,38.04,42.41,11.39,,-11.35,-9.24,-4.51,,68.69,103.25,73.92,-46.01,-41.40,-15.25,0.15,26.43,15.19,-30.09,-29.15,6.17,39.28,40.62,44.39,35.36,13.92,24.76,6.53,-17.85,29.11,0.13,8.60
BalanceInventory_sy,,,,,-90.00,-9.92,0.58,3.81,,1.76,0.49,7.29,,6.14,0.98,-2.22,,-24.15,-14.57,-14.87,-16.19,-7.26,-15.25,-8.50,-10.12,-13.09,-2.41,-6.80,-0.04,8.35,13.13,6.02,5.43,-6.41,4.70,3.71,1.82,11.84,7.80,17.87
BalanceInventory_qq,,-63.79,-9.64,0.57,-100.00,,-21.40,28.74,-100.00,,-18.91,0.70,-100.00,,-16.98,5.95,123.30,-14.12,0.03,-9.34,-30.69,-6.77,44.66,7.14,-12.50,-15.06,-12.21,8.58,31.12,11.43,-11.36,11.50,22.92,-6.22,-2.93,-4.79,-5.21,47.39,-24.72,3.26
BalanceInventory_sq,,-40.07,5.07,0.64,-100.00,,3.17,2.36,-100.00,,4.15,1.25,-100.00,,5.20,-3.10,-16.97,-7.28,0.85,-1.22,-3.41,-11.18,-5.35,2.62,0.56,-21.04,6.42,6.51,,-5.07,4.95,3.32,4.30,-4.03,9.81,1.75,6.94,-5.10,10.78,10.07
BalanceCurrentReceivables,22041000,25691000,11786000,16027000,,34329000,21724000,18386000,,67285000,57894000,65216000,,67355000,47639000,26228000,23595000,28553000,17124000,17365000,19637000,29104000,18828000,18670000,26191000,25191000,21076000,15507000,22844000,20866000,11981000,11684000,15630000,14757000,6687000,9440000,11591000,17595000,14508000,11096000
BalanceCurrentReceivables_yy,,,,,-100.00,33.62,84.32,14.72,,96.00,166.50,254.70,,0.10,-17.71,-59.78,,-57.61,-64.05,-33.79,-16.77,1.93,9.95,7.52,33.38,-13.44,11.94,-16.94,-12.78,-17.17,-43.15,-24.65,-31.58,-29.28,-44.19,-19.21,-25.84,19.23,116.96,17.54
BalanceCurrentReceivables_sy,,,,,-45.18,-1.09,6.03,8.95,,22.32,32.92,33.65,,27.62,18.81,2.46,,-11.22,-16.44,-19.76,-10.37,-12.58,-6.23,-3.25,-5.60,-4.41,-1.90,4.46,2.26,-11.29,-16.65,-12.27,-21.32,7.08,8.14,4.46,4.39,-1.47,-3.55,-5.28
BalanceCurrentReceivables_qq,,16.56,-54.12,35.98,-100.00,,-36.72,-15.37,-100.00,,-13.96,12.65,-100.00,,-29.27,-44.94,-10.04,21.01,-40.03,1.41,13.08,48.21,-35.31,-0.84,40.28,-3.82,-16.34,-26.42,47.31,-8.66,-42.58,-2.48,33.77,-5.59,-54.69,41.17,22.79,51.80,-17.54,-23.52
BalanceCurrentReceivables_sq,,16.56,-7.59,14.36,-100.00,,-12.78,17.97,-100.00,,-6.41,19.30,-100.00,,-12.10,8.77,-11.43,-11.76,-10.10,8.02,5.23,-8.08,-5.72,8.82,4.62,-1.83,-9.08,8.66,6.88,-14.11,-5.63,5.31,7.89,1.01,-7.11,5.82,3.50,-1.74,-13.18,9.57
BalanceCurrentInvestments,34000,27000,,,,0,0,0,,1595000,1740000,379000,,777000,604000,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,-100.00,-100.00,,,,,,,,-51.29,-65.29,-100.00,,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,-100.00,4.90,,,,,,,,-67.05,-16.57,-46.46,,-10.64,-38.46,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,-20.59,-100.00,,,,,,,,9.09,-78.22,-100.00,,-22.27,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,354.89,-0.11,,,,,,,,-11.45,-0.51,-100.00,,1.17,-5.42,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,2735000,6611000,5083000,14517000,,19902000,19679000,18008000,,51589000,49134000,36431000,,31240000,33598000,36699000,34655000,34127000,36583000,35429000,37757000,36721000,37894000,32874000,23605000,31598000,34036000,37174000,29944000,38546000,30493000,23303000,15210000,17251000,17147000,15989000,13333000,11940000,8606000,5645000
BalanceCash_yy,,,,,-100.00,201.04,287.15,24.05,,159.22,149.68,102.30,,-39.44,-31.62,0.74,,9.24,8.88,-3.46,8.95,7.60,3.58,-7.21,-37.48,-13.95,-10.18,13.08,26.85,21.99,-10.41,-37.31,-49.21,-55.25,-43.77,-31.39,-12.34,-30.79,-49.81,-64.69
BalanceCash_sy,,,,,-33.41,26.94,-9.48,-26.09,,14.79,50.62,12.44,,-21.38,-27.91,-12.12,,-10.68,8.37,13.02,7.36,23.63,9.46,38.42,1.22,2.68,-4.57,11.59,17.10,24.38,12.15,-7.44,-16.04,-39.55,-21.95,-23.90,-1.89,-4.69,4.04,-13.16
BalanceCash_qq,,141.72,-23.11,185.60,-100.00,,-1.12,-8.49,-100.00,,-4.76,-25.85,-100.00,,7.55,9.23,-5.57,-1.52,7.20,-3.15,6.57,-2.74,3.19,-13.25,-28.20,33.86,7.72,9.22,-19.45,28.73,-20.89,-23.58,-34.73,13.42,-0.60,-6.75,-16.61,-10.45,-27.92,-34.41
BalanceCash_sq,,72.50,-11.84,-1.20,-100.00,,-16.73,-9.38,-100.00,,-26.17,-25.85,-100.00,,-22.04,-29.64,-7.69,29.39,-16.76,-6.34,7.62,23.35,-12.14,-15.30,-7.63,26.40,-13.46,-7.69,-4.58,40.44,-14.41,-22.36,-1.19,13.42,-25.42,-0.01,-0.49,31.19,-21.99,-12.15
BalanceOtherCurrentAssets,3944000,2017000,268000,466000,,437000,960000,1495000,,573000,1019000,1290000,,668000,1096000,880000,660000,430000,669000,628000,506000,341000,725000,895000,791000,292000,493000,621000,468000,281000,5295000,11216000,11872000,8985000,9430000,6129000,6319000,6856000,9207000,12149000
BalanceOtherCurrentAssets_yy,,,,,-100.00,-78.33,258.21,220.82,,31.12,6.15,-13.71,,16.58,7.56,-31.78,,-35.63,-38.96,-28.64,-23.33,-20.70,8.37,42.52,56.32,-14.37,-32.00,-30.61,-40.83,-3.77,974.04,1706.12,2436.75,3097.51,78.09,-45.35,-46.77,-23.70,-2.36,98.22
BalanceOtherCurrentAssets_sy,,,,,-24.98,3.73,0.59,26.20,,5.36,6.15,16.43,,31.43,35.62,16.80,,-9.34,-22.06,-16.76,-14.77,-7.08,3.36,4.84,-14.58,-11.36,-1.38,-10.56,-3.40,12.20,2.42,34.74,15.18,-1.12,15.67,2.92,20.98,11.76,12.28,4.80
BalanceOtherCurrentAssets_qq,,-48.86,-86.71,73.88,-100.00,,119.68,55.73,-100.00,,77.84,26.59,-100.00,,64.07,-19.71,-25.00,-34.85,55.58,-6.13,-19.43,-32.61,112.61,23.45,-11.62,-63.08,68.84,25.96,-24.64,-39.96,1784.34,111.82,5.85,-24.32,4.95,-35.01,3.10,8.50,34.29,31.95
BalanceOtherCurrentAssets_sq,,-28.69,22.08,-4.23,-100.00,,21.56,-4.71,-100.00,,42.11,14.52,-100.00,,20.40,-15.61,-22.98,-20.84,17.62,-6.42,-5.49,-18.40,14.90,-15.28,-18.40,-15.98,19.92,-9.09,0.42,-12.28,31.79,0.24,0.05,-20.24,18.31,2.48,4.23,-13.51,34.29,1.29
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,73910000,75457000,57553000,70936000,,96221000,92878000,88929000,,205190000,192562000,187121000,,183900000,165736000,120161000,119142000,122615000,113539000,111594000,114785000,121421000,114521000,111465000,109440000,113286000,107382000,106393000,107886000,113954000,101552000,102178000,99732000,101002000,93008000,89938000,89102000,97449000,91592000,89028000
BalanceTotalAssets_yy,,,,,-100.00,27.52,61.38,25.37,,113.25,107.33,110.42,,-10.38,-13.93,-35.78,,-33.33,-31.49,-7.13,-3.66,-0.97,0.86,-0.12,-4.66,-6.70,-6.23,-4.55,-1.42,0.59,-5.43,-3.96,-7.56,-11.37,-8.41,-11.98,-10.66,-3.52,-1.52,-1.01
BalanceTotalAssets_sy,,,,,-0.02,5.23,6.44,7.15,,17.14,13.23,24.90,,11.22,9.66,3.34,,-5.34,-8.24,-9.25,-6.07,-3.60,2.62,2.85,-0.07,0.90,-3.06,-0.67,0.08,0.59,-0.39,1.79,-1.01,1.46,0.84,-0.84,1.91,0.08,1.48,1.47
BalanceTotalAssets_qq,,2.09,-23.73,23.25,-100.00,,-3.47,-4.25,-100.00,,-6.15,-2.83,-100.00,,-9.88,-27.50,-0.85,2.92,-7.40,-1.71,2.86,5.78,-5.68,-2.67,-1.82,3.51,-5.21,-0.92,1.40,5.62,-10.88,0.62,-2.39,1.27,-7.91,-3.30,-0.93,9.37,-6.01,-2.80
BalanceTotalAssets_sq,,5.99,-4.86,5.59,-100.00,,-4.80,4.80,-100.00,,-3.50,4.57,-100.00,,-4.46,2.62,-1.58,-6.54,-5.56,0.44,2.86,-0.54,-2.04,0.07,0.41,0.33,-2.57,1.14,2.56,-0.01,-3.03,2.08,0.84,0.43,-3.83,2.61,1.59,-0.58,-3.78,3.10
BalanceCapital,18557000,19888000,21117000,32248000,,36534000,39965000,44211000,,106334000,108165000,109717000,,117842000,119899000,71182000,72634000,76050000,75950000,75751000,75904000,79517000,79410000,75844000,76169000,78674000,78763000,78384000,78821000,81118000,79428000,77044000,76019000,74247000,70906000,68921000,67091000,67549000,67362000,67198000
BalanceCapital_yy,,,,,-100.00,83.70,89.26,37.10,,191.05,170.65,148.17,,10.82,10.85,-35.12,,-35.46,-36.66,6.42,4.50,4.56,4.56,0.12,0.35,-1.06,-0.81,3.35,3.48,3.11,0.84,-1.71,-3.55,-8.47,-10.73,-10.54,-11.74,-9.02,-5.00,-2.50
BalanceCapital_sy,,,,,12.62,12.96,13.52,11.20,,10.30,9.93,11.25,,5.87,4.62,4.22,,-2.19,-1.14,0.16,0.91,3.19,4.40,2.61,4.91,3.82,3.78,2.62,2.08,4.48,5.02,2.62,3.66,1.16,2.45,0.37,1.44,2.83,2.34,-2.50
BalanceCapital_qq,,7.17,6.18,52.71,-100.00,,9.39,10.62,-100.00,,1.72,1.43,-100.00,,1.75,-40.63,2.04,4.70,-0.13,-0.26,0.20,4.76,-0.13,-4.49,0.43,3.29,0.11,-0.48,0.56,2.91,-2.08,-3.00,-1.33,-2.33,-4.50,-2.80,-2.66,0.68,-0.28,-0.24
BalanceCapital_sq,,6.05,3.52,3.84,-100.00,,1.38,1.25,-100.00,,0.76,0.34,-100.00,,0.76,-0.87,-0.30,1.47,0.35,-0.80,0.79,2.40,0.33,-0.43,1.12,2.07,0.72,0.05,1.72,1.55,0.57,-0.38,1.65,0.28,1.07,-0.02,1.76,1.65,-0.01,-2.17
BalanceShareCapital,5750000,5750000,5750000,7050000,,7050000,7050000,7050000,,11050000,11250000,11250000,,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000,11350000
BalanceShareCapital_yy,,,,,-100.00,22.61,22.61,,,56.74,59.57,59.57,,2.71,0.89,0.89,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,22.61,-100.00,,,,-100.00,,1.81,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,9012000,9484000,4035000,11759000,,11949000,12070000,12190000,,62968000,62968000,62968000,,62968000,62968000,62968000,62968000,62968000,62968000,62968000,62967000,62968000,62968000,62968000,62968000,62968000,62968000,62968000,62968000,62968000,62968000,62968000,62968000,62968000,62968000,62968000,62968000,62968000,62968000,62968000
BalanceReserve_yy,,,,,-100.00,25.99,199.13,3.67,,426.97,421.69,416.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve_sy,,,,,14.17,14.66,16.91,9.75,,18.06,16.30,10.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve_qq,,5.24,-57.45,191.43,-100.00,,1.01,0.99,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve_sq,,0.93,,15.86,-100.00,,0.15,3.28,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital,,,,0,,0,2236000,1840000,,3160000,3216000,2899000,,3214000,3249000,1561000,1068000,1266000,1243000,1225000,1210000,1185000,1163000,768000,577000,407000,164000,99000,135000,571000,402000,335000,438000,564000,488000,506000,602000,666000,628000,738000
BalanceNonshareCapital_yy,,,,,,,,,,,43.83,57.55,,1.71,1.03,-46.15,,-60.61,-61.74,-21.52,13.30,-6.40,-6.44,-37.31,-52.31,-65.65,-85.90,-87.11,-76.60,40.29,145.12,238.38,224.44,-1.23,21.39,51.04,37.44,18.09,28.69,45.85
BalanceNonshareCapital_sy,,,,,,,,,,,-0.83,3.40,,4.84,2.42,-11.11,,-2.97,-1.99,-2.16,-4.14,-7.38,-6.44,-9.52,-25.87,-25.08,-1.56,-7.83,-7.01,19.02,10.26,6.23,-5.32,-1.23,-6.88,0.81,0.11,1.09,4.14,-9.22
BalanceNonshareCapital_qq,,,,,,,,-17.71,-100.00,,1.77,-9.86,-100.00,,1.09,-51.95,-31.58,18.54,-1.82,-1.45,-1.22,-2.07,-1.86,-33.96,-24.87,-29.46,-59.71,-39.63,36.36,322.96,-29.60,-16.67,30.75,28.77,-13.48,3.69,18.97,10.63,-5.71,17.52
BalanceNonshareCapital_sq,,,,,,,,-0.58,-100.00,,0.06,0.23,-100.00,,-0.30,-2.47,-15.77,0.92,-0.91,0.42,-1.21,0.39,-4.43,0.89,0.93,-5.41,0.15,-0.09,3.44,1.18,-0.81,-5.53,0.98,2.65,-1.47,1.26,1.02,4.37,-0.18,-2.29
BalanceNoncurrentLiabilities,20494000,21397000,20912000,19965000,,17948000,20660000,20545000,,21576000,21170000,23341000,,18518000,18310000,18151000,18008000,16085000,15792000,15146000,15315000,14260000,14130000,14382000,14550000,12907000,8084000,8648000,8785000,7339000,7527000,8408000,8155000,9079000,8989000,7184000,6868000,6508000,6370000,7103000
