,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,63.42,,,,,,,,,,,,35.48,100.00,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,-91.74,-100.00,,,-100.00,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,64.67,,,,,,,,,,,,-91.74,-89.01,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,2562000,286000,245000,3099000,-1469000,937000,969000,2274000,-12726000,-1825000,2491000,2190000,-1610000,370000,1379000,5942000,-4228000,254000,2767000,2840000,-3424000,-3690000,4754000,4480000,-2731000,386000,4164000,10936000,-1840000,1636000,6377000,27363000,-3125000,1016000,5816000,27145000,-2067000,2486000,1952000,25336000,-2797000,2673000,3260000,38415000,-8207000,3075000,-2023000
IncomeNetProfit_yy,,,,,-157.34,227.62,295.51,-26.62,-766.30,-294.77,157.07,-3.69,87.35,120.27,-44.64,171.32,-162.61,-31.35,100.65,-52.20,19.02,-1552.76,71.81,57.75,20.24,110.46,-12.41,144.11,32.63,323.83,53.15,150.21,-69.84,-37.90,-8.80,-0.80,33.86,144.69,-66.44,-6.66,-35.32,7.52,67.01,51.62,-193.42,15.04,-162.06
IncomeNetProfit_sy,,,,,-48.65,-20.48,-19.86,-26.62,-237.89,-140.28,56.55,-38.69,83.97,42.82,-19.65,10.72,63.94,14.69,61.15,17.17,46.96,-85.46,24.38,24.34,40.28,37.45,47.11,77.39,66.81,56.19,59.12,82.43,50.51,198.65,95.43,55.54,85.80,39.80,12.19,-1.23,6.14,7.52,10.15,32.31,-20.57,11.09,-3.13
IncomeNetProfit_qq,,-88.84,-14.34,1164.90,-147.40,163.78,3.42,134.67,-659.63,85.66,236.49,-12.08,-173.52,122.98,272.70,330.89,-171.15,106.01,989.37,2.64,-220.56,-7.77,228.83,-5.76,-160.96,114.13,978.76,162.63,-116.83,188.91,289.79,329.09,-111.42,132.51,472.44,366.73,-107.61,220.27,-21.48,1197.95,-111.04,195.57,21.96,1078.37,-121.36,137.47,-165.79
IncomeNetProfit_sq,,4.41,-9.14,37.11,-145.27,69.06,3.42,77.63,-173.22,85.66,148.49,-12.08,-132.16,73.90,106.06,-2.24,-59.14,92.74,28.67,39.96,-220.56,0.40,-39.52,37.56,-112.12,-36.74,586.49,190.20,-99.84,0.36,232.91,273.13,-101.24,140.11,-2.27,110.56,-81.32,27.34,36.99,76.82,-46.69,21.34,132.46,176.25,-55.81,-59.29,94.15
IncomeShareholderNetProfit,2580000,317000,223000,3064000,-1445000,1066000,1134000,1955000,-12746000,-1815000,2467000,2210000,-1720000,372000,1438000,5985000,-4386000,376000,2625000,2839000,-3457000,-3683000,4730000,4488000,-2717000,387000,4163000,10936000,-1840000,1636000,6377000,27363000,-3125000,1016000,5816000,27145000,-2067000,2486000,1952000,25336000,-2797000,2673000,3260000,38415000,-8207000,3075000,-2023000
IncomeShareholderNetProfit_yy,,,,,-156.01,236.28,408.52,-36.19,-782.08,-270.26,117.55,13.04,86.51,120.50,-41.71,170.81,-155.00,1.08,82.55,-52.56,21.18,-1079.52,80.19,58.08,21.41,110.51,-11.99,143.67,32.28,322.74,53.18,150.21,-69.84,-37.90,-8.80,-0.80,33.86,144.69,-66.44,-6.66,-35.32,7.52,67.01,51.62,-193.42,15.04,-162.06
IncomeShareholderNetProfit_sy,,,,,-48.65,-44.08,-12.11,-36.19,-211.17,-143.81,46.05,-39.07,83.66,35.13,-16.57,11.13,59.26,16.12,52.20,14.82,36.54,-82.68,11.78,12.86,39.61,36.82,33.88,56.36,68.98,52.38,44.46,87.19,50.51,188.74,116.16,55.53,88.79,39.79,12.19,-4.16,-17.69,7.52,10.14,32.28,-16.66,11.09,4.86
IncomeShareholderNetProfit_qq,,-87.71,-29.65,1273.99,-147.16,173.77,6.38,72.40,-751.97,85.76,235.92,-10.42,-177.83,121.63,286.56,316.20,-173.28,108.57,598.14,8.15,-221.77,-6.54,228.43,-5.12,-160.54,114.24,975.71,162.70,-116.83,188.91,289.79,329.09,-111.42,132.51,472.44,366.73,-107.61,220.27,-21.48,1197.95,-111.04,195.57,21.96,1078.37,-121.36,137.47,-165.79
IncomeShareholderNetProfit_sq,,2.00,-13.05,61.51,-145.27,70.87,6.38,71.94,-172.26,85.76,150.17,-10.42,-132.16,70.37,103.70,-8.66,-77.88,90.57,29.48,39.96,-197.70,1.01,-36.66,28.91,-111.86,17.40,316.81,71.80,-89.48,-7.28,159.28,273.13,-94.44,139.78,-4.70,123.40,-71.66,-5.11,20.90,72.23,-30.41,-9.07,132.46,167.75,-53.64,-55.51,66.63
BalanceNoncurrentAssets,2666000,,,,3794000,5714000,11428000,,13177000,13040000,12858000,,13815000,9861000,14721000,,26536000,27040000,27488000,,27057000,28182000,26832000,26491000,23947000,23417000,21914000,22586000,21974000,22199000,25561000,27140000,24277000,26473000,25488000,39751000,34380000,39651000,43199000,46370000,47856000,50333000,54644000,60820000,69474000,77389000,88438000
BalanceNoncurrentAssets_yy,,,,,42.31,,,,247.31,128.21,12.51,,4.84,-24.38,14.49,,92.08,174.21,86.73,,1.96,4.22,-2.39,,-11.49,-16.91,-18.33,-14.74,-8.24,-5.20,16.64,20.16,10.48,19.25,-0.29,46.47,41.62,49.78,69.49,16.65,39.20,26.94,26.49,31.16,45.17,53.75,61.84
BalanceNoncurrentAssets_sy,,,,,42.31,,,,6.89,5.64,3.20,,-2.81,-16.08,-0.38,,-0.99,63.33,14.85,,1.74,-2.87,-0.18,,-9.06,-3.89,-13.64,-14.74,-3.33,-3.67,-2.28,0.14,-0.05,8.36,1.24,18.82,17.73,6.33,16.59,8.07,7.85,11.10,7.43,8.49,9.07,1.39,3.38
BalanceNoncurrentAssets_qq,,-100.00,,,,50.61,100.00,-100.00,,-1.04,-1.40,-100.00,,-28.62,49.29,-100.00,,1.90,1.66,-100.00,,4.16,-4.79,-1.27,-9.60,-2.21,-6.42,3.07,-2.71,1.02,15.14,6.18,-10.55,9.05,-3.72,55.96,-13.51,15.33,8.95,7.34,3.20,5.18,8.56,11.30,14.23,11.39,14.28
BalanceNoncurrentAssets_sq,,0.84,,,,1.29,5.20,-100.00,,-1.04,-2.20,-100.00,,-1.27,7.80,-100.00,,2.23,0.64,-100.00,,1.40,-3.00,-2.56,-9.57,-0.20,-3.08,-1.49,-1.20,-0.60,2.92,0.70,-1.05,3.69,0.34,3.04,1.19,0.54,2.57,1.04,2.20,,0.04,-0.14,4.00,1.91,2.81
BalanceIntangibleAssets,1650000,,,,1575000,3008000,8111000,,8386000,8334000,8292000,,6225000,6173000,6123000,,16640000,16633000,16547000,,15752000,15473000,15587000,15488000,14819000,14802000,14767000,14788000,14814000,14797000,14809000,14806000,14814000,14795000,555000,738000,4685000,4805000,4764000,4731000,4725000,4541000,4595000,5560000,5562000,4541000,4541000
BalanceIntangibleAssets_yy,,,,,-4.55,,,,432.44,177.06,2.23,,-25.77,-25.93,-26.16,,167.31,169.45,170.24,,-5.34,-6.97,-5.80,,-5.92,-4.34,-5.26,-4.52,-0.03,-0.03,0.28,0.12,,-0.01,-96.25,-95.02,-68.37,-67.52,758.38,541.06,0.85,-5.49,-3.55,17.52,17.71,,-1.18
BalanceIntangibleAssets_sy,,,,,-0.49,,,,10.29,0.88,1.00,,-6.62,-9.21,0.10,,6.23,12.19,3.64,,-4.53,-4.71,-4.28,,-4.08,-2.60,-2.68,0.11,-0.54,-0.60,-1.51,-1.98,,-1.02,-0.28,3.40,4.31,6.14,149.73,13.52,3.28,-1.24,-0.97,-0.01,0.04,,0.08
BalanceIntangibleAssets_qq,,-100.00,,,,90.98,169.65,-100.00,,-0.62,-0.50,-100.00,,-0.84,-0.81,-100.00,,-0.04,-0.52,-100.00,,-1.77,0.74,-0.64,-4.32,-0.11,-0.24,0.14,0.18,-0.11,0.08,-0.02,0.05,-0.13,-96.25,32.97,534.82,2.56,-0.85,-0.69,-0.13,-3.89,1.19,21.00,0.04,-18.36,
BalanceIntangibleAssets_sq,,-0.23,,,,5.44,0.31,-100.00,,-0.62,-0.32,-100.00,,-0.84,5.18,-100.00,,-0.64,-0.52,-100.00,,-1.09,-0.72,-2.60,0.34,-0.15,-0.60,-1.07,-0.80,-0.40,-0.12,-0.10,-0.42,-0.13,0.62,1.22,0.98,-0.04,-0.35,-0.69,-0.03,-0.44,0.04,0.73,-0.12,-0.14,
BalanceProperty,947000,,,,2058000,2169000,2593000,,2538000,2458000,2366000,,2180000,3538000,3780000,,5148000,5765000,6958000,,7989000,8348000,7852000,7414000,6444000,6255000,6002000,7153000,6925000,7292000,7756000,7810000,8269000,9724000,20213000,23511000,18751000,20437000,26560000,27368000,32823000,34188000,34364000,34935000,48781000,56054000,63654000
BalanceProperty_yy,,,,,117.32,,,,23.32,13.32,-8.75,,-14.11,43.94,59.76,,136.15,62.95,84.07,,55.19,44.80,12.85,,-19.34,-25.07,-23.56,-3.52,7.46,16.58,29.22,9.18,19.41,33.35,160.61,201.04,126.76,110.17,31.40,16.41,75.05,67.28,29.38,27.65,48.62,63.96,85.23
BalanceProperty_sy,,,,,42.23,,,,7.20,5.69,-8.75,,-11.38,-1.04,4.69,,-3.41,56.56,10.06,,12.16,-0.23,10.65,,-9.26,-9.02,-21.58,-3.52,2.16,-1.43,-2.38,-2.08,-1.76,8.72,7.42,7.50,9.90,4.40,7.31,14.02,14.29,12.12,9.83,9.20,10.29,-1.87,-1.49
BalanceProperty_qq,,-100.00,,,,5.39,19.55,-100.00,,-3.15,-3.74,-100.00,,62.29,6.84,-100.00,,11.99,20.69,-100.00,,4.49,-5.94,-5.58,-13.08,-2.93,-4.04,19.18,-3.19,5.30,6.36,0.70,5.88,17.60,107.87,16.32,-20.25,8.99,29.96,3.04,19.93,4.16,0.51,1.66,39.63,14.91,13.56
BalanceProperty_sq,,1.19,,,,1.29,4.67,-100.00,,-3.15,-4.16,-100.00,,-1.27,6.82,-100.00,,4.15,1.60,-100.00,,0.42,-0.62,-4.17,-13.08,-0.44,-2.36,0.01,-1.52,-0.68,0.58,0.24,-1.65,8.04,1.04,-0.38,1.96,2.55,2.84,1.61,4.67,1.32,0.14,-0.56,3.34,0.34,4.09
BalanceNoncurrentReceivables,,,,,,,,,,,,,5260000,,4622000,,4307000,4307000,3588000,,3005000,4050000,3150000,3150000,2160000,2160000,1080000,540000,,,,,,,,8025000,9013000,10548000,8207000,8523000,1550000,1425000,9740000,13089000,1112000,686000,14987000
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,-18.12,,-22.37,,-30.23,-5.97,-12.21,,-28.12,-46.67,-65.71,-82.86,-100.00,-100.00,-100.00,-100.00,,,,,,,,6.21,-82.80,-86.49,18.68,53.57,-28.26,-51.86,53.87
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,-18.12,,16.22,,18.72,-5.97,-12.21,,-28.12,-46.67,-29.18,-34.36,-12.83,-22.68,-45.44,-13.37,,,,,,,,6.21,-10.70,-11.91,18.68,1.19,-28.26,-6.48,6.64
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,-100.00,,-100.00,,,-16.69,-100.00,,34.78,-22.22,,-31.43,,-50.00,-50.00,-100.00,,,,,,,,12.31,17.03,-22.19,3.85,-81.81,-8.06,583.51,34.38,-91.50,-38.31,2084.69
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,-10.48,,-100.00,,,3.15,-100.00,,0.15,-16.25,,-5.58,,-50.00,-8.94,-17.52,,,,,,,,9.30,-2.20,2.47,3.85,-9.17,-8.06,-1.70,-0.48,-8.51,-19.38,11.78
BalanceNoncurrInvestments,,,,,0,373000,373000,,2000000,2000000,2000000,,0,,,,205000,200000,200000,,200000,200000,200000,200000,200000,200000,,,,,,,,,,,,,,,,101000,,,,1115000,1022000
BalanceNoncurrInvestments_yy,,,,,,,,,,436.19,436.19,,-100.00,-100.00,-100.00,,,,,,-2.44,,,,,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,1003.96,
BalanceNoncurrInvestments_sy,,,,,,,,,,10.59,-71.06,,-51.75,-12.72,58.79,,,,,,-12.27,,,,,,-53.18,-76.04,-45.64,-37.38,,,,,,,,,,,,,,,,12.26,
BalanceNoncurrInvestments_qq,,,,,,,,-100.00,,,,-100.00,,,,,,-2.44,,-100.00,,,,,,,-100.00,,,,,,,,,,,,,,,,-100.00,,,,-8.34
BalanceNoncurrInvestments_sq,,,,,,,,-100.00,,,,-100.00,,,,,,-2.44,,-100.00,,,,,,,-43.56,,,,,,,,,,,,,,,,-13.09,,,,
BalanceOtherNoncurrentAssets,69000,,,,161000,164000,351000,,253000,248000,200000,,150000,150000,196000,,236000,135000,195000,,111000,111000,43000,239000,324000,0,65000,105000,235000,110000,2996000,4524000,1194000,1954000,4720000,7477000,1931000,3861000,3668000,5748000,8758000,10078000,5945000,7236000,14019000,14993000,4234000
BalanceOtherNoncurrentAssets_yy,,,,,133.33,,,,57.14,51.22,-43.02,,-40.71,-39.52,-2.00,,57.33,-10.00,-0.51,,-52.97,-17.78,-77.95,,191.89,-100.00,51.16,-56.07,-27.47,,4509.23,4208.57,408.09,1676.36,57.54,65.27,61.73,97.59,-22.29,-23.12,353.55,161.02,62.08,25.89,60.07,48.77,-28.78
BalanceOtherNoncurrentAssets_sy,,,,,34.97,,,,57.14,51.22,33.68,,-44.45,-48.54,-25.45,,-12.14,-5.00,,,-50.00,-14.14,-24.30,,,,10.91,,-17.95,,0.65,5.06,406.90,644.91,57.54,65.27,12.79,61.38,13.43,2.94,9.90,14.37,5.07,8.62,17.37,4.22,0.07
BalanceOtherNoncurrentAssets_qq,,-100.00,,,,1.86,114.02,-100.00,,-1.98,-19.35,-100.00,,,30.67,-100.00,,-42.80,44.44,-100.00,,,-61.26,455.81,35.56,-100.00,,61.54,123.81,-53.19,2623.64,51.00,-73.61,63.65,141.56,58.41,-74.17,99.95,-5.00,56.71,52.37,15.07,-41.01,21.72,93.74,6.95,-71.76
BalanceOtherNoncurrentAssets_sq,,-1.98,,,,1.34,66.86,-100.00,,,-11.78,-100.00,,,27.27,-100.00,,-3.23,5.02,-100.00,,,,,,-6.16,,-5.89,0.65,0.18,12.83,,-7.91,1.56,21.11,1.08,-2.39,6.22,7.10,0.92,5.26,5.99,-4.15,-4.13,12.35,5.53,2.86
BalanceCurrentAssets,11852000,,,,42228000,43624000,69033000,,45411000,45167000,68747000,,43066000,58014000,77229000,,60913000,73733000,103623000,,66012000,85973000,123429000,83445000,79425000,101360000,173650000,123177000,132287000,147992000,239268000,193455000,189082000,183101000,267289000,189920000,184650000,166627000,268899000,186163000,207299000,225419000,310285000,229797000,228054000,283443000,391873000
BalanceCurrentAssets_yy,,,,,256.29,,,,7.54,3.54,-0.41,,-5.16,28.44,12.34,,41.44,27.10,34.18,,8.37,16.60,19.11,,20.32,17.90,40.69,47.61,66.56,46.01,37.79,57.05,42.93,23.72,11.71,-1.83,-2.34,-9.00,0.60,-1.98,12.27,35.28,15.39,23.44,10.01,25.74,26.29
BalanceCurrentAssets_sy,,,,,50.73,,,,-3.31,-5.74,3.16,,-1.95,38.66,-5.74,,35.80,7.23,17.85,,13.96,16.60,1.63,,-21.02,0.74,3.98,-2.15,11.62,10.21,-5.17,17.28,0.27,15.98,29.00,27.58,40.56,15.74,21.54,18.15,12.76,34.98,15.39,23.44,10.01,25.74,26.29
BalanceCurrentAssets_qq,,-100.00,,,,3.31,58.25,-100.00,,-0.54,52.21,-100.00,,34.71,33.12,-100.00,,21.05,40.54,-100.00,,30.24,43.57,-32.39,-4.82,27.62,71.32,-29.07,7.40,11.87,61.68,-19.15,-2.26,-3.16,45.98,-28.95,-2.77,-9.76,61.38,-30.77,11.35,8.74,37.65,-25.94,-0.76,24.29,38.25
BalanceCurrentAssets_sq,,-10.59,,,,10.95,24.65,-100.00,,-7.69,44.32,-100.00,,12.59,30.48,-100.00,,-12.24,12.80,-100.00,,-15.04,21.54,-22.60,-4.82,0.04,10.56,-12.87,7.78,1.11,-5.34,0.64,1.30,0.79,21.58,-0.56,-0.08,-6.89,13.70,-7.49,11.35,-1.73,21.26,2.84,3.68,-5.54,16.82
BalanceInventory,0,,,,4000,3000,52000,,4000,43000,9000,,,,,,0,,58000,,109000,122000,190000,189000,156000,173000,165000,172000,13000,15000,12000,19000,14000,22000,15000,15000,16000,17000,15000,14000,614000,630000,640000,91000,633000,619000,1144000
BalanceInventory_yy,,,,,,,,,,1333.33,-82.69,,-100.00,-100.00,-100.00,,,,,,,,227.59,,43.12,41.80,-13.16,-8.99,-91.67,-91.33,-92.73,-88.95,7.69,46.67,25.00,-21.05,14.29,-22.73,,-6.67,3737.50,3605.88,4166.67,550.00,3.09,-1.75,78.75
BalanceInventory_sy,,,,,,,,,,10.97,-34.22,,-21.27,-30.24,-25.00,,,,,,,,-2.24,,-8.61,-8.98,-8.42,-4.87,12.80,1.02,3.70,4.61,8.55,17.91,23.54,31.30,27.56,3.19,,8.30,21.42,34.70,45.40,22.91,3.09,-0.27,-6.88
BalanceInventory_qq,,,,,,-25.00,1633.33,-100.00,,975.00,-79.07,-100.00,,,,,,,,-100.00,,11.93,55.74,-0.53,-17.46,10.90,-4.62,4.24,-92.44,15.38,-20.00,58.33,-26.32,57.14,-31.82,,6.67,6.25,-11.76,-6.67,4285.71,2.61,1.59,-85.78,595.60,-2.21,84.81
BalanceInventory_sq,,,,,,-6.56,-1.87,-100.00,,-0.15,-12.79,-100.00,,,,,,,,-100.00,,1.39,-1.44,-7.02,-5.06,7.44,-2.26,1.01,7.24,-0.58,5.86,2.68,10.24,-4.06,4.03,,7.43,-6.85,3.34,3.01,11.19,-2.75,4.57,-6.46,1.06,0.81,3.64
BalanceCurrentReceivables,9043000,,,,19901000,27833000,53653000,,31648000,37413000,60455000,,32808000,49251000,62401000,,41952000,59412000,70622000,,54254000,71761000,92833000,48445000,49074000,70312000,92770000,50678000,48818000,85085000,127049000,84656000,81674000,120392000,137933000,91742000,90886000,120557000,174711000,119964000,148594000,184707000,239236000,159541000,180085000,236350000,294118000
BalanceCurrentReceivables_yy,,,,,120.07,,,,59.03,34.42,12.68,,3.67,31.64,3.22,,27.87,20.63,13.17,,29.32,20.79,31.45,,-9.55,-2.02,-0.07,4.61,-0.52,21.01,36.95,67.05,67.30,41.50,8.57,8.37,11.28,0.14,26.66,30.76,63.49,53.21,36.93,32.99,21.19,27.96,22.94
BalanceCurrentReceivables_sy,,,,,66.03,,,,33.56,-8.87,-15.05,,-6.61,-20.58,-22.06,,-14.67,-9.74,5.99,,30.66,-7.38,-6.00,,-0.24,9.54,1.30,0.42,-5.78,-11.28,11.09,15.48,4.98,29.65,6.98,14.32,21.44,0.29,14.32,0.99,15.19,21.24,29.42,32.99,21.19,10.41,18.30
BalanceCurrentReceivables_qq,,-100.00,,,,39.86,92.77,-100.00,,18.22,61.59,-100.00,,50.12,26.70,-100.00,,41.62,18.87,-100.00,,32.27,29.36,-47.81,1.30,43.28,31.94,-45.37,-3.67,74.29,49.32,-33.37,-3.52,47.41,14.57,-33.49,-0.93,32.65,44.92,-31.34,23.87,24.30,29.52,-33.31,12.88,31.24,24.44
BalanceCurrentReceivables_sq,,18.30,,,,30.50,64.89,-100.00,,-7.45,8.13,-100.00,,24.53,5.72,-100.00,,13.68,4.67,-100.00,,-10.69,4.21,-2.52,4.38,17.90,-20.10,-2.99,-1.76,18.58,8.65,-3.65,-9.98,43.08,3.27,-7.92,3.54,32.65,13.55,-18.24,10.10,22.81,16.53,-6.45,17.69,3.50,14.36
BalanceCurrentInvestments,,,,,0,,,,125000,125000,55000,,3000,,,,0,,2000000,,277000,,,,,0,,,,400000,400000,400000,400000,400000,2453000,1439000,519000,250000,4654000,490000,1352000,365000,365000,365000,160000,160000,5166000
BalanceCurrentInvestments_yy,,,,,,,,,,,,,-97.60,-100.00,-100.00,,-100.00,,,,,,-100.00,,-100.00,,,,,,,,,,513.25,259.75,29.75,-37.50,89.73,-65.95,160.50,46.00,-92.16,-25.51,-88.17,-56.16,1315.34
BalanceCurrentInvestments_sy,,,,,,,,,,,,,-98.80,-100.00,-100.00,,-100.00,,,,,,-100.00,,-76.21,,,,,,,,,,206.63,-96.28,43.02,-37.50,37.82,-29.70,-100.00,-24.10,-93.18,-59.95,-88.17,-14.13,
BalanceCurrentInvestments_qq,,,,,,,,,,,-56.00,-100.00,,-100.00,,,,,,-100.00,,-100.00,,,,,,,,,,,,,513.25,-41.34,-63.93,-51.83,1761.60,-89.47,175.92,-73.00,,,-56.16,,3128.75
BalanceCurrentInvestments_sq,,,,,,,,,,,-43.97,-100.00,,-100.00,,,,,,-100.00,,-57.24,,,,,,,,,,,,,513.25,-29.09,1.65,-51.83,880.80,-43.14,37.96,-73.00,,,-56.16,,23.21
BalanceCash,1553000,,,,15190000,11040000,9701000,,4282000,1616000,3909000,,4351000,6178000,10211000,,9063000,5630000,15244000,,3862000,4042000,20405000,22635000,15939000,21396000,62041000,62566000,70168000,48496000,87873000,97054000,84580000,30952000,86122000,88018000,79140000,37314000,64923000,60211000,45424000,11865000,40467000,49056000,33258000,15247000,51960000
BalanceCash_yy,,,,,878.11,,,,-71.81,-85.36,-59.71,,1.61,282.30,161.22,,108.30,-8.87,49.29,,-57.39,-28.21,33.86,,312.71,429.34,204.05,176.41,340.23,126.66,41.64,55.12,20.54,-36.18,-1.99,-9.31,-6.43,20.55,-24.62,-31.59,-42.60,-68.20,-37.67,-18.53,-26.78,28.50,28.40
BalanceCash_sy,,,,,16.63,,,,-38.19,-53.94,59.67,,25.03,253.64,67.17,,54.02,-25.24,122.72,,-22.27,24.49,9.90,,-23.32,-19.24,0.27,-8.42,36.71,24.00,16.11,24.76,9.82,2.76,87.91,89.00,54.37,21.34,30.12,18.43,-8.25,-19.79,-7.19,6.69,5.89,-9.88,28.40
BalanceCash_qq,,-100.00,,,,-27.32,-12.13,-100.00,,-62.26,141.89,-100.00,,41.99,65.28,-100.00,,-37.88,170.76,-100.00,,4.66,404.82,10.93,-29.58,34.24,189.97,0.85,12.15,-30.89,81.20,10.45,-12.85,-63.41,178.24,2.20,-10.09,-52.85,73.99,-7.26,-24.56,-73.88,241.06,21.22,-32.20,-54.16,240.79
BalanceCash_sq,,-30.58,,,,-27.32,-10.04,-100.00,,-25.61,137.48,-100.00,,21.00,101.25,-100.00,,-39.58,52.04,-100.00,,-11.05,13.38,-14.88,-5.37,-2.73,20.01,-12.81,21.88,-21.80,30.70,8.32,21.40,-21.20,58.66,4.30,9.86,-10.81,31.94,-7.26,-1.30,-18.34,40.27,18.48,-10.44,-9.67,9.79
BalanceOtherCurrentAssets,1256000,,,,7133000,4748000,5627000,,9352000,5970000,4319000,,5904000,2585000,4617000,,9898000,8691000,15699000,,7510000,10048000,10001000,12176000,14256000,9479000,18674000,9761000,13288000,13996000,23934000,11326000,22414000,31335000,40766000,8706000,14089000,8489000,24596000,5484000,11315000,27852000,29577000,20744000,13918000,31067000,39485000
BalanceOtherCurrentAssets_yy,,,,,467.91,,,,31.11,25.74,-23.25,,-36.87,-56.70,6.90,,67.65,236.21,240.03,,-24.13,15.61,-36.30,,89.83,-5.66,86.72,-19.83,-6.79,47.65,28.17,16.03,68.68,123.89,70.33,-23.13,-37.14,-72.91,-39.67,-37.01,-19.69,228.10,20.25,278.26,23.00,11.54,33.50
BalanceOtherCurrentAssets_sy,,,,,116.41,,,,5.52,25.74,-23.25,,-36.87,-31.24,16.31,,25.38,79.05,15.19,,24.41,38.93,-23.47,,54.91,-5.66,44.96,-19.83,-6.79,14.23,-1.15,16.03,46.60,-5.20,55.03,4.83,10.29,0.47,18.89,38.46,-14.90,228.10,20.25,129.02,23.00,40.81,18.96
BalanceOtherCurrentAssets_qq,,-100.00,,,,-33.44,18.51,-100.00,,-36.16,-27.65,-100.00,,-56.22,78.61,-100.00,,-12.19,80.64,-100.00,,33.79,-0.47,21.75,17.08,-33.51,97.00,-47.73,36.13,5.33,71.01,-52.68,97.90,39.80,30.10,-78.64,61.83,-39.75,189.74,-77.70,106.33,146.15,6.19,-29.86,-32.91,123.21,27.10
BalanceOtherCurrentAssets_sq,,12.48,,,,-9.98,18.51,-100.00,,-36.16,-19.66,-100.00,,-25.17,78.61,-100.00,,-2.92,81.29,-100.00,,38.93,-4.75,21.75,8.59,-2.15,11.88,-46.54,11.09,26.47,-3.19,-17.42,22.36,34.48,30.10,-10.56,51.61,-36.26,96.44,26.64,106.33,19.46,13.06,-8.22,-28.22,26.43,11.51
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,14518000,,,,46022000,49338000,80461000,,58588000,58207000,81605000,,56881000,67875000,91950000,,87449000,100773000,131111000,,93069000,114155000,150261000,109936000,103372000,124777000,195564000,145763000,154261000,170191000,264829000,220595000,213359000,209574000,292777000,229671000,219030000,206278000,312098000,232533000,255155000,275752000,364929000,290617000,297528000,360832000,480311000
BalanceTotalAssets_yy,,,,,217.00,,,,27.30,17.98,1.42,,-2.91,16.61,12.68,,53.74,48.47,42.59,,6.43,13.28,14.61,,11.07,9.30,30.15,32.59,49.23,36.40,35.42,51.34,38.31,23.14,10.55,4.11,2.66,-1.57,6.60,1.25,16.49,33.68,16.93,24.98,16.61,30.85,31.62
BalanceTotalAssets_sy,,,,,24.34,,,,5.56,4.28,1.42,,-2.91,-2.79,1.86,,0.33,11.68,5.82,,2.99,-2.82,11.56,,-1.92,0.73,-2.74,-1.73,1.84,-0.84,-2.75,0.62,0.96,7.18,6.85,10.06,13.56,6.80,6.84,8.40,15.15,13.36,9.07,6.58,5.37,7.06,6.25
BalanceTotalAssets_qq,,-100.00,,,,7.21,63.08,-100.00,,-0.65,40.20,-100.00,,19.33,35.47,-100.00,,15.24,30.11,-100.00,,22.66,31.63,-26.84,-5.97,20.71,56.73,-25.47,5.83,10.33,55.61,-16.70,-3.28,-1.77,39.70,-21.55,-4.63,-5.82,51.30,-25.49,9.73,8.07,32.34,-20.36,2.38,21.28,33.11
BalanceTotalAssets_sq,,0.19,,,,2.65,5.69,-100.00,,-1.62,4.06,-100.00,,1.94,2.24,-100.00,,-0.52,4.28,-100.00,,-2.88,2.78,-4.86,-5.97,0.99,1.30,-3.13,0.62,-0.54,1.94,0.10,-0.68,-0.36,3.69,1.20,1.94,-0.19,5.44,-2.24,2.54,-0.49,5.63,-0.62,2.42,0.20,5.66
