,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceOtherNoncurrentAssets_yy,,,,,,,,33.70,15.12,19.73,,-7.67,14.27,7.33,,-79.92,10.59,34.63,39.06,522.87,6.49,-10.49,-20.70,0.20,-5.85,-2.65,-3.59,13.38,9.02,4.51,26.74,9.12,19.30,29.08
BalanceOtherNoncurrentAssets_sy,,,,,,,,33.84,15.70,10.81,,-13.48,-9.04,-17.44,,35.28,-3.93,-11.47,-3.85,-6.76,6.36,0.26,-1.16,-7.87,-9.15,-8.22,-9.44,-15.28,-3.80,-4.67,13.97,3.18,2.92,16.06
BalanceOtherNoncurrentAssets_qq,,,,,7.45,1.95,-100.00,,-7.48,6.04,-100.00,,14.50,-0.40,1.25,-82.61,530.56,21.25,4.58,-22.10,7.81,1.91,-7.34,-1.57,1.30,5.38,-8.23,15.75,-2.60,1.02,11.29,-0.35,6.48,9.30
BalanceOtherNoncurrentAssets_sq,,,,,-3.56,6.44,-100.00,,-2.26,-0.26,-17.95,,3.25,-0.12,-2.48,-2.38,-9.85,1.62,0.24,0.68,-8.04,0.09,-0.36,-6.52,-1.86,,-7.24,2.10,-0.42,-2.27,6.33,-1.89,2.04,1.50
BalanceCurrentAssets,,,,52841000,56411000,87228000,,55900000,56759000,82065000,,61122000,66715000,89294000,99816000,25876000,70389000,128217000,140431000,111301000,119730000,139984000,155849000,121048000,110744000,126175000,149363000,156596000,160327000,165713000,238819000,208541000,208775000,257653000
BalanceCurrentAssets_yy,,,,,,,,5.79,0.62,-5.92,,9.34,17.54,8.81,,-57.66,5.51,43.59,40.69,330.13,70.10,9.18,10.98,8.76,-7.51,-9.86,-4.16,29.37,44.77,31.34,59.89,33.17,30.22,55.48
BalanceCurrentAssets_sy,,,,,,,,30.30,22.13,13.80,,0.79,2.03,-3.83,,-3.30,-1.26,-2.68,-8.82,-5.03,2.03,4.16,8.28,7.28,2.76,6.70,5.20,10.31,10.94,7.34,7.57,3.12,4.33,11.56
BalanceCurrentAssets_qq,,,,,6.76,54.63,-100.00,,1.54,44.59,-100.00,,9.15,33.84,11.78,-74.08,172.02,82.16,9.53,-20.74,7.57,16.92,11.33,-22.33,-8.51,13.93,18.38,4.84,2.38,3.36,44.12,-12.68,0.11,23.41
BalanceCurrentAssets_sq,,,,,4.68,1.74,-100.00,,-0.78,3.74,-17.35,,-2.73,4.74,4.81,-5.43,-5.78,-0.90,1.59,-3.79,3.88,-4.07,3.42,-3.31,-2.24,5.62,2.84,-0.12,4.40,3.23,3.77,-2.93,2.36,1.85
BalanceInventory,,,,25200000,28487000,45540000,,35925000,34333000,52612000,,36091000,41680000,60940000,55771000,12758000,48465000,78917000,72999000,69135000,64946000,81011000,79101000,55071000,53300000,66555000,84308000,90161000,91578000,113122000,154089000,157727000,154162000,184404000
BalanceInventory_yy,,,,,,,,42.56,20.52,15.53,,0.46,21.40,15.83,,-64.65,16.28,29.50,30.89,441.89,34.00,2.65,8.36,-20.34,-17.93,-17.84,6.58,63.72,71.82,69.97,82.77,74.94,68.34,63.01
BalanceInventory_sy,,,,,,,,42.34,22.53,21.97,,0.46,-7.08,3.78,,-5.65,-6.12,-13.15,-6.76,-13.68,-9.15,0.70,-3.16,3.63,-3.10,2.00,5.02,8.96,13.22,3.66,8.55,3.37,1.95,11.50
BalanceInventory_qq,,,,,13.05,59.86,-100.00,,-4.43,53.24,-100.00,,15.49,46.21,-8.48,-77.12,279.88,62.83,-7.50,-5.29,-6.06,24.74,-2.36,-30.38,-3.22,24.87,26.67,6.94,1.57,23.53,36.21,2.36,-2.26,19.62
BalanceInventory_sq,,,,,9.16,2.07,-100.00,,-0.41,5.86,-11.90,,-2.28,4.90,-5.16,-3.64,-6.97,-4.71,-1.46,-11.56,-1.49,-4.06,-2.15,-13.39,-0.16,5.03,-1.65,2.25,3.21,4.72,-0.59,-7.19,0.87,6.60
BalanceCurrentReceivables,,,,26125000,24496000,40514000,,16449000,20277000,27655000,,21339000,21407000,25787000,41215000,12485000,17540000,46377000,60524000,37674000,43920000,56666000,74960000,48641000,55165000,50464000,62326000,59136000,66964000,51081000,83334000,48216000,50237000,69445000
BalanceCurrentReceivables_yy,,,,,,,,-37.04,-17.23,-31.74,,29.73,5.57,-6.75,,-41.49,-18.06,79.85,46.85,201.75,150.39,22.19,23.85,29.11,25.60,-10.95,-16.85,21.58,21.39,1.22,33.71,-18.47,-24.98,35.95
BalanceCurrentReceivables_sy,,,,,,,,33.73,26.26,15.82,,9.09,6.02,-7.89,,-7.25,-8.76,-4.17,-6.18,0.63,8.49,-0.84,10.59,6.09,3.36,10.87,-0.02,6.44,3.60,1.22,4.73,2.45,-1.94,1.60
BalanceCurrentReceivables_qq,,,,,-6.23,65.39,-100.00,,23.27,36.39,-100.00,,0.32,20.46,59.83,-69.71,40.49,164.40,30.50,-37.75,16.58,29.02,32.28,-35.11,13.41,-8.52,23.51,-5.12,13.24,-23.72,63.14,-42.14,4.19,38.24
BalanceCurrentReceivables_sq,,,,,-1.10,4.80,-100.00,,0.43,4.60,-20.76,,-6.85,6.22,8.67,-9.10,-1.47,3.61,4.12,-0.91,0.71,-0.67,13.61,-5.84,-1.78,6.11,5.84,-4.28,1.68,2.98,11.79,-8.09,-5.25,5.58
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,,,,1516000,3428000,1174000,,3525000,2149000,1798000,,3692000,3628000,2568000,2831000,633000,4383000,2922000,6908000,4492000,10864000,2307000,1789000,17336000,2279000,9156000,2729000,7300000,1785000,1509000,1396000,2598000,4377000,3803000
BalanceCash_yy,,,,,,,,132.52,-37.30,53.13,,4.72,68.84,42.81,,-82.85,20.79,13.81,144.04,609.73,147.88,-21.06,-74.11,285.89,-79.02,296.91,52.60,-57.89,-21.69,-83.52,-48.85,-64.40,145.20,152.07
BalanceCash_sy,,,,,,,,29.72,-33.73,-4.58,,-0.89,60.43,-13.06,,5.22,-3.58,13.87,6.78,-20.70,14.84,9.04,-15.25,18.80,4.99,-0.66,22.27,-2.67,25.10,14.28,-5.62,19.08,21.56,7.08
BalanceCash_qq,,,,,126.07,-65.74,-100.00,,-39.04,-16.33,-100.00,,-1.71,-29.23,10.23,-77.64,592.44,-33.32,136.37,-34.96,141.84,-78.77,-22.46,869.19,-86.85,301.71,-70.19,167.43,-75.55,-15.47,-7.47,86.12,68.44,-13.10
BalanceCash_sq,,,,,14.24,-15.50,-100.00,,-25.16,6.20,-43.41,,-8.64,-17.09,12.54,5.12,-15.83,-5.64,9.68,-9.32,9.60,12.96,1.36,46.37,-12.73,-9.45,14.68,28.91,4.32,-11.24,0.25,21.61,12.72,20.19
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17873000,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.00
BalanceTotalAssets,,,,331413000,337293000,363779000,,357719000,346137000,376165000,,349551000,364249000,391043000,397329000,164328000,356211000,561802000,547066000,524395000,508561000,538674000,583600000,576436000,564449000,606537000,635265000,540126000,548376000,565100000,652997000,630265000,667784000,741145000
BalanceTotalAssets_yy,,,,,,,,7.94,2.62,3.40,,-2.28,5.23,3.96,,-52.99,-2.21,43.67,37.69,219.11,42.77,-4.12,6.68,9.92,10.99,12.60,8.85,-6.30,-2.85,-6.83,2.79,16.69,21.77,31.15
BalanceTotalAssets_sy,,,,,,,,17.95,9.21,8.50,,-0.60,0.86,-2.11,,-0.15,-3.36,-1.82,-4.65,-1.40,0.68,-0.81,3.18,4.32,6.87,6.90,7.12,5.82,9.80,2.31,5.68,5.69,7.38,14.30
BalanceTotalAssets_qq,,,,,1.77,7.85,-100.00,,-3.24,8.68,-100.00,,4.20,7.36,1.61,-58.64,116.77,57.72,-2.62,-4.14,-3.02,5.92,8.34,-1.23,-2.08,7.46,4.74,-14.98,1.53,3.05,15.55,-3.48,5.95,10.99
BalanceTotalAssets_sq,,,,,2.13,0.12,-100.00,,-0.99,3.00,-7.80,,-1.69,2.88,0.66,-0.07,-3.33,-1.88,0.33,0.24,-1.07,1.74,1.24,-0.08,-1.28,6.28,1.12,-0.16,0.72,1.55,1.53,1.17,2.03,2.65
BalanceCapital,,,,122381000,126081000,140710000,,147205000,142399000,142542000,,142612000,142812000,146767000,140627000,81682000,141707000,254475000,228376000,237001000,225795000,241178000,278417000,293230000,296193000,309077000,300206000,318285000,303665000,305893000,341376000,339132000,333721000,345456000
BalanceCapital_yy,,,,,,,,20.28,12.94,1.30,,-3.12,0.29,2.96,,-42.72,-0.77,73.39,62.40,190.15,59.34,-5.23,21.91,23.73,31.18,28.15,7.83,8.54,2.52,-1.03,13.71,6.55,9.90,12.93
BalanceCapital_sy,,,,,,,,10.62,7.90,6.01,,2.19,4.27,3.08,,4.66,1.21,5.89,6.33,5.34,4.55,4.05,4.36,5.09,6.93,7.36,7.32,3.78,4.15,4.77,10.45,5.29,9.93,9.33
BalanceCapital_qq,,,,,3.02,11.60,-100.00,,-3.27,0.10,-100.00,,0.14,2.77,-4.18,-41.92,73.49,79.58,-10.26,3.78,-4.73,6.81,15.44,5.32,1.01,4.35,-2.87,6.02,-4.59,0.73,11.60,-0.66,-1.60,3.52
BalanceCapital_sq,,,,,2.41,1.15,-100.00,,-0.09,0.20,-2.72,,1.22,0.86,0.92,0.98,1.68,1.08,0.80,1.70,0.98,0.56,1.16,3.69,0.89,0.70,-0.10,0.75,1.80,0.14,2.35,1.42,2.96,-2.88
BalanceShareCapital,,,,82063000,83136000,97934000,,108503000,102235000,104678000,,100428000,102625000,106349000,103575000,75561000,102472000,189879000,184140000,231353000,180325000,184973000,186922000,231617000,231992000,240530000,234362000,240449000,229350000,229715000,234204000,226693000,228736000,237057000
BalanceShareCapital_yy,,,,,,,,32.22,22.97,6.89,,-7.44,0.38,1.60,,-24.76,-0.15,78.54,77.78,206.18,75.97,-2.58,1.51,0.11,28.65,30.04,25.38,3.81,-1.14,-4.50,-0.07,-5.72,-0.27,3.20
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,,,1.31,17.80,-100.00,,-5.78,2.39,-100.00,,2.19,3.63,-2.61,-27.05,35.61,85.30,-3.02,25.64,-22.06,2.58,1.05,23.91,0.16,3.68,-2.56,2.60,-4.62,0.16,1.95,-3.21,0.90,3.64
BalanceShareCapital_sq,,,,,,,-100.00,,,,-3.46,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,,,84274000,84504000,82712000,,90594000,84461000,85528000,,80742000,81476000,71060000,68539000,,66134000,3139000,,35705000,-376000,-386000,-390000,67724000,67833000,70330000,68526000,54995000,52456000,52362000,53304000,41671000,29632000,39551000
BalanceReserve_yy,,,,,,,,7.50,-0.05,3.40,,-10.88,-3.53,-16.92,,-100.00,-18.83,-95.58,-100.00,,-100.57,-112.29,,89.67,18131.79,18325.66,17673.05,-18.80,-22.67,-25.55,-22.21,-24.23,-43.51,-24.47
BalanceReserve_sy,,,,,,,,3.60,-0.02,3.10,,-9.19,1.67,2.40,,,-4.86,,-0.99,,4.52,1.38,,5.88,7.52,7.94,5.99,4.89,4.82,-0.18,1.11,3.20,3.94,6.82
BalanceReserve_qq,,,,,0.27,-2.12,-100.00,,-6.77,1.26,-100.00,,0.91,-12.78,-3.55,-100.00,,-95.25,-100.00,,-101.05,-2.58,-1.05,17467.24,0.16,3.68,-2.56,-19.75,-4.62,-0.18,1.80,-21.82,-28.89,33.47
BalanceReserve_sq,,,,,,0.86,-100.00,,,1.96,-8.32,,,,,-0.02,,1.28,-0.26,,,3.81,-0.08,0.09,,3.68,,0.01,,2.61,,0.04,,8.48
BalanceNonshareCapital,,,,2788000,2998000,2953000,,2631000,2259000,2335000,,3056000,3031000,3102000,3102000,,1086000,-193000,256000,1620000,1550000,1539000,1611000,1368000,1229000,1297000,1263000,1296000,1236000,1175000,1344000,1593000,1444000,1291000
BalanceNonshareCapital_yy,,,,,,,,-5.62,-24.65,-20.94,,16.14,34.18,32.85,,-100.00,-64.17,-106.22,-91.73,,42.69,898.35,528.26,-15.54,-20.68,-15.76,-21.56,-5.24,0.58,-9.39,6.41,22.92,16.75,9.88
BalanceNonshareCapital_sy,,,,,,,,1.36,-10.02,-9.25,,-0.85,1.29,-2.97,,-20.57,-19.21,-33.77,-25.54,,-25.30,-10.80,0.16,-18.69,-5.16,-22.53,-21.02,-1.30,5.99,-3.40,8.67,18.10,7.00,-0.50
BalanceNonshareCapital_qq,,,,,7.52,-1.48,-100.00,,-14.16,3.37,-100.00,,-0.82,2.35,-0.01,-100.00,,-117.75,232.96,531.77,-4.32,-0.67,4.63,-15.07,-10.14,5.48,-2.56,2.60,-4.62,-4.97,14.42,18.51,-9.40,-10.56
BalanceNonshareCapital_sq,,,,,-0.92,-1.37,-100.00,,-6.55,4.34,-12.26,,-1.04,-1.05,-3.23,-10.30,,-8.16,-2.10,-2.84,-14.23,6.54,0.74,-0.95,-4.82,2.07,-2.68,2.60,-3.80,-4.45,3.04,2.44,2.71,-5.62
BalanceNoncurrentLiabilities,,,,82640000,74352000,125702000,,91643000,90512000,93483000,,90565000,119484000,172498000,161786000,53111000,123922000,181830000,190063000,127566000,159209000,171396000,185663000,119284000,175956000,183464000,203302000,106548000,114631000,122869000,132613000,110500000,127396000,149132000
BalanceNoncurrentLiabilities_yy,,,,,,,,10.89,21.73,-25.63,,-1.18,32.01,84.52,,-41.36,3.71,5.41,17.48,140.19,28.48,-5.74,-2.31,-6.49,10.52,7.04,9.50,-10.68,-34.85,-33.03,-34.77,3.71,11.14,21.38
BalanceNoncurrentLiabilities_sy,,,,,,,,10.89,7.54,5.23,,-8.31,-17.97,-30.53,,-13.58,10.49,6.41,3.00,-4.56,5.03,8.27,-0.90,4.45,-1.26,1.37,4.36,2.46,1.76,-0.51,-1.19,-7.81,-8.59,-8.66
BalanceNoncurrentLiabilities_qq,,,,,-10.03,69.06,-100.00,,-1.23,3.28,-100.00,,31.93,44.37,-6.21,-67.17,133.32,46.73,4.53,-32.88,24.81,7.65,8.32,-35.75,47.51,4.27,10.81,-47.59,7.59,7.19,7.93,-16.67,15.29,17.06
BalanceNoncurrentLiabilities_sq,,,,,-0.02,5.54,-100.00,,-4.03,-0.40,-13.12,,-3.53,-2.77,-1.57,-2.61,-2.30,-2.85,-2.59,-1.43,-0.04,-2.20,-0.17,0.34,-1.78,0.32,-0.08,1.20,-0.82,-3.29,-0.22,-1.23,0.79,0.90
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,29872000,4255000,38153000,,652000,4587000,5566000,,6163000,31526000,66306000,65427000,51143000,54935000,138693000,140929000,91017000,122347000,133600000,141298000,80133000,134267000,137890000,150631000,74934000,78720000,77937000,83204000,65295000,76435000,83555000
BalanceNoncurrentBorrowings_yy,,,,,,,,-97.82,7.81,-85.41,,844.63,587.24,1091.31,,729.87,74.25,109.17,115.40,77.97,122.71,-3.67,0.26,-11.96,9.74,3.21,6.61,-6.49,-41.37,-43.48,-44.76,-12.86,-2.90,7.21
BalanceNoncurrentBorrowings_sy,,,,,,,,72.70,7.81,6.62,,-22.11,-31.42,-36.40,,-3.98,16.82,29.64,,-8.48,3.48,-3.67,-1.78,-7.19,-12.66,-3.06,-5.08,0.13,-0.72,-1.41,0.68,-12.86,-2.90,7.21
BalanceNoncurrentBorrowings_qq,,,,,-85.76,796.68,-100.00,,603.16,21.33,-100.00,,411.57,110.32,-1.33,-21.83,7.41,152.47,1.61,-35.42,34.42,9.20,5.76,-43.29,67.55,2.70,9.24,-50.25,5.05,-1.00,6.76,-21.52,17.06,9.32
BalanceNoncurrentBorrowings_sq,,,,,-1.22,9.81,-100.00,,-5.43,1.45,-28.24,,-6.77,-10.25,,-1.64,-2.86,-5.48,-5.26,-11.20,0.04,-5.92,-0.51,-10.33,-2.25,-1.38,0.07,-4.60,-1.08,-3.94,0.27,0.85,4.39,-1.47
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,13516000,13420000,14236000,16755000,10718000,11017000,14414000,21625000,15161000,19943000,31204000,34348000,30527000,32683000,47162000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,-20.70,-17.91,1.25,29.06,41.46,81.02,116.49,58.84,101.35,63.88,51.14
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,3.16,2.51,5.75,12.05,16.68,12.64,6.08,12.39,19.56,18.97,18.25
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,-0.71,6.08,17.70,-36.03,2.79,30.84,50.03,-29.89,31.54,56.47,10.07,-11.12,7.06,44.30
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,-9.22,,8.54,-0.30,,2.44,0.05,-1.53,1.90,3.64,6.38,-3.44,-3.31,4.94
BalanceNoncurrentOtherLiabilities,,,,52768000,70097000,87550000,,90991000,85925000,87917000,,84403000,87957000,106192000,96359000,1969000,68987000,43138000,49134000,23033000,23442000,23560000,27610000,28433000,30673000,31160000,31046000,16453000,15968000,13728000,15060000,14677000,18278000,18415000
BalanceNoncurrentOtherLiabilities_yy,,,,,,,,72.44,22.58,0.42,,-7.24,2.37,20.79,,-97.67,-21.57,-59.38,-49.01,1070.04,-66.02,-45.38,-43.81,23.44,30.84,32.26,12.45,-42.13,-47.94,-55.94,-51.49,-10.79,14.47,34.14
BalanceNoncurrentOtherLiabilities_sy,,,,,,,,6.49,1.30,-0.36,,-0.88,-2.74,-2.49,,-10.59,-8.10,-5.02,-4.22,-0.75,-2.60,-4.76,1.10,8.53,1.41,3.87,-0.07,-1.69,-1.35,-2.94,-3.75,-3.00,-0.73,0.04
BalanceNoncurrentOtherLiabilities_qq,,,,,32.84,24.90,-100.00,,-5.57,2.32,-100.00,,4.21,20.73,-9.26,-97.96,3404.38,-37.47,13.90,-53.12,1.77,0.50,17.19,2.98,7.88,1.59,-0.36,-47.01,-2.95,-14.03,9.71,-2.54,24.53,0.75
BalanceNoncurrentOtherLiabilities_sq,,,,,-1.64,-0.12,-100.00,,-3.26,-0.90,-8.32,,-1.18,-0.61,-2.53,-2.90,-1.03,,-1.21,-0.72,-0.05,-1.21,0.05,2.06,-1.01,1.59,-1.08,0.58,-1.32,-2.85,-1.19,2.57,-0.60,-0.25
BalanceCurrentLiabilities,,,,123604000,133861000,94413000,,116240000,110967000,137805000,,113318000,98923000,68676000,91815000,29535000,89496000,125690000,128370000,158208000,122008000,124561000,117909000,162555000,91071000,112700000,130494000,113998000,128843000,135163000,177664000,179040000,200581000,245266000
BalanceCurrentLiabilities_yy,,,,,,,,-5.96,-17.10,45.96,,-2.51,-10.85,-50.16,,-73.94,-9.53,83.02,39.81,435.66,36.33,-0.90,-8.15,2.75,-25.36,-9.52,10.67,-29.87,41.48,19.93,36.15,57.06,55.68,81.46
BalanceCurrentLiabilities_sy,,,,,,,,31.05,16.20,11.19,,6.35,9.28,5.90,,-4.50,-8.52,-9.80,-12.35,-6.57,1.17,1.90,0.25,3.77,-4.90,5.00,6.02,8.12,20.99,10.92,13.53,3.84,2.09,17.29
BalanceCurrentLiabilities_qq,,,,,8.30,-29.47,-100.00,,-4.54,24.18,-100.00,,-12.70,-30.58,33.69,-67.83,203.02,40.44,2.13,23.24,-22.88,2.09,-5.34,37.86,-43.98,23.75,15.79,-12.64,13.02,4.91,31.44,0.77,12.03,22.28
BalanceCurrentLiabilities_sq,,,,,2.28,7.90,-100.00,,-7.83,6.48,-18.02,,-8.99,-0.96,6.80,-4.45,-8.49,-2.47,6.55,2.19,-2.87,-2.00,0.67,0.48,-2.98,12.90,4.52,11.76,-0.54,0.30,3.49,-2.09,0.42,11.48
BalanceCurrentTradePayablesv,,,,18447000,19389000,30724000,,14055000,14479000,35219000,,16870000,31759000,42844000,57252000,15271000,25021000,51622000,65361000,44221000,49346000,61796000,58293000,36108000,29426000,40887000,16532000,38914000,59875000,58376000,88362000,64624000,60426000,90224000
BalanceCurrentTradePayablesv_yy,,,,,,,,-23.81,-25.32,14.63,,20.03,119.34,21.65,,-9.48,-21.22,20.49,14.16,189.58,97.22,19.71,-10.81,-18.35,-40.37,-33.84,-71.64,7.77,103.47,42.77,434.49,66.07,0.92,54.56
BalanceCurrentTradePayablesv_sy,,,,,,,,34.24,18.03,20.51,,8.60,5.97,1.77,,-4.74,-2.50,-4.20,-8.83,-3.38,5.57,5.88,12.98,4.71,-2.04,8.08,9.27,18.61,19.42,18.93,15.77,11.00,-4.00,15.07
BalanceCurrentTradePayablesv_qq,,,,,5.11,58.46,-100.00,,3.02,143.24,-100.00,,88.26,34.90,33.63,-73.33,63.85,106.31,26.62,-32.34,11.59,25.23,-5.67,-38.06,-18.50,38.95,-59.57,135.38,53.87,-2.50,51.37,-26.86,-6.50,49.31
BalanceCurrentTradePayablesv_sq,,,,,-5.66,5.06,-100.00,,-8.20,25.45,-18.29,,-9.70,-1.40,9.92,-2.65,-11.69,4.64,8.26,-0.15,4.78,4.00,15.75,-15.20,2.89,13.64,8.60,7.38,-0.08,-2.32,6.58,-11.04,-1.78,13.48
BalanceCurrentBorrowings,,,,91201000,104401000,55955000,,93948000,88136000,92488000,,77409000,46472000,8379000,7477000,11888000,15078000,33724000,26046000,72012000,19087000,19558000,16700000,99583000,47136000,50999000,43870000,39528000,45861000,37861000,60258000,75402000,110418000,121104000
BalanceCurrentBorrowings_yy,,,,,,,,3.01,-15.58,65.29,,-17.60,-47.27,-90.94,,-84.64,-67.55,302.47,248.36,505.73,26.59,-42.00,-35.88,38.29,146.95,160.75,162.70,-60.31,-2.71,-25.76,37.36,90.75,140.77,219.87
BalanceCurrentBorrowings_sy,,,,,,,,31.99,46.32,20.89,,13.16,13.42,16.93,,-2.67,-12.52,-7.42,-5.38,-5.50,-8.37,4.24,1.00,7.26,9.25,15.52,1.21,6.88,11.76,9.93,-1.66,3.15,3.02,9.48
BalanceCurrentBorrowings_qq,,,,,14.47,-46.40,-100.00,,-6.19,4.94,-100.00,,-39.97,-81.97,-10.77,59.01,26.83,123.66,-22.77,176.48,-73.49,2.47,-14.61,496.30,-52.67,8.20,-13.98,-9.90,16.02,-17.44,59.16,25.13,46.44,9.68
BalanceCurrentBorrowings_sq,,,,,0.89,-1.26,-100.00,,-7.10,-1.08,-48.07,,-2.95,3.93,-2.28,-0.36,-5.28,-7.80,1.19,5.30,-4.96,2.47,0.19,3.18,-5.90,12.72,-3.68,-0.08,0.10,0.09,-0.88,2.96,0.31,11.22
BalanceCurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentLeasing,,,,,,,,,,,,,,,,,,,,6760000,11134000,8376000,6782000,8485000,5293000,9046000,4390000,11901000,8043000,6433000,4675000,10440000,10344000,13918000
BalanceCurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,25.51,-52.46,7.99,-35.27,40.26,51.96,-28.89,6.51,-12.28,28.62,116.36
BalanceCurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,23.72,-27.84,7.99,-2.59,13.11,28.36,21.48,16.24,20.26,15.94,31.42
BalanceCurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,64.71,-24.77,-19.04,25.11,-37.62,70.91,-51.47,171.11,-32.42,-20.02,-27.32,123.29,-0.91,34.54
BalanceCurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,5.29,0.74,1.07,-3.38,-3.21,8.04,1.30,1.91,-5.24,-0.25,5.62,5.12,-0.46,-0.34
BalanceCurrentOtherLiabilities,,,,13955000,10071000,7734000,,8237000,8352000,10097000,,19040000,20692000,17453000,27085000,2376000,49397000,40344000,36962000,35215000,42440000,34830000,36134000,18380000,9215000,11767000,65702000,23655000,15065000,32493000,24368000,28575000,24035000,20020000
BalanceCurrentOtherLiabilities_yy,,,,,,,,-40.98,-17.08,30.57,,131.16,147.76,72.85,,-87.52,138.73,131.16,36.47,1382.26,-14.08,-13.67,-2.24,-47.81,-78.29,-66.22,81.83,28.70,63.47,176.13,-62.91,20.80,59.54,-38.39
