,2008/Q3,2008/Q4,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceNoncurrInvestments,,2060000,,,,0,,0,0,127000,,128000,128000,128000,128000,128000,128000,128000,123000,156000,158000,156000,158000,156000,322000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000
BalanceNoncurrInvestments_yy,,,,-100.00,,,,,,,,,,0.79,,,,-0.34,-3.91,21.53,23.44,21.95,28.46,,103.80,,-1.27,,-51.55,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,-50.00,,,,,,,,,,0.79,,,,3213.50,3096.28,294.68,295.50,59.28,65.00,,74.44,,21.92,,119.62,,,,,,,,,
BalanceNoncurrInvestments_qq,,,,,,,,,,,-100.00,,,,,,,-0.34,-3.58,26.47,1.57,-1.54,1.57,-1.54,106.99,-51.69,0.28,-0.28,0.28,-0.28,0.28,-0.28,0.28,-0.28,0.28,-0.28,0.28,-0.28
BalanceNoncurrInvestments_sq,,,,,,,,,,,-100.00,,,,,,,160.06,-1.80,42.72,0.72,11.15,2.04,6.44,53.43,-5.02,-5.04,98.85,1.78,-33.76,0.14,-0.14,0.14,-0.14,0.14,5.74,0.14,-0.13
BalanceOtherNoncurrentAssets,,,,76000,65000,67000,,161000,193000,168000,,134000,121000,240000,235000,233000,345000,355000,265000,543000,440000,482000,356000,377000,291000,361000,274000,,1970000,369000,,,,,,,,
BalanceOtherNoncurrentAssets_yy,,,,,,,,111.84,196.92,150.75,,-16.77,-37.31,42.86,,73.88,185.12,47.86,12.77,132.99,27.54,35.77,34.34,-30.58,-33.86,-25.18,-23.03,-100.00,576.98,2.37,-100.00,,-100.00,-100.00,,,,
BalanceOtherNoncurrentAssets_sy,,,,,,,,283.00,129.83,3978.57,,95.70,198.81,32.74,,32.16,39.26,-14.79,-21.31,-10.00,13.16,35.77,140.87,250.55,4.16,-1.21,-4.33,-2.08,35.00,1.10,-29.56,,-28.76,4.81,,,,
BalanceOtherNoncurrentAssets_qq,,,,,-14.47,3.08,-100.00,,19.88,-12.95,-100.00,,-9.70,98.35,-2.08,-0.85,48.07,2.86,-25.32,104.85,-18.95,9.50,-26.11,5.86,-22.79,23.89,-24.00,-100.00,,-81.27,-100.00,,,,,,,
BalanceOtherNoncurrentAssets_sq,,,,,-4.16,-6.82,-100.00,,9.94,62.36,-100.00,,4.12,45.72,,-21.84,,2.12,-16.44,51.14,-3.34,6.12,-0.06,13.42,-2.09,10.72,-5.70,-0.30,,-33.72,0.58,,,,,,,
BalanceCurrentAssets,,13343000,,6518000,7759000,8682000,,15767000,11224000,13009000,,12602000,10138000,21807000,12036000,15511000,14527000,20938000,28349000,13435000,12031000,13440000,12208000,14034000,13436000,15733000,15111000,17993000,15111000,16727000,18935000,15131000,15694000,16984000,18210000,17295000,19404000,19679000
BalanceCurrentAssets_yy,,,,-51.15,,,,141.90,44.66,49.84,,-20.07,-9.68,67.63,,23.08,43.29,-3.99,135.54,-13.38,-17.18,-35.81,-56.94,4.46,11.68,17.06,23.78,28.21,12.47,6.32,25.31,-15.91,3.86,1.54,-3.83,14.30,23.64,15.87
BalanceCurrentAssets_sy,,,,-44.56,,,,170.10,61.17,49.84,,81.70,8.68,11.04,,5.40,14.56,-1.48,21.60,29.78,31.04,10.07,-15.82,1.50,-2.80,0.54,3.86,-4.18,-7.39,-4.17,8.16,-13.13,11.99,-0.08,6.15,14.07,9.43,15.87
BalanceCurrentAssets_qq,,,,,19.04,11.90,-100.00,,-28.81,15.90,-100.00,,-19.55,115.10,-44.81,28.87,-6.34,44.13,35.40,-52.61,-10.45,11.71,-9.17,14.96,-4.26,17.10,-3.95,19.07,-16.02,10.70,13.20,-20.09,3.72,8.22,7.22,-5.02,12.19,1.42
BalanceCurrentAssets_sq,,,,,10.14,11.32,-100.00,,1.08,7.17,-100.00,,-12.16,0.86,-5.65,-5.08,-5.87,10.19,35.48,-4.81,-3.79,4.15,-6.76,0.48,-2.44,2.60,1.63,5.16,-7.18,-0.14,4.12,-3.56,-4.32,6.29,8.43,-2.87,-3.74,4.56
BalanceInventory,,2276000,,3369000,3859000,4311000,,5292000,5309000,5226000,,4616000,4126000,5358000,5571000,6041000,5613000,7671000,6487000,3018000,3546000,2502000,2480000,1199000,1361000,1031000,1128000,634000,2847000,1746000,1361000,1093000,1135000,1757000,2481000,3213000,3281000,3524000
BalanceInventory_yy,,,,48.02,,,,57.08,37.57,21.22,,-12.77,-22.28,2.53,,30.87,36.04,43.16,16.44,-50.04,-36.83,-67.38,-61.77,-60.27,-61.62,-58.80,-54.52,-47.10,109.18,69.41,20.66,72.25,-60.13,0.62,82.29,194.04,189.07,100.56
BalanceInventory_sy,,,,43.82,,,,8.74,33.38,21.22,,9.96,0.90,13.93,,6.36,19.39,27.54,26.24,-2.24,-20.96,-6.94,-10.45,11.14,9.78,-2.20,13.44,5.38,0.46,-9.10,-15.34,-10.04,-25.77,2.02,38.93,32.63,3.00,-6.58
BalanceInventory_qq,,,,,14.54,11.71,-100.00,,0.32,-1.56,-100.00,,-10.62,29.86,3.98,8.44,-7.08,36.66,-15.43,-53.48,17.49,-29.44,-0.88,-51.65,13.50,-24.25,9.42,-43.76,348.81,-38.66,-22.07,-19.72,3.87,54.83,41.18,29.50,2.12,7.42
BalanceInventory_sq,,,,,4.30,14.54,-100.00,,4.87,0.29,-100.00,,-6.58,8.20,6.42,-1.98,18.14,3.09,-1.44,-24.05,18.68,-8.74,-1.47,-4.87,16.10,-8.29,10.10,-19.99,6.12,-23.96,-2.85,-2.62,16.20,0.18,10.86,0.09,-0.10,-3.76
BalanceCurrentReceivables,2050000,3022000,,2690000,3240000,3553000,,4964000,5445000,7141000,,7726000,5776000,16176000,6014000,9023000,8617000,12870000,16636000,9829000,8243000,10217000,9490000,12473000,10932000,14257000,13499000,16880000,11661000,13974000,16830000,13269000,13742000,14380000,14700000,13739000,15655000,15912000
BalanceCurrentReceivables_yy,,,-100.00,-10.99,,,,84.54,68.06,100.99,,55.64,6.08,126.52,,16.79,49.19,-20.44,176.62,8.93,-4.34,-20.61,-42.96,26.90,32.62,39.54,42.24,35.34,6.67,-1.98,24.68,-21.39,17.85,2.91,-12.66,3.54,13.92,10.65
BalanceCurrentReceivables_sy,,,-33.18,-36.70,,,,45.24,23.65,24.53,,29.54,-6.69,52.64,,8.12,19.30,-2.85,-13.30,3.36,-4.41,13.63,1.80,15.87,2.80,-12.20,-5.08,-5.94,-0.35,2.20,8.20,-6.08,18.73,30.93,37.86,30.23,13.92,14.48
BalanceCurrentReceivables_qq,,47.41,,,20.45,9.66,-100.00,,9.69,31.15,-100.00,,-25.24,180.06,-62.82,50.03,-4.50,49.35,29.26,-40.92,-16.13,23.95,-7.12,31.43,-12.35,30.41,-5.31,25.05,-30.92,19.83,20.44,-21.16,3.57,4.65,2.22,-6.54,13.95,1.64
BalanceCurrentReceivables_sq,,50.26,,,6.05,12.80,-100.00,,8.94,7.23,-100.00,,-17.95,11.69,-11.50,-0.42,-7.08,27.31,6.93,-4.22,-4.70,26.50,-4.45,11.68,-10.00,9.01,-3.21,2.66,-5.37,-1.46,16.19,-4.13,3.57,4.65,6.53,-6.54,-13.07,11.78
BalanceCurrentInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,,8003000,,135000,304000,140000,,5364000,316000,410000,,130000,88000,93000,259000,251000,37000,115000,4899000,499000,131000,633000,126000,226000,1040000,365000,372000,181000,257000,467000,97000,131000,135000,162000,371000,142000,223000,44000
BalanceCash_yy,,,,-98.31,,,,3873.33,3.95,192.86,,-97.58,-72.15,-77.32,,93.08,-57.95,23.60,1791.51,98.95,254.05,450.85,-97.43,-54.74,693.89,-42.38,195.24,-20.08,-75.29,27.97,-73.92,-27.32,-47.47,-65.21,282.47,8.44,65.19,-72.82
BalanceCash_sy,,,,130.01,,,,2746.97,46.66,192.86,,114.11,-3.84,-26.82,,12.57,-76.10,-28.40,93.36,107.99,143.09,34.35,-44.39,-67.93,-39.73,-40.92,-65.42,45.94,-59.48,29.32,-36.43,-25.89,34.65,-55.82,130.60,-5.26,52.05,521.18
BalanceCash_qq,,,,,125.19,-53.95,-100.00,,-94.11,29.75,-100.00,,-32.31,5.68,178.49,-3.09,-85.26,210.66,4162.04,-89.81,-73.77,383.34,-80.10,79.36,360.19,-64.92,1.97,-51.45,42.30,81.65,-79.22,35.32,2.85,20.32,128.40,-61.63,56.66,-80.20
BalanceCash_sq,,,,,99.06,-45.54,-100.00,,-38.72,14.34,-100.00,,-32.57,-19.87,52.70,-25.27,-57.99,3.88,350.61,2.94,-63.69,60.03,51.64,-38.88,174.32,-19.09,-1.37,48.29,-31.84,137.95,-38.17,32.41,-30.16,10.16,204.74,-3.52,8.90,16.74
BalanceOtherCurrentAssets,,42000,,324000,356000,678000,,147000,154000,232000,,130000,148000,180000,192000,196000,260000,282000,327000,89000,111000,88000,112000,136000,103000,81000,112000,298000,346000,540000,647000,638000,682000,684000,658000,201000,245000,199000
BalanceOtherCurrentAssets_yy,,,,671.43,,,,-54.63,-56.74,-65.78,,-11.56,-3.90,-22.41,,50.77,75.68,56.75,70.31,-54.49,-57.31,-68.86,-65.75,52.64,-7.21,-7.86,,118.63,235.92,567.34,477.68,114.35,97.11,26.67,1.70,-68.48,-64.08,-70.94
BalanceOtherCurrentAssets_sy,,,,292.51,,,,69.28,2.80,-34.66,,192.48,13.01,33.36,,19.35,28.42,14.90,5.28,-17.64,-4.37,-27.19,-37.42,-14.42,-12.95,-5.78,,53.74,21.26,19.78,10.04,13.00,50.90,-4.70,-6.34,7.35,12.81,-59.06
BalanceOtherCurrentAssets_qq,,,,,9.88,90.45,-100.00,,4.76,50.65,-100.00,,13.85,21.62,6.67,2.08,32.65,8.52,15.89,-72.72,24.45,-20.85,27.48,21.56,-24.35,-21.41,38.36,165.76,16.24,56.13,19.77,-1.39,6.89,0.34,-3.84,-69.43,21.81,-18.83
BalanceOtherCurrentAssets_sq,,,,,194.78,6.50,-100.00,,52.78,-34.32,-100.00,,1.52,21.00,2.76,-13.15,28.98,2.20,-14.37,-12.85,37.32,-27.48,-6.42,-2.37,38.84,-7.22,-4.99,-32.74,-2.10,126.87,-12.42,-22.22,20.18,1.76,-6.73,-21.88,21.36,-17.19
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551000,551000,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,-100.00
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,-50.00
BalanceTotalAssets,11298000,37467000,,39667000,41962000,44862000,,64539000,61273000,67389000,,95085000,96449000,114041000,115433000,120507000,124678000,130874000,158528000,152387000,152912000,164129000,172134000,179772000,180240000,186960000,185509000,188419000,185509000,184358000,186064000,183742000,186343000,187774000,191670000,193622000,197905000,205158000
BalanceTotalAssets_yy,,,-100.00,5.87,,,,62.70,46.02,50.21,,47.33,57.41,69.23,,26.74,29.27,14.76,37.33,26.46,22.65,25.41,8.58,17.97,17.87,13.91,7.77,4.81,2.92,-1.39,0.30,-2.48,0.45,1.85,3.01,5.38,6.20,9.26
BalanceTotalAssets_sy,,,-46.30,5.10,,,,66.78,48.58,25.18,,62.59,65.52,45.84,,17.33,19.09,13.93,22.50,23.82,36.85,30.28,16.79,18.02,8.33,6.59,3.86,0.67,0.54,-2.05,-3.26,-2.59,-0.84,1.56,1.18,1.24,-1.70,-0.56
BalanceTotalAssets_qq,,231.63,,,5.79,6.91,-100.00,,-5.06,9.98,-100.00,,1.43,18.24,1.22,4.40,3.46,4.97,21.13,-3.87,0.34,7.34,4.88,4.44,0.26,3.73,-0.78,1.57,-1.54,-0.62,0.93,-1.25,1.42,0.77,2.07,1.02,2.21,3.67
BalanceTotalAssets_sq,,120.95,,,1.67,7.41,-50.30,,-3.02,4.79,-100.00,,0.19,11.28,5.10,2.70,2.07,5.00,11.90,5.90,2.70,4.92,2.14,2.72,-0.33,2.23,-0.48,0.04,-1.22,-2.12,0.08,-0.46,0.17,-0.32,0.89,-0.43,-0.96,0.76
BalanceCapital,7939000,8011000,,21762000,22835000,22699000,,39321000,39383000,39944000,,40670000,40899000,41539000,43856000,44312000,45459000,52739000,53688000,54852000,56998000,59338000,61147000,61715000,63657000,65942000,68513000,71891000,68513000,74473000,77279000,72475000,74299000,76712000,78737000,79612000,82407000,84169000
BalanceCapital_yy,,,-100.00,171.65,,,,80.69,72.47,75.97,,3.43,3.85,3.99,,8.96,11.15,26.96,22.42,23.79,25.38,12.51,13.89,12.51,11.68,11.13,12.05,16.49,7.63,12.94,12.79,0.81,8.45,3.01,1.89,9.85,10.91,9.72
BalanceCapital_sy,,,-42.59,77.92,,,,115.72,126.39,48.85,,3.68,13.98,23.56,,6.86,9.42,16.82,20.76,24.24,39.56,30.51,30.99,13.80,11.88,10.04,7.52,4.26,3.61,0.20,6.10,-1.78,1.65,-0.22,4.04,8.77,10.02,11.03
BalanceCapital_qq,,0.91,,,4.93,-0.60,-100.00,,0.16,1.42,-100.00,,0.56,1.56,5.58,1.04,2.59,16.02,1.80,2.17,3.91,4.11,3.05,0.93,3.15,3.59,3.90,4.93,-4.70,8.70,3.77,-6.22,2.52,3.25,2.64,1.11,3.51,2.14
BalanceCapital_sq,,10.58,,,-5.10,57.26,-43.94,,-1.11,-3.98,-100.00,,1.44,2.18,5.30,0.76,2.90,11.02,3.74,4.67,4.60,1.38,3.84,2.77,0.56,1.45,0.30,1.26,0.05,-0.06,1.56,-2.34,0.06,1.14,2.86,0.90,1.22,2.14
BalanceShareCapital,,706000,,1013000,1013000,1013000,,1411000,1488000,1488000,,1488000,1488000,1488000,1488000,1488000,1488000,1637000,1637000,1637000,1637000,1670000,1670000,1670000,1670000,1670000,1703000,1703000,1703000,1737000,1737000,1737000,1737000,1737000,1737000,1737000,1737000,1737000
BalanceShareCapital_yy,,,,43.48,,,,39.29,46.89,46.89,,5.46,,,,,,9.99,10.01,9.99,10.01,2.03,2.02,2.03,2.02,,1.98,2.00,1.98,3.99,2.00,1.96,2.00,,,,,
BalanceShareCapital_sy,,,,21.66,,,,39.04,42.73,33.56,,2.73,,,,,,0.03,,2.74,2.79,1.02,1.01,,,,,,,1.58,2.60,2.56,2.55,,,,,
BalanceShareCapital_qq,,,,,,,-100.00,,5.46,,-100.00,,,,,,,9.99,0.03,-0.03,0.03,2.01,0.01,-0.01,0.01,-0.01,1.98,0.02,-0.02,1.97,0.02,-0.02,0.02,-0.02,0.02,-0.02,0.02,-0.02
BalanceShareCapital_sq,,,,,,,-100.00,,,,-100.00,,,,,,,0.02,-0.02,,,,,,,,,,,0.98,0.02,-0.01,,,0.01,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,6336000,,15252000,15246000,15256000,,31141000,31041000,31124000,,31150000,31138000,31137000,31129000,32038000,32295000,37724000,37946000,38171000,38401000,38626000,38855000,39074000,39647000,40232000,40756000,41313000,37482000,42422000,42973000,41297000,41269000,41271000,41285000,41276000,41322000,41367000
BalanceReserve_yy,,,,140.72,,,,104.18,103.60,104.01,,0.03,0.31,0.04,,2.85,3.72,21.15,21.90,19.14,18.91,2.39,2.40,2.37,3.24,4.16,4.89,5.73,-5.46,5.44,5.44,-0.04,10.10,-2.71,-3.93,-0.05,0.13,0.23
BalanceReserve_sy,,,,67.32,,,,104.18,139.26,118.54,,36.78,12.22,22.29,,15.98,15.98,15.75,16.13,24.04,24.06,20.89,19.89,9.68,9.51,8.88,10.96,10.76,3.28,2.30,4.82,3.80,6.18,1.46,1.34,2.34,3.36,9.87
BalanceReserve_qq,,,,,-0.04,0.07,-100.00,,-0.32,0.27,-100.00,,-0.04,,-0.03,2.92,0.80,16.81,0.59,0.59,0.60,0.59,0.59,0.56,1.47,1.48,1.30,1.37,-9.27,13.18,1.30,-3.90,-0.07,0.01,0.03,-0.02,0.11,0.11
BalanceReserve_sq,,,,,,-37.69,-100.00,,,-20.34,-100.00,,,,-0.02,0.23,0.01,13.58,0.30,1.34,0.20,11.72,-0.28,-0.52,0.04,9.88,,-0.03,-1.64,6.44,0.67,-0.72,-3.30,2.84,0.02,0.96,-0.17,0.11
BalanceNonshareCapital,,,,0,37000,103000,,210000,240000,211000,,275000,99000,195000,256000,159000,112000,65000,65000,,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_yy,,,,,,,,,548.65,104.85,,30.95,-58.75,-7.58,,-42.18,13.13,-66.60,-74.61,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,
BalanceNonshareCapital_sy,,,,,,,,,548.65,104.85,,30.95,-58.75,-7.58,,-42.18,13.13,-66.60,-74.61,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,
BalanceNonshareCapital_qq,,,,,,178.38,-100.00,,14.29,-12.08,-100.00,,-64.00,96.97,31.28,-37.89,-29.56,-41.84,-0.21,-100.00,,,,,,,,,,,,,,,,,,
BalanceNonshareCapital_sq,,,,,,178.38,-100.00,,14.29,-12.08,-100.00,,-64.00,96.97,31.28,-37.89,-29.56,-41.84,-0.21,-100.00,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLiabilities,3359000,11371000,,9360000,10850000,10747000,,13232000,13039000,14378000,,35457000,35196000,46851000,42469000,43967000,42097000,40570000,56679000,62053000,66319000,71740000,83019000,87155000,86726000,89633000,88012000,85775000,88012000,81846000,78802000,77624000,75408000,72486000,77362000,75353000,76040000,79041000
BalanceNoncurrentLiabilities_yy,,,-100.00,-17.69,,,,41.37,20.18,33.79,,167.96,169.93,225.85,,24.00,19.61,-13.41,33.46,41.13,57.54,76.83,46.47,40.45,30.77,24.94,6.01,-1.58,1.48,-8.69,-10.46,-9.50,-14.32,-11.44,-1.83,-2.93,0.84,9.04
BalanceNoncurrentLiabilities_sy,,,-100.00,197.48,,,,-21.12,-28.24,-41.21,,78.20,97.06,123.60,,36.81,38.40,28.12,-24.50,-14.46,17.04,41.76,84.86,77.88,66.10,30.84,22.28,-10.40,-9.83,-16.86,-16.26,-11.72,-13.56,-11.14,-2.32,-9.08,-5.11,9.04
BalanceNoncurrentLiabilities_qq,,238.52,,,15.92,-0.95,-100.00,,-1.46,10.27,-100.00,,-0.74,33.11,-9.35,3.53,-4.25,-3.63,39.71,9.48,6.88,8.17,15.72,4.98,-0.49,3.35,-1.81,-2.54,2.61,-7.01,-3.72,-1.50,-2.85,-3.87,6.73,-2.60,0.91,3.95
BalanceNoncurrentLiabilities_sq,,119.26,,,1.58,-2.03,-50.00,,-1.20,-1.99,-100.00,,-0.71,-1.12,0.95,3.80,0.02,-1.99,-24.34,6.37,16.21,7.88,11.12,-5.98,-2.97,2.46,-0.76,-2.92,-3.21,-5.24,-5.63,3.04,-2.65,-2.76,3.74,-5.52,-1.34,-3.43
BalanceNoncurrentTradeLiabilities,,7221000,,40000,,,,,,,,0,,0,0,137000,,127000,127000,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,-99.45,,,,-100.00,,,,,,,,,,,,-100.00,,-100.00,-100.00,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,6307.42,,,,-100.00,,,,,,,,,,,,-100.00,,-100.00,-100.00,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,-100.00,,,,,,,,,,,,-100.00,,-0.25,-100.00,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,-0.56,,,,,,,,,,,,-100.00,,-0.25,-100.00,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,5445000,7034000,6920000,,7652000,7653000,8291000,,28710000,28167000,29829000,25234000,26725000,24978000,20463000,26126000,30414000,36376000,38882000,40723000,38103000,37061000,47238000,39182000,38136000,36599000,35067000,34340000,33159000,31560000,29959000,35589000,31779000,33090000,34375000
BalanceNoncurrentBorrowings_yy,,,,,,,,40.53,8.80,19.81,,275.20,268.05,259.78,,-6.91,-11.32,-31.40,3.53,13.80,45.63,90.01,55.87,25.28,1.88,21.49,-3.78,0.09,-1.25,-25.77,-12.36,-13.05,-13.77,-14.57,3.64,-4.16,4.85,14.74
BalanceNoncurrentBorrowings_sy,,,,,,,,4.62,-11.10,-6.10,,-10.25,-11.46,124.67,,-6.91,-10.50,-6.74,3.53,6.98,47.64,157.16,278.79,183.83,152.00,29.24,13.94,-1.50,-3.52,-20.28,-28.47,-17.30,-18.28,-19.52,-0.66,-16.52,-7.06,14.74
BalanceNoncurrentBorrowings_qq,,,,,29.18,-1.62,-100.00,,0.01,8.34,-100.00,,-1.89,5.90,-15.40,5.91,-6.54,-18.08,27.67,16.41,19.60,6.89,4.74,-6.43,-2.74,27.46,-17.05,-2.67,-4.03,-4.19,-2.07,-3.44,-4.82,-5.07,18.79,-10.71,4.13,3.88
BalanceNoncurrentBorrowings_sq,,,,,14.64,-2.63,-100.00,,0.01,-5.05,-100.00,,-1.89,-3.96,-15.40,5.91,-2.26,-9.00,13.80,8.62,13.34,23.24,2.70,-9.73,-3.33,15.87,-2.50,-3.89,-4.71,-4.94,-5.76,5.70,-7.96,-6.42,9.40,-15.77,-2.22,0.57
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,6715000,6794000,,6594000,5814000,5362000,4901000,4721000,5072000,4565000,4125000,3615000,3425000,3575000,5098000
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.41,-21.08,,-28.40,-12.76,-14.86,-15.84,-23.43,-32.46,-21.69,23.60
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.48,-35.02,,-50.38,-42.94,-54.33,-53.60,-57.08,-63.10,545.13,23.60
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,1.18,-100.00,,-11.83,-7.77,-8.61,-3.66,7.43,-9.99,-9.65,-12.35,-5.25,4.37,42.60
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,-5.22,-100.00,,-15.44,-15.31,-18.40,-21.00,-6.94,-46.09,-4.82,-23.13,-26.02,1675.94,42.60
BalanceNoncurrentOtherLiabilities,,4150000,,3875000,3816000,3827000,,5580000,5386000,6087000,,6747000,7029000,17022000,17235000,17105000,17119000,19980000,30426000,31639000,29943000,32858000,42296000,42337000,42871000,42395000,42236000,41825000,46051000,41878000,39741000,39393000,39283000,38402000,38158000,40149000,39375000,39568000
BalanceNoncurrentOtherLiabilities_yy,,,,-6.63,,,,44.00,41.14,59.05,,20.91,30.51,179.65,,153.52,143.55,17.38,76.54,84.97,74.91,64.46,39.01,33.81,43.18,29.02,-0.14,-1.21,7.42,-1.22,-5.91,-5.82,-14.70,-8.30,-3.98,1.92,0.23,3.03
BalanceNoncurrentOtherLiabilities_sy,,,,-6.63,,,,23.32,34.86,52.38,,117.86,122.66,168.75,,433.91,542.95,438.03,35.36,33.51,-13.52,8.34,43.43,43.84,33.65,22.52,-6.36,-6.64,-1.62,21.68,-5.64,-5.48,109.56,0.03,-3.44,-0.39,-2.59,-5.04
BalanceNoncurrentOtherLiabilities_qq,,,,,-1.52,0.29,-100.00,,-3.48,13.02,-100.00,,4.18,142.17,1.25,-0.75,0.08,16.71,52.28,3.99,-5.36,9.74,28.72,0.10,1.26,-1.11,-0.37,-0.97,10.10,-9.06,-5.10,-0.88,-0.28,-2.24,-0.64,5.22,-1.93,0.49
BalanceNoncurrentOtherLiabilities_sq,,,,,15.96,0.14,-100.00,,-4.48,0.81,-100.00,,0.14,0.57,0.62,465.09,2.40,-5.09,-32.90,89.57,-0.21,4.24,24.33,-0.32,-0.98,-1.44,-1.71,-1.08,3.66,28.94,-3.16,-1.44,1.30,-0.90,-0.97,16.73,-0.37,-1.40
BalanceCurrentLiabilities,,18085000,,8545000,8240000,11313000,,11776000,8611000,12856000,,18683000,20255000,25456000,28852000,32069000,37010000,37500000,48096000,35483000,29595000,33051000,27968000,30902000,29857000,31385000,28984000,30753000,28984000,28040000,29983000,33643000,36636000,38576000,35571000,38657000,39458000,41949000
BalanceCurrentLiabilities_yy,,,,-52.75,,,,37.81,4.50,13.64,,58.65,135.22,98.01,,71.65,82.72,47.31,66.70,10.64,-20.04,-11.86,-41.85,-12.91,0.89,-5.04,3.63,-0.48,-2.92,-10.66,3.45,9.40,26.40,37.58,18.64,14.90,7.70,8.74
BalanceCurrentLiabilities_sy,,,,-11.74,,,,-11.80,-12.60,19.28,,53.60,90.31,62.11,,41.06,39.66,31.65,74.63,22.15,17.38,77.50,-9.47,2.18,16.90,-16.40,-5.04,16.28,9.30,2.51,11.58,-14.33,-1.38,29.64,4.29,1.74,0.72,0.80
BalanceCurrentLiabilities_qq,,,,,-3.57,37.29,-100.00,,-26.88,49.30,-100.00,,8.41,25.68,13.34,11.15,15.41,1.32,28.26,-26.23,-16.59,11.68,-15.38,10.49,-3.38,5.12,-7.65,6.10,-5.75,-3.26,6.93,12.21,8.90,5.30,-7.79,8.68,2.07,6.31
BalanceCurrentLiabilities_sq,,,,,2.53,4.52,-73.17,,-6.48,27.20,-100.00,,-9.43,13.22,8.10,11.44,0.60,4.50,33.56,-5.63,-6.48,14.58,-10.28,5.50,-0.04,-3.94,-4.12,9.05,-1.50,-3.64,5.52,5.03,3.74,2.65,-2.41,4.53,1.47,6.31
