,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeShareholderNetProfit_qq,,177.09,-7.86,1.09,-32.90,2.58,-372.64,422.72,-119.01,10.90,1.27,419.66,-90.24,184.93,316.83,2.88,-36.83,-30.43,24.62,97.03,-92.88,648.91,-125.73,-175.38,-66.30,62.28,104.61,2161.90,-273.47,64.08,1956.42,-92.25,-382.86,140.41,68.17,79.61,-171.18,82.62,55.49,2232.10,-103.18,281.82,1203.00,87.18,-95.69,287.62
IncomeShareholderNetProfit_sq,,82.50,-13.26,-35.62,71.40,9.03,-9.99,-33.00,70.56,-22.83,1.27,48.28,56.64,-7.86,17.57,-11.21,-19.42,-19.74,55.59,130.17,-86.88,71.21,-47.72,79.30,-33.10,40.36,-32.45,60.08,-1.17,24.97,-49.74,-92.25,71.10,130.56,-71.10,28.24,-5.44,25.71,-17.56,157.78,-47.29,4.22,-0.94,-46.07,84.50,98.47
BalanceNoncurrentAssets,,2488000,,2978000,3677000,4136000,,6045000,6007000,5795000,,6166000,6083000,5949000,,7993000,7740000,9072000,,12053000,13994000,17638000,17433000,22472000,22441000,23368000,23280000,23690000,25557000,26490000,22940000,22004000,22400000,21895000,21735000,20875000,23879000,23502000,23501000,22136000,21578000,21262000,20581000,18903000,19028000,18887000
BalanceNoncurrentAssets_yy,,,,,,66.24,,102.99,63.37,40.11,,2.00,1.27,2.66,,29.63,27.24,52.50,,50.79,80.80,94.42,,86.44,60.36,32.49,33.54,5.42,13.89,13.36,-1.46,-7.12,-12.35,-17.35,-5.25,-5.13,6.60,7.34,8.13,6.04,-9.64,-9.53,-12.43,-14.61,-11.82,-11.17
BalanceNoncurrentAssets_sy,,,,,,80.06,,27.43,37.80,19.14,,2.00,1.27,-1.99,,23.56,18.01,21.65,,50.79,47.21,19.95,,9.72,4.63,0.92,-1.69,6.69,8.29,38.46,22.73,-2.86,-2.03,-9.56,-5.14,1.71,6.17,7.34,5.48,1.36,-4.16,-6.33,-5.51,-8.14,-0.47,8.35
BalanceNoncurrentAssets_qq,,,-100.00,,23.47,12.48,-100.00,,-0.63,-3.53,-100.00,,-1.35,-2.20,-100.00,,-3.17,17.21,-100.00,,16.10,26.04,-1.16,28.90,-0.14,4.13,-0.38,1.76,7.88,3.65,-13.40,-4.08,1.80,-2.25,-0.73,-3.96,14.39,-1.58,,-5.81,-2.52,-1.46,-3.20,-8.15,0.66,-0.74
BalanceNoncurrentAssets_sq,,,-100.00,,3.49,9.88,-100.00,,3.97,-4.62,-100.00,,-1.30,4.03,-100.00,,0.28,9.79,-100.00,,1.34,3.65,0.71,0.44,-0.54,0.75,0.03,1.99,0.45,0.58,0.10,-2.54,-0.42,0.37,-0.73,-0.08,0.28,-0.01,,-1.09,-2.14,-1.13,-0.94,0.02,-0.30,1.67
BalanceIntangibleAssets,,289000,,357000,337000,317000,,1701000,1687000,1163000,,1674000,1574000,1739000,,2811000,3075000,3497000,,6175000,6426000,6959000,7394000,7785000,7619000,8094000,7948000,8781000,10592000,11858000,12482000,11321000,11286000,11059000,10808000,10825000,10568000,10300000,10150000,9918000,9754000,9389000,9031000,8970000,9119000,9648000
BalanceIntangibleAssets_yy,,,,,,9.69,,376.47,400.59,266.88,,-1.59,-6.70,49.53,,67.92,95.36,101.09,,119.67,108.98,99.00,,26.07,18.57,16.31,7.49,12.79,39.02,46.50,57.05,28.93,6.55,-6.74,-13.41,-4.38,-6.36,-6.86,-6.09,-8.38,-7.70,-8.84,-11.02,-9.56,-6.51,2.76
BalanceIntangibleAssets_sy,,,,,,148.30,,35.16,26.14,1.89,,-1.59,-0.58,7.79,,28.71,11.47,7.64,,31.44,26.91,15.14,,7.41,5.92,-0.12,-1.26,9.51,3.76,32.15,18.53,1.88,-2.23,-1.52,-1.44,1.60,2.07,4.67,2.18,-0.19,-1.75,-2.69,-2.68,-5.37,-4.91,1.87
BalanceIntangibleAssets_qq,,,-100.00,,-5.60,-5.93,-100.00,,-0.82,-31.06,-100.00,,-5.97,10.48,-100.00,,9.39,13.72,-100.00,,4.06,8.29,6.25,5.29,-2.13,6.23,-1.80,10.48,20.62,11.95,5.26,-9.30,-0.31,-2.01,-2.27,0.16,-2.37,-2.54,-1.46,-2.29,-1.65,-3.74,-3.81,-0.68,1.66,5.80
BalanceIntangibleAssets_sq,,,-100.00,,-0.56,24.94,-100.00,,0.26,-4.24,-100.00,,-0.14,2.00,-100.00,,-0.26,1.62,-100.00,,0.79,4.17,-0.21,1.18,-0.77,0.03,0.04,1.71,-0.24,-0.32,0.49,-1.20,-0.41,1.83,-0.57,-0.32,-1.79,0.01,-0.82,-1.24,-1.14,-1.32,-0.81,-0.20,-0.63,1.27
BalanceProperty,,1785000,,2143000,2771000,3038000,,3386000,3190000,2934000,,2641000,2362000,2313000,,3042000,3099000,3084000,,3306000,4717000,4563000,4183000,7788000,7519000,7216000,6767000,6655000,6743000,6430000,6063000,6148000,6073000,5644000,5544000,5297000,7584000,7332000,7078000,6506000,6165000,6580000,6240000,5877000,5712000,5431000
BalanceProperty_yy,,,,,,70.20,,58.00,15.12,-3.42,,-22.00,-25.96,-21.17,,15.18,31.20,33.33,,8.68,52.21,47.96,,135.57,59.40,58.14,61.77,-14.55,-10.32,-10.89,-10.40,-7.62,-9.94,-12.22,-8.56,-13.84,24.88,29.91,27.67,22.82,-18.71,-10.26,-11.84,-9.67,-7.35,-17.46
BalanceProperty_sy,,,,,,70.90,,39.56,26.38,-1.62,,-5.78,-6.86,-5.05,,15.68,24.26,26.41,,18.14,17.16,7.30,,9.14,-0.69,-0.07,-3.37,-3.11,-5.42,-4.15,-5.77,-10.40,-8.08,-11.44,-12.14,-6.89,2.64,-1.05,1.23,2.39,-4.07,-5.29,-4.45,-9.67,-7.35,-3.56
BalanceProperty_qq,,,-100.00,,29.30,9.64,-100.00,,-5.79,-8.03,-100.00,,-10.56,-2.07,-100.00,,1.87,-0.48,-100.00,,42.68,-3.26,-8.33,86.18,-3.45,-4.03,-6.22,-1.66,1.32,-4.64,-5.71,1.40,-1.22,-7.06,-1.77,-4.46,43.18,-3.32,-3.46,-8.08,-5.24,6.73,-5.17,-5.82,-2.81,-4.92
BalanceProperty_sq,,,-100.00,,4.85,6.98,-100.00,,-1.20,-8.03,-100.00,,-3.38,0.74,-100.00,,4.78,10.09,-100.00,,-2.62,0.58,0.60,0.53,-3.66,-2.13,-3.41,-1.66,-3.18,-2.36,-3.40,-1.00,-1.37,-2.78,-1.77,-0.67,-0.53,-0.11,-1.55,2.53,-3.50,-1.74,-2.17,-4.44,-2.11,-1.78
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,,13000,,0,47000,59000,,205000,167000,567000,,174000,385000,11000,,380000,0,1045000,,1103000,1124000,4031000,3695000,3817000,3746000,3874000,3788000,3979000,3706000,3319000,250000,253000,255000,259000,,,,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,,353.85,,,255.32,861.02,,-15.12,130.54,-98.06,,118.39,-100.00,9400.00,,190.26,,285.74,,246.06,233.27,-3.89,2.52,4.24,-1.07,-14.33,-93.40,-93.64,-93.12,-92.20,-100.00,-100.00,-100.00,-100.00,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,,353.85,,,15.80,-4.80,,-15.12,-54.86,1.08,,118.39,-51.99,-8.68,,196.09,,64.01,,-2.18,-0.96,-0.22,8.16,4.24,16.28,120.05,59.70,71.60,14.64,-16.86,-19.14,,-23.33,-45.70,,,,,,,,
BalanceNoncurrInvestments_qq,,,-100.00,,,25.53,-100.00,,-18.54,239.52,-100.00,,121.26,-97.14,-100.00,,-100.00,,-100.00,,1.90,258.63,-8.34,3.30,-1.86,3.42,-2.22,5.04,-6.86,-10.44,-92.47,1.20,0.79,1.57,-100.00,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,-100.00,,,13.40,-100.00,,30.81,-10.53,-61.16,,-9.15,127.41,-100.00,,-6.78,,-100.00,,1.25,-1.06,0.09,1.11,0.17,,0.40,1.97,11.81,22.40,-0.95,-1.17,,2.18,-2.38,,,,,,,,,,,
BalanceOtherNoncurrentAssets,,401000,,478000,522000,722000,,753000,963000,1131000,,1677000,1762000,1886000,,1760000,1566000,1446000,,1469000,1727000,2085000,2161000,3082000,3557000,4184000,4777000,4275000,4516000,4883000,4145000,4282000,4786000,4933000,5383000,4753000,5727000,5870000,6273000,5712000,5659000,5293000,5310000,4056000,4197000,3808000
BalanceOtherNoncurrentAssets_yy,,,,,,80.05,,57.53,84.48,56.65,,122.71,82.97,66.76,,4.95,-11.12,-23.33,,-16.53,10.28,44.19,,109.80,105.96,100.67,121.06,38.71,26.96,16.71,-13.23,0.16,5.98,1.02,29.87,11.00,19.66,18.99,16.53,20.18,-1.19,-9.83,-15.35,-28.99,-25.83,-28.06
BalanceOtherNoncurrentAssets_sy,,,,,,82.47,,15.09,-7.30,32.90,,62.54,51.73,-11.54,,-23.76,-25.50,-4.65,,1.48,33.21,21.42,,9.26,19.17,80.26,67.71,26.46,11.24,36.87,40.14,120.39,88.24,1.12,19.40,5.00,-2.96,0.27,-4.37,17.15,-0.92,-5.76,-5.98,-13.28,-1.22,-5.10
BalanceOtherNoncurrentAssets_qq,,,-100.00,,9.21,38.31,-100.00,,27.89,17.45,-100.00,,5.07,7.04,-100.00,,-11.02,-7.66,-100.00,,17.56,20.73,3.65,42.62,15.41,17.63,14.17,-10.51,5.64,8.13,-15.11,3.31,11.77,3.07,9.12,-11.70,20.49,2.50,6.87,-8.94,-0.93,-6.47,0.32,-23.62,3.48,-9.27
BalanceOtherNoncurrentAssets_sq,,,-100.00,,6.19,-2.22,-100.00,,-0.12,-0.08,-100.00,,-3.29,-1.29,-100.00,,-5.04,3.57,-100.00,,8.90,-1.22,3.22,7.12,1.13,2.12,0.72,-11.11,0.21,7.53,-8.98,24.48,4.48,-0.36,9.12,-4.69,5.40,-2.25,3.29,-5.02,-3.00,-3.34,-0.26,-9.28,-0.16,-1.29
BalanceCurrentAssets,,6451000,,9934000,7711000,14280000,,19285000,16024000,15811000,,22790000,17626000,17054000,,24775000,21171000,19545000,,24861000,20433000,19975000,20470000,26989000,19061000,20513000,23654000,24141000,20515000,20185000,27844000,31894000,27786000,26864000,28808000,31635000,26855000,29789000,29902000,34529000,34561000,30702000,35021000,38961000,34708000,33708000
BalanceCurrentAssets_yy,,,,,,121.36,,94.13,107.81,10.72,,18.17,10.00,7.86,,8.71,20.11,14.61,,0.35,-3.49,2.20,,8.56,-6.71,2.69,15.55,-10.55,7.63,-1.60,17.71,32.12,35.44,33.09,3.46,-0.81,-3.35,10.89,3.80,9.15,28.69,3.06,17.12,12.84,0.43,9.79
BalanceCurrentAssets_sy,,,,,,93.08,,25.37,3.20,-1.16,,-0.99,4.30,9.05,,3.08,11.18,6.26,,0.35,-3.49,-8.70,,-14.98,-8.77,-11.37,8.66,2.90,9.46,2.23,10.39,22.36,6.08,13.49,2.85,8.39,3.04,-5.41,-2.34,3.96,9.25,16.92,10.97,4.27,0.88,12.54
BalanceCurrentAssets_qq,,,-100.00,,-22.38,85.19,-100.00,,-16.91,-1.33,-100.00,,-22.66,-3.25,-100.00,,-14.55,-7.68,-100.00,,-17.81,-2.24,2.48,31.85,-29.37,7.62,15.31,2.06,-15.02,-1.61,37.94,14.55,-12.88,-3.32,7.24,9.81,-15.11,10.93,0.38,15.47,0.09,-11.17,14.07,11.25,-10.92,-2.88
BalanceCurrentAssets_sq,,,-100.00,,2.92,-4.39,-100.00,,-5.02,-3.13,-100.00,,-3.94,-0.69,-100.00,,0.39,-6.82,-100.00,,-5.00,-2.55,-5.73,2.03,1.92,-2.62,0.68,2.06,5.32,3.74,-4.34,9.10,-1.12,7.17,-4.33,6.26,-6.40,-0.99,-1.56,9.61,1.63,-1.23,-3.89,6.55,2.50,1.66
BalanceInventory,,4000,,144000,146000,176000,,308000,534000,674000,,955000,933000,492000,,9000,9000,120000,,8000,8000,7000,7000,26000,32000,5000,26000,5000,5000,5000,,,,,,,,,,,,,,,,
BalanceInventory_yy,,,,,,4300.00,,113.89,265.75,282.95,,210.06,74.72,-27.00,,-99.06,-99.04,-75.61,,-11.11,-11.11,-94.17,,225.00,300.00,-28.57,271.43,-80.77,-84.38,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,
BalanceInventory_sy,,,,,,42.78,,36.54,27.42,14.24,,3.04,-16.31,-27.00,,-5.92,13.37,-7.81,,22.64,0.30,2.86,,-4.92,-5.22,-9.50,9.51,11.50,20.88,,7.30,5.76,15.80,-6.28,,,,,,,,,,,,
BalanceInventory_qq,,,-100.00,,1.39,20.55,-100.00,,73.38,26.22,-100.00,,-2.30,-47.27,-100.00,,,1233.33,-100.00,,,-12.50,,271.43,23.08,-84.38,420.00,-80.77,,,-100.00,,,,,,,,,,,,,,,
BalanceInventory_sq,,,-100.00,,22.04,1.38,-100.00,,7.56,-0.90,-100.00,,-15.00,-3.25,-100.00,,,4.88,-100.00,,,0.34,,-13.38,1.99,7.46,2.38,-3.59,,,-7.66,,,,,,,,,,,,,,,
BalanceCurrentReceivables,,5000000,,8042000,6150000,7647000,,12788000,9999000,10595000,,16491000,11387000,12072000,,17608000,14654000,15087000,,20493000,16355000,17647000,16229000,22638000,14967000,16952000,20369000,21310000,18462000,18246000,19340000,26184000,21234000,24191000,27215000,27076000,20278000,23264000,28410000,27338000,27109000,27232000,33738000,35418000,28295000,29161000
BalanceCurrentReceivables_yy,,,,,,52.94,,59.02,62.59,38.55,,28.96,13.88,13.94,,6.77,28.69,24.98,,16.38,11.61,16.97,,10.47,-8.49,-3.94,25.51,-5.87,23.35,7.63,-5.05,22.87,15.01,32.58,40.72,3.41,-4.50,-3.83,4.39,0.97,33.69,17.06,18.75,29.56,4.37,7.08
BalanceCurrentReceivables_sy,,,,,,43.60,,58.00,29.90,21.52,,18.80,13.88,11.92,,8.48,5.73,1.52,,34.28,15.52,6.86,,10.33,4.14,-5.98,6.74,12.33,12.45,18.32,11.43,15.48,15.01,23.38,8.95,9.49,1.04,-7.27,-4.07,6.01,6.67,10.36,8.56,15.57,0.24,-0.08
BalanceCurrentReceivables_qq,,,-100.00,,-23.53,24.34,-100.00,,-21.81,5.96,-100.00,,-30.95,6.02,-100.00,,-16.78,2.95,-100.00,,-20.19,7.90,-8.04,39.49,-33.89,13.26,20.16,4.62,-13.36,-1.17,6.00,35.39,-18.90,13.93,12.50,-0.51,-25.11,14.73,22.12,-3.77,-0.84,0.45,23.89,4.98,-20.11,3.06
BalanceCurrentReceivables_sq,,,-100.00,,4.27,4.00,-100.00,,1.60,-3.02,-100.00,,-2.94,3.31,-100.00,,-3.63,3.58,-100.00,,-11.40,1.97,-5.32,4.87,-3.14,-3.44,1.52,5.56,3.57,2.33,-8.62,17.06,2.03,4.97,-10.19,-0.51,1.83,-1.47,-2.22,8.44,-0.73,-0.16,-1.68,9.84,-4.02,8.07
BalanceCurrentInvestments,,126000,,31000,5000,152000,,158000,216000,1235000,,1710000,1656000,2372000,,4165000,4214000,3042000,,2486000,2484000,1331000,1729000,1821000,1734000,1745000,1765000,163000,195000,216000,196000,185000,187000,79000,337000,338000,337000,339000,116000,115000,72000,57000,53000,49000,45000,41000
BalanceCurrentInvestments_yy,,,,,,20.63,,409.68,4220.00,712.50,,982.28,666.67,92.06,,143.57,154.47,28.25,,-40.31,-41.05,-56.25,,-26.75,-30.19,31.10,2.08,-91.05,-88.75,-87.62,-88.90,13.50,-4.10,-63.43,71.94,82.70,80.21,329.11,-65.58,-65.98,-78.64,-83.19,-54.31,-57.39,-37.50,-28.07
BalanceCurrentInvestments_sy,,,,,,20.63,,-35.54,263.64,174.38,,457.65,86.30,72.66,,-20.61,43.75,22.68,,27.80,-4.93,-24.28,,-40.17,-37.67,-7.52,2.28,-27.39,67.88,-51.33,-64.18,13.50,-32.13,-26.57,20.84,39.85,22.76,2.86,24.32,-36.19,-61.11,-53.77,-11.90,-17.41,-41.20,-28.07
BalanceCurrentInvestments_qq,,,-100.00,,-83.87,2940.00,-100.00,,36.71,471.76,-100.00,,-3.16,43.24,-100.00,,1.18,-27.81,-100.00,,-0.08,-46.42,29.90,5.32,-4.78,0.63,1.15,-90.76,19.63,10.77,-9.26,-5.61,1.08,-57.75,326.58,0.30,-0.30,0.59,-65.78,-0.86,-37.39,-20.83,-7.02,-7.55,-8.16,-8.89
BalanceCurrentInvestments_sq,,,-100.00,,-7.16,116.36,-100.00,,-26.98,16.63,-100.00,,-27.56,43.30,-100.00,,1.18,14.61,-100.00,,-2.24,-6.78,-0.26,-17.56,-2.10,0.63,-7.63,-3.62,19.63,-7.78,-9.26,-7.84,0.97,1.72,-8.03,33.83,11.12,1.23,0.17,3.66,4.70,-27.22,14.27,-4.80,,-24.82
BalanceCash,,1268000,,1522000,1182000,5646000,,4467000,2725000,1060000,,2793000,724000,1669000,,2320000,1632000,540000,,1402000,1053000,530000,1996000,1525000,1569000,1019000,807000,2570000,1458000,1340000,7955000,5161000,5913000,2241000,910000,3854000,5631000,5647000,940000,6628000,6922000,2993000,753000,3091000,5817000,4036000
BalanceCash_yy,,,,,,345.27,,193.50,130.54,-81.23,,-37.47,-73.43,57.45,,-16.94,125.41,-67.65,,-39.57,-35.48,-1.85,,8.77,49.00,92.26,-59.57,68.52,-7.07,31.50,885.75,100.82,305.56,67.24,-88.56,-25.32,-4.77,151.99,3.30,71.98,22.93,-47.00,-19.89,-53.36,-15.96,34.85
BalanceCash_sy,,,,,,74.83,,5.09,13.77,-47.35,,-35.20,-34.59,-5.17,,-7.98,17.59,-42.16,,-8.03,-17.97,-19.97,,-37.94,49.00,-2.91,-6.67,72.83,-7.07,-14.42,-11.16,8.65,21.81,67.24,-33.94,-12.63,-4.77,-27.10,-28.97,-31.84,22.93,30.23,22.74,2.86,-5.29,16.92
BalanceCash_qq,,,-100.00,,-22.34,377.66,-100.00,,-39.00,-61.10,-100.00,,-74.08,130.52,-100.00,,-29.66,-66.91,-100.00,,-24.89,-49.67,276.60,-23.60,2.89,-35.05,-20.80,218.46,-43.27,-8.09,493.66,-35.12,14.57,-62.10,-59.39,323.52,46.11,0.28,-83.35,605.11,4.44,-56.76,-74.84,310.49,88.19,-30.62
BalanceCash_sq,,,-100.00,,-21.63,2.68,-100.00,,-32.27,-11.41,-100.00,,-62.44,16.50,-100.00,,-28.15,-23.39,-100.00,,-25.40,-20.90,-27.27,27.80,6.78,-16.70,-14.34,26.80,-34.19,-8.06,28.14,5.31,-14.66,0.11,-17.85,17.80,-15.44,-14.50,-18.25,21.80,14.46,-13.61,5.15,3.47,5.75,-7.46
BalanceOtherCurrentAssets,,53000,,195000,228000,659000,,1564000,2550000,2247000,,841000,2926000,449000,,673000,662000,756000,,472000,533000,460000,509000,979000,759000,792000,687000,93000,395000,378000,353000,364000,452000,353000,346000,367000,609000,539000,436000,448000,458000,420000,477000,403000,551000,470000
BalanceOtherCurrentAssets_yy,,,,,,1143.40,,702.05,1018.42,240.97,,-46.23,14.75,-80.02,,-19.98,-77.38,68.37,,-29.87,-19.49,-39.15,,107.42,42.40,72.17,34.97,-90.50,-47.96,-52.27,-48.62,291.40,14.43,-6.61,-1.98,0.82,34.73,52.69,26.01,22.07,-24.79,-22.08,9.40,-10.04,20.31,11.90
BalanceOtherCurrentAssets_sy,,,,,,63.56,,24.21,3.39,-26.29,,-29.24,-7.38,-76.65,,-41.88,-33.72,68.37,,-33.12,13.82,0.71,,7.24,-14.01,1.48,7.04,-4.35,10.29,-0.63,-30.92,-15.45,-10.98,-1.99,-11.14,42.36,40.82,67.12,44.10,-10.83,-10.53,12.44,6.35,-3.42,3.18,28.34
BalanceOtherCurrentAssets_qq,,,-100.00,,16.92,189.04,-100.00,,63.04,-11.88,-100.00,,247.92,-84.65,-100.00,,-1.63,14.20,-100.00,,12.92,-13.70,10.65,92.34,-22.47,4.35,-13.26,-86.46,324.73,-4.30,-6.61,3.12,24.18,-21.90,-1.98,6.07,65.94,-11.49,-19.11,2.75,2.23,-8.30,13.57,-15.51,36.72,-14.70
BalanceOtherCurrentAssets_sq,,,-100.00,,25.25,-2.63,-100.00,,57.63,-13.28,-100.00,,30.01,-40.27,-100.00,,56.31,-20.68,-100.00,,12.92,-10.11,0.46,-36.56,24.44,-9.71,0.63,-29.26,8.11,-12.31,-9.36,14.76,11.24,-9.58,6.48,80.02,9.54,-9.97,2.38,2.75,5.03,-2.61,10.00,-7.74,28.86,6.00
BalanceAssetsForSale,,,,,,,,0,,,,400000,400000,372000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,3.08,-100.00,-71.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,-7.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,-53.50,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,,8939000,,12912000,11388000,18416000,,25330000,22031000,21606000,,29356000,24109000,23375000,,32768000,28911000,28617000,,36914000,34427000,37613000,37903000,49461000,41502000,43881000,46934000,47831000,46072000,46675000,50784000,53898000,50186000,48759000,50543000,52510000,50734000,53291000,53403000,56665000,56139000,51964000,55602000,57864000,53736000,52595000
BalanceTotalAssets_yy,,,,,,106.02,,96.17,93.46,17.32,,15.89,9.43,8.19,,11.62,19.92,22.43,,12.65,19.08,31.44,,33.99,20.55,16.66,23.83,-3.30,11.01,6.37,8.20,12.68,8.93,4.46,-0.47,-2.58,1.09,9.29,5.66,7.91,10.65,-2.49,4.12,2.12,-4.28,1.21
BalanceTotalAssets_sy,,,,,,122.48,,21.49,17.13,8.76,,2.34,-1.36,1.60,,14.50,16.43,16.79,,12.65,17.22,6.30,,4.15,-1.48,-3.31,-3.37,3.48,7.68,15.54,13.84,4.66,2.55,1.86,1.08,5.53,6.54,1.94,-0.24,2.70,4.62,-0.96,-0.41,-7.66,-4.28,2.62
BalanceTotalAssets_qq,,,-100.00,,-11.80,61.71,-100.00,,-13.02,-1.93,-100.00,,-17.87,-3.04,-100.00,,-11.77,-1.02,-100.00,,-6.74,9.25,0.77,30.49,-16.09,5.73,6.96,1.91,-3.68,1.31,8.80,6.13,-6.89,-2.84,3.66,3.89,-3.38,5.04,0.21,6.11,-0.93,-7.44,7.00,4.07,-7.13,-2.12
BalanceTotalAssets_sq,,,-100.00,,1.44,3.18,-100.00,,-1.70,-1.66,-100.00,,-4.94,-0.74,-100.00,,4.43,0.70,-100.00,,-0.92,0.71,0.02,0.84,-0.50,-0.68,0.20,2.12,-1.24,2.69,-1.40,0.56,-1.71,1.35,1.02,3.89,0.29,-0.52,0.21,3.59,-0.82,-3.17,-1.62,-0.08,0.50,2.78
BalanceCapital,,4475000,,5031000,5272000,13282000,,15248000,14717000,14202000,,15134000,15407000,15696000,,18680000,19487000,16219000,,19121000,19258000,20539000,25737000,25009000,23800000,23344000,23365000,23623000,22799000,22503000,27998000,28424000,27219000,25221000,26040000,27511000,26464000,23797000,23716000,25443000,25388000,23003000,24306000,26746000,26850000,24577000
BalanceCapital_yy,,,,,,196.80,,203.08,179.15,6.93,,-0.75,4.69,10.52,,23.43,26.48,3.33,,2.36,-1.18,26.64,,30.79,23.59,13.66,-9.22,-5.54,-4.21,-3.60,19.83,20.32,19.39,12.08,-6.99,-3.21,-2.77,-5.65,-8.92,-7.52,-4.07,-3.34,2.49,5.12,5.76,6.84
BalanceCapital_sy,,,,,,179.01,,6.62,16.90,-1.60,,-0.29,-3.30,1.03,,13.01,4.22,1.33,,12.37,19.37,2.78,,1.44,0.16,0.59,-0.66,1.90,3.23,11.98,19.83,15.40,8.66,4.35,1.96,3.40,3.58,0.56,-0.80,3.50,3.09,1.13,2.49,-9.25,-1.31,4.32
BalanceCapital_qq,,,-100.00,,4.79,151.93,-100.00,,-3.48,-3.50,-100.00,,1.80,1.88,-100.00,,4.32,-16.77,-100.00,,0.72,6.65,25.31,-2.83,-4.83,-1.92,0.09,1.10,-3.49,-1.30,24.42,1.52,-4.24,-7.34,3.25,5.65,-3.81,-10.08,-0.34,7.28,-0.22,-9.39,5.66,10.04,0.39,-8.47
BalanceCapital_sq,,,-100.00,,2.10,4.03,-100.00,,1.29,-3.50,-100.00,,1.12,-2.83,-100.00,,3.95,-0.76,-100.00,,0.77,0.18,1.82,0.64,1.38,-0.93,2.21,1.10,2.70,0.16,0.43,-0.62,1.25,2.14,0.75,1.37,0.45,0.84,-0.34,3.59,0.82,-1.70,2.08,1.40,3.77,0.20
BalanceShareCapital,,1700000,,1700000,1700000,2030000,,2030000,2030000,2030000,,2030000,2030000,2030000,,2026000,2026000,2026000,,2026000,2026000,2026000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000,2485000
BalanceShareCapital_yy,,,,,,19.41,,19.41,19.41,,,,,,,-0.20,-0.20,-0.20,,,,,,22.66,22.66,22.66,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,10.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,,19.41,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,22.66,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,0,-21000,,,-21000,-21000,-21000,,-4000,-4000,-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-195000
BalanceOwnShares_yy,,,,,,,,,,,,80.95,80.95,80.95,,100.00,100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,80.95,80.95,80.95,,100.00,100.00,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,100.00,,,,,100.00,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,-61.47,,,,,100.00,,,,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
