,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeNetProfit,1761000,2961000,4199000,1672000,2880000,4706000,4520000,3675000,3837000,2433000,3336000,-5159000,3051000,1324000,-936000,-67892000,-8650000,-10968000,-9027000,-34895000,-9109000,-6989000,-8059000,-12773000,-2621000,-5476000,-1764000,-9127000,-3279000,-4903000,-937000,-874000,-1580000,-613000,722000,402000,739000,-214000,1705000,32304000,4575000,1800000,1270000,-2980000,-1722000,559000,1171000,-9223000,-1531000,-1513000
IncomeNetProfit_yy,,,,,63.54,58.93,7.64,119.80,33.23,-48.30,-26.19,-240.38,-20.48,-45.58,-128.06,-1215.99,-383.51,-928.40,-864.42,48.60,-5.31,36.28,10.72,63.40,71.23,21.65,78.11,28.54,-25.10,10.46,46.88,90.42,51.81,87.50,177.05,146.00,146.77,65.09,136.15,7935.82,519.08,941.12,-25.51,-109.22,,,,,11.09,-370.66
IncomeNetProfit_sy,,,,,63.54,58.93,5.96,44.65,55.74,-15.28,-9.74,-48.65,-20.48,-19.86,-26.62,-237.89,-140.28,56.55,-38.69,83.97,42.82,-19.65,10.72,63.94,14.69,61.15,17.17,46.96,-85.46,24.38,24.34,40.28,37.45,47.11,77.39,66.81,56.19,59.12,82.43,50.51,198.65,95.43,55.54,85.80,,,,,11.09,-3.13
IncomeNetProfit_qq,,68.14,41.81,-60.18,72.25,63.40,-3.95,-18.69,4.41,-36.59,37.11,-254.65,159.14,-56.60,-170.69,-7153.42,87.26,-26.80,17.70,-286.56,73.90,23.27,-15.31,-58.49,79.48,-108.93,67.79,-417.40,64.07,-49.53,80.89,6.72,-80.78,61.20,217.78,-44.32,83.83,-128.96,896.73,1794.66,-85.84,-60.66,-29.44,-334.65,,132.46,109.48,-887.62,83.40,1.18
IncomeNetProfit_sq,,247.32,41.81,-3.07,-23.64,203.66,29.50,-16.22,4.41,-9.14,37.11,-145.27,69.06,3.42,77.63,-173.22,85.66,148.49,-12.08,-132.16,73.90,106.06,-2.24,-59.14,92.74,28.67,39.96,-220.56,0.40,-39.52,37.56,-112.12,-36.74,586.49,190.20,-99.84,0.36,232.91,273.13,-101.24,140.11,-2.27,110.56,-81.32,,132.46,176.25,-55.81,-59.29,94.15
IncomeShareholderNetProfit,889000,3833000,1857000,802000,1984000,3781000,3486000,2749000,2804000,1312000,2119000,-6467000,1568000,-91000,-2402000,-69620000,-9733000,-12247000,-10308000,-33474000,-9920000,-7169000,-9161000,-13637000,-3740000,-5602000,-2437000,-7255000,-4463000,-5407000,-2004000,-3061000,-2219000,-2107000,41000,548000,869000,43000,1700000,31972000,4575000,1800000,1270000,-2980000,-1722000,559000,1171000,-9223000,-1531000,-1513000
IncomeShareholderNetProfit_yy,,,,,123.17,-1.36,87.72,242.77,41.33,-65.30,-39.21,-335.25,-44.08,-106.94,-213.36,-976.54,-720.73,-13358.24,-329.14,51.92,-1.92,41.46,11.13,59.26,62.30,21.86,73.40,46.80,-19.33,3.48,17.77,57.81,50.28,61.03,102.05,117.90,139.16,102.04,4046.34,5734.31,426.47,4086.05,-25.29,-109.32,,,,,11.09,-370.66
IncomeShareholderNetProfit_sy,,,,,123.17,116.43,18.29,42.52,60.22,-17.08,-9.52,-48.65,-44.08,-12.11,-36.19,-211.17,-143.81,46.05,-39.07,83.66,35.13,-16.57,11.13,59.26,16.12,52.20,14.82,36.54,-82.68,11.78,12.86,39.61,36.82,33.88,56.36,68.98,52.38,44.46,87.19,50.51,188.74,116.16,55.53,88.79,,,,,11.09,4.86
IncomeShareholderNetProfit_qq,,331.16,-51.55,-56.81,147.38,90.57,-7.80,-21.14,2.00,-53.21,61.51,-405.19,124.25,-105.80,-2539.56,-2798.42,86.02,-25.83,15.83,-224.74,70.37,27.73,-27.79,-48.86,72.57,-49.79,56.50,-197.70,38.48,-21.15,62.94,-52.74,27.51,5.05,101.95,1236.59,58.58,-95.05,3853.49,1780.71,-85.69,-60.66,-29.44,-334.65,,132.46,109.48,-887.62,83.40,1.18
IncomeShareholderNetProfit_sq,,280.61,14.06,-1.80,-24.41,204.07,26.73,-16.64,2.00,-13.05,61.51,-145.27,70.87,6.38,71.94,-172.26,85.76,150.17,-10.42,-132.16,70.37,103.70,-8.66,-77.88,90.57,29.48,39.96,-197.70,1.01,-36.66,28.91,-111.86,17.40,316.81,71.80,-89.48,-7.28,159.28,273.13,-94.44,139.78,-4.70,123.40,-71.66,,132.46,167.75,-53.64,-55.51,66.63
BalanceNoncurrentAssets,49426000,57755000,59441000,61835000,62448000,91908000,95421000,102437000,103299000,110097000,116380000,122204000,136674000,143786000,140587000,103843000,99817000,93677000,87973000,66940000,63268000,67543000,64352000,58715000,60225000,62726000,65488000,56881000,53778000,54175000,51733000,46783000,50541000,49328000,43207000,44327000,40752000,48909000,49455000,78364000,84173000,86117000,91000000,93377000,96355000,96756000,95286000,101778000,109304000,112371000
BalanceNoncurrentAssets_yy,,,,,26.35,59.13,60.53,65.66,65.42,19.79,21.96,19.30,32.31,30.60,20.80,-15.02,-26.97,-34.85,-37.42,-35.54,-36.62,-27.90,-26.85,-12.29,-4.81,-7.13,1.77,-3.12,-10.70,-13.63,-21.00,-17.75,-6.02,-8.95,-16.48,-5.25,-19.37,-0.85,14.46,76.79,106.55,76.08,84.01,19.16,,,,,13.44,16.14
BalanceNoncurrentAssets_sy,,,,,23.54,25.18,36.77,13.10,15.03,14.10,37.74,42.31,39.15,20.66,13.10,6.89,5.64,3.20,-68.71,-2.81,-16.08,-0.38,-26.85,-0.99,63.33,14.85,1.77,1.74,-2.87,-0.18,-60.50,-9.06,-3.89,-13.64,-14.74,-3.33,-3.67,-2.28,0.14,-0.05,8.36,1.24,18.82,17.73,,,,,1.39,3.38
BalanceNoncurrentAssets_qq,,16.85,2.92,4.03,0.99,47.18,3.82,7.35,0.84,6.58,5.71,5.00,11.84,5.20,-2.22,-26.14,-3.88,-6.15,-6.09,-23.91,-5.49,6.76,-4.72,-8.76,2.57,4.15,4.40,-13.14,-5.46,0.74,-4.51,-9.57,8.03,-2.40,-12.41,2.59,-8.07,20.02,1.12,58.46,7.41,2.31,5.67,2.61,,0.42,-1.52,6.81,7.39,2.81
BalanceNoncurrentAssets_sq,,11.39,-100.00,4.03,0.58,9.18,-50.55,4.61,0.84,5.45,-48.04,3.24,1.29,5.20,-100.00,-12.66,-1.04,-2.20,-100.00,-23.91,-1.27,7.80,-100.00,-8.76,2.23,0.64,-100.00,-5.40,1.40,-3.00,-2.56,-9.57,-0.20,-3.08,-1.49,-1.20,-0.60,2.92,0.70,-1.05,3.69,0.34,3.04,1.19,,0.04,-0.14,4.00,1.91,2.81
BalanceIntangibleAssets,,3441000,3323000,3400000,,24846000,24609000,24688000,24630000,24702000,24578000,24566000,26214000,26218000,26239000,6966000,6842000,6715000,6612000,6461000,6368000,7021000,7181000,7189000,7144000,7084000,7025000,3927000,3835000,3845000,3759000,4295000,4210000,4170000,4124000,4200000,4161000,4107000,4071000,16993000,19056000,19295000,19822000,19984000,28983000,29352000,29733000,29423000,29691000,29745000
BalanceIntangibleAssets_yy,,,,,,622.06,640.57,626.12,,-0.58,-0.13,-0.49,6.43,6.14,6.76,-71.64,-73.90,-74.39,-74.80,-7.25,-6.93,4.56,8.61,11.27,12.19,0.90,-2.17,-45.37,-46.32,-45.72,-46.49,9.37,9.78,8.45,9.71,-2.21,-1.16,-1.51,-1.29,304.60,357.97,369.81,386.91,17.60,,,,,2.44,1.34
BalanceIntangibleAssets_sy,,,,,,144.98,339.56,72.70,,-3.34,-16.98,-0.49,3.44,3.44,7.36,10.29,0.88,1.00,-87.40,-6.62,-9.21,0.10,8.61,6.23,12.19,3.64,-2.17,-4.53,-4.71,-4.28,-73.25,-4.08,-2.60,-2.68,0.11,-0.54,-0.60,-1.51,-1.98,-0.66,-1.02,-0.28,3.40,4.31,,,,,-0.01,0.08
BalanceIntangibleAssets_qq,,,-3.43,2.32,-100.00,,-0.95,0.32,-0.23,0.29,-0.50,-0.05,6.71,0.02,0.08,-73.45,-1.78,-1.86,-1.53,-2.28,-1.44,10.25,2.28,0.11,-0.63,-0.84,-0.83,-44.10,-2.34,0.26,-2.24,14.26,-1.98,-0.95,-1.10,1.84,-0.93,-1.30,-0.88,317.42,12.14,1.25,2.73,0.82,,1.27,1.30,-1.04,0.91,0.18
BalanceIntangibleAssets_sq,,,-100.00,2.32,-3.99,,-60.18,-6.23,-0.23,0.15,-58.88,-11.39,5.44,0.31,-100.00,-47.25,-0.62,-0.32,-100.00,-2.28,-0.84,5.18,-100.00,0.11,-0.64,-0.52,-100.00,-23.02,-1.09,-0.72,-2.60,0.34,-0.15,-0.60,-1.07,-0.80,-0.40,-0.12,-0.10,-0.42,-0.13,0.62,1.22,0.98,,0.04,0.73,-0.12,-0.14,0.08
BalanceProperty,,53934000,56004000,58220000,,66643000,70393000,77228000,78148000,83637000,88875000,95959000,109470000,114582000,112046000,89654000,86604000,82108000,76500000,55164000,51787000,55304000,51424000,45905000,47065000,49421000,49062000,44709000,41694000,41698000,39658000,34017000,33874000,33525000,33529000,35914000,32190000,32727000,33028000,31653000,41965000,44194000,49557000,54701000,54720000,55286000,53917000,53461000,53063000,54320000
BalanceProperty_yy,,,,,,23.56,25.69,32.65,,25.50,26.26,24.25,40.08,37.00,26.07,-6.57,-20.89,-28.34,-31.72,-38.47,-40.20,-32.64,-32.78,-16.78,-9.12,-10.64,-4.59,-2.61,-11.41,-15.63,-19.17,-23.91,-18.76,-19.60,-15.45,5.58,-4.97,-2.38,-1.49,-11.86,30.37,35.04,50.05,72.81,,,,,-3.03,-1.75
BalanceProperty_sy,,,,,,8.49,19.18,10.09,,19.34,40.08,42.23,38.08,23.66,15.70,7.20,5.69,-8.75,-65.86,-11.38,-1.04,4.69,-32.78,-3.41,56.56,10.06,-4.59,12.16,-0.23,10.65,-59.58,-9.26,-9.02,-21.58,-3.52,2.16,-1.43,-2.38,-2.08,-1.76,8.72,7.42,7.50,9.90,,,,,-1.87,-1.49
BalanceProperty_qq,,,3.84,3.96,-100.00,,5.63,9.71,1.19,7.02,6.26,7.97,14.08,4.67,-2.21,-19.98,-3.40,-5.19,-6.83,-27.89,-6.12,6.79,-7.02,-10.73,2.53,5.01,-0.73,-8.87,-6.74,0.01,-4.89,-14.22,-0.42,-1.03,0.01,7.11,-10.37,1.67,0.92,-4.16,32.58,5.31,12.14,10.38,,1.03,-2.48,-0.85,-0.74,2.37
BalanceProperty_sq,,,-100.00,3.96,-0.90,,-50.46,5.74,1.19,5.97,-48.02,4.66,1.29,4.67,-100.00,-9.61,-3.15,-4.16,-100.00,-27.89,-1.27,6.82,-100.00,-10.73,4.15,1.60,-100.00,-2.23,0.42,-0.62,-4.17,-13.08,-0.44,-2.36,0.01,-1.52,-0.68,0.58,0.24,-1.65,8.04,1.04,-0.38,1.96,,0.14,-0.56,3.34,0.34,4.09
BalanceNoncurrentReceivables,,,,,,,,0,,0,,1103000,44000,2264000,1566000,1124000,272000,1519000,1526000,1927000,1725000,1830000,2359000,2233000,2628000,2833000,2513000,2651000,2655000,3038000,2722000,2877000,2963000,4239000,3860000,2508000,2291000,2313000,2239000,2036000,2749000,2602000,1589000,1689000,1117000,1098000,1060000,7106000,7075000,8240000
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,1.90,518.18,-32.91,-2.55,71.44,534.19,20.47,54.59,15.88,52.35,54.81,6.53,18.72,1.03,7.24,8.32,8.53,11.60,39.53,41.81,-12.83,-22.68,-45.44,-41.99,-18.82,19.99,12.49,-29.03,-17.04,,,,,533.39,650.46
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,1.90,518.18,-32.91,-2.55,71.44,534.19,20.47,54.59,-18.12,52.35,16.22,6.53,18.72,-5.97,-12.21,-45.84,-28.12,-46.67,-29.18,-34.36,-12.83,-22.68,-45.44,-13.37,-18.82,19.99,12.49,-29.03,-17.04,,,,,-6.48,6.64
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,-96.01,5045.45,-30.83,-28.22,-75.80,458.46,0.46,26.28,-10.48,6.09,28.91,-5.34,17.69,7.80,-11.30,5.49,0.15,14.43,-10.40,5.69,2.99,43.06,-8.94,-35.03,-8.65,0.96,-3.20,-9.07,35.02,-5.35,-38.93,6.29,,-1.70,-3.46,570.38,-0.44,16.47
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,-96.01,5045.45,-30.83,-28.22,-75.80,458.46,0.46,26.28,-10.48,-0.54,-100.00,-5.34,-32.53,3.15,-100.00,471.68,0.15,-16.25,-6.96,-5.58,,-50.00,-8.94,-17.52,,0.96,-1.82,-9.07,-1.35,-6.92,-7.59,9.30,,-1.70,-0.48,-8.51,-19.38,11.78
BalanceNoncurrInvestments,,,,,,0,,,,1504000,2673000,,157000,1000,,,,,,,,,0,0,0,0,3500000,3900000,3900000,3900000,3900000,3900000,7800000,5700000,,,402000,8057000,8412000,7473000,7680000,8009000,8009000,6200000,1727000,1367000,1367000,1442000,8814000,9100000
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,,-99.93,-100.00,,-100.00,-100.00,,,,,,,,,,,,,11.43,,100.00,46.15,-100.00,-100.00,-94.85,41.35,,,1810.45,-0.60,-4.79,-17.03,,,,,410.36,565.69
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,,-7.91,-50.00,,10.59,-71.06,,,,,,,,,,,,,-44.28,,0.42,-53.18,-76.04,-45.64,-37.38,49.14,,,57.72,-0.60,-0.58,3.40,,,,,12.26,4.52
BalanceNoncurrInvestments_qq,,,,,,,,,,,77.73,-100.00,,-99.36,-100.00,,,,,,,,,,,,,11.43,,,,,100.00,-26.92,-100.00,,,1904.23,4.41,-11.16,2.77,4.28,,-22.59,,-20.85,,5.49,511.23,3.24
BalanceNoncurrInvestments_sq,,,,,,,,,,,-50.00,-50.00,,,-100.00,,,,,,,,,,,,,0.88,,,,,-1.15,-43.56,-14.20,,,19.63,4.41,-8.83,2.77,-2.89,,-2.58,,-13.09,,0.28,12.97,
BalanceOtherNoncurrentAssets,,380000,114000,215000,,419000,419000,521000,521000,254000,254000,576000,789000,721000,736000,6099000,6099000,3335000,3335000,3388000,3388000,3388000,3388000,3388000,3388000,3388000,3388000,1694000,1694000,1694000,1694000,1694000,1694000,1694000,1694000,1705000,1708000,1705000,1705000,20209000,12723000,12017000,12023000,10803000,9808000,9653000,9209000,10346000,10661000,10966000
BalanceOtherNoncurrentAssets_yy,,,,,,10.26,267.54,142.33,,-39.38,-39.38,10.56,51.44,183.86,189.76,958.85,673.00,362.55,353.12,-44.45,-44.45,1.59,1.59,,,,,-50.00,-50.00,-50.00,-50.00,,,,,0.65,0.83,0.65,0.65,1085.28,644.91,604.81,605.16,-46.54,,,,,8.70,13.60
BalanceOtherNoncurrentAssets_sy,,,,,,10.26,217.84,-12.02,,-8.56,-8.47,34.97,54.52,114.66,107.28,57.14,51.22,33.68,126.56,-44.45,-48.54,-25.45,1.59,,,,,-50.00,-14.14,-24.30,-50.00,,,,,-17.95,-2.19,0.65,5.06,406.90,644.91,57.54,65.27,12.79,,,,,4.22,0.07
BalanceOtherNoncurrentAssets_qq,,,-70.00,88.60,-100.00,,,24.34,,-51.25,,126.77,36.98,-8.62,2.08,728.67,,-45.32,,1.59,,,,,,,,-50.00,,,,,,,,0.65,0.18,-0.18,,1085.28,-37.04,-5.55,0.05,-10.15,,-1.58,-4.60,12.35,3.04,2.86
BalanceOtherNoncurrentAssets_sq,,,-100.00,88.60,-34.30,,,25.86,,-3.25,,83.60,1.34,66.86,-100.00,372.11,,-11.78,,1.59,,,,,,,,-50.00,,,,,,,,0.65,0.18,12.83,,-7.91,1.56,21.11,1.08,-2.39,,-4.15,-4.13,12.35,5.53,2.86
BalanceCurrentAssets,9718000,11919000,11591000,15798000,16883000,23059000,24890000,19566000,17215000,30291000,24988000,29492000,36065000,29996000,33193000,23089000,21314000,33484000,28902000,22638000,37190000,25504000,21122000,18338000,15855000,31605000,27518000,22927000,19623000,18067000,18006000,18429000,17949000,20374000,26141000,26356000,22403000,16543000,16126000,19948000,30219000,32363000,29416000,30108000,30758000,28355000,28005000,29939000,26782000,27433000
BalanceCurrentAssets_yy,,,,,73.73,93.46,114.74,23.85,1.97,31.36,0.39,50.73,109.50,-0.97,32.84,-21.71,-40.90,11.63,-12.93,-1.95,74.49,-23.83,-26.92,-18.99,-57.37,23.92,30.28,25.02,23.77,-42.83,-34.57,-19.62,-8.53,12.77,45.18,43.01,24.81,-18.80,-38.31,-24.31,34.89,95.63,82.41,50.93,,,,,-12.93,-3.25
BalanceCurrentAssets_sy,,,,,26.64,5.54,194.32,3.62,20.83,32.57,-39.67,50.73,51.57,2.32,19.75,-3.31,-5.74,3.16,-56.46,-1.95,38.66,-5.74,-26.92,35.80,7.23,17.85,30.28,13.96,16.60,1.63,-67.28,-21.02,0.74,3.98,-2.15,11.62,10.21,-5.17,17.28,0.27,15.98,29.00,27.58,40.56,,,,,25.74,26.29
BalanceCurrentAssets_qq,,22.65,-2.75,36.30,6.87,36.58,7.94,-21.39,-12.02,75.96,-17.51,18.02,22.29,-16.83,10.66,-30.44,-7.69,57.10,-13.68,-21.67,64.28,-31.42,-17.18,-13.18,-13.54,99.34,-12.93,-16.68,-14.41,-7.93,-0.34,2.35,-2.60,13.51,28.31,0.82,-15.00,-26.16,-2.52,23.70,51.49,7.09,-9.11,2.35,,-7.81,-1.23,6.91,-10.54,2.43
BalanceCurrentAssets_sq,,22.65,-100.00,36.30,-8.82,24.08,-46.03,-11.86,-10.59,16.38,-66.85,-16.76,10.95,24.65,-100.00,-46.53,-7.69,44.32,-100.00,-21.67,12.59,30.48,-100.00,-13.18,-12.24,12.80,-100.00,-12.78,-15.04,21.54,-22.60,-4.82,0.04,10.56,-12.87,7.78,1.11,-5.34,0.64,1.30,0.79,21.58,-0.56,-0.08,,21.26,2.84,3.68,-5.54,16.82
BalanceInventory,1755000,2139000,1914000,1757000,1674000,2208000,2121000,2139000,2322000,2724000,2755000,2854000,3757000,3460000,3999000,3258000,2386000,2689000,2246000,2565000,2318000,2407000,2580000,2137000,2552000,2793000,2719000,2292000,2448000,2365000,1943000,2052000,2322000,2324000,2136000,2326000,2129000,2237000,2308000,2375000,2332000,2720000,3070000,3136000,2847000,2849000,2707000,2627000,2728000,2700000
BalanceInventory_yy,,,,,-4.62,3.23,10.82,21.74,38.71,23.37,29.89,33.43,61.80,27.02,45.15,14.16,-36.49,-22.28,-43.84,-21.27,-2.85,-10.49,14.87,-16.69,10.09,16.04,5.39,7.25,-4.08,-15.32,-28.54,-10.47,-5.15,-1.73,9.93,13.35,-8.31,-3.74,8.05,2.11,9.53,21.59,33.02,32.04,,,,,-4.18,-5.23
BalanceInventory_sy,,,,,-4.62,5.16,16.36,21.74,17.42,6.25,9.88,17.88,17.69,7.02,29.84,9.09,10.97,-34.22,-71.92,-21.27,-30.24,-25.00,14.87,-10.70,54.31,16.04,5.39,13.21,-1.84,-2.24,-64.27,-8.61,-8.98,-8.42,-4.87,12.80,1.02,3.70,4.61,8.55,17.91,23.54,31.30,27.56,,,,,-0.27,-6.88
BalanceInventory_qq,,21.88,-10.52,-8.20,-4.72,31.90,-3.94,0.85,8.56,17.31,1.14,3.59,31.64,-7.91,15.58,-18.53,-26.76,12.70,-16.47,14.20,-9.63,3.84,7.19,-17.17,19.42,9.44,-2.65,-15.70,6.81,-3.39,-17.84,5.61,13.16,0.09,-8.09,8.90,-8.47,5.07,3.17,2.90,-1.81,16.64,12.87,2.15,,0.07,-4.98,-2.96,3.84,-1.03
BalanceInventory_sq,,4.38,-100.00,-8.20,-4.72,28.50,-51.97,-4.50,-3.10,13.76,-49.43,-2.08,-6.56,-1.87,-100.00,-15.32,-0.15,-12.79,-100.00,14.20,-9.76,0.67,-100.00,-17.17,19.42,2.27,-100.00,-5.88,1.39,-1.44,-7.02,-5.06,7.44,-2.26,1.01,7.24,-0.58,5.86,2.68,10.24,-4.06,4.03,2.36,7.43,,4.57,-6.46,1.06,0.81,3.64
BalanceCurrentReceivables,6378000,6615000,7236000,11938000,5993000,10586000,11687000,12780000,9721000,20026000,13531000,21218000,23555000,18662000,21764000,14925000,14896000,14573000,18454000,13939000,15470000,14249000,11608000,9989000,7652000,8787000,9163000,13184000,8894000,7899000,9331000,9740000,8581000,9680000,11007000,9719000,7404000,9379000,8830000,11199000,15538000,16614000,13645000,14737000,13296000,15494000,13482000,16516000,14097000,16121000
BalanceCurrentReceivables_yy,,,,,-6.04,60.03,61.51,7.05,62.21,89.17,15.78,66.03,142.31,-6.81,60.85,-29.66,-36.76,-21.91,-15.21,-6.61,3.85,-2.22,-37.10,-28.34,-50.54,-38.33,-21.06,31.99,16.23,-10.11,1.83,-26.12,-3.52,22.55,17.96,-0.22,-13.72,-3.11,-19.78,15.23,109.86,77.14,54.53,31.59,,,,,6.02,4.05
BalanceCurrentReceivables_sy,,,,,-5.16,26.10,23.84,7.05,14.70,8.19,69.12,66.03,29.61,10.20,23.23,33.56,-8.87,-15.05,-57.60,-6.61,-20.58,-22.06,-37.10,-14.67,-9.74,5.99,-21.06,30.66,-7.38,-6.00,-49.08,-0.24,9.54,1.30,0.42,-5.78,-11.28,11.09,15.48,4.98,29.65,6.98,14.32,21.44,,,,,10.41,18.30
BalanceCurrentReceivables_qq,,3.72,9.39,64.98,-49.80,76.64,10.40,9.35,-23.94,106.01,-32.43,56.81,11.01,-20.77,16.62,-31.42,-0.19,-2.17,26.63,-24.47,10.98,-7.89,-18.53,-13.95,-23.40,14.83,4.28,43.88,-32.54,-11.19,18.13,4.38,-11.90,12.81,13.71,-11.70,-23.82,26.67,-5.85,26.83,38.74,6.92,-17.87,8.00,,16.53,-12.99,22.50,-14.65,14.36
BalanceCurrentReceivables_sq,,3.72,-100.00,64.98,-34.24,55.70,-81.64,6.54,18.30,59.00,-66.22,5.88,30.50,64.89,-100.00,-36.58,-7.45,8.13,-100.00,-24.47,24.53,5.72,-100.00,-13.95,13.68,4.67,-100.00,17.52,-10.69,4.21,-2.52,4.38,17.90,-20.10,-2.99,-1.76,18.58,8.65,-3.65,-9.98,43.08,3.27,-7.92,3.54,,16.53,-6.45,17.69,3.50,14.36
BalanceCurrentInvestments,,,,,,,3066000,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,5700000,5250000,7650000,,,,,,46000,434000,407000,227000,244000,353000,292000,93000
BalanceCurrentInvestments_yy,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.00,-100.00,-100.00,,,,,,,,-28.26,-59.03
BalanceCurrentInvestments_sy,,,,,,,,,,,-99.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.94,-100.00,-100.00,,,,,,,,-14.13,
BalanceCurrentInvestments_qq,,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.89,45.71,-100.00,,,,,,843.48,,-44.23,7.49,44.67,-17.28,-68.15
BalanceCurrentInvestments_sq,,,,,,,,-59.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.08,,-50.00,,,,,,1.65,,-22.12,,-56.16,-8.64,23.21
BalanceCash,1585000,3165000,2441000,2103000,9216000,10265000,8016000,4647000,5172000,7541000,8702000,5420000,8753000,7874000,7430000,4906000,4032000,16222000,8202000,6134000,19402000,8848000,6934000,6212000,5651000,20025000,15636000,7451000,8281000,7803000,6732000,6637000,7046000,8370000,7298000,9061000,5220000,4927000,4988000,6374000,12349000,13029000,12655000,11801000,14208000,9785000,11572000,10443000,9665000,8519000
BalanceCash_yy,,,,,481.45,224.33,228.39,120.97,-43.88,-26.54,8.56,16.63,69.24,4.42,-14.62,-9.48,-53.94,106.02,10.39,25.03,381.20,-45.46,-15.46,1.27,-70.87,126.32,125.50,19.95,46.54,-61.03,-56.95,-10.92,-14.91,7.27,8.41,36.52,-25.92,-41.14,-31.65,-29.65,136.57,164.44,153.71,85.14,,,,,-31.97,-12.94
BalanceCash_sy,,,,,120.06,40.35,269.91,31.53,-5.89,64.30,-41.65,16.63,16.76,-18.40,17.74,-38.19,-53.94,59.67,-44.81,25.03,253.64,67.17,-15.46,54.02,-25.24,122.72,125.50,-22.27,24.49,9.90,-78.47,-23.32,-19.24,0.27,-8.42,36.71,24.00,16.11,24.76,9.82,2.76,87.91,89.00,54.37,,,,,-9.88,28.40
BalanceCash_qq,,99.68,-22.88,-13.85,338.23,11.38,-21.91,-42.03,11.30,45.80,15.40,-37.72,61.49,-10.04,-5.64,-33.97,-17.81,302.33,-49.44,-25.21,216.30,-54.40,-21.63,-10.41,-9.03,254.36,-21.92,-52.35,11.14,-5.77,-13.73,-1.41,6.16,18.79,-12.81,24.16,-42.39,-5.61,1.24,27.79,93.74,5.51,-2.87,-6.75,,-31.13,18.26,-9.76,-7.45,-11.86
BalanceCash_sq,,68.29,-100.00,-13.85,-16.10,-5.68,-60.96,-20.58,-30.58,39.36,-67.36,-55.30,-27.32,-10.04,-100.00,-62.53,-25.61,137.48,-100.00,-25.21,21.00,101.25,-100.00,-10.41,-39.58,52.04,-100.00,-31.38,-11.05,13.38,-14.88,-5.37,-2.73,20.01,-12.81,21.88,-21.80,30.70,8.32,21.40,-21.20,58.66,4.30,9.86,,40.27,18.48,-10.44,-9.67,9.79
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,59144000,69674000,71032000,77633000,79331000,114967000,120311000,122003000,120514000,140388000,141368000,151696000,172739000,173782000,173780000,126932000,121131000,127161000,116875000,89578000,100458000,93047000,85474000,77053000,76080000,94331000,93006000,79808000,73401000,72242000,69739000,65212000,68490000,69702000,69348000,70683000,63155000,65452000,65581000,98312000,114392000,118480000,120416000,123485000,127113000,125111000,123291000,131717000,136086000,139804000
