,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceProperty_sy,,,,,7.56,1.93,,,-2.71,0.76,2.05,,8.57,4.53,0.81,,-4.92,-3.98,-3.34,,-2.66,-3.40,-4.56,-2.52,-3.07,-1.00,0.92,0.26,0.06,-0.29,0.38,1.54,1.81,-0.86,0.12,0.50,0.52,3.25,4.47
BalanceProperty_qq,,-34.10,-100.00,,,-1.04,-1.22,-100.00,,-1.14,57.44,-100.00,,-0.62,-0.90,-100.00,,-1.13,0.47,-1.69,-3.93,2.61,-2.38,-0.02,-0.21,-1.16,1.25,0.45,2.67,-1.23,5.38,-1.05,2.48,2.81,2.97,1.98,-2.17,2.47,6.73
BalanceProperty_sq,,1.40,-2.01,,,-1.04,-0.44,-100.00,,0.21,1.32,-100.00,,-0.49,-0.78,-0.64,,-0.10,0.48,-1.80,0.78,-1.45,-0.45,-0.06,0.10,-0.04,0.46,-0.62,-0.70,-0.66,0.41,-1.22,0.78,-0.56,-0.24,-0.04,-0.24,0.68,0.28
BalanceNoncurrentReceivables,,,,,,,,,0,,390000,,601000,493000,478000,,328000,287000,234000,166000,106000,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,22.56,,-45.42,-41.78,-51.05,,-67.65,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,76.70,,5.98,-24.79,-59.37,,-11.28,-36.70,-2.54,-21.18,-58.86,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,-100.00,,-17.97,-3.04,-100.00,,-12.50,-18.47,-29.06,-36.08,-100.00,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,-100.00,,,8.45,-6.99,,,2.27,-9.50,-4.95,-19.20,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,11266000,12857000,,,12165000,12411000,15417000,,15132000,14665000,14650000,,18793000,17085000,18607000,,18265000,19090000,19373000,18239000,17656000,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,7.98,-3.47,,,24.39,18.16,-4.98,,24.19,16.50,27.01,,-2.81,11.74,4.12,,-3.34,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,,,,,,,-4.98,,24.19,3.74,7.10,,,-0.74,-19.58,,-1.73,-1.62,-42.29,-40.82,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,14.12,-100.00,,,2.02,24.22,-100.00,,-3.09,-0.10,-100.00,,-9.09,8.91,-100.00,,4.52,1.48,-5.85,-3.20,-100.00,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,-0.68,,,,,-100.00,,,-0.05,-100.00,,,0.05,-1.26,,,0.20,,-20.12,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,41000,50000,,,186000,125000,769000,,128000,556000,1199000,,584000,732000,1232000,,819000,961000,1075000,1197000,793000,2677000,2739000,3038000,2133000,2296000,2228000,2328000,2400000,2329000,1981000,1533000,1355000,1129000,1300000,1485000,956000,1369000,1622000
BalanceOtherNoncurrentAssets_yy,,,,,353.66,150.00,,,-31.18,344.80,55.92,,356.25,31.65,2.75,,40.24,31.28,-12.74,,-3.20,178.56,154.76,153.78,169.03,-14.24,-18.65,-23.35,12.54,1.45,-11.09,-34.16,-43.55,-51.53,-34.38,-3.16,-29.46,21.22,24.82
BalanceOtherNoncurrentAssets_sy,,,,,8.32,5.73,,,4.45,-1.78,24.48,,10.03,16.26,-2.04,,22.39,21.52,10.74,,,-1.40,-3.72,-0.42,16.24,-4.04,0.92,7.54,-2.56,-2.53,-2.02,-5.35,-9.37,-5.06,-13.94,-1.89,-7.54,7.85,25.80
BalanceOtherNoncurrentAssets_qq,,21.95,-100.00,,,-32.80,515.20,-100.00,,334.38,115.65,-100.00,,25.34,68.31,-100.00,,17.34,11.86,11.35,-33.77,237.66,2.30,10.92,-29.79,7.63,-2.95,4.51,3.10,-2.97,-14.95,-22.61,-11.61,-16.68,15.13,14.21,-35.61,43.19,18.54
BalanceOtherNoncurrentAssets_sq,,,-4.05,,,2.60,-6.28,-100.00,,4.73,8.87,-100.00,,1.93,2.28,-1.67,,4.36,-2.74,,-1.32,4.58,3.24,-1.54,1.28,,3.58,,-8.29,0.92,-0.26,-1.86,-11.61,-4.00,1.68,3.37,-10.55,0.19,5.16
BalanceCurrentAssets,78539000,72949000,,,71065000,70478000,86523000,,92861000,92577000,142948000,,131989000,139246000,150886000,,137871000,127207000,125725000,130241000,132377000,133180000,165394000,166195000,142504000,140564000,161072000,171048000,137893000,161345000,164322000,171483000,153927000,183844000,193357000,183079000,177401000,215269000,220374000
BalanceCurrentAssets_yy,,,,,-9.52,-3.39,,,30.67,31.36,65.21,,42.14,50.41,5.55,,4.46,-8.65,-16.68,,-3.99,4.70,31.55,27.61,7.65,5.54,-2.61,2.92,-3.24,14.78,2.02,0.25,11.63,13.95,17.67,6.76,15.25,17.09,13.97
BalanceCurrentAssets_sy,,,,,-9.52,-12.38,,,13.12,11.49,13.62,,9.07,10.02,3.26,,-3.12,-5.02,3.66,,-0.61,7.14,-4.40,-4.80,-2.80,-5.31,6.82,2.92,1.31,3.21,3.66,5.50,8.41,11.00,7.87,6.76,8.52,7.05,3.32
BalanceCurrentAssets_qq,,-7.12,-100.00,,,-0.83,22.77,-100.00,,-0.31,54.41,-100.00,,5.50,8.36,-100.00,,-7.73,-1.17,3.59,1.64,0.61,24.19,0.48,-14.26,-1.36,14.59,6.19,-19.38,17.01,1.85,4.36,-10.24,19.44,5.17,-5.32,-3.10,21.35,2.37
BalanceCurrentAssets_sq,,1.16,-2.40,,,1.86,12.60,-100.00,,2.24,9.58,-100.00,,1.86,7.14,-5.00,,3.58,11.08,3.20,-7.16,3.47,3.50,0.48,-8.90,4.21,8.43,2.87,-9.35,12.17,4.81,0.78,-6.43,4.57,6.75,-0.19,-5.22,10.97,2.84
BalanceInventory,44336000,37512000,,,37338000,35429000,49038000,,56984000,55716000,78417000,,77016000,78839000,83446000,,86431000,76100000,70649000,61309000,68413000,77969000,107803000,105988000,96115000,83508000,92773000,98831000,88930000,92942000,96349000,102577000,100917000,109379000,117869000,91174000,106698000,134263000,133015000
BalanceInventory_yy,,,,,-15.78,-5.55,,,52.62,57.26,59.91,,35.15,41.50,6.41,,12.22,-3.47,-15.34,,-20.85,2.46,52.59,72.87,40.49,7.10,-13.94,-6.75,-7.48,11.30,3.85,3.79,13.48,17.68,22.34,-11.12,5.73,22.75,12.85
BalanceInventory_sy,,,,,-6.88,-9.36,,,6.61,15.88,32.13,,12.78,19.24,8.36,,-4.47,-4.46,-4.02,,-0.39,-2.35,2.07,-5.18,0.60,2.76,-0.72,3.29,7.04,2.34,5.68,5.26,4.18,9.75,4.85,5.66,14.75,19.20,18.16
BalanceInventory_qq,,-15.39,-100.00,,,-5.11,38.41,-100.00,,-2.23,40.74,-100.00,,2.37,5.84,-100.00,,-11.95,-7.16,-13.22,11.59,13.97,38.26,-1.68,-9.31,-13.12,11.09,6.53,-10.02,4.51,3.67,6.46,-1.62,8.38,7.76,-22.65,17.03,25.83,-0.93
BalanceInventory_sq,,7.46,-2.64,,,1.08,-3.74,-100.00,,7.24,4.84,-100.00,,1.94,4.78,-7.38,,7.37,0.16,-3.67,-0.78,-0.42,3.31,-4.04,-3.60,3.31,9.53,-6.21,-0.12,3.42,5.70,-3.73,-1.58,0.95,4.42,1.87,5.98,9.51,1.87
BalanceCurrentReceivables,32007000,33589000,,,29029000,30860000,33650000,,31355000,36571000,58192000,,51383000,57901000,64556000,,39060000,46276000,50345000,57195000,40408000,48805000,50717000,54174000,40847000,54166000,55747000,60825000,42754000,57165000,57510000,61328000,43630000,62452000,61162000,73787000,51758000,71437000,71782000
BalanceCurrentReceivables_yy,,,,,-9.30,-8.12,,,8.01,18.51,72.93,,63.87,58.32,10.94,,-23.98,-20.08,-22.01,,3.45,5.47,0.74,-5.28,1.09,10.98,9.92,12.28,4.67,5.54,3.16,0.83,2.05,9.25,6.35,20.32,18.63,14.39,17.36
BalanceCurrentReceivables_sy,,,,,-9.30,-6.71,,,19.60,24.58,11.74,,11.11,13.12,5.56,,-9.83,-10.58,2.42,,3.98,8.22,-7.31,-0.52,-4.82,1.19,-1.79,5.92,-0.20,-3.64,3.18,0.83,5.22,8.32,6.35,14.42,10.97,12.71,11.07
BalanceCurrentReceivables_qq,,4.94,-100.00,,,6.31,9.04,-100.00,,16.64,59.12,-100.00,,12.69,11.49,-100.00,,18.47,8.79,13.61,-29.35,20.78,3.92,6.82,-24.60,32.61,2.92,9.11,-29.71,33.71,0.60,6.64,-28.86,43.14,-2.07,20.64,-29.86,38.02,0.48
BalanceCurrentReceivables_sq,,,-6.67,,,4.89,14.80,-100.00,,2.18,13.28,-100.00,,0.54,11.34,2.74,,3.50,15.49,-4.61,-19.70,5.62,8.13,1.01,-19.81,15.45,16.60,9.11,-23.49,10.32,11.16,0.51,-21.09,13.87,3.58,8.54,-23.99,15.83,3.17
BalanceCurrentInvestments,50000,1050000,,,1000000,1006000,,,,,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_yy,,,,,1900.00,-4.19,,,-100.00,-100.00,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sy,,,,,219.29,-4.19,,,-53.42,9.49,,,,,-2.81,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_qq,,2000.00,-100.00,,,0.60,-100.00,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentInvestments_sq,,111.03,2.36,,,-10.01,-44.34,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCash,2146000,798000,,,3698000,3183000,3835000,,4522000,290000,6289000,,3590000,2506000,2884000,,12380000,4831000,4731000,11737000,23555000,6406000,6874000,6034000,5541000,2890000,12552000,11391000,6209000,11238000,10464000,7579000,9381000,12013000,14326000,18118000,18944000,9025000,15043000
BalanceCash_yy,,,,,72.32,298.87,,,22.28,-90.89,63.99,,-20.61,764.14,-54.14,,244.85,92.78,64.04,,90.27,32.60,45.31,-48.59,-76.48,-54.89,82.58,88.79,12.05,288.89,-16.64,-33.47,51.08,6.90,36.92,139.07,101.96,-24.87,5.00
BalanceCash_sy,,,,,-19.45,-25.32,,,-9.11,-18.14,-17.24,,-5.82,9.14,7.65,,9.93,6.82,59.20,,31.99,29.97,-1.38,26.15,-8.78,31.23,18.06,-5.75,18.00,-18.03,19.44,-21.86,4.14,-2.26,4.20,-0.85,14.01,-8.43,17.16
BalanceCash_qq,,-62.81,-100.00,,,-13.93,20.48,-100.00,,-93.59,2068.62,-100.00,,-30.19,15.08,-100.00,,-60.98,-2.07,148.09,100.69,-72.80,7.31,-12.23,-8.17,-47.85,334.34,-9.24,-45.49,81.00,-6.89,-27.57,23.78,28.07,19.25,26.47,4.56,-52.36,66.67
BalanceCash_sq,,-21.77,15.84,,,-13.93,2.08,-100.00,,-18.04,-15.32,-100.00,,-32.57,9.19,-22.23,,-31.10,53.76,33.68,21.00,-15.06,15.64,2.82,-25.11,9.78,2.57,34.25,-2.72,-7.24,52.57,-19.05,5.42,-8.54,33.45,-11.05,4.56,-11.85,61.80
BalanceOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544000,534000
BalanceOtherCurrentAssets_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherCurrentAssets_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.75
BalanceOtherCurrentAssets_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.78
BalanceAssetsForSale,,9438000,,,,0,,,,,,,,,,,,,,,,15172000,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,-31.72,,,,,,,,,,,,,,,,,,,,-22.70,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,-100.00,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,1.16,,,,,,,,,,,,,,,,,,,,-21.76,,,,,,,,,,,,,,,,
BalanceTotalAssets,115333000,112091000,,,103070000,102491000,121946000,,127553000,127007000,348666000,,348229000,350407000,362394000,,344122000,333174000,336797000,337014000,324724000,326254000,342200000,343543000,320716000,313641000,339443000,351754000,321024000,344471000,353378000,355465000,341581000,364173000,379615000,374303000,365181000,406769000,416922000
BalanceTotalAssets_yy,,,,,-10.63,-8.56,,,23.75,23.92,185.92,,173.01,175.90,3.94,,-1.18,-4.92,-7.06,,-5.64,-2.08,1.60,1.94,-1.23,-3.87,-0.81,2.39,0.10,9.83,4.11,1.05,6.40,5.72,7.42,5.30,6.91,11.70,9.83
BalanceTotalAssets_sy,,,,,-4.43,-6.13,,,4.86,13.76,14.23,,4.08,5.23,3.82,,-1.44,-1.72,1.59,,-3.62,-1.78,-5.12,-1.50,-0.60,0.02,-0.81,3.99,1.32,1.33,4.11,2.45,6.36,8.77,1.92,3.85,2.38,3.15,2.70
BalanceTotalAssets_qq,,-2.81,-100.00,,,-0.56,18.98,-100.00,,-0.43,174.53,-100.00,,0.63,3.42,-100.00,,-3.18,1.09,0.06,-3.65,0.47,4.89,0.39,-6.64,-2.21,8.23,3.63,-8.74,7.30,2.59,0.59,-3.91,6.61,4.24,-1.40,-2.44,11.39,2.50
BalanceTotalAssets_sq,,1.82,0.28,,,0.75,6.95,-100.00,,0.14,4.72,-100.00,,0.39,3.14,-1.26,,1.26,4.60,-0.28,-4.10,1.50,2.23,-0.38,-1.66,2.40,4.43,0.13,-4.01,5.63,2.59,-0.51,-4.37,1.45,3.47,0.07,-2.76,4.83,1.36
BalanceCapital,40812000,43795000,,,45474000,48086000,62034000,,66188000,68333000,155745000,,177502000,178116000,174730000,,180019000,185295000,189750000,192774000,185014000,190819000,176737000,184699000,189069000,190019000,179953000,189346000,194043000,202206000,199442000,205221000,213669000,217644000,206820000,223405000,198312000,214562000,217130000
BalanceCapital_yy,,,,,11.42,9.80,,,45.55,42.11,151.06,,168.18,160.66,12.19,,1.42,4.03,8.60,,2.77,2.98,-6.86,-4.19,2.19,-0.42,1.82,2.52,2.63,6.41,10.83,8.38,10.11,7.63,3.70,8.86,-7.19,-1.42,4.99
BalanceCapital_sy,,,,,7.61,8.30,,,6.44,9.76,14.97,,2.57,6.13,3.28,,1.52,2.60,4.64,,2.87,2.53,0.05,0.01,0.94,0.06,1.82,0.90,0.79,1.18,2.25,2.89,4.32,4.98,3.70,3.09,3.00,2.72,3.96
BalanceCapital_qq,,7.31,-100.00,,,5.74,29.01,-100.00,,3.24,127.92,-100.00,,0.35,-1.90,-100.00,,2.93,2.40,1.59,-4.03,3.14,-7.38,4.51,2.37,0.50,-5.30,5.22,2.48,4.21,-1.37,2.90,4.12,1.86,-4.97,8.02,-11.23,8.19,1.20
BalanceCapital_sq,,1.33,-0.08,,,0.18,0.30,-49.20,,0.06,3.31,-100.00,,0.85,-1.91,3.02,,1.49,0.64,2.02,-0.43,1.10,-1.47,2.50,-1.08,0.88,0.21,1.89,-0.46,1.79,0.24,2.90,0.19,1.69,-1.60,3.66,-1.97,0.93,0.39
BalanceShareCapital,9100000,9100000,,,9479000,9479000,10479000,,10479000,10479000,21183000,,21183000,21183000,21183000,,21183000,21183000,21183000,21183000,21183000,21183000,21340000,21340000,21243000,21243000,21243000,21243000,21243000,21243000,21243000,21243000,21243000,21243000,21243000,21243000,21243000,21243000,21243000
BalanceShareCapital_yy,,,,,4.16,4.16,,,10.55,10.55,102.15,,102.15,102.15,,,,,,,,,0.74,0.74,0.28,0.28,-0.45,-0.45,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,,,10.55,-100.00,,,102.15,-100.00,,,,-100.00,,,,,,,0.74,,-0.45,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,0,,,,-77000,-245000,-383000,-994000,-1051000,-1051000,-1051000,-1051000,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,-1265.45,-328.98,-174.52,-5.77,100.00,100.00,100.00,100.00,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,50.00,50.00,50.00,100.00,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,-218.18,-56.33,-159.53,-5.77,0.04,-0.04,,100.00,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,622000,2683000,,,114000,208000,11017000,,9451000,8825000,82280000,,91254000,86300000,86979000,,93682000,93713000,98120000,94074000,81944000,82196000,70769000,70940000,73047000,68036000,73249000,75138000,76963000,77015000,83388000,79320000,83434000,74959000,80711000,85447000,82505000,85602000,86010000
BalanceReserve_yy,,,,,-81.67,-92.25,,,8190.35,4142.79,646.85,,865.55,877.90,5.71,,2.66,8.59,12.81,,-12.53,-12.29,-27.88,-24.59,-10.86,-17.23,3.50,5.92,5.36,13.20,13.84,5.56,8.41,-2.67,-3.21,7.72,-1.11,14.20,6.57
BalanceReserve_sy,,,,,-0.39,2.90,,,8.96,5.76,11.76,,3.55,12.91,4.70,,5.35,5.36,1.47,,1.02,0.97,4.28,4.28,2.06,4.00,3.50,2.83,2.82,2.82,3.60,5.56,5.57,4.67,0.56,4.48,2.78,4.88,6.17
BalanceReserve_qq,,331.35,-100.00,,,82.46,5196.63,-100.00,,-6.62,832.35,-100.00,,-5.43,0.79,-100.00,,0.03,4.70,-4.12,-12.89,0.31,-13.90,0.24,2.97,-6.86,7.66,2.58,2.43,0.07,8.27,-4.88,5.19,-10.16,7.67,5.87,-3.44,3.75,0.48
BalanceReserve_sq,,,0.17,,,,5.89,-50.62,,,6.08,-100.00,,,3.49,-0.01,,,4.82,,,,4.55,,,,2.83,,,,4.67,,,,1.93,,,,2.82
BalanceNonshareCapital,-24000,-30000,,,-22000,-21000,23000,,23000,2000,2000,,2000,2000,2000,,2000,2000,2000,2000,2000,2000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,4000,4000,4000,4000
BalanceNonshareCapital_yy,,,,,8.33,30.00,,,204.55,109.52,-91.30,,-91.30,,,,,,,,10.00,,30.00,45.00,40.91,45.00,3.85,6.90,-6.45,6.90,14.81,9.68,-13.79,-19.35,-3.23,5.88,44.00,44.00,26.67
BalanceNonshareCapital_sy,,,,,2.00,-18.45,,,2.12,-4.00,-10.38,,-17.86,,,,,,,,6.52,,-4.13,6.50,0.68,3.15,3.85,3.57,-6.45,2.44,5.06,11.86,12.53,20.12,2.12,2.76,-9.94,0.62,13.62
BalanceNonshareCapital_qq,,-25.00,100.00,,,4.55,209.52,-100.00,,-91.30,,-100.00,,,,-100.00,,,,,10.00,-9.09,30.00,11.54,6.90,-6.45,-6.90,14.81,-6.45,6.90,,9.68,-26.47,,20.00,20.00,,,5.56
BalanceNonshareCapital_sq,,2.28,1.66,,,-1.32,2.64,-100.00,,-11.34,,-100.00,,,,-0.50,,,,,-4.35,1.48,5.75,0.05,-0.16,2.15,-0.83,2.20,-8.62,1.81,,9.68,3.13,,-2.43,7.49,,,9.22
BalanceNoncurrentLiabilities,2805000,11700000,,,1593000,1466000,711000,,620000,574000,109844000,,91537000,91227000,87592000,,78084000,74309000,70949000,65865000,58435000,54615000,46743000,42362000,38412000,33546000,29750000,47094000,57207000,54353000,51932000,37120000,40666000,44452000,42414000,52117000,44847000,42211000,48734000
BalanceNoncurrentLiabilities_yy,,,,,-43.21,-87.47,,,-61.08,-60.85,15349.23,,14664.03,15793.21,-20.26,,-14.70,-18.54,-19.00,,-25.16,-26.50,-34.12,-35.68,-34.27,-38.58,-36.35,11.17,48.93,62.02,74.56,-21.18,-28.91,-18.22,-18.33,40.40,10.28,-5.04,14.90
BalanceNoncurrentLiabilities_sy,,,,,-18.97,-30.49,,,10.89,13.52,-1.31,,-26.15,-30.12,-13.92,,-15.50,-9.56,-7.54,,-10.35,-10.02,-5.62,23.70,19.20,-0.78,-5.23,-26.88,-6.51,-6.78,3.08,29.01,7.37,-10.99,-6.19,-14.63,-9.48,10.26,14.90
BalanceNoncurrentLiabilities_qq,,317.11,-100.00,,,-7.97,-51.50,-100.00,,-7.42,19036.59,-100.00,,-0.34,-3.98,-100.00,,-4.83,-4.52,-7.17,-11.28,-6.54,-14.41,-9.37,-9.32,-12.67,-11.32,58.30,21.47,-4.99,-4.45,-28.52,9.55,9.31,-4.58,22.88,-13.95,-5.88,15.45
BalanceNoncurrentLiabilities_sq,,1.55,-8.70,,,-5.53,-2.78,-100.00,,-2.48,-7.76,-100.00,,-3.08,-3.03,-8.36,,-2.84,-4.14,-3.51,-3.85,-3.64,-0.91,-1.80,-3.00,-0.62,-1.84,-2.98,3.12,-1.76,5.74,-1.86,0.61,-2.53,2.46,2.16,-3.16,8.42,6.30
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,2700000,11595000,,,1482000,1355000,625000,,304000,248000,100989000,,82108000,81969000,78478000,,69224000,65465000,61888000,56912000,50076000,46262000,38416000,33993000,29838000,25235000,21184000,38394000,48352000,45449000,43476000,28916000,32419000,36634000,34410000,43860000,36614000,33861000,40316000
BalanceNoncurrentBorrowings_yy,,,,,-45.11,-88.31,,,-79.49,-81.70,16058.24,,26909.21,32952.02,-22.29,,-15.69,-20.13,-21.14,,-27.66,-29.33,-37.93,-40.27,-40.41,-45.45,-44.86,12.95,62.05,80.10,105.23,-24.69,-32.95,-19.40,-20.85,51.68,12.94,-7.57,17.17
BalanceNoncurrentBorrowings_sy,,,,,-17.33,-26.90,,,-17.02,-22.03,-8.66,,-28.00,-31.49,-23.08,,-19.86,-17.04,-12.38,,-14.80,-14.92,-11.67,-5.32,-14.13,-4.88,-12.68,-10.05,-15.44,-18.36,9.08,-8.60,-2.56,-19.40,-6.91,2.56,2.69,12.54,15.92
BalanceNoncurrentBorrowings_qq,,329.44,-100.00,,,-8.57,-53.87,-100.00,,-18.42,40621.37,-100.00,,-0.17,-4.26,-100.00,,-5.43,-5.46,-8.04,-12.01,-7.62,-16.96,-11.51,-12.22,-15.43,-16.05,81.24,25.94,-6.01,-4.34,-33.49,12.12,13.00,-6.07,27.46,-16.52,-7.52,19.06
BalanceNoncurrentBorrowings_sq,,-1.30,-5.03,,,-3.93,-5.58,-100.00,,-2.78,,-100.00,,-2.98,-4.21,-7.44,,-5.43,-6.43,-8.04,-9.86,-5.43,-6.92,-7.69,-7.84,0.16,-5.30,-2.82,-0.35,-4.32,-0.54,-11.49,-6.16,-2.23,1.28,11.95,-11.19,23.29,-14.54
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentOtherLiabilities,105000,105000,,,111000,111000,86000,,316000,326000,8855000,,9429000,9258000,9114000,,8860000,8844000,9061000,8953000,8360000,8353000,8327000,8369000,8575000,8312000,8567000,8701000,8854000,8905000,8456000,8205000,8247000,7818000,8005000,8257000,8233000,8350000,8418000
BalanceNoncurrentOtherLiabilities_yy,,,,,5.71,5.71,,,184.68,193.69,10196.51,,2883.86,2739.88,2.92,,-6.03,-4.47,-0.58,,-5.65,-5.55,-8.10,-6.52,2.57,-0.50,2.88,3.96,3.26,7.14,-1.29,-5.70,-6.86,-12.20,-5.33,0.64,-0.17,6.80,5.16
BalanceNoncurrentOtherLiabilities_sy,,,,,5.71,2.72,,,4.87,13.90,5.34,,-12.34,0.30,2.45,,-3.78,-1.82,1.79,,-5.16,-6.52,-1.96,4.28,15.12,6.84,0.68,-9.12,-1.67,-0.17,-1.77,-5.22,9.59,-4.17,-5.33,0.64,-3.65,-4.72,-0.38
BalanceNoncurrentOtherLiabilities_qq,,,-100.00,,,,-22.52,-100.00,,3.16,2616.26,-100.00,,-1.81,-1.56,-100.00,,-0.18,2.45,-1.19,-6.63,-0.08,-0.31,0.51,2.46,-3.07,3.07,1.57,1.77,0.57,-5.04,-2.97,0.52,-5.21,2.39,3.16,-0.29,1.42,0.82
BalanceNoncurrentOtherLiabilities_sq,,,-1.81,,,,-0.82,-100.00,,1.97,-1.07,-100.00,,-0.46,-1.77,-1.44,,-1.13,-0.12,-1.64,-1.05,-1.82,2.26,0.62,0.72,-3.04,-0.12,-0.63,1.77,0.57,-0.60,-2.55,6.36,-5.21,-2.22,-0.58,-0.34,-4.83,0.41
BalanceCurrentLiabilities,71740000,56626000,,,56025000,52960000,59178000,,60722000,58098000,83075000,,79188000,81062000,100070000,,86017000,73568000,76096000,78373000,81272000,79208000,118717000,116478000,93232000,90073000,129737000,115311000,69772000,87909000,102001000,113120000,87243000,102074000,130378000,98777000,122019000,149993000,151055000
