,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit_sq,,217.35,64.20,-56.16,19.46,44.00,1.78,-87.94,51.26,28.46,78.77,-107.08,82.55,65.95,116.87,-104.37,-1.01,114.39,48.44,-46.73,4.19,38.70,62.75,-71.14,-4.88,41.95,59.68,-81.82,5.79,11.20,30.18,-106.50,89.29,58.17,2.51,-85.81,139.00,-6.86,34.94,-78.95,84.15,37.83,40.72,-109.36,82.29,81.09
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,977000,11595000,17236000,5060000,-2590000,5905000,14030000,-3088000,8285000,3076000,21636000,-16541000,-2933000,20314000,13346000,-6576000,-3647000,21000,17277000,4334000,-14105000,6963000,15383000,-3903000,-8312000,11607000,21987000,-4939000,-16800000,17480000,30919000,-10806000,-7782000,11003000,17710000,5872000,-6445000,26568000,16499000,-4373000,-8533000,3622000,16983000,-5233000,-4177000,15096000
IncomeNetProfit_yy,,,,,-365.10,-49.07,-18.60,-161.03,419.88,-47.91,54.21,-435.65,-135.40,560.40,-38.32,60.24,-24.34,-99.90,29.45,165.91,-286.76,33057.14,-10.96,-190.06,41.07,66.70,42.93,-26.54,-102.12,50.60,40.62,-118.79,53.68,-37.05,-42.72,154.34,17.18,141.46,-6.84,-174.47,-32.40,-86.37,2.93,-19.67,51.05,316.79
IncomeNetProfit_sy,,,,,20.52,-17.46,-4.21,-114.38,-31.66,-21.88,36.56,54.80,9.94,-0.65,-15.40,67.62,9.96,9.88,29.45,31.26,31.26,-25.82,-2.76,-36.98,5.12,22.72,10.13,-54.10,19.30,-12.79,-14.10,-45.53,4.64,0.82,-3.70,8.62,17.18,-15.37,10.82,50.86,-11.65,24.47,13.73,-5.52,7.37,69.64
IncomeNetProfit_qq,,1086.80,48.65,-70.64,-151.19,327.99,137.60,-122.01,368.30,-62.87,603.38,-176.45,82.27,792.60,-34.30,-149.27,44.54,100.58,82171.43,-74.91,-425.45,149.37,120.92,-125.37,-112.96,239.64,89.43,-122.46,-240.15,204.05,76.88,-134.95,27.98,241.39,60.96,-66.84,-209.76,512.23,-37.90,-126.50,-95.13,142.45,368.88,-130.81,20.18,461.41
IncomeNetProfit_sq,,230.49,53.43,-58.20,17.57,37.90,-6.85,-85.15,48.35,84.66,78.77,-108.70,82.27,66.97,85.40,-96.37,-25.77,128.60,25.72,-48.00,-9.50,51.50,105.47,-60.40,-6.16,29.18,46.30,-88.50,9.50,51.94,24.51,-93.93,90.87,62.23,-5.59,-83.12,182.43,-16.23,26.82,-77.55,82.59,26.84,32.95,-101.42,81.09,104.29
IncomeShareholderNetProfit,684000,10899000,18219000,5033000,-2598000,5930000,14065000,-3082000,8122000,3033000,21580000,-16544000,-2897000,20124000,13425000,-6562000,-3884000,-87000,17308000,4437000,-14056000,6914000,15525000,-3839000,-8261000,11639000,22035000,-4897000,-16791000,17463000,30943000,-10794000,-7778000,11003000,17696000,5883000,-6462000,26486000,16394000,-4388000,-8553000,3614000,16925000,-5166000,-4153000,15055000
IncomeShareholderNetProfit_yy,,,,,-479.82,-45.59,-22.80,-161.24,412.63,-48.85,53.43,-436.79,-135.67,563.50,-37.79,60.34,-34.07,-100.43,28.92,167.62,-261.89,8047.13,-10.30,-186.52,41.23,68.34,41.93,-27.56,-103.26,50.04,40.43,-120.42,53.68,-36.99,-42.81,154.50,16.92,140.72,-7.36,-174.59,-32.36,-86.36,3.24,-17.73,51.44,316.57
IncomeShareholderNetProfit_sy,,,,,32.90,-17.12,-6.31,-114.48,-32.82,-21.07,37.55,36.66,9.94,-2.70,-15.26,67.62,9.93,9.88,24.32,31.26,30.66,-25.82,-2.76,-39.76,5.12,17.26,10.13,-54.10,19.30,-11.56,-12.44,-43.27,4.61,1.77,-3.70,8.62,16.92,-15.37,11.33,50.88,-7.47,24.47,13.73,-5.52,7.37,68.84
IncomeShareholderNetProfit_qq,,1493.42,67.16,-72.37,-151.62,328.25,137.18,-121.91,363.53,-62.66,611.51,-176.66,82.49,794.65,-33.29,-148.88,40.81,97.76,19994.25,-74.36,-416.79,149.19,124.54,-124.73,-115.19,240.89,89.32,-122.22,-242.88,204.00,77.19,-134.88,27.94,241.46,60.83,-66.76,-209.84,509.87,-38.10,-126.77,-94.92,142.25,368.32,-130.52,19.61,462.51
IncomeShareholderNetProfit_sq,,226.43,67.16,-59.07,17.57,37.90,-8.20,-82.47,42.79,84.66,78.77,-108.68,82.49,62.19,85.40,-96.37,-25.77,121.93,25.72,-48.00,-17.94,51.50,104.25,-60.40,-6.16,21.13,50.97,-87.58,11.41,51.95,24.51,-93.93,90.87,43.54,-5.59,-82.49,182.40,-16.23,19.93,-76.87,82.59,26.84,32.95,-99.35,81.09,109.07
BalanceNoncurrentAssets,79449000,84371000,87492000,92439000,93522000,116375000,119548000,129995000,134322000,156240000,230490000,228146000,232032000,257320000,256536000,271231000,275404000,286302000,301442000,326392000,324561000,327070000,318245000,320009000,320861000,322997000,314240000,301443000,302355000,299015000,301171000,320036000,322755000,329224000,351784000,380982000,384117000,389821000,385025000,327114000,328144000,322212000,320221000,313531000,315620000,318144000
BalanceNoncurrentAssets_yy,,,,,17.71,37.93,36.64,40.63,43.63,34.26,92.80,75.50,72.74,64.70,11.30,18.88,18.69,11.26,17.50,20.34,17.85,14.24,5.57,-1.96,-1.14,-1.25,-1.26,-5.80,-5.77,-7.42,-4.16,6.17,6.75,10.10,16.81,19.04,19.01,18.41,9.45,-14.14,-14.57,-17.34,-16.83,-4.15,-3.82,-1.26
BalanceNoncurrentAssets_sy,,,,,35.70,56.92,36.64,24.52,26.07,18.19,18.04,4.93,0.86,-1.08,0.09,-0.09,5.67,6.21,2.88,4.43,4.78,2.34,-1.20,-3.04,-2.28,-2.00,-4.35,-2.94,-4.70,-5.12,-3.12,-4.00,3.95,0.89,1.89,1.24,0.19,1.14,0.49,-1.12,-1.53,-1.63,2.33,-0.39,0.18,0.42
BalanceNoncurrentAssets_qq,,6.20,3.70,5.65,1.17,24.44,2.73,8.74,3.33,16.32,47.52,-1.02,1.70,10.90,-0.30,5.73,1.54,3.96,5.29,8.28,-0.56,0.77,-2.70,0.55,0.27,0.67,-2.71,-4.07,0.30,-1.10,0.72,6.26,0.85,2.00,6.85,8.30,0.82,1.48,-1.23,-15.04,0.31,-1.81,-0.62,-2.09,0.67,0.80
BalanceNoncurrentAssets_sq,,3.56,-48.24,3.96,2.06,4.24,-50.50,8.60,3.09,-1.50,-51.40,-0.53,-0.62,0.06,-100.00,-0.21,0.38,1.42,-100.00,0.68,-0.05,-0.19,-0.49,-2.00,-0.16,0.24,-1.46,-0.92,-1.35,0.59,-0.17,0.50,0.07,0.68,-0.21,0.10,-0.30,0.30,-1.23,1.48,-0.09,0.12,0.32,-1.80,0.60,0.50
BalanceIntangibleAssets,2129000,2112000,2749000,2504000,2556000,10596000,10439000,9158000,9900000,12390000,17891000,23909000,24305000,27018000,27161000,29589000,28717000,30023000,31579000,31923000,30487000,35474000,34347000,35101000,33353000,33755000,32997000,34849000,34181000,34430000,36275000,48909000,50437000,51381000,49676000,49061000,49761000,52019000,51317000,54110000,58881000,57197000,56792000,55475000,54728000,55086000
BalanceIntangibleAssets_yy,,,,,20.06,401.70,279.74,265.73,287.32,16.93,71.39,161.07,145.51,118.06,51.81,23.76,18.15,11.12,16.27,7.89,6.16,18.16,8.77,9.96,9.40,-4.85,-3.93,-0.72,2.48,2.00,9.93,40.35,47.56,49.23,36.94,0.31,-1.34,1.24,3.30,10.29,18.33,9.95,10.67,2.52,-7.05,-3.69
BalanceIntangibleAssets_sy,,,,,21.64,204.50,125.87,2.94,19.42,16.93,0.24,-6.46,6.06,11.09,143.41,12.42,1.75,6.56,-10.10,2.62,3.03,-4.89,-28.95,-3.28,-2.95,-2.60,-2.03,-3.19,0.01,-5.33,-1.29,-1.42,-2.31,0.05,2.70,0.31,-1.34,-2.99,-1.03,-0.66,-0.06,-0.06,0.48,0.10,-0.55,-0.62
BalanceIntangibleAssets_qq,,-0.80,30.16,-8.91,2.08,314.55,-1.48,-12.27,8.10,25.15,44.40,33.64,1.66,11.16,0.53,8.94,-2.95,4.55,5.18,1.09,-4.50,16.36,-3.18,2.20,-4.98,1.21,-2.25,5.61,-1.92,0.73,5.36,34.83,3.12,1.87,-3.32,-1.24,1.43,4.54,-1.35,5.44,8.82,-2.86,-0.71,-2.32,-1.35,0.65
BalanceIntangibleAssets_sq,,-3.69,-100.00,-7.24,-5.14,1.12,-100.00,18.90,-1.35,0.14,-100.00,16.92,0.02,-5.13,-100.00,0.89,-2.20,0.51,-100.00,-3.81,-4.50,-1.21,-8.54,-0.71,-0.85,-0.86,-1.30,-1.20,-1.92,-0.73,-0.12,,-0.82,1.01,-0.79,-0.78,-0.73,-0.38,-1.28,-0.06,-0.50,-0.64,0.22,0.16,,-0.04
BalanceProperty,67381000,71361000,74594000,80594000,81705000,93567000,99224000,108161000,110999000,108398000,177233000,185508000,184904000,206956000,206588000,214911000,216475000,223710000,234349000,235421000,248836000,247451000,238842000,236379000,238562000,239837000,233134000,220558000,219148000,217864000,219710000,223493000,223466000,225079000,223942000,226854000,228497000,232401000,230556000,231803000,228050000,226275000,223775000,220825000,222041000,222673000
BalanceProperty_yy,,,,,21.26,31.12,33.02,34.20,35.85,15.85,78.62,71.51,66.58,90.92,16.56,15.85,17.07,8.10,13.44,9.54,14.95,10.61,1.92,0.41,-4.13,-3.08,-2.39,-6.69,-8.14,-9.16,-5.76,1.33,1.97,3.31,1.93,1.50,2.25,3.25,2.95,2.18,-0.20,-2.64,-2.94,-4.74,-2.63,-1.59
BalanceProperty_sy,,,,,34.99,33.58,33.02,24.90,23.14,16.06,18.15,7.56,1.93,-3.74,-1.59,-2.71,0.76,2.05,2.72,8.57,4.53,0.81,1.61,-4.92,-3.98,-3.34,-6.71,-2.66,-3.40,-4.56,-2.52,-3.07,-1.00,0.92,0.26,0.06,-0.29,0.38,1.54,1.81,-0.86,0.12,0.50,0.52,3.25,4.47
BalanceProperty_qq,,5.91,4.53,8.04,1.38,14.52,6.05,9.01,2.62,-2.34,63.50,4.67,-0.33,11.93,-0.18,4.03,0.73,3.34,4.76,0.46,5.70,-0.56,-3.48,-1.03,0.92,0.53,-2.79,-5.39,-0.64,-0.59,0.85,1.72,-0.01,0.72,-0.51,1.30,0.72,1.71,-0.79,0.54,-1.62,-0.78,-1.10,-1.32,0.55,0.28
BalanceProperty_sq,,4.08,-47.73,3.26,4.36,4.58,-50.38,9.01,1.40,-2.01,-53.50,0.36,-1.04,-0.44,-100.00,-0.78,0.21,1.32,-100.00,0.22,-0.49,-0.78,-0.64,-1.03,-0.10,0.48,-1.80,0.78,-1.45,-0.45,-0.06,0.10,-0.04,0.46,-0.62,-0.70,-0.66,0.41,-1.22,0.78,-0.56,-0.24,-0.04,-0.24,0.68,0.28
BalanceNoncurrentReceivables,,,,5000,3000,,1000,4000,5000,13189000,15084000,1478000,1396000,2206000,2163000,1266000,1248000,1423000,1732000,1168000,1081000,1121000,1082000,322000,354000,359000,350000,518000,1416000,1398000,1397000,504000,481000,773000,735000,808000,815000,485000,401000,443000,584000,479000,474000,412000,415000,431000
BalanceNoncurrentReceivables_yy,,,,,,,,-20.00,66.67,,1508300.00,36850.00,27820.00,-83.27,-85.66,-14.34,-10.60,-35.49,-19.93,-7.74,-13.38,-21.22,-37.53,-72.43,-67.25,-67.98,-67.65,60.87,300.00,289.42,299.14,-2.70,-66.03,-44.71,-47.39,60.32,69.44,-37.26,-45.44,-45.17,-28.34,-1.24,18.20,-7.00,-28.94,-10.02
BalanceNoncurrentReceivables_sy,,,,,,,,-6.11,,,1508300.00,-50.30,-75.00,-47.07,-85.66,-90.16,-10.60,-35.49,-19.93,4.00,42.47,76.70,-37.53,5.98,-24.79,-59.37,-33.60,-11.28,-36.70,-2.54,-21.18,-58.86,-49.02,-53.82,-43.98,23.33,-14.06,-37.26,-24.75,-19.21,-14.17,5.34,-26.65,-79.17,-48.55,-44.08
BalanceNoncurrentReceivables_qq,,,,,-40.00,-100.00,,300.00,25.00,263680.00,14.37,-90.20,-5.55,58.02,-1.95,-41.47,-1.42,14.02,21.71,-32.56,-7.45,3.70,-3.48,-70.24,9.94,1.41,-2.51,48.00,173.36,-1.27,-0.07,-63.92,-4.56,60.71,-4.92,9.93,0.87,-40.49,-17.32,10.47,31.83,-17.98,-1.04,-13.08,0.73,3.86
BalanceNoncurrentReceivables_sq,,,,,2.56,-27.33,,300.00,-8.30,-1.30,-100.00,-90.20,-5.55,-3.33,-100.00,-41.47,-1.42,43.56,-100.00,-32.56,,8.45,-6.99,-14.29,,2.27,-9.50,-4.95,-19.20,31.94,-7.39,-32.74,,-18.90,-28.57,5.20,,-10.04,-7.16,5.24,0.35,-3.63,-6.58,-32.32,0.36,-1.96
BalanceNoncurrInvestments,4408000,4044000,4339000,4160000,4845000,3890000,4394000,5076000,5409000,5179000,5117000,5391000,6089000,6825000,5731000,5866000,5747000,5719000,6170000,20194000,6177000,6167000,5967000,6036000,6131000,6143000,6072000,6371000,6344000,6601000,6826000,7039000,7879000,12807000,37545000,67681000,67631000,67968000,67995000,7860000,7843000,7386000,7263000,7291000,7149000,7489000
BalanceNoncurrInvestments_yy,,,,,9.91,-3.81,1.27,22.02,11.64,33.14,16.45,6.21,12.57,31.78,12.00,8.81,-5.62,-16.21,7.66,244.26,7.48,7.83,-3.29,-70.11,-0.74,-0.39,1.76,5.55,3.47,7.46,12.42,10.49,24.20,94.02,450.03,861.51,758.37,430.71,81.10,-88.39,-88.40,-89.13,-89.32,-7.24,-8.85,1.39
BalanceNoncurrInvestments_sy,,,,,36.92,-3.81,0.64,,,5.16,7.48,,,,,,,-4.98,,24.19,3.74,7.10,,,-0.74,-19.58,-19.53,-1.73,-1.62,-42.29,-40.82,,,,7.27,8.64,,,-2.13,-11.50,-1.38,-1.57,,-5.66,-7.96,-0.56
BalanceNoncurrInvestments_qq,,-8.26,7.29,-4.13,16.47,-19.71,12.96,15.52,6.56,-4.25,-1.20,5.35,12.95,12.09,-16.03,2.36,-2.03,-0.49,7.89,227.29,-69.41,-0.16,-3.24,1.16,1.57,0.20,-1.16,4.92,-0.42,4.05,3.41,3.12,11.93,62.55,193.16,80.27,-0.07,0.50,0.04,-88.44,-0.22,-5.83,-1.67,0.39,-1.95,4.76
BalanceNoncurrInvestments_sq,,-5.57,-100.00,-2.06,,-17.11,-100.00,7.48,,-0.68,-100.00,,,,-100.00,,,-0.05,-100.00,,,0.05,-1.26,-29.57,,0.20,,-20.12,,0.06,3.41,-1.60,,,,,-0.04,,,,,,,-1.43,-2.15,-1.25
BalanceOtherNoncurrentAssets,5531000,6854000,5810000,5176000,4413000,8322000,5490000,7596000,8009000,17084000,15165000,11860000,15338000,14315000,14893000,19599000,23217000,25427000,27612000,37686000,37980000,36857000,38007000,42171000,42461000,42903000,41687000,39147000,41266000,38722000,36963000,40091000,40492000,39184000,39886000,36578000,37413000,36948000,34756000,32898000,32786000,30875000,31917000,29528000,31287000,32465000
BalanceOtherNoncurrentAssets_yy,,,,,-20.21,21.42,-5.51,46.75,81.49,105.29,176.23,56.13,91.51,-16.21,-1.79,65.25,51.37,77.62,85.40,92.29,63.59,44.95,37.65,11.90,11.80,16.40,9.68,-7.17,-2.81,-9.75,-11.33,2.41,-1.88,1.19,7.91,-8.76,-7.60,-5.71,-12.86,-10.06,-12.37,-16.44,-8.17,-10.24,-4.57,5.15
BalanceOtherNoncurrentAssets_sy,,,,,57.98,46.15,-5.51,38.25,33.49,38.96,27.27,8.32,5.73,2.14,-0.23,4.45,-1.78,24.48,,10.03,16.26,-2.04,-0.13,22.39,21.52,10.74,9.68,,-1.40,-3.72,-0.42,16.24,-4.04,0.92,7.54,-2.56,-2.53,-2.02,-5.35,-9.37,-5.06,-13.94,-1.89,-7.54,7.85,25.80
BalanceOtherNoncurrentAssets_qq,,23.92,-15.23,-10.91,-14.74,88.58,-34.03,38.36,5.44,113.31,-11.23,-21.79,29.33,-6.67,4.04,31.60,18.46,9.52,8.59,36.48,0.78,-2.96,3.12,10.96,0.69,1.04,-2.83,-6.09,5.41,-6.16,-4.54,8.46,1.00,-3.23,1.79,-8.29,2.28,-1.24,-5.93,-5.35,-0.34,-5.83,3.37,-7.49,5.96,3.77
BalanceOtherNoncurrentAssets_sq,,3.40,-100.00,5.00,,3.32,-67.02,23.33,,-4.05,-56.25,-6.30,2.60,-6.28,-100.00,,4.73,8.87,-100.00,-5.85,1.93,2.28,-1.67,10.96,4.36,-2.74,,-1.32,4.58,3.24,-1.54,1.28,,3.58,,-8.29,0.92,-0.26,-1.86,-11.61,-4.00,1.68,3.37,-10.55,0.19,5.16
BalanceCurrentAssets,175730000,214172000,269350000,218032000,220759000,333449000,344097000,302007000,305523000,298194000,378191000,311182000,315022000,398124000,419219000,331297000,390572000,484932000,526089000,410751000,401059000,479926000,497308000,373801000,397385000,496026000,494327000,429832000,435492000,504875000,524409000,411477000,412382000,460877000,468379000,374082000,402040000,503897000,476285000,475949000,537998000,638717000,596657000,508645000,546243000,599818000
BalanceCurrentAssets_yy,,,,,25.62,55.69,27.75,38.51,38.40,-10.57,9.91,3.04,3.11,33.51,10.85,6.46,23.98,21.80,25.49,23.98,2.69,-1.03,-5.47,-9.00,-0.92,3.35,-0.60,14.99,9.59,1.78,6.09,-4.27,-5.31,-8.71,-10.68,-9.09,-2.51,9.33,1.69,27.23,33.82,26.76,25.27,6.87,1.53,-6.09
BalanceCurrentAssets_sy,,,,,24.34,37.30,27.75,17.24,16.92,4.17,-0.39,-9.52,-12.38,2.44,10.85,13.12,11.49,13.62,13.68,9.07,10.02,3.26,-5.47,-3.12,-5.02,3.66,3.45,-0.61,7.14,-4.40,-4.80,-2.80,-5.31,6.82,2.92,1.31,3.21,3.66,5.50,8.41,11.00,7.87,6.76,8.52,7.05,3.32
BalanceCurrentAssets_qq,,21.88,25.76,-19.05,1.25,51.05,3.19,-12.23,1.16,-2.40,26.83,-17.72,1.23,26.38,5.30,-20.97,17.89,24.16,8.49,-21.92,-2.36,19.66,3.62,-24.84,6.31,24.82,-0.34,-13.05,1.32,15.93,3.87,-21.54,0.22,11.76,1.63,-20.13,7.47,25.34,-5.48,-0.07,13.04,18.72,-6.59,-14.75,7.39,9.81
BalanceCurrentAssets_sq,,9.10,-54.02,-19.05,5.23,2.46,-53.37,-12.23,1.16,-2.40,-56.96,-17.72,1.86,12.60,-100.00,-20.37,2.24,9.58,-100.00,-14.40,1.86,7.14,-5.00,-12.50,3.58,11.08,3.20,-7.16,3.47,3.50,0.48,-8.90,4.21,8.43,2.87,-9.35,12.17,4.81,0.78,-6.43,4.57,6.75,-0.19,-5.22,10.97,2.84
BalanceInventory,53062000,60951000,74649000,59853000,71687000,83376000,85736000,68607000,78617000,83238000,105678000,92107000,110782000,127813000,136255000,116883000,157907000,175207000,163141000,131818000,145684000,162700000,158853000,115030000,134035000,147143000,134855000,116725000,143952000,158017000,146813000,130802000,136244000,142274000,146932000,116974000,134054000,177376000,156822000,144844000,172499000,193947000,202349000,193040000,212971000,216963000
BalanceInventory_yy,,,,,35.10,36.79,14.85,14.63,9.67,-0.17,23.26,34.25,40.91,53.55,28.93,26.90,42.54,37.08,19.73,12.78,-7.74,-7.14,-2.63,-12.74,-8.00,-9.56,-15.11,1.47,7.40,7.39,8.87,12.06,-5.35,-9.96,0.08,-10.57,-1.61,24.67,6.73,23.83,28.68,9.34,29.03,33.27,23.46,11.87
BalanceInventory_sy,,,,,40.11,24.96,16.14,14.04,5.70,-1.02,-9.94,-6.88,-9.36,-10.64,-10.79,6.61,15.88,32.13,19.73,12.78,19.24,8.36,-2.63,-4.47,-4.46,-4.02,-13.12,-0.39,-2.35,2.07,-5.18,0.60,2.76,-0.72,3.29,7.04,2.34,5.68,5.26,4.18,9.75,4.85,5.66,14.75,19.20,18.16
BalanceInventory_qq,,14.87,22.47,-19.82,19.77,16.31,2.83,-19.98,14.59,5.88,26.96,-12.84,20.28,15.37,6.60,-14.22,35.10,10.96,-6.89,-19.20,10.52,11.68,-2.36,-27.59,16.52,9.78,-8.35,-13.44,23.33,9.77,-7.09,-10.91,4.16,4.43,3.27,-20.39,14.60,32.32,-11.59,-7.64,19.09,12.43,4.33,-4.60,10.32,1.87
BalanceInventory_sq,,9.41,-57.64,-14.98,12.29,2.10,-51.70,-19.98,7.46,-2.64,-55.67,-11.15,1.08,-3.74,-100.00,6.18,7.24,4.84,-100.00,0.48,1.94,4.78,-7.38,-2.69,7.37,0.16,-3.67,-0.78,-0.42,3.31,-4.04,-3.60,3.31,9.53,-6.21,-0.12,3.42,5.70,-3.73,-1.58,0.95,4.42,1.87,5.98,9.51,1.87
BalanceCurrentReceivables,108867000,134214000,170518000,135678000,124344000,149455000,154834000,119416000,119163000,127036000,195046000,140418000,146807000,213751000,230810000,173372000,189355000,244234000,294320000,231239000,216217000,273479000,288689000,212981000,213363000,284550000,304079000,238455000,228421000,282169000,302295000,226046000,223122000,262861000,270304000,210048000,202148000,271893000,268356000,211750000,243492000,295777000,307056000,257611000,274450000,334887000
BalanceCurrentReceivables_yy,,,,,14.22,11.36,-9.20,-11.99,-4.17,-15.00,25.97,17.59,23.20,68.26,18.34,23.47,28.98,14.26,27.52,33.38,14.19,11.97,-1.91,-7.90,-1.32,4.05,5.33,11.96,7.06,-0.84,-0.59,-5.20,-2.32,-6.84,-10.58,-7.08,-9.40,3.44,-0.72,0.81,20.45,8.78,14.42,21.66,12.71,13.22
BalanceCurrentReceivables_sy,,,,,13.96,12.90,-9.20,12.88,9.58,1.40,25.97,-9.30,-6.71,0.94,37.11,19.60,24.58,11.74,4.92,11.11,13.12,5.56,-2.45,-9.83,-10.58,2.42,5.33,3.98,8.22,-7.31,-0.52,-4.82,1.19,-1.79,5.92,-0.20,-3.64,3.18,0.83,5.22,8.32,6.35,14.42,10.97,12.71,11.07
BalanceCurrentReceivables_qq,,23.28,27.05,-20.43,-8.35,20.19,3.60,-22.87,-0.21,6.61,53.54,-28.01,4.55,45.60,7.98,-24.89,9.22,28.98,20.51,-21.43,-6.50,26.48,5.56,-26.22,0.18,33.36,6.86,-21.58,-4.21,23.53,7.13,-25.22,-1.29,17.81,2.83,-22.29,-3.76,34.50,-1.30,-21.09,14.99,21.47,3.81,-16.10,6.54,22.02
BalanceCurrentReceivables_sq,,12.01,-57.42,-25.69,5.36,10.84,-54.57,11.01,,-6.67,-49.20,-13.50,4.89,14.80,-100.00,-24.55,2.18,13.28,-100.00,-10.29,0.54,11.34,2.74,-15.93,3.50,15.49,-4.61,-19.70,5.62,8.13,1.01,-19.81,15.45,16.60,9.11,-23.49,10.32,11.16,0.51,-21.09,13.87,3.58,8.54,-23.99,15.83,3.17
BalanceCurrentInvestments,10000,68000,,0,0,3516000,2339000,1804000,3807000,3897000,4889000,5760000,4572000,2545000,4377000,5366000,10671000,10916000,12064000,5029000,3041000,5022000,6916000,4734000,5071000,4557000,3993000,5113000,3517000,3925000,2957000,5657000,3665000,5121000,4193000,5161000,5865000,4934000,4122000,64651000,64490000,65329000,45726000,5073000,3248000,3538000
BalanceCurrentInvestments_yy,,,,,-100.00,5070.59,,,,10.84,109.02,219.29,20.09,-34.69,-10.47,-6.84,133.40,328.92,175.62,-6.28,-71.50,-53.99,-42.67,-5.87,66.75,-9.26,-42.26,8.01,-30.64,-13.87,-25.95,10.64,4.21,30.47,41.80,-8.77,60.03,-3.65,-1.69,1152.68,999.57,1224.06,1009.32,-92.15,-94.96,-94.58
BalanceCurrentInvestments_sy,,,,,-100.00,-40.00,,,,10.84,109.02,219.29,-4.19,-34.69,-10.47,-53.42,9.49,59.88,37.81,3.16,-100.00,-2.81,-38.22,-5.87,85.94,-56.00,10.20,8.01,-61.44,-2.58,-35.85,6.88,-0.22,-23.73,-63.90,-23.73,-33.36,-71.13,28.83,3.72,-21.42,-15.72,-27.81,-8.43,-83.33,-97.29
BalanceCurrentInvestments_qq,,580.00,-100.00,,,,-33.48,-22.87,111.03,2.36,25.46,17.82,-20.62,-44.34,71.98,22.60,98.86,2.30,10.52,-58.31,-39.53,65.14,37.71,-31.55,7.12,-10.14,-12.38,28.05,-31.21,11.60,-24.66,91.31,-35.21,39.73,-18.12,23.09,13.64,-15.87,-16.46,1468.44,-0.25,1.30,-30.01,-88.91,-35.97,8.93
BalanceCurrentInvestments_sq,,11.11,-100.00,,,,-100.00,-22.87,111.03,2.36,-100.00,17.82,-10.01,-44.34,-100.00,-27.98,-15.50,-100.00,-100.00,-79.15,-39.53,-3.50,-22.27,102.04,7.12,-64.71,,1.11,-1.48,,,0.58,-32.01,-12.04,-27.36,19.15,6.82,-32.89,14.51,-21.42,-22.02,,0.16,-57.14,-55.98,-40.22
BalanceCash,12972000,17907000,23028000,22501000,24217000,94628000,101188000,112180000,102156000,84023000,72578000,72897000,52861000,54015000,47777000,35676000,32639000,54575000,56564000,42665000,36117000,38725000,42850000,41056000,44916000,59776000,51400000,69539000,59602000,60764000,72344000,48972000,49351000,50621000,46950000,41899000,59973000,49694000,46985000,54704000,57517000,83664000,41526000,52921000,55574000,44430000
BalanceCash_yy,,,,,86.69,428.44,339.41,398.56,321.84,-11.21,-28.27,-35.02,-48.25,-35.71,-34.17,-51.06,-38.26,1.04,18.39,19.59,10.66,-29.04,-24.25,-3.77,24.36,54.36,19.95,69.38,32.70,1.65,40.75,-29.58,-17.20,-16.69,-35.10,-14.44,21.52,-1.83,0.07,30.56,-4.10,68.36,-11.62,-3.26,-3.38,-46.89
BalanceCash_sy,,,,,86.69,34.84,29.14,0.01,-13.76,-19.50,-52.28,-19.45,-25.32,-32.22,-34.17,-9.11,-18.14,-17.24,18.39,-5.82,9.14,7.65,-24.25,9.93,6.82,59.20,44.54,31.99,29.97,-1.38,26.15,-8.78,31.23,18.06,-5.75,18.00,-18.03,19.44,-21.86,4.14,-2.26,4.20,-0.85,14.01,-8.43,17.16
BalanceCash_qq,,38.04,28.60,-2.29,7.63,290.75,6.93,10.86,-8.94,-17.75,-13.62,0.44,-27.49,2.18,-11.55,-25.33,-8.51,67.21,3.64,-24.57,-15.35,7.22,10.65,-4.19,9.40,33.08,-14.01,35.29,-14.29,1.95,19.06,-32.31,0.77,2.57,-7.25,-10.76,43.14,-17.14,-5.45,16.43,5.14,45.46,-50.37,27.44,5.01,-20.05
