,2005/Q1,2005/Q2,2005/Q3,2005/Q4,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,17480000,28020000,27834000,15358000,9291000,34382000,25220000,19090000,21613000,20682000,28482000,27505000,17208000,20958000,22725000,319000,2792000,20568000,32537000,14883000,15010000,19300000,37215000,18183000,18844000,30874000,34042000,30488000,23924000,31846000,44012000,17267000,16996000,42887000,43999000,49601000,30765000,52641000,62210000,23415000,35114000,57575000,65421000,51703000,54080000,89359000,86516000,47935000,54685000,64833000,77117000,39994000,53298000,71694000,83150000
IncomeNetProfit_yy,,,,,-46.85,22.71,-9.39,24.30,132.62,-39.85,12.93,44.08,-20.38,1.33,-20.21,-98.84,-83.77,-1.86,43.18,4565.52,437.61,-6.16,14.38,22.17,25.54,59.97,-8.53,67.67,26.96,3.15,29.29,-43.36,-28.96,34.67,-0.03,187.26,81.01,22.74,41.39,-52.79,14.14,9.37,5.16,120.81,54.01,55.20,32.24,-7.29,1.12,-27.45,-10.86,-16.57,-2.54,10.58,7.82
IncomeNetProfit_sy,,,,,28.05,109.35,97.13,-18.09,2.84,-4.92,-1.66,-35.71,-10.37,-29.62,-17.52,-78.42,-77.10,-20.68,-5.52,52.11,-45.80,34.06,81.41,22.17,180.36,91.71,77.42,170.78,7.01,7.10,-31.56,-71.98,-57.92,-37.30,24.34,79.20,68.93,-16.53,11.49,27.62,-4.46,25.66,36.00,58.69,52.86,55.16,-0.02,-11.32,15.00,-20.58,3.94,-8.64,38.55,24.66,20.34
IncomeNetProfit_qq,,60.30,-0.66,-44.82,-39.50,270.06,-26.65,-24.31,13.22,-4.31,37.71,-3.43,-37.44,21.79,8.43,-98.60,775.24,636.68,58.19,-54.26,0.85,28.58,92.82,-51.14,3.64,63.84,10.26,-10.44,-21.53,33.11,38.20,-60.77,-1.57,152.34,2.59,12.73,-37.98,71.11,18.18,-62.36,49.96,63.97,13.63,-20.97,4.60,65.23,-3.18,-44.59,14.08,18.56,18.95,-48.14,33.26,34.52,15.98
IncomeNetProfit_sq,,41.91,19.88,-33.39,25.39,25.88,17.94,-59.08,66.44,0.31,3.58,-65.39,59.81,-21.12,9.54,-98.60,100.47,78.66,58.19,-47.74,0.85,94.47,12.65,-43.63,151.17,45.09,6.42,4.44,-12.82,4.33,-46.65,-58.26,95.15,30.70,9.95,-19.78,34.06,-16.34,28.48,-17.19,12.18,47.02,14.59,-22.69,33.20,27.42,-25.18,-40.14,71.60,10.55,7.99,-67.68,122.39,3.80,-4.57
IncomeShareholderNetProfit,17377000,27843000,27777000,15019000,9200000,34313000,25205000,19084000,21613000,20595000,28276000,27493000,17214000,20964000,22593000,421000,2778000,20630000,32413000,14772000,15011000,19301000,37206000,18184000,18845000,30874000,34042000,30488000,23924000,31846000,44012000,17267000,16996000,42887000,43999000,49601000,30765000,52641000,62210000,23415000,35114000,57575000,65421000,51703000,54080000,89359000,86516000,47935000,54685000,64816000,77256000,40115000,53306000,71670000,83171000
IncomeShareholderNetProfit_yy,,,,,-47.06,23.24,-9.26,27.07,134.92,-39.98,12.18,44.06,-20.35,1.79,-20.10,-98.47,-83.86,-1.59,43.46,3408.79,440.35,-6.44,14.79,23.10,25.54,59.96,-8.50,67.66,26.95,3.15,29.29,-43.36,-28.96,34.67,-0.03,187.26,81.01,22.74,41.39,-52.79,14.14,9.37,5.16,120.81,54.01,55.20,32.24,-7.29,1.12,-27.47,-10.70,-16.31,-2.52,10.57,7.66
IncomeShareholderNetProfit_sy,,,,,28.05,73.74,44.06,-18.09,22.23,13.82,-1.26,-3.79,-10.37,-15.38,-22.04,-78.24,-77.10,-42.77,-0.05,38.41,-45.50,12.63,111.75,23.10,199.69,91.71,77.42,169.38,13.23,4.87,-28.08,-68.52,-65.88,-41.99,24.34,44.34,68.93,-8.82,11.49,27.62,-7.36,25.66,36.70,62.99,55.13,50.95,0.23,-5.70,7.27,-21.16,2.00,-7.15,39.28,24.65,19.11
IncomeShareholderNetProfit_qq,,60.23,-0.24,-45.93,-38.74,272.97,-26.54,-24.28,13.25,-4.71,37.30,-2.77,-37.39,21.78,7.77,-98.14,559.86,642.62,57.12,-54.43,1.62,28.58,92.77,-51.13,3.64,63.83,10.26,-10.44,-21.53,33.11,38.20,-60.77,-1.57,152.34,2.59,12.73,-37.98,71.11,18.18,-62.36,49.96,63.97,13.63,-20.97,4.60,65.23,-3.18,-44.59,14.08,18.53,19.19,-48.08,32.88,34.45,16.05
IncomeShareholderNetProfit_sq,,41.91,19.88,-33.39,25.39,25.35,17.94,-59.08,114.56,0.26,3.74,-61.48,58.49,-0.68,9.32,-103.26,98.47,112.98,57.12,-47.74,5.85,150.36,8.42,-41.56,136.38,44.70,6.49,-6.52,-4.11,4.48,-46.65,-58.26,95.15,31.01,9.95,-29.50,34.06,-16.32,28.48,-16.59,12.18,49.60,16.69,-21.98,29.06,26.72,-26.25,-42.42,71.59,9.82,4.07,-67.68,114.93,-1.92,-5.56
BalanceNoncurrentAssets,476012000,,529197000,539619000,604870000,665674000,672106000,720669000,735521000,794730000,820435000,847004000,846383000,850865000,855173000,859152000,856781000,845573000,834181000,834042000,817393000,831664000,838371000,866422000,875959000,895277000,905506000,932363000,927660000,933659000,930458000,931858000,940842000,966781000,977917000,1005933000,992948000,992177000,994271000,1016520000,1031273000,1071513000,1100059000,1140961000,1149085000,1302310000,1351348000,1395571000,1378921000,1375701000,1380996000,1438840000,1440882000,1459155000,1493228000
BalanceNoncurrentAssets_yy,,,,,27.07,,27.00,33.55,21.60,19.39,22.07,17.53,15.07,7.06,4.23,1.43,1.23,-0.62,-2.45,-2.92,-4.60,-1.64,0.50,3.88,7.16,7.65,8.01,7.61,5.90,4.29,2.76,-0.05,1.42,3.55,5.10,7.95,5.54,2.63,1.67,1.05,3.86,8.00,10.64,12.24,11.42,21.54,22.84,22.32,20.00,5.64,2.19,3.10,4.49,6.07,8.13
BalanceNoncurrentAssets_sy,,,,,27.07,,1.95,12.41,8.89,19.39,22.07,39.20,30.33,12.83,4.60,22.10,9.25,16.42,-2.10,0.36,-2.46,-1.15,-3.65,0.02,1.86,-0.71,-0.03,5.32,5.58,5.45,2.76,1.54,1.56,1.63,3.36,7.53,7.50,13.53,8.51,4.11,4.42,5.66,3.76,4.04,3.22,2.82,1.54,2.95,1.44,1.28,0.86,0.66,3.53,4.14,-6.54
BalanceNoncurrentAssets_qq,,-100.00,,1.97,12.09,10.05,0.97,7.23,2.06,8.05,3.23,3.24,-0.07,0.53,0.51,0.47,-0.28,-1.31,-1.35,-0.02,-2.00,1.75,0.81,3.35,1.10,2.21,1.14,2.97,-0.50,0.65,-0.34,0.15,0.96,2.76,1.15,2.86,-1.29,-0.08,0.21,2.24,1.45,3.90,2.66,3.72,0.71,13.33,3.77,3.27,-1.19,-0.23,0.38,4.19,0.14,1.27,2.34
BalanceNoncurrentAssets_sq,,0.35,,2.64,3.56,1.88,-1.01,5.07,1.65,8.16,-50.75,3.28,2.75,1.91,-52.80,3.22,0.26,-0.64,-100.00,-0.10,-0.91,-0.24,-100.00,1.85,-0.79,-1.02,-100.00,2.97,-0.50,0.14,-0.43,1.40,0.96,0.95,0.63,1.92,-0.70,0.92,0.37,1.18,-0.16,0.20,0.64,2.28,-1.22,0.87,-0.24,2.20,-1.08,-0.42,-0.61,0.78,0.28,1.06,1.67
BalanceIntangibleAssets,9455000,,10385000,8873000,79499000,78367000,77996000,89635000,88542000,91682000,91668000,91774000,90950000,93544000,92986000,91460000,90362000,86738000,85119000,84232000,83143000,82657000,81578000,81133000,80336000,79231000,78445000,75444000,74633000,73508000,72801000,71932000,71169000,70036000,69015000,69592000,69217000,71408000,71029000,70400000,69154000,81741000,80654000,77749000,76462000,75567000,74037000,69127000,67949000,67962000,66822000,65541000,64597000,62952000,60565000
BalanceIntangibleAssets_yy,,,,,740.81,,651.04,910.20,11.37,16.99,17.53,2.39,2.72,2.03,1.44,-0.34,-0.65,-7.28,-8.46,-7.90,-7.99,-4.70,-4.16,-3.68,-3.38,-4.14,-3.84,-7.01,-7.10,-7.22,-7.19,-4.66,-4.64,-4.72,-5.20,-3.25,-2.74,1.96,2.92,1.16,-0.09,14.47,13.55,10.44,10.57,-7.55,-8.20,-11.09,-11.13,-10.06,-9.75,-5.19,-4.93,-7.37,-9.36
BalanceIntangibleAssets_sy,,,,,-11.64,,-41.25,5.79,8.12,21.22,22.50,17.87,6.75,-2.50,12.63,7.98,25.73,6.72,-8.46,-2.32,-7.99,-4.46,-4.16,-2.22,4.24,-3.16,-3.40,-2.48,-4.97,0.86,-8.79,-0.88,-1.62,-0.09,0.23,-2.33,-1.67,-0.60,-0.90,-1.34,-1.84,0.40,0.66,-2.73,-3.86,-1.45,2.51,-0.94,-3.72,-3.64,-5.36,-5.62,-6.20,-7.91,-15.18
BalanceIntangibleAssets_qq,,-100.00,,-14.56,795.97,-1.42,-0.47,14.92,-1.22,3.55,-0.02,0.12,-0.90,2.85,-0.60,-1.64,-1.20,-4.01,-1.87,-1.04,-1.29,-0.58,-1.31,-0.55,-0.98,-1.38,-0.99,-3.83,-1.07,-1.51,-0.96,-1.19,-1.06,-1.59,-1.46,0.84,-0.54,3.17,-0.53,-0.89,-1.77,18.20,-1.33,-3.60,-1.66,-1.17,-2.02,-6.63,-1.70,0.02,-1.68,-1.92,-1.44,-2.55,-3.79
BalanceIntangibleAssets_sq,,-7.89,,-13.30,-9.62,-1.42,-13.71,6.90,-6.02,1.63,-100.00,12.29,-1.49,-3.94,-100.00,3.05,-1.16,-1.96,-100.00,-0.74,-1.92,-1.81,-100.00,-2.58,0.63,-1.87,-100.00,-3.20,-0.47,-1.04,-2.08,-0.19,-0.62,-1.32,-1.46,-0.19,-0.64,-1.01,-0.86,-0.50,-1.04,-0.66,-1.00,-0.70,-0.54,-0.78,-0.62,-3.30,-1.62,-1.54,-1.38,-1.75,-1.06,-2.22,-1.96
BalanceProperty,466550000,,500223000,505545000,525364000,545167000,554983000,598897000,614413000,668119000,701573000,722062000,720796000,730421000,729518000,734841000,730807000,727120000,717492000,721492000,706882000,723960000,732112000,751148000,774421000,793267000,799843000,826317000,822868000,825327000,822278000,820005000,817197000,831376000,844591000,854697000,840778000,836809000,849239000,864343000,872643000,892428000,917169000,959584000,963184000,1071885000,1135927000,1183072000,1169068000,1167943000,1172627000,1205749000,1206279000,1226466000,1272572000
BalanceProperty_yy,,,,,12.61,,10.95,18.47,16.95,22.55,26.41,20.57,17.31,9.32,3.98,1.77,1.39,-0.45,-1.65,-1.82,-3.27,-0.43,2.04,4.11,9.55,9.57,9.25,10.01,6.26,4.04,2.80,-0.76,-0.69,0.73,2.71,4.23,2.89,0.65,0.55,1.13,3.79,6.65,8.00,11.02,10.38,20.11,23.85,23.29,21.38,8.96,3.23,1.92,3.18,5.01,8.52
BalanceProperty_sy,,,,,17.61,,1.58,9.17,3.11,13.30,11.98,29.87,22.26,15.40,2.72,21.69,13.76,16.45,-5.18,0.89,-1.34,-0.32,,-1.03,1.12,,-1.93,5.79,5.65,6.44,-2.55,-0.72,1.19,0.73,2.40,3.92,4.08,7.40,5.75,0.64,0.76,-1.55,-1.51,4.78,3.84,2.36,2.34,1.57,-0.70,0.92,1.04,0.73,3.18,5.26,6.16
BalanceProperty_qq,,-100.00,,1.06,3.92,3.77,1.80,7.91,2.59,8.74,5.01,2.92,-0.18,1.34,-0.12,0.73,-0.55,-0.50,-1.32,0.56,-2.02,2.42,1.13,2.60,3.10,2.43,0.83,3.31,-0.42,0.30,-0.37,-0.28,-0.34,1.74,1.59,1.20,-1.63,-0.47,1.49,1.78,0.96,2.27,2.77,4.62,0.38,11.29,5.97,4.15,-1.18,-0.10,0.40,2.82,0.04,1.67,3.76
BalanceProperty_sq,,3.44,,7.85,3.11,0.14,-0.77,1.81,1.27,6.15,-50.57,2.55,1.80,1.94,-51.54,4.03,-0.30,-0.74,-100.00,0.08,-1.34,,-100.00,2.60,-0.91,-0.66,-100.00,1.59,-0.60,-0.04,-0.42,-0.06,1.11,0.46,-0.11,1.41,-0.88,-0.12,-0.08,-0.20,-0.81,-0.04,0.06,4.48,-0.58,1.16,-0.96,1.68,-0.92,0.14,0.04,0.60,0.01,1.48,-0.08
BalanceNoncurrentReceivables,,,241000,5529000,,21488000,8799000,7238000,9068000,10402000,4292000,10097000,11712000,5251000,11138000,2797000,4863000,3518000,2870000,1989000,2081000,2153000,3186000,14237000,1514000,4717000,11427000,5033000,5487000,7466000,10184000,11971000,26288000,20672000,22709000,12457000,16384000,17372000,11104000,17442000,22855000,32877000,37341000,29243000,31691000,52532000,22762000,13573000,16660000,14030000,18271000,40539000,47959000,51337000,45113000
BalanceNoncurrentReceivables_yy,,,,,,,3551.04,30.91,,-51.59,-51.22,39.50,29.16,-49.52,159.51,-72.30,-58.48,-33.00,-74.23,-28.89,-57.21,-38.80,11.01,615.79,-27.25,119.09,258.66,-64.65,262.42,58.28,-10.88,137.85,379.10,176.88,122.99,4.06,-37.67,-15.96,-51.10,40.02,39.50,89.25,236.28,67.66,38.66,59.78,-39.04,-53.59,-47.43,-73.29,-19.73,198.67,187.87,265.91,146.91
BalanceNoncurrentReceivables_sy,,,,,,,176.29,30.91,,4.14,-26.20,-0.10,29.16,-20.24,-0.94,-1.21,-1.21,-0.54,-74.23,-7.06,1.33,-3.21,3.98,-2.89,-3.06,-1.41,128.14,-16.04,4.34,15.72,4.60,8.66,-47.27,13.68,-74.74,-13.01,-23.34,-14.29,-9.95,,18.63,-20.36,-23.91,14.92,5.58,17.32,,-30.21,-47.43,-36.70,,5.17,14.16,,613.42
BalanceNoncurrentReceivables_qq,,,,2194.19,-100.00,,-59.05,-17.74,25.28,14.71,-58.74,135.25,15.99,-55.17,112.11,-74.89,73.86,-27.66,-18.42,-30.70,4.63,3.46,47.98,346.86,-89.37,211.56,142.25,-55.96,9.02,36.07,36.41,17.55,119.60,-21.36,9.85,-45.15,31.52,6.03,-36.08,57.08,31.03,43.85,13.58,-21.69,8.37,65.76,-56.67,-40.37,22.74,-15.79,30.23,121.88,18.30,7.04,-12.12
BalanceNoncurrentReceivables_sq,,,,-100.00,-0.29,,-46.24,-9.02,-0.14,,-79.37,-0.32,-0.29,-5.88,-28.97,-74.89,-0.15,,-100.00,-15.76,-3.02,3.46,-100.00,173.10,-0.50,-3.52,-100.00,-12.17,,-1.67,-4.31,,-7.92,-1.92,,-8.69,,,,-1.98,,7.05,,0.23,-5.98,,,,,,5.29,,-0.51,,1749.36
BalanceNoncurrInvestments,7000,,7000,715000,7000,179000,869000,747000,714000,1080000,714000,18000,710000,18000,,18000,1548000,53000,742000,1000,1000,1000,233000,236000,326000,207000,3000,11000,14000,13000,15000,11000,17000,11000,11000,11000,11000,10000,341000,251000,122000,11000,11000,1823000,2698000,2659000,2245000,4217000,1234000,2974000,3323000,5634000,5713000,4311000,4529000
BalanceNoncurrInvestments_yy,,,,,,,12314.29,4.48,10100.00,503.35,-17.84,-97.59,-0.56,-98.33,-100.00,,118.03,194.44,,-94.44,-99.94,-98.11,-68.60,23500.00,32500.00,20600.00,-98.71,-95.34,-95.71,-93.72,400.00,,21.43,-15.38,-26.67,,-35.29,-9.09,3000.00,2181.82,1009.09,10.00,-96.77,626.29,2111.48,24072.73,20309.09,131.32,-54.26,11.85,48.02,33.60,362.97,44.96,36.29
BalanceNoncurrInvestments_sy,,,,,,,-7.24,71.26,7.64,-1.52,-17.84,,-17.57,,-8.18,,55.66,6.78,,-4.18,-7.46,-1.97,-13.21,2.60,2.22,6.68,5.84,0.88,4.98,-1.81,43.38,,2.81,-2.85,-2.36,,-1.57,-16.58,-14.21,,-3.99,-7.07,-11.67,2.44,3.63,19.47,22.63,3.62,-0.27,,-2.30,,1.35,-2.78,7.21
BalanceNoncurrInvestments_qq,,-100.00,,10114.29,-99.02,2457.14,385.47,-14.04,-4.42,51.26,-33.89,-97.48,3844.44,-97.46,-100.00,,8500.00,-96.58,1300.00,-99.87,,,23200.00,1.29,38.14,-36.50,-98.55,266.67,27.27,-7.14,15.38,-26.67,54.55,-35.29,,,,-9.09,3310.00,-26.39,-51.39,-90.98,,16472.73,48.00,-1.45,-15.57,87.84,-70.74,141.00,11.74,69.55,1.40,-24.54,5.06
BalanceNoncurrInvestments_sq,,-3.03,,-5.20,0.05,,-1.52,33.93,-0.15,,-66.94,-6.33,,,-100.00,,0.04,-1.67,-100.00,-0.76,,,-100.00,1.29,2.22,-0.02,-100.00,4.78,,-0.95,,-0.33,,1.46,,,,-0.96,3.72,-8.66,,-0.23,,-3.88,,,,-3.36,,1.04,-0.86,-0.16,0.70,-1.76,5.06
BalanceOtherNoncurrentAssets,,,18341000,18957000,,20473000,29459000,24152000,22784000,23447000,22188000,23053000,22215000,21631000,21531000,30036000,29201000,28144000,27958000,26328000,25286000,22893000,21262000,19668000,19362000,17855000,15788000,25558000,24658000,27345000,25180000,27939000,26171000,44686000,41591000,69176000,66558000,66578000,62558000,64084000,66499000,64456000,64884000,72562000,75050000,99667000,116377000,125582000,124010000,122792000,119953000,121377000,116334000,114089000,110449000
BalanceOtherNoncurrentAssets_yy,,,,,,,60.62,27.40,,14.53,-24.68,-4.55,-2.50,-7.75,-2.96,30.29,31.45,30.11,29.85,-12.35,-13.41,-18.66,-23.95,-25.30,-23.43,-22.01,-25.75,29.95,27.35,53.15,59.49,9.32,6.14,63.42,65.17,147.60,154.32,48.99,50.41,-7.36,-0.09,-3.19,3.72,13.23,12.86,54.63,79.36,73.07,65.24,23.20,3.07,-3.35,-6.19,-7.09,-7.92
BalanceOtherNoncurrentAssets_sy,,,,,,,-35.33,2.38,,29.38,-18.94,-12.06,6.58,-6.36,-4.12,70.77,-1.84,49.56,-62.94,-12.90,0.86,9.08,0.36,-5.73,-10.22,-4.60,2.26,17.82,12.78,22.76,19.62,-5.62,2.55,10.78,4.08,10.88,8.96,13.30,6.62,16.88,18.72,16.00,14.24,0.10,12.86,23.44,0.55,35.83,32.59,23.20,19.86,3.54,-6.94,-0.17,-21.30
BalanceOtherNoncurrentAssets_qq,,,,3.36,-100.00,,43.89,-18.01,-5.66,2.91,-5.37,3.90,-3.64,-2.63,-0.46,39.50,-2.78,-3.62,-0.66,-5.83,-3.96,-9.46,-7.12,-7.50,-1.56,-7.78,-11.58,61.88,-3.52,10.90,-7.92,10.96,-6.33,70.75,-6.93,66.32,-3.78,0.03,-6.04,2.44,3.77,-3.07,0.66,11.83,3.43,32.80,16.77,7.91,-1.25,-0.98,-2.31,1.19,-4.15,-1.93,-3.19
BalanceOtherNoncurrentAssets_sq,,,,7.57,-19.14,,-25.00,-3.64,-4.85,1.26,-100.00,3.90,6.30,-4.05,-100.00,14.42,-12.42,2.02,-100.00,24.72,0.33,,-100.00,-1.05,-0.84,-2.46,-63.37,8.19,-2.04,1.10,-0.49,2.26,0.13,-1.35,-2.34,-0.43,-0.81,2.10,,9.08,3.64,-2.37,0.66,1.13,,1.14,0.73,12.59,-1.25,-0.71,-1.27,1.19,,3.69,-1.60
BalanceCurrentAssets,282103000,,303010000,338414000,364383000,378882000,411983000,428912000,451523000,461624000,511885000,466674000,469186000,495647000,486879000,455673000,453853000,496789000,475359000,469304000,461042000,503159000,547379000,543579000,599554000,634651000,665382000,611662000,639848000,668927000,726050000,710816000,670076000,677543000,718260000,710166000,730529000,766248000,794371000,780988000,811852000,871734000,873318000,817731000,873777000,952059000,1008245000,927264000,1030023000,1069235000,1122400000,1060536000,1106120000,1256318000,1261737000
BalanceCurrentAssets_yy,,,,,29.17,,35.96,26.74,23.91,21.84,24.25,8.80,3.91,7.37,-4.89,-2.36,-3.27,0.23,-2.37,2.99,1.58,1.28,15.15,15.83,30.04,26.13,21.56,12.52,6.72,5.40,9.12,16.21,4.72,1.29,-1.07,-0.09,9.02,13.09,10.60,9.97,11.13,13.77,9.94,4.70,7.63,9.21,15.45,13.39,17.88,12.31,11.32,14.37,7.39,17.50,12.41
BalanceCurrentAssets_sy,,,,,18.63,,1.87,26.74,23.91,21.84,11.88,14.12,16.88,10.07,-11.54,2.40,-0.06,-15.23,-15.41,-12.32,-4.85,5.05,11.12,19.62,21.25,10.72,21.56,17.20,9.55,12.31,9.12,1.18,4.72,1.29,2.65,3.45,-3.81,1.76,6.83,11.13,14.68,13.69,7.67,1.96,-3.85,-9.56,4.83,12.40,15.46,17.24,13.91,14.14,9.86,13.70,5.96
BalanceCurrentAssets_qq,,-100.00,,11.68,7.67,3.98,8.74,4.11,5.27,2.24,10.89,-8.83,0.54,5.64,-1.77,-6.41,-0.40,9.46,-4.31,-1.27,-1.76,9.14,8.79,-0.69,10.30,5.85,4.84,-8.07,4.61,4.54,8.54,-2.10,-5.73,1.11,6.01,-1.13,2.87,4.89,3.67,-1.68,3.95,7.38,0.18,-6.37,6.85,8.96,5.90,-8.03,11.08,3.81,4.97,-5.51,4.30,13.58,0.43
BalanceCurrentAssets_sq,,-0.90,,0.67,7.67,3.98,-5.83,-4.58,6.57,7.26,-52.34,-6.08,2.80,4.03,-58.88,-3.21,-2.77,-4.37,-100.00,-2.19,4.24,8.21,-100.00,-1.17,10.04,1.62,-100.00,-3.22,5.44,2.15,-0.62,-3.78,7.22,1.11,0.80,-6.72,3.47,3.24,3.70,-3.81,6.16,3.26,-1.08,-6.78,6.31,,3.56,-1.24,10.80,1.88,0.62,-2.65,7.88,-1.14,-1.54
BalanceInventory,91197000,,97244000,129192000,123035000,146687000,162143000,176485000,198273000,189118000,205083000,220662000,187618000,197425000,191072000,178938000,149651000,148861000,146833000,147637000,150920000,177396000,191461000,211589000,227860000,250585000,247939000,206373000,210185000,219675000,220347000,240388000,241412000,238550000,236138000,239312000,251597000,260265000,284744000,308483000,305342000,326564000,333013000,323330000,326731000,350728000,364938000,393632000,419444000,429257000,436857000,457825000,475555000,497298000,514007000
BalanceInventory_yy,,,,,34.91,,66.74,36.61,61.15,28.93,26.48,25.03,-5.37,4.39,-6.83,-18.91,-20.24,-24.60,-23.15,-17.49,0.85,19.17,30.39,43.32,50.98,41.26,29.50,-2.47,-7.76,-12.34,-11.13,16.48,14.86,8.59,7.17,-0.45,4.22,9.10,20.58,28.90,21.36,25.47,16.95,4.81,7.00,7.40,9.59,21.74,28.38,22.39,19.71,16.31,13.38,15.85,17.66
BalanceInventory_sy,,,,,32.29,,3.51,36.61,49.90,28.71,23.05,26.65,4.86,16.98,3.37,3.05,2.81,-16.30,-15.66,-17.74,-12.42,-2.40,3.12,17.27,29.74,21.56,21.38,16.98,14.99,12.78,9.05,2.80,0.68,-4.33,-0.78,2.89,4.13,9.50,14.11,9.32,6.83,5.28,-2.90,,-6.00,-1.46,7.32,17.23,9.22,11.38,10.30,9.97,5.60,16.33,-0.23
BalanceInventory_qq,,-100.00,,32.85,-4.77,19.22,10.54,8.85,12.35,-4.62,8.44,7.60,-14.97,5.23,-3.22,-6.35,-16.37,-0.53,-1.36,0.55,2.22,17.54,7.93,10.51,7.69,9.97,-1.06,-16.76,1.85,4.52,0.31,9.10,0.43,-1.19,-1.01,1.34,5.13,3.45,9.41,8.34,-1.02,6.95,1.97,-2.91,1.05,7.34,4.05,7.86,6.56,2.34,1.77,4.80,3.87,4.57,3.36
BalanceInventory_sq,,8.36,,13.44,-2.81,11.83,-16.77,8.85,2.67,8.09,-54.65,4.94,1.25,0.88,-59.31,-7.40,-2.13,-9.18,-100.00,-2.26,0.98,6.48,-100.00,10.51,9.01,1.68,-100.00,4.82,1.42,3.04,-1.58,0.10,1.78,-0.77,-1.14,2.48,0.88,1.30,0.34,1.80,0.29,-1.46,-6.14,-1.32,1.29,2.25,-1.73,6.13,-0.88,2.84,-1.61,5.03,2.16,-1.84,1.70
BalanceCurrentReceivables,164660000,,174078000,179710000,215356000,191580000,213235000,213597000,222499000,241250000,268472000,228483000,244116000,259837000,265856000,222754000,243782000,244836000,243618000,211931000,222706000,251949000,295161000,283753000,318788000,339819000,375158000,342813000,350104000,394824000,439720000,400967000,354171000,373027000,412428000,393674000,411332000,419320000,443272000,404058000,448264000,460412000,467094000,419498000,464376000,476991000,514020000,453447000,522234000,571427000,580784000,514225000,565693000,624807000,640250000
BalanceCurrentReceivables_yy,,,,,30.79,,22.49,18.86,3.32,25.93,25.90,6.97,9.72,7.70,-0.97,-2.51,-0.14,-5.77,-8.36,-4.86,-8.65,2.91,21.16,33.89,43.14,34.88,27.10,20.81,9.82,16.19,17.21,16.96,1.16,-5.52,-6.21,-1.82,16.14,12.41,7.48,2.64,8.98,9.80,5.37,3.82,3.59,3.60,10.05,8.09,12.46,19.80,12.99,13.40,8.32,9.34,10.24
BalanceCurrentReceivables_sy,,,,,21.16,,6.64,21.33,20.39,21.20,12.66,13.31,9.34,2.12,8.06,7.58,-3.54,-10.76,-27.80,-9.37,-1.99,8.00,19.15,21.33,36.02,20.38,29.41,18.55,11.42,16.19,23.97,0.02,1.16,-1.32,3.99,0.15,-5.62,-3.84,3.36,4.32,9.79,12.40,10.04,1.78,-10.94,-12.94,-5.70,0.10,6.32,15.46,20.70,20.32,13.83,8.20,1.94
BalanceCurrentReceivables_qq,,-100.00,,3.24,19.84,-11.04,11.30,0.17,4.17,8.43,11.28,-14.90,6.84,6.44,2.32,-16.21,9.44,0.43,-0.50,-13.01,5.08,13.13,17.15,-3.87,12.35,6.60,10.40,-8.62,2.13,12.77,11.37,-8.81,-11.67,5.32,10.56,-4.55,4.49,1.94,5.71,-8.85,10.94,2.71,1.45,-10.19,10.70,2.72,7.76,-11.78,15.17,9.42,1.64,-11.46,10.01,10.45,2.47
BalanceCurrentReceivables_sq,,-5.19,,-9.98,18.16,9.10,3.23,-9.93,5.14,8.30,-54.46,-12.74,16.06,5.30,-57.49,-17.76,4.63,-2.49,-100.00,-0.08,11.39,14.95,-53.91,-6.58,20.94,2.56,-100.00,-9.86,10.32,4.92,-2.74,-12.92,21.28,4.24,0.39,-14.45,12.25,2.60,2.83,-13.20,19.23,6.54,0.18,-19.33,8.70,2.57,-1.30,-16.40,22.70,3.14,1.34,-13.50,20.48,2.48,1.98
BalanceCurrentInvestments,1553000,,3517000,5118000,2569000,2970000,1722000,3360000,3649000,1686000,918000,732000,4849000,2522000,2177000,1845000,428000,1976000,2562000,3430000,6513000,4556000,4084000,4188000,2854000,1553000,2169000,3228000,3339000,3285000,6378000,4484000,994000,853000,1035000,2059000,1397000,2686000,3148000,2017000,5135000,2086000,1379000,2199000,3065000,8730000,5769000,5243000,11520000,3716000,7817000,9574000,106000,5100000,862000
