,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeNetProfit_yy,,,,,-307.53,11987.50,-1441.03,6689.66,420.73,-17.88,-237.27,-231.97,-281.58,-52.50,285.30,235.65,15.04,-247.30,26.38,243.26,-1247.23,315.92,-233.33,-185.49,117.97,-122.90,94.00,67.83,-77.90,157.82,909.47,218.42,-1691.78,60.32,-175.65,-142.12,139.50,-23.85,72.63,-90.32,-111.33,-182.18,306.59,23.19,150.00,-221.53,-95.14,47.52,-492.86,60.86
IncomeNetProfit_sy,,,,,19.38,104.28,6.17,51.92,63.46,91.77,40.70,-79.11,19.70,-35.06,-25.71,104.75,43.72,-29.13,24.26,89.22,-28.31,48.82,-6.47,50.38,23.45,-40.77,-9.86,-61.44,10.72,74.42,22.90,32.46,56.00,37.79,34.75,8.14,41.94,1.61,29.53,-14.87,-15.21,4.69,-17.38,0.21,19.91,-39.89,13.49,-11.55,-9.96,51.70
IncomeNetProfit_qq,,-134.41,-21.88,25.64,-565.52,2070.98,-115.80,417.97,-67.61,404.68,-164.88,-24.42,55.43,232.03,153.10,-8.92,-127.92,-128.90,317.15,147.38,-209.56,136.69,-234.09,-58.62,123.03,-146.76,64.85,-750.00,115.82,22.31,392.16,24.35,-312.65,112.32,-332.24,30.77,299.44,-76.25,-183.49,-381.32,88.13,-72.25,309.89,-278.95,107.73,-1207.69,103.17,-2031.25,42.15,-10.35
IncomeNetProfit_sq,,11.00,7.14,16.17,-64.05,98.48,-0.55,3.57,-64.84,174.00,-0.97,-97.45,112.24,117.42,-6.80,-41.98,51.09,-32.18,42.29,-16.43,-25.49,79.08,-0.09,15.63,-48.21,-11.58,33.02,-42.96,-32.39,0.42,36.81,-27.57,-5.94,18.62,8.59,-37.73,-11.18,24.75,12.14,-23.20,-1.51,11.16,-8.65,-4.53,14.21,-29.32,23.55,-24.91,17.54,-8.36
IncomeShareholderNetProfit,93000,-32000,-41000,-27000,-193000,3633000,-613000,2009000,432000,3311000,-952000,-1899000,-899000,1427000,4423000,3494000,-911000,-2215000,4622000,11743000,-12866000,4720000,-6329000,-10039000,2312000,-1081000,-380000,-3230000,511000,625000,3076000,3825000,-8134000,1002000,-2327000,-1599000,3272000,790000,-630000,-2949000,-465000,-1034000,1367000,-2405000,249000,-1869000,73000,-1858000,-750000,-1169000
IncomeShareholderNetProfit_yy,,,,,-307.53,11453.12,-1395.12,7540.74,323.83,-8.86,-55.30,-194.52,-308.10,-56.90,564.60,283.99,-1.33,-255.22,4.50,236.09,-1312.29,313.09,-236.93,-185.49,117.97,-122.90,94.00,67.83,-77.90,157.82,909.47,218.42,-1691.78,60.32,-175.65,-141.80,140.23,-21.16,72.93,-84.43,-114.21,-230.89,316.98,18.45,153.55,-80.75,-94.66,22.74,-401.20,37.45
IncomeShareholderNetProfit_sy,,,,,19.38,104.01,6.82,30.52,64.48,83.27,32.45,-105.64,18.90,-21.06,-22.58,122.04,43.72,-29.05,14.74,70.74,-39.90,48.82,-6.38,44.47,19.06,-46.94,-9.80,-61.56,23.74,74.42,22.85,35.22,56.00,36.08,25.55,9.97,42.03,14.59,39.16,-14.93,-16.46,14.12,-22.26,0.21,10.04,-39.89,14.16,-7.32,-10.11,46.79
IncomeShareholderNetProfit_qq,,-134.41,-28.12,34.15,-614.81,1982.38,-116.87,427.73,-78.50,666.44,-128.75,-99.47,52.66,258.73,209.95,-21.00,-126.07,-143.14,308.67,154.07,-209.56,136.69,-234.09,-58.62,123.03,-146.76,64.85,-750.00,115.82,22.31,392.16,24.35,-312.65,112.32,-332.24,31.28,304.63,-75.86,-179.75,-368.10,84.23,-122.37,232.21,-275.93,110.35,-850.60,103.91,-2645.21,59.63,-55.87
IncomeShareholderNetProfit_sq,,17.18,6.30,20.42,-64.00,107.05,-4.63,2.28,-66.00,146.30,-3.92,-100.13,112.24,142.09,-15.30,-43.42,26.00,-32.14,42.24,-16.43,-30.52,79.72,-0.69,15.63,-48.21,-11.85,33.33,-54.78,-26.66,1.17,65.95,-24.38,-12.57,19.58,6.76,-33.49,-8.38,25.93,18.69,-33.34,-1.51,29.06,-17.16,6.33,14.78,-29.22,43.74,-24.98,17.54,-4.30
BalanceNoncurrentAssets,132000,144000,,2176000,10735000,16460000,17915000,37163000,31980000,31172000,34222000,37607000,35067000,27241000,,11256000,11337000,11275000,,2144000,2361000,2353000,,1498000,1499000,1757000,1803000,2130000,2273000,1620000,1465000,998000,1876000,2115000,2588000,2328000,1436000,1152000,1625000,2291000,2344000,2535000,2140000,2748000,2617000,3034000,3242000,7944000,8505000,9042000
BalanceNoncurrentAssets_yy,,,,,8032.58,11330.56,,1607.86,197.90,89.38,91.02,1.19,9.65,-12.61,-100.00,-70.07,-67.67,-58.61,,-80.95,-79.17,-79.13,,-30.13,-36.51,-25.33,,42.19,51.63,-7.80,-18.75,-53.15,-17.47,30.56,76.66,133.27,-23.45,-45.53,-37.21,-1.59,63.23,120.05,31.69,19.95,11.65,19.68,51.50,189.08,224.99,198.02
BalanceNoncurrentAssets_sy,,,,,31.04,50.25,,39.70,17.50,28.95,-4.10,20.78,24.44,15.96,4.32,6.13,13.58,13.00,,11.40,16.58,9.59,,9.52,16.69,10.72,,3.30,1.00,-0.92,-2.20,3.70,0.96,2.54,10.33,9.70,3.98,6.29,6.63,6.82,13.71,8.31,9.99,9.71,6.71,1.32,2.24,-0.52,3.24,6.48
BalanceNoncurrentAssets_qq,,9.09,-100.00,,393.34,53.33,8.84,107.44,-13.95,-2.53,9.78,9.89,-6.75,-22.32,-100.00,,0.72,-0.55,-100.00,,10.12,-0.34,-100.00,,0.07,17.21,2.62,18.14,6.71,-28.73,-9.57,-31.88,87.98,12.74,22.36,-10.05,-38.32,-19.78,41.06,40.98,2.31,8.15,-15.58,28.41,-4.77,15.93,6.86,145.03,7.06,6.31
BalanceNoncurrentAssets_sq,,2.74,-100.00,,8.87,7.78,-100.00,-1.86,1.45,5.27,-100.00,10.37,1.92,1.38,-100.00,,0.92,0.69,-100.00,,1.05,2.73,-100.00,,1.23,0.70,-0.37,0.54,-0.71,-0.34,-0.84,2.52,-0.28,0.51,0.88,-0.03,-0.67,2.72,1.14,2.24,0.62,0.90,0.26,0.10,-0.21,1.04,0.37,-0.23,0.68,-0.24
BalanceIntangibleAssets,,1000,,,5520000,5525000,5523000,5641000,5573000,5580000,5581000,5588000,5540000,5536000,,5529000,5601000,5588000,,44000,34000,29000,,3000,164000,108000,44000,94000,108000,106000,149000,147000,165000,200000,171000,101000,57000,15000,402000,435000,432000,430000,435000,425000,422000,420000,417000,4791000,5400000,6022000
BalanceIntangibleAssets_yy,,,,,,552400.00,,,0.96,1.00,1.05,-0.94,-0.59,-0.79,-100.00,-1.06,1.10,0.94,,-99.20,-99.39,-99.48,,-93.18,382.35,272.41,,3033.33,-34.15,-1.85,238.64,56.38,52.78,88.68,14.77,-31.29,-65.45,-92.50,135.09,330.69,657.89,2766.67,8.21,-2.30,-2.31,-2.33,-4.14,1027.29,1179.62,1333.81
BalanceIntangibleAssets_sy,,,,,,110.40,,,0.96,-20.59,-25.81,5.36,17.30,53.14,-7.18,9.30,14.00,6.10,,2.10,0.42,0.64,,-3.19,0.40,6.07,,7.14,-0.08,-1.52,0.16,0.80,-0.30,-0.57,6.02,0.39,2.34,-0.04,-0.10,4.20,6.62,5.03,6.01,0.82,0.06,-0.66,0.02,-1.84,0.04,0.66
BalanceIntangibleAssets_qq,,,-100.00,,,0.09,-0.04,2.14,-1.21,0.13,0.02,0.13,-0.86,-0.07,-100.00,,1.30,-0.23,-100.00,,-22.73,-14.71,-100.00,,5366.67,-34.15,-59.26,113.64,14.89,-1.85,40.57,-1.34,12.24,21.21,-14.50,-40.94,-43.56,-73.68,2580.00,8.21,-0.69,-0.46,1.16,-2.30,-0.71,-0.47,-0.71,1048.92,12.71,11.52
BalanceIntangibleAssets_sq,,,-100.00,,,10.32,-100.00,0.98,-4.38,-3.65,-100.00,4.70,-0.24,3.10,-100.00,,-1.03,-0.24,-100.00,,-0.53,-1.62,-100.00,,0.01,-0.29,-1.89,0.48,-1.67,-0.28,-1.68,-1.04,-0.72,-0.32,-0.73,0.26,-1.40,-0.79,-0.19,1.67,-0.53,0.18,-0.29,0.35,-0.77,-0.22,-0.27,-0.54,-0.14,-0.11
BalanceProperty,85000,96000,,99000,932000,1694000,1547000,1317000,2540000,3002000,2930000,19238000,17051000,16781000,,713000,668000,613000,,384000,350000,522000,,441000,408000,393000,371000,494000,746000,479000,443000,511000,478000,450000,437000,404000,370000,346000,313000,281000,249000,221000,189000,161000,127000,136000,215000,176000,155000,140000
BalanceProperty_yy,,,,,996.47,1664.58,,1230.30,172.53,77.21,89.40,1360.74,571.30,458.99,-100.00,-96.29,-96.08,-96.35,,-46.14,-47.60,-14.85,,14.84,16.57,-24.71,,12.02,82.84,21.88,19.41,3.44,-35.92,-6.05,-1.35,-20.94,-22.59,-23.11,-28.38,-30.45,-32.70,-36.13,-39.62,-42.70,-49.00,-38.46,13.76,9.32,22.05,2.94
BalanceProperty_sy,,,,,34.83,57.41,,39.13,22.45,18.63,-27.33,26.10,24.72,8.47,-47.10,-3.09,0.46,-1.75,,9.04,15.40,9.55,,17.19,17.22,8.62,,3.28,-0.18,0.82,-1.40,1.27,7.60,8.52,3.40,4.90,5.25,5.88,4.68,5.72,5.57,4.03,3.33,3.26,1.03,-0.23,2.01,-0.04,2.24,2.38
BalanceProperty_qq,,12.94,-100.00,,841.41,81.76,-8.68,-14.87,92.86,18.19,-2.40,556.59,-11.37,-1.58,-100.00,,-6.31,-8.23,-100.00,,-8.85,49.14,-100.00,,-7.48,-3.68,-5.60,33.15,51.01,-35.79,-7.52,15.35,-6.46,-5.86,-2.89,-7.55,-8.42,-6.49,-9.54,-10.22,-11.39,-11.24,-14.48,-14.81,-21.12,7.09,58.09,-18.14,-11.93,-9.68
BalanceProperty_sq,,-0.98,-100.00,,6.34,2.59,-100.00,-9.28,0.72,5.38,-100.00,8.06,-0.67,0.42,-100.00,,-0.13,0.40,-100.00,,-0.90,2.25,-100.00,,-0.14,-0.46,-1.18,0.26,-1.01,0.41,-0.99,0.08,-0.64,-0.40,0.06,1.11,-0.27,1.00,-0.16,0.83,0.09,0.58,-0.08,0.16,-0.62,-0.30,-0.30,0.23,-0.60,-0.37
BalanceNoncurrentReceivables,,0,,,23000,56000,336000,132000,58000,,,0,0,0,,46000,46000,46000,,46000,46000,46000,,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000
BalanceNoncurrentReceivables_yy,,,,,,,,,152.17,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,74.73,-20.39,-36.43,8.04,7.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,143.48,500.00,-60.71,-56.06,-100.00,,,,,,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,82.30,-48.86,-40.82,10.27,-13.72,,,,,,,,,-100.00,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,47000,47000,,2073000,4255000,9185000,,29876000,23611000,21850000,21953000,11394000,10988000,4004000,,3004000,3154000,3879000,,0,0,300000,,505000,505000,510000,396000,,,,,,,,,,,,,,,,5000,5000,5000,5000,5000,5000,5000,5000
BalanceNoncurrInvestments_yy,,,,,8953.19,19442.55,,1341.20,454.90,137.89,,-61.86,-53.46,-81.68,-100.00,-73.64,-71.30,-3.12,,-100.00,-100.00,-92.27,,,,70.00,,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,93.58,,,-0.73,3.12,8.93,,1.24,0.67,-27.83,-100.00,23.56,1.40,39.66,,23.66,0.97,,,,,24.48,,11.35,7.38,7.88,-1.38,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,,-100.00,,105.26,115.86,-100.00,,-20.97,-7.46,0.47,-48.10,-3.56,-63.56,-100.00,,4.99,22.99,-100.00,,,,-100.00,,,0.99,-22.35,-100.00,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,-100.00,,0.59,-1.42,-100.00,,-0.58,-0.99,-100.00,-3.32,-3.14,-1.32,-100.00,,0.18,,-100.00,,,,-100.00,,,1.68,1.32,-1.86,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,,,,4000,5000,,10509000,197000,198000,740000,3758000,1387000,1488000,920000,,1964000,1868000,1149000,,1670000,1931000,1456000,,503000,376000,700000,946000,1496000,1373000,989000,827000,294000,1187000,1419000,1934000,1777000,963000,745000,864000,1529000,1617000,1838000,1465000,2111000,2017000,2427000,2559000,2926000,2899000,2829000
BalanceOtherNoncurrentAssets_yy,,,,,,,,4825.00,3860.00,,-64.24,604.06,651.52,24.32,-100.00,41.60,25.54,24.89,,-14.97,3.37,26.72,,-69.88,-80.53,-51.92,,197.42,265.16,41.29,-12.58,-80.35,-13.55,43.48,133.86,504.42,-18.87,-47.50,-55.33,-13.96,67.91,146.71,69.56,38.06,24.74,32.05,74.68,38.61,43.73,16.56
BalanceOtherNoncurrentAssets_sy,,,,,,,,36.75,59.64,,-64.24,18.24,31.07,-15.32,-84.12,32.70,4.87,-1.59,,-1.88,3.37,32.13,,10.04,42.43,13.29,,16.36,16.49,14.68,21.52,13.46,26.02,46.99,10.07,10.19,2.99,7.90,8.65,9.75,19.78,7.27,12.63,-3.12,7.50,8.73,13.39,2.03,9.50,-0.68
BalanceOtherNoncurrentAssets_qq,,,,,25.00,-100.00,,-98.13,0.51,273.74,407.84,-63.09,7.28,-38.17,-100.00,,-4.89,-38.49,-100.00,,15.63,-24.60,-100.00,,-25.25,86.17,35.14,58.14,-8.22,-27.97,-16.38,-64.45,303.74,19.55,36.29,-8.12,-45.81,-22.64,15.97,76.97,5.76,13.67,-20.29,44.10,-4.45,20.33,5.44,14.34,-0.92,-2.41
BalanceOtherNoncurrentAssets_sq,,,,,8.91,2.49,,8.20,19.50,-0.76,-100.00,-63.09,-0.69,-12.36,-100.00,,,-0.19,-100.00,,0.15,1.98,-100.00,,0.80,,1.86,3.36,0.22,,,3.30,-0.06,1.26,0.48,-0.58,-1.45,0.34,0.10,0.25,,2.21,-1.46,-0.46,1.32,5.30,5.44,-8.23,3.08,-1.39
BalanceCurrentAssets,740000,662000,,2103000,3470000,6522000,16052000,18492000,15944000,12092000,18295000,20977000,20354000,27928000,,33278000,31720000,29658000,,60137000,43834000,52485000,,31117000,34459000,31511000,30919000,27535000,26961000,28762000,32318000,38604000,28634000,28559000,25046000,28522000,36589000,38544000,37746000,34162000,33376000,32415000,34050000,29380000,28229000,29345000,27473000,22153000,21207000,20627000
BalanceCurrentAssets_yy,,,,,368.92,885.20,,779.32,359.48,85.40,13.97,13.44,27.66,130.96,-100.00,58.64,55.84,6.19,,80.71,38.19,76.97,,-48.26,-21.39,-39.96,,-11.51,-21.76,-8.72,4.52,40.20,6.21,-0.71,-22.50,-26.12,27.78,34.96,50.71,19.77,-8.78,-15.90,-9.79,-14.00,-15.42,-9.47,-19.32,-24.60,-24.88,-29.71
BalanceCurrentAssets_sy,,,,,99.06,81.26,,31.73,29.97,13.62,13.97,8.04,-0.96,-17.34,-6.11,4.46,10.91,16.28,,25.25,4.94,11.88,,13.19,9.30,-0.12,,3.02,9.15,15.91,6.42,15.68,11.34,9.53,14.73,6.89,11.38,10.18,12.21,6.48,9.94,11.56,8.24,9.60,10.55,-0.44,10.25,15.14,15.11,12.91
BalanceCurrentAssets_qq,,-10.54,-100.00,,65.00,87.95,146.12,15.20,-13.78,-24.16,51.30,14.66,-2.97,37.21,-100.00,,-4.68,-6.50,-100.00,,-27.11,19.74,-100.00,,10.74,-8.56,-1.88,-10.94,-2.08,6.68,12.36,19.45,-25.83,-0.26,-12.30,13.88,28.28,5.34,-2.07,-9.50,-2.30,-2.88,5.04,-13.72,-3.92,3.95,-6.38,-19.36,-4.27,-2.73
BalanceCurrentAssets_sq,,-1.24,-100.00,,4.54,0.15,-100.00,14.27,2.78,-5.24,-100.00,-19.30,-2.97,1.09,-100.00,,-1.00,-1.02,-100.00,,0.94,8.67,-100.00,,1.37,-5.62,-1.62,-1.28,3.65,6.32,0.98,-0.19,1.18,3.47,0.12,1.98,6.60,-0.17,-0.95,-1.09,1.79,3.80,-1.29,2.94,0.48,-0.18,1.88,5.23,-1.04,-0.16
BalanceInventory,,,,,,,895000,1734000,1340000,946000,1386000,3815000,3543000,3468000,,2000,2000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_yy,,,,,,,,,,,54.86,120.01,164.40,266.60,-100.00,-99.95,-99.94,-99.97,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_sy,,,,,,,,,,,-24.07,4.38,-0.32,-9.24,-10.06,7.77,7.12,0.91,,14.05,14.99,10.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_qq,,,,,,,,93.74,-22.72,-29.40,46.51,175.25,-7.13,-2.12,-100.00,,,-50.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_sq,,,,,,,,28.75,2.42,-1.12,-100.00,3.50,-1.30,-2.12,-100.00,,,-7.99,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentReceivables,504000,413000,,458000,385000,2980000,2935000,3323000,5362000,4575000,5341000,4443000,3035000,2463000,,1084000,1099000,855000,,1133000,2124000,7122000,,4100000,3970000,2883000,2347000,2029000,2089000,1831000,1268000,1914000,1049000,1082000,1158000,1673000,1397000,1662000,1417000,1339000,1830000,1851000,1729000,1636000,1589000,1245000,1363000,1292000,939000,529000
BalanceCurrentReceivables_yy,,,,,-23.61,621.55,,625.55,1292.73,53.52,81.98,33.70,-43.40,-46.16,-100.00,-75.60,-63.79,-65.29,,4.52,93.27,732.98,,261.87,86.91,-59.52,,-50.51,-47.38,-36.49,-45.97,-5.67,-49.78,-40.91,-8.68,-12.59,33.17,53.60,22.37,-19.96,30.99,11.37,22.02,22.18,-13.17,-32.74,-21.17,-21.03,-40.91,-57.51
BalanceCurrentReceivables_sy,,,,,22.37,41.49,,25.85,47.91,18.95,19.27,13.04,-4.71,-2.78,-39.98,-5.56,13.53,10.01,,17.50,12.18,23.75,,8.28,17.93,9.02,,3.50,8.91,20.59,8.20,12.62,11.69,12.16,17.51,12.51,9.14,16.49,14.16,10.18,14.29,12.03,19.65,17.36,12.25,9.77,11.50,9.35,7.57,11.40
BalanceCurrentReceivables_qq,,-18.06,-100.00,,-15.94,674.03,-1.51,13.22,61.36,-14.68,16.74,-16.81,-31.69,-18.85,-100.00,,1.38,-22.20,-100.00,,87.47,235.31,-100.00,,-3.17,-27.38,-18.59,-13.55,2.96,-12.35,-30.75,50.95,-45.19,3.15,7.02,44.47,-16.50,18.97,-14.74,-5.50,36.67,1.15,-6.59,-5.38,-2.87,-21.65,9.48,-5.21,-27.32,-43.66
BalanceCurrentReceivables_sq,,5.22,-100.00,,3.18,8.99,-100.00,13.22,0.58,-4.92,-100.00,-17.70,-2.04,0.94,-100.00,,2.38,-5.09,-100.00,,-8.39,8.02,-100.00,,5.64,-0.86,-3.80,-3.22,4.38,5.73,0.07,-3.24,4.98,3.56,4.00,-0.60,2.11,6.84,4.12,-1.27,7.50,7.37,3.02,1.86,0.73,3.86,4.98,-2.55,1.94,3.62
BalanceCurrentInvestments,,244000,,,,,,2793000,3767000,3686000,3040000,8627000,10203000,17745000,,29889000,28866000,26533000,,51953000,36472000,42431000,,25266000,27408000,25313000,25713000,22028000,21940000,23709000,26878000,32664000,23487000,24267000,20058000,20331000,25787000,26007000,26798000,24336000,23766000,23083000,24818000,20690000,19852000,18153000,18114000,16187000,15420000,14914000
BalanceCurrentInvestments_yy,,,,,,-100.00,,,,,,208.88,170.85,381.42,-100.00,246.46,182.92,49.52,,73.82,26.35,59.92,,-51.37,-24.85,-40.34,,-12.82,-19.95,-6.34,4.53,48.28,7.05,2.35,-25.37,-37.76,9.79,7.17,33.60,19.70,-7.84,-11.24,-7.39,-14.98,-16.47,-21.36,-27.01,-21.76,-22.33,-17.84
BalanceCurrentInvestments_sy,,,,,,-100.00,,,,,,-1.34,-9.94,-50.38,-100.00,,-33.39,-48.28,,-75.68,3.98,12.62,,-0.17,0.41,-14.94,,-13.89,-6.79,8.33,7.03,-20.26,-3.69,-37.42,-26.20,-16.96,,-28.96,-9.51,-8.82,-4.30,4.30,2.72,-2.94,-8.59,-1.56,-0.76,-4.13,-6.78,-8.87
BalanceCurrentInvestments_qq,,,-100.00,,,,,,34.87,-2.15,-17.53,183.78,18.27,73.92,-100.00,,-3.42,-8.08,-100.00,,-29.80,16.34,-100.00,,8.48,-7.64,1.58,-14.33,-0.40,8.06,13.37,21.53,-28.10,3.32,-17.34,1.36,26.84,0.85,3.04,-9.19,-2.34,-2.87,7.52,-16.63,-4.05,-8.56,-0.21,-10.64,-4.74,-3.28
BalanceCurrentInvestments_sq,,,-100.00,,,,,,13.64,-35.22,-100.00,-25.46,-23.78,1.78,-100.00,,-1.74,-1.00,-100.00,,-19.45,-0.46,-100.00,,1.27,-4.73,,0.81,-1.96,0.66,,-6.94,-2.99,-2.69,,-4.45,1.31,-8.28,0.34,-4.66,,0.48,,,,-0.74,1.18,0.80,-0.10,
BalanceCash,230000,,,1639000,3006000,3468000,11997000,10088000,4744000,2094000,7664000,3474000,2898000,3600000,,2276000,1640000,2196000,,7023000,5173000,2853000,,1586000,2940000,3234000,2803000,3340000,2734000,2989000,3908000,3887000,3938000,2983000,3610000,6468000,9338000,10798000,9479000,8428000,7724000,7460000,7480000,7023000,6692000,8122000,5772000,4645000,4817000,5162000
BalanceCash_yy,,,,,1206.96,,,515.50,57.82,-39.62,-36.12,-65.56,-38.91,71.92,-100.00,-34.48,-43.41,-39.00,,208.57,215.43,29.92,,-77.42,-43.17,13.35,,110.59,-7.01,-7.58,39.42,16.38,44.04,-0.20,-7.63,66.40,137.13,261.98,162.58,30.30,-17.28,-30.91,-21.09,-16.67,-13.36,8.87,-22.83,-33.86,-28.02,-36.44
BalanceCash_sy,,,,,277.96,,,-7.82,5.33,37.89,-60.75,66.19,30.48,-2.76,-21.50,-9.52,-5.40,-21.24,,44.37,33.57,12.65,,-32.51,-35.40,-22.10,,0.05,-11.14,19.93,6.84,40.26,20.00,22.72,36.25,31.28,57.12,36.03,28.67,13.45,-6.24,-9.07,3.46,-4.79,-0.76,-0.14,-11.52,5.80,-1.73,-14.94
BalanceCash_qq,,-100.00,,,83.40,15.37,245.93,-15.91,-52.97,-55.86,266.00,-54.67,-16.58,24.22,-100.00,,-27.94,33.90,-100.00,,-26.34,-44.85,-100.00,,85.37,10.00,-13.33,19.16,-18.14,9.33,30.75,-0.54,1.31,-24.25,21.02,79.17,44.37,15.64,-12.22,-11.09,-8.35,-3.42,0.27,-6.11,-4.71,21.37,-28.93,-19.53,3.70,7.16
BalanceCash_sq,,-64.14,,,-5.54,-6.64,-100.00,-18.62,-8.18,-6.53,-100.00,9.54,-8.03,-4.84,-100.00,,-22.07,-17.97,-100.00,,-26.34,-20.90,-100.00,,-14.02,-11.85,-13.33,5.94,-9.75,0.20,-13.28,24.60,-13.94,-3.00,-0.86,22.85,15.80,-9.28,-12.22,9.84,-4.11,-3.84,-1.74,11.07,-1.49,-13.85,-1.81,10.86,-19.30,-15.65
BalanceOtherCurrentAssets,6000,5000,,6000,79000,74000,225000,554000,731000,791000,864000,618000,675000,652000,,27000,113000,73000,,28000,65000,79000,,165000,141000,81000,56000,138000,198000,233000,264000,139000,160000,227000,220000,50000,67000,77000,52000,59000,56000,21000,23000,31000,96000,1825000,2224000,29000,31000,22000
BalanceOtherCurrentAssets_yy,,,,,1216.67,1380.00,,9133.33,825.32,968.92,284.00,11.55,-7.66,-17.57,-100.00,-95.63,-83.26,-88.80,,3.70,-42.48,8.22,,489.29,116.92,2.53,,-16.36,40.43,187.65,371.43,0.72,-19.19,-2.58,-16.67,-64.03,-58.12,-66.08,-76.36,18.00,-16.42,-72.73,-55.77,-47.46,71.43,8590.48,9569.57,-6.45,-67.71,-98.79
BalanceOtherCurrentAssets_sy,,,,,9.84,1380.00,,932.60,103.21,54.68,11.93,64.21,-3.59,-11.24,24.25,-23.17,-6.75,-11.93,,10.69,17.36,13.76,,31.30,11.32,9.73,,3.20,22.57,8.48,27.75,17.69,11.78,37.16,19.34,6.21,-2.37,3.03,-8.41,17.32,24.04,10.53,20.26,20.99,-0.05,23.94,8.50,12.08,-0.81,4.88
BalanceOtherCurrentAssets_qq,,-16.67,-100.00,,1216.67,-6.33,204.05,146.22,31.95,8.21,9.23,-28.47,9.22,-3.41,-100.00,,318.52,-35.40,-100.00,,132.14,21.54,-100.00,,-14.55,-42.55,-30.86,146.43,43.48,17.68,13.30,-47.35,15.11,41.88,-3.08,-77.27,34.00,14.93,-32.47,13.46,-5.08,-62.50,9.52,34.78,209.68,1801.04,21.86,-98.70,6.90,-29.03
BalanceOtherCurrentAssets_sq,,-23.29,-100.00,,138.52,3.98,-50.68,-7.16,27.90,-6.06,-100.00,-32.90,16.38,-3.41,-100.00,,13.00,-6.87,-100.00,,24.30,4.75,-100.00,,33.57,3.06,-13.46,-25.60,29.09,-2.70,-0.58,-15.14,29.37,3.04,-0.70,-16.89,28.01,4.90,-1.93,-13.75,37.09,-10.21,2.27,0.05,20.80,6.50,-8.79,-5.42,13.45,2.36
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,872000,806000,,4279000,14205000,22982000,33967000,55655000,47924000,43264000,52517000,58584000,55421000,55169000,,44534000,43057000,40933000,,62281000,46195000,54838000,,32615000,35958000,33268000,32722000,29665000,29234000,30382000,33783000,39602000,30510000,30674000,27634000,30850000,38025000,39696000,39371000,36453000,35720000,34950000,36190000,32128000,30846000,32379000,30715000,30097000,29712000,29669000
