,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
BalanceIntangibleAssets_sy,,,,,,-1.77,,18.00,,25.17,49.80,30.76,,0.75,-3.35,13.89,,35.23,29.13,-43.98,0.75,-44.21,-14.67,-7.77,-10.39,-40.00,-30.79,-15.90,-13.41,0.10,-1.12,-20.04,-0.49,-9.41,0.24,0.01,,-2.13,-13.48,-10.36
BalanceIntangibleAssets_qq,,,-100.00,,-100.00,,1.88,4.36,-100.00,,21.94,-8.91,-100.00,,-3.35,7.34,25.54,3.83,-2.90,3.73,-2.20,2.65,-5.39,-2.90,-4.98,1.66,-4.07,-9.24,-2.17,34.64,-7.64,-7.17,-2.81,8.71,-0.31,-16.21,-9.05,8.33,-8.24,-8.71
BalanceIntangibleAssets_sq,,,-75.00,,-100.00,,-2.41,-0.08,-11.91,,0.80,0.42,-25.00,,-0.04,1.77,-13.33,-2.30,-2.90,-0.98,-2.20,-1.19,-1.54,-10.04,-0.06,-0.19,-0.05,,-3.87,-3.94,-5.69,-4.37,-0.04,,,-0.41,-0.91,-0.34,-4.84,-5.03
BalanceProperty,,1683000,,1496000,,1576000,1795000,1408000,,1572000,2434000,1573000,,2434000,2378000,3100000,4088000,4642000,5673000,5694000,5775000,5611000,5374000,5133000,4807000,4568000,4573000,4488000,4983000,5553000,5261000,4913000,5216000,4781000,4330000,3875000,3581000,3330000,2971000,2912000
BalanceProperty_yy,,,,,,-6.36,,-5.88,,-0.25,35.60,11.72,,54.83,-2.30,97.08,,90.71,138.56,83.68,41.27,20.87,-5.27,-9.85,-16.76,-18.59,-14.91,-12.57,3.66,21.56,15.04,9.47,4.68,-13.90,-17.70,-21.13,-31.35,-30.35,-31.39,-24.85
BalanceProperty_sy,,,,,,-6.36,,-5.31,,16.93,35.60,-2.21,,8.88,10.35,14.06,,3.45,1.43,-4.94,-9.89,-14.34,-7.73,-8.62,-9.81,4.03,14.60,-7.37,-6.24,-2.71,-3.52,-1.52,2.20,-6.83,-8.04,-6.66,-8.94,-15.04,-19.27,-21.75
BalanceProperty_qq,,,-100.00,,-100.00,,13.90,-21.56,-100.00,,54.83,-35.37,-100.00,,-2.30,30.36,31.87,13.55,22.21,0.37,1.42,-2.84,-4.22,-4.48,-6.35,-4.97,0.11,-1.86,11.03,11.44,-5.26,-6.61,6.17,-8.34,-9.43,-10.51,-7.59,-7.01,-10.78,-1.99
BalanceProperty_sq,,,-21.73,,-100.00,,-1.81,-1.41,-8.56,,6.01,-9.30,4.34,,0.51,-0.65,-0.58,-0.56,-1.12,-1.65,-3.70,-3.16,-2.35,,-3.22,-0.66,-2.67,-2.00,-2.22,-0.12,-2.18,-0.76,-1.27,-3.26,-5.08,-1.26,-6.39,-7.24,-5.95,-1.74
BalanceNoncurrentReceivables,,0,,100000,,111000,3419000,3584000,,3358000,2805000,2897000,,2805000,3669000,6058000,3168000,2954000,3788000,3607000,3365000,3130000,2342000,2346000,2649000,2712000,2630000,6111000,2580000,1368000,7774000,1463000,1468000,1438000,7763000,25000,53000,2978000,2790000,4086000
BalanceNoncurrentReceivables_yy,,,,,,,,3484.00,,2925.23,-17.96,-19.17,,-16.47,30.80,109.11,,5.31,3.24,-40.46,6.22,5.96,-38.17,-34.96,-21.28,-13.35,12.30,160.49,-2.60,-49.56,195.59,-76.06,-43.10,5.12,-0.14,-98.29,-96.39,107.09,-64.06,16244.00
BalanceNoncurrentReceivables_sy,,,,,,,,3484.00,,1420.65,172.72,135.06,,,30.80,109.11,,,-50.00,-45.23,-25.00,2.98,10.64,-17.48,-10.64,-6.68,-37.42,-0.79,-2.60,12.50,15.50,,-43.10,,-6.52,-59.43,-96.36,,,
BalanceNoncurrentReceivables_qq,,,,,-100.00,,2980.18,4.83,-100.00,,-16.47,3.28,-100.00,,30.80,65.11,-47.71,-6.76,28.23,-4.78,-6.71,-6.98,-25.18,0.17,12.92,2.38,-3.02,132.36,-57.78,-46.98,468.27,-81.18,0.34,-2.04,439.85,-99.68,112.00,5518.87,-6.31,46.45
BalanceNoncurrentReceivables_sq,,,,,-100.00,,1490.09,2.42,-100.00,,,,-100.00,,30.80,,-5.62,-3.38,0.04,-2.39,-3.36,,-4.00,,,,3.90,14.06,,,0.77,1.02,,-0.86,,,,2.50,,1.10
BalanceNoncurrInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,,,,,,,,,,,,,,723000,821000,1203000,1215000,2321000,2271000,2111000,1459000,1873000,1746000,1189000,831000,1415000,1041000,935000,1118000,1479000,1172000,1533000,1565000,1756000,1705000,1609000,1402000,1768000,2003000,2236000
BalanceOtherNoncurrentAssets_yy,,,,,,,,,,,,,,,,,,221.02,176.61,75.48,20.08,-19.30,-23.12,-43.68,-43.04,-24.45,-40.38,-21.36,34.54,4.52,12.58,63.96,39.98,18.73,45.48,4.96,-10.42,0.68,17.48,38.97
BalanceOtherNoncurrentAssets_sy,,,,,,,,,,,,,,,,,,42.11,1.74,-12.98,-40.26,-46.33,-52.74,-32.96,-3.90,-30.19,-26.50,-14.06,25.25,28.05,14.23,46.74,34.28,19.62,12.91,-0.37,-5.84,-13.58,-15.26,-22.31
BalanceOtherNoncurrentAssets_qq,,,,,,,,,,,,,,,13.55,46.53,1.00,91.03,-2.15,-7.05,-30.89,28.38,-6.78,-31.90,-30.11,70.28,-26.43,-10.18,19.57,32.29,-20.76,30.80,2.09,12.20,-2.90,-5.63,-12.87,26.11,13.29,11.63
BalanceOtherNoncurrentAssets_sq,,,,,,,,,,,,,,,7.16,5.90,1.00,-3.35,-4.79,-18.95,-2.14,17.36,-9.76,-5.17,10.58,28.51,-3.37,5.07,15.56,21.46,-0.64,10.44,-1.39,9.44,-3.44,-0.54,-1.53,-2.26,,-7.06
BalanceCurrentAssets,,136072000,,204001000,,382832000,513811000,742236000,,401612000,623668000,832502000,,621894000,574732000,516541000,464559000,780065000,510996000,640053000,484384000,338798000,476561000,420616000,506924000,313213000,320528000,311695000,233119000,341754000,350681000,331246000,432457000,329515000,371838000,349353000,445852000,351084000,422721000,386088000
BalanceCurrentAssets_yy,,,,,,181.35,,263.84,,4.91,21.38,12.16,,54.85,-7.85,-37.95,,25.43,-11.09,23.91,4.27,-56.57,-6.74,-34.28,4.65,-7.55,-32.74,-25.90,-54.01,9.11,9.41,6.27,85.51,-3.58,6.03,5.47,3.10,6.55,13.68,10.52
BalanceCurrentAssets_sy,,,,,,14.87,,46.95,,13.74,21.38,12.29,,17.78,6.98,-26.46,,7.14,-0.92,23.91,7.23,-20.05,11.02,2.26,22.64,-9.25,-18.02,-20.91,-29.90,8.90,2.75,4.89,0.28,-2.74,3.48,11.88,14.98,4.33,9.69,10.52
BalanceCurrentAssets_qq,,,-100.00,,-100.00,,34.21,44.46,-100.00,,55.29,33.48,-100.00,,-7.58,-10.12,-10.06,67.92,-34.49,25.26,-24.32,-30.06,40.66,-11.74,20.52,-38.21,2.34,-2.76,-25.21,46.60,2.61,-5.54,30.55,-23.80,12.84,-6.05,27.62,-21.26,20.40,-8.67
BalanceCurrentAssets_sq,,,-3.66,,-100.00,,39.32,22.61,-28.69,,-4.06,13.93,-23.53,,2.72,-20.23,-10.06,13.15,2.76,6.91,-2.42,-3.80,6.24,-11.74,7.54,-18.19,7.42,-5.44,-4.43,8.58,5.86,-6.36,3.82,11.99,7.74,2.62,-1.56,-6.58,9.02,6.60
BalanceInventory,,,,,,,,,,0,26000,,,26000,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_yy,,,,,,,,,,,,,,,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_sy,,,,,,,,,,,,,,,-38.14,,,-31.67,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_qq,,,,,,,,,,,,-100.00,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceInventory_sq,,,,,,,,,,,,-32.09,,,-34.19,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceCurrentReceivables,,93578000,,160888000,,328904000,399316000,648263000,,289654000,512960000,748334000,,512960000,467385000,421603000,389526000,518522000,444008000,587915000,420629000,275036000,397392000,360176000,457640000,250959000,261819000,209758000,165189000,178643000,297009000,276230000,371747000,268907000,294984000,265023000,365929000,269319000,303716000,291818000
BalanceCurrentReceivables_yy,,,,,,251.48,,302.93,,-11.93,28.46,15.44,,77.09,-8.88,-43.66,,1.08,-5.00,39.45,7.98,-46.96,-10.50,-38.74,8.80,-8.75,-34.12,-41.76,-63.90,-28.82,13.44,31.69,125.04,50.53,-0.68,-4.06,-1.57,0.15,2.96,10.11
BalanceCurrentReceivables_sy,,,,,,59.52,,302.93,,6.89,28.46,15.44,,-47.73,-8.88,-24.77,,1.08,-5.00,39.45,7.98,-32.73,10.96,-13.78,6.22,-21.26,-30.83,-30.98,-42.39,69.45,13.18,-1.82,28.31,-10.32,-21.34,-5.98,-12.23,-14.91,-0.60,-10.79
BalanceCurrentReceivables_qq,,,-100.00,,-100.00,,21.41,62.34,-100.00,,77.09,45.89,-100.00,,-8.88,-9.80,-7.61,33.12,-14.37,32.41,-28.45,-34.61,44.49,-9.37,27.06,-45.16,4.33,-19.88,-21.25,8.14,66.26,-7.00,34.58,-27.66,9.70,-10.16,38.07,-26.40,12.77,-3.92
BalanceCurrentReceivables_sq,,,-1.21,,-100.00,,21.41,51.01,-11.19,,-0.35,19.52,-31.52,,2.35,-2.12,-3.79,3.22,-14.37,32.41,-9.16,-5.89,3.18,-6.54,-3.84,-33.26,15.93,6.46,-9.62,15.68,17.06,-13.86,-0.86,-11.16,11.58,6.32,-1.77,-21.74,36.32,-0.68
BalanceCurrentInvestments,,2160000,,1846000,,4765000,3742000,5823000,,11009000,7537000,5294000,,7537000,8905000,7766000,12901000,6012000,11723000,8592000,9445000,9697000,9957000,14863000,10074000,10190000,9130000,13624000,14186000,12978000,13889000,22412000,18851000,16558000,13837000,18564000,21245000,12468000,11115000,11430000
BalanceCurrentInvestments_yy,,,,,,120.60,,215.44,,131.04,101.42,-9.08,,-31.54,18.15,46.69,,-20.23,31.65,10.64,-26.79,61.29,-15.06,72.99,6.66,5.08,-8.31,-8.34,40.82,27.36,52.12,64.50,32.88,27.59,-0.37,-17.17,12.70,-24.70,-19.67,-38.43
BalanceCurrentInvestments_sy,,,,,,23.58,,8.63,,4.18,15.74,0.07,,51.98,18.15,-25.19,,-27.48,28.18,-21.99,-13.40,2.54,-15.06,36.29,6.66,5.08,-8.31,-15.98,8.08,-3.52,-35.99,-50.72,-62.66,7.34,-6.95,2.58,3.18,-29.54,-17.92,-52.34
BalanceCurrentInvestments_qq,,,-100.00,,-100.00,,-21.47,55.61,-100.00,,-31.54,-29.76,-100.00,,18.15,-12.79,66.12,-53.40,94.99,-26.71,9.93,2.67,2.68,49.27,-32.22,1.15,-10.40,49.22,4.13,-8.52,7.02,61.37,-15.89,-12.16,-16.43,34.16,14.44,-41.31,-10.85,2.83
BalanceCurrentInvestments_sq,,,-1.62,,-100.00,,0.56,6.11,-100.00,,10.13,1.23,-52.64,,1.30,-18.37,8.88,-39.66,12.43,-13.44,10.72,2.67,2.68,49.27,-1.88,-4.85,3.62,-4.24,2.27,-10.26,-0.38,-5.83,1.29,1.84,-0.14,3.21,1.89,-13.78,1.98,1.67
BalanceCash,,39016000,,39805000,,47216000,109450000,86692000,,98732000,100491000,76416000,,100491000,97063000,86058000,60673000,254781000,54066000,42763000,52918000,52749000,67516000,44245000,37936000,50708000,47993000,87219000,52076000,148949000,38480000,31723000,40702000,42714000,61519000,64399000,57236000,67482000,106080000,81266000
BalanceCash_yy,,,,,,21.02,,117.79,,109.11,-8.19,-11.85,,1.78,-3.41,12.62,,153.54,-44.30,-50.31,-12.78,-79.30,24.88,3.47,-28.31,-3.87,-28.92,97.13,37.27,193.74,-19.82,-63.63,-21.84,-71.32,59.87,103.00,40.62,57.99,72.43,26.19
BalanceCash_sy,,,,,,-6.19,,95.40,,109.11,50.85,57.61,,1.78,-3.41,12.62,,2.83,-35.69,23.10,13.15,-17.78,11.07,-11.81,33.44,10.89,-18.78,10.06,-13.02,-23.95,-18.76,4.95,-0.79,-1.41,-1.26,4.89,13.25,10.94,4.15,-2.72
BalanceCash_qq,,,-100.00,,-100.00,,131.81,-20.79,-100.00,,1.78,-23.96,-100.00,,-3.41,-11.34,-29.50,319.92,-78.78,-20.91,23.75,-0.32,27.99,-34.47,-14.26,33.67,-5.35,81.73,-40.29,186.02,-74.17,-17.56,28.30,4.94,44.03,4.68,-11.12,17.90,57.20,-23.39
BalanceCash_sq,,,-16.48,,-100.00,,131.81,-18.02,-16.44,,22.45,-21.78,-60.05,,17.02,-24.05,-8.67,8.47,6.69,9.71,10.28,-8.95,29.10,-34.47,28.00,9.25,-2.58,-12.94,,-8.18,-1.88,-3.84,8.99,4.94,34.60,-11.89,-8.66,8.21,23.14,-8.26
BalanceOtherCurrentAssets,,1318000,,1462000,,1947000,1303000,1458000,,2217000,2654000,2458000,,880000,1379000,1114000,1459000,750000,1199000,783000,1392000,1316000,1696000,1332000,1274000,1356000,1586000,1094000,1668000,1184000,1303000,881000,1157000,1336000,1498000,1367000,1442000,1815000,1810000,1574000
BalanceOtherCurrentAssets_yy,,,,,,47.72,,-0.27,,13.87,103.68,68.59,,-60.31,-48.04,-54.68,,-14.77,-13.05,-29.71,-4.59,75.47,41.45,70.11,-8.48,3.04,-6.49,-17.87,30.93,-12.68,-17.84,-19.47,-30.64,12.84,14.97,55.16,24.63,35.85,20.83,15.14
BalanceOtherCurrentAssets_sy,,,,,,26.36,,164.15,,55.15,62.18,10.98,,-7.28,-26.88,-52.97,,7.51,-22.73,97.24,18.20,-12.74,17.34,-60.58,24.25,-9.50,-13.10,3332.73,8878.92,20.32,8.31,-9.64,-22.14,23.72,20.80,17.42,30.90,11.14,-41.46,-9.02
BalanceOtherCurrentAssets_qq,,,-100.00,,-100.00,,-33.08,11.90,-100.00,,19.71,-7.39,-100.00,,56.70,-19.22,30.97,-48.59,59.87,-34.70,77.78,-5.46,28.88,-21.46,-4.35,6.44,16.96,-31.02,52.47,-29.02,10.05,-32.39,31.33,15.47,12.13,-8.74,5.49,25.87,-0.28,-13.04
BalanceOtherCurrentAssets_sq,,,-99.38,,21885.71,,-8.93,17.18,-68.84,,12.88,-25.89,-66.81,,10.38,-49.42,,29.64,-9.33,-31.06,-29.38,113.94,-21.72,-19.45,-9.18,6.73,-48.25,10.08,0.46,-14.82,-10.76,-6.40,2.15,61.69,-17.95,-8.74,2.09,-25.94,-6.65,1.04
BalanceAssetsForSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,,139073000,,206936000,,386005000,520539000,748808000,,408402000,631175000,839038000,,630124000,583792000,529255000,475984000,793049000,525706000,654554000,498004000,352513000,488957000,432133000,517918000,324660000,331412000,325625000,244144000,353310000,367803000,341861000,443336000,340349000,388486000,357250000,453060000,361513000,432644000,397293000
BalanceTotalAssets_yy,,,,,,177.56,,261.85,,5.80,21.25,12.05,,54.29,-7.51,-36.92,,25.86,-9.95,23.67,4.63,-55.55,-6.99,-33.98,4.00,-7.90,-32.22,-24.65,-52.86,8.82,10.98,4.99,81.59,-3.67,5.62,4.50,2.19,6.22,11.37,11.21
BalanceTotalAssets_sy,,,,,,18.32,,38.83,,25.06,21.25,21.19,,15.34,12.07,-29.89,,4.88,2.97,23.21,9.27,-2.63,6.05,0.20,14.49,-8.12,-16.68,-13.82,-12.84,7.16,2.77,1.50,-0.56,2.58,4.21,1.92,7.90,-0.81,0.28,4.43
BalanceTotalAssets_qq,,,-100.00,,-100.00,,34.85,43.85,-100.00,,54.55,32.93,-100.00,,-7.35,-9.34,-10.07,66.61,-33.71,24.51,-23.92,-29.21,38.71,-11.62,19.85,-37.31,2.08,-1.75,-25.02,44.71,4.10,-7.05,29.68,-23.23,14.14,-8.04,26.82,-20.21,19.68,-8.17
BalanceTotalAssets_sq,,,-3.84,,-100.00,,26.65,12.49,-11.58,,8.52,4.52,-16.02,,2.95,-15.28,-8.01,6.06,1.79,2.13,-1.22,0.75,5.58,-11.62,7.12,-10.67,5.35,0.82,1.03,4.27,3.62,0.74,-1.24,7.36,2.44,1.82,1.54,-8.68,2.95,5.67
BalanceCapital,,44365000,,36044000,,47164000,51762000,58325000,,67458000,77545000,65543000,,77545000,81666000,68091000,68864000,72072000,76440000,77179000,78673000,81182000,84881000,77282000,78244000,76892000,77049000,77586000,79454000,80900000,79049000,77752000,78971000,79225000,80040000,80500000,81260000,79886000,78987000,76913000
BalanceCapital_yy,,,,,,6.31,,61.82,,43.03,49.81,12.38,,14.95,5.31,3.89,,-7.06,-6.40,13.35,14.24,12.64,11.04,0.13,-0.55,-5.28,-9.23,0.39,1.55,5.21,2.60,0.21,-0.61,-2.07,1.25,3.53,2.90,0.83,-1.32,-4.46
BalanceCapital_sy,,,,,,6.31,,12.78,,35.83,30.42,12.38,,14.95,5.31,-8.84,,-2.09,0.35,13.35,14.24,14.87,12.56,18.70,5.74,-8.46,-9.23,0.68,-2.89,5.21,0.49,-0.92,-1.60,-2.44,0.81,3.46,4.14,1.20,-1.32,-4.03
BalanceCapital_qq,,,-100.00,,-100.00,,9.75,12.68,-100.00,,14.95,-15.48,-100.00,,5.31,-16.62,1.14,4.66,6.06,0.97,1.94,3.19,4.56,-8.95,1.24,-1.73,0.20,0.70,2.41,1.82,-2.29,-1.64,1.57,0.32,1.03,0.57,0.94,-1.69,-1.13,-2.63
BalanceCapital_sq,,,-2.59,,-100.00,,5.02,0.85,2.63,,7.26,-2.88,-8.74,,5.31,-16.62,2.97,3.99,8.07,0.97,5.28,4.63,10.86,-8.95,10.38,0.94,10.38,-4.70,4.92,3.28,2.04,-1.48,1.62,1.71,4.26,-10.04,3.70,-1.40,6.54,-1.60
BalanceShareCapital,,2857000,,2857000,,,2893000,2893000,,2934000,2955000,2955000,,2955000,2975000,2975000,2975000,2975000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000,2994000
BalanceShareCapital_yy,,,,,,-100.00,,1.26,,,2.14,2.14,,0.72,0.68,0.68,,0.68,0.64,0.64,0.64,0.64,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sy,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_qq,,,-100.00,,-100.00,,,,-100.00,,0.72,,-100.00,,0.68,,,,0.64,,,,,,,,,,,,,,,,,,,,,
BalanceShareCapital_sq,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOwnShares_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceReserve,,7876000,,8034000,,,9868000,10093000,,10970000,11917000,12420000,,11917000,13430000,13509000,13862000,12842000,14016000,13985000,14008000,13502000,13529000,13592000,13618000,13570000,13602000,13606000,13605000,13675000,13681000,13622000,13752000,13830000,14087000,14191000,13936000,13738000,13663000,13711000
BalanceReserve_yy,,,,,,-100.00,,25.63,,,20.76,23.06,,8.63,12.70,8.77,,7.76,4.36,3.52,1.05,5.14,-3.47,-2.81,-2.78,0.50,0.54,0.10,-0.10,0.77,0.58,0.12,1.08,1.13,2.97,4.18,1.34,-0.67,-3.01,-3.38
BalanceReserve_sy,,,,,,-13.43,,6.92,,,10.44,8.94,,8.63,6.02,-23.33,,-23.86,4.36,10.57,10.55,10.55,-3.47,-7.62,7.44,14.26,10.85,2.30,5.24,0.77,4.24,4.24,4.20,5.23,4.90,-1.24,-2.48,-0.44,-3.01,
BalanceReserve_qq,,,-100.00,,-100.00,,,2.28,-100.00,,8.63,4.22,-100.00,,12.70,0.59,2.61,-7.36,9.14,-0.22,0.16,-3.61,0.20,0.47,0.19,-0.35,0.24,0.03,-0.01,0.51,0.04,-0.43,0.95,0.57,1.86,0.74,-1.80,-1.42,-0.55,0.35
BalanceReserve_sq,,,,,-100.00,,,2.28,,,,5.45,,,,0.59,,,,6.31,-0.54,-3.51,-0.20,0.47,0.30,0.68,,0.86,,0.22,0.02,4.82,-0.17,,,0.46,,-0.70,,8.29
BalanceNonshareCapital,,0,,689000,,1376000,1503000,1701000,,1793000,3424000,2578000,,3424000,3669000,3881000,4023000,3157000,3260000,3637000,3892000,4161000,4269000,3219000,3521000,3831000,3834000,3452000,3452000,3508000,3184000,3582000,3624000,4410000,4373000,3495000,3511000,4319000,4278000,3689000
BalanceNonshareCapital_yy,,,,,,,,146.88,,30.31,127.81,51.56,,90.96,7.16,50.54,,-7.80,-11.15,-6.29,-3.26,31.80,30.95,-11.49,-9.53,-7.93,-10.19,7.24,-1.96,-8.43,-16.95,3.77,4.98,25.71,37.34,-2.43,-3.12,-2.06,-2.17,5.55
BalanceNonshareCapital_sy,,,,,,,,127.81,,30.31,127.81,43.40,,51.11,51.14,20.33,,-15.56,-28.39,-18.43,-14.52,6.57,4.29,-11.88,-10.08,-4.14,-9.94,-15.48,-30.26,-48.72,-34.82,-14.81,-12.78,10.93,18.40,2.61,-3.12,5.06,-15.98,1.84
BalanceNonshareCapital_qq,,,,,-100.00,,9.23,13.17,-100.00,,90.96,-24.71,-100.00,,7.16,5.78,3.66,-21.53,3.26,11.56,7.01,6.91,2.60,-24.60,9.38,8.80,0.08,-9.96,,1.62,-9.24,12.50,1.17,21.69,-0.84,-20.08,0.46,23.01,-0.95,-13.77
BalanceNonshareCapital_sq,,,,,-100.00,,9.23,3.49,-54.60,,5.00,26.44,-56.40,,7.48,-6.13,-14.96,-18.14,3.51,-2.96,0.76,-0.07,2.28,-17.82,7.69,1.81,-0.32,-14.56,,-9.98,0.14,0.37,2.10,,2.38,-23.30,2.66,12.58,1.40,1.53
BalanceNoncurrentLiabilities,,,,,,,,,,,,,,0,199000,566000,878000,526000,636000,637000,561000,629000,612000,572000,592000,544000,805000,601000,803000,726000,736000,748000,530000,536000,731000,544000,487000,3244000,3034000,3005000
BalanceNoncurrentLiabilities_yy,,,,,,,,,,,,,,,,,,,219.60,12.54,-36.10,19.58,-3.77,-10.20,5.53,-13.51,31.54,5.07,35.64,33.46,-8.57,24.46,-34.00,-26.17,-0.68,-27.27,-8.11,505.22,315.05,452.39
BalanceNoncurrentLiabilities_sy,,,,,,,,,,,,,,,,,,,-5.86,-0.90,-0.83,19.58,-9.14,-24.28,2.88,36.10,13.44,6.42,6.92,12.60,2.73,-12.08,-27.08,-34.79,-23.22,-11.27,2.15,1.98,-5.74,1.85
BalanceNoncurrentLiabilities_qq,,,,,,,,,,,,,,,,184.42,55.12,-40.09,20.91,0.16,-11.93,12.12,-2.70,-6.54,3.50,-8.11,47.98,-25.34,33.61,-9.59,1.38,1.63,-29.14,1.13,36.38,-25.58,-10.48,566.12,-6.47,-0.96
BalanceNoncurrentLiabilities_sq,,,,,,,,,,,,,,,,-4.98,0.04,-0.99,0.02,0.02,-5.91,2.48,-8.73,-3.98,2.25,1.23,-6.56,1.19,1.32,-5.88,-1.88,-7.40,-8.06,-0.58,,-1.95,2.73,-2.60,-4.10,2.57
BalanceNoncurrentTradeLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentTradeLiabilities_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings,,,,,,,,,,,,,,0,0,294000,543000,526000,636000,600000,561000,600000,579000,536000,492000,,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_yy,,,,,,,,,,,,,,,,,,,,104.08,3.31,14.07,-8.96,-10.67,-12.30,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,
BalanceNoncurrentBorrowings_sy,,,,,,,,,,,,,,,,,,,,-0.73,-0.56,0.21,-8.96,-10.67,-12.30,-49.95,-49.94,-100.00,-29.90,,,,,,,,,,,
BalanceNoncurrentBorrowings_qq,,,,,,,,,,,,,,,,,84.69,-3.13,20.91,-5.66,-6.50,6.95,-3.50,-7.43,-8.21,-100.00,,,,,,,,,,,,,,
BalanceNoncurrentBorrowings_sq,,,,,,,,,,,,,,,,,-0.05,-3.13,20.91,-5.66,-6.50,0.04,-1.76,-3.69,0.03,-38.71,,,,,,,,,,,,,,
BalanceNoncurrentObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentObligations_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentLeasing_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
