,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2,2018/Q3
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,847000,2777000,2199000,8126000,7806000,3295000,3947000,9074000,6042000,4159000,4926000,7300000,7728000,5884000,6778000,9702000,9588000,5934000,5604000,8708000,6816000,4640000,6215000,8861000,6717000,4820000,5876000,9415000,7696000,5365000,6092000,9418000,8126000,6720000,8180000,10483000,10381000,8924000,11179000,11962000,13404000,9501000,10212000,17021000,14722000,14503000,14232000
IncomeNetProfit_yy,,,,,821.61,18.65,79.49,11.67,-22.60,26.22,24.80,-19.55,27.90,41.48,37.60,32.90,24.07,0.85,-17.32,-10.25,-28.91,-21.81,10.90,1.76,-1.45,3.88,-5.45,6.25,14.57,11.31,3.68,0.03,5.59,25.26,34.27,11.31,27.75,32.80,36.66,14.11,29.12,6.47,-8.65,42.29,9.83,52.65,39.37
IncomeNetProfit_sy,,,,,34.49,21.02,,-11.59,-79.37,-58.36,-17.58,-4.40,19.74,24.55,57.03,27.66,30.82,102.73,28.04,34.70,4.78,-36.36,-20.16,15.23,-9.90,110.32,45.07,4.06,18.29,17.52,17.00,8.94,6.69,14.40,26.46,18.74,-9.72,2.76,17.60,-16.72,39.28,2.95,-0.30,2.89,9.83,24.08,51.70
IncomeNetProfit_qq,,227.86,-20.81,269.53,-3.94,-57.79,19.79,129.90,-33.41,-31.17,18.44,48.19,5.86,-23.86,15.19,43.14,-1.18,-38.11,-5.56,55.39,-21.73,-31.92,33.94,42.57,-24.20,-28.24,21.91,60.23,-18.26,-30.29,13.55,54.60,-13.72,-17.30,21.73,28.15,-0.97,-14.04,25.27,7.00,12.05,-29.12,7.48,66.68,-13.51,-1.49,-1.87
IncomeNetProfit_sq,,-22.03,-2.61,184.88,-19.64,18.76,-20.01,142.20,-90.01,-10.03,0.32,103.95,-43.06,-18.75,15.40,42.53,-22.02,-8.79,2.30,10.65,-15.15,-7.86,2.90,48.89,-39.85,-16.88,14.77,33.02,-32.88,0.38,30.54,24.62,-14.02,-13.22,15.20,19.31,-27.37,15.92,18.56,3.57,-17.83,-10.45,-6.12,0.24,-9.83,29.85,8.04
IncomeShareholderNetProfit,847000,2777000,2199000,7387000,6995000,3074000,3947000,9074000,6042000,4159000,4926000,7300000,7728000,5884000,6778000,9702000,9588000,5934000,5604000,8708000,6816000,4640000,6215000,8861000,6717000,4820000,5876000,9415000,7696000,5365000,6092000,9418000,8126000,6720000,8180000,10483000,10381000,8924000,11179000,11962000,13404000,9501000,10212000,17010000,14722000,14503000,14232000
IncomeShareholderNetProfit_yy,,,,,725.86,10.69,79.49,22.84,-13.62,35.30,24.80,-19.55,27.90,41.48,37.60,32.90,24.07,0.85,-17.32,-10.25,-28.91,-21.81,10.90,1.76,-1.45,3.88,-5.45,6.25,14.57,11.31,3.68,0.03,5.59,25.26,34.27,11.31,27.75,32.80,36.66,14.11,29.12,6.47,-8.65,42.20,9.83,52.65,39.37
IncomeShareholderNetProfit_sy,,,,,36.32,22.90,,-6.42,-85.47,-51.99,-11.32,-9.39,27.25,22.73,64.33,32.90,22.37,102.75,14.56,26.33,16.05,-31.98,-23.10,10.83,-5.68,114.86,45.07,4.06,19.06,15.46,22.26,9.16,6.69,14.40,26.46,20.43,-14.83,-7.72,13.26,-22.66,39.28,3.32,1.23,2.89,8.02,28.08,51.92
IncomeShareholderNetProfit_qq,,227.86,-20.81,235.93,-5.31,-56.05,28.40,129.90,-33.41,-31.17,18.44,48.19,5.86,-23.86,15.19,43.14,-1.18,-38.11,-5.56,55.39,-21.73,-31.92,33.94,42.57,-24.20,-28.24,21.91,60.23,-18.26,-30.29,13.55,54.60,-13.72,-17.30,21.73,28.15,-0.97,-14.04,25.27,7.00,12.05,-29.12,7.48,66.57,-13.45,-1.49,-1.87
IncomeShareholderNetProfit_sq,,-21.10,1.46,184.35,-19.82,18.24,-19.06,142.20,-92.44,-12.37,0.90,48.19,-41.46,6.87,15.40,41.87,-22.00,-7.12,-3.69,13.63,-8.40,-13.34,2.30,49.05,-42.21,-16.88,10.39,30.16,-31.18,-3.97,31.23,28.52,-15.18,-13.66,15.43,21.18,-27.37,20.18,6.16,3.57,-11.06,-10.45,-2.33,0.24,-6.33,29.03,7.86
BalanceNoncurrentAssets,35083000,,,151368000,152199000,202409000,,202301000,200894000,201680000,,200957000,200973000,198144000,,198144000,196727000,196318000,,198623000,196957000,197122000,195753000,196223000,195158000,194487000,193877000,194515000,194593000,195197000,194419000,194069000,193193000,193631000,192527000,194329000,194365000,194531000,194946000,195877000,194569000,294895000,293548000,302700000,302038000,303181000,301573000
BalanceNoncurrentAssets_yy,,,,,333.83,,,33.65,31.99,-0.36,,-0.66,0.04,-1.75,,-1.40,-2.11,-0.92,,0.24,0.12,0.41,,-1.21,-0.91,-1.34,-0.96,-0.87,-0.29,0.37,0.28,-0.23,-0.72,-0.80,-0.97,0.13,0.61,0.46,1.26,0.80,0.10,51.59,50.58,54.54,55.23,2.81,2.73
BalanceNoncurrentAssets_sy,,,,,36.32,,,27.54,16.18,2.51,,-0.66,0.18,3.92,,10.78,17.78,11.30,,7.25,3.66,2.74,,2.49,1.58,2.35,3.46,3.18,6.30,0.34,6.03,7.71,4.60,6.50,6.73,7.42,8.06,6.56,5.88,4.79,7.16,3.72,2.52,3.77,3.72,1.52,-0.36
BalanceNoncurrentAssets_qq,,-100.00,,,0.55,32.99,-100.00,,-0.70,0.39,-100.00,,0.01,-1.41,-100.00,,-0.72,-0.21,-100.00,,-0.84,0.08,-0.69,0.24,-0.54,-0.34,-0.31,0.33,0.04,0.31,-0.40,-0.18,-0.45,0.23,-0.57,0.94,0.02,0.09,0.21,0.48,-0.67,51.56,-0.46,3.12,-0.22,0.38,-0.53
BalanceNoncurrentAssets_sq,,3.00,,,0.46,2.21,-100.00,,-1.02,-1.82,-100.00,,-0.14,0.49,-100.00,,0.28,0.74,-100.00,,0.01,-0.37,-0.22,0.24,-0.62,1.18,-0.06,0.36,1.44,0.56,1.22,1.19,-0.30,1.67,1.16,1.82,-0.24,1.35,0.48,2.20,0.31,-0.61,0.25,2.70,0.26,1.03,-2.22
BalanceIntangibleAssets,264000,,,131618000,132641000,181226000,,181286000,181622000,181635000,,181782000,181091000,180493000,,180902000,180992000,181125000,,182556000,182827000,183091000,183507000,183704000,183422000,183229000,182985000,182845000,183130000,182969000,182301000,181598000,181539000,181539000,181295000,181655000,181574000,181590000,181423000,181466000,181471000,271984000,272376000,279689000,279535000,278971000,278083000
BalanceIntangibleAssets_yy,,,,,50142.80,,,37.74,36.93,0.23,,0.27,-0.29,-0.63,,-0.48,-0.05,0.35,,0.91,1.01,1.09,,0.63,0.33,0.08,-0.28,-0.47,-0.16,-0.14,-0.37,-0.68,-0.87,-0.78,-0.55,0.03,0.02,0.03,0.07,-0.10,-0.06,49.78,50.13,54.13,54.04,2.57,2.10
BalanceIntangibleAssets_sy,,,,,2.72,,,27.87,33.88,8.50,,-1.03,-1.64,2.06,,9.10,8.92,11.59,,4.80,6.37,2.28,,0.24,0.20,0.04,-0.28,0.78,1.04,-1.83,-0.13,2.14,4.74,3.87,3.13,4.82,2.59,3.92,4.58,3.62,-0.06,6.73,6.44,5.18,-0.12,-0.06,-1.62
BalanceIntangibleAssets_qq,,-100.00,,,0.78,36.63,-100.00,,0.19,0.01,-100.00,,-0.38,-0.33,-100.00,,0.05,0.07,-100.00,,0.15,0.14,0.23,0.11,-0.15,-0.11,-0.13,-0.08,0.16,-0.09,-0.37,-0.39,-0.03,,-0.13,0.20,-0.04,0.01,-0.09,0.02,,49.88,0.14,2.68,-0.06,-0.20,-0.32
BalanceIntangibleAssets_sq,,-0.76,,,-2.35,0.46,-100.00,,-0.32,-2.62,-100.00,,-1.28,-0.33,-100.00,,-1.13,0.22,-100.00,,-0.93,-0.23,-1.82,-0.22,-1.51,-0.02,-0.55,-0.20,-0.16,-0.05,0.03,1.00,-0.12,,-0.12,0.13,-0.51,-0.12,-0.24,1.42,,-0.05,-0.18,1.13,0.04,-0.23,-2.01
BalanceProperty,4738000,,,17555000,17987000,18799000,,18426000,17660000,18227000,,17725000,19002000,16693000,,15348000,14556000,14122000,,13826000,12848000,12506000,10834000,10737000,10410000,9918000,9812000,9822000,10038000,10879000,10594000,10315000,10046000,10253000,9499000,10277000,10929000,10871000,11644000,11721000,11146000,20692000,19011000,17851000,19184000,21046000,21438000
BalanceProperty_yy,,,,,279.63,,,4.96,-1.82,-3.04,,-3.80,7.60,-8.42,,-13.41,-23.40,-15.40,,-9.92,-11.73,-11.44,,-22.34,-18.98,-20.69,-9.43,-8.52,-3.57,9.69,7.97,5.02,0.08,-5.75,-10.34,-0.37,8.79,6.03,22.58,14.05,1.99,90.34,63.27,52.30,72.12,1.71,12.77
BalanceProperty_sy,,,,,14.45,,,17.68,19.10,0.17,,-4.54,-4.30,-2.83,,0.33,3.60,4.08,,4.66,10.57,3.65,,2.33,-1.50,0.66,-0.26,3.59,6.39,3.39,7.66,1.70,-0.17,10.79,6.54,7.53,8.49,2.55,1.34,0.21,0.96,-2.66,-0.12,0.53,-1.37,-1.10,8.05
BalanceProperty_qq,,-100.00,,,2.46,4.51,-100.00,,-4.16,3.21,-100.00,,7.20,-12.15,-100.00,,-5.16,-2.98,-100.00,,-7.07,-2.66,-13.37,-0.90,-3.05,-4.73,-1.07,0.10,2.20,8.38,-2.62,-2.63,-2.61,2.06,-7.35,8.19,6.34,-0.53,7.11,0.66,-4.91,85.65,-8.12,-6.10,7.47,9.71,1.86
BalanceProperty_sq,,3.94,,,0.78,3.70,-100.00,,-2.54,-2.10,-100.00,,-1.28,-0.94,-100.00,,-1.04,0.27,-100.00,,-0.50,-0.47,-1.34,-0.90,-0.54,-0.58,-0.13,0.66,1.70,-0.57,1.29,0.20,-1.50,1.82,0.42,2.12,-0.20,0.20,-0.16,,-0.77,-0.56,-0.83,-0.39,-0.24,-1.23,-1.34
BalanceNoncurrentReceivables,0,,,356000,367000,372000,,1485000,1191000,1415000,,777000,704000,606000,,601000,602000,603000,,603000,603000,604000,604000,604000,602000,601000,601000,601000,601000,601000,601000,600000,600000,599000,599000,599000,599000,599000,599000,599000,599000,770000,836000,772000,599000,599000,599000
BalanceNoncurrentReceivables_yy,,,,,,,,317.13,224.52,280.38,,-47.68,-40.89,-57.17,,-22.65,-14.49,-0.50,,0.33,0.17,0.17,,0.17,-0.17,-0.50,-0.50,-0.50,-0.17,,,-0.17,-0.17,-0.33,-0.33,-0.17,-0.17,,,,,28.55,39.57,28.88,,-22.21,-28.35
BalanceNoncurrentReceivables_sy,,,,,,,,28.50,50.06,20.30,,1.92,,12.10,,,,9.75,,20.30,0.17,-1.28,,-14.53,5.04,-11.93,15.34,-3.41,,,,-30.77,-10.89,,-12.20,,,,,,,-3.67,0.58,1.40,,3.88,-42.26
BalanceNoncurrentReceivables_qq,,,,,3.09,1.36,-100.00,,-19.80,18.81,-100.00,,-9.40,-13.92,-100.00,,0.17,0.17,-100.00,,,0.17,,,-0.33,-0.17,,,,,,-0.17,,-0.17,,,,,,,,28.55,8.57,-7.66,-22.41,,
BalanceNoncurrentReceivables_sq,,,,,,11.02,-100.00,,,,-100.00,,,,-100.00,,0.84,7.22,-100.00,,,,,,-8.41,,,,,,,-9.69,,-0.17,,,,,,,,0.48,0.48,0.96,,,
BalanceNoncurrInvestments,29290000,,,146000,,1054000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000
BalanceNoncurrInvestments_yy,,,,,-100.00,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sy,,,,,-22.56,,,,,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_qq,,-100.00,,,-100.00,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments_sq,,,,,,,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceOtherNoncurrentAssets,791000,,,1693000,1204000,958000,,1104000,421000,403000,,673000,176000,352000,,1293000,577000,468000,,1638000,679000,921000,808000,1178000,724000,739000,479000,1247000,824000,748000,923000,1556000,1008000,1240000,1134000,1798000,1263000,1471000,1280000,2091000,1353000,1449000,1325000,4388000,2720000,2565000,1413000
BalanceOtherNoncurrentAssets_yy,,,,,52.21,,,-34.79,-65.03,-57.93,,-39.04,-58.19,-12.66,,92.12,227.84,32.95,,26.68,17.68,96.79,,-28.08,6.63,-19.76,-40.72,5.86,13.81,1.22,92.69,24.78,22.33,65.78,22.86,15.55,25.30,18.63,12.87,16.30,7.13,-1.50,3.52,109.85,101.03,77.02,6.64
BalanceOtherNoncurrentAssets_sy,,,,,37.09,,,36.73,3.59,,,-1.54,-4.46,6.58,,15.16,13.48,7.05,,32.27,15.76,10.08,,14.45,19.05,6.27,-3.75,5.86,13.81,4.67,9.07,25.42,20.96,8.88,31.29,7.46,17.98,24.42,16.06,26.03,9.53,8.29,9.59,-3.00,-5.31,2.28,12.74
BalanceOtherNoncurrentAssets_qq,,-100.00,,,-28.88,-20.43,-100.00,,-61.87,-4.28,-100.00,,-73.85,100.00,-100.00,,-55.38,-18.89,-100.00,,-58.55,35.64,-12.27,45.79,-38.54,2.07,-35.18,160.33,-33.92,-9.22,23.40,68.58,-35.22,23.02,-8.55,58.55,-29.76,16.47,-12.98,63.36,-35.29,7.10,-8.56,231.17,-38.01,-5.70,-44.91
BalanceOtherNoncurrentAssets_sq,,5.69,,,-1.47,-3.28,-100.00,,-1.24,-14.35,-100.00,,-3.80,-3.24,-100.00,,0.08,-4.55,-100.00,,-4.51,2.94,-4.85,7.65,-0.22,1.77,-0.47,5.11,,1.00,1.41,21.50,0.54,1.49,1.54,17.48,,2.96,0.64,11.08,0.18,1.82,-1.56,-3.42,-2.08,0.60,-25.10
BalanceCurrentAssets,35969000,,,63938000,55883000,58939000,,81640000,75940000,65804000,,87959000,85820000,70056000,,97465000,96224000,72485000,,89685000,92092000,62973000,67938000,80374000,84181000,63780000,69347000,96881000,89211000,64631000,73292000,90263000,92434000,70937000,79271000,95710000,100024000,78036000,87939000,105805000,114511000,52890000,50447000,55450000,58263000,55895000,45991000
BalanceCurrentAssets_yy,,,,,55.36,,,27.69,35.89,11.65,,7.74,13.01,6.46,,10.81,12.12,3.47,,-7.98,-4.29,-13.12,,-10.38,-8.59,1.28,2.07,20.54,5.98,1.33,5.69,-6.83,3.61,9.76,8.16,6.03,8.21,10.01,10.93,10.55,14.48,-32.22,-42.63,-47.59,-49.12,5.68,-8.83
BalanceCurrentAssets_sy,,,,,21.58,,,8.40,-2.26,-8.50,,-5.44,-7.02,10.17,,16.74,12.98,8.31,,10.23,12.29,14.31,,1.82,13.38,16.50,6.02,10.63,6.40,9.18,9.22,8.68,8.78,6.21,10.38,10.86,7.48,6.80,7.32,7.48,13.43,8.04,10.42,0.67,4.17,11.28,9.54
BalanceCurrentAssets_qq,,-100.00,,,-12.60,5.47,-100.00,,-6.98,-13.35,-100.00,,-2.43,-18.37,-100.00,,-1.27,-24.67,-100.00,,2.68,-31.62,7.88,18.30,4.74,-24.23,8.73,39.70,-7.92,-27.55,13.40,23.16,2.41,-23.26,11.75,20.74,4.51,-21.98,12.69,20.32,8.23,-53.81,-4.62,9.92,5.07,-4.06,-17.72
BalanceCurrentAssets_sq,,4.14,,,-13.19,2.04,-100.00,,-12.28,-7.18,-100.00,,-5.94,3.94,-100.00,,-9.84,0.82,-100.00,,-10.22,3.01,1.11,13.65,-3.81,-0.12,0.43,14.65,3.31,1.40,-0.19,16.79,1.06,-3.00,0.06,9.30,-5.14,2.46,0.40,14.26,-2.30,1.36,-1.09,4.77,-6.50,4.63,-10.30
BalanceInventory,43000,,,1011000,1034000,1117000,,1179000,991000,1030000,,806000,594000,1205000,,865000,738000,602000,,943000,1004000,1188000,1129000,1646000,673000,512000,324000,2646000,1515000,887000,1470000,583000,814000,928000,782000,365000,446000,437000,217000,194000,1025000,805000,454000,476000,1485000,466000,226000
BalanceInventory_yy,,,,,2304.65,,,16.62,-4.16,-7.79,,-31.64,-40.06,16.99,,7.32,24.24,-50.04,,9.02,36.04,97.34,,74.55,-32.97,-56.90,-71.30,60.75,125.11,73.24,353.70,-77.97,-46.27,4.62,-46.80,-37.39,-45.21,-52.91,-72.25,-46.85,129.82,84.21,109.22,145.36,44.88,-42.11,-50.22
BalanceInventory_sy,,,,,21.05,,,,25.68,-17.50,,-27.50,-25.02,-4.02,,43.56,9.92,15.24,,8.20,2.85,11.23,,-0.27,-6.94,-11.47,8.44,10.43,11.86,20.69,-5.97,-9.02,-0.22,3.19,3.60,2.14,-6.36,-8.70,-8.44,-14.39,-17.05,3.46,6.47,21.03,8.52,4.53,-15.48
BalanceInventory_qq,,-100.00,,,2.27,8.03,-100.00,,-15.95,3.94,-100.00,,-26.30,102.86,-100.00,,-14.68,-18.43,-100.00,,6.47,18.33,-4.97,45.79,-59.11,-23.92,-36.72,716.67,-42.74,-41.45,65.73,-60.34,39.62,14.00,-15.73,-53.32,22.19,-2.02,-50.34,-10.60,428.35,-21.46,-43.60,4.85,211.97,-68.62,-51.50
BalanceInventory_sq,,31.13,,,1.58,-1.03,-100.00,,-3.08,-13.04,-100.00,,10.47,2.56,-100.00,,6.63,-6.15,-100.00,,6.47,-4.37,-1.92,-9.62,13.19,-3.56,9.59,-14.78,7.74,8.48,0.15,-20.54,19.98,0.29,2.50,-18.10,17.14,5.77,1.30,-20.56,10.20,6.66,0.08,-4.89,11.69,,-22.76
BalanceCurrentReceivables,6528000,,,41829000,32981000,35215000,,45478000,33858000,35123000,,37126000,30852000,31553000,,36863000,31329000,36204000,,31227000,29711000,29657000,32416000,29663000,26199000,24820000,23825000,38871000,28038000,25036000,25853000,31810000,28380000,29139000,27907000,28825000,26409000,29791000,30361000,34102000,32739000,40482000,42695000,45342000,41551000,45559000,40239000
BalanceCurrentReceivables_yy,,,,,405.22,,,8.72,2.66,-0.26,,-18.36,-8.88,-10.16,,-0.71,1.55,14.74,,-15.29,-5.16,-18.08,,-5.01,-11.82,-16.31,-26.50,31.04,7.02,0.87,8.51,-18.17,1.22,16.39,7.94,-9.38,-6.95,2.24,8.79,18.31,23.97,35.89,40.62,32.96,26.92,12.54,-5.75
BalanceCurrentReceivables_sy,,,,,13.09,,,16.27,3.56,-0.26,,-10.22,-3.27,7.29,,32.17,12.95,16.40,,22.25,12.45,16.46,,0.70,13.30,12.30,20.40,22.30,10.19,8.59,15.77,21.23,15.24,15.24,25.05,-9.84,-6.52,5.10,-10.19,5.68,4.19,2.75,1.68,7.46,8.87,8.31,7.55
BalanceCurrentReceivables_qq,,-100.00,,,-21.15,6.77,-100.00,,-25.55,3.74,-100.00,,-16.90,2.27,-100.00,,-15.01,15.56,-100.00,,-4.85,-0.18,9.30,-8.49,-11.68,-5.26,-4.01,63.15,-27.87,-10.71,3.26,23.04,-10.78,2.67,-4.23,3.29,-8.38,12.81,1.91,12.32,-4.00,23.65,5.47,6.20,-8.36,9.65,-11.68
BalanceCurrentReceivables_sq,,-1.03,,,-18.88,7.22,-100.00,,-29.99,,-100.00,,-8.05,6.28,-100.00,,-14.16,7.60,-100.00,,-25.05,6.57,-2.98,12.38,-10.62,9.93,-2.54,13.58,-4.57,8.94,3.03,20.24,-8.30,-1.24,5.34,3.42,-5.30,9.86,-7.28,16.28,-3.65,4.61,-1.48,26.60,-13.90,9.65,-10.52
BalanceCurrentInvestments,25243000,,,5942000,7043000,3026000,,1095000,1060000,1070000,,1056000,,,,,,,,,0,,19000,39000,11000,,,,,14000,17000,,152000,58000,51000,25261000,28433000,,,,355000,343000,115000,291000,190000,,79000
BalanceCurrentInvestments_yy,,,,,-72.10,,,-81.57,-84.95,-64.64,,-3.56,-100.00,-100.00,,-100.00,,,,,,,,,,,-100.00,-100.00,-100.00,,,,,314.29,200.00,,18605.92,-100.00,-100.00,-100.00,-98.75,,,,-46.48,-100.00,-31.30
BalanceCurrentInvestments_sy,,,,,-54.36,,,-52.98,-35.88,-54.07,,15.99,-18.86,5.50,,-20.01,,,,,,,,,,,-81.85,-42.57,-40.58,,,,,-35.25,-24.87,,23.12,2.92,-8.84,-24.14,-20.18,,,,-37.32,-4.45,923.65
BalanceCurrentInvestments_qq,,-100.00,,,18.53,-57.04,-100.00,,-3.20,0.94,-100.00,,-100.00,,,,,,,,,,,105.26,-71.79,-100.00,,,,,21.43,-100.00,,-61.84,-12.07,49431.37,12.56,-100.00,,,,-3.38,-66.47,153.04,-34.71,-100.00,
BalanceCurrentInvestments_sq,,-39.15,,,-1.56,-0.26,-100.00,,-0.13,-14.86,-100.00,,-6.41,,,,,,,,,,,,2.05,-45.75,,,,,-0.56,-2.15,,-18.26,-3.00,4.24,0.41,-5.84,,,,-3.50,-2.83,-0.40,-1.39,-14.42,
BalanceCash,3728000,,,14063000,13636000,18307000,,33001000,39140000,27906000,,48429000,53058000,36686000,,59350000,63357000,35100000,,57010000,60385000,31310000,33832000,48499000,56525000,37733000,44637000,54727000,58836000,37944000,45385000,57483000,62367000,40150000,49992000,40658000,43945000,47052000,56609000,70456000,79252000,9717000,5886000,8014000,13319000,8461000,2446000
BalanceCash_yy,,,,,265.77,,,134.67,187.03,52.43,,46.75,35.56,31.46,,22.55,19.41,-4.32,,-3.94,-4.69,-10.80,,-14.93,-6.39,20.51,31.94,12.84,4.09,0.56,1.68,5.04,6.00,5.81,10.15,-29.27,-29.54,17.19,13.24,73.29,80.34,-79.35,-89.60,-88.63,-83.19,-12.93,-58.44
BalanceCash_sy,,,,,95.31,,,-4.06,-3.42,-15.79,,-9.66,-9.73,10.59,,-4.34,10.79,-6.29,,2.22,-3.03,-2.80,,15.20,17.04,8.81,-2.40,0.91,10.41,10.48,2.10,15.77,-13.33,29.94,2.23,43.00,6.95,-0.50,10.48,-5.74,23.39,20.09,7.03,-3.22,-1.97,3.29,-12.31
BalanceCash_qq,,-100.00,,,-3.04,34.25,-100.00,,18.60,-28.70,-100.00,,9.56,-30.86,-100.00,,6.75,-44.60,-100.00,,5.92,-48.15,8.05,43.35,16.55,-33.25,18.30,22.60,7.51,-35.51,19.61,26.66,8.50,-35.62,24.51,-18.67,8.08,7.07,20.31,24.46,12.48,-87.74,-39.43,36.15,66.20,-36.47,-71.09
BalanceCash_sq,,-28.92,,,-4.34,-10.23,-100.00,,7.04,-16.60,-100.00,,-7.12,4.75,-100.00,,-2.91,0.43,-100.00,,-7.74,-6.56,-0.76,24.92,2.46,-14.45,4.15,17.41,5.46,-29.15,-5.80,23.59,-0.76,2.00,-17.96,46.15,-28.09,-1.18,4.28,26.30,13.46,-8.78,-14.68,7.76,-4.11,3.09,-35.37
BalanceOtherCurrentAssets,427000,,,1093000,1189000,1274000,,887000,891000,675000,,542000,1316000,612000,,387000,800000,579000,,505000,992000,818000,542000,527000,773000,715000,561000,637000,822000,750000,567000,387000,721000,662000,539000,601000,791000,756000,752000,1053000,1140000,1543000,1297000,1327000,1718000,1409000,3001000
BalanceOtherCurrentAssets_yy,,,,,178.45,,,-18.85,-25.06,-47.02,,-38.90,47.70,-9.33,,-28.60,-39.21,-5.39,,30.49,24.00,41.28,,4.36,-22.08,-12.59,3.51,20.87,6.34,4.90,1.07,-39.25,-12.29,-11.73,-4.94,55.30,9.71,14.20,39.52,75.21,44.12,104.10,72.47,26.02,50.70,-8.68,131.38
BalanceOtherCurrentAssets_sy,,,,,31.61,,,-1.44,-9.83,-19.20,,-0.74,8.65,28.06,,17.67,28.45,3.48,,13.19,24.00,30.84,,18.51,14.38,-12.22,-0.51,8.12,24.82,5.11,29.55,15.80,4.91,-7.48,-1.99,-0.40,-5.64,7.62,29.59,22.24,21.04,22.77,8.31,-0.62,-2.60,4.72,71.73
BalanceOtherCurrentAssets_qq,,-100.00,,,8.78,7.15,-100.00,,0.45,-24.24,-100.00,,142.80,-53.50,-100.00,,106.72,-27.62,-100.00,,96.44,-17.54,-33.74,-2.77,46.68,-7.50,-21.54,13.55,29.04,-8.76,-24.40,-31.75,86.30,-8.18,-18.58,11.50,31.61,-4.42,-0.53,40.03,8.26,35.35,-15.94,2.31,29.46,-17.99,112.99
BalanceOtherCurrentAssets_sq,,8.86,,,24.34,6.04,-100.00,,2.40,-3.04,-100.00,,26.97,4.11,-100.00,,24.40,-6.98,-100.00,,19.78,-4.24,-6.52,-2.77,12.94,-8.66,-7.97,-11.27,19.48,-0.86,-10.29,,24.03,-5.60,-13.65,-4.08,13.70,9.03,1.77,-0.76,10.00,6.26,-4.91,-9.40,8.52,7.99,48.42
BalanceAssetsForSale,,,,,,,,,,,,,0,2002000,,2156000,2139000,2143000,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,7.04,,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,-18.93,,-17.14,-50.00,0.45,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,-100.00,,-0.79,0.19,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,-100.00,,1.05,-6.25,-100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceTotalAssets,71052000,,,215306000,208082000,261348000,,283941000,276834000,267484000,,288916000,286793000,270202000,,297765000,295090000,270946000,,288308000,289049000,260095000,263691000,276597000,279339000,258267000,263224000,291396000,283804000,259828000,267711000,284332000,285627000,264568000,271798000,290039000,294389000,272567000,282885000,301682000,309080000,347785000,343995000,358150000,360301000,359076000,347564000
BalanceTotalAssets_yy,,,,,192.86,,,31.88,33.04,2.35,,1.75,3.60,1.02,,3.06,2.89,0.28,,-3.18,-2.05,-4.00,,-4.06,-3.36,-0.70,-0.18,5.35,1.60,0.60,1.70,-2.42,0.64,1.82,1.53,2.01,3.07,3.02,4.08,4.01,4.99,27.60,21.60,18.72,16.57,3.25,1.04
BalanceTotalAssets_sy,,,,,33.55,,,6.81,6.60,3.59,,,2.02,6.26,,9.51,9.90,6.68,,9.75,11.99,8.10,,7.56,12.27,11.01,6.42,7.75,8.03,3.34,7.55,11.16,7.96,7.01,12.37,6.62,5.23,7.30,5.08,6.36,8.83,6.76,6.43,5.64,4.20,5.78,2.78
BalanceTotalAssets_qq,,-100.00,,,-3.36,25.60,-100.00,,-2.50,-3.38,-100.00,,-0.73,-5.79,-100.00,,-0.90,-8.18,-100.00,,0.26,-10.02,1.38,4.89,0.99,-7.54,1.92,10.70,-2.61,-8.45,3.03,6.21,0.46,-7.37,2.73,6.71,1.50,-7.41,3.79,6.64,2.45,12.52,-1.09,4.11,0.60,-0.34,-3.21
