,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit_sy,,,,,27.95,9.68,-18.16,59.31,40.10,27.70,-11.33,-6.29,-75.33,-83.66,-23.31,-6.49,13.77,40.28,61.55,8.32,39.56,71.42,21.91,43.80,2.38,-24.61,-23.14,23.08,17.76,78.01,39.82,18.22,16.46,8.12,21.00,15.44,9.79,18.10,16.63,-4.18,1.37,0.84,6.96,-13.61,31.70,4.94,-3.26,-7.63,7.52,34.74
IncomeBeforeTaxProfit_qq,,-67.81,11.11,742.44,-93.75,1008.02,-0.11,90.93,-34.62,1.01,-4.93,151.81,-70.38,85.71,-33.62,183.36,-90.38,422.84,16.29,43.54,-48.12,-31.00,-94.80,8108.59,-84.44,-67.77,-255.98,1537.83,-91.74,-635.35,225.82,7.65,-62.22,14.66,-62.72,-1499.56,118.47,-132.16,-522.63,-34.98,13.39,183.49,-133.50,-1443.38,89.99,-950.20,66.69,-126.46,100.98,-5871.00
IncomeBeforeTaxProfit_sq,,-5.21,46.10,45.46,-42.32,-17.11,-0.11,190.12,-29.37,44.92,-28.84,138.69,-84.84,1.68,0.30,129.98,-43.64,7.86,22.05,21.09,-3.16,-9.34,5.40,10.39,-17.98,-9.29,8.43,45.14,-30.74,-23.33,24.44,33.55,-34.68,-4.84,30.34,31.06,-14.52,-14.08,14.54,16.59,-28.16,19.60,7.06,5.44,-22.32,5.62,-1.76,-5.42,-31.58,28.38
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,989000,337000,350000,3056000,158000,2137000,2035000,4061000,2523000,2637000,2528000,6434000,1861000,3527000,2311000,6611000,574000,3324000,3836000,5497000,2838000,1952000,77000,8401000,1278000,411000,-715000,9415000,579000,-4698000,5803000,5464000,1947000,2463000,848000,-12987000,2586000,-914000,-4708000,-5701000,-7212000,782000,-3851000,-31329000,-3011000,-39478000,-10437000,-23262000,273000,-13375000
IncomeNetProfit_yy,,,,,-84.02,534.12,481.43,32.89,1496.84,23.40,24.23,58.43,-26.24,33.75,-8.58,2.75,-69.16,-5.76,65.99,-16.85,394.43,-41.28,-97.99,52.83,-54.97,-78.94,-1028.57,12.07,-54.69,-1243.07,911.61,-41.96,236.27,152.43,-85.39,-337.68,32.82,-137.11,-655.19,56.10,-378.89,185.56,18.20,-449.54,58.25,-5148.34,-171.02,25.75,109.07,66.12
IncomeNetProfit_sy,,,,,28.71,7.61,-18.24,60.48,34.49,21.02,,-11.59,-79.37,-58.36,-17.58,-4.40,19.74,24.55,57.03,27.66,30.82,102.73,28.04,34.70,4.78,-36.36,-20.16,15.23,-9.90,110.32,45.07,4.06,18.29,17.52,17.00,8.94,6.69,14.40,26.46,18.74,-9.72,2.76,17.60,-16.72,39.28,2.95,-0.30,2.89,9.83,24.08
IncomeNetProfit_qq,,-65.93,3.86,773.14,-94.83,1252.53,-4.77,99.56,-37.87,4.52,-4.13,154.51,-71.08,89.52,-34.48,186.07,-91.32,479.09,15.40,43.30,-48.37,-31.22,-96.06,10810.39,-84.79,-67.84,-273.97,1416.78,-93.85,-911.40,223.52,-5.84,-64.37,26.50,-65.57,-1631.49,119.91,-135.34,-415.10,-21.09,-26.50,110.84,-592.46,-713.53,90.39,-1211.13,73.56,-122.88,101.17,-4999.27
IncomeNetProfit_sq,,-7.42,46.62,86.56,-55.63,-22.03,-2.61,184.88,-19.64,18.76,-20.01,142.20,-90.01,-10.03,0.32,103.95,-43.06,-18.75,15.40,42.53,-22.02,-8.79,2.30,10.65,-15.15,-7.86,2.90,48.89,-39.85,-16.88,14.77,33.02,-32.88,0.38,30.54,24.62,-14.02,-13.22,15.20,19.31,-27.37,15.92,18.56,3.57,-17.83,-10.45,-6.12,0.24,-9.83,29.85
IncomeShareholderNetProfit,989000,337000,350000,3056000,158000,2137000,2035000,4061000,2523000,2637000,2528000,6434000,1861000,3527000,2311000,6611000,574000,3324000,3836000,5497000,2838000,1952000,77000,8401000,1278000,411000,-715000,9415000,579000,-4698000,5803000,5464000,1947000,2463000,844000,-12992000,2581000,-858000,-4779000,-5941000,-6986000,650000,-4150000,-31797000,-2921000,-38950000,-10285000,-23050000,269000,-13371000
IncomeShareholderNetProfit_yy,,,,,-84.02,534.12,481.43,32.89,1496.84,23.40,24.23,58.43,-26.24,33.75,-8.58,2.75,-69.16,-5.76,65.99,-16.85,394.43,-41.28,-97.99,52.83,-54.97,-78.94,-1028.57,12.07,-54.69,-1243.07,911.61,-41.96,236.27,152.43,-85.46,-337.77,32.56,-134.84,-666.23,54.27,-370.67,175.76,13.16,-435.21,58.19,-6092.31,-147.83,27.51,109.21,65.67
IncomeShareholderNetProfit_sy,,,,,61.79,16.66,-20.38,60.48,36.32,22.90,,-6.42,-85.47,-51.99,-11.32,-9.39,27.25,22.73,64.33,32.90,22.37,102.75,14.56,26.33,16.05,-31.98,-23.10,10.83,-5.68,114.86,45.07,4.06,19.06,15.46,22.26,9.16,6.69,14.40,26.46,20.43,-14.83,-7.72,13.26,-22.66,39.28,3.32,1.23,2.89,8.02,28.08
IncomeShareholderNetProfit_qq,,-65.93,3.86,773.14,-94.83,1252.53,-4.77,99.56,-37.87,4.52,-4.13,154.51,-71.08,89.52,-34.48,186.07,-91.32,479.09,15.40,43.30,-48.37,-31.22,-96.06,10810.39,-84.79,-67.84,-273.97,1416.78,-93.85,-911.40,223.52,-5.84,-64.37,26.50,-65.73,-1639.34,119.87,-133.24,-456.99,-24.31,-17.59,109.30,-738.46,-666.19,90.81,-1233.45,73.59,-124.11,101.17,-5070.63
IncomeShareholderNetProfit_sq,,-7.63,31.85,163.17,-40.63,-21.10,1.46,184.35,-19.82,18.24,-19.06,142.20,-92.44,-12.37,0.90,48.19,-41.46,6.87,15.40,41.87,-22.00,-7.12,-3.69,13.63,-8.40,-13.34,2.30,49.05,-42.21,-16.88,10.39,30.16,-31.18,-3.97,31.23,28.52,-15.18,-13.66,15.43,21.18,-27.37,20.18,6.16,3.57,-11.06,-10.45,-2.33,0.24,-6.33,29.03
BalanceNoncurrentAssets,5020000,5255000,5813000,6305000,6280000,7285000,7765000,8980000,8901000,9894000,11129000,13435000,12776000,12503000,11963000,12962000,12533000,12932000,12821000,14923000,15722000,16323000,14973000,14935000,13513000,13231000,13460000,13914000,10550000,11355000,9698000,12293000,12494000,,12658000,21405000,21389000,28458000,32939000,42545000,41627000,37350000,37541000,34139000,33821000,16268000,22497000,27633000,28074000,27130000
BalanceNoncurrentAssets_yy,,,,,25.10,38.63,33.58,42.43,41.74,35.81,43.32,49.61,43.53,26.37,7.49,-3.52,-1.90,3.43,7.17,15.13,25.44,26.22,16.78,0.08,-14.05,-18.94,-10.10,-6.84,-21.93,-14.18,-27.95,-11.65,18.43,-100.00,30.52,74.12,71.19,,160.22,98.76,94.62,31.25,13.97,-19.76,-18.75,-56.44,-40.07,-19.06,-16.99,66.77
BalanceNoncurrentAssets_sy,,,,,39.56,38.76,-51.03,29.21,36.32,46.33,27.92,27.54,16.18,2.51,-15.46,-0.66,0.18,3.92,4.05,10.78,17.78,11.30,16.78,7.25,3.66,2.74,8.12,2.49,1.58,2.35,3.46,3.18,6.30,0.34,6.03,7.71,4.60,,6.73,7.42,8.06,6.56,5.88,4.79,7.16,3.72,2.52,3.77,3.72,1.52
BalanceNoncurrentAssets_qq,,4.68,10.62,8.46,-0.40,16.00,6.59,15.65,-0.88,11.16,12.48,20.72,-4.91,-2.14,-4.32,8.35,-3.31,3.18,-0.86,16.39,5.35,3.82,-8.27,-0.25,-9.52,-2.09,1.73,3.37,-24.18,7.63,-14.59,26.76,1.64,-100.00,,69.10,-0.07,33.05,15.75,29.16,-2.16,-10.27,0.51,-9.06,-0.93,-51.90,38.29,22.83,1.60,-3.36
BalanceNoncurrentAssets_sq,,1.70,-100.00,4.54,-0.29,3.00,-100.00,6.58,0.46,2.21,-100.00,12.16,-1.02,-1.82,-100.00,1.69,-0.14,0.49,-100.00,1.77,0.28,0.74,-100.00,2.25,0.01,-0.37,-0.22,0.24,-0.62,1.18,-0.06,0.36,1.44,0.56,,1.19,-0.30,1.67,1.16,1.82,-0.24,1.35,0.48,2.20,0.31,-0.61,0.25,2.70,0.26,1.03
BalanceIntangibleAssets,52000,41000,31000,27000,23000,16000,13000,9000,24000,20000,16000,68000,61000,51000,41000,56000,127000,140000,123000,134000,103000,90000,74000,50000,26000,16000,10000,58000,54000,58000,62000,70000,57000,,38000,1576000,2525000,3524000,3821000,5192000,4826000,4516000,4227000,9630000,1162000,10748000,9649000,10754000,11372000,11842000
BalanceIntangibleAssets_yy,,,,,-55.77,-60.98,-58.06,-66.67,4.35,25.00,23.08,655.56,154.17,155.00,156.25,-17.65,108.20,174.51,200.00,139.29,-18.90,-35.71,-39.84,-62.69,-74.76,-82.22,-86.49,16.00,107.69,262.50,520.00,20.69,5.56,-100.00,-38.71,2151.43,4329.82,,9955.26,229.44,91.13,28.15,10.63,85.48,-75.92,138.00,128.27,11.67,878.66,10.18
BalanceIntangibleAssets_sy,,,,,7.72,7.49,-79.03,8.33,2.72,25.00,54.96,27.87,33.88,8.50,-64.41,-1.03,-1.64,2.06,16.08,9.10,8.92,11.59,46.04,4.80,6.37,2.28,-17.62,0.24,0.20,0.04,-0.28,0.78,1.04,-1.83,-0.13,2.14,4.74,,3.13,4.82,2.59,3.92,4.58,3.62,-0.06,6.73,6.44,5.18,-0.12,-0.06
BalanceIntangibleAssets_qq,,-21.15,-24.39,-12.90,-14.81,-30.43,-18.75,-30.77,166.67,-16.67,-20.00,325.00,-10.29,-16.39,-19.61,36.59,126.79,10.24,-12.14,8.94,-23.13,-12.62,-17.78,-32.43,-48.00,-38.46,-37.50,480.00,-6.90,7.41,6.90,12.90,-18.57,-100.00,,4047.37,60.22,39.56,8.43,35.88,-7.05,-6.42,-6.40,127.82,-87.93,824.96,-10.23,11.45,5.75,4.13
BalanceIntangibleAssets_sq,,-5.56,-100.00,1.47,-1.33,-0.76,-100.00,17.10,-2.35,0.46,-100.00,11.65,-0.32,-2.62,-100.00,31.30,-1.28,-0.33,-100.00,8.94,-1.13,0.22,-100.00,-3.54,-0.93,-0.23,-1.82,-0.22,-1.51,-0.02,-0.55,-0.20,-0.16,-0.05,,1.00,-0.12,0.14,-0.12,0.13,-0.51,-0.12,-0.24,1.42,-0.20,-0.05,-0.18,1.13,0.04,-0.23
BalanceProperty,3437000,3585000,3682000,3729000,3788000,4747000,4524000,4810000,4565000,5355000,6375000,7159000,6739000,6288000,5996000,6119000,6150000,6036000,5810000,5960000,5728000,5760000,5438000,5460000,5295000,5565000,5214000,4694000,4807000,5121000,5920000,6497000,7985000,,8859000,9115000,9614000,9404000,10074000,12934000,13394000,14370000,16076000,6219000,15257000,4330000,3721000,3544000,3239000,2211000
BalanceProperty_yy,,,,,10.21,32.41,22.87,28.99,20.51,12.81,40.92,48.84,47.62,17.42,-5.95,-14.53,-8.74,-4.01,-3.10,-2.60,-6.86,-4.57,-6.40,-8.39,-7.56,-3.39,-4.12,-14.03,-9.22,-7.98,13.54,38.41,66.11,-100.00,49.65,40.30,20.40,,13.71,41.90,39.32,52.81,59.58,-51.92,13.91,-69.87,-76.85,-43.01,-78.77,-48.94
BalanceProperty_sy,,,,,33.66,7.83,-53.72,28.99,14.45,24.21,20.28,17.68,19.10,0.17,-18.40,-4.54,-4.30,-2.83,0.06,0.33,3.60,4.08,20.04,4.66,10.57,3.65,16.78,2.33,-1.50,0.66,-0.26,3.59,6.39,3.39,7.66,1.70,-0.17,,6.54,7.53,8.49,2.55,1.34,0.21,0.96,-2.66,-0.12,0.53,-1.37,-1.10
BalanceProperty_qq,,4.31,2.71,1.28,1.58,25.32,-4.70,6.32,-5.09,17.31,19.05,12.30,-5.87,-6.69,-4.64,2.05,0.51,-1.85,-3.74,2.58,-3.89,0.56,-5.59,0.40,-3.02,5.10,-6.31,-9.97,2.41,6.53,15.60,9.75,22.90,-100.00,,2.89,5.47,-2.18,7.12,28.39,3.56,7.29,11.87,-61.32,145.33,-71.62,-14.06,-4.76,-8.61,-31.74
BalanceProperty_sq,,2.74,-100.00,-1.08,1.11,3.94,-100.00,0.64,0.78,3.70,-100.00,9.89,-2.54,-2.10,-100.00,0.10,-1.28,-0.94,-100.00,2.58,-1.04,0.27,-100.00,11.72,-0.50,-0.47,-1.34,-0.90,-0.54,-0.58,-0.13,0.66,1.70,-0.57,,0.20,-1.50,1.82,0.42,2.12,-0.20,0.20,-0.16,,-0.77,-0.56,-0.83,-0.39,-0.24,-1.23
BalanceNoncurrentReceivables,1232000,1314000,1786000,2285000,2232000,2223000,2955000,3581000,3848000,4058000,4278000,4872000,5024000,5176000,5114000,5422000,5187000,5703000,5952000,6975000,8190000,8781000,7808000,7159000,6476000,5787000,6532000,6409000,3336000,2700000,1286000,1172000,460000,,271000,329000,839000,8014000,8052000,7555000,6876000,6961000,7202000,9490000,9152000,977000,8896000,12963000,13076000,12925000
BalanceNoncurrentReceivables_yy,,,,,81.17,69.18,65.45,56.72,72.40,82.55,44.77,36.05,30.56,27.55,19.54,11.29,3.24,10.18,16.39,28.64,57.89,53.97,31.18,2.64,-20.93,-34.10,-16.34,-10.48,-48.49,-53.34,-80.31,-81.71,-86.21,-100.00,-78.93,-71.93,82.39,,2871.22,2196.35,719.55,-13.14,-10.56,25.61,33.10,-85.96,23.52,36.60,42.88,1222.93
BalanceNoncurrentReceivables_sy,,,,,2.76,-23.34,-100.00,-24.20,-4.82,5.06,51.80,28.50,50.06,20.30,75.28,1.92,,12.10,18.76,,,9.75,-11.70,20.30,0.17,-1.28,-8.74,-14.53,5.04,-11.93,15.34,-3.41,,-14.24,-17.38,-30.77,-10.89,,-12.20,,,,,,0.58,-3.67,0.58,1.40,1.15,3.88
BalanceNoncurrentReceivables_qq,,6.66,35.92,27.94,-2.32,-0.40,32.93,21.18,7.46,5.46,5.42,13.88,3.12,3.03,-1.20,6.02,-4.33,9.95,4.37,17.19,17.42,7.22,-11.08,-8.31,-9.54,-10.64,12.87,-1.88,-47.95,-19.06,-52.37,-8.86,-60.75,-100.00,,21.40,155.02,855.18,0.47,-6.17,-8.99,1.24,3.46,31.77,-3.56,-89.32,810.54,45.72,0.87,-1.15
BalanceNoncurrentReceivables_sq,,-6.70,-1.85,-7.81,0.66,-1.49,-100.00,10.59,,11.02,-100.00,50.04,,,-100.00,-7.79,,,-100.00,-0.76,0.84,7.22,-100.00,-3.62,-0.63,,,-14.42,-8.41,,2.66,,-0.40,,,-9.69,-0.94,-0.17,,-2.17,,,,,,0.48,0.48,0.96,,0.96
BalanceNoncurrInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,1380000,966000,,1030000,975000,828000,892000,823000,888000,736000,658000,759000,800000,250000,213000,231000,372000,387000,152000
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.35,-14.29,,-20.10,-8.92,-11.11,-26.23,-7.78,-9.91,-66.03,-67.63,-69.57,-53.50,54.80,-28.64
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.04,-8.19,,-6.68,-4.83,-7.94,-9.34,-17.20,-0.15,-14.67,-2.63,-12.10,-4.96,-0.58,-3.77
BalanceNoncurrInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.00,-100.00,,-5.34,-15.08,7.73,-7.74,7.90,-17.12,-10.60,15.35,5.40,-68.75,-14.80,8.45,61.04,4.03,-60.72
BalanceNoncurrInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.82,,,,-1.39,,-1.65,,,,,-0.10,,,
BalanceOtherNoncurrentAssets,299000,315000,314000,264000,237000,299000,273000,580000,464000,461000,460000,1336000,952000,988000,812000,1365000,1069000,1053000,936000,1854000,1701000,1692000,1653000,2266000,1716000,1863000,1704000,2753000,2353000,3476000,2430000,3174000,3026000,,2460000,9410000,7583000,6624000,10169000,15976000,15795000,10845000,9277000,8000000,8000000,,,,,
BalanceOtherNoncurrentAssets_yy,,,,,-20.74,-5.08,-13.06,119.70,95.78,54.18,68.50,130.34,105.17,114.32,76.52,2.17,12.29,6.58,15.27,35.82,59.12,60.68,76.60,22.22,0.88,10.11,3.09,21.49,37.12,86.58,42.61,15.29,28.60,-100.00,1.23,196.47,150.59,,313.37,69.78,108.29,63.72,-8.77,-49.92,-49.35,-100.00,-100.00,-100.00,-100.00,
BalanceOtherNoncurrentAssets_sy,,,,,0.83,17.18,-56.53,52.95,37.09,19.67,26.59,36.73,3.59,,-63.12,-1.54,-4.46,6.58,16.78,15.16,13.48,7.05,-3.97,32.27,15.76,10.08,17.34,14.45,19.05,6.27,-3.75,5.86,13.81,4.67,9.07,25.42,20.96,,31.29,7.46,17.98,24.42,16.06,26.03,9.53,8.29,9.59,-3.00,-5.31,
BalanceOtherNoncurrentAssets_qq,,5.35,-0.32,-15.92,-10.23,26.16,-8.70,112.45,-20.00,-0.65,-0.22,190.43,-28.74,3.78,-17.81,68.10,-21.68,-1.50,-11.11,98.08,-8.25,-0.53,-2.30,37.08,-24.27,8.57,-8.53,61.56,-14.53,47.73,-30.09,30.62,-4.66,-100.00,,282.52,-19.42,-12.65,53.52,57.10,-1.13,-31.34,-14.46,-13.77,,-100.00,,,,
BalanceOtherNoncurrentAssets_sq,,-4.19,-100.00,16.91,,5.69,-100.00,22.95,-1.47,-3.28,-100.00,30.08,-1.24,-14.35,-100.00,11.88,-3.80,-3.24,-100.00,15.12,0.08,-4.55,-100.00,37.08,-4.51,2.94,-4.85,7.65,-0.22,1.77,-0.47,5.11,,1.00,,21.50,0.54,1.49,1.54,17.48,,2.96,0.64,11.08,,1.82,,,,
BalanceCurrentAssets,40348000,48952000,59186000,73053000,60269000,76018000,69390000,94930000,68056000,84356000,77263000,130441000,91610000,93855000,95629000,132872000,103399000,123277000,129006000,156570000,140829000,152199000,133972000,203290000,174446000,180072000,174400000,269701000,207058000,198469000,185382000,222882000,234199000,,207570000,251314000,193612000,330921000,274766000,257772000,149973000,194438000,201310000,167660000,105726000,127844000,99035000,85635000,89828000,51210000
BalanceCurrentAssets_yy,,,,,49.37,55.29,17.24,29.95,12.92,10.97,11.35,37.41,34.61,11.26,23.77,1.86,12.87,31.35,34.90,17.84,36.20,23.46,3.85,29.84,23.87,18.31,30.18,32.67,18.69,10.22,6.30,-17.36,13.11,-100.00,11.97,12.76,-17.33,,32.37,2.57,-22.54,-41.24,-26.73,-34.96,-29.50,-34.25,-50.80,-48.92,-15.04,-59.94
BalanceCurrentAssets_sy,,,,,44.08,52.20,-65.42,50.62,21.58,33.10,42.24,8.40,-2.26,-8.50,-41.40,-5.44,-7.02,10.17,-5.47,16.74,12.98,8.31,6.15,10.23,12.29,14.31,12.44,1.82,13.38,16.50,6.02,10.63,6.40,9.18,9.22,8.68,8.78,,10.38,10.86,7.48,6.80,7.32,7.48,13.43,8.04,10.42,0.67,4.17,11.28
BalanceCurrentAssets_qq,,21.32,20.91,23.43,-17.50,26.13,-8.72,36.81,-28.31,23.95,-8.41,68.83,-29.77,2.45,1.89,38.95,-22.18,19.22,4.65,21.37,-10.05,8.07,-11.98,51.74,-14.19,3.23,-3.15,54.65,-23.23,-4.15,-6.59,20.23,5.08,-100.00,,21.07,-22.96,70.92,-16.97,-6.18,-41.82,29.65,3.53,-16.72,-36.94,20.92,-22.53,-13.53,4.90,-42.99
BalanceCurrentAssets_sq,,0.29,-100.00,21.46,-7.06,4.14,-100.00,27.77,-13.19,2.04,-100.00,11.54,-12.28,-7.18,-100.00,7.70,-5.94,3.94,-100.00,16.68,-9.84,0.82,-100.00,18.31,-10.22,3.01,1.11,13.65,-3.81,-0.12,0.43,14.65,3.31,1.40,,16.79,1.06,-3.00,0.06,9.30,-5.14,2.46,0.40,14.26,-2.30,1.36,-1.09,4.77,-6.50,4.63
BalanceInventory,8868000,3472000,6701000,1852000,3505000,4596000,10935000,1613000,9991000,4899000,8736000,3455000,18210000,3484000,9833000,4936000,12714000,16699000,12002000,5695000,13137000,11302000,12149000,6942000,10279000,9448000,13292000,7883000,11418000,9045000,11435000,7748000,17730000,,5933000,18769000,15783000,19181000,31006000,11073000,11943000,16415000,11466000,2523000,7462000,10432000,8850000,4074000,4664000,3803000
BalanceInventory_yy,,,,,-60.48,32.37,63.18,-12.90,185.05,6.59,-20.11,114.20,82.26,-28.88,12.56,42.87,-30.18,379.31,22.06,15.38,3.33,-32.32,1.22,21.90,-21.76,-16.40,9.41,13.56,11.08,-4.27,-13.97,-1.71,55.28,-100.00,-48.12,142.24,-10.98,,422.60,-41.00,-24.33,-14.42,-63.02,-77.21,-37.52,-36.45,-22.82,61.47,-37.50,-63.54
BalanceInventory_sy,,,,,-9.95,49.82,-77.45,39.04,21.05,6.59,-17.26,,25.68,-17.50,-46.87,-27.50,-25.02,-4.02,63.58,43.56,9.92,15.24,41.24,8.20,2.85,11.23,0.06,-0.27,-6.94,-11.47,8.44,10.43,11.86,20.69,-5.97,-9.02,-0.22,,3.60,2.14,-6.36,-8.70,-8.44,-14.39,-17.05,3.46,6.47,21.03,8.52,4.53
BalanceInventory_qq,,-60.85,93.00,-72.36,89.25,31.13,137.92,-85.25,519.40,-50.97,78.32,-60.45,427.06,-80.87,182.23,-49.80,157.58,31.34,-28.13,-52.55,130.68,-13.97,7.49,-42.86,48.07,-8.08,40.69,-40.69,44.84,-20.78,26.42,-32.24,128.83,-100.00,,216.35,-15.91,21.53,61.65,-64.29,7.86,37.44,-30.15,-78.00,195.76,39.80,-15.16,-53.97,14.48,-18.46
BalanceInventory_sq,,-8.86,-100.00,-2.12,16.70,31.13,-100.00,-15.19,1.58,-1.03,-100.00,-47.88,-3.08,-13.04,-100.00,-43.01,10.47,2.56,-100.00,-17.60,6.63,-6.15,-100.00,-35.64,6.47,-4.37,-1.92,-9.62,13.19,-3.56,9.59,-14.78,7.74,8.48,,-20.54,19.98,0.29,2.50,-18.10,17.14,5.77,1.30,-20.56,10.20,6.66,0.08,-4.89,11.69,
BalanceCurrentReceivables,30480000,39124000,37145000,44122000,34098000,61005000,46730000,75083000,38084000,73006000,45348000,97582000,40567000,68669000,64670000,96951000,64879000,80914000,102461000,127845000,117014000,116081000,114045000,184428000,133773000,134714000,127403000,212603000,137616000,128839000,68376000,116401000,129992000,,81385000,146216000,89461000,128488000,120552000,147312000,75649000,90498000,106714000,120286000,44557000,80487000,55165000,54976000,61540000,31318000
BalanceCurrentReceivables_yy,,,,,11.87,55.93,25.80,70.17,11.69,19.67,-2.96,29.97,6.52,-5.94,42.61,-0.65,59.93,17.83,58.44,31.87,80.36,43.46,11.31,44.26,14.32,16.05,11.71,15.28,2.87,-4.36,-46.33,-45.25,-5.54,-100.00,19.03,25.61,-31.18,,48.13,0.75,-15.44,-29.57,-11.48,-18.35,-41.10,-11.06,-48.31,-54.30,38.12,-61.09
BalanceCurrentReceivables_sy,,,,,54.48,53.32,-77.88,64.81,13.09,17.93,1.36,16.27,3.56,-0.26,-64.72,-10.22,-3.27,7.29,24.68,32.17,12.95,16.40,7.06,22.25,12.45,16.46,8.00,0.70,13.30,12.30,20.40,22.30,10.19,8.59,15.77,21.23,15.24,,25.05,-9.84,-6.52,5.10,-10.19,5.68,4.19,2.75,1.68,7.46,8.87,8.31
BalanceCurrentReceivables_qq,,28.36,-5.06,18.78,-22.72,78.91,-23.40,60.67,-49.28,91.70,-37.88,115.18,-58.43,69.27,-5.82,49.92,-33.08,24.72,26.63,24.77,-8.47,-0.80,-1.75,61.72,-27.47,0.70,-5.43,66.87,-35.27,-6.38,-46.93,70.24,11.68,-100.00,,79.66,-38.82,43.62,-6.18,22.20,-48.65,19.63,17.92,12.72,-62.96,80.64,-31.46,-0.34,11.94,-49.11
BalanceCurrentReceivables_sq,,5.57,-100.00,5.24,0.29,-1.03,-100.00,8.08,-18.88,7.22,-100.00,27.18,-29.99,,-100.00,18.79,-8.05,6.28,-100.00,21.88,-14.16,7.60,-100.00,18.05,-25.05,6.57,-2.98,12.38,-10.62,9.93,-2.54,13.58,-4.57,8.94,,20.24,-8.30,-1.24,5.34,3.42,-5.30,9.86,-7.28,16.28,-3.65,4.61,-1.48,26.60,-13.90,9.65
BalanceCurrentInvestments,,,,,9985000,4831000,4391000,858000,783000,625000,410000,215000,256000,10559000,10838000,7931000,18488000,14205000,529000,489000,490000,428000,335000,282000,382000,319000,285000,275000,301000,331000,44773000,55960000,64754000,,92742000,55120000,57842000,165433000,89122000,21275000,12262000,33505000,24428000,16600000,20439000,17218000,17899000,16551000,12811000,9474000
BalanceCurrentInvestments_yy,,,,,,,,,-92.16,-87.06,-90.66,-74.94,-67.31,1589.44,2543.41,3588.84,7121.88,34.53,-95.12,-93.83,-97.35,-96.99,-36.67,-42.33,-22.04,-25.47,-14.93,-2.48,-21.20,3.76,15609.82,20249.09,21412.96,-100.00,107.14,-1.50,-10.67,,-3.90,-61.40,-78.80,-79.75,-72.59,-21.97,66.69,-48.61,-26.73,-0.30,-37.32,-44.98
BalanceCurrentInvestments_sy,,,,,,,,,-54.36,-35.53,-2.21,-52.98,-35.88,-54.07,-54.87,15.99,-18.86,5.50,-83.56,-20.01,-12.99,-5.34,0.47,-22.76,6.66,-14.61,-14.93,22.66,-18.90,-9.31,-81.85,-42.57,-40.58,-7.15,40.42,,-23.32,,-24.87,45.10,23.12,2.92,-8.84,-24.14,-20.18,-27.67,-20.03,-25.00,-37.32,-4.45
BalanceCurrentInvestments_qq,,,,,,-51.62,-9.11,-80.46,-8.74,-20.18,-34.40,-47.56,19.07,4024.61,2.64,-26.82,133.11,-23.17,-96.28,-7.56,0.20,-12.65,-21.73,-15.82,35.46,-16.49,-10.66,-3.51,9.45,9.97,13426.59,24.99,15.71,-100.00,,-40.57,4.94,186.01,-46.13,-76.13,-42.36,173.24,-27.09,-32.05,23.13,-15.76,3.96,-7.53,-22.60,-26.05
BalanceCurrentInvestments_sq,,,,,,-39.15,-54.56,-80.46,-1.56,-0.26,-100.00,-26.34,-0.13,-14.86,-100.00,12.05,-6.41,,-100.00,-1.84,0.06,-2.08,-100.00,-15.82,-1.73,-13.82,,,2.05,-45.75,-3.50,21.30,1.29,-10.46,,-2.15,3.00,-18.26,-3.00,4.24,0.41,-5.84,,-22.12,0.81,-3.50,-2.83,-0.40,-1.39,-14.42
