,2006/Q1,2006/Q2,2006/Q3,2006/Q4,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeBeforeTaxProfit_sy,,,,,68.89,51.90,99.06,27.27,28.49,-2.41,-4.74,-72.93,-117.46,-14.10,-51.62,15.87,72.17,42.42,143.72,58.33,-2.23,55.58,-15.79,8.53,-6.58,-19.94,18.58,-13.82,-34.93,16.12,24.49,30.92,42.69,33.62,13.93,0.02,-9.94,22.01,8.27,8.11,-9.14,13.90,-20.01,-3.18,-39.58,-5.04,15.10,-0.68,-6.99,38.48
IncomeBeforeTaxProfit_qq,,-95.60,821.28,82.22,42.08,22.39,46.72,11.28,-52.05,24.67,64.38,25.22,-45.61,-36.89,127.38,39.05,-74.22,205.06,3.66,26.05,-25.55,-24.91,61.82,2.23,-28.18,17.93,37.47,-12.30,-33.49,27.72,-56.02,33.49,-70.56,190.38,184.64,-41.86,71.13,-53.13,27.10,32.39,15.20,-59.54,180.82,6.05,-11.84,-24.90,91.77,-26.67,1.62,-27.60
IncomeBeforeTaxProfit_sq,,95.86,-1.12,82.22,-9.31,47.88,-37.08,27.11,-53.22,27.32,-40.88,-25.04,8.34,89.56,-53.54,47.44,-67.15,166.42,19.51,69.16,-82.87,142.35,-56.87,93.97,-86.35,77.08,-35.20,44.40,-85.36,104.95,-6.98,64.12,-98.22,149.36,-28.10,37.46,-82.12,129.04,-43.45,33.18,-86.70,147.44,-33.58,23.45,-101.26,101.80,-26.02,13.97,-84.28,119.02
IncomeDiscontinuedProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeDiscontinuedProfit_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeNetProfit,862000,38000,361000,614000,906000,1109000,1630000,1795000,872000,1070000,1777000,2103000,1172000,810000,1762000,2328000,663000,1868000,1944000,2494000,1884000,1336000,2163000,2266000,1602000,1955000,2536000,2358000,1571000,1960000,856000,1140000,279000,976000,2827000,1652000,2622000,1604000,1608000,2196000,2455000,1034000,2864000,2974000,2709000,1906000,4066000,2976000,2875000,2011000
IncomeNetProfit_yy,,,,,5.10,2818.42,351.52,192.35,-3.75,-3.52,9.02,17.16,34.40,-24.30,-0.84,10.70,-43.43,130.62,10.33,7.13,184.16,-28.48,11.27,-9.14,-14.97,46.33,17.24,4.06,-1.94,0.26,-66.25,-51.65,-82.24,-50.20,230.26,44.91,839.78,64.34,-43.12,32.93,-6.37,-35.54,78.11,35.43,10.35,84.33,41.97,0.07,6.13,5.51
IncomeNetProfit_sy,,,,,68.89,52.44,104.00,27.31,52.72,-5.78,-11.16,-78.49,-201.64,-24.30,-53.12,22.88,72.17,26.23,134.96,74.28,-3.00,39.92,-10.96,2.60,-3.99,-8.63,9.48,-8.52,-4.82,54.55,26.10,59.66,23.60,8.93,4.74,14.34,-2.86,35.62,8.75,-9.20,-2.36,24.68,-19.17,-3.50,-93.75,2.61,22.30,16.46,-14.01,27.94
IncomeNetProfit_qq,,-95.59,850.00,70.08,47.56,22.41,46.98,10.12,-51.42,22.71,66.07,18.35,-44.27,-30.89,117.53,32.12,-71.52,181.75,4.07,28.29,-24.46,-29.09,61.90,4.76,-29.30,22.03,29.72,-7.02,-33.38,24.76,-56.33,33.18,-75.53,249.82,189.65,-41.56,58.72,-38.83,0.25,36.57,11.79,-57.88,176.98,3.84,-8.91,-29.64,113.33,-26.81,-3.39,-30.05
IncomeNetProfit_sq,,88.68,-8.09,136.89,-31.08,54.40,-31.61,34.49,-53.72,26.94,-56.06,-14.46,-4.87,87.74,-64.30,37.86,-67.34,163.54,20.84,66.99,-83.87,159.34,-57.83,118.61,-90.87,99.77,-54.16,40.08,-86.16,134.81,-7.77,63.97,-90.54,155.80,-30.72,32.35,-84.14,177.16,-30.50,34.70,-79.16,147.44,-41.18,18.69,-87.98,145.54,-28.24,-26.81,-67.35,112.20
IncomeShareholderNetProfit,862000,38000,361000,614000,906000,1109000,1630000,1795000,872000,1070000,1777000,2103000,1172000,810000,1762000,2281000,613000,1815000,1889000,2370000,1791000,1278000,2030000,2102000,1485000,1834000,2328000,2092000,1237000,1689000,929000,1318000,450000,987000,2822000,1475000,2622000,1604000,1608000,2196000,2455000,1034000,2864000,2974000,2709000,1906000,4066000,2976000,2875000,2011000
IncomeShareholderNetProfit_yy,,,,,5.10,2818.42,351.52,192.35,-3.75,-3.52,9.02,17.16,34.40,-24.30,-0.84,8.46,-47.70,124.07,7.21,3.90,192.17,-29.59,7.46,-11.31,-17.09,43.51,14.68,-0.48,-16.70,-7.91,-60.09,-37.00,-63.62,-41.56,203.77,11.91,482.67,62.51,-43.02,48.88,-6.37,-35.54,78.11,35.43,10.35,84.33,41.97,0.07,6.13,5.51
IncomeShareholderNetProfit_sy,,,,,68.89,50.97,110.50,27.32,52.72,-5.78,-7.09,-68.44,-193.87,-13.54,-55.30,20.65,72.16,26.23,134.95,74.28,-3.00,39.92,-12.25,5.63,-2.30,-8.63,8.20,-10.79,-16.70,54.65,40.18,58.76,23.66,13.28,5.76,13.74,-34.90,35.62,8.75,-9.20,-2.36,22.74,-19.17,-4.68,-78.45,2.61,22.30,21.35,-14.01,27.03
IncomeShareholderNetProfit_qq,,-95.59,850.00,70.08,47.56,22.41,46.98,10.12,-51.42,22.71,66.07,18.35,-44.27,-30.89,117.53,29.46,-73.13,196.08,4.08,25.46,-24.43,-28.64,58.84,3.55,-29.35,23.50,26.94,-10.14,-40.87,36.54,-45.00,41.87,-65.86,119.33,185.92,-47.73,77.76,-38.83,0.25,36.57,11.79,-57.88,176.98,3.84,-8.91,-29.64,113.33,-26.81,-3.39,-30.05
IncomeShareholderNetProfit_sq,,88.65,-8.08,122.56,-31.08,54.40,-31.61,34.49,-51.42,22.71,-52.66,-14.46,-4.87,78.03,-64.30,37.86,-67.34,162.72,20.84,66.99,-83.87,160.36,-57.69,118.26,-90.87,100.42,-54.16,40.08,-86.16,134.81,-7.84,62.27,-85.31,124.06,-31.87,32.35,-84.14,169.73,-43.90,34.70,-72.46,139.28,-41.18,14.05,-102.63,156.75,-27.60,-26.81,-71.97,122.96
BalanceNoncurrentAssets,587000,597000,499000,7785000,9073000,10428000,10467000,10648000,10722000,10918000,,17568000,19067000,21610000,,25582000,25514000,25751000,,26151000,26117000,25762000,,25763000,26750000,27890000,27848000,28280000,28937000,29659000,30466000,33513000,33746000,34329000,33968000,33012000,33243000,33645000,34537000,34425000,33989000,33728000,33190000,33180000,32685000,32165000,33084000,33904000,33861000,33885000
BalanceNoncurrentAssets_yy,,,,,1445.66,1646.73,1997.60,36.78,18.17,4.70,-100.00,64.99,77.83,97.93,,45.62,33.81,19.16,,2.22,2.36,0.04,,-1.48,2.42,8.26,,9.77,8.18,6.34,9.40,18.50,16.62,15.75,11.49,-1.49,-1.49,-1.99,1.68,4.28,2.24,0.25,-3.90,-3.62,-3.84,-4.63,-0.32,2.18,3.60,5.35
BalanceNoncurrentAssets_sy,,,,,108.31,118.58,5.06,36.78,42.29,37.52,72.46,42.77,38.87,7.75,,-3.48,2.07,0.17,,-2.23,0.60,-2.86,,2.65,6.36,0.48,,-1.20,0.59,2.07,0.71,4.28,2.45,6.46,4.92,2.30,4.36,-0.42,1.68,4.28,5.83,5.53,7.12,7.67,7.68,3.42,3.23,1.21,-1.09,2.59
BalanceNoncurrentAssets_qq,,1.70,-16.42,1460.12,16.54,14.93,0.37,1.73,0.69,1.83,-100.00,,8.53,13.34,-100.00,,-0.27,0.93,-100.00,,-0.13,-1.36,-100.00,,3.83,4.26,-0.15,1.55,2.32,2.50,2.72,10.00,0.70,1.73,-1.05,-2.81,0.70,1.21,2.65,-0.32,-1.27,-0.77,-1.60,-0.03,-1.49,-1.59,2.86,2.48,-0.13,0.07
BalanceNoncurrentAssets_sq,,-0.40,-100.00,12.77,3.46,4.96,-100.00,14.53,3.71,7.57,-100.00,,1.41,-0.46,-100.00,,-0.64,-0.44,-100.00,,-0.13,-1.08,-100.00,,-0.32,-0.38,-0.15,-0.01,0.06,-0.14,0.66,3.16,0.62,0.32,0.38,-0.13,0.70,0.60,0.46,3.64,0.02,0.20,1.11,1.00,0.81,-0.10,0.68,-0.22,-0.10,0.04
BalanceIntangibleAssets,1000,1000,1000,7154000,7261000,8475000,8382000,8425000,8374000,9614000,,15984000,17496000,19806000,,22810000,22805000,22803000,,22818000,22751000,22681000,,22045000,22936000,23973000,23942000,24002000,24210000,24118000,24209000,24667000,24605000,24565000,24506000,24284000,24269000,24235000,24203000,24170000,24140000,24108000,24077000,24062000,24096000,24095000,24088000,24256000,24244000,24234000
BalanceIntangibleAssets_yy,,,,,726000.00,847400.00,838100.00,17.77,15.33,13.44,-100.00,89.72,108.93,106.01,,42.71,30.34,15.13,,0.04,-0.24,-0.54,,-3.39,0.81,5.70,,8.88,5.55,0.60,1.12,2.77,1.63,1.85,1.23,-1.55,-1.37,-1.34,-1.24,-0.47,-0.53,-0.52,-0.52,-0.45,-0.18,-0.05,0.05,0.81,0.61,0.58
BalanceIntangibleAssets_sy,,,,,388.81,32.19,14.78,38.57,37.76,31.57,34.02,39.14,40.76,-7.95,,-0.15,3.70,-0.90,,-1.42,-2.16,-0.54,,-0.08,0.04,0.15,,-0.68,0.23,-0.21,-4.00,-0.15,0.66,1.85,3.79,0.56,0.57,1.63,0.17,1.80,0.55,0.77,0.78,-0.03,0.31,2.31,1.30,3.71,1.48,1.42
BalanceIntangibleAssets_qq,,,,715300.00,1.50,16.72,-1.10,0.51,-0.61,14.81,-100.00,,9.46,13.20,-100.00,,-0.02,-0.01,-100.00,,-0.29,-0.31,-100.00,,4.04,4.52,-0.13,0.25,0.87,-0.38,0.38,1.89,-0.25,-0.16,-0.24,-0.91,-0.06,-0.14,-0.13,-0.14,-0.12,-0.13,-0.13,-0.06,0.14,,-0.03,0.70,-0.05,-0.04
BalanceIntangibleAssets_sq,,,,7.88,0.90,0.06,-100.00,1.20,-0.49,4.27,-100.00,,0.76,-1.05,-100.00,,-0.33,-0.26,-100.00,,-1.54,,-100.00,,-2.22,-0.27,-0.10,-0.08,-1.52,-0.42,-0.19,0.41,-0.14,-0.14,-0.21,-0.27,-0.18,-0.08,-0.13,2.05,-0.02,-0.07,-0.12,0.11,-0.06,,-0.02,0.53,0.06,0.60
BalanceProperty,569000,596000,487000,631000,1801000,1953000,2085000,2199000,2324000,1292000,,1419000,1475000,1798000,,2502000,2517000,2741000,,2994000,3040000,2876000,,3304000,3486000,3580000,3582000,3835000,4387000,5208000,5880000,8324000,8797000,9269000,8984000,8154000,8490000,8805000,9852000,9524000,9162000,8849000,8589000,8361000,7915000,7466000,8487000,8186000,8282000,8322000
BalanceProperty_yy,,,,,216.52,227.68,328.13,248.49,29.04,-33.85,-100.00,-35.47,-36.53,39.16,,76.32,70.64,52.45,,19.66,20.78,4.93,,10.35,14.67,24.48,,16.07,25.85,45.47,64.15,117.05,100.52,77.98,52.79,-2.04,-3.49,-5.01,9.66,16.80,7.92,0.50,-12.82,-12.21,-13.61,-15.63,-1.19,-2.09,4.64,11.47
BalanceProperty_sy,,,,,72.04,75.50,57.58,38.22,32.17,30.92,75.74,38.16,36.72,2.88,,-5.75,-4.62,-6.56,,2.07,8.66,-1.47,,2.33,0.36,0.11,,-4.00,-4.84,-5.24,-3.50,6.46,0.57,4.60,11.85,5.11,14.26,1.94,7.18,12.00,12.06,11.82,9.57,6.90,8.49,6.17,4.97,-1.46,-0.53,4.48
BalanceProperty_qq,,4.75,-18.29,29.57,185.42,8.44,6.76,5.47,5.68,-44.41,-100.00,,3.95,21.90,-100.00,,0.60,8.90,-100.00,,1.54,-5.39,-100.00,,5.51,2.70,0.06,7.06,14.39,18.71,12.90,41.56,5.68,5.37,-3.07,-9.24,4.12,3.71,11.89,-3.33,-3.80,-3.42,-2.94,-2.65,-5.33,-5.67,13.68,-3.55,1.17,0.48
BalanceProperty_sq,,3.33,-100.00,15.80,3.60,7.57,-100.00,16.67,3.98,7.40,-100.00,,1.56,-0.63,-100.00,,-3.55,-0.25,-100.00,,-0.66,-1.06,-100.00,,-1.49,-1.89,-1.17,-0.66,-0.47,-1.71,1.40,4.02,0.29,2.14,1.96,-0.06,0.82,0.84,1.97,4.36,0.16,0.96,0.20,3.35,0.74,0.24,0.51,-0.60,,1.81
BalanceNoncurrentReceivables,,,,,,,,,,,,88000,88000,0,,95000,97000,140000,,57000,134000,58000,,68000,58000,86000,86000,134000,134000,143000,143000,286000,134000,272000,261000,191000,164000,160000,165000,166000,187000,206000,154000,134000,104000,184000,124000,94000,93000,230000
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,7.95,10.23,,,-40.00,38.14,-58.57,,19.30,-56.72,48.28,,97.06,131.03,66.28,66.28,113.43,,90.21,82.52,-33.22,22.39,-41.18,-36.78,-13.09,14.02,28.75,-6.67,-19.28,-44.39,-10.68,-19.48,-29.85,-10.58,25.00
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,-18.74,-3.98,,,-11.26,-2.16,-17.70,,-5.88,-36.83,-30.72,,-23.49,-13.23,16.40,12.09,,,13.25,-2.07,-27.02,4.28,0.45,-19.31,-9.61,1.37,-17.77,2.55,-9.76,-16.63,-10.68,-18.41,-18.22,-2.65,8.48
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,-100.00,,,2.11,44.33,-100.00,,135.09,-56.72,-100.00,,-14.71,48.28,,55.81,,6.72,,100.00,-53.15,102.99,-4.04,-26.82,-14.14,-2.44,3.12,0.61,12.65,10.16,-25.24,-12.99,-22.39,76.92,-32.61,-24.19,-1.06,147.31
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,-16.63,,,-4.56,-1.07,-100.00,,-0.81,-1.94,-100.00,,-7.40,-1.22,,5.14,,-4.23,,2.02,0.27,0.71,-4.04,-27.62,-0.03,,-0.62,3.30,0.14,-0.39,1.92,-2.82,0.02,-0.05,0.70,-4.46,-1.06,1.34
BalanceNoncurrInvestments,,,,,,,,,,,,,,,,,,,,0,0,0,,41000,41000,41000,65000,66000,,,,,,,,,,,,40000,40000,40000,40000,40000,40000,40000,40000,682000,667000,619000
BalanceNoncurrInvestments_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98,-100.00,-100.00,-100.00,-100.00,,,,,,,,,,,,,,,,1605.00,1567.50,1447.50
BalanceNoncurrInvestments_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.30,,,,,,,,,,,,,,,,,,,-7.47,,-3.03
BalanceNoncurrInvestments_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,58.54,1.54,-100.00,,,,,,,,,,,,,,,,,,,1605.00,-2.20,-7.20
BalanceNoncurrInvestments_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.79,,,,,,,,,,,,,,,,,,,,,-1.12,,
BalanceOtherNoncurrentAssets,17000,,11000,,11000,0,,24000,24000,12000,,77000,8000,6000,,175000,95000,67000,,282000,192000,147000,,305000,229000,210000,173000,243000,206000,190000,234000,236000,210000,223000,217000,383000,320000,445000,317000,525000,460000,525000,330000,583000,530000,380000,345000,686000,575000,480000
BalanceOtherNoncurrentAssets_yy,,,,,-35.29,,-100.00,,118.18,,,220.83,-66.67,-50.00,,127.27,1087.50,1016.67,,61.14,102.11,119.40,,8.16,19.27,42.86,,-20.33,-10.04,-9.52,35.26,-2.88,1.94,17.37,-7.26,62.29,52.38,99.55,46.08,37.08,43.75,17.98,4.10,11.05,15.22,-27.62,4.55,17.67,8.49,26.32
BalanceOtherNoncurrentAssets_sy,,,,,109.92,,-51.64,,61.03,,,65.60,16.72,14.41,,3.37,4.20,10.98,,28.45,1.35,-0.98,,7.02,7.41,6.22,,3.52,11.38,22.54,24.86,3.58,1.94,9.54,8.64,23.36,11.07,14.87,3.91,-7.10,4.08,-0.27,1.66,2.07,5.66,15.61,9.24,-13.54,-17.64,-6.47
BalanceOtherNoncurrentAssets_qq,,-100.00,,-100.00,,-100.00,,,,-50.00,-100.00,,-89.61,-25.00,-100.00,,-45.71,-29.47,-100.00,,-31.91,-23.44,-100.00,,-24.92,-8.30,-17.62,40.46,-15.23,-7.77,23.16,0.85,-11.02,6.19,-2.69,76.50,-16.45,39.06,-28.76,65.62,-12.38,14.13,-37.14,76.67,-9.09,-28.30,-9.21,98.84,-16.18,-16.52
BalanceOtherNoncurrentAssets_sq,,-38.66,,7.38,,4.55,,,,22.26,-100.00,,-4.33,9.02,-100.00,,-0.30,2.13,-100.00,,,-3.99,-100.00,,-0.23,-4.79,,9.05,0.54,-1.85,-0.82,1.92,,-4.38,1.40,7.13,-0.10,-0.80,-1.94,-3.90,1.19,-5.24,0.16,2.11,5.14,0.98,-2.60,-2.78,-0.30,-4.47
BalanceCurrentAssets,9232000,9556000,10417000,32616000,25514000,25599000,25466000,25242000,26591000,23472000,,23289000,21065000,14622000,,24257000,19707000,20230000,,28637000,33889000,28462000,,40071000,45912000,42107000,44603000,42363000,40501000,40711000,36202000,42470000,34194000,36954000,47453000,47711000,51236000,43258000,35427000,52160000,47666000,49932000,50392000,57677000,49584000,59585000,57515000,80131000,76856000,64271000
BalanceCurrentAssets_yy,,,,,176.36,167.88,144.47,-22.61,4.22,-8.31,-100.00,-7.74,-20.78,-37.70,,4.16,-6.45,38.35,,18.06,71.96,40.69,,39.93,35.48,47.94,,5.72,-11.79,-3.32,-18.84,0.25,-15.57,-9.23,31.08,12.34,49.84,17.06,-25.34,9.32,-6.97,15.43,42.24,10.58,4.02,19.33,14.14,38.93,55.00,7.86
BalanceCurrentAssets_sy,,,,,78.84,48.47,31.25,27.91,22.77,45.48,35.88,13.04,9.49,-11.60,,-5.75,-8.69,-6.99,,3.82,11.48,10.97,,21.28,21.22,13.34,,-0.82,2.20,1.35,3.80,3.42,4.90,8.78,14.69,12.22,16.68,12.76,7.28,11.42,7.36,10.54,15.70,15.37,14.46,7.46,8.23,-0.56,2.02,7.16
BalanceCurrentAssets_qq,,3.51,9.01,213.10,-21.77,0.33,-0.52,-0.88,5.34,-11.73,-100.00,,-9.55,-30.59,-100.00,,-18.76,2.65,-100.00,,18.34,-16.01,-100.00,,14.58,-8.29,5.93,-5.02,-4.40,0.52,-11.08,17.31,-19.49,8.07,28.41,0.54,7.39,-15.57,-18.10,47.23,-8.62,4.75,0.92,14.46,-14.03,20.17,-3.47,39.32,-4.09,-16.37
BalanceCurrentAssets_sq,,2.10,-100.00,31.72,3.91,-4.60,-100.00,23.28,-0.65,6.99,-100.00,,-3.11,-10.40,-100.00,,-7.89,,-100.00,,-0.43,0.41,-100.00,,-3.55,-1.08,1.93,-4.98,2.85,-0.18,1.80,1.96,-0.32,4.86,2.56,0.44,1.13,1.77,1.38,-1.13,3.86,4.64,4.42,2.47,-2.24,0.96,1.32,3.56,-4.29,0.30
BalanceInventory,1082000,1032000,1742000,1008000,959000,1014000,1218000,1435000,1070000,1145000,,2061000,1856000,1842000,,3164000,3235000,3349000,,3855000,3723000,3744000,,6052000,8038000,8512000,8591000,7059000,6261000,7207000,5706000,10139000,10479000,9112000,10527000,10545000,12789000,11580000,13521000,16661000,14509000,16485000,15599000,13251000,16800000,18243000,18105000,21595000,18486000,18927000
BalanceInventory_yy,,,,,-11.37,-1.74,-30.08,42.36,11.57,12.92,-100.00,43.62,73.46,60.87,,53.52,74.30,81.81,,21.84,15.09,11.79,,56.99,115.90,127.35,,16.64,-22.11,-15.33,-33.58,43.63,67.37,26.43,84.49,4.00,22.04,27.09,28.44,58.00,13.45,42.36,15.37,-20.47,15.79,10.66,16.07,62.97,10.04,3.75
BalanceInventory_sy,,,,,44.28,48.91,-30.08,40.42,22.34,26.07,29.80,43.62,24.88,-4.84,,-11.50,-12.65,-6.22,,0.71,9.35,8.97,,34.11,32.01,19.32,,-4.88,1.25,2.43,-0.07,6.82,17.01,15.32,21.27,21.65,22.04,20.17,15.72,13.26,12.12,13.56,15.00,19.65,23.00,14.97,12.25,9.27,2.24,6.26
BalanceInventory_qq,,-4.62,68.80,-42.14,-4.86,5.74,20.12,17.82,-25.44,7.01,-100.00,,-9.95,-0.75,-100.00,,2.24,3.52,-100.00,,-3.42,0.56,-100.00,,32.82,5.90,0.93,-17.83,-11.30,15.11,-20.83,77.69,3.35,-13.05,15.53,0.17,21.28,-9.45,16.76,23.22,-12.92,13.62,-5.37,-15.05,26.78,8.59,-0.76,19.28,-14.40,2.39
BalanceInventory_sq,,-2.63,-100.00,3.88,15.77,5.74,-100.00,12.88,4.20,7.01,-100.00,,2.21,-5.39,-100.00,,-1.57,-0.14,-100.00,,1.64,1.10,-100.00,,-0.79,-2.99,9.89,-9.58,4.71,-6.31,5.35,-0.79,7.34,-0.06,7.88,0.42,7.61,-4.06,13.05,-2.68,5.20,0.82,8.07,-0.22,6.13,,2.95,-4.43,2.53,-1.76
BalanceCurrentReceivables,7525000,7650000,7710000,11245000,13580000,14814000,13640000,12058000,12061000,9878000,,13368000,11030000,11794000,,17254000,13328000,16027000,,22560000,24764000,17751000,,24704000,29404000,32282000,33365000,29764000,26181000,31149000,27014000,28708000,21186000,25219000,30107000,21478000,27962000,20573000,18821000,21493000,28044000,21554000,21697000,23498000,20151000,29124000,23976000,37831000,39815000,33148000
BalanceCurrentReceivables_yy,,,,,80.47,93.65,76.91,7.23,-11.19,-33.32,-100.00,10.86,-8.55,19.40,,29.07,20.83,35.89,,30.75,85.80,10.76,,9.50,18.74,81.86,,20.48,-10.96,-3.51,-19.03,-3.55,-19.08,-19.04,11.45,-25.18,31.98,-18.42,-37.49,0.07,0.29,4.77,15.28,9.33,-28.15,35.12,10.50,61.00,97.58,13.82
BalanceCurrentReceivables_sy,,,,,78.84,61.22,40.30,13.06,17.25,24.09,35.38,9.46,-1.08,-19.59,,-38.43,-21.32,-10.96,,9.69,7.62,10.76,,8.22,16.76,-1.14,,7.27,-1.90,1.56,0.56,-1.66,-0.08,3.26,11.45,-0.67,9.39,8.48,9.23,1.15,-0.74,2.15,1.50,19.01,1.79,12.14,2.02,-3.52,-0.08,11.46
BalanceCurrentReceivables_qq,,1.66,0.78,45.85,20.76,9.09,-7.92,-11.60,0.02,-18.10,-100.00,,-17.49,6.93,-100.00,,-22.75,20.25,-100.00,,9.77,-28.32,-100.00,,19.03,9.79,3.35,-10.79,-12.04,18.98,-13.27,6.27,-26.20,19.04,19.38,-28.66,30.19,-26.43,-8.52,14.20,30.48,-23.14,0.66,8.30,-14.24,44.53,-17.68,57.79,5.24,-16.74
BalanceCurrentReceivables_sq,,1.38,-100.00,39.25,13.68,-8.22,-100.00,23.68,17.00,-6.41,-100.00,,1.76,-14.96,-100.00,,3.28,-2.41,-100.00,,4.35,-5.96,-100.00,,2.00,2.37,1.64,-3.98,7.48,4.49,0.24,-5.92,7.27,5.06,3.96,-12.20,16.48,-5.29,5.26,-14.66,9.46,-2.18,4.20,9.47,-8.44,0.02,-8.72,-0.22,-3.74,1.68
BalanceCurrentInvestments,,,,,10828000,9690000,,,13165000,12313000,,,,0,,0,0,132000,,83000,80000,59000,,229000,384000,586000,753000,751000,46000,36000,20000,14000,31000,26000,36000,51000,36000,36000,596000,145000,31000,31000,29000,29000,29000,93000,146000,1454000,1438000,165000
BalanceCurrentInvestments_yy,,,,,,,,,21.58,27.07,,,-100.00,-100.00,,,,,,,,-55.30,,175.90,380.00,893.22,,227.95,-88.02,-93.86,-97.34,-98.14,-32.61,-27.78,80.00,264.29,16.13,38.46,1555.56,184.31,-13.89,-13.89,-95.13,-80.00,-6.45,200.00,403.45,4913.79,4858.62,77.42
BalanceCurrentInvestments_sy,,,,,,,,,-35.21,-42.46,,,-100.00,-99.79,,,,,,,,-77.65,,-15.60,5.79,-0.64,,,-27.54,-63.18,-40.97,-21.82,-32.61,-27.78,-8.21,-57.44,-65.22,-85.84,-87.92,-43.11,-13.89,18.60,-35.72,157.82,-93.42,-93.30,-19.58,-44.64,906.26,-7.30
BalanceCurrentInvestments_qq,,,,,,-10.51,-100.00,,,-6.47,-100.00,,,,,,,,-100.00,,-3.61,-26.25,-100.00,,67.69,52.60,28.50,-0.27,-93.87,-21.74,-44.44,-30.00,121.43,-16.13,38.46,41.67,-29.41,,1555.56,-75.67,-78.62,,-6.45,,,220.69,56.99,895.89,-1.10,-88.53
BalanceCurrentInvestments_sq,,,,,,-27.77,-100.00,,,-66.19,-100.00,,,,,,,,-100.00,,-13.18,1.83,-100.00,,,,0.43,1.25,-7.70,-4.58,-5.75,-1.00,-0.81,3.03,0.11,-15.09,-5.35,,-12.24,10.45,-9.94,,-58.64,,,0.97,,0.94,0.15,126.53
BalanceCash,545000,823000,909000,20333000,,,10529000,11697000,,,,7802000,7978000,775000,,3671000,2748000,449000,,2028000,5011000,6605000,,8980000,7836000,475000,1727000,4594000,7873000,2061000,3196000,3385000,2319000,2160000,6607000,15445000,10200000,10836000,2288000,13703000,4969000,11673000,12874000,20691000,12267000,11832000,14858000,18957000,16703000,11713000
BalanceCash_yy,,,,,-100.00,-100.00,1058.31,-42.47,,,-100.00,-33.30,,,,-52.95,-65.56,-42.06,,-44.76,82.35,1371.05,,342.80,56.38,-92.81,,-48.84,0.47,333.89,85.06,-26.32,-70.54,4.80,106.73,356.28,339.84,401.67,-65.37,-11.28,-51.28,7.72,462.67,51.00,146.87,1.36,15.41,-8.38,36.16,-1.01
BalanceCash_sy,,,,,57.12,36.60,-77.49,17.49,,,18.63,-25.54,,,,1.20,22.81,18.05,,-4.44,2.40,6.02,,21.25,36.22,-10.63,,-19.06,-14.48,12.48,8.89,22.60,-2.56,-1.85,-3.73,-12.50,-16.54,-5.88,-1.74,1.67,31.26,7.72,27.47,28.23,33.10,14.24,15.41,12.76,8.82,12.70
BalanceCash_qq,,51.01,10.45,2136.85,-100.00,,,11.09,-100.00,,,,2.26,-90.29,-100.00,,-25.14,-83.66,-100.00,,147.09,31.81,-100.00,,-12.74,-93.94,263.58,166.01,71.38,-73.82,55.07,5.91,-31.49,-6.86,205.88,133.77,-33.96,6.24,-78.89,498.91,-63.74,134.92,10.29,60.72,-40.71,-3.55,25.57,27.59,-11.89,-29.87
BalanceCash_sq,,-0.52,-100.00,43.71,-36.50,,,92.26,-33.74,,,,-47.47,1.18,-100.00,,-30.38,5.38,-100.00,,-42.63,19.58,-100.00,,-30.12,-10.93,-0.54,13.37,-25.56,30.41,-10.74,13.37,-31.41,5.74,-14.30,54.66,-40.07,31.26,-11.40,62.10,-26.62,21.87,-7.00,60.72,-40.71,16.36,1.37,83.89,-46.29,19.92
