,2007/Q1,2007/Q2,2007/Q3,2007/Q4,2008/Q1,2008/Q2,2008/Q3,2008/Q4,2009/Q1,2009/Q2,2009/Q3,2009/Q4,2010/Q1,2010/Q2,2010/Q3,2010/Q4,2011/Q1,2011/Q2,2011/Q3,2011/Q4,2012/Q1,2012/Q2,2012/Q3,2012/Q4,2013/Q1,2013/Q2,2013/Q3,2013/Q4,2014/Q1,2014/Q2,2014/Q3,2014/Q4,2015/Q1,2015/Q2,2015/Q3,2015/Q4,2016/Q1,2016/Q2,2016/Q3,2016/Q4,2017/Q1,2017/Q2,2017/Q3,2017/Q4,2018/Q1,2018/Q2
IncomeDiscontinuedProfit_sy,,,,,,-100.00,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,-83.89,-342.28,355.70,-213.51,-42.03,,-10.72,100.00,-26.17,-80.26,15.25
IncomeDiscontinuedProfit_qq,,,-100.00,,,,,,,,,,,,,,-100.00,,,,,,,,,,,,,,,,93.06,-289.74,-116.45,-6.69,100.00,,12.62,75.90,202.70,-94.30,-3415.38,-11.83,109.34,-3833.33
IncomeDiscontinuedProfit_sq,,,-100.00,,,,,,,,,,,,,,-156.15,,,,,,,,,,,,,,,,-92.15,-229.53,162.31,154.26,-218.07,,-127.66,100.06,202.70,-27.41,188.94,33.21,-94.95,46.59
IncomeNetProfit,2345000,7373000,-2431000,888000,2053000,700000,1419000,-1882000,-1099000,192000,3750000,-3044000,-1558000,-7348000,6803000,4519000,1252000,636000,6545000,478000,1222000,-252000,-399000,-3567000,692000,-346000,527000,163000,87000,1533000,-963000,-2378000,-1276000,-332000,-304000,-21365000,-637000,-13490000,17189000,10331000,577000,-11559000,-558000,-21210000,-346000,-21096000
IncomeNetProfit_yy,,,,,-12.45,-90.51,158.37,-311.94,-153.53,-72.57,164.27,-61.74,-41.77,-3927.08,81.41,248.46,180.36,108.66,-3.79,-89.42,-2.40,-139.62,-106.10,-846.23,-43.37,-37.30,232.08,104.57,-87.43,543.06,-282.73,-1558.90,-1566.67,-121.66,68.43,-798.44,50.08,-3963.25,5754.28,148.35,190.58,14.31,-103.25,-305.30,-159.97,-82.51
IncomeNetProfit_sy,,,,,-10.37,-29.62,-17.52,-78.42,-77.10,-20.68,-5.52,52.11,-45.80,34.06,81.41,22.17,180.36,91.71,77.42,170.78,7.01,7.10,-31.56,-71.98,-57.92,-37.30,24.34,79.20,68.93,-16.53,11.49,27.62,-4.46,25.66,36.00,58.69,52.86,55.16,-0.02,-11.32,15.00,-20.58,3.94,-8.64,38.55,24.66
IncomeNetProfit_qq,,214.41,-132.97,136.53,131.19,-65.90,102.71,-232.63,41.60,117.47,1853.12,-181.17,48.82,-371.63,192.58,-33.57,-72.29,-49.20,929.09,-92.70,155.65,-120.62,-58.33,-793.98,119.40,-150.00,252.31,-69.07,-46.63,1662.07,-162.82,-146.94,46.34,73.98,8.43,-6927.96,97.02,-2017.74,227.42,-39.90,-94.41,-2103.29,95.17,-3701.08,98.37,-5997.11
IncomeNetProfit_sq,,0.31,3.58,-65.39,59.81,-21.12,9.54,-98.60,100.47,78.66,58.19,-47.74,0.85,94.47,12.65,-43.63,151.17,45.09,6.42,4.44,-12.82,4.33,-46.65,-58.26,95.15,30.70,9.95,-19.78,34.06,-16.34,28.48,-17.19,12.18,47.02,14.59,-22.69,33.20,27.42,-25.18,-40.14,71.60,10.55,7.99,-67.68,122.39,3.80
IncomeShareholderNetProfit,2345000,2514000,2428000,888000,2053000,700000,1348000,-2110000,-1094000,142000,3897000,-2879000,-1287000,-7130000,6837000,4683000,1283000,647000,6570000,489000,1120000,-200000,-353000,-3618000,713000,-358000,540000,157000,94000,1536000,-940000,-2354000,-1270000,-325000,-300000,-21207000,-613000,-13492000,17213000,10285000,577000,-11559000,-558000,-21210000,-346000,-21096000
IncomeShareholderNetProfit_yy,,,,,-12.45,-72.16,-44.48,-337.61,-153.29,-79.71,189.09,-36.45,-17.64,-5121.13,75.44,262.66,199.69,109.07,-3.91,-89.56,-12.70,-130.91,-105.37,-839.88,-36.34,-79.00,252.97,104.34,-86.82,529.05,-274.07,-1599.36,-1451.06,-121.16,68.09,-800.89,51.73,-4051.38,5837.67,148.50,194.13,14.33,-103.24,-306.22,-159.97,-82.51
IncomeShareholderNetProfit_sy,,,,,-10.37,-15.38,-22.04,-78.24,-77.10,-42.77,-0.05,38.41,-45.50,12.63,111.75,23.10,199.69,91.71,77.42,169.38,13.23,4.87,-28.08,-68.52,-65.88,-41.99,24.34,44.34,68.93,-8.82,11.49,27.62,-7.36,25.66,36.70,62.99,55.13,50.95,0.23,-5.70,7.27,-21.16,2.00,-7.15,39.28,24.65
IncomeShareholderNetProfit_qq,,7.21,-3.42,-63.43,131.19,-65.90,92.57,-256.53,48.15,112.98,2644.37,-173.88,55.30,-454.00,195.89,-31.51,-72.60,-49.57,915.46,-92.56,129.04,-117.86,-76.50,-924.93,119.71,-150.21,250.84,-70.93,-40.13,1534.04,-161.20,-150.43,46.05,74.41,7.69,-6969.00,97.11,-2100.98,227.58,-40.25,-94.39,-2103.29,95.17,-3701.08,98.37,-5997.11
IncomeShareholderNetProfit_sq,,0.26,3.74,-61.48,58.49,-0.68,9.32,-103.26,98.47,112.98,57.12,-47.74,5.85,150.36,8.42,-41.56,136.38,44.70,6.49,-6.52,-4.11,4.48,-46.65,-58.26,95.15,31.01,9.95,-29.50,34.06,-16.32,28.48,-16.59,12.18,49.60,16.69,-21.98,29.06,26.72,-26.25,-42.42,71.59,9.82,4.07,-67.68,114.93,-1.92
BalanceNoncurrentAssets,26046000,25348000,,25940000,26866000,32019000,,48586000,47165000,45846000,,54400000,55869000,48998000,,80492000,85098000,86270000,,99072000,94135000,97965000,101514000,104279000,106258000,109215000,110316000,112132000,113304000,115762000,115823000,116268000,116149000,114811000,113215000,103648000,102918000,91979000,72692000,56837000,56357000,49416000,48842000,45717000,45403000,18083000
BalanceNoncurrentAssets_yy,,,,,3.15,26.32,,87.30,75.56,43.18,,11.97,18.45,6.88,,47.96,52.32,76.07,,23.08,10.62,13.56,,5.26,12.88,11.48,8.67,7.53,6.63,5.99,4.99,3.69,2.51,-0.82,-2.25,-10.85,-11.39,-19.89,-35.79,-45.16,-45.24,-46.27,-32.81,-19.56,-19.44,-63.41
BalanceNoncurrentAssets_sy,,,,,30.33,12.83,,22.10,9.25,16.42,,0.36,-2.46,-1.15,,0.02,1.86,-0.71,,5.32,5.58,5.45,,1.54,1.56,1.63,3.36,7.53,7.50,13.53,8.51,4.11,4.42,5.66,3.76,4.04,3.22,2.82,1.54,2.95,1.44,1.28,0.86,0.66,3.53,4.14
BalanceNoncurrentAssets_qq,,-2.68,-100.00,,3.57,19.18,-100.00,,-2.92,-2.80,-100.00,,2.70,-12.30,-100.00,,5.72,1.38,-100.00,,-4.98,4.07,3.62,2.72,1.90,2.78,1.01,1.65,1.05,2.17,0.05,0.38,-0.10,-1.15,-1.39,-8.45,-0.70,-10.63,-20.97,-21.81,-0.84,-12.32,-1.16,-6.40,-0.69,-60.17
BalanceNoncurrentAssets_sq,,8.16,-50.75,,2.75,1.91,-52.80,,0.26,-0.64,-100.00,,-0.91,-0.24,-100.00,,-0.79,-1.02,-100.00,,-0.50,0.14,-0.43,1.40,0.96,0.95,0.63,1.92,-0.70,0.92,0.37,1.18,-0.16,0.20,0.64,2.28,-1.22,0.87,-0.24,2.20,-1.08,-0.42,-0.61,0.78,0.28,1.06
BalanceIntangibleAssets,13923000,13882000,,13647000,13536000,13407000,,14218000,14058000,13928000,,13968000,13877000,13939000,,23451000,24169000,24720000,,22889000,22969000,17369000,17008000,16449000,16177000,16299000,15698000,16005000,15828000,15698000,15557000,15415000,15194000,15087000,14771000,14621000,14472000,14356000,13730000,8763000,8629000,8497000,8366000,7294000,7199000,
BalanceIntangibleAssets_yy,,,,,-2.78,-3.42,,4.18,3.86,3.89,,-1.76,-1.29,0.08,,67.89,74.17,77.34,,-2.40,-4.97,-29.74,,-28.14,-29.57,-6.16,-7.70,-2.70,-2.16,-3.69,-0.90,-3.69,-4.01,-3.89,-5.05,-5.15,-4.75,-4.85,-7.05,-40.07,-40.37,-40.81,-39.07,-16.76,-16.57,-100.00
BalanceIntangibleAssets_sy,,,,,6.75,-2.50,,7.98,25.73,6.72,,-2.32,-7.99,-4.46,,-2.22,4.24,-3.16,,-2.48,-4.97,0.86,,-0.88,-1.62,-0.09,0.23,-2.33,-1.67,-0.60,-0.90,-1.34,-1.84,0.40,0.66,-2.73,-3.86,-1.45,2.51,-0.94,-3.72,-3.64,-5.36,-5.62,-6.20,-7.91
BalanceIntangibleAssets_qq,,-0.29,-100.00,,-0.81,-0.95,-100.00,,-1.13,-0.92,-100.00,,-0.65,0.45,-100.00,,3.06,2.28,-100.00,,0.35,-24.38,-2.08,-3.29,-1.65,0.75,-3.69,1.96,-1.11,-0.82,-0.90,-0.91,-1.43,-0.70,-2.09,-1.02,-1.02,-0.80,-4.36,-36.18,-1.53,-1.53,-1.54,-12.81,-1.30,-100.00
BalanceIntangibleAssets_sq,,1.63,-100.00,,-1.49,-3.94,-100.00,,-1.16,-1.96,-100.00,,-1.92,-1.81,-100.00,,0.63,-1.87,-100.00,,-0.47,-1.04,-2.08,-0.19,-0.62,-1.32,-1.46,-0.19,-0.64,-1.01,-0.86,-0.50,-1.04,-0.66,-1.00,-0.70,-0.54,-0.78,-0.62,-3.30,-1.62,-1.54,-1.38,-1.75,-1.06,-2.22
BalanceProperty,10746000,10434000,,10759000,11751000,16981000,,31380000,30168000,29250000,,36065000,36150000,29507000,,49820000,50635000,49703000,,54711000,50065000,59664000,62508000,64663000,67370000,70540000,72293000,73310000,82745000,85576000,85362000,86260000,85809000,84807000,83203000,77250000,76906000,69494000,59732000,45545000,45224000,39853000,39491000,38049000,37885000,17619000
BalanceProperty_yy,,,,,9.35,62.75,,191.66,156.73,72.25,,14.93,19.83,0.88,,38.14,40.07,68.44,,9.82,-1.13,20.04,,18.19,34.57,18.23,15.65,13.37,22.82,21.32,18.08,17.66,3.70,-0.90,-2.53,-10.45,-10.38,-18.06,-28.21,-41.04,-41.20,-42.65,-33.89,-16.46,-16.23,-55.79
BalanceProperty_sy,,,,,22.26,15.40,,21.69,13.76,16.45,,0.89,-1.34,-0.32,,-1.03,1.12,,,5.79,5.65,6.44,,-0.72,1.19,0.73,2.40,3.92,4.08,7.40,5.75,0.64,0.76,-1.55,-1.51,4.78,3.84,2.36,2.34,1.57,-0.70,0.92,1.04,0.73,3.18,5.26
BalanceProperty_qq,,-2.90,-100.00,,9.22,44.51,-100.00,,-3.86,-3.04,-100.00,,0.24,-18.38,-100.00,,1.64,-1.84,-100.00,,-8.49,19.17,4.77,3.45,4.19,4.71,2.49,1.41,12.87,3.42,-0.25,1.05,-0.52,-1.17,-1.89,-7.15,-0.45,-9.64,-14.05,-23.75,-0.70,-11.88,-0.91,-3.65,-0.43,-53.49
BalanceProperty_sq,,6.15,-50.57,,1.80,1.94,-51.54,,-0.30,-0.74,-100.00,,-1.34,,-100.00,,-0.91,-0.66,-100.00,,-0.60,-0.04,-0.42,-0.06,1.11,0.46,-0.11,1.41,-0.88,-0.12,-0.08,-0.20,-0.81,-0.04,0.06,4.48,-0.58,1.16,-0.96,1.68,-0.92,0.14,0.04,0.60,0.01,1.48
BalanceNoncurrentReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_yy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_qq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrentReceivables_sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceNoncurrInvestments,916000,754000,,1159000,0,1209000,,1339000,1389000,1359000,,1664000,2826000,2038000,,3423000,6498000,8111000,,17052000,16995000,16282000,16973000,17549000,16871000,16803000,16572000,16588000,8283000,7882000,7882000,7276000,7282000,7265000,7263000,1660000,1669000,2509000,-5894000,1780000,1815000,582000,589000,,,
BalanceNoncurrInvestments_yy,,,,,-100.00,60.34,,15.53,,12.41,,24.27,103.46,49.96,,105.71,129.94,297.99,,398.16,161.54,100.74,,2.91,-0.73,3.20,-2.36,-5.48,-50.90,-53.09,-52.44,-56.14,-12.08,-7.83,-7.85,-77.19,-77.08,-65.46,-181.15,7.23,8.75,-76.80,109.99,-100.00,-100.00,-100.00
BalanceNoncurrInvestments_sy,,,,,-17.57,,,17.99,,6.78,,-4.18,-7.46,-1.97,,2.60,2.22,6.68,,0.88,4.98,-1.81,,9.20,2.81,-2.85,-2.36,,-1.57,-16.58,-14.21,,-3.99,-7.07,-11.67,2.44,3.63,19.47,22.63,3.62,-0.27,,-2.30,,1.35,-2.78
BalanceNoncurrInvestments_qq,,-17.69,-100.00,,-100.00,,-100.00,,3.73,-2.16,-100.00,,69.83,-27.88,-100.00,,89.83,24.82,-100.00,,-0.33,-4.20,4.24,3.39,-3.86,-0.40,-1.37,0.10,-50.07,-4.84,,-7.69,0.08,-0.23,-0.03,-77.14,0.54,50.33,-334.91,130.20,1.97,-67.93,1.20,-100.00,,
BalanceNoncurrInvestments_sq,,,-66.94,,,,-100.00,,0.04,-1.67,-100.00,,,,-100.00,,2.22,-0.02,-100.00,,,-0.95,,-0.33,,1.46,-1.96,0.10,,-0.96,,-8.66,,-0.23,,-3.88,,,,-3.36,,1.04,-0.86,-0.16,,
BalanceOtherNoncurrentAssets,461000,278000,,375000,1579000,422000,,1649000,1550000,1309000,,2703000,3016000,3514000,,3798000,3796000,3736000,,4420000,4106000,4650000,5025000,5618000,5840000,5573000,5753000,6229000,6448000,6606000,7022000,7317000,7864000,7652000,7978000,10117000,9871000,5620000,5124000,749000,689000,484000,396000,374000,319000,464000
BalanceOtherNoncurrentAssets_yy,,,,,242.52,51.80,,339.73,-1.84,210.19,,63.92,94.58,168.45,,40.51,25.86,6.32,,16.38,8.17,24.46,,27.10,42.23,19.85,14.49,10.88,10.41,18.54,22.06,17.47,21.96,15.83,13.61,38.27,25.52,-26.56,-35.77,-92.60,-93.02,-91.39,-92.27,-50.07,-53.70,-4.13
BalanceOtherNoncurrentAssets_sy,,,,,6.58,-6.36,,70.77,-1.84,49.56,,-12.90,0.86,9.08,,-5.73,-10.22,-4.60,,17.82,12.78,22.76,,-5.62,2.55,10.78,4.08,10.88,8.96,13.30,6.62,16.88,18.72,16.00,14.24,0.10,12.86,23.44,0.55,35.83,32.59,23.20,19.86,3.54,-6.94,-0.17
BalanceOtherNoncurrentAssets_qq,,-39.70,-100.00,,321.07,-73.27,-100.00,,-6.00,-15.55,-100.00,,11.58,16.51,-100.00,,-0.05,-1.58,-100.00,,-7.10,13.25,8.06,11.80,3.95,-4.57,3.23,8.27,3.52,2.45,6.30,4.20,7.48,-2.70,4.26,26.81,-2.43,-43.07,-8.83,-85.38,-8.01,-29.75,-18.18,-5.56,-14.71,45.45
BalanceOtherNoncurrentAssets_sq,,1.26,-100.00,,6.30,-4.05,-100.00,,-12.42,2.02,-100.00,,0.33,,-100.00,,-0.84,-2.46,-63.37,,-2.04,1.10,-0.49,2.26,0.13,-1.35,-2.34,-0.43,-0.81,2.10,,9.08,3.64,-2.37,0.66,1.13,,1.14,0.73,12.59,-1.25,-0.71,-1.27,1.19,,3.69
BalanceCurrentAssets,43570000,41514000,,58713000,58830000,60676000,,70501000,72759000,71484000,,69498000,69796000,74596000,,84088000,86387000,82595000,,91174000,95264000,93363000,95099000,81083000,80865000,82070000,77216000,69729000,68257000,62058000,62007000,55752000,55082000,57282000,55991000,41308000,40503000,36100000,26962000,13179000,13510000,12351000,9682000,6445000,7703000,5005000
BalanceCurrentAssets_yy,,,,,35.02,46.16,,20.08,23.68,17.81,,-1.42,-4.07,4.35,,20.99,23.77,10.72,,8.43,10.28,13.04,,-11.07,-15.11,-12.10,-18.80,-14.00,-15.59,-24.38,-19.70,-20.04,-19.30,-7.70,-9.70,-25.91,-26.47,-36.98,-51.85,-68.10,-66.64,-65.79,-64.09,-51.10,-42.98,-59.48
BalanceCurrentAssets_sy,,,,,16.88,10.07,,2.40,-0.06,-15.23,,-12.32,-4.85,5.05,,19.62,21.25,10.72,,17.20,9.55,12.31,,1.18,4.72,1.29,2.65,3.45,-3.81,1.76,6.83,11.13,14.68,13.69,7.67,1.96,-3.85,-9.56,4.83,12.40,15.46,17.24,13.91,14.14,9.86,13.70
BalanceCurrentAssets_qq,,-4.72,-100.00,,0.20,3.14,-100.00,,3.20,-1.75,-100.00,,0.43,6.88,-100.00,,2.73,-4.39,-100.00,,4.49,-2.00,1.86,-14.74,-0.27,1.49,-5.91,-9.70,-2.11,-9.08,-0.08,-10.09,-1.20,3.99,-2.25,-26.22,-1.95,-10.87,-25.31,-51.12,2.51,-8.58,-21.61,-33.43,19.52,-35.03
BalanceCurrentAssets_sq,,7.26,-52.34,,2.80,4.03,-58.88,,-2.77,-4.37,-100.00,,4.24,8.21,-100.00,,10.04,1.62,-100.00,,5.44,2.15,-0.62,-3.78,7.22,1.11,0.80,-6.72,3.47,3.24,3.70,-3.81,6.16,3.26,-1.08,-6.78,6.31,,3.56,-1.24,10.80,1.88,0.62,-2.65,7.88,-1.14
BalanceInventory,22819000,20383000,,26506000,21170000,23426000,,41699000,42120000,42287000,,44168000,43184000,40980000,,50184000,47808000,48404000,,53562000,50306000,54592000,63002000,53401000,42264000,43022000,43542000,40511000,34917000,29096000,31299000,30689000,25583000,26358000,25040000,22338000,20887000,19560000,12320000,6145000,2978000,2577000,2420000,2547000,2434000,1191000
BalanceInventory_yy,,,,,-7.23,14.93,,57.32,98.96,80.51,,5.92,2.53,-3.09,,13.62,10.71,18.12,,6.73,5.23,12.78,,-0.30,-15.99,-21.19,-30.89,-24.14,-17.38,-32.37,-28.12,-24.25,-26.73,-9.41,-20.00,-27.21,-18.36,-25.79,-50.80,-72.49,-85.74,-86.83,-80.36,-58.55,-18.27,-53.78
BalanceInventory_sy,,,,,4.86,16.98,,3.05,2.81,-16.30,,-17.74,-12.42,-2.40,,17.27,29.74,21.56,,16.98,14.99,12.78,,2.80,0.68,-4.33,-0.78,2.89,4.13,9.50,14.11,9.32,6.83,5.28,-2.90,,-6.00,-1.46,7.32,17.23,9.22,11.38,10.30,9.97,5.60,16.33
BalanceInventory_qq,,-10.68,-100.00,,-20.13,10.66,-100.00,,1.01,0.40,-100.00,,-2.23,-5.10,-100.00,,-4.73,1.25,-100.00,,-6.08,8.52,15.41,-15.24,-20.86,1.79,1.21,-6.96,-13.81,-16.67,7.57,-1.95,-16.64,3.03,-5.00,-10.79,-6.50,-6.35,-37.01,-50.12,-51.54,-13.47,-6.09,5.25,-4.44,-51.07
BalanceInventory_sq,,8.09,-54.65,,1.25,0.88,-59.31,,-2.13,-9.18,-100.00,,0.98,6.48,-100.00,,9.01,1.68,-100.00,,1.42,3.04,-1.58,0.10,1.78,-0.77,-1.14,2.48,0.88,1.30,0.34,1.80,0.29,-1.46,-6.14,-1.32,1.29,2.25,-1.73,6.13,-0.88,2.84,-1.61,5.03,2.16,-1.84
BalanceCurrentReceivables,19461000,16327000,,17101000,20983000,23060000,,21963000,25130000,21148000,,18152000,23309000,26611000,,26652000,32419000,27808000,,29554000,35063000,28296000,24158000,21078000,30747000,30079000,25523000,23478000,26655000,26811000,24425000,20478000,23301000,24678000,25138000,15928000,15506000,13079000,11392000,6092000,8162000,8418000,6471000,3486000,3546000,2380000
BalanceCurrentReceivables_yy,,,,,7.82,41.24,,28.43,19.76,-8.29,,-17.35,-7.25,25.83,,46.83,39.08,4.50,,10.89,8.16,1.75,,-28.68,-12.31,6.30,5.65,11.39,-13.31,-10.86,-4.30,-12.78,-12.58,-7.96,2.92,-22.22,-33.45,-47.00,-54.68,-61.75,-47.36,-35.64,-43.20,-42.78,-56.55,-71.73
BalanceCurrentReceivables_sy,,,,,9.34,2.12,,7.58,-3.54,-10.76,,-9.37,-1.99,8.00,,21.33,36.02,20.38,,18.55,11.42,16.19,,0.02,1.16,-1.32,3.99,0.15,-5.62,-3.84,3.36,4.32,9.79,12.40,10.04,1.78,-10.94,-12.94,-5.70,0.10,6.32,15.46,20.70,20.32,13.83,8.20
BalanceCurrentReceivables_qq,,-16.10,-100.00,,22.70,9.90,-100.00,,14.42,-15.85,-100.00,,28.41,14.17,-100.00,,21.64,-14.22,-100.00,,18.64,-19.30,-14.62,-12.75,45.87,-2.17,-15.15,-8.01,13.53,0.59,-8.90,-16.16,13.79,5.91,1.86,-36.64,-2.65,-15.65,-12.90,-46.52,33.98,3.14,-23.13,-46.13,1.72,-32.88
BalanceCurrentReceivables_sq,,8.30,-54.46,,16.06,5.30,-57.49,,4.63,-2.49,-100.00,,11.39,14.95,-53.91,,20.94,2.56,-100.00,,10.32,4.92,-2.74,-12.92,21.28,4.24,0.39,-14.45,12.25,2.60,2.83,-13.20,19.23,6.54,0.18,-19.33,8.70,2.57,-1.30,-16.40,22.70,3.14,1.34,-13.50,20.48,2.48
BalanceCurrentInvestments,54000,183000,,208000,208000,208000,,192000,228000,308000,,609000,570000,503000,,2065000,1572000,1192000,,2295000,2278000,2731000,1560000,1510000,1715000,2627000,2461000,2824000,2568000,2650000,2700000,2731000,2753000,2557000,2622000,512000,522000,536000,563000,14000,101000,12000,12000,,,
BalanceCurrentInvestments_yy,,,,,285.19,13.66,,-7.69,9.62,48.08,,217.19,150.00,63.31,,239.08,175.79,136.98,,11.14,44.91,129.11,,-34.20,-24.71,-3.81,57.76,87.02,49.74,0.88,9.71,-3.29,7.20,-3.51,-2.89,-81.25,-81.04,-79.04,-78.53,-97.27,-80.65,-97.76,-97.87,-100.00,-100.00,-100.00
BalanceCurrentInvestments_sy,,,,,105.38,13.66,,14.03,-87.00,-61.02,,-19.16,170.88,-26.06,,22.10,-25.07,-58.21,,11.14,71.79,146.26,,-44.50,-22.42,-74.03,-45.13,-11.01,-32.13,-31.77,22.90,53.26,86.16,-3.51,-2.89,-3.60,5.10,8.78,12.41,34.22,-20.83,18.15,-36.27,-14.00,-27.58,-45.10
BalanceCurrentInvestments_qq,,238.89,-100.00,,,,-100.00,,18.75,35.09,-100.00,,-6.40,-11.75,-100.00,,-23.87,-24.17,-100.00,,-0.74,19.89,-42.88,-3.21,13.58,53.18,-6.32,14.75,-9.07,3.19,1.89,1.15,0.81,-7.12,2.54,-80.47,1.95,2.68,5.04,-97.51,621.43,-88.12,,-100.00,,
BalanceCurrentInvestments_sq,,7.27,-100.00,,,,-100.00,,1.41,51.24,-100.00,,1.33,-21.90,-100.00,,-23.81,-37.65,-100.00,,-0.37,9.14,-12.58,-32.74,71.69,-21.33,-7.25,14.75,-0.54,-2.50,17.20,1.15,23.72,-3.10,,10.35,23.94,-22.05,2.50,-9.12,20.89,-13.42,,6.15,,
BalanceCash,941000,3959000,,14554000,15874000,13366000,,6321000,4613000,7157000,,5968000,1741000,5397000,,4135000,2797000,3219000,,4719000,5196000,5630000,4797000,4143000,3839000,4294000,4293000,2178000,2148000,1413000,2030000,1019000,969000,1710000,1660000,1926000,1392000,1262000,1730000,193000,107000,187000,127000,235000,167000,727000
BalanceCash_yy,,,,,1586.93,237.61,,-56.57,-70.94,-46.45,,-5.58,-62.26,-24.59,,-30.71,60.65,-40.36,,14.12,85.77,74.90,,-12.21,-26.12,-23.73,-10.51,-47.43,-44.05,-67.09,-52.71,-53.21,-54.89,21.02,-18.23,89.01,43.65,-26.20,4.22,-89.98,-92.31,-85.18,-92.66,21.76,56.07,288.77
BalanceCash_sy,,,,,-8.38,5.21,,-25.19,-0.77,-30.76,,-8.74,-5.12,-20.78,,-30.71,-6.35,10.57,,13.86,38.93,23.08,,3.00,-3.57,-6.69,9.25,17.78,21.16,5.66,-12.03,-14.82,16.29,0.76,25.90,34.14,11.48,-6.96,9.52,7.69,41.98,31.10,5.20,18.35,19.55,51.58
BalanceCash_qq,,320.72,-100.00,,9.07,-15.80,-100.00,,-27.02,55.15,-100.00,,-70.83,209.99,-100.00,,-32.36,15.09,-100.00,,10.11,8.35,-14.80,-13.63,-7.34,11.85,-0.02,-49.27,-1.38,-34.22,43.67,-49.80,-4.91,76.47,-2.92,16.02,-27.73,-9.34,37.08,-88.84,-44.56,74.77,-32.09,85.04,-28.94,335.33
BalanceCash_sq,,15.00,-62.50,,-3.46,13.87,-88.72,,-18.13,6.14,-100.00,,-15.35,16.66,-100.00,,0.24,11.94,-100.00,,-5.76,6.43,12.88,12.86,-23.58,1.14,4.94,21.49,-8.54,-17.94,-0.68,27.08,-4.84,16.79,8.40,15.04,-19.71,-3.13,19.92,34.69,-11.18,-9.31,16.48,21.46,-18.90,18.57
BalanceOtherCurrentAssets,295000,662000,,344000,595000,616000,,326000,668000,584000,,601000,992000,1105000,,1052000,1791000,1972000,,1044000,2421000,2114000,1582000,951000,2300000,2048000,1397000,738000,1969000,2088000,1553000,835000,2476000,1979000,1531000,604000,2196000,1663000,957000,735000,2162000,1157000,652000,177000,1556000,707000
BalanceOtherCurrentAssets_yy,,,,,101.69,-6.95,,-5.23,12.27,-5.19,,84.36,48.50,89.21,,75.04,80.54,78.46,,-0.76,35.18,7.20,,-8.91,-5.00,-3.12,-11.69,-22.40,-14.39,1.95,11.17,13.14,25.75,-5.22,-1.42,-27.66,-11.31,-15.97,-37.49,21.69,-1.55,-30.43,-31.87,-75.92,-28.03,-38.89
BalanceOtherCurrentAssets_sy,,,,,11.29,14.95,,118.42,12.27,61.96,,14.93,-7.52,-15.40,,75.46,57.36,35.75,,-0.76,17.20,1.74,,-5.82,8.67,7.36,8.45,9.98,-5.06,4.32,11.17,22.54,10.24,2.97,-4.84,3.85,-5.65,15.13,13.69,4.55,6.67,3.62,5.48,17.81,11.10,5.30
BalanceOtherCurrentAssets_qq,,124.41,-100.00,,72.97,3.53,-100.00,,104.91,-12.57,-100.00,,65.06,11.39,-100.00,,70.25,10.11,-100.00,,131.90,-12.68,-25.17,-39.89,141.85,-10.96,-31.79,-47.17,166.80,6.04,-25.62,-46.23,196.53,-20.07,-22.64,-60.55,263.58,-24.27,-42.45,-23.20,194.15,-46.48,-43.65,-72.85,779.10,-54.56
BalanceOtherCurrentAssets_sq,,-9.93,-68.06,,93.20,-3.32,-68.02,,7.31,-6.70,-100.00,,54.37,1.68,-100.00,,72.99,-3.90,-68.89,,98.62,-15.42,-22.22,-34.80,143.67,-9.26,-21.11,-38.69,108.64,-4.48,-21.62,-52.06,148.61,-4.55,-22.64,-35.80,30.71,6.28,-4.08,-23.20,54.10,3.52,-17.06,-28.11,89.68,-20.94
BalanceAssetsForSale,,,,,,,,,,,,0,,,,48000,,,,0,0,,,1544000,1512000,,,,,,,90000,90000,328000,1295000,1295000,1295000,1513000,1513000,,,,1985000,1845000,2068000,7034000
BalanceAssetsForSale_yy,,,,,,,,,,,,,,,,,,,,-100.00,,,,,,,,-100.00,-100.00,,,,,,,1338.89,1338.89,361.28,16.83,-100.00,-100.00,-100.00,31.20,,,
BalanceAssetsForSale_sy,,,,,,,,,,,,,,,,,,,,-30.09,,,,,,,,13.28,19.51,,,,,,,-58.87,-79.51,-49.35,-74.85,-64.14,-34.28,-68.27,3.49,,,
BalanceAssetsForSale_qq,,,,,,,,,,,,,,,,,-100.00,,,,,,,,-2.07,-100.00,,,,,,,,264.44,294.82,,,16.83,,-100.00,,,,-7.05,12.09,240.14
BalanceAssetsForSale_sq,,,,,,,,,,,,,,,,,91.71,,,,,,,,-2.52,39.22,,,,,,,,,-13.71,,,16.83,,,,,,1.12,6.10,9.74
